ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2017/9/20,0.7591,1.533,0.8,0.5373,0.3543,1.0621,2.0659,0.3546,1.1545,1.1032,3.3333,-1.3915,0.4523,0.3367,-1.9424,1.0862,0.4515,-1.053,1.5443,5.7806,1.4313,1.0712,0.1196,1.4055,1.3055,0.6628,1.7809,0.0701,2.5292,,-0.4197,,,1.2419,1.9051,4.9485,3.3808,3.148,4.3344,1.7033,0.8882,1.5586,0.3731,4.7985,1.1846,1.1517,0.4784,2.7296,1.3325,0.844,4.1953,1.714,3.6649,3.0835,1.4579,2.238,3.0471,3.1404,3.332,2.8666,3.7585,23.1623,,1.1239,,,9449827253,4768193965,892710000,810767914,623200000,868838000,4093802216,5371564572,1822309871,5854205614,2456209325,2749233807,2454557967,3315518349,4660792574,1080474967,2897656117,1475978661,2810254205,1719448000,748335902.8,769896000,1526813550,632040000,673540000,2096000000,876508600,1213460000,806310000,,3986551400,,,116.4868,90.6265,116.0716,62.0937,62.1986,33.3735,59.1028,44.0691,111.9289,73.5619,66.7657,53.9464,65.9501,40.1279,84.9669,1041.2579,49.4242,59.6591,108.5444,62.5978,62.5654,70.9044,96.2457,92.6458,61.4616,86.9831,72.1179,95.1778,99.9752,,31.1531,,,3.4034,6.2641,8.4371,11.6819,10.826,9.994,4.1364,4.0262,4.1363,5.6592,2.4403,3.3222,3.0989,4.6013,2.7511,5.9676,3.3527,5.7666,6.8766,6.9536,5.6596,7.6013,7.4808,8.1016,5.7322,12.1237,6.9826,21.7221,19.9555,,3.8821,,,2.1812,13.9497,5.3615,8.3168,12.4143,4.1968,4.8356,8.4684,6.667,6.9789,8.6473,11.2276,25.7405,6.2323,8.7138,15.8691,4.5644,14.7766,13.1691,8.5701,12.54,17.748,16.0339,25.2436,12.8947,16.381,11.1138,21.3246,24.5877,,7.4458,,
2017/9/21,-1.7123,0.8052,1.5556,-1.0689,-1.7972,-1.2102,-1.0941,-1.7668,-1.8437,-2.4162,-0.2481,-0.9407,-1.2006,1.3423,-0.639,-0.9402,-1.573,-2.8886,-4.2383,-1.3011,-1.4482,-0.318,-1.9713,-1.7467,-1.3719,-1.5267,-1.2933,-3.6425,-5.9878,,-0.7492,,,1.3096,1.8427,7.1844,3.2598,3.4555,4.7086,1.9555,0.7731,1.8706,0.4459,1.9627,1.2494,1.3828,1.1206,1.1921,1.4018,1.013,3.6622,5.0637,2.0666,6.4179,2.0643,1.9099,7.9207,5.6243,4.3177,3.5861,5.9022,21.7859,,0.7165,,,9288015143,4806589085,906596600,802101234,612000000,858323400,4049012257,5276660604,1788711533,5712755595,2450114512,2723370836,2425088537,3360021951,4631011152,1070316035,2852075010,1433343017,2691145949,1697076000,737498509.5,767448000,1496715075,621000000,664300000,2064000000,865173000,1169260000,758030000,,3956682600,,,114.4921,91.3563,117.8771,61.43,61.0808,32.9696,58.4562,43.2905,109.8652,71.7845,66.6,53.4389,65.1583,40.6665,84.424,1031.4677,48.6468,57.9358,103.9439,61.7833,61.6593,70.679,94.3484,91.0275,60.6184,85.6551,71.1852,91.711,93.9889,,30.9197,,,3.3452,6.3145,8.5684,11.5571,10.6314,9.8731,4.0912,3.9551,4.0601,5.5224,2.4342,3.2909,3.0617,4.663,2.7335,5.9115,3.3,5.6001,6.5852,6.8631,5.5776,7.5771,7.3333,7.9601,5.6535,11.9386,6.8923,20.9309,18.7606,,3.853,,,2.1438,14.062,5.4449,8.2279,12.1912,4.146,4.7827,8.3188,6.5441,6.8102,8.6258,11.122,25.4314,6.316,8.6582,15.7199,4.4926,14.3498,12.6109,8.4586,12.3584,17.6916,15.7178,24.8027,12.7178,16.1309,10.9701,20.5478,23.1155,,7.39,,
2017/9/22,0.3484,1.5976,3.7199,1.5127,0.5229,1.8053,-1.1615,2.1583,-0.5367,-3.6741,0.3731,0,0.7595,-1.2141,1.1576,0.9492,-0.2283,-2.0352,0.4166,0.226,0.2261,1.3291,-2.8032,0.9469,1.981,-1.0659,0.3854,-1.1195,10.0022,,0.3539,,,1.5387,2.195,15.4887,6.1362,4.8505,6.2209,2.0744,1.5803,1.3384,0.7861,2.1543,1.1197,3.1605,0.6348,1.3161,1.7962,0.6204,3.32,2.7383,1.3672,4.3911,2.2105,2.7864,6.0167,6.3779,2.6408,3.3051,2.7225,29.0864,,0.9362,,,9320377565,4883379325,940321200,814234586,615200000,873818600,4001982801,5390545365,1779112007,5502862019,2459256731,2723370836,2443506931,3319226983,4684617712,1080474967,2845563423,1404171261,2702356138,1700911200,739165800.8,777648000,1454759625,626880000,677460000,2042000000,868507000,1156170000,833850000,,3970683600,,,114.8911,92.8158,122.262,62.3592,61.4002,33.5648,57.7772,44.2248,109.2756,69.1471,66.8485,53.4389,65.6532,40.1728,85.4012,1041.2579,48.5357,56.7567,104.3769,61.9229,61.7987,71.6183,91.7036,91.8894,61.8193,84.7421,71.4595,90.6843,103.3899,,31.0291,,,3.3568,6.4154,8.8871,11.7319,10.687,10.0513,4.0437,4.0405,4.0383,5.3195,2.4433,3.2909,3.0849,4.6064,2.7652,5.9676,3.2925,5.4861,6.6126,6.8786,5.5902,7.6778,7.1278,8.0354,5.7655,11.8113,6.9189,20.6965,20.6371,,3.8666,,,2.1513,14.2866,5.6475,8.3524,12.255,4.2209,4.7271,8.4983,6.509,6.56,8.658,11.122,25.6246,6.2393,8.7584,15.8691,4.4824,14.0577,12.6635,8.4777,12.3864,17.9267,15.2772,25.0375,12.9697,15.959,11.0124,20.3178,25.4275,,7.4161,,
2017/9/25,-0.6944,-1.6708,-2.7125,-0.0798,2.6333,-0.2533,-2.1824,0,0.0899,0,-1.1152,1.8044,3.7688,-3.4637,-2.0343,-0.8059,-1.1442,-2.6768,1.2186,2.593,0.2256,0.1574,-2.2571,-0.1149,3.1618,-0.0196,0.8445,-2.382,-5.6065,,-1.3634,,,0.8845,2.8404,8.1722,4.3443,3.283,7.3046,1.6369,2.5464,1.6693,0.3513,1.764,3.9759,5.6844,0.962,1.3617,2.2388,0.4925,2.4474,3.162,3.1571,4.9094,2.2714,1.6001,4.8658,12.0059,2.6187,3.5847,2.7294,26.4018,,1.0039,,,9255652721,4801789695,914815200,813584585,631400000,871605000,3914642382,5390545365,1780711928,5502862019,2431830076,2772510480,2535598900,3204259344,4589317161,1071767311,2813005489,1366584575,2735286067,1745016000,740833092.1,778872000,1421924925,626160000,698880000,2041600000,875841800,1128630000,787100000,,3916546400,,,114.0932,91.2651,118.9457,62.3094,63.017,33.4797,56.5163,44.2248,109.3739,69.1471,66.103,54.4031,68.1275,38.7813,83.6639,1032.8663,47.9804,55.2374,105.6488,63.5286,61.9381,71.7311,89.6338,91.7839,63.7739,84.7255,72.063,88.5242,97.5933,,30.606,,,3.3335,6.3082,8.646,11.7225,10.9685,10.0259,3.9554,4.0405,4.0419,5.3195,2.4161,3.3503,3.2012,4.4469,2.7089,5.9195,3.2548,5.3392,6.6932,7.057,5.6028,7.6899,6.9669,8.0262,5.9478,11.809,6.9773,20.2035,19.48,,3.8139,,,2.1364,14.0479,5.4943,8.3457,12.5777,4.2102,4.624,8.4983,6.5148,6.56,8.5614,11.3227,26.5903,6.0232,8.5802,15.7412,4.4311,13.6814,12.8178,8.6976,12.4143,17.955,14.9324,25.0088,13.3798,15.9559,11.1054,19.8338,24.0019,,7.315,,
2017/9/26,0.1748,-3.6982,-5.3284,8.3888,1.6471,-2.3492,0.4005,-0.3521,-2.965,0.4975,-1.5038,-1.306,0.8232,1.2731,-0.6814,-0.4739,0.2315,-1.2726,0.333,-1.2088,-3.6384,-1.8858,-2.1167,-5.1744,-3.8462,-2.5274,-2.2078,1.2653,3.1317,,-1.4538,,,0.7282,1.9941,7.8655,34.5796,9.716,6.0935,1.0573,1.2312,2.1299,0.3357,1.3305,1.329,8.9365,0.5618,0.873,1.7238,0.4983,2.015,1.9496,1.6037,5.7033,2.1452,2.2899,6.3192,7.3036,3.5235,3.07,3.0069,24.0405,,1.2249,,,9271833932,4624212265,866070400,881834690,641800000,851129200,3930318867,5371564572,1727914540,5530239442,2395261202,2736302321,2556473080,3245054313,4558046668,1066687845,2819517076,1349193721,2744394346,1723922400,713878549.7,764184000,1391826450,593760000,672000000,1990000000,856504600,1142910000,811750000,,3859609000,,,114.2927,87.8899,112.6078,67.5365,64.055,32.6932,56.7426,44.0691,106.131,69.4911,65.109,53.6926,68.6884,39.275,83.0938,1027.9712,48.0915,54.5345,106.0006,62.7607,59.6846,70.3784,87.7365,87.0346,61.321,82.5841,70.472,89.6442,100.6497,,30.1611,,,3.3393,6.0749,8.1853,12.7059,11.1491,9.7903,3.9712,4.0262,3.9221,5.346,2.3797,3.3066,3.2276,4.5035,2.6904,5.8915,3.2623,5.2713,6.7155,6.9717,5.399,7.5449,6.8194,7.6109,5.719,11.5106,6.8233,20.4592,20.0901,,3.7585,,,2.1401,13.5284,5.2015,9.0458,12.7848,4.1113,4.6425,8.4684,6.3217,6.5927,8.4327,11.1748,26.8092,6.0999,8.5217,15.6666,4.4413,13.5073,12.8605,8.5924,11.9626,17.6164,14.6163,23.7147,12.8652,15.5526,10.8602,20.0848,24.7536,,7.2087,,
2017/9/27,-0.2443,0.6746,0.7526,-0.4177,-1.527,0.6177,2.4501,3.8869,1.2963,0.165,3.1807,1.3233,-1.9212,-0.5714,1.9928,1.7687,1.1547,0.9563,2.0168,2.6696,1.2845,9.984,3.0799,1.536,5.7292,2.392,2.7053,6.9463,-0.9005,,0.8222,,,0.663,1.0384,3.5487,23.7119,4.5832,2.5873,1.2985,3.6585,0.7535,0.2863,2.6103,1.9526,5.4707,0.5303,1.295,1.7384,0.4946,1.4266,2.2932,1.5788,2.8707,9.2333,2.2316,2.5567,9.7763,1.7179,2.7226,7.2861,23.8524,,0.8914,,,9249180236,4655408300,872588600,878151351,632000000,856386500,4026617278,5580353301,1750313432,5539365250,2471446355,2772510480,2507357363,3226511145,4648880005,1085554433,2852075010,1362096613,2799744653,1769944800,723048651.8,840480000,1434693975,602880000,710500000,2037600000,879675900,1222300000,804440000,,3891344600,,,114.0134,88.4829,113.4553,67.2544,63.0769,32.8952,58.1329,45.782,107.5067,69.6058,67.1799,54.4031,67.3687,39.0506,84.7497,1046.153,48.6468,55.056,108.1384,64.4361,60.4513,77.4049,90.4388,88.3715,64.8342,84.5595,72.3785,95.8712,99.7433,,30.4091,,,3.3312,6.1159,8.2469,12.6528,10.9789,9.8508,4.0685,4.1827,3.9729,5.3548,2.4554,3.3503,3.1656,4.4778,2.7441,5.9957,3.3,5.3217,6.8509,7.1578,5.4683,8.2982,7.0294,7.7278,6.0467,11.7859,7.0079,21.8803,19.9092,,3.7894,,,2.1349,13.6197,5.2407,9.008,12.5896,4.1367,4.7562,8.7976,6.4036,6.6035,8.7009,11.3227,26.2942,6.065,8.6916,15.9437,4.4926,13.6365,13.1198,8.8218,12.1163,19.3752,15.0665,24.079,13.6022,15.9246,11.154,21.4799,24.5307,,7.268,,
2017/9/28,0.3849,-1.134,-0.6171,-2.2699,-3.481,1.6478,-1.1123,-2.0408,-0.2742,0.7414,-1.603,-1.4925,-2.8404,-1.0345,-1.5695,-1.5374,-1.1416,-1.9357,0.1752,3.2503,-1.0761,0.4369,-2.6701,0.4976,0.2956,1.1975,1.3644,5.7719,4.6069,,-0.9834,,,0.9966,1.0319,3.0575,12.406,3.057,6.7685,1.4329,2.3231,0.7956,0.4641,3.1657,1.7807,2.987,0.4911,1.0122,1.5005,0.4522,1.2804,2.2803,2.9723,2.1234,17.9255,1.4463,2.3192,14.6629,2.5615,4.8805,11.4422,43.6774,,1.1393,,,9284778900,4602615010,867204000,858217987,610000000,870498200,3981827320,5466468540,1745513669,5580431384,2431830076,2731129727,2436139573,3193133444,4575915521,1068864759,2819517076,1335729833,2804649110,1827472800,715267959.1,844152000,1396386825,605880000,712600000,2062000000,891678300,1292850000,841500000,,3853075200,,,114.4522,87.4795,112.7552,65.7277,60.8812,33.4372,57.4862,44.8477,107.2119,70.1218,66.103,53.5911,65.4552,38.6466,83.4196,1030.0691,48.0915,53.9903,108.3279,66.5305,59.8007,77.7431,88.024,88.8112,65.0258,85.5721,73.366,101.4048,104.3384,,30.11,,,3.344,6.0465,8.1961,12.3656,10.5967,10.0131,4.0233,4.0974,3.962,5.3945,2.4161,3.3003,3.0756,4.4314,2.701,5.9035,3.2623,5.2187,6.8629,7.3905,5.4095,8.3344,6.8417,7.7663,6.0646,11.927,7.1035,23.1432,20.8264,,3.7521,,,2.1431,13.4652,5.2083,8.8035,12.1514,4.2048,4.7033,8.618,6.3861,6.6525,8.5614,11.1537,25.5473,6.0023,8.5552,15.6986,4.4413,13.3726,13.1428,9.1086,11.9859,19.4598,14.6642,24.1988,13.6424,16.1153,11.3062,22.7197,25.6608,,7.1965,,
2017/9/29,0.1394,1.2513,-1.3399,0.8836,0.9836,0.7311,2.6434,0,1.2832,0.9812,0.7519,0.5682,1.7137,0.5807,0.8786,2.444,1.1547,2.8979,0.5496,-0.4547,1.7094,-1.7883,2.2861,0.9903,-1.336,2.5121,0.2991,-0.9862,-0.7071,,1.8411,,,1.0616,0.8333,5.2933,11.1526,3.1345,4.9329,1.4453,1.352,0.7824,0.3249,2.4426,1.1592,2.223,0.3205,0.8623,1.9821,0.367,1.707,1.9248,1.5794,2.77,8.2436,1.6287,2.5725,7.3995,2.682,2.8747,7.4183,25.5731,,1.0287,,,9297723869,4660207690,855584600,865801332,616000000,876862300,4087083722,5466468540,1767912561,5635186230,2450114512,2746647510,2477887933,3211676611,4616120441,1094987727,2852075010,1374438510,2820063120,1819163200,727494761.8,829056000,1428309450,611880000,703080000,2113800000,894345500,1280100000,835550000,,3924013600,,,114.6118,88.5741,111.2445,66.3085,61.48,33.6817,59.0058,44.8477,108.5877,70.8098,66.6,53.8956,66.5769,38.8711,84.1525,1055.2439,48.6468,55.5549,108.9232,66.228,60.823,76.3528,90.0363,89.6907,64.1571,87.7218,73.5855,100.4047,103.6007,,30.6644,,,3.3487,6.1222,8.0862,12.4749,10.7009,10.0863,4.1296,4.0974,4.0128,5.4474,2.4342,3.3191,3.1284,4.4572,2.7247,6.0478,3.3,5.3699,6.9006,7.3568,5.502,8.1854,6.9982,7.8432,5.9836,12.2267,7.1247,22.915,20.6791,,3.8212,,,2.1461,13.6337,5.1385,8.8813,12.2709,4.2356,4.8276,8.618,6.468,6.7178,8.6258,11.2171,25.9851,6.0371,8.6303,16.0823,4.4926,13.7601,13.2151,9.0671,12.1908,19.1118,14.9994,24.4384,13.4602,16.5201,11.34,22.4957,25.4794,,7.329,,
2017/10/9,2.2276,1.0299,1.9543,-0.2503,3.8312,0.1893,0.8767,2.2569,5.7014,1.2146,-0.1244,1.1299,-0.892,0.5774,1.7097,2.1869,1.5982,0.2857,0,0.1757,2.2536,3.7402,0.8301,1.9808,0.5575,-1.1259,-0.5033,-1.4343,0.7121,,0.4757,,,2.2357,1.3191,2.9318,8.3383,5.5,4.8058,2.379,1.9763,4.7131,0.4939,4.6025,1.9906,2.7993,0.5953,1.4609,3.0653,0.849,1.4669,,2.1452,2.7389,10.5386,1.2974,3.2683,5.4367,3.5122,3.4331,5.0785,25.938,,0.8705,,,9504843371,4708201590,872305200,863634662,639600000,878522500,4122915689,5589843698,1868707576,5703629788,2447067106,2777683075,2455785860,3230219779,4695041210,1118933781,2897656117,1378365477,2820063120,1822359200,743889792.8,875162971.6,1440166425,624000000,707000000,2090000000,889844600,1261740000,841500000,,3942681600,,,117.1649,89.4863,113.4185,66.1426,63.8354,33.7455,59.5231,45.8599,114.7787,71.6698,66.5172,54.5046,65.9831,39.0955,85.5912,1078.3208,49.4242,55.7136,108.9232,66.3443,62.1937,79.2085,90.7837,91.4673,64.5148,86.7341,73.2151,98.9647,104.3384,,30.8103,,,3.4232,6.1852,8.2443,12.4437,11.1109,10.1054,4.1659,4.1899,4.2416,5.5136,2.4312,3.3566,3.1004,4.4829,2.7713,6.18,3.3527,5.3853,6.9006,7.3698,5.6259,8.4915,7.0563,7.9985,6.0169,12.089,7.0889,22.5863,20.8264,,3.8394,,,2.1939,13.7741,5.239,8.8591,12.741,4.2436,4.87,8.8125,6.8368,6.7994,8.6151,11.3438,25.7534,6.072,8.7779,16.434,4.5644,13.7994,13.2151,9.0831,12.4655,19.8266,15.1239,24.9225,13.5352,16.3341,11.2829,22.173,25.6608,,7.3638,,
2017/10/10,0.3745,2.4975,4.1261,0.7025,1.5947,2.2677,2.9332,2.3769,10.0171,1.04,1.868,-0.0931,4.2,1.7222,2.2835,0.2594,1.1236,1.7501,0,0,1.2327,0.4269,2.7232,1.5385,-0.9505,4.3062,1.7235,-0.9566,-0.4646,,1.3968,,,1.7156,1.4989,7.6874,9.1514,5.585,9.1703,3.2455,2.9448,10.1922,0.4229,7.2476,1.5796,5.6562,0.8367,2.1106,2.2383,0.7405,1.4672,,1.0959,4.1796,7.586,1.9465,3.3708,8.2503,4.3443,4.7661,3.02,21.8247,,1.0908,,,9540442035,4825786645,908297000,869701338,649800000,898444900,4243848577,5722709252,2055898318,5762947537,2492778198,2775096778,2558928866,3285849281,4802254330,1121836333,2930214051,1402488275,2820063120,1822359200,753059894.8,878899435.9,1479385650,633600000,700280000,2180000000,905181000,1249670000,837590000,,3997752200,,,117.6038,91.7212,118.0982,66.6072,64.8534,34.5107,61.2691,46.9499,126.2762,72.4152,67.7597,54.4539,68.7544,39.7688,87.5457,1081.118,49.9796,56.6886,108.9232,66.3443,62.9604,79.5467,93.256,92.8745,63.9016,90.469,74.477,98.018,103.8536,,31.2406,,,3.4361,6.3397,8.5844,12.5311,11.2881,10.3346,4.288,4.2894,4.6665,5.5709,2.4766,3.3534,3.2307,4.5601,2.8346,6.1961,3.3904,5.4795,6.9006,7.3698,5.6953,8.5278,7.2484,8.1216,5.9597,12.6096,7.211,22.3703,20.7296,,3.893,,,2.2021,14.1182,5.4551,8.9213,12.9442,4.3398,5.0128,9.022,7.5216,6.8701,8.776,11.3332,26.835,6.1766,8.9783,16.4766,4.6157,14.0409,13.2151,9.0831,12.6192,19.9113,15.5358,25.3059,13.4066,17.0375,11.4774,21.9609,25.5416,,7.4667,,
2017/10/11,-1.1872,-1.5912,-2.3089,-1.5944,-0.8002,-0.7391,-3.9578,-2.4876,-4.2802,3.3254,-0.6112,-0.466,-2.2553,-0.5643,-2.0465,-1.3583,0.4444,-1.28,0,-1.8239,-1.2177,-3.3066,-1.7263,-1.8561,-1.1995,-1.4679,4.2726,1.4964,-8.2606,,-0.6071,,,1.1069,1.4152,4.2851,6.9632,5.2455,8.8476,2.6466,1.5059,15.2237,1.1296,4.9677,1.6261,5.0073,0.8025,1.7259,1.8434,1.1567,1.2235,,1.5211,4.4439,6.4083,1.5781,3.1658,3.7143,2.9741,13.6318,5.8873,21.9776,,1.0176,,,9427173558,4748996405,887325400,855834650,644600000,891804100,4075886233,5580353301,1967902670,5954589498,2477541167,2762165292,2501217898,3267306114,4703975636,1106597935,2943237225,1384536425,2820063120,1789120800,743889792.8,849838046.9,1453847550,621840000,691880000,2148000000,943855400,1268370000,768400000,,3973483800,,,116.2075,90.2616,115.3714,65.5452,64.3345,34.2556,58.8442,45.782,120.8714,74.8233,67.3455,54.2001,67.2038,39.5444,85.7541,1066.4327,50.2017,55.963,108.9232,65.1342,62.1937,76.9165,91.6461,91.1507,63.1351,89.141,77.6591,99.4847,95.2747,,31.051,,,3.3953,6.2388,8.3862,12.3313,11.1978,10.2582,4.1183,4.1827,4.4668,5.7562,2.4615,3.3378,3.1578,4.5344,2.7766,6.1119,3.4055,5.4094,6.9006,7.2354,5.6259,8.2458,7.1233,7.9708,5.8882,12.4245,7.5191,22.705,19.0172,,3.8694,,,2.176,13.8935,5.3292,8.7791,12.8406,4.3077,4.8144,8.7976,7.1997,7.0985,8.7224,11.2804,26.2298,6.1417,8.7946,16.2528,4.6362,13.8612,13.2151,8.9174,12.4655,19.2529,15.2676,24.8362,13.2458,16.7874,11.9678,22.2895,23.4317,,7.4214,,
2017/10/12,4.0165,0.5053,-0.6707,1.0633,-1.0859,0.3723,0.6044,3.2313,-0.7317,0.2299,-0.738,0.9363,3.5837,-0.9081,1.1713,0.9836,0,-0.9319,0,0.2144,4.1838,0.977,-0.4391,-0.0193,-0.5463,0.959,0.0353,-5.3478,-0.885,,-1.1745,,,4.9414,1.012,2.5916,5.7289,1.6795,6.9941,1.7503,5.4608,7.1558,1.1571,2.7016,2.0301,8.7938,0.6438,1.6155,2.8087,0.7212,1.3049,,0.9872,13.5067,3.545,1.3283,3.0817,3.1923,2.7938,5.4005,5.1159,12.6444,,0.9034,,,9805813896,4772993355,881374000,864934664,637600000,895124500,4100520710,5760670839,1953503382,5968278210,2459256731,2788028263,2590854082,3237637046,4759071268,1117482505,2943237225,1371633533,2820063120,1792956000,775012563.3,858141300.9,1447463025,621720000,688100000,2168600000,944188800,1200540000,761600000,,3926813800,,,120.875,90.7177,114.5976,66.2421,63.6358,34.3832,59.1998,47.2614,119.987,74.9953,66.8485,54.7076,69.6121,39.1853,86.7585,1076.9222,50.2017,55.4415,108.9232,65.2739,64.7957,77.668,91.2437,91.1331,62.7902,89.9959,77.6865,94.1644,94.4315,,30.6863,,,3.5316,6.2704,8.33,12.4624,11.0762,10.2964,4.1432,4.3179,4.4341,5.7694,2.4433,3.3691,3.271,4.4932,2.8091,6.172,3.4055,5.359,6.9006,7.2509,5.8613,8.3264,7.092,7.9693,5.8561,12.5436,7.5218,21.4908,18.8489,,3.8239,,,2.2634,13.9637,5.2934,8.8724,12.7012,4.3238,4.8435,9.0818,7.147,7.1148,8.658,11.386,27.1698,6.0859,8.8976,16.4126,4.6362,13.732,13.2151,8.9365,12.9871,19.441,15.2006,24.8314,13.1734,16.9484,11.972,21.0975,23.2243,,7.3342,,
2017/10/13,-0.33,-1.0558,1.3826,-1.4279,4.7365,1.3292,4.8607,1.1532,-1.638,-1.1468,3.3457,0,1.2322,2.4055,5.1314,0.6494,0,1.7587,0,1.7469,0,1.2095,1.4493,2.7601,1.3225,-1.9183,1.7302,0.9629,1.2054,,0.6418,,,2.3991,1.0522,4.3217,6.6484,7.5897,8.6355,4.8805,4.1289,5.057,0.5249,5.3302,1.722,4.778,1.7229,6.1444,1.9418,0.5443,2.094,,0.8559,7.6315,4.8119,1.4092,6.871,4.1843,3.4105,6.1087,3.5418,9.2202,,0.9662,,,9773451474,4722599760,893560200,852584645,667800000,907022600,4299836026,5827103617,1921504965,5899834652,2541536696,2788028263,2622779298,3315518349,5003278930,1124738885,2943237225,1395756331,2820063120,1824276800,775012563.3,868520368.4,1468440750,638880000,697200000,2127000000,960525400,1212100000,770780000,,3952015600,,,120.476,89.7599,116.1821,65.2963,66.6499,34.8402,62.0774,47.8064,118.0216,74.1353,69.0851,54.7076,70.4699,40.1279,91.2104,1083.9152,50.2017,56.4165,108.9232,66.4141,64.7957,78.6073,92.566,93.6484,63.6206,88.2695,79.0307,95.0711,95.5698,,30.8832,,,3.52,6.2042,8.4452,12.2845,11.6008,10.4333,4.3446,4.3677,4.3615,5.7033,2.5251,3.3691,3.3113,4.6013,2.9533,6.2121,3.4055,5.4532,6.9006,7.3775,5.8613,8.4271,7.1948,8.1893,5.9335,12.303,7.6519,21.6977,19.0761,,3.8484,,,2.2559,13.8163,5.3666,8.7457,13.3028,4.3813,5.0789,9.1866,7.0299,7.0333,8.9477,11.386,27.5046,6.2323,9.3542,16.5192,4.6362,13.9735,13.2151,9.0926,12.9871,19.6761,15.4209,25.5168,13.3476,16.6233,12.1791,21.3007,23.5043,,7.3813,,
