ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2016/10/18,3.0324,2.1654,0.9548,10.0093,2.3426,10,2.7429,4.1237,1.0039,1.5504,-0.2377,4.9869,0.4045,1.7575,1.476,4.0197,2.4952,1.4959,3.8396,0,0.636,0,3.7718,1.3655,0.189,0.2358,1.8999,0.8003,3.6173,2.4244,2.7827,0.7065,5.2057,0.5755,0.0176,0.4398,1.9947,0.4206,0.1345,0.9761,3.4293,2.9434,2.4188,5.1572,,4.5438,,0.3765,1.1166,1.1751,15472894190,8522474213,53726110403,16757520906,4861975255,8773440280,8794750157,9153220485,48196267801,15472894190,53726110403,16000000000,42523837542,2.48957E+11,18342861048,3245000000,6135724037,13805549865,5386406670,3793608000,4058400000,95077223547,67992783120,11933512107,,11.6154,52.5398,7.6532,364.8556,120.8353,486.014,31.5879,28.4966,55.4143,6.622,5.2702,46.4603,13.9905,8.356,45.1334,160.6729,69.7718,29.9589,13.7967,-327.3303,68.2612,34.1993,12.7747,34.2562,532.8226,2.1542,1.1599,2.2152,2.2175,3.7998,5.7131,1.9304,5.3248,4.8448,1.2281,1.5255,2.5038,3.8458,1.4216,0.9893,49.2369,3.0484,3.053,1.9035,45.43,9.793,3.7506,2.686,1.775,5.45,1.0523,0.7007,1.1408,0.7245,1.2088,2.5772,0.4543,1.5994,1.9555,0.5999,0.7856,0.9481,1.5847,0.3713,0.5395,1.6101,1.6281,0.5535,0.2752,930.9962,2.4083,4.9202,1.3541,0.9769,0.9678
2016/10/19,-2.107,0.1927,0.1892,1.5164,-0.4292,8.3636,-1.6781,-1.3549,-0.5405,-0.458,-1.668,-1.5,-0.7162,1.7272,1.8182,-0.0678,-0.5618,-1.1054,-0.8217,0,-0.9831,0,0,-0.829,-4.1509,0.3418,1.1271,0.5543,9.3372,1.407,12.7192,0.5198,3.267,0.4547,0.0217,0.3552,1.078,0.2937,0.234,1.7293,1.8617,1.9456,1.5549,3.0118,,3.3842,,0.1756,1.181,0.729,15146876687,8538895165,53827736084,17011636640,4841108409,9507218922,8647164723,9029206034,47935747434,15146876687,53827736084,15760000000,42219280066,2.53257E+11,18676367612,3242800000,6101253678,13652946145,5342146961,3793608000,4018500000,95089451238,67992783120,11834581437,,11.3706,52.6411,7.6677,370.3884,120.3167,526.6625,31.0579,28.1105,55.1148,6.5933,5.1836,45.7634,13.8903,8.5003,45.954,160.5639,69.3799,29.6278,13.6833,-327.3303,67.5901,34.2022,12.7747,33.9722,510.88,2.1088,1.1622,2.2194,2.2511,3.7834,6.191,1.898,5.2526,4.8186,1.2228,1.5004,2.4663,3.8183,1.4461,1.0073,49.2035,3.0312,3.0192,1.8879,45.43,9.6967,3.7509,2.686,1.7603,5.2255,1.0301,0.7021,1.1429,0.7355,1.2036,2.7927,0.4467,1.5777,1.9449,0.5973,0.7727,0.9339,1.5733,0.3777,0.5493,1.609,1.6189,0.5474,0.2729,930.9962,2.3846,4.9206,1.3541,0.9688,0.928
2016/10/20,0.5125,-0.3846,-0.3776,-2.9876,0.431,-4.3624,-1.5516,0.898,-0.3682,0.818,0.2423,-0.3807,0.0451,1.3931,-0.3571,1.1533,1.2241,0.3726,3.1483,0,-0.7801,0,-0.0887,1.5674,0.9843,0.2849,0.6531,0.4275,4.9165,1.0983,7.9817,0.6877,2.7126,0.4317,0.0281,0.165,0.5119,0.2417,0.1635,1.019,2.1035,3.3842,1.0073,6.1582,,2.8071,,0.1798,1.4436,0.4254,15224499902,8506053260,53624484721,16503405172,4861975255,9092474472,8512996147,9110292406,47759265896,15224499902,53624484721,15700000000,42238314908,2.56785E+11,18609666299,3280200000,6175939457,13703814052,5510333858,3793608000,3987150000,94750451412,67932505830,12020076444,,11.4289,52.4386,7.6387,359.3229,120.8353,503.6872,30.576,28.3629,54.9118,6.6467,5.1957,45.5892,13.8966,8.6188,45.7899,162.4157,70.2291,29.7382,14.1141,-327.3303,67.0628,34.0803,12.7634,34.5047,515.7934,2.1196,1.1577,2.211,2.1838,3.7998,5.9209,1.8685,5.2998,4.8008,1.2327,1.5039,2.4569,3.82,1.4663,1.0037,49.771,3.0684,3.0305,1.9473,45.43,9.6211,3.7375,2.6836,1.7879,5.2758,1.0354,0.6994,1.1386,0.7135,1.2088,2.6709,0.4398,1.5919,1.9378,0.6021,0.7745,0.9304,1.574,0.383,0.5474,1.6275,1.6388,0.5494,0.2815,930.9962,2.366,4.9031,1.3529,0.9839,0.9369
2016/10/21,-1.3256,-0.9653,0.6317,-0.5988,-0.8584,-1.7544,0.8668,-1.5707,-0.5631,-0.2535,-1.7728,-1.1465,-0.3605,1.2452,-0.3584,-0.8719,-1.3953,-1.4105,1.6064,0,-1.3581,0,-0.3549,-0.7202,-3.4113,0.1608,0.9168,0.5722,2.9347,0.9177,4.2974,0.6004,2.1314,0.3854,0.0137,0.1651,0.578,0.232,0.1609,0.6688,1.7364,2.1684,1.0367,4.3121,,3.2662,,0.1398,1.0236,0.5862,15022679543,8423948499,53963236993,16404582386,4820241562,8932957376,8586788864,8967198808,47490341646,15022679543,53963236993,15520000000,42086036171,2.59983E+11,18542964986,3251600000,6089763558,13510516006,5598853277,3793608000,3933000000,94750451412,67691396670,11933512107,,11.2774,51.9324,7.687,357.1712,119.7981,494.8506,30.841,27.9174,54.6026,6.6538,5.1221,45.0665,13.8465,8.7261,45.6258,160.9996,69.2492,29.3187,14.3409,-327.3303,66.152,34.0803,12.7181,34.2562,500.0263,2.0915,1.1465,2.225,2.1708,3.7671,5.817,1.8847,5.2165,4.7738,1.234,1.4826,2.4287,3.8062,1.4845,1.0001,49.3371,3.0255,2.9877,1.9786,45.43,9.4904,3.7375,2.6741,1.775,5.1145,1.0217,0.6926,1.1458,0.7093,1.1984,2.6241,0.4436,1.5669,1.9269,0.6028,0.7635,0.9197,1.5684,0.3878,0.5454,1.6133,1.6159,0.5417,0.286,930.9962,2.3339,4.9031,1.3481,0.9769,0.9083
2016/10/24,0.5856,1.1696,1.3183,1.8072,0.8658,0.7143,2.1875,0.1064,0.7963,2.3386,2.5431,0.6443,0.3618,-0.7634,0.3597,0.3383,0.1887,-1.0542,-0.0791,0,1.3768,0,-0.5343,0.7254,6.8618,0.3496,1.0408,0.8608,3.1029,1.2918,4.41,1.0892,1.5737,0.6524,0.0545,0.2515,0.6248,0.3508,0.1698,0.8927,1.7706,1.8679,2.1761,2.5531,,3.527,,0.2312,1.3139,0.8621,15110652520,8522474213,54674616765,16701050743,4861975255,8996764214,8774624870,8976738381,47868516372,15110652520,54674616765,15620000000,42238314908,2.57998E+11,18609666299,3262600000,6101253678,13368085868,5594427306,3793608000,3987150000,94750451412,67329732930,12020076444,,11.3435,52.5398,7.7883,363.6261,120.8353,498.3853,31.5157,27.9471,55.0375,6.8232,5.263,45.3569,13.8966,8.6595,45.7899,161.5443,69.3799,29.0096,14.3295,-327.3303,67.0628,34.0803,12.6501,34.5047,535.3809,2.1038,1.1599,2.2543,2.21,3.7998,5.8586,1.9259,5.2221,4.8118,1.2654,1.5234,2.4444,3.82,1.4732,1.0037,49.504,3.0312,2.9562,1.9771,45.43,9.6211,3.7375,2.6598,1.7879,5.4761,1.0276,0.7007,1.1609,0.7221,1.2088,2.6428,0.4533,1.5685,1.9422,0.6181,0.7845,0.9256,1.574,0.3848,0.5474,1.6188,1.6189,0.536,0.2858,930.9962,2.366,4.9031,1.3409,0.9839,0.9725
2016/10/25,0.6507,0.3854,-0.4337,-1.0989,0.8584,-0.7092,4.4343,-0.5845,-0.1229,-0.1987,-0.56,0.8963,0.6309,-1.1538,2.509,1.3486,1.0358,-1.0654,0,0,1.7155,0,-0.5372,0.823,-1.4164,0.2531,0.8389,0.4414,2.1641,1.4381,2.4512,2.2157,1.5673,0.4091,0.0319,0.2185,0.8556,0.4459,0.1636,2.8969,1.8814,2.4659,1.8655,1.5077,,5.0235,,0.2472,1.3137,0.5037,15208975259,8555316117,54437490175,16517522713,4903708949,8932957376,9163713741,8924270729,47809689192,15208975259,54437490175,15760000000,42504802700,2.55021E+11,19076575489,3306600000,6164449337,13225655729,5594427306,3793608000,4055550000,94750451412,66968069190,12119007114,,11.4173,52.7423,7.7545,359.6302,121.8725,494.8506,32.9131,27.7838,54.9698,6.8156,5.2381,45.7634,13.9842,8.5595,46.9388,163.7229,70.0985,28.7005,14.3295,-327.3303,68.2133,34.0803,12.5822,34.7887,528.2186,2.1175,1.1644,2.2445,2.1857,3.8324,5.817,2.0114,5.1916,4.8059,1.264,1.5162,2.4663,3.8441,1.4562,1.0289,50.1716,3.0626,2.9247,1.9771,45.43,9.7861,3.7375,2.6455,1.8026,5.4029,1.0343,0.7034,1.1559,0.7141,1.2192,2.6241,0.4734,1.5594,1.9398,0.6174,0.7808,0.9339,1.584,0.3804,0.5611,1.6406,1.6357,0.5303,0.2858,930.9962,2.4066,4.9031,1.3337,0.992,0.9595
2016/10/26,-1.2249,0,-1.4312,-0.6838,-0.7092,-0.1786,2.123,0.2138,-0.6328,-0.7964,-0.8045,-1.269,-0.1791,-0.3891,-1.3986,0.6653,-0.8388,0.5385,-1.5032,0,-2.319,0,-4.5905,-0.8163,-0.5747,0.1742,0.7178,0.7535,1.305,1.0782,2.4621,1.3877,1.9371,0.3482,0.0103,0.1755,0.5793,0.3445,0.1339,1.2396,1.5965,2.2247,1.083,1.7839,,4.0078,,0.9302,1.1013,0.1812,15022679543,8555316117,53658359948,16404582386,4868930871,8917005666,9358258176,8943349875,47507149412,15022679543,53658359948,15560000000,42428663331,2.54029E+11,18809770238,3328600000,6112743797,13296870798,5510333858,3793608000,3961500000,94750451412,63893927400,12020076444,,11.2774,52.7423,7.6435,357.1712,121.0082,493.967,33.6119,27.8432,54.622,6.7582,5.1935,45.1827,13.9592,8.5262,46.2823,164.8122,69.5105,28.8551,14.1141,-327.3303,66.6314,34.0803,12.0046,34.5047,524.8805,2.0915,1.1644,2.2124,2.1708,3.8052,5.8066,2.0541,5.2027,4.7755,1.2534,1.5033,2.435,3.8372,1.4505,1.0145,50.5054,3.037,2.9405,1.9473,45.43,9.5592,3.7375,2.5241,1.7879,5.3687,1.0217,0.7034,1.1393,0.7093,1.2105,2.6194,0.4835,1.5627,1.9276,0.6122,0.7741,0.9221,1.5811,0.3789,0.5533,1.6516,1.622,0.5331,0.2815,930.9962,2.3508,4.9031,1.2725,0.9839,0.9534
2016/10/27,-2.4802,-0.1919,-1.3889,0.0861,0.1429,0.1789,-1.4337,-0.3733,0.1238,-0.853,-3.4874,0.2571,-0.987,0.434,1.4184,2.115,-0.7519,-0.6886,2.7309,0,1.7626,0,-0.6604,0.2058,1.9268,0.3973,0.536,0.8134,2.0465,0.7871,2.339,0.6493,1.1066,0.3145,0.0131,0.5455,0.3646,0.3209,0.0924,1.3303,2.3424,1.7537,1.035,2.5858,,4.0453,,0.2452,0.6584,0.3665,14650088111,8538895165,52913104949,16418699927,4875886487,8932957376,9224089600,8909961369,47565976591,14650088111,52913104949,15600000000,42009896802,2.55132E+11,19076575489,3399000000,6066783318,13205308566,5660816871,3793608000,4031325000,94750451412,63471986370,12044809111,,10.9977,52.6411,7.5374,357.4786,121.1811,494.8506,33.13,27.7392,54.6896,6.7034,5.0145,45.2988,13.8214,8.5632,46.9388,168.298,68.9879,28.6564,14.4996,-327.3303,67.8058,34.0803,11.9253,34.5757,535.2388,2.0397,1.1622,2.1817,2.1726,3.8106,5.817,2.0246,5.1832,4.7814,1.2432,1.4514,2.4412,3.7993,1.4568,1.0289,51.5736,3.0141,2.9202,2.0005,45.43,9.7277,3.7375,2.5074,1.7916,5.4747,0.9963,0.7021,1.1235,0.7099,1.2123,2.6241,0.4765,1.5569,1.9299,0.6073,0.7474,0.9244,1.5655,0.3805,0.5611,1.6865,1.6098,0.5295,0.2892,930.9962,2.3922,4.9031,1.2641,0.986,0.9722
2016/10/28,-3.5323,-0.3846,-0.1921,-2.5795,-1.2839,-3.75,1.8909,-1.606,-0.6007,-0.8097,-0.084,-0.2564,-2.1749,1.0372,-1.3986,-2.7832,-0.8523,0.5393,-2.1892,0,-1.3786,0,0.095,-1.54,-1.7958,0.5203,0.4989,0.4645,1.529,0.9235,2.5867,1.2803,1.5804,0.3594,0.0122,0.2738,0.3858,0.8299,0.0971,0.7803,1.5064,1.7637,1.1134,1.7018,,3.7782,,0.1515,0.8693,0.1982,14132600011,8506053260,52811479267,15995173704,4813285947,8597971474,9398508749,8766867771,47280244577,14132600011,52811479267,15560000000,41096224375,2.57778E+11,18809770238,3304400000,6015077778,13276523636,5536889683,3793608000,3975750000,94750451412,63532263660,11859314105,,10.6092,52.4386,7.5229,348.2573,119.6252,476.2937,33.7564,27.2937,54.3611,6.6628,5.0206,45.1827,13.5208,8.6521,46.2823,163.614,68.3999,28.8109,14.1822,-327.3303,66.871,34.0803,11.9366,34.0432,526.5735,1.9676,1.1577,2.1775,2.1166,3.7617,5.5989,2.0629,5.1,4.7527,1.2357,1.4532,2.435,3.7167,1.4719,1.0145,50.1382,2.9884,2.936,1.9567,45.43,9.5936,3.7375,2.5098,1.764,5.3861,0.9611,0.6994,1.1213,0.6916,1.1967,2.5256,0.4855,1.5319,1.9184,0.6036,0.7484,0.9221,1.5315,0.3845,0.5533,1.6395,1.5961,0.5323,0.2829,930.9962,2.3593,4.9031,1.2653,0.9708,0.9565
2016/10/31,2.1604,-0.3861,0.5773,0.353,1.3006,-0.7421,-0.7138,-2.0131,-0.1777,-0.051,-0.3364,-2.0566,-0.1853,1.2831,-0.3546,1.1318,-0.8596,-0.613,2.7178,0,3.5484,0,0.2846,0.4171,-1.6362,0.4622,0.8472,0.345,1.1959,0.969,1.2651,0.7094,2.1091,0.3869,0.0053,0.1854,0.8863,0.4576,0.1715,0.6339,2.0025,1.7315,1.0131,3.2458,,8.6057,,0.2004,0.6166,0.1955,14437917990,8473211356,53116356312,16051643867,4875886487,8534164636,9331424461,8590385667,47196205749,14437917990,53116356312,15240000000,41020085006,2.61085E+11,18743068925,3341800000,5963372238,13195134985,5687372696,3793608000,4116825000,94750451412,63713095530,11908779440,,10.8384,52.2361,7.5663,349.4868,121.1811,472.7591,33.5155,26.7443,54.2645,6.638,4.9877,44.2535,13.4958,8.7631,46.1182,165.4658,67.812,28.6343,14.5676,-327.3303,69.2439,34.0803,11.9706,34.1852,516.3014,2.0101,1.1532,2.1901,2.1241,3.8106,5.5573,2.0482,4.9973,4.7442,1.2311,1.4437,2.3849,3.7098,1.4908,1.0109,50.7057,2.9627,2.918,2.0099,45.43,9.934,3.7375,2.5169,1.7713,5.281,0.9819,0.6967,1.1278,0.694,1.2123,2.5069,0.4821,1.501,1.9149,0.6014,0.7434,0.9031,1.5286,0.3894,0.5513,1.6581,1.5824,0.529,0.2905,930.9962,2.443,4.9031,1.2689,0.9748,0.9378
2016/11/1,4.1935,0.5814,0.2551,0.1759,0.5706,0.7477,0.5032,0.6108,0.3917,2.0929,-1.3502,0.1312,0.6032,-0.6334,0.3559,2.9625,0.8671,0.0771,0.0778,0,-0.0346,3.3542,0.5676,1.3499,1.4677,0.6551,0.7773,0.4198,0.9811,0.9879,1.1561,0.7002,1.2278,0.3208,0.0678,0.3332,0.5338,0.3647,0.1223,0.6848,2.8273,1.7863,1.2454,1.892,,6.5267,0.4116,0.1436,0.9907,0.2183,15043379067,8522474213,53251857221,16079878948,4903708949,8597971474,9378383462,8642853319,47381091170,15043379067,53251857221,15260000000,41267537955,2.59432E+11,18809770238,3440800000,6015077778,13205308566,5691798667,3793608000,4115400000,97928574782,64074759270,12069541779,,11.293,52.5398,7.5856,350.1016,121.8725,476.2937,33.6842,26.9077,54.477,6.7861,4.927,44.3115,13.5772,8.7076,46.2823,170.3677,68.3999,28.6564,14.5789,-327.3303,69.2199,35.2234,12.0386,34.6467,524.5995,2.0944,1.1599,2.1956,2.1278,3.8324,5.5989,2.0585,5.0279,4.7628,1.2586,1.4261,2.388,3.7322,1.4814,1.0145,52.2078,2.9884,2.9202,2.0115,45.43,9.9305,3.8629,2.5312,1.7952,5.3659,1.0231,0.7007,1.1307,0.6952,1.2192,2.5256,0.4845,1.5102,1.9224,0.6148,0.7344,0.9043,1.5379,0.387,0.5533,1.7072,1.5961,0.5295,0.2908,930.9962,2.4421,5.0675,1.2761,0.988,0.9529
2016/11/2,0.4472,-0.578,-0.8906,0.0878,-1.1348,-2.2263,2.2175,-0.9934,0.1419,1,-2.6518,-1.3106,-1.1531,-1.1475,-1.4184,-1.9821,-1.3372,-0.8475,-1.5552,0,-0.3809,-1.2116,-1.6933,-0.2049,-0.7715,0.4314,0.6503,0.4542,1.4971,1.1715,1.9254,1.052,1.2697,0.3866,0.1337,0.3921,0.5655,0.3855,0.1409,0.8032,2.1429,2.0722,1.1172,2.1706,,6.2027,0.1292,0.141,1.6233,0.1489,15110652520,8473211356,52777604040,16093996489,4848064024,8406550959,9586344755,8556997160,47448322232,15110652520,52777604040,15060000000,40791666899,2.56455E+11,18542964986,3372600000,5934646939,13093399172,5603279248,3793608000,4099725000,96742075390,62989768050,12044809111,,11.3435,52.2361,7.5181,350.409,120.4896,465.6898,34.4311,26.6404,54.5543,6.8359,4.7837,43.7308,13.4206,8.6077,45.6258,166.9908,67.4853,28.4135,14.3522,-327.3303,68.9563,34.7967,11.8347,34.5757,519.2306,2.1038,1.1532,2.1761,2.1297,3.7889,5.4742,2.1041,4.9779,4.7696,1.2678,1.3846,2.3567,3.6892,1.4644,1.0001,51.173,2.9485,2.8955,1.9802,45.43,9.8927,3.8161,2.4883,1.7916,5.311,1.0276,0.6967,1.1206,0.6958,1.2054,2.4694,0.4952,1.4952,1.9252,0.6193,0.713,0.8924,1.5201,0.3825,0.5454,1.6734,1.5747,0.525,0.2862,930.9962,2.4328,5.0061,1.2545,0.986,0.9431
2016/11/3,3.7671,0.5814,0.8344,0.5263,0.8608,0.9488,4.0588,0.6132,-0.8147,3.2673,0,0.2656,0.3733,0.3439,0.7194,-1.3046,0.1936,1.0101,0.7899,0,-0.5214,1.9711,0.6699,1.7454,0.4859,0.5954,0.6812,0.6234,1.4857,1.1555,1.6924,0.9895,1.6044,0.6565,0.1523,0.4052,0.5277,0.2223,0.0734,0.9213,2.663,2.1674,1.7733,1.7445,,5.6768,0.156,0.1493,2.1733,0.2644,15679889430,8522474213,53217981994,16178701734,4889797718,8486309507,9975433626,8609464813,47061743624,15679889430,53217981994,15100000000,40943945637,2.57337E+11,18676367612,3328600000,5946137059,13225655729,5647538958,3793608000,4078350000,98648949413,63411709080,12255036786,,11.7708,52.5398,7.5808,352.2532,121.5268,470.1081,35.8286,26.8037,54.1099,7.0524,4.779,43.8469,13.4707,8.6373,45.954,164.8122,67.616,28.7005,14.4656,-327.3303,68.5967,35.4825,11.914,35.1792,521.2052,2.183,1.1599,2.1942,2.1409,3.8215,5.5262,2.1895,5.0084,4.7307,1.308,1.3833,2.363,3.7029,1.4694,1.0073,50.5054,2.9542,2.9247,1.9958,45.43,9.8411,3.8913,2.505,1.8228,5.3312,1.0664,0.7007,1.13,0.6995,1.2157,2.4928,0.5153,1.5044,1.9095,0.6389,0.7123,0.8948,1.5258,0.3838,0.5493,1.6516,1.5778,0.5303,0.2885,930.9962,2.4201,5.1048,1.2629,1.0032,0.9467
2016/11/4,4.7525,0,-1.2731,1.0471,0.9957,-0.188,-1.9502,-0.3324,-1.1607,0.2876,-1.2302,-0.1325,-0.1395,-0.5998,-1.0714,0,0.7729,-0.6154,2.2727,0,6.8833,6.5722,-0.3802,-0.4036,-0.3868,0.7925,0.6092,0.658,2.2865,4.0402,1.7021,0.8073,1.2785,0.578,0.1212,0.358,0.5458,0.2181,0.0982,0.8869,2.1217,2.2195,1.5171,2.523,,19.1461,0.3476,0.1482,1.0928,0.1392,16425072294,8522474213,52540477449,16348112223,4938487026,8470357798,9780889190,8580846093,46515491243,16425072294,52540477449,15080000000,40886841110,2.55793E+11,18476263673,3328600000,5992097538,13144267078,5775892116,3793608000,4359075000,1.05132E+11,63170599920,12205571451,,12.3302,52.5398,7.4843,355.9417,122.7369,469.2244,35.1298,26.7146,53.4818,7.0749,4.7218,43.7889,13.4519,8.5855,45.4617,164.8122,68.1386,28.5239,14.7943,-327.3303,73.3185,37.8145,11.8687,35.0372,519.3659,2.2868,1.1599,2.1663,2.1633,3.8595,5.5158,2.1468,4.9918,4.6758,1.3121,1.3667,2.3599,3.6978,1.4606,0.9965,50.5054,2.977,2.9067,2.0412,45.43,10.5185,4.147,2.4955,1.8155,5.3123,1.117,0.7007,1.1156,0.7068,1.2278,2.4882,0.5053,1.4994,1.8873,0.6409,0.7038,0.8936,1.5237,0.3815,0.5435,1.6516,1.59,0.527,0.2951,930.9962,2.5867,5.4403,1.2581,0.9991,0.9434
2016/11/7,-4.1588,0.578,0.0645,-0.7772,-0.7042,0.9416,2.5377,0.3891,0.2891,-1.0516,0.5338,-0.5305,-0.8845,0,0.722,-2.115,-0.8629,-1.8576,0.7663,0,5.0997,2.7408,-0.3817,-0.5066,-0.2913,0.5696,1.0059,0.3551,1.0191,2.0879,1.1604,0.6713,1.2624,0.4613,0.029,0.3067,0.5862,0.3046,0.1035,0.6689,2.4121,1.3441,2.159,3.4575,,19.8375,0.3381,0.1267,0.9227,0.1448,15741988002,8571737069,52574352676,16221054356,4903708949,8550116346,10029101056,8614234600,46649953367,15741988002,52574352676,15000000000,40525179108,2.55793E+11,18609666299,3258200000,5940391999,12900101126,5820151826,3793608000,4581375000,1.08014E+11,62929490760,12143739782,,11.8174,52.8435,7.4891,353.1753,121.8725,473.6427,36.0213,26.8186,53.6364,7.0216,4.7613,43.5566,13.3329,8.5855,45.7899,161.3264,67.5506,27.9941,14.9077,-327.3303,77.0575,38.8509,11.8234,34.8597,519.4716,2.1917,1.1666,2.1677,2.1465,3.8324,5.5677,2.2013,5.0112,4.6893,1.3023,1.3781,2.3473,3.6651,1.4606,1.0037,49.4372,2.9513,2.8527,2.0568,45.43,11.055,4.2607,2.486,1.8063,5.3134,1.0706,0.7048,1.1163,0.7013,1.2192,2.5116,0.5181,1.5052,1.8928,0.6361,0.7097,0.8889,1.5102,0.3815,0.5474,1.6166,1.5763,0.5172,0.2973,930.9962,2.7186,5.5894,1.2533,0.9941,0.9436
2016/11/8,1.2821,0.9579,0.3866,3.1332,0.5674,10.0746,1.3378,1.052,0.2522,0.5797,1.2389,0.9333,-0.7985,1.7241,0.3584,4.5915,1.7408,2.7603,1.1407,0,-0.311,-0.2746,0.4789,0.8147,0.3895,0.5478,1.4534,0.4825,4.0642,1.6284,8.3774,0.9711,2.1018,0.3954,0.0133,0.4225,1.0007,0.5754,0.237,0.7734,3.3433,4.3231,2.0592,2.2466,,12.9128,0.1965,0.2201,1.3229,0.1044,15943808361,8653841830,52777604040,16729285824,4931531411,9411508664,10163269632,8704860545,46767607726,15943808361,52777604040,15140000000,40201586790,2.60203E+11,18676367612,3407800000,6043803078,13256176473,5886541390,3793608000,4567125000,1.07717E+11,63230877210,12242670452,,11.9689,53.3497,7.5181,364.2409,122.564,521.3605,36.5032,27.1007,53.7717,7.0724,4.8271,43.9631,13.2265,8.7335,45.954,168.7337,68.7266,28.7668,15.0778,-327.3303,76.8178,38.7442,11.88,35.1437,522.2033,2.2198,1.1778,2.1761,2.2137,3.8541,6.1286,2.2307,5.0639,4.7012,1.3117,1.3972,2.3693,3.6358,1.4858,1.0073,51.7071,3.0027,2.9315,2.0803,45.43,11.0206,4.249,2.4979,1.821,5.3414,1.0843,0.7115,1.1206,0.7233,1.2261,2.7646,0.525,1.521,1.8976,0.6407,0.7195,0.8972,1.4981,0.3881,0.5493,1.6908,1.6037,0.5315,0.3007,930.9962,2.7102,5.5741,1.2593,1.0022,0.9485
2016/11/9,-1.5255,-1.3283,-1.4763,-2.5316,-1.2694,-2.7119,1.7162,-2.7945,-1.0063,-1.6811,0.6119,-2.2457,-3.5038,-0.6356,0.3571,-1.8722,-1.4259,-1.5349,1.1278,0,-3.0889,-0.1574,-0.9533,-1.8182,-1.2609,0.3936,1.336,0.7613,2.0337,1.6104,6.5977,0.9403,4.0342,0.7973,0.043,0.2119,1.8212,1.7736,0.1671,1.2426,2.9673,3.2847,1.7351,2.5749,,11.2839,0.1218,0.1764,1.3201,0.2595,15700588954,8538895165,51998473813,16305759601,4868930871,9156281310,10337688781,8461601428,46296990290,15700588954,51998473813,14800000000,38793008465,2.5855E+11,18743068925,3344000000,5957627179,13052704846,5952930955,3793608000,4426050000,1.07548E+11,62628104310,12020076444,,11.7863,52.6411,7.4071,355.0196,121.0082,507.2219,37.1297,26.3434,53.2306,6.9557,4.8582,42.9758,12.763,8.678,46.1182,165.5747,67.7466,28.3252,15.2478,-327.3303,74.445,38.6833,11.7668,34.5047,515.7328,2.1859,1.1622,2.144,2.1577,3.8052,5.9624,2.269,4.9224,4.6539,1.29,1.4062,2.316,3.5084,1.4763,1.0109,50.7391,2.9599,2.8865,2.1038,45.43,10.6802,4.2423,2.474,1.7879,5.2752,1.0678,0.7021,1.1041,0.705,1.2105,2.6897,0.5341,1.4785,1.8785,0.6301,0.7241,0.877,1.4457,0.3856,0.5513,1.6592,1.5808,0.5233,0.3041,930.9962,2.6265,5.5653,1.2472,0.9839,0.9368
