ÈÕÆÚ,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH,000017.SZ,000913.SZ,002105.SZ,200017.SZ,200054.SZ,600099.SH,600679.SH,600877.SH,603129.SH,603766.SH,603776.SH,603787.SH,900916.SH
2017/6/9,2.6744,-1.3741,-1.0896,1.2195,0,1.0614,3.9265,1.7685,,-0.6954,,-0.4244,1.1458,2.6036,0.2249,1.4902,0.144,0.0577,1.9016,5.5109,1.1474,,0.3862,,9.8991,0.3556,2675315678,7159759919,3010645000,2675315678,,2920869600,4643592054,4350495313,,14833382666,,957270000,4643592054,1869.8465,21.8171,105.4453,612.8587,72.1907,1510.254,189.2126,-14.1348,,17.4286,,50.2468,50.1929,338.8203,3.0582,6.2284,111.0514,3.2996,6.1585,7.9232,-13.2653,,2.4801,,7.1849,2.1018,34.2916,3.1714,2.1782,11.2394,1.0141,6.314,15.8803,6.1903,,1.7783,,1.8633,4.2126
2017/6/12,-1.1325,0,-3.06,-1.2048,-3.5253,-1.2753,-2.7331,-5.0553,,-1.4006,,-8.6308,-1.7508,2.439,0.31,1.7051,0.126,0.6039,0.9076,3.5265,1.8537,,0.3395,,17.5449,0.1634,2645017652,7159759919,2918520000,2645017652,,2883619200,4516677158,4130565060,,14625632208,,874650000,4516677158,1848.6704,21.8171,102.2187,605.322,69.6282,1490.9935,184.0412,-13.4202,,17.1845,,45.9101,49.2975,334.9832,3.0582,6.0378,109.6857,3.1825,6.08,7.7067,-12.5947,,2.4454,,6.5648,2.0643,33.9033,3.1714,2.1115,11.1012,0.9781,6.2335,15.4463,5.8774,,1.7534,,1.7025,4.1375
2017/6/13,0.2291,-0.4433,2.2727,0.6098,2.3143,-0.9119,1.5289,3.1614,,0.2841,,2.5073,0.6289,1.5046,0.1806,1.5526,0.2438,0.1727,1.4776,2.8833,1.1271,,0.4917,,11.3029,0.0992,2651077258,7128019375,2984850000,2651077258,,2857324800,4585733793,4261148648,,14667182300,,896580000,4585733793,1852.9056,21.7203,104.5419,608.8663,71.2224,1477.3978,186.855,-13.8445,,17.2334,,47.0612,49.6119,335.7506,3.0447,6.175,110.3279,3.2554,6.0246,7.8245,-12.9929,,2.4523,,6.7294,2.0775,33.981,3.1574,2.1595,11.1662,1.0005,6.1767,15.6824,6.0632,,1.7584,,1.7452,4.1638
2017/6/14,-0.3429,-0.1272,1.1111,-1.5152,-0.5952,-0.8436,4.3956,-0.3226,,-0.7082,,-1.5927,1.0417,1.3518,0.1828,2.1023,0.203,0.1775,1.3165,7.0499,1.1926,,0.3434,,8.1977,0.299,2641987850,7118950648,3018015000,2641987850,,2833221600,4787304509,4247403007,,14563307071,,882300000,4787304509,1846.5528,21.6927,105.7035,599.5722,70.7904,1464.9351,195.0684,-13.7998,,17.1113,,46.3116,50.1176,334.5995,3.0408,6.2436,108.6438,3.2356,5.9737,8.1685,-12.951,,2.435,,6.6222,2.0987,33.8645,3.1534,2.1835,10.9957,0.9944,6.1246,16.3718,6.0436,,1.746,,1.7174,4.2063
2017/6/15,0.8028,0.5096,1.8315,0.9231,3.4731,2.0108,0.7407,1.1327,,1.1412,,3.526,0,1.4101,0.1454,2.5966,0.0533,0.1725,1.2595,5.6177,0.8248,,0.4756,,15.9959,0.1186,2663196468,7155225556,3073290000,2663196468,,2890192800,4822766024,4295512750,,14729507437,,913410000,4822766024,1861.3761,21.8032,107.6394,604.3496,73.1573,1494.3924,196.5134,-13.9561,,17.3066,,47.9446,50.0535,337.2855,3.0563,6.358,109.5095,3.3438,6.0939,8.229,-13.0977,,2.4627,,6.8557,2.096,34.1363,3.1694,2.2235,11.0833,1.0276,6.2477,16.493,6.1121,,1.7659,,1.778,4.2009
2017/6/16,-0.2275,0.507,1.7986,-0.3049,-0.2315,1.5163,0.5805,0.8,,-0.7052,,-0.67,0,0.8977,0.1266,4.1188,0.0779,0.196,1.4743,4.8023,0.8833,,0.4597,,9.9614,0.1727,2657136863,7191500463,3128565000,2657136863,,2934016800,4850761956,4329876852,,14625632208,,907290000,4850761956,1857.1408,21.9138,109.5754,603.4835,73.1062,1517.0519,197.6541,-14.0678,,17.1845,,47.6233,50.1589,336.5181,3.0718,6.4723,109.3525,3.3415,6.1863,8.2767,-13.2024,,2.4454,,6.8098,2.1004,34.0586,3.1855,2.2635,11.0675,1.0269,6.3424,16.5888,6.161,,1.7534,,1.7661,4.2098
2017/6/19,0.6842,0.8827,-0.4711,2.1407,1.7401,3.1367,-1.2312,2.6984,,0.4261,,-0.7307,-0.8247,1.013,0.1534,1.6077,0.1779,0.0487,2.1766,2.9517,1.2045,,0.4329,,7.5962,0.1815,2675315678,7254981552,3113825000,2675315678,,3026047200,4791037300,4446714799,,14687957345,,900660000,4791037300,1869.8465,22.1072,109.0591,616.3809,74.3758,1564.6368,195.2205,-14.4474,,17.2578,,47.2753,49.7284,338.8203,3.0989,6.4418,111.6896,3.3995,6.3803,8.1748,-13.5587,,2.4558,,6.76,2.0824,34.2916,3.2136,2.2528,11.304,1.0448,6.5414,16.3845,6.3272,,1.7609,,1.7532,4.1736
2017/6/20,1.359,0.2515,0.1183,0,0,-0.6517,-1.3245,0.3091,,-0.7072,,2.0385,-0.7277,1.6004,0.2035,1.8503,0.218,0.2027,1.8871,2.8399,1.5447,,0.4507,,17.8189,0.0827,2711673309,7227775371,3117510000,2711673309,,3006326400,4727579852,4460460440,,14584082117,,919020000,4727579852,1895.2578,22.0243,109.1882,617.562,74.5184,1554.44,192.6348,-14.492,,17.1357,,48.239,49.4566,343.4249,3.0873,6.4495,111.9036,3.406,6.3387,8.0666,-13.6006,,2.4384,,6.8978,2.071,34.7577,3.2016,2.2555,11.3256,1.0468,6.4988,16.1675,6.3468,,1.7485,,1.7889,4.1508
2017/6/21,-1.1173,-0.1882,-1.0638,-0.8982,1.4823,1.9679,2.0924,0.1541,,2.2792,,0.7214,1.2565,1.3752,0.2081,2.0047,0.1387,0.6084,3.173,4.0476,1.3433,,0.939,,11.2005,0.098,2681375283,7214172281,3084345000,2681375283,,3065488800,4826498815,4467333260,,14916482849,,925650000,4826498815,1874.0817,21.9829,108.0266,612.765,75.7156,1585.0303,196.6655,-14.5144,,17.5263,,48.587,50.1494,339.5878,3.0815,6.3809,111.0344,3.4607,6.4635,8.2353,-13.6216,,2.494,,6.9476,2.1,34.3693,3.1955,2.2315,11.2377,1.0636,6.6266,16.5058,6.3566,,1.7883,,1.8018,4.209
2017/6/22,-4.0678,-2.577,-2.8674,-0.3021,-0.2247,-3.7169,-3.7896,-3.2308,,-2.0891,,-4.6281,-0.9307,1.3645,0.2597,2.0054,0.1368,0.2687,1.9017,3.3723,1.4652,,0.7355,,11.6217,0.1332,2572302390,7028263379,2995905000,2572302390,,2951546400,4643592054,4323004032,,14604857162,,882810000,4643592054,1797.8479,21.4164,104.9291,610.9697,75.5524,1526.1157,189.2126,-14.0454,,17.1601,,46.3384,49.6856,325.774,3.0021,6.1979,110.7091,3.4533,6.2232,7.9232,-13.1815,,2.4419,,6.626,2.0806,32.9712,3.1132,2.1675,11.2047,1.0613,6.3803,15.8803,6.1512,,1.7509,,1.7184,4.17
2017/6/23,2.4735,-2.6452,-2.337,0.6061,3.2658,0.7424,-1.9293,1.4308,,1.9915,,-1.8486,-1.2526,1.6223,0.5558,1.8333,0.1506,0.7656,0.9221,2.5417,0.9956,,0.6735,,10.4163,0.145,2635928245,6842354476,2925890000,2635928245,,2973458400,4554005069,4384859415,,14895707803,,866490000,4554005069,1842.3176,20.8499,102.4769,615.1365,78.0787,1537.4454,185.5622,-14.2464,,17.5019,,45.4818,49.0927,333.8321,2.9227,6.053,111.4641,3.5687,6.2694,7.7704,-13.3701,,2.4905,,6.5036,2.0557,33.7868,3.0308,2.1168,11.2812,1.0968,6.4277,15.5739,6.2392,,1.7858,,1.6866,4.1203
2017/6/26,1.2644,5.7654,3.0227,0,2.8353,1.8423,2.0902,1.4107,,2.0921,,5.0029,0.8457,1.2065,0.6982,1.2004,0.2266,0.3172,1.5897,2.502,0.8138,,1.2055,,15.4876,0.1945,2669256073,7236844098,3014330000,2669256073,,3028238400,4649191240,4446714799,,15207333489,,909840000,4649191240,1865.6113,22.052,105.5744,614.9678,80.2704,1565.7697,189.4407,-14.4474,,17.868,,47.7572,49.4948,338.0529,3.0912,6.236,111.4335,3.6689,6.3849,7.9328,-13.5587,,2.5426,,6.8289,2.0726,34.214,3.2056,2.1808,11.2781,1.1276,6.5461,15.8994,6.3272,,1.8232,,1.771,4.154
2017/6/27,0.454,-1.3158,0.2445,0,0.2121,0.2894,1.8065,0.9274,,-0.8197,,1.3453,0.6289,0.8454,0.3242,1.2437,0.0883,0.2647,0.8678,2.9728,0.9845,,0.7292,,16.887,0.0939,2681375283,7141622465,3021700000,2681375283,,3037003200,4733179039,4487951721,,15082683215,,922080000,4733179039,1874.0817,21.7618,105.8325,615.6216,80.5262,1570.3016,192.863,-14.5814,,17.7216,,48.3997,49.8587,339.5878,3.0505,6.2513,111.552,3.6806,6.4034,8.0761,-13.6844,,2.5218,,6.9208,2.0878,34.3693,3.1634,2.1862,11.2901,1.1311,6.5651,16.1867,6.3859,,1.8082,,1.7949,4.1846
2017/6/28,-0.678,2.9206,-1.8293,-0.6024,-1.2698,-1.1544,-1.0647,-1.8377,,-0.8264,,-0.5531,-0.4167,0.8462,0.7116,1.6125,0.178,0.285,0.6725,2.3709,0.7759,,0.4476,,9.5764,0.1247,2663196468,7350203185,2966425000,2663196468,,3001944000,4682786360,4405477876,,14958032940,,916980000,4682786360,1861.3761,22.3974,103.8966,609.6699,79.2122,1552.1741,190.8096,-14.3134,,17.5751,,48.132,49.4772,337.2855,3.1396,6.1369,110.4735,3.6206,6.3295,7.9901,-13.433,,2.501,,6.8825,2.0718,34.1363,3.2558,2.1462,11.1809,1.1127,6.4893,16.0143,6.2685,,1.7933,,1.7849,4.1525
2017/6/29,-0.2275,4.38,0.3727,0,0.2144,0.6569,-0.558,0.624,,0.6944,,6.6741,0,0.6619,0.8271,1.4383,0.0919,0.18,0.9142,1.7749,0.627,,0.3436,,26.3311,0.0646,2657136863,7672142991,2977480000,2657136863,,3021664800,4656656822,4432969158,,15061908169,,978180000,4656656822,1857.1408,23.3784,104.2838,608.419,79.2191,1562.3708,189.7449,-14.4027,,17.6972,,51.3443,49.395,336.5181,3.2771,6.1598,110.2469,3.6209,6.3711,7.9455,-13.5168,,2.5183,,7.3419,2.0684,34.0586,3.3984,2.1542,11.158,1.1128,6.5319,15.925,6.3077,,1.8057,,1.9041,4.1456
2017/6/30,-0.114,-0.6501,0.1238,-0.6061,-0.2139,-0.7252,-0.9619,0.6202,,0.4138,,2.0334,0.1046,0.5304,0.4401,2.6717,0.1027,0.087,0.6907,1.4343,0.4741,,0.5594,,38.4373,0.0884,2654107060,7623940160,2981165000,2654107060,,2999752800,4611863330,4460460440,,15124233306,,998070000,4611863330,1855.0232,23.2264,104.4128,602.8355,78.8018,1551.0411,187.9197,-14.492,,17.7704,,52.3883,49.304,336.1343,3.2558,6.1674,109.2351,3.6018,6.3249,7.8691,-13.6006,,2.5287,,7.4911,2.0646,34.0198,3.3763,2.1568,11.0556,1.1069,6.4845,15.7718,6.3468,,1.8132,,1.9428,4.138
2017/7/3,0.2283,-0.4164,0.2472,0.6098,-0.2144,1.0957,1.2141,-0.7704,,0.9615,,-1.6863,0.5225,0.4841,0.4008,2.2439,0.0831,0.078,0.9105,1.4507,0.7481,,0.4919,,21.8173,0.1774,2660166665,7592192640,2988535000,2660166665,,3032620800,4667855196,4426096338,,15269658626,,981240000,4667855196,1859.2585,23.1297,104.671,606.658,78.6519,1568.0357,190.2012,-14.3804,,17.9413,,51.5049,49.5821,336.9018,3.2422,6.1826,109.9278,3.5949,6.3942,7.9646,-13.4958,,2.5531,,7.3648,2.0762,34.0975,3.3622,2.1622,11.1257,1.1048,6.5556,15.9633,6.2979,,1.8307,,1.91,4.1613
2017/7/4,0.1139,2.7479,-0.7398,0,-0.7519,0.5058,-1.2795,1.2422,,-0.4082,,-2.3909,-0.3119,0.6923,0.4734,1.264,0.0733,0.0613,0.9061,1.3202,0.6601,,0.3751,,14.859,0.0577,2663196468,7800819200,2966425000,2663196468,,3047959200,4608130539,4481078901,,15207333489,,957780000,4608130539,1861.3761,23.7653,103.8966,607.2241,78.1334,1575.9665,187.7676,-14.559,,17.868,,50.2735,49.5128,337.2855,3.3313,6.1369,110.0304,3.5712,6.4265,7.8627,-13.6635,,2.5426,,7.1887,2.0733,34.1363,3.4546,2.1462,11.1361,1.0975,6.5888,15.759,6.3761,,1.8232,,1.8643,4.1555
2017/7/5,-0.3413,0.1163,2.236,0,0.6494,-0.7189,1.0126,0.9202,,0.1366,,1.278,0.2086,1.0159,0.2462,2.4716,0.1231,0.0402,0.9491,1.442,0.7915,,0.4409,,15.4863,0.1752,2654107060,7809889920,3032755000,2654107060,,3026047200,4654790427,4522315823,,15228108535,,970020000,4654790427,1855.0232,23.7929,106.2197,607.9229,78.7312,1564.6368,189.6689,-14.693,,17.8924,,50.916,49.6402,336.1343,3.3352,6.2741,110.157,3.5986,6.3803,7.9424,-13.7892,,2.5461,,7.2806,2.0787,34.0198,3.4587,2.1942,11.1489,1.1059,6.5414,15.9186,6.4348,,1.8257,,1.8882,4.1662
2017/7/6,0.1142,-1.7422,2.1871,-0.6061,0,-0.7241,1.3232,-0.152,,-0.4093,,-0.2103,0.5203,1.1192,0.3546,3.6075,0.0869,0.2017,0.8032,2.8855,0.7837,,0.4663,,15.5096,0.2635,2657136863,7673829120,3099085000,2657136863,,3004135200,4716381479,4515443003,,15165783398,,967980000,4716381479,1857.1408,23.3784,108.5429,604.5858,78.7765,1553.307,192.1785,-14.6707,,17.8192,,50.8089,49.9212,336.5181,3.2771,6.4113,109.5523,3.6006,6.3341,8.0474,-13.7683,,2.5357,,7.2653,2.0904,34.0586,3.3984,2.2421,11.0877,1.1066,6.494,16.1292,6.425,,1.8182,,1.8842,4.1898
2017/7/7,2.3945,0.8865,0.2378,2.1341,0.1075,0.1459,10.0119,-0.9132,,0,,2.2129,4.6584,3.026,0.2483,4.9198,0.1521,0.0363,0.8113,6.7762,0.7985,,0.425,,21.1257,1.2323,2720762717,7741859520,3106455000,2720762717,,3008517600,5188579546,4474206080,,15165783398,,989400000,5188579546,1901.6106,23.5856,108.801,616.8146,78.7751,1555.573,211.4192,-14.5367,,17.8192,,51.9333,52.2168,344.5761,3.3062,6.4266,111.7682,3.6006,6.3433,8.8531,-13.6425,,2.5357,,7.4261,2.1866,34.8742,3.4285,2.2475,11.3119,1.1065,6.5035,17.744,6.3663,,1.8182,,1.9259,4.3825
2017/7/10,-2.3385,-0.5858,-2.1352,-1.194,0,-1.2382,-1.9784,0.768,,-0.8219,,-7.8351,-1.2859,1.7492,0.1757,2.4122,0.1161,0.1097,1.2126,9.4902,0.9254,,0.514,,19.0085,0.4259,2657136863,7696505920,3040125000,2657136863,,2971267200,5085927792,4508570182,,15041133123,,911880000,5085927792,1857.1408,23.4475,106.4779,609.8562,78.8277,1536.3124,207.2365,-14.6484,,17.6727,,47.8643,51.5833,336.5181,3.2868,6.2894,110.5073,3.603,6.2648,8.678,-13.7473,,2.5148,,6.8442,2.16,34.0586,3.4084,2.1995,11.1843,1.1073,6.423,17.393,6.4152,,1.8033,,1.775,4.3293
2017/7/11,-0.6842,-2.1803,-1.697,-0.6042,0.3222,-1.4749,2.0183,-0.9146,,-0.6906,,-3.1879,-0.1002,0.8069,0.2229,1.7426,0.0746,0.3047,0.6699,7.2772,0.8636,,0.3214,,10.839,0.2927,2638958047,7528697600,2988535000,2638958047,,2927443200,5188579546,4467333260,,14937257894,,882810000,5188579546,1844.4352,22.9362,104.671,606.22,79.088,1513.6529,211.4192,-14.5144,,17.5507,,46.3384,51.546,334.2158,3.2151,6.1826,109.8484,3.6149,6.1724,8.8531,-13.6216,,2.4975,,6.626,2.1585,33.8256,3.3341,2.1622,11.1176,1.1109,6.3282,17.744,6.3566,,1.7908,,1.7184,4.3262
2017/7/12,-2.411,1.3253,-0.9864,-1.5198,-0.1071,-3.0689,-0.9353,-3.2308,,-1.2517,,0.4622,-0.2006,1.2921,0.2206,1.696,0.1891,0.0434,0.9608,4.4618,1.4894,,0.614,,9.8824,0.2457,2575332193,7628475520,2959055000,2575332193,,2837604000,5140053262,4323004032,,14750282483,,886890000,5140053262,1799.9655,23.2402,103.6384,596.0464,78.8763,1467.201,209.4419,-14.0454,,17.331,,46.5525,51.3556,326.1578,3.2577,6.1217,108.0049,3.6052,5.983,8.7703,-13.1815,,2.4662,,6.6567,2.1505,33.0101,3.3783,2.1408,10.9311,1.108,6.134,17.5781,6.1512,,1.7684,,1.7264,4.3102
2017/7/13,-0.1176,0.5945,1.6189,0.9259,1.5005,-0.8494,0.8351,-1.7488,,0.7042,,-1.8401,0.201,0.6112,0.2084,1.7974,0.0889,0.2732,0.4504,4.9643,1.2825,,0.501,,6.8433,0.1555,2572302390,7673829120,3006960000,2572302390,,2813500800,5182980359,4247403007,,14854157711,,870570000,5182980359,1797.8479,23.3784,105.3163,601.1914,80.0101,1454.7383,211.1911,-13.7998,,17.4531,,45.6959,51.4088,325.774,3.2771,6.2208,108.9372,3.657,5.9321,8.8436,-12.951,,2.4836,,6.5342,2.1527,32.9712,3.3984,2.1755,11.0254,1.1239,6.0819,17.7249,6.0436,,1.7808,,1.6946,4.3146
2017/7/14,-1.8846,0,-0.2451,0.6116,-0.2112,3.8941,-1.5124,0.8091,,2.3776,,-1.1716,-0.6018,0.7483,0.216,0.8456,0.149,0.1063,0.9088,3.7032,0.7584,,0.7393,,4.7758,0.1257,2523825549,7673829120,2999590000,2523825549,,2923060800,5104591747,4281767109,,15207333489,,860370000,5104591747,1763.9662,23.3784,105.0582,604.6385,79.8107,1511.387,207.997,-13.9115,,17.868,,45.1605,51.0783,319.6346,3.2771,6.2055,109.5618,3.6479,6.1632,8.7098,-13.0557,,2.5426,,6.4576,2.1389,32.3499,3.3984,2.1702,11.0886,1.1211,6.3188,17.4568,6.0925,,1.8232,,1.6747,4.2869
2017/7/17,-9.3637,-2.4823,-7.7396,-8.2067,-2.5397,-6.9715,-9.9817,-4.9759,,-3.0055,,-10.0178,-4.3391,1.9917,0.4319,1.8598,0.4377,0.2557,0.7929,5.1505,1.2346,,0.9813,,11.0832,0.5258,2287500948,7483344000,2767435000,2287500948,,2719279200,4595065770,4068709677,,14750282483,,774180000,4595065770,1598.7929,22.7981,96.9271,553.5469,77.5777,1406.0204,187.2353,-13.2192,,17.331,,40.6364,48.7091,289.7048,3.1958,5.7252,100.3039,3.5458,5.7335,7.8404,-12.4061,,2.4662,,5.8107,2.0397,29.3207,3.314,2.0022,10.1517,1.0897,5.8782,15.7143,5.7894,,1.7684,,1.507,4.0881
2017/7/18,3.4437,-0.2424,2.1305,2.9801,-0.2172,1.3699,1.2185,-1.5203,,5.0704,,0.0659,0.9494,1.1949,0.2012,1.158,0.2178,0.123,0.5861,3.1501,1.2378,,1.1036,,5.8827,0.2232,2366275815,7465202560,2826395000,2366275815,,2756529600,4651057636,4006854293,,15499485154,,774690000,4651057636,1653.8506,22.7428,98.9921,570.6097,77.4861,1425.281,189.5168,-13.0183,,18.2113,,40.6632,49.2072,299.6814,3.188,5.8472,103.3957,3.5417,5.812,7.936,-12.2175,,2.5915,,5.8145,2.0605,30.3304,3.306,2.0449,10.4646,1.0884,5.9588,15.9058,5.7013,,1.8582,,1.508,4.1299
2017/7/19,0.2561,1.0328,0.6519,0.9646,1.5234,1.1962,0.5618,2.0583,,1.2064,,0.1317,0.7315,0.6311,0.3278,1.0915,0.1028,0.141,0.4824,3.7401,0.8576,,1.6232,,7.1107,0.2436,2372335420,7542303680,2844820000,2372335420,,2780632800,4677187173,4089328138,,15686476261,,775710000,4677187173,1658.0858,22.9777,99.6375,574.6577,78.4677,1437.7437,190.5815,-13.2862,,18.431,,40.7167,49.4499,300.4488,3.2209,5.8853,104.1293,3.5865,5.8628,7.9806,-12.469,,2.6227,,5.8222,2.0707,30.4081,3.3402,2.0582,10.5388,1.1022,6.0109,15.9952,5.8187,,1.8806,,1.5099,4.1502
2017/7/20,2.1711,1.383,0.1295,2.5478,0.7503,-0.0788,3.3121,-0.3361,,0.2649,,0.9862,0.3112,0.9862,0.218,1.0899,0.1353,0.0835,0.5487,4.4043,0.9937,,1.1026,,10.1191,0.4011,2423842064,7646616960,2848505000,2423842064,,2778441600,4832098001,4075582497,,15728029841,,783360000,4832098001,1694.0852,23.2955,99.7665,589.176,79.0399,1436.6107,196.8936,-13.2416,,18.4798,,41.1183,49.6133,306.972,3.2655,5.893,106.76,3.6127,5.8582,8.2449,-12.4271,,2.6297,,5.8796,2.0775,31.0683,3.3864,2.0609,10.8051,1.1103,6.0061,16.5249,5.7991,,1.8856,,1.5248,4.164
2017/7/21,-0.625,-1.3642,-0.5175,0.6211,-0.1064,1.8927,-3.09,1.1804,,-0.3963,,-2.2135,-1.3444,0.4789,0.2097,0.9256,0.1356,0.1796,1.076,3,0.7188,,0.6691,,7.6675,0.3636,2408693051,7542303680,2833765000,2408693051,,2831030400,4682786360,4123692240,,15665699472,,766020000,4682786360,1683.4971,22.9777,99.2503,592.2248,78.8745,1463.8021,190.8096,-13.3979,,18.4066,,40.2081,48.9108,305.0534,3.2209,5.8625,107.3125,3.6051,5.9691,7.9901,-12.5737,,2.6193,,5.7495,2.0481,30.8741,3.3402,2.0502,10.861,1.1079,6.1198,16.0143,5.8676,,1.8781,,1.4911,4.105
2017/7/24,0.5031,0.1804,1.1704,0.6173,-0.852,-1.8576,0.1594,-0.1667,,1.061,,0.6658,0.1048,0.7646,0.1902,0.9283,0.1109,0.129,0.8668,1.9734,1.124,,0.745,,6.8964,0.1665,2420812261,7555909760,2866930000,2420812261,,2778441600,4690251942,4116819420,,15831913790,,771120000,4690251942,1691.9675,23.0191,100.4118,595.9426,78.2107,1436.6107,191.1138,-13.3756,,18.6019,,40.4758,48.9584,306.5883,3.2267,5.9311,107.9861,3.5748,5.8582,8.0029,-12.5528,,2.6471,,5.7877,2.0501,31.0295,3.3462,2.0742,10.9292,1.0986,6.0061,16.0399,5.8578,,1.8981,,1.501,4.109
2017/7/25,-1.3767,-0.7203,-0.3856,-1.8405,0.6445,-0.3943,-1.9101,-0.6678,,-1.8373,,0.3307,-0.6283,0.7122,0.1299,0.6809,0.0667,0.162,0.4863,2.2474,0.6769,,0.6558,,6.0028,0.2021,2387484433,7501485440,2855875000,2387484433,,2767485600,4600664957,4089328138,,15541038733,,773670000,4600664957,1668.6739,22.8533,100.0247,585.7604,78.8205,1430.9459,187.4634,-13.2862,,18.2601,,40.6097,48.705,302.3674,3.2035,5.9082,106.1411,3.6027,5.8351,7.85,-12.469,,2.5984,,5.8069,2.0395,30.6023,3.3221,2.0662,10.7424,1.1072,5.9825,15.7335,5.8187,,1.8632,,1.506,4.0877
2017/7/26,0.6345,-3.2044,1.1613,0.3125,-0.1067,-1.8211,1.7444,-1.1765,,0.8021,,-1.8457,1.0537,0.4937,0.3622,0.9077,0.0424,0.0268,0.9873,3.0712,0.6589,,0.4991,,5.5224,0.2856,2402633446,7261111360,2889040000,2402633446,,2717088000,4680919964,4041218395,,15665699472,,759390000,4680919964,1679.2619,22.121,101.1862,587.8424,78.7701,1404.8875,190.7336,-13.1299,,18.4066,,39.8601,49.2503,304.286,3.1009,5.9768,106.5184,3.6004,5.7289,7.9869,-12.3223,,2.6193,,5.6997,2.0623,30.7965,3.2156,2.0902,10.7806,1.1065,5.8735,16.0079,5.7502,,1.8781,,1.4782,4.1335
2017/7/27,1.261,0.7495,2.4235,-0.9346,0.2137,0.8871,0.4386,-0.1701,,2.3873,,3.0222,0.8342,0.8255,0.2228,1.3176,0.0908,0.1785,0.9968,2.5298,0.8844,,0.9663,,9.6545,0.1986,2432931472,7315535680,2959055000,2432931472,,2741191200,4701450315,4034345575,,16039681687,,782340000,4701450315,1700.438,22.2868,103.6384,580.3957,78.6737,1417.3502,191.5701,-13.1076,,18.846,,41.0648,49.4979,308.1231,3.1241,6.1217,105.169,3.5959,5.7797,8.022,-12.3013,,2.6818,,5.872,2.0727,31.1848,3.2397,2.1408,10.644,1.1051,5.9256,16.0781,5.7405,,1.923,,1.5228,4.1543
2017/7/28,0.9963,1.9219,4.4832,0.6289,1.0661,-0.2398,0.9925,-0.1704,,-1.0363,,0,0.7239,0.9422,0.1751,3.8263,0.0601,0.2083,0.6429,3.2939,0.776,,0.5306,,6.7371,0.2295,2457169892,7456131840,3091715000,2457169892,,2734617600,4748110203,4027472754,,15873467369,,782340000,4748110203,1717.3788,22.7152,108.2848,584.6559,79.5954,1413.9513,193.4714,-13.0853,,18.6507,,41.0648,49.905,311.1929,3.1841,6.3961,105.9409,3.6381,5.7658,8.1016,-12.2804,,2.654,,5.872,2.0898,31.4955,3.302,2.2368,10.7222,1.1181,5.9114,16.2377,5.7307,,1.903,,1.5228,4.1884
2017/7/31,-0.7398,-0.0608,-0.7151,0,0.5274,-0.641,-1.2579,-0.3413,,-0.5236,,0.5215,0,0.9576,0.2257,1.7696,0.0794,0.4068,0.5321,2.5076,0.7061,,0.6085,,5.2254,0.1959,2438991077,7451596480,3069605000,2438991077,,2717088000,4688385546,4013727114,,15790360210,,786420000,4688385546,1704.6732,22.7014,107.5104,583.836,79.903,1404.8875,191.0378,-13.0406,,18.553,,41.2789,49.8384,308.8906,3.1822,6.3504,105.7924,3.6521,5.7289,7.9997,-12.2384,,2.6401,,5.9026,2.087,31.2625,3.3,2.2208,10.7071,1.1224,5.8735,16.0335,5.7111,,1.8931,,1.5308,4.1828
2017/8/1,-0.1242,0.2435,1.2005,0.3125,2.5184,-1.5323,-0.199,-1.1986,,0.2632,,0.7134,0.5133,0.9433,0.1848,2.5009,0.0755,0.2183,0.7539,2.2434,0.8745,,0.4865,,5.3241,0.1635,2435961274,7469737920,3106455000,2435961274,,2675455200,4679053569,3965617371,,15831913790,,792030000,4679053569,1702.5556,22.7566,108.801,584.4097,81.7404,1383.361,190.6575,-12.8843,,18.6019,,41.5734,49.9937,308.5069,3.1899,6.4266,105.8963,3.7361,5.6411,7.9838,-12.0918,,2.6471,,5.9447,2.0935,31.2236,3.308,2.2475,10.7177,1.1482,5.7835,16.0016,5.6427,,1.8981,,1.5417,4.1959
