ÈÕÆÚ,000639.SZ,000716.SZ,000895.SZ,002216.SZ,002329.SZ,002330.SZ,002481.SZ,002495.SZ,002507.SZ,002515.SZ,002557.SZ,002570.SZ,002582.SZ,002650.SZ,002661.SZ,002695.SZ,002702.SZ,002719.SZ,002726.SZ,002732.SZ,002770.SZ,002820.SZ,002840.SZ,002847.SZ,002910.SZ,002946.SZ,002956.SZ,300146.SZ,300741.SZ,300783.SZ,300791.SZ,600073.SH,600186.SH,600305.SH,600419.SH,600429.SH,600597.SH,600866.SH,600872.SH,600882.SH,600887.SH,603020.SH,603027.SH,603043.SH,603288.SH,603317.SH,603345.SH,603517.SH,603536.SH,603696.SH,603697.SH,603755.SH,603777.SH,603866.SH,603886.SH
2017/11/1,10.0324,6.4009,23.7021,8.6873,8.2452,8.6031,6.5353,4.3164,16.5829,9.4,14.2261,10.25,12.8155,6.66,15.2704,19.9089,6.2841,20.3723,8.3899,30.3788,5.8275,18.7467,20.3459,31.2243,11.702,,,13.3762,,,,8.9836,3.91,9.2126,28.9337,6.5793,14.0113,4.9,23.9506,9.47,27.2107,13.29,15.1558,23.8341,48.6934,,28.4775,28.4031,15.242,18.2563,,,22.0952,29.1709,22.5849
2017/11/2,9.9121,6.2342,23.9097,8.4488,8.0057,8.4135,6.4355,4.2665,16.711,9.42,13.9481,10.09,12.4005,6.59,15.28,19.6022,6.0859,19.8111,8.5115,29.411,5.6889,18.3339,19.8404,30.3943,12.8712,,,13.0884,,,,8.6585,3.79,9.1069,27.6177,6.7178,13.8061,4.84,23.5949,9.46,27.4492,13.0466,15.0573,23.2993,49.2788,,27.8086,27.747,15.2211,18.3306,,,22.0256,28.9775,22.8611
2017/11/3,9.7165,6.0088,25.083,8.3792,8.2153,8.5333,6.3357,4.2267,16.3957,9.21,13.7084,10.11,12.4795,6.5,15.2028,19.4043,6.0066,19.518,8.5343,29.5368,5.7582,18.2124,19.6741,29.6236,14.1594,,,12.7717,,,,8.6684,3.82,8.8879,27.161,6.7178,13.9234,4.81,23.2392,9.47,28.0503,12.9395,15.1347,22.1712,49.4934,,27.8775,27.4887,15.1444,18.3027,,,22.0604,29.4819,22.0991
2017/11/6,10.0675,6.0676,25.2726,8.4786,8.0755,8.7828,6.3856,4.2267,17.1938,9.23,14.0823,10,12.6376,6.44,15.3572,19.4735,6.0264,19.7549,8.4887,30.1175,5.8275,18.4674,19.9202,30.4239,15.5763,,,13.0404,,,,8.6585,3.82,9.4694,28.0498,6.698,14.4705,4.85,24.3261,9.39,29.2715,13.0076,15.7398,22.249,52.3325,,28.7038,29.171,15.4372,18.3678,,,23.1049,29.544,22.0514
2017/11/7,9.887,6.1068,25.0198,8.8364,8.5147,8.7229,6.3657,4.2267,16.9869,9.15,14.1207,10.05,12.4499,6.48,15.28,19.3449,6.1057,19.5304,8.4431,30.1949,5.8571,18.4067,20.3525,30.4437,17.1319,,,13.1459,,,,8.7176,3.82,9.711,27.9074,6.7376,14.5194,4.85,24.4348,9.34,28.8899,13.1147,15.7821,22.1907,52.9276,,28.4677,30.1971,15.4233,18.3213,,,23.3068,29.9379,21.9276
2017/11/8,9.7115,6.1362,24.8754,8.8066,8.8042,8.6231,6.3357,4.2466,16.6026,9.1,14.1207,9.96,12.4202,6.51,15.1932,19.3647,6.1255,19.5117,8.4583,29.8465,5.6988,18.3946,20.1929,31.9654,18.8461,,,13.3954,,,,8.6388,3.85,9.6582,27.7748,6.7475,14.3826,4.95,24.089,9.48,28.4605,13.1147,15.388,22.356,52.2349,,28.1529,29.6456,15.9462,18.2981,,,23.3068,29.0673,22.4801
2017/11/9,9.6614,6.1852,24.4602,9.1147,8.6545,8.683,6.3357,4.2466,17.0066,9.03,13.9385,9.92,12.2424,6.51,15.1257,19.4538,6.2643,19.4993,8.4659,30.1658,5.7384,18.522,20.4523,34.238,20.7287,,,13.5202,,,,8.7472,3.85,9.7714,27.4998,6.6585,14.2458,4.96,23.7629,9.48,28.4223,13.1926,15.3317,22.1615,53.0544,,27.6414,29.8481,15.9811,18.312,,,23.1954,29.6062,22.2991
2017/11/10,9.7015,6.1852,25.1552,9.1247,8.5746,8.6331,6.3158,4.2466,17.6963,9.03,13.7564,9.7,12.3708,6.53,15.0485,19.3053,6.1453,19.5304,8.4355,29.8755,5.6988,19.4873,21.0842,34.1689,22.7996,,,13.6833,,,,8.6684,3.84,10.0055,27.9761,6.5793,15.3108,5,24.8794,9.54,29.4337,13.1439,15.4725,22.0643,53.2203,,27.6611,29.3664,16.1415,18.2888,,,22.6662,30.2281,23.1088
2017/11/13,9.4759,6.1852,24.4512,9.0054,8.4249,8.5233,6.2559,4.1968,17.3514,9,14.0919,9.6,12.2522,6.47,14.7784,19.1569,6.066,19.7113,8.4051,30.1465,5.6098,19.1231,21.2837,33.3092,22.7996,,,13.5873,,,,8.4911,3.82,9.7563,27.4851,6.609,15.5258,4.98,24.3162,9.45,29.1284,13.0271,15.1418,21.6267,52.2447,,26.8151,29.6666,16.0578,18.326,,,22.4016,30.159,22.9468
2017/11/14,9.3605,6.1852,24.0089,9.3831,8.2652,8.4035,6.1561,4.1569,17.2726,8.93,14.3699,9.49,12.1337,6.39,14.7591,18.8502,6.066,20.0917,8.4051,29.3819,5.4515,18.8195,21.2105,32.4496,22.7996,,,14.1247,,,,8.4615,3.77,9.8394,27.048,6.609,15.1643,4.89,23.7234,9.46,27.9358,13.5334,14.7689,21.0627,51.0837,,27.1496,30.4903,15.8277,18.2981,,,22.2136,29.7237,21.9657
2017/11/15,9.4608,6.1852,24.0089,9.2439,8.3051,8.3736,6.1861,4.1369,17.0164,9.04,14.2357,9.46,11.7582,6.15,14.8363,18.5533,6.0264,18.0837,8.4127,28.2593,5.3921,18.9045,20.2195,32.1037,25.0786,,,14.0095,,,,8.4911,3.78,9.6959,26.7534,6.52,15.516,5.02,23.6345,9.46,28.0216,13.1342,14.8181,21.3058,50.8007,,26.2938,29.4711,15.7859,18.2052,,,22.318,29.5717,22.0324
2017/11/16,9.3455,6.1852,24.5505,9.3632,8.1753,8.5033,6.1561,4.1469,17.7259,8.97,14.1973,9.51,11.5902,6.41,14.7109,18.7413,6.0264,17.7844,8.3671,27.6883,5.402,18.2974,20.153,33.5859,27.5855,,,14.0383,,,,8.4418,3.72,9.7714,27.431,6.5595,15.4085,4.97,23.8617,9.33,29.1952,12.9589,14.8392,21.0627,52.0495,,25.9593,30.7416,15.4581,18.2052,,,22.2832,28.5077,21.0132
2017/11/17,9.4658,6.0676,24.1714,9.1147,7.786,8.5033,6.1462,3.9874,17.2431,8.69,14.5041,9.43,11.0171,6.28,14.6723,17.5044,5.6993,17.4602,8.4127,26.285,4.9964,16.4944,19.9867,30.2362,30.3401,,,14.0095,,,,8.0478,3.52,9.1371,27.1708,6.4012,14.9102,4.77,23.1799,9.08,30.0634,12.5695,14.4311,20.1,50.6739,,24.3166,28.6265,14.0776,18.1402,,,21.0158,28.9084,19.9463
2017/11/20,9.4508,5.6657,24.1714,9.6018,7.6762,8.3137,6.1462,3.9376,16.9475,8.69,15.1464,9.13,11.2642,6.39,14.7205,17.2373,5.62,17.111,8.2684,26.4786,4.9865,16.543,20.5853,29.7026,31.3805,,,14.5277,,,,8.1069,3.17,9.3712,27.1217,6.3221,14.9298,4.72,23.1108,8.95,29.7676,12.3748,14.5859,20.0708,52.2252,,24.3559,30.574,14.2031,18.1123,,,20.9044,27.5265,19.9558
2017/11/21,9.3405,5.5971,25.065,9.6912,7.7062,8.3836,6.1462,3.9077,18.6422,8.81,15.2902,8.9,11.0171,6.4,14.7205,17.9695,5.6299,16.8865,8.1164,26.6237,4.9568,16.2819,22.6472,30.4733,28.2394,,,14.6524,,,,8.1266,3.2,9.4618,27.0333,6.3122,15.643,4.75,23.1898,8.78,30.779,12.2385,14.8111,19.993,53.3276,,24.592,30.2041,14.5378,18.0147,,,21.183,28.024,19.832
2017/11/22,9.7015,5.4991,25.074,9.4328,7.6263,8.4534,6.1462,3.8578,18.1791,8.69,15.2135,8.54,10.8393,6.4,15.0292,17.6034,5.62,16.8428,8.0404,26.4012,4.9568,16.2455,22.0818,29.4161,25.8515,,,14.2014,,,,8.1069,3.13,9.341,26.4489,6.3518,15.4574,4.75,23.2195,8.71,30.4832,12.365,14.41,20.1583,53.0349,,24.1985,31.1604,14.4332,18.0008,,,20.7373,28.5975,19.4605
2017/11/23,9.511,5.3716,24.1443,9.1147,7.1971,8.5932,6.1462,3.8379,17.3711,8.54,14.878,8.29,10.7701,6.4,14.9617,17.2175,5.4911,16.7119,8.3975,25.7721,4.8678,16.0148,21.8224,28.1315,23.2653,,,13.6449,,,,7.9296,3.08,8.7671,25.0592,6.2924,14.5585,4.68,21.9646,8.64,29.1952,12.034,13.5868,19.4485,49.6788,,22.9984,28.8638,14.3635,18.0612,,,20.027,27.4367,19.0223
2017/11/24,9.4658,5.3716,24.388,9.1545,7.1073,8.8027,6.1462,3.8479,17.1051,8.41,15.1943,8.33,10.7207,6.39,14.6819,16.9998,5.5506,16.7867,8.5115,25.8398,4.8282,16.0877,21.9156,28.2303,21.8385,,,13.6545,,,,7.9493,3.11,8.7067,24.6909,6.2528,14.3435,4.68,21.4904,8.78,28.6227,12.0729,13.5586,19.3707,49.0837,,23.146,28.9476,14.5169,18.0612,,,20.1315,27.1327,19.0986
2017/11/27,9.2553,5.3814,23.7833,8.7271,7.0074,8.7728,6.1462,3.798,16.1789,8.1,14.6671,8.06,10.5725,6.37,14.6626,17.0394,5.5903,16.8304,8.5115,25.2592,4.7886,15.9905,21.6828,28.3785,22.5222,,,13.4242,,,,7.969,3.1,8.6463,24.1212,6.2034,13.8257,4.76,21.026,8.73,28.5941,11.9269,13.3194,19.0303,47.6885,,23.1952,27.1606,14.4053,18.0751,,,19.6023,26.6145,19.1176
2017/11/28,9.3405,5.4893,23.4945,8.8066,7.0673,8.9325,6.1462,3.8379,16.4548,8.45,14.7438,8.15,10.7602,6.41,14.6916,17.2175,5.6795,16.8678,8.4735,25.4914,4.8282,16.1544,21.7094,28.8133,22.6906,,,13.4818,,,,8.038,3.1,8.7747,24.5043,6.2133,14.0308,4.75,21.5398,8.8,28.3556,12.0729,12.841,19.3901,49.4154,,23.7854,27.7958,14.4192,18.182,,,19.7972,27.0291,19.4605
2017/11/29,9.3956,5.4305,22.6551,8.737,7.1073,9.0423,6.1462,3.8379,16.3563,8.74,15.0409,8.04,11.1654,6.5,14.6047,18.5929,5.7092,16.8116,8.3899,25.6366,4.8579,16.0269,22.1417,28.4872,21.462,,,13.2899,,,,8.0183,3.11,8.6463,24.298,6.1935,13.5423,4.74,21.7473,8.86,27.411,11.9172,13.0872,19.3123,48.1275,,24.0215,27.0769,14.4053,18.6512,,,19.651,26.8425,19.4415
2017/11/30,9.4408,5.4108,22.6099,8.8265,7.0574,8.8626,6.1362,3.8379,16.041,8.72,15.3381,7.85,11.5507,6.64,14.5951,17.831,5.6299,16.8241,8.276,25.6753,4.7787,15.9055,22.2481,28.5663,21.888,,,12.9636,,,,8.0084,3.13,8.533,24.2538,6.1638,13.4544,4.8,21.6386,8.9,27.3633,11.8782,12.855,19.2345,47.708,,23.8936,26.9652,14.475,18.3167,,,19.3864,26.1101,19.27
2017/12/1,9.5059,5.4501,22.4475,8.8265,7.1572,8.7828,6.0364,3.8578,16.5238,8.7,15.3189,7.69,11.5112,6.63,14.8556,17.643,5.6299,16.8802,8.3519,25.7721,4.848,16.0148,22.1417,28.5959,21.0359,,,13.1267,,,,8.1069,3.1,8.6916,24.023,6.233,13.4739,4.96,21.9547,8.99,27.4301,11.9464,13.1224,19.3901,47.7568,,23.992,26.7558,14.5238,18.2609,,,19.4351,28.0516,19.1938
2017/12/4,9.541,5.303,22.637,8.7569,7.0174,9.1321,5.5575,3.8678,16.5238,8.76,15.1943,7.53,11.3827,6.75,14.7205,17.5638,5.729,17.3292,8.2228,25.1721,4.8084,15.5049,21.8291,27.0742,18.9353,,,13.2227,,,,7.9,3.1,8.3744,23.1784,6.1341,13.3762,4.83,21.599,8.97,28.2411,11.849,13.0591,19.0303,48.2836,,22.9591,25.8064,14.0497,18.2145,,,18.7736,27.0083,18.2032
2017/12/5,9.4658,5.0776,22.9258,8.6277,6.6381,9.1022,5.1883,3.9874,16.5238,8.47,15.1176,7.59,10.859,6.67,14.6144,17.0196,5.5308,17.5662,8.2076,25.3269,4.9469,14.5699,22.135,25.9577,17.7165,,,13.1939,,,,7.6932,3.08,8.2914,21.2632,5.9857,13.2199,4.7,21.7967,8.94,28.7754,11.4498,13.1154,18.5441,47.4446,,22.1426,26.3928,12.9968,18.2145,,,18.1051,26.9738,17.9841
2017/12/6,9.4257,5.058,22.8085,8.7469,6.708,9.182,5.1983,4.0672,16.5238,8.56,15.1272,7.37,10.9381,6.75,14.5758,16.9998,5.511,17.6722,8.2,26.1011,5.0458,14.7764,22.2481,26.432,18.4597,,,13.4626,,,,7.772,3.09,8.45,21.4253,5.867,13.4153,4.7,22.2314,9.05,28.1361,11.4985,13.045,18.7289,47.23,,22.3591,26.7069,13.0387,18.182,,,18.2862,26.9462,18.4603
2017/12/7,9.7115,5.0482,22.5919,8.6575,6.7279,9.3517,5.4976,4.0472,16.5238,8.51,15.2039,7.29,10.7701,6.75,14.4697,17.4648,5.5011,17.3666,8.2076,26.3431,4.937,14.7339,22.7336,26.3826,17.8453,,,13.357,,,,7.7326,3.1,8.3291,21.7494,5.8175,13.1417,4.72,21.7374,9.08,27.5828,11.4401,13.0731,18.6413,47.2983,,22.241,25.6598,12.9689,18.1587,,,18.3279,27.036,18.3937
2017/12/8,9.9622,5.0972,22.8536,8.6376,6.7379,9.3716,5.4378,4.0173,16.5238,8.54,15.5778,7.48,10.8887,6.76,14.2575,17.2867,5.5506,17.7408,8.2684,26.3528,4.9667,14.9646,23.7114,26.7778,18.4299,,,13.4818,,,,7.8409,3.1,8.3593,22.1422,5.867,13.3762,4.76,21.8362,9.03,28.0503,11.5764,13.3968,18.7969,48.0788,,22.7033,26.5952,13.206,18.1355,,,19.3516,27.2502,18.5175
2017/12/11,9.9171,5.1952,23.5396,8.7271,6.8178,9.2219,5.3879,3.9775,16.5238,8.96,15.712,7.55,10.9776,6.77,14.0742,17.2966,5.6596,17.6971,8.276,26.3431,4.9766,15.0738,24.1304,26.9853,18.5885,,,13.5681,,,,7.8902,3.09,8.6312,23.6744,5.9164,13.8257,4.76,22.5575,9,29.3955,11.6153,14.2763,19.1276,49.7471,,22.9099,27.2793,13.2548,18.1262,,,19.1496,27.2225,18.908
2017/12/12,10.0224,5.0874,23.3952,8.6277,6.6581,9.2419,5.2881,3.9475,16.5238,8.84,15.4052,7.45,10.9677,6.66,14.0742,17.4352,5.5209,17.3853,8.5267,26.1302,4.8974,15.2863,24.2634,26.2739,17.3301,,,13.1651,,,,7.7523,3.08,8.5632,23.1391,5.768,13.728,4.7,23.0515,9.22,29.1475,11.6153,13.8823,18.8164,49.9715,,22.664,27.3002,13.2967,18.2006,,,18.8223,26.7389,18.4318
2017/12/13,9.9772,5.156,23.9638,8.5482,6.7878,9.2419,5.2482,3.9376,16.5238,8.85,15.434,7.47,10.9381,6.83,13.9874,17.3461,5.5308,17.3916,8.4735,26.1882,4.8777,15.2013,25.6003,26.8766,17.5382,,,13.3091,,,,8.1759,3.08,8.6236,23.2079,5.8868,14.0015,4.8,23.6839,9.07,30.2447,11.6348,13.9738,18.8553,51.1812,,23.0968,27.2793,13.3943,18.2284,,,18.9407,27.188,18.6413
2017/12/14,9.877,5.1756,24.018,8.4488,6.8078,9.5114,5.308,3.9276,16.5238,8.82,15.3477,7.48,10.9381,6.89,13.8909,17.2175,5.5407,17.4664,8.4507,26.2076,4.9073,15.3713,25.2411,26.5703,17.8453,,,13.2995,,,,8.1463,3.15,8.5934,23.2373,6.144,14.0602,4.8,23.4764,8.95,30.4355,11.703,13.6994,18.865,51.23,,23.0673,27.0699,13.0666,18.2145,,,19.1218,27.6302,18.4508
2017/12/15,9.8669,5.1854,23.7382,8.4786,6.7479,9.4315,5.2781,3.9575,16.5238,8.77,15.549,7.34,11.3037,6.85,13.9006,17.168,5.5903,17.4664,8.3823,26.2463,4.8875,15.1831,24.5095,26.8272,18.0039,,,13.4434,,,,8.1956,3.1,8.4726,22.8543,6.144,13.7963,4.8,23.6839,8.92,30.092,11.664,13.4672,18.8747,50.9471,,23.0771,27.8656,13.3524,18.2191,,,19.0452,27.1603,18.527
2017/12/18,9.9321,5.1952,23.684,8.5183,6.6381,9.5712,5.308,3.9575,16.5238,8.68,15.0409,7.26,11.4025,6.92,13.8427,17.1779,5.511,17.4228,8.4583,26.0818,4.8084,15.0799,24.3299,26.5407,17.667,,,13.4434,,,,8.038,3.07,8.5557,23.1342,6.1836,14.197,4.81,22.923,8.99,30.3687,11.5764,13.8823,18.7969,51.1227,,22.8509,28.3892,13.2339,18.247,,,18.4394,27.0222,18.527
2017/12/19,9.9973,5.1854,24.3429,8.4885,6.7878,9.5313,5.3679,3.9874,16.5238,8.73,15.2327,7.34,11.5309,6.94,13.862,17.356,5.5804,17.6223,8.4355,26.3624,4.8381,15.1467,24.3432,26.6889,18.1723,,,13.9999,,,,8.2744,3.09,8.7445,23.1686,6.2232,14.4803,4.82,23.6443,9.03,30.4927,11.7419,13.8753,18.9622,51.7666,,23.0968,28.3403,13.457,18.2377,,,18.5995,27.1949,18.5747
2017/12/20,10.0123,5.0874,24.4241,8.3195,6.6581,9.4615,5.338,3.9775,16.5238,8.53,15.3669,7.06,11.2938,6.94,13.7848,17.0394,5.4218,17.5849,8.3595,26.256,4.8579,14.8128,24.2435,25.8885,17.5283,,,13.9136,,,,8.1365,3.07,8.7822,22.6431,6.2825,14.578,4.71,23.8716,9.07,31.609,11.664,13.819,18.4955,52.7422,,22.8607,28.2565,13.3803,18.2331,,,18.8502,26.8702,18.2413
2017/12/21,9.9672,5.058,24.7761,8.1605,6.5982,9.5114,5.2582,4.0572,16.5238,8.53,15.4148,7.14,11.2148,7.02,13.7944,17.0493,5.3425,17.6036,8.3139,26.2463,4.8282,14.9828,24.4762,25.6415,17.2211,,,13.9616,,,,8.1365,3.07,8.8804,23.0065,6.2726,14.5487,4.71,24.0198,9.2,31.7617,11.6251,13.5868,18.3205,52.8496,,23.205,28.6195,13.3176,18.2424,,,18.5229,27.0774,18.2222
2017/12/22,9.882,5.0678,24.731,8.1605,6.6681,9.4215,5.2083,4.0173,16.5238,8.36,15.2231,7.26,11.5211,7.02,13.7944,16.9404,5.2731,17.5849,8.4355,26.0044,4.7886,15.3349,24.8421,25.4241,17.2806,,,13.9424,,,,8.0774,3.06,8.9786,22.869,6.2627,14.6953,4.69,24.3063,9.2,31.6376,11.5667,13.4742,18.3496,52.1861,,23.146,28.1658,13.3315,18.2331,,,18.5229,27.0982,17.9079
2017/12/25,9.4909,5.058,25.056,8.1307,6.4684,9.4315,5.1284,3.9874,16.5238,8.41,14.9738,6.94,11.4618,7.03,13.698,16.7128,5.1343,17.8094,8.4583,25.3656,4.749,15.0435,26.2654,24.5743,19.0046,,,14.2014,,,,7.9296,3.03,8.903,22.2797,6.2232,14.4608,4.64,24.336,9.12,31.5422,11.5472,13.1505,18.0676,52.4398,,22.7132,28.5707,13.3245,18.1587,,,17.8126,26.8425,17.5269
2017/12/26,9.4658,5.0776,24.4693,8.1108,6.5283,9.182,5.1384,3.9974,16.5238,8.44,14.9642,6.94,11.7187,7.04,13.5822,16.9008,5.174,17.5911,8.3291,25.656,4.6798,15.4624,25.6735,25.1079,20.9071,,,14.1727,,,,7.9592,3.06,9.0541,22.2355,6.233,14.4608,4.64,24.5731,9.2,30.8934,11.849,12.6369,18.6219,51.5227,,23.4116,28.5567,13.5407,18.1448,,,18.2722,27.1189,17.9555
2017/12/27,9.3605,5.0776,23.8465,8.0114,6.4684,8.8027,5.1085,3.9874,16.5238,8.27,14.7629,7.09,11.5112,7.19,13.3314,16.7821,5.283,17.2793,8.4735,26.0528,4.4918,15.4927,25.5936,25.2462,21.3332,,,13.808,,,,7.9197,3.03,8.8955,21.9311,6.233,14.5292,4.6,24.3656,9.17,30.216,11.6153,12.6439,18.4469,51.5032,,23.6575,27.3491,13.5268,18.0891,,,18.2235,26.8771,17.6983
2017/12/28,9.3706,5.1854,24.0089,8.0611,6.4385,8.7928,5.1085,3.9775,16.5238,8.22,14.8109,7.02,11.4321,7.12,13.698,16.7425,5.2136,17.429,8.4811,26.527,4.5808,15.7113,26.3386,25.8687,21.7989,,,14.4413,,,,7.9197,3.06,8.8804,22.0146,6.2627,14.451,4.6,24.168,8.81,30.6072,11.6932,12.5947,18.9428,51.9617,,23.6575,26.8605,13.6941,18.0798,,,18.9477,26.8287,19.47
2017/12/29,9.526,5.4893,23.9187,8.0512,6.5083,8.8027,5.1085,3.9675,16.5238,8.27,15.1368,7.2,11.5606,7.06,13.7366,16.8019,5.2235,17.4851,8.6787,26.7108,4.6105,15.7113,26.445,25.9577,20.4117,,,14.4125,,,,7.9986,3.06,8.903,22.3436,6.3419,14.8027,4.6,24.4644,9.12,30.7122,12.0437,12.658,19.0498,52.4886,,23.9034,27.5166,13.7011,18.1355,,,18.6274,26.9254,19.2414
2018/1/2,9.4408,5.5187,24.7581,8.1009,6.5483,8.8227,5.0985,3.9675,16.5238,8.3,15.3956,7.12,11.5211,7.11,13.7752,17.0196,5.2533,17.4477,8.6635,26.7302,4.6204,15.6445,26.5647,26.1849,21.135,,,14.1535,,,,8.1365,3.07,9.0012,22.7561,6.3617,14.8809,4.68,24.583,9.2,30.4832,11.9756,13.0169,18.9525,51.8154,,23.8051,28.11,13.729,18.1355,,,18.6065,26.9876,19.1748
2018/1/3,9.5009,5.5187,24.8664,8.1207,6.7279,8.8626,5.0885,3.9775,16.5238,8.52,15.4148,7.16,11.5309,7.08,13.7848,17.2175,5.3127,17.4789,8.6635,26.8657,4.6897,15.6384,26.2721,26.1454,20.8675,,,14.3742,,,,8.1562,3.09,8.9257,23.5271,6.332,14.578,4.71,25.1956,9.3,31.1129,12.0048,13.5516,18.9039,51.7861,,23.8838,28.7801,13.722,18.1216,,,18.704,26.9323,18.9938
2018/1/4,9.6614,5.5285,25.3899,8.1903,6.708,8.7129,5.0885,3.9775,16.5238,8.45,15.434,7.4,11.7088,6.96,14.0356,17.2076,5.2929,17.4103,9.2715,26.7496,4.7589,15.602,23.6449,25.7502,20.59,,,14.1343,,,,8.3236,3.08,9.2353,23.3405,6.3023,15.2131,4.7,25.7193,9.38,31.8857,11.9366,13.5868,18.9234,54.0886,,23.9034,28.9267,13.8684,18.0984,,,18.9407,27.2709,18.9842
2018/1/5,9.536,5.5873,25.2635,8.2102,6.8477,8.6031,5.1783,4.0173,16.5238,8.48,15.4436,7.38,11.5902,6.94,14.0163,17.4154,5.3127,17.404,9.2943,26.6334,4.7292,15.5656,21.2837,25.8984,20.9071,,,14.0383,,,,8.235,3.11,9.19,23.1735,6.2924,14.9591,4.73,25.8181,9.39,31.8952,11.9951,13.636,19.2248,53.1325,,23.7657,28.7591,13.8614,18.0612,,,18.8015,28.3349,19.0319
2018/1/8,9.526,5.6461,24.9115,8.1506,6.7779,8.7429,5.1384,4.0074,16.5238,8.5,15.3765,7.15,11.442,6.9,13.9874,17.2076,5.2434,17.5974,9.5603,26.5657,4.7095,15.5959,20.0865,25.3944,21.9376,,,14.1055,,,,8.2744,3.1,9.0314,22.9427,6.2429,14.8321,4.67,25.6205,9.49,32.0193,12.0535,13.5446,19.3123,52.6349,,24.2477,28.7522,13.8824,18.0612,,,18.8015,28.5353,18.9461
2018/1/9,9.6864,5.9108,24.6678,8.1903,6.7579,8.6131,5.0985,3.9675,16.5238,8.36,15.3285,7.15,11.689,6.87,14.0067,17.4945,5.392,17.4913,9.2563,27.2335,4.6996,15.7052,19.6276,25.0091,23.4239,,,14.9499,,,,8.235,3.09,9.0767,22.761,6.2627,15.0861,4.68,25.9663,9.69,33.002,12.0048,13.7275,19.1762,54.4203,,24.051,28.9127,13.8196,18.1727,,,19.0173,29.2884,19.3748
2018/1/10,9.5561,5.7735,25.778,8.1009,6.6481,8.6331,5.0885,3.9874,16.5238,8.3,14.993,7.07,11.4025,7.07,13.9584,17.0888,5.4317,17.2107,8.8763,27.0786,4.6798,15.2681,19.4014,25.6909,22.7699,,,15.113,,,,8.0971,3.09,8.8124,22.0539,6.144,14.793,4.6,25.9268,9.53,33.0306,11.8685,13.5868,18.69,55.7667,,24.2084,28.2496,13.6941,18.1587,,,18.6343,30.2073,19.0605
2018/1/11,9.6263,5.6559,25.2184,8.1804,6.7779,8.5433,5.1085,3.9675,16.5238,8.34,14.8588,7.1,11.2642,7.3,13.862,17.0196,5.3722,17.3043,8.8535,27.1947,4.6501,15.4624,19.6808,28.26,24.2166,,,15.161,,,,8.1562,3.09,8.601,21.99,6.2627,14.3826,4.62,25.8477,9.58,32.6585,11.9561,13.4179,18.7775,55.1423,,24.1887,28.4869,13.9102,18.0287,,,18.7179,29.7928,19.0986
2018/1/12,9.7667,5.7147,25.426,8.1605,6.7379,8.5033,5.0985,3.9775,16.5238,8.21,14.9067,7.07,11.274,7.19,13.833,16.9503,5.2929,17.1421,8.8079,27.127,4.561,15.4806,19.8204,28.3884,23.2851,,,14.6908,,,,8.1069,3.08,8.6085,21.9458,6.3023,14.4705,4.63,26.5986,9.52,33.2214,11.8587,13.5727,18.5927,55.7179,,23.6969,27.4678,13.7638,18.0008,,,18.5995,29.5371,18.9366
2018/1/15,9.6714,5.4207,26.3828,8.1108,6.4884,8.1141,5.0686,3.9475,16.5238,8.17,14.5233,6.85,10.9183,7.03,13.6305,16.5248,5.1145,16.9301,8.276,26.4786,4.4819,14.8189,19.3549,26.5407,21.6601,,,14.4509,,,,7.8902,3.04,8.5708,20.9637,6.2133,13.9234,4.48,26.7567,9.31,32.8112,11.4109,13.2631,18.1551,56.4594,,23.2247,27.1536,13.5546,17.8754,,,17.9589,29.9931,18.4127
2018/1/16,9.6764,5.4991,26.7709,8.1804,6.5283,7.9344,5.0985,3.8379,16.5238,8.22,14.7533,6.86,10.8294,7.01,13.7269,16.6436,5.1244,16.9613,8.2684,26.8076,4.5116,14.9342,19.4879,27.4201,22.5123,,,14.9307,,,,7.9789,3.03,8.6689,21.0717,6.4111,14.705,4.45,27.3002,9.31,32.9543,11.4304,13.1576,18.6802,57.0155,,23.5001,27.1606,13.7011,17.8568,,,18.1956,30.0692,18.7461
2018/1/17,9.4759,5.401,26.0488,8.1207,6.5283,7.8746,5.0686,3.7881,16.5238,8.17,14.3795,6.81,10.8393,7.13,13.698,16.8118,5.0748,16.8678,8.3595,27.669,4.5215,14.9706,19.8803,27.5584,24.7615,,,15.3337,,,,7.9986,3.03,8.5934,21.3123,6.3518,14.8809,4.41,26.4998,9.31,33.002,11.5375,13.2279,18.758,55.8642,,23.6477,27.2374,13.7847,17.9451,,,18.314,30.3732,18.7175
2018/1/18,9.2853,5.3814,26.4189,8.1406,6.6181,8.1141,5.0187,3.818,16.5238,8.16,14.7054,6.76,10.7701,7.1,13.6015,16.6633,5.0154,16.768,8.2684,27.6786,4.5314,14.9221,19.887,27.094,24.2463,,,15.257,,,,8.0084,3.01,8.752,21.4989,6.5991,15.3499,4.37,26.8259,9.31,32.6776,11.5082,12.855,19.0109,54.9081,,23.4411,27.042,13.8126,17.9358,,,18.3558,29.8619,18.6128
