ÈÕÆÚ,600064.SH,600082.SH,600215.SH,600463.SH,600604.SH,600639.SH,600648.SH,600658.SH,600663.SH,600848.SH,600895.SH,900902.SH,900911.SH,900912.SH,900928.SH,900932.SH
2019/7/22,9.28,4.08,7.39,7.86,10.87,14.4004,19.81,4.67,14.69,33.91,17.7909,0.418,1.1402,1.455,1.563,1.191
2019/7/23,9.39,4.14,7.41,7.9,10.93,14.92,19.78,4.69,14.73,34.37,17.8306,0.424,1.146,1.454,1.589,1.197
2019/7/24,9.41,4.21,7.44,7.99,10.93,14.84,19.92,4.7,14.88,33.88,17.8306,0.424,1.154,1.468,1.577,1.199
2019/7/25,9.43,4.31,7.42,7.91,10.86,15.08,20.54,4.66,15.08,35.7,17.9201,0.426,1.16,1.506,1.611,1.202
2019/7/26,9.77,4.33,7.45,7.9,10.76,15.19,20.97,4.65,15.23,36.41,17.9896,0.425,1.166,1.521,1.612,1.195
2019/7/29,9.65,4.28,7.44,7.81,10.55,14.92,20.68,4.61,14.96,36.66,17.8704,0.42,1.165,1.51,1.611,1.196
2019/7/30,9.72,4.33,7.44,7.92,10.62,14.9,20.78,4.61,15.01,35.9,17.93,0.42,1.159,1.515,1.609,1.188
2019/7/31,9.59,4.3,7.27,7.81,9.56,14.69,20.31,4.55,14.94,35.96,17.27,0.38,1.141,1.49,1.586,1.178
2019/8/1,9.52,4.3,7.3,7.84,9.46,14.41,20.07,4.52,14.7,35.55,16.89,0.38,1.133,1.468,1.578,1.158
2019/8/2,9.25,4.21,7.17,7.65,9.1,14.15,19.59,4.35,14.43,35.61,16.25,0.378,1.12,1.473,1.573,1.142
2019/8/5,9.18,4.11,7.07,7.54,9.05,14.08,19.48,4.31,14.28,36.98,16.58,0.368,1.105,1.45,1.568,1.11
2019/8/6,8.85,3.86,6.72,7.31,8.58,14.03,19.28,4.18,13.63,35.01,16.05,0.356,1.097,1.412,1.519,1.084
2019/8/7,8.84,3.85,6.69,7.2,8.73,14.06,18.34,4.18,13.81,31.51,16.19,0.359,1.095,1.4,1.396,1.1
2019/8/8,8.95,3.94,6.71,7.23,8.83,13.55,17.99,4.2,13.66,28.36,16.05,0.364,1.102,1.396,1.376,1.104
2019/8/9,8.81,3.89,6.73,7.16,8.61,13.47,17.94,4.12,13.63,27.1,15.67,0.358,1.087,1.392,1.404,1.087
2019/8/12,9,4.03,6.8,7.26,8.74,13.68,17.97,4.17,13.92,26.64,15.8,0.361,1.084,1.405,1.418,1.1
2019/8/13,8.95,4.04,6.72,7.16,8.54,13.53,17.86,4.15,13.88,26.34,15.6,0.359,1.055,1.386,1.413,1.079
2019/8/14,8.97,4.05,6.7,7.31,8.55,13.58,17.96,4.18,13.93,26.2,15.59,0.361,1.064,1.403,1.423,1.078
2019/8/15,8.98,4.04,6.61,7.29,8.6,13.56,17.85,4.17,13.9,25.56,15.51,0.363,1.057,1.388,1.41,1.07
2019/8/16,8.93,4.05,6.7,7.36,8.49,13.56,17.78,4.2,13.8,25.16,15.56,0.363,1.066,1.4,1.402,1.072
2019/8/19,9.17,4.17,6.85,7.55,8.78,13.93,18.44,4.32,14.15,25.96,16.08,0.377,1.091,1.425,1.435,1.1
2019/8/20,9.14,4.17,6.83,7.54,8.65,14,18.56,4.38,14.2,27.31,16.18,0.374,1.085,1.427,1.466,1.09
2019/8/21,9.26,4.2,6.92,7.99,9.52,14.35,18.84,4.42,14.42,29.26,16.98,0.401,1.089,1.442,1.504,1.109
2019/8/22,9.19,4.18,7.03,7.8,9.57,14.12,18.63,4.4,14.2,28.23,16.63,0.398,1.085,1.434,1.497,1.104
2019/8/23,9.17,4.19,6.99,7.73,9.78,14.08,18.37,4.38,14.13,27.78,16.44,0.397,1.085,1.422,1.487,1.113
2019/8/26,9.08,4.08,6.99,7.47,9.39,13.81,17.96,4.29,13.92,26.87,16.01,0.388,1.069,1.398,1.463,1.1
2019/8/27,9.24,4.15,7.07,7.71,9.46,13.95,18.14,4.4,14.12,27.2,16.19,0.389,1.068,1.395,1.464,1.132
2019/8/28,9.28,4.15,7,7.79,9.36,13.79,18.14,4.4,14.07,26.98,16.24,0.384,1.058,1.392,1.464,1.13
2019/8/29,9.27,4.14,6.95,7.54,9.2,13.8,17.97,4.4,13.98,28.1,16.22,0.378,1.053,1.396,1.478,1.127
2019/8/30,9.13,4.04,6.83,7.3,8.88,13.66,17.73,4.28,13.84,27.28,15.8,0.376,1.051,1.382,1.469,1.121
2019/9/2,9.27,4.16,6.94,7.55,9.09,13.89,17.92,4.37,14.15,27.37,15.97,0.383,1.062,1.385,1.466,1.124
2019/9/3,9.27,4.15,6.92,7.56,9.14,13.96,17.81,4.43,14.08,27.06,16.05,0.385,1.062,1.374,1.442,1.12
2019/9/4,9.41,4.2,6.98,7.65,9.36,14.09,17.97,4.44,14.2,27.05,16.2,0.39,1.056,1.391,1.436,1.116
2019/9/5,9.46,4.23,7.01,7.72,9.65,14.16,18.34,4.49,14.31,27.42,16.47,0.396,1.07,1.4,1.465,1.147
2019/9/6,9.47,4.23,6.94,7.75,9.59,14.19,18.25,4.54,14.37,27.32,16.41,0.398,1.068,1.394,1.461,1.147
2019/9/9,9.65,4.32,7,7.88,10.24,14.32,18.44,4.65,14.43,27.78,16.87,0.411,1.076,1.397,1.493,1.155
2019/9/10,9.59,4.3,6.99,7.91,10.08,14.28,18.36,4.62,14.41,27.64,16.68,0.405,1.078,1.4,1.488,1.157
2019/9/11,9.64,4.31,6.91,7.87,10.31,14.18,18.65,4.6,14.42,27.41,16.73,0.405,1.079,1.403,1.483,1.17
2019/9/12,9.88,4.34,6.97,8.02,10.29,14.23,18.61,4.63,14.53,27.55,16.96,0.405,1.08,1.406,1.489,1.169
2019/9/16,9.77,4.32,7.09,8.11,10.11,14.28,18.68,4.62,14.65,27.67,16.74,0.403,1.085,1.406,1.489,1.182
2019/9/17,9.48,4.21,6.85,7.88,9.7,13.94,18.26,4.47,14.48,27.58,16.25,0.396,1.069,1.385,1.475,1.158
2019/9/18,9.48,4.3,6.85,8.15,10.17,14.02,18.43,4.43,14.68,27.76,16.51,0.403,1.069,1.389,1.483,1.162
2019/9/19,9.52,4.38,6.87,8.32,10.32,14.21,18.48,4.49,14.64,27.8,16.58,0.404,1.066,1.391,1.486,1.165
2019/9/20,9.45,4.33,6.87,9.15,10.24,14.05,18.4,4.51,14.5,28.29,16.48,0.401,1.071,1.395,1.45,1.152
2019/9/23,9.28,4.28,6.73,9.16,10.01,13.89,18.03,4.39,14.22,27.64,16.17,0.401,1.07,1.395,1.461,1.144
2019/9/24,9.2,4.31,6.71,9.59,9.89,13.8,18.1,4.44,14.22,27.33,16.08,0.401,1.068,1.397,1.474,1.147
2019/9/25,9.07,4.21,6.54,8.63,9.55,13.8,18,4.39,14.15,26.6,16.03,0.398,1.059,1.388,1.469,1.135
2019/9/26,9.04,4.05,6.53,7.86,8.93,13.69,17.92,4.28,13.96,26.03,15.51,0.391,1.058,1.387,1.464,1.103
2019/9/27,9.1,4.07,6.58,8.05,8.95,13.82,17.87,4.35,13.97,26.31,15.53,0.394,1.059,1.385,1.466,1.114
2019/9/30,9.04,4,6.66,7.81,8.75,13.75,17.82,4.33,13.66,26.2,15.5,0.391,1.064,1.391,1.47,1.122
