ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2017/7/14,9.0618,12.98,11.77,6.0548,7.7429,8.27,7.7484,9.9979,6.2062,9.3261,7.7421,3.8949,8.4148,5.4969,9.8975,6.0484,3.7608,40.19,7.6906,5.871,43.4456,,
2017/7/17,8.7288,11.68,11.77,5.7402,7.5576,7.5103,7.5384,9.5058,6.0003,9.3261,7.5345,3.7871,7.6861,5.3574,9.1571,5.702,3.6251,38.44,7.4537,5.5682,40.7555,,
2017/7/18,8.9649,11.83,11.77,5.9073,7.7234,7.6769,7.7076,9.5347,6.0861,9.3261,7.6267,3.9411,7.726,5.5527,9.2838,6.2365,3.7704,38.53,7.4438,5.7245,41.6522,,
2017/7/19,9.4129,11.83,11.77,6.1531,8.0842,7.8102,7.7426,9.6698,6.292,9.3261,7.8036,3.9872,8.0255,5.8224,9.4591,6.2761,3.8383,38.85,7.503,6.1348,43.7194,,
2017/7/20,9.3221,11.85,11.77,6.1138,8.0744,7.7369,7.6434,9.583,6.3035,9.3261,7.8497,3.8795,8.0455,5.7945,9.4299,6.2563,3.8286,39.47,7.3451,6.0859,43.1033,,
2017/7/21,9.9092,11.85,11.77,6.1629,8.2402,7.8635,7.9352,9.5347,6.4751,9.3261,7.8113,3.841,8.0754,5.8597,9.4494,6.2365,3.8577,39.07,7.2464,6.2618,40.6322,,
2017/7/24,9.77,11.7,11.77,6.1727,8.172,8.0834,7.9293,9.5733,6.5208,9.3261,7.6421,3.7717,8.1153,5.9806,9.5468,6.2563,3.8868,38.64,7.2069,5.9492,41.878,,
2017/7/25,9.661,11.51,11.77,6.0744,7.9574,8.0101,8.2094,9.5251,6.538,9.3261,7.5191,3.687,7.8857,5.9992,9.4591,6.1078,3.8189,39.07,7.118,5.9101,41.1388,,
2017/7/26,9.8245,11.32,11.77,6.0646,7.9769,7.8568,7.9702,9.3899,6.5323,9.3261,7.5729,3.687,7.8059,5.9527,9.4104,6.0484,3.8286,39.58,7.039,6.0176,40.3927,,
2017/7/27,9.4915,11.61,11.77,6.2415,7.9184,8.0368,7.8185,9.4865,6.4236,9.3261,7.373,3.6947,8.0255,5.8876,9.5468,6.2464,3.8092,39.03,7.0094,5.8613,41.5289,,
2017/7/28,9.5581,11.37,11.77,6.2809,7.9282,7.9635,7.7543,9.4285,6.4293,9.3261,7.373,3.5947,8.0155,5.9062,9.5371,6.2167,3.8771,38.57,7.118,5.9101,40.4543,,
2017/7/31,10.109,11.53,11.77,6.4283,8.406,8.25,7.7251,9.583,6.6981,9.3261,7.4422,3.8718,8.4248,6.2596,9.8878,6.2761,4.2551,37.87,7.2661,6.1739,40.112,,
2017/8/1,10.0545,11.9,11.77,6.389,8.4645,8.1301,7.8301,9.4865,6.6867,9.3261,7.3961,3.7871,8.4248,6.2968,9.8293,6.1672,4.2648,38.45,7.1279,6.4083,40.2626,,
2017/8/2,9.9516,11.75,11.77,6.33,8.328,7.9701,7.6084,9.4285,6.6867,9.3261,7.1501,3.7332,8.275,6.2596,9.6637,6.0484,4.3908,37.95,7.039,6.2715,40.8787,,
2017/8/3,10.0787,11.77,11.77,6.3595,8.172,7.9235,7.4742,9.4382,6.681,9.3261,7.2961,3.6947,8.2251,6.2689,9.7319,6.0781,4.352,37.86,7.0884,6.2813,40.6459,,
2017/8/4,10.115,11.69,11.77,6.3103,8.1622,8.0434,7.4801,9.4285,6.7039,9.3261,7.2961,3.6793,8.1053,6.334,9.576,6.0187,4.4199,37.78,7.0292,6.2129,39.6397,,
2017/8/7,10.3814,11.71,11.77,6.3595,8.4743,7.9302,7.4625,9.5058,6.7096,9.3261,7.2346,3.7178,8.1652,6.4735,9.7221,6.0583,4.5943,38.16,7.0193,6.3399,39.4344,,
2017/8/8,10.2543,11.85,11.77,6.2514,8.3767,7.9035,7.3517,9.5251,6.7382,9.3261,7.2423,3.7871,8.1752,6.3898,9.7416,6.0286,4.6137,37.89,7.0686,6.1641,39.01,,
2017/8/9,10.109,11.87,11.77,6.2907,8.4158,7.8435,7.6142,9.6409,6.6867,9.3261,7.25,3.841,8.1852,6.4363,9.7124,5.9791,4.6816,37.51,7.1674,6.1934,38.7978,,
2017/8/10,10.2724,11.62,11.77,6.2415,8.3865,7.7702,7.4625,9.554,6.6009,9.3261,7.0809,3.9026,8.1752,6.3061,9.615,5.989,4.5846,36.28,7.3451,6.1348,38.9278,,
2017/8/11,9.7579,11.45,11.77,6.1138,8.0452,7.6969,7.4684,9.4961,6.4293,9.3261,6.7657,3.9795,8.2551,6.2689,9.4007,5.801,4.3714,36.4,7.5623,6.0078,41.0429,,
2017/8/14,9.8487,11.59,11.77,6.1629,8.1232,7.9035,7.5792,9.4575,6.5265,9.3261,6.7657,4.0026,8.4048,6.2782,9.5371,5.8604,4.5362,35.77,7.7992,5.871,41.2346,,
2017/8/15,10.0242,12.05,11.77,6.1629,7.9184,7.9701,7.7193,9.4285,6.538,9.3261,6.7657,3.8795,8.3349,6.4177,9.5176,5.8406,4.5265,32.19,8.0361,5.9785,40.7691,,
2017/8/16,9.7821,12.49,11.77,6.1727,7.9184,7.9035,7.7309,9.4865,6.2977,9.3261,6.9886,3.8179,8.295,6.3898,9.5955,5.8604,4.5846,28.97,8.0855,5.871,40.9334,,
2017/8/17,9.7761,12.46,11.77,6.1727,7.8892,8.0834,7.7718,9.5251,6.3435,9.3261,6.9348,3.8564,8.3449,6.3433,9.7124,5.989,4.5265,28.87,8.3027,5.9003,40.776,,
2017/8/18,9.8668,12.54,11.77,6.1531,7.8989,8.1101,7.6843,9.5347,6.3721,9.3261,7.0886,3.8102,8.3449,6.6874,9.7416,6.1177,4.5556,27.52,8.895,5.871,40.112,,
2017/8/21,9.8547,12.4,11.77,6.3103,7.9672,8.0701,7.8185,9.5251,6.4407,8.3925,7.0962,3.8256,8.3549,6.6781,9.7416,6.088,4.6622,27.16,8.6976,5.9101,40.8992,,
2017/8/22,9.8608,12.25,11.77,6.1924,7.9282,8.0035,7.8651,9.583,6.4579,7.5582,6.9886,3.7794,8.2351,6.5479,9.839,6.0286,4.6622,26.99,8.7272,5.8222,41.2483,,
2017/8/23,9.6066,12.26,11.77,6.0646,7.8209,8.0434,7.7426,9.5733,6.4236,6.8034,6.9425,3.6793,8.0954,6.4828,9.7221,5.9296,4.5071,26.64,8.5495,5.7343,41.6316,,
2017/8/24,9.2797,12.18,11.77,6.0646,7.8306,7.8302,7.6609,9.5347,6.3092,6.128,6.9425,3.6409,8.1153,6.3247,9.4981,5.8703,4.3908,26.53,8.4508,5.6659,40.9677,,
2017/8/25,9.5945,12.51,11.77,6.2121,7.9672,7.9568,7.6376,9.6602,6.4579,5.5122,7.0271,3.687,8.1652,6.3991,9.5663,5.9197,4.5168,26.72,8.5594,5.8613,40.7418,,
2017/8/28,9.6126,12.47,11.77,6.1924,7.9964,8.0968,7.6376,9.6891,6.4751,4.966,6.9655,3.7178,8.2251,6.427,9.6637,5.9989,4.5652,27.86,8.5199,5.8808,41.6522,,
2017/8/29,9.661,12.41,11.77,6.1924,7.9282,8.1634,7.7893,9.6023,6.435,4.4694,7.1424,3.7024,8.2251,6.5944,9.7027,5.9099,4.5943,28.11,8.7173,5.8515,42.9938,,
2017/8/30,9.9758,12.51,11.77,6.3005,8.4353,8.1501,7.5851,9.5347,6.5666,4.529,7.1962,3.8102,8.3649,6.6409,9.7319,5.9296,4.7009,30,8.6186,6.0469,42.4941,,
2017/8/31,9.8668,12.49,11.77,6.3103,8.3767,8.1834,7.6434,9.5444,6.5323,4.4893,7.1808,3.8179,8.3549,6.6316,9.7611,5.9692,4.8173,30.02,8.5594,6.0762,43.3634,,
2017/9/1,10.0424,12.59,11.77,6.3693,8.601,8.27,7.6026,9.6505,6.5837,4.7376,7.0886,3.9103,8.7142,6.6409,9.878,6.0187,4.9239,29.86,8.9049,6.3009,43.0896,,
2017/9/4,10.1937,12.88,11.77,6.389,8.8936,8.4766,7.6084,9.6795,6.6924,5.0554,7.0732,3.9641,8.9638,6.7153,9.9949,6.0781,4.982,29.92,8.7766,6.2715,42.6173,,
2017/9/5,10.109,13.64,11.77,6.448,8.8838,8.6165,7.9527,9.776,6.7382,5.2639,7.0347,3.9257,9.0636,6.7153,9.9559,6.0385,4.9433,29.34,8.5298,6.2911,41.8917,,
2017/9/6,9.9334,13.64,11.77,6.3595,8.8838,8.5699,7.8943,9.7663,6.6638,5.1746,7.0578,3.841,8.854,6.706,9.9072,6.0781,4.8754,29,8.3126,6.2422,41.6385,,
2017/9/7,9.8184,13.35,11.77,6.3595,8.7473,8.39,7.8126,9.6795,6.6695,5.2242,6.9886,3.8487,8.6743,6.6502,9.8098,5.989,4.8851,28.55,8.3126,6.0957,41.8028,,
2017/9/8,10.2058,14.69,11.77,6.5757,9.1471,8.6165,7.7601,9.9111,6.8011,5.3533,7.0347,3.8872,8.7741,6.7712,9.9657,6.0385,5.0596,29.62,8.4607,6.2227,42.1039,,
2017/9/11,10.7143,16,11.77,6.7428,9.4299,8.6765,7.7893,10.0172,6.9899,5.3931,7.0347,3.9795,9.0636,7.0595,10.219,6.2761,5.1662,29.62,8.7075,6.4572,46.3136,,
2017/9/12,10.9201,15.42,11.77,6.7133,9.4494,8.5232,8.116,9.8725,7.253,5.3732,7.1808,3.9334,8.9638,7.0316,10.0339,6.2068,5.457,29.62,8.7272,6.4865,46.4505,,
2017/9/13,11.1562,15.5,11.77,6.8215,9.547,8.5366,7.9877,9.9207,7.5447,5.3533,7.2961,3.9949,9.0636,7.0595,10.521,6.2266,5.4182,29.62,8.7075,6.5548,49.7909,,
2017/9/14,10.9504,16.02,11.77,6.6937,9.3129,8.5899,7.7309,9.8918,7.4646,5.3931,7.1501,3.9103,8.834,6.8549,10.3748,6.4246,5.331,29.62,8.4903,6.4572,49.3049,,
2017/9/15,10.8959,15.87,11.77,6.6347,9.1081,8.4433,7.7484,9.8918,7.4189,5.2937,7.0732,3.8641,8.6843,6.8921,10.2287,6.4444,5.2437,29.62,8.8259,6.3302,48.86,,
2017/9/18,11.0836,15.6,11.77,6.7035,9.1764,8.4766,7.6493,9.8918,7.6019,5.1249,7.0347,3.8872,8.7342,7.013,10.2969,6.3454,5.3116,29.62,8.9938,6.3399,48.8532,,
2017/9/19,10.8172,15.24,11.77,6.5659,9.0594,8.3367,7.5151,9.9979,7.579,5.0554,7.0194,3.8179,8.6244,6.8084,10.1021,6.2464,5.1177,29.62,8.9247,6.1836,49.524,,
2017/9/20,11.1744,15.35,11.77,6.6445,9.2056,8.4366,7.5384,10.1137,7.7449,5.0554,7.0194,3.8179,8.7142,6.9014,10.0923,6.2761,5.205,29.62,8.895,6.3204,48.9764,,
2017/9/21,11.2894,15.16,11.77,6.615,9.0691,8.2767,7.4275,9.9207,8.008,5.0454,6.9502,3.764,8.6144,6.8549,9.9559,6.1177,5.0887,29.62,8.668,6.3204,48.7847,,
2017/9/22,11.3317,15.11,11.77,6.6937,9.1276,8.3433,7.4684,9.8918,8.0023,5.0454,7.0117,3.7255,8.6344,6.9758,9.9267,6.0484,5.1759,29.62,8.4409,6.4181,47.7648,,
2017/9/25,10.8717,14.86,11.77,6.6052,8.9228,8.3566,7.5501,9.7374,7.7678,5.0057,6.9655,3.587,8.5046,6.6502,9.6929,5.9791,4.9917,32.58,8.1151,6.2032,47.1487,,
2017/9/26,10.9322,15.47,11.77,6.9099,8.9911,8.1367,7.5676,9.8049,7.7964,5.0355,6.9579,3.6255,8.5445,6.7246,9.6832,6.0088,5.0402,32.98,8.204,6.3302,47.888,,
2017/9/27,11.6707,16,11.77,6.9689,9.3422,8.1367,7.8885,9.8435,8.1224,5.0355,6.9579,3.6793,8.6643,6.9479,9.7806,6.0088,5.205,32.1,8.51,6.6135,48.3261,,
2017/9/28,11.7131,15.53,11.77,6.8411,9.3129,7.9501,8.1685,9.8242,8.0538,4.9759,6.9425,3.5716,8.2651,6.8549,9.615,6.0187,5.1565,30.51,8.4409,6.5451,47.402,,
2017/9/29,11.8705,15.97,11.77,7.1163,9.7517,7.9768,8.1627,9.94,8.1853,4.9858,7.0424,3.7486,8.2251,7.0223,9.8001,6.0484,5.3116,30.56,8.7766,7.0628,47.402,,
2017/10/9,11.8342,16.08,11.77,7.0967,9.6737,8.0234,8.2502,10.0269,8.0995,4.966,7.0886,3.764,8.3249,7.0595,9.8585,6.0781,5.2534,30.04,8.7963,7.141,45.8756,,
2017/10/10,11.9794,15.81,11.77,6.9787,9.5275,8.2034,8.151,10.1041,8.2654,4.9461,7.0501,3.7255,8.4447,7.0316,9.9365,6.1375,5.108,30.4,8.9543,6.9944,46.3273,,
2017/10/11,11.2591,15.2,11.77,6.9492,9.1179,8.3167,8.081,10.1716,7.8765,4.8766,7.0194,3.6486,8.5845,6.8084,9.8975,6.0682,4.7591,30.38,8.6779,6.4865,44.7187,,
2017/10/12,11.2591,16.72,11.77,6.9492,9.1764,8.27,8.3144,10.2488,7.865,4.817,7.0501,3.687,8.4847,6.6781,9.8293,6.0484,4.7882,30.37,8.7173,6.506,44.9104,,
2017/10/13,11.3983,16.36,11.77,6.9099,9.2154,8.3833,8.752,10.2199,7.968,4.8369,7.0347,3.6639,8.5146,6.7153,9.878,6.0583,4.7785,30.39,8.9839,6.4962,46.3068,,
2017/10/16,11.3317,16.51,11.77,6.9001,9.2154,8.1034,8.7228,10.162,7.9966,4.817,6.9271,3.6563,8.3249,6.6595,9.6929,5.9593,4.8173,31.78,9.0925,6.5451,45.239,,
2017/10/17,11.2107,16.6,11.77,6.8116,9.2056,8.0834,8.752,10.1716,7.8936,4.8369,6.8656,3.6024,8.3549,6.5944,9.6345,5.8901,4.7979,31.72,9.3196,6.4669,45.725,,
2017/10/18,10.8475,15.68,11.77,6.615,8.8546,7.8902,8.6645,10.2971,7.7621,4.7773,6.7964,3.5408,8.2651,6.3712,9.5176,5.7614,4.5556,30.63,9.0629,6.2129,44.3491,,
2017/10/19,10.7204,17.25,11.77,6.5168,8.7766,7.7036,8.8279,10.3646,7.7621,4.6382,6.7118,3.4484,8.0255,6.3619,9.352,5.5931,4.5943,29.65,8.6186,6.0859,43.9863,,
2017/10/20,10.8475,18.16,11.77,6.6052,8.9716,7.8968,9.1488,10.4322,7.9508,4.6879,6.7041,3.4869,8.1852,6.4177,9.4689,5.6723,4.6622,29.9,8.747,6.1836,44.7324,,
2017/10/23,10.8838,18.27,11.77,6.6347,9.0009,7.8435,9.1079,10.5094,8.111,4.6482,6.7272,3.4869,8.1852,6.2596,9.4883,5.6624,4.8366,30,8.974,6.2325,45.3074,,
2017/10/24,10.7264,17.89,11.77,6.5757,8.8643,7.7369,9.2713,10.4998,8.0195,4.6084,6.6811,3.4561,8.1453,6.1852,9.3714,5.5733,4.8173,29.79,8.8753,6.125,45.4717,,
2017/10/25,11.1017,18.12,11.77,6.6642,9.0886,7.7969,9.1663,10.3453,8.1224,4.668,6.7118,3.4638,8.2151,6.3154,9.4396,5.6228,4.8366,30.29,8.9345,6.2422,46.6217,,
2017/10/26,11.0957,19.03,11.77,6.7723,8.8546,7.8435,9.0262,10.2585,8.1968,4.678,6.8195,3.4792,8.275,6.3805,9.4494,5.6525,4.8076,30.26,8.9247,6.3106,47.0803,,
2017/10/27,11.1562,19.45,11.77,6.6445,8.8546,7.8502,9.2071,10.3067,8.1396,4.6482,6.8272,3.4946,8.0854,6.2875,9.3325,5.6327,4.73,30.5,8.6976,6.252,46.0056,,
2017/10/30,10.9988,18.55,11.77,6.4676,8.8156,7.5436,8.8162,10.2488,8.0366,4.4197,6.6965,3.3791,7.766,6.2782,8.972,5.2466,4.6428,29.8,8.1941,6.0371,45.9645,,
2017/10/31,10.8475,19.51,11.77,6.5364,9.0399,7.5703,8.6937,10.3743,8.1339,4.4793,6.6657,3.3791,7.8358,6.4642,9.0792,5.2466,4.6816,29.18,8.3323,6.0859,47.8538,,
2017/11/1,10.8293,20.02,11.77,6.5856,9.1179,7.5236,8.5828,10.3839,8.1567,4.8369,6.6734,3.3253,7.766,6.427,9.0013,5.2268,4.6234,28.71,8.1744,6.0176,48.0797,,
2017/11/2,10.6659,19.59,11.77,6.4873,9.1569,7.517,8.4603,10.3067,8.0137,4.7773,6.6657,3.2098,7.6462,6.4456,8.8357,5.0288,4.604,27.38,7.8683,5.9003,50.5644,,
2017/11/3,9.9032,19.2,11.77,6.2809,8.7473,7.4104,8.9329,10.1523,7.6763,4.6581,6.6119,3.2252,7.5064,6.3898,8.7285,5.0387,4.4296,27.4,7.6906,5.744,49.7772,,
2017/11/6,10.2422,18.78,11.77,6.3497,8.9033,7.4437,9.2246,10.1234,7.8135,4.6879,6.5734,3.2406,7.5563,6.52,8.8162,5.0486,4.4489,27.56,7.5524,5.8808,49.0927,,
2017/11/7,10.1937,19.33,11.77,6.3497,8.8643,7.4637,9.1779,10.1234,7.6362,4.668,6.5734,3.2252,7.5663,6.4642,8.8357,5.0783,4.4392,27.54,7.5721,5.9003,48.4151,,
2017/11/8,10.3148,18.88,11.77,6.3202,8.8351,7.497,9.1604,10.1234,7.6362,4.7376,6.5581,3.2637,7.6162,6.427,8.8844,5.108,4.4489,27.6,7.6511,5.9003,48.5588,,
2017/11/9,10.339,19.22,11.77,6.3103,8.8741,7.5303,9.3471,10.1234,7.6534,4.7673,6.6273,3.2483,7.6761,6.4828,8.8941,5.108,4.4005,27.6,7.6314,5.9296,47.3815,,
2017/11/10,10.2966,18.86,11.77,6.2514,8.7668,7.557,9.633,10.1137,7.7735,4.8269,6.6196,3.2021,7.6262,6.3247,8.8844,5.1476,4.3617,27.3,7.4339,5.8613,47.6142,,
2017/11/13,10.3995,18.93,11.77,6.2809,8.7278,7.4637,9.3471,10.0558,7.6991,4.966,6.5888,3.2175,7.5464,6.3433,8.8551,5.0783,4.4586,27.3,7.3253,5.9785,49.0927,,
2017/11/14,10.5993,19.68,11.77,6.2809,8.9521,7.6236,9.1604,10.0076,7.7106,4.8865,6.5811,3.2483,7.4465,6.241,8.7967,5.0387,4.5362,26.62,7.2957,5.998,48.0523,,
2017/11/15,10.2664,19.38,11.77,6.1826,8.7278,7.8568,9.0321,9.7374,7.436,4.8667,6.5734,3.2098,7.3866,6.1945,8.7967,5.0684,4.4296,26.28,7.2464,5.8222,45.9577,,
2017/11/16,10.2724,19.2,11.77,6.1727,8.8838,7.7302,8.9971,9.7084,7.3216,4.8667,6.5888,3.1867,7.3667,6.1573,8.7188,5.0981,4.4005,25.84,7.2957,5.8124,45.8276,,
2017/11/17,9.8608,18.01,11.77,5.8779,8.5913,7.2904,8.7753,9.3127,6.9327,4.7276,6.5811,3.0789,7.0572,6.0178,8.4363,4.8308,4.2939,23.79,7.0094,5.5487,42.2887,,
2017/11/20,10.0424,17.22,11.77,5.8877,8.4938,7.0572,9.2771,9.168,7.0814,4.6581,6.5811,3.0866,6.9973,6.1852,8.3583,4.7219,4.2066,23.52,7.0292,5.617,43.2334,,
2017/11/21,10.1392,18.39,11.77,5.8385,8.601,6.9239,9.0554,9.2066,7.0871,4.6482,6.5811,3.0636,7.0872,6.1666,8.2999,4.6823,4.1969,23.66,6.9107,5.5584,42.5831,,
2017/11/22,10.3027,17.98,11.77,5.8877,8.5718,6.9639,8.6645,9.1101,7.3331,4.6283,6.6042,3.0405,7.0073,6.1852,8.2804,4.6724,4.2454,23.22,6.812,5.578,42.2477,,
2017/11/23,9.9334,17.27,11.77,5.7501,8.2012,6.8439,8.5478,8.8302,7.2015,4.6184,6.5888,3.0174,6.9075,6.0364,8.2122,4.4943,4.1678,22.11,6.6935,5.3533,41.6111,,
2017/11/24,10.0121,17.39,11.77,5.7697,8.0842,6.9905,8.5361,8.7434,7.2187,4.529,6.5811,3.0251,6.9275,5.9434,8.2317,4.5042,4.1388,22.13,6.7429,5.4217,42.8706,,
2017/11/27,9.7882,16.83,11.77,5.7108,8.1525,7.1038,8.4428,8.7144,7.0471,4.4893,6.5888,2.9943,6.9075,5.8504,8.2219,4.4943,4.1,21.71,6.7725,5.3924,41.6248,,
2017/11/28,10.0363,16.95,11.77,5.8189,8.4743,7.2371,8.6937,8.8013,7.0585,4.4893,6.5965,3.0328,6.9774,5.9434,8.3194,4.5834,4.2163,22.13,6.8712,5.5877,42.6652,,
2017/11/29,10.8233,17.49,11.77,5.9958,8.9619,7.1904,8.6528,8.7916,7.396,4.5687,6.5811,3.1482,7.1171,6.1387,8.3583,4.6229,4.4489,24.34,7.0983,5.8124,44.6982,,
2017/11/30,10.6901,17.1,11.77,5.9172,8.9716,7.1371,8.7112,8.7723,7.1157,4.4098,6.6657,3.102,7.0772,5.9992,8.2706,4.613,4.3617,24.89,6.9601,5.6854,46.7107,,
2017/12/1,10.6477,17.5,11.77,5.9368,8.8448,7.1438,8.7812,8.8109,7.2644,4.4595,6.8118,3.0943,7.1271,6.0922,8.3291,4.6724,4.3617,24.35,6.9699,5.7245,49.4761,,
2017/12/4,10.569,17.24,11.77,5.868,8.6986,6.9106,8.5245,8.7241,7.2415,4.4297,6.7733,3.0405,6.9375,6.0643,8.1537,4.6328,4.3326,23.68,6.8712,5.5975,44.5271,,
2017/12/5,10.0484,16.16,11.77,5.6911,8.484,6.7839,8.5186,8.753,7.11,4.3899,6.6042,3.0251,6.6979,5.8876,7.881,4.4844,4.226,22.9,6.7429,5.4119,41.4331,,
2017/12/6,10.0969,16.09,11.77,5.7697,8.3963,6.6573,8.6003,8.782,7.007,4.2509,6.6042,3.0328,6.7678,5.8317,7.9394,4.6229,4.2551,23.17,6.9699,5.4119,42.631,,
2017/12/7,9.8366,16.35,11.77,5.7402,8.3865,6.664,8.5011,8.6469,6.8697,4.2012,6.5965,3.0097,6.7378,5.7573,7.9102,4.6031,4.1775,22.75,6.9304,5.4119,43.8563,,
2017/12/8,10.0545,16.43,11.77,5.8189,8.6205,6.6906,8.7462,8.6951,6.9841,4.3005,6.6119,3.0328,6.7777,5.8783,7.9881,4.6526,4.2551,22.92,6.9502,5.4119,43.5277,,
2017/12/11,10.1998,16.68,11.77,5.8287,8.7766,6.8306,8.7929,8.7434,7.0528,4.2509,6.6042,3.0482,6.8476,5.8969,8.0368,4.7516,4.2939,22.76,6.9995,5.4119,42.6242,,
2017/12/12,10.0121,16.7,11.77,5.7009,8.4938,6.8839,8.7637,8.6372,7.0127,4.1913,6.5888,3.0174,6.7678,5.8504,7.8907,4.7516,4.2745,22.98,6.8021,5.4119,41.6453,,
2017/12/13,10.0484,16.51,11.77,5.7501,8.5913,6.9505,8.9446,8.7048,7.0413,4.2112,6.6042,3.0174,6.8077,5.8504,7.9394,4.8011,4.2648,22.66,6.8021,5.4412,42.0629,,
2017/12/14,10.0606,16.47,11.77,5.7206,8.5523,7.1438,9.0262,8.6565,7.1329,4.1714,6.5734,2.9789,6.8476,5.8597,7.9492,4.7219,4.2745,22.77,6.7429,5.6561,41.7959,,
2017/12/15,9.6853,16.07,11.77,5.6911,8.3085,7.0238,8.8337,8.6179,7.0642,4.1714,6.5581,2.9481,6.8077,5.8876,7.9492,4.7516,4.2454,23.12,6.7034,5.6854,41.262,,
2017/12/18,9.6187,16.78,11.77,5.6321,8.367,7.0972,8.6937,8.589,7.0757,4.1416,6.5504,2.9404,6.7278,5.9155,7.9297,4.8011,4.1678,23.8,6.733,5.6952,40.9677,,
2017/12/19,9.8911,16.79,11.77,5.7009,8.7083,7.2038,8.6703,8.6565,7.2072,4.1416,6.5504,2.9635,6.7678,6.0457,7.9784,4.7912,4.226,23.6,6.7527,5.7831,39.3796,,
2017/12/20,9.7276,16.86,11.77,5.6125,8.7863,7.1371,8.4895,8.589,7.0871,4.1317,6.5043,2.9019,6.6979,5.9899,8.0368,4.7813,4.1291,22.91,6.6738,5.7831,36.3815,,
2017/12/21,9.9153,16.7,11.77,5.6714,8.8936,7.0972,8.7929,8.6372,7.1729,4.1714,6.5196,2.8942,6.658,6.0922,8.1343,4.6823,4.1969,22.93,6.5948,5.871,39.5918,,
2017/12/22,9.9153,16.4,11.77,5.6518,8.7473,7.0172,8.7695,8.6662,7.15,4.1516,6.5119,2.8865,6.6879,6.0736,8.0661,4.6526,4.2551,22.52,6.5553,5.7831,39.229,,
2017/12/25,9.6792,15.85,11.55,5.5535,8.8741,6.8772,8.892,8.56,7.0928,4.1416,6.5119,2.8403,6.3984,5.8504,7.9394,4.5834,4.1582,23.36,6.4368,5.7831,38.2775,,
2017/12/26,9.77,15.82,11.34,5.6026,8.9228,6.8506,8.8687,8.4828,7.1557,4.1416,6.5119,2.848,6.3884,5.7666,8.0466,4.613,4.1775,23.06,6.4269,5.7636,39.5302,,
2017/12/27,9.7337,15.7,10.28,5.6026,8.6693,6.8706,8.8629,8.6951,7.1901,4.1218,6.5196,2.8326,6.4084,5.7015,7.9784,4.5834,4.1582,23.49,6.3183,5.744,39.0373,,
2017/12/28,9.8608,15.37,10.28,5.6518,8.8156,6.7973,9.0612,8.8206,7.293,4.231,6.5427,2.8634,6.4982,5.748,8.0563,4.5636,4.1388,23.6,6.2789,5.832,39.3933,,
2017/12/29,10.0908,15.1,10.28,5.7894,9.0496,6.8373,9.4988,8.8109,7.4703,4.241,6.5273,2.8865,6.5581,5.841,8.0856,4.5933,4.2066,23.58,6.348,5.8613,39.2564,,
2018/1/2,10.4661,15.12,10.28,5.8779,9.4592,6.9039,9.4172,8.9267,7.6877,4.2906,6.5043,2.925,6.5881,6.0085,8.183,4.613,4.3423,23.46,6.5158,5.998,39.2632,,
2018/1/3,10.4419,15.35,10.28,5.868,9.4494,7.0905,9.5514,8.8978,7.6877,4.3601,6.5196,2.9327,6.628,6.0364,8.2219,4.7219,4.3132,23.52,6.8317,5.9785,39.0716,,
2018/1/4,10.6296,15.39,10.28,5.8975,9.5957,7.0505,9.8198,8.8302,7.6362,4.3303,6.5581,2.9173,6.6779,6.0922,8.1927,4.8308,4.3229,24.43,6.7132,6.0078,39.6876,,
2018/1/5,10.5509,15.24,10.28,5.9368,9.586,7.1971,9.3588,8.9171,7.6534,4.3303,6.5196,3.0328,6.7777,6.1759,8.2804,4.8011,4.4102,24.9,6.7725,6.0664,39.585,,
2018/1/8,11.017,15,10.28,6.0155,9.82,7.597,9.4288,9.0329,7.9279,4.3601,6.5119,3.0482,6.7478,6.2503,8.3291,4.8209,4.5846,25.12,6.7429,6.1836,40.7212,,
2018/1/9,10.9867,15.67,10.28,5.9958,9.742,7.4703,9.1604,9.0232,7.8135,4.3105,6.5119,3.0713,6.7578,6.2317,8.2512,4.7813,4.5846,26.76,6.8021,6.0957,40.2695,,
2018/1/10,10.8233,15.66,10.28,5.9073,9.5372,8.2167,9.2188,8.9074,7.7964,4.2509,6.5119,3.0251,6.628,6.1852,8.1245,4.7021,4.5362,26.89,6.6244,5.998,39.0031,,
2018/1/11,10.7083,15.78,10.28,5.9073,9.4884,9.0364,9.0729,9.0136,7.7449,4.2906,6.5119,3.0097,6.628,6.1759,8.1732,4.7813,4.4199,26.28,6.6343,5.9785,38.9826,,
2018/1/12,10.7506,16.46,10.39,5.9467,9.82,9.9427,8.8804,9.1004,7.8193,4.2707,6.4966,3.0405,6.628,6.1666,8.183,4.7615,4.4102,26.46,6.6738,6.0176,38.6677,,
2018/1/15,10.6901,16.6,11.19,5.8385,9.9175,10.1293,8.4369,8.946,7.579,4.1118,6.5119,3.0405,6.4184,6.0271,7.9687,4.6625,4.4392,25.39,6.4862,5.8906,36.5663,,
