ÈÕÆÚ,000026.SZ,000587.SZ,000663.SZ,000910.SZ,002084.SZ,002240.SZ,002301.SZ,002345.SZ,002348.SZ,002356.SZ,002489.SZ,002571.SZ,002572.SZ,002574.SZ,002575.SZ,002605.SZ,002615.SZ,002631.SZ,002678.SZ,002721.SZ,002731.SZ,002740.SZ,002790.SZ,002798.SZ,002853.SZ,002862.SZ,002867.SZ,002899.SZ,200026.SZ,200168.SZ,300329.SZ,300616.SZ,300640.SZ,300651.SZ,300703.SZ,300729.SZ,300749.SZ,600086.SH,600135.SH,600337.SH,600439.SH,600539.SH,600612.SH,600735.SH,600891.SH,600978.SH,601996.SH,603008.SH,603021.SH,603059.SH,603180.SH,603208.SH,603226.SH,603268.SH,603313.SH,603326.SH,603385.SH,603389.SH,603398.SH,603600.SH,603661.SH,603709.SH,603801.SH,603816.SH,603818.SH,603833.SH,603838.SH,603848.SH,603898.SH,603899.SH,603992.SH,900905.SH
2017/10/11,11.3862,7.77,15.21,21.6305,8.8375,15.92,11.6627,10.939,6.77,14.8029,6.3643,8.58,38.6785,8.9263,9.1,12.8182,9.6937,15.3709,9.1395,14.385,13.6993,9.8007,12.1451,16.6067,48.2643,33.2971,18.4038,45.4441,6.6983,3.24,11.0515,86.4615,11.1521,20.2701,20.596,,,10.34,15.0776,6.4669,5.7642,17.57,39.8277,12.2049,8.32,10.3848,5.2569,17.6538,12.8809,,93.0107,49.5961,18.3092,21.216,22.0657,15.8276,18.7012,13.8494,15.066,16.8689,,,31.3065,37.3539,15.0693,110.2676,14.6602,,29.7986,21.8436,,3.5204
2017/10/12,11.4052,7.7,15.27,21.6108,8.7688,15.75,11.5788,10.939,6.77,14.8029,6.3545,8.42,38.1655,8.7983,9.1,12.8377,9.7702,15.0039,9.0715,14.3152,13.5062,9.8007,11.9883,16.7391,47.4191,33.7538,18.346,43.1055,6.6706,3.19,10.9919,85.6163,11.0253,19.7311,19.8017,,,10.41,14.9785,6.4481,5.7252,17.5,39.8943,12.136,8.29,10.247,5.4796,17.5839,12.8316,,94.3392,48.9703,18.1995,21.2089,21.9372,15.5478,18.6055,13.6673,14.8813,16.8324,,,31.032,37.1402,14.9999,110.632,14.8285,,29.8469,21.4404,,3.5058
2017/10/13,11.576,7.75,15.14,21.4337,8.8375,15.96,11.6756,11.028,6.76,14.8029,6.3545,8.63,39.1722,8.8574,9.1,12.8475,9.7511,15.1031,9.132,14.3053,13.5939,9.8007,12.2906,16.4879,49.1389,35.7591,18.635,42.4911,6.6798,3.23,11.1408,87.7842,11.5652,20.8559,19.8578,,,10.5,15.0083,6.4951,5.696,17.53,39.5804,12.2246,8.27,10.2174,5.4022,17.6438,12.7822,,92.9716,49.7309,18.7134,21.675,22.1337,15.5478,18.8854,13.7418,15.1157,16.632,,,30.7644,37.1195,15.0693,108.9873,14.5019,,29.8469,21.1552,,3.504
2017/10/16,11.3198,7.68,15.26,21.355,8.4448,16.27,11.6692,10.7906,6.73,14.8029,6.2761,8.75,39.5593,8.5031,9.1,12.7203,9.5884,14.4684,8.943,14.1459,13.2838,9.8007,11.9958,16.2911,45.0801,35.2727,18.2625,43.2045,6.6337,3.19,10.7437,87.4275,11.0507,19.9772,19.3657,,,10.38,14.4829,6.3731,5.6181,17.43,39.6565,11.8207,8.11,10.0009,5.2763,17.1152,12.496,,96.1365,49.0569,18.136,21.1171,21.5216,15.0092,18.1488,13.3031,14.2207,16.5044,,,31.1487,36.568,14.8611,109.5979,13.7594,,29.6923,21.047,,3.4986
2017/10/17,11.3008,7.73,14.99,20.8629,8.4448,16.27,12.0306,10.7412,6.66,14.8029,6.2663,8.7,39.0173,8.5621,9.1,12.9747,9.5501,14.3296,8.9052,14.375,13.2604,9.8007,12.1563,16.2911,44.4216,35.3323,18.5643,44.6315,6.6152,3.17,10.7933,87.4275,11.1594,20.4634,20.0866,,,10.4,14.5919,6.3167,5.6376,17.55,39.5424,11.801,8.04,10.0009,5.3247,17.0553,12.6243,,96.6932,49.0665,18.7076,21.1736,21.6652,15.345,18.3329,13.3196,14.1994,16.2583,,,31.7457,36.3681,14.8809,113.0351,13.8485,,29.7792,21.3912,,3.4504
2017/10/18,11.4526,7.7,15.36,21.0105,8.3073,16.23,11.6175,10.6522,6.59,14.8029,6.1976,8.55,39.298,8.5425,9.1,12.7888,9.5118,14.1809,9.1244,14.1857,13.3131,9.8007,11.9249,15.8736,42.3185,35.1238,18.2946,47.0791,6.6244,3.13,10.7139,87.1421,10.9275,21.4125,19.1628,,,10.97,14.3243,6.3637,5.5889,17.26,39.0669,11.7518,7.9,9.7548,5.5183,17.1052,12.3775,,99.5748,49.3939,18.4536,20.651,21.8919,15.4569,18.053,13.361,14.0573,16.0487,,,31.6359,37.1609,14.8909,113.0253,13.4922,,29.4798,21.6076,,3.4441
2017/10/19,11.557,7.66,15.49,21.0597,8.1502,15.5,11.3723,10.5137,6.57,14.8029,6.1388,8.48,39.4916,8.2669,9.1,12.7986,9.4736,13.9329,8.9279,14.1558,13.2838,9.8007,11.9473,15.636,42.5642,34.0714,18.1405,45.3846,6.606,3.09,10.4458,86.4341,10.6811,20.3287,19.3527,,,10.73,13.789,6.1947,5.6279,17.34,38.8387,11.5548,7.74,9.6268,5.4022,16.9755,12.1801,,99.0766,51.5796,18.3092,20.4179,21.2949,15.1631,17.589,12.8974,13.5672,15.7844,,,32.1918,37.7675,14.5439,111.3411,13.1061,,28.7167,20.4864,,3.3868
2017/10/20,11.7752,7.65,15.35,20.922,8.2975,16.1,11.5078,10.8599,6.68,14.8029,6.1682,8.6,38.7076,8.3456,9.1,13.3368,9.4544,14.0916,8.9732,14.1558,12.7279,9.8007,12.3242,15.782,42.4954,35.0245,18.2176,41.8569,6.6613,3.07,10.5848,85.781,10.7971,20.2056,19.1326,,,10.78,13.9674,6.3731,5.6474,17.38,39.3617,11.8109,8.17,9.6859,5.3344,17.0853,12.2887,,99.7506,50.973,19.1234,20.5874,21.5443,15.5828,17.8394,13.0216,13.7306,16.0851,,,31.5398,37.6089,14.6232,110.7108,13.2546,,29.2094,20.8601,,3.4259
2017/10/23,12.0409,7.61,15.67,21.1582,8.3662,16.23,11.5595,10.8599,6.7,14.8029,6.1878,8.67,39.2012,8.4047,9.1,13.3074,9.4066,14.5379,8.9884,14.1459,12.5055,9.8007,12.3242,16.437,42.8393,35.1436,18.2882,40.6876,6.6983,3.04,10.6741,85.2322,10.9782,20.2818,19.3052,,,10.62,14.0566,6.3918,5.5792,17.4,39.9323,11.9586,8.18,9.8532,5.5086,17.2548,12.4072,,109.7237,51.3003,19.1522,21.1665,21.771,16.1423,18.4655,13.2699,13.7164,15.9029,,,32.6927,37.5124,14.5736,113.5768,13.4031,,29.6247,21.4305,,3.4168
2017/10/24,11.9176,7.55,15.49,21.227,8.2975,16.35,11.482,10.9093,6.71,14.8029,6.2074,8.63,39.8788,8.3948,9.1,13.1998,9.3683,14.4684,8.9354,14.106,12.4177,9.8007,12.3092,16.342,42.3774,33.5056,18.1919,38.9237,6.6706,3.03,10.5749,87.1476,10.8478,19.5085,18.5023,,,10.64,13.9277,6.2229,5.5792,17.51,39.8277,11.9586,8.14,9.7745,5.4118,17.2448,12.2196,,111.3159,50.3664,18.8809,20.8275,21.5292,15.7856,18.1856,13.4769,13.482,15.5839,,,32.1094,37.1402,14.7223,112.8283,13.1457,,28.7361,22.6403,,3.3841
2017/10/25,11.8986,7.52,15.52,21.7486,8.4349,16.37,11.5336,11.0181,6.73,14.8029,6.2368,8.81,41.1371,8.5228,9.1,13.2193,9.397,14.5775,8.9808,13.9367,12.4645,9.8007,12.4771,16.3522,43.5862,34.0516,18.4744,39.0129,6.6798,3.04,10.6444,89.4965,11.2137,20.024,18.6534,,,10.61,13.9674,6.4388,5.5889,17.94,40.4554,11.9192,8.53,9.8631,5.5667,17.7236,12.802,,115.7115,52.0995,19.3832,20.997,22.0506,16.0444,18.7012,13.6011,13.6027,15.675,,,32.9672,38.2569,14.8016,119.8899,13.4427,,29.0838,23.191,,3.4005
2017/10/26,11.8132,7.45,15.46,22.5654,8.4153,17.03,11.7079,11.0181,6.7,14.8029,6.2368,8.97,39.0947,8.5228,9.1,13.0921,9.4066,14.6668,9.0261,13.8869,12.3826,9.8007,12.2757,16.6542,43.94,34.0218,18.513,38.7949,6.6429,3.02,10.7238,88.0312,11.3804,20.5044,18.5109,,,10.65,14.1458,6.298,5.5889,17.48,40.7692,12.0178,8.63,9.9025,5.6926,17.6338,12.6243,,112.2732,51.3677,19.2562,20.9688,22.2244,16.0164,18.8264,13.5348,14.0573,15.8847,,,33.4133,37.8708,14.6529,117.802,13.6011,,29.0065,22.896,,3.3914
2017/10/27,11.576,7.57,15.82,23.0378,8.2778,17.36,11.6821,11.028,6.67,16.0253,6.1682,9.02,38.543,8.4539,9.1,13.3955,9.3683,14.1809,9.0413,13.7175,12.5289,9.8007,12.1525,16.5388,44.7164,33.1383,19.4376,37.4572,6.5875,2.99,10.6146,88.0312,11.3804,20.2174,18.3944,,,10.6,13.9277,6.0352,5.5792,17.33,40.5409,11.9192,8.5,9.8631,5.6345,17.8632,12.3775,,113.7774,50.9537,19.158,20.99,22.2168,17.1284,18.7896,13.7584,13.7945,15.83,,,35.2867,38.3327,14.6727,118.6096,13.2051,,29.4315,22.6599,,3.3986
2017/10/30,11.1205,7.38,15.41,22.6343,8.0225,16.93,11.4949,10.9687,6.44,16.0019,6.0407,8.83,37.7493,8.2472,9.1,12.8964,9.0621,13.5363,8.8523,13.1298,11.9671,9.8007,11.6003,15.7989,41.945,32.215,20.0284,34.8114,6.4676,2.84,10.1578,86.2749,10.9166,19.2742,17.1813,,,10.56,13.3924,5.9695,5.5695,17.43,40.5029,11.5745,8.57,9.8926,5.6829,17.3346,11.9729,,110.3,49.2784,18.3728,20.206,21.9221,15.7506,17.6774,13.0299,13.2192,15.2923,,,35.4103,37.2987,14.1374,117.408,12.532,,28.5042,22.6993,,3.4095
2017/10/31,11.2913,7.42,15.45,22.654,8.0029,17.7,11.5014,11.1071,6.45,15.5574,6.0996,8.87,37.6525,8.3063,9.1,13.0139,9.1195,13.7445,8.875,13.0202,12.0549,9.8007,11.6899,15.765,42.2202,32.8007,20.0348,35.1384,6.523,2.93,10.277,88.7831,11.0978,19.5378,17.3713,,,10.67,13.561,5.9695,5.5208,17.48,40.1986,11.8798,8.68,9.9221,5.7507,17.4343,12.0518,,111.0229,49.5768,18.8289,20.3402,22.368,15.5548,17.8615,13.0713,13.2831,15.0553,,,35.1907,37.6365,14.2861,116.0489,12.819,,28.4463,22.7976,,3.405
2017/11/1,11.0636,7.35,15.49,22.6933,7.9342,17.56,11.4497,11.0676,6.43,15.9843,6.0603,8.99,38.1268,8.3063,9.1,12.916,9.1004,13.6553,8.8598,12.9006,11.9145,9.8007,11.6302,15.2729,43.1833,33.3567,19.8358,35.2474,6.523,3.07,10.277,88.9093,11.3768,19.5964,17.6778,,,10.8,13.5709,5.885,5.511,17.3,40.3888,11.87,8.69,9.7942,5.5958,17.4244,12.0419,,115.3989,50.4915,18.9097,20.6933,22.111,15.352,17.9868,12.9637,13.2689,14.9095,,,35.4103,37.6778,14.2564,118.4126,12.7795,,28.369,22.6206,,3.4313
2017/11/2,10.8074,6.98,15.66,22.2013,7.7574,17.05,11.3336,10.939,6.4,15.8147,6.2467,8.97,38.243,8.2079,9.1,12.5931,8.9281,13.7247,8.7086,11.8347,11.7623,9.8007,11.4063,15.2865,43.0555,32.9993,19.4633,36.0302,6.4491,3.05,10.0883,89.4526,11.4673,19.5261,17.8073,,,10.81,13.3528,6.2886,5.5013,17.29,40.4078,11.9192,8.56,9.8139,5.5086,17.3845,11.8149,,109.7237,49.9909,18.7365,20.538,21.7861,14.8834,17.9941,12.9637,13.0345,14.6999,,,34.3466,37.3125,14.3059,116.9648,12.5716,,27.7122,23.4271,,3.4432
2017/11/3,10.7979,6.65,15.81,22.408,7.7967,17.38,11.1335,10.939,6.35,15.6977,6.3349,9,37.0718,8.0701,9.1,12.691,8.641,13.6057,8.7086,11.5956,11.6453,9.8007,11.2309,15.0828,40.7755,31.9767,19.3156,36.3969,6.3292,3.05,10.138,91.0716,11.2862,19.6315,17.5094,,,10.91,13.1446,6.0539,5.5013,17.32,40.8453,12.0966,8.56,9.5284,5.3344,17.3346,12.0025,,106.5491,49.3939,18.4074,20.2413,21.242,14.9323,18.797,12.7153,12.9847,14.4447,,,33.379,36.1131,14.2365,117.0633,12.5221,,26.8235,23.014,,3.4395
2017/11/6,10.9402,6.67,16.01,23.1559,8.0814,17.34,11.4885,10.9588,6.25,15.6977,6.1584,9.45,37.1008,8.1586,9.1,12.7203,8.641,13.6652,8.7162,11.5956,11.8033,9.8007,11.41,15.3238,41.1391,32.761,19.5147,36.7635,6.3384,3.07,10.2373,92.9212,11.5652,20.1822,17.885,,,10.93,13.3528,6.2792,5.4916,17.36,41.3208,12.1064,8.66,9.4103,5.4506,17.4942,12.0123,,107.8483,50.5108,18.9213,20.319,21.2798,15.3869,18.9074,12.9057,13.0842,14.8093,,,34.7309,36.2647,14.0184,121.5741,12.7399,,27.4127,23.6139,,3.4268
2017/11/7,10.9213,6.67,16.47,24.0022,7.9832,17.55,11.6627,11.1764,6.49,15.6977,6.7664,9.78,36.7814,8.1685,9.1,12.8182,8.5932,13.4867,8.8598,11.5956,11.7799,9.8007,11.4175,15.4697,40.4708,33.3567,19.123,35.7825,6.3477,3.07,10.2571,92.751,11.5036,20.3287,17.8461,,,10.96,13.4123,6.1478,5.4916,17.34,42.1576,12.5497,8.74,9.3709,5.5667,17.7635,11.9038,,111.0326,50.4049,18.9906,20.1919,21.1891,15.254,18.738,12.8312,13.0203,14.791,,,35.0465,36.3337,14.0283,121.3279,12.8289,,27.036,23.5844,,3.4513
2017/11/8,10.9592,6.59,16.63,24.4352,8.0029,17.96,11.6175,11.1467,6.66,15.5457,6.7958,9.95,36.5104,8.2079,9.1,13.2487,8.6889,13.5264,8.7994,11.5956,11.7974,9.8007,11.4921,16.1587,41.0015,33.4956,19.2257,36.823,6.3753,2.98,10.2472,90.5557,11.5036,20.5337,18.4419,,,10.99,13.4024,6.0539,5.4916,17.34,41.9865,12.5004,8.48,9.3217,5.5474,18.701,11.9136,,110.0656,49.9812,19.0368,20.4038,21.4989,15.4289,18.5318,13.063,12.9776,14.8457,,,34.6828,39.022,14.1572,119.9589,13.6407,,27.4707,23.6828,,3.4404
2017/11/9,10.9877,6.61,16.66,24.4155,7.9832,18,11.6111,11.394,6.82,15.5223,6.6879,9.8,36.2974,8.2669,9.1,13.19,8.6985,13.5759,8.943,11.5956,11.7916,9.8007,11.5555,16.2266,39.9008,33.4857,19.1615,36.5455,6.3938,3,10.3167,90.9674,11.5217,20.5689,18.3555,,,10.91,13.6105,5.9507,5.4818,17.31,42.034,12.5989,8.57,9.43,5.5764,18.8706,11.9334,,115.8385,50.2219,19.0656,20.545,22.111,15.5478,19.2831,12.9223,13.141,14.9369,,,35.8495,39.8561,14.1076,124.578,13.799,,27.6542,23.4467,,3.4341
2017/11/10,10.9118,6.66,17.08,24.7108,7.8752,18.14,11.6046,11.6709,6.72,16.0019,6.5016,10.18,37.0234,8.2079,9.1,13.1215,8.708,13.9032,8.9581,12.7512,11.9964,9.8007,11.5257,16.2232,39.9696,33.9126,19.7459,36.4761,6.3938,3.02,10.2968,91.3351,11.6594,20.481,18.5886,,,10.94,14.2648,5.8568,5.4721,17.16,42.3193,12.3724,8.61,9.4792,5.7507,18.6711,11.7656,,116.0925,50.8959,19.4063,20.6439,21.9523,15.7226,19.1063,12.8643,13.0913,14.9095,,,35.8289,39.9801,14.068,125.7697,13.512,,27.5093,23.6729,,3.4486
2017/11/13,10.8169,6.6,17.01,24.0219,7.7869,17.98,11.6046,11.661,6.95,15.8498,6.4722,10.18,35.9102,8.1193,9.1,13.0823,8.7559,13.7941,8.8976,13.0899,12.248,9.8007,12.0891,16.5015,39.4094,34.1906,19.6431,36.1491,6.3846,2.96,10.2273,94.5622,11.7318,20.8383,18.7225,,,10.86,14.0863,5.8381,5.4818,17.18,41.6441,12.461,8.62,9.5481,5.8669,19.4291,11.884,,126.0656,51.7818,19.9895,20.4956,22.1261,16.1073,19.1579,12.7898,12.8924,15.0553,,,37.7847,40.4764,13.9688,126.0848,13.6308,,27.1906,23.5844,,3.4104
2017/11/14,10.6176,6.53,17.15,23.5102,7.5512,16.93,11.6692,11.5028,6.9,15.6159,6.482,10.18,36.5394,8.0799,9.1,13.4933,8.708,13.328,8.8372,12.7213,12.289,9.8007,11.6787,16.2843,37.5913,34.677,19.3477,34.7519,6.3846,2.95,10.0784,92.6413,11.547,20.9262,18.0145,,,10.86,13.7989,5.9131,5.4721,17.52,41.2637,12.2246,8.68,9.4201,5.741,19.469,12.9204,,122.0412,51.6662,19.6026,20.3967,21.839,15.5268,18.8854,12.856,12.7716,14.7546,,,36.6592,39.4011,13.8102,124.3121,13.1952,,26.7752,22.6108,,3.3914
2017/11/15,10.9213,6.76,16.9,23.6086,7.5217,15.84,11.6304,11.4731,6.82,14.0543,6.3545,10.18,35.9006,8.1094,9.1,13.2976,8.6315,13.8239,8.7767,12.6516,12.289,9.8007,11.3503,16.2945,36.5594,35.9775,19.2,34.1276,6.4307,2.93,10.0188,91.0277,11.5869,20.5923,17.4835,,,10.78,13.9178,5.7067,5.4721,17.25,41.3873,12.1064,8.67,9.745,5.7604,19.0701,12.802,,122.7054,52.0802,19.4814,20.4179,22.1488,15.5268,19.2315,12.4421,12.8214,14.463,,,37.5445,40.4351,13.5227,123.9477,12.7399,,27.1519,22.1387,,3.3832
2017/11/16,10.8928,6.7,17.11,23.52,7.453,15.9,11.5336,11.7302,6.7,14.3058,6.2565,10.18,35.7941,8.1193,9.1,13.4346,8.708,13.8239,8.7842,12.7213,12.5991,9.8007,11.2943,16.5931,36.5692,34.1509,19.3156,34.3258,6.3015,2.93,9.9692,90.7423,11.1231,21.0903,17.2159,,,10.79,13.9079,5.7536,5.55,17.21,40.8833,12.6088,8.48,9.8729,5.6829,19.0601,12.6342,,122.09,49.702,18.7481,19.9518,22.6173,15.254,18.7159,12.2517,12.6651,14.5268,,,38.7523,40.4696,13.3542,123.2976,12.7597,,27.6059,22.6108,,3.3614
2017/11/17,10.3235,6.62,17.09,22.9,7.0504,15.22,11.2948,11.2159,6.99,14.4871,6.0309,10.18,35.6683,7.7748,9.1,12.7692,8.6697,12.7033,8.6482,12.4524,12.289,9.8007,10.7197,17.0276,32.9133,32.0363,17.98,31.0458,6.1908,2.9,9.3734,88.7885,10.1449,21.266,16.0244,,,10.49,13.1545,5.4063,5.4916,17.16,39.3712,12.4807,8.25,9.8139,5.3828,18.2522,12.8415,,119.0717,46.6402,17.5009,18.9559,22.5871,14.3098,17.891,11.2087,12.0045,14.1713,,,37.4415,39.6631,12.7792,116.2754,12.0469,,27.0264,22.2665,,3.3069
2017/11/20,10.2666,6.6,17.25,22.8311,6.9817,15.39,11.3013,11.3148,6.92,14.7269,6.1094,10.18,35.9006,7.6862,9.1,12.8573,8.8229,12.1281,8.686,13.0501,12.1602,9.8007,10.8839,18.599,32.3039,30.8748,17.9736,30.8278,6.1631,2.9,9.2443,91.6479,10.4311,20.065,16.1194,,,10.37,12.8869,5.5095,5.4624,17.23,40.1701,12.53,8.17,9.3512,5.4699,18.2921,13.6706,,123.5357,47.3238,17.778,19.7046,22.8743,14.4078,17.7363,11.1507,11.834,14.1258,,,38.3611,40.4902,12.9576,117.4868,12.235,,26.6593,22.6796,,3.3378
