ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2018/10/11,3.06,8.28,2.84,5.2997,8.1724,6.9444,5.6651,6.5145,6.13,4.5278,4.1982,2.7427,5.6376,5.619,5.1506,13.8373,6.7293,6.5459,11.016,13.3534,20.848,10.5458,11.863,,4.6122,10.336,3.8615,2.7731,3.61,5.5311,3.6562,7.0569,9.6667,23.2935,13.1249,19.2495,
2018/10/12,3.04,8.15,2.79,5.3093,8.1018,6.6318,5.3977,6.6042,6.0702,4.393,4.1286,2.7762,5.5794,5.6249,5.1702,14.1168,6.9486,6.6452,10.3574,13.9239,21.1681,10.2447,13.0483,,4.5956,10.1389,3.7919,2.7153,3.58,5.4224,3.7059,6.7289,10.6314,24.0964,13.3589,19.6834,
2018/10/15,2.77,8.13,2.81,5.2232,7.9929,6.5635,5.1501,6.9428,6.12,4.3641,4.1485,2.6625,5.3465,5.6131,5.1799,13.9305,6.9387,6.6651,10.3973,13.7395,20.7443,10.3127,13.1978,,4.7446,10.2506,3.8217,2.6768,3.56,5.2518,3.7059,6.5699,10.3131,23.477,13.2596,19.2791,
2018/10/16,2.68,7.95,2.75,5.0414,8.0506,6.4756,4.8629,6.9229,6.3991,4.2581,4.049,2.5889,5.3853,5.4534,5.1799,13.9246,6.9387,6.6154,10.0581,13.8202,18.7069,10.371,11.883,,4.7364,9.7183,3.8516,2.6672,3.47,5.1975,3.6661,6.4506,10.2435,22.7046,12.9051,18.5888,
2018/10/17,2.78,7.96,2.79,5.1084,8.1275,6.5635,4.8233,7.0624,6.3094,4.287,4.1883,2.5755,5.4144,5.5776,5.2775,13.9479,7.0882,6.6055,10.2177,13.9643,19.0449,10.5749,11.2256,,4.7281,10.6908,3.9212,2.7057,3.52,5.1354,3.6761,6.4804,10.5419,22.3605,13.1249,20.2159,
2018/10/18,2.85,7.78,2.75,5.0414,7.9865,6.4365,4.8035,6.395,5.9805,4.0462,4.1585,2.4283,5.5406,5.5125,5.2677,13.9246,6.9885,6.2678,9.8186,13.4802,18.8782,10.2739,10.1,,4.6287,11.7619,3.8317,2.6672,3.4,5.0966,3.5966,6.2817,10.4424,22.0623,13.3447,18.1943,
2018/10/19,2.95,8.02,3,5.1945,8.198,6.6318,4.8134,6.5046,6.1399,4.0943,4.4569,2.3949,5.6473,5.5125,5.3067,13.9596,7.1281,6.3373,10.078,14.2351,19.8383,10.4778,9.9705,,4.6287,12.0904,3.9312,2.7346,3.45,5.1509,3.6761,6.4407,10.4225,22.0393,13.1816,17.5336,
2018/10/22,3.19,8.41,3.09,5.405,8.5121,6.8272,5.0312,6.9926,6.4489,4.3352,4.5464,2.4952,5.822,5.6781,5.4335,14.2566,7.5069,6.6254,10.9461,14.8403,20.9382,11.2838,10.5283,,4.8274,12.4847,4.1501,2.8405,3.58,5.3526,3.8251,6.7687,10.9496,22.5823,13.912,18.717,
2018/10/23,3.19,8.33,3.18,5.2997,8.2172,6.7002,5.1501,7.2218,6.3493,4.2388,4.4569,2.4752,5.5309,5.5421,5.375,13.814,7.4271,6.526,10.6268,14.9094,20.8255,11.3906,11.5841,,4.8688,12.2875,4.0208,2.7923,3.55,5.2983,3.7854,6.7587,11.2182,21.0299,13.5858,17.9774,
2018/10/24,3.1,8.35,3.19,5.2806,8.1083,6.6416,5.0114,7.1022,6.5685,4.2388,4.3674,2.5019,5.5891,5.5184,5.2872,13.4704,7.4271,6.5558,10.5769,16.4021,21.0464,11.0216,11.0363,,4.8771,11.867,4.0208,2.8212,3.56,5.3449,3.8052,6.8979,10.7905,19.9134,13.5291,19.7722,
2018/10/25,3.11,8.29,3.21,5.3476,7.7301,6.7784,4.9718,7.421,6.3393,4.3159,4.2977,2.4952,5.5503,5.5302,5.258,12.9637,7.3474,6.5558,10.3774,16.1024,20.5821,10.6817,11.3551,,4.902,11.7881,4.0407,2.8405,3.56,5.377,3.7556,6.7389,10.6911,20.5022,13.1178,20.354,
2018/10/26,3.1,8.34,3.25,5.3093,7.7814,6.6611,4.9025,7.3214,6.4689,4.3544,4.3674,2.5019,5.657,5.5716,5.1702,13.4238,7.3673,6.5558,10.5769,15.9007,20.0366,10.7691,11.2056,,4.9102,11.4333,4.0307,2.8597,3.58,5.377,3.7754,6.8681,10.4822,19.8828,13.1249,21.1035,
2018/10/29,3.11,8.31,3.26,5.271,7.7429,6.7002,4.8134,7.0126,6.5885,4.393,4.3574,2.4952,5.6473,5.7846,5.1702,13.0569,7.2577,6.5658,10.5969,15.5434,19.2839,10.4487,10.6479,,4.8606,11.0982,3.981,2.8308,3.56,5.2967,3.7258,6.7488,10.2933,19.6916,12.9547,20.137,
2018/10/30,3.15,8.31,3.27,5.2806,7.6468,6.8174,4.8035,7.0723,6.718,4.4219,4.4271,2.522,5.5406,5.9798,5.1604,13.0685,7.3474,6.6154,10.7067,16.5462,20.6001,10.7885,10.9367,,5.0096,11.1442,3.9113,2.8501,3.59,5.3529,3.8052,6.8283,10.5916,19.4393,13.1604,20.4625,
2018/10/31,3.18,8.51,3.27,5.3954,7.8391,7.1593,4.8728,6.9528,6.738,4.4411,4.437,2.5487,5.5503,5.9324,5.0921,13.185,7.3574,6.9134,11.7743,17.0476,20.6677,10.8177,10.9168,,5.0013,11.2822,3.961,2.8501,3.66,5.4171,3.8251,6.9178,10.5916,20.0128,13.4156,20.1962,
2018/11/1,3.09,8.51,3.28,5.3667,7.8967,7.2276,4.8926,6.8333,6.6483,4.4893,4.4171,2.5487,5.5503,5.8674,5.3165,13.4121,7.4072,6.8041,12.1635,16.7479,21.3484,10.9051,10.7375,,5.0096,11.0916,3.9411,2.8597,3.65,5.4251,3.845,6.9873,10.5419,19.6763,13.4794,20.8569,
2018/11/2,3.21,8.72,3.33,5.5006,8.0698,7.3741,5.0907,7.2417,6.7878,4.5856,4.4768,2.5688,5.7249,5.9679,5.2384,13.4995,7.467,6.9333,12.383,17.0015,22.0876,11.1478,11.8132,,5.1835,11.5122,4.0606,2.9079,3.72,5.5214,3.9145,7.1464,10.8502,20.0434,13.9616,21.3993,
2018/11/5,3.53,8.93,3.5,5.5771,8.0313,7.2765,5.1402,7.3612,6.8875,4.6242,4.5564,2.6023,5.6667,5.897,5.2092,13.6509,7.4471,7.0326,12.1535,17.2781,21.0103,11.1964,12.1021,,5.2249,11.7356,4.0904,3.1967,3.84,5.5937,3.9443,7.2855,10.89,20.8999,14.302,20.9555,
2018/11/6,3.47,8.88,3.42,5.5963,7.9416,7.3839,5.0709,7.2218,6.8177,4.6434,4.4967,2.5822,5.4435,5.8851,5.1702,13.4413,7.4271,7.0326,11.9739,16.7537,20.9292,11.2061,11.8132,,5.1669,11.315,4.0606,3.5145,4.05,5.5616,3.9443,7.2358,10.7806,21.1064,14.8267,20.6893,
2018/11/7,3.66,9,3.47,5.6058,8.0313,7.3058,5.2491,7.4708,6.6782,4.5664,4.4768,2.6023,5.395,5.8556,5.0726,14.0469,7.3873,6.8737,11.8142,16.7998,20.8165,11.3517,11.9128,,5.1669,11.2165,4.0805,3.5819,3.88,5.6097,3.9642,7.3949,10.5319,20.7317,14.8196,20.4427,
2018/11/8,3.61,8.99,3.53,5.5771,8.0057,7.3058,5.2491,7.3313,6.7579,4.5856,4.5464,2.5889,5.3465,5.8792,5.0531,14.0353,7.3175,6.9631,11.8342,16.8862,20.7488,11.1672,11.7136,,5.1173,12.3401,4.1004,3.7552,3.93,5.6017,3.9344,7.3054,11.5861,20.7775,16.3015,20.5216,
2018/11/9,3.65,9.02,3.48,5.5771,7.9929,7.3155,5.0412,7.3512,6.9274,4.5953,4.6161,2.6758,5.3659,5.826,5.1702,13.8489,7.2776,7.2809,12.0138,17.549,21.2312,11.3323,11.4447,,5.2001,12.4452,4.0506,3.7167,3.9,5.5696,3.9046,7.3253,12.7497,20.984,17.9324,20.3145,
2018/11/12,3.68,9.12,3.55,5.6632,8.2044,7.4034,5.259,7.5106,7.047,4.7494,4.7454,2.7227,5.5018,5.897,5.1311,13.6276,7.3374,7.7677,12.1136,18.4423,21.6459,11.6528,11.7037,,5.3574,12.6226,4.2298,3.9285,3.97,5.7943,4.0437,7.5539,12.4414,21.1064,17.4502,20.6005,
2018/11/13,3.75,9.37,3.68,5.7111,8.4416,7.5304,5.2788,7.7098,7.2364,4.9132,4.9742,2.823,5.5794,5.897,5.1214,13.4005,7.4072,7.7677,12.403,18.4423,21.8172,12.0412,11.8132,,5.3574,12.5044,4.3392,3.8419,4.15,5.9066,4.1728,7.703,12.1928,20.9534,19.1946,20.5118,
2018/11/14,3.75,9.53,3.61,5.5676,9.2876,7.4327,5.2491,7.4807,7.1167,4.8554,4.9444,2.8029,5.5794,5.7846,5.1214,13.3889,7.3773,7.6485,12.2134,18.5864,21.3213,12.4782,11.7933,,5.581,12.5504,4.379,3.967,4.21,5.8826,4.1629,7.693,11.9044,20.8311,21.1161,21.0147,
2018/11/15,3.78,9.63,3.66,5.6824,9.5312,7.5793,5.2987,7.6302,7.1666,4.8747,4.9941,2.8632,5.6279,5.826,5.1311,14.2566,7.467,7.6783,12.363,19.8658,21.5918,13.3716,11.9228,,5.581,12.7475,4.389,4.3522,4.33,5.9468,4.1728,7.8819,12.0834,20.7011,19.2867,21.4782,
2018/11/16,4.07,10.04,3.77,5.7015,9.4928,7.6281,5.1897,7.5804,7.1466,4.9614,5.213,2.8698,5.7055,5.9088,5.0921,14.0062,7.487,7.7478,12.3331,21.2259,21.5692,13.1094,12.1718,,5.6803,12.4912,4.4288,4.6603,4.59,5.9548,4.1828,7.9018,12.3917,20.724,18.3649,20.8865,
2018/11/19,4.09,10.1,3.93,5.7302,9.3517,7.5402,5.1897,7.4907,7.3958,5.077,5.2329,2.8632,5.7443,5.9147,5.0824,14.1984,7.3574,7.5889,12.7123,21.0357,21.398,13.1773,12.3411,,5.5727,12.5372,4.4388,4.5833,4.44,6.011,4.1728,7.9614,12.1928,20.6858,18.0742,20.709,
2018/11/20,4.07,9.95,4.01,5.5771,9.1979,7.2862,4.9817,7.2716,6.9473,4.971,4.9941,2.8096,5.5115,5.8378,4.9848,13.7383,7.2377,7.4895,12.2433,20.2289,20.8976,14.498,11.863,,5.465,12.0116,4.3193,4.2174,4.23,5.9227,4.0735,7.7527,10.9795,19.7834,17.1595,19.8412,
2018/11/21,4.09,10.12,4.3,5.625,9.2043,7.2667,5.0015,7.2018,6.9872,4.9421,5.3324,2.8966,5.5115,5.8674,5.0238,13.7266,7.2078,7.42,12.4628,19.4336,20.3477,14.498,11.873,,5.523,12.4452,4.3293,4.641,4.3,5.9628,4.4808,8.0707,10.9596,20.4946,17.2517,19.782,
2018/11/22,4.3,9.87,4.3,5.6728,9.4671,7.296,4.9124,7.0823,6.9573,4.9421,5.0638,2.8431,5.5212,5.9088,5.0141,13.8606,7.2876,7.4995,13.0815,19.3471,20.3522,14.498,11.8033,,5.5396,12.4715,4.4189,4.4774,4.16,6.003,4.3517,8.0508,10.8502,20.6246,17.0957,19.7031,
2018/11/23,4.31,9.98,3.87,5.4145,9.0184,6.9835,4.5856,6.6839,6.5386,4.8168,4.7156,2.8297,5.3271,5.7136,4.9263,13.3073,7.0583,7.0326,13.7899,18.229,20.0186,14.498,10.7973,,5.2911,11.6436,4.2994,4.0537,3.95,5.7301,4.0934,7.6334,10.2236,20.181,15.4507,18.3028,
2018/11/26,4.41,9.42,3.89,5.6728,8.8518,7.2276,4.6153,6.654,6.5386,4.7687,4.7056,2.7762,5.3174,5.619,4.9263,13.0569,6.9287,7.271,14.199,17.8141,19.4191,14.498,10.9267,,5.5313,11.7619,4.2596,4.1307,4,5.714,4.1232,7.7328,10.2734,19.3628,15.4365,18.007,
2018/11/27,4.34,9.69,3.83,5.7876,8.9351,7.0518,4.6351,6.7934,6.5386,4.7398,4.7355,2.9568,5.2495,5.7787,4.9458,13.0744,6.9686,7.4001,13.7899,18.1829,19.3695,14.498,11.0961,,5.4899,11.867,4.4686,4.1307,4.02,5.7381,4.0039,7.6036,10.2833,19.7452,15.5499,18.0464,
2018/11/28,3.94,9.66,3.79,5.6632,9.1402,7.3741,4.645,6.9926,6.5386,4.7879,5.1235,2.9635,5.3174,5.962,4.9653,13.121,7.0084,7.4697,13.311,18.1829,19.5363,14.498,11.126,,5.4567,12.0707,4.5383,4.0633,4.05,5.8745,4.0934,7.9117,10.3629,20.0893,15.6421,18.7762,
2018/11/29,4.1,9.88,3.65,5.5485,9.0056,7.3058,4.5757,6.6739,6.5386,4.6434,5.014,2.7294,5.1718,5.9679,4.936,12.7249,6.9387,7.4895,12.9717,17.134,19.2207,14.498,10.7275,,5.316,11.6304,4.389,3.8033,3.93,5.8424,4.1331,7.5241,10.2038,19.5846,14.8409,18.5494,
2018/11/30,4.08,9.25,3.69,5.5102,9.1018,7.2862,4.437,6.5743,6.5386,4.6338,4.9245,2.7093,5.2398,5.9679,4.9555,12.492,6.9686,7.4299,12.4229,17.5605,19.4551,14.498,10.857,,5.3325,11.913,4.3691,3.7552,4,5.8103,4.1232,7.5936,10.1242,19.4699,14.9543,19.3974,
2018/12/3,4.12,9.76,3.96,5.6919,9.544,7.4523,4.7242,6.7436,6.5386,4.971,5.0538,2.7963,5.3368,5.9916,5.0238,12.9171,7.0882,7.6584,12.5626,18.5575,19.8338,14.498,11.3252,,5.4485,12.2875,4.5184,3.8226,4.09,5.9468,4.2126,7.7328,10.4524,19.9593,15.3656,19.6834,
2018/12/4,4.21,9.57,4.01,5.8928,9.4415,7.4327,4.853,6.8432,6.5386,4.9999,5.1931,2.8029,5.2107,5.9088,4.9848,13.5228,7.0683,7.5591,13.0416,19.5834,19.6625,14.498,11.3252,,5.5975,12.3532,4.5781,3.967,4.14,6.0511,4.1828,7.7427,10.6016,20.0052,15.8194,20.0779,
2018/12/5,4.27,9.56,3.97,5.8163,9.4222,7.3448,4.8431,6.8532,6.5386,4.9517,5.3523,2.823,5.0554,5.8319,4.9263,13.0045,6.9087,7.4001,12.5626,19.3068,19.3965,15.9449,11.116,,5.4319,12.0313,4.4985,3.6685,4.06,6.027,4.1033,7.7427,10.4922,20.0052,15.2379,20.8175,
2018/12/6,4.24,9.44,3.99,5.8163,9.3069,7.2179,4.7638,6.6241,6.5386,4.7976,5.4219,2.7695,5.0845,5.7313,4.9263,13.0918,6.9187,7.4299,12.3132,18.4941,19.1126,14.3523,10.9865,,5.465,11.959,4.389,3.63,4.03,5.9789,4.0536,7.5638,10.3728,19.8446,15.0181,19.5059,
2018/12/7,4.16,9.47,3.86,5.7685,9.4415,7.2765,4.7737,6.8233,6.5386,4.8168,5.4418,2.716,5.0651,5.7432,4.9263,13.581,6.9686,7.4796,12.3431,19.3529,18.5942,13.4007,10.9566,,5.5147,11.8407,4.608,3.6011,4.01,5.9789,4.0636,7.5738,10.2435,19.4316,14.9614,19.2002,
2018/12/10,4.18,9.13,3.85,5.7398,9.4607,7.4523,4.6252,6.7137,7.1965,4.7783,5.3224,2.7227,4.9584,5.684,4.9165,13.7965,7.0383,7.5392,12.7223,17.4164,18.3463,12.5462,10.857,,5.4236,11.3939,4.7174,3.6108,3.98,5.9066,4.1033,7.4147,10.0446,20.0358,14.5927,18.7762,
2018/12/11,4.15,9.56,3.91,5.7398,9.4158,7.9016,4.8035,7.1321,7.9141,4.865,5.3622,2.7494,4.9681,5.7846,4.8678,13.8897,7.138,7.8074,12.7322,17.0188,18.3192,12.4102,10.9168,,5.4319,11.3807,4.7274,3.6204,3.99,5.9869,4.0437,7.5439,10.1839,20.4946,14.7061,19.1213,
2018/12/12,4.12,9.47,3.9,5.8067,9.4287,7.9309,4.7539,6.9428,8.7016,4.8361,5.5214,2.736,4.9584,5.684,4.8678,13.3889,7.1779,7.9763,12.403,17.7046,18.3192,12.6238,11.0861,,5.4899,11.3216,4.6478,3.6685,3.99,6.011,4.0834,7.5241,10.1739,20.074,14.7912,18.9833,
2018/12/13,4.18,9.72,3.87,5.8641,9.3197,7.9016,4.7341,7.0026,9.5687,4.8843,5.4915,2.7294,5.0457,5.7609,4.858,13.3131,7.1779,7.8769,12.393,17.6988,18.5987,12.4782,11.1857,,5.5313,11.5582,4.6179,3.6493,4.03,6.0431,4.0834,7.5738,10.1938,19.6534,14.7841,19.1706,
2018/12/14,4.2,9.54,3.77,5.778,9.3774,7.7746,4.6549,7.0624,10.5256,4.7879,5.3722,2.6959,4.9584,5.684,4.9653,12.7249,7.2278,7.569,12.1635,17.6124,17.891,11.8955,10.8769,,5.2994,11.1442,4.588,3.4471,3.89,5.9548,4.2325,7.2756,10.343,19.4163,14.0963,18.3324,
2018/12/17,4.26,9.28,3.67,5.8546,9.3581,7.8234,4.6351,6.8632,11.5822,4.7301,5.2926,2.6558,5.0069,5.6249,4.9848,12.5793,7.2776,8.1451,12.3531,17.1513,18.504,11.8955,10.9068,,5.4816,11.0916,4.6478,3.5626,3.92,5.8585,4.2821,7.206,10.6115,19.0646,14.5218,18.5198,
2018/12/18,4.27,9.19,3.73,6.065,9.3838,7.8332,4.5261,6.7237,12.1603,4.682,5.2528,2.6491,5.0748,5.6545,4.9946,12.4046,7.3275,7.9763,12.5427,16.6518,18.0262,11.6431,10.8172,,5.4071,11.2559,4.5582,3.5434,3.86,5.8505,4.2523,7.1364,10.5916,18.7357,14.5076,18.4212,
2018/12/19,4.27,9.06,3.61,5.9024,9.2428,7.9016,4.4172,6.7635,13.3763,4.6242,5.2428,2.6156,4.9875,5.5657,4.936,12.3872,7.2776,7.2511,12.1635,16.113,17.9541,11.5557,10.7076,,5.2994,11.1639,4.379,3.6011,3.82,5.7461,4.2722,7.2557,10.2236,18.2004,14.6352,18.3324,
2018/12/20,4.19,9,3.67,6.1129,9.1146,7.716,4.4568,6.903,13.9544,4.6145,5.2727,2.6156,5.036,5.5243,4.8775,12.6725,7.2278,7.0227,12.2633,15.6918,17.9586,11.7013,10.8371,,5.2911,11.1113,4.4587,3.6974,3.88,5.8264,4.2325,7.2955,10.5717,17.8945,15.3939,18.5,
2018/12/21,3.79,8.74,3.7,6.1416,9.1274,7.7453,4.3875,6.9628,13.0573,4.5953,5.0638,2.5822,5.0069,5.5539,4.936,12.6318,7.138,7.0326,12.2633,16.0934,17.9721,11.7984,10.8869,,5.1338,11.0391,4.4288,3.5819,3.84,5.7461,4.1232,6.9476,10.522,17.4357,15.0961,18.4212,
2018/12/24,3.72,8.92,3.69,6.2851,9.1018,7.7453,4.437,7.1819,12.4593,4.5567,5.1533,2.5755,4.9778,5.6012,4.9751,12.7366,7.2278,6.9333,12.3231,15.7212,18.4229,11.9247,11.1459,,5.3243,11.3413,4.4786,3.5626,3.89,5.8826,4.1132,6.9774,10.7905,17.581,15.3868,19.0523,
2018/12/25,4,8.92,3.57,6.199,9.0825,7.7453,4.3677,7.4708,13.7052,4.4893,5.0339,2.5621,4.9001,5.6131,4.9263,12.6026,7.1979,6.7545,12.1036,14.9474,18.4229,11.4294,11.0164,,5.3657,11.269,4.4089,3.6204,3.86,5.8505,3.994,6.8879,10.4424,17.8181,15.2308,19.1706,
2018/12/26,4.23,8.76,3.59,6.3138,9.0056,7.6574,4.2983,7.3612,15.0807,4.5375,5.024,2.5688,4.8807,5.755,4.936,12.5502,7.3275,6.685,12.2333,14.9768,18.6347,11.2643,11.1957,,5.2249,11.2888,4.3193,3.7648,3.88,5.8103,3.9543,6.9476,10.3927,17.6039,15.5996,19.0621,
2018/12/27,4.14,8.76,3.36,6.2946,9.0377,7.7844,4.2191,7.421,13.5756,4.5086,4.825,2.5086,4.871,5.7373,4.9555,12.5036,7.2676,6.5459,11.9938,14.4381,18.3508,10.8468,10.867,,5.1007,11.1902,4.2497,3.5337,3.78,5.698,3.9344,6.7985,9.8457,17.321,14.8267,18.3324,
2018/12/28,4.1,9,3.46,6.2755,9.0697,7.6281,4.2389,7.2417,13.775,4.4797,4.8648,2.522,4.9487,5.7964,4.936,12.5502,7.2278,6.5558,12.0038,14.4479,18.0578,11.0507,10.6678,,5.1007,10.9668,4.0805,3.5049,3.77,5.698,3.9642,6.7587,9.4579,17.5198,14.1531,17.9577,
2019/1/2,3.93,9,3.55,6.1511,9.0505,7.8234,4.2488,7.4708,15.1505,4.3159,4.8648,2.522,5.0554,5.6367,4.9263,12.6842,7.1979,6.5757,12.0238,14.4577,18.3778,11.2546,10.4984,,4.993,11.0522,4.0705,3.5434,3.78,5.4653,4.0039,6.9178,9.5175,17.1757,14.2807,17.8492,
2019/1/3,3.88,8.93,3.52,6.3807,9.0377,7.8039,4.2686,7.2317,14.7518,4.2966,5.014,2.4952,5.0166,5.6485,4.858,12.6085,7.1281,6.6452,12.0238,14.1834,18.2922,11.0313,10.3988,,5.0427,11.1573,4.0705,3.3315,3.77,5.4171,4.0536,6.9078,9.4877,16.2886,13.7347,17.9774,
2019/1/4,3.9,9.32,3.61,6.4286,9.1402,8.1164,4.3677,7.5007,14.2235,4.3833,5.0538,2.5487,5.1136,5.7077,4.858,12.7541,7.138,6.7942,12.2233,14.5458,18.6393,11.3809,10.5582,,5.2083,11.4333,4.1402,3.4182,3.86,5.5054,4.0934,7.047,9.6269,17.4433,14.0467,18.5789,
2019/1/7,3.91,9.5,3.92,6.4094,9.3453,8.1164,4.4172,7.5903,14.7518,4.4315,5.0638,2.6223,5.133,5.7905,4.8678,12.7366,7.2278,6.824,12.5027,14.634,18.8646,11.4974,10.7176,,5.2994,11.4727,4.1999,3.4856,3.92,5.5776,4.143,7.1265,9.7363,17.5198,14.4083,18.9438,
2019/1/8,3.81,9.77,3.76,6.3138,9.262,8.2141,4.4469,7.7895,16.227,4.4122,4.9643,2.6223,5.1136,5.6781,4.8873,13.6567,7.2377,6.8339,12.4329,14.3303,18.6347,11.2546,10.7773,,5.258,11.361,4.18,3.4952,3.94,5.6739,4.153,7.1166,9.9949,17.321,14.3161,18.6184,
2019/1/9,3.81,9.54,3.8,6.2659,9.262,8.0188,4.4667,7.9091,17.8517,4.4315,4.9046,2.6223,5.0651,5.6959,4.8482,13.1617,7.3773,6.8637,12.2732,14.2618,18.7024,11.2255,10.6877,,5.2746,11.4727,4.2298,3.5434,3.98,5.7301,4.1232,7.1066,9.9153,16.9922,14.2665,18.648,
2019/1/10,3.72,10.1,3.76,6.2659,9.2043,7.9699,4.4172,8.2677,17.8517,4.4219,4.8449,2.6223,5.0845,5.5894,4.8385,12.7424,7.3574,6.8339,12.2333,14.0658,18.9277,11.2449,10.7574,,5.2663,11.499,4.1999,3.4952,3.95,5.7461,4.0934,7.1066,9.8059,16.671,14.0822,18.145,
2019/1/11,3.7,9.97,3.79,6.3042,9.1338,7.9992,4.4667,8.1481,18.5893,4.4508,4.8747,2.6758,5.0942,5.6485,4.8287,12.6609,7.4271,6.824,12.2832,14.2226,18.9503,11.3323,10.8769,,5.3325,11.5779,4.19,3.5049,3.97,5.7782,4.153,7.1762,9.8457,17.0533,14.3658,18.3127,
2019/1/14,3.61,9.98,3.83,6.3999,9.0377,7.8527,4.4172,7.6401,20.4332,4.4411,4.8051,2.7093,5.1039,5.6545,4.8873,12.5793,7.3873,6.7942,12.5027,13.8993,18.5175,11.2158,10.5881,,5.3822,11.4662,4.19,3.5145,3.99,5.7782,4.2325,7.1265,9.6667,16.518,14.3161,18.0168,
2019/1/15,3.72,9.94,3.86,6.4764,9.0633,8.0578,4.4766,7.6401,19.8751,4.4797,4.8946,2.7896,5.1233,5.6663,4.8873,12.6958,7.3275,6.8339,12.5526,14.1834,18.4725,11.3906,10.7674,,5.4153,11.5647,4.1999,3.4856,4.03,5.7782,4.2722,7.2159,9.9153,16.8086,15.1458,18.2436,
2019/1/16,3.62,9.9,3.87,6.4094,8.9864,8.1164,4.5658,7.4608,20.0046,4.4797,4.8548,2.7829,5.1233,5.6899,4.8873,12.7191,7.3673,6.973,12.383,14.0267,18.0758,11.41,10.8471,,5.4071,11.5647,4.2795,3.5049,3.96,5.7622,4.2821,7.2458,9.7562,16.5792,14.9685,18.1549,
2019/1/17,3.58,9.81,3.82,6.5338,8.4608,7.9699,4.4568,7.4608,20.2638,4.4219,4.7355,3.0638,4.9972,5.6485,4.8385,12.5269,7.3075,6.7843,12.2333,13.8601,17.6431,11.4586,10.7076,,5.3905,11.2625,4.2795,3.6108,3.95,5.706,4.1927,7.1662,9.5474,16.2963,14.5501,17.8196,
2019/1/18,3.54,9.85,3.93,6.5529,8.6467,7.9602,4.536,7.3114,18.2404,4.4508,4.7255,3.3716,5.0457,5.6722,4.819,12.5561,7.2078,6.7446,12.1834,13.9189,17.3951,11.2255,10.7873,,5.4319,11.4136,4.3094,3.5145,3.98,5.7461,4.2921,7.1861,9.6468,16.4339,14.4863,17.9577,
2019/1/21,3.61,9.78,4.05,6.5051,8.5826,8.009,4.5261,7.5405,16.4164,4.47,4.6957,3.706,5.1039,5.6663,4.8873,12.6492,7.1979,6.7148,12.2633,14.105,18.6798,11.3517,10.8271,,5.4899,11.6567,4.2895,3.4952,3.98,5.8023,4.3716,7.2557,10.0745,16.8622,14.4863,18.007,
2019/1/22,3.63,9.75,4.03,6.5146,8.4544,7.9211,4.4865,7.3612,16.1672,4.4122,4.5464,4.074,5.0554,5.6663,4.8678,12.6551,7.0683,6.7942,12.2233,14.0463,19.1847,11.177,10.618,,5.2332,11.8867,4.2397,3.5145,3.94,5.7461,4.3417,7.1464,10.164,16.9233,14.5147,17.9281,
2019/1/23,3.6,9.73,3.97,6.6486,8.4608,7.843,4.536,7.3114,16.0775,4.3352,4.5166,4.482,5.0263,5.755,4.8775,12.7599,7.0683,6.8141,12.1735,13.8797,19.2027,11.4197,10.5184,,5.2663,11.8013,4.2298,3.5723,3.93,5.706,4.3616,7.206,10.3728,17.6651,14.543,18.2436,
2019/1/24,3.56,9.8,4.05,6.6486,8.4928,7.8723,4.5559,7.4309,15.3299,4.3255,4.6459,4.9302,5.1039,6.3287,4.858,12.7424,7.0284,6.7744,12.0936,13.8993,19.2974,11.4877,10.5682,,5.3408,12.097,4.2198,3.5241,3.93,5.8023,4.3219,7.4147,10.2535,17.7722,14.8267,18.2436,
2019/1/25,3.64,9.93,3.99,6.7634,8.48,7.9895,4.5955,7.2815,14.6023,4.3448,4.5365,5.4253,5.0942,6.1099,4.8287,12.7308,7.0683,6.824,12.1236,15.2902,19.5769,12.6336,10.359,,5.3574,12.2087,4.1999,3.4471,3.87,5.8986,4.3219,7.4545,10.0844,17.8104,14.855,17.8886,
2019/1/28,3.63,9.9,3.97,6.8399,8.3903,8.1653,4.6252,7.4708,14.3531,4.3641,4.4768,5.1175,5.1427,6.1158,4.8482,12.5793,7.0084,6.6154,12.0537,16.8183,19.8248,13.0123,10.359,,5.2829,11.407,4.1501,3.4375,3.82,5.8906,4.3716,7.2259,10.2535,17.1986,14.465,17.7999,
2019/1/29,3.59,9.96,4.01,6.639,8.2941,8.3606,4.8629,6.9528,14.2136,4.3352,4.4768,5.0306,4.9972,5.5066,4.7995,12.1892,6.819,6.4863,11.7743,16.4265,20.0592,12.3325,10.0602,,5.1338,11.2033,4.0506,3.3026,3.96,5.8745,4.2921,6.9277,10.0247,17.4357,13.9616,16.6954,
