ÈÕÆÚ,000030.SZ,000338.SZ,000559.SZ,000581.SZ,000622.SZ,000678.SZ,000700.SZ,000757.SZ,000760.SZ,000887.SZ,000903.SZ,000980.SZ,001696.SZ,002048.SZ,002085.SZ,002101.SZ,002126.SZ,002213.SZ,002239.SZ,002265.SZ,002283.SZ,002284.SZ,002328.SZ,002355.SZ,002363.SZ,002406.SZ,002434.SZ,002448.SZ,002454.SZ,002472.SZ,002488.SZ,002510.SZ,002516.SZ,002536.SZ,002553.SZ,002590.SZ,002592.SZ,002611.SZ,002625.SZ,002662.SZ,002684.SZ,002703.SZ,002708.SZ,002715.SZ,002725.SZ,002765.SZ,002813.SZ,002863.SZ,002865.SZ,002906.SZ,002921.SZ,200030.SZ,200581.SZ,300100.SZ,300258.SZ,300304.SZ,300375.SZ,300428.SZ,300432.SZ,300473.SZ,300507.SZ,300547.SZ,300580.SZ,300585.SZ,300611.SZ,300643.SZ,300652.SZ,300680.SZ,300681.SZ,300694.SZ,300695.SZ,300707.SZ,300733.SZ,300742.SZ,600081.SH,600148.SH,600178.SH,600480.SH,600523.SH,600609.SH,600626.SH,600660.SH,600676.SH,600698.SH,600699.SH,600741.SH,600742.SH,600933.SH,600960.SH,601311.SH,601689.SH,601717.SH,601799.SH,603006.SH,603009.SH,603013.SH,603023.SH,603035.SH,603037.SH,603040.SH,603085.SH,603089.SH,603121.SH,603158.SH,603161.SH,603166.SH,603178.SH,603179.SH,603197.SH,603239.SH,603286.SH,603305.SH,603306.SH,603319.SH,603335.SH,603348.SH,603358.SH,603586.SH,603596.SH,603655.SH,603701.SH,603730.SH,603758.SH,603767.SH,603768.SH,603788.SH,603809.SH,603917.SH,603922.SH,603926.SH,603982.SH,603997.SH,900946.SH
2018/7/10,4.9587,7.7775,6.4666,19.2958,3.23,5.38,3.5374,5.71,2.92,13.7445,2.4843,6.98,4.5577,11.8058,8.2241,7.743,8.6791,11.94,3.62,11.36,3.8498,5.82,3.1935,7.7,5.7794,5.4081,8.5834,6.7275,5.4269,8.2404,7.3245,4.6963,3.1337,6.9672,6.544,8.25,12.97,4.9,11.45,3.5382,10.49,5.07,4.96,14.57,11.2741,6.82,41.1489,8.4624,19.2126,20.9,40.5241,4.0584,14.2248,11.9733,13.3105,4.1583,3.6093,11.6886,8.53,33.4539,13.2112,13.0034,15.9563,13.93,12.0945,12.0122,20.867,30.5531,53.7369,,63.5974,30.5021,19.3417,86.5,10.3038,18.58,4.8699,8.9116,8.2268,4.65,5.0531,24.0376,4.718,4.78,18.7512,21.8858,10.7704,10.9351,5.9164,10.7885,13.2803,5.4028,56.6336,11.37,8.1257,31.0251,4.6987,13.5085,22.0526,38.6061,12.3414,13.3642,,16.6279,21.0949,6.1995,11.6371,20.1588,27.0635,11.6254,20.3404,29.1013,15.798,18.9803,6.1718,38.8343,13.7667,15.5914,35.4759,21.5696,9.5487,26.9675,8.26,8.6689,14.077,23.8786,14.0925,15.1717,20.7479,13.5772,,10.4736,0.303
2018/7/11,4.7966,7.8142,6.2727,19.0024,3.12,5.03,3.4311,5.44,2.86,13.578,2.4251,6.89,4.4708,11.5915,8.1183,8.2035,8.8379,11.6,3.62,11.02,3.7406,5.65,3.1413,7.69,5.6898,5.3028,8.5443,6.6489,5.2786,7.9535,6.8445,4.8452,3.0284,6.9162,6.4279,8,12.67,4.75,11.06,3.4289,10.19,5.12,4.77,13.87,10.7693,6.85,39.1009,8.0039,18.3497,20.2,40.376,4.0519,14.2081,11.4056,13.271,3.9797,3.6034,11.6886,8.12,32.0425,12.7535,12.3302,15.7189,13.49,11.5872,12.2407,20.0541,31.2495,50.3297,,61.8008,33.5523,18.8265,83.5,9.5922,17.89,4.7209,8.5916,7.8021,4.53,4.8645,23.9045,4.6512,4.59,18.4738,21.6942,10.0397,10.5752,5.768,10.611,13.2131,5.2188,56.2984,10.94,7.5503,31.5622,4.5761,13.0374,21.3703,38.1722,13.5748,12.9493,,16.6376,20.7818,5.9945,11.2794,19.3685,29.077,11.296,19.495,30.2491,15.74,18.5472,6.0029,42.7157,13.3946,14.9007,36.8212,22.3553,9.1809,27.0164,7.96,8.3061,13.6117,23.4856,13.5943,14.9142,19.9544,13.2213,,10.4736,0.297
2018/7/12,4.9114,7.7959,6.5248,19.3403,3.26,5.18,3.576,5.98,2.94,14.0874,2.4843,7.07,4.5674,11.9664,8.2337,8.2611,8.9372,11.59,3.62,11.35,3.8795,5.76,3.1994,7.81,5.8492,5.4081,8.6715,6.7176,5.3676,8.2009,7.0352,4.875,3.0723,7.1009,6.515,8.22,12.98,4.9,11.18,3.7768,10.26,5.25,4.86,14.47,11.0366,6.8,39.9401,8.2332,18.9448,20.7,40.9684,4.0715,14.4003,11.555,13.5378,4.0988,3.656,11.6886,8.4,33.4441,13.123,12.6125,16.3322,13.9,12.7509,12.5686,20.7877,32.3339,51.3758,,63.7349,32.4296,20.7091,84.9,9.9821,18.14,4.8302,8.6983,8.049,4.81,5.1921,23.933,4.7275,4.71,18.9776,21.8858,10.3244,11.0811,5.9362,10.7786,13.3744,5.3447,57.4322,12.03,7.7685,31.7477,4.6578,13.9027,21.9853,39.4048,14.9307,13.2825,,16.7746,22.1614,6.1507,11.5974,19.8076,28.7414,11.5382,20.1713,30.0611,15.7014,18.9879,6.1411,43.3364,13.7873,15.2559,36.8311,23.0017,9.4099,27.3096,8.22,8.5708,14.0374,23.9937,14.2585,15.6074,20.7776,13.6453,,10.4736,0.307
2018/7/13,4.979,7.7959,6.6702,19.4381,3.23,5.36,3.518,5.78,2.93,13.9209,2.4744,7.1,4.577,11.9466,8.2433,8.1172,8.9174,11.11,3.62,11.22,3.8696,5.8,3.2052,7.86,5.8193,5.4943,8.8183,6.8158,5.3775,8.1811,6.9037,4.8055,3.0284,7.12,6.4666,8.4,12.92,4.76,11.14,4.1544,9.46,5.08,4.93,14.69,11.3929,6.76,41.6384,8.4624,19.1432,20.07,39.1608,4.0453,14.4588,11.5251,13.4489,4.1186,3.6151,11.6886,8.51,33.699,12.9961,12.3791,16.2333,13.84,12.4824,11.9923,21.1445,30.6426,51.2861,,62.8611,31.8632,19.9759,79.06,9.8456,18.38,4.8699,8.7274,8.1281,4.76,5.212,23.8759,4.737,4.8,18.9703,22.1412,10.3149,10.9741,6.2231,11.2815,13.5088,5.247,57.5407,12.13,7.7983,30.9958,4.6824,13.6816,22.1102,40.2233,14.3868,13.3166,,16.6279,21.4178,6.2386,11.5974,19.8856,28.1591,11.577,19.7934,29.6851,15.7014,18.9424,5.9645,46.9912,13.9527,15.1276,36.9607,22.4348,9.3405,27.2998,8.17,8.4728,14.0473,24.0224,14.127,15.4886,20.6487,13.5696,,10.4736,0.305
2018/7/16,5.0128,7.9335,6.5927,19.5626,3.22,5.25,3.489,5.84,2.87,13.7152,2.4744,7.12,4.5191,11.9664,8.2914,8.0596,8.9273,10.51,3.62,11.34,3.8895,5.76,3.1703,7.85,5.7396,5.523,8.7889,6.8944,5.3379,8.1217,6.8445,4.7062,3.0196,7.0882,6.4375,8.31,12.91,4.75,11.16,4.5719,8.51,5.01,4.94,14.71,12.2343,6.79,40.1099,8.3428,19.2919,18.27,38.8033,3.9537,14.4254,10.6784,13.3204,4.069,3.5684,11.6886,8.24,34.3361,13.0237,12.3736,16.2036,13.77,12.3232,11.8333,21.2139,29.4985,51.1068,,64.2061,30.5021,19.9462,74.1,10.0211,18.58,4.86,8.7177,8.2663,4.71,5.1921,24.5133,4.7465,4.8,18.8973,21.7407,10.296,10.9935,6.1539,11.104,13.4214,5.4131,56.0322,11.92,7.7884,30.8395,4.6742,13.4989,22.4273,39.4541,13.7126,13.2009,,16.5887,21.3101,6.2093,11.657,20.354,27.3103,11.7901,19.9923,29.3685,15.6724,18.8588,5.9108,42.2921,13.9527,15.2066,36.2532,22.2061,9.3197,27.1825,8.61,8.5218,13.978,24.0895,14.1755,15.3994,20.5396,13.5393,,10.4736,0.303
2018/7/17,5.0128,7.9335,6.5733,19.4381,3.26,5.17,3.5084,5.9,3.16,13.8229,2.4941,7.07,4.5191,11.8579,8.2722,8.1747,8.8379,10.63,3.62,11.36,3.8994,5.79,3.1877,7.89,5.7994,5.4656,8.8183,6.806,5.2984,8.092,6.9234,4.7162,2.9933,7.1264,6.5247,8.35,12.91,4.68,11.05,4.7905,7.66,5.09,4.97,14.74,11.967,6.79,39.3307,8.2731,19.0341,18.6,39.2998,3.9275,14.3752,11.1765,13.5378,4.1484,3.6034,11.6886,8.5,34.5517,12.8418,12.732,16.2036,14.05,12.4525,11.9526,21.2437,29.8268,50.1604,,63.4894,30.8498,19.8174,76.45,9.8554,18.33,4.8401,8.7177,8.2071,4.78,5.1623,24.323,4.7561,4.79,18.8096,21.3021,10.22,11.0032,6.1838,11.1829,13.4685,5.3935,55.3716,11.72,7.8082,31.0251,4.9275,13.5085,22.4081,39.3851,13.5288,13.2145,,16.5594,21.6135,6.2093,11.7564,20.071,26.9648,11.9838,20.2907,28.7154,16.2811,19.3223,5.9952,40.1839,13.8838,15.0487,35.6154,22.1066,9.3961,26.8404,8.46,8.5022,13.9582,23.9074,14.1824,15.439,20.7181,13.5317,,10.4736,0.302
2018/7/18,5.0398,7.8051,6.457,19.4475,3.24,5.24,3.4987,5.77,3.48,13.6074,2.504,7.04,4.5481,12.0354,8.4742,7.9253,8.977,10.87,3.62,11.21,3.8398,5.77,3.1703,7.84,5.7196,5.4464,8.8477,6.698,5.3083,8.0723,6.6604,4.6665,3.2917,7.0691,6.4569,8.27,12.9,4.69,10.81,4.9197,8.43,5.03,4.9,14.64,11.6701,6.83,37.7123,8.1634,18.7266,18.19,37.8597,3.9929,14.5393,10.9673,13.5675,4.0889,3.5684,11.6886,8.42,34.1597,12.6763,12.3736,15.9168,13.78,12.0945,11.6644,21.095,28.3046,48.9151,,63.1066,29.6079,19.5201,71.6,9.5922,18.41,4.8401,8.7565,8.1281,4.76,5.2417,24.6655,4.8037,4.76,18.8242,21.3784,10.3244,10.9351,6.094,11.0942,13.2937,5.3935,56.8308,11.59,7.6693,29.1208,4.8049,13.3931,21.8124,39.2963,12.87,13.0173,,16.5007,21.2514,6.2483,11.7663,19.8661,26.6293,11.7029,19.8729,28.5076,16.513,19.1855,5.9952,38.4501,13.7667,14.9993,35.5157,21.6492,9.3405,26.4104,8.38,8.512,14.2651,23.9553,13.9195,15.1221,20.4007,13.5545,,10.4736,0.299
2018/7/19,5.0668,7.7225,6.4085,19.4852,3.17,5.12,3.4601,5.9,3.83,13.5094,2.4744,6.94,4.4612,11.9368,8.4165,7.8677,9.2649,10.25,3.62,10.87,3.82,5.7,3.1239,7.78,5.6798,5.456,8.8574,6.7176,5.2589,8.0723,6.3909,4.5672,3.1425,7.0691,6.3795,8.06,12.95,4.45,10.59,4.4327,7.99,4.98,4.78,15.91,10.9079,6.77,37.0929,7.7547,18.4687,18.06,36.5587,4.0388,14.5211,10.7481,13.4588,4.0492,3.5509,11.6886,8.17,34.1989,12.351,11.6732,15.7189,13.47,11.8558,11.0583,20.8174,27.5684,47.7196,,62.1444,29.6079,19.6192,70.92,9.6604,18.19,4.6612,8.5819,7.9602,4.59,5.2517,24.6464,4.7155,4.64,18.5468,21.0256,10.0872,10.8573,6.1738,11.0252,13.1459,5.286,55.204,11.5,7.3419,27.9196,4.617,13.0085,21.8124,38.5173,12.9849,12.7045,,16.5105,20.5959,6.1898,11.6471,19.7198,26.7872,11.6545,19.0474,27.7655,16.3294,18.9803,5.7726,39.6224,13.498,14.7329,33.8416,21.1619,9.2087,25.6773,8.27,8.3257,14.4729,23.9937,13.8987,14.7953,19.8751,13.2213,,10.4736,0.297
2018/7/20,5.0668,7.7959,6.5054,19.6639,3.25,5.14,3.489,5.91,4.21,13.6074,2.504,7,4.5288,12.0453,8.4934,7.9924,9.1954,10.84,3.62,11.02,3.8696,5.91,3.1645,7.9,5.7296,5.4847,8.74,6.7275,5.3083,8.1217,6.4566,4.8254,3.3093,7.1073,6.3698,8.19,12.95,4.59,10.43,4.2439,8.2,5.06,4.86,15.43,10.997,6.77,37.962,8.0139,20.3136,18.29,37.7008,4.0715,14.6852,10.8677,13.5378,4.0591,3.5626,11.6886,8.33,34.3851,12.5606,11.8144,16.0058,13.7,12.1343,11.1478,21.1148,27.6978,48.6959,,62.8513,30.3033,19.9561,71.54,9.7774,18.2,4.7109,8.8244,8.0886,4.64,5.2318,24.5608,4.7743,4.64,18.6563,21.5595,10.1631,10.9643,6.4132,11.2421,13.2131,5.4424,55.2138,11.65,8.0761,28.2712,4.6497,13.1624,22.1871,38.399,12.8163,13.0037,,16.5594,20.8992,6.4241,11.8061,19.6612,26.9056,11.6448,19.6442,28.1712,16.3101,19.1399,5.7956,38.9426,13.6358,14.8414,34.0907,21.4702,9.285,25.9119,8.32,8.4041,14.2255,23.8786,14.0371,15.1221,20.133,13.3727,,10.4736,0.297
2018/7/23,5.1411,7.8234,6.5345,19.9556,3.31,5.21,3.518,5.88,4.63,13.8719,2.5434,7.03,4.7026,12.065,8.5126,7.9349,9.2153,11.92,3.62,12.12,3.9093,5.92,3.2052,7.9,5.7794,5.5804,9.0336,6.7373,5.2984,8.1217,6.6473,4.8055,3.3356,7.1709,6.4085,8.26,12.91,4.67,10.35,4.224,8.04,5.07,4.97,15.13,10.9277,6.79,37.3626,8.0737,21.0277,18.54,36.8765,4.0649,14.9404,10.8776,13.6366,4.0988,3.6034,11.6886,8.46,34.4047,13.8177,11.7927,16.2036,13.86,12.3829,11.1676,21.6204,26.3547,48.397,,62.9102,30.1543,19.966,70.15,9.9236,19.49,4.9594,9.0183,8.3157,4.64,5.2616,24.5228,4.8233,4.83,18.6636,22.1984,10.2106,11.013,6.2337,11.3309,13.5558,5.501,55.5589,11.72,8.1456,27.7927,4.8213,13.3066,22.4081,38.5568,12.778,12.9901,,16.5105,20.9971,6.6096,11.8657,20.1198,27.2017,11.6351,19.5348,28.5769,16.3294,19.4058,5.9568,39.12,13.8218,14.8908,32.4365,21.4702,9.3336,26.1367,8.4,8.463,14.077,23.9266,14.1686,15.2311,20.3412,13.4257,,10.4736,0.302
2018/7/24,5.1749,8.0894,6.6993,20.2661,3.38,5.29,3.605,5.91,5.09,14.2834,2.6026,7.15,4.7412,12.3314,8.6377,8.002,9.3245,13.11,3.62,12.45,4.0482,6,3.2806,7.94,5.8791,5.6187,9.2,6.8453,5.4071,8.2404,6.9169,4.8055,3.3708,7.3047,6.4956,8.42,13.33,4.75,10.5,4.2339,8.2,5.1,5.03,15.32,11.3632,6.84,37.6024,8.2033,20.6211,18.6,38.9522,4.0977,14.8948,11.0968,13.8837,4.2576,3.656,11.6886,8.8,34.6792,13.9831,11.8687,16.4015,13.99,12.3929,11.3167,21.7492,26.8123,48.7358,,63.9312,31.3764,20.1245,71.83,10.2648,19.66,5.019,9.1638,8.4836,4.68,5.5892,24.9984,4.9312,5,19.0944,22.2365,10.5901,11.1881,6.2536,11.5577,13.8314,5.8332,54.1983,12.05,8.1356,28.6032,4.8621,13.5085,22.5234,39.247,12.8546,13.4526,,16.5594,21.3982,6.6193,11.9949,20.6662,27.3794,11.7804,19.9724,28.8242,16.4744,19.6414,6.0183,39.4451,14.0009,15.098,33.3533,22.2558,9.4724,26.3419,8.55,8.6591,14.275,24.2429,14.3138,15.4093,20.6983,13.7135,,10.4736,0.314
2018/7/25,5.1006,8.1444,6.6509,20.2943,3.43,5.31,3.6147,5.82,5.6,14.2344,2.8589,7.54,4.7702,12.4103,8.6377,8.2803,9.2947,14.42,3.62,12.11,4.0284,5.99,3.24,7.94,5.909,5.5804,9.0336,6.8453,5.4664,8.2899,7.0615,4.8154,3.362,7.2665,6.4763,8.42,13.4,4.88,10.68,4.2041,8.02,5.09,5.08,15.17,11.0564,6.87,37.6823,8.1235,21.603,18.62,38.3762,4.0649,14.8857,10.9772,13.8738,4.2278,3.7319,12.8574,9.68,34.6204,13.7736,13.0577,16.2432,14.14,12.1741,11.1676,21.7096,25.9865,47.9189,,63.352,30.5021,19.6786,69.3,10.2063,19.72,4.9892,9.1929,8.4638,4.94,5.5495,24.8652,4.941,5.05,19.8246,22.3605,10.4573,11.2173,6.3733,11.6661,13.576,5.8137,54.0208,11.89,8.1952,28.0271,4.854,13.422,22.6387,39.7795,12.6248,13.507,,17.1071,21.2514,6.5217,11.8756,20.7443,27.3892,11.8966,20.1514,28.1019,16.4551,19.4818,5.9722,37.9279,14.0561,15.1375,32.5959,21.7685,9.4377,26.9284,8.51,8.6983,14.3343,24.8468,14.127,15.2806,20.6388,13.9104,,10.4736,0.314
2018/7/26,5.0035,8.1077,6.6799,20.1344,3.49,5.5,3.7307,5.92,6.16,14.0188,2.849,7.37,4.7798,12.2031,8.6569,8.146,9.0167,15.86,3.62,12.16,4.1077,6.06,3.2748,7.93,5.9588,5.5709,9.0728,6.8453,5.5653,8.2206,7.239,4.8353,3.3444,7.3238,6.6215,9.26,13.39,4.93,10.51,4.3532,8.82,5.6,5.18,15.11,10.601,6.9,38.1419,8.1634,22.4064,18.38,36.6282,4.0269,14.7399,11.2561,13.8343,4.3469,3.7378,14.1452,9.78,34.1989,13.4979,12.6831,16.2333,13.9,12.3829,11.2074,21.3527,25.1508,46.9326,,62.6451,28.2169,19.2922,64.79,10.0601,19.31,5.1085,9.4353,8.5824,4.92,5.4999,24.3611,4.99,5.08,19.4814,22.0744,10.5711,11.12,6.4431,11.5379,13.2736,5.7941,54.4349,11.81,8.1257,26.3083,5.0174,13.3354,22.3889,39.6415,12.8853,13.5614,,17.1365,21.3884,6.551,11.8955,20.2662,26.6095,12.381,19.7635,28.943,16.5227,19.2083,5.8647,34.9331,13.9734,15.2164,30.9118,21.0724,9.1879,26.0194,8.73,8.6395,14.364,24.2525,13.9403,14.9538,20.3214,13.9937,,10.4736,0.314
2018/7/27,4.984,7.9243,6.6218,20.2096,3.57,6.05,3.663,5.84,6.16,13.7054,2.7504,7.3,4.7798,12.0749,8.8685,8.098,8.8677,14.27,3.62,12.53,4.0383,5.99,3.24,7.91,5.8791,5.6091,9.2098,6.8453,5.4862,8.0723,7.1996,4.7559,3.3356,7.3238,6.7473,8.71,13.5,4.8,10.41,4.1644,8.34,5.3,5.07,15.24,10.6703,6.82,34.4356,7.9342,21.3055,18.06,36.946,4.0649,14.7307,11.0071,13.8935,4.3469,3.691,12.7287,9.15,34.2577,13.5365,12.4442,16.4015,13.71,12.0149,10.7305,21.2139,25.9865,46.823,,62.5273,27.4618,19.4012,65.38,10.0699,20.12,5.2079,9.862,8.5626,4.83,5.5793,24.0757,5.0096,5.59,19.423,21.8551,10.5142,11.0324,6.4032,11.5577,13.3072,5.6476,54.0602,11.63,7.838,27.2458,4.8948,13.2393,22.5234,38.5962,12.3644,13.745,,17.1658,21.2319,6.4338,11.7862,20.2564,26.4121,12.2938,19.2364,29.3784,16.7159,19.2235,5.6805,35.7606,14.0147,15.0092,34.001,21.0028,9.2295,25.8434,8.2,8.6395,14.1265,23.9841,13.9264,14.8944,20.1429,13.7741,,10.4736,0.326
2018/7/30,4.8772,8.016,6.5151,20.1814,3.42,5.71,3.5857,5.53,6.16,13.9111,2.6913,7.15,4.7702,12.0848,8.8685,7.9445,8.54,13.22,3.62,13.05,3.9688,6,3.1994,7.79,5.7794,5.4656,9.386,6.7373,5.3775,8.0228,7.3442,4.6169,3.2479,7.2219,6.515,8.44,13.1,4.65,10.3,4.0153,7.86,5.17,4.97,14.75,9.631,6.84,31.4186,7.7248,20.6211,17.98,35.3967,3.9888,14.7216,10.4194,13.8837,4.2179,3.6268,11.9362,8.85,33.9538,13.316,12.1999,15.6299,13.28,11.259,10.7503,20.7877,24.7728,47.9189,,61.5063,27.5711,18.559,66.87,10.2476,21.36,5.3768,10.0171,8.691,4.99,5.8076,23.9615,5.1763,6.15,19.0725,22.0172,10.5142,10.7795,6.3135,11.3703,12.6889,5.716,52.8081,11.49,7.7785,28.8767,4.854,13.1528,21.9181,37.2354,11.7132,13.3574,,17.1756,20.5372,6.346,11.6669,20.0808,25.81,12.7104,18.5501,30.3283,16.7159,18.9727,5.55,36.8147,13.7736,14.723,37.3991,20.3266,8.9797,25.4818,7.93,8.4924,13.9087,23.4281,13.8296,14.3101,19.7462,13.7513,,10.4736,0.339
2018/7/31,4.9257,8.0538,6.5248,20.1344,3.42,5.45,3.605,5.6,6.16,13.7837,2.711,7.18,4.7702,12.0058,8.7724,8.0404,8.5797,12.8,3.62,12.44,3.9688,6,3.2574,7.77,5.8691,5.5134,9.4251,6.7667,5.2885,8.0228,7.3705,4.6467,3.2654,7.2474,6.5827,8.45,13.4,4.77,10.32,4.0352,8.13,5.12,5.07,14.75,9.6904,6.75,31.3986,7.7448,20.3632,18.22,35.4066,3.9983,14.7216,10.3497,13.8639,4.2278,3.6326,12.0551,8.97,33.944,13.6523,12.3519,15.6398,13.31,11.3784,10.5318,20.9066,25.0513,47.7993,,61.791,27.2929,18.549,66.57,10.0008,21.1,5.178,9.668,8.8589,4.94,5.619,23.9806,5.0782,5.93,19.1893,22.2365,10.4952,10.7989,6.2935,11.7746,12.83,5.6769,52.5517,11.6,7.7685,28.3786,4.8458,13.1816,22.0045,37.117,11.7132,13.4934,,17.2734,20.6742,6.4241,12.0247,19.9637,26.0667,12.5942,18.739,29.982,16.542,19.0183,5.6498,35.6917,13.7047,14.8414,35.167,20.3365,9.0491,25.4134,8,8.4335,14.0473,22.9776,13.8365,14.3299,19.766,13.7589,,10.4736,0.321
2018/8/1,4.7411,8.0632,6.3988,19.7768,3.45,5.48,3.5567,5.52,6.16,13.8621,2.6223,7.11,4.7412,11.7197,8.4165,7.7814,8.4904,12.57,3.62,12.13,3.8994,5.86,3.2226,7.73,5.7894,5.4368,9.3566,6.5801,5.4467,7.9041,7.3968,4.5176,3.2127,7.0818,6.4666,8.55,13.3,4.6,10.25,3.9755,8.14,5.1,4.97,14.56,9.1856,6.76,30.4695,7.4258,20.9682,17.84,35.0491,3.9602,14.7125,10.021,13.7058,4.1186,3.6326,11.7282,8.69,33.4539,13.2663,11.8524,15.1748,12.81,11.3187,10.1741,20.629,23.947,46.0459,,61.2216,25.7429,18.0635,63.65,9.9811,20.18,5.1482,9.4644,8.7996,4.69,5.6686,23.6476,5.0096,5.89,19.2551,21.2544,10.3244,10.6822,6.2935,11.4492,12.662,5.7355,52.1278,11.46,7.6098,26.9724,4.7641,13.0566,21.87,36.6141,11.2536,13.4186,,17.0778,20.1067,6.3069,12.0545,19.8564,25.7015,12.2745,18.013,29.22,16.1748,18.798,5.6651,34.3913,13.6633,14.7033,34.001,19.7299,8.9172,24.8758,7.87,8.0805,13.7899,22.0477,13.3453,13.7654,19.2305,13.615,,10.4736,0.323
2018/8/2,4.6731,7.5628,6.1273,19.2311,3.31,5.24,3.4697,5.39,6.16,13.1176,2.6124,6.86,4.6736,11.4337,8.0317,7.8677,8.3514,12.11,3.62,11.35,3.7803,5.72,3.0716,7.5,5.5502,5.2933,9.474,6.4623,5.3083,7.6172,7.3311,4.6963,3.2654,6.8907,6.1955,8.14,13.8,5.06,9.96,3.8861,7.62,4.82,4.78,13.96,8.7303,6.74,29.4605,7.1368,19.7978,16.2,32.9733,3.865,14.5211,9.7221,13.3402,3.9598,3.545,11.1735,8.24,32.3463,12.3014,11.1357,14.5714,12.05,10.8811,9.4587,19.6675,22.2557,44.8206,,59.1698,26.4086,17.5384,61.3,9.675,19.2,5.4364,9.1444,8.7009,4.64,5.5793,23.3908,4.9214,5.54,19.1674,20.5583,9.9828,10.1958,6.9219,11.1829,12.2991,5.5108,50.2051,10.86,7.1435,29.6677,4.6415,12.6432,21.2454,35.7365,10.5488,12.8133,,16.8235,18.8543,6.0336,11.3787,18.8318,25.662,12.0904,16.9387,30.2788,15.7497,18.0154,5.4118,35.3863,13.0777,14.0619,32.1176,18.8448,8.4592,24.0841,7.51,7.6196,13.3642,20.8782,12.7157,13.3495,18.2883,12.9638,,10.4736,0.316
2018/8/3,4.6634,7.3079,6.1176,18.8172,3.3,5.08,3.4407,5.42,5.54,13.2743,2.5927,6.83,4.6639,11.0193,8.0125,7.7334,8.1627,11.58,3.62,11,3.7605,5.68,3.0484,7.39,5.5801,5.2358,9.5621,6.6292,5.2589,7.4886,7.2193,4.6864,3.2127,7.0882,6.1374,8.03,13.81,5.57,9.75,3.7171,7.02,4.81,4.73,13.72,9.245,6.7,28.981,7.0371,21.7816,15.1,31.0962,3.7794,14.4208,9.6424,13.0141,3.9003,3.545,10.7872,8.03,32.2091,12.0312,11.0326,14.3439,11.73,10.6324,9.3295,19.3304,21.8975,44.2328,,58.7967,26.7961,16.8745,59.83,9.5171,18.92,5.0687,9.028,8.6515,4.68,5.8374,23.1435,4.9704,5.3,19.5617,19.7669,9.85,10.1374,7.0515,11.0843,12.1646,5.8039,50.8362,10.6,7.0343,30.6247,4.715,12.5759,20.6016,35.2829,10.1428,12.5548,,16.6866,18.3749,6.0043,11.0905,18.6952,25.7015,12.1098,16.5906,31.1397,15.9429,17.9166,5.2199,36.5783,12.9054,13.8349,31.7589,18.5167,8.4592,23.8397,7.44,7.4725,13.2949,19.9771,12.5497,13.1415,18.0502,12.7139,,10.4736,0.316
2018/8/6,4.6634,7.3268,5.9043,18.4126,3.23,5.1,3.4117,5.3,4.99,12.7159,2.6124,6.57,4.4998,10.9503,7.8297,7.5991,8.1329,11.37,3.62,10.76,3.7208,5.58,2.9961,7.19,5.4406,5.255,9.4936,6.5507,5.1303,7.2116,7.0155,4.3587,3.1601,6.9863,6.0116,7.79,12.91,5.33,9.59,3.578,6.59,4.64,4.65,13.32,9.0173,6.69,28.0519,6.9773,21.9502,13.96,30.699,3.6651,13.9742,9.3536,12.8757,3.8209,3.5041,10.0938,7.65,31.7778,11.5901,10.8371,13.968,11.36,10.1948,9.101,18.9637,20.9723,41.6326,,58.2273,24.8686,16.0719,60.7,9.6553,17.95,5.0389,8.7662,8.6219,4.76,5.4502,21.8308,4.8135,5.24,19.0725,19.5476,9.7456,9.8066,6.872,10.9364,11.9429,5.5596,51.0728,10.31,6.7565,27.5583,4.9275,12.3451,20.3037,33.0346,9.392,12.3168,,16.7159,17.8367,5.9945,11.0707,18.0512,25.3363,12.4585,15.954,28.468,15.7014,17.833,5.1048,32.9234,12.4782,13.3909,29.3971,17.8603,7.9596,22.96,7.38,7.2274,13.087,19.4691,12.1208,12.5572,17.2568,12.8805,,10.4736,0.312
2018/8/7,4.7217,7.5817,6.0885,18.8077,3.33,5.22,3.4987,5.43,4.83,12.902,2.7011,6.7,4.6253,11.2068,7.8393,7.7718,8.2223,11.6,3.62,11.19,3.8299,5.7,3.089,7.25,5.5702,5.3698,9.5523,6.5801,5.2094,7.3105,7.2061,4.458,3.2479,7.1837,6.1762,8.01,13.39,5.86,9.67,3.7469,6.89,4.78,4.82,13.8,9.1856,6.69,28.6314,7.2065,22.5453,14.32,32,3.7318,14.2567,9.762,13.0042,3.9301,3.5742,10.4108,7.93,32.6894,11.8713,11.1411,14.3439,11.73,10.6324,9.3295,19.4791,21.6289,42.4794,,59.6214,25.5144,16.9141,63.16,9.7639,18.29,5.2178,8.931,8.6416,4.84,5.6289,23.0864,4.9214,5.4,17.9115,20.1292,10.0113,10.0206,7.0316,11.2125,12.2251,5.7453,52.7489,10.61,7.0343,27.6853,4.9765,12.6143,20.6785,33.9122,10.0968,12.6092,,16.892,18.3357,6.1214,11.2794,18.2952,25.7015,12.4973,16.4514,28.6956,15.798,18.1521,5.2813,33.3175,12.7745,13.7066,30.1445,18.4968,8.0637,23.2141,7.57,7.4921,13.4038,19.7375,12.4736,12.9831,17.9312,13.0471,,10.4736,0.322
