ÈÕÆÚ,000550.SZ,000572.SZ,000625.SZ,000800.SZ,000868.SZ,000927.SZ,000951.SZ,000957.SZ,002594.SZ,200550.SZ,200625.SZ,600006.SH,600066.SH,600104.SH,600166.SH,600213.SH,600303.SH,600418.SH,600686.SH,600733.SH,601127.SH,601238.SH,601633.SH,601777.SH,900953.SH
2018/11/20,10.4573,2.4,6.4535,7.6059,4.15,3.53,11.0149,5.08,55.2049,7.2224,4.0745,3.8662,11.033,24.4126,1.87,6.75,4.45,4.82,8.1286,9.44,16.7019,10.0882,6.067,4.34,0.54
2018/11/21,10.5072,2.45,6.3837,7.5361,4.1,3.59,11.1704,5.16,54.8063,7.1628,4.005,3.8662,11.0138,24.1654,1.87,6.83,4.48,4.76,8.1187,9.29,16.692,10.0979,6.1443,4.35,0.543
2018/11/22,10.5571,2.53,6.5233,7.6757,4.25,3.7,11.2579,5.37,55.1053,7.2026,3.9752,3.9253,11.1583,24.4982,1.92,6.97,4.59,5.24,8.2681,10.22,16.7118,10.1076,6.2119,4.42,0.544
2018/11/23,10.148,2.33,6.1842,7.1573,3.96,3.39,10.8205,5,53.8098,7.133,3.9553,3.7383,10.9945,23.8802,1.82,6.47,4.36,4.95,7.6803,9.78,16.4933,9.9814,5.9511,4.18,0.527
2018/11/26,10.2877,2.36,6.1742,7.267,4,3.4,10.7038,4.99,53.9693,7.1131,3.7963,3.7482,10.8018,23.5285,1.83,6.53,4.31,5.2,7.7302,10.03,16.5926,10.0203,5.9124,4.29,0.529
2018/11/27,10.3576,2.41,6.1942,7.3268,4.05,3.42,10.8885,5.08,57.0484,7.0138,3.677,3.8269,10.8018,23.3669,1.83,6.58,4.31,5.33,7.6903,10.18,16.6423,10.0494,5.9511,4.25,0.529
2018/11/28,10.3276,2.49,6.2042,7.3268,4.01,3.44,10.8593,5.08,57.447,6.676,3.6075,3.8269,10.8018,23.6996,1.86,6.63,4.33,5.26,7.7202,10.26,16.7118,10.2727,5.9994,4.29,0.538
2018/11/29,10.168,2.38,6.1144,7.1972,3.87,3.39,10.733,4.86,57.447,6.9045,3.5776,3.7678,10.7343,23.6996,1.83,6.34,4.21,5.11,7.521,9.63,16.3939,10.0106,6.009,4.18,0.533
2018/11/30,10.1879,2.36,6.1443,7.247,3.92,3.41,10.8691,4.94,56.7993,6.8747,3.6373,3.7678,10.8499,23.6236,1.83,6.42,4.27,5.27,7.7102,9.88,16.4237,10.1465,5.9414,4.25,0.541
2018/12/3,10.4074,2.6,6.3238,7.4663,4.06,3.52,11.2482,5.17,55.8825,6.9542,3.677,3.8859,11.2836,24.1274,1.88,6.68,4.45,5.58,7.9593,10.14,16.4138,10.2727,6.0863,4.39,0.55
2018/12/4,10.7567,2.67,6.3737,7.6158,4.07,3.6,11.3746,5.17,56.1217,7.0933,3.7764,3.9056,11.351,23.8612,1.87,6.84,4.52,5.51,8.1187,10.4,16.4634,10.2921,6.1056,4.41,0.552
2018/12/5,11.086,2.59,6.3438,7.5062,4.02,3.52,11.2968,5.08,57.726,6.9939,3.7764,3.817,11.6305,23.7566,1.84,6.72,4.6,5.41,8.0489,10.13,16.2051,10.2436,5.9511,4.4,0.55
2018/12/6,11.076,2.48,6.2341,7.4165,3.93,3.52,11.3649,4.92,55.1551,6.9542,3.5975,3.7678,11.3606,23.481,1.8,6.54,4.44,5.37,7.9792,9.75,16.225,10.1174,5.8351,4.45,0.543
2018/12/7,11.3853,2.44,6.274,7.3666,3.95,3.54,11.3357,4.94,56.6897,7.0138,3.528,3.7678,11.245,23.5,1.8,6.54,4.7,5.24,7.8895,9.85,16.076,10.0688,5.7965,4.29,0.545
2018/12/10,11.3953,2.68,6.1343,7.247,3.98,3.44,11.3552,4.86,55.1949,6.676,3.3491,3.6793,11.3125,23.1007,1.8,6.51,4.23,5.09,7.8497,9.5,16.0263,9.9911,5.7095,4.12,0.542
2018/12/11,11.3953,2.59,6.2042,7.2769,3.96,3.44,11.3649,4.85,55.9622,6.7654,3.3391,3.699,11.2932,23.2528,1.8,6.49,4.12,5.12,7.7401,9.45,16.1654,10.0979,5.6999,4.13,0.542
2018/12/12,11.9142,2.6,6.2939,7.2969,4.02,3.49,11.1607,4.94,58.0449,7.0535,3.3789,3.7383,11.5919,23.5095,1.82,6.49,4.05,5.13,7.8497,9.59,16.3442,10.1368,5.6999,4.11,0.545
2018/12/13,11.7745,2.57,6.4336,7.3268,4.04,3.47,11.6177,4.95,58.1943,7.2324,3.5379,3.817,11.7943,23.576,1.83,6.56,4.05,5.16,7.78,9.45,16.5032,10.263,5.7868,4.12,0.547
2018/12/14,11.9441,2.55,6.4735,7.237,4,3.59,11.2385,4.79,57.0982,7.2026,3.4981,3.758,11.4666,23.5095,1.8,6.49,3.96,5.01,7.5907,9,16.6721,10.2047,5.6806,3.96,0.535
2018/12/17,12.014,2.5,6.3837,7.0177,3.91,3.45,11.3163,4.74,54.6967,7.2026,3.5379,3.6793,11.4955,23.8707,1.82,6.28,4.04,5.02,7.501,8.84,16.8609,10.1853,5.6129,4,0.537
2018/12/18,11.6448,2.49,6.5034,6.9579,3.96,3.42,10.9663,4.78,54.8462,7.133,3.5578,3.6498,11.4955,23.7662,1.87,6.21,4.13,4.92,7.3118,8.9,16.99,10.0882,5.5743,4.1,0.537
2018/12/19,11.6547,2.34,6.3937,6.8882,3.88,3.39,11.394,4.68,53.3116,7.133,3.5478,3.6301,11.3799,24.2415,1.83,6.09,4.08,4.88,7.2221,8.53,16.7615,10.0688,5.5067,3.98,0.537
2018/12/20,11.9242,2.31,6.4435,6.9081,3.88,3.34,10.9857,4.61,53.6803,7.0535,3.5081,3.6104,11.2739,24.1274,1.8,6.15,4.06,4.85,7.1125,8.5,16.8013,10.0494,5.497,3.97,0.542
2018/12/21,11.8344,2.26,6.3837,6.8582,3.84,3.31,10.8593,4.55,52.7934,7.1926,3.4087,3.5514,11.4474,24.3365,1.85,6.11,4.01,4.75,7.1225,8.25,16.7714,10.0494,5.4197,3.92,0.539
2018/12/24,12.7125,2.24,6.5433,7.0676,3.85,3.36,10.8107,4.59,53.0226,7.6695,3.4683,3.64,11.1776,24.5837,1.86,6.16,4.04,4.82,7.1823,8.35,16.7913,10.0494,5.4584,3.93,0.534
2018/12/25,13.1216,2.18,6.5233,6.8882,3.75,3.22,10.7038,4.55,52.0361,7.9675,3.4385,3.5613,11.1776,24.945,1.84,6.06,3.96,4.72,7.0627,8.24,16.8211,10.0008,5.3907,3.86,0.525
2018/12/26,12.6725,2.16,6.5632,6.7187,3.7,3.21,10.9371,4.53,50.8204,7.7191,3.4584,3.6203,11.2643,25.4298,1.82,6.08,3.94,4.66,6.983,8.11,16.6125,9.962,5.3811,3.85,0.525
2018/12/27,12.9719,2.1,6.4635,6.4894,3.61,3.11,10.9566,4.44,50.661,7.8682,3.4286,3.5121,11.5052,25.8196,1.8,5.95,3.92,4.74,6.9332,7.88,16.6423,9.962,5.3714,3.73,0.505
2018/12/28,12.7324,2.13,6.5732,6.5991,3.7,3.15,10.8302,4.45,50.8204,7.7986,3.4683,3.5416,11.4185,25.3537,1.82,6,3.91,4.81,6.8237,7.96,17.0298,9.9911,5.4101,3.81,0.511
2019/1/2,12.7224,2.13,6.6031,6.619,3.66,3.08,10.6163,4.41,48.9968,7.9476,3.4783,3.5317,11.4666,23.9943,1.78,6.05,3.88,4.76,6.5746,7.81,16.5926,9.9814,5.4197,3.81,0.509
2019/1/3,12.3033,2.11,6.6829,6.6888,3.66,3.1,10.4705,4.38,47.8908,7.898,3.528,3.5711,11.5437,23.557,1.78,6.04,4,4.74,6.5746,7.8,15.9766,9.9814,5.3907,3.81,0.512
2019/1/4,13.1016,2.17,6.8724,6.8483,3.73,3.15,10.7038,4.49,50.4716,8.0669,3.6571,3.6006,11.7268,23.5285,1.8,6.17,4.01,4.84,6.7639,8.01,16.0958,10.0785,5.4584,3.91,0.527
2019/1/7,14.3988,2.2,7.1817,7.2171,3.8,3.47,10.9468,4.6,51.209,8.2755,3.8261,3.6793,11.9003,23.3859,1.81,6.35,4.1,4.99,6.9033,8.19,16.0958,10.1368,5.5453,3.96,0.536
2019/1/8,14.768,2.21,7.1517,7.0776,3.91,3.39,10.976,4.85,52.6938,8.0768,3.7963,3.7285,12.0448,23.1007,1.81,6.4,4.14,5,7.1723,8.63,16.2647,10.0203,5.4873,3.96,0.528
2019/1/9,15.7559,2.43,7.431,7.1075,3.9,3.41,11.1704,4.85,50.2823,8.1662,3.8758,3.758,11.9773,23.9563,1.84,6.41,4.15,5.08,7.7003,8.47,16.5529,10.2436,6.038,4.36,0.535
2019/1/10,14.9775,2.41,7.3612,7.1473,3.86,3.47,11.1218,4.73,48.678,7.9774,3.9255,3.699,11.7172,23.6141,1.81,6.75,4.2,4.98,7.5907,8.2,16.4336,10.3892,5.8931,4.28,0.535
2019/1/11,14.6383,2.33,7.6205,7.0875,3.98,3.42,11.2774,5.2,48.8474,7.9377,3.9453,3.7187,11.775,23.9278,1.87,6.9,4.11,5,7.521,8.26,16.4634,10.3018,5.9704,4.22,0.537
2019/1/14,14.4686,2.31,7.4809,7.1075,4.01,3.41,11.1996,5.72,48.6281,7.7986,3.7963,3.6793,11.6883,23.6426,1.89,6.67,4.07,4.95,7.6505,8.18,16.6025,10.0008,5.8158,4.15,0.535
2019/1/15,14.6782,2.33,7.5008,7.1772,3.99,3.48,11.2774,5.92,48.6281,7.7986,3.8161,3.7383,11.7268,23.8992,1.87,6.61,4.1,4.99,7.5409,8.19,16.6125,9.9911,5.8448,4.18,0.538
2019/1/16,15.0374,2.29,7.441,7.1673,4.17,3.45,11.3552,6.39,48.7577,7.8185,3.7764,3.7777,11.5534,24.1939,1.86,6.72,4.13,4.98,7.7302,8.25,16.5529,9.9814,5.9124,4.21,0.525
2019/1/17,14.768,2.29,7.4709,7.0078,4.03,3.37,11.5204,6.32,47.3228,7.7092,3.7863,3.7088,11.6979,23.7947,1.87,6.67,4.07,4.89,7.521,7.96,16.6522,9.9717,5.8738,4.09,0.521
2019/1/18,14.8478,2.3,7.4011,7.0676,3.97,3.41,11.4038,5.96,46.6551,7.5701,3.7764,3.7285,11.7557,24.1369,1.86,6.48,4.08,4.93,7.3715,7.94,16.6622,9.962,5.9897,4.13,0.526
2019/1/21,14.4786,2.28,7.4809,7.1374,4,3.44,11.5496,6.01,48.0402,7.6595,3.7963,3.7187,11.7461,24.8404,1.86,6.5,4.09,4.91,7.3516,8.02,16.3542,10.0591,6.0863,4.13,0.528
2019/1/22,14.3589,2.29,7.2914,7.0576,4.02,3.42,11.5302,6.04,47.532,7.5503,3.7764,3.6596,11.3799,24.1559,1.83,6.42,4.05,4.8,7.242,7.86,16.2945,9.9426,5.9414,4.05,0.526
2019/1/23,14.9676,2.31,7.2814,7.1075,4.04,3.39,11.6663,6.41,48.6281,7.7291,3.7665,3.699,11.351,24.0514,1.84,6.64,4.05,4.8,7.3715,7.95,16.1952,9.9717,6.1926,4.07,0.525
2019/1/24,14.9376,2.32,7.3213,7.0377,4.02,3.42,11.6663,6.1,48.3491,7.7191,3.836,3.6793,11.3896,24.4316,1.84,6.61,4.06,4.8,7.252,7.9,16.2945,10.0008,6.2119,4.06,0.53
2019/1/25,15.1073,2.23,7.5607,6.9878,3.94,3.37,11.8218,6,49.0068,7.6893,3.8559,3.6891,11.4377,24.9355,1.82,6.57,3.98,4.84,7.0827,7.9,16.3442,10.0785,6.3955,4.07,0.509
2019/1/28,15.0374,2.2,7.5707,6.8283,3.92,3.26,11.8315,5.73,48.2893,7.7191,3.8658,3.7482,11.4088,24.8024,1.76,6.4,3.94,4.76,6.983,8,16.1554,10.0397,6.4051,3.96,0.515
2019/1/29,15.0973,2.12,7.3811,6.7486,3.77,3.26,12.026,5.51,47.831,7.5503,3.846,3.6301,11.2739,24.8879,1.73,6.13,3.83,4.64,6.7938,8.36,16.0561,9.9814,6.2602,3.88,0.514
2019/1/30,15.6461,2.09,7.6106,6.7187,3.39,3.23,11.8315,5.05,46.984,7.5205,3.8857,3.5613,11.3125,24.7263,1.72,5.87,3.63,4.57,6.734,7.98,16.1058,10.0008,6.3278,3.85,0.508
2019/1/31,15.5463,1.98,7.5008,6.6788,3.05,3.15,11.919,5.11,46.2565,7.5006,3.9553,3.5711,11.1487,25.2872,1.71,5.85,3.51,4.33,6.8336,7.52,16.1157,10.0106,6.3761,3.74,0.457
2019/2/1,15.4266,2.02,7.6804,6.8682,3.1,3.3,12.0065,5.18,48.1,7.6695,4.0149,3.6301,11.2547,25.3347,1.75,6.03,3.68,4.5,6.9033,7.74,16.2647,10.0688,6.6563,3.85,0.477
2019/2/11,16.2548,2.08,7.7702,7.1075,3.19,3.34,12.4926,5.7,50.0232,7.9079,4.154,3.7383,11.4763,25.6579,1.78,6.24,3.83,4.61,7.0627,7.89,16.384,10.1465,6.7046,3.94,0.492
2019/2/12,16.6639,2.14,8.1891,7.1573,3.27,3.36,12.7065,6.02,50.4019,8.1463,4.3329,3.7678,11.6497,25.4773,1.79,6.26,3.92,4.71,7.242,7.97,16.4138,10.3407,7.0427,4.01,0.5
2019/2/13,16.7637,2.19,8.5581,7.3367,3.3,3.43,12.7259,6.19,51.3884,8.1066,4.4323,3.8859,11.8713,26.3994,1.83,6.38,4,4.81,7.3616,8.29,16.5231,11.0592,7.207,4.07,0.498
2019/2/14,16.3645,2.17,8.3188,7.2969,3.26,3.4,12.7454,6.32,53.5308,8.0072,4.323,3.8564,12.2471,26.2378,1.82,6.45,3.98,4.79,7.262,8.2,16.5429,11.0106,7.0524,4.09,0.497
2019/2/15,16.4344,2.15,8.0395,7.267,3.27,3.43,12.5315,6.13,51.488,7.9675,4.2236,3.817,12.0255,24.9355,1.81,6.42,3.98,4.81,7.2221,8.08,16.4138,10.6417,6.8592,4.07,0.496
2019/2/18,16.4543,2.21,8.1691,7.3866,3.35,3.49,13.037,6.32,52.2653,7.9476,4.2634,3.9056,12.9313,25.9526,1.85,6.59,4.05,4.92,7.4114,8.19,16.5827,10.9718,7.1104,4.19,0.51
2019/2/19,16.3645,2.24,8.0993,7.3268,3.43,3.47,13.0273,6.43,51.5578,7.8781,4.1839,3.8761,12.8831,26.2568,1.87,6.58,4.04,4.91,7.3616,8.19,16.6025,10.865,7.0331,4.22,0.502
2019/2/20,16.3246,2.26,8.3487,7.5261,3.47,3.47,13.3773,6.22,52.1756,7.898,4.2236,3.8859,12.7193,26.8272,1.86,6.59,4.05,4.95,7.4114,8.38,16.6423,10.9524,7.2843,4.29,0.502
2019/2/21,16.614,2.28,8.4484,7.895,3.49,3.75,13.3579,6.8,51.7571,7.9476,4.2832,3.9253,13.0566,27.217,1.88,6.61,4.11,4.98,7.5508,8.48,16.4436,11.2437,7.6224,4.26,0.5
2019/2/22,17.6118,2.29,8.6479,8.0246,3.5,3.66,13.4259,6.94,51.6973,8.047,4.3031,3.9351,13.5287,27.0079,1.88,6.7,4.18,5.01,7.6305,8.55,16.5727,11.8262,7.9315,4.35,0.502
2019/2/25,18.2105,2.4,8.9172,8.2738,3.67,3.8,13.9315,7.63,54.8661,8.3053,4.4422,4.1712,14.0009,27.8634,1.99,6.95,4.53,5.21,8.3378,8.99,16.9602,12.1564,8.0378,4.52,0.552
2019/2/26,18.4301,2.46,8.7078,8.2837,3.83,3.74,13.7079,8.39,56.5402,8.345,4.4323,4.2105,14.5887,27.0459,2.06,7.09,4.7,5.24,8.7263,8.94,16.7317,11.9622,7.8349,4.58,0.54
2019/2/27,18.45,2.52,8.5382,8.2239,3.79,3.69,13.3773,8.08,54.7665,8.4642,4.4025,4.1909,14.4345,26.8938,2.07,6.98,5.02,5.25,8.6665,8.68,16.6323,11.7389,7.632,4.53,0.563
2019/2/28,18.4201,2.65,8.5083,8.3734,3.94,3.79,13.6106,7.8,54.318,8.4543,4.4522,4.2892,13.5673,26.9223,2.11,7.51,4.52,5.28,8.7363,8.95,16.5131,11.5641,7.6031,4.56,0.556
2019/3/1,20.1563,2.55,8.7277,8.3834,3.91,3.79,13.9315,8.38,53.6105,8.5636,4.472,4.2794,13.7118,27.2645,2.1,8.15,4.51,5.3,9.0152,8.85,16.4336,11.7389,7.8832,4.55,0.557
2019/3/4,19.847,2.56,8.7477,8.3734,4.03,3.8,14.1745,8.4,53.491,9.259,4.5118,4.3089,13.5383,27.1314,2.11,8.21,4.52,5.34,8.8957,9.03,16.4833,11.7874,7.8349,4.6,0.563
2019/3/5,20.4257,2.6,8.7676,8.4632,4.04,3.83,14.8939,8.29,53.8896,9.3087,4.5217,4.368,13.3167,26.7322,2.13,8.1,4.59,5.44,8.796,9.04,16.4833,11.9136,7.8446,4.72,0.569
2019/3/6,20.9546,2.86,8.8474,8.7024,4.2,3.97,14.8064,8.6,54.2483,9.6763,4.5516,4.5549,14.049,26.3994,2.23,8.08,4.72,5.68,8.9753,9.55,17.8147,12.302,7.9412,4.85,0.572
2019/3/7,21.3038,3.01,8.5881,8.5529,4.19,4.01,15.0592,8.39,53.192,9.5173,4.472,4.5549,13.8081,25.677,2.35,7.92,4.78,5.68,8.9554,9.4,18.0432,11.9233,7.7673,5.05,0.565
2019/3/8,21.3338,2.73,7.8499,8.0345,3.9,3.69,15.2925,7.55,50.94,9.3484,4.1938,4.2007,13.0951,25.1826,2.14,7.23,4.39,5.3,8.9554,8.66,17.0695,11.4767,7.1297,4.77,0.545
2019/3/11,21.3437,2.82,8.0794,8.3535,4.07,3.89,15.1175,7.8,52.1856,9.1795,4.2832,4.3876,13.3938,25.3632,2.23,7.57,4.56,5.45,9.7225,8.94,17.9935,11.6029,7.3615,4.93,0.559
2019/3/12,20.745,2.83,8.0295,8.4133,4.18,3.93,15.2439,7.79,51.8069,9.3285,4.2435,4.4467,13.3745,25.4203,2.25,7.62,4.64,5.45,9.8619,9.05,18.0035,11.6029,7.4388,5,0.561
2019/3/13,20.5355,2.69,7.7103,8.3734,3.98,3.98,14.9134,7.82,51.8169,9.1398,4.0944,4.3089,12.9217,24.2985,2.18,7.58,4.55,5.24,9.9516,8.79,17.5166,11.4087,7.2553,4.85,0.551
2019/3/14,20.0865,2.57,7.7003,8.1242,4.03,3.88,14.6412,7.84,54.3778,9.0007,4.0845,4.2597,12.5266,24.4886,2.15,7.36,4.38,5.13,10.1508,8.55,17.3974,11.2048,7.0717,4.92,0.55
2019/3/15,20.7151,2.72,7.84,8.5529,4.22,4.03,15.5161,8.19,55.1949,9.1597,4.0248,4.2991,12.8831,24.5077,2.2,7.67,4.5,5.22,10.0313,8.63,17.3378,11.3408,7.2746,5.41,0.558
2019/3/18,21.6631,2.78,7.9497,8.5329,4.2,4.03,16.5175,8.19,55.464,9.6067,4.1143,4.4171,13.1047,25.0495,2.42,7.88,4.67,5.32,10.1707,8.84,17.3577,11.7194,7.4388,5.1,0.562
2019/3/19,21.1442,2.7,7.84,8.513,4.11,4,17.5869,8.17,55.7928,9.716,4.0745,4.3778,12.9698,25.2872,2.39,7.82,4.71,5.31,10.5792,8.72,17.1391,11.5641,7.3615,5.02,0.568
2019/3/20,20.9147,2.97,7.84,8.5329,4.14,4.02,17.9272,7.96,55.2049,9.7259,4.005,4.4073,13.2204,25.078,2.42,8.14,4.74,5.29,10.36,8.78,16.9602,11.4864,7.3519,5.01,0.569
2019/3/21,21.1741,3.12,7.9497,8.523,4.14,3.99,19.7063,8.02,54.8561,9.6763,4.0149,4.4565,13.1915,24.8784,2.4,8.07,4.74,5.35,10.6489,8.79,17.0099,11.5544,7.4968,5.03,0.62
2019/3/22,22.5012,3.07,8.7477,9.0812,4.22,4.07,19.2493,8.49,56.7993,9.4577,4.323,4.8992,13.7889,24.945,2.42,8.28,4.8,5.39,11.2067,8.95,17.1192,11.768,7.7093,5.13,0.613
2019/3/25,21.8526,2.9,8.7876,8.6924,4.08,3.92,18.248,8.8,56.301,9.3683,4.154,4.7123,13.5383,24.3175,2.39,8.65,4.67,5.29,11.5056,9.19,17.0596,11.5058,7.5065,5.02,0.625
2019/3/26,21.5633,2.7,8.2489,8.3136,3.86,3.84,18.4424,9,55.0554,9.3583,4.0248,4.545,13.4131,24.4506,2.34,8.78,4.51,5.07,11.0573,8.75,16.7913,11.1077,7.4098,4.83,0.616
2019/3/27,21.4336,2.79,8.2888,8.4133,3.52,3.77,18.7438,8.12,54.5173,9.4478,4.0745,4.4762,12.9698,24.1369,2.35,8.06,4.48,5.02,10.2504,8.53,16.4734,11.1174,7.2939,4.79,0.611
2019/3/28,21.3238,2.6,8.0993,8.4133,3.32,4.15,17.3827,7.31,52.5842,9.3782,4.0447,4.4958,12.7675,24.1084,2.28,7.5,4.41,4.95,9.4236,8.19,16.066,11.0398,7.3326,4.71,0.607
2019/3/29,22.6409,2.63,8.2589,8.4133,3.4,4.57,17.4313,7.43,53.3016,9.6663,4.1441,4.5549,12.9409,24.7833,2.34,7.63,4.53,5.08,9.6129,8.52,16.2945,11.3408,7.5644,4.82,0.64
2019/4/1,23.6288,2.71,8.5781,8.4133,3.52,5.03,17.7716,7.88,54.2583,9.7855,4.2236,5.0074,13.4227,25.2777,2.41,7.93,4.64,5.27,9.8719,9.37,16.7019,11.5447,7.777,4.99,0.647
2019/4/2,25.0457,2.72,8.5083,8.4133,3.51,5.03,17.7716,8.05,54.4874,10.0538,4.164,5.1156,14.7621,25.1161,2.54,8.03,4.62,5.35,10.1309,9.46,16.6721,11.535,8.2697,5.07,0.64
2019/4/3,25.8041,2.74,8.8674,8.4133,3.59,5.03,17.6549,8.05,54.1985,10.4313,4.3031,5.0369,14.5501,25.8291,2.49,8.17,4.7,5.6,10.091,9.66,16.6522,12.1175,8.8783,5.12,0.644
2019/4/4,26.6223,2.79,9.396,8.4133,3.67,5.03,17.7619,8.12,54.9956,10.3816,4.472,5.1746,15.0994,27.198,2.48,8.16,4.75,5.63,10.3899,9.48,16.6025,12.6904,9.1971,5.14,0.625
2019/4/8,28.0392,2.72,9.386,8.4133,3.64,5.53,19.541,8.25,53.2518,10.8485,4.482,5.1156,14.7525,26.6941,2.44,8.06,5.01,5.7,10.7784,9.34,16.7317,12.7389,8.9363,5.08,0.613
2019/4/9,29.3165,2.77,9.4459,8.4133,3.67,5.65,20.0271,8.71,54.7366,11.5539,4.7006,5.1451,14.5983,27.1695,2.46,8.2,4.97,6.08,10.619,9.41,16.9404,13.0594,9.0812,5.22,0.618
2019/4/10,30.4041,2.83,10.1042,8.4133,3.73,6.22,21.5923,8.51,55.3245,11.4744,4.7404,5.5682,14.7236,27.7874,2.53,8.28,4.99,6.69,10.4696,10.35,17.1192,13.5254,9.6608,5.4,0.619
2019/4/11,31.9308,2.89,9.9745,8.4133,4.1,6.84,20.8048,8.97,54.7366,11.4744,4.7503,6.1289,14.4538,27.5497,2.49,8.81,5.49,7.36,10.6588,10.55,17.4371,13.1662,10.0086,5.43,0.608
2019/4/12,30.9829,2.97,10.0244,9.2507,4.1,6.21,19.5604,9.36,53.8995,11.6731,4.7702,6.7388,14.1165,26.9033,2.64,8.66,5.19,7.2,10.5194,10.87,16.9006,13.1759,9.5739,5.63,0.615
2019/4/15,27.8896,2.83,9.4758,10.1777,3.82,5.83,19.4049,8.78,53.3515,10.5306,4.3627,6.7684,14.1743,26.6751,2.62,8.25,4.96,6.83,10.1408,10.42,16.533,13.0302,9.284,6.19,0.6
2019/4/16,28.0891,2.86,9.3661,11.1945,3.82,6,19.5021,9.66,56.5302,10.7194,4.3925,6.8569,14.4345,27.1124,2.63,8.43,5.02,6.78,10.5592,10.22,16.4237,13.1953,9.2261,6.81,0.623
2019/4/17,28.9872,3.03,10.2937,12.311,3.91,6.6,19.8229,10.63,62.1803,10.9876,4.6211,7.5455,15.0319,28.7285,2.88,9.27,5.34,7.19,11.3362,11.24,16.9801,14.3993,10.1535,7.49,0.626
2019/4/18,27.4405,2.92,9.795,12.0418,3.71,6.11,19.2882,10.12,59.1111,11.0274,4.5615,7.0438,14.5983,28.0821,2.83,8.9,5.61,6.88,11.0175,10.99,16.7019,13.9915,10.0859,8.24,0.615
2019/4/19,27.5004,2.98,9.8349,12.1814,3.78,6.16,19.8424,10.27,59.9182,10.8088,4.6112,6.9159,15.3402,28.1676,3.11,9.79,5.55,7.14,11.0673,11.71,16.8211,13.9429,10.1922,9.06,0.618
2019/4/22,26.7421,2.84,9.3661,12.61,3.97,5.84,18.5591,9.72,57.5068,10.63,4.4621,6.5716,15.0801,27.0174,3.18,10.77,5.85,6.91,10.609,11.17,16.4336,13.4769,9.8251,9.36,0.606
2019/4/23,26.8917,2.84,9.2464,11.5733,3.87,5.55,18.6077,9.59,56.7594,10.4213,4.3727,6.2273,14.791,27.0079,2.88,11.85,5.39,6.63,10.0811,11.08,16.076,13.4089,9.6608,8.42,0.591
2019/4/24,28.2388,2.7,9.2763,11.9023,4.06,5.76,18.841,10.55,57.9452,10.5207,4.3826,6.365,15.9955,27.0174,2.98,13.04,5.78,6.67,11.0872,11.67,16.1554,13.4672,9.6415,7.86,0.604
2019/4/25,27.2809,2.57,8.8175,11.1646,3.95,5.32,18.0827,9.88,55.9622,10.0637,4.2733,6.001,15.0126,26.0382,2.99,13.67,5.31,6.33,10.4895,10.54,15.4301,13.1176,9.4579,7.07,0.59
2019/4/26,27.0414,2.44,8.6778,10.6861,3.91,5.28,17.8591,9.3,55.165,9.865,4.2435,5.942,13.8949,25.2682,2.94,13.86,5.32,6.27,9.7623,10.01,14.993,12.535,9.0908,7.06,0.579
2019/4/29,26.0436,2.32,8.5282,10.3871,3.92,4.88,18.4619,8.37,55.454,9.5372,4.1043,5.519,13.3745,25.4013,2.65,12.47,4.95,5.91,8.9554,9.45,14.8241,12.2535,8.9846,6.89,0.579
2019/4/30,26.8019,2.21,8.5282,10.4568,3.91,5,18.3258,7.93,56.6996,9.5471,4.0845,5.6075,13.7792,26.0287,2.69,11.22,5.16,5.93,9.075,9.71,14.6651,12.1272,8.7141,7.04,0.591
2019/5/6,24.1177,2.1,7.8001,9.4102,3.71,4.5,16.9355,7.14,51.8667,8.8318,3.7665,5.0468,12.7097,24.8309,2.42,10.1,4.98,5.44,8.1685,8.74,13.5125,11.2437,7.9798,6.34,0.54
2019/5/7,25.2752,2.11,7.8998,9.4899,3.54,4.5,18.141,7.85,52.8233,8.9411,3.7764,5.1255,13.2975,24.8784,2.53,11.11,5.15,5.54,8.4673,8.92,13.592,11.2728,8.1537,6.18,0.546
2019/5/8,26.3729,2.15,7.82,9.4301,3.38,4.54,17.7716,7.88,51.6674,9.0702,3.7267,5.273,13.1144,24.6503,2.61,10.61,5.35,5.45,8.5171,9.81,13.4629,11.3019,8.202,6.17,0.545
2019/5/9,25.5646,2.1,7.6405,9.3005,3.37,4.43,17.4702,8.18,50.93,9.0206,3.6472,5.2042,13.0084,24.289,2.6,11.67,5.16,5.37,8.3079,9.41,13.5225,11.2728,8.1054,5.96,0.545
2019/5/10,25.3451,2.14,7.9796,9.6992,3.43,4.58,18.5105,8.5,52.076,9.0106,3.7565,5.4009,13.3649,25.0305,2.67,12.84,5.36,5.46,8.4773,9.8,13.5722,11.5544,8.5208,6.25,0.56
2019/5/13,25.4049,2.08,7.8499,9.4201,3.35,4.43,18.6563,8.24,50.8403,8.7921,3.6571,5.2042,13.0855,24.2605,2.54,12.68,5.27,5.25,8.288,9.93,13.4927,11.3311,8.1731,5.88,0.55
2019/5/14,24.8162,2.06,7.7402,9.3005,3.31,4.49,18.7146,7.88,50.0133,8.6431,3.6273,5.1255,13.23,24.0133,2.49,11.86,5.11,5.14,8.029,9.73,13.4132,11.3796,8.1634,5.91,0.55
2019/5/15,25.0457,2.09,7.9796,9.5397,3.38,4.63,19.3174,8.29,51.1094,8.6629,3.6472,5.3124,13.45,24.4411,2.56,12.52,5.38,5.65,8.2183,9.95,13.4231,11.467,8.4629,6.14,0.553
