ÈÕÆÚ,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH,000059.SZ,000096.SZ,000159.SZ,000554.SZ,000637.SZ,000698.SZ,000819.SZ,002221.SZ,002778.SZ,300135.SZ,600028.SH,600256.SH,600387.SH,600688.SH,603798.SH,603906.SH
2017/7/4,1.1418,-0.672,1.4368,-0.2381,0.149,0.1517,1.6005,-0.9009,0.5886,0.7605,1.8519,-0.4762,-0.7004,0.3021,-0.5919,-1.5264,3.1747,0.1582,3.0105,5.2016,1.372,2.4777,0.8122,0.6226,1.0704,1.668,0.1603,0.3474,1.2066,0.4984,0.7807,6.3597,14881691687,7550333440,3396843416,3039004595,2462846178,2853528533,4650431879,14021365193,1613364375,3775640118,5.78125E+11,21825555179,4921659600,48505200000,2294698000,1174160000,9.4286,26.6445,96.4529,931.0424,56.8925,15.8852,153.2994,37.9236,76.0866,179.3057,15.7808,106.1561,123.0862,12.0412,47.493,52.4147,1.594,3.4192,1.5516,4.403,4.0853,1.2804,6.6416,2.6892,4.3493,4.1393,1.0284,1.9605,4.1932,2.8974,6.9379,7.2662,0.5842,8.6221,6.4851,1.4559,1.1802,0.6114,3.4131,0.8921,4.6799,3.5396,0.3793,5.2036,0.5031,0.9206,6.5472,4.5325
2017/7/5,0.8467,0.3383,0,0.5967,0.744,1.2121,-0.8168,0.5455,0.5164,-0.1887,0,0.7177,-0.4702,0.753,1.1165,5.713,1.7971,0.1515,1.8075,2.691,1.3774,3.0799,0.7621,0.6341,1.0868,1.1269,0.085,0.2754,1.5315,0.3674,0.9121,19.67,15007689077,7575875840,3396843416,3057137081,2481170927,2888116757,4612447021,14097845367,1621695000,3768516269,5.78125E+11,21982197920,4898517000,48870450000,2320318000,1241240000,9.5084,26.7346,96.4529,936.5976,57.3158,16.0778,152.0473,38.1305,76.4795,178.9674,15.7808,106.9179,122.5074,12.1318,48.0233,55.4092,1.6075,3.4308,1.5516,4.4292,4.1157,1.2959,6.5874,2.7039,4.3718,4.1315,1.0284,1.9746,4.1735,2.9193,7.0154,7.6813,0.5891,8.6513,6.4851,1.4646,1.1889,0.6188,3.3852,0.897,4.7041,3.533,0.3793,5.2409,0.5008,0.9276,6.6203,4.7914
2017/7/6,-0.3731,-0.5394,0.1416,-0.5931,0.7386,2.2455,-0.8235,-0.8137,0.1712,-0.7561,0.1653,0.2375,-2.126,0.299,0.3312,-0.377,1.7434,0.1838,1.425,2.8055,2.0719,4.8538,0.7064,0.6749,1.4807,1.4021,0.0946,0.3683,2.2453,0.3312,1.1874,15.8423,14951690237,7535008000,3401654809,3039004595,2499495675,2952969679,4574462163,13983125106,1624471875,3740020872,5.7908E+11,22034412166,4794375300,49016550000,2328004000,1236560000,9.473,26.5904,96.5895,931.0424,57.7391,16.4388,150.7951,37.8202,76.6104,177.6141,15.8069,107.1719,119.9029,12.1681,48.1824,55.2003,1.6015,3.4123,1.5538,4.403,4.1461,1.325,6.5331,2.6819,4.3793,4.1003,1.0301,1.9793,4.0848,2.928,7.0386,7.6523,0.5869,8.6046,6.4942,1.4559,1.1977,0.6327,3.3573,0.8897,4.7122,3.5062,0.38,5.2534,0.4901,0.9303,6.6423,4.7734
2017/7/7,-0.2809,-0.2712,-0.8523,0.4773,1.6129,0.7321,-0.0593,1.2762,0.6838,0.1905,-0.33,0.237,-1.1263,0.149,0.1834,0.0841,1.2806,0.1711,1.3351,2.8099,2.0907,2.9791,0.5544,0.5929,1.8275,1.2276,0.0682,0.2836,2.2358,0.3009,1.1849,15.9189,14909691107,7514574080,3358352272,3053510583,2539810121,2974587319,4571748959,14161578845,1635579375,3747144721,5.77169E+11,22086626413,4740375900,49089600000,2332274000,1237600000,9.4463,26.5183,95.36,935.4865,58.6704,16.5591,150.7057,38.3029,77.1343,177.9524,15.7547,107.4259,118.5525,12.1862,48.2707,55.2467,1.597,3.403,1.534,4.424,4.213,1.3347,6.5293,2.7161,4.4092,4.1081,1.0267,1.984,4.0388,2.9324,7.0515,7.6588,0.5853,8.5813,6.4116,1.4629,1.217,0.6373,3.3553,0.901,4.7444,3.5129,0.3787,5.2658,0.4846,0.9317,6.6544,4.7774
2017/7/10,3.4742,-1.8355,0.8596,0.1188,-0.4329,0.1453,-0.2967,2.0702,-2.275,-3.8023,1.6556,0.2364,-0.7323,-0.744,-2.7829,-5.3361,3.3089,0.3226,1.5098,3.0725,2.3241,2.3185,0.6901,0.9448,1.7359,4.8796,0.1112,0.5187,2.2668,0.5421,1.513,15.4329,15427680376,7376645120,3387220630,3057137081,2528815272,2978910847,4558182938,14454752844,1598369250,3604667736,5.86725E+11,22138840660,4705662000,48724350000,2267370000,1171560000,9.7745,26.0316,96.1797,936.5976,58.4164,16.5832,150.2585,39.0958,75.3794,171.1862,16.0155,107.6798,117.6843,12.0956,46.9274,52.2987,1.6525,3.3406,1.5472,4.4292,4.1948,1.3366,6.5099,2.7724,4.3089,3.9519,1.0437,1.9886,4.0092,2.9105,6.8553,7.2501,0.6056,8.4238,6.4667,1.4646,1.2118,0.6383,3.3454,0.9197,4.6365,3.3793,0.385,5.2783,0.481,0.9248,6.4693,4.5224
2017/7/11,-2.1779,-0.4155,-0.8523,-3.3215,-2.3188,-2.3222,-2.381,-2.5573,-1.5983,-3.5573,0.1629,-1.1792,-2.2131,0.5997,-5.0094,-2.8407,2.6525,0.2366,1.4934,2.902,2.1788,2.7856,0.7147,0.8405,1.2965,3.0742,0.0679,0.3345,1.9656,0.4002,2.5294,9.9681,15091687337,7345994240,3358352272,2955595161,2470176078,2909734398,4449654773,14085098671,1572822000,3476438449,5.8768E+11,21877769426,4601520300,49016550000,2153788000,1138280000,9.5617,25.9234,95.36,905.4887,57.0618,16.1981,146.6809,38.096,74.1746,165.0966,16.0416,106.41,115.0798,12.1681,44.5766,50.8131,1.6165,3.3267,1.534,4.2821,4.0975,1.3056,6.3549,2.7015,4.24,3.8113,1.0454,1.9652,3.9205,2.928,6.5119,7.0441,0.5924,8.3888,6.4116,1.416,1.1837,0.6234,3.2657,0.8961,4.5623,3.2591,0.3856,5.216,0.4704,0.9303,6.1452,4.394
2017/7/12,3.4323,-1.669,-2.2923,1.227,3.4125,0.4458,-2.378,-0.6335,-0.8475,-2.459,-1.1382,-0.2387,2.3589,0.149,1.6653,0.4111,3.2647,0.3064,1.9828,2.1273,3.5095,2.3197,1.1386,0.6345,1.4197,3.5413,0.0789,0.3828,2.6089,0.3948,0.98,7.1589,15609676605,7223390720,3281369985,2991860132,2554469920,2922704982,4343839812,13995871802,1559493000,3390952257,5.80991E+11,21825555179,4686376500,49089600000,2189656000,1142960000,9.8898,25.4907,93.1741,916.599,59.009,16.2703,143.1928,37.8547,73.546,161.0368,15.859,106.1561,117.202,12.1862,45.319,51.022,1.672,3.2712,1.4988,4.3347,4.2373,1.3114,6.2038,2.6844,4.2041,3.7176,1.0335,1.9605,3.9928,2.9324,6.6203,7.0731,0.6128,8.2488,6.2646,1.4333,1.2241,0.6262,3.1881,0.8905,4.5237,3.179,0.3812,5.2036,0.4791,0.9317,6.2475,4.412
2017/7/13,2.0628,0.1414,3.2258,2.1818,1.5782,0.8876,0,2.0036,-0.8191,3.5714,1.6447,1.1962,-2.0576,0.7728,-1.8331,-0.9099,3.9748,0.2129,2.3676,4.0088,5.979,3.5918,0.4385,0.4867,0.8252,4.0676,0.1155,0.3817,2.012,0.454,1.1433,4.3147,15931669934,7233607680,3387220630,3057137081,2594784366,2948646151,4343839812,14276299106,1546719375,3512057695,5.90547E+11,22086626413,4589949000,47628600000,2149518000,1132560000,10.0938,25.5268,96.1797,936.5976,59.9403,16.4147,143.1928,38.6131,72.9436,166.7881,16.1199,107.4259,114.7904,11.8235,44.4883,50.5577,1.7064,3.2758,1.5472,4.4292,4.3042,1.3231,6.2038,2.7381,4.1697,3.8503,1.0505,1.984,3.9106,2.8451,6.499,7.0087,0.6254,8.2604,6.4667,1.4646,1.2434,0.6318,3.1881,0.9083,4.4866,3.2925,0.3875,5.2658,0.4692,0.904,6.133,4.3719
2017/7/14,-0.1757,-0.1412,-2.1307,-1.898,-0.8475,-1.4663,-2.7483,-0.4464,-2.8366,-2.6369,0.6472,0.4728,1.0924,0.1534,0.6357,-1.2397,2.1661,0.1323,1.7818,2.628,2.3453,4.2219,0.8576,0.3964,1.3758,2.5617,0.1322,0.4126,1.4435,0.3544,0.6079,3.5219,15903670515,7223390720,3315049736,2999113127,2572794668,2905410870,4224458830,14212565627,1502844750,3419447654,5.94369E+11,22191054907,4640091300,47701650000,2163182000,1118520000,10.0761,25.4907,94.1304,918.8211,59.4323,16.174,139.2574,38.4408,70.8745,162.3901,16.2242,107.9338,116.0444,11.8417,44.7711,49.931,1.7034,3.2712,1.5142,4.3452,4.2677,1.3037,6.0333,2.7259,4.0514,3.7488,1.0573,1.9933,3.9533,2.8494,6.5403,6.9218,0.6243,8.2488,6.3289,1.4368,1.2328,0.6225,3.1005,0.9043,4.3594,3.2057,0.39,5.2907,0.4743,0.9054,6.172,4.3177
2017/7/17,-6.9542,-4.1018,-10.0145,-7.3761,-4.7009,-7.1429,-7.8356,-4.2152,-10.0148,-8.5417,1.6077,-2.8235,-6.8994,-1.072,-6.3166,-9.9954,3.3593,0.2939,3.7108,4.001,3.1964,5.0885,1.4494,0.8302,2.257,3.2705,0.213,0.9129,2.9474,0.6055,1.4403,10.2211,14797693428,6927098880,2983063623,2777896802,2451851329,2697881522,3893447927,13613470933,1352338125,3127369834,6.03925E+11,21564483945,4319952000,47190300000,2026542000,1006720000,9.3754,24.4452,84.7037,851.0483,56.6385,15.0188,128.3458,36.8204,63.7766,148.5192,16.485,104.8862,108.038,11.7147,41.943,44.9402,1.585,3.137,1.3626,4.0247,4.0671,1.2105,5.5605,2.611,3.6456,3.4286,1.0743,1.9371,3.6806,2.8189,6.1271,6.23,0.5809,7.9104,5.6951,1.3308,1.1749,0.578,2.8575,0.8661,3.9228,2.9319,0.3963,5.1413,0.4416,0.8957,5.7821,3.8861
2017/7/18,3.5951,2.0649,0.9677,1.5666,2.8401,2.2436,1.1847,-1.1236,0.616,1.139,-0.6329,-0.4843,1.1607,-1.2384,1.1378,-1.3946,2.2656,0.2802,1.4723,2.0052,2.2991,2.2859,0.904,0.7396,1.5648,1.6352,0.1581,1.106,1.4489,0.3125,0.8611,5.3867,15329682406,7070136320,3011931980,2821414767,2521485373,2758410915,3939572397,13460510585,1360668750,3162989080,6.00103E+11,21460055451,4370094300,46605900000,2049600000,992680000,9.7124,24.9499,85.5234,864.3807,58.2471,15.3557,129.8663,36.4067,64.1694,150.2108,16.3807,104.3783,109.2921,11.5697,42.4203,44.3134,1.642,3.2018,1.3758,4.0877,4.1826,1.2377,5.6264,2.5817,3.6681,3.4677,1.0675,1.9277,3.7233,2.784,6.1969,6.1431,0.6018,8.0738,5.7502,1.3517,1.2083,0.591,2.8914,0.8564,3.9469,2.9653,0.3938,5.1164,0.4467,0.8846,5.8479,3.8319
2017/7/19,6.3927,2.7457,1.5974,2.3136,3.1977,3.9185,0.551,1.1364,0.4082,3.8288,-0.1637,3.163,1.677,4.3887,1.5833,0.9429,5.0363,0.2445,1.8566,2.6331,3.9965,3.0829,0.6395,1.1512,1.003,2.5202,0.201,0.9316,1.9626,0.8403,0.904,5.4831,16309662103,7264258560,3060045910,2886691715,2602114266,2866499117,3961278030,13613470933,1366222500,3284094518,5.82902E+11,22138840660,4443379200,48651300000,2082052000,1002040000,10.3333,25.635,86.8896,884.3792,60.1096,15.9574,130.5818,36.8204,64.4313,155.9621,15.9112,107.6798,111.1248,12.0774,43.0919,44.7313,1.7469,3.2897,1.3977,4.1823,4.3164,1.2862,5.6574,2.611,3.6831,3.6004,1.0369,1.9886,3.7857,2.9062,6.295,6.201,0.6402,8.2954,5.8421,1.383,1.2469,0.6142,2.9073,0.8661,3.9631,3.0788,0.3825,5.2783,0.4542,0.9234,5.9405,3.8681
2017/7/20,1.8026,0.211,0,1.005,-0.8451,2.4133,0.4795,7.6779,1.0976,-0.6508,1.4754,0.4717,0.9549,-0.6006,4.5119,-2.0239,9.0606,0.2084,1.3932,2.5007,3.312,3.8636,0.5839,1.9277,1.3135,1.7743,0.1596,0.681,1.7573,0.5576,1.8733,6.0581,16603656013,7279584000,3060045910,2915703693,2580124568,2935675566,3980270459,14658699975,1381217625,3262722970,5.91503E+11,22243269154,4485807300,48359100000,2175992000,981760000,10.5196,25.689,86.8896,893.2674,59.6017,16.3425,131.2079,39.6474,65.1385,154.9472,16.146,108.1877,112.1859,12.0049,45.0362,43.826,1.7784,3.2966,1.3977,4.2243,4.2799,1.3172,5.6845,2.8115,3.7235,3.577,1.0522,1.998,3.8219,2.8887,6.579,6.0755,0.6518,8.3129,5.8421,1.3969,1.2364,0.629,2.9212,0.9326,4.0066,3.0588,0.3881,5.3032,0.4586,0.9179,6.2085,3.7898
2017/7/21,3.3727,0.0702,1.1006,0.995,4.4034,0.5891,-0.6135,-1.5652,6.4335,0.8734,0,0.4695,-1.8057,2.719,-2.4725,-1.9597,7.1565,0.1725,1.6782,3.3322,6.2665,3.4745,0.3745,1.0607,4.3042,2.8313,0.1049,0.7048,1.9737,0.913,1.1349,5.3902,17163644411,7284692480,3093725660,2944715670,2693738007,2952969679,3955851622,14429259453,1470077625,3291218367,5.91503E+11,22347697648,4404808200,49674000000,2122190000,962520000,10.8744,25.7071,87.8459,902.1557,62.2262,16.4388,130.4029,39.0268,69.3292,156.3004,16.146,108.6957,110.1602,12.3313,43.9227,42.9671,1.8384,3.2989,1.4131,4.2664,4.4683,1.325,5.6497,2.7675,3.963,3.6082,1.0522,2.0074,3.7529,2.9673,6.4163,5.9565,0.6738,8.3188,5.9064,1.4108,1.2908,0.6327,2.9033,0.918,4.2643,3.0855,0.3881,5.3281,0.4503,0.9428,6.055,3.7155
2017/7/24,-0.0816,-0.4909,-0.311,1.8473,0.8163,3.6603,-1.4403,2.9152,-1.02,-0.6494,-1.9386,1.6355,3.6778,1.1765,0.8451,1.8909,7.4899,0.1234,1.1635,3.4867,5.2115,7.8007,0.7142,1.3838,2.3288,1.8605,0.1419,0.9012,2.4038,0.9338,0.7728,4.9851,17149644701,7248933120,3084102875,2999113127,2715727705,3061057881,3898874335,14849900409,1455082500,3269846820,5.80036E+11,22713197375,4566806400,50258400000,2140124000,980720000,10.8655,25.5809,87.5727,918.8211,62.7341,17.0405,128.5247,40.1646,68.622,155.2855,15.833,110.4734,114.2116,12.4764,44.2938,43.7795,1.8369,3.2827,1.4087,4.3452,4.5048,1.3735,5.5683,2.8482,3.9226,3.5848,1.0318,2.0402,3.8909,3.0022,6.4706,6.0691,0.6732,8.2779,5.888,1.4368,1.3013,0.6559,2.8615,0.9448,4.2208,3.0655,0.3806,5.4152,0.4668,0.9539,6.1062,3.7858
2017/7/25,2.5306,-0.8457,-0.936,0.6046,-1.2146,-1.2712,10.0209,-0.4292,0.687,3.9216,0.1647,-1.1494,0.2534,-0.1453,-1.8755,0.5302,5.7399,0.0966,1.065,2.4053,2.7489,4.0523,1.8258,0.682,1.8537,3.8947,0.0922,0.4741,2.1696,0.594,0.7181,3.6157,17583635710,7187631360,3055234517,3017245612,2682743158,3022146128,4289575730,14786166931,1465079250,3398076107,5.80991E+11,22452126141,4578377700,50185350000,2099986000,985920000,11.1405,25.3646,86.753,924.3762,61.9722,16.8239,141.404,39.9922,69.0935,161.3751,15.859,109.2036,114.501,12.4582,43.4631,44.0117,1.8834,3.255,1.3955,4.3714,4.4501,1.356,6.1263,2.8359,3.9496,3.7254,1.0335,2.0168,3.9008,2.9978,6.3492,6.1013,0.6903,8.2079,5.8329,1.4455,1.2855,0.6475,3.1483,0.9408,4.2498,3.1857,0.3812,5.353,0.468,0.9525,5.9917,3.8058
2017/7/26,2.4682,1.7768,-0.1575,1.5625,2.5956,3.7196,4.6806,3.7069,-2.9568,0.6289,0.9868,0.4651,0.2527,-0.4367,0.0813,-1.8987,7.7567,0.196,1.0811,4.9367,5.1184,7.0816,3.0362,1.9273,3.1532,3.8138,0.1388,0.406,1.2119,0.646,0.7542,3.3494,18017626719,7315343360,3050423124,3064390075,2752377202,3134557858,4490352835,15334274843,1421760000,3419447654,5.86725E+11,22556554635,4589949000,49966200000,2101694000,967200000,11.4154,25.8152,86.6164,938.8196,63.5808,17.4497,148.0225,41.4746,67.0505,162.3901,16.0155,109.7115,114.7904,12.4038,43.4985,43.176,1.9299,3.3128,1.3933,4.4398,4.5656,1.4065,6.413,2.9411,3.8328,3.7488,1.0437,2.0262,3.9106,2.9847,6.3544,5.9854,0.7073,8.3538,5.8237,1.4681,1.3189,0.6716,3.2956,0.9756,4.1242,3.2057,0.385,5.3778,0.4692,0.9484,5.9965,3.7336
2017/7/27,-3.6519,-0.1397,1.1041,1.0651,-0.7989,-0.6897,-0.7855,-0.9975,1.3281,0.8333,0,0,2.1849,1.1696,1.219,2.6344,6.8539,0.1663,1.4435,5.6884,4.219,9.211,1.8752,1.1364,2.6695,3.6887,0.1118,0.4614,2.2642,0.9334,1.234,6.0675,17359640350,7305126400,3084102875,3097028549,2730387504,3112940218,4455081181,15181314495,1440642750,3447943052,5.86725E+11,22556554635,4690233600,50550600000,2127314000,992680000,10.9986,25.7792,87.5727,948.8189,63.0728,17.3293,146.8598,41.0609,67.941,163.7433,16.0155,109.7115,117.2984,12.5489,44.0287,44.3134,1.8594,3.3082,1.4087,4.487,4.5291,1.3968,6.3627,2.9117,3.8837,3.7801,1.0437,2.0262,3.9961,3.0196,6.4318,6.1431,0.6815,8.3421,5.888,1.4837,1.3084,0.667,3.2697,0.9659,4.1789,3.2324,0.385,5.3778,0.4795,0.9595,6.0696,3.8319
2017/7/28,-0.0806,-0.8392,-0.156,-0.9368,-0.8054,-0.2778,-0.9744,-1.0915,0.5397,-2.2727,-0.4886,-0.9259,-1.2336,-1.4451,-0.562,-1.1524,4.1618,0.0946,1.0813,3.0206,2.9163,4.1901,0.7813,0.6317,2.3645,2.6089,0.0715,0.3895,1.4083,0.5076,0.5502,4.4365,17345640640,7243824640,3079291482,3068016572,2708397806,3104293161,4411669915,15015607452,1448418000,3369580709,5.83858E+11,22347697648,4632377100,49820100000,2115358000,981240000,10.9897,25.5629,87.4361,939.9306,62.5648,17.2812,145.4287,40.6127,68.3077,160.0219,15.9373,108.6957,115.8515,12.3676,43.7813,43.8028,1.8579,3.2804,1.4065,4.445,4.4927,1.3929,6.3007,2.8799,3.9047,3.6941,1.0386,2.0074,3.9468,2.976,6.3957,6.0723,0.6809,8.2721,5.8788,1.4698,1.2978,0.6651,3.2379,0.9554,4.2015,3.159,0.3831,5.3281,0.4735,0.9456,6.0355,3.7878
2017/7/31,3.4705,0.0705,0.7813,2.3641,3.1123,2.9248,3.69,1.7827,0.1917,1.6913,0,2.3364,0.8326,0.1466,-0.7671,-0.106,5.5607,0.1532,1.4078,3.8451,4.811,5.8324,1.8851,1.0369,1.2939,2.182,0.1266,0.7558,2.3286,0.8738,0.7369,2.8134,17947628169,7248933120,3103348446,3140546515,2792691649,3195087251,4574462163,15283288060,1451194875,3426571504,5.83858E+11,22869840116,4670948100,49893150000,2099132000,980200000,11.3711,25.5809,88.1192,962.1512,64.512,17.7866,150.7951,41.3367,68.4387,162.7284,15.9373,111.2353,116.8161,12.3857,43.4454,43.7563,1.9224,3.2827,1.4175,4.5501,4.6325,1.4336,6.5331,2.9313,3.9121,3.7566,1.0386,2.0543,3.9796,2.9804,6.3466,6.0659,0.7045,8.2779,5.9247,1.5046,1.3382,0.6846,3.3573,0.9724,4.2095,3.2124,0.3831,5.4525,0.4775,0.947,5.9892,3.7838
2017/8/1,-2.9641,-0.3524,-0.4651,-1.3857,-2.4934,-2.7064,-2.4911,0.6672,0.0383,-0.6237,1.8003,1.1416,-1.0735,1.6105,0.1221,1.1141,4.6045,0.2049,1.6757,4.248,4.1613,4.5915,1.1161,1.57,2.2626,1.9175,0.1842,1.0797,1.1141,0.8799,0.6376,4.3704,17415639190,7223390720,3088914267,3097028549,2723057605,3108616690,4460507590,15385261625,1451750250,3405199956,5.94369E+11,23130911350,4620805800,50696700000,2101694000,991120000,11.034,25.4907,87.7093,948.8189,62.9035,17.3053,147.0387,41.6125,68.4649,161.7134,16.2242,112.5051,115.5621,12.5852,43.4985,44.2438,1.8654,3.2712,1.4109,4.487,4.517,1.3948,6.3704,2.9508,3.9136,3.7332,1.0573,2.0778,3.9369,3.0284,6.3544,6.1334,0.6837,8.2488,5.8972,1.4837,1.3048,0.666,3.2737,0.9789,4.2111,3.1923,0.39,5.5148,0.4724,0.9622,5.9965,3.8259
2017/8/2,-3.7781,-1.5559,1.2461,-1.9906,-2.5572,-0.6954,0.1217,-1.9884,-0.8416,-1.8828,-1.2862,0.2257,-2.0868,-0.7205,2.8037,-2.7807,5.1729,0.1809,2.9694,3.3364,3.0831,4.1046,1.0906,0.8405,1.638,2.5037,0.1595,0.869,1.9416,0.8284,1.4609,4.1241,16757652822,7111004160,3127405411,3035378098,2653423561,3086999049,4465933998,15079340930,1439532000,3341085312,5.86725E+11,23183125597,4524378300,50331450000,2160620000,963560000,10.6172,25.0941,88.8023,929.9314,61.2949,17.1849,147.2175,40.7851,67.8886,158.6686,16.0155,112.7591,113.1506,12.4945,44.718,43.0135,1.7949,3.2203,1.4285,4.3977,4.4015,1.3851,6.3782,2.8922,3.8807,3.6629,1.0437,2.0824,3.8548,3.0065,6.5325,5.9629,0.6578,8.1204,5.9707,1.4542,1.2715,0.6614,3.2777,0.9594,4.1757,3.1322,0.385,5.5272,0.4625,0.9553,6.1647,3.7195
2017/8/3,-0.5848,0.5029,1.6923,4.0621,4.1436,0.7003,0.1823,1.1834,-0.2701,0.6397,-0.8143,0.4505,-0.5115,-1.3062,1.7391,0.9714,3.1115,0.1361,2.694,6.3589,4.15,2.7261,1.1507,0.9356,1.4426,2.5801,0.111,0.5207,0.9036,0.6061,1.8688,3.7445,16659654852,7146763520,3180330733,3158679000,2763372051,3108616690,4474073610,15257794669,1435644375,3362456860,5.81947E+11,23287554091,4501235700,49674000000,2198196000,972920000,10.5551,25.2203,90.3051,967.7064,63.8347,17.3053,147.4859,41.2678,67.7053,159.6836,15.8851,113.267,112.5718,12.3313,45.4957,43.4314,1.7844,3.2365,1.4527,4.5764,4.5838,1.3948,6.3898,2.9264,3.8702,3.6863,1.0352,2.0918,3.835,2.9673,6.6461,6.0208,0.654,8.1613,6.0717,1.5133,1.3242,0.666,3.2837,0.9708,4.1644,3.1523,0.3819,5.5521,0.4601,0.9428,6.2719,3.7557
2017/8/4,1.6807,0.4289,1.6641,2.9851,-1.9894,-0.1391,-1.8799,-1.4202,-1.5861,-0.8475,0.1642,0.8969,3.1705,1.4706,-1.3986,-0.8552,4.0879,0.1441,3.6096,7.5031,4.0798,4.923,0.8842,0.8139,0.9966,1.8027,0.1289,0.9993,2.1648,1.0264,0.8335,3.2067,16939649052,7177414400,3233256056,3252967926,2708397806,3104293161,4389964282,15041100843,1412874000,3333961463,5.82902E+11,23496411078,4643948400,50404500000,2167452000,964600000,10.7325,25.3285,91.8079,996.5931,62.5648,17.2812,144.7132,40.6817,66.6314,158.3303,15.9112,114.2828,116.1409,12.5126,44.8594,43.0599,1.8144,3.2504,1.4768,4.713,4.4927,1.3929,6.2697,2.8848,3.8088,3.6551,1.0369,2.1106,3.9566,3.0109,6.5532,5.9693,0.665,8.1963,6.1727,1.5584,1.2978,0.6651,3.2219,0.957,4.0984,3.1256,0.3825,5.6019,0.4747,0.9567,6.1842,3.7235
2017/8/7,-2.1488,0.8541,0.1488,5.3512,1.0825,-0.2786,0.1236,0,0.0393,0.8547,-0.9836,0.4444,0.1661,2.7536,3.3885,0.8625,3.4352,0.1936,1.9629,9.127,2.6213,3.16,0.7223,0.6051,0.8797,1.1097,0.1486,0.5372,1.3876,1.501,1.8382,2.3954,16575656593,7238716160,3238067449,3427039788,2737717403,3095646105,4395390691,15041100843,1413429375,3362456860,5.77169E+11,23600839572,4651662600,51792450000,2240896000,972920000,10.5019,25.5448,91.9445,1049.9225,63.2421,17.2331,144.8921,40.6817,66.6576,159.6836,15.7547,114.7908,116.3338,12.8572,46.3795,43.4314,1.7754,3.2781,1.479,4.9652,4.5413,1.389,6.2774,2.8848,3.8103,3.6863,1.0267,2.12,3.9632,3.0938,6.7752,6.0208,0.6507,8.2663,6.1819,1.6418,1.3119,0.6633,3.2259,0.957,4.1,3.1523,0.3787,5.6268,0.4755,0.983,6.3937,3.7557
2017/8/8,0.2534,-0.6351,-0.8915,0.1058,1.7403,-0.5587,-0.2469,0.339,-0.668,-0.2119,-0.1656,0,4.6434,-0.141,0.343,-0.4276,2.8366,0.1271,1.1896,5.4591,4.7357,3.4967,0.5381,0.6119,0.748,1.304,0.0891,0.631,4.1365,0.8606,1.2343,2.9271,16617655723,7192739840,3209199091,3430666285,2785361749,3078351993,4384537874,15092087626,1403988000,3355333011,5.76213E+11,23600839572,4867660200,51719400000,2248582000,968760000,10.5285,25.3826,91.1248,1051.0336,64.3427,17.1368,144.5344,40.8196,66.2124,159.3452,15.7286,114.7908,121.7357,12.8391,46.5386,43.2456,1.7799,3.2573,1.4659,4.9704,4.6203,1.3813,6.2619,2.8946,3.7849,3.6785,1.025,2.12,4.1472,3.0894,6.7985,5.9951,0.6523,8.2138,6.1268,1.6436,1.3347,0.6596,3.2179,0.9602,4.0726,3.1456,0.3781,5.6268,0.4976,0.9816,6.4156,3.7396
2017/8/9,1.4322,1.2784,0.1499,0.74,-0.6579,2.9494,-2.0421,0.5068,1.4636,1.4862,-0.1658,1.3274,-0.3962,-1.2712,-0.4558,-0.4831,2.7733,0.2373,1.8235,5.665,3.0821,5.0249,0.8452,0.71,1.028,2.4448,0.0556,0.8058,1.9537,0.5691,0.7428,2.0717,16855650792,7284692480,3214010484,3456051765,2767037001,3169146083,4295002138,15168567800,1424536875,3405199956,5.75258E+11,23914125053,4848374700,51061950000,2238334000,964080000,10.6793,25.7071,91.2614,1058.8108,63.9194,17.6422,141.5828,41.0265,67.1815,161.7134,15.7025,116.3145,121.2534,12.6759,46.3265,43.0367,1.8054,3.2989,1.4681,5.0072,4.5899,1.422,6.134,2.9093,3.8403,3.7332,1.0233,2.1481,4.1308,3.0502,6.7675,5.9661,0.6617,8.3188,6.136,1.6557,1.3259,0.679,3.1522,0.9651,4.1322,3.1923,0.3775,5.7015,0.4956,0.9692,6.3864,3.7215
