ÈÕÆÚ,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH,000589.SZ,000599.SZ,002068.SZ,002224.SZ,002381.SZ,002442.SZ,002753.SZ,300121.SZ,300320.SZ,300587.SZ,300731.SZ,300767.SZ,600182.SH,600469.SH,601058.SH,601163.SH,601500.SH,601966.SH,603033.SH
2017/2/6,0.8264,1.5038,3.7313,0.7628,0.0903,0.3754,0.7353,1.5691,0.9445,5.1227,,,2.7581,0,0.2353,1.814,5.1641,1.4943,10.0045,0.8775,2.5365,9.0719,1.088,1.0508,0.5129,3.0485,1.0174,0.6986,20.4687,,,1.3768,,0.5289,2.6206,11.0267,1.6831,27.7215,4546984262,5086454486,5905749708,6765374951,2400024030,4273382038,1871694000,4534997528,4036734551,1013740000,,,4686900000,6715213871,9629811852,6174000000,3419668112,5162000000,1115705000,310.6507,57.3123,62.748,42.3106,88.0776,208.2372,61.4562,31.0475,60.4504,57.4945,,,62.0131,79.4217,26.9765,29.9315,83.4401,30.6587,56.3579,1.3201,2.0692,2.8986,5.9992,2.929,5.9247,5.3084,7.4564,6.0064,5.1622,,,9.8263,2.7394,2.1561,3.1496,5.6093,3.8678,4.0688,0.8466,1.1088,1.3482,11.4344,4.4291,3.4816,4.4404,3.9258,5.8618,13.9693,,,3.1002,0.9167,0.8778,3.6805,4.228,2.9447,5.8834
2017/2/7,-0.3279,0,4.5221,0.9635,-0.4513,-0.374,-1.1861,-0.7724,2.0468,-1.4363,,,2.2125,0,0.939,-1.1014,0.1535,-0.9299,0.529,1.3964,1.9297,8.3749,2.4536,1.6805,0.4957,2.9332,0.6386,1.2219,18.1851,,,2.1225,,0.6408,2.1325,10.012,1.2774,21.4273,4532076116,5086454486,6172813415,6830560945,2389193597,4257400804,1849493250,4499967838,4119357773,999180000,,,4790600000,6715213871,9720232620,6106000000,3424915684,5114000000,1121607000,309.6322,57.3123,65.5856,42.7183,87.6802,207.4585,60.7272,30.8077,61.6877,56.6688,,,63.3852,79.4217,27.2298,29.6019,83.5682,30.3736,56.656,1.3158,2.0692,3.0296,6.0571,2.9158,5.9026,5.2454,7.3988,6.1293,5.0881,,,10.0438,2.7394,2.1764,3.1149,5.6179,3.8318,4.0903,0.8438,1.1088,1.4092,11.5446,4.4091,3.4686,4.3878,3.8955,5.9818,13.7686,,,3.1688,0.9167,0.886,3.64,4.2345,2.9173,5.9145
2017/2/8,1.9737,6.7901,-0.1967,0.6817,0.1813,0.6006,0.7387,1.0778,2.235,3.4869,,,1.5969,0,-0.2326,2.9479,1.7365,2.151,0.4453,3.4941,10.437,7.3526,1.7622,1.2209,0.3894,3.1972,1.0376,1.1786,26.7702,,,1.8102,,0.694,5.5576,10.9528,3.1838,23.4065,4621524987,5431831026,6160674156,6877122369,2393525770,4282970779,1863155250,4548470486,4211423648,1034020000,,,4867100000,6715213871,9697627428,6286000000,3484388173,5224000000,1126601000,315.7433,61.2038,65.4566,43.0095,87.8392,208.7045,61.1758,31.1397,63.0664,58.6447,,,64.3974,79.4217,27.1665,30.4745,85.0193,31.0269,56.9083,1.3418,2.2097,3.0237,6.0983,2.9211,5.938,5.2842,7.4785,6.2663,5.2655,,,10.2041,2.7394,2.1713,3.2067,5.7154,3.9143,4.1085,0.8605,1.1841,1.4064,11.6233,4.4171,3.4894,4.4202,3.9375,6.1155,14.2487,,,3.2194,0.9167,0.8839,3.7473,4.308,2.9801,5.9409
2017/2/9,0.4839,-0.1156,0.6897,1.5572,0.905,0.2239,5.1329,4.7986,0.2803,-1.4584,,,-2.2354,0,-0.2331,0.0318,-0.251,0.1914,-1.1283,3.0085,6.439,5.7742,2.932,2.0094,0.3363,14.2785,1.4346,1.144,20.4721,,,2.2778,,0.8301,3.0844,7.518,2.4675,10.8267,4643887205,5425551452,6203161564,6984213645,2415186637,4292559520,1958789250,4766732399,4223226966,1018940000,,,4758300000,6715213871,9675022236,6288000000,3475642219,5234000000,1113889000,317.2711,61.1331,65.908,43.6792,88.6341,209.1717,64.3159,32.634,63.2432,57.7895,,,62.9578,79.4217,27.1031,30.4842,84.8059,31.0863,56.2662,1.3483,2.2071,3.0445,6.1933,2.9475,5.9513,5.5554,7.8374,6.2839,5.1887,,,9.976,2.7394,2.1662,3.2077,5.7011,3.9218,4.0621,0.8647,1.1828,1.4161,11.8043,4.4571,3.4972,4.6471,4.1264,6.1326,14.0409,,,3.1474,0.9167,0.8819,3.7485,4.2972,2.9858,5.8738
2017/2/10,1.4446,0.5787,-3.229,-1.5333,0.1794,2.3827,0.2034,-1.0175,-0.6149,-3.3682,,,-0.5359,0,1.1682,-0.4453,-2.5667,-0.6878,-3.9739,5.0177,5.6337,4.7356,1.7887,1.8855,1.4072,5.3915,1.3139,0.6091,16.92,,,1.4823,,1.4674,2.5487,7.0553,1.8155,10.5341,4710973858,5456949319,6002863783,6877122369,2419518810,4394839419,1962774000,4718229752,4197259667,984620000,,,4732800000,6715213871,9788048197,6260000000,3386433486,5198000000,1069624000,321.8545,61.4869,63.7799,43.0095,88.7931,214.1557,64.4468,32.3019,62.8543,55.843,,,62.6204,79.4217,27.4198,30.3485,82.6292,30.8725,54.0302,1.3677,2.2199,2.9462,6.0983,2.9528,6.0931,5.5667,7.7576,6.2452,5.0139,,,9.9226,2.7394,2.1915,3.1935,5.5548,3.8948,3.9007,0.8772,1.1896,1.3704,11.6233,4.4651,3.5805,4.6565,4.0844,6.0949,13.568,,,3.1306,0.9167,0.8922,3.7318,4.1869,2.9653,5.6404
2017/2/13,0.6329,0.4603,6.6734,0.3385,-0.1791,-0.5818,0.6961,0.514,3.0371,4.0401,,,2.4425,0,0.4619,1.4377,0.9298,1.8469,3.9898,2.6336,5.9918,10.3821,1.3193,1.1344,0.634,10.8449,0.9763,1.1289,18.3284,,,1.7633,,0.9377,3.8867,5.0035,3.0795,14.7745,4740790148,5482067613,6403459344,6900403081,2415186637,4369269444,1976436000,4742481075,4324735495,1024400000,,,4848400000,6715213871,9833258581,6350000000,3417918921,5294000000,1112300000,323.8916,61.7699,68.0362,43.1551,88.6341,212.9097,64.8954,32.4679,64.7633,58.0991,,,64.15,79.4217,27.5464,30.7848,83.3975,31.4427,56.1859,1.3764,2.2301,3.1428,6.119,2.9475,6.0576,5.6055,7.7975,6.4349,5.2165,,,10.1649,2.7394,2.2017,3.2394,5.6064,3.9667,4.0563,0.8827,1.1951,1.4619,11.6626,4.4571,3.5597,4.6889,4.1054,6.28,14.1162,,,3.207,0.9167,0.8963,3.7854,4.2258,3.02,5.8654
2017/2/14,-0.4717,1.3746,-0.9479,-0.4049,-0.2691,-0.2195,2.1025,0.5682,0.3821,1.5228,,,-1.0168,0,-0.9195,-0.7244,-1.0235,-0.3778,0.102,2.3503,4.7989,5.0768,1.7527,1.3848,0.4996,10.5682,0.5358,0.7381,19.4695,,,1.19,,0.5064,2.2551,4.8804,1.8005,10.7139,4718427930,5557422494,6342763047,6872466227,2408688377,4359680703,2017991250,4769426990,4341260140,1040000000,,,4799100000,6715213871,9742837812,6304000000,3382935104,5274000000,1113435000,322.3638,62.619,67.3913,42.9803,88.3956,212.4425,66.2598,32.6524,65.0107,58.9839,,,63.4977,79.4217,27.2931,30.5618,82.5439,31.3239,56.2432,1.3699,2.2607,3.1131,6.0942,2.9396,6.0444,5.7233,7.8418,6.4595,5.2959,,,10.0616,2.7394,2.1814,3.2159,5.549,3.9517,4.0605,0.8785,1.2115,1.448,11.6154,4.4451,3.5519,4.7875,4.1288,6.304,14.3311,,,3.1744,0.9167,0.8881,3.758,4.1826,3.0086,5.8714
2017/2/15,-0.6319,-2.5989,-3.0622,-1.8293,-0.6295,-0.2933,-2.708,-1.7514,-2.012,0.5,,,-1.3107,0,0,0.5711,1.3961,-0.4171,0.0612,3.9781,3.8887,4.1025,1.7283,1.0786,0.3931,19.2949,0.5633,3.2738,29.7853,,,1.435,,1.066,4.9276,9.9475,2.9949,18.1735,4688611640,5412992305,6148534896,6746750381,2393525770,4346895716,1963343250,4685894653,4253915591,1045200000,,,4736200000,6715213871,9742837812,6340000000,3430163257,5252000000,1114116000,320.3267,60.9916,65.3276,42.1941,87.8392,211.8195,64.4655,32.0805,63.7027,59.2788,,,62.6654,79.4217,27.2931,30.7363,83.6962,31.1932,56.2776,1.3613,2.202,3.0177,5.9827,2.9211,6.0266,5.5683,7.7045,6.3295,5.3224,,,9.9297,2.7394,2.1814,3.2343,5.6265,3.9352,4.063,0.873,1.18,1.4037,11.4029,4.4171,3.5415,4.6579,4.0564,6.1772,14.4028,,,3.1328,0.9167,0.8881,3.7795,4.241,2.9961,5.875
2017/2/16,4.1335,2.9002,-1.2833,-0.207,0,0,-8.0313,-0.2875,0.333,-2.7612,,,1.4716,0,1.1601,0,-1.7848,0.2666,-2.282,7.1471,6.5444,4.0081,1.469,1.0997,0.4229,15.6868,0.4221,0.6088,17.1626,,,1.2098,,0.8225,2.9561,6.4365,2.0549,10.7811,4882417527,5569981641,6069629710,6732781954,2393525770,4346895716,1805661000,4672421696,4268079572,1016340000,,,4805900000,6715213871,9855863773,6340000000,3368941577,5266000000,1088692000,333.5676,62.7605,64.4893,42.1068,87.8392,211.8195,59.288,31.9883,63.9148,57.642,,,63.5876,79.4217,27.6098,30.7363,82.2024,31.2764,54.9934,1.4175,2.2659,2.979,5.9703,2.9211,6.0266,5.1211,7.6823,6.3506,5.1755,,,10.0758,2.7394,2.2067,3.2343,5.5261,3.9457,3.9702,0.9091,1.2143,1.3856,11.3793,4.4171,3.5415,4.2838,4.0448,6.1978,14.0051,,,3.1789,0.9167,0.8984,3.7795,4.1653,3.004,5.7409
2017/2/17,-1.6794,-2.8185,-2.9,1.8672,0.181,-0.2206,-3.657,-2.4798,0.6637,-3.6071,,,-0.7075,0,-0.6881,1.5142,-0.9346,0.5697,-4.1493,4.283,3.9654,4.1737,4.5429,1.6421,0.4007,8.7603,0.4998,1.8001,15.3232,,,1.2755,,0.6146,7.5634,5.7078,4.6613,9.8254,4800422729,5412992305,5893610448,6858497799,2397857944,4337306975,1739628000,4556554260,4296407534,979680000,,,4771900000,6715213871,9788048197,6436000000,3337456142,5296000000,1043519000,327.9657,60.9916,62.6191,42.893,87.9982,211.3522,57.1199,31.1951,64.3391,55.5628,,,63.1378,79.4217,27.4198,31.2017,81.4342,31.4546,52.7116,1.3937,2.202,2.8926,6.0818,2.9264,6.0133,4.9338,7.4918,6.3928,4.9888,,,10.0046,2.7394,2.1915,3.2832,5.4744,3.9682,3.8055,0.8938,1.18,1.3455,11.5918,4.4251,3.5337,4.1271,3.9445,6.2389,13.4999,,,3.1564,0.9167,0.8922,3.8367,4.1264,3.0212,5.5027
2017/2/20,2.6398,1.7401,1.7508,0.4073,0.7227,0.3685,0.6872,1.7741,-0.1648,-3.3439,,,-0.3563,0,0.9238,-0.4661,-2.4633,1.2462,-2.3276,3.7705,3.1962,3.4589,2.0526,1.8182,0.6329,3.7416,1.0011,0.5763,14.7708,,,0.9176,,0.5779,3.8472,5.8132,5.3004,8.445,4927141962,5507185907,5996794153,6886434654,2415186637,4353288210,1751582250,4637392006,4289325543,946920000,,,4754900000,6715213871,9878468965,6406000000,3255244172,5362000000,1019230000,336.6231,62.0529,63.7154,43.0677,88.6341,212.131,57.5124,31.7485,64.233,53.7048,,,62.9129,79.4217,27.6731,31.0563,79.4282,31.8465,51.4846,1.4305,2.2403,2.9433,6.1066,2.9475,6.0355,4.9677,7.6247,6.3822,4.8219,,,9.9689,2.7394,2.2118,3.2679,5.3396,4.0177,3.7169,0.9174,1.2006,1.369,11.639,4.4571,3.5467,4.1555,4.0145,6.2286,13.0485,,,3.1452,0.9167,0.9004,3.8188,4.0247,3.0588,5.3747
2017/2/21,0.3026,-1.1403,-0.3036,1.6227,2.2422,0.8076,1.625,0.9878,1.541,2.0044,,,0.8938,0,4.3478,0.281,0.806,-0.1492,1.7149,2.5789,3.5492,3.6032,3.5141,5.4824,0.7698,3.9932,0.9252,0.7878,9.6824,,,1.1753,,2.3311,2.6142,4.2173,2.2655,5.1894,4942050107,5444390172,5978585264,6998182072,2469338804,4388446925,1780044750,4683200062,4355424121,965900000,,,4797400000,6715213871,10307967616,6424000000,3281482035,5354000000,1036709000,337.6417,61.3454,63.5219,43.7666,90.6214,213.8442,58.4469,32.0621,65.2228,54.7813,,,63.4752,79.4217,28.8763,31.1435,80.0684,31.799,52.3676,1.4348,2.2148,2.9343,6.2057,3.0136,6.0842,5.0485,7.7,6.4806,4.9186,,,10.058,2.7394,2.308,3.2771,5.3826,4.0117,3.7807,0.9202,1.1869,1.3649,11.8279,4.557,3.5753,4.223,4.0541,6.3246,13.31,,,3.1733,0.9167,0.9396,3.8296,4.0571,3.0542,5.4668
2017/2/22,0.7541,3.8062,4.467,2.9275,-1.4912,1.0197,0.3838,3.7975,0.7046,0.996,,,0.0354,0,-1.5351,-0.9029,2.0256,-0.2988,0.3284,3.1887,8.1161,6.305,6.6392,3.1273,0.7679,4.2423,1.7823,1.9412,9.6377,,,0.8888,,1.3483,3.1405,8.4047,2.3233,6.5975,4979320470,5651616096,6245648972,7203052339,2432515330,4433194381,1786875750,4861043102,4386112746,975520000,,,4799100000,6715213871,10149731271,6366000000,3347951287,5338000000,1040114000,340.188,63.6803,66.3594,45.0478,89.27,216.0247,58.6712,33.2796,65.6824,55.3269,,,63.4977,79.4217,28.433,30.8624,81.6903,31.704,52.5396,1.4457,2.2991,3.0654,6.3874,2.9687,6.1463,5.0678,7.9924,6.5262,4.9676,,,10.0616,2.7394,2.2725,3.2475,5.4916,3.9997,3.7931,0.9271,1.2321,1.4258,12.1741,4.4891,3.6118,4.2392,4.2081,6.3692,13.4426,,,3.1744,0.9167,0.9252,3.795,4.1393,3.0451,5.4848
2017/2/23,-2.3952,-1.2222,-1.2634,-1.4867,-0.6233,-1.5862,-0.5097,-1.3858,-1.7761,2.8785,,,-0.7793,0,0.8909,0.8483,-1.2539,2.6227,1.746,3.2091,9.3259,3.343,3.4562,1.406,0.4605,3.0673,1.2955,0.8989,13.7879,,,1.2111,,2.8523,4.3262,6.0735,7.5976,8.7979,4860055309,5582540788,6166743785,7095961063,2417352724,4362876950,1777767750,4793678314,4308210851,1003600000,,,4761700000,6715213871,10240152039,6420000000,3305970707,5478000000,1058274000,332.0398,62.902,65.5211,44.3781,88.7136,212.5982,58.3722,32.8185,64.5158,56.9194,,,63.0028,79.4217,28.6863,31.1241,80.6659,32.5355,53.4569,1.411,2.271,3.0267,6.2924,2.9501,6.0488,5.042,7.8817,6.4103,5.1106,,,9.9832,2.7394,2.2928,3.2751,5.4228,4.1046,3.8593,0.9049,1.217,1.4078,11.9931,4.4611,3.5545,4.2176,4.1497,6.256,13.8295,,,3.1497,0.9167,0.9334,3.8272,4.0874,3.125,5.5805
2017/2/24,0.6135,0.1125,-0.9843,0.0656,0.448,-0.7326,1.569,2.136,-3.2329,1.0104,,,0.3927,0,0.4415,1.9938,0.582,0.9858,3.7967,2.1539,4.4853,3.6429,2.1877,1.2982,0.6091,2.9485,2.8814,1.6793,16.6424,,,1.4461,,1.4499,5.9228,4.8913,4.7014,13.6662,4889871599,5588820362,6106047488,7100617206,2428183157,4330914482,1805661000,4896072792,4168931706,1013740000,,,4780400000,6715213871,10285362424,6548000000,3325211806,5532000000,1098453000,334.0768,62.9727,64.8762,44.4072,89.111,211.0407,59.288,33.5195,62.4301,57.4945,,,63.2503,79.4217,28.8129,31.7447,81.1354,32.8562,55.4865,1.4197,2.2735,2.9969,6.2965,2.9634,6.0045,5.1211,8.05,6.2031,5.1622,,,10.0224,2.7394,2.3029,3.3404,5.4543,4.145,4.0058,0.9105,1.2184,1.394,12.001,4.4811,3.5285,4.2838,4.2384,6.0538,13.9693,,,3.1621,0.9167,0.9375,3.9035,4.1112,3.1558,5.7924
2017/2/27,-1.8293,-2.809,-4.5726,-2.0984,-1.0705,-0.4428,-1.6393,-2.5316,-4.8698,1.4619,,,3.2717,0,-2.4176,-1.069,0.8417,-1.0846,0.248,2.1314,4.1505,4.6506,2.3459,1.3118,0.6025,2.6045,2.1874,2.2088,15.8211,,,2.9784,,1.3242,4.1517,7.6985,4.6492,10.6445,4800422729,5431831026,5826844522,6951620648,2402190117,4311737001,1776060000,4772121582,3965914646,1028560000,,,4936800000,6715213871,10036705310,6478000000,3353198859,5472000000,1101177000,327.9657,61.2038,61.9097,43.4754,88.1571,210.1062,58.3161,32.6709,59.3899,58.3351,,,65.3196,79.4217,28.1164,31.4053,81.8183,32.4999,55.6241,1.3937,2.2097,2.8598,6.1644,2.9316,5.9779,5.0372,7.8462,5.901,5.2377,,,10.3503,2.7394,2.2472,3.3047,5.5002,4.1001,4.0158,0.8938,1.1841,1.3302,11.7492,4.4331,3.5128,4.2136,4.1311,5.759,14.1735,,,3.2655,0.9167,0.9149,3.8618,4.1458,3.1216,5.8068
2017/2/28,0.3106,1.5029,2.2917,0.9377,0.0902,0.0741,2.7244,-1.1858,-0.8929,1.365,,,4.9931,0,0.6757,0.1852,1.1998,-0.5482,-0.4123,1.3772,2.5154,3.2833,2.2177,1.2797,0.364,3.9787,1.8193,1.3146,15.8185,,,3.4668,,0.5654,2.8626,6.4612,3.4317,9.7697,4815330874,5513465480,5960376375,7016806642,2404356204,4314933248,1824446250,4715535160,3930504694,1042600000,,,5183300000,6715213871,10104520887,6490000000,3393430249,5442000000,1096637000,328.9842,62.1237,63.3285,43.883,88.2366,210.262,59.9048,32.2835,58.8596,59.1313,,,68.5811,79.4217,28.3063,31.4635,82.7999,32.3217,55.3947,1.398,2.2429,2.9254,6.2222,2.9343,5.9823,5.1744,7.7532,5.8483,5.3092,,,10.8671,2.7394,2.2624,3.3108,5.5662,4.0776,3.9992,0.8966,1.2019,1.3607,11.8594,4.4371,3.5154,4.3283,4.0821,5.7076,14.367,,,3.4286,0.9167,0.921,3.8689,4.1956,3.1044,5.7828
2017/3/1,0.1548,-0.9112,0.2037,1.2608,0.1802,0.5926,-0.6864,-0.5143,6.006,-1.995,,,0.0656,0,-0.4474,-0.5547,2.0619,-1.1025,-1.2006,1.4205,2.2236,3.1933,3.8293,1.0988,0.5775,2.4053,1.9167,2.2646,13.9385,,,3.6654,,0.6838,3.0246,12.814,3.6464,9.0225,4822784946,5463228893,5972515635,7105273348,2408688377,4340503222,1811922750,4691283836,4166571042,1021800000,,,5186700000,6715213871,10059310502,6454000000,3463397883,5382000000,1083471000,329.4935,61.5576,63.4574,44.4363,88.3956,211.508,59.4936,32.1174,62.3947,57.9517,,,68.6261,79.4217,28.1797,31.289,84.5072,31.9653,54.7297,1.4002,2.2224,2.9313,6.3007,2.9396,6.0178,5.1389,7.7133,6.1996,5.2033,,,10.8742,2.7394,2.2523,3.2924,5.681,4.0327,3.9512,0.898,1.191,1.3635,12.0089,4.4451,3.5363,4.2986,4.0611,6.0504,14.0803,,,3.4308,0.9167,0.9169,3.8474,4.2821,3.0702,5.7134
2017/3/2,-1.5456,-2.2989,-1.3211,-1.9659,-0.2698,1.62,-1.0053,0.4595,-3.8527,3.0534,,,0.2294,0,-0.8989,0.8677,-1.9192,-0.223,-0.419,1.6375,2.9209,3.2795,2.2369,0.9384,0.8872,2.4131,1.3266,1.5461,23.1757,,,1.7814,,0.7878,4.2858,7.9745,3.1996,8.5555,4748244221,5337637424,5893610448,6965589075,2402190117,4410820653,1793706750,4712840568,4006045926,1053000000,,,5198600000,6715213871,9968889734,6510000000,3396928631,5370000000,1078931000,324.4008,60.1425,62.6191,43.5627,88.1571,214.9345,58.8955,32.265,59.9909,59.7212,,,68.7835,79.4217,27.9264,31.5605,82.8853,31.8941,54.5003,1.3786,2.1713,2.8926,6.1768,2.9316,6.1153,5.0872,7.7488,5.9607,5.3621,,,10.8992,2.7394,2.232,3.321,5.572,4.0237,3.9347,0.8841,1.1636,1.3455,11.7728,4.4331,3.5936,4.2554,4.0798,5.8173,14.5103,,,3.4387,0.9167,0.9087,3.8808,4.1999,3.0634,5.6895
2017/3/3,-0.9419,-0.7059,0.309,1.4706,-0.2705,-0.0725,-0.1904,-1.315,0.4714,4.963,,,0,0,-1.1338,-1.0753,-1.6993,-0.3724,-0.6733,1.4314,1.9386,1.8336,2.3413,0.7648,0.4275,1.9402,1.3933,0.6165,27.3061,,,2.3472,,1.2757,2.8664,4.955,2.1584,5.9886,4703519785,5299959983,5911819338,7068024209,2395691857,4407624406,1790291250,4650864964,4024931233,1105260000,,,5198600000,6715213871,9855863773,6440000000,3339205333,5350000000,1071667000,321.3452,59.718,62.8125,44.2034,87.9187,214.7787,58.7834,31.8407,60.2737,62.6851,,,68.7835,79.4217,27.6098,31.2211,81.4769,31.7753,54.1334,1.3656,2.156,2.9015,6.2676,2.9237,6.1108,5.0775,7.6469,5.9888,5.6283,,,10.8992,2.7394,2.2067,3.2853,5.4773,4.0087,3.9082,0.8758,1.1554,1.3496,11.9459,4.4211,3.591,4.2473,4.0261,5.8447,15.2304,,,3.4387,0.9167,0.8984,3.8391,4.1285,3.052,5.6512
2017/3/6,0.9509,2.0142,1.4374,2.5033,1.3562,0.6526,0.9857,0.2897,0,-0.2117,,,-4.8725,0,0.9174,1.1801,1.2572,1.1589,3.1985,1.3064,2.1896,2.4903,4.8135,1.3679,0.6714,2.7214,1.7682,0.8563,26.6069,,,3.5769,,0.6521,2.9641,4.5089,3.4018,9.509,4748244221,5406712732,5996794153,7244957621,2428183157,4436390628,1807938000,4664337921,4024931233,1102920000,,,4945300000,6715213871,9946284542,6516000000,3381185913,5412000000,1105944000,324.4008,60.9208,63.7154,45.3099,89.111,216.1805,59.3628,31.933,60.2737,62.5524,,,65.4321,79.4217,27.8631,31.5896,82.5012,32.1435,55.8649,1.3786,2.1994,2.9433,6.4245,2.9634,6.1507,5.1276,7.669,5.9888,5.6163,,,10.3681,2.7394,2.227,3.3241,5.5461,4.0551,4.0332,0.8841,1.1787,1.369,12.245,4.4811,3.6144,4.2892,4.0378,5.8447,15.1982,,,3.2711,0.9167,0.9066,3.8844,4.1804,3.0873,5.8319
2017/3/7,-0.157,0.4646,-1.7206,-0.3213,0.2676,-1.0086,0.8501,0,-0.7625,3.0646,,,0.825,0,-1.3636,0.7366,1.8107,0.3326,2.9967,1.1257,1.9569,2.2988,2.8609,1.8547,0.4174,2.7595,1.6578,0.6072,21.1499,,,1.2952,,1.108,3.9365,8.4197,2.7555,17.72,4740790148,5431831026,5893610448,7221676909,2434681417,4391643172,1823307750,4664337921,3994242608,1136720000,,,4986100000,6715213871,9810653389,6564000000,3442407593,5430000000,1139086000,323.8916,61.2038,62.6191,45.1643,89.3495,214,59.8675,31.933,59.8141,64.4694,,,65.9719,79.4217,27.4831,31.8223,83.995,32.2504,57.539,1.3764,2.2097,2.8926,6.4039,2.9713,6.0887,5.1712,7.669,5.9432,5.7885,,,10.4536,2.7394,2.1966,3.3485,5.6466,4.0686,4.154,0.8827,1.1841,1.3455,12.2056,4.4931,3.5779,4.3256,4.0378,5.8001,15.6639,,,3.2981,0.9167,0.8942,3.913,4.2561,3.0976,6.0067
2017/3/8,-0.9434,-0.1156,0.206,-1.6119,-0.6228,-0.5822,-0.3122,-0.6932,0.2364,-1.1894,,,-0.716,0,-0.6912,-1.0055,1.2703,-0.8471,-1.0363,1.6458,1.9905,2.169,2.1663,0.9577,0.5043,1.8154,1.4648,0.4397,17.152,,,1.1745,,0.8781,2.928,11.5869,1.9717,11.747,4696065713,5425551452,5905749708,7105273348,2419518810,4366073197,1817615250,4632002823,4003685262,1123200000,,,4950400000,6715213871,9742837812,6498000000,3486137364,5384000000,1127282000,320.836,61.1331,62.748,44.4363,88.7931,212.754,59.6805,31.7116,59.9555,63.7026,,,65.4996,79.4217,27.2931,31.5023,85.062,31.9772,56.9427,1.3634,2.2071,2.8986,6.3007,2.9528,6.0532,5.155,7.6158,5.9572,5.7196,,,10.3788,2.7394,2.1814,3.3149,5.7183,4.0341,4.111,0.8744,1.1828,1.3482,12.0089,4.4651,3.5571,4.3121,4.0098,5.8138,15.4776,,,3.2745,0.9167,0.8881,3.8737,4.3102,3.0714,5.9444
2017/3/9,-1.4286,-2.0833,-4.4193,1.0485,-0.4476,1.0249,-1.9104,-1.338,0.1769,-3.6574,,,0.7898,0,-0.464,-2.2776,-1.5053,-2.0802,-0.2014,1.546,2.3066,3.2393,2.1908,0.9973,0.8858,2.3041,1.0931,0.4797,18.6971,,,1.4174,,0.7852,3.6688,7.1652,2.5634,18.1771,4628979060,5312519130,5644755630,7179771627,2408688377,4410820653,1782891000,4570027218,4010767253,1082120000,,,4989500000,6715213871,9697627428,6350000000,3433661639,5272000000,1125012000,316.2526,59.8595,59.975,44.9022,88.3956,214.9345,58.5404,31.2873,60.0616,61.3727,,,66.0169,79.4217,27.1665,30.7848,83.7816,31.312,56.828,1.3439,2.1611,2.7705,6.3667,2.9396,6.1153,5.0565,7.5139,5.9677,5.5104,,,10.4608,2.7394,2.1713,3.2394,5.6322,3.9502,4.1027,0.8619,1.1581,1.2886,12.1348,4.4451,3.5936,4.2298,3.9561,5.8241,14.9115,,,3.3004,0.9167,0.8839,3.7854,4.2453,3.0075,5.9325
2017/3/10,0.6441,0.9456,-2.043,-0.3243,-0.8094,-1.3768,-1.9796,-0.059,-0.824,-0.5286,,,-0.477,0,0,-0.3465,1.4773,-0.3035,1.7151,1.084,1.2485,2.8721,4.667,0.93,0.2841,2.3992,0.7461,0.6475,11.6476,,,0.9635,,0.4165,2.3115,9.124,1.6921,15.7123,4658795350,5362755718,5529432666,7156490915,2389193597,4350091963,1747597500,4567332626,3977717964,1076400000,,,4965700000,6715213871,9697627428,6328000000,3484388173,5256000000,1144307000,318.2897,60.4255,58.7497,44.7566,87.6802,211.9752,57.3815,31.2688,59.5666,61.0483,,,65.702,79.4217,27.1665,30.6781,85.0193,31.217,57.8027,1.3526,2.1816,2.7139,6.3461,2.9158,6.0311,4.9564,7.5095,5.9186,5.4813,,,10.4109,2.7394,2.1713,3.2281,5.7154,3.9382,4.1731,0.8674,1.1691,1.2623,12.0954,4.4091,3.5441,4.146,3.9538,5.7761,14.8327,,,3.2846,0.9167,0.8839,3.7723,4.308,2.9983,6.0342
