ÈÕÆÚ,000048.SZ,000702.SZ,000876.SZ,002100.SZ,002124.SZ,002157.SZ,002311.SZ,002385.SZ,002548.SZ,002567.SZ,002891.SZ,300673.SZ,603363.SH,603609.SH,603668.SH
2017/7/24,24.0553,8.01,7.6059,7.8059,5.4818,4.4763,18.7226,5.8581,10.2722,9.3404,,22.0225,,8.6716,14.7477
2017/7/25,24.0359,8.02,7.5785,7.874,5.4158,4.4862,17.8809,5.8292,10.2524,9.3404,,21.7075,,8.6716,14.6883
2017/7/26,24.065,7.95,7.5051,7.8059,5.3829,4.742,18.1549,5.8003,10.2722,9.3404,,21.1264,,8.5936,14.3718
2017/7/27,24.0941,8.12,7.496,7.8934,5.4554,4.7125,17.7732,5.8195,10.4897,9.3404,,22.142,,8.7399,14.807
2017/7/28,24.5018,8.93,7.5418,8.0004,5.4092,4.6731,17.7928,5.8966,10.8456,9.3404,,21.5228,,8.7009,14.4608
2017/7/31,25.6764,8.93,7.6151,7.942,5.5016,4.7026,17.8319,5.8966,10.6874,9.3404,,21.5772,,8.8862,14.2432
2017/8/1,25.2978,8.7,7.5785,7.942,5.5346,4.6436,17.9885,5.8773,10.6479,9.3404,,21.4305,,8.8765,14.3322
2017/8/2,25.0066,8.49,7.6426,7.8545,5.462,4.6042,17.6264,5.8388,10.4106,9.3404,,21.5337,,8.7009,13.8377
2017/8/3,25.0648,8.45,7.6884,7.8643,5.4686,4.6141,17.6362,5.8966,10.549,9.3404,,21.4034,,8.7302,13.9465
2017/8/4,25.1716,8.49,7.6884,7.8545,5.4356,4.6239,17.1762,5.8388,10.4798,9.3404,,20.882,,8.7204,13.7585
2017/8/7,25.3755,8.45,7.6426,7.9129,5.6005,4.8699,17.6656,5.8581,10.6479,9.3404,,20.9743,,8.6521,13.7981
2017/8/8,25.7638,8.77,7.9058,8.4864,6.1613,5.3618,18.1255,6.176,11.7156,9.3404,,20.6973,,9.5203,14.0751
2017/8/9,25.6473,8.64,7.7108,8.2628,6.247,5.4897,18.0668,6.0411,11.3894,9.3404,,20.6756,,9.2959,13.8871
2017/8/10,26.3754,8.29,7.5159,8.0878,6.1217,5.3519,18.0864,5.9641,11.1422,9.3404,,20.3661,,9.1008,13.6102
2017/8/11,25.2396,8.12,7.4281,8.0295,6.0425,5.1453,17.5285,5.8195,10.8753,9.3404,,20.0891,,9.1106,13.4816
2017/8/14,25.2396,8.43,7.4964,8.0684,6.0689,5.1847,17.9592,5.8773,11.0631,9.1478,,20.2357,,9.1399,13.6893
2017/8/15,24.9969,8.69,7.4476,8.0587,6.0095,5.106,17.8417,5.8388,10.9939,8.8974,,20.4475,,9.0618,13.808
2017/8/16,25.094,8.59,7.4086,8.1364,6.0161,5.1453,18.0962,5.8581,11.0137,8.5893,,20.9743,,9.1496,14.0256
2017/8/17,25.0551,8.75,7.4281,8.1364,6.0557,5.2142,17.597,5.8966,11.0434,8.4738,,20.8929,,9.2179,13.9959
2017/8/18,25.094,8.78,7.3794,8.1267,5.9502,5.0961,17.5677,5.9062,10.9148,8.4545,,20.5344,,9.1496,13.7388
2017/8/21,25.026,8.78,7.4086,8.1267,5.9832,5.1453,17.9494,5.9737,10.984,8.5123,13.0171,20.9689,,9.2081,13.9267
2017/8/22,24.8998,9.14,7.3891,8.117,6.0887,5.3913,18.2528,5.9833,11.1224,8.6663,14.3212,20.9689,,9.1594,15.3213
2017/8/23,24.8319,9.13,7.4184,7.942,5.9436,5.411,17.8417,5.9737,11.1422,8.4256,15.7539,21.0178,,9.1301,14.7279
2017/8/24,24.6668,9.13,7.3307,7.9129,5.7918,5.2929,18.106,5.9448,10.9346,8.2234,17.3269,21.2187,,8.7789,14.3916
2017/8/25,25.2008,9.01,7.3891,7.9712,5.8314,5.3027,18.2919,5.9833,11.0038,8.3101,19.0579,22.1311,,8.8375,14.8367
2017/8/28,24.9969,9.35,7.4379,8.0295,5.871,5.3421,18.2626,6.0604,11.0434,8.3101,20.9642,22.8969,,8.857,15.0048
2017/8/29,24.8125,10.08,7.4086,8.0101,5.7853,5.2044,18.3017,6.0122,10.9544,8.2427,23.0636,22.6199,,8.8277,15.0444
2017/8/30,25.657,9.7,7.3696,7.9809,5.904,5.4798,18.1941,6.0122,10.984,8.3004,25.3676,22.7557,,8.818,14.8268
2017/8/31,25.3949,10.01,7.3599,8.0295,5.8974,5.7553,18.4779,6.0219,11.0236,8.3871,27.9055,23.6246,,8.818,15.0839
2017/9/1,25.3367,9.98,7.3599,8.0198,5.8314,5.7651,18.3506,6.0604,10.9939,8.3582,27.9055,23.2173,,8.9057,14.9455
2017/9/4,25.2784,10.44,7.3794,7.9809,5.8446,5.7061,18.1158,6.1086,11.2707,8.3389,27.9055,22.3266,,8.935,14.7081
2017/9/5,25.2396,10.33,7.3696,8.0198,5.838,5.7356,18.6834,6.0989,11.2015,8.3197,26.5196,22.5439,,8.8862,14.7971
2017/9/6,25.7735,10.33,7.3989,8.0392,5.8248,5.6864,18.6443,6.0508,11.2905,8.3197,24.6191,22.495,,8.9253,14.6487
2017/9/7,27.5209,9.79,7.3599,8.0684,5.838,5.6569,18.2234,6.0219,11.4289,8.1849,24.7126,22.1583,,8.9253,14.718
2017/9/8,26.9578,9.75,7.3502,8.117,6.0095,5.6668,18.5072,5.9544,11.9628,7.9827,23.625,22.4515,,8.9155,14.7971
2017/9/11,26.5501,9.59,7.3599,8.1364,6.1019,5.8635,18.9477,5.9833,11.9529,7.8382,24.3091,22.9946,,9.0033,15.5785
2017/9/12,26.1812,9.19,7.3112,8.0684,5.9963,5.7651,18.6932,5.9544,11.6959,7.9345,24.4436,22.7611,,8.9643,15.1532
2017/9/13,25.6279,9.2,7.3209,8.0976,6.0359,5.6963,18.6638,5.993,11.6464,7.9538,25.35,22.7448,,9.2081,15.3906
2017/9/14,25.6861,9.09,7.2917,8.1851,5.8842,5.5684,18.5562,6.0411,11.3993,7.9345,24.777,23.0489,,9.1106,15.1037
2017/9/15,25.7347,8.99,7.2917,8.1559,5.8578,5.4503,18.4975,6.0411,11.5871,8.0019,23.7887,22.1474,,9.0716,14.7279
2017/9/18,26.1424,9.01,7.3112,8.1656,6.2932,5.4602,18.8204,6.0604,11.5575,8.1367,23.2507,22.0116,,9.1691,14.9356
2017/9/19,25.822,9.1,7.2819,8.117,6.1613,5.4011,18.4094,6.0122,11.4092,8.1464,22.9525,22.0225,,9.1008,14.9059
2017/9/20,25.6958,9.27,7.2332,8.1073,6.1745,5.3224,18.3996,6.0315,11.4981,8.1464,23.4378,22.8914,,9.0911,14.9653
2017/9/21,25.6667,9.07,7.2429,8.0781,6.0491,5.2929,18.3311,5.9833,11.3795,8.0212,23.2449,23.8147,,8.974,15.1433
2017/9/22,25.3658,8.86,7.2039,8.049,6.0689,5.2929,18.2528,5.9352,11.2213,8.0116,23.2507,24.0048,,8.9057,15.4796
2017/9/25,25.0648,8.62,7.1844,8.049,5.9502,5.3421,18.1843,5.9159,10.9939,7.7323,23.4729,24.2546,,8.935,15.2026
2017/9/26,24.6571,8.65,7.1844,8.0295,5.9897,5.3618,18.3996,5.9352,11.0236,7.7034,21.8765,23.2499,6.8807,8.9253,14.6685
2017/9/27,24.8027,8.7,7.1649,8.0295,5.9963,5.4602,18.2528,5.9352,11.1027,7.6553,21.9233,23.1793,7.5688,8.9155,14.6784
2017/9/28,24.5309,8.63,7.1552,7.9615,6.1942,5.2634,18.057,5.887,11.0829,7.636,21.9291,23.1847,8.3267,9.013,14.2729
2017/9/29,24.7542,8.79,7.1844,7.9809,6.2404,5.2339,18.0766,5.9352,11.2806,7.713,21.8765,22.9838,9.1643,9.1301,14.3817
2017/10/9,24.4921,8.84,7.2234,8.0587,6.2998,5.3323,18.243,5.9544,11.3202,7.973,22.1689,23.516,10.0818,9.1594,14.441
2017/10/10,24.628,9.01,7.2917,8.1267,6.3394,5.6471,18.3115,6.0026,11.4487,8.0116,22.9466,24.3524,11.0889,9.1496,14.7081
2017/10/11,24.4242,8.95,7.2819,8.1364,6.2074,5.6766,18.5268,6.0411,11.3795,8.2234,23.4495,23.9776,12.1958,9.1496,14.6191
2017/10/12,24.5212,8.98,7.2917,8.1462,6.4581,5.6766,18.5562,5.9833,11.2609,8.0982,23.3443,24.89,13.4124,9.0813,14.4806
2017/10/13,24.5698,9.01,7.2917,8.1364,6.5307,5.6274,18.8498,6.0219,11.4092,8.1271,23.584,25.1724,14.7586,9.1203,14.807
2017/10/16,24.4144,8.69,7.2234,7.9712,6.4053,5.5487,18.9574,6.0122,11.5179,8.0982,22.8355,24.0048,16.2345,9.1496,15.4202
2017/10/17,24.0747,8.68,7.2234,7.9226,6.3196,5.4798,18.7617,5.9255,11.2609,8.2041,22.8706,24.4175,17.86,8.9935,15.717
2017/10/18,23.7835,8.55,7.2624,7.9323,6.2404,5.3224,18.8694,5.8966,11.251,8.0886,22.6016,24.2383,19.645,8.9643,16.5281
