ÈÕÆÚ,000713.SZ,000998.SZ,002041.SZ,002772.SZ,300087.SZ,300189.SZ,300511.SZ,600108.SH,600313.SH,600354.SH,600359.SH,600371.SH,600506.SH,600540.SH,600598.SH,601118.SH,601952.SH,603336.SH
2016/11/22,9.4085,19.3778,17.3136,22.2382,10.0682,5.29,21.8351,5.82,6.4399,8.91,10.03,17.291,33.15,8.23,10.2914,7.5556,,
2016/11/23,9.2783,19.5921,17.3037,21.8585,9.8714,5.55,21.544,5.91,6.6682,8.98,10.14,17.2148,31.82,8.28,10.5649,7.3859,,
2016/11/24,9.1557,19.8844,17.2245,21.8001,9.2885,5.46,21.2255,5.96,6.9559,8.92,9.96,16.8242,31.9,8.27,10.7928,7.4158,,7.7808
2016/11/25,9.0791,20.1572,16.9176,21.547,9.72,5.52,21.2358,5.99,6.7575,8.8,9.93,16.6337,31.51,8.16,10.8748,7.326,,8.5583
2016/11/28,9.1097,20.0306,16.9077,21.6735,10.3785,5.44,20.7391,6.13,6.9659,8.82,9.95,17.0338,31.56,8.18,11.3124,7.855,,9.417
2016/11/29,8.9641,19.9234,16.8286,21.3912,10.0228,5.35,20.4343,6.02,6.8269,8.55,9.75,16.6337,29.98,7.94,11.0572,7.5656,,10.357
2016/11/30,8.9641,19.5337,16.7989,21.323,9.8259,5.38,20.5953,6.08,6.7376,8.47,9.64,16.4051,29.42,7.83,11.2486,7.2761,,11.3956
2016/12/1,9.0254,19.4557,16.8385,21.1185,9.5383,5.4,20.6535,5.97,6.8269,8.49,9.75,16.5003,30.17,7.93,11.0663,7.356,,12.5328
2016/12/2,8.8645,19.5434,16.3336,20.7291,9.6215,5.27,19.5232,5.94,6.9758,8.33,9.53,16.6623,29.82,7.74,11.0298,7.1963,,13.7861
2016/12/5,8.8492,19.7285,16.3534,20.7291,9.72,5.21,19.4547,5.7,7.0353,8.34,9.49,16.6813,30.35,7.7,10.6014,7.2062,,15.167
2016/12/6,8.9182,19.6019,16.6108,21.4204,9.7351,5.22,19.3725,5.66,7.1742,8.34,9.52,16.5861,31.3,7.85,10.6378,7.0266,,16.6814
2016/12/7,9.0331,19.7285,16.7989,21.4106,9.9773,5.28,19.4684,5.75,7.2437,8.47,9.59,16.7385,31.33,7.88,10.6834,7.2262,,18.3525
2016/12/8,8.9871,19.9526,16.6801,21.1283,9.7654,5.3,19.0163,5.62,7.0949,8.45,9.52,16.567,31.82,7.81,10.5558,7.0965,,20.186
2016/12/9,8.9565,19.5921,16.9275,20.9336,9.7427,5.25,18.5196,5.65,6.8369,8.44,9.52,16.4527,32.4,7.77,10.6925,7.1563,,22.2052
2016/12/12,8.4202,20.2936,17.0364,19.9988,9.4626,5.25,17.0605,5.52,6.8369,8.09,8.84,15.9192,31.38,7.23,10.7837,6.9667,,24.4274
2016/12/13,8.5811,21.7355,18.7391,19.8723,9.8184,5.25,17.3174,5.75,6.9559,8.47,8.97,16.1955,33.99,7.36,11.677,7.2562,,26.8702
2016/12/14,8.3359,21.1412,18.9866,19.8528,9.6594,5.25,17.0057,5.66,6.688,8.33,9.05,16.0049,36.35,7.24,11.3944,7.346,,28.6282
2016/12/15,8.4432,21.5601,19.7686,19.9794,9.9016,5.25,17.2969,5.71,6.5789,8.45,9.15,16.1002,38.82,7.46,11.6041,7.3659,,31.4887
2016/12/16,8.8875,21.4335,19.7488,20.2033,10.0909,5.25,17.4373,5.91,6.7476,9.3,9.29,16.8147,38.82,7.61,11.6041,7.316,,34.6394
2016/12/19,9.0025,21.6283,19.9072,20.5733,10.0833,5.25,17.3311,6.1,7.0353,9.95,9.55,17.0529,38.82,7.89,11.9414,7.5057,,31.1754
2016/12/20,8.7879,20.9171,19.3033,21.2743,10.265,5.25,17.2181,5.97,6.9063,9.67,9.53,16.8909,38.82,7.78,11.6314,7.2861,,28.7327
2016/12/21,8.9105,21.2289,19.3924,21.2646,10.265,5.25,17.3825,5.97,6.9559,9.7,9.52,16.91,38.82,7.89,11.6314,7.4059,,28.3381
2016/12/22,8.8109,20.9463,19.5904,20.6317,10.9614,5.25,17.5469,5.88,6.8666,9.58,9.36,16.6718,38.82,7.92,11.6497,7.2362,,28.2569
2016/12/23,8.5734,20.7515,19.1648,20.213,10.4315,5.25,16.8345,5.72,6.6384,9.33,9.39,16.1574,38.82,7.74,11.358,6.9567,,25.437
2016/12/26,8.673,21.0438,19.4023,20.3494,10.3104,5.25,16.8413,5.79,6.5193,9.41,9.46,15.9573,38.82,7.88,11.6132,6.9467,,25.5821
2016/12/27,8.7803,20.8781,19.0559,20.1546,10.2953,5.25,16.6838,5.72,6.5888,9.34,9.48,15.9382,38.82,8.05,11.4127,6.9867,,25.8722
2016/12/28,8.7879,20.8197,19.0757,19.9307,10.0303,5.25,16.6529,5.74,6.7178,9.38,9.56,15.7477,38.82,8.04,11.4218,6.9467,,25.0425
2016/12/29,8.8262,20.9463,18.5708,19.9696,10.1742,5.25,16.6803,5.7,6.5987,9.13,9.51,15.7953,38.82,8.06,11.2759,6.9268,,25.2049
2016/12/30,8.9258,20.8781,18.6896,20.0281,10.0152,5.25,16.5639,5.72,6.5491,9.11,9.39,15.5572,34.94,7.91,11.121,6.9467,,27.3111
2017/1/3,9.0561,21.3166,19.2736,20.2423,10.1287,5.25,16.8071,5.9,6.688,9.31,9.47,15.8525,32.17,8.1,11.6497,7.1763,,27.0848
2017/1/4,9.0561,21.3263,19.3825,20.3688,10.1666,5.25,17.1016,5.92,6.7079,9.5,9.7,15.9668,31.02,8.26,11.8046,7.2262,,26.7367
2017/1/5,9.194,21.0438,19.2439,20.2617,10.3785,5.25,16.8173,5.88,6.6781,9.35,9.76,16.043,31.45,8.33,11.7773,7.2362,,25.0715
2017/1/6,9.1327,20.7028,19.5112,19.9696,10.265,5.25,16.3276,5.89,6.7178,9.38,9.78,15.8049,28.34,8.22,11.8229,7.1763,,23.325
2017/1/9,9.217,19.6896,19.8478,20.3786,10.1514,5.25,16.3892,5.96,6.6384,9.53,10,15.9287,28.38,8.41,11.9687,7.326,,23.9574
2017/1/10,9.0791,19.6896,19.3033,20.8362,10.1439,5.25,16.331,5.9,6.5689,9.37,9.98,15.9478,28.73,8.35,11.7135,7.326,,23.6035
2017/1/11,8.8492,19.6019,18.7985,20.4175,9.8259,5.25,15.7282,5.77,6.5987,9.03,9.99,15.8144,28.08,8.09,11.4127,7.1963,,23.7718
2017/1/12,8.8569,19.0758,18.4124,20.1157,9.7427,5.25,15.3788,5.65,6.43,8.83,9.99,15.7572,26.43,8.1,11.0754,7.336,,23.354
2017/1/13,8.7573,19.1732,18.1748,19.7749,9.7351,5.25,14.3958,5.61,6.4598,8.6,9.78,15.4143,26.32,7.96,11.1483,7.1164,,22.6229
2017/1/16,8.2823,18.9978,17.8086,18.4799,9.3263,5.25,13.2518,5.43,6.1224,8.15,9.78,14.957,24.5,7.4,11.3033,7.1763,,23.6615
2017/1/17,8.3359,19.3583,18.3134,18.4994,9.508,5.25,13.6525,5.46,6.182,8.29,9.78,14.9189,24.91,7.48,11.2577,7.2661,,24.5435
2017/1/18,8.3282,19.1342,18.1154,18.4507,9.2279,5.25,13.2552,5.48,6.2117,8.38,9.78,14.9284,24.45,7.49,11.595,7.4857,,23.4004
2017/1/19,8.1597,19.0953,17.9769,18.8694,9.0386,5.25,13.197,5.48,6.2713,8.25,9.78,14.795,23.94,7.46,11.6405,7.336,,22.5127
2017/1/20,8.3665,19.2901,18.1055,18.8889,9.1371,5.25,13.5292,5.51,6.3407,8.44,9.78,15.1189,25.01,7.65,11.7317,7.346,,22.6345
2017/1/23,8.4278,19.5142,18.2837,19.0057,9.1976,5.25,13.7039,5.6,6.3606,8.54,9.78,15.7001,25.22,7.7,11.7773,7.3959,,23.0407
2017/1/24,8.4815,19.3778,18.6104,18.7234,9.2203,5.25,13.495,5.58,6.301,8.5,9.78,15.7668,24.72,7.76,11.7682,7.5855,,23.0813
2017/1/25,8.2286,19.4752,18.5807,18.7818,9.3112,5.25,13.7519,5.58,6.2713,8.37,9.78,15.5191,24.65,7.72,11.6497,7.5057,,23.3772
2017/1/26,8.152,19.7188,18.5708,18.8402,9.402,5.25,13.5258,5.61,6.301,8.44,9.78,15.5667,23.89,7.17,11.7864,7.6354,,23.6731
2017/2/3,8.1597,19.7675,18.7391,18.8889,9.243,5.25,13.3751,5.61,6.311,8.5,9.78,15.5191,24.55,7.15,11.8867,7.4957,,24.8162
2017/2/6,8.2976,19.5824,19.4221,19.3952,9.3263,5.25,13.745,5.61,6.43,8.84,9.78,15.9287,25.19,7.25,11.6679,7.4358,,24.8858
2017/2/7,8.2593,19.2706,19.5211,19.2686,9.2355,5.25,13.6149,5.53,6.3804,9.03,9.78,15.7477,25.35,7.45,11.5312,7.4957,,26.2725
2017/2/8,8.3359,19.3388,19.234,19.2978,9.19,5.25,13.8649,5.54,6.3705,8.98,9.78,15.7763,25.2,7.53,11.5494,7.4957,,26.3538
2017/2/9,8.3589,19.3973,19.1252,19.4147,9.349,5.25,14.0567,5.59,6.3407,8.94,9.78,15.7953,26.01,7.65,11.5585,7.4658,,26.9746
2017/2/10,8.3665,19.1927,19.046,19.2297,9.2203,5.25,13.7382,5.66,6.2713,8.8,9.78,15.7477,26.17,7.75,11.5494,7.6654,,26.7889
2017/2/13,8.3665,19.3583,19.0955,19.2978,9.2885,5.25,14.0019,5.66,6.301,8.9,9.78,15.7382,25.95,7.68,11.5129,7.6853,,27.491
2017/2/14,8.4048,19.3388,18.7193,19.0933,9.4247,5.25,13.9368,5.71,6.3209,9.01,9.78,15.6334,25.86,7.76,11.5403,8.1045,,27.4852
2017/2/15,8.3512,19.0271,18.0165,18.9376,9.3642,5.25,15.3308,5.62,6.172,8.87,9.78,15.4619,24.95,7.91,11.285,7.9349,,27.7231
2017/2/16,8.3819,19.144,18.2936,18.7526,9.3263,5.25,15.1185,5.69,6.1919,9.09,9.78,15.5762,24.71,8.7,11.3033,7.865,,27.8798
2017/2/17,8.2516,18.9686,18.056,18.6941,9.2582,5.25,14.4095,5.58,6.172,8.94,9.78,15.3285,24.27,8.48,11.0572,7.6155,,28.3962
2017/2/20,8.2899,19.0758,17.7393,18.8013,9.243,5.25,14.2828,5.64,6.182,9.05,9.78,15.5,24.03,8.53,11.1665,7.7352,,28.4832
2017/2/21,8.3819,19.2219,17.967,18.9181,9.296,5.25,14.5533,5.68,6.1423,9.08,9.78,15.5762,24.36,8.43,11.2486,7.6654,,29.6842
2017/2/22,8.4125,19.2219,18.1946,18.9862,9.3112,5.25,14.502,5.69,6.1323,9.09,9.78,15.6906,24.18,8.26,11.3033,7.7053,,28.8139
2017/2/23,8.4125,19.3778,18.0956,19.0836,9.349,5.25,14.6801,5.66,6.0728,8.96,9.78,15.5286,24.62,8.07,11.1939,7.4658,,30.8215
2017/2/24,8.4585,19.4655,18.3629,19.2297,9.4323,5.25,14.7897,5.65,6.182,8.99,9.78,15.5286,24.37,8.21,11.2212,7.3659,,30.4385
2017/2/27,8.3589,19.183,18.2441,19.1323,9.3263,5.25,14.4609,5.56,6.2415,8.65,9.78,15.5572,24.27,8.18,11.0298,7.2761,,28.3207
2017/2/28,8.3972,19.2317,18.2738,18.9278,9.3717,5.43,14.3718,5.56,6.2117,8.69,9.78,15.7382,24.4,8.2,11.0754,7.2961,,26.2899
2017/3/1,8.4278,19.3875,18.2936,18.8499,9.3339,5.29,14.4266,5.57,6.1323,8.62,9.78,15.8239,24.43,8.16,11.2121,7.346,,25.9186
2017/3/2,8.4738,19.2901,17.6601,18.7136,9.2885,5.13,14.2862,5.49,6.2316,8.6,9.78,15.5191,24.15,8.08,11.0936,7.2462,,26.3712
2017/3/3,8.4278,19.1245,17.3928,18.9765,9.349,5.15,14.365,5.54,6.1919,8.55,9.78,15.5858,23.91,8.14,11.1665,7.2761,,25.5821
2017/3/6,8.4968,19.183,17.4621,19.0349,9.4853,5.19,14.6527,5.56,6.182,8.65,9.78,15.7001,24.22,8.15,11.1848,7.316,,25.82
2017/3/7,8.4891,19.1732,17.5611,19.2102,9.5837,5.15,14.8068,5.54,6.0728,8.57,9.78,15.8811,25.41,8.37,11.0754,7.3759,,26.3422
2017/3/8,8.4815,19.1342,17.4027,18.8694,9.5156,5.11,14.6869,5.51,6.1026,8.49,10.37,15.7763,24.94,8.24,10.9204,7.336,,26.5742
2017/3/9,8.3819,19.0953,17.0364,18.6844,9.6215,5.06,14.728,5.45,5.9736,8.29,10.08,16.0145,25.22,8.59,10.7746,7.1763,,25.292
2017/3/10,8.3206,18.8127,16.878,18.7623,9.4777,5.07,15.0397,5.4,5.9041,8.3,9.73,15.6524,24.93,8.48,10.6925,7.1763,,24.5145
2017/3/13,8.3589,18.9686,16.7791,18.7526,9.5004,5.07,15.8138,5.43,5.9041,8.28,9.52,15.4619,24.22,8.25,10.7108,7.1763,,24.8742
2017/3/14,8.2976,19.0173,16.9077,18.7331,9.6064,5.1,15.3856,5.39,5.8644,8.36,9.56,15.4429,24.07,8.19,10.6378,7.1264,,24.6827
2017/3/15,8.2746,18.9978,16.7989,17.7594,9.6745,5.07,15.1185,5.38,5.8545,8.28,9.36,15.2618,23.99,8.09,10.6378,7.0765,,24.6595
2017/3/16,8.3359,19.1245,16.8879,17.7497,9.6745,5.09,15.3377,5.44,5.8843,8.39,9.46,15.4143,24.11,8.18,10.7016,7.2262,,25.292
2017/3/17,8.2899,19.2804,16.7395,17.7594,9.9016,5.04,14.8411,5.38,5.8347,8.36,9.47,15.3476,24.22,8.11,10.5923,7.1863,,25.5298
2017/3/20,8.3512,19.3875,16.8385,17.5842,10.2044,5.05,14.9952,5.38,5.8644,8.45,9.59,15.4524,24.22,8.15,10.5923,7.3061,,25.7619
2017/3/21,8.3895,19.5824,16.9968,17.6037,10.1514,5.06,15.0192,5.32,5.9041,8.44,9.43,15.4333,23.88,8.22,10.5649,7.2661,,27.4156
2017/3/22,8.3589,19.8844,16.69,17.4479,10.1287,4.99,14.8924,5.24,5.8545,8.22,9.45,15.2142,23.13,8.13,10.4738,7.1763,,27.0384
2017/3/23,8.3819,20.8392,17.1651,17.3992,10.2196,5,15.4815,5.3,5.924,8.4,9.85,15.2047,23.8,8.94,10.647,7.1364,,26.4118
2017/3/24,8.2746,20.6443,17.076,17.4771,10.2801,4.98,15.3411,5.31,5.9438,8.3,9.82,15.1285,23.29,9.1,10.729,7.1563,,25.8722
2017/3/27,8.1137,20.7418,15.9772,16.5424,10.2196,4.92,15.0877,5.31,5.8545,8.29,9.52,15.1285,23.05,8.55,10.6743,7.0366,,26.4524
2017/3/28,8.1443,20.6248,15.611,16.7761,10.1742,4.91,14.7554,5.31,5.8446,8.22,9.97,15.1761,23.44,9.41,10.6925,7.0066,,25.5415
2017/3/29,8.0294,20.5956,15.4625,17.4771,9.9395,4.86,13.6423,5.29,5.785,8.04,9.91,15.0904,23.02,10.03,10.5285,6.9966,,23.8008
2017/3/30,7.8302,20.2644,14.6309,16.9805,9.8184,4.7,13.1114,5.24,6.0133,7.81,10.9,14.3378,23.07,9.65,10.2368,6.8968,,22.6751
2017/3/31,7.8302,20.2157,14.72,17.3233,9.8411,4.7,13.2518,5.23,6.0331,7.83,10.37,14.1949,22.2,8.76,10.2823,6.8869,,22.797
2017/4/5,7.9528,20.5566,15.1457,17.8717,10.0909,4.77,13.5292,5.3,6.0033,7.95,10.24,14.5664,22.19,9.09,10.3917,7.0366,,23.0291
2017/4/6,8.0218,20.6736,15.0566,17.6268,10.1363,4.77,13.5395,5.29,6.0133,7.98,10.28,14.6617,22.04,9.1,10.3826,7.0166,,23.1451
2017/4/7,8.0294,20.7905,15.1754,17.0687,10.053,4.73,13.2963,5.31,5.9438,7.9,9.95,14.5188,22.02,8.86,10.3826,6.8869,,22.6984
2017/4/10,7.8532,21.1022,14.9477,15.9327,10.2271,4.73,12.5873,5.29,5.8743,7.77,9.64,14.1282,21.17,8.59,10.2641,6.6972,,21.242
2017/4/11,7.8915,20.8781,15.1457,16.1677,10.1439,4.73,12.8476,5.29,5.795,7.77,9.71,14.2139,20.84,8.53,10.3644,6.7371,,21.3696
2017/4/12,7.8379,20.7028,15.0962,16.109,10.1439,4.67,12.6216,5.35,5.7652,7.78,9.6,14.0424,20.01,8.25,10.5193,6.7371,,21.1317
2017/4/13,7.8379,21.2386,15.1655,16.5594,10.1439,4.68,12.6695,5.35,5.7453,7.72,9.63,14.0996,20.17,8.32,10.5011,6.7371,,21.0679
2017/4/14,7.7153,20.9951,14.918,16.1579,9.9168,4.6,12.649,5.34,5.7453,7.49,9.34,13.7852,20.22,7.87,10.2823,6.6473,,21.2246
2017/4/17,7.4088,20.7125,14.7398,16.109,10.0379,4.44,12.1592,5.33,5.666,7.24,9.34,13.4899,18.99,7.45,10.2185,6.6074,,19.101
2017/4/18,7.2939,20.7223,14.72,15.1297,10.1439,4.33,12.0153,5.28,5.656,7.08,9.32,13.1469,19.46,7.54,10.0453,6.5375,,17.192
2017/4/19,7.133,20.5956,14.433,14.4834,10.1893,4.22,12.0667,5.08,5.537,6.88,8.9,12.6325,19.5,6.91,9.8448,6.2181,,17.4821
2017/4/20,7.0947,21.073,14.0865,14.3463,10.318,4.18,11.8235,5.04,5.3683,6.79,8.75,12.4419,19.5,7.03,9.8448,6.1383,,17.5286
2017/4/21,7.0794,20.4495,14.1063,14.3463,9.9925,4.22,11.8098,4.96,4.8821,6.71,8.75,12.5372,19.08,6.9,9.8266,6.0584,,17.4821
2017/4/24,6.7882,20.5079,13.7895,13.7,10.1287,4.03,11.4228,4.82,5.3683,6.51,7.88,11.7846,17.37,6.45,9.5622,5.739,,17.2791
2017/4/25,6.8189,20.5956,13.8093,13.7098,10.5148,4.08,11.4433,4.86,5.9041,6.59,7.83,11.756,17.65,6.54,9.544,5.7191,,17.4067
2017/4/26,6.8036,21.0438,13.8192,13.7,10.371,4.05,11.5461,4.84,5.8446,6.7,7.8,11.756,17.83,6.31,9.5713,5.7091,,17.9347
2017/4/27,6.8572,21.1412,13.4034,13.651,10.7646,4.02,11.9708,4.86,5.4874,6.97,7.74,11.918,17.88,6.13,9.9451,5.6392,,18.4395
2017/4/28,6.8725,20.8099,13.4232,13.6216,11.0144,4.06,12.029,4.88,5.1996,6.9,7.86,12.1085,18.44,6.13,9.9268,5.7291,,18.573
2017/5/2,7.087,20.8781,13.938,13.7489,10.8176,4.09,11.9502,4.89,5.408,7.59,7.93,12.1942,18.77,6.15,9.9724,5.739,,18.4163
2017/5/3,6.9951,20.5372,13.5717,13.651,10.6738,4.12,11.9194,4.91,5.408,7.88,8.23,12.118,18.79,6.46,10.0636,5.7091,,18.3699
2017/5/4,6.9491,20.43,13.3441,13.602,10.477,4.16,11.4776,4.85,5.4675,7.83,8.24,12.0323,18.34,6.44,9.9815,5.5594,,18.074
2017/5/5,6.8189,20.6443,13.0174,13.2005,10.3937,4.12,10.6521,4.78,5.398,7.45,7.94,11.5369,17.85,6.3,9.9359,5.4596,,18.0043
2017/5/8,6.6656,20.05,13.2154,12.7501,10.106,3.96,10.5425,4.66,5.3385,7.87,7.53,11.3845,16.89,6.08,9.7263,5.3698,,17.1862
2017/5/9,6.7116,20.1767,13.2847,13.0145,10.318,4.01,10.6761,4.68,5.0904,7.76,7.6,11.6607,16.68,6.22,9.8995,5.4995,,17.3661
2017/5/10,6.6503,20.05,13.1956,12.7599,10.7495,3.94,10.4158,4.57,5.1797,7.84,7.46,11.3845,16.23,6.19,9.6351,5.4097,,18.3003
2017/5/11,6.4971,20.2157,13.2649,12.3975,10.7041,3.82,10.4226,4.46,5.0904,7.44,7.39,11.0701,16.1,5.89,9.6898,5.4596,,17.2268
2017/5/12,6.4358,20.2157,13.3144,12.1625,10.7041,3.8,10.3096,4.45,5.1103,7.92,7.33,11.0891,15.91,5.6,9.9815,5.4795,,16.8323
2017/5/15,6.4818,20.4592,13.1956,13.3768,10.7041,3.82,10.3199,4.45,5.1004,7.99,7.45,10.9939,16.06,5.71,9.9997,5.4995,9.8747,16.4842
2017/5/16,6.7116,20.6346,13.2649,13.5041,10.7041,3.9,10.6693,4.53,5.1401,8.2,7.77,11.3273,16.31,5.88,10.2732,5.5993,10.8607,16.8787
2017/5/17,6.7576,20.8002,13.3144,13.3083,10.7041,3.94,10.8131,4.5,5.1599,8.08,7.71,11.3559,16.64,5.9,10.1604,5.5794,11.9497,16.9715
2017/5/18,6.7116,21.0438,13.1659,13.0928,10.7041,3.91,10.82,4.46,5.1103,7.78,7.58,11.3749,16.72,5.83,10.0946,5.4696,13.1418,17.0354
2017/5/19,6.681,20.6054,13.0768,12.8872,10.7041,3.92,10.7686,4.45,5.0805,7.66,7.61,11.3368,16.41,5.87,10.1416,5.5494,13.5612,16.8149
2017/5/22,6.4664,20.7905,12.6808,12.897,10.7041,3.8,10.3028,4.34,5.0706,7.79,7.37,10.9177,15.64,5.68,10.057,5.4696,12.2073,15.5616
2017/5/23,6.1676,20.3033,12.3244,12.3975,10.7041,3.67,9.5436,4.19,4.5645,7.25,7.08,10.4985,15.08,5.4,9.7845,5.3099,11.7069,14.6448
2017/5/24,6.2289,19.787,12.1166,12.5934,10.7041,3.71,9.7089,4.19,4.2966,7.34,7.12,10.5271,14.82,5.17,9.8597,5.2899,11.9865,15.0046
2017/5/25,6.2596,19.9721,12.1859,12.7403,10.7041,3.77,9.7605,4.27,4.2073,7.36,7.24,10.6414,15.07,5.2,10.0664,5.3797,11.4052,15.0046
2017/5/26,6.2979,20.3618,12.1562,12.6815,10.7041,3.74,9.8483,4.26,4.1478,7.19,7.26,10.6414,15.11,5.18,10.0664,5.3298,11.6995,15.4431
2017/5/31,6.3056,20.4105,12.2457,12.613,10.7041,3.73,9.9568,4.26,4.1478,7.2,7.18,10.6509,14.84,5.12,9.9442,5.2899,11.8394,15.5659
2017/6/1,5.9838,20.5469,12.1064,12.1136,10.7041,3.62,9.8122,4.12,3.9791,6.82,7.04,10.0317,13.99,4.86,9.7845,5.1302,10.9784,14.414
2017/6/2,5.9761,20.5859,12.1959,12.28,10.7041,3.64,10.0652,4.2,4.0287,6.95,7.18,10.327,14.24,4.77,9.8879,5.2101,11.1256,15.1215
2017/6/5,6.0757,20.5956,12.2357,12.3975,10.7041,3.71,10.1427,4.24,4.0088,7.03,7.27,10.4413,14.89,4.89,9.9442,5.22,11.0667,15.8408
2017/6/6,6.0987,20.4884,12.3452,12.4759,10.7041,3.74,10.1065,4.25,4.0386,7.08,7.31,10.5271,15.42,5.01,9.9818,5.25,10.9564,16.5483
2017/6/7,6.2519,20.8099,12.6336,12.7599,10.7041,3.84,10.5042,4.31,4.1378,7.25,7.45,11.232,15.63,5.12,10.0946,5.3498,11.2875,16.677
2017/6/8,6.2289,21.1412,12.6635,12.7599,10.7041,3.79,10.3183,4.34,4.1478,7.21,7.6,11.2416,17.19,5.08,10.151,5.5794,11.0226,16.5834
2017/6/9,6.2289,20.9561,12.6336,12.7207,10.7041,3.79,10.2976,4.3,4.1279,7.14,7.55,11.413,17.34,5.09,10.151,5.4995,10.9564,16.6009
2017/6/12,6.0221,21.2873,12.5939,12.378,10.7041,3.41,9.7347,4.2,4.0287,6.96,7.28,11.2416,16.46,4.84,10.0382,5.4396,10.5002,16.2267
2017/6/13,6.1447,21.1412,12.6336,12.7207,10.7041,3.22,10.0136,4.26,4.0981,7.13,7.44,11.3273,16.68,5.01,10.1886,5.4995,10.6694,16.8933
2017/6/14,6.1523,20.7125,12.763,13.132,10.7041,3.2,10.215,4.28,4.0981,7.07,7.49,11.3368,16.87,5.01,10.1228,5.5694,10.4634,16.8524
2017/6/15,6.2519,20.8489,13.0515,13.1907,10.7041,3.23,10.5558,4.34,4.1775,7.2,7.61,11.5655,17.11,5.09,10.2262,5.5893,10.6326,17.098
2017/6/16,6.2366,20.9463,13.0017,13.1614,10.7041,3.26,10.4577,4.31,4.1279,7.22,7.49,11.3464,16.93,5.1,10.151,5.5794,10.5222,16.8816
2017/6/19,6.3285,21.1802,13.0117,13.2005,10.7041,3.33,10.4887,4.34,4.1577,7.37,7.66,11.4035,17.51,5.18,10.1792,5.6492,10.5737,16.9284
2017/6/20,6.3056,20.6541,13.0316,13.083,10.7041,3.32,10.4577,4.34,4.1775,7.26,7.59,11.3559,17.17,5.31,10.3108,5.6093,10.6768,16.6068
2017/6/21,6.3439,20.7612,13.1509,12.9753,10.7041,3.38,10.3337,4.33,4.1676,7.31,7.69,11.3082,17.3,5.42,10.3578,5.5794,10.6252,16.6068
2017/6/22,6.1906,20.5274,12.9321,12.8382,10.7041,3.27,10.0497,4.28,4.0485,7.12,7.46,10.9939,16.47,5.25,10.1228,5.5294,10.3824,16.6068
2017/6/23,6.1983,20.6248,12.8724,12.6521,10.7041,3.26,10.1995,4.22,4.0287,7.05,7.48,10.9462,16.37,5.27,10.2262,5.4795,10.1911,16.6068
2017/6/26,6.2596,20.7612,13.0614,12.9068,10.7041,3.3,10.3183,4.25,4.0684,7.19,7.51,11.051,16.56,5.3,10.2732,5.5893,10.2205,16.6068
2017/6/27,6.2749,20.5079,13.0813,12.9851,10.7041,3.29,10.2873,4.24,4.0684,7.23,7.56,11.1463,16.57,5.3,10.198,5.5993,10.2132,16.6068
2017/6/28,6.2826,21.4822,13.2405,12.848,10.7041,3.23,10.0497,4.24,4.0386,7.35,7.5,11.1558,16.25,5.32,10.2356,5.6093,10.0807,16.6068
2017/6/29,6.2826,21.375,13.1211,12.9068,10.7041,3.24,10.122,4.27,4.0783,7.48,7.52,11.232,16.44,5.59,10.2638,5.6991,10.169,16.6068
2017/6/30,6.2749,21.453,13.1808,13.1712,10.7041,3.25,10.1633,4.31,4.0684,7.49,7.51,11.413,16.5,5.79,10.4424,5.6692,10.2058,16.6068
2017/7/3,6.3439,21.9401,13.5687,13.1907,10.7041,3.32,10.4474,4.38,4.118,7.64,7.66,11.5083,16.65,5.82,10.715,5.8289,10.3824,16.6068
2017/7/4,6.3285,22.4175,13.4593,12.9655,10.7041,3.34,10.4887,4.36,4.0981,7.52,7.66,11.413,16.52,5.68,10.6116,5.7191,10.3162,16.6068
2017/7/5,6.3745,22.4857,13.519,13.0536,10.7041,3.34,10.5403,4.37,4.118,7.57,7.71,11.394,16.5,5.66,10.715,5.739,10.4781,16.2969
2017/7/6,6.3515,22.3687,13.4792,12.9361,10.7041,3.32,10.468,4.37,4.1081,7.65,7.66,11.756,16.43,5.73,10.7056,5.7191,10.4119,16.6536
2017/7/7,6.413,22.2129,13.4295,12.9655,10.7041,3.34,10.5816,4.41,4.118,7.58,7.65,11.5845,16.93,5.69,10.621,5.7989,10.4928,17.1214
2017/7/10,6.413,22.5246,13.5787,13.7293,10.7041,3.4,11.6403,4.44,4.1478,7.87,7.79,11.8417,18.16,5.71,10.7338,5.8289,10.2868,16.4898
2017/7/11,6.3054,22.2226,13.3897,13.4258,10.7041,3.33,12.0586,4.44,4.1081,7.78,7.63,11.5655,17.6,5.42,10.4518,5.759,10.1249,17.0629
2017/7/12,6.2594,23.2845,13.3499,13.4454,10.7041,3.33,11.9089,4.51,4.0783,8.3,7.47,11.2797,17.99,5.31,10.9406,5.759,10.0587,17.5307
2017/7/13,6.2363,23.3625,13.1211,13.8664,10.7041,3.3,12.1671,4.49,4.0783,8.29,7.5,11.2416,19.1,5.37,10.95,5.759,10.0587,18.5949
2017/7/14,6.1826,23.3331,12.8425,13.8077,10.7041,3.28,11.8985,4.46,4.0287,8.12,7.39,11.0701,19.47,5.38,10.8278,5.759,9.9924,17.8231
2017/7/17,5.8216,22.4507,12.2656,12.5151,10.7041,3.07,10.7159,4.23,3.7608,7.66,6.99,10.1388,18.21,5.11,10.2732,5.759,9.161,16.0396
