ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2014/1/16,0.1714,0.2288,,,,,,,-0.5417,0.9988,-0.5495,-0.3777,,,,,-0.1261,,-1.2461,-0.4243,,-0.4184,0,-0.8671,,-0.3937,,,-0.7557,-0.3984,,-0.2747,,0.5373,0.2613,,,,,,,0.4504,0.3125,0.2627,0.1338,,,,,0.2291,,0.5543,0.4055,,0.0426,0.1156,0.0292,,0.1146,,,0.2552,0.016,,0.0343,,65182292919,25152399984,,,,,,,1.36991E+11,52485386301,1.63539E+11,2.17635E+11,,,,,23513950896,,1.53868E+11,52610442769,,6.76309E+11,1.22986E+11,9.0756E+11,,1.0072E+11,,,37799010968,4.89356E+11,,1.15816E+11,,7.3073,5.2119,,,,,,,4.1845,4.6459,4.8576,5.1421,,,,,5.229,,4.3966,4.603,,4.6479,4.4823,4.5889,,4.4207,,,4.5889,4.451,,4.3354,,0.993,0.9904,,,,,,,0.8379,0.8433,1.0387,1.0023,,,,,0.8843,,0.907,0.7931,,0.9169,0.6655,0.9459,,0.7727,,,0.9241,0.7559,,0.7528,,2.1326,1.9796,,,,,,,1.7121,1.5931,1.7722,2.0065,,,,,2.2441,,1.6579,2.0203,,1.6709,1.6981,2.0441,,1.8084,,,1.9367,1.7139,,1.6243,
2014/1/17,-1.7964,-1.484,,,,,,,-0.6536,-1.6069,-2.4862,0.1896,,,,,-1.2626,,-2.103,-1.2784,,-0.8403,-1.0638,-0.5831,,-1.1858,,,-0.2538,-0.8,,-1.1019,,0.7595,0.3299,,,,,,,0.4426,0.2894,0.4146,0.2515,,,,,0.1846,,0.3942,0.365,,0.0238,0.1376,0.0231,,0.18,,,0.2843,0.0211,,0.0292,,64011353525,24779133774,,,,,,,1.36096E+11,51641987016,1.59473E+11,2.18048E+11,,,,,23217057577,,1.50632E+11,51937866086,,6.70626E+11,1.21678E+11,9.02268E+11,,99525898750,,,37703074392,4.85441E+11,,1.1454E+11,,7.176,5.1345,,,,,,,4.1572,4.5712,4.7369,5.1519,,,,,5.163,,4.3041,4.5441,,4.6088,4.4347,4.5621,,4.3682,,,4.5773,4.4154,,4.2876,,0.9752,0.9757,,,,,,,0.8324,0.8298,1.0129,1.0042,,,,,0.8732,,0.8879,0.783,,0.9092,0.6584,0.9404,,0.7635,,,0.9218,0.7499,,0.7445,,2.0943,1.9502,,,,,,,1.7009,1.5675,1.7281,2.0103,,,,,2.2157,,1.623,1.9945,,1.6569,1.68,2.0322,,1.7869,,,1.9318,1.7001,,1.6064,
2014/1/20,-1.5679,-0.5794,,,,,,,-0.5482,-0.6281,-1.5581,-0.9461,,,,,0.2558,,-1.0741,0,,0,0,-0.2933,,-1.2,,,-0.7634,-0.4032,,0,,0.551,0.1921,,,,,,,0.2821,0.1829,0.4232,0.1335,,,,,0.1352,,0.3385,0.171,,0.0209,0.0986,0.0198,,0.1247,,,0.1068,0.0203,,0.0227,,63007691188,24635569847,,,,,,,1.3535E+11,51317602675,1.56988E+11,2.15985E+11,,,,,23276436241,,1.49014E+11,51937866086,,6.70626E+11,1.21678E+11,8.99622E+11,,98331587965,,,37415264663,4.83483E+11,,1.1454E+11,,7.0635,5.1048,,,,,,,4.1344,4.5425,4.6631,5.1031,,,,,5.1762,,4.2579,4.5441,,4.6088,4.4347,4.5487,,4.3158,,,4.5423,4.3976,,4.2876,,0.9599,0.9701,,,,,,,0.8278,0.8246,0.9971,0.9947,,,,,0.8754,,0.8784,0.783,,0.9092,0.6584,0.9377,,0.7544,,,0.9147,0.7469,,0.7445,,2.0614,1.9389,,,,,,,1.6916,1.5577,1.7012,1.9913,,,,,2.2214,,1.6056,1.9945,,1.6569,1.68,2.0262,,1.7655,,,1.9171,1.6933,,1.6064,
2014/1/21,0.531,0.8159,,,,,,,0.9923,0.7585,0.7194,0.5731,,,,,0.2551,,0.8686,0.8633,,0.4237,0.2688,0,,0.8097,,,0.5128,0,,0.8357,,0.4767,0.198,,,,,,,0.3189,0.1886,0.2913,0.122,,,,,0.1262,,0.246,0.214,,0.0183,0.1019,0.0196,,0.1026,,,0.1261,0.0169,,0.0219,,63342245300,24836559345,,,,,,,1.36693E+11,51706863884,1.58117E+11,2.17223E+11,,,,,23335814905,,1.50309E+11,52386250542,,6.73468E+11,1.22005E+11,8.99622E+11,,99127795155,,,37607137816,4.83483E+11,,1.15497E+11,,7.101,5.1464,,,,,,,4.1754,4.5769,4.6966,5.1324,,,,,5.1894,,4.2949,4.5834,,4.6283,4.4466,4.5487,,4.3508,,,4.5656,4.3976,,4.3234,,0.965,0.978,,,,,,,0.836,0.8308,1.0043,1.0004,,,,,0.8776,,0.886,0.7897,,0.913,0.6602,0.9377,,0.7605,,,0.9194,0.7469,,0.7508,,2.0724,1.9547,,,,,,,1.7084,1.5695,1.7134,2.0027,,,,,2.2271,,1.6196,2.0117,,1.6639,1.6846,2.0262,,1.7798,,,1.9269,1.6933,,1.6199,
2014/1/22,3.7852,2.0809,,,,,,,1.9651,2.2585,2.1429,1.6144,,,,,1.6539,,2.9064,1.8545,,0.8439,1.3405,0.8824,,0.8032,,,1.0204,1.6194,,1.3812,,1.1103,0.3215,,,,,,,0.6124,0.3973,0.4031,0.243,,,,,0.2813,,0.4691,0.3323,,0.0417,0.1644,0.0296,,0.3298,,,0.2761,0.0266,,0.0436,,65739883106,25353389482,,,,,,,1.39379E+11,52874647510,1.61506E+11,2.2073E+11,,,,,23721776220,,1.54677E+11,53357750195,,6.79151E+11,1.2364E+11,9.0756E+11,,99924002345,,,37990884120,4.91313E+11,,1.17092E+11,,7.3698,5.2535,,,,,,,4.2575,4.6803,4.7973,5.2152,,,,,5.2752,,4.4197,4.6684,,4.6674,4.5062,4.5889,,4.3857,,,4.6122,4.4688,,4.3831,,1.0015,0.9983,,,,,,,0.8525,0.8496,1.0258,1.0165,,,,,0.8921,,0.9118,0.8044,,0.9207,0.6691,0.9459,,0.7666,,,0.9288,0.7589,,0.7611,,2.1508,1.9954,,,,,,,1.742,1.6049,1.7502,2.035,,,,,2.2639,,1.6666,2.049,,1.6779,1.7071,2.0441,,1.7941,,,1.9466,1.7207,,1.6422,
2014/1/23,-0.7634,-0.3398,,,,,,,-1.2848,-1.5951,-1.3986,-1.6822,,,,,-1.0013,,-1.569,-0.9804,,-1.2552,-1.0582,-0.8746,,-1.1952,,,-1.0101,-1.1952,,-0.8174,,0.6735,0.228,,,,,,,0.4225,0.2616,0.3766,0.1873,,,,,0.2097,,0.345,0.1968,,0.0282,0.1012,0.0201,,0.1813,,,0.2009,0.0205,,0.0312,,65238051938,25267251126,,,,,,,1.37588E+11,52031248224,1.59247E+11,2.17016E+11,,,,,23484261565,,1.5225E+11,52834634997,,6.70626E+11,1.22332E+11,8.99622E+11,,98729691560,,,37607137816,4.85441E+11,,1.16135E+11,,7.3136,5.2357,,,,,,,4.2028,4.6057,4.7302,5.1275,,,,,5.2224,,4.3504,4.6226,,4.6088,4.4585,4.5487,,4.3333,,,4.5656,4.4154,,4.3473,,0.9939,0.9949,,,,,,,0.8415,0.836,1.0115,0.9994,,,,,0.8832,,0.8974,0.7965,,0.9092,0.662,0.9377,,0.7574,,,0.9194,0.7499,,0.7549,,2.1344,1.9886,,,,,,,1.7196,1.5793,1.7257,2.0008,,,,,2.2412,,1.6405,2.0289,,1.6569,1.6891,2.0262,,1.7726,,,1.9269,1.7001,,1.6288,
2014/1/24,-0.3419,0.4545,,,,,,,0.1085,1.2469,0.1418,-0.8555,,,,,0.2528,,-0.2125,0.2829,,0.4237,0,0,,0.4032,,,0,0.4032,,0.2747,,0.8703,0.2736,,,,,,,0.4742,0.3736,0.3321,0.2534,,,,,0.2164,,0.4328,0.2294,,0.0235,0.1433,0.0187,,0.2106,,,0.1766,0.0185,,0.0353,,65015015863,25382102267,,,,,,,1.37737E+11,52680016905,1.59473E+11,2.1516E+11,,,,,23543640228,,1.51927E+11,52984096482,,6.73468E+11,1.22332E+11,8.99622E+11,,99127795155,,,37607137816,4.87398E+11,,1.16454E+11,,7.2885,5.2595,,,,,,,4.2073,4.6631,4.7369,5.0836,,,,,5.2356,,4.3411,4.6357,,4.6283,4.4585,4.5487,,4.3508,,,4.5656,4.4332,,4.3593,,0.9905,0.9995,,,,,,,0.8424,0.8465,1.0129,0.9909,,,,,0.8854,,0.8955,0.7987,,0.913,0.662,0.9377,,0.7605,,,0.9194,0.7529,,0.757,,2.1271,1.9977,,,,,,,1.7215,1.599,1.7281,1.9837,,,,,2.2469,,1.637,2.0347,,1.6639,1.6891,2.0262,,1.7798,,,1.9269,1.707,,1.6333,
2014/1/27,-2.3156,-0.1131,,,,,,,-1.1918,-0.2463,-0.1416,-0.9588,,,,,-0.5044,,-1.8104,-0.5642,,-0.4219,0.2674,-1.1765,,-0.8032,,,-0.2551,-0.4016,,-0.5479,,0.7945,0.2087,,,,,,,0.4681,0.3657,0.3909,0.2282,,,,,0.2045,,0.4318,0.2792,,0.0171,0.278,0.0376,,0.1807,,,0.1754,0.0223,,0.0648,,63509522356,25353389482,,,,,,,1.36096E+11,52550263169,1.59247E+11,2.13097E+11,,,,,23424882901,,1.49176E+11,52685173512,,6.70626E+11,1.22659E+11,8.89038E+11,,98331587965,,,37511201239,4.85441E+11,,1.15816E+11,,7.1198,5.2535,,,,,,,4.1572,4.6516,4.7302,5.0349,,,,,5.2092,,4.2625,4.6095,,4.6088,4.4704,4.4952,,4.3158,,,4.554,4.4154,,4.3354,,0.9675,0.9983,,,,,,,0.8324,0.8444,1.0115,0.9814,,,,,0.881,,0.8793,0.7942,,0.9092,0.6638,0.9266,,0.7544,,,0.9171,0.7499,,0.7528,,2.0779,1.9954,,,,,,,1.7009,1.5951,1.7257,1.9647,,,,,2.2356,,1.6074,2.0232,,1.6569,1.6936,2.0024,,1.7655,,,1.922,1.7001,,1.6243,
2014/1/28,0.9658,0.6795,,,,,,,0.7675,1.8519,1.9858,1.0649,,,,,1.0139,,2.1692,1.2766,,0.4237,1.3333,0.8929,,1.2146,,,0.5115,0.4032,,1.6529,,0.6989,0.1848,,,,,,,0.3842,0.3925,0.42,0.1927,,,,,0.1731,,0.3261,0.271,,0.0256,0.2174,0.0189,,0.1662,,,0.2031,0.0152,,0.0494,,64122871563,25525666194,,,,,,,1.3714E+11,53523416191,1.62409E+11,2.15366E+11,,,,,23662397556,,1.52412E+11,53357750195,,6.73468E+11,1.24294E+11,8.96976E+11,,99525898750,,,37703074392,4.87398E+11,,1.1773E+11,,7.1885,5.2892,,,,,,,4.1891,4.7377,4.8241,5.0885,,,,,5.262,,4.355,4.6684,,4.6283,4.53,4.5354,,4.3682,,,4.5773,4.4332,,4.407,,0.9769,1.0051,,,,,,,0.8388,0.86,1.0316,0.9918,,,,,0.8899,,0.8984,0.8044,,0.913,0.6726,0.9349,,0.7635,,,0.9218,0.7529,,0.7653,,2.0979,2.0089,,,,,,,1.714,1.6246,1.7599,1.9856,,,,,2.2582,,1.6422,2.049,,1.6639,1.7162,2.0202,,1.7869,,,1.9318,1.707,,1.6512,
2014/1/29,0.5217,0.225,,,,,,,1.0881,1.0909,2.6426,0.6705,,,,,-0.1255,,0.8493,0.8403,,1.2658,0,1.4749,,0.8,,,0.7634,1.6064,,0.813,,0.5597,0.1461,,,,,,,0.4761,0.4315,0.5534,0.1383,,,,,0.28,,0.3662,0.2238,,0.0241,0.0979,0.0228,,0.2097,,,0.1431,0.02,,0.0436,,64457425675,25583091765,,,,,,,1.38633E+11,54107308004,1.66701E+11,2.1681E+11,,,,,23632708224,,1.53706E+11,53806134650,,6.81992E+11,1.24294E+11,9.10206E+11,,1.00322E+11,,,37990884120,4.95228E+11,,1.18687E+11,,7.226,5.3011,,,,,,,4.2347,4.7894,4.9516,5.1226,,,,,5.2554,,4.392,4.7076,,4.6869,4.53,4.6023,,4.4032,,,4.6122,4.5044,,4.4429,,0.982,1.0074,,,,,,,0.8479,0.8694,1.0588,0.9985,,,,,0.8888,,0.906,0.8111,,0.9246,0.6726,0.9487,,0.7696,,,0.9288,0.765,,0.7715,,2.1089,2.0135,,,,,,,1.7326,1.6423,1.8065,1.9989,,,,,2.2554,,1.6562,2.0662,,1.685,1.7162,2.05,,1.8012,,,1.9466,1.7344,,1.6646,
2014/1/30,-1.3841,-0.8979,,,,,,,-1.2917,-2.0384,-0.542,-1.4272,,,,,-1.005,,-1.5789,-0.9722,,-0.8333,-0.5263,-0.8721,,-1.1905,,,-0.5051,-0.7905,,-2.957,,0.5226,0.1279,,,,,,,0.3519,0.2639,0.3297,0.1287,,,,,0.1786,,0.2675,0.1529,,0.0119,0.0811,0.0105,,0.1231,,,0.1387,0.01,,0.0438,,63565281375,25353389482,,,,,,,1.36842E+11,53004401246,1.65797E+11,2.13716E+11,,,,,23395193569,,1.51279E+11,53283019452,,6.76309E+11,1.2364E+11,9.02268E+11,,99127795155,,,37799010968,4.91313E+11,,1.15178E+11,,7.126,5.2535,,,,,,,4.18,4.6918,4.9247,5.0495,,,,,5.2026,,4.3226,4.6618,,4.6479,4.5062,4.5621,,4.3508,,,4.5889,4.4688,,4.3115,,0.9684,0.9983,,,,,,,0.837,0.8517,1.0531,0.9842,,,,,0.8798,,0.8917,0.8033,,0.9169,0.6691,0.9404,,0.7605,,,0.9241,0.7589,,0.7487,,2.0797,1.9954,,,,,,,1.7103,1.6089,1.7967,1.9704,,,,,2.2327,,1.63,2.0461,,1.6709,1.7071,2.0322,,1.7798,,,1.9367,1.7207,,1.6154,
2014/2/7,-0.1754,0.5663,,,,,,,0.1091,-0.8568,-1.2262,-0.2896,,,,,0.2538,,0,-0.2805,,-0.4202,-0.2646,-0.2933,,-0.4016,,,-0.2538,-0.7968,,0.831,,0.751,0.2799,,,,,,,0.3427,0.2816,0.2972,0.1555,,,,,0.1791,,0.2634,0.1879,,0.0184,0.1081,0.0105,,0.1047,,,0.1666,0.011,,0.0417,,63453763338,25496953409,,,,,,,1.36991E+11,52550263169,1.63765E+11,2.13097E+11,,,,,23454572233,,1.51279E+11,53133557967,,6.73468E+11,1.23313E+11,8.99622E+11,,98729691560,,,37703074392,4.87398E+11,,1.16135E+11,,7.1135,5.2833,,,,,,,4.1845,4.6516,4.8643,5.0349,,,,,5.2158,,4.3226,4.6488,,4.6283,4.4943,4.5487,,4.3333,,,4.5773,4.4332,,4.3473,,0.9667,1.004,,,,,,,0.8379,0.8444,1.0402,0.9814,,,,,0.8821,,0.8917,0.801,,0.913,0.6673,0.9377,,0.7574,,,0.9218,0.7529,,0.7549,,2.076,2.0067,,,,,,,1.7121,1.5951,1.7746,1.9647,,,,,2.2384,,1.63,2.0404,,1.6639,1.7026,2.0262,,1.7726,,,1.9318,1.707,,1.6288,
2014/2/10,1.6696,1.1261,,,,,,,1.1983,1.7284,1.6552,0.9681,,,,,1.0127,,1.3904,1.2658,,0.4219,0.7958,0.5882,,1.2097,,,0.5089,0.8032,,4.3956,,1.0424,0.4097,,,,,,,0.6136,0.3687,0.4383,0.2632,,,,,0.3819,,0.3976,0.3603,,0.0331,0.2004,0.0187,,0.1854,,,0.3456,0.0186,,0.1419,,64513184694,25784081262,,,,,,,1.38633E+11,53458539323,1.66475E+11,2.1516E+11,,,,,23692086888,,1.53383E+11,53806134650,,6.76309E+11,1.24294E+11,9.04914E+11,,99924002345,,,37894947544,4.91313E+11,,1.2124E+11,,7.2323,5.3428,,,,,,,4.2347,4.732,4.9449,5.0836,,,,,5.2686,,4.3827,4.7076,,4.6479,4.53,4.5755,,4.3857,,,4.6006,4.4688,,4.5384,,0.9828,1.0153,,,,,,,0.8479,0.859,1.0574,0.9909,,,,,0.891,,0.9041,0.8111,,0.9169,0.6726,0.9432,,0.7666,,,0.9264,0.7589,,0.7881,,2.1107,2.0293,,,,,,,1.7326,1.6226,1.804,1.9837,,,,,2.2611,,1.6527,2.0662,,1.6709,1.7162,2.0381,,1.7941,,,1.9417,1.7207,,1.7004,
2014/2/11,3.7165,1.4477,,,,,,,2.6911,2.3058,3.5278,1.3423,,,,,1.3784,,3.0591,1.6667,,1.2605,1.8421,0.8772,,2.7888,,,1.2658,1.5936,,10,,2.3502,0.8141,,,,,,,1.4233,0.8482,0.9914,0.5258,,,,,0.687,,0.9186,0.6395,,0.0619,0.3998,0.0375,,0.4577,,,0.6596,0.031,,0.7759,,66910822500,26157347472,,,,,,,1.42363E+11,54691199817,1.72348E+11,2.18048E+11,,,,,24018669539,,1.58075E+11,54702903561,,6.84834E+11,1.26584E+11,9.12851E+11,,1.02711E+11,,,38374630424,4.99143E+11,,1.33364E+11,,7.5011,5.4201,,,,,,,4.3486,4.8411,5.1193,5.1519,,,,,5.3412,,4.5168,4.7861,,4.7065,4.6135,4.6156,,4.508,,,4.6588,4.54,,4.9922,,1.0193,1.03,,,,,,,0.8707,0.8788,1.0947,1.0042,,,,,0.9033,,0.9318,0.8247,,0.9284,0.685,0.9515,,0.788,,,0.9382,0.771,,0.8669,,2.1891,2.0587,,,,,,,1.7793,1.6601,1.8676,2.0103,,,,,2.2922,,1.7032,2.1007,,1.692,1.7478,2.056,,1.8441,,,1.9662,1.7481,,1.8705,
2014/2/12,-0.5,0.3293,,,,,,,-0.4193,-1.0676,1.7038,-0.5676,,,,,0.1236,,-0.5118,0.2732,,0,0.2584,-0.2899,,-0.7752,,,-0.5,-0.3922,,8.134,,1.2458,0.4359,,,,,,,0.7133,0.5593,1.032,0.2608,,,,,0.3993,,0.521,0.4073,,0.0325,0.2273,0.015,,0.4347,,,0.3026,0.0152,,1.003,,66576268388,26243485828,,,,,,,1.41766E+11,54107308004,1.75285E+11,2.1681E+11,,,,,24048358871,,1.57266E+11,54852365046,,6.84834E+11,1.26911E+11,9.10206E+11,,1.01915E+11,,,38182757272,4.97185E+11,,1.44211E+11,,7.4636,5.4379,,,,,,,4.3304,4.7894,5.2065,5.1226,,,,,5.3478,,4.4937,4.7991,,4.7065,4.6254,4.6023,,4.4731,,,4.6355,4.5222,,5.3983,,1.0142,1.0334,,,,,,,0.8671,0.8694,1.1133,0.9985,,,,,0.9044,,0.927,0.8269,,0.9284,0.6868,0.9487,,0.7819,,,0.9335,0.768,,0.9374,,2.1782,2.0654,,,,,,,1.7718,1.6423,1.8995,1.9989,,,,,2.2951,,1.6945,2.1064,,1.692,1.7523,2.05,,1.8298,,,1.9564,1.7413,,2.0226,
2014/2/13,2.3451,1.0941,,,,,,,1.0526,1.3189,3.9948,0.1903,,,,,0.4938,,2.4691,1.2262,,0,1.0309,0,,0.7813,,,0.2513,0.3937,,9.5133,,2.1847,0.8919,,,,,,,1.3253,1.0308,1.4353,0.4709,,,,,0.9923,,1.1111,0.7656,,0.0421,0.3596,0.0278,,1.0195,,,0.4897,0.0248,,1.0899,,68137520913,26530613682,,,,,,,1.43259E+11,54820953553,1.82287E+11,2.17223E+11,,,,,24167116199,,1.61149E+11,55524941730,,6.84834E+11,1.28219E+11,9.10206E+11,,1.02711E+11,,,38278693848,4.99143E+11,,1.57931E+11,,7.6386,5.4974,,,,,,,4.376,4.8526,5.4145,5.1324,,,,,5.3742,,4.6046,4.858,,4.7065,4.6731,4.6023,,4.508,,,4.6472,4.54,,5.9119,,1.038,1.0447,,,,,,,0.8762,0.8809,1.1578,1.0004,,,,,0.9089,,0.9499,0.837,,0.9284,0.6938,0.9487,,0.788,,,0.9358,0.771,,1.0266,,2.2293,2.088,,,,,,,1.7905,1.664,1.9753,2.0027,,,,,2.3064,,1.7364,2.1322,,1.692,1.7704,2.05,,1.8441,,,1.9613,1.7481,,2.215,
2014/2/14,-1.1457,-0.7576,,,,,,,-0.1042,-0.355,-0.9913,-0.095,,,,,-0.2457,,-0.8032,-0.4038,,0,-0.5102,-0.2907,,-0.7752,,,0.2506,-0.3922,,-1.8182,,1.0444,0.4222,,,,,,,0.5395,0.417,0.4762,0.2049,,,,,0.3757,,0.459,0.3118,,0.0235,0.1542,0.0134,,0.4791,,,0.1783,0.014,,0.5305,,67356894650,26329624184,,,,,,,1.43109E+11,54626322949,1.8048E+11,2.17016E+11,,,,,24107737535,,1.59855E+11,55300749502,,6.84834E+11,1.27565E+11,9.0756E+11,,1.01915E+11,,,38374630424,4.97185E+11,,1.55059E+11,,7.5511,5.4558,,,,,,,4.3714,4.8354,5.3608,5.1275,,,,,5.361,,4.5676,4.8384,,4.7065,4.6492,4.5889,,4.4731,,,4.6588,4.5222,,5.8044,,1.0261,1.0368,,,,,,,0.8753,0.8777,1.1463,0.9994,,,,,0.9066,,0.9423,0.8337,,0.9284,0.6903,0.9459,,0.7819,,,0.9382,0.768,,1.0079,,2.2037,2.0722,,,,,,,1.7886,1.6581,1.9558,2.0008,,,,,2.3007,,1.7224,2.1236,,1.692,1.7613,2.0441,,1.8298,,,1.9662,1.7413,,2.1747,
2014/2/17,-0.9106,-0.4362,,,,,,,-0.7299,-0.4751,-1.7522,-0.0951,,,,,-0.1232,,-1.0121,-0.2703,,-0.4149,-0.2564,0.2915,,-0.3906,,,0.25,0.3937,,-1.0288,,1.0921,0.4617,,,,,,,0.7232,0.502,0.605,0.3004,,,,,0.3598,,0.6821,0.369,,0.0216,0.1546,0.0194,,0.3614,,,0.2947,0.0161,,0.4033,,66743545444,26214773043,,,,,,,1.42065E+11,54366815476,1.77317E+11,2.1681E+11,,,,,24078048203,,1.58237E+11,55151288017,,6.81992E+11,1.27238E+11,9.10206E+11,,1.01516E+11,,,38470567000,4.99143E+11,,1.53464E+11,,7.4823,5.432,,,,,,,4.3395,4.8124,5.2669,5.1226,,,,,5.3544,,4.5214,4.8253,,4.6869,4.6373,4.6023,,4.4556,,,4.6704,4.54,,5.7447,,1.0168,1.0322,,,,,,,0.8689,0.8736,1.1263,0.9985,,,,,0.9055,,0.9327,0.8314,,0.9246,0.6885,0.9487,,0.7788,,,0.9405,0.771,,0.9975,,2.1837,2.0632,,,,,,,1.7755,1.6502,1.9215,1.9989,,,,,2.2979,,1.705,2.1179,,1.685,1.7568,2.05,,1.8227,,,1.9712,1.7481,,2.1524,
2014/2/18,-2.5898,-1.7525,,,,,,,-2.7311,-3.222,-1.4013,-1.8078,,,,,-1.603,,-2.9652,-2.0325,,-0.8333,-1.5424,-0.2907,,-1.9608,,,-1.2469,-0.3922,,-2.4948,,1.069,0.4415,,,,,,,0.8844,0.6431,0.4006,0.3487,,,,,0.4198,,0.6651,0.3367,,0.0234,0.1444,0.0159,,0.3452,,,0.2328,0.0153,,0.5191,,65015015863,25755368477,,,,,,,1.38185E+11,52615140037,1.74833E+11,2.12891E+11,,,,,23692086888,,1.53545E+11,54030326878,,6.76309E+11,1.25276E+11,9.0756E+11,,99525898750,,,37990884120,4.97185E+11,,1.49635E+11,,7.2885,5.3368,,,,,,,4.221,4.6573,5.1931,5.03,,,,,5.2686,,4.3873,4.7272,,4.6479,4.5658,4.5889,,4.3682,,,4.6122,4.5222,,5.6013,,0.9905,1.0142,,,,,,,0.8452,0.8454,1.1105,0.9804,,,,,0.891,,0.9051,0.8145,,0.9169,0.6779,0.9459,,0.7635,,,0.9288,0.768,,0.9727,,2.1271,2.027,,,,,,,1.7271,1.597,1.8946,1.9628,,,,,2.2611,,1.6544,2.0748,,1.6709,1.7297,2.0441,,1.7869,,,1.9466,1.7413,,2.0987,
2014/2/19,2.916,6.5775,,,,,,,2.4838,3.4525,3.3592,1.8411,,,,,4.6366,,2.9505,9.9585,,1.2605,2.3499,1.4577,,2.8,,,1.5152,3.5433,,10.0213,,1.7722,1.7774,,,,,,,1.0101,0.8886,0.7653,0.5313,,,,,1.555,,0.995,1.5597,,0.0505,0.2727,0.0325,,0.7176,,,0.4473,0.0539,,0.8215,,66910822500,27449422814,,,,,,,1.41617E+11,54431692344,1.80706E+11,2.1681E+11,,,,,24790592170,,1.58075E+11,59410940343,,6.84834E+11,1.28219E+11,9.20789E+11,,1.02313E+11,,,38566503576,5.14802E+11,,1.64631E+11,,7.5011,5.6878,,,,,,,4.3258,4.8181,5.3676,5.1226,,,,,5.5129,,4.5168,5.198,,4.7065,4.6731,4.6558,,4.4906,,,4.6821,4.6825,,6.1627,,1.0193,1.0809,,,,,,,0.8662,0.8746,1.1478,0.9985,,,,,0.9323,,0.9318,0.8956,,0.9284,0.6938,0.9597,,0.7849,,,0.9429,0.7952,,1.0701,,2.1891,2.1604,,,,,,,1.7699,1.6522,1.9582,1.9989,,,,,2.3659,,1.7032,2.2815,,1.692,1.7704,2.0739,,1.837,,,1.9761,1.803,,2.309,
