ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2016/9/7,8.0139,0.5185,5.9269,5.3086,4.8426,0,4.1667,8.6508,-1,-0.479,10,6.9808,,,2.5,9.9878,,,,,8.1888,,0.8681,21.1922,15.7726,6.0767,22.4422,20.8941,,18.076,26.8462,5.1381,11.1498,22.3759,34.8512,,,15.5628,0.1061,,,,,45.8598,,0.8159,3793748303,2717292539,23790295234,4292638036,11738000054,7597490876,5168065703,3113653600,10411150721,6603825552,5928594974,2764017000,,,4052840185,1200933500,,,,,1684500000,,4052840185,227.9853,452.7673,70.3791,54.3966,-84.5886,62.947,80.0278,70.0589,65.5445,64.1606,68.5832,101.8276,,,-2281.2171,70.8186,,,,,72.1992,,-632.7915,3.5051,5.6827,6.778,3.3192,4.3066,2.9603,14.0201,6.1628,6.1991,6.0301,5.3098,10.9615,,,12.8857,11.8855,,,,,7.7327,,3.5744,7.9641,5.5026,7.8737,4.8609,4.0648,5.1601,7.1158,6.492,7.676,7.4405,6.1744,19.3713,,,222.3336,8.9124,,,,,11.0907,,61.6736
2016/9/8,-3.1183,-0.3968,1.7262,-3.8687,-2.6174,0,-1.0746,-2.8123,2.2727,1.3839,2.4793,-3.2083,,,-1.4347,9.9972,,,,,-4.1259,,0,12.4583,7.7531,5.1703,11.0737,11.3727,,8.6532,15.2011,2.8289,5.8322,37.3659,18.9469,,,7.7789,0.0801,,,,,27.0266,,0.1793,3675448624,2706509632,24200961044,4126568804,11430769876,7597490876,5112528281,3026089200,10647767783,6695214233,6075584932,2675340000,,,3994693267,1320993500,,,,,1615000000,,3994693267,220.8761,450.9706,71.594,52.2922,-82.3746,62.947,79.1678,68.0887,67.0342,65.0485,70.2836,98.5607,,,-2248.488,77.8985,,,,,69.2204,,-633.4096,3.3958,5.6601,6.895,3.1908,4.1939,2.9603,13.8694,5.9895,6.34,6.1136,5.4414,10.6099,,,12.7008,13.0737,,,,,7.4137,,3.5779,7.7157,5.4807,8.0096,4.6728,3.9584,5.1601,7.0393,6.3094,7.8504,7.5435,6.3275,18.7498,,,219.1438,9.8034,,,,,10.6331,,61.7338
2016/9/9,-2.1088,-3.5857,-3.4523,-2.3171,-3.5573,0,-3.1986,-0.3758,-7.1605,-4.6884,-1.4337,-4.0824,,,-1.31,9.9975,,,,,0.2477,,0,6.9647,8.2068,3.7354,8.9672,7.5733,,7.8158,10.0922,4.0693,5.2213,24.0477,14.9617,,,4.7786,0.4851,,,,,25.2479,,0.1858,3597941939,2609463470,23365468533,4030953185,11024141698,7597490876,4949001425,3014717200,9885335028,6381313981,5988479772,2566122000,,,3942361040,1453059500,,,,,1619000000,,3942361040,216.2183,434.8004,69.1223,51.0805,-79.4442,62.947,76.6356,67.8328,62.2342,61.9988,69.276,94.537,,,-2219.0319,85.6864,,,,,69.3919,,-634.0181,3.3242,5.4572,6.657,3.1169,4.0447,2.9603,13.4258,5.967,5.886,5.827,5.3634,10.1767,,,12.5344,14.3807,,,,,7.432,,3.5813,7.553,5.2842,7.7331,4.5645,3.8176,5.1601,6.8142,6.2857,7.2883,7.1898,6.2368,17.9843,,,216.2729,10.7835,,,,,10.6594,,61.7931
2016/9/12,-0.1134,1.7355,-1.8788,-4.1199,-5.4918,0,-4.3641,-0.8676,0.5851,-1.8057,3.8182,-1.3276,,,-1.2537,10.0069,,,,,-7.3811,,-2.0654,8.8061,8.4992,3.5844,6.8211,8.2758,,5.7726,14.2397,3.4898,5.4371,34.8628,12.6941,,,5.0575,1.0914,,,,,19.4997,,0.5782,3593862639,2654751679,22926480942,3864883953,10418717523,7597490876,4733022560,2988561600,9943174755,6266084775,6217130818,2532054000,,,3892936160,1598465500,,,,,1499500000,,3892936160,215.9732,442.3465,67.8237,48.9761,-75.0813,62.947,73.2911,67.2443,62.5983,60.8792,71.9211,93.2819,,,-2191.2121,94.2609,,,,,64.27,,-623.0088,3.3204,5.5519,6.5319,2.9885,3.8226,2.9603,12.8399,5.9152,5.9204,5.7217,5.5682,10.0416,,,12.3773,15.8198,,,,,6.8834,,3.5191,7.5445,5.3759,7.5878,4.3765,3.6079,5.1601,6.5168,6.2312,7.3309,7.06,6.4749,17.7456,,,213.5615,11.8626,,,,,9.8726,,60.7201
2016/9/13,1.0216,-1.4216,-5.4355,1.0417,0.6071,0,0.1304,-0.4947,-3.4373,-0.9512,-3.4151,0.1583,,,0.224,9.9937,,,,,-0.4001,,0.3515,5.17,10.1481,5.9478,5.6161,5.3755,,4.8343,10.6947,3.4444,6.9375,24.4478,11.1477,,,2.7979,1.3865,,,,,14.8125,,0.1185,3630576333,2617011505,21680322621,3905143160,10481970795,7597490876,4739193385,2973778000,9601394554,6206483461,6004811990,2536062000,,,3901658198,1758212000,,,,,1493500000,,3901658198,218.1795,436.058,64.1371,49.4862,-75.5371,62.947,73.3867,66.9117,60.4466,60.3002,69.4649,93.4296,,,-2196.1215,103.6811,,,,,64.0128,,-623.498,3.3544,5.473,6.1769,3.0196,3.8458,2.9603,12.8566,5.886,5.7169,5.6673,5.378,10.0575,,,12.405,17.4007,,,,,6.8559,,3.5219,7.6215,5.2995,7.1754,4.4221,3.6298,5.1601,6.5253,6.2003,7.079,6.9928,6.2538,17.7737,,,214.04,13.0481,,,,,9.8331,,60.7678
2016/9/14,-3.2584,-3.7907,-0.4572,-1.4175,-2.1552,0,-2.0182,-3.5182,0.4381,-3.3291,0.7253,-3.4176,,,-0.2981,9.9962,,,,,-1.4061,,0.1751,4.2866,6.2774,3.2617,3.672,3.7681,,3.9125,6.7883,1.9393,3.0892,18.1219,8.8532,,,2.4689,48.11,,,,,9.3214,,0.0827,3512276654,2517808761,21581196390,3849786750,10256066252,7597490876,4643545602,2869155600,9643459810,5999865574,6048364570,2449389000,,,3890028814,1933966500,,,,,1472500000,,3890028814,211.0703,419.5284,63.8439,48.7848,-73.9092,62.947,71.9056,64.5576,60.7114,58.2928,69.9687,90.2365,,,-2189.5757,114.0453,,,,,63.1127,,-626.1718,3.2451,5.2655,6.1486,2.9768,3.7629,2.9603,12.5971,5.6789,5.742,5.4787,5.417,9.7138,,,12.368,19.1402,,,,,6.7595,,3.537,7.3732,5.0986,7.1426,4.3594,3.5516,5.1601,6.3936,5.9822,7.11,6.76,6.2992,17.1662,,,213.402,14.3524,,,,,9.6949,,61.0284
2016/9/19,1.1614,0.1285,1.0499,1.3072,1.3216,0,4.0532,0.5153,1.145,3.1126,-0.5401,0.3273,,,0.7474,-2.5177,,,,,0.4075,,0.1748,2.5675,3.8203,2.8696,3.5286,2.706,,4.7013,5.2424,2.2174,3.7105,13.9558,5.7201,,,2.279,47.9321,,,,,7.7152,,0.0863,3553069647,2521043633,21807770631,3900110760,10391608978,7597490876,4831755756,2883939200,9753881105,6186616357,6015700135,2457405000,,,3919102273,1885275500,,,,,1478500000,,3919102273,213.5217,420.0675,64.5142,49.4225,-74.886,62.947,74.82,64.8902,61.4066,60.1072,69.5909,90.5318,,,-2205.9402,111.174,,,,,63.3699,,-626.2445,3.2827,5.2723,6.2132,3.0157,3.8126,2.9603,13.1077,5.7082,5.8077,5.6492,5.3878,9.7456,,,12.4605,18.6583,,,,,6.787,,3.5374,7.4588,5.1052,7.2176,4.4164,3.5986,5.1601,6.6527,6.013,7.1914,6.9705,6.2652,17.2224,,,214.9969,13.991,,,,,9.7344,,61.0355
2016/9/20,1.9518,-1.0693,3.8961,3.0968,0.5217,0,-0.7024,4.2587,-2.965,0.8349,3.5294,1.0398,,,-0.6677,-0.3361,,,,,1.2175,,-0.6981,5.5992,4.2815,3.8631,7.8568,3.6894,,4.4564,10.1745,3.5508,4.0207,28.0541,7.1964,0.007,,6.0817,54.5789,,,,,10.7607,,0.1116,3622417734,2494086366,22657424032,4020888383,10445826068,7597490876,4797816220,3006756800,9464682474,6238270829,6228018963,2482956000,303762709.8,,3892936160,1878939000,,,,,1496500000,,3892936160,217.6892,415.5757,67.0277,50.953,-75.2767,62.947,74.2944,67.6537,59.5859,60.609,72.047,91.4732,25.5778,,-2191.2121,110.8003,,,,,64.1414,,-620.0943,3.3468,5.2159,6.4553,3.1091,3.8325,2.9603,13.0157,5.9513,5.6355,5.6964,5.5779,9.8469,4.5447,,12.3773,18.5956,,,,,6.8697,,3.5027,7.6044,5.0506,7.4988,4.5531,3.6173,5.1601,6.606,6.2691,6.9782,7.0287,6.4863,17.4015,3.4354,,213.5615,13.944,,,,,9.8529,,60.4361
2016/9/21,-1.9144,0.2162,-1.625,-1.8773,0.519,0,-0.5788,-1.5885,1.7778,-0.1274,-3.0594,-1.6344,10.0383,,0.0747,-6.6738,,,,,-1.7708,,0.8787,3.0135,3.9401,2.1789,3.4958,4.8495,,2.8092,6.0134,2.6985,3.1667,16.9152,7.0037,0.0039,,3.6428,38.4732,,,,,8.6283,,0.0745,3553069647,2499477819,22289240891,3945402368,10500043159,7597490876,4770047509,2958994400,9632943496,6230323987,6037476425,2442375000,334255365,,3895843506,1753543000,,,,,1470000000,,3895843506,213.5217,416.4741,65.9385,49.9964,-75.6674,62.947,73.8644,66.579,60.6452,60.5318,69.8428,89.9781,28.1454,,-2192.8486,103.4058,,,,,63.0056,,-626.8865,3.2827,5.2272,6.3504,3.0507,3.8524,2.9603,12.9403,5.8567,5.7357,5.6891,5.4073,9.686,5.001,,12.3865,17.3545,,,,,6.748,,3.541,7.4588,5.0615,7.3769,4.4677,3.6361,5.1601,6.5678,6.1695,7.1022,7.0197,6.2878,17.1171,3.7803,,213.721,13.0134,,,,,9.6784,,61.0981
2016/9/22,1.3777,1.5099,0.8895,0.7653,-0.3442,0,0.1294,-0.269,1.8559,1.977,2.8855,0.2051,10.0279,,-0.3731,0.2472,,,,,1.2245,,-0.1742,3.7555,5.0021,2.5695,3.6147,3.8779,,3.283,5.914,2.3899,3.1383,19.7362,6.0547,0.0074,,7.1254,29.2991,,,,,8.7235,,0.1334,3602021238,2537217994,22487493352,3975596774,10463898432,7597490876,4776218333,2951034000,9811720831,6353500035,6211686745,2447385000,367774008.8,,3881306777,1757878500,,,,,1488000000,,3881306777,216.4635,422.7625,66.525,50.379,-75.4069,62.947,73.96,66.3999,61.7707,61.7285,71.8581,90.1627,30.9677,,-2184.6663,103.6614,,,,,63.7771,,-623.6846,3.328,5.3061,6.4069,3.0741,3.8391,2.9603,12.9571,5.841,5.8422,5.8016,5.5633,9.7058,5.5024,,12.3403,17.3974,,,,,6.8307,,3.5229,7.5616,5.1379,7.4425,4.5018,3.6236,5.1601,6.5763,6.1529,7.234,7.1585,6.4693,17.1522,4.1593,,212.9235,13.0456,,,,,9.7969,,60.786
2016/9/23,1.1325,3.0599,6.6751,1.8987,1.3817,0,1.0982,0.5395,1.0718,1.4384,6.9238,0.0819,10,,-2.3221,-3.1303,,,,,0.3024,,-0.5236,4.7708,6.8952,5.6633,6.7523,5.9271,,3.4641,6.6078,4.1022,5.4924,28.368,5.828,0.0238,,5.2789,23.8055,,,,,11.9737,,0.1818,3642814230,2614854923,23988547694,4051082789,10608477339,7597490876,4828670343,2966954800,9916883970,5584322553,6641768474,2449389000,404551409.7,,3791179054,1702851000,,,,,1492500000,,3791179054,218.9149,435.6987,70.9656,51.3356,-76.4488,62.947,74.7722,66.7581,62.4328,62.6165,76.8333,90.2365,34.0645,,-2133.9363,100.4165,,,,,63.9699,,-621.8837,3.3657,5.4685,6.8345,3.1324,3.8922,2.9603,13.0994,5.8725,5.9048,5.885,5.9485,9.7138,6.0527,,12.0538,16.8529,,,,,6.8513,,3.5128,7.6472,5.2951,7.9393,4.5873,3.6737,5.1601,6.6485,6.1861,7.3116,7.2615,6.9172,17.1662,4.5753,,207.9792,12.6372,,,,,9.8265,,60.6105
2016/9/26,-1.9037,-3.9175,-3.1287,-5.5901,-2.5554,0,-7.1565,-4.4845,-5.4097,-3.6991,3.9344,-8.8771,10.0115,,-5.9049,-2.4873,,,,,-7.7387,,-2.1053,4.2041,7.2007,4.6332,5.1246,6.6759,,5.9255,7.3722,4.382,3.1477,27.9431,10.3164,0.0223,,6.964,21.6956,,,,,12.1782,,0.3296,3573466143,2512417308,23238020523,3824624745,10337391888,7597490876,4483104159,2833902400,9377922891,5377750819,6903083955,2231955000,445053104.3,,3567313419,1660496500,,,,,1377000000,,3567313419,214.7475,418.6301,68.7453,48.4659,-74.4953,62.947,69.4211,63.7644,59.0397,60.3002,79.8563,82.2262,37.4749,,-2007.9293,97.9189,,,,,59.0195,,-609.4671,3.3016,5.2542,6.6207,2.9573,3.7927,2.9603,12.1619,5.6091,5.5839,5.6673,6.1825,8.8515,6.6587,,11.342,16.4337,,,,,6.3211,,3.4426,7.5017,5.0877,7.6909,4.3309,3.5798,5.1601,6.1727,5.9087,6.9142,6.9928,7.1893,15.6424,5.0333,,195.6982,12.3229,,,,,9.0661,,59.4003
2016/9/27,-2.7397,-2.2747,-2.4985,-1.7105,-0.4371,4.212,1.3076,-1.2039,-3.3642,-8.5147,0.1577,1.4141,9.9895,,0.489,-0.4419,,,,,-1.3435,,-0.1792,4.366,4.8797,4.2933,4.0236,6.259,10.4999,2.7951,6.256,5.2715,7.5808,20.3438,5.5244,0.0198,,3.0802,19.8518,,,,,9.9751,,0.1462,3475562961,2455267901,22657424032,3759203532,10292210979,7917493888,4541726994,2799786400,9062433475,4963984163,6913972100,2263518000,489511861.1,,3584757495,1653159500,,,,,1358500000,,3584757495,208.864,409.1076,67.0277,47.6369,-74.1697,65.5983,70.3396,62.9967,57.0535,55.1658,79.9823,83.389,41.2185,,-2017.748,97.4862,,,,,58.2266,,-607.4816,3.2111,5.1347,6.4553,2.9067,3.7762,3.0849,12.3228,5.5416,5.396,5.1848,6.1923,8.9767,7.3238,,11.3975,16.3611,,,,,6.2362,,3.4314,7.2961,4.972,7.4988,4.2568,3.5641,5.3775,6.2544,5.8376,6.6816,6.3974,7.2007,15.8636,5.5361,,196.6552,12.2685,,,,,8.9443,,59.2068
2016/9/28,-2.5822,-0.3074,-3.8125,-1.3387,-2.9851,-8.2138,-1.053,0.853,-3.1332,-2.3093,-4.8031,-0.3984,9.9857,,-0.4866,-0.7868,,,,,-1.8403,,0,2.4023,1.9811,2.7661,2.027,5.0928,6.3598,1.9999,3.6619,3.9925,4.113,13.5623,2.8184,0.0231,,2.9395,13.5467,,,,,5.2542,,0.0712,3385818378,2447719866,21793609741,3708879522,9984980801,7267165185,4493903102,2823667600,8778493000,4849350519,6581883677,2254500000,538393216.7,,3567313419,1640153000,,,,,1333500000,,3567313419,203.4708,407.8499,64.4723,46.9992,-71.9556,60.2102,70.954,63.5341,55.2659,53.8918,76.1406,83.0567,45.3344,,-2007.9293,96.7192,,,,,57.1551,,-607.8006,3.1282,5.1189,6.2092,2.8678,3.6634,2.8316,12.4304,5.5889,5.227,5.065,5.8949,8.9409,8.0552,,11.342,16.2323,,,,,6.1214,,3.4332,7.1077,4.9567,7.2129,4.1998,3.4577,4.9358,6.309,5.8874,6.4722,6.2497,6.8548,15.8004,6.0889,,195.6982,12.1719,,,,,8.7797,,59.2379
2016/9/29,0.1205,0.4846,0.6498,-0.2714,-0.2715,-0.7102,0.5836,-0.3625,1.168,-1.1461,-1.6543,-0.3778,9.987,,-0.489,-0.0813,,,,,0.1125,,0.5386,1.6866,2.6831,2.5574,1.8493,2.8222,3.5338,1.5703,2.7096,2.5102,3.4189,13.3035,3.5788,0.0831,,2.6467,15.6119,,,,,5.242,,0.1062,3389897677,2459581064,21935218641,3698814720,9957872255,7215551796,4520129107,2813432800,8881027060,4793770570,6473002226,2245983000,592162707.8,,3549869344,1638819000,,,,,1335000000,,3549869344,203.7159,409.8263,64.8912,46.8716,-71.7603,59.7826,71.3681,63.3038,55.9115,53.2742,74.881,82.743,49.862,,-1998.1106,96.6405,,,,,57.2193,,-611.2484,3.132,5.1437,6.2495,2.86,3.6535,2.8114,12.503,5.5686,5.288,5.007,5.7973,8.9071,8.8596,,11.2865,16.2191,,,,,6.1283,,3.4527,7.1163,4.9807,7.2597,4.1884,3.4484,4.9007,6.3458,5.866,6.5478,6.1781,6.7414,15.7407,6.6971,,194.7413,12.162,,,,,8.7896,,59.5739
2016/9/30,1.2034,0.6138,0.8393,0.1361,-0.726,-2.5751,0.3072,3.7187,5.4174,1.4493,-1.7662,-0.3346,9.9843,,0,-4.7619,,,,,0.7116,,0.3571,2.0149,1.8044,2.3144,1.3791,4.6652,2.6922,1.2339,5.9452,2.5787,2.0153,12.2429,2.6679,0.1002,,1.9311,16.9089,,,,,4.6718,,0.0806,3430690669,2474677134,22119310211,3703847121,9885582802,7029743595,4534013463,2918055200,9362148420,4863245506,6358676703,2238468000,651285871.3,,3549869344,1560780000,,,,,1344500000,,3549869344,206.1674,412.3417,65.4358,46.9354,-71.2393,58.2431,71.5873,65.6579,58.9404,54.0463,73.5585,82.4661,54.8404,,-1998.1106,92.0386,,,,,57.6265,,-614.1488,3.1697,5.1753,6.302,2.8639,3.627,2.739,12.5414,5.7757,5.5745,5.0795,5.6949,8.8773,9.7442,,11.2865,15.4468,,,,,6.1719,,3.4691,7.2019,5.0113,7.3207,4.1941,3.4233,4.7745,6.3653,6.0842,6.9026,6.2676,6.6224,15.688,7.3657,,194.7413,11.5829,,,,,8.8521,,59.8566
2016/10/10,1.9025,3.3551,5.3777,2.7174,2.3766,1.0279,2.4498,2.1824,5.813,5.7143,4.2808,4.9687,10.0071,,2.1294,5.2137,,,,,3.0123,,1.2456,2.2994,4.2486,3.4098,2.1257,3.6204,2.9773,2.671,5.4871,3.1916,4.2246,15.0661,6.9206,0.0987,,3.5055,15.2787,,,,,6.0793,,0.2752,3495959457,2557705517,23308824973,3804495141,10120523526,7102002340,4645088308,2981738400,9906367662,5141145249,6630880329,2349690000,716461012.1,,3625460337,1642154000,,,,,1385000000,,3625460337,210.0897,426.1762,68.9548,48.2108,-72.9324,58.8418,73.3411,67.0908,62.3666,57.1346,76.7074,86.5636,60.3283,,-2040.6584,96.8372,,,,,59.3624,,-623.9399,3.23,5.3489,6.6409,2.9418,3.7132,2.7672,12.8486,5.9017,5.8985,5.3698,5.9387,9.3184,10.7193,,11.5269,16.2521,,,,,6.3578,,3.5244,7.3389,5.1794,7.7144,4.3081,3.5047,4.8236,6.5212,6.2169,7.3038,6.6257,6.9059,16.4675,8.1028,,198.8881,12.1868,,,,,9.1188,,60.8109
2016/10/11,-0.4667,0.0843,-1.0328,3.836,-0.3571,-0.7267,-0.2989,-0.1144,1.2739,0.2027,-0.9852,0.5544,10.0065,,0,2.1324,,,,,-0.0361,,0,3.2567,2.8539,2.9229,3.8745,2.8568,2.4085,2.7121,8.7751,2.4006,5.0901,15.0363,4.9353,0.1016,,2.6481,17.3389,,,,,6.0086,,0.1836,3479642260,2559862098,23068089843,3950434769,10084378800,7050388951,4631203952,2978326800,10032563429,5151566490,6565551459,2362716000,788153667,,3625460337,1677171500,,,,,1384500000,,3625460337,209.1091,426.5356,68.2426,50.0602,-72.6719,58.4142,73.1218,67.014,63.1611,57.2504,75.9517,87.0435,66.3651,,-2040.6584,98.9022,,,,,59.341,,-624.7779,3.2149,5.3535,6.5723,3.0546,3.6999,2.7471,12.8102,5.895,5.9737,5.3807,5.8802,9.3701,11.792,,11.5269,16.5987,,,,,6.3555,,3.5291,7.3047,5.1838,7.6347,4.4734,3.4922,4.7885,6.5017,6.2098,7.3969,6.6392,6.8378,16.5588,8.9136,,198.8881,12.4467,,,,,9.1155,,60.8926
2016/10/12,0.4689,2.1483,2.1486,10.0637,0.6272,-2.3426,-0.4997,1.5655,1.022,1.8206,-0.2488,-1.1238,10.0118,,-0.4812,0.6761,,,,,4.1892,,0.3515,2.9198,4.8821,3.8113,13.2342,3.3401,2.9302,1.9436,9.9234,2.8047,3.5985,10.296,3.1926,0.109,,2.4988,18.15,,,,,12.3465,,0.2331,3495959457,2614854923,23563720993,4347994447,10147632072,6885226106,4608063360,3024952000,10135097489,5245357653,6549219242,2336163000,867062141,,3608016262,1688510500,,,,,1442500000,,3608016262,210.0897,435.6987,69.7088,55.0981,-73.1278,57.0458,72.7565,68.0631,63.8066,58.2928,75.7627,86.0652,73.0094,,-2030.8396,99.5708,,,,,61.8269,,-628.4691,3.23,5.4685,6.7135,3.362,3.7231,2.6827,12.7462,5.9873,6.0347,5.4787,5.8656,9.2648,12.9725,,11.4714,16.7109,,,,,6.6218,,3.55,7.3389,5.2951,7.7987,4.9235,3.5141,4.6764,6.4693,6.307,7.4724,6.76,6.8208,16.3727,9.806,,197.9311,12.5308,,,,,9.4973,,61.2523
2016/10/13,0.7001,0.8247,3.9062,3.588,0.1781,1.6492,0.703,-0.6015,0.5447,1.9868,8.1463,0.0214,10.0134,,1.1281,-0.316,,,,,-0.7279,,0.5254,3.2363,5.3739,5.0593,23.796,3.6411,2.4857,2.6792,7.0545,3.915,5.0537,26.3432,3.9932,0.1625,,4.2963,13.9406,,,,,7.9851,,0.3368,3520435253,2636420737,24484178845,4503998877,10165704435,6998775562,4640460189,3006756800,10190308137,5349570057,7082738349,2336664000,953884739.3,,3648719105,1683174500,,,,,1432000000,,3648719105,211.5606,439.2921,72.4318,57.075,-73.258,57.9865,73.268,67.6537,64.1542,59.4509,81.9346,86.0837,80.3201,,-2053.75,99.2562,,,,,61.3769,,-632.1279,3.2526,5.5136,6.9757,3.4826,3.7297,2.727,12.8358,5.9513,6.0676,5.5875,6.3434,9.2667,14.2715,,11.6008,16.6581,,,,,6.5736,,3.5706,7.3903,5.3388,8.1034,5.1002,3.5203,4.7535,6.5147,6.2691,7.5132,6.8944,7.3765,16.3762,10.7879,,200.164,12.4912,,,,,9.4282,,61.6089
2016/10/14,1.1587,0,-1.7929,-4.581,-0.8,-1.3274,-1.4628,0.3026,-1.0062,-2.4675,-3.4589,-1.5223,10.0049,,0,1.5257,,,,,-1.2919,,-0.5226,13.1644,3.9404,4.0293,12.5624,2.957,1.6912,2.9187,6.2968,2.6108,4.4122,16.9333,4.2167,0.3336,,3.2293,15.6024,,,,,7.26,,0.252,3561228245,2636420737,24045191254,4297670437,10084378800,6905871462,4572581118,3015854400,10087774077,5217567679,6837755085,2301093000,1049319767,,3648719105,1708854000,,,,,1413500000,,3648719105,214.012,439.2921,71.1332,54.4604,-72.6719,57.2168,72.1962,67.8584,63.5087,57.9839,79.1006,84.7732,88.3561,,-2053.75,100.7705,,,,,60.5839,,-627.5253,3.2903,5.5136,6.8507,3.3231,3.6999,2.6908,12.6481,5.9693,6.0065,5.4496,6.124,9.1257,15.6994,,11.6008,16.9123,,,,,6.4887,,3.5446,7.476,5.3388,7.9581,4.8666,3.4922,4.6904,6.4194,6.2881,7.4376,6.7242,7.1213,16.1269,11.8673,,200.164,12.6818,,,,,9.3064,,61.1603
2016/10/17,-4.0092,-2.863,-1.649,-2.6932,-2.1505,-2.0927,-3.3738,-1.546,-3.0493,-5.0599,-1.672,-1.6111,10.0044,,-1.8327,-2.7713,,,,,-1.5564,,-8.056,8.8563,4.3874,3.4939,7.3942,3.5648,1.4085,4.2927,6.0656,4.4247,5.5405,11.3489,3.6253,1.2043,,3.0752,14.4151,,,,,5.4818,,0.9848,3418452772,2560940389,23648686333,4181925214,9867510438,6761353972,4418310500,2969229200,9780171896,4953562923,6723429562,2264019000,1154298297,,3581850149,1661497000,,,,,1391500000,,3581850149,205.4319,426.7152,69.9602,52.9936,-71.1091,56.0194,69.7605,66.8093,61.5721,55.05,77.778,83.4074,97.1956,,-2016.1115,97.9779,,,,,59.641,,-578.8789,3.1584,5.3557,6.7377,3.2336,3.6203,2.6345,12.2214,5.877,5.8234,5.1739,6.0216,8.9787,17.27,,11.3882,16.4436,,,,,6.3877,,3.2699,7.1762,5.186,7.8268,4.7355,3.4171,4.5922,6.2029,6.1908,7.2108,6.384,7.0022,15.8671,13.0545,,196.4957,12.3303,,,,,9.1616,,56.4191
2016/10/18,0.1193,1.8947,0.8982,2.7677,1.7399,1.2214,1.5363,4.3278,4.0323,3.3661,1.4575,2.1908,8.1266,,1.0552,1.0438,,,,,1.9044,,3.4286,5.7447,2.9801,2.2527,6.708,2.763,1.0241,3.3596,9.9213,3.2019,3.4821,9.0055,4.0427,64.4701,,2.7347,11.9094,,,,,5.7253,,0.5517,3422532071,2609463470,23861099684,4297670437,10039197891,6843935395,4486189571,3097732800,10174533666,5120302768,6821422868,2313618000,1248103946,,3619645646,1678839000,,,,,1418000000,,3619645646,205.6771,434.8004,70.5886,54.4604,-72.3464,56.7037,70.8322,69.7007,64.0549,56.903,78.9116,85.2347,105.0943,,-2037.3855,99.0005,,,,,60.7768,,-598.0508,3.1621,5.4572,6.7982,3.3231,3.6833,2.6667,12.4091,6.1313,6.0582,5.348,6.1094,9.1754,18.6735,,11.5084,16.6152,,,,,6.5093,,3.3782,7.1848,5.2842,7.8971,4.8666,3.4765,4.6483,6.2982,6.4588,7.5015,6.5989,7.1043,16.2147,14.1154,,198.5691,12.459,,,,,9.336,,58.2877
2016/10/19,-1.7878,-1.1983,-1.0089,-0.1171,-0.8101,-0.7541,1.2724,0.0367,-1.0078,-2.171,-0.4789,2.5119,9.9963,,0.241,1.907,,,,,-0.5289,,0.5525,3.8879,2.4612,2.4299,7.7652,2.7431,1.342,4.0078,7.2241,3.3426,2.8385,13.8344,7.5467,64.3715,,3.7793,15.415,,,,,6.1291,,0.4534,3361342582,2578193040,23620364553,4292638036,9957872255,6792322006,4543269700,3098870000,10071999606,5009142871,6788758432,2371734000,1372867787,,3628367683,1710855000,,,,,1410500000,,3628367683,201.9999,429.5899,69.8764,54.3966,-71.7603,56.276,71.7334,69.7263,63.4093,55.6676,78.5338,87.3757,115.5999,,-2042.2948,100.8885,,,,,60.4554,,-601.5605,3.1056,5.3918,6.7296,3.3192,3.6535,2.6465,12.567,6.1336,5.9971,5.2319,6.0801,9.4058,20.5402,,11.5361,16.9321,,,,,6.4749,,3.398,7.0563,5.2209,7.8175,4.8609,3.4484,4.6133,6.3783,6.4612,7.4259,6.4556,7.0703,16.622,15.5264,,199.0476,12.6966,,,,,9.2867,,58.6297
