ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2017/6/27,0.5658,-0.2933,1.6588,10.0342,0.1692,-0.6395,0.6091,0,-0.3155,9.9909,,0.1586,,,0,-0.18,0.1016,0.7435,-1.0417,1.8557,-0.3996,-0.321,1.5873,0.3429,-0.0825,0.375,4.4796,0.1252,,,1.2596,,-2.5881,1.2851,0.5153,2.3591,7.0648,0.414,0.5001,8.3438,,0.8727,0.1442,,0.4905,,,0.3429,1.7569,4.1972,0.5459,1.9148,0.9396,0.5803,0.924,0.4925,0.1664,1.6488,0.3906,0.3857,0.7478,,,3.227,,12.0408,2518149646,2535597872,5155354913,4373956269,5576635590,5165139652,10126491009,6846304901,4582233650,484406055,,6478755580,,,12411101282,51066981499,5298796813,7512553600,6872278477,4795778958,31346638057,3333575556,1.39879E+11,1.6092E+11,11647398000,77088000000,1.86311E+11,4027707840,,,1442659000,,988000000,18.534,192.9491,38.3042,96.3387,28.0127,38.6611,252.206,110.5102,106.1114,47.8257,,28.0309,,,11.8817,15.0404,42.9022,20.9198,22.4847,93.503,18.9636,113.7458,11.7951,16.0341,39.8098,18.1416,15.3216,32.2512,,,63.7846,,68.3223,2.2973,11.5869,1.8847,3.9681,2.5812,4.4922,5.7454,6.2219,1.7444,12.5711,,3.5204,,,1.2868,1.3256,3.3294,1.4269,1.8689,1.699,1.7606,4.0459,1.2587,1.4293,3.7204,1.992,1.6067,3.5585,,,4.7417,,6.8537,0.9775,10.1872,0.8157,1.7512,0.7419,1.1606,1.5508,4.6904,2.2601,10.113,,2.5301,,,0.4122,0.5094,1.0218,2.9605,0.5988,2.5743,1.0874,0.4398,0.2624,0.3118,0.7658,0.5141,0.5942,3.3992,,,2.7369,,13.6145
2017/6/28,-1.5471,-0.1471,-1.6317,2.5907,-0.1689,-0.885,5.0083,0,-2.6899,9.9917,,-3.3773,,,-0.4866,-0.0902,-2.132,-1.107,-1.7105,-0.8097,0.5015,-1.6103,-0.4112,-0.5695,-1.2386,-1.1208,1.7024,-0.6563,,,-2.2806,,2.5051,1.0019,0.9379,1.159,20.9168,0.3813,0.4278,15.5479,,1.1032,0.4965,,1.1571,,,0.3058,0.9939,3.313,0.4072,1.2092,0.4329,0.8623,1.358,0.3685,0.1484,1.3127,0.392,0.4595,0.5036,,,2.1823,,22.1453,2479190931,2531869052,5071234903,4487271198,5567215597,5119430452,10633651538,6846304901,4458977366,532806660,,6259948004,,,12350706628,51020933725,5185827541,7429388800,6754726345,4756946739,31503842862,3279894790,1.39304E+11,1.60004E+11,11503128000,76224000000,1.89483E+11,4001276007,,,1409758000,,1012750000,18.2473,192.6654,37.6792,98.8345,27.9653,38.3189,264.8371,110.5102,103.2571,52.6044,,27.0842,,,11.8239,15.0269,41.9875,20.6882,22.1001,92.7459,19.0587,111.9142,11.7466,15.9428,39.3167,17.9382,15.5825,32.0396,,,62.3299,,70.0338,2.2617,11.5698,1.8539,4.0709,2.5768,4.4525,6.0332,6.2219,1.6975,13.8272,,3.4015,,,1.2806,1.3244,3.2584,1.4111,1.837,1.6853,1.7694,3.9808,1.2535,1.4211,3.6744,1.9696,1.634,3.5352,,,4.6336,,7.0254,0.9624,10.1722,0.8024,1.7965,0.7406,1.1503,1.6285,4.6904,2.1993,11.1235,,2.4446,,,0.4102,0.5089,1.0001,2.9277,0.5885,2.5534,1.0928,0.4327,0.2613,0.31,0.7564,0.5083,0.6043,3.3769,,,2.6744,,13.9556
2017/6/29,0.2857,0.4418,0.237,-2.2222,0.846,0.9901,-2.8826,0,0.9756,10.01,,8.083,,,0.7335,1.2635,-1.4523,0.4664,2.1419,3.4694,-0.0998,0,-0.1652,0,-0.3344,-0.1259,0,1.3841,,,-0.495,,-0.0247,0.842,0.8657,1.1097,12.2176,0.7446,0.4509,14.9455,,1.0846,0.4852,,2.5398,,,0.3702,1.3573,3.8126,0.3085,1.8194,1.829,0.4484,0.8234,0.2444,0.134,1.0543,0.2301,0.2028,1.4482,,,2.138,,14.5808,2486274334,2543055513,5083252047,4387554061,5614315560,5086187397,10327125943,6846304901,4502479584,586140660,,6825912041,,,12441298609,51665602563,5110514693,7464040800,6899405892,4921983667,31472401901,3279894790,1.39074E+11,1.60004E+11,11464656000,76128000000,1.89483E+11,4056656990,,,1402779000,,1012500000,18.2994,193.5166,37.7685,96.6382,28.2019,38.0701,257.2029,110.5102,104.2645,57.8701,,29.2734,,,11.9106,15.2167,41.3778,20.7847,22.5735,95.9636,19.0397,111.9142,11.7272,15.9428,39.1852,17.9156,15.5825,32.4831,,,62.0214,,70.0165,2.2682,11.6209,1.8583,3.9804,2.5986,4.4236,5.8593,6.2219,1.714,15.2113,,3.6765,,,1.29,1.3412,3.2111,1.4177,1.8763,1.7438,1.7677,3.9808,1.2515,1.4211,3.6621,1.9672,1.634,3.5841,,,4.6106,,7.0237,0.9651,10.2172,0.8043,1.7566,0.7469,1.1429,1.5815,4.6904,2.2208,12.2369,,2.6422,,,0.4132,0.5153,0.9855,2.9413,0.6011,2.642,1.0917,0.4327,0.2609,0.31,0.7538,0.5077,0.6043,3.4236,,,2.6612,,13.9522
2017/6/30,1.8519,2.566,-0.9456,-2.0661,0,-0.0817,-2.5904,0,9.9839,10.0091,,-0.5558,,,0.9709,0.1783,0.9474,-0.4643,0.7864,-2.7613,0.8991,0.982,-0.4963,-0.6873,0.4195,-0.1261,-0.3136,0.4964,,,0.5686,,-0.3704,1.9343,0.9615,1.2313,9.7729,0.4343,0.2941,6.4722,,4.2121,0.8737,,1.8422,,,0.5728,0.9653,3.5991,0.3533,3.5861,1.3613,0.6289,1.2512,0.1785,0.1046,0.9528,0.3472,0.134,0.7415,,,2.1776,,6.4944,2532316451,2608309870,5035183470,4296902117,5667089405,5082334879,10059612697,6846304901,4952002505,644808060,,6787971145,,,12562087916,51757698111,5158930095,7429388800,5836261565,4786070903,31755370549,3312103250,1.38384E+11,1.58904E+11,11512746000,76032000000,1.86664E+11,4076795529,,,1410755000,,1008750000,18.6383,198.4822,37.4113,94.6415,28.2019,38.039,250.5403,110.5102,114.6742,63.6623,,30.008,,,12.0263,15.2439,41.7698,20.6882,30.7582,93.3137,19.2109,113.0132,11.669,15.8332,39.3496,17.893,15.3506,32.6443,,,62.374,,69.7572,2.3102,11.9191,1.8408,3.8982,2.5986,4.4199,5.7075,6.2219,1.8852,16.7338,,3.7687,,,1.3025,1.3436,3.2415,1.4111,2.5566,1.6956,1.7836,4.0199,1.2453,1.4113,3.6774,1.9647,1.6097,3.6019,,,4.6369,,6.9977,0.983,10.4794,0.7967,1.7203,0.7469,1.1419,1.5406,4.6904,2.4425,13.4617,,2.7086,,,0.4172,0.5163,0.9949,2.9277,0.8191,2.5691,1.1015,0.437,0.2596,0.3079,0.757,0.507,0.5953,3.4406,,,2.6763,,13.9005
2017/7/3,0,-0.2144,1.1933,0.6329,0.6711,0.3271,5.3186,0,-2.3426,3.4119,,-0.1016,,,0.2404,0.7117,0.3128,1.0261,2.7308,0,-0.198,0.3241,0.1663,0.2307,1.086,-0.1263,0.1888,1.8833,,,0.636,,0.5948,1.2809,0.6582,1.3763,6.6711,0.4241,0.3107,10.9098,,2.7112,63.3193,,1.1524,,,0.4449,1.3005,2.7978,0.6497,4.7379,0.6467,0.4385,0.8552,0.2086,0.0938,1.2915,0.2228,0.124,1.0589,,,1.4634,,5.8148,2532316451,2602716639,5095269192,4324097700,5705123562,5098957397,10594639190,6846304901,4835996590,666808335,,6781072801,,,12592285242,52126080304,5175068562,7505623200,5995639319,4786070903,31692488628,3322839403,1.38614E+11,1.59271E+11,11637780000,75936000000,1.87016E+11,4153573710,,,1419728000,,1014750000,18.6383,198.0566,37.8577,95.2405,28.3912,38.1634,263.8654,110.5102,111.9878,65.8344,,29.9775,,,12.0552,15.3524,41.9004,20.9005,31.5981,93.3137,19.1729,113.3795,11.6884,15.8697,39.7769,17.8705,15.3796,33.2591,,,62.7707,,70.1721,2.3102,11.8936,1.8627,3.9229,2.616,4.4344,6.0111,6.2219,1.841,17.3048,,3.7649,,,1.3056,1.3531,3.2516,1.4256,2.6264,1.6956,1.78,4.0329,1.2473,1.4146,3.7174,1.9622,1.6127,3.6697,,,4.6663,,7.0393,0.983,10.4569,0.8062,1.7312,0.7519,1.1457,1.6225,4.6904,2.3853,13.921,,2.7058,,,0.4182,0.5199,0.998,2.9577,0.8415,2.5691,1.0993,0.4384,0.26,0.3086,0.7652,0.5064,0.5964,3.5054,,,2.6934,,13.9832
2017/7/4,-0.4196,0.0716,-1.4151,-1.6771,-0.1667,-0.4075,-1.8411,0,-0.2999,4.959,,3.001,,,-0.7194,-3.6219,3.0146,-0.0923,-1.1392,-0.6085,-0.5952,-0.1616,-1.9087,-0.1151,-0.9917,0.3793,-2.1357,0.1212,,,-0.7725,,-0.6652,0.8464,0.4665,1.3496,5.0047,0.3346,0.294,7.057,,1.7979,56.4023,,2.0964,,,0.3788,1.9716,5.297,0.459,2.649,0.6211,0.4118,0.7564,0.2958,0.1139,1.1996,0.3542,0.145,0.5175,,,1.2366,,5.4436,2521691347,2604581049,5023166326,4251576145,5695615023,5078179249,10399577448,6846304901,4821495851,699875415,,6984573968,,,12501693262,50238121565,5331073748,7498692800,5927334568,4756946739,31503842862,3317471326,1.35968E+11,1.59087E+11,11522364000,76224000000,1.83022E+11,4158608345,,,1408761000,,1008000000,18.5601,198.1985,37.322,93.6432,28.3439,38.0079,259.0073,110.5102,111.652,69.0992,,30.8772,,,11.9685,14.7963,43.1635,20.8812,31.2382,92.7459,19.0587,113.1963,11.4653,15.8515,39.3825,17.9382,15.0511,33.2994,,,62.2858,,69.7054,2.3005,11.9021,1.8364,3.8571,2.6117,4.4163,5.9004,6.2219,1.8355,18.1629,,3.8779,,,1.2962,1.3041,3.3496,1.4243,2.5965,1.6853,1.7694,4.0264,1.2235,1.413,3.6805,1.9696,1.5783,3.6742,,,4.6303,,6.9925,0.9789,10.4644,0.7948,1.7022,0.7506,1.141,1.5926,4.6904,2.3781,14.6114,,2.787,,,0.4152,0.5011,1.0281,2.955,0.8319,2.5534,1.0928,0.4377,0.2551,0.3082,0.7576,0.5083,0.5837,3.5097,,,2.6726,,13.8901
2017/7/5,0.4213,0.7874,0.4785,3.4115,1.0017,0.3273,1.7685,0,2.2556,2.1147,,-0.0494,,,0.7246,1.6499,2.8254,0.3697,0.7682,0.4082,-0.1996,0.3236,0.6768,0.2304,0.2504,-0.1259,2.3107,1.9673,,,1.1323,,1.0417,0.8734,0.6349,1.1497,8.8289,0.5211,0.362,10.5858,,2.4828,47.8481,,1.127,,,0.4189,1.0087,8.5234,0.5024,2.5555,0.4412,0.7901,0.7873,0.1898,0.0878,0.9716,0.2228,0.1766,1.4787,,,1.9907,,13.8882,2532316451,2625089562,5047200614,4396619255,5752666258,5094801767,10583492804,6846304901,4930251396,714675600,,6981124796,,,12592285242,51066981499,5481699444,7526414400,5972871069,4776362848,31440960940,3328207480,1.36889E+11,1.59454E+11,11551218000,76128000000,1.87251E+11,4240421160,,,1424713000,,1018500000,18.6383,199.7591,37.5006,96.8378,28.6278,38.1323,263.5878,110.5102,114.1705,70.5604,,30.8619,,,12.0552,15.0404,44.3831,20.9584,31.4781,93.1245,19.0207,113.5627,11.5429,15.888,39.4811,17.9156,15.3989,33.9545,,,62.9911,,70.4315,2.3102,11.9958,1.8451,3.9887,2.6378,4.4308,6.0047,6.2219,1.8769,18.547,,3.876,,,1.3056,1.3256,3.4443,1.4295,2.6165,1.6922,1.7659,4.0394,1.2318,1.4162,3.6897,1.9672,1.6148,3.7465,,,4.6827,,7.0653,0.983,10.5468,0.7986,1.7602,0.7582,1.1447,1.6208,4.6904,2.4318,14.9204,,2.7856,,,0.4182,0.5094,1.0571,2.9659,0.8383,2.5639,1.0906,0.4391,0.2568,0.3089,0.7595,0.5077,0.5972,3.5787,,,2.7028,,14.0348
2017/7/6,0.6993,0.071,-1.1905,-0.7216,-0.8264,1.0604,2.0537,0,4.1176,5.2239,,-0.5435,,,0.4796,1.3526,0.4907,-0.1842,-1.0165,0.2033,-0.4,-0.4839,0.4202,-0.4598,-0.7494,-0.2522,-1.0038,-1.1873,,,0,,-0.0736,2.0597,1.0183,1.477,6.3138,0.5403,0.6473,12.1967,,3.0329,44.8345,,0.6372,,,0.5331,1.4915,6.1053,0.4557,2.0014,0.4955,0.7523,0.8967,0.2022,0.1225,1.2832,0.2671,0.1403,1.285,,,2.5062,,19.4569,2550024958,2626953972,4987114893,4364891075,5705123562,5148824951,10800847317,6846304901,5133261748,752009400,,6943183900,,,12652679896,51757698111,5508596890,7512553600,5912155734,4786070903,31315197096,3312103250,1.37464E+11,1.58721E+11,11464656000,75936000000,1.85371E+11,4190074812,,,1424713000,,1017750000,18.7686,199.901,37.0542,96.139,28.3912,38.5366,269.0012,110.5102,118.8716,74.2464,,30.6942,,,12.113,15.2439,44.6009,20.9198,31.1582,93.3137,18.9446,113.0132,11.5914,15.8149,39.1852,17.8705,15.2444,33.5514,,,62.9911,,70.3796,2.3263,12.0043,1.8232,3.9599,2.616,4.4778,6.1281,6.2219,1.9542,19.5159,,3.8549,,,1.3119,1.3436,3.4612,1.4269,2.5899,1.6956,1.7588,4.0199,1.237,1.4097,3.6621,1.9622,1.5986,3.702,,,4.6827,,7.0601,0.9899,10.5543,0.7891,1.7475,0.7519,1.1569,1.6541,4.6904,2.5319,15.6998,,2.7705,,,0.4202,0.5163,1.0623,2.9605,0.8297,2.5691,1.0863,0.437,0.2579,0.3075,0.7538,0.5064,0.5912,3.5362,,,2.7028,,14.0245
2017/7/7,-0.9722,-0.4968,-1.2048,1.3499,-0.8333,-0.565,-1.5996,0,1.4124,-2.9255,,0.0994,,,0.2387,-1.1566,-0.4883,1.1993,-0.7702,3.2454,0.3012,-0.8104,-0.5021,-0.2309,0.5034,-0.1264,0.0634,1.3818,,,1.2596,,0.1228,3.3823,1.0055,1.5555,7.5944,0.4395,0.4205,8.9775,,1.9978,40.0696,,0.6479,,,0.549,0.9841,4.4547,1.5131,1.9029,2.2066,0.4013,1.2769,0.1762,0.0934,1.0186,0.253,0.1003,0.6544,,,3.8041,,15.8229,2525233048,2613903100,4927029171,4423814838,5657580866,5119735544,10628078345,6846304901,5205765445,730009125,,6950082245,,,12682877222,51159077047,5481699444,7602648800,5866619233,4941399776,31409519979,3285262867,1.36774E+11,1.58354E+11,11522364000,75840000000,1.85489E+11,4247973113,,,1442659000,,1019000000,18.5862,198.9078,36.6077,97.4368,28.1546,38.3189,264.6983,110.5102,120.5506,72.0743,,30.7247,,,12.1419,15.0676,44.3831,21.1707,30.9182,96.3422,19.0017,112.0973,11.5332,15.7784,39.3825,17.8479,15.254,34.015,,,63.7846,,70.466,2.3037,11.9447,1.8012,4.0133,2.5942,4.4525,6.03,6.2219,1.9818,18.9449,,3.8587,,,1.315,1.328,3.4443,1.444,2.5699,1.7506,1.7641,3.9873,1.2308,1.4065,3.6805,1.9597,1.5996,3.7531,,,4.7417,,7.0688,0.9802,10.5018,0.7796,1.7711,0.7456,1.1503,1.6276,4.6904,2.5677,15.2405,,2.7732,,,0.4212,0.5103,1.0571,2.996,0.8233,2.6524,1.0895,0.4334,0.2566,0.3068,0.7576,0.5058,0.5916,3.5851,,,2.7369,,14.0417
2017/7/10,0.7013,-0.1427,0.4878,-3.4836,-1.0084,-1.5422,-1.7829,0,2.507,-6.1005,,-0.5459,,,2.1429,1.9802,1.5702,-0.5469,-1.2937,-2.1611,1.001,0.6536,1.8503,0.6944,1.0851,1.3924,4.8132,-0.9778,,,-2.9717,,-0.0981,1.924,0.9393,1.4951,7.6538,0.3141,0.63,5.8488,,1.8462,28.93,,0.281,,,1.3205,1.7973,6.1277,0.7628,2.2119,1.8482,0.8802,1.2602,0.5361,0.1767,1.8437,0.4868,0.4687,0.5083,,,3.8723,,11.9148,2542941555,2610174280,4951063460,4269706534,5600529630,5040778584,10438589796,6846304901,5336272099,685475235,,6912141349,,,12954653163,52172128078,5567771270,7561066400,5790725064,4834611176,31723929588,3306735173,1.39304E+11,1.59454E+11,11647398000,76896000000,1.94417E+11,4206437375,,,1399788000,,1018000000,18.7165,198.6241,36.7863,94.0425,27.8707,37.728,259.9789,110.5102,123.5728,67.6774,,30.5569,,,12.4021,15.3659,45.08,21.0549,30.5182,94.2601,19.1919,112.83,11.7466,15.888,39.8098,18.0964,15.9882,33.6824,,,61.8891,,70.3969,2.3199,11.9276,1.81,3.8735,2.5681,4.3838,5.9225,6.2219,2.0315,17.7892,,3.8377,,,1.3432,1.3543,3.4984,1.4361,2.5367,1.7128,1.7818,4.0133,1.2535,1.4162,3.7204,1.987,1.6766,3.7164,,,4.6008,,7.0619,0.9871,10.4868,0.7834,1.7094,0.7381,1.1326,1.5986,4.6904,2.632,14.3108,,2.7581,,,0.4303,0.5204,1.0737,2.9796,0.8127,2.5951,1.1004,0.4363,0.2613,0.3089,0.7658,0.5128,0.62,3.55,,,2.6555,,14.0279
2017/7/11,0.6964,-0.3571,-0.4854,-4.3524,-1.528,-0.4122,4.378,0,0.9511,-1.3811,,-0.5489,,,-1.8648,-1.4122,-3.8647,-1.0999,-0.3932,-0.6024,-1.0902,-1.7857,0,-0.5747,-0.7432,-0.3745,-1.0876,-2.2142,,,-1.7806,,-1.7191,3.1585,0.5474,1.093,7.6971,0.3312,0.3552,15.4732,,2.4549,15.5196,,0.733,,,1.04,1.2047,5.8266,0.7886,1.6933,0.8494,0.6642,1.1022,0.421,0.1295,1.2101,0.341,0.2526,0.5723,,,2.2212,,7.5504,2560650062,2600852229,4927029171,4083870050,5514952777,5020000436,10895591592,6811622506,5387024687,676008450,,6874200454,,,12713074549,51435363692,5352591704,7477901600,5767956814,4805487012,31378079018,3247686331,1.39304E+11,1.58537E+11,11560836000,76608000000,1.92302E+11,4113296632,,,1374863000,,1000500000,18.8468,197.9147,36.6077,89.9494,27.4448,37.5724,271.3608,109.9504,124.748,66.7428,,30.3892,,,12.1708,15.1489,43.3378,20.8233,30.3982,93.6923,18.9826,110.8152,11.7466,15.7967,39.514,18.0286,15.8143,32.9366,,,60.7871,,69.1867,2.336,11.8851,1.8012,3.7049,2.5288,4.3657,6.1818,6.1903,2.0508,17.5435,,3.8166,,,1.3182,1.3352,3.3632,1.4203,2.5267,1.7025,1.7624,3.9417,1.2535,1.4081,3.6928,1.9796,1.6583,3.6342,,,4.5189,,6.9405,0.994,10.4494,0.7796,1.635,0.7268,1.1279,1.6686,4.6667,2.6571,14.1131,,2.743,,,0.4222,0.513,1.0322,2.9468,0.8095,2.5795,1.0884,0.4285,0.2613,0.3071,0.7601,0.5109,0.6133,3.4714,,,2.6082,,13.7868
2017/7/12,8.4371,0,-0.7317,1.6648,-1.7241,-1.4073,0.0512,0,-0.9421,2.86,,0.2007,,,1.9002,-1.7905,1.005,-1.6682,-2.5,-0.8081,0,-0.9917,0.4955,0.1156,-1.6639,2.1303,0.7941,-0.7956,,,-0.2901,,-4.7976,13.7444,0.6197,1.2781,4.4081,0.6148,0.5756,9.1869,,1.4145,25.8292,,1.039,,,1.4219,1.4547,4.5906,0.9015,2.4929,0.8051,0.4862,1.5087,0.4418,0.1755,1.2297,0.8267,0.2923,0.4963,,,2.0493,,13.7218,2776693843,2600852229,4890977738,4151859008,5419867384,4949354735,10901164784,6811622506,5336272099,695342025,,6887997143,,,12954653163,50514408210,5406386596,7353154400,5623757893,4766654794,31378079018,3215477871,1.39994E+11,1.58721E+11,11368476000,78240000000,1.93829E+11,4080571505,,,1370875000,,952500000,20.4369,197.9147,36.3399,91.4469,26.9717,37.0437,271.4996,109.9504,123.5728,68.6516,,30.4502,,,12.4021,14.8777,43.7733,20.4759,29.6383,92.9352,18.9826,109.7162,11.8048,15.8149,38.8565,18.4127,15.9399,32.6745,,,60.6108,,65.8674,2.5331,11.8851,1.788,3.7666,2.4852,4.3043,6.185,6.1903,2.0315,18.0453,,3.8243,,,1.3432,1.3113,3.397,1.3966,2.4635,1.6887,1.7624,3.9026,1.2598,1.4097,3.6314,2.0217,1.6715,3.6052,,,4.5058,,6.6075,1.0778,10.4494,0.7739,1.6623,0.7143,1.112,1.6694,4.6667,2.632,14.5167,,2.7485,,,0.4303,0.5039,1.0426,2.8976,0.7893,2.5586,1.0884,0.4242,0.2626,0.3075,0.7475,0.5218,0.6182,3.4438,,,2.6007,,13.1254
2017/7/13,0.6378,3.0824,0.7371,1.9651,3.1579,1.0915,0.4601,0,5.7065,-6.8073,,-1.9529,,,10.0233,3.7375,-0.4975,1.0368,2.1592,-0.611,1.503,3.5058,3.2046,1.6166,-0.766,1.227,1.2121,1.0796,,,10.0364,,-0.3937,11.0721,1.4352,0.9683,5.4686,0.6166,0.3412,10.7676,,3.6293,25.8707,,0.7841,,,5.1088,2.5696,3.0171,0.6476,1.9462,0.9566,0.9446,3.2489,0.8029,0.4263,1.2744,0.8238,0.3885,0.383,,,12.446,,7.8026,2794402349,2681021868,4927029171,4233445757,5591021091,5003377918,10951323518,6811622506,5640787627,648008100,,6753479422,,,14253138212,52402366949,5379489150,7429388800,5745188563,4737530630,31849693432,3328207480,1.44481E+11,1.61287E+11,11214588000,79200000000,1.96179E+11,4124624560,,,1508461000,,948750000,20.5673,204.0153,36.6077,93.2438,27.8234,37.448,272.7489,109.9504,130.6245,63.9783,,29.8555,,,13.6452,15.4337,43.5555,20.6882,30.2782,92.3674,19.268,113.5627,12.1831,16.0706,38.3305,18.6386,16.1331,33.0273,,,66.6939,,65.6081,2.5493,12.2514,1.8012,3.8406,2.5637,4.3513,6.2134,6.1903,2.1474,16.8169,,3.7496,,,1.4778,1.3603,3.3801,1.4111,2.5167,1.6784,1.7889,4.0394,1.3001,1.4325,3.5822,2.0465,1.6918,3.6442,,,4.958,,6.5815,1.0847,10.7715,0.7796,1.6949,0.7369,1.1242,1.6771,4.6667,2.7822,13.5285,,2.6948,,,0.4734,0.5227,1.0374,2.9277,0.8063,2.543,1.1048,0.4391,0.271,0.3125,0.7374,0.5282,0.6256,3.481,,,2.8617,,13.0737
2017/7/14,-1.2674,-1.1127,0,3.5332,-1.5306,-0.2492,-2.0356,0,0,0.4938,,-0.1532,,,-0.6356,-0.0879,4.9,-0.9328,1.0568,0,0.0987,-0.1613,2.0701,0.2273,-1.2864,0.2451,1.6766,0.7629,,,-2.3794,,-2.1607,5.4201,0.6924,0.7903,6.971,0.3715,0.299,6.1162,,2.0629,15.5685,,0.3639,,,5.1233,1.708,7.865,0.3998,2.5097,0.4986,0.614,2.1514,0.6799,0.3026,1.2105,0.4423,0.2275,0.484,,,11.353,,4.4876,2758985336,2651191304,4927029171,4383021463,5505444237,4990911030,10728395813,6811622506,5640787627,651208140,,6743131905,,,14162546232,52356319174,5643084118,7360084800,5805903898,4737530630,31881134393,3322839403,1.47472E+11,1.61653E+11,11070318000,78528000000,1.99468E+11,4156091027,,,1472569000,,928250000,20.3066,201.7453,36.6077,96.5383,27.3975,37.3547,267.1967,109.9504,130.6245,64.2942,,29.8098,,,13.5585,15.4202,45.6898,20.4952,30.5982,92.3674,19.287,113.3795,12.4353,16.1071,37.8374,18.4804,16.4036,33.2793,,,65.107,,64.1905,2.517,12.1151,1.8012,3.9763,2.5245,4.3404,6.0869,6.1903,2.1474,16.8999,,3.7438,,,1.4684,1.3591,3.5457,1.3979,2.5433,1.6784,1.7906,4.0329,1.327,1.4358,3.5361,2.0292,1.7201,3.672,,,4.84,,6.4393,1.071,10.6516,0.7796,1.7548,0.7256,1.1214,1.643,4.6667,2.7822,13.5954,,2.6907,,,0.4704,0.5222,1.0882,2.9004,0.8148,2.543,1.1059,0.4384,0.2766,0.3132,0.7279,0.5237,0.6361,3.5075,,,2.7936,,12.7912
