ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2014/1/16,0,-0.1808,1.5754,-1.4907,-2.13,0.2915,-0.1199,-1.8148,0.2805,-0.1474,-0.1903,0,1.8773,,1.4354,0.9934,,,,1.0796,0.2793,0,-0.5298,,0.6061,,0,,,,,,0.2787,0.3502,0.9036,0.6971,0.489,0.1799,0.3126,6.2501,1.6494,0.8826,1.3195,,2.7083,,0.1188,0.4089,,,,1.3042,0.2799,0.3419,0.263,,0.3939,,0.0857,,,,,,892498054.4,2319390426,2859218186,2243389070,11409447580,2305513914,7235801988,1733697302,2426946422,2265230423,727481500,832900218.8,619535400,,892498054.4,2319390426,,,,2181643758,1663814999,3994514460,8210662423,,32755120000,,26469570000,,,,,,184.2799,48.7663,18.3156,-5.639,15.8929,42.5879,31.5947,71.7988,33.8224,28.3748,16.9849,35.9684,48.5939,,68.7489,21.219,,,,17.1561,37.3278,16.845,91.8936,,9.7532,,10.4498,,,,,,11.984,3.5999,3.5744,6.0168,2.439,1.4255,4.6484,4.0585,2.316,3.5735,1.2527,2.9963,1.4496,,4.4709,1.5664,,,,2.571,2.1097,1.7326,1.9217,,1.5556,,0.6993,,,,,,56.0697,2.3908,0.9665,1.562,1.2364,0.6921,2.7364,3.4817,3.2689,5.8847,0.5702,5.0386,1.4035,,20.9178,1.0403,,,,0.6382,0.4187,0.5312,0.396,,0.5306,,0.1537,,,,,
2014/1/17,0,-0.1812,-1.9202,-0.7566,0.4464,-1.4535,-2.0408,0,-2.9371,-2.7306,-2.0019,0,-0.86,,-0.4717,-0.6557,,,,-0.1335,-1.3928,-1.909,-2.6631,,-4.5181,,-1.227,,,,,,0.243,0.5703,0.4812,0.3942,0.4205,0.2308,0.1739,2.4118,1.9236,0.7769,1.2103,,3.4619,,0.1719,0.1133,,,,0.5819,0.3011,0.3101,0.3447,,0.7076,,0.1158,,,,,,892498054.4,2315188632,2804314440,2226415130,11460382614,2272003537,7088132559,1733697302,2355665478,2203375423,712918000,832900218.8,614207700,,892498054.4,2315188632,,,,2178731016,1640642088,3918260880,7992002971,,31275220000,,26144790000,,,,,,184.2799,48.6779,17.9639,-5.5963,15.9638,41.9689,30.9499,71.7988,32.8291,27.5999,16.6448,35.9684,48.176,,68.3959,21.0711,,,,17.1332,36.8079,16.5235,89.4463,,9.3126,,10.3215,,,,,,11.984,3.5933,3.5058,5.9713,2.4499,1.4048,4.5535,4.0585,2.248,3.4759,1.2276,2.9963,1.4372,,4.4479,1.5554,,,,2.5675,2.0803,1.6995,1.8706,,1.4853,,0.6908,,,,,,56.0697,2.3864,0.948,1.5502,1.2419,0.682,2.6805,3.4817,3.1729,5.724,0.5588,5.0386,1.3914,,20.8104,1.033,,,,0.6374,0.4129,0.5211,0.3855,,0.5067,,0.1518,,,,,
2014/1/20,-1.0056,2.9038,0.8283,-2.1601,-3.3333,0,-0.7353,0.5736,-0.4323,1.8968,0.7782,0,-2.7261,,-0.237,1.3201,,,,-0.1337,-0.2825,-0.4491,0.9576,,-4.1009,,0.6211,,,,,,0.1715,0.7396,0.4709,0.7818,0.358,0.1728,0.2349,2.2439,1.3752,0.7229,0.2532,,2.2278,,0.0647,0.5731,,,,0.2555,0.1538,0.1839,0.3544,,1.1213,,0.0717,,,,,,883523213.6,2382417340,2827542948,2178322300,11078369860,2272003537,7036013938,1743642029,2345482486,2245169342,2724162000,832900218.8,597463500,,883523213.6,2382417340,,,,2175818274,1636007506,3900663900,8068533779,,29992640000,,26307180000,,,,,,182.4268,50.0915,18.1127,-5.4754,15.4317,41.9689,30.7223,72.2106,32.6871,28.1235,16.7744,35.9684,46.8626,,68.2694,21.3603,,,,17.1103,36.7039,16.4493,90.3029,,8.9307,,10.3856,,,,,,11.8635,3.6977,3.5348,5.8423,2.3682,1.4048,4.5201,4.0818,2.2383,3.5418,1.2372,2.9963,1.398,,4.4397,1.5768,,,,2.5641,2.0744,1.6919,1.8885,,1.4244,,0.695,,,,,,55.5058,2.4557,0.9558,1.5167,1.2005,0.682,2.6608,3.5016,3.1592,5.8326,0.5632,5.0386,1.3535,,20.7719,1.0472,,,,0.6365,0.4117,0.5187,0.3892,,0.4859,,0.1527,,,,,
2014/1/21,0.7901,-0.1764,0.8215,0.1299,2.069,1.1799,0.3086,2.218,0.7236,0.3723,2.1236,0,1.0191,,0,0,,,,1.4726,0.5666,1.9549,0.4065,,0.3289,,0,,,,,,0.1847,0.6351,0.5128,0.4757,0.3287,0.187,0.2202,3.6815,1.3128,0.8598,0.3198,,1.4827,,0.2215,0.3345,,,,0.3566,0.1732,0.2558,0.2489,,0.6522,,0.0776,,,,,,890503645.3,2378215546,2850771456,2181151290,11307577512,2298811838,7057730030,1782315965,2362454139,2253528126,2782011000,832900218.8,603552300,,890503645.3,2378215546,,,,2207858436,1645276670,3976917480,8101332697,,30091300000,,26307180000,,,,,,183.8681,50.0031,18.2615,-5.4826,15.751,42.4641,30.8171,73.8122,32.9237,28.2282,17.1306,35.9684,47.3402,,68.2451,21.3527,,,,17.3622,36.9119,16.7708,90.67,,8.96,,10.3856,,,,,,11.9573,3.6912,3.5639,5.8499,2.4172,1.4213,4.534,4.1724,2.2544,3.555,1.2634,2.9963,1.4122,,4.4381,1.5762,,,,2.6019,2.0862,1.725,1.8961,,1.4291,,0.695,,,,,,55.9444,2.4514,0.9637,1.5187,1.2253,0.6901,2.669,3.5793,3.1821,5.8543,0.5751,5.0386,1.3673,,20.7645,1.0468,,,,0.6459,0.414,0.5289,0.3908,,0.4875,,0.1527,,,,,
2014/1/22,1.5677,1.9435,1.8519,2.594,1.9144,2.3324,3.0769,9.9814,2.5862,2.6706,1.8904,0,3.4048,,1.6627,1.6287,,,,0.5277,2.5352,2.3599,2.969,,4.7541,,1.8519,,,,,,0.4977,0.6225,1.0199,0.6469,0.5161,0.3392,0.5074,12.9672,2.091,1.4673,0.4786,,3.6653,,0.3155,0.9018,,,,0.7013,0.3345,0.4284,0.4289,,1.0709,,0.1448,,,,,,904464508.7,2424435282,2903563520,2237731090,11524051406,2352428441,7274890954,1960216070,2423552091,2313711370,2834601000,832900218.8,624102000,,904464508.7,2424435282,,,,2219509404,1686987910,4070768040,8341858094,,31521870000,,26794350000,,,,,,186.7507,50.9749,18.5997,-5.6248,16.0525,43.4545,31.7653,81.1797,33.7751,28.982,17.4544,35.9684,48.9521,,69.4001,21.7069,,,,17.4539,37.8477,17.1666,93.3619,,9.386,,10.578,,,,,,12.1447,3.7629,3.6299,6.0016,2.4635,1.4545,4.6735,4.5888,2.3128,3.6499,1.2873,2.9963,1.4603,,4.5132,1.6024,,,,2.6156,2.1391,1.7657,1.9524,,1.4971,,0.7079,,,,,,56.8214,2.499,0.9815,1.5581,1.2488,0.7062,2.7512,3.9366,3.2644,6.0106,0.586,5.0386,1.4138,,21.1159,1.0642,,,,0.6493,0.4245,0.5413,0.4024,,0.5107,,0.1556,,,,,
2014/1/23,-0.9923,1.0399,1.5273,2.2756,-1.326,-0.2849,2.6866,1.6347,-0.1401,0.2168,0.3711,0,0,,0.2336,0.3205,,,,0.1312,-0.8242,-0.2882,-1.0485,,0.4695,,0,,,,,,0.1853,1.1511,0.9974,1.0814,0.538,0.4204,0.5211,10.6914,2.4347,1.0195,0.3388,,4.0383,,0.0653,0.4898,,,,0.5469,0.4094,0.4849,0.3633,,0.5925,,0.0874,,,,,,895489667.9,2449646048,2947908854,2288652910,11371246305,2345726366,7470335786,1992260189,2420157761,2318726640,2845119000,832900218.8,624102000,,895489667.9,2449646048,,,,2222422146,1673084163,4059036720,8254394313,,31669860000,,26794350000,,,,,,184.8976,51.505,18.8838,-5.7528,15.8397,43.3307,32.6187,82.5068,33.7278,29.0449,17.5192,35.9684,48.9521,,69.5764,21.7808,,,,17.4768,37.5357,17.1171,92.383,,9.4301,,10.578,,,,,,12.0242,3.802,3.6853,6.1382,2.4308,1.4503,4.7991,4.6638,2.3095,3.6578,1.2921,2.9963,1.4603,,4.5247,1.6078,,,,2.619,2.1215,1.7606,1.932,,1.5041,,0.7079,,,,,,56.2576,2.525,0.9965,1.5935,1.2322,0.7042,2.8251,4.0009,3.2598,6.0236,0.5882,5.0386,1.4138,,21.1696,1.0678,,,,0.6502,0.421,0.5398,0.3982,,0.5131,,0.1556,,,,,
2014/1/24,1.2249,1.2007,1.2894,-0.9889,0.5039,0.5714,0,-0.5546,2.244,1.5862,0.4621,0,1.7073,,0.6993,0.3195,,,,0.1311,1.9391,2.8902,1.3245,,1.2461,,0.6061,,,,,,0.4512,0.7675,0.6149,1.337,0.6262,0.7382,0.5255,5.736,2.9404,1.5179,0.3736,,3.8959,,0.1347,0.4644,,,,0.4333,0.3432,0.5519,0.4266,,0.4897,,0.103,,,,,,906458917.8,2479058608,2985919140,2266020990,11428548218,2359130516,7470335786,1981210493,2474467051,2355505289,2858266500,832900218.8,634757400,,906458917.8,2479058608,,,,2225334888,1705526239,4176349920,8363724039,,32064500000,,26956740000,,,,,,187.1625,52.1234,19.1273,-5.6959,15.9195,43.5783,32.6187,82.0492,34.4847,29.5056,17.6001,35.9684,49.7878,,69.9678,21.8208,,,,17.4997,38.2636,17.6118,93.6066,,9.5476,,10.6421,,,,,,12.1715,3.8477,3.7328,6.0775,2.4431,1.4586,4.7991,4.638,2.3613,3.7159,1.2981,2.9963,1.4853,,4.5501,1.6108,,,,2.6225,2.1626,1.8115,1.9576,,1.5228,,0.7122,,,,,,56.9467,2.5553,1.0094,1.5778,1.2384,0.7082,2.8251,3.9787,3.3329,6.1192,0.5909,5.0386,1.4379,,21.2886,1.0698,,,,0.651,0.4292,0.5554,0.4034,,0.5195,,0.1565,,,,,
2014/1/27,0.11,-0.678,2.6167,-0.6242,-4.234,-0.2841,-3.0814,6.6927,-1.5089,-1.9872,-0.276,0,-0.3597,,-0.6944,0.9554,,,,-1.3089,-0.8152,-1.1236,-1.6993,,-4,,-0.6024,,,,,,0.3636,0.8595,0.8226,0.721,0.972,0.403,0.5351,10.0876,2.1666,1.4241,0.3332,,3.0233,,0.0658,0.5095,,,,0.3506,0.2655,0.3847,0.3514,,0.7048,,0.0931,,,,,,907456122.3,2462251431,3064051395,2251876040,10944665396,2352428441,7240145206,2113806845,2437129414,2308696099,2850378000,1136445019,632474100,,907456122.3,2462251431,,,,2196207468,1691622492,4129424640,8221595395,,30781920000,,26794350000,,,,,,187.3684,51.77,19.6278,-5.6603,15.2455,43.4545,31.6136,87.5405,33.9644,28.9192,17.5516,35.9684,49.6087,,69.4227,22.0105,,,,17.2706,37.9517,17.414,92.0159,,9.1657,,10.578,,,,,,12.1849,3.8216,3.8305,6.0396,2.3396,1.4545,4.6512,4.9484,2.3257,3.642,1.2945,2.9963,1.4799,,4.5147,1.6248,,,,2.5881,2.145,1.7911,1.9243,,1.4619,,0.7079,,,,,,57.0094,2.538,1.0358,1.5679,1.186,0.7062,2.738,4.245,3.2826,5.9976,0.5893,5.0386,1.4328,,21.1228,1.0791,,,,0.6425,0.4257,0.5491,0.3966,,0.4987,,0.1556,,,,,
2014/1/28,-0.5495,-1.7065,-2.2054,-1.6332,0,0,-0.06,1.6728,0.1393,1.231,-0.8303,0,-0.6017,,-1.8648,0,,,,0.6631,-0.5479,-0.5682,-9.8404,,1.6026,,1.8182,,,,,,0.2472,0.7508,0.758,0.807,,0.3313,0.3146,6.5643,1.3379,0.9076,0.2943,,2.2941,,0.6393,0.1958,,,,0.2614,0.2346,0.3645,2.7756,,0.5094,,0.1596,,,,,,902470099.7,2420233488,2996477553,2215099170,10944665396,2352428441,7235801988,2149165872,2440523745,2337115964,2826712500,872873718.8,628668600,,902470099.7,2420233488,,,,2210771178,1682353328,4105962000,7412555423,,31275220000,,27281520000,,,,,,186.3389,50.8866,19.1949,-5.5679,15.2455,43.4545,31.5947,89.0048,34.0117,29.2752,17.4058,35.9684,49.3102,,68.1506,22.0177,,,,17.3851,37.7437,17.315,82.9612,,9.3126,,10.7703,,,,,,12.1179,3.7564,3.746,5.9409,2.3396,1.4545,4.6484,5.0311,2.3289,3.6869,1.2837,2.9963,1.471,,4.432,1.6253,,,,2.6053,2.1332,1.7809,1.7349,,1.4853,,0.7208,,,,,,56.6961,2.4947,1.0129,1.5423,1.186,0.7062,2.7364,4.316,3.2872,6.0714,0.5844,5.0386,1.4242,,20.7358,1.0794,,,,0.6467,0.4234,0.546,0.3575,,0.5067,,0.1584,,,,,
2014/1/29,0.7735,0.6944,4.8626,0,0,0.2849,-0.5402,2.365,1.669,2.0744,1.3023,0,0,,1.4252,1.2618,,,,1.581,0.2755,-0.8571,-0.295,,-0.4732,,-0.5952,,,,,,0.3727,0.9628,1.1086,0.7963,,0.3028,0.432,5.8419,2.1816,1.2918,0.3022,,1.5443,,0.0725,0.4573,,,,0.3685,0.1679,0.4517,0.8209,,0.4251,,0.0553,,,,,,909450531.4,2437040665,3142183649,2215099170,10944665396,2359130516,7196713021,2199994474,2481255712,2385596911,2863525500,872873718.8,628668600,,909450531.4,2437040665,,,,2245724082,1686987910,4070768040,7390689478,,31127230000,,27119130000,,,,,,187.7802,51.2399,20.1283,-5.5679,15.2455,43.5783,31.424,91.1098,34.5793,29.8825,17.6325,35.9684,49.3102,,69.1659,22.3098,,,,17.66,37.8477,17.1666,82.7164,,9.2685,,10.7062,,,,,,12.2117,3.7825,3.9282,5.9409,2.3396,1.4586,4.6233,5.1501,2.3678,3.7633,1.3005,2.9963,1.471,,4.498,1.6469,,,,2.6465,2.1391,1.7657,1.7298,,1.4783,,0.7165,,,,,,57.1347,2.512,1.0622,1.5423,1.186,0.7082,2.7216,4.4181,3.3421,6.1974,0.592,5.0386,1.4242,,21.0447,1.0937,,,,0.657,0.4245,0.5413,0.3565,,0.5043,,0.1575,,,,,
2014/1/30,-0.2193,0.8621,5.5108,-0.1277,5.8755,0.2841,-1.3277,1.6072,-0.5472,-0.7708,-0.2755,0,-1.937,,0.2342,1.2461,,,,0,0,-1.1527,1.1834,,-1.7433,,-0.5988,,,,,,0.3316,0.8726,1.3399,0.7141,1.792,0.1719,0.3045,6.514,2.1821,0.7616,0.24,,2.3097,,0.0558,0.3389,,,,0.2803,0.1949,0.3288,0.5634,,0.358,,0.076,,,,,,907456122.3,2458049636,3315341619,2212270180,11587720199,2365832591,7101162215,2235353501,2467678390,2367207586,2855637000,872873718.8,616491000,,907456122.3,2458049636,,,,2245724082,1686987910,4023842760,7478153258,,30584600000,,26956740000,,,,,,187.3684,51.6817,21.2375,-5.5608,16.1412,43.7021,31.0068,92.5742,34.3901,29.6521,17.5839,35.9684,48.3551,,69.2882,22.5748,,,,17.66,37.8477,16.9687,83.6953,,9.1069,,10.6421,,,,,,12.1849,3.8151,4.1447,5.9333,2.4771,1.4628,4.5619,5.2329,2.3549,3.7343,1.2969,2.9963,1.4425,,4.5059,1.6664,,,,2.6465,2.1391,1.7453,1.7503,,1.4525,,0.7122,,,,,,57.0094,2.5337,1.1207,1.5403,1.2557,0.7102,2.6855,4.4891,3.3238,6.1496,0.5903,5.0386,1.3966,,21.0819,1.1067,,,,0.657,0.4245,0.5351,0.3607,,0.4955,,0.1565,,,,,
2014/2/7,1.8681,1.1966,2.6752,1.2788,2.8571,1.4164,2.5076,0.1483,3.5763,0.7768,1.8416,0,1.6049,,2.1028,0.6154,,,,0.1297,2.1978,-0.4373,0.4386,,0.8065,,1.2048,,,,,,0.7308,0.5243,0.9757,0.6489,0.9399,0.4747,0.3342,5.4148,3.1416,0.9514,0.3604,,2.2048,,0.1373,0.4451,,,,0.3093,0.4201,0.468,0.4932,,0.3456,,0.0726,,,,,,924408599.3,2487462196,3404032287,2240560080,11918797919,2399342968,7279234172,2238668410,2555930987,2385596911,2908227000,872873718.8,626385300,,924408599.3,2487462196,,,,2248636824,1724064567,4006245780,7510952176,,30831250000,,27281520000,,,,,,190.8686,52.3001,21.8056,-5.6319,16.6024,44.3211,31.7843,92.7115,35.62,29.8825,17.9078,35.9684,49.1311,,70.8424,22.745,,,,17.6829,38.6795,16.8945,84.0624,,9.1804,,10.7703,,,,,,12.4125,3.8607,4.2555,6.0092,2.5479,1.4835,4.6763,5.2407,2.4391,3.7633,1.3208,2.9963,1.4657,,4.607,1.679,,,,2.6499,2.1861,1.7377,1.758,,1.4643,,0.7208,,,,,,58.0744,2.564,1.1507,1.56,1.2916,0.7203,2.7528,4.4958,3.4427,6.1974,0.6012,5.0386,1.419,,21.5548,1.1151,,,,0.6578,0.4339,0.5328,0.3623,,0.4995,,0.1584,,,,,
2014/2/10,0.6472,1.8581,-0.8685,8.9646,3.4722,1.676,3.8186,1.382,5.8433,3.0133,2.17,0,2.7947,,0.9153,2.1407,,,,2.3316,1.6129,3.8067,2.7656,,3.36,,0.5952,,,,,,0.8704,1.467,3.0519,3.2212,1.669,0.7814,0.7464,6.1937,8.3628,1.5991,0.6032,,3.8313,,0.2691,0.8308,,,,0.5593,0.6913,0.9219,0.7886,,0.7062,,0.1492,,,,,,930391826.5,2533681933,3374468731,2441418370,12332645069,2439555420,7557200155,2269607558,2705281536,2457482452,2971335000,872873718.8,643890600,,930391826.5,2533681933,,,,2301066180,1751872060,4158752940,7718678656,,31867180000,,27443910000,,,,,,192.104,53.2719,21.6162,-6.1368,17.1789,45.0639,32.998,93.9928,37.7014,30.7829,18.2964,35.9684,50.5042,,71.4908,23.2319,,,,18.0952,39.3034,17.5376,86.3873,,9.4888,,10.8344,,,,,,12.4929,3.9325,4.2186,6.5479,2.6363,1.5084,4.8549,5.3131,2.5816,3.8767,1.3494,2.9963,1.5066,,4.6492,1.7149,,,,2.7117,2.2214,1.8038,1.8066,,1.5135,,0.7251,,,,,,58.4503,2.6116,1.1407,1.6999,1.3364,0.7323,2.8579,4.5579,3.6438,6.3841,0.6143,5.0386,1.4586,,21.7521,1.1389,,,,0.6732,0.4409,0.553,0.3723,,0.5163,,0.1593,,,,,
2014/2/11,0.3215,-0.8292,-1.8773,-3.1286,1.2907,-0.2747,0.5747,-1.2171,-0.1255,-0.2721,-0.708,0,1.182,,0.907,-1.497,,,,-0.1266,0.7937,-0.7052,0.8499,,1.7028,,0.5917,,,,,,0.6664,1.4495,2.2252,2.2827,1.2751,0.5923,1.1539,6.8909,6.1998,1.6108,0.6195,,3.6944,,0.0794,0.383,,,,0.413,0.6254,0.7343,0.8171,,0.8626,,0.1833,,,,,,933383440.1,2512672962,3311118254,2365035640,12491817049,2432853345,7600632340,2241983318,2701887205,2450795425,2950299000,872873718.8,651501600,,933383440.1,2512672962,,,,2298153438,1765775807,4129424640,7784276491,,32409810000,,27606300000,,,,,,192.7217,52.8301,21.2104,-5.9448,17.4006,44.9401,33.1877,92.8488,37.6541,30.6992,18.1668,35.9684,51.1012,,72.1319,22.8817,,,,18.0723,39.6153,17.414,87.1215,,9.6504,,10.8985,,,,,,12.533,3.8999,4.1394,6.3431,2.6703,1.5042,4.8828,5.2484,2.5784,3.8662,1.3399,2.9963,1.5244,,4.6909,1.6891,,,,2.7083,2.239,1.7911,1.8219,,1.5392,,0.7294,,,,,,58.6382,2.59,1.1193,1.6467,1.3536,0.7303,2.8743,4.5024,3.6392,6.3667,0.6099,5.0386,1.4759,,21.9471,1.1218,,,,0.6723,0.4444,0.5491,0.3755,,0.525,,0.1603,,,,,
2014/2/12,3.312,0,-0.1913,2.6316,-1.0703,1.1019,3.9429,2.0207,2.3869,3.3424,1.426,0,1.1682,,4.9438,0,,,,0,0,-0.9943,1.1236,,1.0654,,0,,,,,,0.7846,0.794,0.8552,2.1153,0.6492,0.7229,1.0087,6.5562,5.6906,2.3026,0.623,,3.5757,,0.6869,0.3912,,,,0.4172,0.472,1.3169,0.8896,,0.7387,,0.1017,,,,,,964296780.5,2512672962,3304783206,2427273420,12358112585,2459661646,7900314415,2287287072,2766379488,2532711507,2992371000,872873718.8,659112600,,964296780.5,2512672962,,,,2298153438,1765775807,4088365020,7871740272,,32755120000,,27606300000,,,,,,199.1046,52.8301,21.1698,-6.1012,17.2143,45.4353,34.4962,94.725,38.5529,31.7253,18.4259,35.9684,51.6981,,75.7192,22.8881,,,,18.0723,39.6153,17.2408,88.1004,,9.7532,,10.8985,,,,,,12.9481,3.8999,4.1315,6.51,2.6418,1.5208,5.0753,5.3545,2.6399,3.9954,1.359,2.9963,1.5422,,4.9241,1.6896,,,,2.7083,2.239,1.7733,1.8424,,1.5556,,0.7294,,,,,,60.5803,2.59,1.1171,1.69,1.3392,0.7384,2.9877,4.5934,3.7261,6.5795,0.6186,5.0386,1.4931,,23.0386,1.1221,,,,0.6723,0.4444,0.5437,0.3797,,0.5306,,0.1603,,,,,
2014/2/13,-2.1717,4.5151,-3.131,0.5828,-1.8547,-1.6349,-2.5838,-4.0097,-1.8405,1.5182,-2.1968,0,-0.9238,,-3.6403,1.5198,,,,-0.507,-1.5748,2.5825,-2.0833,,-1.8072,,-0.5882,,,,,,0.466,3.1963,0.6856,2.0498,0.6114,0.735,1.1731,4.4264,5.4049,4.1959,0.5743,,4.173,,0.5716,0.699,,,,0.4493,0.7005,1.3486,0.7509,,1.0189,,0.1484,,,,,,943355485.4,2626121406,3201310761,2441418370,12128904933,2419449194,7696183147,2195574595,2715464528,2571161912,2926633500,872873718.8,653023800,,943355485.4,2626121406,,,,2286502470,1737968314,4193946900,7707745683,,32163160000,,27443910000,,,,,,194.7807,55.2155,20.507,-6.1368,16.8951,44.6925,33.6049,90.9268,37.8433,32.2069,18.0211,35.9684,51.2206,,72.9887,23.2442,,,,17.9807,38.9914,17.6861,86.2649,,9.5769,,10.8344,,,,,,12.6669,4.0759,4.0021,6.5479,2.5928,1.4959,4.9442,5.1398,2.5913,4.0561,1.3291,2.9963,1.528,,4.7466,1.7159,,,,2.6945,2.2037,1.8191,1.804,,1.5275,,0.7251,,,,,,59.2647,2.7069,1.0822,1.6999,1.3143,0.7263,2.9105,4.4092,3.6575,6.6794,0.605,5.0386,1.4793,,22.2078,1.1395,,,,0.6689,0.4374,0.5577,0.3718,,0.521,,0.1593,,,,,
2014/2/14,2.1142,2.08,4.8153,3.708,3.8845,2.7701,1.8623,7.1968,3,6.3719,2.1563,0,6.5268,,2,1.497,,,,2.4204,1.3333,-0.2797,0.9929,,1.0736,,1.1834,,,,,,0.4393,2.5139,0.8331,2.5551,0.871,1.2595,0.7841,6.6393,5.4351,6.1507,0.7159,,5.9319,,0.1029,0.4911,,,,0.6274,0.3856,1.1292,0.4639,,0.6447,,0.134,,,,,,963299576,2680744732,3355463588,2531946050,12600053996,2486469947,7839509356,2353585248,2796928464,2734994076,2989741500,872873718.8,695645400,,963299576,2680744732,,,,2341844568,1761141225,4182215580,7784276491,,32508470000,,27768690000,,,,,,198.8987,56.3639,21.4945,-6.3643,17.5514,45.9306,34.2307,97.4706,38.9786,34.2591,18.4097,35.9684,54.5636,,74.4135,23.5811,,,,18.4159,39.5113,17.6366,87.1215,,9.6798,,10.9626,,,,,,12.9347,4.1607,4.1948,6.7907,2.6935,1.5374,5.0362,5.5097,2.6691,4.3145,1.3578,2.9963,1.6277,,4.8392,1.7407,,,,2.7598,2.2331,1.814,1.8219,,1.5439,,0.7337,,,,,,60.5176,2.7632,1.1343,1.7629,1.3654,0.7464,2.9647,4.7265,3.7673,7.105,0.6181,5.0386,1.5759,,22.6413,1.1561,,,,0.6851,0.4432,0.5562,0.3755,,0.5266,,0.1612,,,,,
2014/2/17,0.9317,-0.9404,1.3216,0.2235,4.8509,-0.2695,0.8864,0.4695,1.9417,0.9169,2.0229,0,2.5164,,1.3072,-0.295,,,,-0.4975,1.8421,0.9818,2.5281,,0.4552,,0,,,,,,0.8281,1.4405,1.7804,1.8453,1.7215,1.2756,0.9764,4.7662,8.2702,4.1874,0.9048,,10.8139,,0.2308,0.3545,,,,0.9333,0.9148,1.4399,0.8804,,0.7882,,0.1609,,,,,,972274416.8,2655533966,3399808922,2537604030,13211274402,2479767872,7909000852,2364634944,2851237754,2760070427,3050220000,872873718.8,713150700,,972274416.8,2655533966,,,,2330193600,1793583300,4223275200,7981069998,,32656460000,,27768690000,,,,,,200.7518,55.8339,21.7786,-6.3785,18.4028,45.8068,34.5341,97.9282,39.7355,34.5732,18.7821,35.9684,55.9367,,75.3709,23.5068,,,,18.3243,40.2392,17.8097,89.324,,9.7238,,10.9626,,,,,,13.0552,4.1216,4.2503,6.8059,2.8241,1.5332,5.0809,5.5356,2.7209,4.3541,1.3852,2.9963,1.6687,,4.9015,1.7352,,,,2.746,2.2743,1.8318,1.868,,1.5509,,0.7337,,,,,,61.0815,2.7372,1.1493,1.7669,1.4316,0.7444,2.991,4.7487,3.8404,7.1702,0.6306,5.0386,1.6155,,22.9326,1.1524,,,,0.6817,0.4514,0.5616,0.385,,0.529,,0.1612,,,,,
