ÈÕÆÚ,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH,000627.SZ,600291.SH,601318.SH,601319.SH,601336.SH,601601.SH,601628.SH
2014/4/16,0,0.4274,0.2995,,0.6786,0.3016,0.1404,,0.7323,0.4045,,0.3857,0.2748,0.0388,3600549044,3609600000,1.92366E+11,,22859062634,1.04548E+11,2.96944E+11,-35.6451,50.2648,11.3003,,14.6524,16.2727,16.2752,2.5796,1.6198,1.7413,,1.6482,1.5227,1.8293,3.7198,0.4138,0.8773,,0.5,0.7803,0.9515
2014/4/17,0,-0.3191,-1.468,,-0.4815,-0.8419,-0.6311,,0.5141,0.3851,,0.2974,0.2411,0.038,3600549044,3598080000,1.89542E+11,,22749004557,1.03668E+11,2.95069E+11,-35.6451,50.1044,11.1344,,14.5819,16.1357,16.1725,2.5796,1.6146,1.7157,,1.6402,1.5099,1.8178,3.7198,0.4125,0.8645,,0.4976,0.7737,0.9455
2014/4/18,0,-0.2134,-0.0758,,0.9192,-0.0606,0.0706,,0.4792,0.3414,,0.4117,0.1949,0.0281,3600549044,3590400000,1.89398E+11,,22958114904,1.03605E+11,2.95278E+11,-35.6451,49.9975,11.126,,14.7159,16.1259,16.1839,2.5796,1.6112,1.7144,,1.6553,1.509,1.8191,3.7198,0.4116,0.8638,,0.5021,0.7732,0.9461
2014/4/21,0,-3.6364,-1.6679,,-2.349,-1.5777,-1.5515,,0.8236,0.4099,,0.376,0.2054,0.03,3600549044,3459840000,1.86239E+11,,22418830326,1.0197E+11,2.90696E+11,-35.6451,48.1794,10.9404,,14.3702,15.8715,15.9328,2.5796,1.5526,1.6858,,1.6164,1.4852,1.7908,3.7198,0.3967,0.8494,,0.4903,0.761,0.9315
2014/4/22,-3.3835,0.6659,0.8995,,0.6382,1.0481,0.788,1.0352,0.6169,0.3874,,0.2703,0.2006,0.031,3478725956,3482880000,1.87914E+11,,22561905826,1.03039E+11,2.92987E+11,-34.4391,48.5002,11.0388,,14.4619,16.0378,16.0583,2.4923,1.5629,1.701,,1.6267,1.5007,1.8049,3.5939,0.3993,0.857,,0.4935,0.769,0.9388
2014/4/23,-1.1673,-0.3308,-0.7387,,-0.8293,-0.5491,-0.8529,0.4295,0.6338,0.3637,,0.1929,0.1413,0.0262,3438118260,3471360000,1.86526E+11,,22374807095,1.02473E+11,2.90488E+11,-34.0371,48.3398,10.9573,,14.342,15.9497,15.9214,2.4632,1.5578,1.6884,,1.6133,1.4925,1.7895,3.552,0.398,0.8507,,0.4894,0.7648,0.9308
2014/4/24,0.3937,-1.1062,1.4113,,-0.6394,0.4294,-0.2867,0.3938,0.53,0.7636,,0.266,0.179,0.0504,3451654158,3432960000,1.89159E+11,,22231731594,1.02913E+11,2.89655E+11,-34.1711,47.8051,11.112,,14.2503,16.0182,15.8757,2.4729,1.5405,1.7123,,1.6029,1.4989,1.7844,3.5659,0.3936,0.8627,,0.4862,0.7681,0.9281
2014/4/25,-2.7451,-3.915,-1.2905,,-0.297,-0.6109,-0.5751,0.5151,1.0364,0.361,,0.2594,0.2697,0.0505,3356902868,3298560000,1.86718E+11,,22165696748,1.02285E+11,2.87989E+11,-33.233,45.9335,10.9686,,14.208,15.9204,15.7844,2.405,1.4802,1.6902,,1.5982,1.4898,1.7742,3.4681,0.3782,0.8516,,0.4848,0.7634,0.9228
2014/4/28,-2.8226,-5.2386,-2.3584,,-2.0854,-1.1063,-2.82,0.4452,1.2377,0.4228,,0.4062,0.2021,0.0863,3262151577,3125760000,1.82314E+11,,21703452824,1.01153E+11,2.79868E+11,-32.295,43.5272,10.7099,,13.9117,15.7443,15.3393,2.3371,1.4027,1.6503,,1.5649,1.4733,1.7241,3.3702,0.3584,0.8315,,0.4747,0.7549,0.8968
2014/4/29,2.0747,2.0885,2.6254,,1.9777,1.1187,0.372,0.3458,0.4804,0.4236,,0.2482,0.2028,0.051,3329831070,3191040000,1.87101E+11,,22132679325,1.02285E+11,2.80909E+11,-32.965,44.4362,10.991,,14.1868,15.9204,15.3964,2.3856,1.432,1.6936,,1.5958,1.4898,1.7305,3.4401,0.3658,0.8533,,0.4841,0.7634,0.9001
2014/4/30,5.2846,4.4525,0.1279,,-0.5967,0.2459,0.8895,0.8382,1.3643,0.271,,0.2141,0.12,0.0562,3505797753,3333120000,1.8734E+11,,22000609632,1.02536E+11,2.83408E+11,-34.7071,46.4148,11.0051,,14.1022,15.9595,15.5333,2.5117,1.4957,1.6958,,1.5863,1.4934,1.7459,3.6219,0.3821,0.8544,,0.4812,0.7653,0.9081
2014/5/5,3.0888,3.341,0.1533,,-0.3502,0.3679,-0.5143,1.1191,1.1806,0.6145,,0.3054,0.1837,0.0426,3614084942,3444480000,1.87627E+11,,21923568978,1.02913E+11,2.81951E+11,-35.7791,47.9655,11.022,,14.0528,16.0182,15.4534,2.5893,1.5457,1.6984,,1.5807,1.4989,1.737,3.7337,0.3949,0.8557,,0.4795,0.7681,0.9034
2014/5/6,-0.3745,0.3344,0.8418,,0.8032,-0.1222,-0.2216,0.5714,0.8604,0.388,,0.3088,0.1259,0.0259,3600549044,3456000000,1.89207E+11,,22099661902,1.02788E+11,2.81326E+11,-35.6451,48.1259,11.1148,,14.1656,15.9987,15.4192,2.5796,1.5509,1.7127,,1.5934,1.4971,1.7331,3.7198,0.3962,0.8629,,0.4834,0.7671,0.9014
2014/5/7,-0.7519,-0.5556,-0.4301,,-0.9462,-1.1009,-0.074,0.5488,0.7386,0.5871,,0.2298,0.1627,0.0308,3573477246,3436800000,1.88393E+11,,21890551555,1.01656E+11,2.81118E+11,-35.3771,47.8585,11.067,,14.0316,15.8225,15.4078,2.5602,1.5423,1.7053,,1.5783,1.4806,1.7318,3.6918,0.394,0.8592,,0.4788,0.7587,0.9008
2014/5/8,3.0303,2.2346,-0.0254,,0.0503,-0.5566,-0.3704,1.401,1.1439,0.4185,,0.391,0.2227,0.0334,3681764436,3513600000,1.88345E+11,,21901557363,1.0109E+11,2.80076E+11,-36.4492,48.928,11.0642,,14.0387,15.7345,15.3507,2.6378,1.5767,1.7049,,1.5791,1.4724,1.7254,3.8037,0.4028,0.859,,0.479,0.7545,0.8974
2014/5/9,0,-2.5137,-0.2287,,-0.804,0.3731,0.4461,0.7398,0.6601,0.2324,,0.2945,0.1349,0.0212,3681764436,3425280000,1.87914E+11,,21725464439,1.01467E+11,2.81326E+11,-36.4492,47.6981,11.0388,,13.9258,15.7932,15.4192,2.6378,1.5371,1.701,,1.5664,1.4779,1.7331,3.8037,0.3927,0.857,,0.4752,0.7573,0.9014
2014/5/12,0.7353,3.6996,2.0122,,2.6342,2.0446,2.5167,1.1749,0.9632,0.5853,,0.6014,0.2833,0.0534,3708836233,3552000000,1.91696E+11,,22297766441,1.03542E+11,2.88406E+11,-36.7172,49.4627,11.261,,14.2926,16.1161,15.8072,2.6571,1.594,1.7352,,1.6077,1.5081,1.7767,3.8316,0.4072,0.8743,,0.4877,0.7728,0.9241
2014/5/13,2.1898,-0.6486,-0.3246,,-0.5429,-0.4857,-1.0108,1.5072,0.7047,0.3175,,0.2882,0.1335,0.0322,3790051625,3528960000,1.91073E+11,,22176702556,1.03039E+11,2.85491E+11,-37.5212,49.1419,11.2244,,14.215,16.0378,15.6475,2.7153,1.5836,1.7296,,1.599,1.5007,1.7588,3.9155,0.4046,0.8714,,0.485,0.769,0.9148
2014/5/14,-1.0714,-0.7617,-0.1253,,0.4467,0.6101,0.5835,0.9155,0.4123,0.3305,,0.2681,0.1613,0.0452,3749443929,3502080000,1.90834E+11,,22275754825,1.03668E+11,2.87156E+11,-37.1192,48.7676,11.2104,,14.2785,16.1357,15.7388,2.6862,1.5716,1.7274,,1.6061,1.5099,1.769,3.8736,0.4015,0.8704,,0.4872,0.7737,0.9201
2014/5/15,-4.6931,-3.5088,-0.602,,-1.1858,-1.5767,-0.5801,1.0402,0.6192,0.2831,,0.2701,0.1809,0.0391,3573477246,3379200000,1.89685E+11,,22011615440,1.02033E+11,2.85491E+11,-35.3771,47.0564,11.1429,,14.1092,15.8813,15.6475,2.5602,1.5164,1.717,,1.5871,1.4861,1.7588,3.6918,0.3874,0.8651,,0.4814,0.7615,0.9148
2014/5/16,1.1364,0.4545,-0.2523,,0.1,0.2465,-0.3647,0.5204,0.4949,0.2906,,0.1953,0.1193,0.0277,3614084942,3394560000,1.89207E+11,,22033627055,1.02285E+11,2.84449E+11,-35.7791,47.2703,11.1148,,14.1233,15.9204,15.5904,2.5893,1.5233,1.7127,,1.5887,1.4898,1.7523,3.7337,0.3892,0.8629,,0.4819,0.7634,0.9114
2014/5/19,-0.7491,-2.0362,-2.0744,,-1.8482,-1.9053,-1.757,0.3634,0.4081,0.5146,,0.3604,0.1996,0.0408,3587013145,3325440000,1.85282E+11,,21626412170,1.00336E+11,2.79452E+11,-35.5111,46.3078,10.8842,,13.8623,15.6171,15.3165,2.5699,1.4923,1.6772,,1.5593,1.4614,1.7216,3.7058,0.3812,0.845,,0.473,0.7488,0.8954
2014/5/20,0.3774,0.6928,0.1808,,0.5089,0.6266,0.9687,0.3882,0.337,0.335,,0.2263,0.1064,0.0287,3600549044,3348480000,1.85617E+11,,21736470247,1.00964E+11,2.82159E+11,-35.6451,46.6287,10.9039,,13.9328,15.7149,15.4648,2.5796,1.5026,1.6802,,1.5672,1.4705,1.7382,3.7198,0.3839,0.8466,,0.4754,0.7535,0.9041
2014/5/21,-0.3759,1.7202,1.0057,,1.8734,0.6227,0.8856,0.4248,0.5084,0.352,,0.3174,0.1163,0.0232,3587013145,3406080000,1.87484E+11,,22143685133,1.01593E+11,2.84658E+11,-35.5111,47.4307,11.0135,,14.1939,15.8128,15.6018,2.5699,1.5285,1.6971,,1.5966,1.4797,1.7536,3.7058,0.3905,0.8551,,0.4843,0.7582,0.9121
2014/5/22,-0.7547,0.5637,-0.1021,,-0.5964,0.5569,0.1463,0.4531,0.7472,0.3867,,0.2421,0.1792,0.0545,3559941348,3425280000,1.87292E+11,,22011615440,1.02159E+11,2.85074E+11,-35.2431,47.6981,11.0023,,14.1092,15.9008,15.6246,2.5505,1.5371,1.6954,,1.5871,1.4879,1.7562,3.6778,0.3927,0.8542,,0.4814,0.7625,0.9134
2014/5/23,0.3802,0.8969,0.6645,,0.4,0.9231,0.8035,0.353,0.3934,0.3749,,0.2125,0.1251,0.0226,3573477246,3456000000,1.88537E+11,,22099661902,1.03102E+11,2.87365E+11,-35.3771,48.1259,11.0754,,14.1656,16.0476,15.7502,2.5602,1.5509,1.7066,,1.5934,1.5017,1.7703,3.6918,0.3962,0.8599,,0.4834,0.7695,0.9208
2014/5/26,0.7576,0.3333,-0.33,,0.5478,0,-0.0725,0.5074,0.407,0.3251,,0.2417,0.1309,0.0194,3600549044,3467520000,1.87914E+11,,22220725787,1.03102E+11,2.87156E+11,-35.6451,48.2863,11.0388,,14.2432,16.0476,15.7388,2.5796,1.5561,1.701,,1.6021,1.5017,1.769,3.7198,0.3975,0.857,,0.486,0.7695,0.9201
2014/5/27,1.5038,0,0.0255,,0.3962,0.061,-0.2175,0.9021,0.4406,0.4567,,0.3346,0.1125,0.0182,3654692638,3467520000,1.87962E+11,,22308772248,1.03165E+11,2.86532E+11,-36.1811,48.2863,11.0417,,14.2997,16.0574,15.7045,2.6184,1.5561,1.7014,,1.6085,1.5026,1.7652,3.7757,0.3975,0.8573,,0.4879,0.77,0.9181
2014/5/28,0,0.2215,1.426,,1.776,1.2797,1.4535,0.4906,0.4332,0.5322,,0.3631,0.2354,0.043,3654692638,3475200000,1.90643E+11,,22704981326,1.04485E+11,2.90696E+11,-36.1811,48.3933,11.1991,,14.5537,16.2629,15.9328,2.6184,1.5595,1.7257,,1.6371,1.5218,1.7908,3.7757,0.3984,0.8695,,0.4966,0.7798,0.9315
2014/5/29,-1.8519,-3.4254,0.3766,,-0.7756,0.4813,0.5731,0.4888,0.5596,0.5625,,0.3874,0.2932,0.0527,3587013145,3356160000,1.91361E+11,,22528888403,1.04988E+11,2.92362E+11,-35.5111,46.7356,11.2413,,14.4408,16.3412,16.0241,2.5699,1.5061,1.7322,,1.6244,1.5291,1.8011,3.7058,0.3848,0.8728,,0.4927,0.7836,0.9368
2014/5/30,-1.5094,-0.3432,-0.2501,,-1.1236,0.479,-0.2849,0.7371,0.4393,0.3781,,0.3202,0.2049,0.0492,3532869550,3344640000,1.90882E+11,,22275754825,1.05491E+11,2.91529E+11,-34.9751,46.5752,11.2132,,14.2785,16.4194,15.9784,2.5311,1.5009,1.7279,,1.6061,1.5365,1.796,3.6498,0.3834,0.8706,,0.4872,0.7873,0.9341
2014/6/3,0,0,0.0502,,0.2964,-0.1788,0.1429,0.43,0.6786,0.5592,,0.1931,0.1814,0.0328,3532869550,3344640000,1.90978E+11,,22341789672,1.05302E+11,2.91946E+11,-34.9751,46.5752,11.2188,,14.3208,16.3901,16.0013,2.5311,1.5009,1.7287,,1.6109,1.5337,1.7985,3.6498,0.3834,0.871,,0.4887,0.7859,0.9355
2014/6/4,-2.682,-0.9185,-1.4536,,-0.936,-0.4776,-0.9986,0.5204,0.5923,0.5149,,0.2157,0.1548,0.0256,3438118260,3313920000,1.88202E+11,,22132679325,1.04799E+11,2.89031E+11,-34.0371,46.1474,11.0557,,14.1868,16.3118,15.8415,2.4632,1.4871,1.7036,,1.5958,1.5264,1.7806,3.552,0.3799,0.8583,,0.4841,0.7822,0.9261
2014/6/5,1.1811,0.927,1.1953,,1.641,1.7397,2.3775,0.3704,0.6711,0.7106,,0.2544,0.2146,0.0533,3478725956,3344640000,1.90451E+11,,22495870980,1.06622E+11,2.95902E+11,-34.4391,46.5752,11.1879,,14.4196,16.5956,16.2181,2.4923,1.5009,1.724,,1.622,1.5529,1.8229,3.5939,0.3834,0.8686,,0.492,0.7958,0.9481
2014/6/6,-0.3891,0.4592,-0.8294,,0.7828,-0.1179,-0.2111,0.283,0.5743,0.4431,,0.4745,0.1726,0.0392,3465190057,3360000000,1.88872E+11,,22671963903,1.06497E+11,2.95278E+11,-34.3051,46.7891,11.0951,,14.5325,16.576,16.1839,2.4826,1.5078,1.7097,,1.6347,1.5511,1.8191,3.5799,0.3852,0.8614,,0.4959,0.7948,0.9461
2014/6/9,-0.7813,0.5714,0.6082,,1.3592,0.6494,0.7052,0.2363,0.8043,0.5589,,0.6081,0.1953,0.0612,3438118260,3379200000,1.90021E+11,,22980126519,1.07188E+11,2.9736E+11,-34.0371,47.0564,11.1626,,14.73,16.6836,16.298,2.4632,1.5164,1.7201,,1.6569,1.5612,1.8319,3.552,0.3874,0.8666,,0.5026,0.8,0.9528
2014/6/10,1.1811,1.1364,1.8892,,1.8678,1.4076,1.2605,0.3434,0.7329,0.9006,,0.5464,0.258,0.0551,3478725956,3417600000,1.9361E+11,,23409353020,1.08697E+11,3.01108E+11,-34.4391,47.5912,11.3734,,15.0051,16.9185,16.5034,2.4923,1.5337,1.7526,,1.6878,1.5832,1.855,3.5939,0.3918,0.883,,0.512,0.8112,0.9648
2014/6/11,0,-1.236,-0.7911,,-1.4104,-0.2313,-0.4841,0.3065,0.717,0.6325,,0.3794,0.1362,0.0256,3478725956,3375360000,1.92079E+11,,23079178789,1.08446E+11,2.99651E+11,-34.4391,47.003,11.2835,,14.7935,16.8793,16.4235,2.4923,1.5147,1.7387,,1.664,1.5795,1.846,3.5939,0.387,0.876,,0.5048,0.8094,0.9601
2014/6/12,1.9455,5.0057,-0.3987,,0.8584,-0.6377,-0.6949,0.8988,2.0685,0.7954,,0.3321,0.2273,0.0322,3546405449,3544320000,1.91313E+11,,23277283328,1.07754E+11,2.97568E+11,-35.1091,49.3558,11.2385,,14.9205,16.7717,16.3094,2.5408,1.5905,1.7318,,1.6783,1.5694,1.8332,3.6638,0.4063,0.8725,,0.5091,0.8042,0.9535
2014/6/13,0,0.5417,2.1516,,1.7494,2.4504,1.1896,0.5494,1.6227,0.9829,,0.556,0.3841,0.0401,3546405449,3563520000,1.95429E+11,,23684498213,1.10394E+11,3.01108E+11,-35.1091,49.6232,11.4803,,15.1815,17.1827,16.5034,2.5408,1.5991,1.769,,1.7077,1.6079,1.855,3.6638,0.4085,0.8913,,0.518,0.8239,0.9648
2014/6/16,-0.3817,-0.6466,0.1714,,0.3253,2.2779,0.6224,0.5031,0.8779,0.8086,,0.4578,0.5815,0.0402,3532869550,3540480000,1.95764E+11,,23761538867,1.12909E+11,3.02982E+11,-34.9751,49.3023,11.5,,15.2309,17.5741,16.6062,2.5311,1.5888,1.7721,,1.7132,1.6445,1.8665,3.6498,0.4059,0.8928,,0.5197,0.8427,0.9708
2014/6/17,-1.5326,-1.3015,-1.2714,,-2.1306,0.0557,-2.0619,0.5664,0.8832,0.6299,,0.4794,0.3249,0.0338,3478725956,3494400000,1.93275E+11,,23255271712,1.12972E+11,2.96735E+11,-34.4391,48.6606,11.3538,,14.9064,17.5839,16.2638,2.4923,1.5681,1.7495,,1.6767,1.6454,1.828,3.5939,0.4006,0.8815,,0.5086,0.8432,0.9508
2014/6/18,-0.3891,1.8681,-0.3219,,-0.4733,-1.1686,-1.2632,0.3512,1.3259,0.4265,,0.3249,0.2758,0.0408,3465190057,3559680000,1.92653E+11,,23145213635,1.11652E+11,2.92987E+11,-34.3051,49.5697,11.3172,,14.8358,17.3784,16.0583,2.4826,1.5974,1.7439,,1.6688,1.6262,1.8049,3.5799,0.4081,0.8786,,0.5062,0.8333,0.9388
2014/6/19,-1.9531,-5.5016,-1.0932,,-1.4265,-0.0563,-1.3504,0.4768,1.0424,0.5082,,0.2709,0.2363,0.033,3397510564,3363840000,1.90547E+11,,22815039404,1.11589E+11,2.89031E+11,-33.6351,46.8425,11.1935,,14.6242,17.3686,15.8415,2.4341,1.5095,1.7248,,1.645,1.6253,1.7806,3.51,0.3856,0.869,,0.499,0.8328,0.9261
2014/6/20,0.3984,0.5708,0.5526,,-0.4342,1.6338,1.2248,0.2781,0.6012,0.3194,,0.529,0.2946,0.0221,3411046462,3383040000,1.916E+11,,22715987134,1.13412E+11,2.92571E+11,-33.7691,47.1099,11.2554,,14.5607,17.6524,16.0355,2.4438,1.5181,1.7344,,1.6379,1.6518,1.8024,3.524,0.3878,0.8738,,0.4968,0.8464,0.9375
2014/6/23,0.3968,0.454,-0.8743,,0.0969,-1.0532,-1.4235,0.3406,0.6335,0.4708,,0.2895,0.2547,0.0331,3424582361,3398400000,1.89925E+11,,22737998750,1.12218E+11,2.88406E+11,-33.9031,47.3238,11.157,,14.5748,17.4664,15.8072,2.4535,1.525,1.7192,,1.6394,1.6344,1.7767,3.538,0.3896,0.8662,,0.4973,0.8375,0.9241
2014/6/24,0.7905,1.4689,0.1512,,2.0329,2.0168,0.361,0.3975,0.6814,0.5208,,0.2989,0.2313,0.0264,3451654158,3448320000,1.90212E+11,,23200242674,1.14481E+11,2.89447E+11,-34.1711,48.019,11.1738,,14.8711,17.8187,15.8643,2.4729,1.5474,1.7218,,1.6728,1.6674,1.7831,3.5659,0.3953,0.8675,,0.5074,0.8544,0.9274
2014/6/25,-0.3922,-0.5568,-0.8052,,-2.8937,-0.3295,-0.6618,0.3241,0.5854,0.3689,,0.4383,0.159,0.0242,3438118260,3429120000,1.88681E+11,,22528888403,1.14104E+11,2.81326E+11,-34.0371,47.7516,11.0838,,14.4408,17.76,15.4192,2.4632,1.5388,1.7079,,1.6244,1.6619,1.7331,3.552,0.3931,0.8605,,0.4927,0.8516,0.9014
2014/6/26,1.5748,1.9037,0.7103,,1.5144,-0.3306,0.6662,0.7146,0.7934,0.2806,,0.3113,0.205,0.019,3492261854,3494400000,1.90021E+11,,22870068442,1.13726E+11,2.832E+11,-34.5731,48.6606,11.1626,,14.6595,17.7013,15.5219,2.502,1.5681,1.7201,,1.649,1.6564,1.7446,3.6079,0.4006,0.8666,,0.5002,0.8488,0.9074
2014/6/27,2.3256,0.4396,-0.9682,,-0.8181,-2.8192,-0.8088,1.5019,0.9577,0.4977,,0.3383,0.3288,0.0371,3573477246,3509760000,1.86048E+11,,22682969711,1.1052E+11,2.80909E+11,-35.3771,48.8745,10.9292,,14.5395,17.2022,15.3964,2.5602,1.575,1.6841,,1.6355,1.6097,1.7305,3.6918,0.4024,0.8485,,0.4961,0.8249,0.9001
2014/6/30,-0.7576,0.9847,1.2092,,2.523,1.1945,0.8895,1.1217,0.9867,0.3515,,0.4474,0.185,0.0296,3546405449,3544320000,1.88298E+11,,23255271712,1.1184E+11,2.83408E+11,-35.1091,49.3558,11.0614,,14.9064,17.4077,15.5333,2.5408,1.5905,1.7045,,1.6767,1.6289,1.7459,3.6638,0.4063,0.8588,,0.5086,0.8347,0.9081
2014/7/1,1.5267,0.8667,-0.1525,,-0.2366,-1.5177,0.0735,1.1186,1.1458,0.3245,,0.2997,0.1842,0.0242,3600549044,3575040000,1.8801E+11,,23200242674,1.10143E+11,2.83616E+11,-35.6451,49.7836,11.0445,,14.8711,17.1435,15.5447,2.5796,1.6043,1.7019,,1.6728,1.6042,1.7472,3.7198,0.4099,0.8575,,0.5074,0.822,0.9088
2014/7/2,10.1504,-0.1074,0.4073,,0.6167,1.3699,0.3671,3.8066,1.2441,0.3757,,0.3536,0.2172,0.0305,3966018307,3571200000,1.88776E+11,,23343318174,1.11652E+11,2.84658E+11,-39.2632,49.7301,11.0895,,14.9628,17.3784,15.6018,2.8414,1.6026,1.7088,,1.6831,1.6262,1.7536,4.0973,0.4094,0.861,,0.5106,0.8333,0.9121
2014/7/3,-1.7065,-0.2151,0.2789,,0.2829,1.3514,0.0732,6.0585,0.9553,0.3909,,0.4063,0.2265,0.0447,3898338814,3563520000,1.89303E+11,,23409353020,1.13161E+11,2.84866E+11,-38.5932,49.6232,11.1204,,15.0051,17.6132,15.6132,2.7929,1.5991,1.7136,,1.6878,1.6482,1.7549,4.0274,0.4085,0.8634,,0.512,0.8446,0.9128
2014/7/4,-3.125,2.8017,0.8344,,2.4448,1.2778,0.5848,2.579,2.2723,0.4299,,1.0481,0.2613,0.0833,3776515726,3663360000,1.90882E+11,,23981655022,1.14607E+11,2.86532E+11,-37.3872,51.0135,11.2132,,15.372,17.8383,15.7045,2.7056,1.6439,1.7279,,1.7291,1.6692,1.7652,3.9016,0.42,0.8706,,0.5245,0.8554,0.9181
2014/7/7,3.2258,4.6122,0.4012,,1.285,0.3291,1.0174,3.255,4.2464,0.3431,,0.8653,0.2538,0.0453,3898338814,3832320000,1.91648E+11,,24289817638,1.14984E+11,2.89447E+11,-38.5932,53.3663,11.2582,,15.5695,17.897,15.8643,2.7929,1.7198,1.7348,,1.7513,1.6747,1.7831,4.0274,0.4394,0.8741,,0.5313,0.8582,0.9274
2014/7/8,-1.3889,-1.1022,0.0999,,0.4078,-0.0547,-0.1439,1.8219,3.3923,0.2549,,0.404,0.1992,0.0423,3844195219,3790080000,1.9184E+11,,24388869908,1.14921E+11,2.89031E+11,-38.0572,52.7781,11.2694,,15.633,17.8872,15.8415,2.7541,1.7008,1.7365,,1.7585,1.6738,1.7806,3.9715,0.4345,0.8749,,0.5334,0.8577,0.9261
2014/7/9,-3.169,0.8105,-0.9232,,-1.8953,-1.9694,-1.2248,1.5984,3.2436,0.5044,,0.6424,0.1805,0.0538,3722372132,3820800000,1.90069E+11,,23926625983,1.12658E+11,2.85491E+11,-36.8512,53.2059,11.1654,,15.3367,17.5349,15.6475,2.6668,1.7146,1.7205,,1.7251,1.6408,1.7588,3.8456,0.438,0.8669,,0.5233,0.8408,0.9148
2014/7/10,0.7273,-2.3116,-0.7807,,-1.2879,-1.2277,-0.3647,0.8975,2.5905,0.5798,,1.2472,0.2284,0.0531,3749443929,3732480000,1.88585E+11,,23618463367,1.11275E+11,2.84449E+11,-37.1192,51.976,11.0782,,15.1392,17.3197,15.5904,2.6862,1.675,1.7071,,1.7029,1.6207,1.7523,3.8736,0.4279,0.8601,,0.5166,0.8305,0.9114
2014/7/11,2.1661,1.2346,0.0254,,0.5592,-0.113,0.0732,1.1885,2.3111,0.2642,,0.4115,0.1463,0.0274,3830659321,3778560000,1.88633E+11,,23750533060,1.11149E+11,2.84658E+11,-37.9232,52.6177,11.081,,15.2238,17.3001,15.6018,2.7444,1.6956,1.7075,,1.7124,1.6189,1.7536,3.9575,0.4332,0.8603,,0.5195,0.8295,0.9121
2014/7/14,1.0601,2.6423,1.3956,,1.6219,2.2624,1.2436,1.5081,2.0074,0.3197,,0.3956,0.1949,0.0491,3871267017,3878400000,1.91265E+11,,24135736330,1.13664E+11,2.88198E+11,-38.3252,54.008,11.2357,,15.4708,17.6915,15.7958,2.7735,1.7404,1.7313,,1.7402,1.6555,1.7754,3.9994,0.4446,0.8723,,0.5279,0.8483,0.9234
2014/7/15,0,-1.1881,-0.0751,,-0.9642,0.1106,-0.1445,1.288,1.4222,0.4872,,0.4201,0.2223,0.0432,3871267017,3832320000,1.91122E+11,,23739527252,1.13789E+11,2.87781E+11,-38.3252,53.3663,11.2272,,15.2168,17.7111,15.773,2.7735,1.7198,1.73,,1.7117,1.6573,1.7729,3.9994,0.4394,0.8717,,0.5192,0.8493,0.9221
2014/7/16,1.049,-3.4068,-0.5259,,0.4172,-0.2762,-0.2894,1.8217,1.7594,0.4312,,0.2799,0.1604,0.0459,3911874713,3701760000,1.90116E+11,,23838579522,1.13475E+11,2.86948E+11,-38.7272,51.5482,11.1682,,15.2803,17.6621,15.7273,2.8026,1.6612,1.7209,,1.7188,1.6527,1.7677,4.0414,0.4244,0.8671,,0.5214,0.8469,0.9194
2014/7/17,-2.0761,0.2075,0.4783,,-1.108,-0.554,-0.7983,1.0678,1.008,0.3924,,0.4481,0.0926,0.038,3830659321,3709440000,1.91026E+11,,23574440136,1.12846E+11,2.84658E+11,-37.9232,51.6551,11.2216,,15.111,17.5643,15.6018,2.7444,1.6646,1.7292,,1.6998,1.6436,1.7536,3.9575,0.4253,0.8712,,0.5156,0.8422,0.9121
2014/7/18,-1.0601,0.6211,-0.2506,,0.4202,2.0513,0,0.9292,1.098,0.4963,,0.5624,0.2736,0.0412,3790051625,3732480000,1.90547E+11,,23673492406,1.12595E+11,2.84658E+11,-37.5212,51.976,11.1935,,15.1745,17.5252,15.6018,2.7153,1.675,1.7248,,1.7069,1.6399,1.7536,3.9155,0.4279,0.869,,0.5178,0.8403,0.9121
2014/7/21,0,2.7778,0.1256,,2.8824,1.0609,0.2195,0.5621,1.7327,0.4016,,0.7831,0.2896,0.038,3790051625,3836160000,1.90787E+11,,24355852484,1.13789E+11,2.85282E+11,-37.5212,53.4198,11.2076,,15.6118,17.7111,15.636,2.7153,1.7215,1.727,,1.7561,1.6573,1.7575,3.9155,0.4398,0.8701,,0.5327,0.8493,0.9141
2014/7/22,1.0714,0.5005,0.9032,,0.6326,4.5304,1.3869,0.73,2.3622,0.9171,,0.5046,0.485,0.083,3830659321,3855360000,1.9251E+11,,24509933792,1.18944E+11,2.89239E+11,-37.9232,53.6871,11.3088,,15.7106,18.5134,15.8529,2.7444,1.7301,1.7426,,1.7672,1.7324,1.7818,3.9575,0.442,0.878,,0.5361,0.8877,0.9268
