ÈÕÆÚ,000859.SZ,000973.SZ,002108.SZ,002263.SZ,002324.SZ,002395.SZ,002450.SZ,002768.SZ,002825.SZ,002838.SZ,002886.SZ,300180.SZ,300218.SZ,300221.SZ,300230.SZ,300305.SZ,300321.SZ,300325.SZ,300478.SZ,300538.SZ,300539.SZ,300586.SZ,300644.SZ,300716.SZ,300717.SZ,600143.SH,601208.SH,603266.SH,603580.SH,603615.SH,603991.SH
2019/3/15,7.0556,4.99,5.1537,1.93,8.6507,13.9921,6.05,26.8881,16.5377,13.705,19.1485,9.2376,7.7354,7.18,5.6065,9.2659,15.2294,4.48,16.6421,18.2935,15.3961,14.86,31.3247,12.0097,16.2685,5.2926,5.2283,13.6231,12.7685,9.9763,20.7733
2019/3/18,7.1554,5.01,5.2318,2.03,8.7945,14.5375,6.35,27.0375,16.8261,13.8231,21.0633,9.6899,7.8543,7.39,5.8067,9.2559,15.4884,4.56,17.1395,18.7855,13.8525,15.94,31.9416,12.2783,16.5973,5.3907,5.3181,13.6444,13.1232,10.0937,21.1304
2019/3/19,7.0456,5.03,5.3684,2.1,8.7567,14.6069,6.67,27.1171,16.6769,13.6615,20.5946,9.6433,8.0028,7.46,5.7877,9.4148,15.6079,4.64,16.8212,18.9624,12.6077,16.18,31.8222,12.3679,16.3382,5.3515,5.3281,14.1127,13.1232,10.0741,21.3785
2019/3/20,7.4448,4.94,5.2415,2.1,8.7794,14.6466,6.82,26.6094,17.4526,13.5869,20.5347,9.63,8.0127,7.32,5.7114,9.2063,15.4884,4.46,16.5625,19.6424,12.1795,15.95,31.7924,12.4077,16.9858,5.5769,5.378,13.6869,13.1657,9.9959,21.9241
2019/3/21,7.4847,4.97,5.2513,2.11,8.7794,14.8648,6.76,26.4999,17.4427,13.7361,20.3452,9.5435,8.0524,7.76,5.7686,9.2063,15.9665,4.39,16.6919,19.46,12.538,15.83,31.9814,12.3977,17.5337,5.5573,5.368,13.7792,13.6694,10.1132,22.8963
2019/3/22,7.1853,5.32,5.3587,2.14,8.7188,15.4994,6.58,26.1515,17.1642,13.9039,20.056,9.5834,8.1415,8.03,5.7591,9.2957,15.9366,4.27,16.4631,19.2112,12.1994,15.53,31.7426,12.3579,17.6732,5.4789,5.2782,13.7863,13.6197,10.1622,22.9459
2019/3/25,7.0057,5.18,5.1244,2.22,8.855,14.9937,6.6,25.5841,16.9355,13.7547,20.0959,9.3108,8.2802,8.14,5.6828,9.1169,15.7673,4.3,16.2343,19.7475,11.821,15.46,31.9317,12.149,17.9521,5.3907,5.2583,14.3894,13.5133,9.9568,22.5987
2019/3/26,6.9857,4.91,4.9097,2.14,8.9307,14.478,6.3,24.6682,16.4084,13.214,20.5746,9.3174,7.9038,8.08,5.4635,8.67,15.2593,4.16,15.916,19.2167,11.5023,14.96,29.8022,11.6415,16.8961,5.2632,5.0088,14.6164,12.9671,10.0252,22.2614
2019/3/27,6.6165,5.02,4.8316,2.09,8.9534,14.359,6.21,24.5886,16.3189,12.8411,20.445,9.3706,7.983,7.9,5.5016,8.4316,15.8171,4.26,15.6772,18.8021,11.6417,15.39,30.2002,11.7211,17.7728,5.3318,4.9689,14.8009,13.3289,9.9861,22.4995
2019/3/28,6.4369,4.82,4.7437,2.07,9.1502,14.3293,5.9,24.4094,16.13,12.6049,22.4895,9.3573,7.983,8.35,5.473,8.0344,15.7175,4.26,14.9809,17.5969,11.2433,15.32,29.5734,11.6216,18.6395,5.273,5.0687,14.6519,13.3005,9.9372,22.8169
2019/3/29,6.6165,4.87,4.9097,2.1,9.2335,14.7755,5.93,25.0465,16.5974,12.723,23.417,9.3706,8.0623,8.26,5.597,8.5806,16.0263,4.3,15.1102,18.3433,11.562,15.42,30.1903,12.0495,18.2112,5.4005,5.1884,14.6377,13.5488,10.1328,22.6185
2019/4/1,6.876,5.02,5.0756,2.15,9.4227,14.9937,5.85,27.5551,17.0349,13.127,23.8358,9.9027,8.2802,8.4,5.7877,8.7197,16.355,4.73,15.8563,18.8021,11.8707,16.11,30.9963,12.4077,18.5001,5.5279,5.3181,15.1344,13.7545,10.5143,23.6998
2019/4/2,7.0556,5.09,5.1439,2.13,9.294,14.954,6.14,27.356,17.0349,13.0337,23.3471,9.8561,8.1217,8.61,5.8163,8.6601,16.8231,5.01,15.7667,18.8132,11.821,15.96,31.5834,12.3977,18.1514,5.4887,5.2583,15.7588,13.6906,10.3773,23.6502
2019/4/3,6.9458,5.17,5.1732,2.24,9.2108,16.3522,6.03,28.7597,17.1742,13.2575,22.649,9.896,8.2207,9.02,5.883,8.7693,16.8131,4.87,15.7966,18.2272,11.8707,15.96,32.0113,12.5669,17.8724,5.5475,5.2982,15.4537,13.7687,10.3675,23.7395
2019/4/4,6.7363,5.32,5.2122,2.3,9.5967,17.096,5.93,29.576,18.8946,13.1829,22.8086,10.6542,8.1613,9.07,6.0737,8.9679,16.7833,5.36,15.727,18.2824,11.8409,15.93,32.1705,12.8654,17.6234,5.7925,5.2682,15.6098,13.7261,10.3089,23.3129
2019/4/8,6.9358,5.73,5.2318,2.34,9.5286,16.5902,6.23,32.5326,20.784,12.8411,22.5692,10.8604,8.3495,9.33,6.1405,8.9977,16.7434,5.9,15.5181,18.3488,11.7911,16.59,31.8521,12.5072,18.2311,5.8513,5.7871,15.5672,13.5842,10.2111,23.5213
2019/4/9,7.2752,5.5,5.1634,2.41,9.4908,16.0746,6.18,33.6475,19.1929,12.9716,22.8086,11.3525,8.1613,9.09,6.0165,8.9481,17.4506,5.63,16.0851,18.0392,11.6517,16.91,32.7775,12.6962,18.7192,5.7631,5.4678,15.3331,13.6339,10.2991,23.2038
2019/4/10,7.3749,5.64,5.2122,2.51,9.4302,16.0746,6.22,34.6331,19.4912,12.9156,22.1105,11.3325,8.1712,9.01,6.0451,8.958,16.9028,5.16,15.9458,17.6412,11.6118,18.6,31.9217,12.5569,18.779,5.7337,5.3481,15.0776,13.6906,10.2893,22.9062
2019/4/11,7.9837,5.32,5.0561,2.38,9.3394,16.4911,5.95,31.6864,18.1984,12.6981,21.4622,10.9601,8.092,8.53,6.0833,8.9481,16.7633,5.17,16.9207,18.6915,11.4226,17.5,31.9317,12.2684,18.6694,5.6847,5.358,15.553,13.5984,10.1132,22.311
2019/4/12,7.4747,5.33,5.0268,2.5,9.5286,16.3027,6.25,31.2683,18.2482,12.5551,22.1205,10.8737,8.0326,8.58,5.9402,9.0673,16.9327,5.25,16.5426,17.4642,11.5421,17.01,31.7127,12.0893,19.6059,5.6455,5.1685,16.1774,13.5204,9.9665,22.053
2019/4/15,7.0257,5.14,4.9878,2.48,9.4302,16.0448,6.23,34.3941,17.9001,12.7789,21.931,10.9601,7.9929,8.33,5.8735,8.958,17.1319,5.2,17.1097,17.912,11.3629,16.75,32.2501,12.0395,18.5598,5.5671,5.1086,17.0218,13.4069,10.1035,21.9241
2019/4/16,6.9358,5.3,5.0951,2.5,9.4378,16.2729,6.2,30.9597,18.4371,12.9592,23.3771,10.7938,8.191,8.71,6.0642,9.1368,17.0821,5.49,17.3384,19.7032,11.4525,16.63,32.9068,12.2982,18.1315,5.6161,5.2383,17.5965,13.3431,10.2697,22.5094
2019/4/17,6.9857,5.31,5.1927,2.48,9.4832,16.7191,6.18,29.6457,18.2879,12.9778,22.9881,10.7539,8.2703,8.99,6.026,9.0871,17.2116,5.78,17.04,19.0343,11.4624,17.93,32.7178,12.3082,17.9521,5.6357,5.2782,17.7384,14.1588,10.524,23.2633
2019/4/18,6.7762,5.23,5.1342,2.37,9.5513,16.6299,6,27.9732,17.92,12.6981,22.7288,10.6675,8.1415,8.93,5.9688,9.0673,16.6538,6.36,16.9803,19.2112,11.1438,17.74,32.2202,12.1092,17.733,5.5573,5.2982,17.2488,14.8114,11.5412,23.6105
2019/4/19,6.866,5.44,5.222,2.41,9.9449,16.6993,6.04,28.242,18.09,12.7105,23.8358,10.8471,8.2505,9.09,5.9974,9.0673,16.8131,7,17.0997,19.46,11.2832,17.36,32.5287,12.2286,17.5736,5.5965,5.4578,16.745,14.8185,11.7173,23.9974
2019/4/22,7.1654,5.39,5.3099,2.39,9.6876,16.5605,5.78,27.6149,18.62,12.5427,23.756,10.7872,8.1712,8.83,5.8353,8.9977,16.8331,7.01,16.8013,19.1836,11.1238,17.6,31.6033,12.1092,17.5835,5.6357,5.2882,16.6741,14.0311,10.6512,23.2137
2019/4/23,7.2752,5.45,5.0463,2.27,9.6497,16.6299,5.5,27.2565,17.9,12.5427,24.3644,10.6475,7.8047,8.47,5.8449,8.6799,16.1458,6.53,16.473,18.5091,10.7952,16.83,30.5883,11.4027,16.916,5.3809,5.1884,16.6741,13.6126,10.7197,23.184
2019/4/24,7.7642,5.78,5.1049,2.16,9.5816,16.5208,5.67,28.2619,17.58,12.5427,24.145,10.6675,7.9236,8.84,5.864,8.8488,16.604,7.18,16.7814,18.7468,11.0243,17.36,30.8868,11.5818,17.1253,5.2926,5.4478,16.6102,13.5913,10.6023,23.3923
2019/4/25,7.0057,5.34,4.8121,2.08,9.4227,16.3423,5.39,27.137,17.26,12.1201,23.1377,10.2419,7.5076,7.96,5.5588,8.3621,15.8669,6.46,16.7814,18.3985,10.2774,16.37,28.8072,11.0147,16.2685,5.126,5.1984,16.0355,12.8607,10.0252,22.807
2019/4/26,6.4269,5.09,4.7242,1.98,9.1048,15.5688,5.12,26.4501,17.55,11.7969,22.4396,9.9226,7.3789,8.18,5.5398,8.5508,15.6577,6.16,17.4081,17.8955,10.118,15.51,28.7475,10.8555,15.9099,5.0868,4.9988,16.7238,12.8749,9.9079,21.7257
2019/4/29,5.7882,4.61,4.4411,1.88,8.9307,15.2912,5,26.9777,17.8,11.6974,22.2601,9.9758,7.0124,7.36,5.1774,8.1138,14.9506,6.18,16.3338,16.7953,10.0483,15.56,27.8021,10.1789,15.2723,5.0476,4.6895,17.3907,12.5769,9.4971,20.2773
2019/4/30,5.8381,4.69,4.49,1.79,9.067,15.7969,5,27.6547,18.59,11.8031,23.9954,9.9891,7.1114,7.36,5.2537,8.2529,15.1298,5.81,15.8463,17.3481,10.3172,15.92,28.2499,10.5271,15.8302,5.0966,4.8691,17.2914,12.5982,9.7025,20.6146
2019/5/6,5.2593,4.22,4.1386,1.79,9.0367,14.5673,4.75,25.4148,16.73,11.0013,21.5919,9.2509,6.4577,6.81,4.796,7.7762,13.9944,5.23,14.2647,15.7615,9.3711,14.33,26.0807,9.6117,15.9696,4.7242,4.5798,15.5601,11.8108,8.92,18.7694
2019/5/7,5.399,4.26,4.2069,1.79,9.1199,15.3308,4.51,25.166,16.25,11.0262,19.4377,9.2642,6.8341,7.28,4.8247,7.9947,14.3529,5.45,14.583,17.1381,9.5603,14.46,26.5782,10.1789,16.1988,4.7242,4.6995,14.0062,12.9955,9.02,18.7595
2019/5/8,5.4888,4.17,4.1678,1.79,9.0367,15.4498,4.28,24.2899,17.88,10.9081,18.5401,8.9982,6.7549,7.26,4.7865,8.0741,14.4426,5.76,14.1751,16.5465,9.5603,14.1,26.5484,10.2485,16.139,4.6654,4.6995,12.6085,13.2083,8.95,18.7099
2019/5/9,5.369,4.13,4.1386,1.79,9.1956,15.4399,4.07,24.3895,18.17,10.9081,18.1711,8.8519,6.8737,7.02,4.796,8.233,14.582,6.34,13.628,16.6516,9.5404,13.7,26.5683,10.2187,16.3582,4.6066,4.6995,11.3455,12.4564,8.96,18.5412
2019/5/10,5.5686,4.31,4.2752,1.79,9.4908,15.6184,4.07,25.1062,18.49,11.3307,19.0986,9.1578,7.1808,7.36,4.9009,8.6799,15.08,6.4,14.1254,17.4698,9.8093,14.28,27.1952,10.7958,16.8364,4.734,4.8292,11.4519,12.6621,9.22,18.8587
2019/5/13,5.5986,4.25,4.2167,1.79,9.6119,15.4994,3.87,24.3895,18.09,11.1194,19.2582,8.9516,7.1114,7.3,5.1393,8.8786,15.0701,6.48,13.7773,16.8008,9.8392,14.57,29.9117,11.2336,17.0754,4.6556,4.7993,11.2107,13.0309,9.16,18.8091
2019/5/14,5.6185,4.23,4.1581,1.79,9.4757,15.4895,3.68,23.9913,17.44,11.1256,18.959,8.9117,7.1114,7.04,4.9009,8.8786,14.9904,5.83,13.8568,17.033,9.6898,14.4,29.9316,10.8356,17.733,4.5674,4.7294,11.232,12.6904,9.13,18.6801
2019/5/15,5.7982,4.37,4.2362,1.79,9.6497,16.7588,3.5,24.6682,19.18,11.3121,20.8539,8.9782,7.2699,7.74,4.9677,8.8984,15.1597,6.41,13.9464,17.1215,9.8989,14.7,29.8122,10.9948,17.7031,4.6752,4.8093,11.3455,12.8678,9.31,19.0075
2019/5/16,5.7982,4.45,4.285,1.79,9.7557,17.0067,3.68,25.3949,18.87,11.2561,20.076,8.9649,7.567,7.65,4.9677,8.9084,15.3789,7.05,14.583,16.9446,9.9089,14.53,28.4887,11.0147,18.2112,4.8222,4.8492,11.7783,12.9884,9.37,19.3249
2019/5/17,5.2792,4.2,4.0995,1.79,9.6876,17.0365,3.86,24.9171,17.15,11.0137,18.7096,8.7787,7.161,7.38,4.777,8.7197,14.8211,7,14.4139,16.8064,9.2815,13.89,26.8668,10.7659,17.9123,4.6654,4.5498,11.012,12.3996,8.95,18.0154
2019/5/20,5.5187,4.17,4.1093,1.79,9.68,16.7786,3.67,26.2112,16.58,10.6284,19.1086,8.9716,7.4086,7.38,4.7865,8.9282,15.09,7,14.2846,17.0773,9.3811,14.2,27.1752,10.8157,17.9322,4.6948,5.0088,10.7778,12.279,9.04,18.2634
2019/5/21,5.7383,4.29,4.1874,1.79,9.66,16.8381,3.49,26.2013,16.6,10.7216,19.3579,9.2443,7.1213,7.4,4.8437,9.0474,15.41,7,14.3542,16.9833,9.6599,14.32,27.235,10.4674,16.2286,4.7536,5.2583,10.8062,12.4705,9.2,18.948
2019/5/22,5.6485,4.21,4.1386,1.79,9.68,16.8481,3.35,26.8583,16.43,10.6408,20.0261,9.5435,7.2501,7.34,4.8151,9.1169,15.53,7,14.384,16.3199,9.5404,14.05,26.6578,10.3082,15.6807,4.7046,5.0188,10.7069,12.5982,9.14,18.7495
2019/5/23,5.4389,4.16,4.0702,1.79,9.65,16.6398,3.18,26.48,15.92,10.647,20.1258,9.4704,7.0025,7.09,4.8151,8.9481,14.96,7,14.3244,15.7504,9.1022,13.88,26.3991,10.1291,15.9298,4.6164,4.7095,10.5863,12.35,8.84,18.3527
2019/5/24,5.4289,4.17,4.0605,1.79,9.71,16.6497,3.02,25.8,15.9,10.6594,20.2954,9.6433,7.0817,6.73,4.8247,8.9381,14.95,7,14.3244,15.7615,9.0923,13.73,26.3692,10.2983,16.129,4.6654,4.6596,10.9269,12.1868,8.88,18.2932
2019/5/27,5.6784,4.28,4.1971,1.79,10.49,17.3439,2.88,26.31,16.35,11.194,20.8638,9.8229,7.26,7.15,4.9391,9.107,15.44,7.7,14.7919,17.1878,9.2815,14.06,27.1454,10.6565,16.2585,4.7438,4.7694,11.4448,12.5982,9.1,18.938
2019/5/28,5.6285,4.25,4.1581,1.79,10.28,18.1471,3.02,26.29,16.17,11.0759,22.29,9.5036,7.23,7.18,4.92,8.9679,15.27,7.52,14.6228,17.3647,9.3412,14.05,27.026,10.6664,16.1689,4.7438,4.6895,11.31,12.5628,9.11,19.2952
2019/5/29,5.6585,4.28,4.1776,1.79,10.23,19.8825,2.89,26.37,16.06,11.0634,22.33,9.4305,7.21,7.15,4.74,8.7892,15.26,7.01,14.8018,17.8568,9.401,13.93,27.2748,10.8057,16.1888,4.734,4.6796,11.5,12.7685,9.15,19.7416
2019/5/30,5.4389,4.28,4.1971,1.79,10.34,19.9122,3.03,26.27,15.88,10.7651,21.59,9.3108,7.22,7.07,4.34,8.958,15.19,6.35,14.9013,17.3094,9.4309,13.55,30.0012,11.0246,16.0991,4.8222,4.6297,12.65,12.7827,9.13,20.317
2019/5/31,5.399,4.26,4.1678,1.79,10.42,20.18,2.88,25.91,16.24,10.877,21.28,9.231,7.27,6.94,4.37,8.9481,15.43,6.35,15.2594,17.4311,9.2815,13.9,30.4092,11.4127,15.8202,4.734,4.6496,13.92,12.8607,9.21,19.8209
2019/6/3,5.1794,4.13,4.1386,1.79,10.49,19.8131,2.74,25.67,15.95,10.6532,20.84,9.098,6.98,6.71,4.28,9.0375,15.16,5.78,15.9458,17.6246,9.0823,13.55,28.6479,11.3629,15.4416,4.636,4.5,15.31,12.8678,9.21,19.5035
2019/6/4,4.89,4.04,4.08,1.79,10.42,19.7139,2.71,25.66,15.53,10.6159,20.66,9.2709,6.99,6.51,4.21,8.8289,15.05,5.96,15.9359,17.6909,8.445,12.9,29.046,11.3729,15.611,4.636,4.3902,14.85,12.8394,9.2,18.5214
2019/6/5,4.9499,4.07,4.08,1.79,10.4,20.18,2.62,25.45,15.53,10.5165,21.51,8.9849,7.03,6.56,4.21,9.1666,15.14,5.82,16.0055,19.46,8.7537,13.2,28.6479,11.3928,15.6209,4.636,4.49,15.7,12.8536,9.25,18.8984
2019/6/6,4.7403,4,3.98,1.79,10.29,19.8627,2.53,25.19,16.03,10.56,20.51,8.8652,6.83,6.37,4.19,8.8885,14.8,6.1,15.4086,17.51,8.2757,12.61,27.4638,11.2336,15.5612,4.6066,4.4301,14.13,12.5415,8.92,18.9976
2019/6/10,4.9798,4.07,3.96,1.79,10.35,21.0229,2.55,25.58,15.69,10.46,21.79,8.7588,6.84,6.48,4.22,8.67,14.76,6.21,15.4683,17.2,8.5346,13.09,27.8121,11.343,15.4615,4.6164,4.47,14.49,12.6763,9.02,18.938
2019/6/11,5.1196,4.23,4.06,1.79,10.5,22.0145,2.62,26.29,16.14,10.88,22.08,8.7588,7.11,6.73,4.35,9,15.17,6.69,15.717,17.86,8.8333,13.48,28.7375,11.4027,15.8003,4.7732,4.6297,14.7,12.9813,9.33,19.4241
2019/6/12,5.0597,4.17,4,1.79,10.36,21.8063,2.57,26.45,16.17,11.04,22.01,8.659,7.02,6.62,4.31,9.1,15.02,6.34,15.6076,18.18,8.7736,13.41,28.7375,11.3331,15.87,4.7634,4.6496,13.81,12.9245,9.23,19.7713
2019/6/13,5.1994,4.24,4.01,1.79,10.36,21.8559,2.7,26.46,16.52,11.55,22.08,8.5992,7.06,6.71,4.34,9.34,15.12,6.52,15.717,20,8.8333,14.06,28.7873,11.8505,15.86,4.7928,4.6696,13.59,13.2934,9.3,20.2376
2019/6/14,4.9499,4.13,3.93,1.79,10.33,22.8079,2.61,26.16,15.96,11.2,21.1,8.4262,6.91,6.49,4.19,9.79,14.63,6.08,15.339,18.4,8.5545,13.29,27.5235,11.5918,15.44,4.7046,4.5299,12.87,12.9671,9.08,19.8606
2019/6/17,4.8601,4.09,3.91,1.79,10.35,22.2029,2.6,26.79,15.98,10.92,20.81,8.3331,6.94,6.43,4.23,9.41,14.88,5.94,15.2296,16.67,8.7636,13.02,27.9912,11.5818,15.6,4.7634,4.5898,12.7,13.4495,9.25,19.8606
2019/6/18,4.88,4.08,3.91,1.79,10.29,22.3715,2.47,26.38,15.84,11.27,20.91,8.4262,6.8,6.58,4.23,9.09,15.25,6.03,15.0704,16.26,9.64,12.8,28.4987,11.3729,15.62,4.7634,4.5299,12.19,13.4424,9.2,19.8606
2019/6/19,5.0098,4.12,3.94,1.79,10.37,22.0443,2.5,26.34,16.21,11.2,21.43,8.5061,6.93,6.65,4.28,9,15.25,6.05,15.5578,16.25,9.48,13.1,28.4589,11.7609,15.64,4.832,4.5698,12.27,13.4353,9.44,19.94
2019/6/20,5.1794,4.24,4,1.79,10.4,22.1633,2.55,25.9,16.35,11.28,21.65,8.6989,7,6.73,4.38,9.03,15.14,6.01,15.4882,16.51,9.32,13.39,28.6778,11.8007,15.7,4.9104,4.6496,12.35,13.336,9.85,20.14
2019/6/21,5.1794,4.27,4.04,1.79,10.48,23.7697,2.68,26.65,16.59,11.34,21.86,8.812,7.7,6.93,4.51,9.2,16.65,5.99,15.8065,16.73,9.68,13.74,29.3544,12.0594,16.34,5.0084,4.6696,12.64,13.4495,9.89,20.68
2019/6/24,5.1395,4.25,3.99,1.79,10.42,24.5928,2.81,26.37,16.35,11.49,21.39,8.8785,7.54,6.85,4.47,9.41,16.24,5.86,15.7369,16.23,9.38,13.92,29.0161,12.2186,15.84,5.0084,4.6796,12.98,13.6197,9.79,20.47
2019/6/25,5.0198,4.21,3.93,1.79,10.33,23.8491,2.84,26.17,16.04,11.35,21.15,8.9383,8.29,6.73,4.4,9.51,15.75,5.48,15.8762,16.68,9.2,13.91,29.0161,12.3878,15.94,4.93,4.5798,12.62,13.6765,9.67,20.35
2019/6/26,5.0297,4.18,3.91,1.79,10.29,24.3548,2.98,25.82,16.05,11.24,21.66,9.1445,7.78,6.7,4.42,9.42,15.78,5.38,15.717,17.51,9.18,13.68,28.847,12.4176,15.86,4.8908,4.5598,12.26,13.8183,9.77,20.33
2019/6/27,5.0697,4.21,3.93,1.79,10.19,24.1962,3.08,25.82,16.12,11.25,21.79,9.2775,7.68,6.7,4.45,9.48,15.76,5.37,15.7667,19.26,9.18,13.81,29.0161,12.4773,15.85,4.9202,4.5498,12.4,13.797,9.78,20.14
2019/6/28,4.9,4.12,3.9,1.88,10.2,24.1763,3.23,25.25,16.22,11.2,21.6,9.3241,7.32,6.45,4.41,9.6,15.18,5.18,15.8165,18.99,8.74,13.62,28.1305,12.7858,15.53,4.8026,4.47,11.87,13.7758,10.36,19.68
2019/7/1,5.39,4.36,3.99,1.97,10.44,23.9978,3.39,25.67,16.5,11.48,22.11,9.3108,7.43,6.87,4.51,9.75,15.56,5.33,15.906,20.89,9.07,14.16,28.7276,13.731,15.89,4.9006,4.7294,12.27,13.8964,11.4,20.2
2019/7/2,5.35,4.3,4.01,2.07,10.45,23.9978,3.56,25.52,16.8,11.24,21.89,9.364,7.31,6.93,4.48,9.44,15.45,5.53,15.7667,19.35,9.15,14.3,28.847,12.9947,15.91,4.9006,4.6995,12.31,13.7758,10.8,20.29
2019/7/3,5.51,4.26,3.93,2.17,10.4,24.1466,3.39,25.33,16.96,11.1,21.33,9.1778,7.28,6.83,4.44,9.87,15.26,5.3,15.6374,17.72,9.11,14.23,29.7226,13.8305,15.8,4.979,4.6496,12.08,13.5417,10.87,20
2019/7/4,5.25,4.24,3.99,2.16,10.39,23.74,3.56,25.44,16.93,11.3,21.34,9.1844,7.34,6.99,4.43,9.67,15.28,5.17,15.4285,17.08,8.9,14.19,29.2052,13.93,15.76,4.93,4.6396,11.92,13.5133,11,19.92
2019/7/5,5.27,4.26,3.99,2.26,10.37,23.61,3.52,25.34,16.63,11.3,21.2,9.3839,7.31,6.8,4.41,9.66,15.36,5.11,15.717,17.02,8.86,14.47,29.9216,14.18,17.34,4.89,4.6297,12.45,13.6055,10.73,20.01
2019/7/8,4.96,4.07,3.88,2.28,10.15,22.9,3.52,24.73,16.12,11,20.07,9.3906,6.96,6.36,4.22,9.35,14.8,4.71,16.0254,16.58,8.41,13.93,30.3794,13.43,19.07,4.76,4.4501,11.8,13.0238,10.24,19.72
2019/7/9,5.09,4.1,3.87,2.24,10.32,22.75,3.52,24.58,16.26,11,19.83,9.5568,7.09,6.24,4.23,9.22,14.89,4.87,15.3589,16.95,8.46,14.5,30.25,13.6,20.98,4.8,4.47,11.7,13.1728,10.32,20.57
2019/7/10,5.23,4.05,3.81,2.13,10.27,22.98,3.52,24.22,15.77,11.1,19.74,9.63,7,6.17,4.2,9.15,14.94,4.75,14.8217,17.86,8.37,14.85,29.69,13.6,18.88,4.82,4.48,11.6,12.8891,10.05,20.49
2019/7/11,5.09,4.04,3.78,2.02,10.37,24.24,3.52,23.8,16.09,11.17,19.39,9.42,7.03,6.38,4.14,9.15,15.08,4.69,14.573,19.65,8.42,15.2,29.69,13.42,17.8,4.95,4.46,11.74,12.9458,9.91,19.99
2019/7/12,5.27,4.12,3.76,2.09,10.37,24.65,3.52,23.63,16.15,11.4,19.74,9.43,7.15,6.22,4.11,9.26,15.35,4.71,14.1354,19.17,8.57,14.84,28.7,14.18,17.12,4.97,4.54,11.68,13.109,9.99,19.9
2019/7/15,5.24,4.17,3.83,2.05,10.36,24.52,3.52,23.81,16.58,11.56,19.88,9.39,7.38,6.2,4.13,9.12,15.37,4.58,14.6526,19.63,8.57,13.98,29.37,14.14,17.6,5.1,4.59,11.7,13.2792,10.29,20.04
2019/7/16,5.24,4.21,3.83,2.04,10.23,26.15,3.52,23.75,16.51,11.62,20.1,9.33,7.37,6.22,4.12,9.11,15.38,4.62,15.2395,19.26,8.52,13.88,30.22,14.01,18.08,5.09,4.61,12.05,13.3076,10.31,20.27
2019/7/17,5.46,4.24,3.98,2.03,10.16,25.73,3.52,23.76,16.25,11.46,20.53,9.34,7.34,6.31,4.15,9.12,15.47,4.67,15.6175,18.69,8.63,13.62,30.09,13.89,17.57,5.06,4.67,12.17,13.265,10.15,20.23
2019/7/18,5.2,4.16,3.89,1.96,10.07,25.87,3.52,23.8,15.99,11.4,19.91,9.1,7.16,6.13,4.07,8.92,15.23,4.4,15.15,18.15,8.32,13.16,29.3,14.12,18.12,5.1,4.53,11.66,13.1019,9.78,19.77
2019/7/19,5.07,4.18,3.88,1.96,9.98,25.4,3.52,23.43,16.08,11.25,19.48,8.95,7.3,6.16,4.07,8.96,15.26,4.47,15.44,17.82,8.43,13.22,28.9,15.36,18.42,5.05,4.53,11.7,13.2012,9.75,19.89
2019/7/22,4.89,4.08,3.78,1.86,9.82,25.15,3.52,22.56,15.56,11.28,18.79,9.06,7.18,6.05,3.98,8.88,14.78,4.23,15.09,17.08,8.05,12.67,27.1,15.83,16.7,5.04,4.42,11.27,12.8394,9.41,18.93
2019/7/23,4.92,4.1,3.79,1.95,9.93,25.5,3.52,22.68,16.4,11.73,18.82,9,7.3,5.94,4.01,8.89,14.93,4.33,15.07,18.46,8.37,12.83,28.1,15.62,17.05,5.14,4.45,12.4,12.96,9.47,19.11
2019/7/24,5,4.16,3.84,1.98,9.93,25.54,3.52,22.74,16.67,11.59,19,9,7.41,5.9,4.05,8.98,15.19,4.66,14.99,18.8,8.31,13.01,28.11,16.38,17.15,5.11,4.53,13.29,13.42,9.55,19.27
2019/7/25,5.05,4.14,3.82,2.03,9.94,26.5,3.52,22.78,17,11.93,19.15,9.13,7.35,6.12,4.05,8.98,15.27,4.53,15.13,18.42,8.26,13.14,28.41,16.54,18.05,5.32,4.51,12.95,13.13,9.61,19.2
2019/7/26,5,4.13,3.82,2.02,10,26.47,3.52,22.77,17.48,11.7,19.19,9.27,7.42,6.04,4.07,8.99,15.21,4.49,15.04,18.92,8.23,13.06,28.03,16.1,17.65,5.26,4.96,12.93,12.99,9.61,19.23
2019/7/29,4.98,4.23,3.79,2.02,9.97,26.22,3.52,22.62,17.55,11.62,19.17,9.28,7.48,6.05,4.04,8.99,15.2,4.43,14.88,18.52,8.13,13.17,27.95,16.27,17.39,5.23,5.07,12.88,12.87,9.67,19.24
2019/7/30,4.99,4.23,3.83,1.99,9.99,25.91,3.52,22.88,17.52,11.97,19.19,9.29,7.44,6.24,4.05,9.22,15.3,4.48,14.86,18.36,8.26,13.17,27.9,16.48,17.37,5.23,4.87,13.01,12.94,9.68,19.38
2019/7/31,4.89,4.16,3.78,2.01,9.97,25.72,3.52,24.26,17.51,11.95,19.23,9.18,7.46,6.04,4.05,9.31,15.05,4.38,14.55,19.13,8.16,13.06,27.7,16.36,16.91,5.22,4.76,12.75,12.77,9.49,19.68
2019/8/1,4.81,4.17,3.8,2.03,10.03,25.25,3.52,23.45,17.9,12.5,19.05,9.31,7.38,6.08,4.07,9.31,15.14,4.34,14.57,19.46,8.12,13.2,27.65,16.53,17.1,5.22,4.82,13.05,12.74,9.61,19.58
