ÈÕÆÚ,000803.SZ,002074.SZ,002129.SZ,002202.SZ,002218.SZ,002227.SZ,002255.SZ,002266.SZ,002309.SZ,002335.SZ,002364.SZ,002506.SZ,002518.SZ,002531.SZ,002534.SZ,002580.SZ,002617.SZ,002630.SZ,002665.SZ,002733.SZ,002851.SZ,300011.SZ,300029.SZ,300068.SZ,300105.SZ,300111.SZ,300116.SZ,300118.SZ,300129.SZ,300141.SZ,300153.SZ,300185.SZ,300274.SZ,300316.SZ,300317.SZ,300376.SZ,300393.SZ,300443.SZ,300491.SZ,300569.SZ,300593.SZ,300693.SZ,300713.SZ,300750.SZ,300763.SZ,300772.SZ,600151.SH,600202.SH,600207.SH,600241.SH,600290.SH,600405.SH,600416.SH,600438.SH,600475.SH,600537.SH,600847.SH,600875.SH,601012.SH,601218.SH,601558.SH,601615.SH,601727.SH,601908.SH,603105.SH,603218.SH,603396.SH,603507.SH,603628.SH,603806.SH
2016/8/18,21.24,32.439,8.1925,11.5431,4.97,31.0436,8.1,5.3035,17.0003,39.6415,25.2997,6.5,16.2493,6.8505,8.7838,10.7556,10.3575,6.8798,9.6785,25.0181,,20.082,12.55,22.7925,8.31,4.9,10.5,17.4731,6.9661,18.4465,22.9726,3.9648,13.0021,9.1702,17.6783,6.7336,23.1127,32.6649,48.7161,,,,,,,,11.3328,10.84,10.58,19.0312,10.06,11.614,13.3787,6.0915,14.1831,8.7585,26.75,9.9827,8.802,5.2907,2.82,,8.2675,7.4536,,,,,,37.571
2016/8/19,21.24,32.6708,8.1925,11.4032,4.965,30.7048,7.99,5.3035,16.7835,40.0002,25.6305,6.46,16.5065,7.1984,8.8227,10.6808,10.3575,6.8798,9.8079,24.9499,,20.3208,12.54,23.1732,8.3,4.9,10.455,17.6095,7.0041,18.4068,22.8362,4.182,13.1759,9.1626,17.7113,6.741,24.0367,32.586,47.8646,,,,,,,,11.3527,10.78,10.57,18.6821,10.1199,11.4993,13.5871,6.0915,14.1831,8.5371,26.7,10.0222,8.711,5.2807,2.82,,8.3645,7.3292,,,,,,37.498
2016/8/22,21.24,32.0097,8.1925,11.1168,4.8566,30.0171,7.84,5.3035,16.6159,39.9105,25.5916,6.41,16.095,6.8602,8.9626,10.6434,10.3575,6.8798,9.6287,24.4136,,20.2412,12.38,22.7047,8.33,4.9,10.345,17.1128,6.8426,17.6663,22.3006,3.776,12.6979,9.2381,17.3648,6.6002,23.2146,31.6001,45.8075,,,,,,,,11.2233,10.47,10.28,18.4228,9.9602,11.2701,13.1008,6.0915,14.1831,8.5179,27.04,9.9135,8.7793,5.2807,2.78,,8.1899,7.1857,,,,,,35.9791
2016/8/23,21.24,31.7607,8.1925,11.0968,4.8862,30.0271,7.88,5.3035,16.6159,39.3724,25.2997,6.51,16.1538,6.8988,8.8382,10.525,10.3575,6.8798,9.5391,24.6574,,19.9327,12.63,22.4118,8.37,4.9,10.16,17.142,6.9186,17.6531,21.9111,3.9145,12.7577,9.1626,17.2383,6.7287,23.0044,31.743,46.3384,,,,,,,,11.1935,10.56,10.3,18.3629,10.07,11.2789,13.3688,6.0915,14.1831,8.3928,27.11,9.9036,8.6996,5.3106,2.79,,8.2578,7.1379,,,,,,36.0813
2016/8/24,21.24,31.6834,8.1925,10.9969,4.9601,31.1433,7.95,5.3035,16.4484,39.2289,25.397,6.45,16.1611,6.9858,8.8615,10.6995,10.3575,6.8798,9.4793,24.6379,,20.1019,12.68,22.2459,8.38,4.9,10.32,17.3173,6.9471,17.8514,22.1448,4.0278,12.9152,9.5774,17.5958,7.0349,23.5715,31.9994,47.2784,,,,,,,,11.2134,10.55,10.37,18.1235,10.06,11.3935,13.5871,6.0915,14.1831,8.4216,26.9,9.9234,8.62,5.2807,2.79,,8.4325,7.1187,,,,,,36.0156
2016/8/25,21.24,31.9238,8.1925,10.7904,4.8418,30.655,7.89,5.3035,16.5272,38.924,24.998,6.34,15.8451,6.9375,8.8227,10.5936,10.3575,6.8798,9.6386,25.1644,,20.3806,12.41,21.6212,8.18,4.9,10.875,17.327,6.8616,17.6465,21.8819,3.9302,12.8826,9.6453,18.0468,6.8843,23.1637,32.1867,46.3992,,,,,,,,11.0542,10.48,10.2,18.4726,10.05,11.2172,13.468,6.3417,14.1831,8.2484,26.89,9.8344,8.3528,5.1911,2.76,,8.3645,7.1379,,,,,,36.0302
2016/8/26,21.24,31.7349,8.1925,10.7904,4.8763,30.3659,7.88,5.3035,16.3498,39.5518,25.4748,6.35,15.9553,6.9278,8.9237,10.6808,10.3575,6.8798,9.6088,24.9304,,20.082,12.62,21.504,8.29,4.9,11.79,17.5121,6.8711,17.7919,22.0182,3.7351,12.8174,9.8715,17.9863,6.9164,23.1955,31.9649,46.0785,,,,,,,,11.1039,10.47,10.29,17.9041,10.0401,11.1819,13.7261,6.2551,14.1831,8.2676,26.94,9.8344,8.5518,5.2907,2.79,,8.2481,7.0805,,,,,,35.7527
2016/8/29,21.24,31.2455,8.1925,10.7771,4.8221,30.3261,7.95,5.3035,16.3991,38.4666,26.1852,6.37,15.9113,6.8988,9.1414,10.7182,10.3575,6.8798,9.7282,24.6964,,20.0621,12.72,21.465,8.38,4.9,11.26,17.2589,7.0897,17.62,21.3463,3.6879,12.8446,9.4869,18.4648,6.8423,23.4695,32.0931,45.7135,,,,,,,,11.1537,10.47,10.15,16.9066,10.1598,11.1819,13.9841,6.13,14.1831,8.3639,26.94,9.8838,8.5973,5.3206,2.81,,8.151,7.0805,,,,,,35.7819
2016/8/30,21.24,31.194,8.1925,10.937,4.8221,30.3759,7.91,5.3035,16.3203,38.4666,25.8349,6.34,16.0509,6.8988,8.9393,10.6808,10.3575,6.8798,9.559,24.7451,,20.1119,12.81,21.7285,8.32,4.9,11.795,17.2296,7.1372,17.6597,21.3658,3.4497,12.85,9.3889,18.0138,6.8275,23.9921,32.1966,46.0177,,,,,,,,11.1238,10.66,10.14,16.9366,10.3894,11.1819,13.7956,6.0626,15.6005,8.335,26.8,9.8838,8.603,5.2608,2.8,,8.1705,7.0805,,,,,,36.2273
2016/8/31,21.24,31.3743,8.1925,10.877,4.7432,30.4955,7.85,5.3035,16.4878,38.7536,25.65,6.35,16.0656,6.8795,8.9082,10.5998,10.3575,6.8798,9.549,24.6476,,19.1963,12.91,21.5626,8.34,4.9,11.685,17.1907,7.0707,17.9837,21.5313,3.4878,12.9912,9.3059,17.5463,6.9238,23.6926,32.2163,46.3826,,,,,,,,11.1039,10.68,10.03,16.9465,10.3295,11.1907,13.6665,6.0626,17.1625,8.2869,26.92,9.8443,8.6144,5.3903,2.8,,8.1705,7.0805,,,,,,35.9645
2016/9/1,21.24,30.9536,8.1925,10.7105,4.7087,29.9972,7.77,5.3035,16.2809,38.2782,25.397,6.31,15.9553,6.7346,8.8227,10.5313,10.3575,6.8798,9.5191,23.4386,,19.067,12.76,21.3283,8.35,4.9,11.15,17.1615,7.1277,17.6134,21.4729,3.3449,12.8772,9.2833,17.6453,6.8275,23.5524,31.7874,45.4868,,,,,,,,11.0243,10.59,9.72,17.0762,10.1698,11.0408,13.6566,6.0433,18.8787,8.1906,28.35,9.7059,8.7338,5.3106,2.78,,8.1705,6.9178,,,,,,35.6943
2016/9/2,21.24,30.7475,8.1925,10.7505,4.6347,29.768,7.68,5.3035,16.3498,37.9195,25.2802,6.29,15.926,6.58,8.8771,10.5936,10.3575,6.8798,9.3797,23.1364,,18.848,12.76,20.7329,8.86,4.9,11.385,16.8206,7.0517,17.5539,21.4534,3.3639,12.8554,9.4643,17.9753,6.8398,23.0999,31.5656,44.6684,,,,,,,,10.9149,10.44,9.77,16.7271,10.2596,10.9967,13.5871,6.0722,18.4641,8.1233,29.34,9.6565,8.5973,5.3106,2.78,,8.1705,6.8508,,,,,,34.8764
2016/9/5,21.24,30.7819,8.1925,10.6639,4.7087,29.8876,7.65,5.3035,16.3794,37.3186,25.2899,6.3,15.926,6.6863,8.776,10.6372,10.3575,6.8798,9.3997,23.2046,,18.9376,12.8,20.6646,8.84,4.9,11.265,16.5966,7.1277,17.468,21.58,3.2972,13.0129,9.3135,18.1513,6.8299,23.4695,31.5409,44.4915,,,,,,,,10.9248,10.39,9.76,16.6074,10.1798,11.0231,13.7062,6.053,18.4159,8.1233,29.53,9.6763,8.5006,5.2807,2.81,,8.1705,6.8795,,,,,,34.8399
2016/9/6,21.24,31.9152,8.1925,10.957,4.8073,30.1068,7.82,5.3035,16.9214,38.4038,25.2802,6.43,16.2346,6.8215,8.7993,10.8802,10.3575,6.8798,9.4594,23.7799,,19.256,13.38,21.4552,9.2,4.9,11.47,16.9277,7.2607,17.7523,23.7419,3.3544,13.1053,9.4266,18.7839,6.8694,24.0239,31.9304,45.4813,,,,,,,,11.0542,10.5,9.84,17.0762,10.2696,11.1025,13.7062,6.0818,18.3966,8.2195,29.7,9.7455,8.5404,5.4003,2.82,,8.1705,6.9752,,,,,,36.0302
2016/9/7,21.24,31.6834,8.1925,10.8504,4.9552,30.0271,7.87,5.3035,16.6948,37.7939,25.1051,6.34,16.3522,6.7926,8.8693,10.8304,10.3575,6.8798,9.4594,23.5751,,19.057,13.12,21.2112,9.11,4.9,11.19,16.7719,7.3843,17.7853,23.7516,3.2972,13.0292,9.8791,20.434,6.8275,24.9479,31.955,44.9007,,,,,,,,11.0343,10.66,9.83,16.9366,10.2397,11.1466,13.8452,6.053,18.9944,8.258,30.5,9.7652,8.4381,5.3903,2.82,,8.1705,6.9561,,,,,,35.4752
2016/9/8,21.24,31.7864,8.1925,10.8371,4.9355,29.9474,7.88,5.3035,16.6356,37.5608,25.1732,6.33,16.3008,6.8022,9.0792,10.874,10.3575,6.8798,9.6386,23.7409,,19.7636,13.18,21.5724,9.21,4.9,11.26,16.6939,7.3843,17.6663,23.4303,3.2591,12.9369,9.7886,19.8784,6.8645,24.8587,31.9057,44.956,,,,,,,,11.0343,10.71,9.83,17.146,10.4193,11.1113,14.0338,6.0145,20.8939,8.2388,30.54,9.7257,8.3983,5.4103,2.82,,8.1705,6.9752,,,,,,35.76
2016/9/9,21.24,31.838,8.1925,10.7105,4.8714,29.9673,7.88,5.3035,16.5568,36.7805,25.2802,6.29,15.9847,6.8602,8.9393,11.3538,10.3575,6.8798,9.4992,23.7994,,21.7439,13.06,21.6407,8.95,4.9,10.97,16.6939,7.3368,17.7523,25.7772,3.1638,12.5148,9.502,20.5715,6.7583,25.2347,31.3092,44.9007,,,,,,,,11.0641,10.96,9.74,17.0263,10.5091,11.1025,13.7162,5.8894,20.5178,8.2676,29.82,9.6961,8.2903,5.4501,2.78,,8.1705,6.9178,,,,,,35.5044
2016/9/12,21.24,30.6874,8.1925,10.3575,4.6643,29.1999,7.49,5.3035,15.9852,35.4352,23.9958,6.14,15.5805,6.7346,8.7138,10.631,10.3575,6.8798,9.4494,23.1169,,21.2165,12.48,20.6743,8.6,4.9,10.345,16.2264,6.9186,16.701,25.8941,3.1638,12.2204,8.9439,19.3064,6.5088,24.8523,30.2049,42.7054,,,,,,,,10.7258,10.7,9.32,15.9491,10.3794,10.741,13.1008,5.7065,19.2258,7.8634,29.12,9.4885,8.0685,5.3106,2.73,,8.1705,6.7073,,,,,,34.19
2016/9/13,21.24,30.3268,8.1925,10.4108,4.7185,29.2597,7.64,5.3035,16.0542,35.6235,24.2293,6.15,15.8892,6.7636,8.947,11.304,10.3575,6.8798,9.5888,23.3899,,21.0174,12.73,21.055,8.76,4.9,10.62,15.9927,6.9946,16.4233,25.3,3.2019,12.3578,8.9666,20.8245,6.5286,25.4705,30.2937,42.7054,,,,,,,,10.7855,11.01,9.42,16.1087,10.4093,10.8909,13.2001,5.8316,19.0812,7.8538,29.26,9.5083,8.0742,5.6593,2.74,,8.1705,6.7743,,,,,,34.2119
2016/9/14,21.24,29.1161,8.1925,10.3508,4.684,29.1501,7.59,5.3035,16.0246,35.3186,24.5601,6.1,16.0068,6.8795,9.0248,11.4473,10.3575,6.8798,9.6785,23.6921,,20.5398,12.71,20.7134,8.67,4.9,10.57,15.8271,7.0421,16.5225,23.3719,3.1162,12.1517,9.0646,19.5209,6.5236,25.1901,30.131,42.1248,,,,,,,,10.7059,11.13,9.34,16.2882,10.2596,10.7674,13.2795,5.7931,18.7148,7.6709,29.3,9.4687,8.114,5.5796,2.72,,8.1705,6.6595,,,,,,34.2192
2016/9/19,21.24,29.3823,8.1925,10.4574,4.7432,29.3395,7.83,5.3035,16.064,36.1796,24.9786,6.16,16.1097,6.9472,9.1802,11.3725,10.3575,6.8798,9.6785,23.9164,,20.8582,13.17,20.7915,8.76,4.9,11.05,16.0803,7.1657,16.7605,23.5277,3.1447,12.1713,9.2079,19.8234,6.5681,25.3112,30.6881,42.44,,,,,,,,10.8353,11.57,9.43,16.5476,10.3395,10.8291,13.2795,5.8509,19.0137,7.7768,29.54,9.6763,8.1481,5.7191,2.74,,8.1705,6.7456,,,,,,34.431
2016/9/20,21.24,29.3823,8.1925,10.4308,4.7432,29.0803,7.89,5.3035,15.8866,35.8388,24.5991,6.11,15.9921,6.8602,9.1025,11.2479,10.3575,6.8798,9.6685,23.5751,,20.5796,13.47,20.8695,8.75,4.9,11.225,15.9927,7.1372,16.6283,23.9172,3.1543,12.2793,9.3059,19.3339,6.6768,25.3558,30.3479,42.1635,,,,,,,,10.8751,11.55,9.37,16.5376,10.559,10.7586,13.2993,5.8798,18.8594,7.7383,29.36,9.5774,8.023,5.7291,2.73,,8.1705,6.7647,,,,,,34.1462
2016/9/21,21.24,29.3651,8.1925,10.4907,4.7087,29.1302,7.86,5.3035,15.8866,36.6998,24.531,6.17,15.9407,6.8795,9.2424,11.1233,10.3575,6.8798,9.4494,23.4971,,20.6492,13.32,21.055,8.67,4.9,11.15,16.0901,7.1942,16.6613,22.7681,3.1162,12.2302,9.4643,19.2844,6.8028,25.821,30.412,42.5838,,,,,,,,10.885,11.51,9.33,16.5276,10.6389,10.7498,13.2596,5.822,18.7823,7.7094,29.4,9.6071,8.0003,5.6593,2.73,,8.1705,6.7552,,,,,,34.3652
2016/9/22,21.24,29.3565,8.1925,10.5973,4.7333,29.1501,7.86,5.3035,16.0049,37.7132,24.6769,6.14,16.1023,6.8312,9.2657,11.2105,10.3575,6.8798,9.4893,23.4971,,20.3507,13.38,21.4357,8.7,4.9,11.245,16.0706,7.1657,16.7275,22.5344,3.1162,12.1713,9.419,19.4329,6.7953,26.2925,30.3972,42.6446,,,,,,,,10.9049,11.55,9.39,17.0164,10.6588,10.741,13.3291,5.9664,19.3319,7.7671,30.07,9.5972,8.0287,5.6394,2.74,,8.1705,6.7552,,,,,,34.6646
2016/9/23,21.24,29.0045,8.1925,10.5174,4.8221,28.901,7.73,5.3035,15.8571,37.5608,24.3753,6.09,15.9186,6.6959,9.1491,11.3788,11.3933,6.8798,9.4893,23.4581,,20.3308,13.5,21.2014,8.67,4.9,10.905,15.7784,7.2037,16.5952,22.398,3.0399,12.083,9.1928,18.8114,6.6941,25.5533,30.2296,42.2741,,,,,,,,10.7557,11.51,9.38,16.8169,10.9383,10.6175,13.0512,5.9471,19.4958,7.6132,33.08,9.5577,7.9491,5.5497,2.73,,8.1705,6.7647,,,,,,35.0224
2016/9/26,21.24,27.9054,8.1925,10.3242,4.7432,28.014,7.53,5.3035,15.8472,37.48,23.9763,5.91,15.3013,6.5317,8.7449,11.2354,10.3774,6.8798,9.4893,22.6879,,19.1764,12.99,20.5962,8.31,4.9,10.15,15.4473,6.9851,16.0134,20.4504,3.0304,11.5038,9.0344,19.1634,6.5212,24.5783,29.4704,39.7194,,,,,,,,10.3875,10.99,9.15,16.1586,10.7786,10.1942,12.9123,5.8413,19.139,7.2667,33.98,9.4391,7.7501,5.5298,2.68,,8.1705,6.6403,,,,,,33.8687
2016/9/27,21.24,28.0772,8.1925,10.3708,4.7728,28.024,7.57,5.3035,15.729,36.5742,24.1612,5.92,15.4115,6.4157,8.8382,11.1669,10.8953,6.8798,9.4893,22.9219,,19.2958,13.24,20.8403,8.42,4.9,10.365,15.7882,6.9851,16.377,20.4893,3.0495,11.5529,9.2381,19.5979,6.6051,24.9543,30.0718,40.1175,,,,,,,,10.4074,11.17,9.19,16.4578,11.1079,10.2207,13.0016,5.8605,18.9655,7.3629,33.21,9.4984,7.824,5.49,2.7,,8.1705,6.6786,,,,,,34.1535
2016/9/28,21.24,28.4035,8.1925,10.3775,4.8073,28.004,7.56,5.3035,15.5023,36.6818,24.0152,6.03,15.3233,6.4351,8.9781,11.1981,10.4505,6.8798,9.4893,22.7464,,19.1565,13.24,20.7134,8.33,4.9,10.305,15.6128,7.0421,16.2117,20.0121,3.0209,11.5824,9.3738,19.7794,6.5459,24.8651,30.0275,39.6862,,,,,,,,10.4273,11.16,9.09,16.4678,11.3574,10.1677,12.7535,5.8413,19.6211,7.334,34.63,9.4588,7.824,5.4601,2.68,,8.1705,6.6499,,,,,,34.1462
2016/9/29,21.24,28.3262,8.1925,10.3642,4.827,27.9343,7.63,5.3035,15.453,37.757,23.9179,5.93,15.2498,6.4447,9.017,11.4598,10.3177,6.8798,9.4893,22.6099,,19.1665,13.53,20.7134,8.36,4.9,10.115,15.6323,7.4793,16.3506,19.4863,3.0495,11.5922,9.3135,19.5264,6.5459,25.171,30.1556,39.736,,,,,,,,10.4671,11.25,9.1,16.6274,11.3375,10.1501,12.7435,5.8028,19.4283,7.3533,32.63,9.4885,7.7273,5.4999,2.65,,8.1705,6.6786,,,,,,34.1023
2016/9/30,21.24,28.4206,8.1925,10.4441,4.896,27.9941,7.74,5.8299,15.0884,38.0551,24.2974,5.92,15.3674,6.5027,9.2424,11.4598,10.2778,6.8798,9.4893,23.1169,,19.3954,13.55,21.0257,8.51,4.9,10.135,16.0122,7.5743,16.5027,19.7687,3.0304,11.4744,9.781,20.093,6.5706,25.292,30.0324,39.8245,,,,,,,,10.4074,11.78,9.09,16.7471,11.4173,10.203,12.8428,5.8028,19.1101,7.3918,32.94,9.4885,7.6762,5.4501,2.65,,8.1705,6.7073,,,,,,34.0658
2016/10/10,21.24,29.408,8.1925,10.6506,4.9404,28.6319,7.91,6.108,15.5319,39.5549,25.1732,6,15.7422,6.6186,9.4057,11.4598,10.2911,6.8798,9.4893,23.5946,,20.1517,13.95,21.4357,8.63,4.9,10.51,16.3725,7.7454,17.0448,20.4017,3.1066,11.9455,9.781,20.2745,6.7311,25.5788,30.8803,43.8058,,,,,,,,10.7258,12.06,9.32,17.8343,11.4473,10.5734,13.1902,5.9086,19.5633,7.6324,31.73,9.5972,7.8581,5.5796,2.68,,8.1705,6.7934,,,,,,34.5916
2016/10/11,21.24,29.3565,8.1925,10.6173,4.9601,28.6419,7.88,6.7237,15.7782,39.5459,25.3483,6.17,15.7202,6.6476,9.3979,11.4598,10.2978,6.8798,9.6088,23.5459,,19.9725,13.92,21.3576,8.63,4.9,10.515,16.3238,7.7454,16.9258,20.538,3.1066,11.867,9.781,20.181,6.6743,25.4577,30.7423,44.4694,,,,,,,,10.8253,11.91,9.34,17.535,11.4473,10.7145,13.4383,5.9279,19.9779,7.6613,31.89,9.6071,7.8297,5.6195,2.69,,8.1705,6.803,,,,,,35.0517
2016/10/12,21.24,29.2535,8.1925,10.5373,4.9453,28.5123,7.9,6.8429,15.6403,39.7266,25.1537,6.08,15.6614,6.6476,9.5456,11.6218,10.2911,7.5702,9.6585,23.8871,,20.082,13.98,21.3576,8.77,4.9,10.76,16.3531,7.8785,17.025,20.5283,3.0685,11.8179,9.781,20.698,6.6323,25.3175,30.5895,44.4804,,,,,,,,10.8353,11.81,9.82,17.166,11.7966,10.7145,13.3291,5.9182,19.7465,7.6035,34.16,9.6269,7.9889,5.6394,2.67,,8.1705,6.8508,,,,,,34.5405
2016/10/13,21.24,29.3651,8.1925,10.5507,4.901,28.4724,7.86,6.7337,15.6107,38.6153,24.9104,6.08,15.6981,6.609,9.4212,11.4909,10.2247,8.3291,9.549,23.8871,,19.883,14.11,21.1429,8.72,4.9,10.77,16.1875,7.7169,16.9919,20.6549,3.0685,11.6903,9.781,21.4516,6.6545,24.8523,30.6043,44.1155,,,,,,,,10.885,11.82,9.67,17.2657,12.0261,10.6263,13.339,5.8509,20.1514,7.5362,33.53,9.6565,7.9605,5.6394,2.69,,8.1705,6.8221,,,,,,34.5551
2016/10/14,21.24,28.9787,8.1925,10.6106,4.8911,28.5123,7.85,6.545,15.2362,38.7418,24.8813,6.08,15.8304,6.551,9.3668,11.4349,10.238,8.1052,9.5092,23.8091,,20.2611,14.15,20.9574,8.73,4.9,11.025,16.1583,7.6504,16.8068,20.7133,3.1066,11.6609,9.781,21.182,6.699,24.9798,31.4127,43.9053,,,,,,,,10.8253,11.85,9.86,17.1261,11.9463,10.7057,13.1703,5.8605,19.7754,7.7094,34.18,9.6367,8.1765,5.5497,2.67,,8.1705,6.8126,,,,,,34.818
2016/10/17,21.24,29.5712,8.1925,10.7372,4.827,28.2233,7.68,6.4556,15.1771,38.29,24.5699,5.95,15.5217,6.493,9.3046,11.2666,10.2513,7.9746,9.3897,24.1699,,19.9526,13.7,21.2307,8.78,4.9,10.815,15.7102,7.8595,16.8597,20.4504,3.0209,11.4646,9.781,22.1006,6.615,25.4896,30.8409,42.6612,,,,,,,,10.7258,11.4,9.69,16.767,11.7566,10.591,13.1505,5.7739,19.7947,7.565,33.59,9.5873,8.1083,5.47,2.65,,8.1705,6.7839,,,,,,35.3876
2016/10/18,21.24,30.7647,8.1925,10.8104,4.9305,28.9807,7.87,6.5748,15.3348,38.9496,24.9688,6.03,15.8525,6.6573,9.5456,11.4224,10.2646,8.2731,9.4295,24.5306,,20.6691,13.86,21.9628,8.86,4.9,11.42,15.9148,8.002,17.5539,22.4954,3.1162,11.8081,9.781,22.0016,6.7212,27.1528,31.3289,45.1827,,,,,,,,10.8452,11.59,9.7,17.1261,11.8365,10.8732,13.3092,5.7835,19.9297,7.6998,33.14,9.7949,8.1993,5.5597,2.68,,8.1705,6.8317,,,,,,36.0594
2016/10/19,21.24,30.4384,8.1925,10.7571,4.965,28.6717,7.91,6.5052,15.4234,38.8683,24.6672,6.01,15.7275,6.6186,9.4834,11.3538,10.1251,8.1487,9.4096,24.1504,,20.6293,13.78,21.7481,8.78,4.9,11.275,15.8855,7.926,17.263,23.3232,3.1733,11.6413,9.781,21.8916,6.6323,26.9935,31.3141,44.121,,,,,,,,10.8751,11.81,9.62,17.0064,11.8265,10.7586,13.5772,5.745,20.4503,7.6324,33.23,9.7455,8.0856,5.5398,2.69,,8.1705,6.8126,,,,,,35.9206
2016/10/20,21.24,30.4212,8.1925,10.7039,4.97,28.6419,7.94,6.5251,15.3348,38.8954,24.5699,6.1,15.7202,6.8409,9.6155,11.385,10.2646,8.043,9.3399,23.9164,,20.6891,13.72,21.7773,8.96,4.9,11.21,15.9927,8.078,17.1903,23.1966,3.4878,11.7198,10.0073,22.7717,6.6323,27.5606,31.5064,44.2482,,,,,,,,10.9547,11.66,9.59,17.176,11.7566,10.7939,13.3886,5.8605,19.8333,7.6613,32.77,9.7059,8.0458,5.5199,2.72,,8.1705,6.8221,,,,,,35.5409
2016/10/21,21.24,30.2237,8.1925,10.6706,4.9453,28.3827,7.88,6.396,15.2658,38.272,24.3461,6.05,15.6467,6.8119,9.4678,11.4349,10.2646,8.0368,9.3399,23.7409,,21.2264,13.61,21.3576,8.83,4.9,11.015,16.2167,7.9735,16.9589,22.3493,3.3544,11.5627,10.1732,22.2381,6.5607,27.2739,31.1909,45.0666,,,,,,,,11.1537,11.58,9.49,16.6972,11.5371,10.6439,13.3886,5.8798,19.409,7.5747,33.23,9.7652,8.0287,5.4401,2.7,,8.1705,6.7934,,,,,,34.7815
2016/10/24,21.24,30.2838,8.1925,10.7238,4.965,28.5123,7.91,6.4258,15.3643,39.7898,24.4142,6.09,15.7349,6.8699,9.7244,11.3725,10.3575,8.3167,9.4793,23.8676,,21.3956,13.75,21.5333,8.85,4.9,10.95,16.3141,7.8785,17.025,22.4272,3.402,11.7394,10.1128,21.7871,6.6101,26.9616,31.2698,45.5808,,,,,,,,11.2134,12.73,9.61,16.8269,11.567,10.688,13.5474,5.8894,19.544,7.6324,32.82,9.874,8.1538,5.5199,2.73,,8.1705,6.8508,,,,,,34.745
2016/10/25,21.24,30.6874,8.1925,10.7039,4.965,28.6618,7.94,6.4159,15.5023,39.8712,24.2585,6.19,15.926,6.8312,10.1053,11.466,10.5766,7.9621,9.4694,23.6434,,21.3458,13.82,21.5138,8.79,4.9,10.86,16.2264,7.8785,17.1704,22.1546,3.3449,11.7885,9.9696,21.8091,6.6175,27.3822,31.605,45.1882,,,,,,,,11.2432,12.72,9.59,16.9066,11.9862,10.7674,13.6963,5.9279,19.8043,7.642,31.99,9.8048,8.0628,5.5099,2.73,,8.1705,6.8891,,,,,,34.8691
2016/10/26,21.24,30.301,8.1925,10.6306,4.9256,28.4226,8.03,6.7237,15.4727,39.6453,23.9763,6.1,15.9994,6.6959,9.942,11.304,10.3641,7.9746,9.3299,23.6824,,21.2861,13.86,21.1331,8.99,4.9,10.71,16.0706,7.7644,17.0911,21.5995,3.2591,11.6805,10.0676,21.6551,6.5854,26.6685,31.0134,44.0768,,,,,,,,11.1338,12.31,9.58,16.767,12.0161,10.7586,13.5474,5.8316,19.6018,7.5939,32.14,9.7356,7.8922,5.5398,2.71,,8.1705,7.0326,,,,,,34.2119
2016/10/27,21.24,30.3869,8.1925,10.7638,4.9157,28.3927,8,6.6145,15.3052,39.0671,24.4142,6.11,15.97,6.6863,9.9187,11.2853,10.3309,8.2172,9.1905,23.6434,,20.9378,13.86,21.0452,8.9,4.9,10.745,16.207,7.8214,17.0184,21.5118,3.2686,11.7394,10.3466,20.984,6.5632,26.8087,31.0726,44.2371,,,,,,,,11.2333,12.33,9.58,16.8568,12.096,10.8115,13.3886,5.8316,19.6404,7.5843,31.89,9.7455,7.9093,5.5697,2.71,,8.1705,6.937,,,,,,34.3798
2016/10/28,21.24,29.803,8.1925,10.6772,4.8812,29.0206,8.02,6.396,15.0687,39.1032,24.1417,6.03,15.6761,6.6669,9.7244,11.0797,10.2446,8.0616,9.1806,23.2241,,20.6293,13.46,20.6548,8.7,4.9,10.64,16.0316,7.7929,16.82,20.8204,3.2782,11.6903,10.0676,21.27,6.5384,27.9557,30.7472,43.2639,,,,,,,,11.094,12.23,9.46,16.5875,11.8664,10.8203,13.3192,5.8509,18.7148,7.4014,31.1,9.617,7.932,5.47,2.69,,8.1705,6.8508,,,,,,34.2557
2016/10/31,21.24,30.1808,8.1925,10.3508,4.8073,28.4724,7.78,6.4159,14.7631,38.2539,24.0152,5.96,15.6173,6.4254,9.5844,11.117,10.2712,8.3913,9.091,23.2046,,20.4701,13.5,20.4205,8.7,4.9,10.845,15.8661,7.8214,16.8861,21.0444,3.2115,11.5038,10.1732,21.8861,6.5706,27.4969,30.6141,42.8824,,,,,,,,11.0442,12.16,9.25,16.8368,11.9064,10.9438,13.2596,5.8509,18.252,7.3918,30.82,9.6071,7.8922,5.4601,2.68,,8.1705,7.0039,,,,,,34.4529
2016/11/1,21.24,30.1808,8.1925,10.5373,4.8516,28.5522,7.84,6.5152,14.9997,39.0309,24.1904,6.11,15.6981,6.8409,9.7244,11.6405,10.311,8.3664,9.3698,23.4386,,20.8184,13.74,20.5084,8.81,4.9,10.74,15.9635,8.1921,17.3489,21.3366,3.2496,11.5627,10.2184,21.8861,6.5829,28.2233,32.8966,44.1099,,,,,,,,11.1537,12.55,9.29,16.9166,12.066,10.9261,13.3986,6.0818,18.5605,7.4207,30.98,9.6466,8.0628,5.5398,2.68,,8.1705,7.0422,,,,,,35.592
