ÈÕÆÚ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ,000721.SZ,002186.SZ,002306.SZ
2017/6/26,0,0.9082,0.25,,0.4349,0.6913,3207526787,5605062040,3206624570,297.3833,44.1958,-59.3213,5.4555,4.2609,-99.9542,7.338,3.3398,31.9886
2017/6/27,0,0.15,-0.7481,,0.4704,0.6665,3207526787,5613469633,3182634860,297.3833,44.2621,-58.8775,5.4555,4.2673,-99.2064,7.338,3.3448,31.7493
2017/6/28,0,-0.0999,-1.7588,,0.3278,0.6586,3207526787,5607864571,3126658870,297.3833,44.2179,-57.842,5.4555,4.263,-97.4616,7.338,3.3415,31.1909
2017/6/29,0,0.2999,1.2788,,0.3445,0.4752,3207526787,5624679757,3166641720,297.3833,44.3505,-58.5817,5.4555,4.2758,-98.7079,7.338,3.3515,31.5898
2017/6/30,10.0543,0.8969,1.2626,0.6401,0.5826,0.738,3529954445,5682400128,3204800221,327.2832,44.7482,-59.3213,6.004,4.3141,-99.9542,8.0758,3.3816,31.9886
2017/7/3,6.0494,0.3951,0,12.0195,0.6272,0.5724,3743494899,5704849116,3204800221,347.0819,44.925,-59.3213,6.3672,4.3312,-99.9542,8.5644,3.3949,31.9886
2017/7/4,-2.9104,-1.0821,-0.7481,5.8342,0.4787,0.4294,3634545687,5643114399,3180824159,336.9805,44.4389,-58.8775,6.1819,4.2843,-99.2064,8.3151,3.3582,31.7493
2017/7/5,0.7194,0.2984,-1.2563,4.7669,0.4408,0.8675,3660693498,5659951140,3140864057,339.4049,44.5714,-58.1379,6.2264,4.2971,-97.9601,8.3749,3.3682,31.3504
2017/7/6,0,-0.3471,-0.5089,3.5764,0.4548,0.5978,3660693498,5640308275,3124880016,339.4049,44.4168,-57.842,6.2264,4.2822,-97.4616,8.3749,3.3565,31.1909
2017/7/7,-3.0952,0.0995,-2.046,3.9598,0.3552,1.1275,3547386318,5645920522,3060943852,328.8995,44.4609,-56.6585,6.0337,4.2864,-95.4675,8.1157,3.3599,30.5527
2017/7/10,-0.2457,-0.8449,0.2611,2.5767,0.5284,0.6044,3538670381,5598216422,3068935872,328.0914,44.0853,-56.8065,6.0189,4.2502,-95.7167,8.0958,3.3315,30.6325
2017/7/11,2.0936,-0.4511,-1.3021,4.4067,0.3961,0.5651,3612755845,5572961311,3028975770,334.9603,43.8864,-56.0668,6.1449,4.231,-94.4704,8.2653,3.3165,30.2336
2017/7/12,-1.0856,-1.2085,-2.6385,2.8819,0.5406,1.3586,3573534129,5505614346,2949055565,331.3238,43.3561,-54.5875,6.0782,4.1799,-91.9778,8.1755,3.2764,29.4359
2017/7/13,-2.9268,0.2039,-0.271,3.5599,0.3181,0.5155,3468942886,5516838840,2941063544,321.6265,43.4444,-54.4395,5.9003,4.1884,-91.7285,7.9363,3.2831,29.3561
2017/7/14,-0.8794,-0.1017,1.9022,1.3671,0.2625,0.754,3438437107,5511226593,2997007688,318.7981,43.4003,-55.4751,5.8484,4.1842,-93.4734,7.8665,3.2797,29.9145
2017/7/17,-8.872,-4.9898,-5.0667,3.0296,0.8472,1.2552,3133379316,5709144689,2845159298,290.5144,41.2347,-52.6643,5.3295,3.9754,-88.7374,7.1685,3.1161,28.3989
2017/7/18,1.2517,0.7503,1.1236,1.4029,0.3309,0.645,3172601032,5751978572,2877127380,294.1509,41.544,-53.2561,5.3962,4.0052,-89.7344,7.2583,3.1394,28.718
2017/7/19,0.9615,0.6383,4.4444,2.0501,0.309,1.3952,3203106811,5788693328,3004999708,296.9792,41.8092,-55.623,5.4481,4.0308,-93.7226,7.3281,3.1595,29.9943
2017/7/20,0.1361,0,0.266,1.4459,0.2668,0.7929,3207464779,5788693328,3012991729,297.3833,41.8092,-55.7709,5.4555,4.0308,-93.9719,7.338,3.1595,30.0741
2017/7/21,4.4837,-1.6913,2.3873,2.9179,0.4969,0.9526,3351277738,5690787310,3084919913,310.7171,41.1021,-57.1023,5.7001,3.9626,-96.2152,7.6671,3.106,30.792
2017/7/24,-0.3901,2.3656,-0.7772,2.2197,0.694,0.5478,3338203833,5825408085,3060943852,309.5049,42.0744,-56.6585,5.6779,4.0564,-95.4675,7.6371,3.1795,30.5527
2017/7/25,0.6527,-0.8929,0.5222,1.5617,0.345,0.7995,3359993675,5773395513,3076927893,311.5252,41.6987,-56.9544,5.7149,4.0201,-95.966,7.687,3.1511,30.7123
2017/7/26,-2.3346,-0.6359,-1.8182,1.6762,0.2598,0.5216,3281550243,5736680756,3020983749,304.2522,41.4335,-55.9189,5.5815,3.9946,-94.2211,7.5075,3.1311,30.1539
2017/7/27,0.3984,1.7067,1.0582,1.3096,0.3974,0.6065,3294624148,5834586774,3052951831,305.4644,42.1407,-56.5106,5.6038,4.0627,-95.2182,7.5374,3.1845,30.4729
2017/7/28,-0.3968,0.1573,-1.0471,0.9281,0.3386,0.4009,3281550243,5843765464,3020983749,304.2522,42.207,-55.9189,5.5815,4.0691,-94.2211,7.5075,3.1895,30.1539
2017/7/31,-0.7968,0.2618,-0.7937,1.3279,0.3739,0.5525,3255402432,5859063279,2997007688,301.8279,42.3175,-55.4751,5.537,4.0798,-93.4734,7.4477,3.1979,29.9145
2017/8/1,-1.3387,-0.1044,1.6,1.6462,0.2783,1.1749,3211822748,5852944153,3044959811,297.7874,42.2733,-56.3627,5.4629,4.0755,-94.9689,7.348,3.1945,30.3932
2017/8/2,-1.3569,-0.3659,0.5249,1.1732,0.327,0.6276,3168243063,5831527211,3060943852,293.7468,42.1186,-56.6585,5.3888,4.0606,-95.4675,7.2483,3.1829,30.5527
2017/8/3,0.2751,0,0.7833,0.8599,0.2821,0.8019,3176959000,5831527211,3084919913,294.5549,42.1186,-57.1023,5.4036,4.0606,-96.2152,7.2682,3.1829,30.792
2017/8/4,-0.9602,0.3148,-0.5181,1.3187,0.2093,0.5091,3146453221,5849884590,3068935872,291.7266,42.2512,-56.8065,5.3517,4.0734,-95.7167,7.1985,3.1929,30.6325
2017/8/7,1.385,0.8891,-1.0417,1.0947,0.3437,0.6317,3190032905,5901897162,3036967790,295.7671,42.6268,-56.2147,5.4259,4.1096,-94.7197,7.2982,3.2213,30.3134
2017/8/8,1.5027,0,0,1.7152,0.3256,0.5317,3237970558,5901897162,3036967790,300.2117,42.6268,-56.2147,5.5074,4.1096,-94.7197,7.4078,3.2213,30.3134
2017/8/9,1.6151,-0.4666,-0.2632,2.1465,0.271,0.5678,3290266180,5874361094,3028975770,305.0603,42.4279,-56.0668,5.5963,4.0904,-94.4704,7.5275,3.2062,30.2336
2017/8/10,-2.9139,-0.4167,-0.7916,1.7224,0.3532,0.5199,3194390874,5849884590,3004999708,296.1711,42.2512,-55.623,5.4333,4.0734,-93.7226,7.3081,3.1929,29.9943
2017/8/11,-2.3192,-1.7782,-0.266,1.2476,0.3351,0.8593,3120305410,5745859445,2997007688,289.3022,41.4998,-55.4751,5.3073,4.001,-93.4734,7.1386,3.1361,29.9145
2017/8/14,1.3966,2.2364,1.8667,0.7304,0.5514,0.5241,3163885095,5874361094,3052951831,293.3428,42.4279,-56.5106,5.3814,4.0904,-95.2182,7.2383,3.2062,30.4729
2017/8/15,0.1377,0,0.2618,0.7128,0.5211,0.5396,3168243063,5874361094,3060943852,293.7468,42.4279,-56.6585,5.3888,4.0904,-95.4675,7.2483,3.2062,30.5527
2017/8/16,0.1376,0.4167,1.0444,1.2745,0.3789,0.6004,3172601032,5898837599,3092911934,294.1509,42.6047,-57.2503,5.3962,4.1075,-96.4645,7.2583,3.2196,30.8718
2017/8/17,1.3736,-0.0519,4.3928,1.4668,0.4367,1.621,3216180716,5895778036,3228776282,298.1914,42.5826,-59.7651,5.4703,4.1054,-100.702,7.358,3.2179,32.2279
2017/8/18,1.084,-0.3633,-1.4851,2.0688,0.2834,0.8625,3251044464,5874361094,3180824159,301.4238,42.4279,-58.8775,5.5296,4.0904,-99.2064,7.4377,3.2062,31.7493
2017/8/21,2.5469,0.7292,0.2513,3.2184,0.3718,0.6073,3333845864,5917194977,3188816180,309.1008,42.7373,-59.0255,5.6705,4.1203,-99.4556,7.6272,3.2296,31.8291
2017/8/22,-1.9608,0.2068,0.2506,1.7289,0.4236,0.5969,3268476338,5929433230,3196808200,303.04,42.8257,-59.1734,5.5593,4.1288,-99.7049,7.4776,3.2363,31.9088
2017/8/23,-2.4,0.9288,1.75,1.5914,1.2183,1.0976,3190032905,5984505365,3252752344,295.7671,43.2235,-60.2089,5.4259,4.1671,-101.4497,7.2982,3.2664,32.4672
2017/8/24,0.1366,-2.045,0.4914,0.8909,0.5573,1.4092,3194390874,5862122842,3268736385,296.1711,42.3396,-60.5048,5.4333,4.0819,-101.9483,7.3081,3.1996,32.6268
2017/8/25,0.6821,1.0438,-0.7335,0.8346,0.448,0.9156,3216180716,5923314104,3244760323,298.1914,42.7815,-60.061,5.4703,4.1245,-101.2005,7.358,3.233,32.3875
2017/8/28,0.542,0.155,-0.4926,1.4565,0.4734,0.84,3233612590,5932492793,3228776282,299.8076,42.8478,-59.7651,5.5,4.1309,-100.702,7.3979,3.238,32.2279
2017/8/29,0.2695,-0.722,-0.9901,1.4082,0.3842,0.8209,3242328527,5889658910,3196808200,300.6157,42.5384,-59.1734,5.5148,4.1011,-99.7049,7.4178,3.2146,31.9088
2017/8/30,1.6129,0.1039,-0.75,2.4159,0.3152,0.7374,3294624148,5895778036,3172832139,305.4644,42.5826,-58.7296,5.6038,4.1054,-98.9571,7.5374,3.2179,31.6695
2017/8/31,-1.455,0.467,0.2519,1.4649,0.3389,0.6102,3246686495,5923314104,3180824159,301.0198,42.7815,-58.8775,5.5222,4.1245,-99.2064,7.4278,3.233,31.7493
2017/9/1,0,-0.2583,0.2513,1.2629,0.2959,0.5949,3246686495,5908016288,3188816180,301.0198,42.671,-59.0255,5.5222,4.1139,-99.4556,7.4278,3.2246,31.8291
2017/9/4,2.1477,0.2589,-1.0025,2.354,0.3407,0.6806,3316413990,5923314104,3156848098,307.4846,42.7815,-58.4337,5.6408,4.1245,-98.4586,7.5873,3.233,31.51
2017/9/5,-1.3141,0.9814,0.5063,1.4451,0.6857,0.7113,3272834306,5981445802,3172832139,303.4441,43.2014,-58.7296,5.5667,4.165,-98.9571,7.4876,3.2647,31.6695
2017/9/6,0.5326,0.2046,0.7557,1.2691,0.6293,0.7969,3290266180,5993684054,3196808200,305.0603,43.2898,-59.1734,5.5963,4.1735,-99.7049,7.5275,3.2714,31.9088
2017/9/7,-0.9272,-0.6636,-0.25,1.9494,0.3755,0.7716,3259760401,5953909734,3188816180,302.2319,43.0025,-59.0255,5.5445,4.1458,-99.4556,7.4577,3.2497,31.8291
2017/9/8,0.5348,0.2055,2.005,1.0485,0.3225,1.5763,3277192274,5966147987,3252752344,303.8482,43.0909,-60.2089,5.5741,4.1544,-101.4497,7.4976,3.2563,32.4672
2017/9/11,0.7979,0.1026,-0.7371,1.4309,0.271,0.677,3303340085,5972267113,3228776282,306.2725,43.1351,-59.7651,5.6186,4.1586,-100.702,7.5574,3.2597,32.2279
2017/9/12,1.3193,-0.6148,-1.7327,2.8691,0.4117,0.8602,3346919770,5935552356,3172832139,310.313,42.8699,-58.7296,5.6927,4.133,-98.9571,7.6571,3.2396,31.6695
2017/9/13,0.9115,0.1031,1.5113,2.7889,0.2369,0.5966,3377425549,5941671482,3220784262,313.1414,42.9141,-59.6172,5.7446,4.1373,-100.4527,7.7269,3.243,32.1482
2017/9/14,2.0645,0.9269,-0.7444,4.6261,0.4845,0.6017,3447153044,5996743617,3196808200,319.6062,43.3119,-59.1734,5.8632,4.1757,-99.7049,7.8864,3.273,31.9088
2017/9/15,-0.5057,-0.6122,0,2.0068,0.2418,0.6005,3429721170,5960028860,3196808200,317.99,43.0467,-59.1734,5.8335,4.1501,-99.7049,7.8465,3.253,31.9088
2017/9/18,-1.1436,0.8214,-0.25,2.1052,0.4255,0.627,3390499454,6008981869,3188816180,314.3535,43.4003,-59.0255,5.7668,4.1842,-99.4556,7.7568,3.2797,31.8291
2017/9/19,-1.4139,-0.3055,0.5013,1.7578,0.3757,0.5692,3342561801,5990624491,3204800221,309.909,43.2677,-59.3213,5.6853,4.1714,-99.9542,7.6471,3.2697,31.9886
2017/9/20,0.7823,0.1532,-0.2494,1.2125,0.3571,0.5458,3368709612,5999803180,3196808200,312.3333,43.334,-59.1734,5.7298,4.1778,-99.7049,7.7069,3.2747,31.9088
2017/9/21,-2.3286,-1.0199,-1.75,2.0192,0.4396,0.7723,3290447380,5938611919,3140864057,305.0603,42.892,-58.1379,5.5963,4.1352,-97.9601,7.5275,3.2413,31.3504
2017/9/22,0.5298,0.3606,-1.0178,1.2805,0.4001,0.7675,3307880214,5960028860,3108895975,306.6765,43.0467,-57.5461,5.626,4.1501,-96.963,7.5674,3.253,31.0313
2017/9/25,-2.635,-0.9754,-2.3136,1.1624,0.3689,0.6274,3220716045,5901897162,3036967790,298.5955,42.6268,-56.2147,5.4777,4.1096,-94.7197,7.368,3.2213,30.3134
2017/9/26,1.0825,-1.0886,0.2632,0.7841,0.392,0.6288,3255581712,5837646338,3044959811,301.8279,42.1628,-56.3627,5.537,4.0649,-94.9689,7.4477,3.1862,30.3932
2017/9/27,0,0.0524,-0.7874,0.8473,0.2528,0.783,3255581712,5840705901,3020983749,301.8279,42.1849,-55.9189,5.537,4.067,-94.2211,7.4477,3.1879,30.1539
2017/9/28,3.4806,0.0524,1.0582,4.097,0.3403,0.9317,3368895132,5843765464,3052951831,312.3333,42.207,-56.5106,5.7298,4.0691,-95.2182,7.7069,3.1895,30.4729
2017/9/29,0.1294,0.4712,2.0942,2.0099,0.2472,0.7508,3373253340,5871301531,3116887995,312.7373,42.4058,-57.6941,5.7372,4.0883,-97.2123,7.7169,3.2046,31.1111
2017/10/9,-0.7752,0.3127,0,1.7974,0.4089,0.6213,3347104090,5889658910,3116887995,310.313,42.5384,-57.6941,5.6927,4.1011,-97.2123,7.6571,3.2146,31.1111
2017/10/10,-0.3906,0.4156,1.0256,1.4916,0.3734,0.6135,3334029464,5914135414,3148856077,309.1008,42.7152,-58.2858,5.6705,4.1181,-98.2093,7.6272,3.2279,31.4302
2017/10/11,0.6536,1.2416,5.0761,1.4492,0.5959,2.3014,3355820507,5987564928,3308696487,311.1211,43.2456,-61.2445,5.7075,4.1693,-103.1946,7.677,3.268,33.0257
2017/10/12,-2.4675,-0.2555,0.9662,1.4255,0.4253,1.9198,3273014546,5972267113,3340664569,303.4441,43.1351,-61.8362,5.5667,4.1586,-104.1916,7.4876,3.2597,33.3447
2017/10/13,0.2663,0.2561,0.2392,0.9957,0.3407,0.8388,3281730963,5987564928,3348656590,304.2522,43.2456,-61.9841,5.5815,4.1693,-104.4409,7.5075,3.268,33.4245
2017/10/16,-4.3825,-1.533,-1.6706,2.2842,0.4453,0.7483,3137910084,5895778036,3292712446,290.9184,42.5826,-60.9486,5.3369,4.1054,-102.6961,7.1785,3.2179,32.8661
2017/10/17,0.6944,-0.2595,-1.699,0.7823,0.2927,0.7306,3159701126,5880480221,3236768303,292.9387,42.4721,-59.9131,5.374,4.0947,-100.9512,7.2284,3.2096,32.3077
2017/10/18,-1.5172,-0.6764,-0.2469,1.1914,0.3177,0.4986,3111760833,5840705901,3228776282,288.4941,42.1849,-59.7651,5.2924,4.067,-100.702,7.1187,3.1879,32.2279
2017/10/19,-3.0812,-0.7858,-1.7327,1.4672,0.3436,0.5806,3015880247,5794812455,3172832139,279.6049,41.8534,-58.7296,5.1294,4.035,-98.9571,6.8994,3.1628,31.6695
2017/10/20,1.7341,0.792,0.2519,0.8001,0.3182,0.3619,3068178749,5840705901,3180824159,284.4536,42.1849,-58.8775,5.2183,4.067,-99.2064,7.019,3.1879,31.7493
2017/10/23,-0.4261,0.2095,4.0201,0.6392,0.2454,1.2697,3055104123,5852944153,3308696487,283.2414,42.2733,-61.2445,5.1961,4.0755,-103.1946,6.9891,3.1945,33.0257
2017/10/24,-1.2839,-0.2091,0.4831,0.8736,0.256,0.9613,3015880247,5840705901,3324680528,279.6049,42.1849,-61.5403,5.1294,4.067,-103.6931,6.8994,3.1879,33.1852
2017/10/25,1.4451,0.2619,0.2404,0.6094,0.232,0.518,3059462332,5856003716,3332672549,283.6455,42.2954,-61.6883,5.2035,4.0777,-103.9424,6.9991,3.1962,33.265
2017/10/26,0.2849,3.5005,4.0767,0.6425,1.9056,1.8212,3068178749,6060994442,3468536897,284.4536,43.7759,-64.2031,5.2183,4.2204,-108.1798,7.019,3.3081,34.6211
2017/10/27,-1.1364,0.5048,5.0691,0.6588,1.4077,2.9661,3033313081,6091590072,3644361348,281.2212,43.9969,-67.4577,5.159,4.2417,-113.6636,6.9392,3.3248,36.3761
2017/10/30,-3.8793,-2.009,3.2895,1.2014,0.9241,3.8367,2915641453,5969207550,3764241656,270.3117,43.113,-69.6767,4.9589,4.1565,-117.4025,6.67,3.258,37.5727
2017/10/31,1.4948,5.2281,-1.2739,0.5403,2.3552,2.8596,2959223538,6281282983,3716289533,274.3523,45.367,-68.7891,5.033,4.3738,-115.907,6.7697,3.4283,37.094
2017/11/1,0.1473,-0.341,-1.2903,0.5327,1.2646,1.2503,2963581746,6259866041,3668337410,274.7563,45.2123,-67.9015,5.0404,4.3589,-114.4114,6.7797,3.4166,36.6154
2017/11/2,-1.6176,-0.782,-2.6144,0.6798,1.0493,1.1927,2915641453,6210913032,3572433164,270.3117,44.8587,-66.1263,4.9589,4.3248,-111.4202,6.67,3.3899,35.6581
2017/11/3,-1.4948,-0.2463,1.1186,0.7474,1.0679,0.8607,2872059369,6195615217,3612393266,266.2712,44.7482,-66.8659,4.8848,4.3141,-112.6665,6.5703,3.3816,36.057
2017/11/6,0.607,2.6173,-3.0973,0.6288,1.3766,1.0258,2889492202,6357772059,3500504979,267.8874,45.9194,-64.7949,4.9144,4.427,-109.1769,6.6102,3.4701,34.9402
2017/11/7,0.1508,0.4331,0.2283,0.5089,1.4486,0.6281,2893850411,6385308127,3508497000,268.2915,46.1183,-64.9428,4.9218,4.4462,-109.4261,6.6202,3.4851,35.02
2017/11/8,0.4518,-0.2396,5.0114,0.6059,0.9829,1.0426,2906925036,6370010312,3684321451,269.5036,46.0078,-68.1973,4.9441,4.4356,-114.9099,6.6501,3.4768,36.7749
2017/11/9,0.7496,1.1527,0.8677,0.5427,1.1513,1.7249,2928716078,6443439825,3716289533,271.5239,46.5382,-68.7891,4.9811,4.4867,-115.907,6.7,3.5168,37.094
2017/11/10,-0.5952,-2.1368,4.9462,0.5227,1.3013,1.9448,2911283245,6305759487,3900106004,269.9077,45.5437,-72.1915,4.9515,4.3908,-121.64,6.6601,3.4417,38.9288
2017/11/13,-1.7964,-0.6308,-0.6148,0.7948,0.9325,1.5211,2858984743,6265985167,3876129943,265.059,45.2565,-71.7477,4.8625,4.3631,-120.8922,6.5404,3.42,38.6895
2017/11/14,1.6768,-1.2207,2.268,0.7399,0.8667,1.667,2906925036,6189496091,3964042168,269.5036,44.704,-73.375,4.9441,4.3099,-123.6341,6.6501,3.3782,39.567
2017/11/15,-1.7991,-0.7415,-5.0403,0.5596,0.6261,1.9707,2854626535,6143602645,3764241656,264.655,44.3726,-69.6767,4.8551,4.2779,-117.4025,6.5305,3.3532,37.5727
2017/11/16,-0.6107,0.3486,0.6369,0.4931,0.6738,1.1047,2837193701,6165019586,3788217717,263.0388,44.5272,-70.1205,4.8255,4.2928,-118.1503,6.4906,3.3649,37.812
2017/11/17,-4.4547,-4.9132,-1.2658,1.3432,1.2271,1.1839,2710805656,5862122842,3740265594,251.3212,42.3396,-69.2329,4.6105,4.0819,-116.6547,6.2014,3.1996,37.3333
2017/11/20,-2.09,0.4697,0,1.033,0.6375,0.993,2654148946,5889658910,3740265594,246.0685,42.5384,-69.2329,4.5141,4.1011,-116.6547,6.0718,3.2146,37.3333
2017/11/21,-0.3284,-1.2987,0.2137,0.8355,0.6556,0.856,2645432529,5813169833,3748257615,245.2604,41.986,-69.3808,4.4993,4.0478,-116.904,6.0519,3.1728,37.4131
2017/11/22,-0.1647,0.3158,1.919,0.5423,0.5552,1.0411,2641074321,5831527211,3820185799,244.8564,42.1186,-70.7122,4.4919,4.0606,-119.1474,6.0419,3.1829,38.1311
2017/11/23,-1.9802,-3.6201,-4.3933,0.629,0.9223,1.5626,2588775819,5620417360,3652353369,240.0077,40.5938,-67.6056,4.403,3.9136,-113.9129,5.9223,3.0676,36.4559
2017/11/24,-0.8418,-0.5988,-1.3129,0.5776,0.5588,1.0009,2566984777,5586762166,3604401246,237.9874,40.3507,-66.718,4.3659,3.8902,-112.4173,5.8724,3.0493,35.9772
2017/11/27,-1.3582,-0.8215,-0.4435,0.5399,0.3205,0.5497,2532119109,5540868720,3588417205,234.755,40.0193,-66.4221,4.3066,3.8582,-111.9188,5.7927,3.0242,35.8177
2017/11/28,0.3442,1.27,4.0089,1.0701,0.3243,0.9765,2540835526,5611238670,3732273574,235.5631,40.5275,-69.0849,4.3214,3.9072,-116.4055,5.8126,3.0626,37.2536
2017/11/29,0.1715,-0.4907,0.2141,0.6278,0.2243,0.939,2545193735,5583702603,3740265594,235.9672,40.3286,-69.2329,4.3288,3.888,-116.6547,5.8226,3.0476,37.3333
2017/11/30,3.4247,-0.1096,-0.2137,2.2808,0.323,0.5374,2632357904,5577583477,3732273574,244.0483,40.2844,-69.0849,4.4771,3.8838,-116.4055,6.022,3.0443,37.2536
2017/12/1,1.8212,0.4388,-1.9272,1.3072,0.2209,0.9416,2680298197,5602059981,3660345389,248.4928,40.4612,-67.7535,4.5586,3.9008,-114.1621,6.1317,3.0576,36.5356
2017/12/4,-1.4634,-0.4915,-1.5284,0.6003,0.2909,0.9351,2641074321,5574523914,3604401246,244.8564,40.2624,-66.718,4.4919,3.8817,-112.4173,6.0419,3.0426,35.9772
2017/12/5,-2.6403,-3.0187,-3.3259,0.6907,0.7474,0.8202,2571342986,5406247945,3484520938,238.3915,39.047,-64.499,4.3733,3.7645,-108.6784,5.8824,2.9507,34.7806
2017/12/6,1.8644,0.283,3.211,0.6153,0.4795,0.7014,2619283278,5421545760,3596409225,242.8361,39.1575,-66.5701,4.4548,3.7751,-112.168,5.9921,2.9591,35.8974
2017/12/7,-1.3311,-0.5079,-2.2222,0.4895,0.3615,0.6468,2584417611,5394009692,3516489020,239.6037,38.9586,-65.0907,4.3955,3.756,-109.6754,5.9123,2.9441,35.0997
2017/12/8,0.6745,0.8508,1.1364,0.3821,0.2188,0.4657,2601850445,5439903138,3556449123,241.2199,39.29,-65.8304,4.4252,3.7879,-110.9217,5.9522,2.9691,35.4986
2017/12/11,0.1675,1.4623,0.4494,0.4359,0.4705,0.5812,2606208653,5519451778,3572433164,241.6239,39.8646,-66.1263,4.4326,3.8433,-111.4202,5.9622,3.0125,35.6581
2017/12/12,-2.1739,-1.8847,-0.4474,0.7135,0.3672,0.7918,2549551943,5415426634,3556449123,236.3712,39.1133,-65.8304,4.3362,3.7709,-110.9217,5.8325,2.9557,35.4986
2017/12/13,1.1966,1.4124,2.2472,0.4433,0.2476,1.5116,2580059402,5491915711,3636369328,239.1996,39.6657,-67.3097,4.3881,3.8241,-113.4143,5.9023,2.9975,36.2963
2017/12/14,-0.6757,0.2228,-0.2198,0.4471,0.2612,0.7851,2562626569,5504153963,3628377307,237.5834,39.7541,-67.1618,4.3585,3.8327,-113.1651,5.8625,3.0042,36.2165
2017/12/15,0.5102,0,0.2203,0.4044,0.3065,0.613,2575701194,5504153963,3636369328,238.7956,39.7541,-67.3097,4.3807,3.8327,-113.4143,5.8924,3.0042,36.2963
2017/12/18,-1.692,-0.945,0.6593,0.4609,0.2019,0.7829,2532119109,5452141391,3660345389,234.755,39.3784,-67.7535,4.3066,3.7964,-114.1621,5.7927,2.9758,36.5356
2017/12/19,0.5164,0.5612,-0.2183,0.5072,0.1848,0.4787,2545193735,5482737021,3652353369,235.9672,39.5994,-67.6056,4.3288,3.8177,-113.9129,5.8226,2.9925,36.4559
2017/12/20,-2.3973,-0.8929,0.4376,0.6258,0.2001,0.483,2484178817,5433784012,3668337410,230.3104,39.2458,-67.9015,4.2251,3.7837,-114.4114,5.683,2.9658,36.6154
2017/12/21,0.3509,0,-1.7429,0.3462,0.2039,0.5716,2492895233,5433784012,3604401246,231.1185,39.2458,-66.718,4.2399,3.7837,-112.4173,5.7029,2.9658,35.9772
2017/12/22,-0.5245,0,0.2217,0.5366,0.1936,0.3177,2479820608,5433784012,3612393266,229.9064,39.2458,-66.8659,4.2176,3.7837,-112.6665,5.673,2.9658,36.057
2017/12/25,-3.1634,-1.9144,-0.2212,0.9318,0.32,0.5943,2401372856,5329758868,3604401246,222.6334,38.4945,-66.718,4.0842,3.7112,-112.4173,5.4936,2.909,35.9772
2017/12/26,-0.1815,0.9185,0,0.5514,0.169,0.4297,2397014648,5378711877,3604401246,222.2294,38.8481,-66.718,4.0768,3.7453,-112.4173,5.4836,2.9357,35.9772
2017/12/27,0.1818,-0.3982,2.6608,0.4728,0.1583,1.4101,2401372856,5357294936,3700305492,222.6334,38.6934,-68.4932,4.0842,3.7304,-115.4084,5.4936,2.924,36.9345
2017/12/28,1.2704,-0.2284,4.9676,0.4525,0.2243,1.2441,2431880315,5345056683,3884121963,225.4618,38.605,-71.8957,4.1361,3.7219,-121.1415,5.5634,2.9173,38.7692
2017/12/29,1.2545,0.7441,1.8519,0.56,0.1667,2.0313,2462387774,5384831003,3956050148,228.2902,38.8923,-73.2271,4.188,3.7496,-123.3848,5.6331,2.9391,39.4872
2018/1/2,0.354,0.5114,-3.2323,0.4962,0.2184,0.9987,2471393928,5412417930,3810075030,-251.4598,40.1242,-209.0504,4.2743,3.6141,251.3227,5.7304,2.9328,39.6331
2018/1/3,1.0582,2.035,-0.8351,0.7096,0.5326,0.7075,2497546245,5522563235,3778258120,-254.1207,40.9407,-207.3047,4.3195,3.6876,249.2239,5.7911,2.9925,39.3021
2018/1/4,0,-0.6648,-0.2105,0.649,0.2616,0.5375,2497546245,5485848133,3770303892,-254.1207,40.6685,-206.8682,4.3195,3.6631,248.6993,5.7911,2.9726,39.2194
2018/1/5,0.1745,0.4462,-0.4219,0.4763,0.2391,0.5482,2501904964,5510324868,3754395437,-254.5642,40.85,-205.9954,4.327,3.6794,247.6499,5.8012,2.9859,39.0539
2018/1/8,-1.0453,0.4997,-1.6949,0.5943,0.384,0.8501,2475752648,5537861194,3690761616,-251.9033,41.0541,-202.5039,4.2818,3.6978,243.4524,5.7405,3.0008,38.3919
2018/1/9,-0.5282,-0.0552,-0.6466,0.5486,0.4131,0.4691,2462676489,5534801602,3666898933,-250.5728,41.0315,-201.1946,4.2592,3.6958,241.8784,5.7102,2.9992,38.1437
2018/1/10,-1.0619,-1.0503,2.603,0.651,0.4013,0.762,2436524173,5476669358,3762349664,-247.9118,40.6005,-206.4318,4.2139,3.657,248.1746,5.6496,2.9677,39.1366
2018/1/11,0.3578,0,-1.2685,0.5148,0.241,0.4489,2445241611,5476669358,3714624299,-248.7988,40.6005,-203.8132,4.229,3.657,245.0265,5.6698,2.9677,38.6402
2018/1/12,0,0.0559,0.6424,0.5005,0.2416,0.5006,2445241611,5479728950,3738486981,-248.7988,40.6232,-205.1225,4.229,3.659,246.6005,5.6698,2.9693,38.8884
2018/1/15,-4.9911,0.4467,-4.8936,0.9531,0.5476,0.951,2323197467,5504205684,3555539746,-236.381,40.8046,-195.0846,4.018,3.6754,234.5328,5.3868,2.9826,36.9853
2018/1/16,1.5009,2.5014,0.8949,0.7689,0.6511,0.5168,2358067222,5641887316,3587356657,-239.929,41.8253,-196.8303,4.0783,3.7673,236.6316,5.4677,3.0572,37.3163
