ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2018/11/6,6.7366,4.2614,4.03,6.9975,7.8423,3.8519,3.9625,8.0403,5.0972,5.2285,3.5422,2.7923,2.9829,2.8036,3.8816,4.1234,3.1421,9.014,7.3885,3.2034,3.0344,2.6607
2018/11/7,6.8209,4.351,4.23,6.9781,7.7934,3.842,3.9721,8.147,5.0428,5.2093,3.4444,2.8019,2.9636,2.7589,3.8718,4.0757,3.0932,8.9182,7.4165,3.1936,3.0247,2.6409
2018/11/8,6.9146,4.2316,4.44,6.9781,7.8227,3.8617,3.9237,8.0209,5.0156,5.2477,3.3954,2.8019,2.9636,2.7411,3.8718,4.0567,3.1715,9.0523,7.4631,3.1936,3.0344,2.6706
2018/11/9,6.8865,4.2216,4.57,6.9295,7.7543,3.8617,3.9237,8.1276,4.9974,5.2573,3.4444,2.8019,2.9345,2.7143,3.8327,4.0281,3.1323,9.0427,7.4818,3.1643,3.0247,2.6409
2018/11/12,7.0083,4.3411,4.8,7.0848,7.989,3.9407,4.1272,8.2828,5.07,5.4688,3.7869,2.8975,3.0507,2.7857,4.0185,4.2281,3.2302,9.0427,7.5284,3.2815,3.0932,2.7302
2018/11/13,7.0177,4.4407,4.8,7.1916,8.165,4.1185,4.2725,8.3119,5.2423,5.5841,3.7673,2.9357,3.0991,2.8571,4.038,4.2757,3.3281,9.1002,7.7523,3.3108,3.1225,2.7997
2018/11/14,7.0177,4.8887,5.28,7.211,8.1161,4.1185,4.2143,8.3604,5.3784,5.6033,3.7379,2.9262,3.0507,2.8393,4.038,4.2472,3.3281,9.1002,7.743,3.2913,3.103,2.76
2018/11/15,7.027,4.7692,4.9,7.308,8.2432,4.1778,4.2337,8.3895,5.3965,5.6802,3.9336,3.0122,3.0798,2.8839,4.0478,4.2948,3.3966,9.1672,7.8643,3.3499,3.1225,2.7997
2018/11/16,7.0551,4.809,4.77,7.5313,8.3117,4.158,4.2531,8.3022,5.4509,6.007,4.3055,3.0218,3.1572,2.875,4.1065,4.3614,3.4064,9.1768,7.799,3.3889,3.1617,2.8295
2018/11/19,7.0832,4.809,4.65,7.6671,8.5463,4.158,4.2919,8.4379,5.4509,5.9109,4.1293,3.0122,3.1476,2.9375,4.1553,4.3614,3.3966,9.3397,7.827,3.3987,3.1617,2.8196
2018/11/20,7.0177,4.59,4.7,7.4148,8.0672,4.0296,4.1853,8.147,5.324,5.7379,4.5403,2.974,3.0991,2.8571,4.0869,4.2567,3.3477,9.1385,7.6777,3.4182,3.1225,2.7898
2018/11/21,7.0739,4.6796,4.5,7.4633,8.0574,4.0988,4.2725,8.1664,5.333,5.9109,4.4816,2.9931,3.0991,2.9196,4.0967,4.2757,3.5336,9.1481,7.8083,3.3889,3.1323,2.8096
2018/11/22,7.102,4.6298,4.56,7.5992,8.1454,4.079,4.2531,8.3604,5.3512,5.8244,4.4914,2.974,3.0507,2.9107,4.0967,4.2281,3.5336,9.0236,7.7523,3.3792,3.1323,2.8096
2018/11/23,6.9521,4.3311,4.39,7.1722,7.6858,3.9605,4.04,8.0597,5.2333,5.6706,4.0413,2.8784,2.9442,2.8304,3.9891,4.1138,3.377,8.9757,7.6311,3.2717,3.0051,2.7004
2018/11/26,6.9989,4.4008,4.34,7.2789,7.7054,3.8815,4.0593,8.0403,5.2786,5.5745,4.0021,2.9644,2.9732,2.7946,3.9598,4.0853,3.5336,9.0044,7.6777,3.262,3.0149,2.6905
2018/11/27,7.0551,4.4207,4.33,7.3275,7.7054,3.8617,4.0593,8.05,5.1698,5.5649,4.0217,2.8879,2.9829,2.8125,3.9696,4.0757,3.5532,8.9757,7.771,3.2424,3.0149,2.7004
2018/11/28,7.1395,4.5502,4.37,7.3663,7.8716,4.0889,4.1078,8.1179,5.1879,5.6802,3.9532,2.9071,3.0023,2.8482,3.9989,4.1043,3.5924,9.0714,7.6777,3.2815,3.0638,2.7501
2018/11/29,7.1676,4.6,4.14,7.1431,7.5783,3.9012,4.0109,8.0015,5.197,5.4784,3.8847,2.8784,2.9636,2.7768,3.95,4.0567,3.4162,9.0523,7.6404,3.2229,3.0247,2.6905
2018/11/30,7.0645,4.8688,4.16,7.3275,7.5978,3.921,4.04,7.9433,5.1063,5.5457,3.8162,2.8784,2.9539,2.7768,3.9696,4.0757,3.426,9.1481,7.743,3.2424,3.0247,2.7104
2018/12/3,7.1488,5.0082,4.27,7.5022,8.0085,3.9802,4.2143,8.1082,5.2514,5.6226,3.8945,2.9357,3.0313,2.8304,4.0576,4.1805,3.563,9.0331,7.7897,3.301,3.0834,2.7699
2018/12/4,7.205,4.8688,4.32,7.5216,8.0379,4.0296,4.2047,8.1373,5.3512,5.6322,4.0413,2.9357,3.0313,2.8661,4.0478,4.19,3.6903,9.0044,7.8456,3.3206,3.103,2.7799
2018/12/5,7.205,4.7393,4.26,7.3954,7.9694,4.0494,4.0884,8.0112,5.3784,5.5553,3.8358,2.9071,2.9829,2.8214,3.9989,4.1424,3.5826,9.014,8.0042,3.3792,3.054,2.7699
2018/12/6,7.1863,4.5701,4.22,7.2983,7.8716,4.0494,4.0303,7.9627,5.3149,5.4207,3.7477,2.8688,2.9732,2.875,3.95,4.0853,3.4945,8.9948,7.9203,3.3596,3.0344,2.76
2018/12/7,7.1769,4.6099,4.16,7.3178,7.8912,4,4.0206,7.9336,5.2967,5.4399,3.7281,2.8688,2.9539,2.8214,3.9598,4.1615,3.4455,9.081,7.9669,3.3694,3.0149,2.7501
2018/12/10,7.2519,4.5601,4.05,7.1722,7.813,3.9802,3.9528,7.7978,5.2333,5.3727,3.7477,2.8688,2.9345,2.7768,3.9011,4.1329,3.24,9.0619,8.1162,3.301,2.9953,2.7104
2018/12/11,7.2238,4.6796,4.12,7.1334,7.6956,4,3.9721,7.8075,5.2333,5.4111,3.6988,2.8688,2.9539,2.7768,3.9109,4.1615,3.1813,9.1098,8.1348,3.2717,2.9953,2.7104
2018/12/12,7.2987,4.59,4.11,7.1625,7.8227,3.9802,3.9625,7.8754,5.2423,5.3727,3.7184,2.8784,2.9539,2.7589,3.9207,4.1995,3.1323,9.1002,8.1348,3.262,3.0149,2.7203
2018/12/13,7.2987,4.6796,4.52,7.2207,7.9205,3.9901,4.0109,7.9045,5.2967,5.4207,3.7477,2.9071,2.9829,2.8571,3.9402,4.2281,3.1715,9.1672,8.2841,3.301,3.0344,2.7401
2018/12/14,7.0926,4.4207,4.83,7.0654,7.7738,3.9704,3.9334,7.8269,5.206,5.3727,3.6205,2.8784,2.9442,2.8304,3.8816,4.1424,3.0932,9.1002,8.3027,3.2522,3.0051,2.6905
2018/12/17,7.3081,4.4805,4.78,7.0654,7.6956,3.9309,3.9334,7.8172,5.197,5.4015,3.6792,2.8688,2.9345,2.8482,3.8718,4.1995,3.0736,9.1768,8.4147,3.2522,3.0736,2.6806
2018/12/18,7.3362,4.5004,4.47,7.0072,7.5978,3.8025,3.914,7.7493,5.1335,5.4784,3.7575,2.8688,2.9345,2.7946,3.8718,4.2376,3.1029,9.2918,8.452,3.2913,3.377,2.7401
2018/12/19,7.6079,4.4407,4.44,7.0266,7.4512,3.8123,3.9043,7.7493,5.2151,5.4688,3.7184,2.8784,2.9539,2.7857,3.8425,4.2376,3.0834,9.4546,8.5826,3.2815,3.1617,2.6905
2018/12/20,7.7485,4.5203,4.31,7.1431,7.5,3.7926,3.9334,7.6426,5.197,5.4784,3.7673,2.8306,2.9442,2.7768,3.8229,4.2948,3.0932,9.3876,8.5733,3.301,3.1813,2.6806
2018/12/21,7.8047,4.6298,4.22,7.1042,7.2947,3.7333,3.8946,7.6039,5.333,5.4111,3.6792,2.8306,2.9248,2.7411,3.8034,4.2567,3.0638,9.2822,8.6199,3.301,3.0932,2.5813
2018/12/24,7.711,4.58,4.16,7.2692,7.3436,3.763,3.8946,7.7008,5.3421,5.4784,3.7575,2.8497,2.9442,2.7589,3.8327,4.3043,3.0736,9.2726,8.5453,3.3499,3.0344,2.5912
2018/12/25,7.7672,4.4805,4.09,7.2013,7.1969,3.7235,3.7978,7.8075,5.2877,5.3919,3.7771,2.8401,2.8861,2.7321,3.7936,4.3329,3.0246,9.2822,8.5453,3.3206,2.9268,2.5614
2018/12/26,7.7391,4.5004,4.09,7.1625,7.1774,3.684,3.7978,7.7687,5.2877,5.5072,3.8651,2.821,2.8667,2.7054,3.8131,4.3614,3.0148,9.2918,8.4427,3.3499,2.8876,2.5714
2018/12/27,7.7766,4.4008,3.99,7.1334,7.0013,3.6247,3.7784,7.8463,5.3149,5.7091,3.6694,2.821,2.8667,2.6875,3.7838,4.3805,2.9953,9.263,8.6666,3.3303,2.8582,2.5614
2018/12/28,7.8609,4.361,3.98,7.2498,7.0111,3.7037,3.7687,7.7881,5.4147,5.7956,3.5912,2.8401,2.857,2.7054,3.8131,4.3424,3.0051,9.3876,8.3774,3.3987,2.8974,2.5614
2019/1/2,7.7766,4.4008,4.38,7.1528,6.9525,3.7235,3.7687,7.6717,5.4872,5.5072,3.5324,2.8592,2.857,2.7232,3.7838,4.1805,2.9953,9.1577,8.564,3.3987,3.0149,2.5714
2019/1/3,7.636,4.3311,4.46,7.1625,6.884,3.6938,3.8268,7.6523,5.4509,5.2093,3.4248,2.8688,2.8473,2.7143,3.7936,4.0948,2.9953,9.1002,8.368,3.4475,2.9561,2.5515
2019/1/4,7.8703,4.4506,4.68,7.4536,7.0894,3.8222,3.914,7.8366,5.4872,5.2862,3.5912,2.8975,2.9054,2.7768,3.8718,4.1519,3.0442,9.263,8.48,3.5061,3.0051,2.6111
2019/1/7,7.9077,4.5601,4.61,7.4342,7.1871,3.8321,3.9721,7.9142,5.4872,5.3823,3.6303,2.9071,2.9248,2.7946,3.9011,4.1615,3.0736,9.3876,8.7132,3.555,3.0247,2.6607
2019/1/8,8.0295,4.6199,4.57,7.4439,7.236,3.8519,3.9818,7.9045,5.5598,5.536,3.6792,2.9262,2.9732,2.8036,3.9109,4.2091,3.0932,9.4546,8.4893,3.5354,3.1127,2.7997
2019/1/9,8.0389,4.59,4.53,7.5022,7.236,3.921,4.0109,7.8754,5.5779,5.5168,3.6499,2.9357,2.9829,2.8036,3.9207,4.2281,3.1029,9.4738,8.4986,3.594,3.0834,2.76
2019/1/10,7.8609,4.6099,4.45,7.4148,7.1969,3.8914,4.0109,7.8366,5.5779,5.5264,3.6499,2.9357,2.9926,2.7946,3.9207,4.1995,3.0932,9.3876,8.5453,3.6136,3.1127,2.8096
2019/1/11,7.8422,4.6398,4.45,7.473,7.2654,3.921,4.0109,7.8754,5.5326,5.5264,3.6303,2.9549,3.0604,2.8125,3.9207,4.1995,3.1127,9.3971,8.4054,3.5745,3.1127,2.7699
2019/1/14,7.9265,4.6298,4.36,7.4245,7.1871,3.8716,4.0206,7.8948,5.5235,5.4688,3.6009,2.9453,3.0217,2.8036,3.9305,4.171,3.1127,9.3397,8.396,3.5843,3.0736,2.7302
2019/1/15,7.8422,4.6995,4.54,7.5119,7.3045,3.921,4.0884,7.9045,5.5507,5.536,3.6303,2.974,3.0217,2.8304,3.95,4.1995,3.1225,9.5217,8.508,3.5843,3.0834,2.7401
2019/1/16,7.8422,4.6796,4.41,7.8515,7.4609,3.9111,4.0593,7.8463,5.5507,5.5553,3.6694,2.9453,3.012,2.8036,3.9402,4.1995,3.1127,9.4929,8.5733,3.555,3.0834,2.7501
2019/1/17,7.9546,4.5701,4.33,7.5701,7.324,3.8716,4.069,7.7687,5.5507,5.5168,3.7869,2.9836,3.0023,2.7768,3.9598,4.171,3.1029,9.5696,8.4427,3.5843,3.0638,2.7302
2019/1/18,7.7766,4.6,4.45,7.4924,7.3729,3.8321,4.1078,7.8366,5.5598,5.5457,3.7184,2.9644,3.0217,2.8036,3.9598,4.1995,3.1421,9.5504,8.424,3.5647,3.0932,2.7501
2019/1/21,7.6173,4.6298,4.44,7.6768,7.3631,3.8519,4.1078,7.8754,5.5326,5.536,3.7281,2.9644,3.0313,2.8036,3.95,4.1995,3.1323,9.445,8.5173,3.6038,3.103,2.7699
2019/1/22,7.7485,4.6298,4.38,7.5701,7.236,3.8123,4.0303,7.7687,5.5598,5.4976,3.8456,2.9453,2.9732,2.75,3.9109,4.1234,3.1029,9.56,8.4427,3.5647,3.054,2.7302
2019/1/23,7.9171,4.5701,4.34,7.5701,7.2458,3.8617,4.04,7.7784,5.5416,5.4976,4.0315,2.9262,3.0023,2.7411,3.9011,4.1424,3.0736,9.6558,8.4333,3.5843,3.0344,2.7401
2019/1/24,7.964,4.6199,4.34,7.7836,7.2947,3.9407,4.069,7.9142,5.5779,5.6226,4.0706,2.9644,3.0217,2.7589,3.9011,4.1615,3.1029,9.627,8.4707,3.6136,3.0736,2.7501
2019/1/25,7.964,4.59,4.27,7.7642,7.2067,4,4.0496,7.9239,5.6595,5.7283,4.0902,2.9453,3.012,2.75,3.9109,4.1424,3.0932,9.56,8.368,3.6331,3.0638,2.7501
2019/1/28,8.0389,4.4705,4.23,7.7642,7.1187,3.9605,4.0012,8.0112,5.6505,5.488,3.8945,2.9549,2.9732,2.7411,3.8914,4.1519,3.0442,9.3876,8.452,3.5745,3.0247,2.7203
2019/1/29,8.1326,4.2913,4.17,7.7739,6.9916,3.921,3.9625,8.0209,5.6595,5.4303,3.8456,2.9453,2.9345,2.7143,3.8522,4.1138,3.0051,9.56,8.424,3.4573,2.9855,2.6706
2019/1/30,8.0951,4.2813,4.1,7.6963,6.884,3.8617,3.9237,7.9433,5.6051,5.3534,3.7771,2.9357,2.9054,2.7054,3.8327,4.0853,2.9953,9.445,8.3494,3.4671,2.9659,2.621
2019/1/31,8.142,4.1818,4.01,7.7448,6.8058,3.8519,3.9818,8.0015,5.6233,5.3534,3.7184,2.9071,2.9151,2.6696,3.8131,4.0567,2.9561,9.4355,8.3867,3.4378,2.9072,2.6012
2019/2/1,8.2825,4.2813,4.18,7.9098,6.9622,3.9309,4.0496,8.0403,5.8228,5.4688,3.8358,2.9644,2.9539,2.7232,3.8816,4.1138,3.0148,9.4738,8.6106,3.4573,3.0149,2.6706
2019/2/11,8.3106,4.3809,4.25,8.0456,7.2947,3.9901,4.1175,8.0985,5.8681,5.536,3.9336,3.0027,2.9926,2.7589,3.9207,4.1615,3.0736,9.5791,8.7878,3.5159,3.0638,2.7203
2019/2/12,8.3294,4.4207,4.29,8.1912,7.3534,4.0296,4.1368,8.147,5.9316,5.6129,3.9532,3.0218,3.0313,2.7768,3.95,4.2186,3.1029,9.5791,8.7692,3.5159,3.054,2.7401
2019/2/13,8.32,4.4904,4.39,8.1912,7.4218,4.0395,4.1562,8.2343,5.986,5.6898,4.0511,3.0218,3.0507,2.8125,3.9794,4.2567,3.1323,9.56,8.8531,3.555,3.0932,2.7799
2019/2/14,8.3387,4.5203,4.36,8.23,7.4218,4.0099,4.1659,8.2925,6.0767,5.661,4.0413,3.0218,3.041,2.8036,3.9794,4.2472,3.1323,9.4738,8.7599,3.5745,3.103,2.7799
2019/2/15,8.2732,4.4506,4.31,8.1815,7.5587,3.9802,4.0884,8.0888,6.0767,5.6418,3.9434,3.0027,3.0217,2.7857,3.9402,4.19,3.1029,9.3492,8.7225,3.5257,3.0638,2.7699
2019/2/18,8.3387,4.6,4.44,8.4047,7.7347,4.0691,4.2047,8.2925,6.1856,5.7667,4.0902,3.0409,3.0798,2.8482,4.0087,4.2852,3.1715,9.3588,8.7878,3.6136,3.1323,2.8394
2019/2/19,8.6479,4.6099,4.39,8.5018,7.6272,4.079,4.1853,8.3119,6.1947,5.7667,4.237,3.0505,3.0991,2.8482,4.0185,4.2757,3.191,9.3684,8.8158,3.5843,3.1225,2.8692
2019/2/20,8.5074,4.6796,4.5,8.5212,7.8032,4.2173,4.1853,8.2634,6.1584,5.8532,4.1685,3.0314,3.0895,2.8571,4.0185,4.2662,3.1813,9.3492,8.9371,3.6038,3.1225,2.9089
2019/2/21,8.2919,4.6099,4.44,8.5794,7.6663,4.1185,4.1465,8.2052,6.2491,5.7187,4.1391,3.0218,3.0701,2.8304,4.0087,4.2472,3.2008,9.2822,8.6946,3.5843,3.1127,2.9288
2019/2/22,8.2638,4.6796,4.48,8.9871,7.7445,4.1975,4.2337,8.2537,6.3035,5.8148,4.325,3.0409,3.1185,2.875,4.0478,4.2948,3.2302,9.2534,8.6293,3.6038,3.1715,3.0479
2019/2/25,8.4512,4.8489,4.62,9.5791,8.1161,4.3457,4.5631,8.661,6.367,6.1416,4.7556,3.1461,3.2928,3.0536,4.2531,4.4662,3.3672,9.4833,8.8345,3.7503,3.2889,3.1869
2019/2/26,8.2919,4.8787,4.68,9.4238,8.2237,4.4642,4.5244,8.6804,6.3488,6.3242,4.7556,3.2035,3.3413,3.0804,4.2531,4.5805,3.377,9.3397,8.7319,3.7503,3.3085,3.2167
2019/2/27,8.2076,5.038,4.57,9.7441,8.2334,4.3556,4.6406,8.7095,6.3579,6.2665,5.0687,3.1939,3.3219,3.2054,4.2629,4.6471,3.3672,9.2918,8.6479,3.7796,3.3379,3.3855
2019/2/28,8.2169,5.0281,4.65,9.4723,8.2725,4.3951,4.7181,8.7289,6.3579,6.353,4.599,3.1844,3.3025,3.125,4.2433,4.6376,3.3868,9.3013,8.7599,3.7307,3.2694,3.0678
2019/3/1,8.2357,4.9385,4.78,9.5791,8.5072,4.3556,4.7181,8.6804,6.367,6.3242,4.7262,3.1939,3.2928,3.1161,4.2922,4.6185,3.3966,9.3301,8.7878,3.7503,3.2792,3.0876
2019/3/4,8.3013,5.048,4.83,9.7538,8.4877,4.4543,4.7569,8.7871,6.3579,6.3242,4.7947,3.2226,3.3316,3.1518,4.3313,4.609,3.426,9.445,8.8345,3.7698,3.2987,3.0876
2019/3/5,8.32,5.1575,4.87,9.7149,8.5463,4.5136,4.7666,8.8744,6.3307,6.4395,5.0981,3.2322,3.4091,3.1964,4.3509,4.6376,3.4553,9.3684,8.8158,3.7991,3.3379,3.1174
2019/3/6,8.3106,5.2073,4.89,9.8702,8.693,4.563,4.8247,8.9035,6.3851,6.7182,5.1372,3.2609,3.4962,3.2411,4.4584,4.6852,3.5141,9.3876,8.8531,3.8675,3.426,3.1869
2019/3/7,8.3013,5.277,5.04,9.6955,8.7321,4.7111,5.0572,9.7958,6.367,6.7182,5.6558,3.3087,3.6028,3.3125,4.5367,4.7328,3.5532,9.4163,9.1237,3.9065,3.4945,3.2365
2019/3/8,8.1045,4.9484,4.64,9.0259,8.1161,4.4741,4.7278,9.4175,6.2763,6.2665,5.509,3.1557,3.3606,3.0893,4.3216,4.4852,3.3281,9.3397,8.7972,3.6819,3.2792,3.0082
2019/3/11,8.0858,5.0779,4.81,9.2782,8.4192,4.6222,4.815,9.5145,6.2944,6.4587,5.92,3.2226,3.4768,3.1875,4.4291,4.59,3.4749,9.3588,8.8438,3.76,3.4064,3.0976
2019/3/12,8.1232,5.277,5.06,9.3656,8.6343,4.7111,4.9022,9.4757,6.3307,6.6221,5.8711,3.3087,3.8255,3.2321,4.4976,4.7138,3.6022,9.3971,8.8531,3.8968,3.4651,3.1373
2019/3/13,8.0389,5.2073,5.05,9.2685,8.5366,4.563,4.8247,8.9908,6.3488,6.8143,6.0472,3.3374,4.2129,3.25,4.4682,4.6947,3.5336,9.3013,8.8158,3.9358,3.4162,3.1075
2019/3/14,8.067,5.038,4.81,9.1035,8.4192,4.4543,4.66,8.7386,6.3488,6.4683,5.6069,3.2417,3.7964,3.1429,4.3509,4.59,3.4455,9.3205,8.7972,3.8968,3.3575,3.0281
2019/3/15,8.1701,5.267,4.97,9.22,8.9473,4.5827,4.8247,8.7871,6.4395,6.5837,6.1646,3.2896,3.7383,3.2857,4.4291,4.6662,3.5336,9.3876,8.8438,4.2874,3.3966,3.0777
2019/3/18,8.3106,5.2969,5.05,9.4238,9.0548,4.7309,4.9216,8.9714,6.494,6.699,6.057,3.3469,3.748,3.3929,4.4878,4.7423,3.6707,9.5217,9.0211,4.2679,3.4847,3.1373
2019/3/19,8.2919,5.2372,5.01,9.3947,8.9179,4.7111,4.8731,8.9229,6.5302,6.6606,6.0766,3.3756,3.719,3.3929,4.5171,4.7423,3.6609,9.5408,8.9558,4.4339,3.4945,3.1571
2019/3/20,8.2919,5.3865,5.03,9.3364,9.1135,4.9185,4.9313,9.1945,6.5393,6.6702,6.3114,3.3278,3.6802,3.4286,4.5171,4.7995,3.7686,9.4833,8.8905,4.4632,3.5043,3.1373
2019/3/21,8.2919,5.4164,5.09,9.3947,9.1624,4.9481,4.9313,9.1072,6.5574,6.7471,6.2821,3.3374,3.7383,3.5,4.5367,4.9233,3.7686,9.5025,9.0584,4.4242,3.5239,3.1571
2019/3/22,8.2638,5.3367,5.12,9.4626,9.0548,5.0864,4.9894,8.8647,6.5756,6.8912,6.9083,3.3565,3.7383,3.4732,4.5758,4.9518,3.7686,9.5791,9.3756,4.3753,3.563,3.1869
2019/3/25,8.2263,5.267,5.03,9.22,8.9179,5.1556,5.0572,8.5446,6.503,6.6894,6.7811,3.3087,3.6609,3.5357,4.5269,4.8757,3.7098,9.7228,9.8887,4.8148,3.4945,3.1472
2019/3/26,8.245,5.0878,4.88,8.9773,8.6343,4.9284,4.9022,8.4186,6.494,6.3914,6.2821,3.2131,3.5543,3.4732,4.3607,4.7423,3.6119,9.5121,10.0566,4.3949,3.426,3.038
2019/3/27,8.3294,5.1277,4.83,9.055,8.6735,4.8099,4.9506,8.5058,6.5574,6.4491,6.3408,3.2131,3.5834,3.4286,4.3802,4.7233,3.6707,9.3876,9.9726,4.307,3.3966,3.0479
2019/3/28,8.5636,5.0181,4.75,9.0744,8.693,4.5333,4.8441,8.5446,6.5847,6.3818,6.5267,3.1652,3.5253,3.4107,4.3509,4.6662,3.7686,9.3971,9.8047,4.2386,3.4064,3.038
2019/3/29,8.5074,5.2372,4.89,9.3364,8.9473,4.6025,4.9313,8.8065,6.5847,6.5837,6.4093,3.2417,3.6221,3.4821,4.4291,4.8185,3.8077,9.4833,9.842,4.2972,3.4651,3.0876
2019/4/1,8.5355,5.3766,5.01,9.5403,9.2602,4.7407,5.0572,8.9132,6.5756,6.7567,6.3897,3.3183,3.719,3.5893,4.5367,4.9138,3.8371,9.5887,10.1499,4.3851,3.5239,3.1571
2019/4/2,8.4793,5.3567,5.03,9.482,9.2015,4.7506,5.0378,8.7774,6.5847,6.699,6.2331,3.3278,3.7093,3.5536,4.5073,4.9233,3.7881,9.5504,9.9353,4.2972,3.6315,3.177
2019/4/3,8.4699,5.4662,5.25,9.6567,9.2797,4.7407,5.1832,8.8162,6.6119,6.8239,5.9689,3.3374,3.748,3.6696,4.5562,4.9614,3.8273,9.5696,9.9913,4.3363,3.612,3.1968
2019/4/4,8.5355,5.506,5.18,10.2778,9.3384,4.7704,5.2122,8.8259,6.5756,6.9008,5.9494,3.3661,3.7771,3.6607,4.5855,4.9899,4.209,9.5504,10.1405,4.307,3.6511,3.2167
2019/4/8,8.6667,5.4662,5.12,10.0255,9.7197,4.6519,5.251,8.7192,6.5665,6.9201,5.8026,3.3661,3.7383,3.7589,4.5855,4.9518,4.0622,9.5791,10.3271,4.4828,3.6022,3.1968
2019/4/9,8.5917,5.4961,5.25,9.9673,9.5437,5.116,5.2122,8.7677,6.5756,6.9585,5.8613,3.3469,3.7287,3.9196,4.6247,4.9518,4.0133,9.5312,10.1965,4.5511,3.6315,3.2167
2019/4/10,8.5449,5.5657,5.14,9.9382,9.534,5.0568,5.1541,8.6319,6.5847,6.872,5.7243,3.3661,3.8255,3.9911,4.6638,4.9233,4.0328,9.6558,10.0659,4.9027,3.6218,3.2365
2019/4/11,8.5823,5.3666,5.11,9.7052,9.3579,4.8395,5.0863,8.6028,6.5937,6.8239,5.4601,3.3469,3.719,4,4.5855,4.9042,4.0916,9.6941,9.842,4.766,3.6315,3.1968
2019/4/12,8.5636,5.4761,5.13,9.6664,9.4166,4.7901,5.1153,8.6707,6.5665,6.8816,5.509,3.3374,3.719,3.7679,4.5953,4.8661,4.0133,9.5983,9.9446,4.5414,3.563,3.1571
2019/4/15,8.5168,5.3865,5.04,9.8896,9.5242,4.8099,5.0572,8.6028,6.5484,6.872,5.5971,3.3183,3.6899,3.7946,4.6149,4.828,3.9643,9.6462,10.1126,4.5121,3.5532,3.1869
2019/4/16,8.5261,5.5558,5.1,10.0449,10.0033,4.8,5.1153,8.6804,6.5665,6.8912,5.6656,3.3278,3.7093,3.8304,4.6833,4.8852,4.0133,9.6462,10.1219,4.4828,3.5728,3.1869
2019/4/17,8.4886,5.5857,5.21,9.8896,9.9153,4.8395,5.1153,8.7386,6.5756,6.9585,5.6852,3.4713,3.7287,3.7768,4.7029,4.8947,4.0035,9.627,10.0286,4.4144,3.5826,3.2365
2019/4/18,8.4886,5.6354,5.24,9.7635,10.0033,4.7407,5.0475,8.5931,6.5937,6.872,5.5384,3.4234,3.7093,3.8304,4.6735,4.8661,4.0231,9.6079,10.0566,4.4144,3.5826,3.2068
2019/4/19,8.5074,5.5558,5.36,9.8411,9.9544,4.7309,5.0766,8.6513,6.5847,6.8816,5.5188,3.3565,3.7287,3.9286,4.6833,4.8947,4.1014,9.7899,9.9726,4.473,3.5826,3.2266
2019/4/22,8.4699,5.4562,5.56,9.7247,9.9642,4.8099,5.5804,8.6319,6.5574,6.7567,5.5775,3.3565,3.6899,3.7589,4.654,4.8661,3.9839,9.7803,9.926,4.3363,3.5434,3.2266
2019/4/23,8.3481,5.3069,5.6,9.6955,9.7784,4.6617,5.2025,8.467,6.5393,6.5933,5.646,3.3661,3.6318,3.6161,4.6247,4.7709,3.7979,9.7324,9.7301,4.2191,3.4651,3.1472
2019/4/24,8.3106,5.3567,5.66,9.6179,9.8078,4.6914,5.28,8.5155,6.5302,6.6317,5.5188,3.3948,3.6028,3.625,4.654,4.7614,3.8371,9.6558,9.7487,4.2679,3.4847,3.167
2019/4/25,8.2076,5.038,5.79,9.3364,9.7002,4.4642,4.9506,8.3022,6.494,6.3818,5.147,3.2609,3.4672,3.4821,4.5073,4.6566,3.6119,9.5408,9.6368,4.0921,3.3281,3.0281
2019/4/26,8.1701,4.8987,5.56,9.1035,9.7686,4.3654,4.8828,8.2149,6.4849,6.2473,5.0002,3.2417,3.4381,3.4018,4.4878,4.59,3.9741,9.5025,9.4968,4.0921,3.2792,2.9784
2019/4/29,8.1607,4.7393,6.07,8.9871,9.5731,4.1383,4.7666,8.05,6.494,6.1416,4.7752,3.1844,3.3606,3.3304,4.5171,4.6281,4.3754,9.5791,9.5248,3.9358,3.3966,2.9188
2019/4/30,8.2169,4.809,5.54,9.1132,9.9055,4.1877,4.9119,8.1082,6.5484,6.3146,5.2546,3.2417,3.4672,3.4018,4.7127,4.6852,4.8159,9.6558,9.4595,4.1116,3.2008,2.9685
2019/5/6,7.9921,4.4506,4.99,8.463,9.4851,3.8716,4.5825,7.7008,6.3398,6.0358,5.147,3.0887,3.2541,3.0893,4.4487,4.4376,5.276,9.5025,9.2076,3.8675,3.054,2.7799
2019/5/7,7.8984,4.5402,4.8,8.6085,10.0424,3.9111,4.6212,7.856,6.4305,6.0454,5.4014,3.1366,3.3219,3.1429,4.5367,4.5424,5.4032,9.5121,9.3009,3.9358,3.0834,2.9288
2019/5/8,7.636,4.58,4.69,8.5794,10.5509,3.9111,4.5631,7.9045,6.2944,5.9782,5.2351,3.0983,3.2832,3.1161,4.4682,4.4662,4.9334,9.378,9.077,3.8772,3.0834,2.9784
