ÈÕÆÚ,000034.SZ,000158.SZ,000555.SZ,000606.SZ,000662.SZ,000938.SZ,000948.SZ,002063.SZ,002065.SZ,002072.SZ,002153.SZ,002195.SZ,002212.SZ,002230.SZ,002232.SZ,002253.SZ,002279.SZ,002280.SZ,002312.SZ,002316.SZ,002331.SZ,002362.SZ,002368.SZ,002373.SZ,002380.SZ,002401.SZ,002405.SZ,002410.SZ,002417.SZ,002421.SZ,002439.SZ,002474.SZ,002530.SZ,002537.SZ,002609.SZ,002642.SZ,002649.SZ,002657.SZ,002766.SZ,002771.SZ,002777.SZ,002920.SZ,300002.SZ,300010.SZ,300020.SZ,300033.SZ,300036.SZ,300044.SZ,300047.SZ,300074.SZ,300075.SZ,300079.SZ,300085.SZ,300096.SZ,300150.SZ,300166.SZ,300167.SZ,300168.SZ,300170.SZ,300188.SZ,300209.SZ,300212.SZ,300229.SZ,300231.SZ,300235.SZ,300245.SZ,300248.SZ,300250.SZ,300253.SZ,300264.SZ,300271.SZ,300277.SZ,300287.SZ,300288.SZ,300290.SZ,300297.SZ,300300.SZ,300311.SZ,300324.SZ,300330.SZ,300339.SZ,300344.SZ,300348.SZ,300352.SZ,300365.SZ,300366.SZ,300367.SZ,300369.SZ,300377.SZ,300378.SZ,300379.SZ,300380.SZ,300399.SZ,300419.SZ,300440.SZ,300448.SZ,300451.SZ,300454.SZ,300465.SZ,300468.SZ,300469.SZ,300496.SZ,300508.SZ,300520.SZ,300523.SZ,300525.SZ,300532.SZ,300541.SZ,300542.SZ,300550.SZ,300552.SZ,300556.SZ,300559.SZ,300561.SZ,300579.SZ,300588.SZ,300598.SZ,300605.SZ,300608.SZ,300609.SZ,300624.SZ,300634.SZ,300645.SZ,300659.SZ,300663.SZ,300674.SZ,300678.SZ,300682.SZ,300687.SZ,300730.SZ,300738.SZ,300766.SZ,300768.SZ,300773.SZ,600271.SH,600410.SH,600446.SH,600476.SH,600536.SH,600570.SH,600571.SH,600588.SH,600602.SH,600654.SH,600701.SH,600718.SH,600728.SH,600756.SH,600797.SH,600845.SH,600850.SH,601360.SH,601519.SH,603039.SH,603138.SH,603189.SH,603232.SH,603383.SH,603508.SH,603528.SH,603636.SH,603869.SH,603881.SH,603918.SH,603927.SH,603990.SH,688030.SH,688066.SH,688088.SH,688168.SH,688188.SH,900901.SH,900926.SH
2017/1/19,19.4602,8.2398,19.7443,10.23,14.237,26.4947,11.8815,8.6036,9.6319,26.25,22.6062,3.3352,16.4271,17.4497,11.6472,29.2158,12.1678,11.9116,7.45,13.6329,15.198,20.28,30.249,12.5432,24.0084,15.2638,12.2113,13.1324,15.5,5.8705,19.788,12.2711,21.8521,13.1262,14.5714,17.7858,12.0777,37.1971,15.7049,22.8527,27.8278,,8.8861,15.7885,14.272,66.1602,15.3118,9.4572,9.2719,8.2942,16.6988,6.6845,18.7533,15.2,9.5256,12.0122,12.6216,17.6862,10.7723,11.4898,20.481,23.2419,15.0106,14.6192,20.6415,15.5832,13.4654,23.8,9.3759,9.9352,17.291,10.5122,10.3214,22.4384,8.4015,11.9244,12.2842,11.5855,11.9559,17.15,14.3565,8.1242,14.4132,6.6547,11.7137,14.9463,14.1883,15.0272,13.0055,20.4749,29.0422,33.2378,23.2268,12.2698,12.0839,8.6504,11.2343,,14.4478,26.3001,22.3143,34.0028,72.0067,28.3687,33.2087,33.1391,16.9067,26.3218,16.4854,40.4812,45.2787,47.7449,15.0457,19.6738,24.3623,11.4541,,,,,,,,,,,,,,,,,,,19.7434,9.7889,22.6339,31.83,23.1719,32.2327,17.6895,10.6576,8.7783,17.43,13.6554,18.3693,8.2842,20.0491,12.2372,12.7572,22.7146,10.8062,6.92,14.2781,,28.0669,,,59.5261,20.4285,19.5513,18.2295,,20.1706,,32.0896,,,,,,0.7122,1.0996
2017/1/20,20.0202,8.4602,20.1316,10.37,14.9823,27.1013,12.2321,8.8072,9.8883,26.2,22.6756,3.4312,16.4968,17.6944,11.8739,29.5002,12.8723,12.3697,7.79,13.6329,15.3371,20.7,30.249,12.8305,24.4841,15.798,12.3307,13.46,15.54,5.9496,20.3131,12.6101,21.7087,13.3054,14.8465,18.1555,12.2896,38.0856,16.1028,23.7139,28.811,,9.0949,16.5365,14.5979,67.0667,15.7955,9.6174,9.5315,8.5234,17.1461,6.8033,19.3122,15.46,9.5256,12.6913,12.9884,18.1537,11.1588,11.946,20.9881,23.2419,16.5127,15.1508,21.3013,17.1425,13.655,24.5507,9.5851,10.1547,17.291,10.7779,10.6661,23.2934,8.7203,12.181,12.5313,12.7414,12.9111,17.69,14.5387,8.1904,14.8737,6.893,11.9746,15.1991,14.1883,15.1355,13.2149,22.5253,29.8341,34.0228,24.3847,12.7606,12.5284,8.8028,11.4988,,14.7658,27.1471,22.3143,34.7964,74.7282,31.2046,33.8551,33.4064,17.4299,27.3525,16.9953,41.9229,46.9623,48.7217,15.577,21.2654,26.7976,12.602,12.5134,,,,,,,,,,,,,,,,,,19.8862,10.1749,23.0705,32.03,23.5692,33.2217,18.1963,11.1911,8.8758,17.43,13.9349,18.6159,8.3437,20.8463,12.3559,13.0277,23.0421,11.0227,6.98,15.7045,,29.1163,,,60.5465,20.5747,19.2289,18.5895,,20.4213,,33.244,,,,,,0.7161,1.1186
2017/1/23,21.366,8.4982,20.1614,10.54,15.104,27.2479,12.3083,8.8283,9.9125,26.46,22.6558,3.4312,16.5366,17.7738,12.0118,28.7845,12.857,12.3498,7.76,13.6329,15.9832,20.9,30.249,12.9098,24.7074,16.9158,12.4036,13.5467,15.54,6.0385,20.2339,12.63,21.6775,13.171,14.8006,18.2155,12.3189,37.9857,16.5106,23.8763,30.2894,,9.1644,16.5165,14.6769,67.3174,15.914,9.5455,9.6427,8.6231,17.1859,6.833,19.2823,15.65,9.5256,12.8346,13.038,18.2532,11.0895,12.0754,23.0859,23.2419,17.0167,15.1937,21.2513,17.1425,13.6288,24.7652,9.6479,10.2744,17.291,10.8567,10.9321,23.4624,8.7934,12.4278,12.6916,13.7511,12.9111,17.72,14.5978,8.1752,14.9329,6.901,12.1925,15.4371,14.1883,14.9189,13.0365,21.9563,29.336,33.7943,23.7559,13.2861,12.6602,8.8807,11.8955,,14.7956,27.2394,22.3143,34.221,75.4054,31.5529,33.9285,33.1244,17.4897,27.6762,17.731,42.3703,47.6357,49.9747,15.766,22.5426,26.6228,13.8615,13.7677,,,,,,,,,,,,,,,,,,19.9147,10.165,23.0904,31.7,23.7181,33.3282,18.2536,11.2549,8.8954,17.43,14.0547,18.6159,8.423,20.9349,12.6526,13.1779,23.2926,11.2195,6.94,17.2764,,29.3044,,,60.7035,20.5097,19.173,18.6228,,20.7328,,34.2435,,,,,,0.7189,1.1179
2017/1/24,21.2186,8.4678,19.8535,10.67,14.6248,27.4147,12.1635,8.751,9.9077,25.72,22.1997,3.3455,16.9147,17.6812,11.864,28.059,12.7804,12.061,7.79,13.6329,15.7844,20.75,28.9211,12.7711,24.4356,16.3717,12.2047,13.354,15.54,5.9792,20.115,12.6001,21.7274,13.1217,14.5622,17.8158,12.2178,37.7062,16.3465,23.6006,30.0793,,9.075,16.2373,14.3905,66.4206,15.6968,9.5842,9.55,8.5733,17.0467,6.8726,19.0028,15.59,9.5256,12.629,13.3354,18.1139,10.9309,11.8227,25.3925,23.2419,16.4929,14.945,21.811,16.7478,13.6877,24.073,9.5171,10.1447,17.291,11.0339,10.8139,23.2139,8.6871,12.2304,12.725,13.6847,12.7135,17.57,14.4058,7.9765,14.6697,6.7858,12.034,15.0603,14.1883,14.5301,12.6331,21.0734,28.2203,32.6516,22.8204,13.0977,12.5479,8.9715,12.2327,,14.5472,27.2394,22.3143,32.9316,75.0575,30.6212,34.8871,31.4947,17.116,26.7182,17.1549,40.8008,46.0512,47.0641,15.3032,23.0819,26.7496,15.2452,15.1415,,,,,,,,,,,,,,,,,,19.8862,10.0364,22.8721,31.47,23.4599,33.0086,17.9764,11.0693,8.8466,17.43,14.1645,18.4383,8.6112,20.7282,12.6428,12.9525,23.0421,11.3081,6.86,19.0026,,28.4431,,,60.0069,19.8797,19.3428,18.3628,,20.3074,,34.4194,,,,,,0.7151,1.1135
2017/1/25,21.4151,8.5134,19.9231,10.67,14.7389,27.5664,12.3235,8.7862,10.0431,26.2,22.051,3.3455,16.6759,17.7407,12.0513,29.2943,12.8646,12.1506,7.62,13.6329,15.864,21.01,29.048,12.8107,24.6201,16.3321,12.2179,13.4407,15.54,5.999,20.214,12.5602,21.2099,13.1217,14.7548,17.9756,12.2896,37.6962,16.5702,23.8952,30.1018,,9.0949,16.2373,14.4201,67.2884,15.6968,9.3411,9.8344,8.673,17.166,6.8429,19.1026,15.49,9.5256,12.4794,13.2958,18.1338,10.9705,11.9213,24.3784,23.2419,16.404,14.9193,21.6411,16.7182,13.7531,25.126,9.6322,10.2145,17.291,10.9059,10.8336,23.3431,8.8133,12.3291,12.5981,13.0735,12.865,17.7,14.839,8.1038,14.8868,6.9328,12.0835,15.7147,14.1883,14.5448,13.3429,21.0439,28.4644,32.8801,22.851,13.2514,12.7286,8.9747,12.1931,,14.9347,27.9235,22.3143,33.2787,76.3933,31.1142,35.1846,31.8829,17.415,27.0948,17.3496,41.4754,47.0811,47.3798,15.7468,25.3896,27.9388,16.7716,16.6547,,,,,,,,,,,,,,,,,,19.81,10.0661,22.9018,31.74,23.738,33.0847,18.2919,11.0693,8.8954,17.43,14.484,18.4285,8.5815,20.7479,13.1374,13.0727,23.0421,11.2589,6.24,20.9015,,29.6113,,,60.9095,20.815,19.1924,18.9762,,20.4593,,35.7005,,,,,,0.7228,1.115
2017/1/26,21.4151,8.6503,20.0621,10.86,15.0963,27.5816,12.3921,8.7791,10.1157,26.35,22.1799,3.3866,16.7953,17.8796,12.2385,29.059,12.8799,12.3598,7.56,13.6329,16.7486,21.22,30.1904,12.9494,24.853,16.2134,12.3439,13.4407,15.54,6.0583,20.3329,12.5702,21.3845,13.6055,14.9932,18.0556,12.3645,38.0057,16.7741,23.8725,30.357,,9.1644,16.2772,14.4695,69.7956,15.9436,9.424,9.8467,8.6929,17.4244,6.9023,19.3621,15.82,9.5256,12.5854,13.2958,18.2731,11.03,12.0631,24.4181,23.2419,16.3842,15.0222,21.901,16.7478,13.7793,25.1455,9.674,11.232,17.291,11.2209,10.4101,23.4823,8.8332,12.3784,12.7918,12.6218,13.3524,17.58,14.7701,8.2312,16.3735,6.9566,12.2156,15.6601,14.1883,14.4612,13.692,21.0341,29.4854,33.2279,23.0044,13.2861,12.8654,9.1953,12.0839,,14.8254,28.4664,22.3143,33.5465,76.1075,31.0147,34.6484,32.8095,17.3642,27.2336,17.3028,41.6885,47.2198,46.1761,15.829,25.8831,27.4579,18.4469,18.3172,,,,,,,,,,,,,,,,,,19.7054,10.0858,23.0407,32.65,23.9863,33.6705,18.5118,11.0693,8.9636,17.43,14.6936,18.3989,8.5716,20.8463,13.5133,13.1629,23.1866,11.3081,6.24,22.9912,,29.641,,,61.0174,20.9579,19.2719,18.9829,,20.5581,,36.3129,,,,,,0.7247,1.1186
2017/2/3,21.9751,8.5666,20.1416,10.8,15.2104,27.4097,12.293,8.7862,10.0286,26.5,21.8427,3.4038,16.5863,18.5609,12.2483,28.4119,12.9565,12.1108,7.53,13.6329,16.4504,21.17,29.8584,12.8206,24.7171,16.5003,12.47,13.5274,15.54,6.0484,20.1447,12.7396,21.1538,13.6638,14.9382,18.1455,12.1918,37.6962,16.5106,23.6874,29.9442,,9.0153,16.3071,14.3312,68.5131,15.9633,9.6063,9.6242,8.6431,17.2356,6.8231,19.1126,15.73,9.5256,12.3735,13.266,18.094,11.0102,12.0138,23.7122,23.2419,16.6115,14.8679,21.5911,16.5997,13.4784,25.3112,9.6635,10.9427,17.291,10.9846,10.4396,23.2636,8.7536,12.2304,12.7117,12.7414,13.0428,17.44,14.6716,8.0631,16.0051,6.9566,12.1165,15.3131,14.1883,14.2249,13.886,20.8183,29.2115,32.4429,22.391,13.2365,12.6114,9.1466,11.836,,14.8453,27.9126,22.3143,33.864,76.0827,30.6935,33.8588,32.9596,17.1519,26.5993,16.7306,41.1985,46.7543,47.7449,15.8454,26.2018,25.8183,20.2897,20.1489,,,,,,,,,,,,,,,,,,19.7339,10.1452,23.0507,32.17,24.2346,33.3966,18.2154,11.0751,9.1587,17.43,14.5239,18.9908,8.532,21.4368,13.4935,13.1103,23.3215,11.1998,6.19,25.2899,,29.3044,,,60.7329,21.0359,19.2762,18.9429,,20.4669,,35.9257,,,,,,0.7314,1.1164
2017/2/6,21.9947,8.5818,20.4991,10.98,15.2104,27.4249,12.3464,8.8634,10.0431,26.55,22.0212,3.4517,16.8351,19.8177,12.3075,28.9903,13.0025,11.0152,7.62,13.6329,16.5597,22.29,29.878,12.9494,25.2705,16.6289,12.5031,13.6334,15.54,6.0781,20.759,12.7995,21.3346,13.6414,15.0482,18.4653,12.4199,38.0456,16.799,24.3636,30.2069,,9.1147,16.5165,14.6177,70.0656,16.1706,9.7775,9.8282,8.7627,17.5338,6.8825,19.3821,15.88,9.5256,12.8844,13.385,18.2631,11.1787,12.1309,24.2094,23.2419,16.9969,15.1337,21.831,17.0636,13.6746,25.5842,9.7629,10.9926,17.291,11.1717,10.5283,24.2876,8.9462,12.4969,12.8586,13.1067,13.0758,17.63,14.7848,8.0478,16.1827,7.0321,12.549,15.561,14.1883,14.8451,13.9635,21.142,29.6398,33.5359,22.8894,13.4844,12.8507,9.325,12.1203,,15.0042,28.0864,22.3143,34.4988,75.5794,31.5574,34.799,32.9596,17.9232,27.478,17.4235,42.3774,49.2995,49.5011,16.0974,26.6909,26.6009,22.3187,22.1598,,,,,,,,,,,,,,,,,,19.791,10.2937,23.259,33.7,24.4134,33.5488,18.4736,11.1215,9.1587,17.43,14.8333,19.1289,8.5716,21.8601,13.6716,13.1629,23.5815,11.3081,6.26,27.8202,,30.3241,,,61.5669,21.3931,19.302,18.8229,,22.5106,,36.6859,,,,,,0.7314,1.1157
2017/2/7,22.0438,8.6731,20.2707,10.97,15.2408,27.1418,12.3006,8.7721,9.9367,26.57,21.9419,3.4278,16.9147,19.6854,12.2385,28.608,12.7804,11.1049,7.62,13.6329,16.2317,22.13,30.0049,12.8504,25.1443,16.5893,12.3506,13.7683,15.54,6.0583,20.7491,12.6798,21.3346,13.4532,15.1033,18.1855,12.4819,37.5664,16.8089,24.2994,30.2444,,9.1943,16.3071,14.43,69.4195,15.8547,9.5621,9.6613,8.7029,17.335,6.8825,19.0627,16.49,9.5256,12.8221,13.2759,18.0045,11.0597,12.0384,24.2193,23.2419,16.74,14.945,21.881,16.7576,13.5504,25.204,9.6165,10.9726,17.291,11.1717,10.4199,23.87,8.8997,12.4969,12.6649,13.3858,13.1812,18.06,14.5928,7.895,16.1564,6.9129,12.5523,15.4172,14.1883,14.7024,13.9946,20.7987,29.1368,32.8901,22.621,13.3406,12.5821,9.2926,11.9352,,14.8453,27.5597,22.3143,34.102,73.2059,31.0599,34.2848,33.3588,17.8754,27.0222,17.1394,41.5465,48.7053,48.6625,16.1028,27.407,25.6259,23.5162,24.3798,,,,,,,,,,,,,,,,,,19.5436,10.1056,23.0209,33.58,24.2247,33.1075,18.2728,11.0403,9.1587,17.43,14.5438,19.119,8.5815,21.5451,13.6122,12.9525,23.5141,11.3967,6.3,30.6004,,29.7895,,,61.0567,21.0943,19.3084,18.7495,,22.9664,,35.8272,,,,,,0.7314,1.1033
2017/2/8,22.2992,8.6579,20.2905,11.04,15.2713,27.3086,12.4607,8.8424,10.0383,26.63,22.2096,3.4552,17.2629,19.8508,12.3272,29.51,12.8263,11.304,7.73,13.6329,16.182,22.22,30.1123,12.9197,25.2705,16.8564,12.4169,13.7297,15.54,6.0781,20.9374,12.8393,21.1663,13.4577,15.3325,18.775,12.4982,38.0356,16.9631,24.4013,30.3495,,9.1943,16.5165,14.7658,70.5863,15.9732,9.7113,9.6798,8.8524,17.5238,6.9221,19.4519,16.61,9.5256,13.009,13.3354,18.2432,11.1886,12.1124,25.1439,23.2419,16.987,15.0565,22.1909,17.0734,13.7989,25.5452,9.7158,10.9826,17.291,11.2602,10.7055,23.9694,8.9727,12.7042,12.9588,13.0669,13.1614,18.08,14.7012,7.9561,16.2551,6.9367,12.6745,15.6601,14.1883,14.5104,14.0605,21.1322,29.3261,34.2514,23.1961,13.3555,12.8165,9.2926,12.1567,,15.0241,27.9072,22.3143,34.9749,73.5476,31.6388,35.0524,33.3295,18.0757,27.7093,17.7855,42.5407,50.0027,50.6753,16.3739,27.6603,26.4916,25.8678,26.8187,6.9084,,,,,,,,,,,,,,,,,19.6483,10.2244,23.3483,33.64,24.4829,33.9215,18.6457,11.0113,9.1587,17.43,14.9132,19.0894,8.6112,21.6829,13.5034,13.0277,23.7068,11.5246,6.34,33.6623,,30.4528,,,61.4295,21.3184,19.1967,18.9629,11.1554,23.126,,35.982,,,,,,0.7314,1.0967
2017/2/9,22.201,8.7111,20.6481,10.99,15.2789,28.0012,12.5445,8.9477,10.0044,26.64,22.4872,3.462,17.4122,19.8111,12.4257,29.5492,12.8646,11.4634,7.8,13.6329,16.3908,22.45,30.1514,13.4349,25.4161,16.8861,12.5297,13.7008,15.54,6.4932,20.9968,12.929,21.2411,13.5562,15.4242,18.8549,12.5308,38.3351,17.1024,24.5487,31.0774,,9.2141,16.6362,14.835,70.0752,16.1213,9.5787,9.7973,8.9521,17.7326,6.9716,19.6316,17.27,9.5256,12.9592,13.8807,18.4621,11.248,12.2357,27.6593,23.2419,16.9376,15.2709,22.7107,17.1524,14.0866,25.6622,9.8727,11.0125,17.291,11.5162,10.7252,24.0788,9.0259,12.6449,13.1926,13.233,13.1482,18.07,14.8735,8.0274,16.2156,7.0639,12.6943,16.2996,14.1883,14.914,14.5298,21.3382,30.372,34.0825,23.3878,13.4596,12.9875,9.3348,12.1335,,15.2825,28.2656,22.3143,36.0065,73.5228,32.2721,35.1112,33.5199,18.0907,28.4955,17.7894,43.0095,50.4186,50.3891,16.3247,27.8153,26.2249,25.0364,29.4966,7.5971,,,,,,,,,,,,,,,,,19.6388,10.2739,23.3781,33.13,24.5127,34.0356,18.6648,11.0403,9.1587,17.43,14.9531,19.0302,8.5815,21.801,13.5331,13.1929,23.7357,11.5738,6.36,37.0285,,30.6013,,,62.2242,21.4905,19.2138,20.8565,12.268,23.1715,,35.8131,,,,,,0.7314,1.1055
2017/2/10,21.7098,8.7719,20.5289,10.83,15.0963,28.537,12.4607,8.8634,10.0721,27.57,22.2889,3.4278,17.4122,19.4804,12.2286,28.8923,12.8263,11.3439,7.7,13.6329,16.5597,22.05,29.7803,13.3457,25.2705,17.1037,12.3904,13.5467,15.54,6.3251,20.6698,12.7995,20.8732,13.4398,15.1766,18.6051,12.4819,37.846,16.6747,23.9934,29.9667,,9.1843,16.4268,14.7757,66.5556,15.8942,9.2804,9.6242,8.8524,17.5338,6.932,19.4519,17.22,9.5256,12.6664,13.851,18.2631,11.1588,12.1864,27.6593,23.2419,16.987,15.1079,22.9506,16.8662,14.0343,25.0675,9.7786,10.9028,17.291,11.339,10.8139,23.8104,9.0325,12.6153,13.019,14.5549,12.9704,17.88,14.7602,7.9307,15.9986,6.9804,12.4302,16.136,14.1883,14.8205,14.3126,21.1518,30.113,33.5359,23.1424,13.3158,13.0461,9.4386,11.869,,15.0241,27.7715,22.3143,35.0146,67.1976,31.1549,34.597,32.8754,17.3402,27.881,17.3028,42.0933,47.9427,47.735,15.8701,25.9267,25.3548,24.7572,32.4433,8.3574,,,,,,,,,,,,,,,,,19.5246,10.2838,23.3781,32.97,24.2743,33.9444,18.4353,11.0461,9.1587,17.43,14.8034,19.0697,8.5617,21.4762,13.5331,13.1328,23.6008,11.5345,6.36,34.8707,,29.938,,,61.5276,21.0846,19.764,20.3498,13.4997,22.4498,,34.9192,,,,,,0.7314,1.0996
2017/2/13,21.7393,8.8479,20.4792,11,15.1344,28.5673,12.4912,8.9266,10.1689,27.63,22.4178,3.4449,17.4122,19.3745,12.268,28.6472,12.8952,11.4933,8.01,13.6329,16.5796,22.11,30.6005,13.3656,25.4744,16.9751,12.4036,13.5659,16.42,6.3251,20.7888,13.0088,21.0104,13.4711,15.1583,18.8649,12.6807,38.5148,16.7344,24.4013,30.3982,,9.1644,16.7858,14.8251,66.3916,16.0226,9.2749,9.7355,8.972,17.663,6.9815,19.6815,16.95,9.5256,12.6477,13.9303,18.3924,11.2976,12.0816,27.6593,23.2419,16.819,15.1337,22.8706,16.9846,14.2436,25.477,9.9041,11.1322,17.291,11.3784,10.8139,24.1384,9.0126,12.5364,13.0858,13.4323,12.9967,18.1,14.8882,7.7218,15.9986,7.0559,12.5094,16.5078,14.1883,14.9288,14.7703,21.4265,33.1263,34.0725,23.3648,13.4596,13.0852,9.4515,11.7368,,15.0837,27.9778,22.3143,35.0642,68.0177,31.4534,35.2544,32.7216,18.2132,28.4162,17.5637,44.0179,49.2995,48.7019,16.3055,28.5205,25.9713,25.6569,35.6886,9.1941,9.6845,,,,,,,,,,,,,,,,19.753,10.2937,23.6956,32.58,24.2942,34.1498,18.6648,11.1795,9.1587,17.43,14.8034,19.3065,8.5914,21.486,13.3253,13.4033,23.6875,11.6624,7,35.5385,,30.4825,,,61.979,21.5393,20.1874,20.3564,14.8507,22.5334,,35.4893,,,,,,0.7314,1.1106
2017/2/14,21.6509,8.7947,20.5587,11,15.104,28.5926,12.4759,8.8845,10.1205,27.28,22.3286,3.4312,17.4221,19.4605,12.3666,28.2649,12.9259,11.4534,7.9,13.6329,16.8878,21.96,30.7372,13.3457,25.3385,17.173,12.4036,13.5659,15.56,6.3449,20.5014,12.939,21.0104,13.5831,15.0849,18.835,12.6155,38.6546,16.7443,24.5524,30.1056,,9.0949,16.5963,14.9337,65.0609,16.3286,9.2141,9.6736,8.8823,17.5338,6.9716,19.5817,16.78,9.5256,12.7224,13.9303,18.4621,11.3075,11.9768,27.6593,23.2419,16.6313,15.1765,23.0805,16.8267,14.0866,25.7792,9.8413,10.9926,17.291,11.1913,10.7154,24.0092,8.8465,12.3982,12.8854,12.2897,12.8057,18.01,14.6962,7.5894,15.9986,6.9963,12.6316,16.4781,14.1883,14.22,14.3475,21.2107,36.4384,34.1421,23.4338,13.3208,12.9435,9.445,11.7104,,15.0142,27.9452,22.3143,33.0109,67.5517,31.3765,36.6831,32.2272,18.0637,28.5021,17.5169,43.6131,49.0321,48.7217,16.4178,28.7694,26.614,26.1408,39.2625,10.1125,10.6542,,,,,,,,,,,,,,,,19.9433,10.3234,23.6163,32.39,24.4829,34.1954,18.5501,11.1447,9.1587,17.43,14.5039,19.0796,8.6608,21.6042,13.3253,14.7406,23.6008,11.5738,6.89,36.4062,,30.5122,,,62.2144,21.4548,20.1767,20.2298,16.3407,22.3283,,35.5175,,,,,,0.7314,1.1413
2017/2/15,21.5035,8.6959,20.3799,10.93,14.8758,28.1275,12.415,8.723,9.9899,27.13,21.9221,3.3626,17.4122,19.3679,12.0611,28.0982,12.6502,11.2642,7.75,13.6329,17.017,21.83,30.0732,13.0782,24.9695,16.8861,12.0919,13.4503,15.44,6.2065,20.2933,12.6699,20.9169,13.4039,14.9107,19.1647,12.3874,37.9757,16.4111,24.2729,30.008,,9.0054,16.1076,14.6769,65.2345,15.9831,9.4351,9.4511,8.7228,17.0865,6.8528,19.0128,16.67,9.5256,12.4483,13.8213,18.1637,11.0994,11.761,27.6593,23.2419,16.3249,14.9365,22.7407,16.5109,13.9624,25.0772,9.6165,10.9627,17.291,11.0831,10.5874,23.3133,8.7469,12.2007,12.6115,12.3362,12.5817,18.1,14.9079,7.3042,15.9986,6.7937,12.4203,16.0567,14.1883,14.1314,14.1303,20.8183,36.3338,33.0689,22.7437,13.182,12.7091,9.2277,11.6145,,14.736,27.5109,22.3143,32.7828,66.4085,31.0735,35.9926,32.6666,18.0877,28.4823,17.5014,43.8049,49.0717,48.8401,16.3329,28.0118,26.649,26.9475,43.1847,11.1228,11.7197,11.4569,,,,,,,,,,,,,,,19.7244,10.2046,23.259,32.4,24.026,34.2715,18.1963,11.0461,9.1587,17.43,15.9513,18.7442,8.4824,21.1317,13.0681,15.4469,23.5526,11.436,7.09,36.3744,,30.5419,,,61.5669,21.1268,20.2089,19.7497,17.9798,22.3131,,35.6723,,,,,,0.7314,1.1523
2017/2/16,21.4151,8.6655,20.1912,11.21,14.7541,28.1629,12.5064,8.751,9.9754,27.15,22.1402,3.3763,17.5117,19.8111,12.1104,28.2845,12.6808,11.2841,7.76,13.6329,16.9971,21.92,30.3173,13.1377,24.9793,17.3807,12.1184,13.7008,15.45,6.2164,20.3627,12.6499,20.9106,13.4084,14.9474,19.5744,12.3678,37.9458,16.4012,24.2729,30.0568,,9.0452,16.1874,14.6769,65.707,16.1114,9.6394,9.414,8.7328,17.1958,6.9122,19.0028,16.95,9.5256,12.5667,13.8907,18.1736,11.139,11.6624,27.6593,23.2419,16.3743,14.8507,22.6707,16.4517,13.9951,24.892,9.6269,10.9427,17.291,11.1815,10.7055,23.1144,8.8067,12.2402,12.6582,12.0571,12.417,18.25,14.7405,7.6607,16.038,6.7659,12.3707,15.9923,14.1883,14.1757,14.0722,20.7692,35.3078,33.1882,22.713,12.9936,12.8361,9.2504,11.512,,14.6465,27.0928,22.3143,31.3445,65.7871,30.8247,36.6537,32.7838,17.8007,28.0726,17.2445,44.785,48.7251,47.4094,16.1302,28.6777,25.6871,25.3652,47.5052,12.235,12.8933,12.6035,,,,,,,,,,,,,,,19.7339,10.2541,23.1003,31.33,24.2545,34.1193,18.2441,11.0635,9.1587,17.43,16.1609,18.8329,8.4923,21.2105,13.0879,15.0937,23.5719,11.5345,6.91,35.3568,,30.2251,,,61.2627,20.9319,20.0692,19.8497,19.7778,22.2827,,34.6306,,,,,,0.7314,1.153
2017/2/17,21.6411,8.6275,20.7176,11.31,14.4499,27.6827,12.354,8.6597,9.8351,27.01,23.0524,3.51,17.4321,19.315,12.1399,27.108,12.3133,11.0152,7.61,13.6329,16.8977,21.46,30.454,13.3457,24.8433,17.7171,11.9924,13.5178,15.2,6.2955,20.7392,12.4406,20.8483,13.3726,14.8465,19.1847,12.1168,37.7362,16.3266,24.2729,29.3813,,9.0949,15.8982,14.6967,65.7359,15.756,9.4019,9.2719,8.6132,16.8976,6.8627,18.7034,16.45,9.5256,12.4047,13.9303,17.8255,10.9606,11.5391,27.6593,23.2419,15.9,14.3277,22.5607,16.0471,13.8774,24.1997,9.6217,11.2021,17.291,11.0732,10.4692,22.7764,8.7403,12.3093,12.4712,11.7449,12.5751,17.79,14.8144,7.4519,15.1368,6.6269,11.5619,16.9441,14.1883,13.8705,14.0101,20.5632,33.5696,32.3137,22.2146,14.2924,12.9093,9.1953,11.4194,,14.2193,26.3164,22.3143,31.652,64.24,29.3095,35.0818,31.9525,17.5256,27.227,16.7695,42.8035,47.7843,45.4953,15.8016,25.8109,24.4016,23.3053,52.2537,13.4596,14.1835,13.8678,,,,,,,,,,,,,,,19.4961,10.0463,22.8721,30.87,23.9665,33.7237,18.0911,10.9417,9.1587,17.43,15.2825,18.4482,8.4329,20.8463,12.6823,14.6129,23.2444,11.6034,6.88,34.4073,,30.2548,,,60.4288,20.3116,20.0585,19.5497,21.7545,21.7281,,34.5461,,,,,,0.7314,1.1406
