ÈÕÆÚ,000657.SZ,000831.SZ,000960.SZ,002149.SZ,002167.SZ,002378.SZ,002428.SZ,002460.SZ,002466.SZ,002716.SZ,002842.SZ,300618.SZ,600111.SH,600259.SH,600392.SH,600456.SH,600459.SH,600549.SH,600711.SH,601958.SH,603399.SH,603663.SH,603799.SH,603993.SH
2019/1/7,5.68,9.02,10.29,5.846,5.95,5.1667,5.87,22.5325,30.4046,7.16,10.0963,53.5827,9.2464,23.46,9.257,16.7247,11.3286,12.3604,4.9403,6.0468,9.782,13.6087,23.4188,3.7856
2019/1/8,5.56,8.89,10.15,5.7966,5.84,5.0769,5.87,22.5127,30.0174,6.75,9.8535,52.4148,9.1268,23.13,9.0774,16.5853,11.1527,12.1824,4.8507,5.9782,9.5924,13.368,23.0893,3.7467
2019/1/9,5.56,8.83,10.33,5.8559,5.82,5.047,5.66,22.2365,29.2329,6.96,9.8348,50.2056,9.067,22.92,9.0375,16.6152,11.4119,12.1725,4.8108,5.988,9.8319,13.46,22.4685,3.7564
2019/1/10,5.58,8.74,10.33,5.7867,5.8,5.0071,5.72,22.0787,28.9946,6.96,9.7726,49.9172,8.9275,22.81,8.9577,16.3962,11.4119,12.044,4.8905,5.9978,9.782,13.7149,22.4609,3.698
2019/1/11,5.69,8.81,10.46,5.9746,5.94,5.0869,6,22.1378,29.0045,6.97,9.9407,49.9664,9.0272,23.13,9.0874,16.3464,12.3004,12.1231,5.03,6.0664,9.792,13.7362,22.6295,3.7272
2019/1/14,5.69,8.77,10.55,5.8955,6.03,5.0769,5.97,22.0096,28.9946,7.12,9.8971,50.0016,8.9674,22.91,9.0774,16.446,12.8002,12.222,4.9802,6.0566,9.8619,13.8778,22.6984,3.7078
2019/1/15,5.75,8.84,10.75,5.8856,6.06,5.1467,6,22.3943,29.5407,7.08,10.0776,50.4378,9.0072,23.05,9.1572,16.6948,12.5133,12.2813,5.02,6.1154,9.812,13.8919,22.9667,3.7564
2019/1/16,5.66,8.74,10.65,5.8263,5.91,5.1168,5.91,22.1378,29.1138,6.94,9.9656,49.8187,8.8777,22.95,9.0475,16.7147,12.3837,12.133,5.02,6.0664,9.802,13.6937,22.6448,3.7175
2019/1/17,5.65,8.79,10.52,5.8263,6,5.0969,5.96,21.7531,28.7464,6.98,9.8784,47.8558,8.8777,22.75,9.0276,16.3763,12.6336,12.1132,4.8606,6.1644,9.6822,13.6512,22.1237,3.7175
2019/1/18,5.74,8.94,10.69,5.9845,5.97,5.2465,6.16,22.1181,29.2528,6.93,10.3204,48.9181,9.0272,23.17,9.237,17.4017,12.828,12.3011,5.1794,6.3114,9.7621,13.7999,22.8211,3.8148
2019/1/21,5.75,8.89,10.65,6.2318,5.97,5.2864,6.13,22.5127,29.65,6.86,10.2145,49.2699,9.0172,23.2,9.1772,17.322,13.7257,12.2318,5.1694,6.4094,9.8219,13.5238,23.1352,3.8148
2019/1/22,5.64,8.69,10.55,6.1131,5.89,5.1667,5.92,22.1872,29.3521,6.77,10.0465,47.9261,8.8777,22.85,8.8979,16.8641,13.263,12.0934,5.1993,6.3604,9.7121,13.6158,22.5145,3.7564
2019/1/23,5.67,8.68,10.6,6.0933,6.19,5.1866,5.95,22.4535,29.7195,6.86,10.0465,48.4749,8.8678,22.67,8.858,17.3618,13.4481,12.1824,5.1296,6.478,9.6922,13.7503,22.8364,3.7856
2019/1/24,5.68,8.66,10.65,5.9845,6.05,5.1667,5.91,22.3352,29.2726,6.77,9.9904,48.1372,8.8478,22.67,8.838,17.3121,13.0408,12.0934,5.01,6.282,9.782,13.6583,22.5988,3.7564
2019/1/25,5.57,8.59,10.72,5.8361,5.97,5.0869,5.73,22.4831,29.2131,6.49,9.9593,48.1372,8.8279,22.34,8.7383,17.6406,13.0686,12.0637,4.9702,6.233,9.7321,13.4034,22.4072,3.7467
2019/1/28,5.5,8.46,10.27,5.8757,5.99,5.057,5.71,22.0491,28.7066,6.56,9.9531,47.3211,8.808,22.13,8.6884,17.6605,12.8372,12.0044,5.0001,6.1546,9.7321,13.3609,22.0624,3.737
2019/1/29,5.37,8.32,10.13,5.6482,5.74,4.9173,5.44,20.9047,27.525,6.07,9.7166,44.2606,8.6585,21.96,8.6086,18.0686,12.828,11.8264,4.8009,5.9782,9.6822,13.4105,20.4685,3.6883
2019/1/30,5.32,8.28,10.11,5.5889,5.76,4.8774,5.34,20.4607,27.4853,6.07,9.6481,43.55,8.6087,21.63,8.469,17.5012,12.3097,11.7473,4.7112,5.9782,9.9118,13.2264,20.4531,3.6883
2019/1/31,5.15,8.38,10.19,5.6977,5.41,4.7677,5.16,19.1782,26.7108,5.7,9.6481,42.6987,8.519,20.12,8.3492,18.0388,12.8002,11.6484,4.6714,5.9684,9.8219,13.3821,20.07,3.737
2019/2/1,5.32,8.61,10.43,5.8856,5.51,4.8974,5.42,19.9477,27.674,5.97,9.8286,43.3389,8.6685,20.92,8.6186,18.1582,12.9946,11.9352,4.8706,6.037,9.8319,12.8157,20.7443,3.7954
2019/2/11,5.48,8.83,10.89,6.0241,5.73,5.057,5.62,21.5657,29.7393,6.1,10.09,47.6728,8.9275,21.56,8.8979,18.6958,13.4943,12.3109,5.0997,6.1742,9.9018,12.6599,22.8211,3.9511
2019/2/12,5.53,8.86,10.92,6.0637,5.82,5.1068,5.64,21.8123,29.65,6.28,10.1274,47.4899,8.9475,21.55,8.9178,18.6162,13.5129,12.3505,5.1096,6.2526,9.9317,12.9432,23.2425,3.9413
2019/2/13,5.63,9.03,11.19,6.1824,5.94,5.1966,5.77,22.8876,31.3777,6.35,10.339,49.5302,9.1567,22.09,9.2171,18.5863,13.735,12.5779,5.2192,6.4486,10.3011,13.0564,24.3614,4.0776
2019/2/14,5.65,8.95,11.04,6.1626,5.94,5.2166,5.85,23.0356,31.5664,6.39,10.3204,49.3192,9.1268,22.04,9.1473,18.3972,13.6702,12.5779,5.1694,6.3898,10.2012,12.9644,24.1161,4.0484
2019/2/15,5.65,8.9,10.94,6.1527,5.93,5.2066,5.83,22.9172,31.05,6.39,10.3453,49.0377,9.0571,22.07,9.0675,18.3673,13.3185,12.5285,5.3088,6.4192,10.311,12.9998,24.3154,4.0484
2019/2/18,5.8,9.16,11.21,6.4198,6.07,5.3362,6.04,23.7656,32.0728,6.55,10.5756,50.6489,9.2862,22.78,9.3368,18.7157,13.3463,12.8845,5.4383,6.5074,10.7203,13.6087,25.5798,4.2041
2019/2/19,5.78,9.1,11.39,6.4989,6.12,5.3063,6.07,23.4795,31.487,6.86,10.8681,49.3262,9.2364,22.98,9.257,18.7655,13.0871,12.8054,5.3487,6.3898,10.8301,13.4529,25.1507,4.1944
2019/2/20,5.88,9.2,11.38,7.1518,6.16,5.3961,6.4,24.1701,32.4303,7.05,10.8059,51.3595,9.3161,23.45,9.3767,18.9148,13.4111,12.9537,5.518,6.4486,10.8301,13.1202,26.1469,4.3014
2019/2/21,5.97,9.12,11.29,7.221,6.04,5.3961,6.33,24.032,32.8572,7.76,10.7001,50.6207,9.2464,23.62,9.3468,18.3175,13.4111,12.8548,5.6475,6.429,10.7902,13.0848,26.0166,4.2236
2019/2/22,6,9.26,11.43,7.1023,6.2,5.4859,6.49,24.2194,33.6715,7.8,10.7996,50.8318,9.346,24,9.4266,18.5266,13.4111,13.0427,5.6475,6.4682,10.8201,13.5238,26.2465,4.2722
2019/2/25,6.37,10,12.57,7.3793,6.5,6.0344,7.14,26.4391,36.8589,8.17,11.391,54.7365,10.2826,26.4,10.3742,19.4922,13.4111,14.338,6.0858,6.8015,11.409,14.1468,28.7754,4.6518
2019/2/26,6.45,10.22,12.92,7.4584,6.57,6.6429,7.48,27.3665,37.6136,8.06,11.503,57.8533,11.2391,26.82,10.4939,19.8805,13.4111,14.3974,6.0658,6.8799,11.419,13.984,30.3617,4.788
2019/2/27,6.4,9.95,12.56,7.2012,6.56,6.8025,7.93,26.597,36.3525,7.98,12.6546,55.7074,10.9203,25.88,10.1647,19.6017,13.4111,14.1798,6.036,6.7133,11.6785,13.6583,29.4651,4.6712
2019/2/28,6.35,9.9,12.48,7.2309,6.7,6.4733,7.53,26.5575,36.849,7.77,12.113,56.1788,10.6214,25.58,10.1947,19.8208,13.4111,14.1205,5.9563,6.7133,11.4889,13.6724,29.2888,4.6323
2019/3/1,6.34,9.91,12.44,7.2902,6.6,6.5631,7.51,26.597,36.9383,7.87,12.4429,56.5165,10.7409,25.64,10.1947,21.0552,14.7482,14.1304,5.9862,6.7525,11.449,13.8211,29.5034,4.6615
2019/3/4,6.37,10.03,12.55,8.0222,7.26,6.8324,7.64,26.7844,37.1171,8.16,13.0405,56.5306,10.8705,26.09,10.3543,21.3041,15.4811,14.2787,6.0658,6.8113,11.5488,13.8778,29.5187,4.7004
2019/3/5,6.55,10.28,12.74,8.0123,7.83,6.7825,7.84,27.1198,37.2859,8.15,12.9845,56.1999,11.0897,26.75,10.8031,21.4435,15.5307,14.5457,6.2451,6.8995,11.7085,13.8636,29.4651,4.7491
2019/3/6,6.69,10.9,12.93,8.0717,8.03,6.8623,8.08,28.0077,38.3285,8.7,12.9845,57.3326,11.3487,28.35,11.5712,21.5729,15.4712,15.0599,6.4642,7.0269,12.0379,14.0123,30.377,4.934
2019/3/7,6.94,11.49,12.95,8.3684,8.24,7.5505,8.46,27.8893,38.1299,8.91,13.2646,58.0292,11.7572,31.19,12.3992,21.9313,16.4221,15.5642,6.5738,7.0661,12.6567,14.4867,30.7831,5.0118
2019/3/8,6.47,10.65,11.99,7.7057,7.51,6.8723,7.77,25.5907,35.1113,8.02,12.0197,53.5897,10.8107,30,11.1822,20.7267,15.3524,14.338,5.9463,6.7035,12.3772,13.7432,28.8367,4.6323
2019/3/11,6.71,11.49,12.27,7.9926,7.7,7.1715,8.1,26.4687,36.3326,8.12,12.6732,55.025,11.1495,31.12,11.5513,21.4036,15.6792,14.7929,6.2252,6.8799,13.1658,13.9911,29.4421,4.7199
2019/3/12,6.84,11.94,12.28,8.0519,7.62,7.1615,8.06,26.5871,36.4816,8.22,12.6857,55.0602,11.2591,31.2,11.6411,21.3937,15.7783,15.0994,6.2451,6.8603,13.3754,14.1468,29.2888,4.7199
2019/3/13,6.71,12.58,12.07,8.6058,7.58,6.9421,7.73,29.2409,38.0405,8.02,12.6359,56.425,11.4384,31.7,11.9403,21.4136,14.9661,14.9709,6.275,6.7721,13.3055,13.7291,29.8406,4.7004
2019/3/14,6.59,13.22,11.85,8.9224,7.35,6.7127,7.49,30.5135,38.5668,7.62,12.5923,57.3397,11.2491,31.7,11.9603,20.7267,14.669,14.694,6.1356,6.7035,12.8564,13.5521,29.9632,4.6226
2019/3/15,6.88,13.51,12.02,8.7542,7.39,6.7725,7.62,30.6122,38.2987,7.63,12.6359,56.9668,11.6476,32.41,12.5688,21.9113,14.8274,15.05,6.275,6.7721,12.7765,13.6795,30.0705,4.6323
2019/3/18,6.97,14,12.31,8.8334,7.49,6.8823,7.83,31.0364,38.7157,7.88,13.0405,59.7106,11.827,35.65,12.6885,22.6679,15.4118,15.5148,6.4144,6.9387,12.9362,13.9911,32.2162,4.8172
2019/3/19,7.25,13.95,12.2,9.0806,7.65,6.9621,7.84,30.1189,38.4278,8.06,13.3766,58.4442,11.8469,36.99,12.9777,24.9377,16.125,15.9301,6.3248,6.9289,12.6368,14.1539,31.4039,4.7977
2019/3/20,7.11,13.41,12.3,9.872,7.48,6.8324,7.95,29.596,37.4348,7.85,13.0094,56.7065,11.4982,36.04,12.3393,24.1911,16.64,15.5642,6.275,6.9387,12.3673,14.0406,30.5609,4.7491
2019/3/21,7.16,13.56,12.39,9.9808,7.59,6.8723,7.92,29.6355,37.544,8.46,13.0654,56.411,11.5181,37.43,12.2895,25.5052,16.739,15.5741,6.3746,6.9877,12.3473,14.2247,30.4306,4.7393
2019/3/22,7.07,13.52,12.21,10.0402,7.49,6.9122,7.71,29.1817,36.7199,8.3,13.2584,55.6441,11.5181,39.45,12.3693,25.5848,16.739,15.5246,6.4443,6.9289,12.0578,14.2247,29.6873,4.6518
2019/3/25,6.92,12.82,11.83,9.4269,7.52,6.613,7.51,28.3629,36.0149,8.26,13.4015,54.1877,11.0598,38.4,11.9303,25.8735,15.9665,15.0302,6.1754,6.8015,11.8981,14.0194,28.6987,4.4863
2019/3/26,6.71,12.94,11.56,9.8423,7.19,6.4633,7.25,28.4714,35.856,8.31,12.8724,54.8491,10.8605,36.49,11.7308,24.201,15.7486,14.6347,5.9961,6.6251,11.3292,13.7362,28.6834,4.389
2019/3/27,6.7,12.66,11.67,9.6148,7.19,6.4334,7.21,27.2382,34.6347,8.1,12.7604,54.5395,10.8605,35.3,11.4017,24.659,16.224,14.5853,5.8965,6.6055,11.429,13.8707,27.6336,4.3598
2019/3/28,6.51,12.71,11.56,8.7839,7.05,6.3038,7.09,26.3503,34.2077,7.83,12.499,54.7365,10.7409,33.6,11.3518,22.8471,15.4712,14.4666,5.6873,6.576,11.2194,13.6866,27.7332,4.4085
2019/3/29,6.68,13.14,12.08,8.9422,7.23,6.5531,7.42,27.2185,34.9127,7.85,12.9782,55.7707,11.1096,34.53,11.7707,23.7033,15.6495,14.9116,5.8865,6.7819,11.6686,14.0194,28.7294,4.535
2019/4/1,6.97,13.41,13.09,9.2884,7.53,6.8823,7.86,28.5898,36.3326,8.1,13.4513,61.3499,11.4583,35.54,12.1598,25.3459,16.8381,15.406,6.4742,7.0465,11.978,14.5929,30.6529,4.8172
2019/4/2,7.04,13.99,12.98,9.4368,7.55,6.982,8.04,29.3396,37.0674,8.4,14.1547,66.8377,11.7572,39.09,12.5488,25.3857,16.7589,15.6927,6.9224,7.2229,12.0079,14.5717,32.0246,4.895
2019/4/3,7.06,13.76,12.99,9.3378,7.53,6.9421,7.94,29.1028,36.988,8.32,13.8435,69.3001,11.5978,38.83,12.3792,25.0074,16.7192,15.5246,6.9025,7.1739,11.988,14.6566,32.3771,4.8756
2019/4/4,7.02,13.54,12.98,9.7929,7.7,6.9621,7.92,29.0436,37.1766,8.3,13.8435,70.9957,11.7373,39.32,12.3194,24.8083,16.7886,15.584,6.8029,7.2425,11.8782,15.2372,33.0744,4.934
2019/4/8,7.15,13.78,13.05,10.7721,7.64,7.1815,8.23,29.6651,37.5838,8.35,13.5758,73.0852,11.7572,41.45,12.479,24.7486,17.363,15.6927,7.0917,7.2817,12.0678,14.7982,32.5227,4.9534
2019/4/9,7.03,13.11,12.75,11.8503,7.53,6.9022,8.05,28.9844,36.7497,8.24,13.4638,69.7222,11.4783,38.28,11.9303,24.2906,16.7985,15.3763,6.8726,7.1249,12.1976,14.7912,32.5227,4.8269
2019/4/10,7.01,12.68,12.58,10.8513,7.38,6.7825,7.86,28.8759,36.422,8.4,13.4762,62.94,11.4484,37.95,11.7209,24.4001,16.5211,15.2675,6.7033,7.1445,11.8682,14.7628,32.5227,4.8172
2019/4/11,6.85,12.6,12.44,10.0896,7.58,6.6628,7.52,29.4481,36.5511,8.08,12.8413,64.5722,11.2491,37.09,11.5014,23.325,16.323,14.9808,6.5937,7.0367,11.8682,14.3593,32.5227,4.7588
2019/4/12,6.91,12.5,12.35,10.2874,8.34,6.7027,7.33,28.136,34.5751,7.94,12.8662,64.1571,11.1793,36.39,11.4715,23.0064,16.9966,15.0006,6.5439,7.0269,11.8981,14.692,32.5227,4.7199
2019/4/15,6.87,12.15,12.36,9.8918,8.66,6.6529,7.21,27.5539,34.0389,7.75,12.5861,63.1088,11.0498,35.93,11.1922,23.0861,18.0663,14.8522,6.4642,7.0269,11.8981,14.3239,32.5227,4.7199
2019/4/16,7.13,12.53,12.9,10.2479,8.98,7.0418,7.68,28.3234,34.863,7.91,13.0094,64.5792,11.4384,37.55,11.5313,24.0418,19.869,15.1687,6.6734,7.2131,12.3074,14.3451,32.5227,4.8269
2019/4/17,7.11,12.39,12.71,10.3468,8.8,6.982,7.77,28.9745,35.7368,7.91,12.9471,65.1843,11.4284,37.25,11.3917,23.8825,21.8598,15.1489,6.6037,7.1543,12.2974,14.3734,32.5227,4.7783
2019/4/18,7.15,12.22,12.72,10.5644,8.6,6.9022,7.84,28.284,35.1808,7.77,12.6732,63.137,11.2192,36.22,11.3119,23.992,24.0488,15.0698,6.5539,7.1641,12.2475,14.0902,32.5227,4.6907
2019/4/19,7.49,12.33,12.81,10.4853,8.52,7.1316,7.95,28.1458,34.8332,8.01,12.8289,61.8776,11.3288,36.13,11.4316,23.3847,22.2065,15.228,6.6236,7.2131,12.0678,14.0902,32.5227,4.7199
2019/4/22,7.12,12.35,12.4,10.1391,8.37,6.8224,7.55,27.475,34.4559,8.39,12.418,58.2473,11.1594,35.15,11.1722,22.6779,22.4937,14.7534,6.4842,7.0367,11.8782,13.7716,29.2811,4.496
2019/4/23,7.06,12.49,12.35,10.238,7.84,6.8424,8.31,27.5934,34.3963,8.13,12.5301,57.5648,11.4783,35.6,11.3618,22.7575,20.2453,14.605,6.4344,6.8701,12.7765,13.6795,28.1853,4.4279
2019/4/24,7.06,12.31,12.4,9.9808,7.93,7.0917,8.2,27.475,33.7807,8.35,12.4056,58.7468,11.4982,34.82,11.272,22.5983,20.1859,14.5457,6.4443,6.8603,13.1957,13.4884,28.5531,4.4766
2019/4/25,6.72,11.95,11.97,8.9916,7.43,6.8124,8.11,26.6364,33.026,8.19,11.8267,56.4813,11.6078,34.07,11.0625,22.3494,18.829,13.992,6.0758,6.6349,13.2157,13.2122,27.1814,4.3306
2019/4/26,6.6,11.41,11.65,8.9619,7.2,6.4534,7.31,25.7288,32.0827,7.76,11.7022,54.9968,10.9303,32.62,10.4939,22.3792,18.8488,13.6953,5.9662,6.576,12.8863,13.2335,26.2618,4.2528
2019/4/29,6.33,10.82,11.64,8.5168,6.69,6.0743,6.66,23.9728,30.5238,6.98,11.3287,49.495,10.1332,31.8,9.9952,22.5186,18.2743,13.1712,5.6475,6.4486,12.5469,13.1556,23.6334,4.0581
2019/4/30,6.38,11.11,11.86,8.685,6.81,5.9846,6.7,24.3082,29.4216,7.06,11.3412,49.5161,10.2328,32.95,10.1149,23.0562,18.2743,13.2207,5.5877,6.5172,12.0179,13.3892,22.2846,4.097
2019/5/6,5.85,10.25,10.77,7.8145,6.35,5.4659,6.06,23.0652,28.1307,6.56,10.3701,46.0547,9.4955,29.89,9.1074,20.7466,16.4518,12.2615,5.03,6.0664,11.7684,12.5325,20.9666,3.8051
2019/5/7,5.89,10.44,10.87,7.9134,6.43,5.4759,6.19,23.7262,28.5279,6.57,10.5569,46.6316,9.6549,30.4,9.257,20.2887,16.4221,12.4494,5.1495,6.1056,12.0678,12.9715,21.7405,3.8635
2019/5/8,5.87,10.46,10.72,7.9134,6.3,5.5158,6.21,23.371,28.1407,7.01,10.7001,46.2446,9.6947,29.9,9.2769,19.8805,16.0457,12.4593,5.2391,6.0762,12.1976,13.1414,21.526,3.8635
2019/5/9,5.88,10.8,10.49,7.8145,6.29,5.5058,6.27,22.9369,27.5151,6.93,10.7872,45.7029,9.8043,31.12,9.4764,19.8108,15.9863,12.4296,5.1096,6.0664,12.0279,13.0564,20.8899,3.8246
2019/5/10,6.05,11.58,10.85,8.1409,6.49,5.6454,6.51,23.5881,28.2995,7.11,11.0362,47.1522,10.163,33.9,9.8156,20.3484,16.6796,12.7164,5.2491,6.2134,12.3473,13.2405,21.5106,3.8927
2019/5/13,6.11,11.5,10.63,8.3981,6.39,5.6255,6.38,23.6571,28.1208,7.1,10.9366,46.7512,9.9837,34.58,9.676,20.6869,16.0853,12.5384,5.1694,6.1448,12.2275,12.929,21.5183,3.8051
2019/5/14,6.08,11.83,10.53,8.2003,6.38,5.6554,6.29,23.2132,27.8527,7.2,10.9988,46.0124,10.0933,35.29,9.666,20.438,16.1349,12.6669,5.1594,6.1448,12.0578,12.6812,21.0968,3.7856
2019/5/15,6.15,12.08,10.7,8.319,6.47,5.7252,6.4,23.5683,28.1208,7.11,11.1731,46.5683,10.1531,36.08,9.8455,20.7665,16.9371,12.8251,5.2192,6.2134,12.1876,12.7803,21.3574,3.8246
2019/5/16,6.46,13.29,11.07,8.6751,6.75,6.1142,6.69,24.3378,28.796,7.16,11.9014,48.0739,11.1694,39.69,10.8331,21.9014,17.5116,14.1106,5.3786,6.3604,12.5769,12.7732,22.0011,3.9413
2019/5/17,6.21,13.36,10.55,8.1706,6.37,5.7153,6.36,23.2428,27.664,6.85,11.0549,46.0195,10.9502,37.5,10.5737,20.2887,15.9467,13.1811,5.0698,6.1154,12.6967,12.2422,20.9742,3.8148
2019/5/20,6.34,14.46,10.53,8.3684,6.59,6.0743,6.5,23.6275,27.7236,6.61,11.2042,44.3943,11.558,39.6,11.2421,21.1647,15.6297,13.6063,5.0698,6.233,12.7865,12.3909,20.5374,3.8343
2019/5/21,6.74,15.91,10.96,8.9817,6.95,6.593,6.88,24.1109,28.2002,6.73,11.8267,46.0195,12.7138,43.56,12.3693,22.1403,16.4419,14.8028,5.269,6.3898,12.9163,12.7449,21.3037,3.9511
2019/5/22,6.79,16.01,10.77,8.7641,6.8,6.2539,6.68,23.6374,27.7534,6.65,11.559,44.5983,12.6839,40.65,11.681,21.8018,16.1646,14.5358,5.1594,6.2722,12.8763,12.5183,20.9053,3.9024
2019/5/23,6.56,16.62,10.57,8.596,6.69,6.3237,6.67,22.9468,26.9392,6.47,11.5217,43.3741,12.9629,40.1,11.6111,21.5928,15.4712,14.3479,5.0499,6.233,12.4272,12.2634,20.3075,3.8148
2019/5/24,6.38,14.96,10.51,8.2596,6.67,6.1142,6.6,22.8087,26.7902,6.3,11.447,43.0716,12.0063,37.14,11.2121,21.0552,15.8476,13.814,5.0499,6.1742,12.4272,12.49,20.2386,3.7759
2019/5/27,6.61,15.64,11.16,8.6058,6.93,6.2639,6.84,23.4401,27.3761,6.48,12.1877,44.4717,12.4049,38.2,11.5413,21.6525,16.4716,14.1601,5.1694,6.3408,12.5869,12.66,20.8439,3.8343
2019/5/28,6.56,15.8,11.04,8.5762,6.85,6.194,6.75,23.8248,27.3066,6.49,12.3994,43.7118,12.3949,38.12,11.4515,21.6127,16.5211,14.1007,5.1395,6.429,12.9761,13.93,20.729,3.844
2019/5/29,6.82,17.38,11.27,8.685,7.06,6.5132,6.99,23.8544,27.3264,6.7,13.0343,44.1832,13.471,40.25,12.0201,21.7919,16.8678,14.6347,5.1993,6.4682,12.9761,15.32,21.0049,3.8927
2019/5/30,7.46,16.51,11.54,8.9323,7.39,7.1615,7.69,24.7719,28.0116,6.53,14.3352,45.5903,12.913,38.68,11.6311,22.1204,17.4522,15.2181,5.3288,6.6349,13.066,15.51,22.0854,3.99
2019/5/31,7.44,16.4,11.38,8.7839,7.49,7.4109,8.46,24.1504,27.5548,6.72,14.5904,44.9993,13.0824,39.93,12.3294,21.7322,16.957,15.1489,5.3188,6.5172,12.9761,17.06,21.9934,3.9219
2019/6/3,7.04,15.4,11.09,8.4377,7.16,6.9222,8.13,23.7064,26.8994,6.89,13.1339,43.4093,12.7835,38.12,11.8106,21.1846,16.4419,14.3974,5.1594,6.4976,12.487,16.7,20.7826,3.8732
2019/6/4,6.74,14.88,10.9,8.2398,7.02,6.8823,8.02,23.2033,26.4427,6.78,12.4118,42.8183,12.3451,37.45,11.3119,20.7167,16.016,14.0414,5.0698,6.3212,11.6985,15.05,20.5757,3.7954
2019/6/5,6.75,15.1,10.9,8.2596,6.93,6.7626,7.85,23.2822,26.393,7.02,12.4492,42.3258,12.4149,38.09,11.3618,21.2742,16.0457,14.1403,5.0798,6.3604,11.8981,14.77,20.5834,3.8051
2019/6/6,6.66,15.48,10.81,8.23,7.06,6.6828,7.75,22.7396,25.2412,7.05,12.7977,41.6926,12.7736,39.58,11.6311,20.8063,15.6198,14.1601,5.02,6.4192,11.9081,15.33,20.001,3.7564
2019/6/10,7.33,15.34,11.24,8.497,7.29,7.3511,8.18,23.371,25.8171,7.44,14.08,42.1429,12.6839,40,11.6111,21.2244,16.323,14.9313,5.12,6.4192,12.0279,15.52,20.5451,3.8051
2019/6/11,7.99,16.87,11.52,8.9817,7.9,8.0891,8.46,24.0616,26.4129,7.54,15.49,43.6204,13.6603,42.29,12.3693,21.9611,17.1848,15.5049,5.34,6.5859,12.2675,16.34,21.48,3.9316
2019/6/12,7.81,17.9,11.43,9.0114,7.81,8.8971,8.47,23.9432,26.2838,7.99,17.04,43.2827,14.2681,43.05,12.2396,22.21,17.4423,15.7521,5.45,6.7035,12.0279,16.26,21.81,3.9511
2019/6/13,7.65,18.38,11.45,9.4466,8.03,8.3585,8.53,24.0419,26.2937,7.7,16.17,42.959,13.9393,42.73,12.878,22.1,18.1554,15.5939,5.46,6.7133,11.9281,15.27,21.57,3.9413
2019/6/14,8.18,18.02,11.26,9.2191,8.28,8.5081,8.74,23.3809,25.7277,7.76,17.79,42.8113,13.5707,44.22,12.6785,22.46,17.1848,15.3269,5.56,6.6447,11.978,14.57,21.38,3.9121
2019/6/17,7.9,18.27,11.78,9.2389,7.98,8.2687,8.43,23.2724,25.6483,7.42,18.4,42.5087,13.75,46.7,12.858,23.27,18.9082,15.5345,5.39,6.7329,11.9281,15.05,21.32,3.9121
2019/6/18,7.66,17.59,11.48,9.1202,7.71,7.6303,8.05,22.7298,25.41,7.52,17.62,42.2133,13.28,44.5,12.2595,22.57,18.4724,15.0203,5.43,6.6643,11.8482,14.59,20.89,3.8538
2019/6/19,7.5,17.4,11.51,9.14,7.53,7.6104,7.96,22.9073,25.56,7.39,18.08,42.2133,13.13,43.68,12.07,22.5,18.0366,14.9116,5.38,6.6545,11.8981,14.35,21.09,3.8927
2019/6/20,7.6,16.75,11.7,9.12,7.64,7.8198,8.14,23.2724,25.72,7.58,19.89,42.0725,12.94,42.42,11.71,22.64,18.3337,14.7632,5.61,6.7819,11.9381,14.34,21.42,3.9511
2019/6/21,7.49,16.75,11.78,9.21,7.91,7.6802,8.07,23.5881,25.98,7.8,18.97,42.8535,12.98,42.17,11.77,23.29,18.72,14.6841,5.61,6.7819,11.9081,14.48,21.74,3.9997
2019/6/24,7.48,17.08,11.67,9.12,7.73,7.76,8.1,23.667,26.03,8.01,18.33,42.8746,13.2,42.92,11.81,23.14,18.5912,14.7929,5.59,6.7623,11.8183,14.69,21.78,4.0484
2019/6/25,7.18,16.14,11.51,9.26,7.87,7.32,7.73,23.1737,25.53,8.42,17.53,41.967,12.66,39.71,11.11,22.95,19.5916,14.1897,5.9,6.6839,12.0479,14.18,21.33,4.0484
2019/6/26,7.16,15.64,11.33,9.78,7.55,7.13,7.65,23.4993,25.74,7.72,16.9,41.7137,12.5,38.91,10.85,23,18.72,13.9623,5.53,6.6643,11.7384,14.1,21.26,3.9705
2019/6/27,7.14,15.7,11.39,9.86,7.54,7.11,7.64,23.4894,25.55,7.89,16.75,41.6363,12.55,39.19,10.89,23.28,18.4,13.9722,5.51,6.6741,11.5188,14.13,21.13,3.99
2019/6/28,7,16.23,11.17,9.62,7.49,7.38,7.63,23.1145,25.28,7.8,17.31,42.2133,12.84,40.3,11.06,22.81,18.07,14.1502,5.41,6.5662,11.2294,13.95,21.31,3.96
2019/7/1,6.96,15.79,11.38,10.02,7.9,7.28,7.79,24.0419,26.2,7.56,16.94,43.346,12.59,39.2,10.86,23.41,18.5,14.1007,5.53,6.6937,11.3292,14.17,21.72,4.03
2019/7/2,6.98,15.51,11.11,10.16,7.98,7.17,7.71,24.9396,27.78,7.65,16.8,47.0326,12.49,39.21,10.88,23.97,18.85,14.1502,5.55,6.7329,11.2793,13.92,23.17,4.11
2019/7/3,6.84,14.87,10.76,9.97,7.97,7.03,7.43,24.3773,27.32,7.7,16.02,48.7774,12.19,38.46,10.63,24.18,18.45,13.8634,5.53,6.5638,11.2892,13.57,23.17,4.03
