ÈÕÆÚ,000633.SZ,000795.SZ,000962.SZ,000969.SZ,000970.SZ,002056.SZ,002057.SZ,002130.SZ,002182.SZ,002340.SZ,300127.SZ,300224.SZ,300395.SZ,300489.SZ,300748.SZ,600114.SH,600206.SH,600330.SH,600366.SH,600516.SH,600614.SH,600615.SH,600980.SH,603045.SH,603260.SH,603612.SH,603688.SH,603826.SH,603978.SH,688122.SH,900907.SH
2018/10/16,3.49,3.45,6.47,4.07,6.9168,4.734,3.8183,3.06,5.8315,4.0427,10.5031,5.68,12.7813,11.52,22.0436,6.0251,5.9038,4.9183,4.2276,12.1707,3.5,8.5,9.2609,24.3937,32.3452,12.0762,9.3521,12.4164,20.9,,0.389
2018/10/17,3.6,3.5,6.79,4.2,7.0161,4.7732,3.8183,3.14,5.8907,4.1023,10.7555,5.71,13.0088,11.64,24.2439,5.9403,6.0836,5.0375,4.2276,12.2781,3.53,8.76,9.3308,25.7378,32.5628,12.3935,9.2334,11.5628,22.99,,0.396
2018/10/18,3.38,3.36,6.11,4.14,6.8672,4.5772,3.6592,3.08,5.8414,3.9831,10.1828,5.56,12.8011,11.12,25.4885,5.8365,5.9637,4.9382,4.119,12.0364,3.21,8.87,9.0414,23.7252,30.7097,11.7093,8.8672,11.1559,20.87,,0.369
2018/10/19,3.4,3.4,6.1,4.17,6.9962,4.7144,3.7321,3.15,6.0486,4.0328,10.3963,5.67,13.5232,11.51,25.0902,5.9403,6.1036,5.0972,4.1486,12.4124,3.3,9.3,9.3208,24.4008,33.7841,12.0167,9.0255,11.6124,20.46,,0.381
2018/10/22,3.74,3.53,6.45,4.37,7.3436,4.9889,3.9111,3.29,6.2657,4.2613,10.8234,5.98,14.0673,12.12,26.4443,6.2703,6.3733,5.425,4.3857,13.077,3.45,9.47,9.72,25.9227,34.7247,12.6909,9.6292,12.2675,22.51,,0.405
2018/10/23,3.81,3.46,6.51,4.36,7.2046,4.9105,3.8713,3.23,6.8972,4.1222,10.6584,6.15,13.8596,12.15,24.1245,6.1571,6.2435,5.276,4.3461,12.6809,3.45,9.33,9.6002,25.9583,34.802,12.1853,9.4412,12.5057,23.79,,0.401
2018/10/24,3.75,3.47,6.45,4.37,7.2146,4.9987,3.8647,3.23,6.6209,4.1321,10.639,6.08,14.1069,12.18,25.2993,6.176,6.2734,5.2661,4.356,12.6607,3.39,9.18,9.7499,25.9085,33.8403,12.1952,9.6688,12.4461,22.9,,0.395
2018/10/25,3.83,3.58,6.26,4.35,7.2939,4.9791,3.8713,3.21,6.6604,4.1222,10.9205,6.02,14.3344,12.01,25.7573,6.2043,6.2534,5.3058,4.4153,12.5601,3.34,9.15,9.71,24.6995,32.8506,12.2249,9.4709,13.0714,23.86,,0.394
2018/10/26,3.8,3.6,6.59,4.42,7.2939,4.9791,3.8912,3.27,6.69,4.1619,10.9399,6.09,14.2454,12.11,23.3976,6.2608,6.2734,5.2959,4.3857,12.9427,3.31,9.11,9.7,24.0665,33.1664,12.2249,9.4412,12.1583,23.35,,0.393
2018/10/29,3.8,3.52,6.33,4.32,7.1947,4.9203,3.7984,3.27,6.542,4.0725,10.6584,5.96,14.1366,11.87,23.8258,6.0817,6.1835,5.2561,4.3264,12.7749,3.25,8.99,9.5403,23.3269,32.1416,12.0068,9.4214,12.2079,22.8,,0.389
2018/10/30,4.18,3.57,6.44,4.37,7.2939,5.0575,3.8448,3.27,6.6604,4.1222,10.8526,6.08,14.0278,12.05,24.7019,5.7894,6.2634,5.3555,4.3659,12.9293,3.31,9.09,9.7399,23.4122,32.7102,11.4119,9.4115,12.4858,22.75,,0.393
2018/10/31,4.6,3.93,6.72,4.54,7.7107,5.3417,4.0304,3.48,6.7985,4.2017,11.4835,6.37,14.285,12.42,27.1711,6.1854,6.5132,5.5045,4.5931,13.2985,3.64,9.11,10.1591,23.9527,34.5493,11.9671,9.6787,12.9622,23.52,,0.432
2018/11/1,5.06,4.05,6.64,4.48,7.6115,5.3515,3.9641,3.45,6.7097,4.2116,11.3962,6.28,14.8291,12.6,29.8892,6.0723,6.4233,5.4449,4.5536,13.1575,3.6,8.95,10.0493,23.7323,34.6405,11.9671,9.9657,13.1012,23.2,,0.416
2018/11/2,5.57,4.08,6.79,4.59,7.7901,5.4789,4.0304,3.56,6.8676,4.3705,11.6097,6.39,15.0962,12.72,32.8762,6.3174,6.5931,5.584,4.6622,13.755,3.67,9.33,10.2189,24.5004,35.4758,12.4827,10.3714,13.3989,23.51,,0.422
2018/11/5,5.71,4.01,6.77,4.62,7.7901,5.5672,4.0105,3.5,6.9169,4.3308,11.3962,6.32,14.7895,12.78,31.1537,6.4023,6.6231,5.5741,4.7709,13.5737,3.83,9.38,10.2389,24.9413,34.9213,12.443,10.4506,13.7463,23.3,,0.427
2018/11/6,5.14,4.04,6.65,4.74,7.9489,5.5083,4.0702,3.52,7.0057,4.2911,11.5903,6.43,14.6807,12.58,28.2862,6.3834,6.6231,5.6734,5.245,13.3589,3.81,9.38,10.3986,23.4691,34.1772,12.3736,10.3121,13.8456,24.96,,0.425
2018/11/7,5.16,3.98,6.8,4.66,7.8397,5.4789,4.0171,3.46,6.8972,4.4003,11.3476,6.32,14.6312,12.73,29.4711,6.6757,6.6231,5.5542,5.0672,13.4395,3.83,9.68,10.2688,23.206,34.6405,12.3042,10.3714,13.528,24.75,,0.425
2018/11/8,5.5,3.94,6.72,4.62,7.6909,5.3711,4.0039,3.46,6.8182,4.3109,11.2603,6.24,14.3246,12.69,27.878,6.5249,6.5431,5.5343,5.1265,13.2985,3.74,9.59,10.2289,23.014,33.8192,12.1952,10.3912,13.5974,24.46,,0.42
2018/11/9,4.98,3.9,6.57,4.68,7.6413,5.4103,3.9774,3.46,6.8182,4.2414,11.1923,6.27,14.2751,12.78,27.1612,6.44,6.4832,5.6138,5.0475,13.1172,3.7,9.35,10.2389,23.1491,33.4332,12.0861,10.5298,13.4386,24.19,,0.42
2018/11/12,5,3.99,6.78,4.89,7.8993,5.6162,4.0768,3.58,6.9366,4.3507,11.4641,6.44,14.8291,13.16,27.7187,6.5531,6.7329,5.7927,5.1759,13.3858,3.91,9.54,10.6381,23.5758,34.3036,12.443,10.7178,14.0242,24.71,,0.422
2018/11/13,5.16,4.04,6.93,4.95,7.9688,5.675,4.1365,3.68,7.0156,4.4599,11.5515,6.55,14.8192,13.56,28.0075,6.6663,6.8129,5.8821,5.2746,13.4126,4.04,9.68,10.7279,23.8532,34.6405,12.7107,10.9454,13.8158,24.59,,0.429
2018/11/14,5.26,4.02,6.92,4.9,7.8794,5.6162,4.1232,3.65,6.9564,4.3805,11.5029,6.45,14.9676,13.35,29.6702,6.6474,6.8129,5.8026,5.3339,13.2582,4.03,10.02,10.7578,24.2657,34.5563,12.6413,10.9157,13.915,24.28,,0.427
2018/11/15,5.37,4.05,7.05,5.18,8.0878,5.6456,4.1696,3.83,7.0254,4.4599,11.7165,6.54,15.4226,13.67,28.8936,6.8454,6.9727,5.892,5.5808,13.4797,4.08,10.21,10.9374,25.2044,35.8268,13.0578,10.8861,13.8456,24.54,,0.434
2018/11/16,5.5,4.05,7.1,5.22,8.2565,5.7338,4.1895,3.81,6.9958,4.4897,11.8427,6.55,15.2644,13.63,27.6889,6.8737,7.1026,6.0311,6.1439,13.426,4.24,10.23,10.9374,24.6568,35.532,13.3354,11.183,13.7761,24.87,,0.442
2018/11/19,5.8,4.18,7.15,5.23,8.3062,5.7926,4.3154,3.83,7.0452,4.4202,11.9495,6.82,15.0368,13.62,28.0473,6.77,7.1125,6.1702,6.0056,13.7013,4.23,10.1,11.2269,25.4889,35.3424,13.3255,11.1434,14.6892,24.56,,0.437
2018/11/20,5.22,3.95,6.82,5.07,7.9985,5.4789,4.1431,3.67,6.8084,4.2911,11.4059,6.51,14.8983,13.21,26.6833,6.4683,6.9627,5.9715,5.8377,13.2381,3.96,9.85,10.7279,24.4719,32.7804,12.8,10.6485,14.3518,22.98,,0.426
2018/11/21,5.37,3.96,7.5,5.06,8.0283,5.5279,4.1563,3.72,6.8281,4.2513,11.4738,6.59,14.8588,13.44,26.6932,6.6474,7.0526,6.0311,5.8673,13.0098,4.21,9.93,10.9973,24.0665,32.3803,12.7504,10.7772,14.7289,22.68,,0.435
2018/11/22,5.23,3.99,7.2,5.05,8.0184,5.5966,4.1829,3.82,6.759,4.2613,11.4738,6.52,15.0863,13.49,25.14,6.6663,6.9627,6.0411,5.9957,12.8756,4.11,9.91,10.9774,24.0096,32.633,12.7008,10.6288,14.5701,23.07,,0.432
2018/11/23,4.85,3.73,6.99,4.84,7.542,5.3123,4.037,3.57,6.4334,4.0427,10.7846,6.22,14.6411,12.59,23.8357,6.4777,6.5631,5.6337,5.571,12.0901,3.7,9.6,10.3087,22.7153,31.3133,11.7093,10.1141,14.1036,21.61,,0.389
2018/11/26,4.86,3.76,6.92,4.84,7.5917,5.4593,4.1961,3.58,6.4531,4.0328,10.8234,6.32,14.8192,12.48,23.2184,6.4306,6.633,5.7231,5.6599,12.1304,3.59,9.62,10.3487,22.3952,30.6114,11.4317,10.1042,14.1235,20.99,,0.372
2018/11/27,4.86,3.81,7.19,5.32,7.6909,5.7044,4.1895,3.65,6.4729,4.0427,10.9399,6.34,14.7499,12.79,24.2439,6.4683,6.7629,5.9517,5.6697,12.2244,3.58,9.62,10.6281,22.5375,31.545,11.4813,10.0746,14.0738,21.11,,0.37
2018/11/28,4.7,3.84,7.22,5.24,7.8199,5.9298,4.1895,3.67,6.6308,4.0825,11.0855,6.43,15.3237,12.89,23.9054,6.6192,6.8228,6.0113,5.4919,12.2714,3.62,9.6,10.688,22.4521,32.6049,11.6598,10.2626,14.3518,21.48,,0.367
2018/11/29,4.66,3.94,7.12,5.1,7.7802,5.6946,4.0967,3.7,6.5617,4.0229,11.1438,6.35,15.0863,12.31,22.8002,6.5154,6.683,5.8324,5.3141,12.0633,3.93,9.38,10.4385,21.5063,31.5941,11.2434,9.936,14.3418,20.8,,0.378
2018/11/30,4.63,3.91,7.29,5.11,7.8199,5.8122,4.0901,3.81,6.6505,4.0825,11.2894,6.4,15.4325,12.56,22.402,6.6852,6.723,5.8225,5.4426,12.258,3.73,9.58,10.5183,20.7666,32.0083,11.5705,10.035,14.1731,21.12,,0.371
2018/12/3,4.78,4.14,7.37,5.28,8.0978,5.92,4.1895,3.86,6.7886,4.1917,11.7165,6.62,15.67,12.9,23.8457,6.7417,7.0926,6.0609,5.5907,12.6876,3.8,9.71,10.9774,21.4565,33.005,11.9671,10.4209,15.0664,22.33,,0.383
2018/12/4,4.9,4.11,7.46,5.25,8.1672,5.871,4.2359,3.86,6.8281,4.2017,11.6291,6.62,15.8876,12.98,23.2284,6.7512,7.0726,6.1007,5.65,12.6809,3.9,9.8,10.9474,21.8334,32.8225,12.1456,10.4407,15.0465,22.31,,0.388
2018/12/5,4.71,4.07,7.5,5.22,8.1375,5.9004,4.3154,3.77,6.907,4.2116,11.5029,6.56,15.6106,12.99,22.4816,6.5909,7.2924,6.1305,5.4524,12.5601,3.79,9.76,10.8377,21.2858,32.9137,12.1952,10.3615,15.3641,22.42,,0.382
2018/12/6,4.6,3.98,7.27,5.11,8.0481,5.6946,4.2094,3.73,6.8478,4.1222,11.2894,6.6,15.5611,12.64,21.7747,6.4777,7.3423,6.0113,5.3141,12.6809,3.72,9.64,10.6181,20.9018,32.7593,12.1952,10.411,14.9076,21.65,,0.378
2018/12/7,4.54,3.97,7.2,5.04,8.0581,5.773,4.2425,3.69,6.838,4.1321,11.2894,6.5,15.5315,12.62,21.8146,6.4117,7.2424,5.9616,5.324,12.6272,3.71,9.6,10.6281,20.8733,32.5698,12.1555,10.223,15.0068,21.45,,0.38
2018/12/10,4.41,3.87,6.94,5.05,7.939,5.6652,4.1563,3.61,6.907,4.0725,11.1146,6.33,15.7491,12.37,20.7094,6.2326,7.2124,5.892,5.2845,12.3184,3.62,9.53,10.3487,20.1266,32.3943,11.5408,10.8861,15.3641,20.96,,0.378
2018/12/11,4.49,3.9,6.98,5.01,8.0184,5.6946,4.2226,3.66,6.8577,4.0825,11.202,6.41,15.3237,12.51,21.1973,6.2703,7.2424,5.9119,5.2648,12.3654,3.71,9.58,10.5083,20.5746,32.64,12.6909,10.7574,15.2351,21.29,,0.38
2018/12/12,4.46,3.89,6.92,4.99,8.1474,5.7044,4.2094,3.58,6.7985,4.1321,11.3282,6.49,15.6205,12.5,22.0635,6.3269,7.2224,5.902,5.324,12.2982,3.65,9.72,10.4784,21.0724,32.5417,12.9487,10.698,15.1855,21.26,,0.379
2018/12/13,4.46,3.9,6.91,4.97,8.2069,5.7828,4.2359,3.62,6.8972,4.1421,11.27,6.55,15.3831,12.62,21.7548,6.3929,7.2924,5.9815,5.324,12.4325,3.65,9.81,10.668,20.8377,32.8576,13.5634,10.7475,15.3046,21.48,,0.38
2018/12/14,4.14,3.78,6.64,4.67,7.9787,5.577,4.1099,3.5,6.6801,4.0427,10.8914,6.32,14.7895,12.07,22.402,6.2797,6.9527,5.6933,5.1067,12.2378,3.45,9.63,10.2588,21.0369,32.4785,13.2263,10.9355,13.8753,20.56,,0.369
2018/12/17,4.55,3.8,6.67,4.84,7.939,5.5181,4.0834,3.49,6.8577,4.0725,10.8623,6.28,14.6807,12.05,24.5825,6.2231,7.1425,5.6734,5.1265,12.2445,3.49,9.7,10.2489,23.142,31.903,13.2362,10.7178,14.2327,20.7,,0.367
2018/12/18,4.59,3.8,6.68,4.85,7.8497,5.4201,4.0238,3.45,6.7689,4.0527,10.8137,6.22,14.3938,11.96,23.4076,6.0534,7.1425,5.6536,5.1166,12.211,3.41,9.73,10.209,22.5233,31.7556,13.4345,10.5595,14.2624,20.51,,0.364
2018/12/19,4.75,3.75,6.6,4.72,7.7107,5.3025,3.984,3.45,6.7196,3.9931,10.7264,6.03,14.0377,11.78,21.725,5.9874,6.9927,5.5443,5.0376,12.0499,3.4,9.82,9.9994,21.805,31.3204,12.8595,10.124,13.8555,20.25,,0.362
2018/12/20,4.65,3.75,6.66,4.82,7.7405,5.3515,3.9906,3.44,6.6604,3.9931,10.7652,6.07,13.8596,11.94,21.7946,6.0534,7.0526,5.594,5.1265,12.07,3.4,9.9,10.0892,21.8761,31.5309,12.8991,10.1834,13.9448,20.1,,0.364
2018/12/21,4.47,3.71,6.46,4.72,7.6016,5.3221,3.9177,3.41,6.6505,3.9136,10.8137,5.98,13.6519,11.82,22.402,5.978,6.9227,5.6635,4.9684,11.882,3.43,9.89,10.0193,22.2103,31.5309,12.9983,10.2329,13.8654,20.07,,0.363
2018/12/24,4.39,3.73,6.5,4.71,7.6909,5.4495,3.9641,3.44,6.7097,3.9633,10.9011,6.07,13.7211,11.99,22.8102,6.0628,6.9527,5.743,5.0277,11.7881,3.42,10.14,10.1591,22.6086,31.7977,12.9586,10.4407,13.8356,20.29,,0.362
2018/12/25,4.33,3.65,6.25,4.57,7.4428,5.2829,3.9044,3.32,6.5321,3.9136,10.6875,6.01,13.6222,11.83,22.1033,5.978,6.7929,5.6834,4.8203,11.2644,3.36,10.13,9.9794,22.3241,31.3414,12.3538,10.5199,13.8456,20.08,,0.359
2018/12/26,4.39,3.61,6.23,4.6,7.4527,5.3907,3.8779,3.26,6.4137,3.8739,10.6681,6.01,13.5826,12.04,24.3136,5.9403,6.633,5.6635,4.9487,11.3316,3.31,10.25,9.9495,22.3028,31.2431,11.9572,10.6189,13.8456,19.56,,0.354
2018/12/27,4.17,3.55,6.03,4.52,7.4229,5.3221,3.8382,3.23,6.1275,3.8143,10.4643,5.89,13.6815,11.66,22.8699,5.8648,6.4432,5.5145,4.7511,11.1033,3.26,10.1,9.7798,21.3356,30.815,11.5507,10.7178,13.8952,19.06,,0.355
2018/12/28,4.59,3.57,6.13,4.55,7.2741,5.4201,3.858,3.24,6.1571,3.8143,10.4351,5.89,14.1959,11.68,21.6154,5.912,6.5232,5.4747,4.9487,11.2174,3.59,10.48,9.7699,20.411,30.7448,11.5408,10.8861,13.8456,18.85,,0.391
2019/1/2,4.77,3.55,6.18,4.55,7.4229,5.4103,3.8448,3.2,6.0585,3.8242,10.4351,5.92,14.374,11.7,21.5159,5.9214,6.5132,5.4747,4.919,11.3786,3.95,10.34,9.7599,20.2261,30.2955,11.5309,10.7376,13.7066,19.04,,0.414
2019/1/3,4.91,3.58,6.26,4.61,7.413,5.4201,3.8779,3.27,6.2065,3.8242,10.4643,5.97,14.3048,11.93,21.5856,5.9497,6.5431,5.5244,4.8894,11.1839,4.35,10.09,9.7898,20.1266,29.5515,11.4317,10.4704,13.26,19.05,,0.455
2019/1/4,4.86,3.81,6.46,4.75,7.7008,5.626,4.0039,3.46,6.2953,3.9335,10.7943,6.17,14.4927,12.14,22.4916,6.0628,6.8328,5.7927,5.0277,11.4725,4.79,10.48,10.1092,20.5319,30.2253,11.8085,10.7673,13.4386,19.49,,0.501
2019/1/7,5.35,3.89,6.86,4.91,7.939,5.7632,4.0768,3.81,6.4531,3.9931,10.9496,6.36,15.0863,13.35,23.2981,6.1288,7.0526,5.9517,5.1759,11.5934,5.27,10.69,10.3886,20.9089,30.5693,11.9969,11.3215,14.1632,19.98,,0.55
2019/1/8,5.16,3.87,6.67,4.89,7.8794,5.773,4.0768,4.03,6.4038,3.9633,11.6,6.39,15.0269,13.07,23.8755,6.0817,7.0226,5.9815,5.1462,11.4725,5.8,10.56,10.4285,20.4679,30.3727,11.749,11.371,14.183,19.91,,0.496
2019/1/9,5.17,3.82,6.64,4.92,7.8695,5.7926,4.0304,4.01,6.3841,3.9533,11.4544,6.29,15.0764,12.88,23.7063,6.2231,7.0526,5.9318,5.1166,11.5262,6.35,10.48,10.4584,20.5391,30.5342,11.6003,11.1137,14.2724,19.88,,0.456
2019/1/10,5.12,3.83,6.62,4.98,7.8497,5.8612,4.0635,3.93,6.4433,3.9434,11.2797,6.21,15.4622,12.71,24.5526,6.1571,7.0826,6.0013,5.087,11.4054,5.72,10.51,10.4485,20.6173,30.099,11.5011,12.2221,14.2327,19.57,,0.41
2019/1/11,5.07,3.89,6.77,5.13,7.9787,5.871,4.1166,3.86,6.3939,4.0229,11.27,6.38,15.5315,12.82,27.0118,6.2326,7.1625,6.0013,5.3635,11.4323,5.7,10.65,10.4884,21.5489,30.3798,11.8184,11.8955,14.6197,20.13,,0.434
2019/1/14,5.07,3.9,6.74,5.29,8.0283,5.8024,4.0702,3.89,6.463,3.9831,11.1146,6.38,15.4325,12.54,24.7218,6.1666,7.1026,6.051,5.4919,11.3114,5.86,10.48,10.4285,20.7026,29.6497,11.6994,11.8658,14.7785,19.82,,0.438
2019/1/15,5.11,3.95,6.85,5.17,8.0382,5.9102,4.1298,3.9,6.4433,4.003,11.2603,6.42,15.4622,12.69,24.1543,6.1666,7.2124,6.0609,5.4228,11.4457,6.45,10.49,10.5483,20.788,29.9797,11.7688,12.0835,14.9175,20.2,,0.482
2019/1/16,5.15,3.89,7,5.05,7.9191,5.7828,4.0967,3.83,6.4827,4.003,11.2117,6.32,15.6403,12.6,24.463,6.1571,7.1026,6.051,5.2549,11.4927,6.16,10.55,10.5183,21.3854,29.7972,11.8283,11.8361,14.7984,20.03,,0.461
2019/1/17,4.96,3.99,6.89,5.29,7.8695,5.6848,4.0901,3.77,6.3742,3.9732,11.1049,6.31,15.3039,12.5,25.5781,6.0817,7.1125,6.0113,5.2648,11.3718,6.78,10.34,10.3786,20.5391,29.6217,11.5111,12.0044,14.7686,19.64,,0.485
2019/1/18,4.92,3.98,6.9,5.23,8.0481,5.8024,4.1033,3.73,6.542,4.0328,11.2311,6.34,15.4325,12.47,25.0803,6.1666,7.1425,6.0013,5.2944,12.4526,6.1,10.39,10.5283,20.788,30.7799,12.6612,12.4695,14.9076,20.35,,0.442
2019/1/21,4.95,3.92,6.82,5.35,7.9886,5.7926,4.1365,3.72,6.5124,4.0427,11.2214,6.36,15.5512,12.54,25.7175,6.1571,7.1525,6.0411,5.2549,13.0702,5.72,10.31,10.5283,20.7026,32.1557,13.1172,12.4101,14.9076,20.4,,0.447
2019/1/22,4.8,3.84,6.7,5.17,7.8695,5.675,4.0702,3.74,6.611,3.9931,11.0273,6.28,15.8282,12.37,27.2508,6.0346,7.0426,5.9616,5.0968,12.6272,5.57,10.26,10.3686,21.3,31.9732,12.6215,12.2518,14.5403,20.3,,0.445
2019/1/23,4.69,3.92,6.95,5.69,7.9191,5.6946,4.1033,3.87,6.5518,3.9831,11.1438,6.32,15.6897,12.31,27.7785,6.1006,7.0226,6.2497,5.2648,12.9561,5.41,10.22,10.5782,21.6912,31.9732,12.6512,12.3012,14.8579,20.05,,0.441
2019/1/24,4.66,3.9,7.03,5.64,7.9688,5.7632,4.1232,3.87,6.5716,3.9434,11.2311,6.31,16.1646,12.4,26.6833,6.0911,7.2124,6.2497,5.3438,12.8554,5.31,10.14,10.5682,21.5347,32.5698,12.7008,12.1528,15.1358,20.05,,0.441
2019/1/25,4.52,3.86,6.81,5.63,7.7405,5.7338,4.0768,3.86,6.4334,3.9533,11.0467,6.38,15.8282,12.17,25.3989,6.2514,7.1125,6.2001,5.2351,12.9964,4.87,10.12,10.4784,20.6528,32.3241,12.6711,12.2913,15.0465,19.56,,0.42
2019/1/28,4.56,3.86,6.62,5.34,7.8497,5.6848,4.0768,3.9,6.4137,3.9633,10.8526,6.28,15.6502,12.04,25.8071,6.3646,7.1125,6.1106,5.324,12.701,4.86,10.15,10.3487,20.4893,32.1486,11.7193,12.9247,14.8381,19.27,,0.426
2019/1/29,4.32,3.67,6.4,4.82,7.5619,5.5966,3.9641,3.78,6.2361,3.864,10.6487,5.65,15.5413,11.61,26.8127,6.3174,6.8328,5.9318,5.0475,12.7816,4.72,10.18,9.9994,19.0953,33.1313,11.7688,12.6179,15.3244,18.66,,0.422
2019/1/30,4.25,3.66,6.42,4.75,7.5023,5.5868,3.8978,3.69,6.2657,3.8342,10.5516,5.6,16.1943,11.3,24.1344,6.4683,6.7929,6.1901,5.0475,12.7682,4.48,10.14,9.8697,18.5051,33.4613,11.3425,12.4596,14.8976,18.22,,0.414
2019/1/31,4.68,3.57,6.24,4.6,7.3833,5.5475,3.858,3.43,6.0683,3.7845,10.4449,5.73,15.4721,11.1,21.725,6.5343,6.663,6.0311,4.8993,12.2848,4.03,9.91,9.68,17.0329,32.9559,11.5705,12.4299,14.8877,17.69,,0.373
2019/2/1,4.86,3.68,6.49,4.79,7.6313,5.8612,3.9376,3.52,6.2262,3.8937,10.7361,5.84,16.6196,11.42,21.944,6.572,6.9128,6.4981,5.0475,12.5466,4.18,10.47,9.9694,17.5023,33.8473,11.7787,12.8159,15.1259,18.35,,0.383
2019/2/11,4.91,3.8,6.75,4.92,7.939,5.9984,4.0039,3.59,6.4827,4.0725,11.037,5.97,17.1044,11.75,22.9795,6.6569,7.1525,6.6472,5.1956,12.9226,4.6,10.28,10.2189,18.1779,34.7528,12.453,13.756,15.7313,19.09,,0.421
2019/2/12,5.07,3.84,6.81,5,7.9886,5.9788,4.0635,3.68,6.759,4.0924,11.0855,6.02,17.1143,11.93,23.089,6.6474,7.3323,6.7763,5.3339,12.936,4.63,10.47,10.3586,18.4837,35.167,12.4926,13.6966,15.7313,18.95,,0.41
2019/2/13,5.01,3.96,6.88,5.15,8.2069,6.1748,4.1762,3.78,6.8676,4.1917,11.3379,6.27,17.3913,12.06,23.547,6.9492,7.5421,7.0446,5.3932,13.5536,4.72,10.67,10.6181,18.818,35.188,12.7008,13.855,15.8505,19.76,,0.414
2019/2/14,4.93,3.97,6.86,5.18,8.4451,6.3415,4.163,3.84,6.7886,4.2017,11.3476,6.33,17.6089,12.1,24.4431,6.9303,7.7818,6.9254,5.403,13.4395,4.78,10.65,10.658,18.882,36.6129,12.5818,14.0331,15.771,19.68,,0.419
2019/2/15,4.9,3.95,6.83,5.15,8.2863,6.214,4.1497,3.82,6.8577,4.1818,11.3573,6.32,17.322,12.08,25.2296,6.7229,7.642,6.9452,5.324,13.3858,4.81,10.73,10.5981,18.8678,36.7533,12.9884,14.043,15.513,19.57,,0.427
2019/2/18,5.04,4.07,7.06,5.37,8.5642,6.4493,4.5673,3.97,7.0156,4.3109,11.7068,6.53,18.2321,12.5,25.5881,6.8737,8.0416,7.2433,5.4919,13.7214,4.97,10.74,10.9175,19.5149,38.7538,13.5337,14.2607,15.8107,20.26,,0.439
2019/2/19,5.08,4.11,6.99,5.41,8.5245,6.3709,4.4745,3.98,6.9564,4.3507,11.6485,6.67,17.8068,12.46,25.15,6.7983,7.9017,7.144,5.4623,13.6207,5.47,10.59,10.8676,19.3229,38.3186,13.2561,14.1123,15.6817,21.1,,0.464
2019/2/20,5.01,4.13,7.15,5.43,8.584,6.3709,4.448,4.03,7.0156,4.4897,11.6097,6.69,17.9848,12.62,25.4287,7.0529,8.0815,7.3228,5.6895,13.5871,6.02,10.56,10.9175,19.4723,38.6626,14.3665,13.8253,16.4063,21.45,,0.476
2019/2/21,4.91,4.04,6.98,5.42,8.4153,6.2925,4.395,3.92,6.8676,4.4202,11.6,6.6,17.6485,12.49,24.4729,6.8549,7.8218,7.144,5.5512,13.8288,6.31,10.4,10.9275,19.2376,37.35,14.1781,14.0034,16.1978,20.93,,0.465
2019/2/22,5.15,4.14,7.27,5.75,8.6733,6.6551,4.4414,4.17,7.5089,4.4599,11.833,6.73,17.8364,12.8,24.5128,6.9775,8.0116,7.6308,5.6105,14.1443,6.18,10.36,11.1171,19.6856,39.3856,14.8722,14.1123,16.6842,21.32,,0.468
2019/2/25,5.37,4.36,7.63,5.95,9.3184,7.057,4.6137,4.37,7.8148,4.7381,12.4639,7.05,18.9444,13.34,26.2651,7.2415,8.4312,8.386,5.9661,15.1446,6.8,10.73,11.6859,20.475,40.3683,15.5761,15.2207,17.369,22.88,,0.511
2019/2/26,5.38,4.31,7.72,6.03,9.3184,6.8805,4.6204,4.3,7.5879,4.7679,12.3377,7.1,18.3706,13.14,26.5837,7.0717,8.3213,8.0978,6.055,15.1983,6.39,10.8,11.4863,20.9942,39.6593,16.0619,14.8743,16.436,23.14,,0.487
2019/2/27,5.38,4.25,7.58,6.23,9.1596,6.8119,4.5408,4.27,7.8839,4.7281,12.2018,6.99,18.2717,13.15,25.6279,6.8832,8.2214,7.7799,5.9661,15.1311,5.75,10.74,11.4364,20.8377,38.9504,15.6653,14.9634,16.039,22.6,,0.465
2019/2/28,5.67,4.26,7.57,5.98,9.1001,6.7923,4.5342,4.32,7.726,4.6884,12.1339,7.16,18.3014,13.39,26.295,6.9492,8.1714,7.8296,6.0056,14.9297,5.71,11.31,11.4763,21.3356,40.0033,15.7744,14.6962,16.3765,23.05,,0.458
2019/3/1,5.54,4.25,7.54,6.01,9.1298,6.8217,4.5011,4.28,7.6767,4.6884,12.3086,7.14,18.1431,13.33,26.5937,6.9114,8.2214,7.76,6.0056,15.0707,5.84,11.37,11.5063,21.1222,39.6172,15.4373,14.8545,16.4162,23.04,,0.467
2019/3/4,6.09,4.31,7.66,6.16,9.1794,6.8413,4.5673,4.4,7.6767,4.7977,12.7551,7.16,18.8257,13.45,27.0815,7.0057,8.3113,7.8196,6.0352,15.2453,6.11,11.37,11.5761,21.1009,39.6242,15.4373,14.9832,16.575,23.14,,0.473
2019/3/5,6.15,4.43,7.83,6.28,9.497,7.106,4.6999,4.49,7.8247,5.1155,12.9008,7.32,19.2907,13.85,27.0019,7.2132,8.6609,8.1078,6.4007,15.4399,6.53,11.77,11.9055,21.3996,39.4488,15.933,15.4186,16.6445,23.35,,0.49
2019/3/6,6.25,4.87,8.23,6.4,9.7848,7.3412,4.7861,4.81,7.9727,5.2943,13.1823,7.52,18.8455,14.08,28.4456,7.3735,8.7109,8.0481,6.6871,15.5004,6.52,12.18,12.2747,21.805,40.0805,16.0718,15.2702,16.4857,24.13,,0.489
