ÈÕÆÚ,000060.SZ,000426.SZ,000603.SZ,000612.SZ,000630.SZ,000688.SZ,000751.SZ,000758.SZ,000807.SZ,000878.SZ,000933.SZ,002114.SZ,002160.SZ,002171.SZ,002203.SZ,002295.SZ,002379.SZ,002501.SZ,002540.SZ,002578.SZ,002806.SZ,002824.SZ,300328.SZ,300337.SZ,300697.SZ,600219.SH,600255.SH,600331.SH,600338.SH,600362.SH,600490.SH,600497.SH,600531.SH,600595.SH,600768.SH,600888.SH,600961.SH,601020.SH,601137.SH,601168.SH,601212.SH,601388.SH,601600.SH,601677.SH,603003.SH,603115.SH,603527.SH,603876.SH,688388.SH
2019/2/13,4.187,6.28,9.47,4.12,2.0642,11.97,3,3.9819,3.92,8.65,4.2096,7.08,3.58,5.04,7.7527,7.069,3.23,2.71,4.3257,3.32,16.2707,9.1632,8.5406,3.58,10.8571,2.2115,1.9,2.33,14.0892,13.6864,4.61,4.4223,3.7738,2.21,10.23,4.4481,8.22,8.8107,7.3709,5.77,3.15,2.1593,3.85,9.3521,7.25,,10.74,17.3388,
2019/2/14,4.2263,6.58,9.37,4.1,2.0444,11.87,2.98,3.9619,3.9,8.6,4.1997,7.07,3.52,5.05,7.7229,7.1385,3.22,2.71,4.3257,3.3,16.3901,9.1832,8.3417,3.7,10.8473,2.2017,1.89,2.38,14.1177,13.6765,4.61,4.3829,3.754,2.22,10.47,4.4777,8.3,8.781,7.4204,5.78,3.14,2.1692,3.85,9.3031,7.29,,10.8382,17.458,
2019/2/15,4.1969,6.42,9.16,4.07,2.0247,11.82,2.96,3.922,3.86,8.46,4.1598,7.06,3.48,5.05,7.6832,7.1484,3.17,2.71,4.2986,3.3,16.3603,9.1233,8.1031,3.69,10.8964,2.2017,1.92,2.38,13.9466,13.5384,4.59,4.3632,3.7738,2.28,10.44,4.4678,8.21,8.7711,7.46,5.73,3.14,2.1593,3.79,9.3031,7.28,,10.7106,17.3785,
2019/2/18,4.2951,6.57,9.6,4.18,2.084,11.95,3.03,4.0518,4,8.77,4.2994,7.25,3.58,5.29,7.8322,7.5654,3.23,2.83,4.4615,3.35,17.1763,9.3728,8.3716,3.84,11.2501,2.2409,1.99,2.47,14.5954,13.9528,4.74,4.4814,3.893,2.35,10.6,4.5763,8.3,9.0684,7.5789,5.87,3.21,2.2488,3.87,9.4601,7.51,,11.0345,17.8356,
2019/2/19,4.2755,6.83,9.74,4.28,2.0741,11.89,3.05,4.0218,4.01,8.71,4.2595,7.31,3.6,5.26,7.8024,7.4959,3.33,2.88,4.4524,3.34,17.1166,9.4227,8.2522,3.89,11.1126,2.2311,2.01,2.59,14.5527,13.8542,4.82,4.4518,3.9129,2.4,10.7,4.6158,8.29,9.0684,7.5888,5.85,3.29,2.2687,3.86,9.4895,7.46,,11.0247,17.8753,
2019/2/20,4.305,7.51,10.71,4.44,2.1136,12.04,3.07,4.0717,4.09,8.9,4.3393,7.41,3.65,5.27,7.8322,7.5456,3.32,2.87,4.4615,3.37,17.3256,9.4427,8.5605,3.97,11.3681,2.2506,2.05,2.62,14.7951,14.2193,5.3,4.5011,3.9327,2.55,10.64,4.6947,8.26,9.3261,7.6681,5.94,3.31,2.2787,3.94,9.5484,7.62,,11.2309,18.5709,
2019/2/21,4.2853,7.44,11.02,4.38,2.0938,12.01,3.07,4.0717,4.1,8.84,4.3194,7.48,3.65,5.31,7.8223,7.5059,3.31,2.83,4.4705,3.42,17.8729,9.283,8.6897,3.91,11.2305,2.2213,2.01,2.58,14.8949,14.1798,5.52,4.5897,4.33,2.51,10.56,4.6552,8.24,9.3459,7.6384,5.9,3.46,2.219,3.87,9.5386,7.5,,11.0051,18.233,
2019/2/22,4.3345,7.33,10.92,4.6,2.1136,11.92,3.13,4.1416,4.14,9.03,4.3692,7.52,3.67,5.53,7.8322,7.5754,3.33,2.9,4.5067,3.42,18.669,9.5824,9.5547,3.94,11.3681,2.2506,2.06,2.61,14.9947,14.3772,5.51,4.7473,4.5783,2.54,10.7,4.7341,8.35,9.4054,7.7275,5.99,3.41,2.3284,3.89,9.5288,7.62,,11.1523,18.3622,
2019/2/25,4.7669,7.35,11.39,4.79,2.321,12.39,3.44,4.5607,4.5,9.93,4.6984,8.03,3.89,5.8,8.1404,7.8931,3.51,3.07,4.8144,3.54,19.4055,10.0815,10.5092,4.2,11.9478,2.3876,2.19,2.87,16.157,15.8178,5.83,5.22,5.0351,2.7,11.06,4.9511,9.1,10.3469,8.0842,6.39,3.6,2.4777,4.13,9.9508,8,,11.7315,19.1671,
2019/2/26,4.875,6.67,11.51,4.72,2.3407,12.28,3.78,4.7903,4.61,10.38,4.8381,8.2,3.95,5.67,8.1304,8.0023,3.52,3.1,4.8054,3.52,18.8084,10.0316,11.2449,4.23,11.9085,2.4464,2.3,3.16,17.4333,15.9954,5.75,5.2594,4.9358,2.74,10.96,4.8722,9.17,10.7433,8.0545,6.41,3.61,2.5075,4.2,9.9017,7.93,,12.0162,19.1869,
2019/2/27,4.7866,6.34,11.19,4.59,2.321,12.23,3.88,4.8601,4.55,10.15,4.888,8.15,4,5.72,8.1304,7.7243,3.51,3.17,4.7511,3.49,18.4103,10.1813,10.1214,4.18,11.7709,2.4366,2.32,3.48,17.1837,15.5909,5.67,5.3481,5.343,2.68,10.98,4.8327,8.88,10.4658,8.0743,6.35,3.59,2.6369,4.21,9.9508,7.97,,11.9475,18.8094,
2019/2/28,4.7669,6.54,11.16,4.73,2.3407,12.21,3.72,4.7404,4.59,10.22,4.9877,8.28,3.95,5.68,8.1503,7.8633,3.51,3.16,4.8144,3.49,20.2513,10.1414,9.9027,4.2,11.9478,2.5051,2.39,3.16,17.2907,15.3442,5.72,5.2299,5.2536,2.59,11.15,4.8525,9.06,10.4955,8.0247,6.39,3.53,2.5772,4.26,10.1176,7.98,,12.2028,19.2267,
2019/3/1,4.8161,6.5,11.19,4.71,2.3506,12.44,3.79,4.7404,4.59,10.29,4.9378,8.33,3.93,5.74,8.1602,7.8434,3.46,3.23,4.7782,3.53,19.8234,10.2312,10.0817,4.09,11.8495,2.5051,2.35,3.26,17.4903,15.4823,5.64,5.2791,5.3529,2.64,10.93,4.9215,9.04,10.4163,8.0941,6.4,3.6,2.5573,4.25,10.1274,8,,12.0555,18.9783,
2019/3/4,4.9537,6.68,11.13,4.81,2.3901,13.23,3.9,4.9998,4.77,10.38,5.0376,8.47,4.32,5.74,8.2298,7.8732,3.52,3.29,4.8325,3.55,19.9428,10.4309,10.0419,4.18,11.9281,2.554,2.37,3.59,17.8611,15.6402,5.78,5.3678,5.5515,2.66,11.48,4.9511,9,10.6442,8.1535,6.46,3.96,2.7165,4.3,10.1961,8.13,,12.1242,18.9882,
2019/3/5,5.0028,6.89,11.21,4.93,2.4296,13.11,3.88,5.0198,5.11,10.6,5.2271,8.7,4.35,5.93,8.2398,7.9824,3.74,3.39,4.923,3.62,20.1518,10.5207,10.4694,4.32,12.2032,2.5931,2.61,3.95,17.8254,15.8672,5.97,5.3776,5.631,2.86,11.68,5.0103,8.97,10.9118,8.2229,6.58,4.36,2.9453,4.39,10.5788,8.6,,12.2518,19.3757,
2019/3/6,5.1011,6.98,11.36,5.19,2.5284,12.98,3.94,5.0897,5.14,10.76,5.4266,8.75,4.36,6.22,8.3789,8.2902,3.77,3.54,4.9864,3.7,20.5698,10.9599,10.4694,4.46,12.6552,2.6714,2.87,4.16,17.9038,16.3013,6.02,5.4663,5.909,3.01,11.51,5.1089,8.96,11.2686,8.6588,6.76,4.8,2.9652,4.58,10.6966,9.02,,12.5071,19.9222,
2019/3/7,5.2878,7.31,11.43,5.28,2.7852,13.1,4.11,5.2294,5.56,11.24,5.8057,9.1,4.47,6.74,8.4485,8.32,3.95,3.78,5.1493,3.78,21.1171,11.1795,10.2507,4.68,13.0187,2.8671,2.99,4.13,17.9609,16.5776,6.14,5.6239,6.1772,3.31,11.48,5.2766,9.07,11.5461,9.5207,6.83,5.28,3.0747,4.69,10.8143,9.01,,12.7525,21.0251,
2019/3/8,4.8947,6.59,10.77,4.75,2.7951,12.48,3.72,4.7903,5.02,10.4,5.2271,8.19,4.12,6.67,8.2298,7.7739,3.65,3.4,4.8144,3.51,23.2268,10.6704,9.4951,4.21,12.0755,2.6518,2.69,3.72,17.312,15.3244,5.56,5.1314,5.5714,3.09,10.9,4.9215,9.43,10.6541,9.5603,6.49,5.3,2.7662,4.32,10.2353,8.33,,11.8199,20.9655,
2019/3/11,5.0519,6.82,11.15,4.94,2.8049,12.58,3.84,4.94,5.14,10.59,5.3269,8.41,4.23,6.9,8.369,8.0221,3.74,3.58,5.2398,3.63,24.1722,10.9299,9.8828,4.42,12.6061,2.7301,2.79,3.76,17.5188,15.729,5.76,5.2693,5.7899,3.13,11.22,5.0695,9.77,11.0109,9.699,6.65,5.24,2.8259,4.41,10.4905,8.72,,12.5955,22.0287,
2019/3/12,5.0618,6.99,11.14,5,2.8247,12.45,3.83,4.9499,5.14,10.62,5.2571,8.54,4.28,6.9,8.3888,8.2505,3.76,3.59,5.2307,3.66,26.0531,11.0098,10.0021,4.53,12.9107,2.7888,2.79,3.8,17.3905,15.6402,5.81,5.2791,5.7799,3.07,11.68,5.1582,9.56,10.9911,9.6792,6.67,5.52,2.8259,4.38,10.6181,8.88,,12.6544,21.8598,
2019/3/13,5.0323,6.78,10.88,4.88,2.716,12.13,3.84,4.91,4.94,10.46,5.0775,8.45,4.24,6.54,8.4286,8.2803,3.68,3.46,5.0678,3.66,23.4458,10.8501,9.853,4.49,13.1563,2.7008,2.67,3.56,17.2193,15.3738,5.89,5.2693,5.5614,2.9,11.22,5.0004,9.35,10.7532,9.6297,6.53,4.97,2.6966,4.3,10.4709,8.63,,13.0372,20.5979,
2019/3/14,4.8849,6.48,10.35,4.82,2.558,11.95,3.72,4.7603,4.88,10.24,5.0376,8.23,4.1,6.39,8.2298,8.0221,3.52,3.31,4.923,3.57,21.0972,10.6105,9.4851,4.94,12.3801,2.6323,2.5,3.46,17.6971,15.206,6.02,5.1413,5.3827,2.78,10.86,4.8722,9.19,10.664,9.5108,6.47,4.54,2.607,4.24,10.1568,8.41,,12.3009,19.9322,
2019/3/15,4.9438,6.54,10.87,4.85,2.5877,12,3.8,4.8601,4.92,10.34,5.1274,8.33,4.17,6.4,8.3093,8.2207,3.61,3.5,4.9773,3.59,21.2465,10.8501,9.4951,4.8,12.439,2.6518,2.5,3.81,17.6543,15.4922,6.35,5.1905,5.4423,2.83,10.96,4.9511,9.2,10.6838,9.3226,6.54,4.59,2.6468,4.29,10.3531,8.61,,12.3402,20.3992,
2019/3/18,5.0913,6.79,10.94,5.08,2.6469,12.36,3.86,5.0398,5.03,10.64,5.297,8.53,4.27,6.7,8.5379,8.3895,3.67,3.55,5.0407,3.68,21.5649,11.9381,9.5448,4.55,12.8026,2.7008,2.63,4.1,18.0821,15.8474,6.43,5.3481,5.3628,2.98,11.17,5.1286,9.54,11.1199,9.382,6.74,4.62,2.7364,4.4,10.8143,8.73,,12.5758,20.6575,
2019/3/19,5.0421,6.82,10.91,4.97,2.6272,12.34,3.81,4.9699,4.99,10.56,5.2271,8.59,4.3,6.62,8.5479,8.598,3.62,3.47,5.1131,3.69,21.9431,11.7385,10.0419,4.45,12.9205,2.6812,2.61,3.95,17.968,15.7389,6.4,5.289,5.3728,2.93,11.31,5.3259,9.49,11.2686,9.382,6.67,4.63,2.7165,4.37,10.569,8.97,,12.5267,20.3197,
2019/3/20,5.0225,6.68,10.83,5.03,2.6074,12.24,3.82,4.9599,5.18,10.55,5.297,8.5,4.26,6.53,8.5678,8.3895,3.58,3.46,5.2036,3.8,21.6943,11.7385,9.8729,4.9,12.7338,2.691,2.61,4.11,18.2746,15.6797,6.51,5.2102,5.2039,2.92,11.48,5.8585,9.64,11.3479,9.3523,6.78,4.56,2.7165,4.38,10.5886,8.79,,12.4187,20.1011,
2019/3/21,5.0814,6.78,10.96,5.02,2.637,12.25,3.9,5.0198,5.15,10.68,5.277,8.65,4.32,6.66,8.6175,8.4391,3.64,3.52,5.2217,4.18,22.0924,12.9163,9.843,5.39,13.0089,2.7008,2.66,4.04,17.9538,16.1139,6.41,5.2496,5.3231,2.95,11.54,5.9472,9.62,11.2983,9.2631,6.79,5.02,2.7264,4.36,10.6769,8.83,,12.6445,20.5283,
2019/3/22,5.0421,6.61,11.4,4.97,2.6173,12.11,3.87,4.9699,5.06,10.49,5.1872,8.58,4.28,6.9,8.5181,8.5484,3.66,3.47,5.2669,4.07,21.6545,14.2039,9.8629,5.63,12.891,2.6714,2.62,3.98,17.64,15.8376,6.33,5.1905,5.2039,2.9,11.71,5.7303,9.83,11.0605,9.3226,6.69,4.85,2.6866,4.32,10.6966,8.81,,12.9587,20.27,
2019/3/25,4.9045,6.62,11.08,4.83,2.5481,12.16,3.72,4.8402,4.84,10.14,5.0176,8.45,4.2,6.93,8.5081,8.6774,3.66,3.4,5.1312,3.88,20.729,15.6213,9.505,5.76,12.5471,2.6421,2.56,4.22,17.2265,15.3244,6.14,5.0034,5.0649,2.81,11.62,5.5429,9.68,10.8127,9.5108,6.52,4.97,2.6369,4.2,10.6966,8.8,,12.5169,19.6639,
2019/3/26,4.7964,6.58,11,4.78,2.479,12.01,3.65,4.7204,4.73,9.95,4.8281,8.35,4.06,6.52,8.359,9.3426,3.57,3.21,5.0316,3.8,20.52,15.3718,9.0775,5.18,12.0165,2.554,2.44,3.93,16.3138,15.058,5.86,4.8458,4.906,2.55,11.16,5.3851,9.42,10.4856,9.4811,6.37,5.01,2.5573,4.08,10.3629,8.45,,12.134,19.2863,
2019/3/27,4.8062,6.31,10.75,5.13,2.479,12.11,3.67,4.6805,4.75,9.94,4.8481,8.21,4.04,6.56,8.6175,9.1341,3.47,3.16,5.0497,3.79,20.8186,16.909,9.3061,5.02,12.0853,2.5833,2.47,3.87,16.5919,15.1074,5.87,4.8556,4.8861,2.47,11.13,5.5034,9.7,10.6046,9.1541,6.36,4.91,2.5374,4.09,10.4414,8.57,,12.0064,19.6241,
2019/3/28,4.7669,6.15,10.77,4.88,2.4395,11.98,3.58,4.6106,4.7,9.72,4.7284,7.93,3.98,6.24,8.6473,10.0475,3.42,3.09,4.9773,3.71,19.6343,18.5959,9.3459,4.78,11.9085,2.5344,2.39,3.65,16.5848,14.9199,5.68,4.8753,4.8166,2.49,10.91,5.3062,9.87,10.2874,8.7975,6.28,4.56,2.4976,4.06,10.5101,8.45,,11.9573,19.1869,
2019/3/29,4.9635,6.26,10.73,5.11,2.5284,12.15,3.7,4.8302,4.88,10.1,4.9478,8.19,4.08,6.75,8.9455,10.4248,3.47,3.18,5.1312,3.78,20.0125,16.7393,9.4453,5.08,12.3015,2.6127,2.46,3.79,16.7915,15.3935,5.85,5.0526,5.0152,2.53,11.11,5.4442,9.97,10.7235,9.174,6.46,4.62,2.5971,4.19,10.6573,8.62,,12.2224,19.7136,
2019/4/1,5.4648,6.59,11.15,5.39,2.7062,12.54,3.95,5.1096,5.37,11.11,5.3369,8.69,4.3,6.86,9.2039,10.395,3.64,3.29,5.2488,3.91,20.7987,16.0805,9.9425,5.27,12.724,2.7301,2.59,3.99,17.968,16.4296,6.15,5.417,5.2238,2.7,11.86,5.6711,10.24,11.4073,9.491,6.87,4.86,2.7165,4.44,11.0302,8.89,,12.6151,20.3892,
2019/4/2,5.8776,6.76,11.29,5.32,2.6963,12.62,3.93,5.1495,5.49,11.18,5.3269,9.06,4.3,7.07,9.2834,9.978,3.66,3.32,5.2488,3.89,21.545,16.3101,9.8033,5.18,12.891,2.7399,2.62,4.01,18.5099,16.3309,6.29,5.4269,5.1443,2.77,11.89,5.7204,10.37,11.7443,9.7981,6.91,5,2.7463,4.46,10.9223,8.92,,12.8605,20.4091,
2019/4/3,5.8088,6.95,12.19,5.28,2.6864,13.05,3.94,5.1795,5.6,11.28,5.3668,9.2,4.33,7.03,9.2238,9.849,3.7,3.36,5.2941,3.93,21.2365,15.4317,9.8331,5.17,12.8517,2.7497,2.62,3.96,19.608,16.4395,6.25,5.4269,5.1145,2.75,11.95,5.8092,10.74,12.0912,9.7486,7.03,4.91,2.7364,4.48,11.1087,9.29,,12.9194,20.3495,
2019/4/4,5.7989,7.01,11.98,5.23,2.6864,12.9,3.98,5.2194,5.73,11.25,5.3867,9.14,4.33,7.2,9.2436,9.7398,3.71,3.34,5.3303,3.91,21.2067,15.1422,9.674,5.06,12.832,2.7693,2.62,3.9,19.5438,16.4494,6.4,5.4367,5.055,2.78,11.76,5.819,10.95,12.0614,9.6297,7.08,4.84,2.7364,4.55,11.4522,9.3,,12.8605,21.1444,
2019/4/8,5.9562,7.17,11.96,5.33,2.7062,12.8,4.09,5.3491,6.18,11.37,5.676,9.08,4.46,7.06,9.1343,10.0078,3.79,3.3,5.6651,3.95,20.4006,14.9925,9.6144,5.23,13.3823,2.8182,2.67,3.82,19.4582,16.8638,6.29,5.5451,5.1046,2.83,11.58,5.8486,11.03,12.111,10.1845,7.16,4.89,2.806,4.64,12.3845,9.36,,13.1354,21.671,
2019/4/9,5.7301,6.97,11.76,5.2,2.6667,12.62,3.97,5.1795,5.77,11.21,5.4566,9.01,4.35,6.95,9.1542,9.9185,3.76,3.38,5.466,3.94,20.7887,15.1123,9.8132,5.19,13.0777,2.7693,2.65,3.97,19.4725,16.6171,6.2,5.3875,5.0649,2.74,11.72,5.9472,10.91,12.0614,10.2142,7.07,4.78,2.7463,4.5,12.2078,9.37,,13.0863,20.26,
2019/4/10,5.6417,6.87,11.52,5.1,2.637,12.47,3.93,5.1795,5.72,10.93,5.3867,9.28,4.36,6.93,9.1741,9.4419,3.71,3.44,5.4389,3.98,22.0725,14.6631,10.1214,4.95,13.4216,2.7399,2.67,3.85,19.1088,16.2717,6.27,5.3284,4.9755,2.71,12.05,5.7894,11.06,12.1506,10.0755,7.1,4.81,2.7165,4.47,11.2952,9.3,,12.8311,19.793,
2019/4/11,5.4549,6.8,11.21,4.97,2.6074,12.4,3.88,5.0398,5.6,10.63,5.267,9.36,4.25,6.73,9.1641,9.4221,3.65,3.47,5.3484,3.87,20.9479,14.3836,10.5191,4.84,12.9794,2.691,2.6,3.78,19.1873,15.956,6.01,5.1905,4.8563,2.66,11.7,5.6119,10.92,11.7047,10.0755,6.89,4.82,2.6667,4.34,10.9713,9.05,,12.5464,19.5347,
2019/4/12,5.4942,6.74,11.07,4.97,2.5877,12.2,3.9,5.0497,5.49,10.63,5.2271,9.5,4.23,6.7,9.1144,9.3128,3.6,3.35,5.3665,3.86,20.9977,14.5234,10.4893,4.72,13.7556,2.7106,2.56,3.73,19.2728,16.0645,5.99,5.1905,4.8861,2.62,11.69,5.6514,10.91,11.8731,9.9665,6.86,4.63,2.607,4.3,11.0989,8.96,,12.7133,19.6738,
2019/4/15,5.4156,6.16,10.92,4.88,2.5877,12.37,3.88,5.0497,5.53,10.77,5.2171,9.51,4.19,6.65,9.4325,9.1639,3.66,3.3,5.276,3.86,21.3858,14.3537,10.7379,4.7,13.9325,2.6812,2.61,3.64,19.2443,16.104,5.83,5.2003,4.8365,2.62,11.71,5.5922,10.7,12.2498,9.6198,6.84,4.62,2.5971,4.35,10.8045,8.89,,12.566,19.2664,
2019/4/16,5.6024,6.24,11.25,5.02,2.6864,12.54,4,5.399,5.94,11.79,5.4566,10.25,4.31,6.8,9.5418,9.4518,3.8,3.47,5.3574,3.93,20.9678,14.6132,11.0759,4.84,14.7775,2.7497,2.7,3.73,20.7488,16.8342,6.26,5.4072,5.0053,2.69,11.89,5.7007,10.93,12.8345,9.7486,7.14,4.87,2.6767,4.52,11.0597,9.07,,13.0863,19.2565,
2019/4/17,5.5336,6.39,11.26,5.09,2.6568,12.45,3.96,5.2593,6.06,11.95,5.5364,10.33,4.33,6.77,9.5617,9.3228,3.85,3.51,5.3665,4,21.6246,14.6431,10.4694,4.87,14.3059,2.7301,2.7,3.71,20.5705,16.8145,6.18,5.3875,4.9854,2.74,12.15,5.6711,10.53,12.4678,9.5801,7.08,4.89,2.7563,4.52,11.1578,9.3,,12.9685,19.4751,
2019/4/18,5.4549,6.29,11.13,5.11,2.6272,12.3,3.92,5.2094,5.98,11.96,5.5064,10.17,4.32,6.74,9.7207,9.2235,3.82,3.51,5.3665,4.02,21.0873,14.3736,10.201,4.93,13.9128,2.7008,2.69,3.63,20.157,16.7355,6.24,5.3382,4.9854,2.69,11.75,5.8092,10.53,12.22,9.6297,7.03,5.07,2.7065,4.47,10.9517,9.32,,13.479,19.0081,
2019/4/19,5.5237,6.3,11.2,5.1,2.637,12.61,3.94,5.2693,6,12.04,5.6461,10.08,4.37,6.73,9.7108,9.2632,3.95,3.58,5.3665,4,21.555,14.2339,10.201,4.89,13.7065,2.7399,2.74,3.65,20.2211,16.5678,6.44,5.3973,5.0053,2.72,12,6.036,10.34,12.1705,9.4415,6.52,5.06,2.806,4.54,11.0106,9.45,,13.2925,19.0677,
2019/4/22,5.4451,6.12,11.25,4.95,2.5975,12.79,3.89,5.1096,5.71,11.53,5.3967,9.6,4.4,6.58,9.7605,9.0944,3.84,3.48,5.3212,4.05,21.5848,13.9245,9.8828,5.05,13.3921,2.6812,2.67,3.59,19.7506,16.1435,6.2,5.289,5.0351,2.71,11.63,5.8387,10.05,11.5263,9.3424,6.38,4.83,2.6966,4.42,10.991,9.91,,12.8016,19.1671,
2019/4/23,5.3272,5.98,10.88,4.92,2.5679,12.98,3.75,5.0797,5.81,11.53,5.3668,9.2,4.15,6.43,9.8996,9.1143,3.78,3.32,5.1764,3.9,20.4802,13.635,9.5448,4.76,13.4118,2.6323,2.59,3.53,19.9003,15.8968,6.34,5.3973,4.8961,2.61,11.45,5.6514,9.89,11.4073,9.2235,6.24,4.65,2.6568,4.37,10.9026,9.65,,12.5071,18.8292,
2019/4/24,5.3566,6.03,11,4.92,2.5778,13.45,3.74,5.0897,5.77,11.6,5.3967,9.21,4.19,6.44,10.3867,9.0448,3.77,3.3,5.2398,3.87,20.729,13.8845,9.7237,4.7,13.6967,2.6323,2.61,3.55,19.608,16.025,6.33,5.2988,4.9358,2.61,11.49,5.7105,9.54,11.5263,9.3127,6.3,4.71,2.6966,4.37,10.8634,9.72,,12.7034,18.6802,
2019/4/25,5.0618,5.83,10.65,4.63,2.4691,13.41,3.61,4.7903,5.59,11.02,5.0575,8.52,3.99,6.16,10.8538,8.9455,3.68,3.04,5.0678,3.76,19.5547,13.2956,9.2067,4.31,12.8124,2.5442,2.46,3.34,18.9876,15.3639,5.71,5.0822,4.7471,2.44,10.8,5.3259,8.88,10.8028,8.8966,6.1,4.45,2.5274,4.24,10.6475,9.61,,12.0555,17.7064,
2019/4/26,5.0028,5.81,10.51,4.62,2.4593,13.29,3.51,4.8501,5.29,10.92,4.9378,8.48,3.86,6.16,10.6848,8.5384,3.54,2.85,5.0045,3.66,18.7586,12.8864,9.3161,4.32,12.6945,2.5051,2.22,3.35,19.3655,15.206,5.5,4.9541,4.5485,2.25,10.58,5.2766,8.86,10.7235,9.0749,5.99,4.42,2.4478,4.16,10.3924,9.85,,11.4076,17.3388,
2019/4/29,4.8652,5.52,10.19,4.52,2.4099,13.09,3.41,4.5907,5.17,10.79,4.7383,8.02,3.68,5.83,10.7047,8.1115,3.41,2.66,4.8959,3.54,17.5147,12.2176,9.1073,4.02,12.5373,2.4268,2.03,3.08,18.2532,14.9988,5.14,4.8261,4.3399,2.11,10.18,5.03,8.39,10.3072,8.6687,5.88,3.98,2.3384,4.06,10.1666,9.63,,10.8578,16.5439,
2019/4/30,4.993,5.57,10.48,4.56,2.4691,13.52,3.47,4.6406,5.24,11.17,4.8082,8.71,3.73,6,10.4861,8.5285,3.43,2.66,4.8687,3.57,17.3554,12.4871,9.1769,4.11,12.8026,2.4561,2.11,3.3,19.2443,15.1271,5.25,4.9246,4.4492,2.11,10.56,5.0892,8.47,10.3271,8.6687,6.02,4.1,2.3583,4.17,10.3629,9.31,,10.956,16.6532,
2019/5/6,4.5409,5.04,10.11,4.29,2.2914,13.2,3.22,4.2414,4.72,10.05,4.3293,8,3.45,5.49,9.9792,7.9526,3.11,2.53,4.4253,3.36,15.6239,11.2394,8.2622,3.73,11.6235,2.28,1.98,3.15,17.3905,13.8936,4.78,4.4912,4.1314,2,10.23,4.6059,7.94,9.3756,7.8761,5.73,3.91,2.1195,3.87,9.6858,8.38,,10.2197,15.2621,
2019/5/7,4.5507,5.36,9.99,4.33,2.3309,13.28,3.28,4.2913,4.62,10.1,4.3792,8.2,3.46,5.56,9.8698,8.7469,3.15,2.4,4.3891,3.38,15.6637,11.1995,8.0733,3.82,11.8397,2.2604,2.01,3.16,16.9698,14.0614,4.86,4.5306,4.1909,1.9,10.52,4.6848,8.2,9.5639,7.8167,5.8,3.96,2.01,3.86,9.676,7.94,,10.3964,15.739,
2019/5/8,4.4917,5.4,9.63,4.32,2.3407,12.2,3.31,4.2713,4.51,9.93,4.3094,8.34,3.44,5.55,9.9195,8.6675,3.13,2.28,4.3076,3.36,15.813,11.439,7.954,3.84,11.879,2.2213,2.04,3.1,17.2407,13.9627,4.99,4.4814,4.3399,1.81,10.53,4.6256,8.05,9.7621,7.7374,5.8,4.14,1.9602,3.79,9.5975,7.8,,10.308,15.739,
2019/5/9,4.5114,5.29,9.25,4.3,2.3309,11.8,3.3,4.2813,4.47,9.83,4.2894,8.1,3.42,5.5,9.4424,8.3101,3.11,2.17,4.3619,3.52,16.4399,11.459,7.9341,3.8,11.8004,2.2213,2,3.1,17.3263,13.8344,4.87,4.4715,4.2307,1.72,10.44,4.596,8.02,9.7423,7.787,5.76,4.01,1.9702,3.76,9.5386,7.65,,10.2295,16.0769,
2019/5/10,4.6588,5.38,9.77,4.35,2.3802,11.56,3.36,4.411,4.67,10.12,4.4291,8.3,3.52,5.97,9.8102,8.5186,3.24,2.06,4.5339,3.58,17.3753,11.7784,8.302,3.92,12.272,2.2702,2.05,3.19,18.1463,14.1107,5.07,4.57,4.3697,1.64,10.81,4.7538,8.08,9.891,8.0446,5.87,4.09,2.02,3.85,9.6956,7.83,,10.5437,16.4743,
2019/5/13,4.5703,5.29,9.6,4.25,2.3407,11.19,3.33,4.3312,4.54,9.83,4.3493,8.17,3.53,6.06,10.0288,8.5881,3.22,1.96,4.5248,3.49,16.6887,11.7984,8.2721,3.91,12.213,2.2311,1.99,3.1,19.8147,13.8739,5.03,4.5011,4.2505,1.56,10.62,4.7045,7.82,9.6531,7.8365,5.83,4.03,1.9801,3.78,9.6465,7.89,,10.5927,16.1961,
2019/5/14,4.5015,5.25,9.92,4.24,2.321,10.99,3.3,4.2913,4.56,9.77,4.3692,7.97,3.49,5.9,10.6848,8.9256,3.23,1.86,4.5339,3.47,16.221,11.5388,8.471,3.89,12.213,2.2213,1.98,3.06,20.0857,13.7752,4.93,4.442,4.4194,1.48,10.65,4.6552,7.8,9.6036,8.1139,5.89,4.1,1.9403,3.79,9.5778,7.94,,10.5044,15.8384,
2019/5/15,4.59,5.3,9.98,4.3,2.3506,11.17,3.35,4.3412,4.75,9.98,4.479,8.13,3.56,6.12,10.9035,9.015,3.3,1.79,4.5972,3.5,16.4399,11.8582,8.64,3.93,12.4194,2.2604,2.01,3.12,22.0536,13.9528,4.98,4.5208,4.4392,1.55,10.84,4.8722,7.85,9.6829,8.2229,6.02,4.13,1.9901,3.91,9.7741,8.17,,10.74,16.1266,
2019/5/16,4.74,5.39,10.16,4.73,2.4198,11.21,3.43,4.7803,4.98,10.33,4.5787,8.46,3.92,6.28,11.0924,9.0348,3.35,1.82,4.6877,3.61,16.8678,12.0878,8.53,4.32,12.5766,2.3191,2.08,3.43,22.0322,14.535,5.16,4.7473,4.5286,1.63,10.99,5.03,8.16,9.9802,8.6093,6.11,4.19,2.0797,4.12,10.0489,8.6,,11.01,16.4246,
