ÈÕÆÚ,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH,000889.SZ,002467.SZ,300578.SZ,600050.SH
2017/10/13,0,-4.4167,2.4186,-0.9563,,19.0844,7.0691,0.807,7423792628,7537295541,769860000,1.53675E+11,47.1273,-23.7602,97.812,997.4116,4.2226,5.019,23.5629,1.9828,5.7123,10.755,12.2113,0.5605
2017/10/16,0,-4.1848,-9.5628,-0.5517,,16.9502,8.9891,0.9484,7423792628,7221872536,696240000,1.52827E+11,47.1273,-22.7658,88.4585,991.9086,4.2226,4.809,21.3096,1.9719,5.7123,10.3049,11.0435,0.5574
2017/10/17,0,-2.2748,1.1892,0,,12.0275,3.2412,0.553,7423792628,7057589722,704520000,1.52827E+11,47.1273,-22.248,89.5105,991.9086,4.2226,4.6996,21.5631,1.9719,5.7123,10.0705,11.1749,0.5574
2017/10/18,0,-5.959,-6.234,-0.6935,,14.8184,4.7039,0.6362,7423792628,6637025716,660600000,1.51768E+11,47.1273,-20.9222,83.9304,985.0299,4.2226,4.4195,20.2188,1.9582,5.7123,9.4704,10.4782,0.5535
2017/10/19,0,-0.396,0.4087,-3.352,,7.7716,2.8367,1.3206,7423792628,6610740466,663300000,1.4668E+11,47.1273,-20.8393,84.2734,952.0122,4.2226,4.402,20.3015,1.8926,5.7123,9.4329,10.521,0.5349
2017/10/20,0,0.497,2.0353,1.0116,,8.3101,2.3678,0.7248,7423792628,6643597028,676800000,1.48164E+11,47.1273,-20.9429,85.9886,961.6423,4.2226,4.4239,20.7146,1.9117,5.7123,9.4798,10.7352,0.5404
2017/10/23,0,-0.6924,2.2074,1.8598,,6.4868,2.3396,1.0303,7423792628,6597597840,691740000,1.5092E+11,47.1273,-20.7979,87.8868,979.527,4.2226,4.3933,21.1719,1.9473,5.7123,9.4141,10.9721,0.5504
2017/10/24,0,-4.2829,-1.8996,-0.8427,,9.3076,2.2367,0.6127,7423792628,6315031399,678600000,1.49648E+11,47.1273,-19.9072,86.2173,971.2725,4.2226,4.2051,20.7697,1.9309,5.7123,9.0109,10.7637,0.5458
2017/10/25,0,0.7284,1.1141,0.2833,,5.5926,2.3823,0.5638,7423792628,6361030587,686160000,1.50072E+11,47.1273,-20.0522,87.1778,974.024,4.2226,4.2357,21.0011,1.9363,5.7123,9.0766,10.8836,0.5473
2017/10/26,0,0,3.4103,0.7062,,7.5197,4.6701,0.7782,7423792628,6361030587,709560000,1.51132E+11,47.1273,-20.0522,90.1508,980.9027,4.2226,4.2357,21.7173,1.95,5.7123,9.0766,11.2548,0.5512
2017/10/27,0,-3.8223,-1.9533,3.0856,,6.5454,3.6922,2.9326,7423792628,6117892021,695700000,1.55795E+11,47.1273,-19.2857,88.3899,1011.169,4.2226,4.0738,21.2931,2.0102,5.7123,8.7296,11.035,0.5682
2017/10/30,0,-1.2889,-4.295,4.0816,,5.9829,3.7122,3.3434,7423792628,6039036270,665820000,1.62154E+11,47.1273,-19.0371,84.5936,1052.4412,4.2226,4.0213,20.3786,2.0922,5.7123,8.6171,10.561,0.5914
2017/10/31,0,0.7617,1.6491,-0.1307,,4.436,2.3433,1.7581,7423792628,6085035458,676800000,1.61942E+11,47.1273,-19.1821,85.9886,1499.1964,4.2226,4.052,20.7146,2.9804,5.7123,8.6827,10.7352,0.8424
2017/11/1,-10.018,0.108,2.7394,2.0942,0.8507,4.5579,3.2761,2.604,6680077350,6091606771,695340000,1.65333E+11,42.4061,-19.2029,88.3442,1530.5932,3.7996,4.0563,21.2821,3.0428,5.14,8.6921,11.0292,0.8601
2017/11/2,-8.8,-0.3236,-2.1486,-1.9231,3.5249,4.4117,2.6367,1.822,6092230543,6071892833,680400000,1.62154E+11,38.6744,-19.1407,86.446,1501.1587,3.4652,4.0432,20.8248,2.9843,4.6877,8.664,10.7923,0.8435
2017/11/3,-0.731,-0.1082,1.0317,-2.4837,1.6313,4.5067,2.2606,1.7711,6047696694,6065321521,687420000,1.58127E+11,38.3917,-19.12,87.3379,1463.875,3.4399,4.0388,21.0397,2.9102,4.6534,8.6546,10.9036,0.8226
2017/11/6,-1.9882,2.0585,3.2469,1.4745,1.1993,5.7654,4.1657,1.4964,5927455302,6190176460,709740000,1.60458E+11,37.6284,-19.5136,90.1737,1485.4603,3.3715,4.122,21.7228,2.9531,4.5609,8.8328,11.2576,0.8347
2017/11/7,2.0285,0.3185,0.5326,5.284,1.6309,5.3424,3.3714,3.1607,6047696694,6209890398,713520000,1.68937E+11,38.3917,-19.5757,90.654,1563.9523,3.4399,4.1351,21.8385,3.1091,4.6534,8.8609,11.3176,0.8788
2017/11/8,-0.7364,0.9524,3.0525,-1.3802,0.813,8.2691,7.985,2.1752,6003162845,6269032211,735300000,1.66605E+11,38.109,-19.7622,93.4211,1542.367,3.4146,4.1745,22.5051,3.0662,4.6192,8.9453,11.6631,0.8667
2017/11/9,0.2226,-1.3627,0.8568,4.1985,0.6469,5.131,3.9616,2.7951,6016523000,6183605147,741600000,1.736E+11,38.1938,-19.4929,94.2216,1607.1228,3.4222,4.1176,22.698,3.1949,4.6295,8.8234,11.763,0.9031
2017/11/10,-1.6284,1.9129,1.7718,0.7326,0.7446,8.1233,6.7204,2.2161,5918548532,6301888774,754740000,1.74872E+11,37.5718,-19.8657,95.891,1618.8966,3.3665,4.1964,23.1001,3.2183,4.5541,8.9922,11.9714,0.9097
2017/11/13,-0.9782,-4.5881,-1.1209,-0.1212,0.8401,7.086,6.2091,1.5329,5860654528,6012751020,746280000,1.7466E+11,37.2043,-18.9543,94.8162,1616.9343,3.3335,4.0038,22.8412,3.2144,4.5095,8.5796,11.8372,0.9086
2017/11/14,-1.4438,1.6393,-1.5919,-4.733,0.8654,4.4326,4.8043,2.5999,5776040215,6111320709,734400000,1.66393E+11,36.6672,-19.265,93.3068,1540.4047,3.2854,4.0695,22.4776,3.0623,4.4444,8.7202,11.6488,0.8656
2017/11/15,-3.084,2.4731,0.8824,2.0382,0.9577,6.878,4.3332,1.8475,5597904819,6262460898,740880000,1.69785E+11,35.5363,-19.7414,94.1301,1571.8015,3.1841,4.1701,22.6759,3.1247,4.3073,8.9359,11.7516,0.8832
2017/11/16,0.6364,-6.4008,-5.1992,-0.7491,0.5667,6.2922,3.8644,1.2792,5633531899,5861610830,702360000,1.68513E+11,35.7625,-18.4778,89.2361,1560.0277,3.2043,3.9032,21.497,3.1013,4.3348,8.3639,11.1406,0.8766
2017/11/17,-1.3439,-9.7534,-9.4054,0.2516,0.5927,8.6665,5.2167,2.5977,5557824355,5289906635,636300000,1.68937E+11,35.2819,-16.6756,80.843,1563.9523,3.1613,3.5225,19.4751,3.1091,4.2765,7.5482,10.0928,0.8788
2017/11/20,1.7628,0.1242,1.1033,1.7566,0.7773,3.3069,2.5723,1.9939,5655798823,5296477948,643320000,1.71904E+11,35.9038,-16.6963,83.734,1591.4245,3.217,3.5269,20.1715,3.1637,4.3519,7.5575,10.4537,0.8942
2017/11/21,3.3071,-0.7444,1.2311,1.4797,0.8503,2.7293,2.8223,2.8315,5842840989,5257050072,651240000,1.74448E+11,37.0912,-16.572,84.7649,1614.972,3.3234,3.5006,20.4199,3.2105,4.4958,7.5013,10.5824,0.9075
2017/11/22,-1.2957,-0.75,-0.0276,-0.6075,0.516,2.2151,2.2717,2.5072,5767133446,5217622196,651060000,1.73388E+11,36.6106,-16.4477,84.7415,1605.1605,3.2803,3.4744,20.4142,3.191,4.4376,7.445,10.5795,0.902
2017/11/23,-2.3166,-2.8967,-3.5941,0.1222,0.3504,2.5085,2.3789,3.2577,5633531899,5066482007,627660000,1.736E+11,35.7625,-15.9713,81.6957,1607.1228,3.2043,3.3737,19.6805,3.1949,4.3348,7.2294,10.1992,0.9031
2017/11/24,0.9486,1.4267,0,-5.0061,0.2996,1.8483,1.5544,2.4752,5686972517,5138766445,627660000,1.6491E+11,36.1017,-16.1992,81.6957,1526.6686,3.2347,3.4218,19.6805,3.035,4.3759,7.3325,10.1992,0.8579
2017/11/27,5.2467,-2.4297,-4.8466,-8.4833,1.6014,1.9733,1.9633,2.8532,5985349306,5013911506,597240000,1.5092E+11,37.9959,-15.8056,77.7363,1397.1569,3.4044,3.3387,18.7267,2.7775,4.6055,7.1544,9.7049,0.7851
2017/11/28,-0.744,2.6212,3.7673,0.7022,1.4383,1.7173,1.1972,1.5669,5940815457,5145337758,619740000,1.5198E+11,37.7132,-16.2199,80.6649,1406.9684,3.3791,3.4262,19.4322,2.797,4.5712,7.3419,10.0705,0.7906
2017/11/29,-1.4993,-0.5109,-2.3816,-1.5342,0.6211,2.0674,1.5228,1.3757,5851747759,5119052508,604980000,1.49648E+11,37.1478,-16.137,78.7437,1385.3831,3.3285,3.4087,18.9694,2.7541,4.5027,7.3044,9.8307,0.7785
2017/11/30,5.175,0.1284,2.053,-1.4164,2.3668,2.128,1.6356,1.1779,6154577932,5125623820,617400000,1.47528E+11,39.0702,-16.1577,80.3603,1365.7601,3.5007,3.4131,19.3588,2.7151,4.7357,7.3138,10.0325,0.7674
2017/12/1,2.2431,2.3077,4.1108,1.1494,1.6862,3.226,2.4178,0.9019,6292632864,5243907447,642780000,1.49224E+11,39.9466,-16.5306,83.6637,1381.4585,3.5792,3.4919,20.1546,2.7463,4.8419,7.4825,10.4449,0.7763
2017/12/4,-1.9816,-2.381,-5.9927,1.1364,0.6711,2.2582,2.5378,0.9698,6167938087,5119052508,604260000,1.5092E+11,39.155,-16.137,78.65,1397.1569,3.5083,3.4087,18.9468,2.7775,4.746,7.3044,9.819,0.7851
2017/12/5,0,-6.0334,-5.2726,-0.9831,0.545,3.5767,2.0722,0.9329,6167938087,4810200816,572400000,1.49436E+11,39.155,-15.1634,74.5031,1383.4208,3.5083,3.2031,17.9478,2.7502,4.746,6.8637,9.3013,0.7774
2017/12/6,0.9386,2.459,4.6226,-0.5674,1.0362,1.6029,2.0061,0.9601,6225832090,4928484443,598860000,1.48588E+11,39.5225,-15.5363,77.9471,1375.5716,3.5412,3.2818,18.7775,2.7346,4.7905,7.0325,9.7312,0.7729
2017/12/7,-0.9299,0.2667,0.2104,-1.1412,1.0457,1.3706,1.5306,0.6632,6167938087,4941627068,600120000,1.46892E+11,39.155,-15.5777,78.1111,1359.8732,3.5083,3.2906,18.817,2.7034,4.746,7.0512,9.7517,0.7641
2017/12/8,-0.0722,3.0585,2.9094,0.7215,0.5796,2.6083,1.8156,0.8041,6163484702,5092767257,617580000,1.47952E+11,39.1267,-16.0542,80.3837,1369.6847,3.5058,3.3912,19.3644,2.7229,4.7425,7.2669,10.0354,0.7696
2017/12/11,4.1185,0.3871,1.1367,1.2894,2.4037,2.7502,1.2872,0.9314,6417327641,5112481195,624600000,1.4986E+11,40.7381,-16.1163,81.2974,1387.3454,3.6502,3.4043,19.5845,2.758,4.9379,7.295,10.1495,0.7796
2017/12/12,-1.1103,-2.5707,-1.7579,-1.6973,1.4029,1.7719,1.4889,0.726,6346073483,4981054943,613620000,1.47316E+11,40.2858,-15.702,79.8683,1363.7978,3.6096,3.3168,19.2403,2.7112,4.883,7.1075,9.9711,0.7663
2017/12/13,0.1404,2.3747,0.9974,0.5755,0.6367,2.0429,1.2439,0.5273,6354980252,5099338570,619740000,1.48164E+11,40.3424,-16.0749,80.6649,1371.647,3.6147,3.3956,19.4322,2.7268,4.8899,7.2763,10.0705,0.7707
2017/12/14,-0.8409,-0.6443,-0.5809,-0.4292,0.3628,1.7181,1.175,0.548,6301539634,5066482007,616140000,1.47528E+11,40.0031,-15.9713,80.1963,1365.7601,3.5843,3.3737,19.3193,2.7151,4.8488,7.2294,10.012,0.7674
2017/12/15,-1.0601,0.1297,0.8764,-1.8678,0.703,1.5479,1.7083,1.0599,6234738860,5073053319,621540000,1.44773E+11,39.579,-15.992,80.8992,1340.2502,3.5463,3.3781,19.4886,2.6644,4.7974,7.2387,10.0998,0.7531
2017/12/18,-1.8571,-1.5544,3.3884,-1.757,0.6003,1.3523,3.6874,0.8945,6118950853,4994197568,642600000,1.42229E+11,38.844,-15.7434,83.6403,1316.7026,3.4804,3.3256,20.1489,2.6176,4.7083,7.1262,10.442,0.7399
2017/12/19,0.5095,1.3158,3.9216,0.8942,0.4644,1.7624,3.5767,0.5665,6150124547,5059910694,667800000,1.43501E+11,39.0419,-15.9506,86.9203,1328.4764,3.4982,3.3693,20.9391,2.641,4.7323,7.22,10.8515,0.7465
2017/12/20,-0.8689,-2.5974,-0.6199,-2.6588,0.3013,1.5688,3.3839,0.8835,6096683928,4928484443,663660000,1.39686E+11,38.7027,-15.5363,86.3815,1293.155,3.4678,3.2818,20.8093,2.5708,4.6911,7.0325,10.7842,0.7266
2017/12/21,-1.0226,0,-0.7052,1.3657,0.5975,1.4696,2.5028,1.0394,6034336540,4928484443,658980000,1.41593E+11,38.3069,-15.5363,85.7723,1310.8157,3.4323,3.2818,20.6625,2.6059,4.6432,7.0325,10.7082,0.7366
2017/12/22,2.4354,-1.2,-3.2232,-0.7485,0.6701,1.1063,1.5644,0.5228,6181298241,4869342629,637740000,1.40533E+11,39.2398,-15.3499,83.0077,1301.0042,3.5159,3.2424,19.9966,2.5864,4.7562,6.9481,10.363,0.731
2017/12/25,-0.9366,-1.2146,0.8467,-1.6591,0.7304,1.5172,1.8,0.5175,8547601040,4810200816,643140000,1.38202E+11,38.8723,-15.1634,83.7106,1279.4189,3.483,3.2031,20.1659,2.5435,4.7117,6.8637,10.4508,0.7189
2017/12/26,-0.8727,1.0929,2.8268,1.3804,0.181,1.1961,1.7989,0.6013,8473003795,4862771317,661320000,1.4011E+11,38.533,-15.3291,86.0769,1297.0796,3.4526,3.2381,20.7359,2.5786,4.6706,6.9387,10.7462,0.7288
2017/12/27,-0.2201,-0.2703,-2.2319,-1.5129,0.5881,1.3045,1.8539,0.7367,8454354483,4849628691,646560000,1.3799E+11,38.4482,-15.2877,84.1557,1277.4566,3.445,3.2293,20.2731,2.5396,4.6603,6.9199,10.5063,0.7178
2017/12/28,-1.4706,0.1355,0.2227,-1.5361,0.4043,1.2222,1.1674,0.8207,8330025741,4856200004,648000000,1.3587E+11,37.8828,-15.3084,84.3432,1257.8336,3.3943,3.2337,20.3183,2.5006,4.5918,6.9293,10.5297,0.7068
2017/12/29,-0.4478,3.5183,-0.3611,-1.248,0.087,2.6422,1.0441,0.7904,8292727118,5027054131,645660000,1.34174E+11,37.7132,-15.847,84.0386,1242.1352,3.3791,3.3475,20.2449,2.4693,4.5712,7.1731,10.4917,0.698
2018/1/2,0,-0.2614,0.2788,1.7378,0.186,1.74,0.9306,0.8076,8292727118,4800152524,647460000,1.24272E+11,36.2898,192.9434,77.4624,457.2246,3.1173,3.2997,9.2094,1.4381,3.9362,7.1528,9.9316,0.7085
2018/1/3,1.1244,1.7038,0,4.0373,0.228,2.6663,1.2483,1.7846,8385973675,4881937560,647460000,1.29289E+11,36.6979,196.2308,77.4624,475.684,3.1523,3.356,9.2094,1.4961,3.9805,7.2747,9.9316,0.7371
2018/1/4,0.2965,-1.1598,-1.0286,-0.2985,0.4266,1.7852,1.0544,0.8425,8410839423,4825317151,640800000,1.28903E+11,36.8067,193.9549,76.6656,474.264,3.1617,3.317,9.1146,1.4917,3.9923,7.1903,9.8294,0.7349
2018/1/5,-1.626,1.3038,-0.618,0.7485,0.2349,2.6952,1.0278,1.3069,8274077807,4888228717,636840000,1.29868E+11,36.2082,196.4836,76.1918,477.8139,3.1103,3.3603,9.0583,1.5028,3.9274,7.2841,9.7687,0.7404
2018/1/8,1.2772,-0.3861,-0.3392,1.4859,0.5963,1.5477,1.1989,1.186,8379757238,4869355247,634680000,1.31797E+11,36.6707,195.725,75.9334,484.9136,3.15,3.3473,9.0276,1.5252,3.9775,7.256,9.7355,0.7514
2018/1/9,-1.3353,-0.9044,-0.2836,-0.5857,0.1912,1.4395,1.0578,0.7275,8267861370,4825317151,632880000,1.31025E+11,36.181,193.9549,75.718,482.0737,3.1079,3.317,9.002,1.5162,3.9244,7.1903,9.7079,0.747
2018/1/10,-0.1504,0.3911,0.2275,-1.62,0.1417,1.7528,1.155,0.9644,8255428495,4844190621,634320000,1.28903E+11,36.1266,194.7135,75.8903,474.264,3.1033,3.33,9.0225,1.4917,3.9185,7.2185,9.73,0.7349
2018/1/11,-0.0753,4.1558,3.5755,0.7485,0.1786,5.6754,2.7628,0.8957,8249212058,5045507633,657000000,1.29868E+11,36.0994,202.8055,78.6038,477.8139,3.1009,3.4684,9.3451,1.5028,3.9156,7.5185,10.0779,0.7404
2018/1/12,-0.2261,-3.3666,-0.7945,-1.4859,0.1224,2.9663,1.4605,0.7824,8230562747,4875646404,651780000,1.27938E+11,36.0178,195.9779,77.9792,470.7141,3.0939,3.3516,9.2708,1.4805,3.9067,7.2653,9.9978,0.7294
2018/1/15,-1.5861,-4.129,-1.657,-3.3183,0.6034,2.3916,1.753,1.0871,8100017567,4674329391,640980000,1.23693E+11,35.4465,188.7971,76.6871,455.0947,3.0448,3.2288,9.1172,1.4314,3.8448,6.9991,9.8322,0.7052
2018/1/16,-0.5372,0.2692,1.9377,0.936,0.191,1.2014,4.0806,0.605,8056502508,4686911704,653400000,1.24851E+11,35.2561,189.3053,78.1731,459.3545,3.0285,3.2375,9.2939,1.4448,3.8241,7.018,10.0227,0.7118
2018/1/17,-1.6204,0.6711,5.8678,5.255,0.3025,1.4856,6.1872,2.454,7925957328,4718367488,691740000,1.31411E+11,34.6848,190.5758,82.7601,483.4937,2.9794,3.2592,9.8392,1.5207,3.7621,7.0651,10.6108,0.7492
2018/1/18,0.549,-0.4,-1.1449,0.5874,0.3289,1.0217,3.1551,1.5873,7969472388,4699494018,683820000,1.32183E+11,34.8752,189.8135,81.8125,486.3336,2.9958,3.2462,9.7265,1.5296,3.7828,7.0368,10.4893,0.7536
2018/1/19,-0.624,0.1339,2.2111,0.5839,0.1129,1.1132,5.3018,1.5846,7919740891,4705785174,698940000,1.32955E+11,34.6576,190.0676,83.6215,489.1735,2.9771,3.2505,9.9416,1.5386,3.7592,7.0462,10.7212,0.758
2018/1/22,0.7849,0.8021,0,-0.5806,0.1561,1.5189,,1.083,7981905262,4743532114,698940000,1.32183E+11,34.9296,191.5922,83.6215,486.3336,3.0004,3.2766,9.9416,1.5296,3.7887,7.1028,10.7212,0.7536
2018/1/23,0.0779,-0.6631,0,1.6058,0.6418,1.052,,1.4824,7988121699,4712076331,698940000,1.34306E+11,34.9568,190.3217,83.6215,494.1433,3.0028,3.2549,9.9416,1.5542,3.7917,7.0557,10.7212,0.7657
2018/1/24,-0.3891,2.5367,0,-0.1437,0.2865,2.6873,,1.5568,7957039514,4831608307,698940000,1.34113E+11,34.8208,195.1496,83.6215,493.4334,2.9911,3.3375,9.9416,1.552,3.7769,7.2346,10.7212,0.7646
2018/1/25,-0.0781,0,0,4.6043,0.3912,2.7764,,2.9713,7950823076,4831608307,698940000,1.40288E+11,34.7936,195.1496,83.6215,516.1526,2.9888,3.3375,9.9416,1.6234,3.7739,7.2346,10.7212,0.7998
2018/1/26,0.1564,0.3906,0,-0.2751,0.3846,2.1696,,1.2896,7963255951,4850481777,1143465840,1.39902E+11,34.848,195.9119,83.6215,514.7326,2.9934,3.3505,9.9416,1.619,3.7799,7.2629,10.7212,0.7976
2018/1/29,0.3123,-2.594,0,-1.5172,0.4464,1.8391,,1.5049,7988121699,4724658644,1143465840,1.37779E+11,34.9568,190.8299,83.6215,506.9229,3.0028,3.2636,9.9416,1.5944,3.7917,7.0745,10.7212,0.7855
2018/1/30,0,-0.7989,0,-3.2213,0.4786,0.9084,,1.2002,7988121699,4686911704,1143465840,1.33341E+11,34.9568,189.3053,83.6215,490.5935,3.0028,3.2375,9.9416,1.543,3.7917,7.018,10.7212,0.7602
2018/1/31,0.0778,-5.7718,0,1.013,0.4059,2.7504,,1.0353,7994338136,4416391968,1143465840,1.34692E+11,34.984,178.3789,83.6215,495.5633,3.0051,3.0506,9.9416,1.5587,3.7946,6.6129,10.7212,0.7679
2018/2/1,0.3888,-5.698,0,-4.0115,0.3158,2.1574,,1.3758,8025420322,4164745702,1143465840,1.29289E+11,35.1201,168.2149,83.6215,475.684,3.0168,2.8768,9.9416,1.4961,3.8094,6.2361,10.7212,0.7371
2018/2/2,-0.0775,-4.0785,0,2.0896,0.4493,1.9887,,1.0498,8019203885,3994884473,1143465840,1.3199E+11,35.0928,161.3542,83.6215,485.6236,3.0145,2.7595,9.9416,1.5274,3.8064,5.9818,10.7212,0.7525
2018/2/5,0.6202,-0.6299,0,0.8772,0.5172,0.7523,,1.3036,8068935382,3969719846,1143465840,1.33148E+11,35.3105,160.3377,83.6215,489.8835,3.0332,2.7421,9.9416,1.5408,3.83,5.9441,10.7212,0.7591
2018/2/6,-3.1587,-7.7655,0,-5.6522,0.537,1.9153,,1.5051,7814061460,3661453170,1143465840,1.25622E+11,34.1951,147.8868,83.6215,462.1944,2.9373,2.5292,9.9416,1.4537,3.709,5.4825,10.7212,0.7162
2018/2/7,-0.1591,1.7182,0,0.1536,0.4857,1.2423,,1.2708,7801628586,3724364737,1143465840,1.25815E+11,34.1407,150.4278,83.6215,462.9044,2.9327,2.5726,9.9416,1.4559,3.7031,5.5767,10.7212,0.7173
2018/2/8,0.1594,2.8716,0,0.1534,0.5267,1.1009,,0.6765,7814061460,3831314400,1143465840,1.26008E+11,34.1951,154.7475,83.6215,463.6144,2.9373,2.6465,9.9416,1.4582,3.709,5.7368,10.7212,0.7184
2018/2/9,0,-1.8062,0,-7.9632,0.4555,1.3003,,1.7262,7814061460,3762111677,1143465840,1.15974E+11,34.1951,151.9524,83.6215,426.6956,2.9373,2.5987,9.9416,1.3421,3.709,5.6332,10.7212,0.6612
2018/2/12,1.9093,3.01,0,1.9967,0.4371,1.0861,,0.8475,7963255951,3875352496,1143465840,1.1829E+11,34.848,156.5262,83.6215,435.2153,2.9934,2.6769,9.9416,1.3689,3.7799,5.8028,10.7212,0.6744
2018/2/13,-0.6245,-0.487,0,-0.3263,0.4888,0.8701,,0.8096,7913524454,3856479026,1143465840,1.17904E+11,34.6304,155.7639,83.6215,433.7954,2.9747,2.6639,9.9416,1.3644,3.7562,5.7745,10.7212,0.6722
2018/2/14,0.5499,0.3263,0,0.3273,0.2068,0.4833,,0.458,7957039514,3869061340,1143465840,1.1829E+11,34.8208,156.2721,83.6215,435.2153,2.9911,2.6726,9.9416,1.3689,3.7769,5.7934,10.7212,0.6744
2018/2/22,-0.1563,1.626,0,1.9576,0.1547,0.7629,,0.7043,7944606639,3931972906,1143465840,1.20605E+11,34.7664,158.8131,83.6215,443.735,2.9864,2.716,9.9416,1.3957,3.771,5.8876,10.7212,0.6876
2018/2/23,1.4867,-0.64,0,0.64,0.4014,0.9184,,0.6759,8062718945,3906808280,1143465840,1.21377E+11,35.2833,157.7967,83.6215,446.5749,3.0308,2.6987,9.9416,1.4046,3.8271,5.8499,10.7212,0.692
2018/2/26,0,2.4155,0,3.4976,0.2271,1.5335,,1.2966,8062718945,4001175629,1143465840,1.25622E+11,35.2833,161.6083,83.3948,462.1944,3.0308,2.7638,9.9147,1.4537,3.8271,5.9912,10.6922,0.7162
2018/2/27,-0.6168,0.4717,0,-0.9217,0.1659,1.604,,0.719,8012987448,4020049099,1143465840,1.24465E+11,35.0656,162.3706,83.3948,457.9346,3.0121,2.7769,9.9147,1.4403,3.8035,6.0194,10.6922,0.7096
2018/2/28,0.1552,1.4085,0,-0.4651,0.3033,1.5554,,0.6761,8025420322,4076669509,1143465840,1.23886E+11,35.1201,164.6575,83.3948,455.8046,3.0168,2.816,9.9147,1.4336,3.8094,6.1042,10.6922,0.7063
2018/3/1,0.5422,3.2407,0,-0.3115,0.2841,2.3632,,0.6434,8068935382,4208783799,1143465840,1.235E+11,35.3105,169.9936,83.3948,454.3847,3.0332,2.9072,9.9147,1.4291,3.83,6.302,10.6922,0.7041
2018/3/2,-1.926,-1.4948,0,0.625,0.4988,2.1574,,0.7522,7913524454,4145872232,1143465840,1.24272E+11,34.6304,167.4526,83.3948,457.2246,2.9747,2.8638,9.9147,1.4381,3.7562,6.2078,10.6922,0.7085
2018/3/5,4.2419,0.7587,0,-0.9317,1.2428,1.017,,0.6295,8249212058,4177328016,1143465840,1.23114E+11,36.0994,168.7231,83.3948,452.9647,3.1009,2.8855,9.9147,1.4247,3.9156,6.2549,10.6922,0.7019
2018/3/6,0,2.1084,0,-1.0972,0.7736,2.9501,,1.11,8249212058,4265404209,1143465840,1.21763E+11,36.0994,172.2805,83.3948,447.9949,3.1009,2.9464,9.9147,1.4091,3.9156,6.3868,10.6922,0.6942
2018/3/7,-0.3768,-2.0649,0,-1.9017,0.326,1.6183,,0.6254,8218129873,4177328016,1143465840,1.19447E+11,35.9634,168.7231,83.3948,439.4752,3.0892,2.8855,9.9147,1.3823,3.9008,6.2549,10.6922,0.681
2018/3/8,1.3616,0,0,0.4847,0.8529,1.2017,,0.4531,8330025741,4177328016,1143465840,1.20026E+11,36.453,168.7231,83.3948,441.6051,3.1313,2.8855,9.9147,1.389,3.9539,6.2549,10.6922,0.6843
2018/3/9,2.6119,3.6145,0,1.2862,0.6841,3.0206,,0.7321,8547601040,4328315775,1143465840,1.2157E+11,37.4052,174.8215,83.3948,447.2849,3.2131,2.9898,9.9147,1.4068,4.0572,6.481,10.6922,0.6931
2018/3/12,-0.2182,10.0291,0,0.9524,0.6483,4.4583,,0.8029,8528951729,4762405584,1143465840,1.22728E+11,37.3236,192.3545,83.3948,451.5448,3.2061,3.2897,9.9147,1.4202,4.0484,7.131,10.6922,0.6997
2018/3/13,0.656,-0.7926,0,-1.5723,0.6303,8.8531,,0.6439,8584899663,4724658644,1143465840,1.20798E+11,37.5684,190.8299,83.3948,444.445,3.2271,3.2636,9.9147,1.3979,4.0749,7.0745,10.6922,0.6887
2018/3/14,-2.0999,-3.3289,0,-1.1182,0.5268,4.4456,,0.5717,8404622986,4567379728,1143465840,1.19447E+11,36.7795,184.4773,83.3948,439.4752,3.1593,3.1549,9.9147,1.3823,3.9894,6.839,10.6922,0.681
2018/3/15,0.5917,-1.3774,0,0.6462,0.3142,3.7364,,0.5897,8454354483,4504468161,1143465840,1.20219E+11,36.9971,181.9363,83.3948,442.3151,3.178,3.1115,9.9147,1.3912,4.013,6.7448,10.6922,0.6854
2018/3/16,-1.1765,1.257,0,-0.9631,0.1818,3.4301,,0.5871,8354891489,4561088571,1143465840,1.19061E+11,36.5618,184.2232,83.3948,438.0552,3.1406,3.1506,9.9147,1.3778,3.9657,6.8296,10.6922,0.6788
2018/3/19,2.3065,0.9655,0,-0.1621,0.4741,2.3222,,0.4162,8547601040,4605126668,1143465840,1.18868E+11,37.4052,186.002,83.3948,437.3452,3.2131,3.181,9.9147,1.3756,4.0572,6.8955,10.6922,0.6777
2018/3/20,-0.6545,-1.6393,0,-0.3247,0.3749,2.1689,,0.4829,8491653106,4529632788,1143465840,1.18483E+11,37.1603,182.9527,83.3948,435.9253,3.1921,3.1289,9.9147,1.3711,4.0307,6.7825,10.6922,0.6755
2018/3/21,-0.9517,-1.9444,0,-0.1629,0.4574,2.4046,,0.6311,8410839423,4441556595,1143465840,1.1829E+11,36.8067,179.3953,83.3948,435.2153,3.1617,3.068,9.9147,1.3689,3.9923,6.6506,10.6922,0.6744
2018/3/22,-1.1086,0.8499,0,-0.9788,0.3305,1.455,,0.5302,8317592867,4479303535,1143465840,1.17132E+11,36.3986,180.9199,83.3948,430.9555,3.1266,3.0941,9.9147,1.3555,3.948,6.7071,10.6922,0.6678
