ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2017/9/15,3.8211,7.53,8.4116,4.714,6.6152,14.9717,10.2748,12.2456,5.4498,8.7533,3.7,11.8488,7.4892,7.2384,4.74,5.0206,4.38,12.5746,5.61,2.85,10.5071,9.1445,5.77,8.6412,11.6828,,7.3587,7.32,11.686,8.8351,18.6903,9.4569,7.7659,6.86,9.7435,6.1568,4.7245,27.5462,1.2276
2017/9/18,3.8304,7.51,8.3737,4.723,6.6818,15.4794,10.3601,11.9872,5.4991,8.8926,3.7,11.8671,7.5631,7.2648,4.75,5.0689,4.45,12.6604,5.6,2.85,10.7221,9.1251,5.83,8.6936,11.6828,,7.4995,7.44,12.1122,8.8275,18.6082,9.2304,7.8116,6.91,9.7529,6.186,4.7145,27.5656,1.2436
2017/9/19,3.8398,7.43,8.2599,4.732,6.6342,15.5889,10.2179,12.1071,5.5155,8.8462,3.7,11.8855,7.5631,7.2384,4.66,5.0496,4.41,12.6604,5.68,2.85,10.5266,9.0669,5.78,8.6787,11.6828,,7.4056,7.43,12.2411,8.7895,18.5899,9.221,7.8938,6.92,9.7623,6.1665,4.6946,27.6432,1.2462
2017/9/20,3.8866,7.44,8.0323,4.804,6.758,15.2803,10.5497,12.5778,5.6304,9.0227,3.72,12.1975,7.7201,7.4233,4.75,5.0786,4.43,12.7939,5.75,2.85,10.9078,9.1445,6.05,8.8133,11.6828,,7.6496,7.68,12.2411,9.1928,18.7176,9.3153,8.1587,7.05,9.969,6.2249,4.7444,27.4589,1.3109
2017/9/21,3.8024,7.3,7.909,4.705,6.6152,14.8124,10.2938,12.2271,5.417,8.7533,3.68,11.8488,7.5077,7.2472,4.66,5.011,4.34,12.6127,5.6,2.85,10.3507,8.8633,5.79,8.529,11.6828,,7.3211,7.3,11.8248,8.7971,18.6629,9.0039,7.9029,6.81,9.612,6.1665,4.6348,26.411,1.318
2017/9/22,3.7836,7.32,7.89,4.642,6.6247,14.9817,10.1232,12.0149,5.3431,8.744,3.66,11.7662,7.5723,7.2207,4.61,4.9724,4.35,12.5555,5.5,2.85,10.5071,8.7857,5.69,8.5739,11.6828,,7.3305,7.26,11.3094,8.6145,18.8088,8.9756,7.8572,6.74,9.6871,6.1276,4.565,26.3916,1.3038
2017/9/25,3.7181,7.21,7.928,4.5971,6.4724,14.9717,9.744,11.6734,5.1872,8.5674,3.61,11.7019,7.4523,7.0182,4.51,4.9338,4.22,12.2505,5.41,2.85,10.1845,8.6984,5.46,8.2896,11.6828,,7.1616,7.13,10.6849,8.2796,18.9548,8.8717,7.7202,6.53,9.4804,6.0304,4.4852,25.79,1.2631
2017/9/26,3.7743,7.21,7.9943,4.633,6.52,15.6884,9.8767,11.8488,5.2775,8.7811,3.61,12.0048,7.5815,7.1239,4.53,4.9434,4.26,12.4697,5.49,2.85,10.4289,8.8051,5.58,8.4018,11.6828,,7.3023,7.49,11.7554,8.6297,19.3653,9.0699,7.8664,6.68,9.5744,6.0596,4.5151,26.0714,1.2781
2017/9/27,3.8117,7.25,7.9469,4.723,6.5866,15.8278,10.0473,12.0702,5.4252,8.9112,3.62,12.0874,7.6739,7.1591,4.52,4.982,4.31,12.5269,5.57,2.85,10.6341,8.8245,5.7,8.5964,11.6828,,7.4056,7.52,12.697,8.9189,19.4109,9.0983,8.0765,6.8,9.7999,6.079,4.5351,26.5662,1.3278
2017/9/28,3.7555,7.16,8.1081,4.696,6.52,15.8776,9.7725,12.0056,5.417,8.8369,3.57,11.9589,7.5538,7.0534,4.46,4.9531,4.23,12.2886,5.5,2.85,10.4093,8.7275,5.54,8.4093,11.6828,,7.1897,7.5,12.023,8.6145,19.3744,8.8906,8.0491,6.67,9.7247,6.0304,4.5151,26.0229,1.3287
2017/9/29,3.7836,7.25,8.459,4.723,6.5105,16.654,9.7725,12.1164,5.5237,8.9205,3.6,11.9681,7.5354,7.0975,4.47,5.0013,4.22,12.3363,5.53,2.85,10.2432,8.7857,5.59,8.5141,11.6828,,7.3587,7.49,11.5076,8.546,19.1007,8.9284,8.04,6.66,9.6308,6.0109,4.4852,26.1878,1.3304
2017/10/9,3.793,7.29,8.4401,4.75,6.5581,17.4803,9.8009,12.2271,5.4662,8.874,3.62,11.9864,7.4523,7.1239,4.52,5.011,4.24,12.4507,5.52,2.85,10.2823,8.8827,5.59,8.4767,11.6828,,7.2648,7.46,11.4382,8.6221,18.8727,8.9378,7.9486,6.73,9.4053,6.0596,4.4952,26.3431,1.3251
2017/10/10,3.7555,7.27,8.3642,4.759,6.501,16.873,9.5355,12.0149,5.3677,8.7347,3.63,11.7386,7.2491,7.0446,4.52,5.04,4.18,12.4793,5.58,2.85,10.077,8.873,5.53,8.2298,11.6828,,7.0208,7.25,11.5374,8.3709,18.6811,8.7585,7.7111,6.51,9.1516,6.0401,4.4852,26.508,1.3198
2017/10/11,3.7368,7.32,8.2314,4.75,6.52,16.9128,9.6871,11.7565,5.3842,8.8276,3.62,11.8029,7.2768,7.0711,4.55,5.011,4.13,12.4411,5.59,2.85,9.9499,8.9021,5.45,8.1774,11.6828,,7.0208,7.2,10.8931,8.4166,18.7632,8.7585,7.6745,6.55,9.1798,6.1374,4.5052,25.887,1.3145
2017/10/12,3.69,7.2,8.2409,4.714,6.3582,16.7436,9.6587,11.5996,5.3513,8.6139,3.59,11.5184,7.2122,6.9654,4.48,4.9627,4.01,12.2505,5.5,2.85,9.1876,8.7954,5.31,8.0352,11.6828,,6.7204,7.04,10.5957,8.135,18.4805,8.7207,7.4827,6.39,9.0294,6.0401,4.3955,24.548,1.2746
2017/10/13,3.7181,7.16,8.4306,4.714,6.4153,17.7192,9.7819,11.655,5.3595,8.6789,3.6,11.5459,7.2399,7.0094,4.47,5.011,4.04,12.3744,5.45,2.85,9.0898,8.8439,5.33,8.2522,11.6828,,6.7298,7.1,11.0219,8.3938,18.6355,8.8057,7.5283,6.48,9.3019,6.0693,4.4155,24.9168,1.2834
2017/10/16,3.6712,7,8.4401,4.5971,6.3487,15.9472,9.8009,11.5166,5.2939,8.6789,3.57,11.5642,7.2583,6.9478,4.44,4.9627,3.96,12.3172,5.42,2.85,9.0214,8.6887,5.2,8.2447,11.6828,,6.6641,7.02,10.7444,8.2568,18.6538,8.7585,7.5375,6.44,9.3207,6.0693,4.3058,24.2861,1.2595
2017/10/17,3.6712,6.94,8.3263,4.5971,6.2535,16.3454,9.6682,11.2859,5.3431,8.6789,3.57,11.4541,7.1291,6.8685,4.42,4.9627,3.94,12.1837,5.39,2.85,8.7966,8.4172,5.13,8.1101,11.6828,,6.5139,6.9,10.8832,7.96,18.4713,8.6075,7.373,6.35,9.0952,6.0109,4.3158,24.2473,1.2001
2017/10/18,3.6057,6.7,8.2314,4.633,6.1393,16.1364,9.526,10.9721,5.2118,8.4094,3.55,11.243,6.9813,6.7188,4.3,4.9627,3.79,12.1551,5.32,2.85,8.6989,8.1457,5.08,7.8482,11.6828,,6.345,6.67,10.6056,7.6023,18.7359,8.3432,7.3182,6.16,9.0482,5.8942,4.256,23.4613,1.1886
2017/10/19,3.512,6.64,8.1366,4.4891,5.9584,15.6884,9.2227,10.4369,5.0558,8.2515,3.52,10.9677,6.8428,6.4899,4.18,4.8565,3.67,11.974,5.03,2.85,8.65,7.9518,4.97,7.6387,11.6828,,6.3074,6.69,10.1398,7.2751,18.8727,8.0601,7.1263,6,9.0764,5.7483,4.1364,22.7821,1.1753
2017/10/20,3.5776,6.86,8.0323,4.5341,6.0346,16.216,9.4217,10.6307,5.1379,8.4094,3.53,11.1604,7.009,6.6132,4.23,4.9434,3.71,12.1075,5.08,2.85,8.8846,8.039,5.06,7.8258,11.6828,,6.4951,6.77,10.338,7.3893,18.7085,8.2394,7.3182,6.16,9.2643,5.8067,4.1862,23.277,1.2055
2017/10/23,3.5776,6.87,8.1745,4.5431,6.006,16.6341,9.3459,10.3815,5.1215,8.3909,3.52,11.2247,6.9813,6.7364,4.25,4.9338,3.72,12.1742,5.13,2.85,8.738,8.0778,5.02,7.8033,11.6828,,6.4294,6.77,10.2389,7.3816,18.5717,8.2583,7.3182,6.16,9.1422,5.8067,4.2062,23.6457,1.1957
2017/10/24,3.5682,6.73,8.1556,4.5251,6.0156,16.445,9.4786,10.5107,5.1215,8.3909,3.52,11.2063,7.009,6.7364,4.23,4.9144,3.72,12.1933,5.08,2.85,8.6989,7.9711,5.02,7.8407,11.6828,,6.4107,6.76,10.1497,7.4121,18.7724,8.23,7.3547,6.15,9.2267,5.8067,4.1663,23.4807,1.2055
2017/10/25,3.5682,6.8,8.165,4.5521,6.0631,16.7038,9.5165,10.6399,5.1872,8.4094,3.52,11.2981,7.0367,6.7452,4.24,4.9434,3.72,12.4125,5.09,2.85,8.7771,7.9711,5.04,8.0128,11.6828,,6.4107,6.81,10.1497,7.3893,18.8909,8.2866,7.4278,6.18,9.3113,5.8358,4.1763,23.8786,1.2418
2017/10/26,3.6057,6.81,8.184,4.5791,6.0917,16.8929,9.6208,11.0275,5.2857,8.4466,3.54,11.3807,7.1475,6.8509,4.25,4.9434,3.74,12.4697,5.14,2.85,8.9237,8.0972,5.1,8.2747,11.6828,,6.467,6.89,11.0616,7.4654,18.8271,8.4848,7.5923,6.29,9.4053,5.8748,4.246,24.3055,1.2498
2017/10/27,3.5401,6.76,8.0133,4.6061,5.9965,16.1065,9.4312,11.129,5.2528,8.2701,3.53,11.3073,6.889,6.7188,4.21,4.9241,3.73,12.3649,5.06,2.85,8.7477,8.1069,4.94,7.9978,11.6828,,6.3262,6.7,10.6255,7.2371,18.8909,8.2394,7.5009,6.15,8.9637,5.7872,4.1663,24.0144,1.2143
