ÈÕÆÚ,000010.SZ,002200.SZ,002310.SZ,002374.SZ,002431.SZ,002663.SZ,002717.SZ,002775.SZ,300197.SZ,300237.SZ,300355.SZ,300495.SZ,300536.SZ,300649.SZ,600610.SH,603007.SH,603316.SH,603359.SH,603388.SH,603717.SH,603778.SH,603955.SH,900906.SH
2017/11/10,6.01,17.13,19.8475,5.65,9.4478,5.5044,7.6562,11.9723,8.6083,8.265,12.0196,14.975,11.4913,52.8048,7,16.0942,16.9529,30.4071,16.299,24.2515,9.0091,40.172,0.425
2017/11/13,5.85,16.79,20.1119,5.54,9.6369,5.3847,7.7333,12.3551,8.476,8.1821,11.951,15.0739,11.1627,53.3011,6.91,16.0247,17.2985,32.0534,15.9351,24.9936,8.7999,41.7899,0.424
2017/11/14,5.93,16.81,20.6407,5.62,9.4876,5.3448,7.7333,12.0101,8.6678,8.1711,12.5976,15.1727,11.1797,50.8494,6.8,15.6872,16.7653,31.2093,15.3543,24.3292,8.8397,44.0902,0.419
2017/11/15,5.82,16.11,20.2,5.58,9.4478,5.3548,7.6905,11.9616,8.4959,8.1655,12.6367,14.9849,10.6697,47.9908,6.79,15.3099,16.2716,32.0952,15.1933,24.6049,8.5607,46.4673,0.417
2017/11/16,5.62,16.35,20.5525,5.58,9.5473,5.3448,7.6962,11.7891,8.5157,8.2374,12.5584,14.7378,10.341,51.0281,6.65,15.3297,15.9063,31.6418,15.1023,23.9263,8.461,44.6653,0.413
2017/11/17,5.29,15.1,19.7105,5.49,9.0495,5.3348,7.3338,11.3201,7.9736,8.0605,11.7453,14.4511,9.4288,48.8543,6.26,14.0589,15.0769,29.6119,14.3255,24.1313,8.1322,43.6225,0.405
2017/11/20,5.24,14.88,19.7888,5.52,8.7509,5.3448,7.4051,11.3255,7.9074,8.2208,11.8922,14.5895,9.5761,48.2588,6.09,13.8603,15.146,29.3468,14.2555,23.3255,8.0126,45.5011,0.401
2017/11/21,5.21,14.68,20.1217,5.49,8.731,5.295,7.4336,11.2338,7.6231,8.0826,11.9216,14.6686,9.3834,48.6856,6.12,13.8802,14.9486,28.4958,14.4865,23.8839,7.9926,41.5368,0.405
2017/11/22,5.21,14.49,20.0336,5.52,8.6414,5.295,7.2938,10.9158,7.5702,8.1434,12.1763,14.8465,9.2418,46.5119,5.98,13.761,14.7215,28.126,14.2135,23.8768,7.9328,39.8422,0.403
2017/11/23,5.34,13.37,19.4852,5.47,8.6215,5.3049,7.0998,10.8619,7.5769,7.9886,12.0098,14.6785,9.0548,43.4448,5.85,13.1951,14.1488,26.1031,13.6047,23.3396,7.8531,39.8039,0.397
2017/11/24,5.41,13.29,19.7398,5.46,8.4721,5.3049,6.7687,10.7972,7.7355,7.9886,11.9608,14.8268,8.9925,43.4746,5.87,13.7014,14.0896,25.9008,13.4997,23.3609,7.7933,39.6965,0.401
2017/11/27,5.13,13.09,19.2992,5.51,8.6015,5.295,6.8515,10.7541,7.6562,7.7841,12.0098,14.6884,8.7941,44.1694,5.88,13.6319,14.0303,24.8126,13.3247,23.3255,7.7634,36.085,0.398
2017/11/28,5.23,13.19,19.495,5.47,8.6812,5.3249,6.9942,10.8188,7.7488,7.9444,12.6367,14.8663,9.0435,44.8245,6,13.7014,14.2179,25.0219,13.5697,23.0145,7.8232,36.4607,0.404
2017/11/29,5.23,13.21,19.6223,5.45,8.6712,5.3747,7.0998,10.7595,7.7289,7.878,12.7543,14.5895,9.1058,45.6285,6.14,13.8404,14.0599,25.1195,13.2408,23.2831,8.1122,36.4914,0.403
2017/11/30,5.13,13.15,19.9552,5.47,8.5319,5.3747,7.0684,10.5546,7.8017,7.8228,12.4996,14.3622,8.8451,43.9808,6.04,13.7014,14.2081,24.7777,13.3667,22.8237,7.9926,36.5834,0.402
2017/12/1,5.21,13.55,20.4546,5.47,8.6712,5.3648,7.2481,10.7271,8.2446,7.9665,12.911,14.5203,9.1681,44.2091,6.04,13.9695,14.3364,25.1544,13.2408,22.5904,7.9328,37.2275,0.404
2017/12/4,5.14,13.11,20.2979,5.43,8.7708,5.3348,7.2767,10.5061,8.2182,7.9112,12.7249,14.3523,8.7488,41.0428,5.92,13.7908,13.6156,23.0059,11.9881,20.3285,7.6737,33.5086,0.399
2017/12/5,5.08,12.76,20.0727,5.49,8.4522,5.3847,7.1055,10.215,7.8545,7.8228,12.5192,14.0755,8.5448,37.7078,5.66,13.066,12.9442,21.834,12.0301,18.9078,7.2851,30.2957,0.391
2017/12/6,5.14,12.75,20.4448,5.63,8.5916,5.4645,7.271,10.3228,8,7.8338,13.0384,14.2139,8.7261,38.5217,5.62,13.1852,13.2503,22.5664,11.9881,19.2117,7.2851,30.9782,0.388
2017/12/7,5.17,12.58,20.2784,5.72,8.5518,5.4545,7.4422,10.3498,8.0859,8.1434,13.1461,14.3918,8.7318,37.9857,5.79,13.2447,13.122,22.5943,11.7221,18.929,7.3847,30.5104,0.388
2017/12/8,5.26,12.84,20.5036,5.66,8.6115,5.4645,7.4336,10.6031,8.1653,8.2263,13.5184,14.4314,9.0831,39.6036,5.79,13.3837,13.4379,23.55,11.9671,19.3602,7.3847,31.6606,0.39
2017/12/11,5.27,12.94,20.8952,5.66,8.7111,5.4744,7.4336,10.5978,8.3107,8.3756,13.4694,14.8762,9.1001,39.9013,5.83,13.4234,13.5663,23.8988,12.0231,19.5227,7.3847,32.159,0.392
2017/12/12,5.15,12.76,20.5819,5.65,8.6314,5.3648,7.3166,10.339,8.1785,8.3369,13.4302,14.5302,8.8055,38.0055,5.81,13.0462,13.7242,23.2709,11.6662,18.8371,7.3847,30.8785,0.39
2017/12/13,5.3,13.09,20.4644,5.65,8.7011,5.3947,7.3994,10.5546,8.2645,8.4364,13.4302,14.8268,8.9868,38.4919,5.77,13.2844,13.6749,23.5291,12.7999,18.9997,7.3847,31.8216,0.387
2017/12/14,5.46,13.25,20.0727,5.6,8.6911,5.3747,7.4565,10.7056,8.2777,8.5138,13.2931,14.8762,9.2531,37.807,5.74,13.1355,13.5169,23.8011,12.5059,19.1269,7.3847,33.0102,0.388
2017/12/15,5.56,13.37,19.9063,5.62,8.7807,5.3348,7.4137,10.6355,8.0661,8.4862,12.2253,14.7279,9.0265,38.8691,5.81,13.1752,13.2898,23.3268,12.331,19.4874,7.3847,32.4274,0.389
2017/12/18,5.54,13.11,19.9259,5.58,8.6911,5.3249,7.4393,10.5061,8.1256,8.5525,12.1763,14.7477,9.1398,37.5986,5.75,13.0759,13.3194,23.5151,12.0231,19.0421,7.3847,31.5379,0.39
2017/12/19,5.53,13.18,20.2,5.65,8.6513,5.3249,7.4764,10.5385,8.1388,8.5028,12.382,14.6587,9.1001,37.7375,5.76,12.9667,13.3984,23.5849,12.303,19.3248,7.3847,31.7296,0.393
2017/12/20,5.38,12.8,19.5342,5.62,8.492,5.3648,7.2225,10.339,7.914,8.5083,12.3624,14.4808,9.3211,36.5365,5.62,12.3611,12.9837,22.8454,12.0441,19.028,7.3847,30.6561,0.389
2017/12/21,5.54,12.91,20.0434,5.61,8.5319,5.3648,7.3309,11.374,7.8612,8.746,12.4408,14.5698,9.6214,36.9236,5.61,12.0533,13.1516,23.1454,12.7369,19.3319,7.3847,32.1744,0.387
2017/12/22,5.5,12.74,20.1413,5.51,8.4024,5.3648,7.3223,11.8376,7.7488,8.8179,12.5192,14.4907,9.3211,36.2586,5.57,12.2122,13.3491,23.1524,13.1008,19.2824,7.4744,31.5839,0.388
2017/12/25,5.36,12.29,19.779,5.47,8.1934,5.3548,7.1226,11.7513,7.5636,8.7902,12.5192,14.4314,8.8451,35.4943,5.4,12.1029,13.902,23.0198,12.7439,18.9361,7.0259,30.8018,0.381
2017/12/26,5.51,12.5,19.8769,5.48,8.283,5.3947,7.2795,11.9616,7.6364,8.7294,12.6367,14.55,9.1285,36.6457,5.43,12.2221,14.9189,24.0383,12.9258,19.4309,6.8665,31.9213,0.38
2017/12/27,5.41,12.4,19.8475,5.45,8.1834,5.3847,7.4022,11.9939,7.9405,8.934,12.529,14.55,9.0661,36.6854,5.4,12.1129,14.3858,23.7313,12.6249,19.5581,6.8067,31.9443,0.381
2017/12/28,5.38,12.38,19.6811,5.47,8.3626,5.4645,7.3566,12.0694,7.9736,9.122,12.2743,14.5203,9.4854,37.2313,5.39,12.1228,14.2377,23.8151,12.471,19.4097,6.8167,31.86,0.382
2017/12/29,5.42,12.41,19.7496,5.48,8.3626,5.5343,7.4622,11.7998,8.0331,9.2159,12.2841,14.6093,10.0691,37.2214,5.45,12.3015,14.1784,23.9057,12.485,19.657,6.9263,33.1405,0.385
2018/1/2,5.48,12.5,19.8867,5.51,8.4423,5.5642,7.134,11.7567,8.0066,9.1607,12.48,14.7279,11.0777,37.2512,5.55,12.649,14.1982,24.0313,12.7089,19.7913,6.9462,32.9412,0.388
2018/1/3,5.53,13,20.6309,5.57,8.9002,5.5742,7.2424,11.6489,8.1521,9.1607,13.0971,14.9553,11.8313,39.2264,5.7,12.6788,14.2673,24.4847,12.8069,21.0142,7.6438,33.1865,0.389
2018/1/4,5.48,13.27,20.1511,5.52,8.7509,5.5542,7.1568,11.4656,7.7686,9.0998,12.9992,14.9256,11.531,38.1445,5.61,13.0064,14.1883,24.1011,12.5479,20.4628,7.4744,32.5654,0.389
2018/1/5,5.64,13.01,19.7594,5.5,8.8604,5.5243,7.1568,11.4602,7.7091,9.0501,12.9012,14.9651,11.8086,37.3703,5.65,12.7582,14.1982,24.0871,12.401,20.0387,7.3548,32.4274,0.392
2018/1/8,6.2,12.7,19.593,5.45,8.8405,5.644,7.1426,11.3416,7.6033,9.227,13.0776,15.2913,11.9899,37.3901,5.54,12.8277,14.4055,24.0104,12.429,20.3285,7.2552,32.6805,0.389
2018/1/9,6.01,12.52,19.5146,5.45,8.6911,5.6639,7.1197,11.5088,7.6231,9.0446,12.8424,15.3803,11.463,36.5564,5.56,12.7682,14.2475,24.0453,12.303,20.3144,7.295,32.0363,0.388
2018/1/10,5.97,12.24,19.1523,5.37,8.7509,5.7237,6.9885,11.0074,7.5174,8.9616,12.5388,15.2419,11.8936,35.7822,5.45,12.7086,13.8329,23.4384,12.17,19.7348,7.1057,31.2389,0.383
2018/1/11,5.84,12.28,19.2894,5.27,8.7111,5.983,7.0769,11.0506,7.643,9.0833,12.5682,15.321,12.0693,36.209,5.45,12.6292,14.0698,23.8709,12.261,19.862,7.3249,31.5839,0.383
2018/1/12,5.99,12.13,18.9957,5.27,8.6314,6.1525,6.9942,10.8457,7.4843,9.0169,12.3233,15.5088,11.7576,35.7425,5.41,12.51,14.0402,24.0034,12.142,19.9963,7.2053,31.5763,0.383
2018/1/15,5.45,11.63,18.1928,4.9,8.3128,5.7337,6.7516,10.3067,7.2132,8.6299,11.7257,15.3902,11.3383,34.5712,5.21,12.0235,13.6255,22.8454,11.4492,18.9431,7.016,29.4983,0.376
2018/1/16,5.28,11.73,18.1928,4.91,8.4024,5.7836,6.763,10.3767,7.3653,8.547,11.8041,15.4396,11.0493,34.5613,5.23,12.0334,14.0205,23.1314,11.6871,19.1199,7.0359,29.736,0.375
2018/1/17,5.3,11.67,18.2711,4.91,8.5219,5.7237,6.7088,10.7163,7.4116,8.6244,11.902,15.5483,11.2023,36.4273,5.15,12.1923,14.4055,24.3243,11.8061,19.2612,7.0957,30.5641,0.369
2018/1/18,5.36,11.81,18.0948,4.92,8.7011,5.6739,6.7174,10.6517,7.3521,8.5967,11.8041,15.5286,10.766,36.6358,5.12,12.7781,14.3956,24.2685,12.9888,19.4167,7.2053,30.7328,0.373
2018/1/19,5.37,11.97,18.3592,4.93,8.6115,5.644,6.9571,10.6732,7.3124,8.5912,11.8237,15.4594,9.6894,38.204,5.13,12.3909,14.2475,23.9615,14.2905,19.7207,7.2352,30.6715,0.37
2018/1/22,5.36,11.9,18.8096,4.94,8.5816,5.6539,6.9514,10.6463,7.4314,8.7571,12.2449,15.7164,9.1115,38.6209,5.12,12.5597,14.0007,24.122,15.0113,19.3036,7.1655,30.5565,0.362
2018/1/23,5.33,12.08,18.7803,4.99,8.6314,5.634,6.9799,10.5654,7.4645,8.7294,12.1371,16.0623,9.0888,38.2934,5.06,12.5795,14.0303,23.9685,14.1855,19.2117,7.1854,31.2696,0.332
2018/1/24,5.33,11.99,18.7705,5,8.6513,5.5642,6.9942,10.7217,7.5107,8.8068,12.3331,16.4083,9.2078,38.0651,5.08,12.7781,14.0896,24.4638,13.9616,19.3602,7.2452,31.2082,0.338
2018/1/25,5.31,11.83,18.839,5.07,8.5916,5.5343,7.0313,10.6732,7.5438,8.8068,12.2939,16.3984,9.0718,37.2214,5.16,12.5994,14.0106,23.9406,13.3597,19.1411,7.305,30.6791,0.336
2018/1/26,5.4,11.86,18.4963,5.06,8.4622,5.5442,6.9771,10.6571,7.405,8.6797,12.1469,16.1711,8.9018,36.0005,5.2,12.5299,13.7144,23.6337,13.6537,18.9431,7.2053,29.9584,0.34
2018/1/29,5.39,11.78,18.1144,4.98,8.4124,5.5442,7.0199,10.4684,7.405,8.442,12.3722,15.2221,8.6468,35.3454,5.06,12.2221,13.5268,23.2291,14.0246,18.4484,7.0758,29.4676,0.337
2018/1/30,5.13,11.73,18.0655,5.03,8.3925,5.624,7.1568,10.4684,7.2926,8.4254,11.8922,14.9651,8.6525,35.7325,5.02,12.2022,13.5959,23.3268,13.6117,18.2222,7.006,29.3373,0.339
2018/1/31,4.76,10.72,18.0165,4.8,8.1535,5.4944,7.2025,10.2096,7.2,8.547,11.4612,14.7971,8.1368,37.0328,4.8,12.4902,13.4379,23.4105,12.415,17.2185,6.7668,28.3864,0.329
2018/2/1,4.36,9.91,17.0667,4.35,7.7653,5.3747,6.9114,9.8754,6.7967,7.8449,10.8833,13.3342,7.6552,33.4397,4.46,11.8547,12.8455,21.8061,11.4422,16.2148,6.2785,26.6152,0.302
2018/2/2,4.39,9.25,17.1842,4.28,7.3173,5.3448,6.9999,9.7029,6.6843,7.2423,10.991,13.3342,7.6439,31.4248,4.09,11.6164,12.3913,22.12,11.0363,15.9038,6.119,25.6644,0.272
2018/2/5,4.32,9.08,17.4682,4.28,7.3372,5.3448,6.8886,9.7029,6.605,6.6618,10.9322,13.3342,7.8479,29.3106,3.93,11.4477,12.0655,21.5898,10.9943,15.6493,6.139,24.8439,0.245
2018/2/6,3.97,8.17,17.1157,4.01,6.6104,5.3448,6.4777,9.1477,6.3603,6.6618,10.7951,13.3342,7.2529,26.3825,3.54,10.4647,11.0683,21.5898,9.9026,14.0872,5.5709,23.2413,0.221
2018/2/7,4.07,8.25,17.7423,4.04,6.6901,5.3448,6.5633,9.304,6.4,6.6618,10.9616,13.3342,7.5419,26.6009,3.62,10.3555,11.2262,22.3083,10.4135,14.0801,5.7902,23.8087,0.225
2018/2/8,4.1,8.36,17.7521,4.11,6.7896,5.3448,6.6803,9.4172,6.4992,6.6618,11.1086,13.3342,7.6495,26.8292,3.98,10.5044,11.404,22.0711,10.6234,14.3063,5.7902,24.2075,0.24
2018/2/9,4.01,8.01,16.8905,4.13,6.9688,5.3448,6.4463,9.1315,6.3405,6.6618,10.3739,13.3342,7.4172,25.4594,4.38,10.0477,11.0485,21.527,10.7704,13.5147,5.7902,23.2566,0.245
2018/2/12,4.13,8.3,16.9394,4.23,6.9987,5.3448,6.6517,9.4065,6.6777,6.6618,10.5894,13.3342,7.6269,26.6505,4.82,11.0505,11.3546,21.834,11.1133,14.0801,5.7902,23.9851,0.264
2018/2/13,4.13,8.35,16.9394,4.21,7.0983,5.3448,6.7288,9.2501,6.6182,6.6618,10.4816,13.3342,7.5589,26.2833,4.6,11.1895,11.325,21.4782,11.0223,14.0943,5.7902,23.8547,0.246
2018/2/14,4.13,8.31,16.8513,4.29,7.0883,5.3448,6.7459,9.2501,6.724,6.6618,10.5012,13.3342,7.4796,26.3528,4.29,12.3114,11.1769,21.2829,11.0223,14.1862,5.7902,23.6247,0.242
2018/2/22,4.24,8.51,17.2234,4.33,7.2078,5.3448,6.803,9.428,6.7901,6.6618,10.7265,13.3342,7.7799,27.8912,4.31,13.5426,11.404,21.527,11.2043,14.5466,5.7902,24.0541,0.249
2018/2/23,4.5,8.63,17.8207,4.35,7.3571,5.3448,6.8572,9.4011,6.7901,6.6618,10.942,13.3836,7.8195,28.7746,4.29,13.2944,11.5916,21.7223,11.0293,14.6809,5.7902,24.7979,0.25
2018/2/26,4.71,8.85,18.1242,4.61,7.4766,5.4146,6.997,9.7137,6.9355,6.6618,11.2653,14.4808,8.0632,29.261,4.72,13.9099,11.9174,22.3013,11.4142,15.2464,5.7902,25.6567,0.266
2018/2/27,4.63,8.93,18.2221,4.55,7.387,5.3847,6.9999,9.8107,7.0347,7.3307,11.2751,14.5698,8.2332,29.3602,5.19,13.8504,11.8878,22.3153,11.4352,15.621,5.7902,26.2854,0.278
2018/2/28,4.45,8.82,18.8978,4.5,7.3969,5.3348,7.2881,9.9347,7.2463,8.066,11.569,14.4413,8.3238,28.6754,4.97,13.8206,11.7989,22.1688,11.2673,15.621,5.7902,25.7027,0.273
2018/3/1,4.44,9.03,19.0642,4.54,7.4268,5.3149,7.2681,10.0425,7.2397,8.1047,11.5298,14.3424,8.4258,28.8044,5.08,14.1085,11.947,22.5106,11.3302,15.5998,5.7902,25.9174,0.28
2018/3/2,4.73,8.94,19.0153,4.55,7.3272,5.3348,7.3309,9.9078,7.1802,7.8946,11.138,14.2238,8.4938,28.6952,5.12,13.622,11.7594,22.5873,10.9523,15.4797,5.7902,26.3315,0.287
2018/3/5,4.62,9.39,19.1034,4.6,7.2974,5.3448,7.3423,9.994,7.2264,7.9278,11.6767,14.55,8.4655,31.5638,5,13.7809,11.947,22.9012,11.3162,15.3666,5.7902,26.2318,0.277
2018/3/6,4.66,9.45,19.0544,4.55,7.4268,5.3448,7.4707,9.9725,7.2793,7.8449,11.5886,14.9256,8.3578,34.7201,5.07,13.8305,12.0951,23.2919,11.5472,15.4655,5.7902,25.9787,0.274
2018/3/7,4.65,9.3,18.9467,4.47,7.2874,5.275,7.4279,10.0156,7.114,7.8504,11.3633,15.2123,8.3748,35.2363,5.41,13.9397,12.026,23.2709,11.5752,15.1687,5.7902,26.4771,0.284
2018/3/8,4.66,9.38,19.2698,4.49,7.5861,5.265,7.6419,10.145,7.2727,7.8393,11.5004,15.4594,8.5052,38.7599,5.43,13.5327,12.3518,23.6337,12.415,16.6883,5.7902,27.4356,0.286
2018/3/9,4.7,9.53,19.358,4.56,7.5861,5.1853,7.6391,10.2528,7.4314,8.0605,11.6571,15.7954,8.7318,38.2835,5.39,13.6816,12.5098,23.5779,12.324,17.2397,5.7902,27.4356,0.283
2018/3/12,4.72,9.82,19.6615,4.64,7.6159,5.1753,7.6362,10.3552,7.4314,8.2982,11.7453,15.9141,8.7715,37.5589,5.42,14.3269,12.569,23.5151,12.338,17.0418,6.3682,27.7884,0.285
2018/3/13,4.88,10.18,19.309,4.72,7.6259,5.1454,7.5763,10.1503,7.2926,8.1821,11.4808,15.8152,8.5675,36.2685,5.57,14.1085,12.3913,23.0966,11.9041,16.6177,7.006,27.5123,0.291
2018/3/14,4.73,9.8,19.309,4.66,7.4965,5.1354,7.6591,10.1342,7.1471,8.1821,11.3927,15.1727,8.4032,36.5266,5.46,13.5227,12.4604,23.0268,11.8691,17.0418,7.5242,27.5123,0.29
2018/3/15,4.79,9.62,19.5734,4.58,7.6757,5.1055,7.6305,9.9563,7.114,8.1545,11.3927,14.9355,8.0575,33.8665,5.49,13.2447,12.0457,22.6013,11.4352,16.031,7.0558,27.5123,0.291
2018/3/16,4.85,9.7,19.0446,4.58,7.596,5.0856,7.8046,10.1126,7.081,8.2485,11.1869,14.9157,8.3408,35.6631,5.34,13.4632,12.4209,22.7478,11.8901,16.3632,7.7634,27.5123,0.282
2018/3/19,4.74,9.71,18.8586,4.57,7.5363,4.9958,7.7333,10.0803,7.0413,8.3203,11.2261,14.8663,8.5902,36.3182,5.17,13.344,12.6085,22.8803,11.7431,16.4056,8.0823,27.5123,0.277
2018/3/20,4.75,9.71,18.9271,4.67,7.6159,4.926,8.3382,10.1719,7.0612,8.2595,10.991,14.7081,8.6355,37.1221,5.19,13.2844,12.5295,22.5734,11.3512,16.3985,8.1322,27.5123,0.28
2018/3/21,4.69,9.55,18.7803,4.6,7.5363,4.9061,8.2926,9.897,6.9884,8.2595,10.7755,14.7081,8.5108,35.5539,5.03,13.1554,12.4209,22.5385,11.4842,16.0027,7.8232,27.5123,0.278
2018/3/22,4.59,10.09,18.418,4.61,7.3969,4.8462,8.3125,9.8754,6.9157,8.2263,10.6678,14.6884,8.2218,35.5043,5.02,13.1653,12.3716,22.8036,11.5402,15.8472,7.6737,27.5123,0.277
2018/3/23,4.25,9.72,17.8109,4.41,7.377,4.3975,7.9986,9.1639,6.5124,8.0163,9.8155,14.4511,7.4569,31.9509,4.52,12.1129,11.1472,21.5898,10.5954,14.2639,6.9063,27.5123,0.259
2018/3/26,4.38,9.53,18.555,4.4,7.4069,4.3576,8.2697,9.1639,6.6182,8.2595,10.0212,14.2238,7.6609,33.2114,4.5,12.5994,11.3842,21.6177,10.8124,14.4901,7.0758,27.5123,0.26
2018/3/27,4.47,9.93,19.2013,4.47,7.5264,4.4075,8.361,9.1639,6.8496,8.3756,10.2955,14.55,7.8762,34.3628,4.58,12.9965,11.6212,21.8898,10.9733,14.8364,7.2153,27.5123,0.265
2018/3/28,4.45,9.99,19.5734,4.45,7.6458,4.2679,8.8176,9.1639,7.0479,8.3314,10.5012,14.718,7.9499,37.6184,4.56,13.8305,11.7397,22.8106,11.4142,15.2323,7.3149,27.5123,0.265
2018/3/29,4.47,10.39,19.593,4.49,7.6458,4.3177,8.9346,9.1639,7.319,8.4972,10.511,14.718,8.1312,36.4174,4.57,13.9497,12.105,23.2221,11.5332,15.4302,7.3548,27.5123,0.267
2018/3/30,4.51,10.09,20.2882,4.52,7.6657,4.4075,9.2542,9.1639,7.4645,8.735,10.609,14.9553,8.3578,36.7747,4.62,13.9894,12.3222,23.7523,11.6032,15.6493,7.4545,27.5123,0.27
2018/4/2,4.4,10.17,20.1902,4.44,7.5761,4.3975,9.414,9.1639,7.405,8.6686,10.4131,14.639,8.2955,36.9038,4.57,14.1184,12.727,23.3058,11.8131,15.8472,7.2452,27.5123,0.269
2018/4/3,4.33,10,19.5832,4.36,7.4766,4.3776,9.4654,10.0832,7.3058,8.6354,10.1878,14.7675,8.2044,36.209,4.4,14.3369,12.5098,24.0662,12.5619,16.0875,7.0957,27.5123,0.267
2018/4/4,4.33,9.95,19.5146,4.33,7.3272,4.2978,9.1258,9.9086,7.2727,8.6189,10.2465,14.6093,8.4834,34.8095,4.35,13.9199,12.2926,24.2475,12.359,15.7977,7.2153,27.5123,0.266
2018/4/9,4.31,9.7,19.123,4.28,7.3272,4.3078,8.986,9.6817,7.2331,8.442,10.0408,14.6291,8.2556,34.8492,4.38,14.039,12.6974,24.1569,12.0091,14.9495,7.2452,27.5123,0.267
2018/4/10,4.28,9.39,19.309,4.31,7.3272,4.3177,8.8804,9.8097,6.8099,8.5138,10.2171,15.1233,7.9083,36.606,4.36,14.2078,12.8949,24.5336,12.0721,14.8647,7.2153,27.5123,0.265
2018/4/11,4.17,9.41,19.0544,4.38,7.3272,4.3377,9.3084,9.8853,6.7967,8.6797,10.3641,15.0739,7.9994,36.6358,4.36,14.4461,13.3688,24.3661,12.0161,15.2252,7.1256,27.5123,0.265
2018/4/12,4.02,9.25,18.653,4.35,7.3272,4.3177,8.7919,9.7108,6.7901,8.6299,10.1388,15.1727,8.0051,35.8318,4.26,14.2773,13.0528,24.0313,12.1,15.2676,7.006,27.5123,0.262
2018/4/13,3.99,9.15,18.2221,4.35,7.3272,4.3377,9.0687,9.7981,6.6909,8.7515,10.0702,15.3605,8.0678,35.405,4.3,14.0589,12.8949,24.2964,12.128,15.416,6.8266,27.5123,0.261
2018/4/16,3.63,9,18.0361,4.29,7.3272,4.238,8.9346,9.6584,6.7504,8.7128,9.8841,15.0838,7.84,37.1221,4.15,14.039,12.7073,24.401,12.24,15.8189,6.8765,27.5123,0.253
2018/4/17,3.56,8.53,17.6836,4.21,7.3272,4.2878,8.5123,9.4548,6.5785,8.6023,9.6686,14.9355,7.5269,35.6531,4.06,13.7014,12.2333,23.8848,11.6102,15.0768,6.8366,27.5123,0.251
2018/4/18,3.53,8.3,18.2221,4.24,7.3272,4.2679,8.6464,9.5304,6.6314,8.652,9.8449,15.1134,7.6578,35.6928,4.15,13.0164,12.2235,23.7383,11.6172,15.2252,6.9462,27.5123,0.254
2018/4/19,3.58,8.41,18.6334,4.21,7.3272,4.2479,8.7606,9.5479,6.757,8.5415,9.9233,14.9256,7.6009,35.812,4.26,12.8774,12.026,24.687,11.2742,15.3878,6.9362,27.5123,0.259
2018/4/20,3.41,8.25,18.0459,4.22,7.3272,4.0984,8.498,9.3966,6.5785,8.348,9.6,14.6785,7.191,34.3827,4.69,13.2149,11.5521,25.0567,10.8404,15.2181,6.7668,27.5123,0.269
2018/4/23,3.25,8.24,17.9088,4.24,7.3969,4.0784,8.2127,9.2977,6.5388,8.2595,9.6784,14.7081,7.3048,34.4422,4.9,13.0263,11.5916,25.266,10.9173,14.8718,6.8266,27.5123,0.267
2018/4/24,3.27,8.42,18.6432,4.39,7.4069,4.1283,8.556,9.6701,6.6248,8.4198,9.9527,14.8564,7.5041,34.7499,4.79,13.1752,12.0754,25.4125,11.2183,15.2535,6.8266,27.5123,0.267
2018/4/25,3.31,8.61,18.5942,4.56,7.2675,4.1482,8.5163,9.7108,6.6843,8.5249,9.8057,14.5796,7.5895,35.137,4.58,13.2547,12.0951,26.3472,11.1623,15.0485,6.7868,27.5123,0.264
2018/4/26,3.19,8.8,18.4375,4.22,7.0584,4.0485,8.4371,9.5653,6.4661,8.3314,9.3061,14.382,7.2479,32.7251,4.83,13.1157,11.6705,26.0612,10.9033,14.4618,6.5376,27.5123,0.267
2018/4/27,3.25,8.7,18.6823,4.12,7.148,4.1083,8.3711,9.6701,6.519,8.3922,9.218,14.3918,7.265,31.8913,4.68,12.6987,11.5718,25.7683,10.8683,14.6597,6.4778,27.5123,0.265
2018/5/2,3.17,8.64,18.9173,4.12,7.0883,4.0884,8.8464,9.5828,6.4132,8.4088,9.0024,14.4712,7.06,32.2288,4.68,12.7781,11.4138,25.9426,10.8823,13.55,6.5276,27.5123,0.265
2018/5/3,3.21,8.52,18.7019,4.13,7.148,4.0684,8.8068,9.6701,6.4132,8.3867,9.1788,14.5009,7.2194,32.6953,4.68,12.8079,11.6607,25.8171,10.9243,13.7055,6.5276,27.5123,0.265
2018/5/4,3.53,8.96,18.9565,4.1,7.158,4.0485,9.0445,9.7573,6.5124,8.2263,9.0808,14.491,7.3333,32.7151,4.68,12.7281,11.8976,26.1798,10.9803,13.8893,6.5376,27.5123,0.265
2018/5/7,3.88,9.05,19.1328,4.14,7.2675,4.0884,9.1303,10.025,6.6711,8.3535,9.169,14.5902,7.5326,34.9583,4.68,12.8477,12.0852,26.9541,11.2742,14.2922,6.6173,27.5123,0.265
2018/5/8,4.15,9.01,19.074,4.19,7.3472,4.1582,9.1039,9.9668,6.638,8.2872,9.1298,14.5208,7.5667,34.5018,4.68,12.9574,12.2728,26.7588,11.2742,14.2356,6.6971,27.5123,0.265
2018/5/9,3.81,9.4,18.8586,4.19,7.2177,4.0684,8.9455,9.9494,6.605,8.3203,9.4335,14.5109,7.8685,34.4918,4.68,13.1567,12.3913,26.6332,11.4912,14.3417,6.7868,27.5123,0.265
2018/5/10,3.76,9.42,18.7607,4.22,7.2476,4.0784,9.0445,10.0017,6.605,8.2374,9.3355,14.2728,8.0962,37.946,4.68,14.4724,12.6579,26.2775,11.9601,14.476,6.8167,27.5123,0.265
