ÈÕÆÚ,000498.SZ,000779.SZ,002060.SZ,002061.SZ,002062.SZ,002116.SZ,002307.SZ,002586.SZ,002628.SZ,002883.SZ,002941.SZ,300284.SZ,300712.SZ,300732.SZ,600039.SH,600068.SH,600133.SH,600284.SH,600502.SH,600512.SH,600820.SH,600853.SH,601186.SH,601390.SH,601611.SH,601669.SH,601800.SH,603018.SH,603357.SH,603458.SH,603843.SH,603860.SH,603909.SH
2019/3/12,5.8752,10.1,3.4483,9.3591,4.4841,9.9615,6.84,5.3466,5.57,26.6897,36.1588,10.6215,13.0926,26.5174,3.7864,6.9754,7.5557,6.7054,4.3071,2.8403,7.2714,3.373,10.999,7.27,9.2865,5.6956,12.0063,14.4543,14.5591,23.2145,6.2283,27.8415,19.6834
2019/3/13,6.0628,10.07,3.4086,9.0943,4.4545,9.4439,6.84,5.5002,6.01,29.3597,33.2649,10.2098,12.6572,27.1968,3.8554,6.8591,7.7252,6.774,4.3071,2.8601,7.1355,3.304,10.9109,7.221,8.9095,5.6466,12.0945,14.0434,14.4123,22.9182,6.1359,28.0106,19.136
2019/3/14,5.8061,9.85,3.2897,8.7803,4.2767,9.4732,6.84,5.2218,5.63,28.9825,34.2097,10.1686,12.2523,26.2485,3.7568,6.7816,7.2367,6.7936,4.5006,2.741,6.9899,3.212,10.8325,7.1328,8.5126,5.5682,12.1043,13.7518,14.1187,22.4739,5.9653,27.175,18.5887
2019/3/15,6.0135,10.17,3.3591,8.9471,4.3853,9.8345,6.84,5.289,5.9,28.8634,33.8019,10.4651,12.3745,26.6802,3.8455,6.8688,7.5258,7.1073,4.7329,2.7708,7.1646,3.258,10.9892,7.1426,8.6515,5.6662,12.2415,13.9175,14.5311,22.797,6.1146,27.4336,18.809
2019/3/18,6.2603,10.65,3.5176,9.2218,4.494,10.0591,6.84,5.385,6.15,31.7517,37.1831,11.1155,12.535,27.6426,3.9934,7.2951,7.4959,7.0289,4.8975,2.88,7.3199,3.373,11.714,7.3974,8.8996,5.8819,12.7021,14.3151,14.9016,23.1808,6.726,28.0305,19.1858
2019/3/19,6.2603,10.7,3.4978,9.1139,4.4545,9.9322,7.52,5.337,6.39,31.0768,37.5511,11.0414,12.5808,27.3666,3.9836,7.1401,7.5956,6.921,4.9943,2.9297,7.2617,3.3424,11.5769,7.3288,9.3956,5.8329,12.4963,14.4609,14.7827,22.9788,6.527,28.0305,19.1218
2019/3/20,6.1616,11.07,3.4582,9.0845,4.4742,9.8247,8.27,5.3274,6.24,31.6128,39.719,10.9508,12.6877,27.3596,3.954,7.1788,7.5856,6.8622,5.2169,2.88,7.2326,3.3884,11.5769,7.2798,9.1774,5.8231,12.4081,14.1892,14.9435,23.4434,6.8327,28.2095,19.3066
2019/3/21,6.2899,11.09,3.478,9.1237,4.5631,10.4302,9.1,5.3466,6.18,30.779,38.9035,10.8026,12.8023,27.5294,3.9343,7.111,7.8747,6.9112,5.1201,2.8899,7.3199,3.4037,11.4691,7.2504,9.3559,5.7741,12.4277,14.5471,14.9155,23.2818,6.726,28.5377,19.3422
2019/3/22,6.2406,11.29,3.5672,9.0354,4.5038,10.5963,10.01,5.625,6.18,31.2951,36.9643,10.8273,13.0544,28.3433,3.9047,7.0529,7.8448,7.6072,5.1007,2.8502,7.2908,3.465,11.4594,7.2308,9.2865,5.7741,12.5453,14.3681,15.272,23.2212,7.0104,29.055,19.1431
2019/3/25,6.0925,11.95,3.478,8.9177,4.494,10.8404,9.67,5.5482,5.97,31.5631,37.1732,10.6297,13.2988,27.8125,3.9146,6.9366,7.9046,8.3719,5.3427,2.7906,7.252,3.3884,11.2047,7.1426,9.4948,5.6662,12.5747,14.1892,15.0134,22.9451,6.9536,29.612,18.7664
2019/3/26,5.9443,12.08,3.3987,8.6234,4.3557,10.6744,8.82,5.2986,5.99,30.6401,35.4329,10.1028,13.0697,28.1593,3.8258,6.8301,7.4859,8.715,4.9749,2.7012,7.0675,3.2427,10.9305,7.025,9.1079,5.5388,12.0749,13.9241,14.5451,22.7162,7.6503,28.7665,18.4465
2019/3/27,5.9345,12.24,3.4185,8.5743,4.3656,10.4107,9.14,5.193,5.81,31.8113,35.1942,10.1028,12.8481,29.4897,3.7765,6.8107,7.2766,8.2248,4.8394,2.7211,7.0384,3.2964,10.9794,7.0152,8.8599,5.5682,11.9769,13.6524,14.5171,22.8038,7.9063,28.8063,18.6669
2019/3/28,5.8653,12.98,3.3591,8.3683,4.3162,10.5963,8.42,5.097,5.68,28.6351,34.8163,10.0122,12.7259,28.9377,3.7568,6.8301,7.0374,7.4014,4.7426,2.6615,6.9122,3.258,10.9207,6.976,8.6019,5.5094,11.9279,13.2879,14.3773,22.595,7.4726,27.9907,18.9654
2019/3/29,6.0036,12.82,3.4879,8.5743,4.3853,10.899,8.5,5.2218,5.77,26.9577,35.6218,10.4321,12.8787,26.85,3.7962,7.0335,7.2567,7.7151,4.8975,2.7509,7.1258,3.3424,11.2733,7.123,8.9392,5.6564,12.2611,13.6921,14.6569,23.1,7.3944,28.8262,19.4275
2019/4/1,6.1517,12.9,3.8347,8.7509,4.4841,11.0553,8.74,5.385,5.92,27.6029,36.4373,10.8109,13.1919,27.2817,3.8948,7.1013,7.476,7.9798,5.062,2.8403,7.3394,3.465,11.4202,7.2112,9.5444,5.7741,12.4473,13.8711,14.9994,23.5915,7.4939,29.3236,19.6052
2019/4/2,6.1616,12.95,3.7158,8.6724,4.4742,10.9869,8.86,5.4138,5.99,27.4341,37.2925,10.6544,13.2988,26.942,3.885,7.111,7.5756,7.97,5.2362,2.8303,7.3491,3.5187,11.3026,7.2014,9.7726,5.7054,12.3983,13.7849,14.9714,24.6283,7.4228,29.3236,19.3919
2019/4/3,6.2899,13,3.7059,8.8981,4.5927,10.9088,9.17,5.4906,6.1,27.4341,37.6008,10.3827,13.2071,27.0977,3.9343,7.4017,7.5756,8.7248,5.2653,2.8701,7.5529,3.5493,11.7532,7.3386,9.8818,5.8917,13.0844,13.997,15.1392,24.8438,7.8068,29.99,19.7829
2019/4/4,6.2406,12.95,3.7059,9.1041,4.5927,11.6022,9.29,5.5002,6.05,28.2282,36.1588,10.5227,13.3065,27.7063,3.9244,7.5082,7.5358,8.5778,5.1975,2.8701,7.5724,3.5647,11.9295,7.3386,9.8024,5.9113,13.4078,14.0964,15.1741,24.6957,7.9347,29.4429,19.527
2019/4/8,6.2603,13.76,3.6365,9.2512,4.5829,12.1588,9.54,5.577,6.1,27.3051,37.2229,10.3169,13.169,27.1119,3.954,7.5179,7.4062,8.3229,5.0814,2.9297,7.5141,3.5417,11.8511,7.3386,9.9016,5.9701,13.8391,13.9175,15.0344,25.8066,7.7214,29.3136,19.3422
2019/4/9,6.3196,13.22,3.6564,9.0158,4.5927,12.0612,9.56,5.5482,6.24,27.0768,39.4107,10.4486,13.3065,26.7651,3.9934,7.5664,7.4461,8.2052,5.1298,2.8899,7.5335,3.6107,11.7924,7.4267,9.6734,6.0583,13.643,13.9042,15.1951,25.8066,7.8636,29.433,19.3422
2019/4/10,6.1418,13.27,3.7158,9.006,4.6421,12.4811,9.04,5.5674,6.24,26.5309,37.5013,10.3004,13.169,26.758,4.0033,7.4792,7.5158,8.215,5.091,2.9098,7.5529,3.603,11.7238,7.3386,9.6139,5.9995,13.8391,14.0567,15.3559,26.0355,7.6503,29.3534,18.9796
2019/4/11,6.1221,12.91,3.6861,8.8098,4.5137,12.4518,8.83,5.4522,6.86,25.4391,36.3179,9.9957,13.0773,26.1423,4.0723,7.3338,7.2965,7.9111,4.9555,2.88,7.417,3.557,11.4202,7.2112,9.4849,5.8427,13.3784,13.5331,15.0693,25.2477,7.2877,28.8362,18.6526
2019/4/12,6.1616,13.1,3.696,8.692,4.5335,12.6667,8.84,5.5194,6.29,25.6773,37.4317,9.9052,12.9474,26.4254,3.9343,7.3338,7.2068,8.0092,5.0136,2.8502,7.417,3.5953,11.5181,7.2504,9.8123,5.9113,13.9175,13.3939,14.9924,25.2477,7.1882,29.3236,18.7664
2019/4/15,6.0925,13.1,3.8446,8.5743,4.5335,12.3737,8.86,5.5002,6.34,26.3026,37.0638,9.8558,12.7412,26.3122,3.8948,7.3145,7.2068,8.0484,4.9652,2.8204,7.3102,3.5723,11.4104,7.2504,9.5643,5.8819,13.6234,13.5662,15.0623,25.1669,7.0886,28.9456,18.61
2019/4/16,6.3294,12.84,3.8248,8.6724,4.573,12.2565,8.97,5.5098,6.61,26.5805,36.5665,9.9957,12.9856,26.8359,3.9639,7.4792,7.3264,8.2641,5.0523,2.8601,7.4364,3.603,11.6846,7.3778,9.733,5.9995,13.9077,13.6192,14.8456,25.5709,7.2308,30.1392,18.8375
2019/4/17,6.2998,12.9,3.805,8.7901,4.6125,12.5397,8.98,5.5386,6.7,26.4713,36.6163,10.0122,13.1002,26.9633,3.9343,7.421,7.3763,8.2543,5.033,2.9793,7.3879,3.6107,11.5475,7.3386,9.6437,5.9407,13.643,13.553,14.7478,25.6248,7.2451,32.0689,19.0507
2019/4/18,6.3097,12.73,3.7554,8.7018,4.652,12.1295,9.45,5.4714,6.6,25.9155,37.6306,9.9628,13.1842,26.4042,3.9737,7.3726,7.466,8.0876,4.9749,3.0091,7.3296,3.7103,11.5965,7.368,9.5444,5.9211,13.6332,13.6126,14.7827,25.1939,7.3304,30.6167,19.0791
2019/4/19,6.5961,12.69,3.7852,8.7705,4.6915,12.3249,9.45,5.4618,7.26,25.9254,37.9489,10.0616,13.8641,26.5245,4.0822,7.4695,7.5258,8.2248,5.0717,3.0091,7.3491,3.856,11.7434,7.3974,9.5643,5.9505,13.8685,13.6458,14.7548,25.7729,7.437,30.935,19.0649
2019/4/22,6.4282,12.68,3.7158,8.7607,4.5038,11.8268,9.13,5.433,6.99,25.7666,35.9798,9.9628,13.6273,26.0857,4.0427,7.2854,7.5457,8.1268,5.0039,3.0886,7.2326,3.9556,11.5181,7.3092,9.3559,5.8035,13.5156,13.3608,14.8386,25.3824,7.174,31.0543,19.1005
2019/4/23,6.1813,12.34,3.696,8.4762,4.3853,11.8952,8.67,5.1738,6.49,24.7245,34.9853,9.7323,12.8176,25.3709,3.9244,7.0626,7.3563,8.1464,4.8878,2.9594,7.0772,4.086,11.2047,7.172,9.0781,5.6662,13.0452,13.2879,14.5101,25.241,6.8825,29.8308,18.7522
2019/4/24,6.2406,12.7,3.7257,8.5056,4.4347,12.276,8.75,5.2026,6.7,25.3597,35.6715,9.6746,12.8558,25.5691,3.954,7.1401,7.3563,7.8327,4.9072,2.9396,7.1452,4.4922,11.3026,7.2014,9.217,5.6466,13.1432,13.3343,14.5591,25.342,6.918,29.7214,18.5887
2019/4/25,6.2406,12.6,3.5474,7.917,4.2075,11.7389,7.88,4.953,6.17,24.3969,32.9964,9.4688,12.237,24.2669,3.7864,6.8882,7.1769,7.47,4.6749,2.7807,6.8637,4.04,10.8913,7.0152,8.7706,5.48,12.4669,12.7643,14.2166,24.9784,6.5056,28.5477,17.757
2019/4/26,5.9443,12.13,3.4483,7.6521,4.2075,10.6939,7.54,4.8667,5.96,23.8411,31.1069,9.23,12.069,23.9697,3.7371,6.7235,6.6586,7.29,4.6845,2.7807,6.8151,3.6413,10.5779,6.8585,8.6813,5.3231,12.1925,12.7312,14.0488,23.9012,6.6407,28.3488,17.4655
2019/4/29,5.895,11.44,3.2798,7.3578,4.1088,10.4302,6.98,4.7131,5.54,22.6699,27.9942,8.8265,11.603,23.0851,3.6976,6.6169,6.3596,7.12,4.4039,3.0588,6.6598,3.3347,10.5583,6.8193,8.711,5.2251,12.0455,12.6782,13.7133,23.2549,6.4985,26.8567,16.7831
2019/4/30,5.9443,11.48,3.3095,7.2695,4.1483,10.6549,7.12,4.8859,5.68,22.7195,27.0594,8.9418,11.8169,23.4248,3.7371,6.5976,6.4692,7.32,4.4426,3.3468,6.6986,3.4497,10.617,6.8977,8.8202,5.2349,12.0749,12.9565,13.7133,23.5578,6.1146,26.807,16.8471
2019/5/6,5.4309,10.88,3.1312,6.622,3.852,10.4791,6.41,4.6555,5.11,20.4466,24.3545,8.6701,11.076,21.7971,3.5596,6.1519,5.8711,6.59,4.0748,3.0886,6.0967,3.1124,9.8335,6.5939,7.9372,4.9408,10.889,12.4595,12.9515,22.0834,5.5031,24.5291,15.2548
2019/5/7,5.4506,11.09,3.2105,6.7201,3.9112,10.7428,6.56,4.7899,5.22,20.4664,24.7722,8.6207,11.2287,22.2217,3.6187,6.1616,5.9309,6.53,4.1232,3.2872,6.2229,3.2044,9.8923,6.6037,7.9272,4.98,11.1928,12.6119,13.1402,22.4537,5.4462,25.1657,15.6386
2019/5/8,5.3025,11.22,3.2105,6.6809,3.8816,10.606,6.55,4.7899,5.15,20.7245,25.1898,8.7277,11.2517,22.2429,3.5892,6.1228,5.9808,6.45,4.0941,3.0488,6.1841,3.1814,9.7943,6.5449,7.9372,4.9604,11.2026,12.4197,13.0493,22.3931,5.4107,25.5437,15.397
2019/5/9,5.2828,10.97,3.2005,6.779,3.852,10.3521,6.52,4.7131,5.24,20.6351,25.0009,8.6536,11.351,22.5543,3.5892,6.0841,6.1303,6.34,4.0748,2.8601,6.1258,3.1584,9.7258,6.4862,7.8181,4.9408,11.1046,12.2805,13.0563,22.3123,5.5031,25.0663,16.0012
2019/5/10,5.4309,11.2,3.2897,6.9163,3.9606,10.4595,6.87,5.0586,5.54,22.6996,26.0252,8.8759,11.519,23.0002,3.6878,6.2003,6.2599,6.75,4.2393,3.1084,6.3006,3.258,9.9118,6.5939,8.1058,5.0388,11.3104,13.0957,13.3219,22.824,5.6524,25.9515,17.4087
2019/5/13,5.3519,11.15,3.2699,6.779,3.9409,10.3423,7.07,4.9147,5.68,23.2059,26.3036,9.1065,11.3815,22.71,3.668,6.0841,6.1801,7.43,4.22,3.1779,6.3394,3.1967,9.7649,6.5156,8.0165,4.9702,11.1732,13.0095,13.3289,22.8778,5.8302,27.2546,17.7285
2019/5/14,5.3025,11.06,3.2402,6.6515,3.9112,10.4302,6.85,5.0682,5.51,22.4217,25.707,9.0736,11.2746,22.22,3.6089,6.0453,6.0904,7.26,4.1909,3.1779,6.3103,3.166,9.6866,6.5058,7.9868,4.9114,11.0948,12.824,13.5386,22.6826,5.6951,26.5384,18.5034
2019/5/15,5.3716,11.22,3.2699,6.8673,3.9507,10.5181,6.94,5.1354,5.57,22.6004,26.0351,9.337,11.435,22.52,3.6582,6.1228,6.1702,7.33,4.2877,3.2375,6.4365,3.2274,9.7845,6.5449,8.086,4.9604,11.2026,12.9366,13.6784,22.9451,5.7093,27.1054,18.5389
2019/5/16,5.421,11.28,3.2897,6.9948,4.01,10.5865,7.36,5.1738,5.43,22.7493,26.5224,9.477,11.4885,22.35,3.6878,6.1907,6.21,7.37,4.3748,3.4063,6.5045,3.2734,9.8825,6.5743,8.1257,5.0094,11.2418,12.93,13.7064,23.0057,5.7306,27.1551,19.5412
2019/5/17,5.1939,10.79,3.2996,6.7496,3.88,10.6939,6.9,5.001,5.25,22.0049,24.3644,9.23,10.9843,20.96,3.5596,6.0453,5.901,7.05,4.2103,3.1581,6.3297,3.143,9.6866,6.4176,7.7883,4.8722,10.938,12.74,13.28,22.4402,5.4462,26.0311,19.5483
2019/5/20,5.2531,10.98,3.26,6.6024,3.84,10.313,6.78,5.1066,5.2,22.2629,23.4993,9.32,11.1524,20.67,3.5201,5.9969,5.9309,7.12,4.2587,3.2474,6.388,3.0894,9.618,6.398,7.58,4.8133,10.889,12.89,13.49,22.218,5.5102,26.24,20.117
2019/5/21,5.2926,11.07,3.369,6.6613,4.06,11.0553,6.93,5.145,5.29,23.1562,24.1854,9.24,11.2364,21.09,3.5497,6.1132,6.0904,7.34,4.6168,3.2673,6.3977,3.1277,9.667,6.447,7.8776,4.8722,10.9576,12.75,13.38,22.6624,5.56,26.87,22.1287
2019/5/22,5.1643,10.99,3.3195,6.5043,4.08,11.1334,6.81,4.9818,5.22,22.0942,23.7678,8.91,11.0607,20.67,3.4906,6.026,6.0904,7.28,4.4522,3.1481,6.3394,3.0894,9.383,6.3784,7.709,4.833,10.7125,12.25,12.92,22.2853,5.3965,26.82,20.8136
2019/5/23,5.0853,10.77,3.2501,6.2787,3.91,11.0455,6.69,5.1354,5.08,21.0619,23.3899,8.87,10.9308,20.04,3.4906,5.9678,6.0206,7.28,4.4716,3.0886,6.2229,2.9821,9.1969,6.3098,7.5502,4.7839,10.7419,12,12.64,22.5143,5.3325,26.92,20.2592
2019/5/24,5.0557,10.9,3.2699,6.3473,3.86,9.9419,6.7,5.0394,5.06,21.3498,24.0064,8.77,10.9003,19.97,3.4807,6.0066,5.9409,7.42,4.5684,3.0389,6.1938,2.9821,9.1871,6.3196,7.451,4.7937,10.7321,12.01,12.77,22.4739,5.2401,27.01,20.7425
2019/5/27,5.1445,10.81,3.3195,6.4651,3.93,9.5317,6.88,4.6747,5.17,21.9056,24.3147,8.99,11.16,20.61,3.5201,6.0841,6.0904,7.48,4.7329,3.0985,6.3297,3.0664,9.2752,6.3882,7.6792,4.8624,10.8596,12.41,13.01,22.8576,5.3751,27.32,20.9558
2019/5/28,5.1248,10.85,3.2996,6.4945,3.91,9.561,6.88,4.6747,5.1,21.985,24.7026,8.85,11.244,20.5,3.5103,6.0938,6.22,7.55,4.6652,3.029,6.388,3.074,9.383,6.3686,7.6296,4.931,10.9086,12.22,12.97,22.824,5.368,27.06,20.9629
2019/5/29,5.1643,10.8,3.3095,6.4749,3.91,9.4439,6.94,4.4443,5.06,22.2133,25.3291,8.9,11.3357,20.55,3.5004,6.0647,6.3994,7.35,4.6458,3.0091,6.32,3.12,9.2752,6.3196,7.6891,4.8918,10.8203,12.04,12.94,22.8105,5.3751,27.24,21.1122
2019/5/30,5.1248,10.82,3.26,6.4062,3.93,9.4243,6.87,4.2235,5.02,22.2232,25.6274,8.8,11.3433,20.4,3.5201,6.0066,6.2698,7.3,4.6071,2.8303,6.2618,3.1277,9.2262,6.3,7.6098,4.833,10.7125,11.81,12.85,22.8374,5.2969,27.11,21.2543
2019/5/31,5.1248,10.68,3.27,6.3473,3.93,9.4243,6.77,4.0124,5.06,22.7294,26.4528,8.9,11.4044,20.57,3.5201,5.9969,6.23,7.49,4.7426,2.8204,6.2132,3.12,9.2067,6.3,7.6594,4.8232,10.7027,11.9,12.86,23.0125,5.2969,27.31,21.3041
2019/6/3,5.0458,10.39,3.22,6.21,3.9,9.3169,6.8,3.8108,5.1,22.1934,27.1688,8.84,11.3662,20.51,3.5201,5.9581,6.1104,7.51,4.6168,2.7509,6.1453,3.1124,9.2654,6.3,7.5403,4.8035,10.6929,11.7,12.66,22.8172,5.1761,26.69,21.098
2019/6/4,5.0162,10.12,3.17,6.0334,3.83,9.2485,6.54,3.83,5.02,21.6575,25.7567,8.78,11.2975,20.14,3.4708,5.9097,6.21,7.38,4.6458,2.7012,6.1258,3.4267,9.1479,6.2608,7.5205,4.7643,10.6537,11.79,12.5,22.4806,5.0979,26.48,20.444
2019/6/5,5.0162,10.01,3.17,5.9647,3.83,9.2778,6.54,3.8684,5.02,21.9751,24.7324,8.89,11.4426,20.13,3.4807,5.9,6.1702,6.96,4.6071,2.7012,6.087,3.5033,9.2458,6.2902,7.5105,4.7741,10.7321,12.16,12.51,22.4806,5.1121,26.49,18.3967
2019/6/6,4.868,9.85,3.12,5.7489,3.75,9.4048,6.2,3.6956,4.92,21.2009,24.2352,8.7,11.16,19.3,3.4314,5.8322,5.9509,6.64,4.3942,2.6814,5.9899,3.3347,9.1871,6.251,7.709,4.7349,10.6145,12.19,12.33,22.0834,5.0054,25.49,16.5556
2019/6/10,4.9767,9.86,3.16,6.0138,3.77,9.1899,6.3,3.638,4.96,21.181,24.3644,8.67,11.11,19.47,3.4511,5.8516,5.9907,6.67,4.52,2.741,6.1064,3.258,9.3242,6.2804,7.5502,4.8035,10.7125,12.32,12.4,22.1843,5.0481,25.85,17.5153
2019/6/11,5.3025,10.31,3.3,6.21,3.89,9.3755,6.85,3.8204,5.22,22.4118,26.3733,9.54,11.63,21.42,3.6089,6.1132,6.2499,6.96,4.71,2.88,6.3006,3.35,9.951,6.496,7.7883,5.029,11.2712,13.55,13.36,23.4972,5.4889,26.58,17.8209
2019/6/12,5.4309,10.41,3.28,6.24,3.89,9.0923,6.92,4.0124,5.25,23.0173,26.8407,9.66,11.97,22.89,3.5892,6.0453,6.1303,6.93,4.72,2.8204,6.2326,3.3117,9.9021,6.5058,7.7883,5.078,11.0948,13.85,13.31,23.578,5.816,27.17,19.0791
2019/6/13,5.3914,10.14,3.27,6.23,3.89,9.102,6.97,4.2139,5.43,23.4639,26.3832,9.49,11.81,22.09,3.599,6.0163,6.22,6.97,4.71,2.8502,6.2618,3.6413,9.7649,6.4372,8.0265,5.078,10.9772,12.96,13.07,23.7127,5.5956,27.1,19.2
2019/6/14,5.2531,9.91,3.22,6.05,3.82,8.936,6.79,4.1179,5.2,21.856,25.5578,9.23,11.43,20.65,3.5399,5.9581,6.05,6.74,4.57,2.7807,6.1938,3.4573,9.569,6.3392,7.7586,5.1172,10.8301,12.83,12.74,23.1404,5.4747,26.36,18.8071
2019/6/17,5.3618,9.81,3.22,6.05,3.84,9.688,6.72,4.3195,5.25,21.5086,25.7467,9.3,11.6,20.52,3.6286,5.9775,6.05,6.75,4.68,2.8105,6.2229,3.4803,9.7062,6.349,7.9173,5.029,10.8792,12.78,12.63,23.2279,5.5102,26.51,20.6857
2019/6/18,5.5395,9.79,3.22,6.01,3.86,9.688,6.64,4.2907,5.34,21.7468,25.7965,9.22,11.46,20.37,3.6878,5.9775,6.04,6.67,4.62,2.8403,6.2812,3.8253,9.6866,6.3392,7.9372,5.1172,10.8105,12.94,12.75,23.2279,5.4462,26.6,20.2143
2019/6/19,5.5,9.88,3.24,6.06,3.86,9.8247,6.74,4.1275,5.35,21.4193,26.2639,9.13,11.49,20.49,3.6976,6.0357,6.1,6.76,4.67,2.8601,6.32,3.948,9.6866,6.3686,7.9272,5.1565,10.9086,12.71,12.8,23.3154,5.5031,27.09,19.6429
2019/6/20,5.48,10.22,3.28,6.17,3.92,10.0884,6.9,4.0603,5.32,21.9552,26.5324,9.23,11.63,20.66,3.7173,6.1132,6.25,6.9,4.73,2.8999,6.38,3.8176,9.8629,6.4764,8.0165,5.2447,11.134,12.76,12.95,23.78,5.5813,27.29,20.7357
2019/6/21,5.51,10.37,3.31,6.25,3.96,10.3521,6.97,4.0795,5.35,22.1835,27.1191,9.24,11.81,21.08,3.7173,6.1519,6.32,7.07,4.84,2.9098,6.44,3.787,9.8531,6.4764,8.1257,5.2153,11.134,12.8,13.03,23.82,5.6453,28,21.0714
2019/6/24,5.47,10.57,3.29,6.23,3.94,10.2935,6.84,3.974,5.36,21.856,26.5224,9.27,12.99,20.73,3.7272,6.1325,6.32,7.1,4.79,2.8999,6.4,3.718,9.7845,6.447,8.0165,5.2055,11.0458,12.79,12.95,23.26,5.5458,28.43,18.9643
2019/6/25,5.42,10.48,3.25,6.04,3.9,10.2544,6.7,3.9356,5.29,21.5185,25.697,9.17,13.85,20.53,3.6582,6.0453,6.52,7.81,4.82,2.8601,6.35,3.603,9.6866,6.398,7.8578,5.1761,10.938,12.83,12.79,22.62,5.5529,27.93,17.0714
2019/6/26,5.39,10.37,3.24,6.03,3.89,10.3521,6.66,3.9452,5.22,21.5384,25.8064,9.31,12.47,20.4,3.6483,6.055,6.33,7.59,4.78,2.88,6.35,3.6413,9.716,6.4078,7.838,5.1957,10.987,12.86,12.71,22.72,5.5173,27.82,16.1857
2019/6/27,5.4,10.59,3.25,6.05,3.9,10.44,6.67,3.9356,5.24,21.459,26.1545,9.3,11.98,20.42,3.6286,6.0453,6.38,7.47,4.76,2.89,6.36,3.6413,9.7258,6.4078,7.838,5.2349,11.0654,12.77,12.74,22.65,5.5031,27.89,15.7357
2019/6/28,5.31,10.61,3.22,5.98,3.86,10.35,6.72,3.9644,5.26,20.9329,25.8561,9.23,12.3,19.95,3.5892,6.0357,6.31,7.7,4.65,2.85,6.31,3.672,9.7453,6.3882,7.7189,5.1859,11.0948,12.45,12.53,22.32,5.6524,27.75,15.3643
2019/7/1,5.4,10.84,3.28,6.08,3.92,10.35,6.89,4.0028,5.34,21.2902,26.4329,9.3,12.35,20.51,3.6582,6.0938,6.43,7.98,4.78,2.89,6.47,3.718,9.9314,6.4568,7.8876,5.3231,11.2418,12.64,12.87,22.76,5.7378,28.27,15.7143
2019/7/2,5.39,10.99,3.27,6.05,4.03,10.09,6.85,4.0891,5.28,21.2604,26.244,9.28,12.4,20.69,3.6286,6.0357,6.44,7.76,4.75,2.87,6.42,3.7027,9.8531,6.4568,7.8082,5.2839,11.1634,12.58,12.88,22.83,5.6382,28.21,15.6786
2019/7/3,5.33,10.67,3.22,5.93,3.94,10.07,6.76,3.974,5.3,21.588,26.4329,9.29,12.04,20.45,3.6187,5.9872,6.38,7.7,4.66,2.9,6.4,3.6873,9.8335,6.4764,7.709,5.2447,11.2026,12.66,12.73,22.7,5.56,28.27,15.5357
2019/7/4,5.42,11.21,3.23,5.92,3.94,9.91,6.8,3.9644,5.31,21.32,26.1246,9.4,12.47,20.49,3.6385,6.0066,6.41,7.82,4.63,2.92,6.43,3.5877,9.9412,6.5156,7.8082,5.2545,11.33,12.95,12.86,22.67,5.5956,27.77,15.3214
2019/7/5,5.53,11.75,3.23,5.93,3.93,10.14,6.87,3.9644,5.29,21.39,27.1191,9.47,12.31,20.45,3.6187,5.9969,6.41,7.74,4.65,2.92,6.43,3.6183,9.8629,6.4666,7.7883,5.2055,11.25,12.87,12.92,22.77,5.6382,28.83,15.3357
2019/7/8,5.35,11.37,3.12,5.69,3.79,10.31,6.54,3.7628,5.06,20.45,26.7909,9.25,11.6,19.81,3.5103,5.871,6.22,7.31,4.46,2.82,6.26,3.4113,9.5495,6.3294,7.4709,5.0192,10.96,12.51,12.5,22.1,5.4534,27.2,14.4286
2019/7/9,5.3,11.39,3.15,5.83,3.87,10.01,6.53,3.7724,5.05,20.49,26.96,9.21,11.67,19.84,3.5004,5.8806,6.18,7.27,4.45,2.84,6.24,3.3884,9.4907,6.3294,7.4808,4.9898,10.94,12.55,12.5,22.06,5.4747,27.07,14.9
