ÈÕÆÚ,000018.SZ,000055.SZ,000065.SZ,000928.SZ,002051.SZ,002135.SZ,002140.SZ,002178.SZ,002298.SZ,002469.SZ,002541.SZ,002542.SZ,002593.SZ,002743.SZ,200018.SZ,200055.SZ,300384.SZ,300517.SZ,300635.SZ,600248.SH,600477.SH,600496.SH,600970.SH,601068.SH,601117.SH,601226.SH,601618.SH,603098.SH,603637.SH,603698.SH,603929.SH,603959.SH
2017/4/13,10.0691,9.0916,23.7364,12.0958,22.6407,7.9984,11.8383,9.8518,12.774,8.4676,12.8693,15.1684,6.4503,15.2728,4.1345,4.7316,21.6945,35.6705,21.571,7.1605,5.9008,5.0324,9.1629,,8.3675,8.5094,5.17,20.7948,26.8744,22.4499,27.8067,12.6736
2017/4/14,9.7165,8.7424,22.9531,11.6554,22.6486,8.0084,11.4681,9.8718,12.4399,8.4101,12.6335,15.1684,6.3151,14.9188,4.1057,4.6857,21.5552,35.3433,23.7312,6.9677,6.1918,4.9727,8.7714,,8.196,8.2406,5.0188,20.044,26.6845,22.3361,27.4188,13.0416
2017/4/17,9.4716,8.6566,22.7181,11.8517,23.3223,7.7004,11.3118,9.9117,12.1943,7.9312,12.2209,13.6545,6.122,14.1615,4.0577,4.6743,21.5655,36.1166,22.7318,6.9581,6.3326,4.7241,8.8087,,8.2818,8.161,5.0661,18.2277,24.6589,21.3195,25.6827,12.7089
2017/4/18,9.5598,8.5402,22.5222,12.2496,23.5495,7.7401,11.0238,10.1712,11.9879,7.7971,12.1554,12.2891,6.1702,13.9353,4.1057,4.6112,21.3643,33.5687,23.2408,6.9195,6.1871,4.6246,8.9205,,8.4819,7.9222,5.0566,18.5425,24.6531,21.2512,25.7409,12.114
2017/4/19,9.5989,8.4606,22.705,12.2761,23.855,7.5016,11.1308,10.1313,11.8111,7.912,11.7035,12.3287,5.8323,13.5518,4.0961,4.6169,21.0288,34.1635,24.4947,6.8521,6.0134,4.6246,9.0137,,8.3675,7.8425,5.0188,19.1238,25.1538,20.6442,26.6429,12.0485
2017/4/20,9.6577,8.4851,22.3133,12.3769,24.5914,7.3129,11.0321,10.2012,11.7128,7.8162,11.494,11.1314,5.6005,13.4239,4.0481,4.5653,20.7605,32.6963,22.9056,6.6497,6.511,4.6047,9.1815,,8.7297,7.9819,5.0755,18.5103,25.1595,20.7884,26.0512,11.7208
2017/4/21,9.7556,8.5525,20.5115,11.1408,23.3536,7.1439,11.0238,9.9716,11.703,7.8546,11.5005,10.983,5.6392,13.0404,4.0673,4.5997,20.647,32.3394,22.7814,6.5051,6.2528,4.545,8.268,,8.4724,7.8923,5.0566,18.0582,24.6244,20.5759,25.7991,11.6553
2017/4/24,9.0406,8.3319,18.4747,10.0268,21.019,6.8956,10.6865,9.8418,11.3787,7.6342,11.0421,10.5377,5.3784,12.5093,3.933,4.5366,19.9142,31.1299,21.4655,6.0811,5.9477,4.2865,7.5689,,7.6242,7.3549,4.8109,16.807,23.4331,19.8476,25.091,11.0907
2017/4/25,8.786,8.2094,19.2908,10.3451,21.3089,6.7564,10.7688,9.8917,11.418,7.73,11.1076,10.6169,5.3591,12.6568,3.9234,4.5596,20.1258,31.2191,21.7386,6.1196,5.9712,4.2765,7.8206,,7.2049,7.3051,4.7636,17.1944,22.8059,19.9993,25.5275,11.5646
2017/4/26,8.8349,7.995,19.0949,10.2708,21.4029,6.7863,10.7688,9.9017,11.1232,7.73,11.0945,11.5074,5.3398,12.7552,3.9138,4.3818,20.1154,31.5165,22.1917,6.1485,6.0322,4.3064,8.0257,,6.9285,7.0065,4.7164,17.4689,22.9095,20.06,25.5954,11.7259
2017/4/27,8.9917,7.9153,19.937,10.7801,22.3195,6.8161,11.3529,9.9317,11.1232,7.8949,11.1534,10.9434,5.4171,12.8929,3.8947,4.3588,20.3735,32.3889,23.545,6.1196,6.3796,4.2467,8.6782,,7.1381,7.0264,4.7542,18.5506,24.3424,20.2497,26.8272,11.7914
2017/4/28,9.1778,7.9766,19.9958,10.7005,22.3039,7.0947,11.2706,9.9217,11.1331,7.9531,11.3892,12.0417,5.5522,12.942,3.933,4.4334,20.3476,32.2997,23.5263,6.1485,6.5861,4.5252,8.6595,,7.1191,7.0663,4.7731,18.8332,24.5841,20.3104,26.8659,11.8872
2017/5/2,8.8447,7.9766,20.1721,10.8915,22.249,7.0748,11.2624,10.1313,11.0151,8.021,11.3826,13.2489,5.5329,12.7257,3.9426,4.485,20.4612,32.0717,23.8243,6.0522,6.6894,4.4158,8.7993,,7.0714,6.9966,4.7825,18.9058,24.2158,20.0069,26.09,11.6603
2017/5/3,8.8447,7.8908,20.2896,10.9233,22.0845,7.1146,11.1884,10.1413,10.9464,8.0501,11.363,14.0998,5.4653,12.529,3.9426,4.4506,20.5128,32.4385,24.3333,6.0618,6.4031,4.4058,8.9764,,6.9857,6.9767,4.7825,19.035,24.6416,20.0448,26.5459,11.7561
2017/5/4,9.7263,7.8296,19.6694,10.6793,21.7946,7.2439,11.1884,10.0515,10.9365,7.9822,11.5726,15.1387,5.4267,12.8732,4.2016,4.4621,20.8895,31.8734,23.098,6.0522,6.8631,4.5948,9.023,,6.8141,7.0961,4.9432,18.8977,24.6186,20.8718,26.0415,11.6956
2017/5/5,9.1092,8.142,18.5661,10.4246,20.925,7.0151,10.8757,10.4607,10.7204,7.8076,11.3368,13.6249,5.3302,12.5388,4.0577,4.4965,20.5231,31.3876,22.1297,5.9462,6.6894,4.7042,9.0417,,6.6044,6.9568,4.9337,18.5748,24.6704,20.098,25.0329,11.4083
2017/5/8,8.5705,7.8786,16.7448,9.3848,19.4679,6.7862,10.8017,10.3509,10.6221,7.7688,10.8849,13.051,5.195,12.3028,3.9618,4.4276,20.7502,30.0691,21.6579,5.7341,6.5439,4.4854,8.3705,,6.452,6.8871,4.9243,17.1864,24.5496,19.1572,24.063,10.9193
2017/5/9,8.404,7.8908,17.0516,9.4326,19.6481,6.8459,10.884,10.1712,10.8088,7.7979,11.0224,13.5061,5.2239,12.2241,3.9138,4.4621,20.6831,30.7531,22.1607,5.8305,6.2951,4.366,8.7341,,6.4901,6.8971,4.8959,17.5012,24.0892,19.2027,24.8001,11.3226
2017/5/10,7.8652,7.8418,17.3519,9.0135,19.5854,6.7564,10.4562,9.9117,10.9464,7.6136,10.7212,12.1605,5.1081,11.9586,3.8659,4.4678,20.2599,30.2376,21.4406,5.657,6.1824,4.2765,8.3333,,6.2042,6.8174,4.7731,16.8796,24.0949,18.9068,24.1794,11.0655
2017/5/11,7.6693,7.5294,18.1157,9.5228,20.5882,6.7763,9.8968,9.9816,11.2608,7.3809,10.636,12.3781,5.0018,11.5062,3.7987,4.4391,20.1258,30.6639,21.7945,5.5318,6.0369,4.3362,9.023,,6.2804,6.6283,4.8676,17.4043,24.0604,18.5957,25.091,10.637
2017/5/12,7.5224,7.2834,18.0765,9.5546,20.3061,6.7066,9.6582,9.8718,11.1036,7.3809,10.6753,12.6156,5.0115,11.4767,3.7604,4.4119,21.0546,30.2475,22.1483,5.5607,6.0651,4.2964,8.9485,,6.3662,6.6482,4.8298,18.6959,24.1352,18.3909,25.1783,9.5834
2017/5/15,7.5812,7.4442,17.1169,9.1249,19.3425,7.1046,9.6582,9.8917,11.2018,7.4294,11.1403,13.1994,4.9825,12.3225,3.7891,4.4844,21.6636,30.0691,21.9062,5.5896,6.5767,4.4555,8.529,,6.1661,6.6482,4.7542,19.4709,24.5841,18.5502,24.6643,9.1952
2017/5/16,7.9534,7.4726,16.8427,9.3053,19.7656,7.234,9.9214,10.0614,11.4475,7.5749,11.3695,13.8524,5.1757,13.2764,3.8371,4.4844,21.8648,31.0307,22.4462,5.7149,6.741,4.5848,8.5104,,6.3185,6.7677,4.7447,19.9286,24.7222,18.8916,25.4499,9.4472
2017/5/17,7.9828,7.4253,17.267,9.8676,20.267,7.5922,9.9461,10.0215,11.6932,7.6039,11.2582,13.7733,5.1757,13.0994,3.8275,4.5025,21.6739,33.7075,22.4835,5.8209,6.5814,4.6047,9.3586,,6.471,6.7975,4.7353,20.0512,25.1365,18.7399,26.09,9.5531
2017/5/18,7.8457,7.3118,16.5163,9.4909,19.4209,7.6519,9.9132,9.8818,11.2412,7.5361,11.0945,12.4573,5.166,12.5782,3.7987,4.4935,21.2456,33.6183,22.2104,5.9269,6.3467,4.7241,9.1349,,6.3757,6.698,4.6597,19.2992,25.4703,18.535,25.576,9.4775
2017/5/19,8.0122,7.3307,16.0332,9.0695,18.6845,7.5822,9.9955,10.0315,11.1527,7.5652,11.2386,13.704,5.1467,12.2536,3.7891,4.4753,20.8637,32.5971,21.7262,5.9365,6.1871,4.6445,9.1535,,6.3662,6.907,4.6597,19.7651,25.2113,18.6185,25.3141,9.4825
2017/5/22,7.6302,6.9808,15.5175,8.2363,18.2928,7.622,10.2752,9.9716,10.799,7.3324,11.2124,13.8128,4.9632,12.9715,3.6452,4.4029,20.2444,31.7445,20.1184,5.6378,6.4077,4.6246,8.6595,,6.0708,6.8075,4.5935,19.806,24.2388,18.1557,23.8884,8.8977
2017/5/23,7.2188,6.5835,14.4795,7.8916,18.3319,6.9156,10.3657,9.9217,10.6221,7.0899,10.7081,12.6057,4.8377,11.8504,3.5973,4.2579,20.1516,28.9488,18.8397,5.4739,5.882,4.3064,8.2028,,5.985,6.5786,4.6124,17.8279,23.9741,17.1997,22.8506,8.3684
2017/5/24,7.1208,6.4983,14.7406,8.0352,18.9743,7.6121,9.798,10.0215,10.5337,7.0996,11.0224,12.7838,4.8184,12.3323,3.5877,4.2398,20.3115,28.6514,19.1004,5.8305,6.0932,4.6346,8.6409,,6.0231,6.6582,4.584,19.6098,23.6,17.5108,23.0834,8.4592
2017/5/25,7.3461,6.5646,15.1454,8.3608,19.0292,8.0897,10.1765,10.0914,10.7891,7.0899,10.9897,13.4072,4.8763,12.4995,3.6069,4.3485,20.3993,28.6811,19.1252,5.8594,6.0228,4.7141,8.5943,,6.2042,6.7677,4.6313,21.5716,23.4045,17.7005,22.9476,8.6205
2017/5/26,7.7085,6.697,15.4522,8.447,19.2799,8.637,11.1966,10.1513,10.8383,7.0511,11.4088,13.5853,4.886,12.7847,3.6357,4.3848,20.2702,28.7208,19.6901,5.8305,6.0275,4.8235,8.7993,,6.1851,6.8373,4.6502,23.7296,23.6376,17.9281,22.9573,8.7067
2017/5/31,7.64,6.6686,15.0017,8.2268,19.0605,8.2091,12.3154,10.1712,10.6811,7.1093,11.3302,13.6249,5.0018,12.5585,3.6069,4.276,19.8494,28.6315,19.6777,5.8112,5.9195,4.7042,8.5663,,6.1661,6.7677,4.688,23.1329,23.5098,17.7156,22.4917,8.5748
2017/6/1,7.1404,6.5551,14.362,7.8628,18.4494,8.2091,12.1838,10.2611,10.2192,6.9056,10.8521,13.2785,4.7604,12.0471,3.5397,4.2942,19.5636,26.8966,18.4672,6.1775,5.9055,4.6147,8.2401,,5.9659,6.6482,4.7353,22.1929,22.8031,17.2149,20.4453,8.2146
2017/6/2,7.2971,6.5835,14.8255,8.1406,19.0762,8.5673,13.4014,10.311,10.4551,6.9832,10.9504,13.1103,4.7894,12.5683,3.5493,4.3395,19.3349,27.6005,19.057,6.0618,6.3232,5.0722,8.5477,,6.0803,6.708,4.7164,22.4708,22.3595,17.9357,20.9496,8.4886
2017/6/5,7.6693,6.574,15.4,8.3225,19.1702,8.2887,13.0229,10.4707,10.4747,6.9832,11.1993,12.8036,4.857,12.6667,3.5493,4.3304,19.0439,27.8582,19.2991,6.0522,6.22,5.0025,8.4535,,6.1279,6.8075,4.6975,21.3836,21.6979,18.0343,21.0951,8.6864
2017/6/6,7.5322,6.6119,15.5371,8.3034,18.9195,8.2191,12.4964,10.5306,10.514,7.0123,11.1862,12.0318,4.857,12.4798,3.4822,4.3485,18.9816,28.1953,19.4418,5.9654,6.3796,4.9727,8.4064,,6.147,6.8274,4.7164,21.3182,22.5926,18.1102,21.2018,8.7118
2017/6/7,7.7085,6.7821,15.7982,8.5715,19.5462,8.5474,12.8419,10.6404,10.7891,7.1481,11.3826,12.4771,4.9439,12.824,3.5301,4.3938,19.3349,29.0479,20.3916,6.0714,6.5251,5.0821,8.8112,,6.29,6.9269,4.7447,23.4517,22.8707,18.4668,22.0747,8.9351
2017/6/8,7.7673,7.1321,15.5566,8.5428,19.6511,8.3584,12.4635,10.6204,10.6811,7.0802,11.363,12.6948,4.9246,12.6765,3.5493,4.4391,19.2882,28.691,20.0315,5.9943,6.5298,4.9727,8.783,,6.2995,6.8672,4.6975,22.6833,22.7655,18.3833,21.9195,8.8843
2017/6/9,7.7085,6.9902,16.2682,8.6865,20.1469,8.2091,12.3812,10.5006,10.6516,7.0802,11.3039,13.0905,4.9343,12.942,3.5493,4.3848,19.8234,28.81,20.1929,5.9751,6.2904,4.9826,8.8301,,6.4329,6.907,4.7447,22.0866,22.6302,18.2847,21.9098,8.8742
2017/6/12,7.4832,6.7916,16.4967,8.2172,19.5653,8.0101,11.7313,10.5106,10.3175,6.8668,11.1134,12.8729,4.828,12.4995,3.5397,4.3304,19.4129,27.5013,19.2991,5.8691,6.0932,4.8633,8.5194,,6.3662,6.7876,4.6597,21.6942,21.8182,17.7839,20.9496,8.5291
2017/6/13,7.6008,6.9524,16.673,8.3129,19.9276,8.1096,11.8054,10.6304,10.4649,6.9929,11.1725,13.4566,4.9149,12.6077,3.5685,4.3485,19.7662,28.4035,19.9074,5.9269,6.1871,4.8931,8.7453,,6.4329,6.8473,4.6502,21.7269,22.1715,18.186,21.677,8.7778
2017/6/14,7.7085,6.9429,16.4249,8.4279,20.042,8.1295,11.8465,10.4607,10.4944,7.0802,11.0806,13.2983,4.9246,12.7159,3.5685,4.3848,19.8026,28.6514,19.6405,5.8787,6.2012,4.8335,8.783,,6.5377,6.8572,4.6407,20.8033,21.8783,18.1709,21.6964,9.138
2017/6/15,7.7967,7.0659,16.4967,8.6194,20.2041,7.8509,11.6573,10.5406,10.6811,7.1772,11.2973,13.0114,5.0308,12.9814,3.5877,4.3938,19.9741,29.504,20.1184,6.0136,6.3186,4.8534,9.0089,,6.5568,7.0264,4.6597,20.7869,22.8783,18.3757,22.2533,9.3207
2017/6/16,7.875,7.0943,16.6795,8.5428,20.0516,7.841,11.6902,10.5705,10.6319,7.1772,11.2185,12.9916,5.0115,12.8339,3.5877,4.4119,19.9585,29.157,20.2922,5.9847,6.2153,4.7141,8.8395,,6.452,6.9369,4.6407,20.9422,23.2316,18.3833,21.8527,9.138
2017/6/19,7.8555,7.1321,16.9667,8.7152,20.3567,8.3584,11.6079,10.7202,10.6811,7.2645,11.5732,12.6651,5.0888,13.0797,3.5877,4.4119,19.9221,29.3354,20.2922,6.0233,6.6472,4.9727,8.9242,,6.4996,6.9767,4.6691,20.836,23.8105,18.7341,21.8527,9.3866
2017/6/20,8.0905,7.0848,17.0777,9.0025,20.576,8.428,11.6573,10.6504,10.7204,7.2742,11.4484,12.9322,5.0984,13.0207,3.6261,4.421,19.6415,29.0578,19.9757,6.004,6.6425,4.923,8.7453,,6.4901,6.9369,4.6407,20.9994,24.412,18.6045,21.9016,9.823
2017/6/21,8.0024,7.0375,16.908,9.1174,20.5474,8.3385,12.0851,10.6703,10.6712,7.2451,11.4352,13.4467,5.0694,12.8634,3.6357,4.4119,19.574,28.9587,19.8329,5.9556,6.6472,4.9329,8.8395,,6.452,6.917,4.6502,20.7787,23.9158,19.0467,21.8039,9.4221
2017/6/22,7.7869,6.924,16.673,8.7727,20.166,8.2589,11.4434,10.6504,10.6614,7.1384,11.2973,12.7739,4.9729,12.3225,3.6261,4.3938,19.231,27.9871,19.1377,5.7043,6.3561,4.7539,8.4818,,6.4138,6.7378,4.6691,19.7243,22.8407,18.4672,21.0126,9.1126
2017/6/23,7.8457,6.8294,16.0724,8.7727,19.5367,8.1295,10.958,10.6204,10.5042,7.1384,11.1856,12.6156,4.9729,12.3618,3.6069,4.4029,19.1894,28.2548,19.1811,5.7043,6.558,4.7937,8.4347,,6.29,6.7478,4.6786,19.381,23.3218,18.4901,21.4131,9.275
2017/6/26,7.8457,6.8956,16.2029,9.0791,20.1851,8.2489,10.9991,10.8101,10.5631,7.3906,11.2645,12.7145,5.0598,12.4405,3.6069,4.3848,19.3193,29.9699,19.3611,5.7816,6.9476,4.8534,8.5006,,6.3471,6.8075,4.7069,19.7733,23.6,19.0086,21.9602,9.3105
2017/6/27,7.7379,6.8578,16.3078,8.8588,20.0992,8.0599,10.9498,10.7701,10.5435,7.6718,11.2645,12.4573,5.0791,12.352,3.5685,4.3938,19.1375,29.7221,19.4046,5.83,6.8772,4.7837,8.3688,,6.3376,6.7776,4.6975,19.6425,23.4271,19.2526,21.8137,9.2344
2017/6/28,7.5224,6.82,15.836,9.0217,19.8799,7.8509,10.6865,10.83,10.4354,7.6039,11.1265,12.0021,5.0501,12.3421,3.5301,4.3848,19.1219,28.9587,19.237,5.7719,6.849,4.744,8.237,,6.6235,6.7478,4.7164,19.1357,23.2391,19.1306,21.4815,9.0771
2017/6/29,7.5322,6.8294,15.8295,9.0408,20.2041,7.9803,10.7606,10.9797,10.5238,7.7203,11.2448,12.0714,5.0888,12.3618,3.5205,4.3848,19.3557,28.6811,19.4236,5.8106,7.1635,4.8732,8.2747,,6.5949,6.7776,4.7069,19.0867,23.2918,19.2144,21.8527,9.1583
2017/6/30,7.4147,6.8862,15.5805,9.06,19.7655,7.8907,10.8182,10.9099,10.6811,7.8173,11.3564,11.9626,5.0791,12.234,3.5014,4.3757,19.2726,28.5721,19.7845,5.83,7.1635,4.8036,8.1805,,6.6616,6.7876,4.7353,18.866,23.5624,19.2144,21.9993,9.1532
2017/7/3,7.5518,7.0186,16.6157,8.9259,19.9848,7.8808,10.8757,10.9099,10.74,7.6815,11.3564,12.0417,5.1181,12.3028,3.5493,4.4391,19.3869,28.81,20.1391,5.8783,7.1942,4.8335,8.3406,,6.7474,6.8174,4.7353,19.103,23.1715,19.1153,22.3021,9.4881
2017/7/4,7.542,6.8767,16.1571,8.7822,19.9753,7.9504,10.8182,10.84,10.6909,7.6912,11.2907,12.1308,5.1083,12.4405,3.5589,4.4119,19.1998,28.691,20.1889,5.8783,6.955,4.7837,8.2652,,6.614,6.7975,4.7447,19.3074,23.1264,19.2526,22.0579,9.7519
2017/7/5,7.5616,6.8862,16.2226,9.0791,19.9658,7.9703,10.8757,10.95,10.8088,7.7009,11.3433,12.0219,5.1668,12.47,3.5973,4.4029,19.1011,28.9785,20.3444,5.917,7.2617,4.7738,8.2935,,6.6426,6.8473,4.7447,19.242,23.585,19.3974,22.4096,9.8331
2017/7/6,7.6693,6.8956,16.5109,8.7152,19.7751,7.8211,10.7688,10.84,10.7891,7.6427,11.4418,11.6459,5.2253,12.2635,3.6261,4.3848,18.9972,28.7802,20.3257,5.8976,7.231,4.6743,8.1805,,6.6235,6.7876,4.7164,19.3646,23.585,19.1763,22.5365,9.9194
2017/7/7,7.7673,6.9997,16.334,8.5524,19.6892,7.7216,10.5384,10.85,10.7793,7.8561,11.5994,11.2106,5.2448,12.1946,3.6548,4.3757,18.914,29.4247,20.4688,5.917,7.1819,4.6047,8.124,,6.5949,6.8274,4.7353,19.6916,23.585,19.1153,23.0641,10.2441
2017/7/10,7.6596,6.9429,16.406,8.5715,20.0039,7.7912,10.5549,10.75,10.8383,7.6136,11.4287,11.26,5.2058,11.9684,3.6644,4.3666,18.4983,28.5423,19.7845,5.8976,7.0593,4.6346,7.9452,,6.7474,6.7975,4.7542,18.9722,22.6903,18.8103,22.3021,9.9752
2017/7/11,7.4637,6.801,15.895,8.3225,19.8323,7.6021,10.4809,10.5,10.6025,7.6136,11.2382,10.7257,5.1181,11.9193,3.6548,4.3485,18.2022,27.8582,19.3241,5.9266,7.0777,4.5152,8.0393,,6.6616,6.7179,4.7164,18.1875,22.3445,18.6655,21.3838,9.7012
2017/7/12,7.4245,6.6686,15.4101,8.2268,19.3937,7.4728,10.6372,10.67,10.4059,7.5749,11.1594,10.9533,5.0986,11.7521,3.6069,4.3485,18.2697,27.6996,19.6538,5.8203,7.0531,4.545,7.8322,,6.8046,6.6283,4.7353,18.727,22.6151,18.5816,21.6183,9.6505
2017/7/13,7.3461,6.7537,15.4691,8.3991,19.6702,7.4927,10.522,10.84,10.4452,7.5458,11.1134,10.6268,5.0888,11.8209,3.6261,4.3666,18.1554,27.0651,19.2743,5.8106,7.0593,4.5151,7.9452,,7.0047,6.6184,4.8298,18.4001,22.555,18.3071,21.2959,10.4166
2017/7/14,7.3264,6.8389,15.325,8.2555,19.203,7.3235,10.4726,10.72,10.3663,7.507,11.1134,10.4384,5.1278,11.7226,3.6652,4.3395,18.2385,26.4108,19.2183,5.7623,7.0777,4.6547,8.1993,,7.0144,6.5189,4.8581,18.2611,22.1941,18.3605,20.8368,9.9042
2017/7/17,6.961,6.574,14.5125,7.7192,19.7369,6.7862,9.5512,10.62,9.5871,7.022,10.4828,9.3976,4.7964,10.926,3.5674,4.2489,16.742,23.7737,17.8434,5.3562,6.3724,4.4354,7.8134,,7.0821,5.9018,4.8959,16.6671,20.1491,17.1329,18.756,9.6099
2017/7/18,7.0005,6.5929,14.9056,7.8724,21.4532,6.9156,9.7569,10.66,9.5871,7.1093,10.496,9.467,4.8256,11.0345,3.5674,4.2851,16.9551,23.4465,17.6132,5.3562,6.311,4.4952,7.9169,,7.5368,5.9416,4.9916,17.0513,20.1491,17.1481,18.717,10.2695
2017/7/19,7.119,6.7064,15.325,8.0927,21.4246,6.9653,9.8885,10.68,9.7745,7.1869,10.6208,9.5661,4.8939,11.0936,3.6163,4.3395,16.8304,23.5457,17.3581,5.3562,6.3294,4.565,8.2276,,7.8271,6.0312,5.0107,17.035,20.0965,17.2854,18.883,10.8783
2017/7/20,7.0697,6.7537,16.5829,8.2842,21.5771,7.025,10.3081,10.78,9.7252,7.1287,10.6471,9.4174,4.9036,11.1725,3.6456,4.3757,16.7992,23.5754,17.4825,5.3562,6.3356,4.575,8.2558,,7.8561,6.0511,4.982,17.0104,19.7356,17.3387,19.5571,11.406
2017/7/21,7.0598,6.6402,16.3798,8.2363,21.949,7.0748,10.1594,10.81,9.8732,7.119,10.739,9.5859,4.9036,11.0739,3.6456,4.3395,17.2772,23.8927,17.2336,5.3562,6.2313,4.5151,8.1617,,7.7787,6.0312,4.9533,16.7897,19.0815,17.1481,19.2542,11.1625
2017/7/24,7.1783,6.7348,16.5436,8.6098,21.7201,7.1444,10.2833,10.8,9.814,7.2063,10.8047,9.913,4.9231,11.0147,3.6554,4.3485,17.615,23.8827,17.3021,5.3562,6.3417,4.4952,8.237,,7.5562,6.0411,4.9438,16.896,19.0514,17.6285,19.9674,11.1067
2017/7/25,7.2178,6.6875,16.2095,8.4375,21.0527,7.2638,10.0603,10.72,9.7449,7.1578,10.9229,9.7445,4.9036,11.2317,3.6261,4.3395,17.615,23.853,17.0034,5.3562,6.3049,4.575,8.0017,,7.5755,6.0312,4.8864,16.6835,18.2319,17.1481,19.9088,10.8225
2017/7/26,7.1486,7.3591,15.9212,8.4375,20.8239,7.2141,10.1759,10.73,9.7351,7.2548,10.8572,9.7743,4.8939,11.2218,3.6163,4.4663,17.615,23.9621,16.5182,5.3562,6.2068,4.545,7.9169,,7.4788,6.0411,4.9055,16.569,17.435,17.5294,19.6645,10.5942
2017/7/27,7.2573,7.5294,15.9146,8.3225,20.8239,7.2837,10.3246,10.74,9.9915,7.6136,10.9623,9.7743,5.0206,11.3402,3.6456,4.4935,17.615,24.5866,17.1714,5.3562,6.2068,4.6248,7.964,,7.3337,6.1208,4.8959,16.9287,17.8335,17.6742,20.6121,10.7261
2017/7/28,7.2671,7.3686,16.465,8.6481,20.6237,7.1842,10.2503,10.68,9.9817,7.5264,10.7981,9.685,5.0694,11.2514,3.6652,4.4753,17.615,24.6263,16.8355,5.3562,6.2988,4.6248,7.8887,,7.5659,6.1208,4.8864,16.6835,19.6153,17.3692,20.2897,10.8479
2017/7/31,7.2276,7.6429,16.9171,9.0121,20.7571,7.1842,10.3824,10.69,9.9915,7.5361,10.9492,9.5364,5.0596,11.1429,3.6358,4.5025,17.615,24.2991,16.8417,5.3562,6.4705,4.5251,7.8793,,7.5562,6.1208,4.9151,16.6099,19.1492,17.354,20.28,10.579
2017/8/1,7.277,7.851,16.8123,8.8972,20.7953,7.2041,10.2916,10.72,10.0112,7.4779,10.8704,9.9626,5.0401,11.2317,3.6456,4.5569,17.615,23.9918,16.6737,5.3562,6.4582,4.4653,8.0393,,7.4207,6.1606,4.9246,17.0431,18.7657,17.3845,20.2018,10.4369
2017/8/2,7.0894,7.728,15.8753,8.9163,20.2041,7.0947,10.1429,10.66,10.0211,7.3227,10.8441,10.4484,4.9621,11.0246,3.6065,4.5659,17.615,23.3771,16.4373,5.3562,6.5379,4.4254,7.8793,,7.1498,6.1009,4.829,18.7515,17.9688,17.0109,19.5961,10.1579
2017/8/3,7.0993,7.7091,15.4626,8.7631,20.3567,7.1046,10.1594,10.64,10.1197,7.3712,10.9229,10.3195,5.0011,11.0936,3.6261,4.575,17.615,23.7935,16.5866,5.3562,6.7097,4.4653,7.9263,,7.1595,6.1108,4.829,18.4001,17.9688,17.0338,19.8794,10.1731
2017/8/4,7.0894,7.4537,15.8033,8.7343,19.899,7.1245,10.1429,10.69,10.0408,7.5458,10.831,10.1708,5.0888,11.1528,3.6163,4.575,17.615,23.5952,16.3129,5.3562,6.5931,4.4753,7.8793,,7.1208,6.1208,4.8099,17.9586,17.7508,17.6971,19.4301,10.0564
2017/8/7,7.0993,7.5767,15.6002,8.9067,20.023,7.3136,10.242,10.65,10.1,7.5458,10.6865,10.3195,5.1083,11.1922,3.5967,4.5931,17.615,23.7638,16.4186,5.3562,6.4644,4.4852,8.1052,,7.324,6.1705,4.8194,17.8524,17.8635,17.5065,19.6059,10.5638
2017/8/8,7.3264,7.5105,15.7836,9.309,20.0039,7.3434,10.3164,10.65,10.1296,7.507,10.6799,10.379,5.0888,11.0936,3.6456,4.6475,17.615,23.8133,16.4435,5.3562,6.8691,4.555,8.0581,,7.0724,6.1606,4.8386,18.3592,17.6305,17.5446,19.4594,10.5993
2017/8/9,7.2276,7.624,15.6002,9.2228,20.0039,7.3136,10.2255,10.66,10.1099,7.507,10.831,10.3988,5.0694,11.1035,3.6358,4.7018,17.615,23.6646,16.3751,5.3562,7.0041,4.5351,8.1335,,7.0821,6.1506,4.8194,18.1794,16.9764,17.3997,19.5278,10.7312
2017/8/10,7.0894,7.4821,15.5805,8.9929,20.0897,7.5822,10.0438,10.66,10.0014,7.3324,11.1528,10.1113,4.9914,12.2178,3.6261,4.6837,17.615,23.0797,15.8649,5.3562,7.4947,4.6248,7.8793,,7.0047,6.0909,4.829,17.648,17.0365,17.2472,19.1468,10.4014
2017/8/11,7.1091,7.1226,15.397,8.6577,19.5844,7.3335,9.8456,10.65,9.9521,7.1675,11.028,10.607,5.0986,13.4406,3.5967,4.575,17.615,23.0995,15.7094,5.3562,7.4027,4.4553,7.6628,,6.7338,5.9814,4.8194,18.0077,16.7884,17.1939,18.0918,10.2492
2017/8/14,7.8201,7.3591,15.7181,8.7918,19.7751,8.0698,10.1016,10.72,10.1493,7.3033,11.9279,11.0332,5.2253,14.7816,3.8704,4.6112,17.615,23.6349,15.896,5.3562,8.1448,4.8142,7.7663,,6.8789,6.0909,4.8194,18.5799,16.9313,17.3921,18.5216,10.3354
2017/8/15,8.6001,7.4442,15.6853,8.6577,19.9562,8.3683,10.4568,10.93,10.2184,7.3421,11.5666,10.9044,5.1571,15.5311,3.9486,4.6022,17.615,23.7539,16.176,5.3562,8.0344,4.7145,7.7569,,6.8693,6.1506,4.8099,18.3755,16.9388,17.4836,18.6877,10.3913
