ÈÕÆÚ,002047.SZ,002081.SZ,002325.SZ,002375.SZ,002482.SZ,002504.SZ,002620.SZ,002713.SZ,002781.SZ,002789.SZ,002811.SZ,002822.SZ,002830.SZ,002856.SZ,300506.SZ,300592.SZ,300621.SZ,600193.SH,600209.SH,601886.SH,603030.SH,603081.SH,603466.SH,603828.SH
2017/10/20,9.5485,11.9027,6.0559,8.6767,9.3112,8.1,12.4545,13.5105,29.1421,30.564,25.719,10.6364,25.7835,34.6325,13.2416,21.6714,15.3952,7.07,13.2388,9.8183,8.5751,20.234,11.7293,6.4155
2017/10/23,9.4594,12.1737,6.0857,8.7259,9.4098,8.1,12.5902,13.5105,29.1421,30.6515,25.9138,11.7021,27.8214,36.0012,13.3564,22.0299,15.3689,7.08,13.2388,9.7437,8.6148,20.3422,12.9047,6.6686
2017/10/24,9.4297,12.4059,6.046,8.6964,9.3014,8.1,12.6774,13.5105,29.1421,29.8114,25.9626,12.8762,28.7468,36.0841,13.2468,21.781,15.0531,6.94,13.2388,9.7251,9.0714,20.5291,14.1932,6.5979
2017/10/25,9.687,12.4446,6.0559,8.785,9.5674,8.1,12.5611,13.5105,29.1421,30.5698,25.9723,12.6295,29.1307,35.1883,13.3616,22.6972,15.4347,7.03,13.2388,9.6691,9.1408,21.0996,15.6145,6.5862
2017/10/26,9.6771,12.2511,6.0758,8.8638,9.5181,8.1,12.6096,13.5105,29.1421,30.6982,25.8067,12.3138,30.0069,31.754,13.5234,22.7669,15.3886,7.07,13.2388,9.6971,8.9423,21.2078,17.1784,6.5803
2017/10/27,9.8651,12.3769,6.0361,8.6668,9.5773,8.1,12.5223,13.5105,29.1421,29.9806,25.6995,11.8205,29.5245,32.119,13.393,22.7072,15.4478,6.98,13.2388,9.6225,8.7041,21.1094,18.8948,6.6097
2017/10/30,9.5287,12.6188,5.8181,8.4797,9.2817,7.7,12.0087,12.8834,29.1421,28.6038,25.2124,11.041,29.3473,32.4923,12.9128,21.1137,14.507,6.6,13.2388,9.5386,8.3667,20.5586,20.7833,6.2919
2017/10/31,9.5386,13.2575,5.8181,8.5585,9.262,7.32,12.028,13.2825,29.1421,28.9363,25.5242,11.189,30.3417,33.3799,13.0589,21.6017,14.6912,6.66,13.2388,9.5199,8.2476,21.1389,22.8636,6.3331
2017/11/1,9.5782,12.7543,5.7784,8.4895,9.6068,7.32,11.9796,13.0772,32.0573,29.053,26.1866,11.7711,33.3739,34.6739,13.0067,21.8905,14.8755,6.61,13.2388,9.5572,8.3369,21.257,25.1505,6.6274
2017/11/2,9.2714,12.8898,5.6595,8.4206,9.4098,7.32,11.7567,12.8321,31.5318,28.4579,25.9333,11.633,34.5257,35.8436,13.0172,21.5121,14.6452,6.39,13.2388,9.5013,8.2674,21.4439,27.6635,6.7215
2017/11/3,9.2714,12.3382,5.5901,8.2926,9.5674,7.32,11.7954,13.3167,29.6082,28.6271,26.0989,11.1594,34.5454,33.8776,12.8971,21.1934,14.7373,6.47,13.2388,9.5572,8.2972,22.162,30.4324,6.6921
2017/11/6,8.4007,12.8704,5.6297,8.3812,8.6116,7.32,11.9408,13.6929,29.7073,28.738,26.7322,11.2876,33.8956,35.1717,13.0224,21.7511,15.3163,6.73,13.2388,9.5945,8.4759,22.3587,33.4766,6.7039
2017/11/7,8.4205,13.0156,5.6297,8.4403,8.6412,7.32,11.8342,13.4535,29.8957,28.773,27.1511,11.7021,34.2008,32.7661,13.0537,21.761,15.2702,6.62,13.2388,9.809,8.4064,23.1456,36.8257,6.6686
2017/11/8,8.3413,13.5672,5.6694,8.4699,8.5131,7.32,11.8827,13.5675,29.4495,29.403,27.0439,12.077,34.2205,31.6794,13.1998,22.5976,15.3623,6.63,13.2388,9.6318,8.5453,22.4767,36.4519,6.5979
2017/11/9,8.2226,13.6446,5.6892,8.5289,8.454,7.32,11.9214,13.2711,29.2115,29.8114,27.4726,11.8994,35.0475,31.8785,13.4138,23.1454,15.2176,6.68,13.2388,9.6132,8.7141,22.6636,40.0962,6.5332
2017/11/10,8.2127,13.6639,5.6793,8.5092,8.454,7.32,11.7179,13.1172,28.8645,29.6539,27.4823,11.8106,34.4568,31.978,13.2259,23.2549,15.3623,6.58,13.2388,9.5852,8.6545,22.6735,38.6601,6.4802
2017/11/13,8.0148,14.5155,5.5703,8.5979,8.3456,7.32,11.7082,13.2996,27.982,29.9281,27.7259,11.6922,35.5102,32.7495,12.9963,22.9064,15.5794,6.5,13.2388,9.5852,9.1011,22.3587,38.9208,6.3919
2017/11/14,8.0939,14.3026,5.5306,8.6373,8.1584,7.32,11.4659,12.9404,27.4664,28.913,26.3717,11.0706,35.1853,31.7292,12.7301,23.9421,15.1912,6.52,13.2388,9.4733,8.853,22.0734,36.8798,6.4037
2017/11/15,8.0643,14.4091,5.5306,8.4699,8.1978,7.32,11.272,12.5129,27.7936,27.7754,23.7316,11.2482,35.4117,32.8407,12.6466,23.5139,15.0662,6.35,13.2388,9.3148,9.1408,22.221,33.9241,6.2507
2017/11/16,8.183,14.3994,5.5306,8.4305,8.2175,7.32,11.0976,12.4844,27.9324,27.3903,22.4554,11.1791,38.9559,31.6877,12.4535,22.6574,14.8228,6.37,13.2388,9.4081,8.9126,23.1456,32.6602,6.3095
2017/11/17,8.0445,14.4284,5.2531,8.1153,7.9712,7.32,10.2544,11.9713,26.0782,25.5818,20.468,10.6956,37.548,31.5881,12.0516,20.3966,13.3557,6.11,13.2388,8.9791,8.5751,22.2013,30.6881,5.8916
2017/11/20,8.0247,14.7865,5.1639,8.135,8.119,7.32,10.487,12.0283,25.3048,26.2527,20.9844,10.7844,33.7972,34.7486,12.2969,19.7791,13.5925,6.16,13.2388,9.0164,8.6744,23.5194,31.2832,5.9682
2017/11/21,8.0049,15.8026,5.1243,8.3714,8.2668,7.32,10.4967,11.7319,24.5413,27.8804,20.6142,10.7252,30.4204,37.3284,12.3856,19.6995,13.5794,6.18,13.2388,8.9978,8.4163,24.0899,30.0488,5.8858
2017/11/22,8.1038,15.4832,5.1044,8.2433,8.2471,7.32,10.2834,11.8915,23.8967,27.9854,20.1953,10.6167,27.6836,36.5818,12.1977,19.5501,13.5004,6.06,13.2388,8.9698,8.5652,23.785,29.4979,5.8269
2017/11/23,8.0148,14.8929,4.9756,8.0464,8.1683,7.32,10.0508,11.7034,23.7678,27.1161,19.4451,10.2418,28.5598,35.5532,11.7541,18.7135,13.1057,6.04,13.2388,8.9978,8.4163,23.0866,28.9471,5.768
2017/11/24,7.6981,14.6897,4.9954,8.1251,8.0106,7.32,9.9539,11.749,23.6489,27.0286,19.3867,10.3207,27.8017,35.9846,11.7958,18.6338,13.1057,6.03,13.2388,9.0071,8.3468,23.5292,29.1242,5.768
2017/11/27,7.5794,14.293,5.0053,8.0562,7.9416,7.32,9.8667,11.6749,23.4406,25.891,19.0262,10.3996,26.9255,37.3367,11.848,18.5442,12.6385,5.87,13.2388,8.9045,8.4163,22.7718,28.9127,5.7622
2017/11/28,7.5893,14.5639,5.0747,8.2138,8.05,7.32,10.0896,11.7661,24.0455,26.3577,19.6887,10.4095,25.7737,37.9754,11.9994,19.0422,13.0267,5.91,13.2388,9.0071,8.5255,22.821,30.034,5.8092
2017/11/29,7.5794,13.8575,5.0251,8.2236,7.9712,7.32,10.0508,12.4046,24.0554,26.2527,19.5523,10.3108,25.7737,37.934,12.4326,18.833,13.1254,5.94,13.2388,8.8952,8.3865,23.1063,28.2291,5.7504
2017/11/30,7.4706,13.6252,5.0053,8.1547,7.8628,7.32,9.9733,12.2735,23.5993,26.5561,19.6205,10.0839,23.4208,36.7063,12.109,18.9027,13.1451,5.94,14.5646,8.8206,8.2873,23.903,27.8111,5.9328
2017/12/1,7.5695,14.1768,5.0549,8.2532,7.9909,7.32,10.1768,12.5414,24.0157,26.9703,19.7374,10.0938,22.072,35.4205,12.2969,19.1816,13.3951,6.02,14.2855,8.8393,8.2972,24.6014,27.7324,5.9211
2017/12/4,7.6289,14.2059,4.9657,8.0759,8.0008,7.32,10.0314,12.6839,22.7763,25.1968,19.0262,9.8866,22.9384,35.3376,12.2499,18.1359,12.7043,5.76,12.8599,8.5502,8.0789,24.6014,25.0472,5.7622
2017/12/5,7.619,14.0801,4.7873,7.8789,7.853,7.32,9.7698,12.4274,23.1233,24.1117,18.5489,9.8175,21.0482,34.508,12.229,17.0304,12.1254,5.7,11.5739,8.3078,7.8605,23.7752,24.8505,5.7622
2017/12/6,7.5893,14.3994,4.817,7.7903,7.7643,7.32,9.7213,12.6326,22.5879,24.6309,18.7534,9.5116,21.6389,34.7154,12.2656,17.2395,12.3491,5.78,10.7366,8.2705,7.8307,24.7883,25.5931,5.7916
2017/12/7,7.5596,14.3704,4.817,7.682,7.7446,7.32,9.7116,12.5129,22.221,24.66,18.8119,9.3833,22.072,36.4989,12.5996,17.0503,12.3885,5.64,10.8562,8.084,7.8704,25.1818,25.1013,5.7739
2017/12/8,7.5893,14.3607,4.8269,7.7312,7.8234,7.32,9.7019,12.5357,23.0539,24.9692,19.0262,9.4228,22.6036,36.557,12.5318,17.3491,12.5793,5.73,11.3845,8.1679,8.0987,25.4867,25.8587,5.7739
2017/12/11,7.5992,14.8736,4.8566,7.7017,7.853,7.32,9.8861,13.0601,24.0851,25.0159,19.2405,9.4425,22.1311,38.7718,12.6466,17.6777,12.7043,5.76,11.1852,8.1773,8.2277,25.3392,26.3259,5.768
2017/12/12,7.8664,14.4188,4.8071,7.6032,8.0205,7.32,9.6922,12.8435,23.6191,25.5993,18.6073,9.3537,21.1663,38.3736,12.5579,17.0901,12.4017,5.59,10.5372,8.0654,8.188,25.6835,25.3669,5.7622
2017/12/13,7.896,14.6897,4.8071,7.6524,8.0993,7.32,9.7601,12.9062,23.8075,25.3951,19.1918,9.3636,21.4813,37.9008,12.1768,17.2993,12.5991,5.67,10.4774,8.1213,8.0689,26.6966,26.1931,5.7739
2017/12/14,7.7179,14.622,4.8071,7.7017,7.9515,7.32,9.7407,12.7124,23.9662,24.6775,18.8996,9.3439,21.0777,38.6971,11.9785,17.3092,12.6056,5.69,10.7266,8.1493,8.0292,26.6376,26.6406,5.768
2017/12/15,7.6289,14.3026,4.9359,7.7017,7.7938,7.32,9.6534,13.311,23.7976,24.415,18.958,9.3537,21.3829,38.5727,11.8115,17.2495,12.5333,5.68,10.2879,8.2146,8.0392,27.5426,26.4439,5.8504
2017/12/18,7.6289,13.5478,4.9459,7.6426,7.8825,7.32,9.605,13.2198,23.3613,24.275,18.8996,9.1761,21.1663,38.4814,11.6497,17.1997,12.382,5.61,9.7696,8.2052,8.0689,26.1261,26.6308,5.9211
2017/12/19,7.619,13.8381,4.9855,7.7017,7.9613,7.32,9.731,13.197,24.0851,24.3625,18.9775,8.9985,21.3435,38.5312,11.9837,17.4785,12.5201,5.69,9.8693,8.429,8.2178,27.818,26.375,5.9976
2017/12/20,7.52,13.8768,4.8566,7.5539,7.9318,7.32,9.3627,13.2483,23.9761,23.3357,18.6073,8.5249,23.2239,36.2334,11.6862,17.1399,12.4872,5.58,10.1484,8.3824,8.4064,27.8082,25.0423,5.8916
2017/12/21,7.52,14.3026,4.8864,7.5047,7.9712,7.32,9.2851,13.5675,23.7579,23.3066,18.6073,8.2783,23.6078,38.3736,11.7332,17.13,12.4806,5.45,9.949,8.2332,8.3369,27.5426,25.2341,5.8858
2017/12/22,7.5101,14.5736,4.8666,7.5244,7.8234,7.32,9.3433,13.9836,23.6588,23.1549,18.5391,7.9823,22.8399,38.4068,11.7019,17.13,12.3688,5.39,10.0587,7.9721,8.456,26.8344,25.0324,5.9093
2017/12/25,7.4607,14.5639,4.6981,7.3668,7.6657,7.32,8.9459,13.9095,24.1248,22.8749,18.1202,7.6961,22.2295,36.8805,11.4357,16.5125,12.1254,5.19,9.7297,7.9815,8.4461,26.4212,24.3734,5.8328
2017/12/26,7.4508,15.0187,4.7476,7.4456,7.7643,7.32,9.0913,13.881,24.1546,23.3357,18.4612,7.854,22.8891,37.1293,11.6653,17.2395,12.5662,5.26,9.8094,8.1027,8.2178,26.8639,25.8242,5.8563
2017/12/27,7.4607,14.5058,4.6981,7.4456,7.7544,6.95,9.101,13.0887,23.6984,23.1432,18.6658,7.7553,22.3378,36.5487,11.6497,16.871,12.4477,5.26,9.9689,7.9348,8.0094,26.1655,25.8439,5.874
2017/12/28,7.4211,14.622,4.6981,7.4062,7.7347,6.6,9.1591,13.083,23.4902,23.1957,18.958,7.6567,22.2,37.0796,11.5975,17.0802,12.632,5.42,10.0088,7.9908,8.0292,25.5261,26.3062,5.7975
2017/12/29,7.4706,14.8252,4.7278,7.4062,7.9022,6.27,9.3142,13.5048,23.4109,23.4466,19.6205,7.7455,22.7415,36.9883,11.6131,17.2296,12.9083,5.4,10.2879,8.0747,8.1186,25.772,26.6652,5.821
2018/1/2,7.4211,15.7445,4.7575,7.4948,7.9219,5.96,9.3821,13.7784,23.8373,23.4991,19.3867,7.7948,22.6233,38.4234,11.7228,17.2794,12.8688,5.47,9.8992,8.1866,8.2575,26.1163,26.68,5.7798
2018/1/3,7.4211,15.58,4.8666,7.5835,8.05,5.66,9.5662,13.539,24.0157,23.6274,19.3185,7.9625,22.7119,38.44,11.848,17.4188,12.9017,5.56,10.1284,8.7647,8.3171,26.4606,26.3652,5.7857
2018/1/4,7.3815,15.7348,4.8269,7.5835,8.0008,5.49,9.4402,13.8525,23.7778,23.7675,19.338,7.9329,22.4658,38.9875,12.0098,17.1499,12.882,5.56,10.0786,8.4663,8.327,26.3819,26.2472,5.7857
2018/1/5,7.52,15.5026,4.926,7.6426,8.2077,5.22,9.4305,14.5366,23.8472,23.9075,19.1821,8.0711,23.1353,39.4105,12.015,17.1499,12.928,5.58,10.5272,8.3824,8.3965,27.2868,26.0898,5.7857
2018/1/8,7.4805,15.9671,4.926,7.6623,8.2077,5.22,9.2561,15.0953,24.1149,23.6508,19.0554,7.9428,22.7415,39.5515,12.0411,16.9607,14.2241,5.59,10.6568,8.2798,8.5255,27.5033,25.4013,5.7857
2018/1/9,7.6784,16.0251,4.9062,7.6721,8.4737,5.12,9.2658,14.7019,24.7792,23.5458,19.1431,7.8343,22.6923,39.8087,11.7802,17.12,15.6452,5.61,10.4973,8.2985,8.3171,27.3655,25.7406,5.7857
2018/1/10,7.52,15.4252,4.8269,7.6032,8.2865,4.97,9.1204,15.2207,23.8174,23.2191,18.6073,7.6271,22.5347,38.3819,11.9889,16.7316,15.6452,6.17,10.3577,8.2146,8.3468,26.7458,24.9292,5.7857
2018/1/11,7.4805,15.3187,4.8765,7.6918,8.1683,4.72,9.2367,14.8501,23.8571,23.3941,18.8119,7.7257,22.1114,38.4814,11.801,17.1399,14.711,6.06,11.3945,8.3171,8.3171,27.3459,25.2833,5.7857
2018/1/12,7.4805,15.0865,4.9062,7.7017,8.0796,4.96,9.3239,14.6221,23.3117,23.5166,18.5781,7.6665,21.629,37.3118,11.8063,17.1798,14.132,5.82,10.906,8.4756,8.2079,27.3262,26.5619,5.7857
2018/1/15,7.2529,15.1252,4.7179,7.4948,7.7643,4.73,9.0041,13.6587,21.9632,22.5598,18.1202,7.3606,19.729,38.9792,11.3783,17.379,13.507,5.41,10.9858,8.401,8.3468,26.9327,25.78,5.7857
2018/1/16,7.3024,15.6284,4.7873,7.741,7.8825,4.74,9.4693,14.1433,21.8045,23.1082,18.2956,7.5284,19.7979,39.6925,11.3939,18.4745,13.9675,5.4,11.883,8.4756,8.4957,27.2278,26.6603,5.7857
2018/1/17,7.3024,14.8058,4.7873,7.682,7.8825,4.56,9.6631,13.5675,21.5368,23.8141,18.4222,7.6863,20.0145,40.3313,11.634,18.2255,14.1057,5.43,13.0693,8.4383,8.4362,26.6081,27.5209,5.7857
2018/1/18,7.3024,14.9413,4.8071,7.7214,7.9121,4.63,9.8279,14.1604,21.8045,24.5609,18.8314,8.4559,20.2311,40.2732,11.5505,17.7176,13.7899,5.43,12.3316,8.485,8.7935,25.5261,27.1373,5.7857
2018/1/19,7.2529,14.8252,4.7873,7.7017,7.8825,4.57,9.5759,14.0464,21.5567,24.3858,18.5294,8.5841,19.7782,44.3047,11.3835,17.13,14.1781,5.36,12.192,8.6808,8.7835,25.1425,26.2619,5.8799
2018/1/22,7.1836,15.2123,4.8765,7.682,7.9416,4.6,9.6244,14.776,21.4872,24.1875,18.432,8.0908,20.0145,45.6651,11.5244,16.7316,14.2307,5.4,12.4014,8.5502,8.9126,25.1818,25.7603,5.8622
2018/1/23,7.1242,15.4155,4.8566,7.6721,7.8628,4.67,9.5856,15.0155,21.2096,23.8958,18.7437,8.0612,21.2451,44.4955,11.6445,16.9607,14.132,5.43,12.9596,8.6341,8.7637,25.4179,25.6767,5.7445
2018/1/24,7.1539,15.309,4.8765,7.7607,7.9219,4.66,9.5759,15.3917,21.5368,24.0883,18.8022,8.0612,20.9399,46.2706,11.7906,16.9806,14.2636,5.44,12.7403,8.7274,8.6942,24.9162,27.7521,5.768
2018/1/25,7.2034,15.6187,4.8765,7.7509,7.9219,4.63,9.4499,16.3323,21.2394,23.044,18.6755,8.0217,20.4969,44.6116,11.5557,16.8013,13.8886,5.47,12.84,8.7274,8.7041,24.3555,27.1521,5.7739
2018/1/26,7.1836,15.8703,4.8666,7.7115,7.8332,4.53,9.4499,16.2468,21.2195,22.8632,18.4612,7.9921,20.6642,44.7526,11.5349,16.2436,13.2899,5.4,12.6606,8.9512,8.8332,23.8932,27.9291,5.9152
2018/1/29,7.0748,15.8606,4.8467,7.5933,7.8431,4.3,9.1301,15.9789,20.6642,22.694,18.5099,7.7849,20.0637,43.3341,11.5818,15.9349,13.2241,5.24,11.3945,8.746,8.7041,23.8243,27.5799,5.7563
2018/1/30,7.1242,15.4252,4.817,7.6229,7.9416,4.28,9.1398,15.7451,20.456,22.7407,18.734,7.706,19.8077,44.1222,11.4409,15.9548,13.2636,5.21,10.258,8.4943,8.585,23.9817,25.8832,5.7739
2018/1/31,7.144,15.4252,4.6782,7.4062,8.1091,4.07,8.9168,15.8022,20.3965,21.7781,17.8279,7.4001,18.715,43.7904,11.1904,15.3174,12.5727,4.69,9.2312,8.5316,8.2178,23.5489,24.2259,5.7622
2018/2/1,6.9264,14.7768,4.3908,7.0418,7.715,3.87,8.5098,15.3917,20.3866,20.7513,16.5128,6.9068,17.4351,43.8236,10.3657,14.5107,12.0398,4.26,8.334,8.4383,7.801,21.798,22.4898,5.6032
2018/2/2,7.2925,15.0865,4.3611,7.0319,7.6657,3.68,8.2868,15.7337,19.1967,20.2321,16.2692,6.7982,17.3367,39.4437,10.0056,14.182,11.8227,4.22,8.7727,8.3358,7.8208,20.3815,22.4898,5.4561
2018/2/5,7.2925,14.922,4.3115,7.0122,7.6165,3.5,8.1318,15.2777,18.8398,19.8645,16.1036,6.9561,17.2678,35.5035,9.7289,14.0326,11.7175,4.39,8.5833,8.3078,7.7712,19.7028,24.7374,5.4326
2018/2/6,7.2925,14.5155,4.0637,6.4509,7.3406,3.33,7.7538,14.9927,17.8085,19.252,14.7592,6.2852,15.5449,31.9531,9.9064,12.8774,10.8622,4.16,7.7259,8.0561,7.136,19.7618,24.3242,4.9323
2018/2/7,7.2925,13.7414,4.4404,6.5001,7.3209,3.16,7.7538,14.7589,17.64,19.4445,14.9346,6.4134,15.6138,28.7595,9.9116,13.1363,11.0069,4.23,7.716,8.0933,6.8482,20.4799,26.0701,4.8087
2018/2/8,7.2925,13.7897,4.4602,6.5592,7.4785,3.23,8.2287,14.4796,17.759,19.6545,15.1976,6.5713,15.9978,25.881,9.9325,13.3853,11.224,4.35,7.8256,8.2705,6.9474,21.375,26.2373,4.8322
2018/2/9,7.2925,12.7833,4.2818,6.2145,7.449,3.07,7.8313,14.2858,17.045,19.2753,14.7884,6.3937,15.6138,23.2929,9.9064,12.957,10.9345,4.21,7.1876,8.0933,6.7092,21.4144,23.7784,4.5791
2018/2/12,7.2925,13.1317,4.4106,6.3622,7.4884,3.12,7.9379,14.9357,17.5606,19.7362,15.1391,6.7094,15.919,23.3178,9.9795,13.3952,11.349,4.31,7.4667,8.429,6.7489,21.8177,25.4406,4.585
2018/2/13,7.2925,13.2382,4.3611,6.3622,7.5377,3.05,7.8604,15.6083,18.0465,21.7081,15.0612,6.67,15.6729,21.7749,9.9168,13.2658,11.3819,4.27,7.5066,8.3544,6.8383,21.8177,24.6193,4.5909
2018/2/14,7.2925,13.5091,4.3809,6.3721,7.4982,3.07,7.8022,15.7965,18.8893,20.8855,15.0125,6.739,15.919,20.821,9.8386,13.2359,11.2503,4.28,8.2543,8.2892,6.8482,21.8669,23.9849,4.5732
2018/2/22,7.2925,13.8188,4.4305,6.4706,7.7249,3.22,7.8507,15.7508,18.8497,20.9205,15.3535,6.818,16.1947,22.3141,9.896,13.9231,11.4806,4.35,9.0817,8.3078,6.9177,21.9751,24.4029,4.6085
2018/2/23,7.2925,13.451,4.4205,6.51,7.6953,3.28,7.8895,15.9162,18.6811,20.6988,15.3924,6.8673,16.2341,22.5298,9.8646,13.6143,12.0662,4.79,9.002,8.2892,7.0963,22.0341,24.8701,4.5968
2018/2/26,7.2925,13.6059,4.4998,6.638,7.8825,3.36,8.2093,15.5171,18.8893,21.428,15.8113,7.0153,17.8585,23.1436,10.1256,14.0227,13.1517,4.96,9.1116,8.2798,7.2352,22.2997,26.8619,4.7557
2018/2/27,7.2925,13.1607,4.5097,6.6085,7.9909,3.34,8.2481,15.2207,18.9092,21.148,15.8308,6.9265,17.8191,24.9354,10.3083,14.1721,12.6649,4.8,9.3907,8.0654,7.1757,22.1423,27.993,4.8322
2018/2/28,7.2925,13.7027,4.4998,6.6085,7.9121,3.35,8.3644,15.1751,18.7109,20.6463,15.8893,6.9265,17.7797,23.8487,10.3501,13.9729,12.303,4.78,9.1615,8.1027,7.1955,22.0538,27.3537,4.8322
2018/3/1,7.2925,13.7414,4.5395,6.6577,8.0205,3.43,8.4613,15.4601,19.0282,21.1188,16.2887,7.0252,17.8388,23.7409,10.5275,14.3513,12.4148,4.74,9.4506,8.1027,7.2551,22.2111,27.934,4.8734
2018/3/2,7.2925,13.5962,4.7377,6.6282,8.0008,3.43,8.3644,15.2207,18.8199,21.0897,15.9867,6.9758,17.4844,23.6081,10.7572,14.0526,12.2833,4.8,9.5104,8.2332,7.2352,22.6046,26.4783,4.844
2018/3/5,7.2925,13.2575,4.6782,6.6872,8.0697,3.42,8.6455,14.7019,18.8398,21.7314,16.0841,7.0548,17.5434,23.5003,10.5536,14.3115,12.3754,4.72,9.311,8.1679,7.2849,23.5194,27.2849,4.844
2018/3/6,7.2925,13.5381,4.7674,6.7266,8.0796,3.48,8.8005,14.8672,19.1372,21.5856,16.2692,7.0942,18.0061,23.8902,10.7258,14.4609,12.5662,4.74,9.0917,8.1773,7.394,23.8637,27.757,4.8557
2018/3/7,7.2925,13.2091,4.7179,6.6774,8.2175,3.47,8.597,14.4739,18.7704,21.9356,16.2497,6.9758,18.2129,24.2884,10.7415,14.9887,12.5464,4.68,9.8593,8.1027,7.3345,23.8932,29.1783,4.9558
2018/3/8,7.2925,13.2672,4.6782,6.7168,8.2175,3.45,8.6745,15.3347,19.9999,21.9356,16.4641,7.1436,18.6067,25.2423,10.6319,15.0385,13.3491,4.7,9.5802,8.2612,7.3345,23.8047,29.375,4.9382
2018/3/9,7.2925,13.2575,4.7774,6.835,8.3259,3.47,8.9362,15.4772,19.8908,22.1806,16.9317,7.331,18.8232,26.8018,10.8146,15.4369,13.2438,4.79,9.7098,8.2985,7.4536,24.149,29.852,5.0147
2018/3/12,7.2925,13.3543,4.8467,6.8941,8.3456,3.51,9.0525,15.4316,21.8839,22.1923,17.1655,7.3705,19.03,26.6857,11.039,15.6859,13.2701,4.88,9.949,8.3917,7.6422,24.4834,30.1176,5.0323
2018/3/13,7.2925,13.0059,4.7972,6.9039,8.1584,3.6,8.9265,15.7679,21.398,21.8423,17.107,7.41,18.8823,26.7354,10.9085,15.5863,12.8491,4.97,9.7496,8.3265,7.5826,24.0801,28.775,5.1324
2018/3/14,7.2925,12.7253,4.708,6.766,8.1978,3.53,8.8296,15.3917,20.7931,21.5156,17.0778,7.1732,18.2227,25.4829,10.6998,15.2477,12.6978,4.86,10.1384,8.3171,7.4437,25.4671,28.5586,5.0147
2018/3/15,7.2925,12.7253,4.6485,6.6774,8.2668,3.45,8.7327,14.9984,20.5453,20.7396,16.4641,7.0548,17.573,23.9151,10.7467,14.8493,12.4543,4.73,9.939,8.112,7.5131,24.7687,26.8226,4.9794
2018/3/16,7.2925,12.493,4.6584,6.7266,8.1683,3.46,8.9071,15.5513,20.5453,20.7105,16.4056,7.0646,18.1833,23.6413,10.778,14.7099,12.4148,4.72,9.9789,8.0561,7.9796,24.2768,26.5472,5.0735
2018/3/19,7.2925,12.5027,4.6386,6.8153,8.0008,3.49,9.0816,16.1898,20.5552,20.9497,16.6199,7.1929,18.0849,24.4377,10.8094,14.9588,12.5925,4.7,9.3409,8.0747,7.4536,24.749,27.0095,5.0853
2018/3/20,7.2925,12.6672,4.6287,6.7857,8.0894,3.48,9.0138,16.0815,20.5552,21.0313,16.6881,7.183,18.2621,24.4708,11.0651,15.1481,12.8359,4.72,9.4007,8.1586,7.3543,24.9359,27.5357,5.1265
2018/3/21,7.2925,12.464,4.5593,6.7857,8.0008,3.41,8.7715,15.7109,20.0495,21.1422,16.6394,7.9033,18.6559,23.8155,11.4305,15.0385,12.6451,4.7,9.4805,8.084,7.265,24.5916,26.439,5.4031
2018/3/22,7.2925,12.4446,4.5593,6.7266,7.9613,3.39,9.6341,15.7337,20.2676,21.5739,16.9414,8.4855,19.8077,23.5003,11.4774,15.3672,12.5793,4.73,9.5203,8.2332,7.3146,24.6605,28.1455,5.2619
2018/3/23,7.2925,12.1253,4.252,6.2342,7.5771,3.22,8.7811,14.5537,18.691,20.0804,15.2463,7.6369,18.0258,21.1528,10.3292,13.8534,11.3951,4.37,9.0518,7.8882,7.1062,24.8867,25.3718,4.7616
2018/3/26,7.2925,12.0189,4.3016,6.3327,7.6756,3.16,8.5388,15.0212,18.8398,20.1796,15.3145,7.6665,19.8274,22.0652,10.6319,14.0924,11.7043,4.44,9.1415,7.8509,7.4238,25.6835,25.9177,4.791
2018/3/27,7.2925,12.2608,4.3908,6.4903,7.9318,3.25,8.8684,15.3803,19.3455,20.9905,15.8601,7.9921,20.7922,22.8201,10.9085,14.6601,12.0333,4.5,9.5702,8.14,7.6322,26.5393,26.7045,4.8734
2018/3/28,7.2925,12.2511,4.3908,6.4706,7.7446,3.41,8.6648,14.833,19.4644,20.9788,15.9477,8.1895,19.8471,22.6376,10.8668,15.1082,12.2701,4.4,10.3677,8.084,7.6322,28.1328,26.4537,4.8616
2018/3/29,7.2925,12.4737,4.4701,6.5888,7.8727,3.48,8.6939,15.1523,19.7223,21.1072,16.3666,7.9527,19.5419,23.0856,10.8198,15.3971,12.4346,4.46,10.2381,8.14,7.8903,28.5951,27.1668,4.897
2018/3/30,7.2925,12.5608,4.5197,6.7069,8.0008,3.49,9.0331,15.0839,20.2379,21.5856,16.7758,7.9428,20.2901,23.7326,11.1069,15.6958,12.5859,4.45,10.7166,8.1679,7.8307,27.9557,28.0275,4.9382
2018/4/2,7.2925,12.5801,4.6089,6.6971,7.9712,3.52,8.9071,14.7076,19.9305,21.8539,16.9317,7.6961,19.7388,23.3593,11.1225,15.656,12.553,4.43,10.7565,8.2332,7.8903,27.4836,28.175,4.9911
2018/4/3,7.2925,12.4543,4.5692,6.5986,8.2077,3.51,8.9847,14.8102,20.0792,22.1106,17.0388,7.6271,19.6404,22.6542,10.8146,15.5365,12.4412,4.34,10.6568,8.2332,8.0392,25.4572,29.3701,4.8793
