ÈÕÆÚ,000156.SZ,000529.SZ,000665.SZ,000673.SZ,000719.SZ,000793.SZ,000802.SZ,000892.SZ,000917.SZ,002175.SZ,002181.SZ,002188.SZ,002238.SZ,002292.SZ,002343.SZ,002445.SZ,002607.SZ,002621.SZ,002638.SZ,002659.SZ,002699.SZ,002739.SZ,002858.SZ,002905.SZ,300027.SZ,300089.SZ,300133.SZ,300182.SZ,300192.SZ,300251.SZ,300282.SZ,300291.SZ,300338.SZ,300364.SZ,300426.SZ,300528.SZ,300654.SZ,300788.SZ,600037.SH,600088.SH,600136.SH,600158.SH,600229.SH,600455.SH,600551.SH,600576.SH,600636.SH,600637.SH,600661.SH,600715.SH,600757.SH,600825.SH,600831.SH,600880.SH,600936.SH,600959.SH,600977.SH,600996.SH,601019.SH,601098.SH,601595.SH,601599.SH,601801.SH,601811.SH,601858.SH,601900.SH,601928.SH,601929.SH,601949.SH,601999.SH,603096.SH,603103.SH,603721.SH,603999.SH
2019/1/10,8.2737,4.6958,5.4669,4.81,7.7349,3.19,11.2048,4.88,7.4877,3.52,4.6796,3.68,6.5286,5.93,8.56,2.02,6.9664,12.1635,2.77,7.48,5.45,21.38,14.1171,13.5823,4.61,5.57,7.7177,4.35,8.58,8.1689,8.0886,4.74,8.1519,5.14,6.86,8.71,13.8146,,9.0055,8.7815,8.2837,9.2626,6.9357,22.39,8.6816,4.44,11.3742,10.059,19.84,4.65,6.7,5.3496,7.9832,3.91,3.9,4.2142,14.8062,6.8392,8.1229,12.0523,12.638,3.2458,6.8868,9.5871,9.1392,8.6607,7.2538,2.1612,4.4861,5.3585,63.8155,15.6279,11.3736,4.9827
2019/1/11,8.303,4.7056,5.4882,4.87,7.7446,3.29,11.8411,4.81,7.3082,3.49,4.5,3.67,6.5949,5.96,8.87,2.05,7.035,12.2399,2.84,7.37,5.51,21.35,14.3267,14.5961,4.67,5.52,7.7377,4.37,8.67,8.2979,8.022,4.79,8.0121,5.14,6.94,8.84,13.9339,,9.0645,8.7417,8.3535,9.2427,6.9552,22.69,8.7012,4.43,11.5969,10.1174,20.02,4.76,6.6218,5.3097,8.0132,3.93,3.94,4.2827,14.8258,6.8987,8.0843,12.1095,12.7267,3.2458,6.8771,9.6554,9.1194,8.5047,7.119,2.2011,4.6039,5.3487,63.0735,15.8188,11.4959,5.0226
2019/1/14,8.3519,4.676,5.4811,4.73,7.6671,3.23,12.6265,5.05,7.6672,3.37,4.949,3.57,6.6327,5.87,8.7,1.99,7.0547,12.1811,2.78,7.17,5.33,21.49,14.3667,14.4976,4.57,5.37,7.518,4.26,8.61,8.4368,8.0087,4.72,7.7923,5.11,6.73,8.8,14.1527,,9.0743,8.7318,8.2837,8.9735,6.8676,22.51,8.7503,4.36,11.5194,10.0395,20.03,4.64,6.5728,5.4394,8.1631,3.87,4,4.312,14.7572,6.9185,7.9398,11.7569,12.5789,3.216,6.8187,9.8114,8.9608,8.4559,7.0034,2.2011,4.5647,5.3389,61.2926,16.158,11.3354,4.9229
2019/1/15,8.4204,4.8342,5.5378,4.74,7.7543,3.26,12.6762,5.01,7.4279,3.42,4.8393,3.57,6.8409,6.01,8.84,1.99,7.0939,12.0694,2.8,7.18,5.43,21.53,14.5963,14.35,4.64,5.55,7.7177,4.34,8.62,8.5857,8.0486,4.83,7.8123,5.2,6.98,8.86,14.3417,,9.1234,8.8212,8.3535,9.143,6.9163,22.96,8.8582,4.4,11.6162,10.0784,20.33,4.7,6.6218,5.3895,7.9832,3.94,3.99,4.3022,14.8944,6.9185,7.9976,11.9951,12.6676,3.2557,6.8576,9.7139,9.0896,8.4754,7.0612,2.211,4.5549,5.3684,61.6785,16.4266,11.4577,5.0226
2019/1/16,8.3617,4.6958,5.4456,4.94,7.7543,3.29,13.2926,4.92,7.3082,3.38,4.6896,3.53,6.6516,5.9,8.92,1.99,7.3883,11.9812,2.75,7.16,5.46,22.35,14.3567,14.2713,4.69,5.51,7.7577,4.35,8.7,8.8835,8.0553,4.9,7.6824,5.13,7.02,8.86,14.2522,,9.0153,8.7715,8.2338,9.0034,7.0233,23.18,9.0838,4.36,11.6162,10.0103,20.19,4.73,6.5239,5.4295,7.8234,3.91,3.94,4.2533,15.4533,6.8492,8.1325,11.9284,12.8941,3.2954,6.9063,9.8894,9.0202,8.4169,7.2538,2.1811,4.5647,5.3782,63.123,16.6387,11.4501,4.9628
2019/1/17,8.2835,4.6364,5.4031,5.13,7.8125,3.4,13.0839,4.8,7.4578,3.34,5.1586,3.53,6.3772,5.87,9.21,2,7.4079,11.993,2.78,7.15,5.31,22.3,14.2968,14.1728,4.65,5.44,7.6778,4.27,8.57,8.7247,8.5146,4.84,7.5625,5.09,6.88,8.72,15.3263,,8.9956,8.7715,8.2737,9.0333,7.0719,22.55,8.9367,4.33,11.471,9.8934,19.94,4.57,6.475,5.9684,7.8134,3.91,3.85,4.1751,15.2082,6.6906,7.9591,12.2905,12.7168,3.2458,6.8479,9.9187,8.9806,8.4657,7.302,2.211,4.4665,5.4174,60.4615,17.1759,11.3201,5.0525
2019/1/18,8.3128,4.7155,5.396,5,7.7252,3.33,12.8055,4.82,6.8895,3.35,4.8892,3.5,6.3205,6.17,9.16,1.96,7.5551,12.0577,2.76,7.15,5.34,22.4,14.4266,14.1925,4.66,5.53,7.7377,4.34,8.8,8.9331,8.8209,4.82,7.6225,5.13,6.95,8.93,15.3164,,9.035,8.8113,8.2737,9.0133,6.8676,22.67,8.8484,4.3,11.5582,9.9324,19.99,4.56,6.5337,5.5991,7.5636,3.88,3.87,4.224,15.1886,6.7401,7.9783,12.0713,12.8153,3.2756,6.809,9.7236,8.8914,8.4169,7.3694,2.211,4.5156,5.2997,59.3237,17.3596,11.366,5.1621
2019/1/21,8.4008,4.6859,5.4173,4.85,7.7349,3.36,12.7458,4.71,6.9294,3.4,4.8293,3.68,6.3489,6.28,8.72,1.95,7.8887,11.8754,2.76,7.15,5.34,22.3,14.4865,14.163,4.62,5.56,7.6878,4.29,9.02,8.8438,8.8009,4.78,7.5825,5.14,6.91,8.92,15.2468,,9.0743,8.7616,8.3835,9.0831,6.9163,22.7,8.7405,4.3,11.7615,10.0005,20.18,4.57,6.5337,5.7189,7.6935,3.9,3.9,4.2044,15.1396,6.7302,8.1132,11.9189,12.8153,3.2756,6.7701,9.6554,8.8815,8.3974,7.5332,2.211,4.5941,5.2702,58.6311,16.9992,11.3966,5.0923
2019/1/22,8.3617,4.7155,5.3889,4.71,7.5895,3.23,12.8751,4.84,7.0191,3.34,4.7594,3.51,6.188,6.12,8.37,1.91,7.7415,11.846,2.65,7.08,5.18,22.19,14.197,13.7496,4.53,5.56,7.4581,4.15,8.9,8.6155,8.8675,4.7,7.3827,4.95,6.77,8.62,15.4357,,8.9465,8.6921,8.134,8.784,6.8093,22.7,8.6129,4.26,11.6162,9.7668,20.06,4.52,6.5044,5.8287,7.5536,3.86,3.86,4.136,14.767,6.6212,7.9494,12.119,12.6971,3.1763,6.6534,10.6209,8.7328,8.3486,7.4561,2.1811,4.5549,5.3684,60.5011,16.6952,11.3736,5.0425
2019/1/23,8.3226,4.6364,5.3535,4.69,7.8706,3.16,13.0242,4.72,6.9693,3.3,4.6996,3.45,6.1691,6.45,8.48,1.87,7.7317,11.7578,2.66,7.18,5.17,22.23,14.2569,13.8382,4.55,5.52,7.5081,4.1,8.94,8.6751,9.0206,4.68,7.2428,4.97,6.74,8.64,15.5153,,9.035,8.7318,8.0142,8.8438,6.819,22.43,8.7601,4.23,11.7711,9.7863,19.92,4.48,6.5924,6.0582,7.6335,3.8,3.85,4.1164,14.8356,6.5914,8.0651,12.5763,12.7858,3.2458,6.6923,11.684,8.8319,8.4072,7.5621,2.1712,4.5352,5.28,58.3739,16.2641,11.473,4.9727
2019/1/24,8.4106,4.7155,5.3606,4.72,7.7446,3.16,12.2487,4.79,6.7399,3.29,4.5699,3.52,6.2164,6.38,9.02,1.88,7.7317,11.7872,2.68,7.1,5.69,22.46,14.2968,13.7595,4.86,5.66,7.5879,4.16,9.1,8.814,9.1604,4.72,7.3028,5.02,6.9,8.65,15.7639,,9.0448,8.8609,7.9543,8.445,6.9163,22.86,8.8189,4.26,11.7131,9.835,19.87,4.5,6.6511,5.8187,7.6935,3.83,3.86,4.1262,15.0807,6.641,8.0169,12.5858,12.8055,3.2359,6.7409,12.3374,8.9608,8.4072,7.774,2.1911,4.5549,5.2898,58.7499,16.2287,11.6717,4.9727
2019/1/25,8.3226,4.765,5.3535,4.5,7.7446,3.07,12.4873,4.79,6.5704,3.24,4.3803,3.67,6.1975,6.15,8.67,1.83,7.5943,11.7814,2.55,7.2,5.57,22.44,14.2868,13.789,4.7,5.48,7.4482,4.09,9.13,8.5957,9.42,4.62,7.1929,4.92,6.83,8.58,15.5053,,9.1726,8.7517,7.8944,8.4051,6.9844,22.72,8.6718,4.15,11.8099,9.7181,20.08,4.29,6.5631,5.9584,7.3638,3.75,3.86,4.136,15.0317,6.6311,7.988,12.5763,12.7365,3.1862,6.7701,13.1859,9.0004,8.1731,7.8415,2.1712,4.496,5.3291,59.858,16.4761,12.0233,4.9229
2019/1/28,8.3128,4.676,5.3251,4.38,7.6864,3.01,13.0242,4.31,6.5704,3.15,4.4202,3.66,5.9799,6.01,8.3,1.77,7.7415,12.8631,2.52,7.07,5.41,21.7,14.2569,13.8973,4.58,5.35,7.4581,3.99,8.43,8.5361,9.187,4.61,7.043,4.81,6.39,8.64,16.0026,,9.0153,9.0596,8.4134,8.5746,6.9357,22.2,8.7601,4.11,11.6453,9.7571,20.06,4.33,6.6707,5.8486,7.1639,3.75,3.8,4.1262,15.0317,6.5815,8.0651,12.7478,12.6971,3.1763,6.7312,11.8693,9.0599,8.1828,7.6103,2.1911,4.4665,5.2898,59.4919,16.8931,12.3596,5.1322
2019/1/29,8.0879,4.676,5.1833,4.09,7.6477,2.9,12.9248,4.34,6.1318,3.04,4.1209,3.56,5.8947,5.64,7.92,1.7,8.2615,12.7396,2.44,7.06,5,21.32,13.8176,13.2378,4.57,5.37,7.0987,3.82,7.99,8.546,9.3202,4.42,6.9331,4.58,6.11,8.25,15.9429,,9.094,8.8411,8.124,8.3653,6.819,21.15,8.6031,3.99,11.3742,9.611,20.32,4.19,6.6022,5.2598,7.114,3.38,3.71,4.0187,15.0219,6.4725,8.0747,12.6239,12.2932,3.087,6.5853,10.6794,8.9608,8.0463,7.6584,2.1114,4.3291,5.1524,58.5025,16.257,12.4667,5.4511
2019/1/30,8.1661,4.5079,5.0557,3.99,7.6768,2.78,12.6265,4.18,6.1417,3,3.9912,3.45,5.7622,5.43,7.73,1.62,8.2419,12.6397,2.34,7.02,4.89,19.92,13.7377,13.041,4.45,4.83,7.1886,3.92,7.76,7.8016,9.2869,4.44,6.7233,4.45,6.01,8.19,15.8534,,8.9367,8.4735,7.4353,8.3553,6.6147,20.54,8.5541,3.96,11.8002,9.5429,19.03,4.17,6.2794,5.2997,6.9041,3.26,3.67,3.9991,14.512,6.3734,7.7182,12.5572,12.1159,3.0572,6.4491,10.2698,8.703,8.0756,7.4176,2.0517,4.2015,5.0445,57.9782,15.6845,12.4972,4.9727
2019/1/31,8.0585,4.5277,4.9493,3.59,7.6768,2.65,13.4119,4.35,5.703,2.7,3.8714,3.38,5.6581,5.09,7.46,1.54,8.0064,12.2634,2.11,7.01,4.4,18.02,13.6179,13.4642,4.3,4.94,6.4697,3.98,7.78,8.1192,9.2536,4.6,6.5935,4.06,5.8,7.8,15.7142,,8.6024,8.1854,6.9363,8.2855,6.5174,20.37,8.3677,3.91,11.4323,9.6208,18.3,3.94,6.3088,5.0003,6.8442,3.26,3.58,3.9111,14.6591,6.3238,7.7182,12.5477,12.4115,3.0671,6.488,10.143,8.9112,7.9,7.5139,2.0517,4.1229,5.0151,57.7803,16.8931,12.7265,4.7037
2019/2/1,8.3422,4.5969,5.0557,3.6,7.8125,2.78,13.1137,4.38,6.0121,2.81,4.0011,3.43,5.8379,5.34,7.72,1.61,8.2223,12.4633,2.25,7.07,4.8,19.02,14.0472,13.917,4.51,5.08,6.4597,4.06,8.11,8.5758,9.3534,4.68,6.7333,4.28,6.2,7.83,15.9131,,8.8088,8.553,7.4154,8.5048,6.7314,20.82,8.5345,4.01,11.9067,9.7863,18.7,4.06,6.4457,5.0702,6.9741,3.35,3.69,4.0187,15.4141,6.641,7.9302,12.7668,12.9138,3.1862,6.6144,10.3966,9.0401,8.1243,7.5717,2.1015,4.2309,5.1426,59.3633,16.8861,12.8641,4.8133
2019/2/11,8.4986,4.6958,5.1478,3.75,8.1032,2.9,14.426,4.43,6.1716,2.9,4.1608,3.51,5.9988,5.41,7.87,1.67,8.4578,12.5397,2.33,7.18,4.96,19.21,14.3168,13.2575,4.55,5.21,6.6295,4.11,8.25,8.1887,9.5598,4.71,7.0231,4.38,6.23,8.31,16.6889,,8.9465,8.6722,8.1539,8.6843,6.8287,21.18,8.7405,4.08,12.0325,9.9031,19.08,4.22,6.5924,5.2298,7.2439,3.44,3.77,4.0773,15.8358,6.7302,8.094,12.9288,13.4162,3.1862,6.7409,10.7964,9.4266,8.3681,7.9571,2.1313,4.2996,5.2506,62.1336,15.7976,12.9558,4.9428
2019/2/12,8.5475,4.8144,5.1762,4.01,8.0354,2.95,14.1675,4.41,6.2015,3.04,4.3903,3.53,6.0555,5.49,7.9,1.69,8.4087,12.5574,2.56,7.28,5.1,19.1,14.4366,13.2083,4.6,5.31,6.7992,4.16,8.23,8.0398,9.4134,4.85,7.093,4.47,6.32,8.17,17.1862,,9.035,8.7914,8.144,8.7441,6.8871,21.63,8.8091,4.15,12.2261,10.0687,19.69,4.25,6.5924,5.2997,7.3038,3.52,3.8,4.1262,15.4043,6.7599,8.2867,12.7668,13.2192,3.1862,6.7993,11.089,9.6348,8.3291,7.7933,2.1612,4.3487,5.3389,61.5498,15.6986,13.5138,4.9927
2019/2/13,8.6844,4.9231,5.3038,3.99,8.1614,2.98,14.0184,4.56,6.4408,3.06,4.3703,3.56,6.1691,5.63,8.1,1.7,8.4087,12.5633,2.56,7.3,5.15,19.53,14.6762,13.4052,4.67,5.43,6.889,4.24,8.33,8.1391,9.42,4.9,7.1929,4.59,6.41,8.2,17.6934,,9.1923,8.9106,8.3336,8.9236,6.9844,21.88,8.8778,4.18,12.3035,10.244,19.68,4.29,6.6511,5.3396,7.5836,3.57,3.87,4.224,15.473,6.8888,8.4119,12.6335,13.2192,3.2259,6.916,11.0988,9.7042,8.4462,7.7933,2.2011,4.3978,5.3978,60.0855,15.6986,13.468,5.1222
2019/2/14,8.6942,4.9132,5.396,4.02,8.1711,3,13.8295,4.53,6.5206,3.05,4.4501,3.55,6.3394,5.66,8.47,1.75,8.7325,12.5691,2.56,7.45,5.22,20.33,14.6263,13.287,4.77,5.46,6.8591,4.24,8.37,8.0795,9.5864,4.94,7.9122,4.63,6.59,8.46,17.8724,,9.3004,9.0298,8.4034,8.9136,7.0135,22.3,8.9367,4.19,12.2939,10.2537,20.24,4.31,6.6511,5.5592,7.6635,3.61,3.88,4.2142,15.4435,6.8492,8.3349,12.7192,13.1404,3.2359,6.8965,11.2743,10.1007,8.4559,7.7451,2.2011,4.4076,5.4567,61.718,15.6703,13.2234,5.2717
2019/2/15,8.6551,5.0121,5.4031,4.09,8.0257,2.98,14.2869,4.54,6.4807,3.07,4.4302,3.66,6.188,5.66,8.55,1.75,8.811,12.6162,2.58,7.23,5.22,20.09,14.5664,13.4347,4.72,5.46,6.8092,4.21,8.27,8.0497,9.42,4.93,7.9122,4.61,6.5,8.47,18.0017,,9.2218,8.9901,8.3236,8.9934,6.9552,21.83,8.8288,4.21,12.0131,10.244,20.17,4.34,6.5631,5.4494,7.5536,3.58,3.88,4.2044,15.4828,6.9582,8.2674,12.4906,13.1798,3.2359,6.8771,11.0208,9.6051,8.5144,7.7644,2.2011,4.3683,5.4076,60.4615,15.6986,12.9635,5.1621
2019/2/18,8.9778,5.111,5.5165,4.3,8.1905,3.11,14.0681,4.66,6.7001,3.17,4.5798,3.75,6.3962,5.82,8.8,1.8,9.0367,12.6162,2.7,7.45,5.41,20.65,15.0256,14.0252,4.88,5.65,7.1786,4.37,8.73,8.2185,9.6197,5.05,8.072,4.8,6.83,8.59,18.7775,,9.4577,9.1788,8.5531,9.1928,7.2762,22.5,8.9661,4.31,12.5649,10.5653,20.38,4.44,6.7782,5.649,7.8234,3.7,3.99,4.3316,15.6495,7.0672,8.383,12.5668,13.3374,3.3153,7.0424,11.5474,9.7835,8.729,8.0245,2.2608,4.5058,5.5646,61.352,16.0025,13.2004,5.2817
2019/2/19,8.9192,5.625,5.4811,4.62,8.0645,3.19,13.75,4.92,6.8297,3.21,4.6297,3.7,6.3583,5.9,9,1.82,9.5174,12.3986,2.71,7.78,5.53,20.97,14.9457,14.2024,4.92,5.64,7.1187,4.34,8.73,8.3773,9.9393,5.03,7.9122,4.81,6.98,8.54,19.1852,,9.3791,9.1788,8.4833,9.133,7.2373,22.94,9.0838,4.3,12.4003,10.4679,20.33,4.61,6.7098,5.8686,7.6835,3.71,4.06,4.3511,15.3553,7.1564,8.277,12.4334,13.3177,3.355,6.9841,11.7522,9.8132,8.6315,7.8607,2.2708,4.4665,5.545,61.441,16.1015,13.2616,5.3215
2019/2/20,9.017,6.1885,5.7222,4.61,8.1614,3.21,13.3523,4.87,6.71,3.21,4.5499,3.65,6.6895,5.97,9,1.82,9.5371,12.3222,2.68,7.93,5.53,20.7,15.0256,14.0744,4.96,5.69,7.1686,4.35,8.7,8.1391,10.1789,5.02,7.8223,4.87,6.96,8.45,19.4438,,9.8313,9.5265,8.3835,9.2327,7.1886,23.19,9.1132,4.32,12.3132,10.4679,20.35,4.53,6.6609,5.7488,8.4528,3.73,4.16,4.4489,15.1102,7.3745,8.2,12.2905,13.298,3.3351,6.9549,11.4499,10.1205,8.8753,7.8029,2.3305,4.496,5.6235,64.0332,15.7622,14.0642,5.3415
2019/2/21,8.88,6.8113,5.5662,4.45,8.3262,3.15,13.4318,4.82,6.7998,3.16,4.6896,3.57,7.3613,5.87,9,1.8,9.017,12.528,2.64,7.71,5.49,20.86,15.1254,13.8481,4.9,5.62,7.1686,4.31,8.69,8.02,10.3986,4.96,7.8023,4.82,6.87,8.36,19.0858,,9.6052,9.606,8.3635,9.123,7.1692,23.17,9.123,4.42,12.1487,10.4777,20.26,4.49,6.5924,5.7588,8.5827,3.71,4.08,4.3413,15.12,7.2159,8.1325,12.2428,13.4457,3.3053,6.916,11.4499,9.9322,9.0704,7.6584,2.2608,4.4763,5.5941,62.559,15.7057,14.2094,5.2418
2019/2/22,9.1148,6.6037,5.708,4.55,8.5491,3.3,13.4617,4.98,7.2883,3.34,4.9191,3.59,7.314,6.17,9,1.83,9.9197,13.7802,2.78,7.58,5.91,21.33,15.3052,14.665,5.12,5.79,7.4781,4.74,8.89,8.2185,11.1176,5.14,8.082,4.99,7.07,8.45,18.9664,,9.9591,10.5695,8.633,9.3723,7.3832,23.41,9.231,4.44,12.381,11.023,20.79,4.59,6.7587,6.3377,8.7026,3.84,4.12,4.488,15.3063,7.5232,8.306,12.3286,13.6132,3.3847,7.0619,12.0741,10.3485,9.1289,7.6873,2.3106,4.6039,5.8885,62.7866,16.5821,14.2017,5.5607
2019/2/25,9.682,6.6531,5.9562,5.01,8.743,3.57,13.7102,5.18,8.0161,3.67,5.408,3.68,7.5884,6.61,9,1.92,10.9107,13.7214,2.9,8.16,6.13,22.87,16.014,15.0094,5.43,6.07,7.9573,5.16,9.4,8.6254,11.0377,5.38,8.7414,5.3,7.41,8.8,20.8661,,10.5195,11.3444,9.0921,9.801,7.6945,24.25,9.6332,4.61,13.5039,11.4806,21.67,5.05,7.0228,6.9765,9.1123,4,4.32,4.7716,15.7279,7.9097,8.595,12.6525,14.086,3.5336,7.4023,12.9908,10.626,9.4507,7.9089,2.4301,4.8788,6.1829,65.7448,17.5222,14.8285,6.1188
2019/2/26,9.7798,6.4851,5.9136,4.94,8.4037,3.72,13.3225,5.16,7.5376,3.62,5.1486,3.62,7.2667,6.61,9,1.94,10.5182,13.1218,2.91,7.87,6.04,23.47,16.1338,14.6846,5.5,6.14,8.0372,4.97,9.12,8.5659,10.4519,5.35,8.4217,5.32,7.45,8.76,21.433,,10.431,11.5033,9.0222,10.2696,7.5875,23.85,9.5449,4.61,13.6297,11.3638,21.42,4.98,6.9934,6.5573,8.6926,4.01,4.32,4.8791,15.8358,8.2269,8.6047,12.824,14.0959,3.5733,7.5191,12.2301,10.636,9.3727,8.0245,2.47,5.0653,6.0652,65.6855,16.9638,14.4387,5.8597
2019/2/27,9.7993,6.0303,5.9065,4.87,8.4425,4.09,13.2728,5.16,8.2953,3.63,5.2284,3.61,7.2288,6.71,9.9,2.03,11.0873,13.4863,2.98,7.86,6.19,23.47,15.9241,14.7831,5.44,6.1,8.4166,4.93,9.14,8.6254,10.0591,5.38,8.4417,5.41,7.49,8.7,19.3046,,10.5883,11.2152,8.8825,10.4989,7.6166,23.87,9.4173,4.67,13.4748,11.3151,21.32,5.2,6.9739,6.7968,8.9224,4.06,4.36,4.8302,15.6298,8.0782,8.4312,13.0908,13.7609,3.6031,7.4607,12.6787,10.3188,9.1679,8.2075,2.4998,5.0948,6.0848,64.0827,16.7235,14.133,5.7999
2019/2/28,9.8287,6.1885,5.8782,5.21,8.4425,3.85,13.2429,5.18,7.5974,3.59,4.969,3.65,7.1153,6.82,10.89,2.02,11.9704,13.2452,3.07,7.8,6.14,23.45,16.1538,14.5764,5.46,6.2,8.1171,4.86,9.39,8.7743,9.8661,5.34,8.6215,5.57,7.49,8.65,20.886,,10.5097,10.9172,8.9923,10.1699,7.5486,23.87,9.4566,4.64,13.3877,11.0814,21.49,4.97,6.9739,6.1481,8.5128,4.1,4.36,4.8204,15.4435,8.0287,8.4794,12.8812,13.8693,3.5932,7.451,11.9278,10.4179,9.2167,7.9956,2.5596,5.134,6.1142,64.2509,16.78,14.1482,5.8098
2019/3/1,9.8482,6.149,5.9207,5.06,8.4716,3.82,13.0143,5.16,8.3551,3.95,5.0388,3.83,7.2288,6.76,10.86,2,11.8919,12.9865,3.04,7.97,6.09,22.97,16.2137,14.4976,5.44,6.23,7.9973,4.86,9.27,8.8339,9.7196,5.35,8.5216,5.42,7.4,8.59,20.4384,,10.4703,11.1556,9.0322,10.2397,7.5583,24.15,9.4173,4.66,13.4555,11.3346,21.37,4.84,6.9739,6.2578,8.6427,4.08,4.37,4.84,15.571,8.0287,8.383,12.6811,13.8496,3.5634,7.4704,12.0351,10.2296,9.3532,8.0245,2.5297,5.1635,6.1829,63.212,16.9638,14.8438,5.8497
2019/3/4,10.435,6.2083,6.5163,5.07,8.52,3.93,13.1932,5.25,9.1926,4.35,5.5477,4.02,7.9479,6.92,11.52,2.02,12.0685,13.0218,3.02,8.13,6.25,23.01,16.2936,14.6453,5.57,6.32,8.0971,5.35,9.49,8.8637,9.7263,5.52,8.5316,5.53,7.41,8.69,20.9854,,11.5223,11.3245,9.2618,10.2896,7.675,24.47,9.5547,4.68,13.6975,11.6462,21.53,4.89,6.9836,6.5573,8.8925,4.1,4.54,4.9867,15.5416,8.5837,8.4794,12.9098,13.8693,3.5733,7.5677,12.1326,10.3683,9.3044,8.1208,2.7787,5.3009,6.2222,64.5081,17.0133,15.2336,5.9294
2019/3/5,11.1978,6.2973,6.7787,5.27,8.6751,4.09,13.4617,5.35,9.6014,4.79,6.1065,4.05,8.7427,7.38,11.37,2.04,12.0979,13.0982,3.17,8.21,6.51,23.25,16.9125,15.1669,5.81,6.47,8.4266,5.89,9.73,9.0919,10.0924,5.85,9.0311,5.71,7.65,8.86,21.2639,,11.6698,11.5828,9.4314,10.4591,8.0544,25.14,9.7018,4.85,13.9298,12.2207,22.28,5.09,7.1206,6.9964,9.2522,4.25,4.99,5.2213,15.7181,8.6829,8.5565,12.9574,14.0269,3.7917,7.772,13.0689,10.5864,9.2849,8.1883,2.9082,5.4776,6.6049,64.3003,17.2677,15.5852,6.0988
2019/3/6,10.9534,6.3368,6.6794,5.41,8.7527,4.31,13.6903,5.52,9.5117,5.27,6.2362,4.12,8.7995,8.12,11.66,2.14,11.8624,13.0336,3.27,8.53,6.94,24.06,17.3219,15.4031,5.78,7.11,8.4166,6.1,10.1,9.3103,9.9992,5.95,9.3907,6,7.91,9.1,21.5424,,11.3846,12.2384,10.1799,11.3365,8.0544,25.8,9.849,4.95,13.8911,12.0454,22.26,5.4,7.1499,6.9765,9.0823,4.33,5.12,5.3093,16.9045,8.6036,8.807,13.1003,14.7755,3.7917,7.8303,12.9031,10.9432,9.402,8.2461,2.9082,6.0273,6.5068,65.2798,17.9887,15.7228,6.2782
2019/3/7,10.9534,6.9695,6.7432,5.68,8.6945,4.65,13.3722,5.73,9.412,5.8,6.2761,4.19,9.6794,8.41,11.45,2.25,11.5092,13.4627,3.35,8.64,7.06,23.51,17.4716,15.6098,6.03,6.98,8.4266,6.2,10.35,9.1019,9.8661,6.55,9.7204,6.31,8.38,9.36,21.6617,,11.5911,13.4603,10.6291,11.1969,8.1906,25.89,9.9078,5.12,14.3267,11.6754,22.75,5.54,7.1988,6.8966,9.2921,4.4,5.12,5.4462,16.5417,9.4659,8.7299,13.005,14.7854,3.9406,7.8692,13.3322,11.1712,9.5288,8.169,2.958,6.2531,6.497,64.3498,18.0594,15.7381,6.5772
2019/3/8,10.3763,6.5444,6.1902,5.11,8.3359,4.19,12.5669,5.3,8.5745,6.38,5.6674,3.98,9.282,8.36,11.33,2.26,11.3522,12.9336,3.04,8.63,7.14,22.03,16.7328,14.7634,5.59,6.43,7.9274,5.59,10.38,8.5262,9.3867,6.27,9.1509,5.81,7.91,8.9,21.6717,,10.9521,14.106,11.3576,10.3793,7.8598,24.75,9.486,4.86,13.6781,11.0814,22.03,5.04,6.7978,6.8467,8.3729,4.39,4.69,5.28,15.4632,10.0507,8.3252,12.3857,13.8004,3.7321,7.3926,13.6833,10.3881,9.0509,7.6873,2.8086,5.6347,6.1731,58.8488,17.1476,14.5686,6.0889
2019/3/11,10.6795,6.6531,6.566,5.26,8.6654,4.4,12.8254,5.6,9.1029,7.02,6.1663,4.02,9.6321,8.72,12.06,2.28,11.9213,13.5215,3.22,9,7.85,22.99,17.8211,15.5311,5.87,6.72,8.6862,6.07,10.73,8.824,9.5731,6.48,9.8203,6.13,8.24,9.32,23.1436,,11.365,15.5166,12.4954,10.9775,8.3754,25.9,9.8293,5.02,13.9589,11.4514,22.34,5.4,7.0815,7.4755,8.8925,4.57,4.88,5.5147,16.0809,10.7743,8.4987,12.5477,14.2042,3.8413,7.6747,15.0487,11.3397,9.3142,8.3135,2.8584,5.7721,6.3989,60.2043,17.7343,15.975,6.2882
2019/3/12,11.0218,7.0585,6.8212,5.79,8.8302,4.61,12.9844,6.16,9.2624,7.72,6.306,4.07,10.5594,8.59,12.36,2.3,11.8526,13.2393,3.27,9.61,7.87,23.46,17.6713,15.974,6.06,6.81,8.776,6.16,11.02,9.0721,9.7729,6.59,10.6395,6.49,8.57,9.4,23.1536,,11.8467,17.0662,13.7429,10.9576,8.6769,26.44,10.5455,5.52,14.0073,12.6005,22.49,5.58,7.3064,7.5154,9.7817,4.64,5.15,5.8471,16.6692,11.0419,8.8552,13.2432,14.9331,3.9406,7.9665,15.5461,11.6371,9.7336,9.0264,3.1472,5.9194,7.0368,60.0658,17.5788,17.5038,6.5174
