ÈÕÆÚ,000038.SZ,000607.SZ,002027.SZ,002071.SZ,002131.SZ,002137.SZ,002143.SZ,002400.SZ,002591.SZ,002654.SZ,002712.SZ,002878.SZ,300038.SZ,300058.SZ,300061.SZ,300063.SZ,300071.SZ,300242.SZ,300269.SZ,300280.SZ,300336.SZ,300343.SZ,300392.SZ,300612.SZ,300781.SZ,300792.SZ,600242.SH,600381.SH,600386.SH,600986.SH,603598.SH,603729.SH,603825.SH
2017/4/17,23.1508,8.081,6.3962,11.1439,3.6643,11.14,15.53,10.535,14.5248,10.9265,16.5792,,14.0435,8.0759,15.0422,8.6081,7.661,10.6973,21.8653,30.9196,9.8105,10.3893,15.89,43.6965,,,17.07,13.9,7.0245,10.9465,17.2624,52.6248,
2017/4/18,22.6997,8.0909,6.5197,10.9747,3.67,10.92,15.53,10.535,13.8441,10.7684,15.8869,,14.1142,7.9581,14.9811,8.3406,7.5317,10.3302,21.8356,31.6093,9.5669,10.1494,14.89,43.6965,,,16.81,13.97,6.692,11.003,17.3816,51.5501,
2017/4/19,21.9924,7.9321,6.688,11.2135,3.7068,10.56,15.53,10.535,13.6811,10.314,15.8346,,13.934,7.9778,14.5688,8.4204,7.4023,10.1516,21.4098,31.4294,9.4221,9.7134,15.26,43.6965,,,17.01,13.34,6.5609,10.8123,17.9974,52.1622,
2017/4/20,21.7668,7.7733,6.9966,10.8255,3.704,10.26,15.53,10.535,13.5949,10.1164,15.4797,,13.7786,7.9287,14.4313,8.3326,7.2929,9.8042,21.3702,30.8796,9.4221,9.806,15.44,43.6965,,,16.48,13.04,6.3923,10.8123,18.0173,52.2262,
2017/4/21,21.84,7.8229,7.0415,11.1936,3.7097,10.27,15.53,10.535,13.614,10.1559,15.5321,,13.4889,7.968,14.355,8.2607,7.3028,9.7249,21.2513,30.8196,9.4813,10.0513,15.33,43.6965,,,15.38,14.34,6.4438,10.89,17.4015,52.3116,
2017/4/24,20.4864,7.5548,7.1032,10.9449,3.6529,9.79,15.53,10.535,13.3456,9.7212,16.0615,,13.6584,7.811,14.187,7.8215,6.9944,9.4669,21.2811,30.6197,9.2772,9.9477,14.65,43.6965,,,14.9,13.58,6.1067,10.4875,16.7062,52.4113,
2017/4/25,20.462,7.6144,7.1032,10.9449,3.6586,9.29,15.53,10.535,13.1155,9.7212,16.3291,,13.6372,7.9385,14.2633,7.9134,7.2531,9.4272,21.4989,31.1095,9.3694,9.8278,13.98,43.6965,,,16.39,14.3,6.1394,10.5793,16.8055,52.3899,
2017/4/26,20.8949,7.6343,7.2434,10.9648,3.6416,9.2,15.53,10.535,12.6936,9.7311,16.2185,,13.8033,7.8502,14.2404,8.7039,7.2431,9.5462,21.3108,31.1395,9.455,9.9041,13.21,43.6965,,,17.06,14.4,6.2331,10.7276,16.8055,52.276,
2017/4/27,21.1388,7.8626,7.1929,11.1041,3.5593,9.2,15.53,10.535,13.0963,9.6718,16.3174,,13.5842,7.8895,14.1335,8.7119,7.3327,9.7745,21.1919,30.9796,9.7644,9.9695,13.5,43.6965,,,17.05,14.25,6.3268,10.7982,16.7062,53.1799,
2017/4/28,21.2607,7.8626,7.092,10.9648,3.5253,9.25,15.53,10.535,13.2497,9.7113,16.6839,,13.7326,7.8306,14.8818,8.66,7.4222,9.7943,21.0038,31.0995,9.7644,10.1004,13.33,43.6965,,,16.93,14.29,6.3361,10.8406,17.0141,54.1265,
2017/5/2,21.4497,7.813,7.35,10.9747,3.4799,9.48,15.53,10.535,13.2305,9.5829,16.2011,,14.3544,7.703,15.5843,8.66,7.3327,9.7745,20.8849,30.9895,9.7249,10.0077,13.67,43.6965,,,16.68,13.99,6.383,10.9536,17.0638,53.7635,
2017/5/3,21.4436,7.7733,7.1873,10.8056,3.5281,10.43,15.53,10.535,13.3264,9.7212,15.759,,14.1672,7.6245,15.5843,8.66,7.2332,9.5959,21.0929,31.0095,9.6591,9.9205,13.67,43.6965,,,18.35,14.24,6.3127,10.7982,16.8751,55.6283,
2017/5/4,21.0839,7.6541,6.9853,10.7359,3.4913,11.47,15.53,10.535,13.0484,9.6718,15.6542,,14.1354,7.5853,15.3323,8.66,7.2929,9.5462,20.9444,30.9995,9.6459,9.8006,13.71,43.6965,,,18.74,13.78,6.3595,10.6217,16.4778,55.6283,
2017/5/5,20.5779,7.4953,6.9685,10.527,3.5537,11.61,15.53,10.535,12.732,9.2569,15.9393,,14.1425,7.5656,14.6604,8.66,7.263,9.8241,20.9246,30.9396,9.4484,9.7024,13.97,43.6965,,,17.9,13.51,6.3736,10.5864,16.2791,55.2795,
2017/5/8,21.2181,7.4953,7.1817,10.1588,3.4913,11.55,15.53,10.535,12.847,8.9803,15.9509,,14.3014,7.4577,14.3015,8.66,6.9646,9.7844,20.4789,30.6896,9.4945,9.8387,14.3,43.6965,,,19.28,13.29,6.013,10.3815,16.0606,53.5927,
2017/5/9,20.5839,7.6343,7.2995,10.2484,3.548,11.22,15.53,10.535,12.8854,9.2075,15.9626,,14.3933,7.5362,14.6069,8.66,7.263,9.8439,20.7166,30.5897,9.5735,9.8387,14.52,43.6965,,,19.04,13.45,6.0458,10.3674,16.1401,51.8419,
2017/5/10,20.1693,7.3464,7.0695,9.7808,3.5055,11.12,15.53,10.535,12.732,9.2075,16.1371,,14.1319,7.3203,14.584,8.66,7.0342,9.4768,20.469,29.9799,9.2443,9.8442,14.43,43.6965,,,18.17,13.02,5.8912,10.0426,16.1401,50.1266,
2017/5/11,19.3523,7.2669,7.1368,9.8106,3.4431,11.59,15.53,10.535,12.4635,9.2075,16.1429,,14.0188,7.1633,14.5,8.66,6.8949,9.1692,20.0828,30.0199,9.3562,9.9205,14.56,43.6965,,,17.11,12.42,5.8912,9.188,16.1401,50.2263,
2017/5/12,19.3523,7.3364,7.1424,9.9499,3.4658,11.53,15.53,10.535,12.243,9.2075,15.788,,13.8492,7.1339,14.4237,8.66,6.9646,9.0798,20.4393,29.9799,9.5208,9.8769,14.9,43.6965,,,18.82,12.14,5.9381,9.2657,16.1401,49.9843,
2017/5/15,19.3523,7.3067,7.2547,9.8007,3.4629,11.43,15.53,10.535,12.3197,9.2075,15.8113,,14.0259,7.2124,14.8131,8.66,6.7656,9.0302,20.1323,29.8699,9.5142,9.806,14.9,43.6965,,,19.82,11.77,5.9943,9.52,16.1401,49.8135,
2017/5/16,19.3523,7.4059,7.2266,9.9698,3.548,11.37,15.53,10.535,12.6361,9.2075,16.0266,,14.1954,7.389,14.9276,8.66,7.0143,9.2088,20.271,30.2498,9.7579,9.8987,14.76,43.6965,,,20.54,11.96,6.1301,9.5482,16.1401,52.7244,
2017/5/17,19.3523,7.4754,7.4062,10.0494,3.6529,11.31,15.53,10.535,12.895,9.2075,16.649,,14.206,7.4283,15.5232,8.66,7.1536,9.3081,20.2809,30.1098,9.7776,10.2312,14.65,43.6965,,,20.1,12.2,6.1769,9.4988,16.1401,52.5892,
2017/5/18,19.3523,7.4159,7.3669,10.0295,3.6019,12.38,15.53,10.535,12.6457,9.2075,16.6723,,14.2555,7.4381,15.1185,8.66,7.0143,9.2188,20.37,30.1898,9.7447,10.144,15.17,43.6965,,,20.66,12.35,6.1254,9.301,16.1401,51.8917,
2017/5/19,19.3523,7.4556,7.3164,9.9598,3.6076,11.14,15.53,10.535,12.6457,9.2075,16.6955,,14.1919,7.4871,15.0574,8.66,7.0442,9.0898,20.46,29.9699,9.6591,10.2966,15.72,43.6965,,,19.77,12.08,6.0879,9.188,16.1401,54.34,
2017/5/22,19.3523,7.2272,7.0863,9.5519,3.5026,10.03,15.53,10.535,12.4923,9.2075,16.0266,,14.1495,7.2614,14.355,8.66,6.9248,8.8417,20.5,29.78,9.6328,9.9532,16.06,43.6965,,,18.87,11.67,6.191,9.2021,16.1401,54.0126,
2017/5/23,19.3523,7.0287,7.0583,9.9499,3.4034,9.29,15.53,10.535,12.2622,9.2075,15.6601,,14.0259,7.0652,13.8434,8.66,7.2033,8.4944,20.48,29.7,9.4023,9.7842,15.82,43.6964,,,19.76,11.73,5.8772,9.188,16.1401,52.8881,
2017/5/24,19.3523,7.0287,7.0807,9.7509,3.4544,9.45,15.53,10.535,12.406,9.2075,15.8055,,13.8104,7.2124,13.7212,8.66,7.1735,8.5341,20.58,29.72,9.4155,10.0349,15.86,43.6964,,,20.15,11.75,5.9428,9.64,16.1401,52.6034,
2017/5/25,19.3523,7.0485,7.12,9.8106,3.4799,9.41,15.53,9.4807,13.0771,9.2075,15.6542,,13.9729,7.4969,12.9805,8.66,7.1337,8.6035,20.52,29.8399,9.455,10.144,15.8,43.6964,,,20.47,11.9,5.9662,9.6188,16.1401,52.4469,
2017/5/26,19.3523,7.0287,7.0527,9.9598,3.4799,9.4,15.53,8.5334,12.8854,9.2075,15.7008,,14.0259,7.4969,12.6828,8.66,7.1138,8.5936,20.53,30.2898,9.5011,10.2748,15.8,43.6964,,,19.58,11.94,6.0224,9.5482,16.1401,52.4682,
2017/5/31,19.3523,7.0585,7.2266,9.9996,3.4913,9.43,15.53,7.7695,12.6649,9.2075,15.9742,,14.0153,7.6049,13.2402,8.66,7.1237,8.5241,20.53,30.1998,9.692,10.3075,15.75,43.6964,,,19.56,11.81,5.9896,9.4988,16.1401,52.9237,
2017/6/1,19.3523,7.0287,7.5801,9.6315,3.392,8.66,15.53,7.441,12.0801,9.2075,15.695,,13.7079,7.6049,12.7667,8.66,7.0044,8.0974,20.49,29.8899,9.4681,10.2639,15.58,43.6964,,,20.12,11.32,5.821,9.181,16.1401,51.664,
2017/6/2,19.3523,7.0287,7.6699,9.6216,3.4828,8.74,15.53,7.5556,12.1951,9.2075,15.503,,13.4641,7.6245,12.6675,8.66,7.1138,8.286,19.99,29.8699,9.455,10.4765,15.8,43.6964,,,19.55,11.41,5.9428,9.3579,16.1401,52.7742,
2017/6/5,19.3523,7.0684,7.6194,9.9797,3.5593,9.05,15.53,7.5861,12.2143,9.2075,15.3634,,13.4076,7.811,13.0187,8.66,7.3227,8.415,19.9,29.8399,9.455,10.749,15.8,43.6964,,,19.72,11.53,5.9943,9.5915,16.1401,52.9664,
2017/6/6,19.3523,7.7733,7.6699,10.0096,3.5083,9.35,15.53,7.6167,12.2622,9.2075,15.2703,12.028,13.4076,7.8698,13.0111,8.66,7.3128,8.7325,20,29.8399,9.6064,10.7599,15.33,43.6964,,,18.91,11.64,6.0411,9.5986,16.1401,52.9878,
2017/6/7,19.3523,7.8626,8.0794,10.4275,3.7267,9.49,15.53,7.8841,12.5594,9.2075,15.3808,13.2337,13.8492,8.017,13.5379,8.66,7.472,8.8516,20.29,29.8799,10.0212,10.9125,15.59,43.6964,,,19.58,11.89,6.1675,9.9171,16.1401,53.9842,
2017/6/8,19.3523,7.6938,8.1243,10.5668,3.7153,9.3,15.53,7.8442,12.5019,9.2075,15.4157,14.5548,13.7008,7.86,13.3547,8.66,7.3625,8.8218,20.35,29.75,10.1792,10.8471,15.29,43.6964,,,19.22,12.15,6.2003,9.9171,16.1401,53.0518,
2017/6/9,19.3523,7.7038,8.4105,10.4175,3.7522,9.11,15.53,7.8841,12.4635,9.2075,15.2703,16.0085,13.7114,7.9287,13.2707,8.66,7.4919,8.8119,20.37,29.76,10.2978,10.6618,15.16,43.6964,,,18.5,12.09,6.2331,9.9101,16.1401,52.1978,
2017/6/12,19.3523,7.4953,8.3263,10.4474,3.5452,8.8,15.53,7.7146,12.2526,9.2075,14.8166,17.6123,13.5489,7.8011,12.8355,8.66,7.3625,8.6134,19.96,29.79,10.2056,10.6291,15.16,43.6964,,,17.33,11.74,6.1113,9.7189,16.1401,50.2619,
2017/6/13,19.3523,7.6243,8.3993,10.4076,3.585,9,15.53,7.7645,12.3964,9.2075,14.7642,19.3718,13.662,7.7913,13.1714,8.66,7.4819,8.8218,20.15,29.7999,10.7784,10.7599,15.24,43.6964,,,17.51,12.12,6.2191,9.7685,16.1401,50.9095,
2017/6/14,19.3523,7.6541,8.1748,10.3081,3.4954,9.1,15.53,7.8841,12.3006,9.2075,14.5373,21.3101,13.7786,7.7423,13.0111,8.66,7.7307,8.7226,20.12,29.8199,10.6665,10.6236,15.21,43.6964,,,17.42,12.65,6.2003,9.7685,16.1401,50.7174,
2017/6/15,19.3523,7.7832,8.0289,10.3081,3.6547,9.33,15.53,8.0834,13.4798,9.2075,14.7991,23.4388,13.9375,7.8698,13.3241,8.66,8.0888,9.5959,20.21,29.77,10.7257,10.7327,15.36,43.6964,,,17.66,12.62,6.2706,10.2781,16.1401,51.0021,
2017/6/16,19.3523,7.7534,8.1243,10.2086,3.585,9.23,15.53,8.0635,14.8316,9.2075,14.3395,24.806,14.1566,7.7815,13.515,8.66,8.0291,9.8142,20.26,29.69,10.6006,10.6073,16.15,43.6964,,,17.9,12.59,6.2425,10.1861,16.1401,50.6177,
2017/6/19,19.3523,7.803,7.3276,10.2285,3.595,9.39,15.53,8.0635,16.3177,9.2075,13.5251,22.3543,14.1495,7.8404,13.6907,8.66,8.2281,9.6852,20.46,29.73,10.6665,10.6836,15.89,43.6964,,,17.64,12.52,6.2706,10.2215,16.1401,51.4718,
2017/6/20,19.3523,7.6641,7.4454,10.0991,3.585,9.27,15.53,8.0834,16.3177,9.2075,13.5659,22.435,14.4534,7.7325,14.2786,8.66,8.059,9.7348,20.4,29.7999,10.5019,10.64,15.83,43.6964,,,17.33,12.44,6.2799,10.3348,16.1401,51.4718,
2017/6/21,19.3523,7.6144,7.4735,10.0991,3.575,9.23,15.53,8.0037,16.3177,9.2075,13.5542,22.6715,14.4004,7.7913,14.2404,8.66,8.059,9.6256,20.32,29.8799,10.4294,10.5691,15.6,43.6964,,,17.52,12.7,6.2237,10.356,16.1401,51.3722,
2017/6/22,19.3523,7.5052,7.5128,9.93,3.4655,8.92,15.53,7.7445,16.6916,9.2075,13.3913,21.8812,14.3862,7.6638,14.0495,8.66,7.86,9.318,20.07,29.69,10.1595,10.3129,15.5,43.6964,,,16.81,12.22,6.1348,9.9525,16.1401,50.4042,
2017/6/23,19.3523,7.3563,7.5464,9.9797,3.4157,8.99,15.53,7.7146,15.6657,9.2075,13.2226,21.1313,14.1142,7.6932,14.0877,8.66,7.99,9.447,19.88,29.66,10.3373,10.5201,15.51,43.6964,,,16.95,12.27,6.0598,9.8605,16.1401,50.3757,
2017/6/26,19.3523,7.4456,7.4735,10.0593,3.4157,9.12,15.53,7.8641,15.5698,9.2075,13.2052,21.2005,14.6618,7.7526,14.1183,8.66,8.03,9.4569,20.29,29.78,10.3438,10.6672,15.45,43.6964,,,17.21,12.34,6.1441,9.7685,16.1401,50.4327,
2017/6/27,19.3523,7.5449,7.7035,10.0693,3.4057,9.07,15.53,8.0435,15.3398,9.2075,13.339,21.2755,14.7784,7.8021,14.0495,8.66,8.06,9.3378,20.11,29.6,10.278,10.7381,15.24,43.6964,,,17.53,12.38,6.1675,9.8251,16.1401,50.2405,
2017/6/28,19.3523,7.4556,7.6474,9.9598,3.2763,8.94,15.53,8.0037,14.822,9.2075,13.1179,20.5198,14.6265,7.6932,13.8586,8.66,8.03,9.4272,20.14,29.66,10.2714,10.58,15.26,43.6964,,,17.23,12.14,6.1301,9.6128,16.1401,49.4861,
2017/6/29,19.3523,7.4655,7.5969,9.9598,3.2862,9.15,15.53,7.9937,14.8316,9.2075,12.9085,20.5255,15.0787,7.7328,13.9655,8.66,8.23,9.4073,20.14,29.74,10.3175,10.6291,15.26,43.6964,,,17.05,12.78,6.1816,9.6198,16.1401,48.8527,
2017/6/30,19.3523,7.5052,7.7204,9.9101,3.2763,9.07,15.53,8.0037,14.6974,9.2075,12.5536,21.2351,14.9621,7.7427,14.0648,8.35,8.1,9.4172,20.03,29.78,10.1792,10.6291,15.38,43.6964,,,16.73,12.58,6.2284,9.5986,16.1401,48.7601,
2017/7/3,19.3523,7.5747,7.7204,9.93,3.356,9.08,15.53,8.1332,14.7453,9.2075,13.7869,21.2063,14.948,7.8813,14.2252,8.21,7.9,9.6058,19.8,29.99,10.1463,10.5524,15.29,43.6964,,,16.95,12.59,6.2659,9.7685,16.1401,50.0412,
2017/7/4,19.3523,7.5548,7.5184,9.94,3.356,9.05,15.53,7.9937,14.218,9.2075,13.019,21.4716,14.8596,7.8021,14.5917,8.1,7.78,9.5562,19.75,30.57,10.2714,10.4702,15.57,43.6964,,,16.87,12.54,6.2472,9.7189,16.1401,49.9487,
2017/7/5,19.3523,7.6144,7.6194,9.9698,3.346,9.14,15.53,8.0236,14.2372,9.2075,13.9789,22.0543,15.008,7.8219,14.5306,8.24,7.79,9.6157,19.74,31.13,10.3241,10.514,15.58,43.6964,,,17.07,12.6,6.3127,9.9596,16.1401,49.8064,
2017/7/6,19.3523,7.6938,7.4898,9.8703,3.3759,9.24,15.53,7.8342,14.1509,9.2075,13.6066,22.1408,14.9056,7.911,14.8055,8.1,7.98,9.3378,19.51,31.95,10.2711,10.3277,15.46,43.6964,,,17.67,12.51,6.3127,9.9313,16.1401,49.9345,
2017/7/7,19.3523,7.7633,7.3117,9.94,3.3958,9.2,15.53,7.7146,13.9879,9.2075,13.4611,22.6081,15.1917,7.8615,14.6069,7.93,8.17,9.2982,19.51,31.96,10.0193,9.8949,15.29,43.6964,,,17.59,12.52,6.3783,9.903,16.1401,49.8847,
2017/7/10,19.3523,7.674,7.3036,9.9002,3.3062,9.02,15.53,7.7047,14.1413,9.2075,12.8736,21.2063,15.3154,7.7724,14.2633,7.7,8.33,8.9806,19.49,31.88,9.7078,9.9497,15.47,43.6964,,,17.45,12.93,6.3361,9.7685,16.1401,49.2085,
2017/7/11,19.3523,7.4456,7.2307,9.8504,3.2763,8.95,15.53,7.6648,13.5373,9.2075,12.6816,20.6698,14.9444,7.5546,14.0495,7.59,7.77,8.8711,19.34,31.82,9.7211,9.9497,15.5,43.6964,,,17.17,12.76,6.3034,9.6906,16.1401,48.8811,
2017/7/12,19.3523,7.396,7.2226,9.6415,3.2962,9,15.53,7.605,13.3552,9.2075,12.7689,21.2582,14.2802,7.3269,14.0801,7.47,7.77,8.891,19.35,31.69,9.7277,9.9497,15.59,43.6964,,,17.18,12.66,6.2425,9.6198,16.1401,48.2192,
2017/7/13,19.3523,7.3762,7.174,9.93,3.2763,8.9,15.53,7.585,13.2114,9.2075,12.67,20.9178,14.0718,7.3071,13.9884,7.47,7.53,8.5425,18.98,31.67,9.6416,9.9497,15.83,43.6964,,,17.18,12.86,6.2331,9.6623,16.1401,46.8527,
2017/7/14,19.3523,7.3464,7.1659,9.74,3.2663,8.7,15.53,7.3558,13.0004,9.2075,12.2802,20.2486,14.4463,7.2972,13.6062,6.8,7.53,8.3932,19.05,31.67,9.6018,9.9497,15.64,43.6964,,,17.18,13.52,6.1582,9.818,16.1401,45.6997,
2017/7/17,19.3523,7.0287,6.9635,9.56,3.0672,7.83,15.53,6.6182,11.6966,9.2075,11.0528,18.2238,13.775,6.8219,12.7883,6.12,7.26,7.5569,18.22,31.28,9.0452,9.9497,15.18,43.6964,,,17.18,12.6,5.7835,9.4075,16.1401,45.6357,
2017/7/18,19.3523,7.0485,6.9392,9.83,3.0871,7.89,15.53,6.1797,11.7061,9.2075,10.7842,18.3911,13.5984,6.8615,12.6125,6.15,7.26,7.7062,17,31.37,9.1711,9.9497,15.28,43.6964,,,17.18,13.2,5.8491,9.4499,16.1401,45.6357,
2017/7/19,19.3523,7.0783,7.1092,9.82,3.1568,7.94,15.53,6.3391,11.7828,9.2075,10.8776,18.2641,13.6196,6.9704,12.5055,6.18,7.25,7.7261,17.2,31.25,9.191,9.9497,15.2,43.6964,,,17.18,13.59,5.8959,9.3508,16.1401,45.6357,
2017/7/20,19.3523,7.1181,7.0607,9.66,3.107,7.89,15.53,6.2893,11.7349,9.2075,11.117,18.3622,13.2133,6.9308,12.4137,6.3,7.22,7.7859,17.48,31.17,9.191,9.9497,15.2,43.6964,,,17.18,13.47,5.8959,9.2517,16.1401,45.6357,
2017/7/21,19.3523,7.0982,7.0607,9.69,3.0871,7.82,15.53,6.2594,11.7157,9.2075,11.4323,18.4487,12.807,6.8813,13.094,6.19,7.58,7.7659,17.56,32.2,9.0849,9.9497,15.15,43.6964,,,17.74,13.47,5.9287,9.188,16.1401,45.6357,
2017/7/24,19.3523,7.2774,6.9797,9.54,3.0672,7.79,15.53,6.4189,11.6582,9.2075,11.5608,19.2968,12.1781,6.9407,12.8953,6.24,7.41,7.8157,17.54,32.08,9.1313,9.9497,15.11,43.6964,,,17.31,13.36,5.9896,9.2164,16.1401,45.6357,
2017/7/25,19.3523,7.1281,7.0364,9.47,3.0672,7.78,15.53,6.4488,11.8595,9.2075,12.3665,19.8448,12.2594,7.01,12.8724,6.19,7.41,8.1642,17.39,31.86,9.3898,9.9497,15.01,43.6964,,,16.72,13.08,5.9521,9.1739,16.1401,45.6357,
2017/7/26,19.3523,7.6358,7.0526,9.38,3.0373,7.79,15.53,6.3591,11.687,9.2075,12.1563,18.7141,12.3654,7.0199,12.6507,6.18,7.49,8.1642,17.4,31.95,9.3633,9.9497,14.97,43.6964,,,17.06,13.34,5.924,9.1739,16.1401,45.6357,
2017/7/27,19.3523,7.6159,7.3279,9.55,3.097,8.04,15.53,6.6182,11.9267,9.2075,12.5067,19.1064,12.9801,7.2575,13.3769,6.42,7.97,8.7018,17.98,31.87,10.2976,9.9497,15.48,43.6964,,,16.87,13.24,6.0411,9.457,16.1401,45.6357,
2017/7/28,19.3523,7.7254,7.3036,9.83,3.097,7.95,15.53,6.5285,11.7828,9.2075,12.4599,18.541,12.86,7.1783,13.4304,6.3,7.86,8.6919,17.83,31.68,10.1386,9.9497,15.25,43.6964,,,16.93,13.25,5.9849,9.4216,16.1401,45.6357,
2017/7/31,19.3523,7.6557,7.1902,9.83,3.0871,7.97,15.53,6.5285,11.9075,9.2075,12.2731,18.4257,12.8035,7.208,13.3922,6.28,8.09,8.7417,18.01,31.6,10.1783,9.9497,15.15,43.6964,,,16.65,13.36,6.0364,9.2801,16.1401,45.6357,
2017/8/1,19.3523,7.5462,7.0769,9.74,3.0871,8.77,15.53,6.5086,12.1663,9.2075,12.2206,18.4545,12.6445,7.1585,13.3769,6.35,8.1,8.5724,17.85,31.53,10.2048,9.9497,15.11,43.6964,,,16.25,13.14,6.191,9.2517,16.1401,45.6357,
2017/8/2,19.3523,7.4965,7.0688,9.76,3.0572,8.6,15.53,6.389,11.85,9.2075,12.0395,18.3449,12.3654,7.0991,13.2851,6.23,8.38,8.5923,17.41,31.48,9.9133,9.9497,14.79,43.6964,,,16.04,12.71,6.0973,9.096,16.1401,45.6357,14.6798
2017/8/3,19.3523,7.5363,6.9635,9.83,3.0672,8.49,15.53,6.4687,11.8979,9.2075,12.0571,18.541,12.3654,7.1387,13.1475,6.31,8.35,8.5923,17.47,31.03,10.0193,9.9497,14.9,43.6964,,,16.15,12.78,6.1441,9.2659,16.1401,45.6357,16.1464
2017/8/4,19.3523,7.4069,6.9149,9.71,3.0472,8.32,15.53,6.389,11.8787,9.2075,11.8469,18.2295,12.058,7.109,12.8953,6.27,8.22,8.5027,17.7,31.06,9.8404,9.9497,15,43.6964,,,15.97,12.58,6.1582,9.2588,16.1401,45.6357,17.759
2017/8/7,19.3523,7.4566,7.0121,9.76,3.0572,8.37,15.53,6.4488,11.9554,9.2075,11.952,18.3795,12.058,7.1684,12.9182,6.29,8.22,8.7417,17.94,31.5,10.0259,9.9497,15.05,43.6964,,,15.75,12.84,6.1956,9.1739,16.1401,45.6357,19.5384
2017/8/8,19.3523,7.5164,7.0445,10.05,3.0771,8.38,15.53,6.1597,11.8883,9.2075,12.3548,18.2411,12.058,7.1882,13.0635,6.33,8.2,8.8213,17.95,31.39,10.503,9.9497,14.91,43.6964,,,15.61,12.79,6.1301,8.9544,16.1401,45.6357,20.1431
2017/8/9,19.3523,7.4069,7.2064,9.95,3.1369,8.38,15.53,6.1996,11.8691,9.2075,12.495,18.0853,12.058,7.1684,13.094,6.57,8.09,8.9308,17.93,31.22,10.7747,9.9497,14.95,43.6964,,,15.47,13.15,6.1394,8.8412,16.1401,45.6357,18.8641
2017/8/10,19.3523,7.2774,7.1821,9.87,3.0771,8.19,15.53,6.2195,11.9458,9.2075,12.384,18.8353,12.058,7.0595,12.9947,6.34,8.16,8.6919,17.62,30.98,10.788,9.9497,14.71,43.6964,,,16.08,12.75,6.0832,8.8412,16.1401,45.6357,19.6843
2017/8/11,19.3523,7.1878,7.2712,9.86,3.0273,8.13,15.53,6.1498,11.7253,9.2075,12.168,17.5373,12.058,7.0199,12.9182,6.21,8.1,8.5127,17.3,31,10.7548,9.9497,14.63,43.6964,,,16.15,12.47,6.0271,8.6855,16.1401,45.6357,20.5879
2017/8/14,19.3523,7.2973,7.425,10.01,3.0572,8.27,15.53,6.3092,11.85,9.2075,12.6059,17.6469,12.058,7.2278,13.2316,6.32,8.28,8.8313,17.91,31.04,10.9867,9.9497,14.85,43.6964,,,16.69,12.6,6.1722,8.8978,16.1401,45.6357,19.9693
2017/8/15,19.3523,7.3173,7.4574,9.93,3.0373,8.28,15.53,6.9372,12.5882,9.2075,12.6409,17.7738,12.058,7.3467,13.3004,6.45,8.21,9.0702,17.99,30.9,10.7084,9.9497,14.86,43.6964,,,16.47,12.48,6.3174,8.8483,16.1401,45.6357,20.8659
2017/8/16,19.3523,7.4069,7.5384,10.09,3.0174,8.45,15.53,6.8574,12.6074,9.2075,13.1372,18.1488,12.058,7.4061,13.6062,6.56,8.37,9.0901,18.22,30.81,11.1325,9.9497,14.96,43.6964,,,16.53,12.6,6.2753,9.0394,16.1401,45.6357,21.3872
2017/8/17,19.3523,7.5363,7.4979,10.16,3.0174,8.72,15.53,6.8873,12.6265,9.2075,13.4876,18.1718,12.058,7.4754,14.1413,6.77,8.5,9.0901,18.55,30.84,11.0464,9.9497,15.17,43.6964,,,16.51,12.71,6.3502,9.1385,16.1401,45.6357,21.5958
2017/8/18,19.3523,7.4765,7.3684,10.2,2.9975,8.54,15.53,7.0169,12.4444,9.2075,13.2657,18.0045,12.058,7.5843,13.889,6.7,8.34,9.0901,18.38,30.81,11.1657,9.9497,15.18,43.6964,,,16.28,12.75,6.2331,9.0748,16.1401,45.6357,20.9633
2017/8/21,19.3523,7.5363,7.3764,10.21,2.9875,8.61,15.53,7.1066,12.3868,9.2075,13.1314,18.3795,13.2627,7.5645,13.782,6.7,8.21,9.0901,18.27,30.78,11.106,9.9497,15.23,43.6964,,,16.14,12.97,6.3689,9.0252,16.1401,45.6357,23.0624
2017/8/22,19.3523,7.4367,7.4412,10.13,2.9477,8.46,15.53,6.987,12.1855,9.2075,12.7928,18.4603,14.5876,7.4853,13.7591,6.55,8.05,9.0901,18.01,30.67,10.5361,9.9497,15.18,43.6964,,,15.91,12.93,6.3034,8.9898,16.1401,45.6357,23.1597
2017/8/23,19.3523,7.4268,7.3279,10.13,2.9576,8.39,15.53,7.0369,12.1568,9.2075,12.5534,20.3063,14.6971,7.4655,13.9349,6.61,8.06,9.0901,18.04,30.86,10.4169,9.9497,15.09,43.6964,,,16.22,12.7,6.2518,8.9544,16.1401,45.6357,23.7227
2017/8/24,19.3523,7.2774,7.0688,10.01,2.9277,8.28,15.53,6.9172,11.8212,9.2075,12.4132,22.3369,13.9552,7.4853,13.6444,6.53,7.99,9.0901,17.78,30.8,10.3241,9.9497,14.83,43.6964,,,15.92,12.59,6.0913,8.8058,16.1401,45.6357,22.4576
2017/8/25,19.3523,7.3571,7.1416,10.14,2.9477,8.37,15.53,6.987,11.965,9.2075,12.6701,24.5695,14.4322,7.515,13.7667,6.57,8.08,9.0901,17.88,30.79,10.503,9.9497,15.14,43.6964,,,16.02,12.74,6.1007,8.8695,16.1401,45.6357,23.2222
