ÈÕÆÚ,000415.SZ,000416.SZ,000563.SZ,000567.SZ,000617.SZ,000666.SZ,000890.SZ,002423.SZ,002647.SZ,002961.SZ,300023.SZ,300176.SZ,300309.SZ,600053.SH,600093.SH,600120.SH,600318.SH,600390.SH,600599.SH,600643.SH,600695.SH,600696.SH,600705.SH,600783.SH,600816.SH,600830.SH,600901.SH,603093.SH,603300.SH,900919.SH
2017/9/11,6.8531,7.9956,5.1926,18.6249,16.7986,21.8939,8.05,13.31,24.0161,,12.98,24.2365,12.2222,32.3848,12.1382,11.4344,14.07,11.0027,23.1401,14.1017,6.9,7.16,5.9214,16.6995,10.4484,9.5967,,,8.5177,0.573
2017/9/12,6.8926,7.9956,5.298,18.4394,16.9043,20.9193,7.96,13.48,23.9695,,12.85,24.0717,12.5833,31.8707,12.1769,11.2841,13.95,10.8992,22.8908,13.8888,7.05,7.21,5.9018,16.7687,10.249,9.5868,,,8.3177,0.574
2017/9/13,6.8728,8.0153,5.2309,18.4188,16.7986,20.8208,8.01,13.65,24.3622,,12.9,23.9426,12.5889,32.0356,12.2349,11.3092,14.13,11.345,22.9506,13.7146,7.2,7.18,5.892,16.7489,10.1294,9.7353,,,8.3105,0.576
2017/9/14,6.8333,8.0646,5.2692,18.3295,16.5873,20.5944,7.93,13.13,24.2291,,12.77,23.8053,12.5389,32.0938,12.0996,11.522,14,11.3371,22.6015,13.5501,7.64,7.14,5.8725,17.0257,10.0895,9.8839,,,8.2248,0.592
2017/9/15,6.8037,7.9758,5.3363,19.1949,16.5873,20.7322,7.91,12.7,24.0027,,12.82,23.3961,13.0056,32.346,12.1575,11.3801,13.9,11.7909,22.6813,13.5791,7.72,7.22,5.9018,17.708,10.1613,9.8443,,,8.532,0.585
2017/9/18,6.8037,7.9561,5.3459,19.5039,16.8179,20.5058,7.93,12.67,24.0227,,13,23.1819,13.4611,32.4236,12.0706,11.3676,13.67,12.9692,22.7112,13.7436,8.04,7.24,5.9116,18.6868,10.1214,9.8641,,,8.5463,0.593
2017/9/19,6.7049,7.9364,5.3938,21.0834,16.4625,20.5452,8.18,12.6,23.9961,,12.8,23.9619,13.3556,32.3945,11.9739,11.1923,14.42,12.9692,23.6189,13.6081,8.11,7.25,5.9312,18.5088,9.8901,9.6957,,,8.7464,0.592
2017/9/20,6.7346,7.9956,5.365,21.9694,16.4529,20.3089,8.13,12.61,23.9229,,12.93,24.1898,13.2667,32.3363,12.0512,11.2508,14.59,12.9692,23.5192,13.4049,8.07,7.2,5.9214,18.6374,9.8183,9.7848,,,8.7535,0.587
2017/9/21,6.6852,7.8772,5.3459,21.0148,16.3184,20.2203,8.01,12.72,23.6633,,12.8,23.9207,13.1778,31.8222,11.9546,11.2341,14.34,12.9692,23.4094,13.2887,7.97,7.03,5.8627,17.965,9.8981,9.5472,,,8.5249,0.584
2017/9/22,6.6457,7.7589,5.2309,20.6851,16.0495,19.9053,7.87,13.91,24.6684,,13.18,23.6158,13.3889,31.8222,11.8966,11.3759,14.39,12.9692,23.6688,13.4049,8.03,7.05,5.8235,17.9551,9.9619,9.3788,,,8.3891,0.584
2017/9/25,6.5667,7.6604,5.0585,20.9461,15.8382,19.7872,7.8,13.31,23.9628,,12.79,22.7892,13.25,31.7155,11.684,11.5554,13.72,12.9692,23.579,13.521,8.03,6.88,5.8333,17.6289,10.0576,9.2897,,,8.2748,0.577
2017/9/26,6.5568,7.6111,5.0776,20.6851,16.0303,19.9644,7.68,13.81,23.8563,,12.43,22.52,13.25,30.9881,11.597,11.6514,13.58,12.9692,23.9979,13.5017,8.03,6.88,5.8137,17.7772,10.0257,9.2699,,,8.4105,0.576
2017/9/27,6.5568,7.8181,5.0776,20.9598,16.0975,20.1022,7.74,13.69,24.0893,,12.49,23.2011,13.3056,31.1142,11.655,11.6472,13.59,11.6714,24.4667,13.5307,8.07,6.89,5.7844,17.7772,10.0018,9.359,,,8.3462,0.58
2017/9/28,6.4877,7.6505,5.0105,20.9942,16.0111,19.8364,7.81,14.2,24.0893,,12.18,23.2176,13.1222,30.7553,11.626,11.7265,13.35,10.8355,24.337,13.492,8.44,6.67,5.7256,17.6585,9.8981,9.2798,,,8.2033,0.592
2017/9/29,6.5371,7.7392,5.0297,21.5161,16.1839,19.9841,7.85,13.87,24.1425,,12.25,23.3741,13.6111,31.1239,11.713,11.5804,13.3,10.9947,23.3995,13.6285,8.46,6.7,5.7256,18.0243,10.0895,9.2996,,,8.2533,0.595
2017/10/9,6.5963,7.8082,5.0872,21.2551,16.2224,20.7913,7.93,14.46,23.8962,,12.49,23.3769,13.7778,31.1045,11.742,12.0311,13.38,10.7718,22.8808,13.7747,8.31,6.78,5.7648,18.0837,10.2012,9.5472,,,8.2962,0.583
2017/10/10,6.6358,7.8378,5.1159,20.6027,16.2512,20.8012,7.92,14.1,23.9295,,12.8,23.3961,13.7778,31.764,11.9063,12.077,13.48,10.8355,22.9406,14.0866,8.89,6.87,5.8137,18.2122,10.4803,9.666,,,8.4105,0.591
2017/10/11,6.6457,7.9068,5.0968,20.3692,16.1071,20.9488,7.93,14.26,23.9295,,12.71,23.3989,13.6167,31.4828,11.8676,12.1355,13.4,10.7798,22.7412,14.2524,9.13,6.99,5.7648,17.9354,10.4165,9.5472,,,8.5892,0.592
2017/10/12,6.5766,7.7885,5.1064,19.9228,15.8958,20.9882,7.96,13.99,23.9162,,12.68,24.7144,13.3056,31.1724,11.713,12.244,13.32,10.4135,22.6215,14.2719,9.1,6.9,5.7746,17.4707,10.4644,9.4976,,,8.6178,0.591
2017/10/13,6.5667,7.8082,5.0968,20.1701,16.0495,20.8701,7.96,13.61,23.8829,,12.87,26.9828,13.2611,31.1627,11.4424,11.9811,13.53,10.4215,22.7412,14.0574,9.11,6.97,5.7942,17.5102,10.6797,9.5274,,,8.5463,0.59
2017/10/16,6.4581,7.6209,5.0393,20.3761,16.7602,21.1162,7.61,13.12,23.7565,,12.51,27.7381,13.2389,30.4838,11.6743,11.6806,13.3,10.5091,22.3023,13.57,8.87,6.94,5.7942,16.9269,10.7515,9.2104,,,8.3177,0.587
2017/10/17,6.4581,7.6012,5.0585,19.861,16.5393,20.9291,7.59,13.37,23.4303,,12.58,30.4844,13.25,30.4741,11.4714,11.7807,13.2,10.3737,22.2026,13.3848,9.36,7.01,5.8725,17.0455,11.1981,9.2798,,,8.3248,0.586
2017/10/18,6.4778,7.542,5.001,19.2292,16.4337,20.7716,7.5,13.1,23.6766,,12.29,32.6815,12.9667,30.5905,11.1428,11.547,12.95,10.1747,22.2425,13.609,9.63,6.96,5.8235,16.8082,11.3497,9.2203,,,7.9818,0.586
2017/10/19,6.3198,7.3547,4.886,19.3666,16.0303,20.5354,7.27,13.37,23.4103,,12.05,35.9496,12.5111,30.3189,11.2974,11.3342,12.74,10.3021,22.4519,13.6967,9.76,6.7,5.6865,16.304,11.3417,9.2104,,,7.7388,0.585
2017/10/20,6.3297,7.5125,4.8956,20.0327,16.2224,21.2835,7.41,13.88,23.2972,,12.32,34.7001,13.05,30.3868,11.4714,11.4427,13.33,10.517,22.7312,13.8332,9.86,6.81,5.7452,16.65,11.1104,9.2897,,,8.0032,0.584
