ÈÕÆÚ,000166.SZ,000686.SZ,000712.SZ,000728.SZ,000750.SZ,000776.SZ,000783.SZ,000987.SZ,002500.SZ,002670.SZ,002673.SZ,002736.SZ,002797.SZ,002926.SZ,002939.SZ,002945.SZ,600030.SH,600061.SH,600109.SH,600155.SH,600369.SH,600621.SH,600837.SH,600864.SH,600909.SH,600958.SH,600999.SH,601066.SH,601099.SH,601108.SH,601162.SH,601198.SH,601211.SH,601236.SH,601375.SH,601377.SH,601555.SH,601688.SH,601788.SH,601878.SH,601881.SH,601901.SH,601990.SH
2018/12/10,4.3444,6.5847,9.83,7.2682,4.2153,13.03,5.5951,7.7624,6.1809,10.06,8.1797,8.9227,5.2718,8.8979,9.9394,,16.5139,9.8757,7.4373,8.24,3.7549,9.8025,9.6063,4.59,4.8638,8.9031,13.7295,10.2141,2.62,7.7937,6.0039,9.9551,15.9955,,4.43,4.9699,6.8301,16.6171,9.6348,7.6885,7.3432,5.3056,7.632
2018/12/11,4.3444,6.5945,9.91,7.2584,4.2053,13.15,5.4854,7.8812,6.2008,10.12,8.2692,8.9029,5.3417,8.9773,10.0085,,16.6222,9.9752,7.4572,8.25,3.7946,9.7426,9.5667,4.65,4.9133,8.9229,13.8771,10.1844,2.62,7.8832,6.0139,9.9848,16.0054,,4.47,4.9402,6.9194,16.7844,9.6745,7.7282,7.4324,5.3255,7.6815
2018/12/12,4.3444,6.6539,9.98,7.307,4.1954,13.22,5.5552,7.9406,6.2107,10.02,8.3288,8.9227,5.5514,9.0368,10.0578,,16.7109,9.8857,7.4174,8.21,3.8145,9.7426,9.5865,4.71,4.9529,8.7744,13.6606,10.323,2.64,7.8931,6.0638,10.0542,16.0841,,4.49,4.9501,6.9293,17.001,9.6447,7.8472,7.4423,5.3355,7.797
2018/12/13,4.3741,6.6934,10.05,7.3556,4.305,13.37,5.6051,8.0198,6.2803,10.14,8.4083,8.9524,5.781,9.1459,10.3243,,16.9177,10.1542,7.5269,8.23,3.8542,9.8225,9.725,4.71,5.0322,8.6952,13.6803,10.412,2.67,7.9428,6.1737,10.1433,16.2611,,4.56,5.0394,7.0185,17.3259,9.7637,8.006,7.4819,5.3653,7.83
2018/12/14,4.2058,6.4462,9.64,7.0544,4.0957,13.03,5.4255,7.7426,6.1014,9.62,8.1598,8.6851,5.6013,9.0071,9.9394,,16.5927,9.6569,7.288,7.88,3.7549,9.5727,9.4282,4.54,4.8638,8.3783,13.6705,10.1943,2.59,7.6148,5.934,9.7174,15.9857,,4.4,4.8806,6.8202,16.7352,9.4366,7.9167,7.2044,5.1961,7.5164
2018/12/17,4.1761,6.5056,9.73,7.1321,4.1555,13.14,5.4255,8.0495,6.1809,10.09,8.1996,8.6851,5.821,8.9872,10.0381,,16.7207,9.6868,7.3178,8.11,3.7747,9.8125,9.4381,4.52,4.9034,8.299,13.6409,10.412,2.57,7.6446,5.9739,9.9155,16.0939,,4.45,4.9005,6.85,16.8336,9.387,8.0258,7.2144,5.226,7.632
2018/12/18,4.1563,6.3968,9.49,7.0641,4.2053,12.94,5.3657,7.9109,6.1014,10.08,8.1101,8.586,5.771,8.8781,9.89,,16.3957,9.3586,7.288,7.86,3.7052,9.4128,9.2798,4.5,4.8538,8.2,13.385,10.2141,2.52,7.4458,5.884,9.7966,15.6414,,4.39,4.7914,6.7508,16.4497,9.278,7.8373,7.1549,5.1861,7.5412
2018/12/19,4.1168,6.3968,9.36,7.1224,4.1854,12.86,5.3358,7.7822,6.1014,9.9,8.0505,8.5068,5.7011,8.8186,9.8111,,16.1693,9.2193,7.3178,8.03,3.6059,9.1131,9.2204,4.48,4.8043,8.1109,13.3161,10.1646,2.49,7.3364,5.8441,9.8164,15.4938,,4.34,4.7715,6.7905,16.1938,9.1788,7.7579,7.0657,5.1364,7.4999
2018/12/20,4.186,6.4858,9.55,7.2682,4.3648,12.83,5.3956,7.8317,6.2107,10.12,8.1598,8.6058,5.9308,8.9773,10.1467,,16.248,9.3387,7.4672,8.13,3.6655,9.243,9.2699,4.63,4.8935,8.2198,13.1488,10.3922,2.58,7.4856,6.1937,9.9848,15.4742,,4.43,4.8509,6.9194,16.3316,9.2086,7.8373,7.1549,5.1762,7.698
2018/12/21,4.097,6.4364,9.58,7.239,4.3548,12.56,5.3358,7.7525,6.1411,10.01,8.1101,8.5167,5.8609,8.888,10.1763,,15.8541,9.3884,7.3975,7.97,3.5959,9.2929,9.0325,4.52,4.8638,8.0415,12.7256,10.2438,2.55,7.4259,6.3935,9.7372,15.3856,,4.44,4.7814,6.9392,15.7114,9.0302,7.7183,7.0261,5.0966,7.6732
2018/12/24,4.1069,6.3869,9.51,7.1418,4.2352,12.5,5.2161,7.8911,6.1213,9.82,8.0903,8.5464,5.6712,8.8682,10.0776,,15.7655,9.0105,7.2681,7.81,3.586,9.0131,8.9236,4.45,4.834,7.9524,12.7847,9.2244,2.52,7.3762,6.2237,9.7273,15.2676,,4.43,4.7616,6.7806,15.672,8.9608,7.4802,6.8477,5.0766,7.5742
2018/12/25,4.0277,6.1991,9.33,6.8309,4.1854,12.44,5.0366,7.8911,5.8927,9.49,7.8219,8.2493,5.5015,8.4416,9.9493,,15.7655,8.7718,7.059,7.66,3.4569,8.9932,8.6367,4.33,4.6854,7.7444,12.5583,8.8582,2.45,7.1774,6.4534,9.3806,14.8839,,4.28,4.6029,6.5526,15.485,8.6733,7.2222,6.6495,5.007,7.4174
2018/12/26,3.9683,6.0705,9.08,6.7435,4.1854,12.3,4.9867,7.8911,5.8828,9.62,7.643,8.2394,5.4016,8.3028,9.7913,,15.7655,8.6127,7.0092,7.49,3.4171,8.7733,8.5774,4.36,4.626,7.7048,12.5682,8.581,2.47,7.078,6.3236,9.3311,14.7855,,4.2,4.5334,6.4733,15.4653,8.5246,7.1032,6.6495,5.0766,7.2442
2018/12/27,3.9485,6.0903,8.92,6.6074,4.026,12.41,4.9967,7.8911,5.8132,9.96,7.5337,8.1008,5.2818,8.1441,9.6729,,15.7655,8.6027,6.9694,7.34,3.3873,8.5135,8.5675,4.28,4.5963,7.6751,12.9126,8.4326,2.4,7.0581,6.1438,9.3211,14.7167,,4.16,4.5235,6.4733,15.6228,8.5048,6.9742,6.6396,5.1165,7.0544
2018/12/28,4.0277,6.1892,9.08,6.7823,4.3449,12.68,5.1363,7.8911,5.8828,10.08,7.6231,8.2889,5.4116,8.3028,9.7815,,15.7655,8.9409,7.1287,7.53,3.4569,8.7733,8.706,4.45,4.6755,7.893,13.1882,8.6206,2.49,7.1774,6.2237,9.4697,15.0708,,4.26,4.6029,6.6418,15.9477,8.6931,7.2024,6.7585,5.2857,7.1782
2019/1/2,3.998,6.209,9.17,6.8115,4.5143,12.24,5.0964,7.8911,5.9026,10.17,7.6231,8.2196,5.3916,8.3325,9.6433,,15.7655,8.7619,7.1287,7.57,3.5065,8.8333,8.6664,4.5,4.6359,7.9722,13.0996,8.6899,2.5,7.1774,6.0938,9.3905,15.1495,,4.24,4.4541,6.6914,15.9674,8.6733,7.1131,6.7486,5.2757,7.1617
2019/1/3,4.0871,6.3671,9.32,6.9961,4.8431,12.33,5.3557,7.8911,6.0219,10.33,7.7722,8.3979,5.5614,8.4416,9.8111,,15.7655,9.0901,7.278,7.75,3.6357,8.9432,8.8445,4.63,4.7548,8.1604,13.2276,9.1155,2.59,7.2867,6.1837,9.5292,15.543,,4.37,4.583,6.8401,16.3021,8.8517,7.2421,6.8675,5.8033,7.3432
2019/1/4,4.3741,6.8912,10.18,7.6957,5.3314,13.22,5.7746,7.8911,6.5088,11.26,8.3487,9.0515,6.1205,9.1955,10.7882,,15.7655,9.9951,7.8455,8.47,4.0032,9.8425,9.4678,5.09,5.2303,8.7447,14.1035,10.026,2.85,8.0124,6.8031,10.3216,16.4972,,4.81,5.0195,7.5241,17.4145,9.6546,7.9663,7.5414,6.3806,8.0775
2019/1/7,4.3345,6.8219,10.43,7.5888,5.6105,13.34,5.6749,7.8911,6.4293,10.88,8.299,8.9623,6.2603,9.0666,10.729,,15.7655,9.8658,7.8057,8.34,4.0529,9.7026,9.4974,4.98,5.1312,8.5862,13.9263,10.1052,2.83,7.8832,7.2926,10.2424,16.5268,,4.77,5.0493,7.4844,17.4046,9.6051,7.9663,7.4819,7.0177,8.0692
2019/1/8,4.3543,6.9702,10.5,7.5985,5.5108,13.28,5.6848,7.8911,6.4989,10.6,8.3089,8.9128,6.3901,9.0666,10.6204,,15.7655,9.826,7.8953,8.29,4.3111,9.6427,9.448,4.95,5.1708,8.5862,13.7886,10.5407,2.88,7.8832,7.2027,10.2126,16.5169,,4.94,5.079,7.5141,17.4735,9.5952,7.9861,7.4918,7.3362,8.094
2019/1/9,4.3543,6.901,10.69,7.5402,5.5108,13.45,5.6449,7.8911,6.4293,10.56,8.2692,8.8435,6.3402,9.0765,10.7093,,15.7655,9.7862,7.8356,8.21,4.2714,9.6127,9.5766,4.91,5.1312,8.4476,13.8476,11.0356,2.88,7.8633,7.4025,10.1829,16.5366,,4.85,5.1683,7.4547,17.6704,9.6348,8.0159,7.4918,7.3661,8.1517
2019/1/10,4.285,6.8318,10.41,7.4722,5.152,13.22,5.5352,8.6832,6.4691,10.43,8.1201,8.6256,6.1105,8.9277,10.3934,,16.5435,9.5973,7.7659,8.08,4.0231,9.4028,9.3985,4.77,5.0619,8.2594,13.6508,10.6892,2.77,7.6844,7.1927,9.965,16.3497,,4.7,5.0592,7.3655,17.2569,9.4663,7.8869,7.363,6.8784,7.8547
2019/1/11,4.3147,6.8714,10.47,7.4917,5.1421,13.41,5.5552,8.5446,6.5486,10.43,8.1698,8.6355,6.1704,8.9773,10.8573,,16.7109,9.6271,7.8654,8.14,4.033,9.3729,9.4579,4.78,5.0916,8.1208,13.7098,10.6298,2.78,7.754,7.3226,9.9749,16.3989,,4.71,5.1882,7.4249,17.4932,9.5357,8.0159,7.4324,6.7689,7.9042
2019/1/14,4.2751,6.8022,10.4,7.4139,5.0624,13.35,5.5452,8.099,6.4691,10.29,8.1101,8.586,6.1205,9.2154,10.6402,,16.7404,9.4978,7.8256,8.12,4.033,9.3929,9.4875,4.76,5.0718,8.1307,13.7098,10.798,2.75,7.754,7.2127,9.8858,16.2218,,4.63,5.1088,7.3555,17.6015,9.4861,7.8869,7.4423,6.7489,7.9042
2019/1/15,4.3642,6.9505,10.56,7.6083,5.172,13.75,5.7646,8.9109,6.5784,10.45,8.2692,8.794,6.2802,9.4336,11.1633,,17.3312,9.7464,7.965,8.26,4.1423,9.6726,9.7547,4.87,5.1708,8.2891,14.0149,11.8769,2.82,8.0323,7.7521,10.0145,16.4677,,4.71,5.1981,7.4745,18.1528,9.7141,8.2242,7.6207,6.7987,8.2178
2019/1/16,4.3345,6.8417,10.47,7.4917,5.0225,13.75,5.6749,8.6139,6.5486,10.1,8.14,8.6554,6.0905,9.2848,10.8869,,17.3706,9.5078,7.9152,8.1,4.0429,9.4028,9.6854,4.74,5.0916,8.3783,13.9263,11.8175,2.77,7.913,7.5224,9.8461,16.4382,,4.63,5.1485,7.2663,18.0445,9.6546,8.0357,7.4819,6.4901,7.9702
2019/1/17,4.2751,6.7429,10.17,7.3848,4.9527,13.59,5.5652,8.3564,6.4094,10.38,8.1002,8.5959,6.0107,9.1459,10.7882,5.1962,17.2918,9.3586,7.7659,7.9,3.9933,9.3429,9.6063,4.69,5.0619,8.1505,13.9067,11.8472,2.77,7.7738,7.3425,9.8065,16.212,,4.62,5.0493,7.2663,17.7393,9.5159,7.9365,7.6107,6.4603,7.8135
2019/1/18,4.3345,6.8219,10.17,7.4917,5.0225,13.81,5.615,8.4356,6.479,10.2,8.13,8.6355,6.0606,9.1459,10.7784,5.7149,17.607,9.3287,7.9252,7.99,4.0231,9.3629,9.7448,4.72,5.0916,8.2594,14.0248,11.6591,2.78,7.8434,7.2027,9.9452,16.3792,,4.64,5.1187,7.3456,18.1528,9.6348,8.125,7.9774,6.4901,7.863
2019/1/21,4.3345,6.8121,10.12,7.4334,4.9926,13.48,5.5053,8.3168,6.479,9.98,8.0803,8.5464,6.0706,9.0963,10.7093,6.2834,17.5676,9.3486,7.8356,8,3.9933,9.3529,9.7547,4.61,5.0619,8.3089,13.9559,11.3028,2.73,7.7838,7.2726,9.9155,16.212,,4.64,5.0592,7.2861,18.2217,9.6051,8.0456,7.7792,6.4304,7.83
2019/1/22,4.2949,6.6934,10.01,7.4139,5.0923,13.1,5.4056,8.1782,6.3995,9.8,8.0306,8.3682,6.0905,9.0368,10.6797,6.9117,17.2032,9.1497,7.7758,7.8,3.9833,9.0131,9.5469,4.54,4.9925,8.2396,13.8181,10.4417,2.73,7.6446,7.3126,9.7273,15.8676,,4.61,5.0294,7.1771,17.9264,9.4266,7.9663,7.6504,6.4503,7.8217
2019/1/23,4.2751,6.7527,9.9,7.4528,5.1022,13.1,5.4056,8.1782,6.2703,9.64,8.0704,8.2988,6.0506,9.0071,10.5711,7.5999,17.2525,9.1497,7.746,7.88,3.9734,9.0531,9.5964,4.48,5.0024,8.1406,13.8181,10.4516,2.72,7.5054,7.2926,9.6183,15.8381,,4.58,4.9898,7.1077,17.8968,9.3077,7.877,7.5909,6.4802,7.7227
2019/1/24,4.3345,6.8417,10.08,7.5791,5.1819,13.32,5.5153,8.2871,6.3299,9.73,8.13,8.3979,6.1604,9.1459,10.8573,8.3579,17.6168,9.3089,7.8555,7.99,4.0231,9.183,9.8041,4.55,5.0718,8.2594,13.9952,10.9861,2.76,7.6446,7.6722,9.7075,15.9955,,4.65,5.079,7.2564,18.2807,9.4564,7.9762,7.6801,6.4105,7.896
2019/1/25,4.3345,6.7923,9.65,7.4917,4.7933,13.29,5.4854,8.1683,6.2306,9.45,8.0505,8.388,6.0107,9.017,10.5612,9.1956,17.7645,9.1796,7.7758,8.03,3.9039,8.9532,9.9525,4.39,5.0024,8.2198,14.133,11.0851,2.69,7.5452,7.2726,9.648,16.0546,,4.59,5.0096,7.187,18.5072,9.4465,7.8869,7.5909,6.0621,7.698
2019/1/28,4.3444,6.6044,9.51,7.4917,4.6538,12.94,5.5053,8.1485,6.1908,9.4,8.0108,8.388,6.0606,8.8979,10.0776,9.5447,17.7251,9.1497,7.7957,7.73,3.8741,8.8133,9.9228,4.3,4.9925,8.1901,14.2413,11.3226,2.54,7.4557,7.3126,9.5886,16.3202,,4.58,4.9501,7.2168,18.6351,9.4167,7.8373,7.6107,6.1119,7.5659
2019/1/29,4.3444,6.5352,9.51,7.3167,4.6139,12.75,5.3956,7.8515,6.0716,9.18,7.7623,8.2988,5.791,8.6698,9.8012,9.4051,17.8236,8.8812,7.6563,7.35,3.8045,8.7334,9.8833,4.22,4.8439,7.9821,14.1921,11.5206,2.5,7.237,7.1228,9.44,16.2218,,4.35,4.8906,7.0581,18.8419,9.2086,7.5992,7.4225,6.0422,7.3762
2019/1/30,4.3048,6.4759,9.25,7.2001,4.4744,12.57,5.2959,7.604,6.012,8.94,7.6331,8.2295,5.6512,8.5805,9.7222,9.5946,17.666,8.8414,7.5568,7.14,3.7747,8.5135,9.7547,4.16,4.7944,7.9227,13.9657,11.184,2.47,7.1476,6.9929,9.4202,16.025,,4.27,4.8509,6.9987,18.5859,9.1095,7.5397,7.254,5.9327,7.2937
2019/1/31,4.3741,6.5649,9.16,7.2682,4.5342,12.69,5.3059,7.5743,5.9921,8.7,7.643,8.279,5.5314,8.4516,9.436,8.6371,17.9812,8.8514,7.5867,7.16,3.8244,7.894,9.9723,4.09,4.8241,7.9326,14.1822,11.5601,2.46,7.1476,6.8331,9.3905,16.4972,,4.32,4.841,6.9689,18.8419,9.1987,7.5,7.4621,6.092,7.1617
2019/2/1,4.4532,6.7824,9.5,7.4917,4.8431,12.97,5.4156,7.8218,6.1411,9.29,7.8319,8.4573,5.791,8.6996,9.7519,9.2754,18.2963,9.1298,7.8057,7.44,3.9535,8.6834,10.1801,4.24,4.9727,8.3981,14.5562,12.0253,2.56,7.3563,7.1428,9.648,16.8219,,4.44,4.96,7.078,19.4325,9.496,7.7679,7.7297,6.2214,7.3927
2019/2/11,4.5225,6.8912,9.8,7.6083,4.893,13.27,5.4953,7.9406,6.2703,9.39,8.0008,8.5563,5.9008,8.402,9.9789,9.7641,18.572,9.4282,7.9949,7.72,4.0032,8.8133,10.5263,4.32,5.052,8.4971,14.8515,12.1837,2.61,7.575,7.3126,9.8362,16.9694,,4.49,5.079,7.1672,19.6294,9.5952,7.9663,7.8486,6.311,7.5247
2019/2/12,4.4928,6.8912,9.81,7.618,4.883,13.3,5.5452,8.1188,6.3001,9.42,8.0406,8.6454,5.9108,8.5706,10.048,9.8738,18.6803,9.6072,8.0347,7.81,3.9933,8.8932,10.744,4.47,5.0718,8.6159,15.0286,12.1045,2.62,7.6546,7.3425,9.8858,17.2055,,4.51,5.0989,7.2366,19.4916,9.7934,8.0853,7.8783,6.2911,7.5494
2019/2/13,4.6017,7.1482,10.08,8.0455,5.0823,13.79,5.7547,8.3069,6.5386,9.68,8.3189,8.9128,6.1205,9.0368,10.5513,10.8612,19.1924,9.9851,8.6121,8.07,4.1423,9.173,11.11,4.6,5.2501,9.0913,15.3633,12.8666,2.74,8.0224,7.6023,10.2424,17.5892,,4.68,5.3171,7.5835,19.905,10.2097,8.4127,8.6711,6.52,7.863
2019/2/14,4.7105,7.1976,10.11,7.9678,5.0624,13.96,5.7447,8.2178,6.5287,9.54,8.2791,8.9029,6.1205,9.0864,10.4526,10.552,19.0053,9.8857,8.5425,8.09,4.1125,9.143,11.0408,4.58,5.2402,9.1309,15.3436,12.6785,2.71,8.0721,7.4824,10.2622,17.4613,,4.67,5.3469,7.534,19.5507,10.1899,8.3234,9.0873,6.4901,7.764
2019/2/15,4.5819,7.0889,10.04,7.8512,4.9527,13.76,5.7746,8.2178,6.479,9.46,8.2692,8.8138,6.0706,9.0864,10.3934,10.4822,18.3554,9.7564,8.4429,7.98,4.0727,9.203,10.7044,4.5,5.1906,9.0715,14.9007,12.5004,2.71,8.2013,7.4424,10.1928,17.0678,,4.56,5.2774,7.3952,18.6056,10.0412,8.244,8.8495,6.3607,7.731
2019/2/18,4.8095,7.4943,10.56,8.2398,5.172,14.56,6.1636,8.6634,6.8268,9.9,8.6767,9.3585,6.3501,9.4832,10.8376,10.8114,19.5173,10.2736,8.7914,8.35,4.2913,9.6427,11.2881,4.77,5.4383,9.7152,15.6388,13.312,2.88,8.7978,7.9619,11.2131,17.7564,,4.76,5.8032,7.9801,19.7377,10.6756,8.7103,9.2855,6.6793,8.0527
2019/2/19,4.7996,7.5338,10.88,8.3176,5.0823,14.72,6.3331,9.5347,6.8566,10.3,8.6866,9.4971,6.2902,9.4733,11.1929,10.6219,19.4779,10.383,8.7117,8.4,4.2515,9.5427,11.4365,4.88,5.4977,10.3688,15.6388,13.599,2.89,8.9966,7.9419,11.332,17.599,,4.76,5.9322,8.1288,19.5999,11.1117,8.6706,9.1963,6.6295,8.1682
2019/2/20,4.8095,7.6228,10.76,8.3759,5.0723,14.85,6.3132,9.0891,7.0454,10.11,9.0245,9.5763,6.2902,9.2947,11.3212,10.4922,19.7734,10.4327,8.7615,8.56,4.2913,9.5927,11.4464,4.89,5.5076,10.2104,15.6487,13.9553,2.91,8.9369,7.922,11.4409,17.5203,,4.78,6.0413,8.1684,19.8361,11.201,8.6905,9.226,6.6594,8.1105
2019/2/21,4.8491,7.6228,10.78,8.3176,5.0524,14.85,6.2932,9.1188,7.0553,10.09,9.0146,9.6358,6.3701,9.2947,11.1732,10.4124,20.0786,10.5023,8.7217,8.6,4.2813,9.6027,11.5156,4.95,5.4977,10.6461,15.8062,14.7966,2.9,8.9668,7.7721,11.5895,17.599,,4.8,6.1603,8.1684,20.033,11.3794,8.7103,9.1666,6.6195,8.061
2019/2/22,5.334,8.3841,11.86,9.0852,5.5606,16.28,6.9116,9.7525,7.741,11.1,9.919,10.5964,7.0091,10.2073,12.2885,11.4497,22.0875,11.5565,9.5082,9.46,4.7085,10.562,12.5742,5.45,6.0524,11.587,17.2431,16.2812,3.19,9.8614,8.5513,12.7485,19.1828,,5.28,6.7754,8.9813,22.0412,12.5193,9.5833,10.0882,7.2865,8.8696
2019/2/25,5.8684,9.2245,13.05,9.9986,6.1187,17.91,7.5997,10.7327,8.5161,12.21,10.9129,11.656,7.708,11.2291,13.5223,12.5966,24.2933,12.7102,10.464,10.41,5.1753,11.6212,13.8306,6,6.6567,12.7457,18.9654,17.9143,3.51,10.8456,9.4104,14.0263,21.1011,,5.81,7.4499,9.8834,24.2464,13.7683,10.5456,11.099,8.0131,9.7606
2019/2/26,5.6704,8.9377,12.95,9.6779,5.8596,17.37,7.3803,10.2772,8.3174,11.77,10.6048,11.963,7.4584,10.9017,14.2823,13.8533,24.1259,13.3765,10.1155,10.1,5.374,12.7803,13.3261,5.99,6.4784,12.3099,18.3355,19.7057,3.7,10.5474,9.82,13.5706,20.2354,,5.78,7.1622,9.6455,23.7246,14.1747,10.3869,11.2972,7.7145,10.6105
2019/2/27,5.6704,8.8883,13.2,9.5808,5.8795,17.01,7.2706,10.396,8.3869,11.6,10.5253,11.7352,7.4584,10.862,14.8054,15.2396,23.6827,14.202,10.0259,10,5.672,13.3399,13.0392,6.03,6.5676,12.5575,17.8336,21.6753,4.07,10.6866,10.2696,13.4121,19.7632,,5.93,7.063,9.4968,23.3801,13.8872,10.3571,11.1783,7.6946,11.6748
2019/2/28,5.4428,8.5917,12.65,9.3767,5.6105,16.49,7.0113,10.1089,8.1087,11.07,10.1774,11.2698,7.2388,10.7132,13.3545,13.8234,23.151,12.7798,9.7969,9.64,5.1555,12.0109,12.5742,5.67,6.31,12.1515,17.2726,19.9135,3.91,10.2193,9.2506,13.006,19.1927,,5.62,6.7853,9.13,22.6516,13.114,9.9702,10.8017,7.4059,10.561
2019/3/1,5.5814,8.8586,13.1,9.6099,5.8397,16.9,7.2108,10.4356,8.3372,12.18,10.4955,11.7451,7.5882,11.0902,13.6802,14.5614,24.0865,13.1776,10.0956,9.95,5.3541,12.5904,12.8809,5.88,6.4982,12.6664,17.7057,21.9029,4.2,10.5176,9.6402,13.3626,19.6354,,5.76,6.9738,9.3481,23.3801,13.4114,10.3671,11.6242,7.6448,10.9323
2019/3/4,5.6012,8.8685,13.25,9.6293,5.8496,17.06,7.3305,10.6139,8.3869,13.4,10.575,11.8838,7.6381,11.12,13.9369,15.1199,24.116,13.476,10.1056,10.07,5.5131,12.8402,12.9304,5.99,6.6171,12.6268,17.7745,23.1698,4.41,10.6965,10.1397,13.4617,19.6845,,5.88,7.0035,9.3679,23.3899,13.5304,10.4861,11.753,7.6946,11.2458
2019/3/5,5.5814,8.9081,13.3,9.6099,5.8895,17.07,7.3205,10.7624,8.4764,14.74,10.5849,11.8838,7.6182,11.1696,14.2231,15.1199,24.4213,13.4561,10.0458,10.02,5.4932,12.7803,12.8908,6.03,6.6369,12.4783,17.7253,25.4858,4.43,11.1935,10.2596,13.4121,19.7632,,5.93,6.9837,9.3382,23.1241,13.461,10.5159,11.6044,7.7344,11.287
2019/3/6,5.8486,9.3826,14.46,10.1055,6.1585,17.82,7.6695,11.1881,8.9235,15.6,11.2111,12.4681,8.377,12.1814,15.6444,16.6359,26.2923,14.7987,10.5038,10.61,5.8111,13.8395,13.3162,6.63,7.3006,13.013,18.5521,28.0393,4.71,12.3169,11.2885,14.0659,20.4322,,6.52,7.2912,9.7446,24.0199,14.0062,11.5675,12.3575,8.0629,12.4174
2019/3/7,6.0861,9.7287,14.65,10.2901,6.3678,18.1,8.1882,11.1683,9.1521,15.46,11.5987,13.7159,8.6665,13.094,17.2138,17.6532,26.3514,15.644,10.7627,11.16,6.0296,14.1093,14.6518,7.29,7.6275,13.4488,18.8473,30.8402,4.74,13.5496,12.4174,14.4522,21.4553,,6.92,8.0054,10.1709,24.0692,14.4423,12.7282,12.5359,8.3217,13.2425
2019/3/8,5.4824,8.7598,13.4,9.299,5.73,16.3,7.3703,10.0594,8.2379,13.91,10.4358,13.4683,7.7979,11.7846,15.4964,15.8879,23.7123,14.0826,9.6874,10.31,5.4237,12.7003,14.1571,8.02,6.8647,12.1019,17.1151,27.7523,4.27,13.9373,11.1787,13.006,19.6845,,6.23,7.2019,9.1498,21.6672,13.9962,11.5575,11.2873,7.4856,11.9223
2019/3/11,5.6012,9.1157,14.2,9.7557,5.7898,16.79,7.4601,10.3069,8.4565,13.53,10.6644,14.7953,7.9177,12.2706,15.2397,15.2696,23.7221,13.8937,10.0259,11.34,5.4634,12.7403,14.2165,7.93,7.0926,12.2307,17.4301,25.6342,4.2,13.7185,11.1187,13.3131,19.901,,6.33,7.2218,9.2886,21.8247,14.2441,11.9048,11.2774,7.5652,11.6996
2019/3/12,5.6407,9.8374,14.66,9.8626,5.7998,17.01,7.5598,10.4257,8.6254,13.73,10.7936,14.5576,8.0275,12.35,15.3779,15.5688,24.3031,14.0528,10.2251,11.98,5.5528,13.2599,13.9988,8.72,7.2015,12.2802,17.499,26.6437,4.22,13.9074,11.6981,13.5409,20.1961,,6.35,7.3309,9.467,22.3169,14.1548,12.004,11.2972,7.6349,11.8811
2019/3/13,5.5616,9.788,14.05,10.6885,5.7101,16.77,7.5299,10.4951,8.695,13.35,11.1216,13.7357,7.8278,11.8739,14.5784,14.8606,23.5547,13.476,10.5437,11.18,5.374,12.9801,13.5734,7.85,7.043,11.9138,17.745,27.4652,4.07,12.9829,11.4983,13.3824,19.7731,,6.11,7.0531,9.6256,21.805,14.254,11.4881,10.9999,7.4557,11.4355
2019/3/14,5.4131,9.2937,13.51,9.814,5.4809,16.27,7.2307,9.9703,8.3472,12.71,11.2111,13.0127,7.5283,11.2787,14.075,14.3221,23.0131,13.1478,10.0458,10.5,5.1455,12.3806,13.148,7.17,6.6567,11.4879,17.0561,28.1383,3.95,12.8736,11.0588,13.1744,18.9074,,5.87,6.6166,9.2589,21.5884,13.3718,10.8929,10.5143,7.2168,11.023
2019/3/15,5.4725,9.2937,13.7,9.882,5.5208,16.48,7.3504,10.297,8.367,12.9,10.9725,13.0523,7.5882,11.3084,14.2626,14.4717,23.4464,13.2373,10.0956,10.5,5.2151,13.18,13.613,7.27,6.7359,11.6464,17.2923,26.6339,4.04,12.5157,11.2286,13.3131,18.9369,,5.95,6.7158,9.3283,22.1692,13.461,10.9623,10.6035,7.3362,11.3035
2019/3/18,5.5814,9.4716,13.92,9.9792,5.7599,16.8,7.49,10.3267,8.5459,13.15,11.0322,13.3494,7.7679,11.6556,14.5093,14.7709,24.2539,13.6948,10.2549,10.76,5.374,13.2499,13.8207,7.34,6.8845,11.9039,17.5187,26.2281,4.18,12.7543,11.2286,13.7291,19.4288,,6.12,7.073,9.4175,22.9961,13.4808,11.2599,11.3269,7.4955,11.4933
2019/3/19,5.5814,9.3233,13.95,9.814,5.6902,16.67,7.4202,10.297,8.6751,13.12,10.8433,13.2207,7.758,11.606,14.4699,15.1299,23.86,13.8042,10.1454,10.65,5.3343,14.5689,13.5536,7.39,6.8746,11.8147,17.312,25.3967,4.13,12.5555,11.1087,13.6004,19.291,,6.07,7.0035,9.4869,22.6319,13.1735,11.1806,11.3467,7.4159,11.5841
2019/3/20,5.6407,9.4222,14.09,9.8723,6.0988,16.74,7.5299,10.297,9.0229,13.25,11.2111,13.2603,7.9277,11.7251,14.7265,15.469,24.185,14.1224,10.245,10.77,5.523,14.3491,13.7713,7.53,7.0133,11.8444,17.3513,25.8619,4.33,12.8139,11.3385,13.7985,19.3796,,6.39,7.1226,9.6653,22.7402,13.2925,11.3988,11.4756,7.615,12.0214
