ÈÕÆÚ,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH,000505.SZ,000576.SZ,000911.SZ,000930.SZ,000972.SZ,002220.SZ,002286.SZ,002604.SZ,002852.SZ,200505.SZ,300138.SZ,300175.SZ,300268.SZ,600127.SH,600191.SH,600251.SH,600298.SH,600737.SH,600873.SH,600962.SH
2016/3/21,4.5455,2.7267,3.5819,5.814,6.2257,2.2727,2.6254,5.1672,,1.3289,0.4088,3.3735,3.2914,2.2807,5.8788,2.7673,2.9959,9.4197,0,1.8923,5.039,4.6754,6.5009,11.1755,6.8626,4.1564,11.1581,4.4281,,0.5868,3.168,3.1901,4.6633,2.9552,2.5929,2.6324,2.957,11.2987,,1.5814,3233194099,4047386843,5056329600,13164211720,6316812512,3680597614,4590068003,4482353340,,3233194099,2783339557,3987928273,2312840000,3174199567,8559049800,6412159205,11483027457,17207851550,28409191151,3556280000,-35.584,40.4598,95.5906,-9.2834,-130.7596,33.261,158.6288,106.0953,,-20.2287,61.7987,113.5786,-23.2579,-21.67,57.9783,48.8952,41.6726,350.8578,66.7734,114.8137,-17.629,5.9903,3.5894,9.1699,5.8089,2.7147,4.3943,2.7677,,-10.0217,3.0043,4.4847,11.281,5.0995,4.042,3.336,3.8408,4.4987,3.4092,4.4981,14.333,18.0196,1.8215,2.0387,9.25,3.3663,5.4295,6.7393,,8.148,3.3571,4.7718,333.9886,1.6373,261.2076,4.1864,2.7703,2.288,2.3968,3.3436
2016/3/22,-0.7804,0.4938,0.7937,-3.1502,-1.3431,0,-0.7959,-1.5414,,0,0.458,0.6993,8.2851,-0.3431,-2.153,-1.3464,0.9037,-3.4589,0,0.1429,4.5694,4.2628,5.8635,7.0217,5.1109,3.9341,5.3532,3.3743,,0.2284,2.674,2.7147,4.6804,2.2735,1.741,1.8895,3.1145,6.9929,,1.1439,3207962930,4067373938,5096459200,12749514940,6231971318,3680597614,4553535341,4413261189,,3207962930,2796087677,4015815883,2504460000,3163310375,8374775640,6325826584,11586799521,16612652995,28409191151,3561360400,-35.3063,40.6596,96.3492,-8.991,-129.0034,33.261,157.3662,104.4599,,-20.2768,62.0818,114.3728,-25.1848,-21.5956,56.73,48.2369,42.0492,338.722,66.7734,114.9778,-17.4914,6.0199,3.6179,8.881,5.7309,2.7147,4.3593,2.725,,-10.0455,3.0181,4.516,12.2156,5.082,3.955,3.2911,3.8756,4.3431,3.4092,4.5045,14.2212,18.1086,1.836,1.9744,9.1258,3.3663,5.3863,6.6355,,8.1674,3.3725,4.8052,361.6597,1.6317,255.5839,4.13,2.7953,2.2088,2.3968,3.3484
2016/3/23,0.1124,-0.7985,-0.7312,1.3616,0.1238,1.164,-1.0315,3.9139,,0.6557,-1.1651,-1.0417,-1.9797,0.6885,0.6948,1.4888,0.6997,1.1146,0,2.7104,2.7918,2.7804,5.6721,5.1431,3.3124,3.3177,5.6179,5.5638,,0.2144,1.8075,2.4112,3.4796,1.8619,1.0709,1.8472,2.5239,4.9797,,2.0088,3211567382,4034894908,5059196000,12923108941,6239684154,3723440549,4506564776,4585991568,,3211567382,2763509148,3973984468,2454880000,3185088759,8432967480,6420007625,11667871446,16797825879,28409191151,3657888000,-35.346,40.3349,95.6448,-9.1134,-129.1631,33.6482,155.743,108.5483,,-20.3988,61.3584,113.1814,-24.6863,-21.7443,57.1242,48.9551,42.3434,342.4976,66.7734,118.0941,-17.5111,5.9718,3.5915,9.002,5.738,2.7463,4.3143,2.8317,,-10.106,2.9829,4.469,11.9738,5.117,3.9824,3.3401,3.9027,4.3915,3.4092,4.6266,14.2372,17.964,1.8226,2.0013,9.1371,3.4055,5.3307,6.8952,,8.2165,3.3332,4.7551,354.5,1.6429,257.3598,4.1915,2.8149,2.2334,2.3968,3.4391
2016/3/24,-1.1223,-3.1579,-4.7025,-3.0597,-4.2027,-3.6611,-2.4899,-3.0132,,-0.9772,0.7176,-3.1579,-3.548,-1.8803,-3.1052,-2.8117,5.5309,-2.5197,0,0.3472,4.0661,2.7597,3.6357,5.708,3.3145,3.5989,4.5078,3.8614,,0.2515,2.7148,2.6833,2.6303,1.8387,1.1665,1.6831,6.0294,5.0126,,1.3931,3175522855,3907477174,4821284800,12527700384,5977447737,3587122119,4394357315,4447807264,,3175522855,2783339557,3848490221,2367780000,3125198202,8171104200,6239493964,12313203969,16374573573,28409191151,3670589000,-34.9493,39.0612,91.147,-8.8345,-123.7347,32.4163,151.8652,105.2776,,-20.2526,61.7987,109.6073,-23.8104,-21.3354,55.3504,47.5786,44.6854,333.8677,66.7734,118.5042,-17.3145,5.7833,3.4226,8.7265,5.4968,2.6458,4.2069,2.7464,,-10.0335,3.0043,4.3279,11.549,5.0207,3.8588,3.2462,4.1185,4.2809,3.4092,4.6426,14.0774,17.3967,1.7369,1.9401,8.7531,3.2808,5.198,6.6874,,8.1576,3.3571,4.605,341.9222,1.612,249.3682,4.0736,2.9706,2.1772,2.3968,3.451
2016/3/25,1.1351,2.3018,-2.1998,0.3079,0.6452,1.4115,2.2565,-0.7767,,0.8224,4.2748,1.57,-0.8489,1.9164,2.0772,3.2704,-0.7638,0.5654,0,4.9827,2.3581,2.4225,4.8685,3.109,2.5192,2.2744,4.2915,3.2103,,0.1051,3.5424,1.5648,2.0563,2.382,0.9568,2.023,3.2109,3.0565,,2.4298,3211567382,3997419104,4715228000,12566276828,6016011916,3637754679,4493517396,4413261189,,3211567382,2902322012,3908913377,2347680000,3185088759,8340830400,6443552886,12219160536,16467160015,28409191151,3853483400,-35.346,39.9603,89.142,-8.8617,-124.533,32.8739,155.2921,104.4599,,-20.4393,64.4405,111.3282,-23.6083,-21.7443,56.5001,49.1346,44.3441,335.7555,66.7734,124.4089,-17.5111,5.9164,3.3473,8.7534,5.5323,2.6831,4.3018,2.725,,-10.126,3.1327,4.3958,11.4509,5.117,3.9389,3.3523,4.0871,4.3051,3.4092,4.874,14.2372,17.7971,1.6987,1.9461,8.8095,3.3271,5.3153,6.6355,,8.2328,3.5007,4.6773,339.0197,1.6429,254.548,4.2069,2.9479,2.1895,2.3968,3.623
2016/3/28,-1.7957,-0.75,0.304,-1.0744,-1.2821,-0.7495,-1.2776,0.2935,,-0.1631,-4.3436,1.1891,-2.4543,-1.0256,-1.6279,-1.4616,-1.5393,-1.2851,0,-2.2413,2.8385,2.5484,3.5913,3.7137,2.5637,2.9716,5.9532,2.7994,,0.1283,3.8364,2.6808,2.196,2.3013,0.9324,2.2125,3.02,3.8091,,2.0237,3153896139,3967438461,4729560000,12431259272,5938883558,3610490993,4436108928,4426215967,,3153896139,2776257268,3955392728,2290060000,3152421182,8205049440,6349371845,12031073670,16255533862,28409191151,3767116600,-34.7113,39.6606,89.413,-8.7665,-122.9364,32.6275,153.3081,104.7665,,-20.4132,61.6415,112.6519,-23.0288,-21.5213,55.5803,48.4165,43.6615,331.4406,66.7734,121.6205,-17.1966,5.872,3.3575,8.6594,5.4613,2.663,4.2469,2.733,,-10.1131,2.9967,4.4481,11.1699,5.0645,3.8748,3.3033,4.0242,4.2497,3.4092,4.7647,13.9815,17.6636,1.7038,1.9252,8.6966,3.3022,5.2474,6.6549,,8.2223,3.3486,4.7329,330.699,1.6261,250.4042,4.1454,2.9025,2.1613,2.3968,3.5418
2016/3/29,-2.0571,-1.3224,-2.9697,-3.6462,-5.0649,-2.6969,-5.2941,6.6341,,-0.817,-5.102,-3.0552,0.6437,-2.418,-1.8913,-3.3375,-2.1563,-3.0919,0,-4.9899,2.4602,2.2984,2.5868,3.5682,3.4678,2.1569,4.2429,10.8545,,0.1591,3.3959,1.7558,2.5863,1.6806,0.645,1.6883,2.2878,3.0496,,2.9352,3089015990,3914972335,4589106400,11977986048,5638082962,3513120686,4201256102,4719857612,,3089015990,2634611489,3834546416,2304800000,3076196836,8049871200,6137464503,11771643510,15752921749,28409191151,3579141800,-33.9972,39.1361,86.7577,-8.4469,-116.7098,31.7476,145.1918,111.7169,,-20.1944,58.4965,109.2102,-23.1771,-21.0009,54.5292,46.8006,42.72,321.1926,66.7734,115.5518,-16.8429,5.7944,3.2577,8.3436,5.1847,2.5912,4.022,2.9143,,-10.0047,2.8438,4.3122,11.2418,4.942,3.8015,3.1931,3.9374,4.1183,3.4092,4.527,13.6939,17.43,1.6532,1.855,8.2561,3.2131,4.9696,7.0964,,8.1342,3.1778,4.5883,332.8275,1.5867,245.6684,4.007,2.8399,2.0945,2.3968,3.3651
2016/3/30,3.2672,1.723,5.2467,3.5427,4.2408,3.9911,7.1429,7.5023,,0.8237,4.086,3.8788,5.2326,2.8319,2.8916,3.7084,5.0413,4.0302,0,4.2583,1.8775,2.2356,3.4577,3.3959,2.67,2.5114,3.8078,11.6726,,0.1671,3.286,1.4715,2.6867,1.575,0.6644,1.4264,3.3312,2.9346,,2.2655,3189940666,3982428782,4829884000,12402326939,5877180872,3653333928,4501345824,5073954889,,3189940666,2742262281,3983280338,2425400000,3163310375,8282638560,6365068685,12365090001,16387800207,28409191151,3731553800,-35.108,39.8104,91.3096,-8.7461,-121.6591,33.0147,155.5626,120.0982,,-20.2969,60.8867,113.4462,-24.3898,-21.5956,56.1059,48.5362,44.8737,334.1374,66.7734,120.4724,-17.3932,5.8942,3.4287,8.6392,5.4046,2.6946,4.3093,3.133,,-10.0555,2.96,4.4795,11.83,5.082,3.9114,3.3115,4.1359,4.2843,3.4092,4.7197,14.1413,17.7304,1.74,1.9207,8.6063,3.3414,5.3246,7.6288,,8.1755,3.3076,4.7662,350.2429,1.6317,252.772,4.1556,2.9831,2.1789,2.3968,3.5084
2016/3/31,2.7119,-0.3137,-1.3056,-0.2333,2.0997,0.1066,0.1159,-0.9362,,0.4902,-0.4132,1.0502,4.5304,0.3442,0.5269,0.2466,-0.6557,-0.8878,0,3.4037,3.9104,1.8144,3.1186,3.7393,3.3489,3.1137,4.3788,8.9835,,0.2449,2.7878,2.5061,3.2206,2.0868,0.9112,2.025,2.6588,3.136,,2.1898,3276447532,3969936848,4766823200,12373394605,6000586245,3657228740,4506564776,5026454035,,3276447532,2730930619,4025111753,2535280000,3174199567,8326282440,6380765525,12284018076,16242307227,28409191151,3858563800,-36.0601,39.6855,90.1174,-8.7257,-124.2137,33.0499,155.743,118.9739,,-20.3289,60.6351,114.6376,-25.4948,-21.67,56.4015,48.6559,44.5795,331.1709,66.7734,124.5729,-17.8648,5.8757,3.3839,8.619,5.5181,2.6975,4.3143,3.1036,,-10.0713,2.9477,4.5265,12.3659,5.0995,3.9321,3.3197,4.1088,4.2463,3.4092,4.8804,14.5248,17.6748,1.7173,1.9162,8.787,3.345,5.3307,7.5574,,8.1883,3.2939,4.8163,366.1103,1.6373,254.104,4.1659,2.9635,2.1596,2.3968,3.6278
2016/4/1,0.6601,-1.7621,-1.0824,1.7147,-2.6992,3.8339,-0.2895,1.8041,,0,-2.0747,-2.6559,-1.2685,0.8576,-1.8637,-0.615,-1.2672,0.8958,0,4.6083,3.8769,1.765,2.4361,4.8147,2.2693,5.0968,2.0795,6.3171,,0.1125,2.2054,1.6812,2.5735,1.7417,0.6313,1.4432,2.2521,3.6158,,2.4577,3298074248,3899982013,4715228000,12585565051,5838616693,3797441983,4493517396,5117137484,,3298074248,2674272308,3918209247,2503120000,3201422548,8171104200,6341523425,12128359980,16387800207,28409191151,4036377800,-36.2981,38.9862,89.142,-8.8753,-120.8609,34.3169,155.2921,121.1203,,-20.3179,59.3771,111.5929,-25.1714,-21.8558,55.3504,48.3566,44.0146,334.1374,66.7734,130.3136,-17.9828,5.7722,3.3473,8.7668,5.3691,2.8009,4.3018,3.1596,,-10.0659,2.8866,4.4063,12.2091,5.1432,3.8588,3.2993,4.0567,4.2843,3.4092,5.1053,14.6207,17.3633,1.6987,1.949,8.5498,3.4732,5.3153,7.6938,,8.1839,3.2256,4.6884,361.4662,1.6513,249.3682,4.1402,2.926,2.1789,2.3968,3.795
2016/4/5,1.4208,1.7297,2.3708,3.8314,5.284,4.6154,1.2195,2.4473,,0.3252,2.7542,4.1518,4.9251,3.4014,3.2641,2.3515,5.4813,3.3091,0,1.4475,3.6305,2.001,3.0501,7.1912,4.4717,5.5809,3.3236,6.3584,,0.1256,3.298,2.2767,2.4533,3.1756,0.9925,2.0366,3.9658,6.0213,,2.3753,3344932133,3967438461,4827017600,13067770608,6147130125,3972708536,4548316389,5242367009,,3344932133,2747928113,4080886974,2626400000,3310314471,8437816800,6490643406,12793149765,16930092224,28409191151,4094802400,-36.8138,39.6606,91.2554,-9.2154,-127.2472,35.9008,157.1859,124.0845,,-20.4099,61.0125,116.2261,-26.4111,-22.5992,57.1571,49.4937,46.4272,345.1944,66.7734,132.1998,-18.2383,5.872,3.4266,9.1027,5.6528,2.9302,4.3543,3.237,,-10.1115,2.9661,4.5892,12.8104,5.3181,3.9847,3.3768,4.2791,4.4261,3.4092,5.1792,14.8284,17.6636,1.7389,2.0237,9.0016,3.6335,5.3801,7.882,,8.221,3.3144,4.883,379.2686,1.7075,257.5078,4.2376,3.0864,2.251,2.3968,3.8499
2016/4/6,0.1078,6.738,0.9501,-1.9926,-0.8783,0.5882,-1.7785,-3.3773,,-0.4862,2.1649,0.1139,-0.6122,-0.3289,-1.3793,1.8138,3.853,-1.7969,0,0,3.6907,5.5191,3.4123,4.5626,3.2579,3.5224,3.3332,5.6769,,0.1799,2.8165,1.9458,2.3569,2.457,0.771,2.4039,4.8565,4.0942,,,3348536586,4234765863,4872880000,12807379607,6093140274,3996077410,4467422638,5065318370,,3348536586,2807419340,4085534909,2610320000,3299425279,8321433120,6608369707,13286067069,16625879629,28409191151,4094802400,-36.8535,42.3329,92.1224,-9.0318,-126.1296,36.112,154.3903,119.8938,,-20.3355,62.3334,116.3585,-26.2494,-22.5249,56.3687,50.3914,48.216,338.9917,66.7734,132.1998,-18.2579,6.2677,3.4592,8.9214,5.6032,2.9474,4.2768,3.1276,,-10.0746,3.0303,4.5944,12.732,5.3007,3.9298,3.4381,4.4439,4.3466,3.4092,5.1792,14.8444,18.8538,1.7555,1.9834,8.9225,3.6549,5.2844,7.6158,,8.191,3.3862,4.8886,376.9465,1.7019,253.956,4.3145,3.2053,2.2106,2.3968,3.8499
2016/4/7,-2.6911,-3.6578,-3.5294,-3.012,2.2785,-1.7544,-2.6869,0,,-0.4886,-2.775,1.7065,0.0513,-2.3102,-2.2727,-2.9691,-0.6102,-2.9435,0,-4.0323,2.4586,3.5813,2.8509,4.2487,5.0749,4.231,2.7958,,,0.152,2.5503,3.9807,3.5075,1.8042,0.7641,2.0106,4.421,2.9562,,5.7426,3258425268,4079865873,4700896000,12421615161,6231971318,3925970788,4347386749,5065318370,,3258425268,2729514161,4155253935,2611660000,3223200933,8132309640,6412159205,13204995144,16136494151,28409191151,3929689400,-35.8617,40.7844,88.8711,-8.7597,-129.0034,35.4784,150.2419,119.8938,,-20.2235,60.6036,118.3441,-26.2628,-22.0045,55.0876,48.8952,47.9218,329.0134,66.7734,126.8692,-17.7666,6.0384,3.3371,8.6526,5.7309,2.8957,4.1619,3.1276,,-10.0191,2.9462,4.6728,12.7385,5.1782,3.8404,3.336,4.4168,4.2186,3.4092,4.9703,14.4449,18.1642,1.6935,1.9237,9.1258,3.5907,5.1424,7.6158,,8.1459,3.2922,4.972,377.14,1.6626,248.1843,4.1864,3.1857,2.1455,2.3968,3.6947
2016/4/8,-0.4425,-2.327,-1.2195,0.3106,0.7426,-0.7937,-4.6819,0,,0,2.8023,5.1454,-1.1288,-0.5068,-3.1604,-0.8568,0.1719,-0.7377,0,2.3271,1.6438,1.9643,1.8677,3.0874,5.0929,2.8843,2.8538,,,0.1009,4.0581,5.1613,1.745,1.2903,0.8646,1.4642,3.0448,3.1684,,4.2428,3244007457,3984927169,4643568000,12460191606,6278248333,3894812290,4143847634,5065318370,,3244007457,2806002882,4369058947,2582180000,3206867144,7875295680,6357220265,13227695283,16017454440,28409191151,4021136600,-35.703,39.8354,87.7873,-8.7869,-129.9613,35.1969,143.2078,119.8938,,-20.2206,62.3019,124.4334,-25.9664,-21.893,53.3466,48.4763,48.0041,326.5863,66.7734,129.8215,-17.688,5.8979,3.2964,8.6795,5.7734,2.8727,3.9671,3.1276,,-10.0177,3.0288,4.9133,12.5947,5.152,3.7191,3.3074,4.4244,4.1875,3.4092,5.086,14.381,17.7415,1.6728,1.9296,9.1936,3.5622,4.9017,7.6158,,8.1448,3.3845,5.2278,372.8829,1.6541,240.3406,4.1505,3.1912,2.1297,2.3968,3.7806
2016/4/11,3.3333,1.2539,0.7407,1.0836,6.1425,1.1,4.471,0,,0.982,0.6058,0,3.0099,3.3956,2.3399,2.3457,0.1471,1.0735,0,3.2849,2.7083,1.9759,1.8235,3.6309,7.051,2.7956,3.1142,,,0.1744,8.6443,,2.3889,2.4984,0.6909,1.8674,2.5969,2.5519,,4.0858,3352141039,4034894908,4677964800,12595209162,6663890123,3937655225,4329120419,5065318370,,3352141039,2823000375,4369058947,2659900000,3315759068,8059569840,6506340246,13247152545,16189400689,28409191151,4153227000,-36.8931,40.3349,88.4375,-8.8821,-137.9442,35.584,149.6107,119.8938,,-20.3967,62.6793,124.4334,-26.7479,-22.6364,54.5949,49.6134,48.0748,330.0922,66.7734,134.086,-18.2776,5.9718,3.3208,8.7736,6.1281,2.9043,4.1444,3.1276,,-10.1049,3.0471,4.9133,12.9738,5.3269,3.8061,3.385,4.4309,4.2325,3.4092,5.2531,14.8603,17.964,1.6852,1.9505,9.7583,3.6014,5.1208,7.6158,,8.2157,3.405,5.2278,384.1062,1.7103,245.9644,4.2479,3.1959,2.1525,2.3968,3.9048
2016/4/12,-2.2581,2.1672,-2.451,-1.1485,1.2731,0.9891,-2.2384,0,,-0.3241,-3.1109,0,0.7557,2.6273,-1.0229,-1.3269,-4.9449,-1.2255,0,-2.9969,1.7209,3.0172,2.9768,2.6015,5.8881,2.9703,2.2694,,,0.066,5.8203,,3.2377,3.5636,0.6299,1.4837,4.167,2.0788,,3.0877,3276447532,4122338451,4563308800,12450547495,6748731316,3976603348,4216912957,5065318370,,3276447532,2735179992,4369058947,2680000000,3402872606,7977131400,6420007625,12592091391,15991001171,28409191151,4028757200,-36.0601,41.209,86.27,-8.7801,-139.7005,35.936,145.7329,119.8938,,-20.3276,60.7294,124.4334,-26.9501,-23.2311,54.0364,48.9551,45.6975,326.0469,66.7734,130.0676,-17.8648,6.1013,3.2394,8.6728,6.2061,2.933,4.037,3.1276,,-10.0707,2.9523,4.9133,13.0718,5.4668,3.7672,3.3401,4.2118,4.1806,3.4092,5.0956,14.5248,18.3533,1.6439,1.9281,9.8825,3.6371,4.9881,7.6158,,8.1879,3.2991,5.2278,387.0088,1.7552,243.4485,4.1915,3.0379,2.1262,2.3968,3.7878
2016/4/13,1.2101,0.3636,0.2513,1.4717,3.2,2.0568,4.703,0,,0.6504,-0.1036,3.9362,1.5,-0.48,0.8511,3.423,0.1545,0.9926,0,0,2.7788,2.9954,3.5752,5.4945,7.896,4.3501,4.4137,,,0.2579,3.6822,6.3302,2.7914,3.7194,0.9407,3.5118,2.6935,3.7019,,2.2484,3316096512,4137328773,4574774400,12633785607,6964690718,4058394406,4415233121,5065318370,,3316096512,2732347077,4541032544,2720200000,3386538818,8045021880,6639763388,12611548653,16149720786,28409191151,4028757200,-36.4964,41.3589,86.4867,-8.9093,-144.1709,36.6751,152.5866,119.8938,,-20.4527,60.6665,129.3313,-27.3543,-23.1196,54.4963,50.6308,45.7681,329.2831,66.7734,130.0676,-18.081,6.1235,3.2476,8.8004,6.4047,2.9934,4.2269,3.1276,,-10.1327,2.9493,5.1067,13.2679,5.4406,3.7992,3.4544,4.2183,4.2221,3.4092,5.0956,14.7006,18.42,1.6481,1.9565,10.1987,3.7119,5.2227,7.6158,,8.2382,3.2956,5.4336,392.8139,1.7468,245.5204,4.335,3.0426,2.1473,2.3968,3.7878
2016/4/14,8.6957,0.1812,0.4386,0.3053,-1.2182,4.6065,1.8322,0.8525,,3.0695,1.296,-1.8424,1.0837,3.8585,2.5316,2.1277,4.037,1.5561,0,2.2068,5.2475,1.9541,2.6804,5.1067,4.1993,3.856,4.4794,6.3411,,0.6803,2.0855,3.4481,1.8651,4.4925,1.3194,3.0815,2.3625,3.5268,,2.108,3604452730,4144823933,4594839200,12672362051,6879849525,4245345396,4496126872,5108500965,,3604452730,2767758522,4457369713,2749680000,3517209126,8248693320,6781034949,13120680342,16401026842,28409191151,4117664200,-39.67,41.4338,86.866,-8.9366,-142.4146,38.3646,155.3823,120.9159,,-21.1716,61.4528,126.9485,-27.6508,-24.0116,55.876,51.7081,47.6158,334.4071,66.7734,132.9379,-19.6533,6.1346,3.2618,8.8273,6.3266,3.1313,4.3043,3.1543,,-10.4888,2.9875,5.0126,13.4117,5.6505,3.8954,3.5279,4.3886,4.2878,3.4092,5.2081,15.9789,18.4534,1.6553,1.9625,10.0745,3.8828,5.3184,7.6808,,8.5278,3.3384,5.3335,397.071,1.8142,251.7361,4.4272,3.1654,2.1807,2.3968,3.8714
2016/4/15,1.2,-1.6878,-0.7486,-1.1416,-3.139,0.4587,-2.7858,-1.6906,,-0.1567,-0.5629,-1.0428,3.5575,1.3932,-1.6461,-0.1157,-0.3707,-0.8065,0,-0.1234,6.747,2.5812,1.7388,2.7215,3.9601,3.4203,3.3997,3.6135,,0.6324,1.6603,2.34,3.3455,3.6175,0.8703,2.4392,1.7928,2.3009,,1.8961,3647706163,4074869099,4560442400,12527700384,6663890123,4264819458,4370872032,5022135775,,3647706163,2752177486,4410890362,2847500000,3566210491,8112912360,6773186529,13072037187,16268760497,28409191151,4112583800,-40.1461,40.7345,86.2158,-8.8345,-137.9442,38.5406,151.0536,118.8717,,-21.1458,61.1068,125.6248,-28.6344,-24.3462,54.9562,51.6482,47.4393,331.7103,66.7734,132.7739,-19.8891,6.031,3.2374,8.7265,6.1281,3.1456,4.1844,3.101,,-10.476,2.9707,4.9603,13.8888,5.7293,3.8313,3.5238,4.3723,4.2532,3.4092,5.2017,16.1706,18.1419,1.6429,1.9401,9.7583,3.9007,5.1702,7.5509,,8.5174,3.3196,5.2779,411.1968,1.8395,247.5923,4.4221,3.1537,2.1631,2.3968,3.8666
2016/4/18,0.5929,-0.0613,9.9937,-0.2309,-0.5787,-2.2831,-2.2687,-2.8375,,-0.157,-3.3453,-3.2666,0.2353,-1.2214,2.2116,2.8969,3.746,0.813,0,0,3.7546,2.2616,9.3674,3.2649,3.0982,3.0633,2.4268,4.3586,,0.3494,3.7759,2.5971,2.791,2.8197,1.6068,4.6628,3.004,4.0017,,3.7296,3669332879,4072370712,5016200000,12498768050,6625325944,4167449150,4271711950,4879633212,,3669332879,2660107730,4266804376,2854200000,3522653722,8292337200,6969397031,13561711614,16401026842,28409191151,4112583800,-40.3841,40.7095,94.8319,-8.8141,-137.1459,37.6607,147.6267,115.4987,,-21.0775,59.0626,121.5211,-28.7018,-24.0488,56.1716,53.1444,49.2163,334.4071,66.7734,132.7739,-20.0071,6.0273,3.5609,8.7064,6.0926,3.0738,4.0895,3.013,,-10.4422,2.8713,4.7983,13.9215,5.6593,3.916,3.6259,4.5361,4.2878,3.4092,5.2017,16.2665,18.1308,1.8071,1.9356,9.7018,3.8116,5.0529,7.3367,,8.4899,3.2085,5.1055,412.1643,1.817,253.068,4.5502,3.2718,2.1807,2.3968,3.8666
2016/4/19,0,-0.8589,3.0286,-0.1543,-0.4657,1.6822,-0.3665,-1.5929,,-0.6289,0.3195,1.7429,0,3.0912,0.2924,-1.9144,-0.5022,-0.7258,0,4.5707,2.5848,1.834,11.3084,2.4103,2.8312,2.7285,2.3241,4.7218,,0.3654,3.9566,1.9191,1.9494,2.8494,1.0979,3.5913,3.0085,2.5911,,3.9814,3669332879,4037393295,5168119200,12479479828,6594474600,4237555772,4256055095,4801904542,,3669332879,2668606476,4341171337,2854200000,3631545645,8316583800,6835973890,13493611197,16281987131,28409191151,4300558600,-40.3841,40.3599,97.704,-8.8005,-136.5073,38.2942,147.0856,113.6589,,-20.9166,59.2513,123.6391,-28.7018,-24.7922,56.3358,52.127,48.9692,331.98,66.7734,138.8426,-20.0071,5.9755,3.6688,8.6929,6.0642,3.1255,4.0745,2.965,,-10.3625,2.8805,4.8819,13.9215,5.8342,3.9275,3.5565,4.5133,4.2567,3.4092,5.4394,16.2665,17.9751,1.8618,1.9326,9.6566,3.8757,5.0344,7.2198,,8.4251,3.2188,5.1945,412.1643,1.8732,253.808,4.4631,3.2554,2.1649,2.3968,4.0433
2016/4/20,-5.0098,-7.4876,5.269,-7.187,-7.8363,2.2978,-4.9663,-7.1043,,-1.5823,-1.6985,-8.9936,-8.6854,-2.9985,-4.2566,6.1998,-8.6998,-5.3615,0,-3.1305,4.0196,3.2547,11.9859,5.5115,4.5192,9.2725,2.7985,5.4741,,0.2855,4.7893,3.2068,5.376,4.0525,1.3819,7.4232,5.3083,4.9397,,3.9202,3485505790,3735088475,5440427200,11582577491,6077714603,4334926079,4044687552,4460762043,,3485505790,2623279827,3950744793,2606300000,3522653722,7962583440,7259788574,12319689723,15409029251,28409191151,4165928000,-38.3609,37.3379,102.852,-8.168,-125.8102,39.1741,139.7809,105.5842,,-20.5464,58.2449,112.5196,-26.2089,-24.0488,53.9379,55.3588,44.7089,314.1809,66.7734,134.4961,-19.0047,5.5281,3.8621,8.0682,5.589,3.1973,3.8721,2.7544,,-10.1791,2.8315,4.4429,12.7123,5.6593,3.7603,3.777,4.1207,4.0284,3.4092,5.2691,15.4516,16.6292,1.9599,1.7937,8.8999,3.9648,4.7844,6.7069,,8.276,3.1641,4.7273,376.366,1.817,243.0045,4.7398,2.9721,2.0488,2.3968,3.9168
