ÈÕÆÚ,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH,002688.SZ,002868.SZ,300119.SZ,600195.SH,600201.SH,603566.SH,603718.SH,603739.SH
2019/1/4,1.8141,0.9804,1.25,3.071,1.9084,4.5377,0.2679,,0.2635,0.7998,0.9893,0.3453,0.6863,0.2614,0.858,,2391320470,594207000,1404071984,6462472800,18216698285,3925466160,7232120000,,17.4324,24.8228,24.7839,15.5487,24.8547,29.1477,339.5645,,1.7,2.5042,1.4669,1.6175,3.727,2.4168,6.8522,,1.7512,5.385,2.4782,1.4574,9.8871,6.5008,28.4097,
2019/1/7,2.2272,1.4887,2.0576,1.5829,-2.1223,3.3579,2.4933,,0.307,1.3049,1.28,0.605,1.3404,0.2609,0.8969,,2444579278,603052800,1432962354,6564765200,17830076723,4057279520,7412440000,,17.8207,25.1923,25.2938,15.7948,24.3272,30.1265,348.0309,,1.7378,2.5414,1.4971,1.6431,3.6479,2.498,7.0231,,1.7902,5.4651,2.5292,1.4805,9.6773,6.7191,29.118,
2019/1/8,1.0893,0.0638,-0.5376,0.55,2.2321,-1.5055,0.2606,,0.2946,1.0504,0.6991,0.5007,0.8838,0.1763,0.8129,,2471208682,603437400,1425258256,6600868400,18228069507,3996195280,7431760000,,18.0148,25.2084,25.1578,15.8816,24.8702,29.6729,348.938,,1.7568,2.5431,1.4891,1.6522,3.7293,2.4604,7.0414,,1.8097,5.4686,2.5156,1.4886,9.8933,6.6179,29.1939,
2019/1/9,0.2155,0.8923,0.8108,-0.5469,-0.6862,0.1609,9.9653,,0.3112,1.3142,1.6318,0.5015,0.763,0.1608,0.6106,,2476534563,608821800,1436814404,6564765200,18102986061,4002625200,8172360000,,18.0536,25.4333,25.3618,15.7948,24.6995,29.7207,383.7109,,1.7605,2.5657,1.5011,1.6431,3.7037,2.4643,7.7431,,1.8136,5.5174,2.536,1.4805,9.8254,6.6286,32.1032,
2019/1/10,-0.6452,-0.9476,0.134,-1.2832,-0.8166,-2.008,1.4972,,0.1605,0.8404,0.8081,0.329,0.9156,0.1472,2.0737,,2460556920,603052800,1438740428,6480524400,17955160170,3922251200,8294720000,,17.9372,25.1923,25.3958,15.5921,24.4979,29.1239,389.4559,,1.7492,2.5414,1.5031,1.622,3.6735,2.4148,7.859,,1.8019,5.4651,2.5394,1.4615,9.7452,6.4955,32.5839,
2019/1/11,0.2165,2.0408,1.6064,-0.0929,0.0633,2.7049,-1.6304,,0.2288,1.2906,1.0302,0.4585,0.5637,0.2619,0.8348,,2465882801,615360000,1461852725,6474507200,17966531392,4028344880,8159480000,,17.976,25.7064,25.8038,15.5776,24.5134,29.9116,383.1061,,1.753,2.5933,1.5273,1.6205,3.6758,2.4802,7.7309,,1.8058,5.5767,2.5802,1.4601,9.7513,6.6712,32.0526,
2019/1/14,0.6479,-2.125,-0.3953,0.8364,-1.2658,2.7933,-2.5257,,0.1989,1.3162,0.7397,0.3977,0.8993,0.3152,0.7055,,2481860443,602283600,1456074651,6528662000,17739106944,4140868480,7953400000,,18.0925,25.1602,25.7018,15.7079,24.2031,30.7472,373.4302,,1.7643,2.5382,1.5212,1.6341,3.6293,2.5494,7.5356,,1.8175,5.4582,2.57,1.4723,9.6279,6.8575,31.2431,
2019/1/15,0.4292,1.1494,0.3968,1.5668,-2.2436,-0.9317,0.081,,0.1831,0.9253,0.6836,0.5974,1.4303,0.2953,0.5818,,2492512205,609206400,1461852725,6630954400,17341114160,4102288960,7959840000,,18.1701,25.4494,25.8038,15.954,23.6601,30.4607,373.7326,,1.7719,2.5674,1.5273,1.6597,3.5478,2.5257,7.5417,,1.8253,5.5209,2.5802,1.4954,9.4119,6.7936,31.2684,
2019/1/16,0,0,1.054,-1.0889,0.918,-0.5486,-0.5663,,0.1578,0.6979,1.1165,0.3621,1.0292,0.1985,0.3005,0.1395,2492512205,609206400,1477260922,6558748000,17500311274,4079784240,7914760000,567244890,18.1701,25.4494,26.0758,15.7803,23.8773,30.2936,371.616,27.2107,1.7719,2.5674,1.5434,1.6416,3.5804,2.5118,7.499,3.9828,1.8253,5.5209,2.6074,1.4791,9.4983,6.7563,31.0913,2.7875
2019/1/17,-1.7094,-1.2626,-1.9557,-1.8349,0.8447,-2.7581,-1.7901,10.0204,0.178,0.7057,1.7611,0.5148,0.7577,0.1817,0.3474,0.0887,2449905159,601514400,1448370552,6438404000,17648137165,3967260640,7773080000,624085380,17.8595,25.128,25.5658,15.4907,24.079,29.4581,364.9638,29.9374,1.7416,2.535,1.5132,1.6115,3.6106,2.4425,7.3648,4.3819,1.7941,5.4512,2.5564,1.452,9.5785,6.57,30.5347,3.0668
2019/1/18,1.3043,0.3197,0.5319,3.271,-1.8686,-0.6483,-0.1657,9.9752,0.2109,0.856,1.0215,0.6064,1.2156,0.2677,0.3024,0.1409,2481860443,603437400,1456074651,6649006000,17318371715,3941540960,7760200000,686339250,18.0925,25.2084,25.7018,15.9975,23.629,29.2671,364.359,32.9237,1.7643,2.5431,1.5212,1.6642,3.5432,2.4267,7.3526,4.819,1.8175,5.4686,2.57,1.4995,9.3996,6.5274,30.4841,3.3728
2019/1/21,0.6438,1.4022,2.381,-1.5385,0.4596,0.9788,3.1535,10.0282,0.2422,1.3679,1.3905,0.8953,0.8521,0.2283,0.6471,0.1875,2497838086,611898600,1490743095,6546713600,17397970272,3980120480,8004920000,755166510,18.2089,25.5618,26.3137,15.7513,23.7376,29.5536,375.8492,36.2253,1.7757,2.5787,1.5575,1.6386,3.5595,2.4505,7.5845,5.3022,1.8292,5.5453,2.6312,1.4764,9.4428,6.5913,31.4455,3.711
2019/1/22,-1.2793,-1.3828,-2.0672,-0.5515,-1.8301,-0.8078,-2.0917,9.9846,0.2286,0.93,1.542,0.4471,0.5885,0.2004,0.3448,0.6923,2465882801,603437400,1459926700,6510610400,17079576045,3947970880,7837480000,830567160,17.976,25.2084,25.7698,15.6645,23.3032,29.3148,367.9875,39.8423,1.753,2.5431,1.5253,1.6296,3.4943,2.4307,7.4258,5.8316,1.8058,5.4686,2.5768,1.4683,9.27,6.5381,30.7877,4.0815
2019/1/23,0,1.5296,1.3193,0.3697,-0.5992,-1.6287,-0.4108,10.0093,0.1353,0.6123,1.076,0.3765,0.676,0.3189,0.1862,0.7458,2465882801,612667800,1479186947,6534679200,16977235043,3883671680,7805280000,913701210,17.976,25.594,26.1098,15.7224,23.1636,28.8374,366.4756,43.8302,1.753,2.582,1.5454,1.6356,3.4734,2.3911,7.3953,6.4154,1.8058,5.5523,2.6108,1.4737,9.2144,6.4316,30.6612,4.4901
2019/1/24,1.2959,-0.4394,1.0417,0.2762,-3.4159,-0.2483,-0.0825,9.9873,0.311,0.7806,1.0422,0.3618,1.3836,0.2248,0.2359,0.3819,2497838086,609975600,1494595144,6552730800,16397302701,3874026800,7798840000,1004955330,18.2089,25.4815,26.3817,15.7658,22.3723,28.7658,366.1733,48.2077,1.7757,2.5706,1.5615,1.6401,3.3547,2.3851,7.3892,7.0561,1.8292,5.5279,2.638,1.4778,8.8996,6.4156,30.6359,4.9385
2019/1/25,-1.919,-0.1261,1.1598,0.7346,-0.4161,0.4979,-2.8902,10.0038,0.2204,0.9464,1.1446,0.6377,0.972,0.1488,0.5992,0.6291,2449905159,609206400,1511929366,6600868400,16329075366,3893316560,7573440000,1105489530,17.8595,25.4494,26.6877,15.8816,22.2792,28.909,355.5902,53.0303,1.7416,2.5674,1.5796,1.6522,3.3408,2.397,7.1756,7.7619,1.7941,5.5209,2.6686,1.4886,8.8626,6.4475,29.7505,5.4325
2019/1/28,-0.4348,0.3157,0.5096,-0.6381,3.8301,-1.2386,-1.8707,10.0035,0.1965,1.5332,0.9796,0.9974,1.3354,0.1999,0.4152,5.1971,2439253397,611129400,1519633465,6558748000,16954492598,3845092160,7431760000,1216077150,17.7819,25.5297,26.8237,15.7803,23.1326,28.5509,348.938,58.3352,1.734,2.5755,1.5877,1.6416,3.4687,2.3673,7.0414,8.5384,1.7863,5.5383,2.6822,1.4791,9.2021,6.3677,29.1939,5.976
2019/1/29,-3.0568,-5.7269,-1.0139,-4.1284,-2.8169,-0.6689,4.766,6.2957,0.42,2.3929,1.2718,1.1826,1.1778,0.2796,0.8163,77.2982,2364691066,576130800,1504225267,6287974000,16476901258,3819372480,7785960000,1292637810,17.2383,24.0677,26.5517,15.1288,22.4809,28.36,365.5685,62.0078,1.681,2.428,1.5716,1.5738,3.371,2.3515,7.377,9.076,1.7317,5.2212,2.655,1.4181,8.9429,6.3251,30.5853,6.3522
2019/1/30,-0.4505,-1.2684,-1.9206,-0.8612,-1.7943,-0.9259,0,-9.991,0.3227,0.9009,0.5768,0.5199,0.657,0.2247,0.4265,46.5333,2354039305,568823400,1475334897,6233819200,16181249475,3784007920,7785960000,1163490030,17.1607,23.7624,26.0418,14.9985,22.0775,28.0974,365.5685,55.8126,1.6735,2.3972,1.5414,1.5603,3.3105,2.3297,7.377,8.1692,1.7239,5.1549,2.604,1.4058,8.7824,6.2665,30.5853,5.7176
2019/1/31,-1.5837,-2.2312,0.2611,0.5792,-0.1405,-0.2549,-2.6468,-4.0545,0.2925,1.1167,0.6403,0.5444,0.8237,0.1575,0.3674,44.3411,2316758139,556131600,1479186947,6269922400,16158507030,3774363040,7579880000,1116316290,16.8889,23.2322,26.1098,15.0854,22.0465,28.0258,355.8926,53.5497,1.647,2.3437,1.5454,1.5693,3.3059,2.3238,7.1817,7.838,1.6966,5.0399,2.6108,1.414,8.77,6.2506,29.7758,5.4857
2019/2/1,2.5287,3.0429,3.2552,1.2476,4.2224,0.2555,5.3526,10.0104,0.2335,0.6118,1.1153,0.5564,0.8543,0.3532,0.494,41.7352,2375342828,573054000,1527337563,6348146000,16840780374,3784007920,7985600000,1228063920,17.316,23.9391,26.9597,15.2736,22.9774,28.0974,374.9421,58.9102,1.6886,2.415,1.5957,1.5889,3.4455,2.3297,7.5662,8.6226,1.7395,5.1933,2.6958,1.4316,9.1403,6.2665,31.3696,6.0349
2019/2/11,1.7937,2.0805,2.5221,3.8863,7.4274,2.9737,-1.5323,10.0126,0.2952,0.8435,1.3107,1.0541,2.1412,0.3555,0.7634,25.4813,2829680908,584976600,1565858057,6594851200,18091614838,3896531520,7863240000,1351024980,17.6266,24.4372,27.6396,15.8672,24.684,28.9329,369.197,64.8086,1.7189,2.4653,1.6359,1.6507,3.7014,2.399,7.4502,9.4859,1.7707,5.3013,2.7638,1.4873,9.8192,6.4529,30.8889,6.6391
2019/2/12,2.6432,1.4464,-0.369,2.3723,0.5657,5.8581,4.914,-4.2931,0.3842,0.9638,1.1209,1.3352,1.4977,1.0884,1.0064,75.317,2904474236,593437800,1560079983,6751298400,18193955840,4124793680,8249640000,1293024480,18.0925,24.7907,27.5376,16.2436,24.8237,30.6278,387.3393,62.0264,1.7643,2.5009,1.6299,1.6898,3.7223,2.5395,7.8163,9.0787,1.8175,5.378,2.7536,1.5225,9.8748,6.8309,32.4068,6.3541
2019/2/13,2.7897,1.9443,1.1111,0.4456,0.5625,0,-0.2342,3.8876,0.6456,1.273,1.1662,0.9959,1.6283,0.725,0.6277,60.2929,2985500341,604975800,1577414205,6781384400,18296296842,4124793680,8230320000,1343291580,18.5972,25.2726,27.8436,16.316,24.9633,30.6278,386.4322,64.4377,1.8136,2.5495,1.648,1.6973,3.7433,2.5395,7.798,9.4316,1.8682,5.4826,2.7842,1.5293,9.9303,6.8309,32.3309,6.6011
2019/2/14,-1.8789,-0.1271,0,1.0648,0.6215,-1.0912,-0.7042,-1.8135,0.7491,1.3112,0.9426,0.7433,0.8615,0.4793,0.6045,45.6811,2929405345,604206600,1577414205,6853590800,18410009066,4079784240,8172360000,1318931370,18.2478,25.2405,27.8436,16.4897,25.1184,30.2936,383.7109,63.2691,1.7795,2.5463,1.648,1.7154,3.7665,2.5118,7.7431,9.2606,1.8331,5.4756,2.7842,1.5456,9.992,6.7563,32.1032,6.4814
2019/2/15,1.9149,1.0821,0.2442,0.7902,-0.3706,1.6548,-1.4972,2.9903,0.6589,1.4285,1.5623,1.0795,1.1391,0.6145,0.4242,53.2197,2985500341,610744800,1581266254,6907745600,18341781731,4147298400,8050000000,1358371710,18.5972,25.5136,27.9116,16.62,25.0254,30.7949,377.9658,65.1611,1.8136,2.5738,1.652,1.729,3.7526,2.5534,7.6272,9.5375,1.8682,5.5348,2.791,1.5578,9.955,6.8682,31.6225,6.6752
2019/2/18,1.8789,2.0781,2.8015,4.5296,6.1376,7.1318,2.72,2.9035,0.6872,1.8638,2.2355,1.7359,1.8479,0.9259,0.5846,48.0072,3041595337,623436600,1625564821,7220640000,19467532749,4443074720,8268960000,1397812050,18.9466,26.0438,28.6935,17.3728,26.5613,32.9911,388.2465,67.053,1.8476,2.6273,1.6983,1.8073,3.9829,2.7355,7.8346,9.8144,1.9033,5.6499,2.8692,1.6284,10.566,7.358,32.4827,6.8691
2019/2/19,0.2049,-0.1851,-0.1185,-1.3333,-1.8692,-2.8944,-1.4798,-0.5533,0.5154,1.6342,2.1458,1.1162,1.1301,0.713,0.5505,47.5679,3047828114,622282800,1623638797,7124364800,18920836049,4314476320,8146600000,1390078650,18.9854,25.9956,28.6595,17.1412,25.8225,32.0363,382.5014,66.682,1.8514,2.6225,1.6963,1.7832,3.8721,2.6563,7.7187,9.7601,1.9072,5.6394,2.8658,1.6067,10.2721,7.145,32.002,6.8311
2019/2/20,0.2045,0.4944,-0.2372,0.0845,-1.369,1.4903,-0.7905,-4.8122,0.4838,1.2412,0.9948,1.3798,1.6777,0.5885,0.3959,42.0348,3054060892,625359600,1619786747,7130382000,18661800793,4378775520,8082200000,1323184740,19.0243,26.1242,28.5916,17.1556,25.469,32.5137,379.4777,63.4732,1.8552,2.6354,1.6923,1.7847,3.8191,2.6959,7.6577,9.2904,1.9111,5.6673,2.859,1.608,10.1315,7.2515,31.749,6.5023
2019/2/21,-0.8163,-1.599,-0.2378,-1.097,-1.6898,-3.5977,0.3187,-1.4319,0.4939,1.6793,1.8833,1.159,2.6634,1.2714,0.4473,36.224,3029129782,615360000,1615934698,7052158400,18346453526,4221242480,8107960000,1304237910,18.869,25.7064,28.5236,16.9674,25.0386,31.344,380.6871,62.5643,1.8401,2.5933,1.6883,1.7651,3.7545,2.5989,7.6821,9.1574,1.8955,5.5767,2.8522,1.5904,9.9603,6.9906,31.8502,6.4092
2019/2/22,0.2058,2.25,1.7878,2.7304,2.8852,-0.3046,-0.3971,-2.2532,0.5623,2.4669,0.9539,1.5261,2.0534,1.1032,0.412,24.4792,3035362560,629205600,1644825068,7244708800,18875786439,4208382640,8075760000,1274850990,18.9078,26.2848,29.0335,17.4307,25.7611,31.2485,379.1753,61.1546,1.8438,2.6516,1.7184,1.8133,3.8629,2.591,7.6516,8.9511,1.8994,5.7021,2.9032,1.6338,10.2477,6.9693,31.7237,6.2648
2019/2/25,3.9014,3.4841,4.5667,2.7409,4.1169,3.8961,3.5088,4.7922,1.1338,2.9037,3.3849,2.1751,2.4071,1.1735,1.1289,34.7631,3153785329,651127800,1719940030,7443276400,19652892205,4372345600,8359120000,1335944850,19.6455,27.2006,30.3594,17.9085,26.8216,32.4659,392.4797,64.0853,1.9158,2.744,1.7969,1.863,4.0219,2.6919,7.9201,9.38,1.9735,5.9008,3.0357,1.6786,10.6696,7.2408,32.8369,6.565
2019/2/26,1.3834,2.5989,3.6954,0,-4.1834,0.7353,1.6949,10.0145,1.2174,3.5837,3.4572,2.2568,3.142,1.3174,1.4855,44.1016,3197414770,668050200,1783498844,7443276400,18830736830,4404495200,8500800000,1469732670,19.9172,27.9076,31.4813,17.9085,25.6996,32.7047,399.1319,70.5031,1.9423,2.8154,1.8633,1.863,3.8537,2.7117,8.0543,10.3194,2.0008,6.0542,3.1479,1.6786,10.2232,7.2941,33.3934,7.2225
2019/2/27,-0.5848,-0.7484,-0.6479,-1.8593,-4.366,-1.5328,-2.4242,-5.7616,0.9722,5.6282,2.2135,1.3958,4.4277,0.8941,0.9884,57.4483,3178716438,663050400,1771942696,7304880800,18008581454,4336981040,8294720000,1385051940,19.8008,27.6987,31.2773,17.5755,24.5775,32.2034,389.4559,66.4409,1.9309,2.7943,1.8513,1.8284,3.6854,2.6702,7.859,9.7248,1.9891,6.0089,3.1275,1.6474,9.7769,7.1823,32.5839,6.8064
2019/2/28,1.9608,5.4524,10,0,-2.5641,1.4826,0.5435,-3.378,0.6486,5.6541,5.9338,1.0825,3.6272,0.8368,0.6387,30.446,3241044212,699202800,1949136966,7304880800,17546822955,4401280240,8339800000,1338264870,20.189,29.2089,34.4051,17.5755,23.9473,32.6808,391.5726,64.1965,1.9688,2.9466,2.0364,1.8284,3.5909,2.7098,7.9017,9.3963,2.0281,6.3365,3.4403,1.6474,9.5262,7.2888,32.761,6.5764
2019/3/1,-0.1923,1.2101,6.917,-1.0708,0.8344,-0.8035,-1.6216,2.8316,0.5014,4.3862,7.7133,1.6211,2.7334,0.7583,0.5483,24.0539,3234811434,707664000,2083958693,7226657200,17693234186,4365915680,8204560000,1376158530,20.1502,29.5624,36.7848,17.3873,24.1471,32.4182,385.2227,66.0143,1.965,2.9823,2.1772,1.8088,3.6209,2.688,7.7736,9.6624,2.0242,6.4132,3.6782,1.6297,9.6057,7.2302,32.2297,6.7627
2019/3/4,0.7707,10,0.3697,1.9983,2.8644,8.6156,9.9686,0.5901,1.0331,11.2828,6.7125,2.1618,4.023,2.1772,2.6311,35.3559,3259742544,778430400,2091662792,7371070000,18200042295,4742066000,9022440000,1384278600,20.3055,32.5187,36.9208,17.7347,24.8388,35.2112,423.6241,66.4038,1.9801,3.2805,2.1853,1.8449,3.7246,2.9196,8.5485,9.7194,2.0398,7.0545,3.6918,1.6623,9.8808,7.8531,35.4426,6.8026
2019/3/5,1.3384,0,0.8287,1.8776,3.0322,0.339,5.3533,-1.0335,0.8452,18.1686,4.4246,2.0012,3.1562,1.7518,2.074,27.2052,3303371985,778430400,2108997014,7509465600,18751900013,4758140800,9505440000,1369971810,20.5773,32.5187,37.2268,18.0677,25.592,35.3306,446.302,65.7175,2.0066,3.2805,2.2034,1.8796,3.8375,2.9295,9.0062,9.619,2.0671,7.0545,3.7224,1.6935,10.1804,7.8797,37.3399,6.7322
2019/3/6,3.2075,-1.7787,10.0457,0.4006,-0.2402,1.0135,-1.0163,4.2055,1.4827,11.4183,7.3081,1.8784,2.7342,1.234,1.5845,45.5959,3409329200,764584800,2320859727,7539551600,18706850403,4806365200,9408840000,1427585640,21.2373,31.9403,40.9665,18.1401,25.5305,35.6887,441.7664,68.4813,2.071,3.2222,2.4247,1.8871,3.8283,2.9592,8.9146,10.0235,2.1334,6.929,4.0964,1.7003,10.156,7.9596,36.9604,7.0154
2019/3/7,2.011,0.4024,-2.0747,-0.399,5.1174,1.7391,0.0684,9.9946,1.5519,6.3288,7.5138,2.3626,5.0544,1.9516,1.5116,53.9168,3477889750,767661600,2272709111,7509465600,19664154608,4889954160,9415280000,1570266870,21.6644,32.0688,40.1166,18.0677,26.837,36.3093,442.0688,75.3257,2.1127,3.2351,2.3744,1.8796,4.0242,3.0106,8.9207,11.0253,2.1763,6.9569,4.0114,1.6935,10.6757,8.098,36.9857,7.7165
2019/3/8,-1.7921,-6.2625,-0.5932,-3.125,-2.52,-2.6298,-7.3187,-9.9975,1.3536,4.6888,6.7023,1.95,3.7663,1.1804,1.2263,39.1089,3415561977,719586600,2259226938,7274794800,19168608902,4761355760,8726200000,1413278850,21.2761,30.0605,39.8786,17.5031,26.1607,35.3545,409.7149,67.795,2.0748,3.0325,2.3603,1.8208,3.9228,2.9314,8.2679,9.923,2.1373,6.5212,3.9876,1.6406,10.4066,7.8851,34.2788,6.9451
2019/3/11,4.1971,4.2223,9.8039,6.5343,2.5264,3.8488,1.476,-0.9029,1.287,3.2394,7.2791,2.7886,3.094,0.9849,0.8603,30.3573,3558915855,749970000,2480719775,7750153600,19652892205,4944608480,8855000000,1400518740,22.1691,31.3297,43.7883,18.6468,26.8216,36.7152,415.7624,67.1829,2.1619,3.1606,2.5918,1.9398,4.0219,3.0443,8.3899,9.8334,2.227,6.7966,4.3785,1.7478,10.6696,8.1885,34.7848,6.8824
2019/3/12,0.8757,0.7692,1.3975,3.2609,-1.1461,0.8453,1.6,2.7057,1.3778,3.7264,4.2297,3.5521,3.4819,1.1887,1.4228,32.9272,3590079742,755739000,2515388219,8002876000,19427644157,4986402960,8996680000,1438412400,22.3632,31.5707,44.4002,19.2549,26.5142,37.0255,422.4146,69.0006,2.1808,3.1849,2.628,2.0031,3.9758,3.07,8.5241,10.0995,2.2465,6.8488,4.4397,1.8048,10.5473,8.2578,35.3414,7.0686
2019/3/13,-3.8194,-1.0178,-4.0582,-3.8346,-2.8986,-1.225,-3.1496,-6.9624,0.8065,2.8604,3.6215,2.3006,2.7189,0.975,0.8471,29.2197,3452958641,748047000,2413308912,7695998800,18864524037,4925318720,8713320000,1338264870,21.5091,31.2494,42.5984,18.5165,25.7457,36.5719,409.1102,64.1965,2.0975,3.1525,2.5213,1.9263,3.8606,3.0324,8.2556,9.3963,2.1607,6.7791,4.2596,1.7356,10.2416,8.1566,34.2282,6.5764
2019/3/14,-1.083,-2.4679,-3.352,-2.111,-2.3881,-5.8094,-3.9172,-8.4369,0.681,2.0242,3.9676,1.7282,2.2365,1.2077,0.7141,25.1887,3415561977,729586200,2332415875,7533534400,18414027940,4639187280,8372000000,1225357230,21.2761,30.4782,41.1705,18.1256,25.1309,34.4473,393.0844,58.7804,2.0748,3.0747,2.4368,1.8856,3.7684,2.8562,7.9323,8.6036,2.1373,6.6118,4.1168,1.6989,9.997,7.6828,32.8875,6.0216
2019/3/15,-0.1825,0.6326,4.0462,1.278,-0.367,0.9702,2.2308,1.3569,0.6108,1.6619,4.2162,2.0251,1.7779,0.8991,0.4483,14.3929,3409329200,734201400,2426791084,7629809600,18346453526,4684196720,8558760000,1241984040,21.2373,30.671,42.8363,18.3573,25.0386,34.7815,401.8532,59.578,2.071,3.0941,2.5354,1.9097,3.7545,2.8839,8.1092,8.7203,2.1334,6.6537,4.2834,1.7207,9.9603,7.7573,33.6211,6.1033
2019/3/18,3.4735,0.9429,7.8571,3.6278,3.7446,2.1963,2.784,2.8643,0.6261,1.6408,5.4125,1.6696,2.1103,0.7826,0.7821,14.5894,3527751969,741124200,2617467527,7906600800,19033460073,4787075440,8797040000,1277557680,21.975,30.9602,46.202,19.0232,25.9762,35.5454,413.041,61.2844,2.1429,3.1233,2.7346,1.979,3.8951,2.9473,8.335,8.9701,2.2075,6.7164,4.6199,1.7831,10.3333,7.9277,34.5571,6.2781
2019/3/19,-1.2367,1.2455,0.2208,0.9893,0,0.2686,-1.6837,0.3329,0.5369,2.3084,3.642,1.8237,2.2759,0.6078,0.6015,13.972,3484122527,750354600,2623245601,7984824400,19033460073,4799935280,8648920000,1281811050,21.7032,31.3458,46.304,19.2114,25.9762,35.6409,406.0864,61.4885,2.1164,3.1622,2.7407,1.9986,3.8951,2.9552,8.1946,9,2.1802,6.8,4.6301,1.8007,10.3333,7.949,33.9753,6.299
2019/3/20,0.5367,-1.794,-2.79,0.3014,2.6036,-1.3396,-1.1914,-1.5083,0.4501,2.0944,2.6193,1.5696,3.2317,0.7806,0.5569,13.7946,3502820859,736893600,2550056663,8008893200,19529005779,4735636080,8545880000,1262477550,21.8197,30.7835,45.0121,19.2693,26.6525,35.1635,401.2485,60.561,2.1278,3.1055,2.6642,2.0046,3.9966,2.9156,8.097,8.8642,2.1919,6.6781,4.5009,1.8061,10.6023,7.8425,33.5705,6.204
2019/3/21,-0.1779,1.4092,0.7553,-0.7513,1.0957,1.9009,0.3768,-1.1639,0.6654,1.6824,3.2849,1.1096,3.0234,0.7537,0.8131,13.699,3496588082,747277800,2569316910,7948721200,19742991425,4825654960,8578080000,1247784090,21.7808,31.2173,45.3521,19.1246,26.9446,35.8319,402.7603,59.8562,2.124,3.1492,2.6843,1.9895,4.0403,2.971,8.1275,8.761,2.188,6.7722,4.5349,1.7926,10.7185,7.9916,33.697,6.1318
2019/3/22,1.426,4.0659,3.7481,1.5897,1.9966,-1.4657,-0.976,1.3015,0.6688,6.7777,3.0069,1.2117,3.1206,0.6933,0.7228,13.1469,3546450301,777661200,2665618143,8075082400,20137175509,4754925840,8494360000,1264024230,22.0914,32.4865,47.052,19.4286,27.4826,35.3067,398.8295,60.6352,2.1543,3.2773,2.7849,2.0211,4.121,2.9275,8.0482,8.8751,2.2192,7.0475,4.7049,1.8211,10.9325,7.8744,33.3681,6.2116
2019/3/25,-1.7575,-2.6706,0.7948,1.3413,0.9508,1.7579,0,10.0031,0.5007,3.5806,3.7688,1.9504,4.4071,1.1111,0.6913,24.1377,3484122527,756892800,2686804415,8183392000,20328636350,4838514800,8494360000,1390465320,21.7032,31.6189,47.4259,19.6892,27.7439,35.9274,398.8295,66.7006,2.1164,3.1898,2.8071,2.0483,4.1602,2.979,8.0482,9.7628,2.1802,6.8593,4.7423,1.8455,11.0364,8.0128,33.3681,6.833
2019/3/26,-2.3256,-4.1667,-1.7204,-3.6765,-1.108,-3.0565,-2.9568,-3.1146,0.5954,3.0084,2.4973,1.933,3.0739,0.7709,0.6646,38.5706,3403096422,725355600,2640579823,7882532000,20103388302,4690626640,8243200000,1347158280,21.1985,30.3015,46.61,18.9653,27.4364,34.8293,387.037,64.6232,2.0672,3.0569,2.7588,1.9729,4.1141,2.8879,7.8102,9.4588,2.1295,6.5735,4.6607,1.7777,10.9141,7.7679,32.3815,6.6201
2019/3/27,1.6484,0.3181,1.8964,0.687,0.2241,-3.0843,0.5469,-4.9082,0.4872,1.6163,2.4074,0.8917,2.2241,1.4922,0.4192,23.4151,3459191418,727663200,2690656464,7936686800,20148437911,4545953440,8288280000,1281037710,21.5479,30.3979,47.4939,19.0956,27.4979,33.755,389.1536,61.4514,2.1013,3.0666,2.8111,1.9865,4.1233,2.7988,7.8529,8.9945,2.1646,6.5944,4.7491,1.7899,10.9386,7.5284,32.5586,6.2952
2019/3/28,0.5405,2.1142,-5.1539,-2.1228,-3.9128,-0.5658,-0.6993,-6.6405,0.6387,3.8479,2.8642,1.0784,2.0668,0.4328,0.3922,20.765,3477889750,743047200,2551982688,7768205200,19360069743,4520233760,8230320000,1195970310,21.6644,31.0405,45.0461,18.6902,26.422,33.5641,386.4322,57.3707,2.1127,3.1314,2.6662,1.9443,3.962,2.783,7.798,8.3972,2.1763,6.7338,4.5043,1.7519,10.5106,7.4858,32.3309,5.8772
2019/3/29,1.6129,0.0518,6.3396,2.2463,3.4322,1.9915,1.6432,1.6166,0.9826,4.8399,4.0248,1.329,2.2413,0.7395,0.7803,14.3549,3533984746,743431800,2713768760,7942704000,20024551485,4610252640,8365560000,1215303810,22.0138,31.0566,47.9019,19.1101,27.3288,34.2325,392.782,58.2981,2.1467,3.133,2.8352,1.988,4.098,2.8384,7.9262,8.533,2.2114,6.7373,4.7899,1.7912,10.8713,7.6348,32.8622,5.9722
