ÈÕÆÚ,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH,000735.SZ,002234.SZ,002299.SZ,002321.SZ,002458.SZ,002714.SZ,002746.SZ,300106.SZ,300313.SZ,300498.SZ,300761.SZ,600975.SH
2014/8/21,1.2066,-0.4916,0,0.2911,-1.8615,0,,-0.1511,1.1317,,,-2.3377,4.3153,1.4312,,1.8348,1.7538,1.4364,,1.4897,2.0167,,,2.5358,5905352870,2091246479,12821387900,2917628211,1869245737,3230700000,,2154050209,821356738.2,,,1762388148,239.4463,-12.4551,-59.1102,-23.0335,-12.9874,42.5331,,79.679,185.8704,,,129.2869,3.4918,2.7066,4.185,2.0237,5.59,10.282,,3.5338,4.4796,,,3.186,3.4106,3.068,2.7589,1.6704,7.4569,6.3211,,4.7965,21.6231,,,1.5595
2014/8/22,0.7452,-0.0988,0,-0.4354,1.5175,2.2472,,0.1513,1.4751,,,1.5957,3.7967,0.7641,,1.0666,1.6739,1.2465,,1.6016,3.5817,,,3.0638,5949356990,2089180030,12821387900,2904924459,1897610619,3303300000,,2157308984,833472376.8,,,1790511363,241.2305,-12.4428,-59.1102,-22.9332,-13.1845,43.4889,,79.7995,188.6121,,,131.35,3.5178,2.704,4.185,2.0148,5.6748,10.5131,,3.5391,4.5457,,,3.2368,3.436,3.065,2.7589,1.6631,7.57,6.4631,,4.8038,21.942,,,1.5844
2014/8/25,-0.2959,0.2967,0,-0.5831,-1.2706,-4.7436,,-1.8127,-1.4035,,,0.1309,3.4973,1.4626,,2.8879,1.4048,1.797,,1.238,2.7029,,,2.8175,5931755342,2095379377,12821387900,2887986124,1873500469,3146605000,,2118203685,821774518.9,,,1792854964,240.5168,-12.4798,-59.1102,-22.7995,-13.0169,41.4259,,78.353,185.9649,,,131.5219,3.5074,2.712,4.185,2.0031,5.6027,10.0144,,3.475,4.4819,,,3.2411,3.4259,3.0741,2.7589,1.6534,7.4739,6.1565,,4.7167,21.6341,,,1.5865
2014/8/26,-4.451,-2.1696,0,-1.7595,-3.5579,-0.173,,-3.8462,-2.7453,,,-3.5294,3.3193,1.7051,,2.2262,2.1048,1.4463,,2.8158,2.1531,,,2.0059,5667730624,2049917497,12821387900,2837171119,1806842996,3141160000,,2036734313,799214364.3,,,1729577730,229.8113,-12.209,-59.1102,-22.3983,-12.5538,41.3542,,75.3395,180.8596,,,126.88,3.3513,2.6531,4.185,1.9679,5.4033,9.9971,,3.3413,4.3589,,,3.1267,3.2734,3.0074,2.7589,1.6243,7.208,6.1459,,4.5353,21.0402,,,1.5305
2014/8/27,-0.7764,-1.2097,7.9243,-1.6418,-2.0408,-1.926,,0.56,0.1568,,,0.1355,1.4024,0.8692,2.888,1.3722,1.4082,1.0567,,1.0009,1.7836,,,0.8876,5623726504,2025120108,13837388484,2790590698,1769968649,3080660000,,2048140025,800467706.2,,,1731921331,228.0271,-12.0613,-63.7942,-22.0306,-12.2976,40.5578,,75.7614,181.1433,,,127.0519,3.3253,2.621,4.5166,1.9355,5.2931,9.8045,,3.36,4.3657,,,3.1309,3.248,2.971,2.9775,1.5976,7.0609,6.0275,,4.5607,21.0732,,,1.5326
2014/8/28,-0.313,-0.2041,-2.859,3.0349,-2.4038,-1.7871,,-1.1138,-1.7223,,,0.406,1.2847,0.8451,1.381,2.1342,1.0516,1.1286,,1.7426,1.5722,,,0.8811,5606124856,2020987210,13441777637,2875282373,1727421326,3025605000,,2025328600,786680945.1,,,1738952135,227.3134,-12.0367,-61.9704,-22.6992,-12.002,39.8329,,74.9176,178.0234,,,127.5677,3.3149,2.6157,4.3875,1.9943,5.1658,9.6293,,3.3226,4.2905,,,3.1436,3.2378,2.9649,2.8924,1.6461,6.8911,5.9198,,4.5099,20.7102,,,1.5388
2014/8/29,0.9419,0.9202,-1.0033,-0.5891,1.9704,3.0794,,1.0459,1.2746,,,0.6739,1.1072,0.4124,0.7226,1.6129,0.7562,1.6789,,1.1383,1.5446,,,0.6969,5658929800,2039585252,13306910303,2858344038,1761459185,3118775000,,2046510637,796707680.5,,,1750670141,229.4545,-12.1475,-61.3486,-22.5655,-12.2385,41.0595,,75.7011,180.2924,,,128.4273,3.3461,2.6398,4.3435,1.9825,5.2676,9.9258,,3.3574,4.3452,,,3.1648,3.2683,2.9922,2.8634,1.6364,7.0269,6.1021,,4.5571,20.9742,,,1.5491
2014/9/1,1.0886,1.925,-0.6757,1.4815,2.9791,-0.291,,2.1497,2.0975,,,2.2758,1.4942,0.8936,0.6402,1.8479,2.4085,1.6288,,1.3963,1.6548,,,1.6632,5720535568,2078847785,13216998747,2900689876,1813934217,3109700000,,2090504098,813418906.1,,,1790511363,231.9524,-12.3813,-60.9341,-22.8998,-12.6031,40.9401,,77.3284,184.0741,,,131.35,3.3825,2.6906,4.3141,2.0119,5.4246,9.897,,3.4295,4.4363,,,3.2368,3.3039,3.0498,2.844,1.6607,7.2362,6.0843,,4.655,21.4141,,,1.5844
2014/9/2,1.0769,1.0934,0.4762,0.438,0.0782,0.7588,,1.7927,1.1299,,,1.0471,2.0574,1.5253,0.6659,1.5042,1.2618,0.9948,,1.3353,3.307,,,2.7952,5782141335,2101578725,13279936836,2913393627,1815352461,3133295000,,2127980010,822610080.2,,,1809260173,234.4504,-12.5167,-61.2242,-23.0001,-12.6129,41.2507,,78.7147,186.154,,,132.7254,3.4189,2.72,4.3347,2.0207,5.4288,9.972,,3.491,4.4865,,,3.2707,3.3395,3.0832,2.8575,1.6679,7.2419,6.1305,,4.7385,21.6561,,,1.601
2014/9/3,1.5221,1.5733,4.6039,0.7267,3.0469,0.4055,,0.9188,0.2539,,,-0.1295,3.8014,2.3909,1.5013,1.5838,2.0344,1.0467,,1.5758,2.8878,,,2.2391,5870149575,2134641910,13891335417,2934566546,1870663981,3146000000,,2147532659,824698983.4,,,1806916571,238.0189,-12.7136,-64.043,-23.1672,-12.9972,41.418,,79.4379,186.6267,,,132.5535,3.471,2.7628,4.5342,2.0354,5.5942,10.0125,,3.5231,4.4978,,,3.2665,3.3903,3.1317,2.9891,1.6801,7.4625,6.1553,,4.782,21.7111,,,1.5989
2014/9/4,0.5997,-2.2265,-1.8123,0.2886,-0.3033,0.6731,,3.1108,1.4184,,,0.3891,2.8879,3.144,0.7157,1.9526,1.3877,1.1551,,2.8911,3.9419,,,1.7969,5905352870,2087113581,13639583060,2943035713,1864991005,3167175000,,2214337545,836396841.3,,,1813947375,239.4463,-12.4305,-62.8823,-23.2341,-12.9578,41.6967,,81.9091,189.2739,,,133.0693,3.4918,2.7013,4.4521,2.0413,5.5772,10.0799,,3.6327,4.5616,,,3.2792,3.4106,3.062,2.9349,1.6849,7.4399,6.1968,,4.9308,22.019,,,1.6051
2014/9/5,2.0864,-1.9802,-1.1206,-0.4317,-1.9772,-0.3438,,-1.4717,-0.4995,,,-0.3876,6.2822,3.0965,0.4393,1.4655,1.2322,0.7774,,3.1474,2.8027,,,1.7016,6028564406,2045784599,13486733415,2930331962,1828116658,3156285000,,2181749796,832219034.9,,,1806916571,244.4422,-12.1844,-62.1776,-23.1338,-12.7016,41.5534,,80.7036,188.3285,,,132.5535,3.5647,2.6478,4.4022,2.0325,5.467,10.0452,,3.5792,4.5389,,,3.2665,3.4818,3.0013,2.902,1.6776,7.2928,6.1755,,4.8582,21.9091,,,1.5989
2014/9/9,0,-1.6162,-1.3333,-2.1676,-1.474,-0.5175,,0.2987,0.4016,,,0.3891,4.0162,2.472,0.7435,2.5937,1.3778,0.864,,1.7328,2.6295,,,1.4981,6028564406,2012721414,13306910303,2866813206,1801170020,3139950000,,2188267345,835561280,,,1813947375,244.4422,-11.9875,-61.3486,-22.6323,-12.5144,41.3383,,80.9447,189.0848,,,133.0693,3.5647,2.605,4.3435,1.9884,5.3864,9.9932,,3.5899,4.5571,,,3.2792,3.4818,2.9528,2.8634,1.6413,7.1853,6.1435,,4.8727,21.997,,,1.6051
2014/9/10,3.2117,0.4107,0.8784,1.1817,0.7087,0.1927,,1.0424,1.1,,,0.7752,8.4659,1.8413,0.4896,2.4905,1.6297,0.7579,,2.325,3.2063,,,2.0086,6222182533,2020987210,13423795326,2900689876,1813934217,3146000000,,2211078770,844752454.1,,,1828008983,252.2928,-12.0367,-61.8875,-22.8998,-12.6031,41.418,,81.7885,191.1648,,,134.1008,3.6791,2.6157,4.3816,2.0119,5.4246,10.0125,,3.6273,4.6072,,,3.3046,3.5936,2.9649,2.8885,1.6607,7.2362,6.1553,,4.9235,22.239,,,1.6176
2014/9/11,0.4243,0.7157,-0.4689,-0.7299,0.1564,-1.3462,,0.8843,1.4342,,,-1.0256,9.085,2.0277,0.7429,4.4806,1.5411,0.8067,,3.2714,4.8564,,,2.4749,6248585005,2035452354,13360857236,2879516957,1816770705,3103650000,,2230631419,856868092.6,,,1809260173,253.3634,-12.1228,-61.5973,-22.7326,-12.6228,40.8604,,82.5118,193.9065,,,132.7254,3.6948,2.6344,4.3611,1.9972,5.433,9.8777,,3.6594,4.6733,,,3.2707,3.6089,2.9862,2.875,1.6485,7.2476,6.0725,,4.967,22.558,,,1.601
2014/9/12,0,0.203,0.4711,6.6176,3.669,-0.3119,,0.6574,0.5851,,,4.0155,,2.0998,0.3118,5.7616,3.2826,0.6489,,1.9428,2.9927,,,4.8308,6248585005,2039585252,13423795326,3070073226,1883428178,3093970000,,2245295906,861881460.3,,,1881911812,253.3634,-12.1475,-61.8875,-24.237,-13.0859,40.733,,83.0542,195.041,,,138.0551,3.6948,2.6398,4.3816,2.1294,5.6324,9.8469,,3.6835,4.7006,,,3.402,3.6089,2.9922,2.8885,1.7576,7.5135,6.0535,,4.9997,22.6899,,,1.6653
2014/9/15,0,4.3566,1.8084,1.6552,4.2169,-1.2515,,1.2337,0.0485,,,5.1059,,4.8587,0.7532,4.3615,3.9868,1.9836,,2.0137,5.2717,,,5.6815,6248585005,2128442563,13666556527,3120888231,1962849848,3055250000,,2272995493,862299241,,,1977999463,253.3634,-12.6767,-63.0067,-24.6381,-13.6377,40.2232,,84.0788,195.1355,,,145.1039,3.6948,2.7548,4.4609,2.1646,5.8699,9.7237,,3.7289,4.7029,,,3.5758,3.6089,3.1226,2.9407,1.7867,7.8303,5.9778,,5.0614,22.7009,,,1.7503
2014/9/16,0,-3.4951,-3.6184,-2.9851,-5.1301,-1.1881,,-3.0824,-4.1182,,,-4.5024,,3.1924,0.5744,4.3083,2.1481,1.4557,,3.1287,5.0632,,,3.8726,6248585005,2054050395,13172042969,3027727388,1862154516,3018950000,,2202931832,826787886.6,,,1888942616,253.3634,-12.2336,-60.7268,-23.9027,-12.9381,39.7453,,81.4872,187.0994,,,138.5708,3.6948,2.6585,4.2995,2.1,5.5688,9.6081,,3.614,4.5092,,,3.4148,3.6089,3.0135,2.8343,1.7334,7.4286,5.9068,,4.9054,21.7661,,,1.6715
2014/9/17,5.9155,-0.2012,-1.7747,8.8112,1.2947,5.5912,,0.8876,0.3537,,,10.0496,13.9184,1.8078,0.4169,5.2488,1.5981,1.4399,,1.5809,3.2092,,,6.87,6618219610,2049917497,12938272923,3294506165,1886264666,3187745000,,2222484482,829712351,,,2078774318,268.3511,-12.209,-59.6491,-26.0088,-13.1056,41.9676,,82.2104,187.7612,,,152.4967,3.9133,2.6531,4.2232,2.2851,5.6409,10.1453,,3.6461,4.5252,,,3.7579,3.8223,3.0074,2.784,1.8861,7.5248,6.237,,4.9489,21.8431,,,1.8395
2014/9/18,-1.5957,0.8065,3.3356,-1.0283,4.3609,0.5694,,0.1466,0.2014,,,1.5784,7.9174,2.4975,0.4563,5.6558,3.6597,2.0233,,1.0892,2.0412,,,8.8671,6512609723,2066449090,13369848392,3260629495,1968522825,3205895000,,2225743257,831383473.6,,,2111584735,264.0689,-12.3075,-61.6388,-25.7413,-13.6772,42.2065,,82.331,188.1394,,,154.9036,3.8509,2.6745,4.364,2.2616,5.8869,10.2031,,3.6514,4.5343,,,3.8172,3.7613,3.0316,2.8769,1.8667,7.8529,6.2725,,4.9562,21.8871,,,1.8685
2014/9/19,2.5676,0.8,-0.6725,-1.2987,-0.5043,-1.3399,,2.4158,1.1055,,,2.7747,9.8008,1.1866,0.3411,3.8952,1.6369,0.5722,,5.8534,2.8083,,,6.9753,6679825378,2082980683,13279936836,3218283658,1958595116,3162940000,,2279513043,840574647.7,,,2170174767,270.849,-12.4059,-61.2242,-25.407,-13.6082,41.641,,84.3199,190.2193,,,159.2017,3.9497,2.6959,4.3347,2.2322,5.8572,10.0664,,3.7396,4.5844,,,3.9232,3.8579,3.0559,2.8575,1.8425,7.8133,6.1885,,5.0759,22.129,,,1.9204
2014/9/22,-3.5573,-1.5873,-1.9634,-3.6842,-4.4171,-3.6343,,-1.5011,0.6958,,,-0.6479,5.1357,1.2732,0.3407,2.9784,1.5115,0.8012,,1.9019,3.4775,,,3.403,6442203131,2049917497,13019193323,3099715312,1872082225,3047990000,,2245295906,846423576.6,,,2156113159,261.2141,-12.209,-60.0221,-24.471,-13.0071,40.1276,,83.0542,191.5429,,,158.1702,3.8092,2.6531,4.2496,2.15,5.5984,9.7006,,3.6835,4.6163,,,3.8977,3.7207,3.0074,2.8014,1.7746,7.4682,5.9636,,4.9997,22.283,,,1.9079
2014/9/23,1.3661,0.4032,0.2072,0.6831,0.1515,0.0397,,3.6284,2.8134,,,-1.5217,6.9013,0.9899,0.22,2.4358,0.9591,0.6368,,3.2669,4.0373,,,5.4767,6530211371,2058183294,13046166790,3120888231,1874918713,3049200000,,2326765279,870237073.1,,,2123302742,264.7826,-12.2582,-60.1465,-24.6381,-13.0268,40.1436,,86.0678,196.9319,,,155.7632,3.8613,2.6638,4.2584,2.1646,5.6069,9.7044,,3.8171,4.7462,,,3.8384,3.7715,3.0195,2.8072,1.7867,7.4795,5.9659,,5.1811,22.9099,,,1.8789
2014/9/24,-0.1348,0.502,0.827,2.7137,-0.1513,0.2579,,0.9104,0.5761,,,-0.883,5.0923,1.4093,0.3495,3.3021,1.5561,0.9966,,2.4863,3.7476,,,4.2036,6521410547,2068515539,13154060657,3205579906,1872082225,3057065000,,2347947315,875250440.8,,,2104553931,264.4257,-12.3198,-60.6439,-25.3067,-13.0071,40.2471,,86.8513,198.0664,,,154.3878,3.8561,2.6772,4.2936,2.2234,5.5984,9.7294,,3.8519,4.7735,,,3.8045,3.7664,3.0347,2.8305,1.8352,7.4682,5.9813,,5.2283,23.0419,,,1.8623
2014/9/25,0.6748,0.6993,0.2734,-0.2642,0.6818,0.5145,,-1.2491,1.3365,,,-2.1158,5.2916,1.8185,0.3163,2.4674,1.2292,0.8893,,4.1941,5.1915,,,4.4678,6565414667,2082980683,13190025280,3197110739,1884846422,3072795000,,2318618341,886948298.7,,,2060025508,266.21,-12.4059,-60.8097,-25.2399,-13.0958,40.4542,,85.7664,200.7136,,,151.1213,3.8821,2.6959,4.3053,2.2175,5.6366,9.7795,,3.8038,4.8373,,,3.724,3.7918,3.0559,2.8382,1.8304,7.5191,6.0121,,5.163,23.3499,,,1.8229
2014/9/26,2.5469,1.2897,1.3633,6.2252,0.0752,-0.5316,,3.9353,0.8008,,,1.2514,8.675,2.0214,0.4952,4.5368,1.5135,1.045,,5.1855,3.2308,,,4.0609,6732630322,2109844521,13369848392,3396136176,1886264666,3056460000,,2409864039,894050569.6,,,2085805121,272.9901,-12.5659,-61.6388,-26.8111,-13.1056,40.2392,,89.1416,202.3208,,,153.0125,3.981,2.7307,4.364,2.3556,5.6409,9.7275,,3.9535,4.8761,,,3.7706,3.8884,3.0953,2.8769,1.9443,7.5248,5.9802,,5.3661,23.5368,,,1.8457
2014/9/29,0.5229,-0.3918,-1.0087,-1.2469,0,5.1069,,4.1244,0.4673,,,5.618,6.3592,3.0975,0.5046,3.7069,,2.1088,,5.8835,3.5577,,,5.6205,6767833618,2101578725,13234981058,3353790338,1886264666,3212550000,,2509256673,898228376,,,2202985184,274.4175,-12.5167,-61.017,-26.4768,-13.1056,42.2941,,92.8182,203.2662,,,161.6087,4.0018,2.72,4.32,2.3262,5.6409,10.2243,,4.1165,4.8989,,,3.9825,3.9087,3.0832,2.8479,1.9201,7.5248,6.2856,,5.5875,23.6468,,,1.9494
2014/9/30,-4.6814,1.0816,-0.2717,0.1263,0,3.5217,,-1.1688,-0.0465,,,-1.0638,9.4116,2.111,0.4091,1.8642,,1.6415,,3.8788,2.6278,,,2.5293,6451003955,2124309665,13199016435,3358024922,1886264666,3325685000,,2479927699,897810595.4,,,2179549172,261.5709,-12.6521,-60.8512,-26.5102,-13.1056,43.7836,,91.7333,203.1717,,,159.8894,3.8144,2.7494,4.3083,2.3291,5.6409,10.5843,,4.0684,4.8966,,,3.9401,3.7258,3.1165,2.8401,1.9225,7.5248,6.5069,,5.5222,23.6358,,,1.9287
2014/10/8,0.6821,-0.5837,3.6104,1.3871,0,-0.855,,0.3942,0.9307,,,-1.1828,3.6391,1.6636,0.7,2.5282,,0.7266,,2.3404,2.9834,,,2.8808,6495008075,2111910970,13675547683,3404605343,1886264666,3297250000,,2489704024,906166208.2,,,2153769558,263.3552,-12.5782,-63.0481,-26.878,-13.1056,43.4092,,92.0949,205.0625,,,157.9983,3.8405,2.7334,4.4638,2.3614,5.6409,10.4939,,4.0844,4.9422,,,3.8935,3.7512,3.0983,2.9427,1.9492,7.5248,6.4513,,5.5439,23.8558,,,1.9058
2014/10/9,-0.271,-0.0978,-2.3669,2.1144,0,0.1651,,-1.3089,-0.3688,,,-2.3939,3.3383,1.9458,0.7366,2.3979,,0.6671,,3.1259,3.1217,,,4.7299,6477406427,2109844521,13351866081,3476593267,1886264666,3302695000,,2457116275,902823963,,,2102210330,262.6415,-12.5659,-61.5559,-27.4463,-13.1056,43.4809,,90.8895,204.3062,,,154.2159,3.8301,2.7307,4.3582,2.4114,5.6409,10.5112,,4.031,4.9239,,,3.8003,3.741,3.0953,2.873,1.9904,7.5248,6.4619,,5.4714,23.7678,,,1.8602
2014/10/10,-1.2228,1.0774,-2.8283,-4.0195,0,-2.1432,,-2.3873,0.509,,,-2.3411,2.9047,1.9976,0.7103,2.3055,,0.9136,,2.7483,3.6127,,,3.7549,6398199012,2132575461,12974237545,3336852003,1886264666,3231910000,,2398458326,907419550.1,,,2052994704,259.4298,-12.7013,-59.8149,-26.3431,-13.1056,42.549,,88.7197,205.3461,,,150.6055,3.7832,2.7601,4.2349,2.3144,5.6409,10.2859,,3.9347,4.949,,,3.7113,3.6953,3.1287,2.7918,1.9104,7.5248,6.3234,,5.3407,23.8888,,,1.8167
2014/10/13,-1.3755,3.1977,-2.2869,-2.665,0,-4.9045,,0.3397,-1.4733,,,1.5982,2.7732,4.2165,0.5643,3.3121,,1.6423,,1.7362,2.8718,,,2.2744,6310190772,2200768281,12677529410,3247925744,1886264666,3073400000,,2406605264,894050569.6,,,2085805121,255.8613,-13.1074,-58.447,-25.641,-13.1056,40.4622,,89.0211,202.3208,,,153.0125,3.7312,2.8484,4.138,2.2528,5.6409,9.7814,,3.9481,4.8761,,,3.7706,3.6444,3.2287,2.7279,1.8595,7.5248,6.0133,,5.3589,23.5368,,,1.8457
2014/10/14,0.5579,-2.6291,0.3546,-0.3911,0,1.5945,,-1.4218,-0.0467,,,-2.9213,2.4519,2.5453,0.3092,2.3341,,0.7756,,1.9685,2.4925,,,3.3263,6345394068,2142907706,12722485188,3235221993,1886264666,3122405000,,2372388127,893632789,,,2024871489,257.2887,-12.7628,-58.6542,-25.5408,-13.1056,41.1073,,87.7554,202.2262,,,148.5424,3.752,2.7735,4.1527,2.2439,5.6409,9.9374,,3.892,4.8738,,,3.6605,3.6648,3.1438,2.7376,1.8522,7.5248,6.1092,,5.2827,23.5258,,,1.7918
2014/10/15,2.0804,-2.7001,0.9894,2.8796,0,-1.6276,,0.9615,-0.0468,,,1.8519,3.4479,2.5435,0.2039,2.0743,,0.8061,,1.7185,2.134,,,2.3986,6477406427,2085047132,12848361367,3328382835,1886264666,3071585000,,2395199552,893215008.3,,,2062369109,262.6415,-12.4182,-59.2346,-26.2762,-13.1056,40.4383,,88.5992,202.1317,,,151.2932,3.8301,2.6986,4.1938,2.3086,5.6409,9.7756,,3.9294,4.8715,,,3.7283,3.741,3.0589,2.7647,1.9055,7.5248,6.0097,,5.3335,23.5148,,,1.825
2014/10/16,1.3587,-1.8831,-2.5892,-3.3079,0,-3.0136,,-2.517,0.8887,,,-0.6818,5.6947,2.8674,0.386,1.8086,,1.8425,,1.4696,4.403,,,2.3159,6565414667,2045784599,12515688609,3218283658,1886264666,2979020000,,2334912216,901152840.5,,,2048307501,266.21,-12.1844,-57.7008,-25.407,-13.1056,39.2196,,86.3691,203.928,,,150.2617,3.8821,2.6478,4.0852,2.2322,5.6409,9.481,,3.8305,4.9148,,,3.7029,3.7918,3.0013,2.6931,1.8425,7.5248,5.8286,,5.1992,23.7238,,,1.8125
2014/10/17,5.8981,-1.7172,-0.7184,-2.8947,0,-1.0967,,-2.4424,-2.6426,,,-0.5721,17.738,2.1094,0.2717,1.6766,,0.9626,,1.8729,4.1193,,,2.322,6952650921,2010654965,12425777053,3125122815,1886264666,2946350000,,2277883655,877339344,,,2036589495,281.9114,-11.9752,-57.2863,-24.6716,-13.1056,38.7895,,84.2596,198.5391,,,149.4021,4.1111,2.6023,4.0559,2.1676,5.6409,9.3771,,3.7369,4.7849,,,3.6817,4.0155,2.9498,2.6738,1.7891,7.5248,5.7647,,5.0723,23.0969,,,1.8022
2014/10/20,-0.8861,0.8222,3.1114,2.0325,0,1.848,,2.289,7.5238,,,1.0357,9.6237,0.9994,0.3035,1.5203,,1.6703,,1.4175,8.5487,,,1.3006,6891045153,2027186557,12812396744,3188641571,1886264666,3000800000,,2330024054,943348685.1,,,2057681906,279.4134,-12.0736,-59.0687,-25.173,-13.1056,39.5064,,86.1883,213.4768,,,150.9494,4.0746,2.6237,4.1821,2.2116,5.6409,9.5504,,3.8225,5.1449,,,3.7198,3.9799,2.974,2.7569,1.8255,7.5248,5.8713,,5.1884,24.8347,,,1.8208
2014/10/21,-4.7254,-1.2232,2.807,0.7968,0,0.7056,,-0.8392,1.4172,,,-1.0251,7.3275,1.5689,0.4675,1.9177,,1.0904,,0.8999,6.2183,,,1.0914,6565414667,2002389168,13172042969,3214049074,1886264666,3021975000,,2310471404,956717665.6,,,2036589495,266.21,-11.9259,-60.7268,-25.3736,-13.1056,39.7851,,85.4651,216.5021,,,149.4021,3.8821,2.5916,4.2995,2.2293,5.6409,9.6178,,3.7904,5.2179,,,3.6817,3.7918,2.9377,2.8343,1.8401,7.5248,5.9127,,5.1448,25.1866,,,1.8022
2014/10/22,-3.6193,-3.3024,-3.0034,-2.635,0,0.1001,,-2.6798,-1.7467,,,-4.1427,4.8271,2.0957,0.2853,2.1444,,0.6021,,1.2753,3.7508,,,2.4448,6327792420,1936262797,12776432122,3129357399,1886264666,3025000000,,2248554681,940006440,,,1952219850,256.575,-11.5321,-58.9029,-24.705,-13.1056,39.825,,83.1748,212.7204,,,143.2128,3.7416,2.506,4.1703,2.1705,5.6409,9.6274,,3.6888,5.1267,,,3.5291,3.6546,2.8406,2.7492,1.7916,7.5248,5.9186,,5.007,24.7467,,,1.7275
2014/10/23,1.1127,-3.9488,-1.1963,-2.571,0,-3.7,,-0.4348,-4.4444,,,-1.8007,3.4951,2.1742,0.1864,1.6109,,1.0362,,1.2709,4.0613,,,1.5286,6398199012,1859804181,12623582476,3048900307,1886264666,2913075000,,2238778356,898228376,,,1917065831,259.4298,-11.0767,-58.1983,-24.0698,-13.1056,38.3514,,82.8131,203.2662,,,140.6339,3.7832,2.4071,4.1204,2.1147,5.6409,9.2712,,3.6728,4.8989,,,3.4656,3.6953,2.7285,2.7163,1.7455,7.5248,5.6996,,4.9852,23.6468,,,1.6964
2014/10/24,-2.6135,1.3333,-0.0712,0,0,4.4237,,0.1456,-0.093,,,0.489,2.7333,1.0048,0.1743,1.204,,0.66,,0.9504,1.8833,,,0.8113,6230983357,1884601570,12614591321,3048900307,1886264666,3041940000,,2242037131,897392814.7,,,1926440236,252.6497,-11.2244,-58.1568,-24.0698,-13.1056,40.048,,82.9337,203.0771,,,141.3216,3.6843,2.4392,4.1175,2.1147,5.6409,9.6813,,3.6781,4.8943,,,3.4825,3.5987,2.7649,2.7144,1.7455,7.5248,5.9517,,4.9924,23.6248,,,1.7047
2014/10/27,1.8362,1.3158,2.6372,-0.4167,0,-0.4773,,1.0174,0.9311,,,0.7299,2.462,0.8838,0.2171,1.0508,,1.3411,,0.9352,1.4746,,,0.9064,6345394068,1909398959,12947264078,3036196556,1886264666,3027420000,,2264848556,905748427.5,,,1940501843,257.2887,-11.3721,-59.6905,-23.9695,-13.1056,39.8568,,83.7775,204.968,,,142.3532,3.752,2.4713,4.2261,2.1059,5.6409,9.6351,,3.7156,4.9399,,,3.508,3.6648,2.8012,2.786,1.7382,7.5248,5.9233,,5.0432,23.8448,,,1.7171
2014/10/28,1.5257,3.355,4.0972,4.463,0,8.8729,,2.1583,2.583,,,2.4155,3.0213,1.0479,0.6974,1.8183,,2.0431,,1.5009,2.4023,,,0.9322,6442203131,1973458881,13477742259,3171703236,1886264666,3296040000,,2313730179,929144143.4,,,1987373868,261.2141,-11.7536,-62.1362,-25.0393,-13.1056,43.3933,,85.5856,210.2623,,,145.7916,3.8092,2.5542,4.3992,2.1999,5.6409,10.49,,3.7957,5.0675,,,3.5927,3.7207,2.8952,2.9001,1.8158,7.5248,6.4489,,5.1521,24.4607,,,1.7586
2014/10/29,0.4098,0.3141,0.467,1.7356,0,-2.7166,,1.2676,0.8543,,,1.1792,3.8355,1.6494,0.5153,2.0158,,1.8062,,1.8492,3.0539,,,1.6388,6468605603,1979658228,13540680349,3226752825,1886264666,3206500000,,2343059153,937081975.5,,,2010809881,262.2846,-11.7905,-62.4263,-25.4739,-13.1056,42.2145,,86.6705,212.0586,,,147.5109,3.8248,2.5622,4.4198,2.2381,5.6409,10.205,,3.8439,5.1108,,,3.6351,3.7359,2.9043,2.9137,1.8473,7.5248,6.2737,,5.2174,24.6697,,,1.7793
2014/10/30,-0.1361,-1.1482,-0.7304,-1.0499,0,0.1321,,-1.2517,5.35,,,0.3497,3.5309,1.776,0.3632,2.2197,,0.8048,,1.3839,7.014,,,1.5763,6459804779,1956927288,13441777637,3192876155,1886264666,3210735000,,2313730179,987215652.3,,,2017840685,261.9278,-11.6552,-61.9704,-25.2065,-13.1056,42.2702,,85.5856,223.4037,,,148.0267,3.8196,2.5328,4.3875,2.2146,5.6409,10.2185,,3.7957,5.3842,,,3.6478,3.7308,2.871,2.8924,1.8279,7.5248,6.282,,5.1521,25.9895,,,1.7856
