ÈÕÆÚ,000009.SZ,000409.SZ,000632.SZ,000638.SZ,000652.SZ,000839.SZ,300012.SZ,300688.SZ,600051.SH,600070.SH,600083.SH,600128.SH,600139.SH,600149.SH,600175.SH,600212.SH,600234.SH,600281.SH,600382.SH,600556.SH,600603.SH,600620.SH,600624.SH,600730.SH,600747.SH,600770.SH,600784.SH,600805.SH,600811.SH,600817.SH,600818.SH,603060.SH,603183.SH,900915.SH
2018/10/29,3.3,3.98,3.57,4.31,2.6319,3.05,6.06,24.8871,5.2029,5.8135,15.25,5.26,3.33,4.62,2.2,3.29,6.57,3.47,5.8118,3.19,4.0232,4.9395,4.121,3.8324,1.28,4.4,4.2416,4.66,3.78,6.1,9.2541,10.9027,13.5491,0.6166
2018/10/30,3.3166,3.99,3.61,4.33,2.7111,3.09,6.0998,25.2576,5.3298,5.8531,15.5,5.35,3.35,4.69,2.24,3.37,6.58,3.51,5.9418,3.23,4.089,5.0192,4.1908,3.8721,1.32,4.44,4.2416,4.74,3.8,6.23,9.5526,11.1008,13.613,0.6216
2018/10/31,3.3416,4.04,3.69,4.44,2.7309,3.11,6.2294,26.7894,5.3493,6.0116,15.65,5.5,3.39,4.75,2.28,3.53,6.72,3.58,6.0182,3.38,4.1548,5.1785,4.2606,3.9714,1.33,4.47,4.6708,4.78,3.86,6.52,9.3834,11.2353,13.8471,0.6295
2018/11/1,3.3499,4.04,3.7,4.4,2.7309,3.26,6.0998,27.7869,5.3591,6.0116,15.73,5.52,3.38,4.71,2.27,3.48,6.67,3.58,6.0718,3.28,4.0984,5.1686,4.2507,3.9714,1.3,4.59,4.6508,4.77,3.92,6.34,9.7118,11.3202,13.84,0.6403
2018/11/2,3.4413,4.02,3.79,4.59,2.7704,3.3,6.3291,27.8296,5.4762,6.071,16.2,6.07,3.46,4.89,2.32,3.57,6.73,3.67,6.2629,3.31,4.3428,5.308,4.3904,4.0509,1.32,4.67,4.6907,4.85,4.01,6.66,9.7416,11.497,14.1521,0.6522
2018/11/5,3.566,4.16,3.85,4.73,2.8199,3.34,6.3191,30.6155,5.5153,6.0215,17.18,6.68,3.51,5,2.36,3.79,6.95,3.68,6.3929,3.43,4.4556,5.4574,4.8294,4.2891,1.36,5.01,4.9502,5.03,4.02,6.66,10.1297,11.6032,14.2727,0.667
2018/11/6,3.6658,4.09,3.88,4.79,2.8199,3.41,6.339,33.6791,5.6714,5.9819,17.35,7.35,3.48,5.13,2.33,3.59,6.76,3.65,6.37,3.34,4.3898,6.0051,5.3083,4.4778,1.33,5.44,5.4492,5.05,4.05,6.38,10.8262,11.5819,14.0315,0.6828
2018/11/7,3.5826,4.11,3.83,5.27,2.7803,3.36,6.2294,37.0492,5.5738,6.0809,17.33,8.09,3.53,5.27,2.34,3.51,6.75,3.64,6.37,3.29,4.371,5.776,5.5179,4.2891,1.35,5.05,5.1598,4.97,4.02,6.45,10.4183,11.4829,13.7052,0.67
2018/11/8,3.566,4.22,3.93,5.8,2.8001,3.36,6.0799,35.5815,5.5934,6.0314,17.34,8.9,3.57,5.33,2.38,3.7,6.78,3.74,6.37,3.33,4.2394,5.9254,6.0667,4.7161,1.4,5.01,5.0799,5,3.98,6.77,10.5078,11.3697,13.4215,0.6779
2018/11/9,3.566,4.43,4.05,6.38,2.8694,3.31,6.04,35.211,5.5641,5.9819,17.31,9.79,3.54,5.33,2.37,4.07,6.89,3.67,6.3471,3.35,4.1736,5.8955,6.6753,5.1926,1.39,5.05,5.0799,4.99,3.94,7.11,10.3984,11.3768,13.2015,0.665
2018/11/12,3.699,4.65,4.46,7.02,2.9288,3.47,6.339,35.6242,5.7691,6.3681,17.5,10.77,3.68,5.42,2.48,4.48,7.23,3.81,6.6606,3.52,4.277,5.9951,6.6654,5.0934,1.46,5.24,5.2795,5.16,4.09,7.47,10.9954,11.6668,13.5208,0.6897
2018/11/13,3.7904,4.67,4.63,7.72,3.0178,3.67,6.6679,34.9972,5.8667,6.2889,18.99,11.85,3.82,5.68,2.58,4.93,7.52,3.88,6.8059,3.63,4.3052,6.1345,6.5357,5.0338,1.53,5.2,5.2895,5.21,4.11,7.76,10.7267,12.1196,13.6697,0.7065
2018/11/14,3.7904,4.58,4.5,7.06,3.0475,3.65,6.5782,36.2298,5.896,6.5365,18.55,12.12,3.75,5.46,2.53,4.58,7.55,3.9,6.8212,3.53,4.23,6.254,6.9348,5.1231,1.5,5.72,5.3294,5.17,4.09,7.52,10.8561,12.2258,13.4995,0.7223
2018/11/15,4.1728,4.51,4.46,6.65,3.2652,3.73,6.6281,39.8564,5.9545,6.7642,18.34,12.37,3.77,5.38,2.65,4.69,7.24,3.92,6.8594,3.62,4.2676,6.3736,7.3838,5.6394,1.51,5.94,5.579,5.23,4.11,7.37,11.7616,12.3319,14.2231,0.7945
2018/11/16,4.5884,4.64,4.39,6.68,3.3443,3.72,6.4786,40.4406,6.1107,7.4377,18.3,13.24,3.77,5.38,2.63,4.68,7.27,3.93,6.9435,3.8,4.465,6.8516,8.1222,5.7387,1.53,6.14,5.9382,5.3,4.19,7.74,11.891,12.5017,14.1308,0.8152
2018/11/19,4.4721,4.7,4.4,7.35,3.6807,3.67,6.5085,39.1154,6.0912,7.0019,18.36,13.15,3.73,5.57,2.59,4.62,7.17,4.06,7.0124,3.82,4.512,6.7918,7.6831,5.5997,1.47,5.94,6.3275,5.34,4.15,7.93,11.3138,12.5654,14.6558,0.7856
2018/11/20,4.2476,4.57,4.21,6.62,4.0468,3.64,6.5583,35.2039,5.9936,6.8336,18.36,11.84,3.58,5.46,2.48,4.36,7.18,3.85,6.8441,3.82,4.5026,6.6624,7.1842,5.1926,1.45,5.66,5.6987,5.16,4,7.71,10.7765,12.1409,13.9606,0.7629
2018/11/21,4.2393,4.69,4.28,6.22,3.8292,3.79,6.4686,35.7596,6.0424,6.8336,18.45,10.66,3.94,5.5,2.5,4.46,7.4,3.92,6.8747,3.78,4.7752,6.7121,7.2641,5.2621,1.48,5.75,5.7087,5.24,4,7.8,11.1944,12.6008,13.8755,0.7698
2018/11/22,4.2726,4.66,4.38,6.14,3.7104,3.72,6.658,35.3392,6.0326,6.7147,18.42,10.87,3.82,5.53,2.5,4.37,7.45,3.89,6.8212,3.69,4.5684,6.5827,7.1343,5.1827,1.51,5.63,5.549,5.19,3.99,8.19,11.0054,12.5159,14.0173,0.7797
2018/11/23,3.9816,4.56,4.19,5.78,3.5323,3.51,6.2693,32.1972,5.7398,6.2592,18.28,10.25,3.5,5.29,2.35,3.95,7.28,3.68,6.5841,3.51,4.371,6.264,6.4359,4.8948,1.43,5.19,5.3294,4.97,3.81,7.78,10.6571,12.1409,13.237,0.7401
2018/11/26,3.9899,4.63,4.61,5.78,3.562,3.53,6.1397,32.2328,5.7203,6.279,18.17,10.53,3.42,5.26,2.32,3.97,7.25,3.69,6.5841,3.44,4.3146,6.3138,6.6853,4.9444,1.38,5.24,5.4692,4.97,3.78,7.42,10.6571,12.1409,13.1945,0.7352
2018/11/27,4.0897,4.68,4.44,5.74,3.5521,3.58,6.2095,32.4109,5.7691,6.9029,18.19,10.78,3.43,5.21,2.35,4.05,7.34,3.72,6.6529,3.46,4.2582,6.4233,6.6853,4.9643,1.39,5.4,5.4392,5.04,3.78,7.6,10.8362,12.2824,13.3009,0.7411
2018/11/28,4.0564,4.91,4.39,5.7,3.3641,3.94,6.1596,31.8908,5.7788,7.0713,18.35,9.8,3.48,5.26,2.43,4.05,7.25,3.74,6.7676,3.55,4.2958,6.4831,6.5855,4.9643,1.41,5.36,5.3793,5.09,3.82,7.98,10.7566,12.8413,13.3931,0.7431
2018/11/29,3.8985,4.91,4.1,5.41,3.2157,3.78,6.0101,31.6343,5.6812,6.9821,17.96,9.55,3.41,5.17,2.34,3.9,7.27,3.64,6.5994,3.49,4.1642,6.1744,6.2164,4.7856,1.36,5.15,5.1997,5.06,3.78,8.26,10.3586,12.5937,12.8681,0.7411
2018/11/30,3.965,4.89,4.39,5.54,3.2256,3.82,6.1497,31.1641,5.6714,7.1406,17.28,9.45,3.5,5.34,2.37,3.9,7.3,3.74,6.5382,3.66,4.2582,6.274,6.1265,4.865,1.36,5.27,5.2197,5.07,3.8,8.46,10.2193,12.7918,13.0455,0.7372
2018/12/3,4.0814,5.13,4.65,5.76,3.2553,3.9,6.2593,32.2613,5.8374,7.309,17.26,9.75,3.61,5.44,2.46,4.03,7.38,3.86,6.9282,3.84,4.3428,6.274,6.2164,4.9941,1.4,5.58,5.3993,5.18,3.88,8.38,10.8561,13.3083,13.3647,0.7737
2018/12/4,4.1728,5.2,4.54,5.88,3.3047,3.9,6.7477,34.698,5.8764,7.299,17.36,9.73,3.6,5.46,2.48,4.16,7.75,3.88,6.89,4.03,4.3616,6.3736,6.356,5.0735,1.41,5.55,5.5191,5.21,3.88,8.38,11.9407,13.3719,13.4924,0.8508
2018/12/5,4.098,5.18,4.38,5.56,3.6313,3.83,6.6779,33.1661,5.8179,6.9821,17.44,8.76,3.58,5.41,2.52,4.01,8.11,4.27,6.8135,4.23,4.2676,6.1146,5.7374,4.8849,1.46,5.38,5.4891,5.14,3.87,8.65,13.1348,14.037,13.2654,0.8903
2018/12/6,3.965,5.12,4.3,5.77,3.3839,3.69,6.5085,31.7056,5.7691,6.9524,17.2,8.61,3.46,5.31,2.45,3.96,7.7,4,6.6224,4.44,4.1454,6.1047,5.7873,4.8749,1.43,5.28,5.2995,5.1,3.8,8.6,13.4134,14.0582,12.9675,0.8281
2018/12/7,3.9733,5.2,4.26,5.71,3.2949,3.67,6.4885,31.3493,5.7203,7.3189,17.15,8.48,3.45,5.33,2.47,3.94,7.69,3.89,6.7141,4.66,4.1078,6.0748,5.7274,4.8253,1.46,5.33,5.4292,5.06,3.78,8.71,12.1198,14.1219,13.2654,0.7925
2018/12/10,3.9068,5.46,4.16,5.49,3.2058,3.62,6.5085,31.962,5.6226,7.1604,17.14,8.54,3.38,5.33,2.41,3.83,7.99,3.77,6.5918,4.89,4.1454,5.9652,5.7374,4.7756,1.44,5.21,5.6488,5.05,3.77,9.15,11.5427,13.9662,13.2228,0.7955
2018/12/11,3.9068,5.56,4.21,5.49,3.2157,3.74,6.5683,31.7768,5.6617,7.0812,17.15,8.6,3.4,5.56,2.43,3.93,8.24,3.81,6.5382,5.13,4.277,5.8756,5.8272,4.7856,1.43,5.25,5.6089,5.07,3.78,8.69,11.5327,14.1148,13.613,0.8063
2018/12/12,3.9567,5.59,4.18,5.68,3.2355,3.68,6.5583,31.8196,5.6617,7.0118,17.52,8.65,3.4,5.49,2.41,3.99,8.13,3.87,6.5382,5.39,4.2864,5.9553,5.937,4.8054,1.4,5.25,5.6788,5.06,3.78,8.34,11.5427,13.9733,13.5633,0.8093
2018/12/13,4.0066,5.87,4.17,5.66,3.2256,3.72,6.6779,31.7341,5.7105,7.0118,17.68,8.47,3.43,5.5,2.41,4,8.22,3.81,6.5918,5.66,4.3616,5.9852,5.8472,4.8352,1.4,5.26,5.6688,5.1,3.82,8.14,11.4432,14.3059,13.8826,0.8093
2018/12/14,3.8237,6.08,4.03,5.41,3.0871,3.57,6.4487,29.903,5.4762,6.8732,17.55,8.17,3.3,5.46,2.32,3.9,8.19,3.7,6.3318,5.94,4.1736,5.7362,5.448,4.6069,1.34,4.98,5.4792,5,3.76,8.1,11.0551,13.9309,13.6414,0.8024
2018/12/17,3.8736,5.91,3.93,5.56,3.186,3.59,6.2194,30.7437,5.4274,6.9623,17.47,8.39,3.2,5.36,2.31,3.96,8.09,3.7,6.4159,6.24,4.2488,5.786,5.7773,4.7856,1.35,5.06,5.4492,4.96,3.76,7.94,11.1049,13.6974,14.3011,0.8034
2018/12/18,3.8569,6.01,3.94,5.66,3.1464,3.54,6.3988,30.7793,5.3591,7.0118,17.38,8.56,3.19,5.36,2.27,4.17,8.02,3.71,6.3318,6.1,4.2206,5.5868,5.8372,4.7359,1.36,4.98,5.3394,4.86,3.76,8.06,10.9258,13.7964,13.6201,0.8014
2018/12/19,3.7904,5.99,3.92,5.74,3.1563,3.45,6.1895,30.3233,5.3396,6.6553,17.45,8.56,3.2,5.34,2.24,4.39,7.85,3.68,6.3318,6.41,4.2018,5.5171,5.8372,4.7856,1.35,4.93,5.3594,4.83,3.75,8.05,10.876,13.5417,13.1235,0.7994
2018/12/20,3.8237,5.7,3.94,5.99,3.2256,3.49,6.1995,30.8007,5.4079,6.6949,17.3,8.82,3.21,5.28,2.25,4.3,7.93,3.75,6.3088,6.73,4.1924,5.537,5.9569,4.8849,1.39,5.01,5.3793,4.82,3.75,8.03,10.9656,13.853,13.1661,0.8063
2018/12/21,3.7489,5.42,3.86,5.83,3.1069,3.44,6.2493,29.9243,5.3688,6.6355,17.13,8.43,3.28,5.02,2.22,4.26,8.01,3.68,6.2324,6.39,4.042,5.547,5.7474,4.8253,1.36,4.95,5.3993,4.8,3.72,7.86,10.6471,13.4073,12.9675,0.7965
2018/12/24,3.7988,5.53,3.87,5.6,3.0871,3.51,6.339,29.9671,5.3884,6.6949,16.72,8.47,3.18,4.91,2.23,4.35,8.02,3.69,6.24,6.07,4.0702,5.6067,5.7075,4.8451,1.34,5.02,5.2795,4.78,3.73,7.47,10.8262,13.7328,13.1519,0.7826
2018/12/25,3.6575,5.72,3.82,5.28,3.0079,3.54,6.3789,29.96,5.3005,6.4572,16.78,8.6,3.05,4.76,2.15,4.19,8.09,3.63,6.1788,5.87,3.948,5.5271,5.7873,4.7657,1.3,4.88,5.1099,4.71,3.67,7.1,10.9656,13.6762,12.9462,0.7737
2018/12/26,3.6907,5.7,3.84,5.81,3.0673,3.52,6.349,30.9717,5.3005,6.4572,17,9.02,3.05,4.73,2.13,4.23,8.13,3.62,5.9647,6.16,3.9292,5.4275,6.1764,4.9246,1.3,5.04,5.2396,4.69,3.68,7.22,10.8561,13.4427,13.0455,0.7717
2018/12/27,3.5743,5.59,3.72,5.68,2.9485,3.42,6.3889,29.2974,5.2517,6.1403,17.05,8.12,3,4.6,2.15,4.17,7.85,3.56,5.8882,5.92,3.7788,5.2681,5.8771,4.8451,1.28,4.78,5.0001,4.62,3.67,6.89,10.5476,13.5417,12.6979,0.7708
2018/12/28,3.5826,5.66,3.86,5.55,2.9782,3.37,6.5284,28.4281,5.2615,6.4572,18,7.92,3.03,4.77,2.2,3.9,7.89,3.58,5.9035,6.22,3.8352,5.3777,6.0367,4.8451,1.3,4.71,5.05,4.6,3.66,7.02,10.5476,13.7964,12.705,0.754
2019/1/2,3.5743,5.46,3.92,5.77,2.9881,3.4,6.4686,28.0719,5.281,6.4176,17.09,8.06,3.09,4.89,2.16,4.13,7.89,3.54,5.8882,6.27,3.8916,5.4275,6.1665,4.9146,1.3,4.72,5.05,4.6,3.65,7.15,10.4282,13.379,12.6199,0.7372
2019/1/3,3.5245,5.48,3.97,5.41,2.9683,3.45,6.1497,26.3263,5.3396,6.3087,16.95,8.17,3.1,4.78,2.15,4.21,7.66,3.51,5.8882,5.96,3.8352,5.4175,5.927,4.7856,1.3,4.74,5.03,4.65,3.65,7.08,10.9556,12.7281,12.0665,0.751
2019/1/4,3.6325,5.54,4.05,5.56,3.1069,3.56,6.2493,27.2953,5.4567,6.4869,17.1,8.45,3.17,5,2.2,4.38,7.7,3.59,5.98,5.93,3.9104,5.537,6.0567,4.8451,1.34,4.9,5.1797,4.81,3.72,7.14,11.1944,13.2163,12.2652,0.7767
2019/1/7,3.699,5.82,4.09,5.73,3.1464,3.66,6.2493,28.2001,5.5153,6.5959,17.06,8.54,3.23,5.04,2.27,4.4,7.93,3.67,6.0794,6.08,3.9668,5.547,6.2563,5.0536,1.36,5.13,5.2296,4.94,3.75,7.26,11.2641,13.6691,12.478,0.7797
2019/1/8,3.7572,5.94,4,6.3,3.2157,3.62,6.3191,28.1503,5.4957,6.4077,17,8.59,3.2,5.03,2.26,4.49,7.94,3.68,6.0488,6.03,3.9386,5.5071,6.2164,4.9841,1.36,5.08,5.2097,5,3.76,7.39,10.9556,13.7328,12.3574,0.7737
2019/1/9,3.7239,5.97,3.98,6.14,3.2949,3.59,6.3889,28.2785,5.5445,6.5662,16.95,8.76,3.32,5.03,2.27,4.36,8,3.7,6.0565,5.87,3.9574,5.5171,6.3062,4.9941,1.35,5.11,5.2396,4.99,3.78,7.39,11.5327,14.221,12.3148,0.8034
2019/1/10,3.699,6.27,3.96,6.1,3.1761,3.63,6.4188,27.68,5.5445,6.6058,16.93,8.31,3.21,5,2.25,4.33,7.68,3.71,6.1406,5.73,3.948,5.3478,6.1265,5.0139,1.35,5.15,5.1498,4.99,3.78,7.27,11.2641,14.0794,12.0665,0.7955
2019/1/11,3.7156,6.25,4.02,5.9,3.2058,3.66,6.2593,27.8154,5.5934,6.6751,16.8,8.22,3.24,5.12,2.31,4.46,7.73,3.76,6.11,5.85,4.0138,5.3179,6.1365,4.9841,1.37,5.21,5.1797,4.99,3.81,7.22,11.0452,13.9309,12.3503,0.7806
2019/1/14,3.7239,6.25,4.05,6,3.1662,3.59,6.5085,28.6347,5.6129,6.7048,17,8.41,3.24,5.06,2.34,4.38,7.84,3.89,6.0259,5.99,3.9198,5.1885,6.1365,4.9246,1.35,5.22,5.2795,4.99,3.8,7.2,11.0352,14.136,12.4212,0.7806
2019/1/15,3.7572,6.25,4.04,5.95,3.2751,3.61,6.5284,28.2643,5.6617,6.6751,16.87,7.96,3.26,5.13,2.31,4.38,7.84,3.89,6.1024,6,3.9856,5.3677,6.0467,4.9544,1.37,5.23,5.2795,5.04,3.81,7.25,11.1248,14.1643,12.4141,0.7806
2019/1/16,3.7073,5.94,3.99,6.15,3.3542,3.3,6.4287,28.7844,5.6714,6.5068,16.72,7.9,3.24,5.19,2.33,4.31,7.83,3.78,6.0488,6.3,4.0138,5.3279,6.0767,4.9146,1.37,5.29,5.2097,5,3.78,7.24,11.0551,14.0936,12.3716,0.7836
2019/1/17,3.6408,5.64,3.99,5.93,3.3641,3.24,6.2394,30.0312,5.6031,6.3978,16.72,8.06,3.17,5.19,2.56,4.18,7.78,3.85,6.0182,6.3,3.901,5.308,6.386,4.9941,1.39,5.18,5.07,4.97,3.78,7.19,10.6571,14.3483,12.1446,0.7698
2019/1/18,3.6824,5.36,3.98,5.76,3.2949,3.23,6.5982,29.1691,5.6714,6.4869,16.78,7.72,3.41,5.22,2.69,4.23,7.7,3.86,6.0259,6.62,3.9574,5.2781,6.1665,4.9345,1.38,5.17,5.0201,5.01,3.78,7.18,10.8262,14.5959,12.1942,0.7688
2019/1/21,3.699,5.19,4.03,5.81,3.2157,3.29,6.638,29.1905,5.6422,6.4572,16.78,7.81,3.32,5.22,2.55,4.23,7.68,3.83,6.0794,6.95,3.9762,5.2582,6.1864,4.8948,1.39,5.2,5.06,5.02,3.76,7.18,10.8859,15.4237,12.2439,0.7698
2019/1/22,3.566,4.93,3.93,5.62,3.1959,3.26,6.4885,29.048,5.5836,6.2988,16.52,7.69,3.65,5.05,2.44,4.13,7.58,3.82,5.98,7.06,3.9198,5.2084,6.1465,4.8054,1.37,5.11,5.03,4.95,3.69,7.16,10.7765,15.169,12.1162,0.7579
2019/1/23,3.566,4.68,3.91,5.78,3.2553,3.27,6.6779,28.5564,5.5934,6.279,16.75,7.84,3.84,5.22,2.5,4.06,7.55,3.86,5.9188,6.71,3.9104,5.1785,6.1565,4.7558,1.36,5.13,4.9302,4.98,3.65,7.16,10.7864,15.4096,11.9885,0.7569
2019/1/24,3.5743,4.45,3.92,5.65,3.3047,3.22,6.658,28.2144,5.6129,6.3186,16.65,7.94,3.67,5.16,2.43,4.18,7.55,3.86,5.9953,6.57,3.9198,5.2482,6.0168,4.7558,1.34,5.32,4.9302,4.99,3.65,7.19,10.6471,15.4945,12.1375,0.7559
2019/1/25,3.5577,4.23,3.85,5.5,3.2751,3.54,6.947,27.3523,5.5641,6.2394,16.6,7.62,3.44,5.16,2.33,4.04,7.62,3.81,5.9571,6.9,3.8822,5.1586,5.7075,4.6962,1.3,5.23,4.7905,4.95,3.65,7.14,10.5277,15.3813,12.102,0.7312
2019/1/28,3.5078,4.18,3.81,5.36,3.2454,3.48,6.9171,27.4021,5.6617,6.0611,16.56,7.41,3.36,5.08,2.22,3.99,7.62,3.75,5.9188,6.85,3.8822,5.2084,5.6576,4.6168,1.29,5.14,4.7606,4.92,3.63,7.18,10.3287,15.4945,11.8821,0.7312
2019/1/29,3.4829,4.16,3.72,5.07,3.2256,3.34,6.9171,26.255,5.4762,6.1799,16.62,6.96,3.25,4.94,2.19,3.79,7.43,3.59,5.7429,6.7,3.7412,5.7262,5.3882,4.4976,1.27,4.91,4.5709,4.82,3.63,6.97,10.2889,15.353,10.7684,0.7214
2019/1/30,3.4413,4.37,3.67,4.83,3.2553,3.29,6.9371,25.5996,5.3884,6.3285,16.45,6.77,3.12,4.83,2.14,3.62,7.25,3.63,5.7812,6.5,3.7882,5.7561,5.2185,4.4083,1.22,4.77,4.5111,4.62,3.62,6.96,9.7317,15.6855,10.1583,0.6917
2019/1/31,3.3831,4.56,3.6,4.52,3.0673,3.3,7.0965,23.4265,5.3005,6.1007,16.64,6.21,3.15,4.89,1.93,3.52,6.89,3.48,5.6435,6.18,3.7788,5.3777,5.0489,4.1998,1.17,4.72,4.4412,4.66,3.63,6.7,9.7217,15.7421,10.137,0.6591
2019/2/1,3.5245,4.45,3.72,4.77,3.1266,3.37,7.1763,24.7232,5.4079,6.4077,16.8,6.5,3.24,5.08,1.97,3.65,6.73,3.58,5.7659,6.26,3.8916,5.4076,5.2185,4.3586,1.22,4.91,4.6109,4.75,3.68,6.86,10.0202,15.735,10.3924,0.6828
2019/2/11,3.5993,4.47,3.79,5.25,3.186,3.44,7.4753,25.7919,5.525,6.477,17.1,6.83,3.36,5.16,2.06,3.79,6.88,3.66,6.0871,6.23,3.9574,5.5271,5.3782,4.4976,1.26,5.05,4.7007,4.84,3.71,7,10.1397,15.8058,10.6833,0.6947
2019/2/12,3.6575,4.47,3.85,5.2,3.2553,3.52,7.545,26.0556,5.6031,6.5563,17.15,6.91,3.39,5.28,2.13,3.81,6.95,3.72,6.1635,6.44,3.9762,5.5569,5.478,4.5969,1.27,5.08,4.7506,4.88,3.73,7.13,10.2193,16.485,10.7826,0.7164
2019/2/13,3.7904,4.39,3.93,5.27,3.3146,3.65,7.5251,26.7182,5.6714,6.6256,17.28,7.01,3.45,5.33,2.14,3.92,7.02,3.77,6.1865,6.45,4.0232,5.6565,5.6376,4.7061,1.28,5.26,4.7905,4.99,3.82,7.23,10.3586,16.6406,10.9244,0.7322
2019/2/14,3.7904,4.36,3.93,5.27,3.3146,3.62,7.3557,27.7726,5.6714,6.6157,17.25,7.08,3.47,5.29,2.15,3.92,6.99,3.76,6.2018,6.39,4.0608,5.6964,5.7873,4.8253,1.29,5.27,5.0999,4.96,3.8,7.22,10.7665,16.3718,10.9883,0.752
2019/2/15,3.8403,4.43,3.93,5.24,3.3245,3.64,7.3158,27.1813,5.6422,6.5365,16.99,7.13,3.48,5.28,2.16,3.9,6.86,3.79,6.1559,6.44,4.042,5.6067,5.7274,4.8352,1.31,5.44,5.0001,4.95,3.76,7.19,10.4581,16.1666,10.9103,0.7401
2019/2/18,3.9567,4.51,4.02,5.4,3.4136,3.75,7.5151,28.1431,5.8179,6.7048,17.11,7.38,3.59,5.38,2.23,4,7.15,3.87,6.3088,6.49,4.1736,5.7561,5.907,4.9146,1.34,5.64,5.1298,5.07,3.87,7.43,10.7267,16.485,11.2508,0.7559
2019/2/19,4.0648,4.55,4.06,5.46,3.5125,3.74,7.4354,28.5635,5.8276,6.6652,17.23,7.62,3.69,5.35,2.33,4.14,7.23,3.87,6.5688,6.37,4.1454,5.7362,6.0567,4.9544,1.34,5.59,5.2396,5.05,3.89,7.32,10.7665,16.1029,11.2153,0.753
2019/2/20,4.0066,4.78,4.07,5.77,3.4433,3.95,7.3158,28.136,5.896,6.6553,17.06,7.47,3.86,5.33,2.3,4.11,7.15,3.94,6.5535,6.42,4.136,5.7561,5.937,4.9643,1.34,5.53,5.1598,5.05,3.93,7.37,10.8859,16.2657,11.1727,0.752
2019/2/21,3.9899,4.76,4.07,5.62,3.4136,3.87,7.3158,28.2714,5.8179,6.5662,17.14,7.6,3.74,5.31,2.31,4.12,7.11,3.91,6.4465,6.33,4.136,5.7462,6.0367,4.9146,1.32,5.48,5.1498,5.24,3.92,7.28,10.9656,16.2091,11.1585,0.75
2019/2/22,4.1146,4.73,4.16,5.69,3.6807,4.26,7.8839,29.1477,5.8862,6.7543,17.14,8.36,3.76,5.38,2.37,4.18,7.1,3.97,6.5612,6.28,4.2206,5.8756,6.4758,5.143,1.35,5.81,5.3694,5.27,4,7.33,11.3238,16.4567,11.2366,0.7569
2019/2/25,4.3723,4.9,4.32,6.18,3.9974,4.6,8.0733,31.3422,6.14,7.4278,17.6,9.2,4,5.64,2.5,4.37,7.24,4.1,6.8594,6.47,4.418,6.1744,7.1244,5.4905,1.41,6.23,5.7885,5.53,4.23,7.65,11.7716,16.8104,11.8112,0.8103
2019/2/26,4.3141,4.91,4.35,5.92,3.8193,4.6,7.9238,31.2781,6.1595,8.1706,17.65,9.07,3.97,5.64,2.54,4.34,7.2,4.13,6.8671,6.79,4.3992,6.1843,6.9148,5.3515,1.41,6.04,5.569,5.43,4.19,7.56,11.6422,16.485,12.1091,0.8034
2019/2/27,4.3474,4.9,4.48,6.51,4.0369,4.77,7.7245,31.6699,6.14,7.715,17.97,9.98,3.97,5.89,2.61,4.36,7.27,4.09,6.8365,6.69,4.418,6.264,7.4137,5.5104,1.45,6.18,5.5889,5.42,4.16,7.74,11.5825,16.2374,12.556,0.7885
2019/2/28,4.2892,4.95,4.41,6.13,3.8489,4.61,8.0733,30.1167,6.2474,7.8834,17.62,10.15,3.96,6.13,2.67,4.42,7.18,4.06,6.8594,7.02,4.4086,6.4532,6.7053,5.4309,1.44,6.05,5.6089,5.38,4.1,7.92,11.7716,16.7326,12.3999,0.7905
2019/3/1,4.3889,4.96,4.46,6.2,3.8885,4.62,8.0833,30.188,6.3059,7.7546,18.03,9.73,3.94,6.1,2.61,4.32,7.2,4.12,6.8671,7.37,4.4368,6.513,6.7751,5.4409,1.45,6.03,5.5889,5.37,4.13,8.15,11.7317,16.7114,12.3787,0.7974
2019/3/4,4.4471,4.95,4.48,6.2,3.9974,4.76,8.2427,30.8434,6.3255,7.7546,18.47,10.12,4,6.09,2.63,4.4,7.23,4.06,6.9359,7.25,4.4838,6.5727,6.9348,5.4905,1.46,6.13,5.6189,5.4,4.16,8.05,11.8213,16.8317,12.4567,0.8123
2019/3/5,4.896,4.92,4.58,6.34,4.2051,5.24,8.3324,32.3183,6.4036,8.022,18.73,10.52,4.11,6.14,2.72,4.84,7.24,4.15,7.0047,7.37,4.5496,6.8018,7.4437,6.0366,1.48,6.74,5.8784,5.58,4.2,8.1,12.3188,17.0651,12.7121,0.831
2019/3/6,5.1703,5.12,4.69,6.4,4.2051,5.66,8.5517,32.8527,6.55,8.0913,18.55,10.3,4.25,6.26,2.88,4.93,7.45,4.24,7.1347,7.57,4.6718,6.8117,7.3738,6.0366,1.54,6.8,5.9881,5.72,4.27,8.25,13.0651,17.1288,12.7405,0.8844
2019/3/7,5.3449,5.25,4.74,6.52,4.2447,5.85,8.3723,36.1372,6.7159,8.4281,18.41,11.33,4.68,6.38,3.05,5.27,7.7,4.31,7.3335,7.47,4.7376,7.0308,7.3239,5.977,1.62,7.15,6.078,5.85,4.33,8.29,12.9457,17.0227,13.1448,0.8676
