ÈÕÆÚ,000708.SZ,000709.SZ,000717.SZ,000761.SZ,000778.SZ,000825.SZ,000898.SZ,000932.SZ,000959.SZ,002075.SZ,002110.SZ,002318.SZ,002443.SZ,002478.SZ,002756.SZ,200761.SZ,600010.SH,600019.SH,600022.SH,600117.SH,600126.SH,600231.SH,600282.SH,600307.SH,600399.SH,600507.SH,600569.SH,600581.SH,600782.SH,600808.SH,601003.SH,601005.SH,603878.SH
2017/7/20,11.4255,4.22,5.73,5.6422,5.8349,4.3676,4.3637,3.6989,7.6,16.0401,8.4957,7.478,8.5097,5.8423,25.348,2.9217,2.5242,6.5733,2.24,5.55,5.7247,3.1715,4.0318,3.06,7.09,9.1006,2.9728,6.5751,4.4942,3.8698,4.4449,2.24,14.8973
2017/7/21,11.2973,4.1826,5.63,5.5934,5.8441,4.3863,4.3355,3.656,7.44,16.0401,8.4957,7.4591,8.3851,5.708,25.348,2.9217,2.4944,6.5997,2.25,5.45,5.6649,3.2601,4.1328,3.07,6.9,8.8154,2.9825,6.5751,4.5606,3.9043,4.5045,2.27,14.6005
2017/7/24,11.4255,4.22,5.55,5.5446,5.9177,4.3863,4.3284,3.6489,7.61,16.0401,8.4957,7.4874,8.3755,5.7656,25.348,2.9122,2.4745,6.4321,2.25,5.69,5.6948,3.2158,4.1512,3.05,6.97,8.7045,2.9438,6.5751,4.4278,3.8353,4.5556,2.27,14.8096
2017/7/25,11.3523,4.3884,5.5,5.5348,5.8993,4.3863,4.3284,3.6846,7.43,16.0401,8.4957,7.4685,8.203,5.6217,25.348,2.9027,2.4547,6.3527,2.25,6.26,5.8144,3.1804,4.1787,3.1,6.89,8.6491,3.0019,6.5751,4.352,3.8784,4.4364,2.16,14.8501
2017/7/26,11.2516,4.3604,5.49,5.5544,5.8441,4.5082,4.3213,3.7417,7.37,16.0401,8.4957,7.7049,8.1551,5.6984,25.348,2.8932,2.5043,6.3615,2.26,6.46,5.7322,3.1892,4.1695,3.06,6.84,8.5857,2.9728,6.5751,4.3899,3.9129,4.4109,2.19,14.7557
2017/7/27,11.3523,4.4352,5.52,5.5056,5.8993,4.4051,4.2577,3.8131,7.32,16.0401,8.4957,7.8278,8.2126,5.7272,25.348,2.8837,2.4845,6.2203,2.26,7.11,5.7098,3.145,4.1328,3.08,6.91,8.4036,2.9632,6.5751,4.1908,3.7146,4.3002,2.11,15.1603
2017/7/28,11.5171,4.8001,5.64,5.691,5.9269,4.4707,4.3284,3.8845,7.39,16.0401,8.4957,7.8467,8.5576,5.7656,25.348,2.9122,2.5342,6.2821,2.28,7.82,5.7247,3.1892,4.2246,3.16,7.01,8.7521,3.06,6.5751,4.2951,3.7664,4.3768,2.15,14.9243
2017/7/31,11.929,5.1651,5.87,5.857,6.157,4.6394,4.4415,4.0773,7.61,16.0401,8.4957,8.0169,8.5384,5.9478,25.348,2.9408,2.7925,6.5644,2.37,8.6,5.8817,3.3576,4.5828,3.27,7.22,9.6312,3.2053,6.5751,4.7028,3.9387,4.5897,2.15,15.248
2017/8/1,11.691,5.0247,5.71,5.8082,6.2122,4.6394,4.4557,4.1702,7.5,16.0401,8.4957,7.9129,8.433,5.8615,25.348,2.9693,2.7528,6.5644,2.35,8.85,5.7098,3.3753,4.6287,3.19,7.07,9.3223,3.1472,6.5751,4.7597,3.9301,4.5045,2.15,15.0929
2017/8/2,11.7185,5.0528,5.97,5.9644,6.2398,4.7425,4.5759,4.3772,7.71,16.0401,8.4957,7.8278,8.5289,5.708,25.348,2.9979,2.872,6.6703,2.4,8.85,5.7696,3.5968,4.794,3.24,6.96,9.5283,3.2149,6.5751,4.9873,4.0939,4.4705,2.15,15.0119
2017/8/3,12.1396,5.0902,6.27,6.2084,6.3226,4.9768,4.8093,4.5986,7.96,16.0401,8.4957,7.9412,8.6534,5.8807,25.348,3.0454,2.9019,6.8556,2.53,8.64,6.1134,3.96,5.0971,3.39,7.23,10.447,3.5345,6.5751,5.4139,4.5076,4.8281,2.15,15.4975
2017/8/4,12.3959,4.9686,6.3,6.7843,6.295,4.8925,4.972,4.7343,7.79,16.0401,8.4957,8.0452,8.6534,6.0054,25.348,3.1406,2.9217,7.1468,2.57,8.05,6.0312,4.3232,4.9042,3.33,7.51,9.9876,3.8928,6.5751,5.2243,4.5076,4.76,2.15,15.6391
2017/8/7,13.165,5.0715,6.65,7.1162,6.3871,5.3798,5.4458,4.9699,8.18,16.0401,8.4957,8.2721,8.6822,6.1877,25.348,3.2358,3.0311,7.6232,2.69,8.42,6.36,4.4384,5.2165,3.51,7.67,10.9856,4.2801,6.5751,5.5751,4.8006,5.2368,2.15,16.1314
2017/8/8,12.6157,4.8656,6.37,6.7355,6.3134,5.4454,5.5519,4.8557,7.97,16.0401,8.4957,8.1114,8.5864,6.1397,25.348,3.1501,2.9416,7.4732,2.59,7.88,6.2404,4.2612,5.0236,3.42,7.35,11.3816,4.2317,6.5751,5.4329,4.6196,5.322,2.15,16.0775
2017/8/9,12.7621,4.8563,6.62,6.6867,6.4515,5.586,5.7075,4.9699,7.98,16.0401,8.4957,8.1303,8.6247,6.5042,25.348,3.1501,2.9714,7.6232,2.62,7.99,6.3899,4.6864,5.1981,3.5,7.39,11.9044,4.6578,6.5751,5.5656,4.7144,5.8585,2.15,16.0775
2017/8/10,12.2495,4.6691,6.38,6.3548,6.2674,5.2486,5.3539,4.7271,7.68,16.0401,8.4957,7.8845,8.3468,6.2932,25.348,3.1121,2.8919,7.2527,2.5,7.69,6.1582,4.5801,5.0695,3.36,7.15,11.54,4.6481,6.5751,5.3475,4.4731,6.0458,2.15,15.4975
2017/8/11,11.334,4.3323,5.74,5.7594,6.0649,4.78,4.873,4.4915,7.33,16.0401,8.4957,7.6292,8.3851,5.9286,25.348,3.0074,2.6534,6.8027,2.36,7.12,5.6724,4.1815,4.5644,3.09,6.7,10.3837,4.4157,6.5751,4.8166,4.0766,5.4412,2.15,14.9984
2017/8/14,11.4072,4.3978,5.75,5.8082,6.2398,4.7987,4.8093,4.5272,7.32,16.0401,8.4957,7.7805,8.5193,6.0246,25.348,3.0645,2.723,6.8733,2.4,7.2,5.7173,4.208,4.5001,3.14,6.8,10.3045,4.7353,6.5751,4.9304,4.1111,5.4072,2.15,15.1468
2017/8/15,11.3431,4.482,5.68,5.857,6.2122,4.7144,4.8588,4.5415,7.27,16.0401,8.4957,7.7427,8.4522,5.9286,25.348,3.074,2.7329,6.8997,2.41,7.51,5.5977,4.146,4.5185,3.13,6.76,10.6054,4.6481,6.5751,4.8924,4.068,5.2624,2.15,15.2008
2017/8/16,11.2973,4.3978,5.65,5.8375,6.2398,4.6581,4.7457,4.4629,7.23,16.0401,8.4957,7.7805,8.548,5.919,25.348,3.0359,2.6832,6.9174,2.39,7.28,5.5528,4.1017,4.4726,3.11,6.72,10.1144,4.8805,6.5751,4.8924,4.0594,5.1517,2.15,15.2952
2017/8/17,11.4347,4.4633,5.75,5.9839,6.5527,4.8081,4.8022,4.57,7.3,16.0401,8.4957,7.8561,8.7972,6.0054,25.348,3.0835,2.7031,7.0232,2.43,7.51,5.6052,4.1106,4.5552,3.13,6.85,10.1302,4.774,6.5751,5.0252,4.1111,5.1858,2.15,15.3626
2017/8/18,11.5262,4.4539,5.81,5.8375,6.4423,4.7612,4.7527,4.5129,7.35,16.0401,8.4957,7.8278,8.6534,5.9286,25.348,3.0645,2.6534,6.8997,2.4,7.29,5.5528,4.1106,4.5552,3.1,6.81,9.655,4.5803,6.5751,4.9588,4.068,5.1091,2.15,15.0929
2017/8/21,11.9473,4.5194,6.19,6.0034,6.4607,4.9299,4.8871,4.7414,7.52,16.0401,8.4957,7.9412,8.7014,6.0629,25.348,3.1216,2.713,7.1732,2.44,7.43,5.7322,4.3409,4.84,3.15,6.94,10.6213,4.5706,6.5751,5.4234,4.249,5.322,2.15,15.3491
2017/8/22,11.7185,4.4352,6.15,5.9253,6.3502,4.9674,4.8093,4.8628,7.45,16.0401,8.4957,7.9223,8.9122,6.015,25.348,3.1121,2.6832,7.2527,2.4,7.14,5.7621,4.208,4.8032,3.12,6.84,10.5658,4.3673,6.5751,5.3001,4.2576,5.1858,2.15,15.7942
2017/8/23,11.3797,4.2949,5.92,5.6715,6.2214,4.78,4.5901,4.6343,7.25,16.0401,8.4957,7.7805,8.6918,5.8711,25.348,3.074,2.6335,6.9791,2.33,6.75,5.6948,3.9511,4.5828,3.03,6.72,9.9956,4.193,6.5751,4.9588,4.1025,4.9048,2.15,15.5379
2017/8/24,11.398,4.2855,5.79,5.6715,6.2398,4.7612,4.5759,4.6129,7.13,16.0401,8.4957,7.6387,8.5959,5.756,25.348,3.0454,2.6236,7.0938,2.31,6.84,5.7247,3.8803,4.6012,3.01,6.67,10.1698,4.1349,6.5751,4.8924,3.9215,4.8537,2.15,15.3154
2017/8/25,11.6361,4.3697,6.37,5.7886,6.3502,4.9018,4.6749,4.8414,7.25,16.0401,8.4957,7.7616,8.6534,5.8135,25.348,3.074,2.6832,7.1291,2.36,6.96,5.8219,4.0131,4.7757,3.08,6.78,10.55,4.1446,6.5751,5.1674,4.0249,5.041,2.15,15.5582
2017/8/28,11.7368,4.4165,6.6,5.9058,6.3686,4.9487,4.8093,4.9342,7.29,16.0401,8.4957,7.875,8.7014,5.8423,25.348,3.074,2.7031,7.0585,2.38,7.08,5.7771,4.1637,4.8491,3.1,6.78,10.7955,4.1349,6.5751,5.2717,4.1111,5.4242,2.15,15.8954
2017/8/29,11.6727,4.4352,7.18,5.896,6.3779,4.9674,4.9508,4.9485,7.3,16.0401,8.4957,7.8089,8.6151,5.8807,25.348,3.0835,2.7031,7.0409,2.39,7.02,5.6948,4.2878,4.941,3.1,6.78,10.7242,4.1155,6.5751,5.3191,4.1973,5.5008,2.15,15.9898
2017/8/30,12.0938,4.5194,7.9,6.2474,6.4147,5.1549,5.17,5.1984,7.42,16.0401,8.4957,8.0358,8.663,5.9286,25.348,3.1501,2.7826,7.3232,2.47,7.53,5.8742,4.5624,5.3726,3.21,6.9,11.3579,4.5222,6.5751,5.8501,4.4903,6.0543,2.15,16.1786
2017/8/31,12.2403,4.4726,8.25,6.306,6.3042,5.1455,5.1842,5.4555,7.4,16.0401,8.4957,8.0169,9.0272,5.8903,25.348,3.1692,2.7727,7.235,2.47,7.43,5.792,5.0231,5.5196,3.24,6.87,11.5163,4.59,6.5751,6.3336,4.5679,6.3949,2.15,16.5023
2017/9/1,12.6157,4.6691,9.08,6.3841,6.4515,5.2955,5.5378,5.7268,7.62,16.0401,8.4957,8.083,9.3722,6.0438,25.348,3.1501,2.872,7.5615,2.64,7.77,6.0013,5.528,5.8869,3.56,7.13,11.7777,5.0451,6.5751,6.5991,4.6885,6.5567,2.15,18.1546
2017/9/4,12.4875,4.6598,8.8,6.8819,6.4147,5.6891,5.3751,5.9268,7.54,16.0401,8.4957,8.0452,9.2572,6.1877,25.348,3.2358,2.882,7.6232,2.62,7.97,6.076,5.3863,5.7216,3.6,7.1,11.4212,5.3937,6.5751,6.6181,4.5679,6.2502,2.15,18.4446
2017/9/5,12.1762,4.5568,8.98,6.5598,6.3042,5.4361,5.262,6.2267,7.45,16.0401,8.4957,7.9696,9.1422,6.0725,25.348,3.2263,2.8422,7.4026,2.56,7.71,5.9564,5.3243,5.7583,3.51,6.92,11.1995,5.171,6.5751,6.5043,4.4817,6.3779,2.15,17.8713
2017/9/6,13.3938,4.5568,8.8,6.5403,6.3871,5.4642,5.269,6.5409,7.4,16.0401,8.4957,8.1114,9.1038,6.0438,25.348,3.2548,2.8621,7.4026,2.59,7.79,6.0386,5.3597,5.7767,3.49,7.39,11.6826,5.1226,6.5751,6.9025,4.5679,6.6078,2.15,17.6555
2017/9/7,14.1079,4.482,8.99,6.6672,6.2766,5.2767,5.2054,6.2124,7.31,16.0401,8.4957,8.3005,8.9793,5.9958,25.348,3.2548,2.8025,7.1997,2.53,7.52,5.8892,5.28,5.6206,3.41,7.12,11.5163,5.2001,6.5751,6.5896,4.4386,6.3779,2.15,17.5544
2017/9/8,13.3664,4.4726,8.94,6.6574,6.1754,5.183,5.1488,6.4766,7.32,16.0401,8.4957,8.4045,9.008,6.0246,25.348,3.2453,2.7826,7.0762,2.47,7.45,5.8443,5.3774,5.5563,3.38,7.16,11.746,5.2001,6.5751,6.419,4.3869,6.2161,2.15,17.3116
2017/9/11,13.3298,4.4539,9.57,6.7843,6.1754,5.1549,5.2124,6.5123,7.31,16.0401,8.4957,8.4423,9.0559,6.015,25.348,3.2453,2.8224,7.0409,2.48,7.47,5.8294,5.6255,5.593,3.42,7.14,11.7856,5.2001,6.5751,6.5327,4.3955,6.3098,2.15,17.3049
2017/9/12,13.3664,4.4446,9.11,6.7453,6.1018,5.0893,5.1842,6.7479,7.3,16.0401,8.4957,8.2816,8.893,6.1109,25.348,3.2358,2.882,7.0938,2.52,7.77,5.8294,5.5723,5.5287,3.39,7.12,11.7539,5.4712,6.5751,6.419,4.4386,6.4375,2.15,16.9542
2017/9/13,13.2748,4.5101,9.19,6.6965,6.1386,5.2767,5.2549,7.0764,7.54,16.0401,8.4957,8.2248,8.8163,6.1301,25.348,3.2168,2.872,7.1027,2.55,7.87,5.9788,5.909,5.6757,3.47,7.16,12.1341,5.4809,6.5751,6.7793,4.5506,7.0846,2.15,17.5409
2017/9/14,13.165,4.4352,8.75,6.8917,6.1018,5.1924,5.0356,6.9265,7.42,16.0401,8.4957,8.1681,8.8355,6.0725,25.348,3.2548,2.8124,6.8468,2.49,7.51,5.7845,5.6521,5.5471,3.36,7,11.7777,5.1904,6.5751,6.4379,4.4041,6.7866,2.15,17.0621
2017/9/15,12.4966,4.3136,8.2,6.2182,5.9913,4.8737,4.8022,6.5837,7.2,16.0401,8.4957,8.0736,8.6918,5.9766,25.348,3.2072,2.7429,6.5291,2.43,7.1,5.6201,5.1825,5.0604,3.23,6.82,10.8034,4.8611,6.5751,5.8027,4.1025,6.3779,2.15,16.617
2017/9/18,12.7347,4.3229,8.24,6.1205,6.0097,4.8737,4.7669,6.2552,7.14,16.0401,8.4957,8.1303,8.778,5.9766,25.348,3.1977,2.7429,6.5027,2.45,7.1,5.6425,5.0585,4.9961,3.27,6.88,10.3203,4.8418,6.5751,5.6794,3.956,6.3098,2.15,16.7991
2017/9/19,12.5333,4.2949,8.15,6.0815,5.9545,4.8175,4.7244,6.2838,7.14,16.0401,8.4957,8.1114,8.7109,5.9958,25.348,3.1882,2.6932,6.4939,2.41,7.04,5.5902,5.1028,4.9134,3.27,6.81,10.1936,4.7837,6.5751,5.6225,3.9301,6.2331,2.15,16.6102
2017/9/20,12.7805,4.3042,8.33,6.2182,5.9913,4.8831,4.8588,6.2981,7.09,16.0401,8.4957,8.1965,8.7589,5.9766,25.348,3.2168,2.713,6.5556,2.43,7.28,5.6126,5.1471,5.0604,3.3,6.83,10.2807,4.9289,6.5751,5.9164,4.0077,6.3013,2.15,16.8867
2017/9/21,12.5241,4.2481,8.04,6.101,5.9453,4.8362,4.7386,6.0767,7.1,16.0401,8.4957,8.0169,8.6247,5.8519,25.348,3.1787,2.6932,6.4586,2.45,7.14,5.5229,5.0053,4.9226,3.38,6.74,10.0272,4.803,6.5751,5.8311,3.9129,6.1139,2.15,16.6912
2017/9/22,12.634,4.1639,7.77,6.0034,5.8533,4.7425,4.5971,5.7697,6.86,16.0401,8.4957,8.1114,8.7014,5.8231,25.348,3.1501,2.6832,6.3262,2.47,7.15,5.3959,4.8636,4.8675,3.55,6.77,9.8926,4.6675,6.5751,5.6889,3.8525,5.9436,2.15,16.536
2017/9/25,12.3685,4.0796,7.72,5.9351,5.7336,4.6581,4.5476,5.5911,6.78,16.0401,8.4957,7.9601,8.6247,5.7176,25.348,3.1311,2.6435,6.2909,2.42,6.96,5.2763,4.7839,4.7757,3.46,6.63,9.9322,4.7546,6.5751,5.5467,3.8094,5.7392,2.15,16.5563
2017/9/26,12.6889,4.1171,7.87,6.0424,5.752,4.6956,4.5901,5.684,6.82,16.0401,8.4957,7.9507,8.6343,5.7272,25.348,3.1692,2.6832,6.4144,2.46,7.11,5.366,4.8725,4.8859,3.72,6.68,10.249,4.7934,6.5751,5.6794,3.8612,5.9606,2.15,16.5967
2017/9/27,12.9178,4.1732,8.25,6.1205,5.8257,4.8175,4.6891,5.9696,6.97,16.0401,8.4957,8.1019,8.7684,5.8039,25.348,3.2168,2.7031,6.5821,2.53,7.22,5.4632,5.3597,5.0879,3.73,6.78,10.645,5.2775,6.5751,6.0681,4.0335,6.3779,2.15,17.1767
2017/9/28,12.5241,4.1077,7.99,5.9351,5.7796,4.7144,4.6254,6.0839,6.86,16.0401,8.4957,8.187,8.6726,5.7272,25.348,3.1692,2.6832,6.4762,2.48,6.99,5.3361,5.3774,4.9869,3.58,6.68,10.2728,5.1516,6.5751,5.9164,3.9473,6.2757,2.15,16.7788
2017/9/29,12.5699,4.1171,8.23,5.9155,5.8165,4.7331,4.6325,6.3909,6.91,16.0401,8.4957,8.1303,8.9122,5.7656,25.348,3.1977,2.6832,6.5203,2.47,6.85,5.4333,5.6875,5.0879,3.56,6.71,10.2332,5.1613,6.5751,5.9733,3.9646,6.3694,2.15,16.5428
2017/10/9,12.7438,4.1264,8.3,5.9936,5.8533,4.7519,4.6396,6.5337,7.02,16.0401,8.4957,8.2627,8.9601,5.8231,25.348,3.2168,2.7031,6.5821,2.49,6.93,5.4557,5.8115,5.042,3.54,6.75,10.3282,5.0451,7.2306,6.0966,3.9732,6.3864,2.15,16.4888
2017/10/10,12.4875,4.1171,7.89,5.896,5.8717,4.6863,4.5335,6.2052,6.96,16.0401,8.4957,8.3005,8.9984,5.8519,25.348,3.2263,2.6733,6.4762,2.46,6.77,5.4108,5.4572,4.8308,3.45,6.7,10.3045,4.7546,7.4958,5.7932,3.8267,6.0884,2.15,16.6305
2017/10/11,12.5058,4.1077,7.77,5.8082,5.8165,4.6581,4.5335,6.0196,6.86,16.0401,8.4957,8.1587,8.8068,5.8519,25.348,3.2072,2.6534,6.4233,2.44,6.7,5.4034,5.4926,4.7022,3.47,6.69,10.0035,4.6578,7.9862,5.7553,3.7922,6.0288,2.15,16.5023
2017/10/12,12.579,4.1264,8,5.8375,5.752,4.705,4.6113,6.1981,6.93,16.0401,8.4957,8.1587,8.8163,5.8039,25.348,3.2072,2.6534,6.5027,2.46,6.75,5.4333,6.0419,4.8491,3.51,6.71,10.3361,4.8418,8.0613,6.0492,3.8784,6.4716,2.15,16.3202
2017/10/13,12.5241,4.1451,8,5.8667,5.9177,4.7144,4.7103,6.141,6.98,16.0401,8.4957,8.187,9.0368,5.7368,25.348,3.2263,2.6435,6.6439,2.45,6.73,5.4557,5.9798,4.9042,3.47,6.67,10.3757,4.7353,7.641,6.1155,3.9129,6.4971,2.15,16.4686
2017/10/16,12.3685,4.1451,8.02,5.8667,5.8257,4.7987,4.7386,6.2195,7.02,16.0401,8.4957,8.0074,8.7972,5.5257,25.348,3.2358,2.6435,6.7144,2.44,6.68,5.4706,6.095,4.9502,3.47,6.51,10.4153,4.6965,7.716,6.2009,3.9732,6.7951,2.15,16.3068
2017/10/17,12.1579,4.0984,7.78,5.7496,5.8349,4.7519,4.6537,6.0553,6.91,16.0401,8.4957,7.9885,8.8355,5.5545,25.348,3.2263,2.6236,6.5997,2.39,6.5,5.3585,5.8204,4.8124,3.39,6.49,9.9322,4.5416,7.6209,6.0302,3.887,6.7951,2.15,16.0505
2017/10/18,11.7368,4.0329,7.37,5.5641,5.7428,4.6394,4.5547,5.7554,6.82,16.0401,8.4957,7.79,8.7205,5.4873,25.348,3.1692,2.564,6.5291,2.36,6.27,5.3062,5.5458,4.5461,3.38,6.25,9.5916,4.3092,7.0005,5.8027,3.7836,6.7951,2.15,15.4503
2017/10/19,11.5537,3.9299,7.31,5.3982,5.568,4.4988,4.5052,5.6626,6.63,16.0401,8.4957,7.6954,8.4426,5.3914,25.348,3.074,2.4944,6.5733,2.31,6.06,5.1941,5.3154,4.3899,3.29,6.06,9.4966,4.1833,6.7302,5.7647,3.6285,6.7951,2.15,15.1333
