ÈÕÆÚ,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH,000488.SZ,000815.SZ,002012.SZ,002067.SZ,002078.SZ,002235.SZ,002511.SZ,002521.SZ,200488.SZ,200986.SZ,600069.SH,600103.SH,600235.SH,600308.SH,600356.SH,600433.SH,600567.SH,600793.SH,600963.SH,600966.SH,603165.SH,603733.SH,603863.SH
2017/6/2,2.0743,-0.3814,0,2.5547,1.5015,2.2305,-2.8846,0.2022,0.7479,0,-0.2242,2.356,0.6849,1.5842,1.4192,0.5769,0.2959,0.5822,-1.8519,0,10.0039,,,2.0782,0.4419,,1.4933,1.0823,2.206,1.0324,1.0239,0.1055,,0.867,1.2567,1.015,1.3072,0.8916,1.282,0.6205,0.9699,2.2709,2.8711,20.3985,,,13055851970,4137298335,5503951782,5396891620,17063337236,2499731421,8143805494,4261458530,13055851970,,7345829882,4151800656,2582055000,5989590079,2775214502,6225164400,12769925285,3820284000,7187366530,5855377981,1773129600,,,11.08,2571.9473,633.4287,19.2831,16.2216,390.3332,32.3333,34.5398,7.7293,67.6128,-27.8359,154.1546,205.7306,32.9035,29.3146,61.2668,43.7318,1202.012,341.1566,29.085,57.7636,,,1.0293,4.6194,4.6298,1.8733,2.1527,1.9171,3.1227,1.4399,0.718,2.0937,5.5005,2.1715,2.0486,0.9195,1.3848,2.6281,1.8419,71.7571,1.8334,1.4213,17.6571,,,1.0134,15.4592,5.8393,1.6702,1.1859,10.5704,2.2104,1.8102,0.7069,1.1493,4.745,3.0447,1.7586,0.5541,2.0399,3.8214,1.2714,8.5872,2.0069,0.751,6.8893,,
2017/6/5,-0.0847,1.4548,0,0.7117,0.7396,1.5455,-0.36,0.3027,0.2121,0,-0.4494,1.5345,1.0884,0,1.1841,0.1912,0,0.0276,2.1771,1.8265,7.1646,,,1.6554,0.5669,,1.2456,0.7356,1.3028,0.3944,0.5103,0.0622,,0.7038,1.2887,0.5776,0.9103,0.5524,0.784,0.4771,1.1884,1.5079,1.8277,25.5327,,,13044797057,4197488740,5503951782,5435303660,17189545352,2538363634,8114484862,4274359010,13044797057,,7312814916,4215511152,2610159000,5989590079,2808074953,6237067200,12769925285,3821337000,7343840402,5962325524,1900166400,,,11.0706,2609.3646,633.4287,19.4203,16.3416,396.3656,32.2169,34.6444,7.7317,67.4913,-27.7108,156.5201,207.9698,32.9035,29.6617,61.3839,43.7318,1202.3433,348.5838,29.6162,61.9021,,,1.0284,4.6866,4.6298,1.8866,2.1686,1.9468,3.1115,1.4443,0.7182,2.0899,5.4758,2.2048,2.0709,0.9195,1.4012,2.6331,1.8419,71.7769,1.8733,1.4473,18.9221,,,1.0125,15.6841,5.8393,1.6821,1.1946,10.7338,2.2024,1.8156,0.7072,1.1472,4.7237,3.0915,1.7778,0.5541,2.0641,3.8287,1.2714,8.5896,2.0506,0.7648,7.3829,,
2017/6/6,1.1017,0.3774,0,0,0.5874,4.8344,6.8654,-0.2012,0.1058,0,0.2257,0.2519,0.5384,0.3899,0.3191,4.0076,-0.295,0.1929,-1.1364,0.2242,0.7336,,,1.5206,0.4354,,0.8434,0.6285,4.101,1.0361,0.3138,0.0336,,0.5375,0.6455,0.994,0.7529,0.4768,1.9784,0.8558,0.816,0.6074,1.2552,18.0391,,,13188510923,4213328320,5503951782,5435303660,17290511844,2661077722,8671576867,4265758690,13188510923,,7329322399,4226129568,2624211000,6012941308,2817036895,6487026000,12732255889,3828708000,7260387670,5975693967,1914105600,,,11.1926,2619.2113,633.4287,19.4203,16.4376,415.5274,34.4287,34.5747,7.7373,67.468,-27.7734,156.9144,209.0894,33.0318,29.7564,63.844,43.6028,1204.6625,344.6226,29.6826,62.3562,,,1.0397,4.7043,4.6298,1.8866,2.1813,2.0409,3.3251,1.4414,0.7187,2.0892,5.4882,2.2104,2.0821,0.9231,1.4057,2.7386,1.8365,71.9154,1.852,1.4505,19.0609,,,1.0237,15.7432,5.8393,1.6821,1.2017,11.2527,2.3536,1.812,0.7077,1.1468,4.7344,3.0993,1.7873,0.5562,2.0707,3.9821,1.2677,8.6062,2.0273,0.7665,7.437,,
2017/6/7,0.8382,2.7068,0,1.7668,0.5839,0.854,0.5072,1.4113,0.8457,0,0.9009,1.2563,2.4096,2.3301,3.0753,1.2844,0.8876,-0.11,2.1552,2.6846,6.2562,,,1.8347,1.0853,,1.9838,0.7774,2.9459,0.7578,0.9099,0.2604,,1.0563,1.2711,1.1212,1.4537,1.0078,1.5009,0.9347,0.3976,1.3392,1.8797,30.2733,,,13299060050,4327373297,5503951782,5531333760,17391478337,2683802553,8715557814,4325960930,13299060050,,7395352330,4279221648,2687445000,6153048678,2903668994,6570345600,12845264077,3824496000,7416861542,6136115282,2033856000,,,11.2864,2690.1072,633.4287,19.7634,16.5336,419.0759,34.6033,35.0626,7.792,67.3759,-28.0236,158.8857,214.1277,33.8015,30.6715,64.664,43.9898,1203.3373,352.0498,30.4795,66.2573,,,1.0484,4.8316,4.6298,1.9199,2.1941,2.0583,3.342,1.4617,0.7238,2.0863,5.5376,2.2382,2.1322,0.9446,1.4489,2.7738,1.8528,71.8362,1.8919,1.4895,20.2534,,,1.0323,16.1694,5.8393,1.7118,1.2087,11.3488,2.3656,1.8376,0.7127,1.1452,4.777,3.1382,1.8304,0.5692,2.1343,4.0333,1.2789,8.5967,2.071,0.7871,7.9023,,
2017/6/8,1.995,4.0264,0,-0.1736,1.5965,-0.254,4.037,-0.6958,1.0482,0,-1.3393,-1.2407,-0.6536,0.1898,-0.823,-0.5435,0.2933,0,3.2349,0.6536,1.9844,,,2.3916,1.9737,,1.4775,0.9776,2.2021,1.0159,0.8536,0.3025,,0.9258,0.9778,1.0127,0.8788,0.6331,0.9802,0.8588,0.7578,2.0589,1.3175,25.2135,,,13564377957,4501608679,5503951782,5521730750,17669136191,2676985104,9067405397,4295859810,13564377957,,7296307433,4226129568,2669880000,6164724292,2879770484,6534637200,12882933473,3824496000,7656788146,6176220611,2067753600,,,11.5116,2798.4205,633.4287,19.7291,16.7975,418.0113,36.0003,34.8187,7.8812,67.4402,-27.6483,156.9144,212.7282,33.8656,30.419,64.3125,44.1188,1203.3373,363.4382,30.6787,67.3616,,,1.0694,5.0262,4.6298,1.9166,2.2291,2.0531,3.4769,1.4515,0.7321,2.0883,5.4635,2.2104,2.1183,0.9464,1.437,2.7587,1.8582,71.8362,1.9531,1.4992,20.591,,,1.0529,16.8204,5.8393,1.7088,1.228,11.32,2.4611,1.8248,0.7208,1.1463,4.713,3.0993,1.8184,0.5703,2.1168,4.0113,1.2827,8.5967,2.138,0.7922,8.034,,
2017/6/9,0.326,-2.3223,0,-0.1739,0.1429,-1.0187,-1.0509,0.1001,0.3112,0,0.3394,-0.5025,0.7895,0,-0.4149,0.1821,-0.5848,-0.2478,-0.1362,-0.2165,-0.5669,,,2.0319,0.9589,,0.9117,0.5874,1.5097,0.6195,0.3738,0.1865,,0.6084,0.9351,1.1675,0.7218,0.8298,1.0348,0.4022,0.8359,0.8686,1.0546,17.7119,,,13608597608,4397067450,5503951782,5512127740,17694377814,2649715306,8972113343,4300159970,13608597608,,7321068657,4204892736,2690958000,6164724292,2867821229,6546540000,12807594681,3815019000,7646356555,6162852168,2056032000,,,11.5491,2733.4325,633.4287,19.6948,16.8215,413.7532,35.6219,34.8535,7.9085,67.4634,-27.7421,156.1259,214.4077,33.8656,30.2928,64.4297,43.8608,1200.3554,362.9431,30.6123,66.9797,,,1.0728,4.9095,4.6298,1.9133,2.2323,2.0322,3.4404,1.453,0.7346,2.089,5.482,2.1993,2.135,0.9464,1.431,2.7638,1.8473,71.6582,1.9504,1.4959,20.4743,,,1.0563,16.4298,5.8393,1.7059,1.2297,11.2046,2.4352,1.8266,0.7233,1.1467,4.729,3.0837,1.8328,0.5703,2.108,4.0186,1.2752,8.5754,2.1351,0.7905,7.9885,,
2017/6/12,4.3054,-2.3775,0,-0.1742,3.5663,-4.1166,-1.4706,-1.6,2.1717,0,-1.9166,-2.0202,-1.1749,0,-1.875,-3.4545,1.7647,-0.3036,-3.1378,3.2538,4.1757,,,3.9419,0.4543,,1.3114,1.2876,1.9325,0.3932,0.4377,0.3951,,0.8238,0.8722,1.4345,1.1593,0.654,0.9895,1.0923,1.0892,1.1536,2.983,27.1775,,,14194507984,4292526221,5503951782,5502524730,18325418392,2540636117,8840170500,4231357410,14194507984,,7180755053,4119945408,2659341000,6164724292,2814049581,6320386800,13033611058,3803436000,7406429951,6363378811,2141884800,,,12.0463,2668.4446,633.4287,19.6605,17.4214,396.7204,35.0981,34.2959,8.0782,67.4464,-27.2104,152.9718,211.8885,33.8656,29.7248,62.2039,44.6348,1196.711,351.5547,31.6083,69.7766,,,1.119,4.7927,4.6298,1.9099,2.3119,1.9485,3.3898,1.4297,0.7504,2.0885,5.3769,2.1548,2.1099,0.9464,1.4042,2.6683,1.8799,71.4407,1.8892,1.5446,21.3292,,,1.1018,16.0392,5.8393,1.7029,1.2736,10.7434,2.3994,1.7974,0.7388,1.1464,4.6384,3.0214,1.8113,0.5703,2.0685,3.8798,1.2977,8.5494,2.0681,0.8162,8.3221,,
2017/6/13,0.7009,0.8856,0,1.2216,-0.2755,2.2361,0.1658,0.5081,1.2146,0,-0.1149,1.0309,0.9247,1.1364,1.5924,1.8832,1.1561,-0.0831,0.5634,1.0504,1.982,,,3.2772,0.6162,,1.5463,1.2282,1.6511,0.239,0.4265,0.6139,,0.5381,0.603,0.7491,1.0358,0.9722,0.7698,1.0614,0.9125,0.715,2.6378,21.0788,,,14294002199,4330541213,5503951782,5569745800,18274935146,2597448195,8854830816,4252858210,14294002199,,7172501311,4162419072,2683932000,6234777977,2858859287,6439414800,13184288642,3800277000,7448156317,6430221025,2184336000,,,12.1308,2692.0765,633.4287,19.9007,17.3734,405.5917,35.1563,34.4701,8.1743,67.4301,-27.1791,154.5488,213.8478,34.2504,30.1982,63.3754,45.1508,1195.717,353.5353,31.9404,71.1595,,,1.1269,4.8352,4.6298,1.9333,2.3055,1.9921,3.3954,1.437,0.7593,2.088,5.3707,2.1771,2.1294,0.9572,1.4266,2.7185,1.9017,71.3813,1.8999,1.5608,21.7519,,,1.1095,16.1812,5.8393,1.7237,1.2701,10.9836,2.4034,1.8065,0.7476,1.1462,4.6331,3.0525,1.828,0.5768,2.1014,3.9529,1.3127,8.5423,2.0797,0.8248,8.487,,
2017/6/14,0.1547,-0.7315,0,-0.3448,-1.105,0.5249,1.4073,-0.1011,1.3,0,6.3291,0.5102,0,-0.7491,0.1045,3.6969,-1.4286,-0.1663,0.7003,-0.4158,-1.5954,,,2.5356,0.3036,,0.8633,0.7417,1.6191,0.3967,0.3138,0.7303,,3.8433,0.8031,0.7313,0.8461,0.6506,2.128,0.5902,0.9193,0.5572,1.4248,16.8615,,,14316112024,4298862053,5503951782,5550539780,18073002161,2611083093,8979443501,4248558050,14316112024,,7626457091,4183655904,2683932000,6188075521,2861846601,6677470800,12995941661,3793959000,7500314274,6403484140,2149488000,,,12.1495,2672.3832,633.4287,19.8321,17.1815,407.7207,35.651,34.4353,8.2796,67.4224,-28.8993,155.3374,213.8478,33.9939,30.2297,65.7183,44.5058,1193.7291,356.011,31.8076,70.0243,,,1.1286,4.7998,4.6298,1.9266,2.28,2.0025,3.4432,1.4356,0.7691,2.0878,5.7107,2.1882,2.1294,0.95,1.4281,2.819,1.8745,71.2627,1.9132,1.5544,21.4049,,,1.1112,16.0628,5.8393,1.7178,1.256,11.0413,2.4372,1.8047,0.7573,1.146,4.9263,3.0681,1.828,0.5724,2.1036,4.099,1.2939,8.5281,2.0943,0.8214,8.3516,,
2017/6/15,-1.3127,0.3685,0,0.8651,-0.1397,2.0017,0.1633,0,-1.4808,0,-1.9481,2.5381,2.4869,0.1905,1.357,0,0.5797,0.0278,0,0.2088,-4.0678,,,3.0013,0.5343,,1.2391,0.6404,2.7686,0.2942,1.6555,0.4979,,2.3688,1.4193,1.5299,0.676,0.872,1.5123,0.5212,0.8325,0.6831,1.2079,17.2246,,,14128178507,4314701633,5503951782,5598554830,18047760538,2663350205,8994103817,4248558050,14128178507,,7477889745,4289840064,2750679000,6141373064,2900681680,6677470800,13071280454,3795012000,7500314274,6416852582,2062051200,,,11.99,2682.2299,633.4287,20.0036,17.1575,415.8823,35.7092,34.4353,8.1468,67.338,-28.3364,159.2799,219.166,33.7373,30.6399,65.7183,44.7638,1194.0604,356.011,31.874,67.1758,,,1.1138,4.8175,4.6298,1.9433,2.2769,2.0426,3.4488,1.4356,0.7568,2.0852,5.5994,2.2437,2.1824,0.9428,1.4474,2.819,1.8854,71.2824,1.9132,1.5576,20.5342,,,1.0966,16.122,5.8393,1.7326,1.2543,11.2623,2.4412,1.8047,0.7451,1.1446,4.8303,3.146,1.8735,0.5681,2.1321,4.099,1.3015,8.5304,2.0943,0.8231,8.0119,,
2017/6/16,0,0.8076,0,-0.8576,-0.8392,1.0239,-0.2445,-0.5061,0,0,-1.5453,-0.495,-0.2554,-0.5703,-0.103,-0.5348,-0.2882,9.9889,-0.2782,-1.25,6.8521,,,,0.5032,,0.9481,0.485,2.267,0.3306,0.5268,,,1.7355,0.9739,1.0131,0.9157,0.4791,0.7308,0.3659,5.6147,1.0082,0.9993,29.4967,,,13464883742,4349548709,5503951782,5550539780,17896310799,2690620002,8972113343,4227057251,13464883742,,7362337364,4268603232,2743653000,6106346221,2897694367,6641762400,13033611058,4174092000,7479451091,6336641925,2203344000,,,11.4271,2703.8925,633.4287,19.8321,17.0135,420.1404,35.6219,34.261,7.604,67.4471,-27.8985,158.4914,218.6062,33.5449,30.6084,65.3668,44.6348,1313.334,355.0207,31.4755,71.7788,,,1.0615,4.8564,4.6298,1.9266,2.2577,2.0635,3.4404,1.4283,0.7064,2.0885,5.5129,2.2326,2.1768,0.9374,1.4459,2.804,1.8799,78.4028,1.9079,1.5381,21.9412,,,1.0451,16.2522,5.8393,1.7178,1.2438,11.3776,2.4352,1.7956,0.6955,1.1465,4.7557,3.1304,1.8687,0.5649,2.1299,4.0771,1.2977,9.3825,2.0885,0.8128,8.5608,,
2017/6/19,-2.7915,0.3642,0,1.0381,0.5642,4.1385,0.4085,0.4069,1.0753,0,0,0.4975,1.1524,1.1472,0.6186,0.8961,0.578,-1.8416,2.0921,1.6878,-3.6233,,,4.2142,0.4142,,1.151,0.4662,4.7447,0.2583,0.8236,0.8706,,0.8118,0.8941,0.9763,1.0143,0.7528,1.0125,0.4582,5.0895,1.1559,1.6018,19.9167,,,13089016708,4365388289,5503951782,5608157840,17997277292,2801971675,9008764133,4244257890,13089016708,,7362337364,4289840064,2775270000,6176399907,2915618249,6701276400,13108949850,4097223000,7635924963,6443589468,2123510400,,,11.1081,2713.7392,633.4287,20.0379,17.1095,437.528,35.7674,34.4004,7.6855,67.4448,-27.8985,159.2799,221.1254,33.9298,30.7977,65.9526,44.8928,1289.1479,362.4479,32.0068,69.178,,,1.0319,4.8741,4.6298,1.9466,2.2705,2.1489,3.4544,1.4341,0.7139,2.0885,5.5129,2.2437,2.2019,0.9482,1.4549,2.8291,1.8908,76.9589,1.9478,1.5641,21.1462,,,1.016,16.3114,5.8393,1.7356,1.2508,11.8485,2.4452,1.8029,0.7029,1.1464,4.7557,3.146,1.8902,0.5714,2.1431,4.1136,1.3052,9.2097,2.1322,0.8265,8.2507,,
2017/6/20,0.8446,-1.0885,0,0.1712,-0.1403,-0.5677,-0.1627,1.0132,-0.9574,0,1.2332,-0.495,0.2532,1.1342,0.8197,-0.3552,0,7.6073,0,1.6598,0.3879,,,2.5826,0.5634,,1.2567,0.479,3.7256,0.2379,1.2312,0.2335,,1.4544,0.9018,1.2694,1.8515,0.6997,1.0978,0.6041,3.9173,1.0369,1.8543,14.0335,,,13199565835,4317869549,5503951782,5617760850,17972035669,2786064293,8994103817,4287259490,13199565835,,7453128520,4268603232,2782296000,6246453592,2939516760,6677470800,13108949850,4408911000,7635924963,6550537011,2131747200,,,11.202,2684.1992,633.4287,20.0722,17.0855,435.0441,35.7092,34.749,7.6265,67.5741,-28.2425,158.4914,221.6852,34.3146,31.0501,65.7183,44.8928,1387.2173,362.4479,32.538,69.4463,,,1.0406,4.821,4.6298,1.9499,2.2673,2.1367,3.4488,1.4486,0.7085,2.0925,5.5809,2.2326,2.2075,0.9589,1.4668,2.819,1.8908,82.8134,1.9478,1.59,21.2283,,,1.0245,16.1339,5.8393,1.7386,1.249,11.7812,2.4412,1.8211,0.6975,1.1486,4.8143,3.1304,1.895,0.5778,2.1607,4.099,1.3052,9.9103,2.1322,0.8402,8.2827,,
2017/6/21,0.7538,-0.7337,0,-0.519,-0.7022,-0.1631,-0.8965,0.6018,0.9667,0,-0.5537,-0.4975,-0.7576,0.5607,-0.2033,-0.713,0.5747,0.7882,1.776,0.2041,-2.3035,,,2.1113,0.3974,,1.3875,0.6509,2.2709,0.2587,0.8316,0.3879,,1.0785,0.733,0.6713,0.7529,0.4658,0.9806,0.4255,2.3794,0.8196,1.1478,14.3987,,,13299060050,4286190389,5503951782,5521730750,17845827553,2781519327,8913472079,4313060450,13299060050,,7411859813,4247366400,2761218000,6281480434,2933542132,6629859600,13184288642,4443660000,7771535653,6563905454,2082643200,,,11.2864,2664.5059,633.4287,19.7291,16.9655,434.3344,35.3891,34.9581,7.7097,67.6569,-28.0861,157.7029,220.0058,34.507,30.987,65.2497,45.1508,1398.1507,368.8849,32.6044,67.8467,,,1.0484,4.7857,4.6298,1.9166,2.2514,2.1332,3.4179,1.4574,0.7162,2.095,5.55,2.2215,2.1908,0.9643,1.4638,2.7989,1.9017,83.4661,1.9824,1.5933,20.7393,,,1.0323,16.0155,5.8393,1.7088,1.2403,11.762,2.4193,1.8321,0.7051,1.15,4.7877,3.1148,1.8806,0.5811,2.1563,4.0698,1.3127,9.9885,2.17,0.8419,8.0919,,
2017/6/22,-1.9119,-3.8433,0,-1.913,0.4243,-3.9216,-2.3849,-1.994,0.3191,0,-1.8931,-1.5,-2.6718,-1.6729,-2.5458,-3.4111,-1.1429,-1.8957,-0.4027,-1.4257,-0.6541,,,2.3458,0.9138,,1.3207,0.9217,2.366,0.4703,0.7772,0.5553,,0.9569,0.8857,0.9519,0.8757,0.6348,1.2022,0.4717,2.9181,0.987,1.9092,14.8014,,,13044797057,4121458755,5503951782,5416097640,17921552422,2672440137,8700897499,4227057251,13044797057,,7271546209,4183655904,2687445000,6176399907,2858859287,6403706400,13033611058,4359420000,7740240878,6470326354,2069020800,,,11.0706,2562.1007,633.4287,19.3517,17.0375,417.3017,34.5451,34.261,7.735,67.6631,-27.5545,155.3374,214.1277,33.9298,30.1982,63.0239,44.6348,1371.6455,367.3994,32.1396,67.4029,,,1.0284,4.6017,4.6298,1.8799,2.2609,2.0496,3.3364,1.4283,0.7185,2.0952,5.4449,2.1882,2.1322,0.9482,1.4266,2.7035,1.8799,81.8838,1.9744,1.5706,20.6036,,,1.0125,15.4,5.8393,1.6762,1.2455,11.3007,2.3616,1.7956,0.7075,1.1501,4.697,3.0681,1.8304,0.5714,2.1014,3.931,1.2977,9.7991,2.1613,0.8299,8.0389,,
2017/6/23,1.0169,0.2306,0,0.1773,-0.9859,0.085,-1.5164,-0.2035,0.6363,0,-0.681,-0.5076,-0.3922,0.9452,-0.209,-0.3717,-0.8671,-3.3575,-0.2695,3.3058,2.0824,,,2.1379,0.3842,,1.4585,0.845,1.9308,0.2854,0.7302,0.5772,,0.8706,0.8465,0.8629,0.9107,0.5578,0.9392,0.6881,2.0087,0.5054,2.9586,23.7729,,,13177456010,4130962503,5503951782,5425700650,17744861060,2674712620,8568954655,4218456931,13177456010,,7222023760,4162419072,2676906000,6234777977,2852884660,6379900800,12920602869,4213053000,7719377695,6684221440,2112105600,,,11.1832,2568.0086,633.4287,19.386,16.8695,417.6565,34.0213,34.1913,7.7901,67.7141,-27.3668,154.5488,213.288,34.2504,30.135,62.7897,44.2478,1325.5926,366.4091,33.202,68.8065,,,1.0388,4.6123,4.6298,1.8833,2.2386,2.0513,3.2858,1.4254,0.7237,2.0968,5.4078,2.1771,2.1239,0.9572,1.4236,2.6934,1.8636,79.1346,1.9691,1.6225,21.0327,,,1.0228,15.4355,5.8393,1.6791,1.2332,11.3103,2.3258,1.7919,0.7125,1.151,4.665,3.0525,1.8232,0.5768,2.097,3.9163,1.2864,9.4701,2.1555,0.8574,8.2064,,
2017/6/26,7.3826,0.5368,0,2.1239,4.4097,0.9346,3.1651,0.3058,3.2666,0,1.7143,1.2755,1.5748,3.1835,2.4084,1.6791,1.7493,2.1745,1.3514,2.8,0.36,,,6.8621,0.2829,,1.6235,1.5339,2.2217,0.3898,0.9949,0.525,,1.0173,0.8326,0.8436,1.679,0.6976,0.8122,0.7425,2.5285,0.8923,3.1075,12.3222,,,14150288333,4153137915,5503951782,5540936770,18527351377,2699709935,8840170500,4231357410,14150288333,,7345829882,4215511152,2719062000,6433263419,2921592877,6487026000,13146619246,4304664000,7823693610,6871379640,2119708800,,,12.0088,2581.794,633.4287,19.7977,17.6134,421.5598,35.0981,34.2959,8.0424,67.6956,-27.8359,156.5201,216.6469,35.3408,30.8608,63.844,45.0218,1354.4171,371.3606,34.1317,69.0542,,,1.1155,4.6371,4.6298,1.9233,2.3374,2.0705,3.3898,1.4297,0.7471,2.0962,5.5005,2.2048,2.1573,0.9876,1.4579,2.7386,1.8962,80.8553,1.9957,1.6679,21.1084,,,1.0983,15.5183,5.8393,1.7148,1.2876,11.416,2.3994,1.7974,0.7356,1.1507,4.745,3.0915,1.8519,0.5951,2.1475,3.9821,1.309,9.676,2.1846,0.8814,8.2359,,
2017/6/27,-0.3906,0.6102,0,0.1733,-0.1362,1.7677,4.3947,0.6098,1.0204,0,1.1236,2.267,1.292,0,0.409,0.7339,0.2865,0.3669,0.2667,-0.3891,-0.8668,,,3.2238,0.3391,,1.3321,1.2178,2.3747,0.8838,0.6534,0.3938,,1.8057,2.7183,0.9663,1.1337,0.4485,0.9643,0.6585,0.9937,0.7335,1.8595,12.4214,,,14095013769,4178481244,5503951782,5550539780,18502109754,2747432080,9228668872,4257158370,14095013769,,7428367296,4311076896,2754192000,6433263419,2933542132,6534637200,13184288642,4320459000,7844556793,6844642755,2101334400,,,11.9619,2597.5486,633.4287,19.8321,17.5894,429.0116,36.6405,34.505,8.1331,67.7675,-28.1487,160.0685,219.446,35.3408,30.987,64.3125,45.1508,1359.3868,372.3509,33.9989,68.4556,,,1.1112,4.6654,4.6298,1.9266,2.3342,2.1071,3.5387,1.4385,0.7555,2.0985,5.5623,2.2548,2.1852,0.9876,1.4638,2.7587,1.9017,81.152,2.001,1.6614,20.9254,,,1.094,15.613,5.8393,1.7178,1.2859,11.6178,2.5048,1.8083,0.7439,1.1519,4.7983,3.1616,1.8759,0.5951,2.1563,4.0113,1.3127,9.7115,2.1904,0.8779,8.1645,,
2017/6/28,-0.1569,-0.6823,0,-0.173,0.2747,-1.737,0.3177,-1.0101,-0.404,0,1.6667,-1.7241,-2.1684,1.0889,-0.611,-0.9107,-0.2857,0.195,0,-0.3906,-2.0353,,,2.511,0.2082,,1.1787,0.736,1.685,0.6154,0.69,0.1722,,2.201,1.7332,0.9058,1.5266,0.3751,0.6534,0.3394,0.7036,0.619,1.4152,8.6827,,,14072903943,4149969999,5503951782,5540936770,18426384885,2699709935,9257989503,4214156771,14072903943,,7552173418,4236747984,2694471000,6503317104,2915618249,6475123200,13146619246,4328883000,7844556793,6817905869,2058566400,,,11.9431,2579.8246,633.4287,19.7977,17.5174,421.5598,36.7569,34.1564,8.0705,67.5191,-28.6178,157.3086,214.6876,35.7257,30.7977,63.7268,45.0218,1362.0373,372.3509,33.8661,67.0623,,,1.1094,4.6336,4.6298,1.9233,2.3246,2.0705,3.55,1.4239,0.7497,2.0908,5.655,2.2159,2.1378,0.9984,1.4549,2.7336,1.8962,81.3102,2.001,1.6549,20.4995,,,1.0923,15.5065,5.8393,1.7148,1.2806,11.416,2.5128,1.7901,0.7381,1.1477,4.8783,3.107,1.8352,0.6016,2.1431,3.9748,1.309,9.7305,2.1904,0.8745,7.9983,,
2017/6/29,2.0424,0.3817,0,1.5598,1.3699,1.5152,1.0293,0,1.0142,0,0.4372,-0.2506,0.5215,1.0772,1.2295,2.3897,2.2923,-0.7054,0,1.7647,0.1847,,,4.0355,0.2612,,2.742,1.178,2.0499,0.648,0.6068,0.3532,,1.4011,1.1541,0.6154,1.5589,0.6055,1.5923,1.7956,0.8096,0.7057,2.2836,7.1751,,,14360331675,4165809579,5503951782,5627363860,18678801116,2740614631,9353281557,4214156771,14360331675,,7585188383,4226129568,2708523000,6573370789,2951466015,6629859600,13447974415,4298346000,7844556793,6938221855,2062368000,,,12.187,2589.6713,633.4287,20.1065,17.7574,427.9471,37.1353,34.1564,8.1357,67.3806,-28.743,156.9144,215.8072,36.1105,31.1764,65.2497,46.0538,1352.4292,372.3509,34.4637,67.1861,,,1.1321,4.6513,4.6298,1.9533,2.3565,2.1019,3.5865,1.4239,0.7558,2.0865,5.6798,2.2104,2.1489,1.0091,1.4728,2.7989,1.9397,80.7367,2.001,1.6842,20.5374,,,1.1146,15.5657,5.8393,1.7415,1.2981,11.589,2.5387,1.7901,0.7441,1.1453,4.8996,3.0993,1.8448,0.6081,2.1695,4.0698,1.339,9.6618,2.1904,0.8899,8.0131,,
