ÈÕÆÚ,000157.SZ,000425.SZ,000528.SZ,000551.SZ,000584.SZ,000680.SZ,000821.SZ,000852.SZ,000856.SZ,002006.SZ,002009.SZ,002021.SZ,002031.SZ,002073.SZ,002097.SZ,002111.SZ,002192.SZ,002204.SZ,002209.SZ,002278.SZ,002337.SZ,002353.SZ,002366.SZ,002367.SZ,002430.SZ,002459.SZ,002483.SZ,002490.SZ,002509.SZ,002523.SZ,002526.SZ,002529.SZ,002535.SZ,002564.SZ,002595.SZ,002613.SZ,002645.SZ,002651.SZ,002667.SZ,002689.SZ,002690.SZ,002691.SZ,002698.SZ,002722.SZ,002730.SZ,002757.SZ,002774.SZ,002779.SZ,002786.SZ,002796.SZ,002816.SZ,002833.SZ,002837.SZ,002890.SZ,002957.SZ,002960.SZ,300004.SZ,300084.SZ,300097.SZ,300099.SZ,300103.SZ,300151.SZ,300171.SZ,300173.SZ,300195.SZ,300201.SZ,300210.SZ,300216.SZ,300275.SZ,300276.SZ,300281.SZ,300293.SZ,300307.SZ,300362.SZ,300382.SZ,300385.SZ,300411.SZ,300412.SZ,300415.SZ,300442.SZ,300450.SZ,300457.SZ,300461.SZ,300471.SZ,300472.SZ,300480.SZ,300483.SZ,300486.SZ,300499.SZ,300509.SZ,300512.SZ,300521.SZ,300540.SZ,300549.SZ,300551.SZ,300604.SZ,300619.SZ,300669.SZ,300724.SZ,300751.SZ,300756.SZ,300757.SZ,300776.SZ,300786.SZ,600031.SH,600169.SH,600262.SH,600302.SH,600320.SH,600375.SH,600388.SH,600444.SH,600499.SH,600501.SH,600520.SH,600526.SH,600545.SH,600560.SH,600579.SH,600582.SH,600761.SH,600815.SH,600835.SH,600843.SH,600894.SH,600984.SH,601038.SH,601106.SH,601608.SH,601798.SH,603011.SH,603012.SH,603029.SH,603036.SH,603076.SH,603159.SH,603169.SH,603185.SH,603203.SH,603279.SH,603283.SH,603289.SH,603298.SH,603311.SH,603318.SH,603321.SH,603337.SH,603338.SH,603356.SH,603488.SH,603611.SH,603638.SH,603656.SH,603686.SH,603690.SH,603789.SH,603800.SH,603855.SH,603895.SH,603901.SH,603912.SH,603956.SH,603960.SH,603966.SH,688001.SH,688006.SH,688012.SH,688022.SH,900924.SH,900925.SH,900947.SH
2017/4/19,4.0582,3.8495,6.4182,9.9254,9.9487,6.6367,16.1665,10.0098,25.39,8.6601,12.5566,8.33,3.4,10.01,8.4423,20.3568,23.46,4.9563,18.1394,11.383,6.8009,18.4112,23.5575,10.5986,9.1274,15.66,7.442,5.51,8.2148,4.0044,2.9112,16.8,6.05,10.92,23.2658,5.5812,9.93,11.8591,10.7978,6.5366,18.5462,15.941,9.2032,32.9198,16.4409,25.1983,18.3346,29.587,16.247,29.3807,39.9918,56.3883,18.705,,,,12.8065,11.3258,30.3373,10.3445,18.0684,11.3696,12.3063,13.198,13.6364,8.6377,9.4972,25.5384,29.2,11.8081,11.7175,14.3553,10.0063,19.4326,7.8755,22.9899,20.4284,13.8146,14.2804,34.7659,21.4411,24.7189,34.6005,15.9524,23.4966,19.0661,40.8751,22.5561,20.1036,13.8445,23.1284,29.7295,26.9347,30.0482,30.1002,4.7668,49.4709,,,,,,,,6.4973,4.42,34.9124,8.58,4.5038,8.36,12.2254,17.4486,7.8549,17.7284,20.02,11.8331,13.0462,14.8689,14.7,5.0288,10.0974,6.42,19.8901,13.42,12.9466,8.5512,10.2735,4.11,5.5199,12.67,10.4484,9.3575,37.9177,33.9027,,27.5919,11.9501,,29.984,,,,24.0643,22.5128,12.4205,,14.1471,27.2203,,,19.6654,11.9213,30.1222,24.1108,18.9016,18.1691,26.8006,,,12.9316,,,20.219,21.8321,,,,,0.981,1.9024,0.4046
2017/4/20,4.0582,3.8398,6.257,9.7186,10.0881,6.2884,16.1665,9.3793,26,8.5408,12.5172,8.87,3.35,9.91,8.6548,20.2614,23.3,4.9959,17.7306,11.5816,6.7111,17.8888,23.6115,10.4349,9.2256,14.92,7.4541,5.6,8.4198,3.9344,2.9112,16.99,5.71,10.71,23.9837,5.4503,9.5614,11.6064,10.9974,6.4216,18.5649,15.941,9.3009,32.1274,16.0751,22.6784,17.4756,29.199,15.7012,28.4393,39.9918,53.8589,18.4012,,,,12.6668,11.0866,30.3318,10.2103,18.1682,11.3696,12.228,12.9003,13.5266,8.6377,8.933,25.8876,28.3,11.5564,11.3468,14.2957,9.805,19.4425,7.6064,22.6435,20.5778,13.4331,14.0673,34.6161,22.281,25.1108,33.9185,15.6164,23.4966,18.9672,40.0678,22.5561,19.8532,13.3691,22.9088,26.8281,26.0722,28.1369,29.6427,5.2432,49.203,,,,,,,,6.5549,4.29,34.5079,8.48,4.5518,8.36,12.2254,17.0035,7.7566,17.4385,19.02,11.6141,13.0939,14.7202,14.99,5.0288,10.1423,5.85,20.503,13.4,13.0592,8.4897,10.1741,4.11,5.5199,12.41,10.4484,9.2588,37.3262,35.188,,27.1243,11.6903,,30.1957,,,,24.121,22.4257,12.0112,,13.9578,26.6202,,,19.6321,12.1808,29.9569,24.0969,18.4259,17.8623,26.5036,,,12.9316,,,19.8407,23.2825,,,,,0.979,1.9096,0.4062
2017/4/21,4.0493,3.869,6.1764,9.4921,10.616,6.2486,16.1665,9.4409,23.4,8.4414,12.5172,8.87,3.35,9.91,8.5776,19.8896,21.99,5.1146,18.2391,11.6214,6.6413,17.9085,24.1365,10.4594,8.9115,15.02,7.4903,5.63,8.4696,3.8935,2.9492,16.57,5.74,10.69,23.946,5.4041,9.5259,11.8494,11.1147,6.2801,18.6118,15.8238,9.1641,31.1295,16.3222,22.6461,16.9918,28.2539,15.5721,28.1451,39.9918,53.4194,18.6051,,,,13.9345,11.0168,31.538,10.2966,16.3533,11.3696,12.2671,12.8507,13.5815,8.6377,9.0326,25.728,25.97,11.06,11.4593,14.2361,9.7571,18.9453,7.5033,22.6249,20.5059,13.5249,14.4508,34.2766,22.4045,25.0158,35.155,15.2883,23.4966,18.6411,39.6292,22.5561,19.84,13.1849,22.735,27.208,25.8068,28.1417,29.5963,5.7664,47.7646,,,,,,,,6.6316,4.22,33.8272,8.35,4.5358,8.36,12.2254,17.0925,7.845,17.4985,19.35,11.644,13.0175,14.7797,15.17,5.0966,10.2395,5.7,20.5772,13.45,13.0123,8.6975,10.194,3.9,5.5199,12.53,10.4484,9.2884,37.2571,34.3872,,27.229,11.7203,,30.4761,,,,23.7906,22.2225,12.0611,,13.9263,26.7059,,,20.3309,12.1182,29.6865,23.9374,18.1384,17.7933,26.609,,,12.9316,,,20.1289,22.0663,,,,,0.98,1.9186,0.4062
2017/4/24,3.943,3.6254,5.942,9.1869,10.3471,5.7213,16.1665,8.5106,25.74,8.0238,12.0244,8.62,3.2,9.46,7.9883,19.0696,21.22,4.9266,17.8303,11.6214,6.402,16.9722,24.1856,10.3121,8.7937,14.83,7.0252,5.35,8.2024,3.8001,2.811,15.79,5.39,10.03,23.143,4.973,8.9175,10.6732,10.7098,5.9793,18.865,15.2378,8.9622,31.7948,15.4127,20.923,15.6688,26.3139,14.3117,25.8438,39.9918,53.5269,18.5491,,,,13.4354,10.5881,30.9183,9.5488,14.718,11.3696,11.9443,12.295,13.1239,8.6377,8.5569,25.1194,25.6,10.4098,11.1217,13.6897,9.4408,17.9707,7.5255,21.7714,20.3675,13.0951,14.4881,32.5593,20.9224,25.087,34.7613,14.7466,23.4966,17.3759,37.576,22.5561,18.6408,12.6928,21.8292,26.6024,24.6658,28.4667,28.6946,6.3419,48.2706,,,,,,,,6.4397,4.1,30.4435,7.84,4.2962,8.36,12.2254,17.1617,7.6877,16.4192,19.35,11.0966,11.7186,13.9768,14.87,4.9319,9.6112,5.15,19.9087,12.79,12.5522,7.8277,9.5581,3.71,5.5199,11.79,10.5065,8.9331,35.9952,34.9408,,25.8752,10.5513,,30.9453,,,,22.7143,20.3166,11.3023,,13.9984,26.6151,,,20.1911,12.8071,29.7065,23.077,17.4843,16.7119,25.0376,,,12.7542,,,20.9712,21.2882,,,,,0.951,1.9096,0.4007
2017/4/25,3.9607,3.6254,5.9713,9.2854,10.4666,5.8407,16.1665,8.4183,28.31,8.0436,12.0736,8.62,3.22,9.26,8.0656,18.9742,21.19,5.4213,17.8303,11.3929,6.4419,16.6568,23.425,10.4676,8.8624,14.94,7.0494,5.34,8.1961,3.7476,2.8456,15.88,5.43,9.99,24.2577,5.0115,8.5267,10.6732,10.61,5.9616,19.2025,15.6715,8.9231,31.5502,15.6796,21.5708,15.8268,27.0103,14.8774,26.1053,39.9918,53.5952,19.5883,,,,13.7049,9.5312,30.1547,9.7309,14.4189,11.3696,11.9541,12.4041,13.2246,8.6377,8.6177,24.8601,26.15,10.4937,11.1084,13.8288,9.5558,18.09,7.4244,21.7467,20.5114,13.2207,14.3816,32.9986,21.2238,25.3324,35.2825,14.6675,23.4966,17.6131,37.5062,22.5561,18.654,12.7831,22.0488,25.8756,24.9975,29.0586,29.3576,6.9753,48.1218,,,,,,,,6.5357,4.16,27.3952,7.88,4.2483,8.36,12.2254,16.9738,7.8549,16.5391,19.12,11.1364,11.795,13.8777,15.32,4.9416,9.7234,5,19.8158,12.76,12.4865,7.6738,9.5681,3.52,5.5199,11.88,10.5065,8.9232,36.2318,35.7318,,26.1544,10.5612,,31.0426,,,,22.7898,20.5295,11.3722,,14.0254,28.224,,,20.251,13.0173,29.7065,23.4517,17.8312,16.6966,25.1142,,,12.567,,,21.0027,22.8822,,,,,0.959,1.9033,0.4031
2017/4/26,3.9873,3.5962,5.9859,9.2854,10.3471,5.8606,16.1665,8.5106,31.14,8.0436,12.0736,8.85,3.23,9.27,8.2202,19.1363,22.11,5.2729,17.8004,11.2439,6.3522,16.5582,23.1159,10.3858,9.1471,15.16,7.0252,5.37,8.3515,3.8293,2.8387,16,5.43,10.03,24.0593,5.0269,8.7487,10.6926,10.9445,5.9705,18.7525,15.4898,8.9557,31.873,15.6698,21.9918,15.8268,27.8361,15.3538,26.3145,39.9918,53.8003,21.135,,,,13.4553,9.5711,30.3097,9.7309,13.8937,11.3696,11.7095,12.3049,13.5632,8.6377,8.7118,24.5807,26.9,10.6475,11.2938,13.799,9.6229,18.2988,7.8492,21.9631,20.3675,13.2786,14.4082,33.1683,22.1328,24.8654,35.654,14.8889,23.4966,17.8009,37.8451,22.5561,18.0807,12.9974,22.1586,25.9802,25.2496,28.9858,29.9676,7.672,49.2725,,,,,,,,6.6988,4.09,27.4051,7.92,4.2643,8.36,13.4509,16.7265,7.8549,16.2693,18.91,11.3852,11.6422,13.8479,15.4,4.9997,9.5364,4.97,19.7137,12.87,12.6931,7.2505,9.4886,3.34,5.5199,11.86,10.4678,8.7653,36.6163,35.1781,,26.5312,10.3514,,31.1513,,,,23.0259,20.5585,11.3123,,14.1021,28.9705,,,19.8051,12.9144,29.7766,24.2218,18.4358,16.2594,25.3633,,,12.4881,,,21.2955,22.2476,,,,,0.964,1.9051,0.4062
2017/4/27,4.005,3.6449,6.0958,9.4429,10.3172,6.0795,16.1665,9.364,32.78,8.1232,12.2609,8.7,3.26,9.41,8.3554,18.8693,21.93,5.1838,16.9727,11.4426,6.3821,16.8736,23.5231,10.4594,9.2747,14.95,6.9648,5.38,8.7119,3.8935,2.811,16.16,5.5,10.04,22.0473,5.05,8.7221,10.5468,10.9445,6.0589,18.9962,15.0385,9.0143,32.0883,15.9663,22.3481,17.4065,28.1544,15.4927,26.6414,39.9918,57.0816,21.4748,,,,13.5951,9.601,29.6623,9.6255,14.7446,11.3696,11.69,12.4041,13.6639,8.6377,8.6675,24.042,28.07,10.7943,11.3997,13.8685,9.9488,18.448,7.9564,22.1982,21.8065,13.4669,15.0687,33.9871,22.528,24.5606,37.1345,15.225,23.4966,17.9887,38.9814,22.5561,17.6656,13.4528,22.8814,26.8666,25.8732,29.5437,30.8626,8.4403,54.2027,,,,,,,,6.7564,4.1,26.5665,8.05,4.3122,8.36,14.8007,17.0134,7.8156,16.0095,18.49,11.9525,12.0529,13.7488,15.32,5.0675,9.5514,4.99,19.7229,12.85,12.7119,7.466,9.3793,3.17,5.5199,11.96,10.4775,8.6764,35.0685,35.5044,,26.9638,10.6312,,31.9009,,,,23.8472,20.7036,11.4021,,14.5077,29.2075,,,19.865,13.4288,31.3341,24.3606,19.2386,15.8452,25.6987,,,12.5374,,,21.8044,23.1692,,,,,0.974,1.906,0.4078
2017/4/28,3.9785,3.6644,6.1105,9.4429,10.5662,6.1093,16.1665,9.5024,36.06,8.2425,11.6203,8.62,3.26,9.57,8.3651,19.8514,22.45,5.075,16.8331,11.671,6.4319,17.0904,23.4054,10.4594,9.3434,15.46,7.0856,5.43,9.004,3.9052,2.8249,16.18,5.6,10.25,20.7815,5.1039,8.7842,10.7218,11.0032,6.0678,19.3338,14.6986,9.1966,33.2622,16.1047,22.3481,17.8705,29.0498,15.5721,27.9489,39.9918,57.9313,21.6306,,,,13.8147,9.6509,29.2141,9.7597,15.0105,11.3696,11.6313,12.5133,13.6639,8.6377,9.016,25.1594,28.28,10.8013,11.4196,14.2261,10.0254,18.448,7.8836,22.1982,21.8563,13.6359,14.845,34.047,22.5181,24.4814,36.885,15.2685,23.4966,17.969,38.2737,22.5561,17.5272,13.6436,22.8265,27.7805,25.913,29.3108,30.6505,9.2857,52.7246,,,,,,,,6.7468,4.18,26.9019,8.26,4.3202,8.36,14.6476,17.3991,7.8254,16.1494,19.2,11.7534,11.967,13.8281,14.98,5.0578,9.5589,4.99,19.6208,13.24,12.4396,7.4583,9.419,3.33,5.5199,12.11,10.4581,8.7554,34.2797,34.5355,,27.3476,10.4713,,31.8894,,,,24.0549,21.2648,11.4221,,14.9629,29.0461,,,20.1978,13.4781,30.9585,23.979,19.0701,15.9449,25.7275,,,12.6951,,,21.4036,23.2297,,,,,0.983,1.8971,0.4078
2017/5/2,3.9962,3.7229,6.1618,9.4528,10.8848,6.1591,16.1665,9.856,39.67,8.1928,10.8614,8.55,3.22,9.47,8.5003,19.7084,22.9,4.7683,16.863,11.7902,6.4519,16.8046,23.3514,10.4594,9.2648,16,7.0614,5.36,8.9542,3.911,2.8283,16.55,5.58,10.64,21.1499,5.1193,8.8819,11.7911,11.0912,6.0678,19.3525,15.144,9.1315,33.0079,16.2432,22.6396,18.4136,28.7314,15.4729,27.3409,39.9918,56.2125,21.6226,,,,13.6749,9.6708,29.2695,9.9994,15.2432,11.3696,11.6019,12.5827,13.5906,8.6377,9.1432,25.0396,28.98,10.8153,11.4527,14.2261,10.0446,18.09,7.7278,22.0182,21.4467,13.5683,14.2644,34.9755,22.5379,24.525,36.5967,15.0906,23.4966,18.1666,38.1641,22.5561,17.7512,13.4159,22.8356,27.252,26.0059,28.8015,30.2659,10.2137,54.7582,,,,,,,,6.7372,4.16,27.1486,8.35,4.3282,8.36,14.4274,17.3101,7.7861,16.2993,19.19,11.8928,12.3776,13.7191,15.97,4.7962,9.4541,4.86,19.5372,13.24,12.28,7.5429,9.4985,3.21,5.5199,12.11,10.4581,8.8936,34.26,34.3081,,27.7175,10.1316,,31.6892,,,,23.9794,20.9745,11.5619,,15.2107,30.075,,,20.3442,13.4781,29.0104,23.7153,18.743,16.0677,27.4618,,,12.6557,,,20.7325,24.0229,,,,,0.981,1.8845,0.4086
2017/5/3,3.9873,3.7229,6.235,9.4035,11.1039,6.179,16.1665,9.6254,39.98,8.1232,11.2063,8.36,3.18,9.56,8.481,19.7179,25.19,4.5111,16.9029,12.1975,6.422,16.7455,23.3857,10.4922,9.3826,16.11,7.0675,5.38,8.7989,3.8935,2.8456,16.38,5.64,10.44,20.9043,5.0577,8.7576,11.9855,11.1147,6.2004,18.79,14.6517,8.9231,32.9002,16.0454,22.672,19.4404,28.1345,15.2446,27.5371,39.9918,57.4234,22.3381,,,,13.4953,9.6808,28.7494,9.9898,15.3296,11.3696,11.6606,12.4637,13.3435,8.6377,8.9551,24.8501,29.42,10.9901,11.5189,14.2162,10.0734,17.911,7.6874,21.9375,21.6405,13.6407,14.4455,34.047,22.2267,24.525,36.5911,15.1499,23.4966,18.0678,38.1541,22.5561,17.3361,13.5432,22.8356,26.8446,26.2115,29.0586,30.193,11.2354,57.02,,,,,,,,6.8908,4.14,26.7737,8.51,4.3601,8.36,13.9678,17.2903,7.8647,16.4092,19.11,11.6738,13.199,13.7785,15.7,4.6509,9.5738,5.01,19.6394,14.32,12.0453,7.6969,9.419,3.24,5.5199,12.15,10.4484,8.8146,34.4769,35.7417,,27.7942,11.1408,,31.3515,,,,24.7535,20.8391,11.8914,,15.1837,30.2566,,,20.2909,13.3707,29.0054,23.41,19.1891,16.2824,27.0977,,,12.7739,,,20.8045,26.1759,,,,,1.013,1.8917,0.4117
2017/5/4,3.9785,3.7131,6.2057,9.4035,11.0541,6.1392,16.1665,9.8637,38.2,8.0536,11.1275,8.1,3.15,9.51,8.3747,19.2126,25.33,4.5012,16.6935,12.1478,6.5815,16.7159,23.2336,10.5249,9.0587,16.14,6.9708,5.34,8.8486,3.9285,2.8352,16.55,5.63,10.46,20.4981,5.2502,8.58,12.8312,10.9798,6.1562,18.4712,14.9623,9.0534,32.1861,15.8279,22.795,19.3515,28.0251,15.0561,26.8441,39.9918,56.1539,21.7026,,,,13.3855,9.8004,28.7549,9.7597,15.3961,11.3696,11.6508,12.2057,13.4991,8.6377,9.4751,24.6206,29.51,10.6545,11.6182,14.3553,10.0159,18.0999,7.6914,22.1423,21.1313,13.549,13.7477,34.2167,21.7376,24.4023,37.0126,15.2329,23.4966,18.0678,37.9747,22.5561,17.3164,13.3222,22.4422,26.8171,25.6211,28.719,30.1466,12.3589,55.9387,,,,,,,,6.8812,4.14,26.3199,8.45,4.3122,8.36,13.9966,17.3892,8.0023,16.1794,19.15,11.6639,13.7338,13.6992,15.53,4.6703,9.4541,4.95,19.6672,14.03,12.0641,7.566,9.2501,3.23,5.5199,12.06,10.6421,8.8739,33.984,39.3208,,27.2988,12.2598,,30.8652,,,,24.5552,21.139,11.7915,,15.044,30.0347,,,20.3974,13.9209,28.2192,23.4586,18.8025,16.1827,26.5802,,,12.8134,,,20.1199,26.1759,,,,,1.01,1.8926,0.4117
2017/5/5,3.8899,3.5864,6.0665,9.3149,11.1936,6.179,16.1665,9.3486,37.64,7.9939,11.0191,8.17,3.14,9.51,8.423,18.8979,24.78,4.3529,15.8159,12.5153,6.402,15.2375,22.9883,10.4594,9.0685,16.76,6.7413,5.07,8.774,3.9928,2.7661,16.49,5.56,10.3,20.8193,5.1886,8.4556,11.8883,10.7274,6.0855,18.3868,15.6363,8.8905,32.3524,15.3633,22.361,18.3642,27.9256,14.9767,26.1249,39.9918,53.8101,21.9664,,,,12.8564,9.621,28.6332,9.3379,14.8377,11.3696,11.5432,12.4537,13.3161,8.6377,9.2372,23.7029,29.38,10.9272,11.6182,14.4844,9.7762,18.0403,7.7845,21.8444,21.3419,13.6021,13.5294,33.7175,21.0756,24.4616,36.6521,14.8969,23.4966,18.0678,36.4896,22.5561,17.5272,12.9907,22.0488,26.7895,25.024,29.1556,29.6295,12.805,54.3019,,,,,,,,6.7084,4.06,25.5011,8.21,4.2803,8.36,13.5466,16.8056,8.0023,15.5698,18.95,11.2658,13.1799,13.8083,15.2,4.6315,9.1624,4.82,19.2308,14.29,11.9796,7.0426,8.9521,3.13,5.5199,11.95,10.4581,8.6962,33.1755,37.0666,,27.1941,12.6595,,30.8137,,,,23.479,21.2551,11.6817,,14.9854,29.606,,,20.0314,13.402,27.8937,23.1672,18.079,15.9603,25.4592,,,12.498,,,20.2055,24.2646,,,,,1.016,1.8657,0.4031
2017/5/8,3.8456,3.4402,6.0299,9.0786,11.0641,5.781,16.1665,10.2865,37.99,7.7653,11.0388,8.1,3.06,9.26,8.0173,18.2114,24.15,4.1055,15.5766,12.7934,6.2425,15.2474,22.6056,10.2385,8.9115,15.09,6.7111,4.87,8.6249,3.8527,2.5797,16.09,5.39,10.35,20.8193,5.0577,8.4378,10.7024,10.9093,6.1739,18.4055,14.4055,8.7082,29.1142,14.1473,21.6938,17.2979,26.3438,14.4308,25.5234,39.9918,52.8335,21.7266,,,,12.6468,9.5711,28.4174,8.5613,13.5613,11.3696,11.553,12.2057,13.2063,8.6377,8.9054,23.8026,28.83,11.2208,11.1879,14.3752,9.9392,17.0756,7.5255,21.2549,21.0537,13.1048,12.8635,32.5593,20.4383,23.8996,36.2695,14.8257,23.4966,18.0678,35.5327,22.5561,17.0726,12.6325,21.7835,25.683,24.1549,27.317,28.5886,12.392,53.667,,,,,,,,6.6028,4.03,25.0868,8.07,4.1605,8.36,13.2211,16.6078,8.0318,14.8003,18.22,11.1066,12.2248,13.1541,15.19,4.5637,9.0652,4.58,19.1379,14.36,11.773,6.4654,8.962,2.98,5.5199,11.63,10.4484,8.3705,31.4108,36.8391,,25.4077,11.9101,,30.5104,,,,21.8835,20.4037,11.6318,,14.8412,29.1571,,,19.8184,13.0263,26.6317,22.8272,17.286,15.4924,24.2231,,,12.3797,,,21.1559,22.1494,,,,,1.008,1.8657,0.3984
2017/5/9,3.881,3.489,6.0665,9.1377,11.0043,5.9203,16.1665,10.1097,41.79,7.8846,11.157,8.24,3.11,9.45,8.1815,18.4021,23.88,4.1649,15.4768,12.6742,6.2724,15.6613,22.424,10.0011,8.9802,14.9,6.8138,4.89,8.6995,3.8351,2.59,16.1,5.39,10.38,20.6682,5.05,8.4867,11.1106,10.9387,6.1562,19.2119,13.7726,8.7863,27.412,14.3648,21.9076,17.9001,26.8213,14.6094,25.8896,39.9918,53.8296,21.8625,,,,12.6169,9.5412,27.7147,8.7051,14.0865,11.3696,11.8856,12.3347,13.4534,8.6377,8.8113,24.7204,29.24,11.3886,11.2541,15.001,10.3034,17.1253,7.5457,21.528,21.1368,13.3027,12.9488,33.2882,21.0113,23.7887,35.654,14.9048,23.4966,18.0678,36.4397,22.5561,17.3888,13.0008,22.1129,25.6059,24.7586,27.87,28.9068,13.0033,55.1748,,,,,,,,6.5453,4.06,26.1917,8.45,4.2004,8.36,13.3456,16.7562,7.7959,15.0901,18.69,11.1762,12.4254,13.1838,15.26,4.6315,9.1774,4.39,18.8129,14.19,11.9702,6.5347,9.2104,3.03,5.5199,11.61,10.4484,8.4889,32.1206,37.8081,,25.5612,12.07,,31.1799,,,,22.3461,20.6069,11.8015,,15.0215,29.2731,,,19.7386,13.8851,27.1425,23.2435,17.9105,15.6535,24.3093,,,12.4884,,,21.6063,22.9275,,,,,1,1.854,0.4007
2017/5/10,3.7658,3.3525,5.898,8.7733,10.9048,5.6218,16.1665,10.202,39.15,7.6261,10.9402,8.23,3.06,9.14,7.9594,17.7347,23.72,4.0165,15.2275,12.6842,6.1527,15.5726,22.4191,9.6492,8.8821,15.34,6.3547,4.65,8.6684,3.7884,2.5624,15.88,5.39,10.4,20.5359,4.87,8.3313,10.5274,10.7274,6.0324,18.9775,12.7353,8.5649,27.1772,14.3549,21.6355,16.7351,27.8559,15.0164,25.628,39.9918,51.1537,22.2022,,,,12.0379,9.2322,28.1629,8.4079,13.7275,11.3696,11.5432,12.0568,13.133,8.6377,8.6288,24.9399,29.1,11.095,11.0224,14.5739,10.1213,17.0557,7.657,21.0687,20.7877,13.8822,12.8103,32.2498,20.5963,23.7887,35.654,14.628,23.4966,18.0678,36.0809,22.5561,17.3625,12.7698,21.4541,24.8571,24.2146,27.8458,28.3499,13.3503,51.564,,,,,,,,6.3533,3.99,25.6984,8.2,4.0567,8.36,12.6084,16.4396,7.6386,14.8902,18.84,10.7284,11.8046,12.9459,15.25,4.5928,8.9755,4.32,18.2651,14.41,11.7542,6.0805,8.9521,2.97,5.5199,11.18,10.429,8.4001,31.5784,36.1372,,28.1152,12.3997,,30.5962,,,,21.6381,20.3457,12.131,,14.715,28.4106,,,19.6986,13.6972,26.5115,22.4664,17.6329,15.3314,23.7727,,,12.1325,,,20.0659,21.8925,,,,,1.002,1.8406,0.3968
2017/5/11,3.7658,3.3818,5.9273,8.5961,10.6558,5.771,16.1665,9.1871,42.8,7.5465,10.9796,7.57,3.02,9.06,7.9594,17.7061,24.06,4.0165,13.7018,12.6444,6.0131,16.0358,22.0413,9.7229,8.676,15.54,6.1795,4.51,8.5441,3.7041,2.4933,15.88,5.39,10.4,20.4509,4.71,8.0559,10.2552,10.7978,6.1297,19.09,12.6708,8.1285,27.5685,14.2956,21.1821,17.9791,28.4827,14.6888,25.6542,39.9918,52.4428,23.1334,,,,11.5189,8.7536,28.766,8.5421,14.3258,11.3696,11.2987,12.1064,13.0232,8.6377,8.5458,25.1893,29.36,10.4238,10.7245,14.1367,10.4088,17.1552,7.7035,20.0199,20.9484,14.2926,12.9807,31.7506,20.8928,23.3019,35.654,14.1773,23.4966,16.9806,36.4098,22.5561,17.0528,12.7463,20.5392,25.6554,24.5066,28.2727,28.2106,14.6859,50.4926,,,,,,,,6.3341,3.87,25.659,8.48,4.1685,8.36,12.7807,16.0143,7.5796,15.0601,18.72,10.7781,11.9574,12.8269,14.42,4.3893,9.0278,4.35,18.3115,14.21,11.5946,6.0805,8.8626,2.93,5.5199,10.92,10.4581,8.3705,30.6122,36.7798,,28.2897,12.4697,,31.2943,,,,22.1384,19.7845,12.111,,14.9989,29.2529,,,19.0465,14.1983,26.8821,22.3207,18.1186,15.0783,23.6099,,,11.8358,,,21.5342,22.2325,,,,,0.996,1.8415,0.3992
2017/5/12,3.7835,3.411,5.9053,8.5075,10.7155,5.8208,16.1665,9.1871,41.93,7.5366,10.8121,7.47,3.05,8.96,7.9594,17.7347,24.15,3.9967,13.1633,12.5352,6.0331,16.0654,21.8107,9.7638,8.6171,15.78,6.2641,4.47,8.4074,3.7182,2.4657,15.76,5.39,10.24,20.595,4.7,7.8916,9.9442,10.7215,6.1739,19.3525,12.5125,8.0112,27.5294,14.5526,21.2404,18.7097,28.3534,14.6988,25.4319,39.9918,52.3452,23.9208,,,,11.3692,8.4844,28.6055,8.4942,14.2194,11.3696,11.2008,12.1362,12.95,8.6377,8.7505,25.2392,28.99,10.2001,10.4994,14.1367,10.3417,17.374,7.6691,19.5483,20.893,14.2926,12.8955,31.3711,19.9837,23.4602,35.654,13.9045,23.4966,16.3085,36.2703,22.5561,16.7101,12.7061,20.0727,25.683,24.7122,28.9664,27.7797,14.953,49.5502,,,,,,,,6.4013,3.84,25.2644,8.49,4.2483,8.36,12.7999,15.9649,7.5599,15.1201,18.25,10.808,11.9001,12.589,14.1,4.3215,9.1176,4.34,18.3765,14.63,11.5477,5.9805,8.7235,3.03,5.5199,10.99,10.4581,8.2816,30.7502,36.4733,,27.7105,12.1799,,31.2428,,,,22.3461,19.8136,12.2608,,15.5578,29.1773,,,18.2878,14.2206,27.2877,22.2999,18.188,15.1013,23.6003,,,11.4997,,,22.7233,22.6933,,,,,1,1.8074,0.3999
