ÈÕÆÚ,000410.SZ,000530.SZ,000570.SZ,000595.SZ,000777.SZ,000811.SZ,000816.SZ,000837.SZ,000880.SZ,002026.SZ,002046.SZ,002122.SZ,002158.SZ,002164.SZ,002248.SZ,002272.SZ,002282.SZ,002347.SZ,002426.SZ,002438.SZ,002444.SZ,002480.SZ,002514.SZ,002520.SZ,002532.SZ,002552.SZ,002559.SZ,002598.SZ,002633.SZ,002639.SZ,002685.SZ,002686.SZ,002747.SZ,002760.SZ,002793.SZ,002795.SZ,002871.SZ,002877.SZ,002884.SZ,002896.SZ,002903.SZ,002931.SZ,002943.SZ,200530.SZ,200570.SZ,300024.SZ,300064.SZ,300080.SZ,300091.SZ,300092.SZ,300095.SZ,300126.SZ,300145.SZ,300154.SZ,300161.SZ,300179.SZ,300193.SZ,300222.SZ,300257.SZ,300260.SZ,300278.SZ,300345.SZ,300391.SZ,300400.SZ,300420.SZ,300421.SZ,300430.SZ,300435.SZ,300441.SZ,300464.SZ,300470.SZ,300488.SZ,300503.SZ,300554.SZ,300606.SZ,300607.SZ,300629.SZ,300700.SZ,300718.SZ,300780.SZ,600172.SH,600218.SH,600243.SH,600421.SH,600481.SH,600592.SH,600841.SH,601002.SH,601100.SH,601177.SH,601369.SH,601882.SH,603088.SH,603090.SH,603131.SH,603187.SH,603269.SH,603277.SH,603308.SH,603315.SH,603331.SH,603339.SH,603486.SH,603617.SH,603666.SH,603667.SH,603699.SH,603757.SH,603915.SH,603985.SH,688003.SH,688028.SH,688333.SH,900920.SH
2017/8/30,9.14,7.214,7.5076,5.22,17.5689,9.6314,7.0802,7.94,11.4376,8.6744,10.6108,10.64,17.1145,9.9123,6.44,6.69,20.4368,7.1,7.5956,8.0104,15.15,7.6998,8.58,9.7634,7.5684,11.57,7.4415,11.7193,15.5,8.8888,11.241,12.2936,12.1079,29.88,11.6031,20.6457,23.6178,9.3047,20.4485,18.4427,,,,4.2659,4.3772,21.9191,13.0672,8.22,8.4694,12.6663,10.5959,8.0532,10.5064,7.8338,17.8569,6.8144,8.5556,25.447,19.2627,12.9147,20.76,7.52,11.9913,16.6,6.4122,12.377,14.2002,13.5028,11.797,11.11,18.7523,20.6939,18.6289,27.5663,30.6261,54.8161,30.4267,,,,7.87,9.1647,8.2344,14.8,4.9441,10.6174,13.3496,9.7051,13.6365,8.6039,6.4892,16.0691,19.775,29.0245,16.1436,,29.6142,,14.2023,16.5628,23.7037,25.7829,,21.2731,,16.7158,15.1156,28.1262,,23.9431,,,,0.7632
2017/8/31,9.17,7.2335,7.4482,5.28,17.8063,9.8269,7.0106,7.84,11.6759,8.7525,10.6008,10.95,16.7963,9.9817,6.44,6.72,20.4665,7.1,7.5956,8.0104,15.12,7.6499,8.61,9.8416,7.5965,11.63,7.3525,11.6902,15.42,8.8588,11.1126,12.3035,12.1375,29.62,11.7058,21.0195,24.2262,10.2358,21.1863,20.2859,,,,4.2851,4.3675,22.338,13.0374,8.2,8.5376,12.6663,10.586,8.1031,10.5064,7.8616,18.0862,6.8814,8.5944,25.447,18.9178,13.1722,20.9,7.49,12.0841,16.7,6.4193,12.5876,14.7232,13.6892,11.786,11.11,19.0649,20.7245,18.8073,28.0289,31.2643,58.572,31.384,,,,7.79,9.1944,8.3242,15.56,4.9537,10.5881,13.3694,9.9022,13.6575,8.594,6.5082,16.1975,20.295,29.0245,16.1436,,29.2493,,14.113,16.443,24.5419,26.1057,,22.517,,16.9467,15.1436,28.3728,,24.8667,,,,0.7661
2017/9/1,9.21,7.2043,7.4581,5.23,17.8162,9.7976,7.0007,7.81,11.5667,8.772,10.6507,11.24,16.806,10.0015,6.44,6.71,20.5651,7.08,7.5956,7.9806,15.18,7.61,8.61,10.0175,7.5871,11.68,7.4479,11.5638,15.86,9.0386,11.1719,12.5505,12.1474,29.06,11.7628,21.0291,23.9423,10.2833,20.7102,22.3175,,,,4.2851,4.387,22.3978,13.2361,8.39,8.8311,12.6663,10.6158,8.2328,10.5064,7.8431,18.3454,7.0632,8.6428,25.447,18.9474,13.1524,21.89,7.56,12.0046,16.53,6.4193,12.6127,14.6278,13.8855,11.8025,11.11,19.2514,20.7551,18.6587,30.8324,32.0123,58.7104,32.441,,,,7.8,9.135,8.2843,15.46,4.9346,10.5394,13.4387,10.05,14.0086,8.6935,6.6692,16.4248,20.4336,29.0245,16.1436,,30.3045,,14.2321,16.5728,23.655,26.1154,,20.9709,,17.2447,15.1716,27.7711,,25.1817,,,,0.774
2017/9/4,9.12,7.3992,7.4087,5.23,17.7173,9.866,6.9112,7.9,11.4972,9.0065,10.8701,11.06,16.7481,9.9618,6.44,6.76,20.1605,7.11,7.5956,8.0005,15.49,7.5602,8.63,9.9393,7.6435,11.6,7.4352,11.7096,16.24,9.2383,11.3793,12.4616,13.3621,29.43,11.7799,20.8374,23.4845,9.7721,20.205,24.5473,,,,4.3425,4.3675,22.7867,13.1566,8.4,8.7839,12.6663,10.576,8.3326,10.5064,7.9358,18.7542,6.9962,8.7591,25.447,18.9967,13.2911,23.18,7.58,12.1371,16.94,6.3419,12.5876,14.5696,14.3369,11.7146,11.11,19.1417,20.7307,18.6587,30.5956,31.4638,59.5802,32.1485,,,,7.83,9.0757,8.2344,15.48,4.9155,11.0464,13.409,9.7544,13.6716,8.7034,6.6787,16.3161,21.0824,29.0245,16.1436,,30.2058,,14.6188,16.7525,22.807,26.0274,,19.6638,,17.2298,15.1716,28.1657,,24.541,,,,0.773
2017/9/5,9.26,7.3407,7.3988,5.49,17.6678,9.9834,6.8515,7.85,11.6064,8.9381,10.7205,11.2,16.4878,9.9817,6.44,6.78,20.3776,7.1,7.5956,8.2688,15.61,7.6001,8.64,9.8611,7.6435,11.73,7.3652,11.7582,16.83,9.1684,11.4781,12.3232,14.0633,29.8,11.8826,20.8949,23.7163,10.3819,20.2086,27.005,,,,4.3329,4.3675,22.4975,12.8684,8.53,8.8049,12.6663,10.5959,8.3227,10.5064,7.9265,18.5648,6.9771,8.7107,25.447,19.0656,13.6674,23.26,7.74,12.2166,16.7,6.2435,12.8133,14.7772,14.2093,11.797,11.11,20.0192,20.7735,18.6587,30.7333,31.3441,58.9179,31.7562,,,,7.84,9.0658,8.2643,15.26,4.9728,10.9099,13.3397,9.5968,13.5873,8.8626,6.7071,16.158,20.8199,29.0245,16.1436,,31.0244,,14.48,16.9322,23.3041,26.0959,,19.7762,,17.2745,15.1436,28.0867,,24.477,,,,0.7671
2017/9/6,9.5,7.5455,7.4087,5.55,17.747,9.9443,6.8615,7.81,11.4177,9.2116,10.6407,11.31,16.1021,9.9321,6.44,6.79,20.0323,7.09,7.5956,8.1695,15.64,7.5901,8.7,9.8025,7.6623,12,7.4225,11.5541,15.15,9.488,11.32,12.7284,14.2608,29.77,11.8199,20.7703,23.583,10.1884,20.1286,29.7104,,,,4.3903,4.3577,22.2981,13.0274,8.55,8.9306,12.6663,10.5561,8.3726,10.5064,7.9451,18.6346,6.9962,8.7397,25.447,19.1445,13.6179,21.85,7.69,12.0311,16.62,6.3982,12.738,14.8187,14.278,11.9728,11.11,20.3209,20.7551,20.5116,31.3501,31.7629,58.4139,32.2083,,,,7.98,9.1054,8.2743,15.15,4.925,11.0366,13.32,9.7249,13.3626,8.8626,6.6787,16.0592,20.9685,29.0245,16.1436,,30.5904,,14.5296,16.9821,22.4074,25.5384,,19.4248,,17.1851,15.1156,28.7872,,24.2314,,,,0.7613
2017/9/7,9.37,7.5455,7.3691,5.58,17.6085,9.7682,6.9311,7.74,11.378,9.1725,10.6407,11.13,16.0925,9.8231,6.44,6.81,20.1704,7.08,7.5956,8.08,15.46,7.61,8.66,9.7927,7.5777,11.99,7.4097,11.4084,15.24,9.2683,11.2015,12.5703,13.6979,30.04,12.7554,22.8502,23.612,10.371,20.1395,32.6835,,,,4.3999,4.348,21.9789,13.0175,8.52,8.8153,12.6663,10.5362,8.3726,10.5064,7.8338,18.4452,6.9101,8.6331,25.447,19.9623,13.4594,21.4,7.67,11.8456,16.22,6.3068,12.8082,14.8187,13.9444,11.9014,11.11,20.0796,20.9755,21.2647,31.6475,31.5236,57.5243,31.1513,,,,7.85,9.0064,8.2643,15.3,4.9155,10.9099,13.4783,9.4884,13.5382,8.7134,6.6219,16.2568,20.8447,29.0245,16.1436,,30.4228,,14.4998,16.7325,22.5146,25.646,,19.3124,,17.6097,15.1156,28.7576,,24.1674,,,,0.7661
2017/9/8,9.4,7.4675,7.3691,5.6,17.3117,9.8074,6.9012,7.67,11.3185,9.3484,10.6906,11.03,15.9671,9.8429,6.44,6.9,20.1704,7.03,7.5956,8.0403,15.33,7.61,8.76,9.7927,7.5965,11.8,7.4288,11.4667,15.39,9.1584,11.1818,12.4319,13.3028,30.3,12.339,23.1569,23.67,10.0277,20.3176,35.9538,,,,4.4764,4.3577,22.0587,13.0473,8.48,8.8415,12.6663,10.4864,8.4324,10.5064,7.8153,18.3754,7.0536,8.6138,25.447,19.647,13.5585,21.39,7.6,11.9913,16.16,6.2786,12.733,14.8187,14.0916,11.9233,11.11,20.1454,21.1163,20.6504,33.1291,31.5834,57.0795,30.6128,,,,8,8.9866,8.2444,15.38,4.906,10.8514,13.4387,9.5771,13.2362,8.6238,6.6313,16.5731,20.9635,29.0245,16.1436,,30.4524,,14.3312,18.4098,22.3295,25.6264,,19.0523,,17.7885,15.1343,28.0325,,24.098,,,,0.7827
2017/9/11,9.2,7.5942,7.379,5.53,17.6876,9.8269,6.9012,7.75,11.4277,9.3386,10.6208,10.76,16.0635,9.833,6.76,6.87,20.1704,7.13,7.5956,8.08,15.53,7.6798,8.7,9.8122,7.681,11.91,7.3716,11.5736,15.02,9.5779,11.4485,13.4004,14.6361,30.2,12.3732,22.9748,24.4754,10.0898,20.8229,35.9538,,,,4.572,4.3577,22.4177,13.3454,8.69,8.8049,12.6663,10.4864,8.4624,10.5064,8.01,19.0434,7.1876,8.6331,25.447,19.6864,13.5783,21.31,7.61,12.2298,16.48,6.5177,13.0189,15.2379,14.5233,12.3407,11.11,19.7779,21.1591,20.581,33.8451,32.4112,59.7778,31.3108,,,,8.15,9.0658,8.434,15.32,4.925,10.9391,13.5179,9.6066,13.4328,8.7233,6.7545,16.6423,20.7555,29.0245,16.1436,,32.2373,17.2273,14.4007,19.0387,22.9143,25.7829,,19.727,,18.2131,15.1623,27.9733,,24.5998,,,,0.7876
2017/9/12,9.15,7.7307,7.191,5.57,17.925,9.9345,7.0106,7.68,11.2787,9.3093,10.4014,10.92,16.3142,10.0213,7.1,6.81,20.1704,7.07,7.5956,8.1396,15.6,7.7796,8.8,9.695,7.6153,11.88,7.2317,11.593,15.03,10.1771,11.6559,13.4597,14.5176,30.7,12.0766,22.1409,23.6758,9.7283,20.1032,35.9538,,,,4.6103,4.348,22.0687,14.508,8.63,8.7682,12.6663,10.2175,8.4025,10.5064,7.9636,19.0733,7.1302,8.5653,25.447,19.9327,13.8655,21.5,7.53,12.0642,16.56,6.5317,12.7832,14.744,14.7098,12.3847,11.11,19.6847,20.5103,20.1054,34.7429,30.7258,58.7499,30.1209,14.9847,,,8.58,9.0361,8.3442,14.97,4.8773,10.9976,13.3397,9.5869,13.1941,8.7134,6.8871,16.247,20.5773,29.0245,16.1436,,32.4247,18.9491,14.7577,18.4797,22.1248,25.4601,,19.1788,,17.8183,15.1436,26.75,,24.0873,,,,0.7827
2017/9/13,9.16,7.7112,7.2207,5.51,17.8063,9.8465,7.1101,7.7,11.3383,9.2605,10.3017,10.97,16.4107,9.942,7.16,7.03,20.1704,7.11,7.5956,8.1098,15.82,7.7297,8.79,9.7243,7.6623,11.68,7.2317,11.5444,15.03,10.4168,11.7942,13.2818,14.7645,31.25,12.0481,22.3997,23.583,9.7867,20.2449,39.5512,,,,4.572,4.3577,21.6698,14.2099,8.65,8.894,12.6663,10.2175,8.4424,10.5064,8.2417,19.2428,7.2546,8.6138,25.447,19.7849,13.816,21.59,7.65,11.8389,17.49,7.1856,12.8885,14.7357,14.9257,12.5,11.11,19.7011,20.5103,20.4026,37.6179,31.6832,59.1947,30.4134,16.4822,,,8.51,9.046,8.454,15.02,4.9346,10.7929,13.3002,9.5968,13.166,8.7531,6.8966,16.4545,20.5574,29.0245,16.1436,,35.0479,20.845,14.6486,18.7492,22.3002,25.4992,,19.4037,,18.0343,15.1903,26.7993,,24.1567,,,,0.7847
2017/9/14,9.25,7.6137,7.1416,5.52,17.5986,9.8269,7.0703,7.75,11.3582,9.4168,10.3216,10.84,16.3142,9.833,6.95,6.92,20.1704,7.07,7.5956,8.0104,15.67,7.7098,8.69,9.6559,7.6341,11.73,7.1935,11.525,14.93,10.6665,12.13,13.2719,14.6262,30.96,11.9625,22.5147,23.5541,9.7136,20.2922,43.5053,,,,4.5338,4.348,21.6698,14.2199,8.61,9.0564,12.6663,10.1478,8.3726,10.5064,8.1583,19.7612,7.1589,8.7785,25.447,19.844,13.9546,21.05,7.56,11.8919,16.95,7.6215,12.733,14.8312,14.6902,12.3572,11.11,19.6902,20.2594,19.6198,38.2238,31.1247,58.0185,30.5862,18.1284,,,8.53,9.0361,8.424,14.95,4.906,11.3778,13.2507,9.8924,13.0256,9.0416,6.7734,16.247,20.4386,29.0245,16.1436,,33.7264,22.9343,14.4007,18.4397,22.6901,25.959,,19.9027,,18.0417,15.3772,26.9128,,23.7563,,,,0.7827
2017/9/15,9.24,7.5455,7.102,5.52,17.7272,9.8465,7.2493,7.73,11.6759,9.4168,10.4512,10.77,15.9382,9.7537,6.85,7.01,20.1704,7.09,7.5956,8.0701,15.43,8.1785,8.76,9.7047,7.6153,11.75,7.2062,11.3015,14.76,10.297,12.0016,13.5585,14.7842,30.55,11.9625,22.2368,23.1137,9.8086,20.3903,47.8558,,,,4.5625,4.3187,21.3208,13.9416,8.9,8.9516,12.6663,10.1179,8.3626,10.5064,8.0471,20.0803,7.0536,8.5847,25.447,19.5189,14.0735,20.77,7.55,11.8787,16.25,7.263,12.6177,14.7149,15.1808,12.4176,11.11,19.8382,20.1063,19.7486,38.4992,30.8255,58.5325,32.1618,19.9432,,,8.38,9.135,8.6336,14.74,4.9155,11.5241,13.2705,9.8726,12.8992,9.0317,6.7071,16.1481,20.5673,29.0245,16.1436,,30.3538,25.2268,14.361,18.25,22.4269,27.0251,,19.5513,,19.4794,15.4706,26.9572,,24.0713,,,,0.7788
2017/9/18,9.4,7.5162,7.0625,5.49,17.7767,9.7976,7.2692,7.7,11.5567,9.3581,10.521,11.03,15.6104,9.7636,6.76,7.08,19.4994,7.22,7.5956,8.0303,15.53,8.4279,8.84,9.7731,7.6247,12.05,7.238,11.3209,14.76,10.5067,11.5966,13.5091,14.4978,30.68,12.1793,22.0642,23.583,9.4799,20.274,52.6424,,,,4.5242,4.3382,21.4105,13.4945,8.74,8.9673,12.6663,10.2274,8.3426,10.5064,8.1027,20.0803,7.1493,8.5556,25.447,19.5583,14.4994,20.92,7.56,11.7926,16.42,7.2911,12.6779,14.8561,15.1808,12.5055,11.11,20.277,20.4124,19.818,40.9226,30.7956,58.5522,32.5673,21.9365,,,8.39,9.2439,8.6436,15.93,4.925,11.4558,13.2111,9.9712,13.468,9.0714,6.745,16.0987,20.0919,29.0245,16.1436,,27.346,26.4842,14.4007,18.27,21.9201,27.074,,18.9329,,19.5465,15.4799,27.1002,,23.9592,,,,0.7779
2017/9/19,9.24,7.4967,7.0723,5.3,17.648,9.7096,7.1399,7.68,11.3284,9.2702,10.3316,10.82,15.514,9.714,6.81,7.21,18.8086,7.14,7.5956,8.0303,15.36,8.2783,8.88,9.8025,7.559,12.05,7.1617,11.3501,14.73,10.1672,11.6065,13.3312,14.3201,31.08,12.0081,22.6393,23.6816,9.4945,19.9833,55.5163,,,,4.5433,4.3382,21.1812,13.6336,8.71,8.9202,12.6663,10.088,8.2927,10.5064,7.9729,19.502,7.0919,8.4394,25.447,19.5189,14.3409,20.85,7.52,11.6137,16.18,7.1434,12.7631,14.7523,15.3574,12.2748,11.11,20.2496,20.2288,19.4613,39.2703,30.7856,59.3924,31.8427,24.1282,,,8.27,9.1251,8.7734,15.65,4.8964,11.9823,13.1319,9.8037,13.1379,9.0317,6.6787,16.0789,20.0672,29.0245,16.1436,,27.5827,28.4285,14.3114,18.0603,21.9591,26.8979,,19.0242,,19.2038,15.237,26.1679,,23.9698,,,,0.7818
2017/9/20,9.12,7.5357,7.0625,5.34,17.7767,9.69,6.941,7.72,11.3383,9.2702,10.5111,10.93,15.9961,9.7834,6.93,7.15,19.2033,7.14,7.5956,8.0502,15.45,8.3381,9.1,10.1347,7.6435,12.11,7.2317,11.4472,14.67,10.1672,11.6756,13.6079,14.7348,31.43,12.0937,22.4285,24.1625,9.6662,20.1941,56.2001,,,,4.5433,4.309,21.4903,13.7528,8.66,8.9569,12.6663,10.1976,8.4225,10.5064,8.0378,19.5818,7.2355,8.5266,25.447,19.5189,14.3805,21.01,7.57,11.7396,16.02,7.1223,13.39,14.7772,15.4359,12.3023,11.11,20.5677,20.4246,19.5505,39.0004,31.4538,59.9953,32.3612,26.5381,,,8.29,9.234,8.8832,15.59,4.8964,12.1968,13.1022,9.7643,12.9413,9.1212,6.8208,16.1975,20.7753,29.0245,16.1436,,27.3756,31.2723,14.361,18.6294,22.3197,27.0447,,19.2351,,19.4496,15.3585,26.528,,24.1246,,,,0.7818
2017/9/21,9.07,7.3212,6.9932,5.26,17.6678,9.6705,6.8913,7.6,11.1795,9.2018,10.7704,10.81,15.7936,9.7636,6.78,7.05,18.7691,7.1,7.5956,7.9607,15.61,8.0987,8.99,9.9979,7.6716,11.85,7.0345,11.2723,14.83,11.1859,11.6361,13.2719,14.2114,32.71,11.9853,22.1409,23.641,9.7392,19.9687,51.8198,,,,4.4955,4.2895,21.4404,13.9615,8.6,8.9569,12.6663,10.0482,8.3227,10.5064,7.8987,19.5618,7.0249,8.449,25.447,19.0558,13.9447,21.1,7.48,11.5541,15.81,7.2559,13.049,14.8104,15.1416,12.2419,11.11,20.4416,20.6939,20.1846,37.3426,30.8853,62.2587,30.5796,29.1958,,,8.34,9.1647,8.5738,15.44,4.8296,11.8361,13.1121,9.5179,12.5762,9.0714,6.8018,16.7411,20.4039,29.0245,16.1436,,27.3559,29.241,14.2618,18.4896,21.9688,28.4238,,18.8766,,19.3304,15.3959,27.0854,,23.7243,,,,0.7798
2017/9/22,9.13,7.3115,6.9339,5.16,17.2919,9.5629,6.941,7.6,11.1894,9.2116,10.8501,10.73,15.8225,9.5654,6.77,7.08,18.5816,7.08,7.5956,7.8415,15.87,8.1287,8.92,10.1641,7.6153,11.95,7.0536,11.3306,14.81,11.6553,11.4978,13.2423,14.2509,33.9,11.586,21.3646,23.7163,10.1153,20.0887,51.136,,,,4.4764,4.2895,21.1512,13.6137,8.7,8.9569,12.6663,10.2274,8.3127,10.5064,7.9636,19.2428,6.9484,8.4297,25.447,19.1445,14.8559,20.8,7.37,11.5408,15.81,7.0169,13.059,14.9349,15.1416,12.2639,11.11,20.7103,20.4307,19.9468,41.0768,31.1247,62.2686,30.7657,32.1115,,,8.23,9.046,8.5738,15.06,4.8201,11.9726,12.8944,9.3504,12.4217,9.0515,6.8018,16.662,20.4336,29.0245,16.1436,,27.2474,29.5312,14.3907,18.0504,23.3431,27.7489,,19.1788,,19.107,15.3959,27.1693,,23.831,,,,0.7769
2017/9/25,8.8,7.3212,6.9042,5.22,17.1336,9.3869,6.762,7.38,11.0405,9.1823,10.4413,10.69,15.7839,9.4861,6.79,6.78,17.96,7.21,7.5956,7.6725,15.5,7.8494,8.68,10.1641,7.5496,11.41,6.99,11.2237,14.75,10.5866,11.2311,12.7284,14.0534,32.88,11.3578,21.6713,23.4961,10.1665,19.936,56.2496,,,,4.4572,4.27,21.1313,13.574,8.55,8.9569,12.6663,10.0382,7.9734,10.5064,7.7782,19.0434,6.9484,8.3618,25.447,18.8981,13.816,20.4,7.18,11.3222,15.53,6.7497,12.723,14.8685,14.6803,12.2309,11.11,20.3648,20.3328,18.946,41.8699,31.1746,62.7628,33.8436,35.3246,,,8.16,8.8975,8.5039,14.67,4.7246,11.9921,12.9043,9.1238,12.4147,9.0416,6.6029,16.5928,20.3049,27.8402,16.1436,,26.9318,28.4768,14.2122,17.7409,22.9825,26.5849,,19.0664,,18.5483,15.3585,26.9374,,23.5161,,,,0.772
2017/9/26,8.61,7.2043,6.924,5.24,17.1831,9.4456,6.9907,7.39,10.9114,9.1335,10.3316,10.69,15.9093,9.5455,6.67,6.79,18.1178,7.36,7.5956,7.603,15.06,7.8793,9.17,10.3498,7.4181,11.31,6.9645,11.1266,14.65,10.6366,11.2509,12.7086,13.8164,33.54,11.2152,21.3262,23.1079,9.5457,19.5725,52.3352,,,,4.4668,4.27,21.1114,13.5839,8.37,8.9569,12.6663,9.9287,7.8536,10.5064,7.7226,18.6346,6.8527,8.3522,25.447,18.8587,13.3109,20.59,7.21,11.3421,15.79,6.8341,12.6478,14.3787,15.1121,12.2748,11.11,21.2259,19.9778,18.1929,44.6073,29.7385,59.2837,37.2273,38.8551,,,8.14,8.8282,8.3242,14.76,4.6673,11.7678,12.7064,9.1731,12.6464,8.9919,6.565,16.0394,20.3049,25.225,16.1436,,26.0541,26.5132,13.9742,17.3116,21.9298,26.135,,18.1458,,18.8611,15.1623,27.3616,,22.7954,,,,0.772
2017/9/27,8.82,7.2433,6.9438,5.25,17.193,9.426,6.9907,7.43,11.1596,9.1628,10.3216,10.65,15.7743,9.9123,6.78,6.82,18.1277,7.36,7.5956,7.6825,15.09,7.8893,9.12,10.3986,7.4463,11.33,6.9772,11.2723,14.66,10.6865,11.3892,12.7482,14.1028,33.67,11.3179,21.355,23.2644,9.6187,20.4049,48.8369,,,,4.5146,4.3187,21.4504,13.5342,8.38,8.9569,12.6663,10.0382,7.9235,10.5064,7.7689,18.8938,6.8909,8.5362,25.447,18.8686,13.5189,20.27,7.23,11.5806,15.93,6.9044,12.7832,14.5613,15.063,12.6977,11.11,20.9352,20.2226,18.2623,43.9684,30.0776,60.0941,40.9501,42.7425,,,8.13,8.8876,8.3442,14.76,4.6864,11.6898,12.7658,9.2421,12.5411,9.0118,6.5745,16.0394,20.3544,25.3138,16.1436,,26.2711,26.4068,14.0337,17.3415,22.0078,26.4676,,18.2933,,19.1591,15.181,28.4271,,23.0089,,,,0.7798
2017/9/28,8.76,7.0873,6.9536,5.14,17.0644,9.2696,6.9112,7.45,11.0305,9.153,10.3615,10.44,15.1476,9.7438,6.68,6.71,17.9797,7.36,7.5956,7.603,14.88,7.7696,9.07,10.3009,7.3993,11.31,6.9391,11.3598,14.52,10.3769,11.3398,12.6098,13.9645,33.47,11.2494,21.7,23.8786,9.6516,20.2668,47.3207,,,,4.4764,4.3187,21.231,13.3951,8.28,8.9569,12.6663,9.8789,7.8137,10.5064,7.6948,18.2956,6.8814,8.4781,25.447,18.5828,13.2812,20.31,7.19,11.4878,15.69,7.0098,12.9136,14.4036,16.5448,12.5934,11.11,20.8694,20.0757,17.8858,44.5467,29.898,61.0628,42.4126,47.0168,,,8.33,8.8282,8.2244,14.67,4.6482,11.6021,13.0429,9.1534,12.4077,8.9322,6.5934,15.7133,20.2256,25.4224,16.1436,,25.9358,25.101,13.9147,17.3315,21.8909,26.3404,,18.216,,19.3975,15.0689,28.1903,,22.7473,,,,0.7818
2017/9/29,8.9,7.1165,7.0526,5.14,17.0842,9.2598,6.9509,7.47,11.0603,9.2702,10.3415,10.64,15.2054,9.6645,6.71,6.83,18.3744,7.36,7.5956,7.6725,15.03,7.8294,9.33,10.34,7.4275,11.42,6.9645,11.4764,14.41,10.4768,11.3398,12.5802,13.8855,34.21,11.3407,22.1409,24.3827,9.4945,20.3176,46.7459,,,,4.5146,4.3382,21.2609,13.4349,8.37,8.9569,12.6663,9.9187,7.9734,10.5064,7.7689,18.4452,6.9579,8.5556,25.447,18.77,13.3703,20.95,7.3,11.5011,15.96,7.0239,13.074,14.4202,16.2799,12.6318,11.6,20.8858,20.3206,18.2028,43.4011,30.7457,61.7744,42.6452,51.7175,,,8.47,8.848,8.2943,14.77,4.7151,11.7581,13.122,9.2618,12.7728,9.0714,6.6692,15.7232,20.1068,25.3631,16.1436,,26.1922,25.3332,13.9048,17.3715,21.9298,26.536,,18.3074,,19.3677,15.3772,28.4666,,22.9128,,,,0.7857
2017/10/9,8.92,7.2433,7.0822,5.22,17.3513,9.4065,6.8615,7.58,11.2291,9.3777,10.4213,10.69,15.3308,9.7239,6.74,6.9,18.483,7.36,7.5956,7.762,15.42,7.9292,9.35,10.2813,7.5026,11.54,7.079,11.5444,14.3,10.7964,11.5571,12.5604,14.3102,34.18,11.4605,22.1409,24.2494,9.5822,20.4594,47.8459,,,,4.5816,4.3382,22.0388,13.5243,8.32,8.9569,12.6663,10.0382,8.1031,10.5064,7.8338,18.844,7.0345,8.575,25.447,18.3168,13.509,21.08,7.35,11.8986,16.56,7.0661,13.0389,14.773,16.4074,13.2634,12.05,21.363,20.5409,18.4407,43.324,31.1546,62.2686,42.6452,56.8942,,,9.11,8.9272,8.3442,14.9,4.7437,12.0311,13.2804,9.4096,12.6324,9.1709,6.6787,15.8615,19.8839,25.9849,16.1436,,26.636,25.2558,14.0238,17.7209,22.5049,26.7512,,18.6939,,19.3304,15.4799,28.2347,,23.2385,,,,0.7896
2017/10/10,8.98,7.3407,7.1218,5.3,17.1633,9.4456,6.3742,7.66,11.3383,9.4363,10.5609,10.7,15.3983,9.7636,6.81,6.96,18.6705,8.1,7.5956,7.8614,15.81,8.2284,9.32,10.4084,7.6059,11.68,7.1235,11.8262,14.41,10.5866,11.5472,12.7086,14.646,34.14,11.6601,23.0131,24.5971,10.203,20.7538,48.8865,,,,4.5912,4.3577,22.3679,12.9281,8.4,8.9569,11.6689,10.1777,8.3127,10.5064,7.9729,19.2627,7.1781,8.8754,25.447,18.3267,14.0735,20.85,7.51,11.9714,16.95,7.3755,13.2195,15.4123,16.5448,13.8291,12.03,21.5056,20.9265,18.8568,44.2878,31.5136,64.9768,42.6452,62.5866,,,9.17,8.9767,8.5139,14.98,4.7532,12.0213,13.6069,9.5672,12.6394,9.2704,6.8113,16.3161,19.9334,26.6461,16.1436,,27.4446,25.6911,14.2618,17.9505,22.9532,27.0251,,19.1788,,19.1964,15.4706,28.2446,,23.767,,,,0.7925
2017/10/11,9.41,7.331,7.0822,5.32,17.0842,9.5825,6.2151,7.67,11.3979,9.3777,10.4812,10.55,14.9836,9.7339,6.89,6.96,18.5027,7.71,7.5956,7.8415,15.7,8.1785,9.32,10.2716,7.6435,11.63,7.149,11.8068,14.43,10.7564,11.4583,12.679,14.2312,34.11,11.7229,22.8885,23.9887,10.0423,20.6884,48.5594,,,,4.5912,4.3577,22.2283,13.1666,8.41,8.9569,11.27,10.1279,8.2528,10.5064,7.9543,19.3325,7.0824,8.8754,25.447,17.8734,14.1527,20.69,7.48,11.8522,16.83,7.2419,13.0891,15.2961,16.1523,13.7632,11.76,21.2862,21.0673,18.5298,39.8596,31.0848,63.8797,42.6452,62.5866,,,9.34,8.9866,8.4839,14.97,4.7628,11.7678,13.7356,9.5278,12.7798,9.2107,6.8397,16.0888,19.7948,26.5672,16.1436,,27.0107,24.9462,14.2519,17.8108,22.6511,28.0423,,18.8907,,19.7327,15.3959,27.9486,,23.5748,,,,0.7925
