ÈÕÆÚ,000901.SZ,002338.SZ,002819.SZ,002849.SZ,002857.SZ,002870.SZ,300007.SZ,300066.SZ,300112.SZ,300114.SZ,300165.SZ,300259.SZ,300306.SZ,300341.SZ,300349.SZ,300354.SZ,300370.SZ,300371.SZ,300410.SZ,300416.SZ,300417.SZ,300445.SZ,300515.SZ,300553.SZ,300557.SZ,300567.SZ,300572.SZ,300648.SZ,300667.SZ,300720.SZ,603556.SH,603662.SH,603700.SH
2017/7/24,19.635,15.9556,20.393,26.6527,18.3115,29.285,15.4792,5.1708,9.9216,12.2195,7.2528,4.5795,16.7263,9.1422,14.8061,13.2433,4.2451,16.3504,17.783,21.3404,22.8231,18.0324,13.9797,43.9284,41.6413,25.3583,16.2235,23.8316,23.1832,,30.8059,,
2017/7/25,19.4163,15.6575,19.864,24.9377,18.268,29.2261,15.2406,5.1609,9.9022,12.16,7.2921,4.5661,16.9721,8.7993,14.79,13.3031,4.1855,16.1336,17.4093,21.3008,22.9779,17.9833,13.9797,43.9481,41.4732,24.9429,16.0163,23.7917,22.5259,,30.0666,,
2017/7/26,19.4494,15.7966,19.6723,24.8781,18.3239,28.9904,15.1312,5.1213,9.8537,12.0114,7.2921,4.5481,16.7853,8.8385,14.7792,13.1536,4.2252,16.1826,17.5373,21.1918,23.065,17.3544,13.6845,43.5924,41.0973,24.5241,16.1786,23.2779,22.4396,,30.5397,,
2017/7/27,19.5886,16.1841,20.0096,25.282,18.6471,29.7466,15.7973,5.2599,10.2226,12.3781,7.5476,4.6514,17.7194,9.2598,15.3491,13.7913,4.3445,16.5882,18.2795,22.0439,24.1104,18.1798,14.3634,45.6381,43.2734,25.3649,16.9487,24.3954,23.3292,,30.8206,,
2017/7/28,19.1577,16.1145,19.7643,24.1762,18.4606,29.2654,15.6283,5.2005,10.0478,12.2393,7.4493,4.5975,17.4343,9.0736,15.2738,13.5422,4.2948,16.3504,18.0952,22.1727,23.4716,17.8752,14.1174,44.2051,42.2348,24.9198,16.4825,24.5051,22.599,,30.4954,,
2017/7/31,18.8462,16.1543,19.634,23.9577,18.3052,29.177,15.5885,5.2302,10.1352,12.1303,7.4002,4.6199,17.6998,8.9462,15.2308,13.5422,4.265,16.2525,18.1567,22.2123,23.4522,18.1798,14.0387,44.4917,42.3931,24.5472,16.5861,24.9341,22.5591,,30.1257,,
2017/8/1,18.5943,16.1245,20.3393,23.9974,18.2493,29.3538,15.5984,5.2897,10.2032,12.0907,7.7736,4.6559,17.4048,8.7699,15.548,13.592,4.2948,16.4203,17.8444,21.8061,23.5006,17.9636,14.2945,44.9166,42.581,24.1054,16.4307,26.8349,22.1276,,30.2884,,
2017/8/2,17.9778,15.5582,19.795,24.11,18.1747,28.7744,15.5785,5.1807,9.9507,11.6546,7.6852,4.6244,17.6703,8.6229,15.2039,13.3031,4.265,16.6301,17.4861,21.1819,22.9682,18.4255,14.0485,43.7505,42.0864,23.9043,16.0335,27.3737,21.6961,,29.586,,
2017/8/3,18.1236,15.7171,19.864,25.8184,18.1374,28.9118,15.6781,5.2203,10.1449,11.7537,7.7835,4.6379,17.6899,8.6425,15.4136,13.7116,4.2749,17.4274,18.428,23.3021,23.4425,18.4353,14.1469,44.462,42.7689,23.868,16.3064,26.8798,21.5898,,29.8448,,
2017/8/4,19.224,16.2934,19.6263,25.2555,18.1499,28.686,15.5586,5.2104,10.0672,12.2393,7.7933,4.6783,17.3359,8.5641,15.2308,13.7116,4.2352,16.8609,18.4024,22.4402,24.1878,17.944,13.8518,43.6615,41.9875,23.6339,16.0646,26.9746,20.6471,,29.5491,,
2017/8/7,19.0185,16.2834,19.726,25.7919,18.2058,28.902,15.6881,5.2401,10.1352,12.3781,7.8031,4.6604,17.2671,8.5249,15.4727,13.7515,4.3147,16.819,18.3768,22.242,23.9942,17.9636,13.9206,44.1359,42.1062,23.9933,16.1026,28.0472,20.6869,,29.7117,,
2017/8/8,19.1577,16.7802,19.8563,25.282,18.1499,28.902,15.8375,5.3095,10.2517,12.3781,7.7835,4.6738,17.2671,8.6523,16.0641,13.9906,4.3048,17.0567,18.6737,22.4897,24.604,18.0226,14.0387,44.5806,42.3832,23.8086,15.8505,28.3365,20.6936,,29.9261,,
2017/8/9,18.9456,16.6212,19.68,25.1165,18.1499,28.9217,16.0467,5.3194,10.3682,12.3186,8.0881,4.6155,17.1196,8.6229,16.1018,13.9508,4.2948,16.8399,18.5815,22.2222,24.1975,17.885,13.9895,44.2842,42.1359,23.8218,15.7987,28.7456,20.5276,,29.6304,,
2017/8/10,18.8992,16.5616,19.8026,25.4608,18.1374,28.3913,15.7379,5.25,10.1061,12.1799,7.8031,4.5526,16.6378,8.5053,15.9727,13.5721,4.255,16.2385,18.2642,21.499,23.9361,17.3642,13.5566,43.5331,40.9391,23.3108,15.892,29.7534,20.2156,,29.4382,,
2017/8/11,18.992,16.2536,19.473,26.123,17.9572,27.9592,15.1701,5.1807,10.009,12.1204,7.5378,4.6559,16.4706,8.3289,15.9512,13.3529,4.1855,16.3154,18.0543,21.6476,23.578,16.9613,14.9143,43.7208,40.2071,23.1987,16.0232,28.9452,20.1625,,29.1277,,
2017/8/14,19.0451,16.5517,19.795,26.2885,17.9572,28.411,15.7777,5.3293,10.3779,12.3186,7.7048,4.7097,16.9819,8.5053,16.2792,13.881,4.2749,17.0777,18.5303,22.2816,24.1297,17.4428,16.144,44.7486,41.216,24.5802,16.4825,31.8387,20.7998,,29.453,,
2017/8/15,19.1511,16.5119,20.4006,26.4872,17.9572,28.7645,15.7877,5.3293,10.3391,12.4772,7.7048,4.6604,17.1786,8.5641,16.0749,13.901,4.3942,17.1546,18.5764,22.4203,24.1975,17.8162,15.6718,45.6578,41.7106,24.4285,16.5412,33.2156,21.2181,,29.586,,
2017/8/16,19.6151,16.5815,20.6076,26.0237,17.9572,29.3047,16.0467,5.3887,10.5915,12.5862,7.7442,4.6738,17.5916,8.6229,16.1609,14.16,4.4638,17.2945,18.8528,23.5696,24.4878,17.9243,15.6128,46.2804,42.6304,24.6626,17.1904,34.378,22.0346,,29.9335,,
2017/8/17,19.4627,16.9987,21.0523,25.5005,17.9572,29.3538,16.5248,5.3986,10.7662,13.161,7.8523,4.6918,18.3881,8.6719,16.2684,14.3095,4.4539,17.4973,18.7812,24.5702,24.5846,18.1897,15.7111,46.6461,44.2625,25.932,17.1455,34.0038,21.9417,,30.0666,,
2017/8/18,19.3235,16.651,20.5463,24.6861,17.9572,28.686,16.3056,5.458,10.6303,13.379,7.7343,4.7412,18.3782,8.5543,16.263,14.17,4.3942,17.2945,18.2795,24.1541,24.1394,17.8359,15.2488,45.9049,43.5305,26.0804,16.7829,32.6768,22.0745,,29.9261,,
2017/8/21,19.2771,17.2074,22.6009,24.8516,17.9572,29.2065,16.6443,5.4382,10.7468,13.1808,7.695,4.7457,18.3881,8.6033,16.3114,14.2597,4.4241,17.3644,18.6737,24.1442,24.4588,17.9145,15.3471,46.9722,44.1141,26.2782,17.1179,32.4274,24.2853,,30.7763,,
2017/8/22,18.8661,17.6048,22.8846,24.7192,17.9572,29.8546,16.2459,5.3392,10.6594,12.8637,7.4395,4.6918,17.9652,8.4857,16.4297,14.0305,4.3843,17.2176,18.9194,24.1541,24.2652,17.9342,15.111,46.7252,43.5305,25.3814,16.8658,32.4623,23.9599,,30.4288,,
2017/8/23,18.8727,17.2869,22.0183,24.7986,19.567,29.8448,16.1861,5.4085,10.6012,12.7547,7.5083,4.6289,18.0832,8.5053,16.7254,14.0405,4.3743,16.9239,18.5047,24.2631,24.3427,18.2191,15.1799,46.4089,43.6294,25.4605,16.9141,31.8636,25.2014,,30.5471,,
2017/8/24,18.7666,16.9789,22.6009,24.1696,19.1692,29.6778,16.0566,5.4184,10.4361,12.6457,7.5181,4.6244,18.0636,8.4367,16.9189,13.9309,4.5434,16.9588,18.4177,24.6,23.9942,17.8457,14.7667,46.2014,42.7096,25.355,16.852,31.5094,23.7674,,30.281,,
2017/8/25,18.9986,17.3862,24.2262,24.6198,19.1133,30.601,16.5148,5.458,10.6497,12.7348,7.5771,4.6514,18.1914,8.5249,16.8813,14.2497,4.5036,17.1197,18.5969,25.2142,24.4104,18.1209,14.993,46.9228,43.9163,25.9485,17.3562,31.8686,24.4379,,30.5989,,
2017/8/28,19.3367,16.9789,24.1802,25.2423,19.6105,31.3768,16.983,5.5373,10.7565,13.1709,7.5279,4.6828,18.3487,8.6229,17.1071,14.5287,4.6527,17.4833,18.8631,25.7591,25.2815,18.6122,15.2783,48.8499,45.5285,27.663,17.5703,34.1735,25.6595,,30.9389,,
2017/8/29,19.0848,16.7106,23.3982,25.2423,20.1948,32.133,17.0029,5.4878,10.5721,12.9231,7.7147,4.6738,19.3714,8.6327,16.7415,14.6284,4.5931,17.2176,18.8938,25.6105,26.1139,18.74,15.4652,49.6307,46.2506,30.4293,17.3078,32.8564,25.1749,,31.0646,,
2017/8/30,19.4229,17.2769,23.2756,24.6861,20.201,31.1313,16.7937,5.458,10.5818,12.9925,7.5869,4.6514,19.3616,8.6327,16.4512,14.3892,4.5334,17.5393,18.8375,25.6105,25.9978,18.5729,15.416,49.0179,46.6759,30.6799,16.921,32.5122,24.9691,,30.6728,,
2017/8/31,19.2439,17.3365,24.1649,25.5866,20.574,31.8875,16.724,5.4779,10.7953,12.9231,7.5673,4.6873,19.2534,8.6621,16.5265,14.459,4.5434,17.5183,19.1344,26.2149,26.2397,18.8972,15.5341,50.8956,47.932,30.5975,17.7291,32.7167,27.4653,,31.2272,,
2017/9/1,19.1577,17.3067,25.4145,25.4674,20.4372,32.0446,16.9531,5.4779,10.9604,12.9331,7.7245,4.6918,19.6467,8.6915,16.6447,14.6483,4.5434,17.5812,20.066,26.2049,26.4624,19.0348,15.4849,50.6387,47.9518,31.9361,17.6117,32.9262,27.7242,,32.7354,,
2017/9/4,19.3632,17.9128,25.3379,25.1562,20.4372,31.1411,17.8097,5.5571,10.9895,13.1214,7.9407,4.7412,20.4727,8.7601,17.1501,14.8875,4.5732,17.7071,20.2093,26.1455,26.172,19.1527,15.5242,50.5794,47.6353,32.1834,17.7913,33.2805,28.4943,,32.9276,,
2017/9/5,19.1843,19.7011,26.2042,25.527,20.3999,31.3473,17.6404,5.7057,10.9215,12.9727,7.9505,4.7816,20.0302,8.6425,17.2845,14.9074,4.6527,17.4833,20.4192,25.3133,26.1042,19.0053,16.2326,50.9451,47.1012,32.1867,17.85,35.2211,30.5391,,32.5653,,
2017/9/6,19.456,21.2608,26.4802,25.1297,20.0892,30.8465,18.248,5.7552,11.1254,13.0718,7.98,4.8085,19.9712,8.6817,17.4888,15.1067,4.603,17.4553,20.8338,25.6105,26.143,18.907,16.0161,52.2199,47.2199,32.3153,18.0261,35.6701,33.3939,,32.5949,,
2017/9/7,19.1246,20.2375,25.1462,25.7124,20.1389,30.8956,18.1085,5.7156,10.9215,13.161,7.9211,4.7457,19.0666,8.7111,17.1824,15.017,4.5533,17.4064,20.3731,25.0656,26.1913,18.8579,16.3506,51.9926,47.754,33.7858,18.1988,34.373,30.5391,,32.2918,,
2017/9/8,18.9058,19.7607,24.6095,25.1165,20.0021,31.2491,17.8794,5.7354,11.0769,13.0322,7.9309,4.7816,19.3419,8.9364,17.091,15.027,4.5334,17.2735,20.2349,25.5412,25.9881,18.8579,17.2459,51.1921,46.7649,33.6308,18.4647,32.9462,29.0918,,32.1144,,
2017/9/11,19.0649,19.6911,24.9162,25.4409,20.3254,31.7303,18.0488,5.5868,11.174,13.0322,7.9604,4.7412,19.3714,8.8581,16.1878,15.1266,4.5831,17.9868,21.228,25.561,26.2785,19.0839,17.3442,52.4868,47.6254,34.4287,19.0897,36.2388,29.6097,,32.5432,,
2017/9/12,18.8926,19.5719,23.9579,25.4343,20.0954,30.8661,18.0189,5.5274,10.9507,12.715,7.8916,4.7816,18.9289,8.7307,16.1286,14.8078,4.5632,17.6721,20.711,25.5709,25.8235,18.6417,16.508,50.8956,46.6462,32.9879,18.2678,35.1213,28.4811,,32.1218,,
2017/9/13,19.3898,19.7011,24.1879,25.0105,20.0705,31.1215,17.9492,5.567,11.0186,12.9628,7.8326,4.7681,19.3419,8.7797,16.3329,15.2661,4.5533,17.6372,20.9004,25.125,25.9978,18.8382,16.2817,51.4392,46.9528,33.0439,18.4232,36.4683,28.74,,31.7743,,
2017/9/14,19.1843,20.5455,24.7092,24.8119,19.9773,30.876,18.5667,5.4977,11.038,12.8439,7.7736,4.7412,19.9417,8.6719,16.634,14.8377,4.5334,17.5812,20.7315,25.135,25.688,18.8481,16.144,50.5596,46.7352,32.6582,18.7754,35.9694,29.0918,,31.6412,,
2017/9/15,19.2505,19.8501,23.8352,24.9576,19.6105,30.4635,18.1583,5.5274,10.9313,12.9132,7.6655,4.804,19.7746,8.6915,16.6985,14.5885,4.4738,17.812,20.3987,25.3529,25.6493,18.3567,15.9964,50.2039,46.1813,32.0845,18.2989,35.9944,28.2155,,31.7004,,
2017/9/18,19.529,19.4129,23.5592,24.6728,19.2625,30.5421,18.3874,5.6661,11.0089,12.8042,7.7245,4.831,19.6566,8.7601,17.7738,14.8078,4.4638,18.4204,20.4141,25.6402,25.6493,18.5041,16.754,50.609,46.5077,33.3044,18.0572,37.042,30.5391,,31.8039,,
2017/9/19,19.2108,19.4427,23.9579,24.6463,19.2998,30.5126,17.8396,5.5868,10.9313,12.5763,7.6655,4.8399,19.5681,8.7307,17.1609,14.6782,4.4042,18.5953,20.2196,25.1944,25.6977,18.3469,16.449,51.3305,46.9726,34.3265,17.8396,35.5853,30.7117,,31.7078,,
2017/9/20,19.3566,19.7408,24.1495,24.7788,19.3681,30.8367,18.2081,5.6066,11.0575,12.715,7.9211,4.7726,19.6566,8.7601,16.8275,14.8377,4.4241,18.3994,20.5318,26.6508,26.0655,18.5434,16.4687,52.0519,47.5859,34.554,18.1573,35.6102,31.4885,,31.5747,,
2017/9/21,19.0252,19.8998,24.5252,24.5139,19.0201,30.4635,18.0089,5.5076,10.8536,12.4078,7.9014,4.7277,19.4206,8.8777,16.72,14.6981,4.3545,17.868,19.6616,26.304,25.688,18.4845,16.144,51.1427,46.933,34.0265,17.9225,34.3131,29.603,,31.3381,,
2017/9/22,19.0915,20.2177,25.4375,24.8847,19.1195,31.0134,17.7997,5.6264,10.7953,11.9519,7.9309,4.7277,19.5681,8.7699,16.9136,14.8377,4.3445,17.5043,19.7435,26.3635,25.7461,18.7301,15.6915,51.627,47.8628,33.6638,17.9916,33.929,32.564,,31.449,,
2017/9/25,18.9589,19.8799,24.7475,24.8649,19.623,30.9349,17.4113,5.6264,10.8051,11.9519,7.8424,4.813,20.3055,8.4661,16.5695,14.7181,4.2948,17.0357,19.9841,27.0471,25.8042,18.7596,15.3373,51.5677,49.3761,33.6572,18.1435,33.1208,30.7383,,31.0202,,
2017/9/26,18.992,19.1447,23.4289,26.9507,19.9462,30.2082,17.481,5.6066,10.4847,12.0114,7.7245,4.7502,20.4727,8.5739,16.4566,14.6483,4.3048,16.819,20.0507,26.7201,24.8653,18.4059,15.0127,48.8993,47.4771,32.8065,17.7429,33.5399,31.701,,30.5693,,
2017/9/27,18.9456,19.2738,23.6052,26.8381,19.6416,30.3947,17.9093,5.8246,10.6206,12.0312,7.9702,4.813,20.0794,8.5249,16.7845,14.9074,4.3545,16.9798,20.455,27.4335,25.1847,20.2435,15.475,49.6504,50.1971,33.5913,18.2229,35.8697,31.4155,,30.8206,,
2017/9/28,19.0185,19.0553,23.4596,26.2289,18.9579,30.8956,17.7101,5.7057,10.5915,12.1204,7.8424,4.7412,19.5091,8.4367,16.5211,14.6782,4.3048,16.6511,20.4909,28.3251,24.9137,20.3319,15.0618,49.8975,50.3455,33.9935,18.4716,37.94,32.8628,,30.5175,,
2017/9/29,19.0451,19.2937,23.1452,26.4607,19.1444,31.1215,18.1783,5.7057,10.7274,12.2393,7.9014,4.7681,19.8434,8.4857,16.6663,15.037,4.3545,17.1337,20.6035,28.1963,25.3396,19.9683,15.4062,50.3916,49.6729,34.8475,18.5268,37.5659,32.6304,,31.0794,,
2017/10/9,19.4693,19.4924,23.5976,26.3945,19.8778,31.1804,18.3376,5.8345,11.339,12.388,7.8916,4.822,19.6664,8.5347,16.9512,15.3658,4.4241,17.1826,20.6035,28.2459,25.9107,20.7152,15.5341,51.3898,49.9498,34.4551,18.4336,37.0271,32.8628,,31.2272,,
2017/10/10,19.5422,19.9792,24.5712,26.5799,20.1948,31.8875,18.8755,5.9731,12.4748,12.5168,8.039,4.8175,20.4924,8.6817,17.3383,15.4057,4.4738,17.4833,20.6035,28.2459,26.2301,20.8036,15.9571,52.1804,49.475,35.9388,18.7513,36.6729,32.7101,,31.6634,,
2017/10/11,19.3102,19.6613,24.0039,26.1561,20.0332,31.6518,18.1285,5.8246,11.9409,12.9331,7.9898,4.795,20.0302,8.6327,16.9834,15.1964,4.4936,17.2595,20.6035,27.7307,25.9107,20.1157,15.6816,51.2119,48.8816,35.4113,19.5524,37.2216,30.008,,31.4712,,
2017/10/12,20.0858,19.7607,23.8429,26.4342,19.8157,31.7696,18.238,6.0128,11.8535,12.9628,7.9309,4.8399,20.748,8.5543,17.1824,15.3459,4.4936,17.0987,20.6035,27.7901,26.9947,20.3123,15.6128,51.202,48.6145,35.7509,19.5593,35.2311,29.7425,,31.1016,,
2017/10/13,20.0195,19.552,24.1725,26.0568,20.7542,32.1919,19.1245,6.0821,11.6594,12.8141,8.1962,4.8399,21.0037,8.7601,18.0641,15.4455,4.4936,17.3994,20.6035,28.2756,26.9947,20.558,15.839,52.6152,49.2574,35.0651,19.8978,35.5703,30.101,,31.3012,,
2017/10/16,19.6151,18.8765,23.0226,24.6331,20.0892,30.6403,18.2281,5.7552,11.4943,12.8835,7.8424,4.7097,20.6202,8.4759,18.1716,14.8377,4.4539,16.8329,20.6035,28.6124,25.8526,19.6047,14.9733,49.858,47.4177,34.7288,19.0828,34.822,30.34,,30.7245,,
2017/10/17,19.7742,18.9063,23.1376,26.4408,20.0581,30.8563,17.6902,5.7453,11.5234,12.9826,7.7835,4.6873,20.5514,8.4759,18.0641,14.9473,4.5533,16.812,20.6035,28.4836,26.1139,19.5163,14.9536,50.5992,47.388,38.2007,19.7803,35.1812,30.1408,,30.7319,,
2017/10/18,19.4892,18.4393,22.3479,25.1628,19.3868,30.3456,17.1722,5.5571,11.3196,12.7547,7.5771,4.6424,19.6762,8.4269,18.2522,15.027,4.4539,16.3924,20.6035,27.9189,25.6009,19.0446,15.052,49.0179,45.9044,38.9986,19.3867,34.4728,30.6586,,30.4806,,
2017/10/19,18.707,18.032,21.9263,25.0569,19.4241,30.2769,16.9431,5.5571,11.4361,12.2294,7.4395,4.6334,19.0764,8.3583,17.9028,15.3658,4.3346,15.9798,19.6053,27.7505,25.359,18.6712,14.3634,48.3064,45.6571,39.3349,19.5041,34.6923,31.6412,,30.0222,,
2017/10/20,18.7932,18.1909,22.3862,25.282,19.6913,30.6795,17.1224,5.6165,11.5817,12.2988,7.5378,4.6379,19.3616,8.4073,18.0211,16.9004,4.3743,16.1336,19.6974,27.7802,26.0752,18.8972,14.6093,49.1859,46.7847,37.8841,19.7286,37.3164,32.5375,,30.1183,,
2017/10/23,18.4286,18.4492,22.7619,25.0966,19.8094,30.9152,17.0328,5.567,11.5914,12.2988,7.6066,4.6469,19.7254,8.4073,18.22,17.9367,4.4638,16.3924,19.9073,28.3648,26.443,19.1134,14.7667,49.7591,47.2199,38.7744,20.0739,37.2366,32.6437,,30.4214,,
2017/10/24,18.4219,18.1115,22.4859,25.09,19.8592,30.3653,16.9431,5.5076,11.3875,12.1898,7.6754,4.6199,19.2927,8.3877,18.0103,17.0399,4.4539,16.1966,19.979,28.2855,26.8011,18.9267,14.5995,48.9586,46.0725,37.7457,19.6319,36.9023,31.4819,,30.0814,,
2017/10/25,18.6208,18.2903,22.7312,25.5601,20.1637,31.1804,17.1125,5.5571,11.4749,12.279,7.7245,4.6199,19.4206,8.4269,18.1286,16.4918,4.4837,16.3015,20.4141,28.3449,26.9753,18.966,14.8159,50.3027,47.5067,39.325,20.3709,37.2815,33.1748,,30.8354,,
2017/10/26,18.7865,18.3698,22.8539,25.8118,20.17,31.6223,17.0328,5.5472,11.3972,12.4673,7.7245,4.6469,19.7844,8.4465,18.4888,16.4918,4.4738,16.3434,19.9892,28.9295,26.8398,19.0741,14.9438,50.609,47.8727,38.5633,20.875,37.7155,33.3009,,30.6506,,
2017/10/27,18.9589,17.7637,22.2176,25.2953,20.3067,31.6125,16.7838,5.458,11.4555,12.3682,7.5771,4.7277,19.3714,8.3779,17.978,15.8541,4.4141,16.4343,19.938,28.7214,26.5882,18.7989,14.7175,50.3916,46.7847,38.7282,20.9199,37.3663,33.5399,,30.6358,,
2017/10/30,18.2363,16.7702,20.9449,24.4344,19.3743,29.2457,16.0666,5.2599,10.8827,12.0708,7.4985,4.7502,18.2012,7.9076,17.3652,14.8775,4.255,17.2386,19.7026,28.1171,25.7461,17.7966,14.7077,47.6541,43.1349,41.5374,20.3743,39.1623,32.4644,,30.3845,,
2017/10/31,18.2893,16.9093,21.4203,24.7523,19.5422,29.6484,16.2359,5.3095,11.0769,12.0708,7.5279,4.7591,18.5159,7.9664,17.6286,15.1964,4.3246,17.0637,20.1735,28.5332,25.9107,18.1798,14.3732,48.2767,43.6987,41.3066,20.6851,39.5115,34.8412,,30.9685,,
2017/11/1,17.9579,17.1378,21.6809,24.8649,19.5173,30.0216,15.9471,5.3095,11.0478,11.9222,7.469,4.7906,18.5159,7.8292,17.6716,15.0469,4.3644,16.6721,20.5369,29.0484,26.3075,18.1307,14.2748,48.4942,43.9163,43.5684,21.3205,42.1556,35.9034,,30.9167,,
2017/11/2,17.3944,16.6908,22.2176,24.4543,20.1637,30.051,15.8773,5.2401,11.1448,11.7042,7.5967,4.7502,18.1914,7.7214,17.2308,14.3992,4.255,16.0007,20.8697,29.3357,25.688,17.7769,13.96,47.7134,42.7096,42.2034,21.096,42.1057,34.4628,,30.5175,,
2017/11/3,17.2552,16.7504,22.3019,24.547,19.2563,29.2556,15.8773,5.1807,10.8245,11.4168,7.5476,4.6559,18.1226,7.7312,17.5264,14.2298,4.255,15.749,20.8287,28.771,25.7074,17.9342,13.9403,47.6838,42.2941,41.6758,20.7853,41.0481,34.5557,,30.5841,,
2017/11/6,17.653,17.2372,22.1179,24.8649,19.8157,29.7171,16.1762,5.25,11.0575,11.5555,7.7048,4.7367,18.4766,7.7998,17.7953,14.4889,4.2749,15.9448,21.4481,28.9988,26.143,18.3567,14.1076,48.5732,43.1052,42.5463,21.3101,40.9882,34.8876,11.0786,30.3475,,
2017/11/7,17.6331,17.9326,21.9263,25.09,19.884,29.7761,16.226,5.2996,11.1642,11.7934,7.7442,4.7995,18.5159,7.8782,17.8275,14.4988,4.2451,15.8329,21.443,28.1666,27.2464,18.3764,14.019,48.3262,42.8283,41.2241,21.7556,40.9583,36.4743,12.1858,29.6452,,
2017/11/8,17.5734,17.8333,22.0643,24.898,20.1451,30.1001,16.1463,5.3095,11.1545,11.7636,7.6164,4.7771,18.6536,7.8586,18.2307,14.6384,4.2451,15.9238,20.7212,27.9189,28.3014,20.214,14.1174,48.9191,42.9173,40.5878,21.3136,43.8268,35.6113,13.4044,29.8152,,
2017/11/9,17.5999,17.7737,21.8573,24.984,20.17,30.2474,16.3156,5.3194,11.3099,11.8726,7.6852,4.7816,18.6339,7.8684,18.2899,14.8277,4.4141,15.9378,22.2927,27.6712,29.2015,19.7128,14.1764,49.2057,43.9262,42.2693,21.4966,42.7492,36.6536,14.7475,29.9261,,
2017/11/10,17.3679,17.8631,21.7499,25.4211,20.2632,30.4144,16.1961,5.3293,11.3778,11.9717,7.754,4.7367,18.6732,7.8096,18.8705,14.9672,4.3346,15.9028,22.1852,27.7406,28.7176,19.4573,14.2256,50.2039,44.1042,42.2001,21.4828,42.4848,35.452,16.2216,30.7171,,
2017/11/13,16.9702,18.5585,22.0796,25.2754,20.4434,30.6403,15.8873,5.2302,11.572,11.6943,7.813,4.6963,18.5946,7.7508,18.6555,15.017,4.2849,15.9937,22.2159,27.3344,29.066,19.1822,14.2551,50.3719,44.9548,42.9485,21.8765,43.3279,36.5142,17.8463,30.9759,,
2017/11/14,17.2353,18.1313,22.9382,24.6331,20.344,29.7269,15.4988,5.1807,11.1837,11.615,7.7442,4.6334,18.9682,7.6332,18.7845,14.7978,4.2451,16.0147,22.6306,26.3437,27.7787,19.3787,13.901,51.538,44.6086,45.4972,20.5228,40.9333,34.5225,19.6284,30.6063,,
2017/11/15,16.884,17.6644,23.1222,24.0371,20.3875,29.2556,15.6482,5.2005,10.9021,11.4168,7.6262,4.6155,18.9289,7.986,18.4834,14.5487,4.2153,15.8888,21.617,26.0068,27.9336,18.6319,13.7337,50.1643,44.0152,42.965,20.2811,38.2144,32.0993,21.5938,30.7541,,
2017/11/16,16.8045,17.3862,23.1452,23.706,19.9338,29.2654,15.4092,5.1708,10.9313,11.4168,7.6557,4.6199,18.9289,7.79,18.177,14.4092,4.1954,15.5252,21.2638,26.1653,27.2173,18.2879,13.655,49.2848,42.9272,40.7197,19.4419,37.1967,31.7341,23.7558,30.6654,,
2017/11/17,15.7969,16.6212,22.8462,21.4811,19.0201,27.7923,14.6024,5.0123,10.8051,10.7131,7.0661,4.4044,17.6998,7.3393,17.4996,13.4924,4.0463,14.2664,20.5728,25.3727,24.846,17.0497,12.8385,44.7783,39.6334,39.8954,18.0744,35.3209,29.8089,26.134,29.3643,,
2017/11/20,15.6908,17.118,23.9426,21.0772,19.0263,27.8807,14.3434,4.9925,10.4944,10.9708,6.9874,4.2697,18.0832,7.2511,17.8329,13.4127,4.0264,14.0426,20.8082,26.0563,24.5459,16.8041,12.445,45.6183,40.0093,41.0164,18.5993,36.4533,31.2362,28.7481,29.5047,,
2017/11/21,15.8366,17.7339,23.5822,20.6137,18.9952,27.5959,14.2438,4.933,10.3973,10.8023,6.84,4.2832,17.6899,7.1237,17.6555,13.3031,4.0363,14.0566,20.6803,25.6501,24.1297,16.2734,13.0746,44.6696,39.6137,42.0385,18.9965,34.5476,31.5217,25.8785,29.3421,,
2017/11/22,17.421,18.181,23.1759,20.5938,19.1382,27.5959,14.3235,4.8934,10.3196,11.0699,6.8498,4.2653,17.7883,7.0159,17.4189,13.5323,4.0761,13.9377,20.2349,25.4619,23.849,16.2636,12.9762,45.0451,39.7225,40.7526,18.7409,35.2959,31.9466,24.0768,28.3958,,
2017/11/23,17.4806,16.9888,22.9306,19.978,19.0201,26.9084,14.2139,4.7746,10.0964,10.6636,6.6828,4.1216,17.4244,6.9571,16.9189,13.2333,4.086,13.7769,19.4057,25.2638,23.1521,16.0572,12.9073,44.4027,38.7235,42.1704,18.7616,33.4251,29.4238,23.212,27.4865,,
2017/11/24,17.0762,16.8597,22.8309,19.9449,19.0201,27.6253,14.2836,4.8142,10.1449,10.5248,6.6631,4.1036,17.4539,6.9767,16.6663,13.1636,4.0463,13.7629,19.16,25.4124,23.307,16.1064,13.1139,44.3039,42.6008,43.9476,18.4854,33.4201,27.4786,21.5611,27.8413,,
2017/11/27,17.295,16.353,20.7993,19.9713,18.9579,27.1932,14.1043,4.7547,10.0769,10.5645,6.614,4.1889,16.8246,6.9277,16.8437,13.2034,3.9866,13.6999,19.206,25.2439,23.2973,16.0376,13.35,43.6319,43.0162,42.243,17.9156,33.8242,26.111,21.3776,27.7231,,
2017/11/28,17.3812,16.3927,21.0906,20.3951,19.1133,27.8807,14.443,4.8142,10.3876,10.6537,6.6926,4.2204,17.0016,7.0257,17.2093,13.6618,4.0562,14.1965,19.6463,25.1647,23.8297,16.2931,13.4091,44.3336,43.4217,42.4177,18.254,36.2438,26.8877,21.5807,27.8118,,
