ÈÕÆÚ,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH,000099.SZ,002928.SZ,200152.SZ,600029.SH,600115.SH,600221.SH,601021.SH,601111.SH,603885.SH,900945.SH
2015/9/25,-7.0111,,-0.3161,-4.2092,-3.9526,-2.3018,-3.7257,-4.1825,-3.6517,-5.1753,4.314,,0.583,1.0354,0.973,0.5137,0.4674,0.3564,1.3418,0.2632,7636487292,,,52740101500,56732339039,45122085198,10853000000,62969291096,3265360000,45122085198,37.744,,18.0351,41.5848,28.0339,17.9594,49.0985,26.153,63.7743,17.0332,2.835,,1.8038,2.0737,3.4587,1.6242,12.2174,1.8204,13.602,1.5404,5.7027,,0.4487,0.6807,1.0674,1.2911,5.9244,0.9437,4.1035,1.2245
2015/9/28,4.4444,,1.9023,0.9321,0.823,0.5236,1.7967,1.0582,5.3311,0.8803,2.9028,,0.4962,0.5606,0.6194,0.2767,0.9009,0.2505,5.1983,0.1039,7975886727,,,53231687000,57199271871,45358326482,11048000000,63635632801,3439440000,45358326482,39.4215,,18.3621,41.9725,28.2647,18.0534,49.9807,26.4297,67.1742,17.168,2.961,,1.8365,2.0931,3.4872,1.6327,12.4369,1.8397,14.3271,1.5526,5.9561,,0.4568,0.6871,1.0762,1.2979,6.0309,0.9537,4.3223,1.2342
2015/9/29,-4.2553,,-1.369,-2.9024,-2.9932,-2.3437,0.0272,-2.8796,-2.3329,0.349,2.7413,,0.3104,0.6897,0.6529,0.3278,0.6585,0.2623,2.1826,0.0985,7636487292,,,51686704000,55487184822,44295240705,11051000000,61803193113,3359200000,44295240705,37.744,,18.0915,40.7543,27.4186,17.6303,49.9942,25.6687,65.607,17.2093,2.835,,1.8094,2.0323,3.3828,1.5944,12.4403,1.7867,13.9929,1.5564,5.7027,,0.4501,0.6671,1.0439,1.2674,6.0325,0.9262,4.2214,1.2372
2015/9/30,3.4127,,2.0189,1.7663,2.244,1.0667,1.5293,1.6173,2.1053,0.3478,3.7287,,0.5693,0.9017,0.8963,0.3432,0.6064,0.3046,2.1096,0.0652,7897097573,,,52599648500,56732339039,44767723273,11220000000,62802705670,3429920000,44767723273,39.032,,18.4435,41.4741,28.0339,17.8184,50.7588,26.0838,66.9883,17.2564,2.9318,,1.8446,2.0682,3.4587,1.6114,12.6305,1.8156,14.2875,1.5606,5.8973,,0.4588,0.6789,1.0674,1.281,6.1248,0.9412,4.3103,1.2406
2015/10/8,3.7606,,5.7514,2.5367,2.7435,2.1108,-1.3102,3.0504,1.5067,2.253,4.5361,,1.0881,1.283,1.0031,0.5938,2.0993,0.4513,2.6635,0.1193,8194072078,,,53933952000,58288781811,45712688408,11073000000,64718438071,3481600000,45712688408,40.4999,,19.4713,42.5262,28.803,18.1945,50.0938,26.8795,67.9976,17.6152,3.042,,1.9474,2.1207,3.5536,1.6455,12.4651,1.871,14.5027,1.5931,6.1191,,0.4844,0.6961,1.0966,1.308,6.0445,0.9699,4.3752,1.2664
2015/10/9,2.9586,,0.4678,2.474,1.2016,1.292,0.2258,1.9305,-0.332,1.1864,5.4646,,0.4305,1.4814,1.2348,0.7715,1.8498,0.5038,2.6882,0.171,8436500246,,,55268255500,58989181059,46303291617,11098000000,65967828767,3470040000,46303291617,41.6981,,19.5585,43.5783,29.1491,18.4296,50.2069,27.3984,67.7718,17.8209,3.132,,1.9561,2.1732,3.5963,1.6667,12.4932,1.9071,14.4546,1.6117,6.3001,,0.4866,0.7133,1.1098,1.3249,6.0582,0.9886,4.3607,1.2811
2015/10/12,5.8908,,4.7148,6.3532,5.409,3.5714,0,5.303,3.9585,3.6851,7.1673,,1.1547,2.5305,1.9889,1.6849,3.659,0.7994,5.0171,0.3066,8933477991,,,58779580500,62179888741,47956980603,11098000000,69466122717,3607400000,47956980603,44.1544,,20.4524,46.3469,30.7258,19.0877,50.2069,28.8513,70.4545,18.4523,3.3165,,2.0455,2.3112,3.7908,1.7262,12.4932,2.0082,15.0268,1.6688,6.6712,,0.5088,0.7587,1.1699,1.3722,6.0582,1.041,4.5333,1.3265
2015/10/13,0.9498,,0.1668,1.1947,2.5031,0.2463,4.3071,0.3597,10.0094,0.1616,6.1559,,0.4858,1.8553,1.8178,1.1989,2.5181,0.7093,9.9986,0.1998,9018327850,,,59481845500,63736331513,48075101245,11576000000,69716000856,3968480000,48075101245,44.5738,,20.4299,46.9006,31.4949,19.1348,52.3693,28.9551,77.5066,18.4311,3.348,,2.0433,2.3388,3.8857,1.7305,13.0313,2.0154,16.5309,1.6669,6.7346,,0.5083,0.7677,1.1991,1.3756,6.3191,1.0448,4.9871,1.325
2015/10/14,2.2849,,-3.4406,-2.7155,-3.7851,-2.7027,-1.5463,-3.2258,-1.0452,-1.7742,7.5543,,0.6351,1.5048,1.363,1.0085,1.4349,0.5253,7.4895,0.1666,9224391792,,,57866636000,61323845217,46775774184,11397000000,67467097603,3927000000,46775774184,45.5923,,19.7826,45.627,30.3028,18.6176,51.5595,28.021,76.6965,18.1547,3.4245,,1.9785,2.2753,3.7386,1.6837,12.8298,1.9504,16.3581,1.6419,6.8885,,0.4922,0.7469,1.1538,1.3384,6.2214,1.0111,4.935,1.3051
2015/10/15,2.8252,,5.1724,2.9126,2.9188,2.0202,10.0026,2.5926,6.2511,1.4778,6.8946,,0.9647,2.0237,1.2916,0.9833,3.3077,0.6855,6.1211,0.219,9485002073,,,59552072000,63113754405,47720739320,12537000000,69216244578,4172480000,47720739320,46.8804,,20.8038,46.956,31.1873,18.9937,56.7168,28.7475,81.4909,18.4213,3.5213,,2.0807,2.3416,3.8477,1.7177,14.1131,2.001,17.3806,1.666,7.0831,,0.5176,0.7686,1.1874,1.3655,6.8437,1.0373,5.2434,1.3243
2015/10/16,3.0032,,0.5464,3.066,3.4525,2.2277,4.379,5.6558,-0.7171,3.3981,7.8914,,0.8298,3.0961,2.3502,1.9243,3.5741,1.2993,6.1703,0.6173,9769855170,,,61377961000,65292774285,48783825096,13086000000,73131002093,4142560000,48783825096,48.2883,,20.9285,48.3957,32.264,19.4168,59.2005,30.3734,80.9065,19.0575,3.6271,,2.0931,2.4134,3.9806,1.756,14.7311,2.1142,17.256,1.7235,7.2958,,0.5207,0.7922,1.2284,1.3959,7.1434,1.096,5.2058,1.37
2015/10/19,-4.8387,,1.3587,2.0595,0,1.4528,-2.7892,2.5057,-3.2994,-1.4085,7.4453,,1.2022,3.4112,2.0462,1.7859,3.2431,1.2628,4.9948,0.3956,9297120243,,,62642038000,65292774285,49492548948,12721000000,74963441781,4005880000,49492548948,45.9518,,21.2435,49.3924,32.264,19.6989,57.5492,31.1345,78.2371,18.816,3.4515,,2.1246,2.4631,3.9806,1.7815,14.3202,2.1671,16.6866,1.7017,6.9428,,0.5285,0.8085,1.2284,1.4161,6.9441,1.1234,5.0341,1.3527
2015/10/20,1.6949,,2.3592,0,0.3576,0,2.6492,1.3333,5.8055,0.4762,5.1775,,0.9464,2.5597,1.5803,1.1823,1.8135,1.1881,4.2974,0.1907,9454698552,,,62642038000,65526240701,49492548948,13058000000,75962954338,4238440000,49492548948,46.7306,,21.7744,49.3924,32.3794,19.6989,59.0738,31.5496,82.7791,18.9315,3.51,,2.1777,2.4631,3.9948,1.7815,14.6996,2.196,17.6554,1.7121,7.0604,,0.5417,0.8085,1.2328,1.4161,7.1281,1.1384,5.3263,1.361
2015/10/21,-10,,-5.3955,-8.6323,-7.8385,-5.2506,-7.1527,-5.7018,-9.8989,-3.0016,6.7603,,1.4013,2.9654,2.1291,1.7488,1.9739,1.4087,4.1676,0.3744,8509228697,,,57234597500,60389979554,46893894826,12124000000,71631733257,3818880000,46893894826,42.0576,,20.5538,45.1287,29.8413,18.6646,54.8484,29.7507,74.5849,18.3226,3.159,,2.0557,2.2505,3.6817,1.688,13.6482,2.0708,15.9077,1.657,6.3544,,0.5113,0.7387,1.1362,1.3418,6.6183,1.0735,4.7991,1.3172
2015/10/22,6.1254,,5.5371,10.0613,7.2165,5.0378,5.9056,10,4.594,3.0945,4.7818,,1.255,4.5296,2.0709,1.5937,2.5016,1.966,3.2959,0.2507,9030449258,,,62993170500,64748019315,49256307664,12840000000,78794906583,3994320000,49256307664,44.6337,,21.6999,49.6692,31.9948,19.6049,58.0876,32.7258,78.0113,18.8967,3.3525,,2.1703,2.4769,3.9474,1.773,14.4542,2.2779,16.6385,1.709,6.7436,,0.5399,0.813,1.2182,1.4094,7.0091,1.1808,5.0196,1.3585
2015/10/23,3.0201,,0.3673,-1.0033,-1.5625,-0.7194,1.5421,-0.6342,3.3197,1.5798,5.368,,0.8223,3.78,1.7058,1.4249,1.9291,1.8395,3.9952,0.394,9303180947,,,62361132000,63736331513,48901945738,13038000000,78295150305,4126920000,48901945738,45.9817,,21.8136,49.1709,31.4949,19.4639,58.9833,32.5183,80.601,19.2248,3.4538,,2.1817,2.452,3.8857,1.7603,14.6771,2.2635,17.1908,1.7386,6.9473,,0.5427,0.8049,1.1991,1.3992,7.1172,1.1733,5.1862,1.3821
2015/10/26,0.3257,,2.2478,-2.027,-0.9768,-0.9662,-1.9788,-2.3404,-0.8898,-0.311,6.1589,,1.198,2.4331,1.3767,1.3348,1.43,1.2478,3.1962,0.2783,9333484468,,,61097055000,63113754405,48429463171,12780000000,76462710617,4090200000,48429463171,46.1315,,22.2876,48.1742,31.1873,19.2758,57.8162,31.7572,79.8839,19.1512,3.465,,2.2291,2.4023,3.8477,1.7432,14.3867,2.2105,17.0379,1.732,6.9699,,0.5545,0.7886,1.1874,1.3857,6.9764,1.1459,5.14,1.3768
2015/10/27,7.013,,2.1472,-0.8046,-0.7398,-0.9756,-3.302,-1.3072,-1.4298,-0.624,9.6111,,1.005,1.8542,1.0772,1.0024,1.469,0.9895,4.4903,0.1667,9988040522,,,60605469500,62646821573,47956980603,12358000000,75463198060,4031720000,47956980603,49.3667,,22.7465,47.7866,30.9565,19.0877,55.907,31.3421,78.7417,19.0152,3.7081,,2.275,2.383,3.8193,1.7262,13.9116,2.1816,16.7943,1.7197,7.4587,,0.5659,0.7822,1.1786,1.3722,6.746,1.1309,5.0666,1.367
2015/10/28,-6.8568,,-1.1011,-1.854,-0.7453,-0.7389,-1.4565,-2.0971,3.4913,-0.6279,6.684,,0.8724,1.9553,1.4652,0.743,1.4713,0.7901,9.3695,0.1469,9303180947,,,59481845500,62179888741,47602618678,12178000000,73880636511,4172480000,47602618678,45.9817,,22.5108,46.9006,30.7258,18.9467,55.0927,30.6848,81.4909,18.9083,3.4538,,2.2514,2.3388,3.7908,1.7135,13.709,2.1358,17.3806,1.71,6.9473,,0.56,0.7677,1.1699,1.3621,6.6477,1.1072,5.2434,1.3593
2015/10/29,0.456,,-0.5567,-0.2361,-0.1252,0,1.166,0.7892,7.5456,0.158,4.0195,,0.5447,1.2024,0.7819,0.7085,1.8102,0.4813,10.0667,0.1414,9345605876,,,59341392500,62102066603,47602618678,12320000000,74463685502,4487320000,47602618678,46.1914,,22.4068,46.7899,30.6873,18.9467,55.7351,30.9269,87.6399,18.956,3.4695,,2.241,2.3333,3.7861,1.7135,13.8688,2.1527,18.6921,1.7143,6.979,,0.5574,0.7659,1.1684,1.3621,6.7252,1.1159,5.6391,1.3627
2015/10/30,-2.7886,,1.1705,0.1183,2.6316,-0.7444,0.2435,0,0.1364,0.3155,4.7518,,0.9919,1.0455,1.3072,0.5704,1.6283,0.4381,6.0506,0.3612,9084995596,,,59411619000,63736331513,47248256752,12350000000,74463685502,4493440000,47248256752,44.9033,,22.6332,46.8452,31.4949,18.8057,55.8709,30.9269,87.7594,18.9856,3.3728,,2.2636,2.3361,3.8857,1.7007,13.9026,2.1527,18.7176,1.717,6.7844,,0.5631,0.7668,1.1991,1.3519,6.7416,1.1159,5.6468,1.3649
2015/11/2,-4.9366,,-3.1187,-3.1915,-2.8083,-2,0.8745,-3.0201,-3.1023,-1.2579,3.5369,,0.6824,1.1326,0.7816,0.6054,2.164,0.433,9.7895,0.1939,8636503485,,,57515503500,61946422326,46303291617,12458000000,72214782249,4354040000,46303291617,42.6866,,21.8095,45.3502,30.6104,18.4296,56.3594,29.9929,85.0368,18.6461,3.2063,,2.1813,2.2615,3.7766,1.6667,14.0242,2.0877,18.1369,1.6863,6.4494,,0.5426,0.7423,1.1655,1.3249,6.8006,1.0822,5.4716,1.3405
2015/11/3,1.1228,,-0.3115,-1.0989,-1.005,0.2551,0.2087,0.1153,-0.4061,-0.1592,2.7899,,0.5083,0.9578,0.6123,0.3732,1.1472,0.2852,4.7004,0.0811,8733474752,,,56883465000,61323845217,46421412259,12484000000,72298074962,4336360000,46421412259,43.1659,,21.795,44.8518,30.3028,18.4766,56.4771,30.0275,84.6915,18.6624,3.2423,,2.1798,2.2367,3.7386,1.671,14.0535,2.0901,18.0633,1.6878,6.5219,,0.5422,0.7342,1.1538,1.3283,6.8148,1.0835,5.4494,1.3416
2015/11/4,6.4539,,4.5833,4.1975,3.5533,3.3079,1.554,4.4931,4.2967,3.0303,4.3724,,1.0327,1.7045,1.7739,1.0248,4.2388,0.7192,6.2776,0.3948,9297120243,,,59271166000,63502865098,47956980603,12678000000,75546490773,4522680000,47956980603,45.9518,,22.8048,46.7345,31.3795,19.0877,57.3547,31.3767,88.3305,19.238,3.4515,,2.2808,2.3305,3.8715,1.7262,14.2718,2.184,18.8394,1.7398,6.9428,,0.5673,0.765,1.1947,1.3722,6.9207,1.1322,5.6835,1.383
2015/11/5,1.043,,-0.0498,4.7393,4.4118,4.4335,1.7511,7.9383,0.7969,3.5604,6.5886,,1.1568,4.8636,4.0211,4.1605,3.972,2.7675,10.4847,0.9521,9394091510,,,62080226000,66304462087,50083152157,12900000000,81543566115,4558720000,50083152157,46.4311,,22.8071,48.9494,32.7639,19.934,58.359,33.8674,89.0343,19.9349,3.4875,,2.281,2.441,4.0423,1.8028,14.5218,2.3574,18.9895,1.8029,7.0152,,0.5674,0.8013,1.2475,1.433,7.0419,1.222,5.7288,1.4331
2015/11/6,2.0645,,0.299,1.1312,0.2347,0.2358,-0.186,0.6129,2.506,0.4484,5.7348,,0.5303,2.94,1.9465,2.5208,2.7095,1.5904,7.4563,0.376,9588034044,,,62782491000,66460106364,50201272799,12876000000,82043322394,4672960000,50201272799,47.3896,,22.9027,49.5031,32.8408,19.981,58.2505,34.075,91.2655,20.0489,3.5596,,2.2906,2.4686,4.0517,1.807,14.4947,2.3718,19.4654,1.8132,7.16,,0.5698,0.8103,1.2504,1.4364,7.0288,1.2295,5.8724,1.4413
2015/11/9,-0.5689,,1.2419,4.5861,1.171,0.7059,-1.5222,0.1015,1.6735,1.0417,7.2759,,0.8535,4.0683,2.4802,2.6013,3.0228,2.1409,7.9448,0.3935,9533487707,,,65661777500,67238327750,50555634725,12680000000,82126615107,4751160000,50555634725,47.12,,23.229,51.7734,33.2254,20.1221,57.3638,34.1096,92.7928,20.2958,3.5393,,2.3232,2.5818,4.0992,1.8198,14.2741,2.3742,19.7911,1.8355,7.1193,,0.5779,0.8475,1.265,1.4466,6.9218,1.2308,5.9707,1.4591
2015/11/10,-0.5722,,-0.736,-1.7112,-1.9676,-1.1682,-0.7886,-2.0284,-0.5152,-0.5891,5.8528,,0.4416,2.3656,1.6766,1.5297,2.8861,0.9742,5.8802,0.3019,9478941369,,,64538153500,65915351394,49965031515,12580000000,80460760845,4726680000,49965031515,46.8504,,23.0651,50.8874,32.5716,19.887,56.9114,33.4177,92.3147,20.1838,3.519,,2.3068,2.5376,4.0185,1.7985,14.1615,2.3261,19.6892,1.8254,7.0786,,0.5738,0.833,1.2401,1.4297,6.8672,1.2058,5.9399,1.451
2015/11/11,3.1969,,0.0989,-0.6529,-0.4723,0,-0.6041,0,3.4527,0.4444,8.0713,,0.6821,1.5429,1.0542,1.0707,2.4115,0.6058,8.8421,0.236,9781976579,,,64116794500,65604062840,49965031515,12504000000,80460760845,4889880000,49965031515,48.3482,,23.0924,50.5552,32.4178,19.887,56.5675,33.4177,95.5021,20.2773,3.6316,,2.3096,2.5211,3.9996,1.7985,14.076,2.3261,20.369,1.8338,7.3048,,0.5745,0.8275,1.2343,1.4297,6.8257,1.2058,6.145,1.4577
2015/11/12,1.487,,1.1852,0.6572,-0.2372,-0.4728,5.3583,-0.7246,5.3817,-0.4425,8.792,,0.4392,2.2412,1.2119,1.2734,4.7578,0.6369,10.055,0.2316,9927433480,,,64538153500,65448418563,49728790231,13174000000,79877711853,5153040000,49728790231,49.0671,,23.3749,50.8874,32.3409,19.793,59.5986,33.1755,100.6417,20.1921,3.6856,,2.3378,2.5376,3.9901,1.79,14.8302,2.3092,21.4652,1.8261,7.4135,,0.5815,0.833,1.2314,1.4229,7.1914,1.1971,6.4757,1.4516
2015/11/13,-4.9451,,1.4641,0.7617,0,-0.9501,-4.6607,0.1043,-7.1655,-1.6296,5.492,,0.796,2.5283,1.3235,1.3352,3.6227,0.7613,14.5348,0.3516,9436516439,,,65029739000,65448418563,49256307664,12560000000,79961004566,4783800000,49256307664,46.6407,,23.7284,51.2751,32.3409,19.6049,56.8209,33.2101,93.4303,19.8714,3.5033,,2.3732,2.557,3.9901,1.773,14.139,2.3116,19.9271,1.7971,7.0469,,0.5903,0.8393,1.2314,1.4094,6.8563,1.1983,6.0117,1.4286
2015/11/16,1.6699,,-0.6253,-2.1598,-2.2592,-1.199,-0.0955,-2.3958,-1.919,-0.6024,3.2817,,0.4705,2.0055,2.0777,0.9167,1.5421,0.8372,11.1657,0.2164,9594094749,,,63625209000,63969797929,48665704455,12548000000,78045272165,4692000000,48665704455,47.4196,,23.6136,50.1676,31.6103,19.3698,56.7666,32.4145,91.6374,19.7812,3.5618,,2.3617,2.5017,3.8999,1.7518,14.1255,2.2562,19.5447,1.789,7.1645,,0.5875,0.8212,1.2035,1.3925,6.8497,1.1696,5.8963,1.4221
2015/11/17,2.5268,,1.1133,0.9934,0,0,-0.8766,0,-1.4348,0.4545,7.9323,,0.7234,2.5577,1.8516,1.317,2.2394,0.9371,9.0857,0.2341,9836522917,,,64257247500,63969797929,48665704455,12438000000,78045272165,4624680000,48665704455,48.6178,,23.8727,50.666,31.6103,19.3698,56.269,32.4145,90.3226,19.868,3.6518,,2.3876,2.5266,3.8999,1.7518,14.0017,2.2562,19.2643,1.7968,7.3456,,0.5939,0.8294,1.2035,1.3925,6.7897,1.1696,5.8117,1.4283
2015/11/18,-0.2465,,0.2872,-2.2951,-2.3114,-0.9709,-2.0582,-2.8815,-0.6176,-0.7541,6.807,,0.4791,1.4517,1.1956,0.7178,1.5469,0.5846,4.7835,0.156,9812280100,,,62782491000,62491177296,48193221887,12182000000,75796368912,4596120000,48193221887,48.498,,23.962,49.5031,30.8796,19.1818,55.1108,31.4804,89.7648,19.7355,3.6428,,2.3965,2.4686,3.8098,1.7347,13.7135,2.1912,19.1453,1.7848,7.3275,,0.5961,0.8103,1.1757,1.379,6.6499,1.1359,5.7758,1.4188
2015/11/19,4.8178,,1.9093,0.783,0.6227,0.7353,0.6895,2.0879,2.8407,1.0638,8.2302,,0.6742,1.3825,0.9315,0.8198,1.899,0.3909,5.4128,0.1109,10285015027,,,63274076500,62880287989,48547583813,12266000000,77378930461,4726680000,48547583813,50.8345,,24.4189,49.8907,31.0719,19.3228,55.4908,32.1377,92.3147,19.9439,3.8183,,2.4422,2.4879,3.8335,1.7475,13.808,2.237,19.6892,1.8037,7.6805,,0.6075,0.8167,1.183,1.3891,6.6958,1.1596,5.9399,1.4338
2015/11/20,1.9446,,0.9368,-0.8879,0,-0.2433,1.5001,-0.4306,5.697,0,11.5015,,0.5069,1.303,0.9707,0.8562,3.0691,0.4324,10.0127,0.1347,10485018266,,,62712264500,62880287989,48429463171,12450000000,77045759608,4995960000,48429463171,51.8231,,24.6444,49.4478,31.0719,19.2758,56.3233,31.9993,97.5739,19.9404,3.8926,,2.4648,2.4659,3.8335,1.7432,14.0152,2.2273,20.8109,1.8034,7.8299,,0.6131,0.8094,1.183,1.3857,6.7962,1.1546,6.2783,1.4335
2015/11/23,2.3121,,-1.2993,-2.2396,-1.8564,-0.9756,-0.1446,-1.9459,1.3067,-1.3534,8.663,,0.5092,1.4159,1.0724,1.0564,2.4248,0.4933,9.0017,0.1791,10727446434,,,61307734500,61712955910,47956980603,12432000000,75546490773,5061240000,47956980603,53.0213,,24.3567,48.3403,30.4951,19.0877,56.2418,31.3767,98.8488,19.6974,3.9826,,2.436,2.4106,3.7623,1.7262,13.9949,2.184,21.0828,1.7814,8.0109,,0.606,0.7913,1.1611,1.3722,6.7864,1.1322,6.3603,1.416
2015/11/24,-1.1299,,-0.3291,-1.3746,-1.3871,-0.4926,1.0457,-1.6538,1.9616,0.4573,4.8829,,0.5119,1.4183,1.0791,0.7789,1.852,0.4977,7.4502,0.174,10606232350,,,60465016500,60856912385,47720739320,12562000000,74297100076,5160520000,47720739320,52.4222,,24.285,47.6758,30.0721,18.9937,56.8299,30.8577,100.7878,19.794,3.9376,,2.4288,2.3775,3.7101,1.7177,14.1413,2.1479,21.4963,1.7901,7.9204,,0.6042,0.7804,1.145,1.3655,6.8573,1.1134,6.4851,1.423
2015/11/25,0.1714,,0.1887,0.5807,1.1509,0.495,-0.7324,1.2332,-1.0278,0.7587,5.4961,,0.4029,1.098,0.8072,0.7139,2.5433,0.4052,8.4448,0.1833,10624414463,,,60816149000,61557311633,47956980603,12470000000,75213319920,5107480000,47956980603,52.512,,24.3267,47.9527,30.4181,19.0877,56.4137,31.2383,99.7519,19.9407,3.9443,,2.433,2.3913,3.7528,1.7262,14.0377,2.1744,21.2754,1.8034,7.934,,0.6052,0.7849,1.1581,1.3722,6.8071,1.1272,6.4184,1.4335
2015/11/26,-0.3423,,-2.0716,-1.3857,-0.885,-0.9852,-0.5293,-1.2182,-3.861,0.4518,5.9061,,0.5866,1.1076,0.794,0.8098,1.8913,0.3505,8.7084,0.172,10588050237,,,59973431000,61012556662,47484498036,12404000000,74297100076,4910280000,47484498036,52.3323,,23.8294,47.2882,30.149,18.8997,56.1152,30.8577,95.9005,20.0368,3.9308,,2.3833,2.3582,3.7196,1.7092,13.9634,2.1479,20.454,1.8121,7.9068,,0.5928,0.7741,1.1479,1.3587,6.7711,1.1134,6.1706,1.4404
2015/11/27,-10.0172,,-4.0385,-7.9625,-7.398,-5.2239,-4.4179,-7.9596,-6.5503,-3.8981,6.8005,,1.0217,1.8608,1.4691,1.6776,2.0405,0.7942,8.9825,0.2988,9527427002,,,55198029000,56498872624,45003964556,11856000000,68383317447,4588640000,45003964556,47.0901,,22.8735,43.5229,27.9186,17.9124,53.636,28.4016,89.6187,19.2615,3.537,,2.2877,2.1704,3.4445,1.6199,13.3465,1.9769,19.1142,1.742,7.1148,,0.5691,0.7124,1.063,1.2877,6.472,1.0248,5.7664,1.3847
2015/11/30,-3.3079,,1.503,-1.5267,-0.9642,-0.5249,-4.2004,-1.7052,2.7267,1.8721,4.8685,,1.3729,1.4837,0.9713,1.0034,2.6922,0.5638,6.3382,0.2778,9212270384,,,54355311000,55954117653,44767723273,11358000000,67217219464,4713760000,44767723273,45.5324,,23.2344,42.8584,27.6494,17.8184,51.3831,27.9173,92.0624,19.6365,3.42,,2.3238,2.1373,3.4112,1.6114,12.7859,1.9432,19.6353,1.7759,6.8794,,0.578,0.7016,1.0527,1.281,6.2001,1.0073,5.9237,1.4117
2015/12/1,0.7237,,1.234,2.4548,2.7816,1.3193,-1.3207,3.5936,-1.5147,-0.6126,2.6705,,0.6943,1.2453,0.8031,0.7257,1.4928,0.4844,4.6038,0.3611,9278938130,,,55689614500,57510560425,45358326482,11208000000,69632708143,4642360000,45358326482,45.8619,,23.5229,43.9105,28.4185,18.0534,50.7045,28.9205,90.6679,19.5196,3.4448,,2.3526,2.1897,3.5061,1.6327,12.617,2.013,19.3379,1.7653,6.9292,,0.5852,0.7188,1.082,1.2979,6.1182,1.0435,5.8339,1.4033
2015/12/2,0.4572,,-0.3413,3.5309,2.4357,2.3438,2.5874,2.8708,-2.1679,1.3867,2.5833,,0.4376,1.7043,1.0414,0.8969,1.3699,0.6215,4.8043,0.2565,9321363060,,,57655956500,58911358920,46421412259,11498000000,71631733257,4541720000,46421412259,46.0716,,23.4352,45.4609,29.1107,18.4766,52.0164,29.7507,88.7023,19.7856,3.4605,,2.3438,2.267,3.5915,1.671,12.9435,2.0708,18.9187,1.7894,6.9609,,0.583,0.7442,1.1084,1.3283,6.2765,1.0735,5.7075,1.4224
2015/12/3,1.8205,,0.0489,0.3654,0.7926,0.5089,4.853,0.3488,3.5484,-0.152,2.3551,,0.5404,1.4462,1.003,0.7897,1.8755,0.5173,4.2165,0.1782,9491062777,,,57866636000,59378291752,46657653543,12056000000,71881611397,4702880000,46657653543,46.9103,,23.4594,45.627,29.3414,18.5706,54.5408,29.8545,91.8499,19.763,3.5235,,2.3463,2.2753,3.62,1.6795,13.5716,2.0781,19.59,1.7873,7.0876,,0.5836,0.7469,1.1171,1.335,6.5811,1.0772,5.91,1.4208
2015/12/4,-2.4904,,-0.1467,-3.034,-3.2765,-1.7722,-2.4054,-3.708,-1.6628,-1.2177,2.57,,0.6039,1.2139,0.9322,0.7225,2.1201,0.621,4.0644,0.1844,9254695313,,,56110973500,57432738287,45830809049,11766000000,69216244578,4624680000,45830809049,45.7421,,23.3776,44.2427,28.38,18.2415,53.2289,28.7475,90.3226,19.4823,3.4358,,2.3381,2.2063,3.5014,1.6497,13.2452,2.001,19.2643,1.7619,6.9111,,0.5816,0.7242,1.0805,1.3114,6.4228,1.0373,5.8117,1.4006
2015/12/7,0.7859,,2.0078,0.7509,0.1355,0.7732,-0.9859,0.2407,1.8086,-0.4622,2.0561,,1.077,0.7718,0.595,0.4946,1.7647,0.3488,4.5518,0.1966,9327423764,,,56532332500,57510560425,46185170975,11650000000,69382830004,4708320000,46185170975,46.1015,,23.8977,44.575,28.4185,18.3825,52.7041,28.8167,91.9561,19.433,3.4628,,2.3901,2.2229,3.5061,1.6625,13.1146,2.0058,19.6127,1.7575,6.9654,,0.5945,0.7297,1.082,1.3215,6.3595,1.0398,5.9168,1.397
2015/12/8,-1.8194,,2.1603,1.6149,2.3004,1.2788,1.4421,4.0816,2.8452,1.3932,3.0196,,1.2159,2.5787,2.1008,2.0046,3.1772,1.329,9.7201,0.4537,9157724046,,,57445277000,58833536782,46775774184,11818000000,72214782249,4842280000,46775774184,45.2628,,24.4477,45.2948,29.0722,18.6176,53.4641,29.9929,94.5724,19.7324,3.3998,,2.4451,2.2588,3.5868,1.6837,13.3037,2.0877,20.1707,1.7845,6.8387,,0.6082,0.7414,1.1069,1.3384,6.4512,1.0822,6.0852,1.4186
2015/12/9,-0.4633,,7.1429,-3.0562,-2.7778,-2.0202,-1.4554,-3.6909,-4.1146,-1.6794,3.2067,,2.4474,1.1522,0.8415,1.2705,1.9426,0.78,6.0183,0.294,9115299117,,,55689614500,57199271871,45830809049,11646000000,69549415430,4643040000,45830809049,45.0531,,26.2202,43.9105,28.2647,18.2415,52.686,28.8859,90.6812,19.4197,3.384,,2.6224,2.1897,3.4872,1.6497,13.1101,2.0106,19.3408,1.7563,6.807,,0.6523,0.7188,1.0762,1.3114,6.3573,1.0423,5.8348,1.3961
