ÈÕÆÚ,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH,000088.SZ,000507.SZ,000582.SZ,000905.SZ,001872.SZ,002040.SZ,201872.SZ,600017.SH,600018.SH,600190.SH,600279.SH,600317.SH,600717.SH,601000.SH,601008.SH,601018.SH,601228.SH,601298.SH,601326.SH,601880.SH,900952.SH
2017/5/12,9.0909,9.9886,1.5038,2.4087,6.0736,2.8881,1.3067,1.6867,0.3367,2.6316,0.7042,1.462,3.3977,1.6129,6.3337,0.5464,4.0082,,,1.3652,0,3.4729,7.4793,13.3606,4.8643,3.2627,7.3843,0.44,1.9003,0.0815,1.1081,2.4269,0.316,3.8582,5.0689,14.9129,0.3042,27.4334,,,1.0605,0.1252,18412056000,7482073209,3826162437,6998580000,11528678040,4905146400,11528678040,12979259407,1.35621E+11,7633988634,4954653790,22461251020,22425158517,22770067275,8862827832,70656000000,7070641600,,,22975385400,7633988634,52.3331,73.4092,39.9157,33.8737,30.0354,87.7782,14.1278,73.644,19.904,154.7644,63.1485,45.6924,17.7458,19.5767,1041.4427,31.6297,93.4222,,,72.1203,131.5803,3.1296,2.9238,2.8476,2.7,3.3951,3.2086,1.5969,1.2603,2.2745,1.4561,1.526,2.1559,1.4605,1.9064,2.7657,2.1022,6.2698,,,2.1547,1.238,64.8913,4.2477,6.0214,0.7783,8.3933,33.3443,3.948,3.0348,4.4043,3.365,2.2527,6.1276,1.7188,4.5937,7.5937,4.4541,8.1003,,,2.9886,2.8609
2017/5/15,-2.3207,1.8576,-5.2381,-3.4901,-1.7742,-2.7068,-0.7587,0,1.0067,-1.8648,-1.6783,-1.4409,-1.4937,-2.4691,-1.9473,-0.9058,-2.7668,,,-1.3468,-1.1342,3.2452,17.6539,8.6081,3.6316,2.7993,4.7444,0.1687,1.3487,0.0847,0.7474,1.544,0.2031,2.3514,2.9563,12.3459,0.2429,20.6285,,,0.6924,0.0688,17984772000,7621059089,3625744405,6754320000,11324136978,4772375520,11324136978,12979259407,1.36986E+11,7491629871,4871498761,22137601870,22090204693,22207843392,8690241265,70016000000,6875011200,,,22665952600,7491629871,51.1186,74.7729,37.8249,32.6915,29.5025,85.4022,13.9938,73.644,20.1043,151.8783,62.0886,45.034,17.4808,19.0933,1021.1626,31.3432,90.8374,,,71.1489,129.9068,3.057,2.9781,2.6984,2.6058,3.3348,3.1218,1.5818,1.2603,2.2974,1.429,1.5004,2.1248,1.4387,1.8593,2.7118,2.0831,6.0963,,,2.1257,1.2222,63.3854,4.3266,5.706,0.7512,8.2444,32.4417,3.9105,3.0348,4.4486,3.3023,2.2149,6.0393,1.6932,4.4803,7.4458,4.4137,7.8762,,,2.9483,2.8246
2017/5/16,3.1317,2.9382,-1.1725,1.6509,4.1051,0.2061,0.2294,2.1327,0.9967,1.1876,1.4225,0.5848,3.4117,5.7866,0.5841,0.1828,0.3049,,,0.6826,1.7208,2.3856,15.5636,10.4533,3.2574,3.1,4.6505,0.2776,1.6482,0.1025,0.6882,1.9759,0.2712,3.3067,4.5348,11.0728,0.2489,16.9484,,,0.6281,0.1294,18548010000,7844980784,2514444424,6865830000,11789003028,4782210400,11789003028,13256068257,1.38351E+11,7580604098,4940794618,22267061530,22843850797,23492926554,8741002020,70144000000,6895971600,,,22820669000,7580604098,52.7195,76.9698,37.3814,33.2312,30.7136,85.5782,14.0245,75.2146,20.3047,153.6821,62.9718,45.2973,18.0771,20.1981,1027.1273,31.4005,91.1143,,,71.6346,132.0233,3.1527,3.0656,2.6668,2.6488,3.4717,3.1282,1.5853,1.2872,2.3203,1.4459,1.5217,2.1373,1.4877,1.9669,2.7276,2.0869,6.1149,,,2.1402,1.2422,65.3705,4.4537,5.6391,0.7636,8.5828,32.5086,3.9191,3.0995,4.493,3.3415,2.2464,6.0746,1.7509,4.7395,7.4893,4.4218,7.9002,,,2.9684,2.8706
2017/5/17,2.6178,-0.4921,6.3277,2.0882,1.2618,1.5938,1.0679,0,0,0.7042,0,0.2907,1.0997,2.5641,2.439,-0.1825,4.5593,,,0.339,-0.3759,3.3712,16.4424,13.0867,5.0473,3.4572,5.3278,0.1782,1.6924,0.1002,0.8198,1.9749,0.2718,3.7846,6.2676,13.8291,0.2485,29.3448,,,0.8279,0.0894,19033560000,7806373596,2673550512,7009200000,11937760164,4858430720,11937760164,13256068257,1.38351E+11,7633988634,4940794618,22331791360,23095066165,24095309286,8954197191,70016000000,7210377600,,,22898027200,7633988634,54.0996,76.591,39.7468,33.9251,31.1012,86.9422,14.1419,75.2146,20.3047,154.7644,62.9718,45.429,18.2759,20.716,1052.1792,31.3432,95.2685,,,71.8774,131.2306,3.2353,3.0505,2.8355,2.7041,3.5155,3.1781,1.5985,1.2872,2.3203,1.4561,1.5217,2.1435,1.5041,2.0174,2.7942,2.0831,6.3937,,,2.1475,1.2347,67.0817,4.4318,5.996,0.7795,8.6911,33.0267,3.9519,3.0995,4.493,3.365,2.2464,6.0923,1.7702,4.8611,7.672,4.4137,8.2604,,,2.9785,2.8533
2017/5/18,-0.7143,-3.6597,-2.3379,0.8333,-1.947,3.087,-0.9057,-0.6961,0.4934,-1.3986,-1.122,-1.4493,-2.8281,-3.8333,-2.1542,0.1828,-3.1008,,,-1.6892,-0.3774,2.6373,10.2775,9.2097,4.1516,2.2506,7.7549,0.0849,0.8193,0.0748,0.5436,1.4284,0.1766,2.715,3.7032,11.1102,0.1959,17.2639,,,0.6301,0.0561,18897606000,7520680398,2611044549,7067610000,11705327139,5008412640,11705327139,13163798641,1.39034E+11,7527219562,4885357933,22008142210,22441906208,23171655763,8761306322,70144000000,6986800000,,,22511236200,7527219562,53.7132,73.788,38.8175,34.2078,30.4956,89.6262,14.0143,74.6911,20.4049,152.5998,62.2653,44.7706,17.7591,19.9219,1029.5132,31.4005,92.3144,,,70.6633,130.6916,3.2121,2.9389,2.7692,2.7266,3.4471,3.2762,1.5841,1.2782,2.3317,1.4358,1.5046,2.1124,1.4616,1.94,2.734,2.0869,6.1955,,,2.1112,1.2296,66.6026,4.2696,5.8558,0.786,8.5219,34.0463,3.9162,3.0779,4.5151,3.318,2.2212,6.004,1.7201,4.6747,7.5067,4.4218,8.0042,,,2.9282,2.8416
2017/5/19,-0.3083,1.0267,-2.938,-2.6296,-1.8666,-1.62,-1.2186,-0.2336,-0.3273,-0.4728,0,-0.5882,2.0896,1.0399,-3.4762,-0.1825,-1.5,,,-0.6873,0,1.5452,7.0067,6.577,3.0335,1.2879,4.1309,0.2815,0.7149,0.058,0.3384,0.9655,0.1313,3.2819,2.7847,7.5745,0.1232,12.8605,,,0.3418,0.0297,18839340000,7597894776,2534332685,6881760000,11486840096,4927274880,11486840096,13133042102,1.38579E+11,7491629871,4885357933,21878682550,22910841562,23412608856,8456741791,70016000000,6881998000,,,22356519800,7491629871,53.5475,74.5456,37.6771,33.3083,29.9264,88.1742,13.8826,74.5166,20.3381,151.8783,62.2653,44.5073,18.1302,20.1291,993.7248,31.3432,90.9297,,,70.1776,131.023,3.2022,2.969,2.6879,2.6549,3.3827,3.2231,1.5692,1.2752,2.3241,1.429,1.5046,2.1,1.4921,1.9602,2.6389,2.0831,6.1025,,,2.0967,1.2328,66.3972,4.3135,5.6837,0.7653,8.3628,33.4947,3.8795,3.0707,4.5004,3.3023,2.2212,5.9687,1.7561,4.7233,7.2458,4.4137,7.8842,,,2.9081,2.8488
2017/5/22,-7.1134,-7.7236,-8.1498,-3.5494,-4.9373,-4.8403,-2.0817,-1.6393,0.4926,-1.9002,-2.695,-1.1834,-5.4094,-4.8027,-4.8019,0.3656,-6.3959,,,-1.7301,-0.947,1.8762,8.7016,8.2989,2.242,1.6229,4.552,0.1902,0.9959,0.0978,0.5019,1.5046,0.1508,2.5744,2.4404,6.1949,0.2418,13.9213,,,0.544,0.1546,17499222000,7011065504,2310305630,6637500000,10919703515,4688779040,10919703515,12917746330,1.39262E+11,7349271109,4753695804,21619763230,21671512413,22288161090,8050655751,70272000000,6441829600,,,21969728800,7349271109,49.7385,68.788,34.3465,32.1261,28.4489,83.9063,13.5698,73.295,20.4383,148.9923,60.5872,43.9805,17.1494,19.1623,946.007,31.4578,85.1139,,,68.9635,129.5691,2.9745,2.7397,2.4503,2.5607,3.2157,3.0671,1.5339,1.2543,2.3355,1.4018,1.4641,2.0751,1.4114,1.8661,2.5122,2.0907,5.7122,,,2.0604,1.2191,61.6741,3.9803,5.1813,0.7382,7.9499,31.8735,3.792,3.0204,4.5225,3.2395,2.1614,5.898,1.6611,4.4965,6.8978,4.4299,7.3799,,,2.8577,2.8172
2017/5/23,-0.6659,-1.3216,-7.1942,-4.88,-2.2989,-4.9292,-2.0472,-1.9048,1.1438,-2.1792,-3.6443,-2.0958,-3.6321,-2.7027,-3.4048,0,-1.1931,,,-1.0563,-2.4857,1.2035,5.9257,8.1616,2.6594,1.1891,3.524,0.2441,0.6856,0.1718,0.3879,1.7767,0.1787,1.9714,2.2095,5.466,0.3302,11.4477,,,0.4304,0.2117,17382690000,6918408251,2144096591,6313590000,10668675848,4457659360,10668675848,12671694019,1.40855E+11,7189117501,4580456161,21166654420,20884370926,21685778357,7776547674,70272000000,6364974800,,,21737654200,7189117501,49.4073,67.8789,31.8756,30.5583,27.7949,79.7704,13.2868,71.8989,20.6721,145.7455,58.3792,43.0588,16.5265,18.6444,913.7974,31.4578,84.0985,,,68.235,126.3264,2.9546,2.7035,2.274,2.4357,3.1418,2.9159,1.5019,1.2304,2.3623,1.3713,1.4107,2.0317,1.3601,1.8156,2.4267,2.0907,5.6441,,,2.0387,1.1886,61.2634,3.9277,4.8086,0.7021,7.7672,30.3023,3.713,2.9628,4.5743,3.1689,2.0826,5.7744,1.6007,4.3749,6.663,4.4299,7.2919,,,2.8276,2.7467
2017/5/24,5.4749,9.5982,4.1344,2.439,4.4009,1.6547,1.4469,1.699,0.1616,1.2376,1.059,1.2232,2.4058,3.3333,5.483,0.3643,1.8661,,,0.7117,0.9804,1.8556,12.1139,8.2752,2.6265,1.5563,3.5947,0.234,0.6371,0.1176,0.4054,1.251,0.1349,1.7145,2.286,6.8183,0.1904,12.7168,,,0.4999,0.1164,18334368000,7582451900,2232741412,6467580000,11138190558,4531420960,11138190558,12886989791,1.41082E+11,7278091728,4628963261,21425573740,21386801662,22408637636,8202938016,70528000000,6483750400,,,21892370600,7278091728,52.1123,74.3941,33.1934,31.3036,29.0181,81.0903,13.4945,73.1205,20.7055,147.5492,58.9974,43.5855,16.9241,19.2659,963.9012,31.5724,85.6678,,,68.7206,127.7451,3.1164,2.963,2.368,2.4951,3.2801,2.9642,1.5254,1.2513,2.3661,1.3882,1.4257,2.0565,1.3928,1.8761,2.5597,2.0984,5.7494,,,2.0532,1.2019,64.6175,4.3047,5.0074,0.7193,8.109,30.8038,3.771,3.0132,4.5817,3.2082,2.1046,5.8451,1.6393,4.5208,7.0283,4.446,7.4279,,,2.8477,2.7776
2017/5/25,0,0.3055,-1.6543,-0.9031,2.4624,-1.682,0.6339,1.1933,-0.3226,1.467,0.7485,0.9063,0.9397,0.5475,-2.104,0.363,-1.6164,,,0.3534,0.5825,1.6916,10.7502,5.4197,2.1702,1.6498,3.2347,0.2021,0.6374,0.0823,0.4011,1.1155,0.1295,1.814,2.5826,6.2106,0.1853,10.5845,,,0.4575,0.0752,18334368000,7605616213,2195806070,6409170000,11412461528,4455200640,11412461528,13040772485,1.40627E+11,7384860800,4663611190,21619763230,21587773957,22127525694,8030351449,70784000000,6378948400,,,21969728800,7384860800,52.1123,74.6213,32.6443,31.0209,29.7326,79.7264,13.5665,73.993,20.6387,149.7138,59.439,43.9805,17.0832,19.0242,943.6211,31.687,84.2831,,,68.9635,128.3715,3.1164,2.972,2.3288,2.4726,3.3608,2.9143,1.5335,1.2663,2.3584,1.4086,1.4363,2.0751,1.4059,1.8526,2.5059,2.106,5.6565,,,2.0604,1.2078,64.6175,4.3178,4.9245,0.7128,8.3087,30.2856,3.7911,3.0491,4.5669,3.2552,2.1204,5.898,1.6547,4.4641,6.8804,4.4621,7.3079,,,2.8577,2.7912
2017/5/26,-0.8475,-1.8274,-3.4483,-0.4971,-1.2627,-1.2693,0.6299,-0.4717,0.4854,-0.7229,-0.8915,0,-1.5516,-0.9074,-2.402,0.9042,-0.3286,,,0,-0.7722,1.4034,9.9685,6.4527,1.4593,1.2418,2.4371,0.0595,0.609,0.0839,0.3157,0.9087,0.1116,1.4367,1.9275,4.6297,0.2078,8.1837,,,0.3223,0.0531,18178992000,7466630333,2120088619,6377310000,11268353052,4398650080,11268353052,12979259407,1.4131E+11,7331476264,4622033675,21619763230,21252820133,21926731450,7837460580,71424000000,6357988000,,,21969728800,7331476264,51.6706,73.2577,31.5186,30.8667,29.3572,78.7144,13.647,73.644,20.7389,148.6315,58.9091,43.9805,16.8181,18.8516,920.9551,31.9735,84.0061,,,68.9635,127.3858,3.09,2.9177,2.2485,2.4603,3.3184,2.8773,1.5426,1.2603,2.3699,1.3984,1.4235,2.0751,1.3841,1.8358,2.4457,2.125,5.6379,,,2.0604,1.1985,64.0699,4.2389,4.7547,0.7092,8.2038,29.9012,3.8136,3.0348,4.589,3.2317,2.1015,5.898,1.629,4.4236,6.7152,4.5025,7.2838,,,2.8577,2.7697
2017/5/31,4.7009,3.4126,1.4808,-0.9992,2.434,1.6769,-0.7825,1.6588,1.4493,0.2427,0.1499,0,0.1576,-0.1832,0.3886,1.4337,0.5495,,,0.7042,-0.7782,2.2679,10.6813,5.3118,1.4163,1.7935,2.8459,0.1584,0.8592,0.1299,0.357,0.9171,0.1099,1.247,1.708,3.7114,0.2863,9.6888,,,0.3346,0.1032,19033560000,7721437780,2151483660,6313590000,11542624022,4472411680,11542624022,13194555180,1.43358E+11,7349271109,4628963261,21619763230,21286315515,21886572601,7867917033,72448000000,6392922000,,,22124445200,7349271109,54.0996,75.7577,31.9854,30.5583,30.0717,80.0344,13.5255,74.8656,21.0394,148.9923,58.9974,43.9805,16.8446,18.8171,924.5339,32.4319,84.4677,,,69.4491,126.2748,3.2353,3.0173,2.2818,2.4357,3.3992,2.9256,1.5289,1.2812,2.4042,1.4018,1.4257,2.0751,1.3863,1.8324,2.4552,2.1555,5.6688,,,2.0749,1.1881,67.0817,4.3836,4.8251,0.7021,8.4035,30.4026,3.7797,3.0851,4.6555,3.2395,2.1046,5.898,1.6315,4.4155,6.7412,4.567,7.3239,,,2.8779,2.7456
2017/6/1,-2.0408,-4.2,-5.5794,-4.1211,-5.7592,-6.1023,-0.7886,-1.6317,1.4286,-2.9056,-2.5449,-1.497,-4.0913,-6.055,-8.5161,0.8834,-7.7596,,,-2.0979,-0.1961,1.6462,7.4531,6.215,1.9589,1.4587,2.9002,0.0668,0.7428,0.1688,0.4297,0.8199,0.1153,1.8608,2.5252,5.9493,0.4813,12.3327,,,0.3352,0.0655,18645120000,7397137393,2031443799,6053400000,10877865570,4199493760,10877865570,12979259407,1.45406E+11,7135732965,4511160304,21296114080,20415435573,20561330591,7197875066,73088000000,5896859200,,,21660296000,7135732965,52.9955,72.5759,30.2008,29.299,28.3399,75.1505,13.3146,73.644,21.34,144.6632,57.496,43.3222,16.1555,17.6777,845.7994,32.7184,77.9134,,,67.9922,125.0302,3.1692,2.8906,2.1545,2.3354,3.2034,2.7471,1.505,1.2603,2.4386,1.3611,1.3894,2.0441,1.3296,1.7215,2.2461,2.1745,5.229,,,2.0314,1.1764,65.7127,4.1995,4.5559,0.6732,7.9195,28.5474,3.7207,3.0348,4.7221,3.1454,2.0511,5.8097,1.5648,4.1481,6.1672,4.6074,6.7556,,,2.8175,2.7185
2017/6/2,1.7708,3.1315,-2.1818,1.9298,2.6068,-0.2342,1.4308,1.6588,-2.1909,1.7456,0.4608,0.6079,2.5431,1.9531,0.141,-0.1751,-0.8294,,,0.7143,0.1965,1.9028,8.0946,5.9701,1.581,1.2656,2.8413,0.0542,0.7127,0.1344,0.3572,1.2724,0.1162,1.5744,1.5835,3.9172,0.2212,9.957,,,0.3649,0.0904,18975294000,7628780527,1987121389,6170220000,11161433861,4189658880,11161433861,13194555180,1.4222E+11,7260296882,4531949061,21425573740,20934614000,20962919079,7208027217,72960000000,5847951600,,,21815012400,7260296882,53.934,74.8486,29.5419,29.8644,29.0786,74.9745,13.5011,74.8656,20.8724,147.1885,57.761,43.5855,16.5663,18.023,846.9924,32.6611,77.2672,,,68.4778,125.239,3.2253,2.9811,2.1075,2.3804,3.2869,2.7406,1.5261,1.2812,2.3851,1.3848,1.3958,2.0565,1.3634,1.7551,2.2493,2.1707,5.1856,,,2.0459,1.1783,66.8764,4.331,4.4565,0.6862,8.1259,28.4805,3.7728,3.0851,4.6186,3.2003,2.0605,5.8451,1.6046,4.2291,6.1759,4.5993,6.6995,,,2.8376,2.7231
2017/6/5,0.4094,0.3036,1.487,1.7212,1.541,1.1737,0.1567,1.1655,-1.28,0.4902,1.0703,0.6042,2.56,1.9157,1.2676,-1.4035,0.2389,,,0.7092,-0.3922,1.678,6.9625,3.8095,1.4888,1.0247,1.9418,0.0541,1.0279,0.127,0.2823,0.8265,0.1039,2.2261,1.9267,3.1583,0.177,5.8429,,,0.2996,0.0309,19052982000,7651944840,2016669662,6276420000,11333434299,4238833280,11333434299,13348337874,1.40399E+11,7295886573,4580456161,21555033400,21470540118,21364507567,7299396576,71936000000,5861925200,,,21969728800,7295886573,54.1548,75.0759,29.9811,30.3784,29.5267,75.8544,13.498,75.7382,20.6053,147.91,58.3792,43.8489,16.9904,18.3682,857.7289,32.2027,77.4518,,,68.9635,124.5005,3.2386,2.9901,2.1388,2.4214,3.3376,2.7728,1.5258,1.2961,2.3546,1.3916,1.4107,2.0689,1.3983,1.7887,2.2778,2.1402,5.198,,,2.0604,1.1714,67.1502,4.3441,4.5228,0.698,8.2512,28.8148,3.772,3.1211,4.5595,3.216,2.0826,5.8804,1.6457,4.3101,6.2541,4.5348,6.7155,,,2.8577,2.707
2017/6/6,2.9562,4.1372,1.6484,0.7614,7.5472,0.8121,2.5822,0,0.3241,0.7317,0.4566,0.6006,1.17,0.9398,0.5563,0.5338,0.8343,,,0,-0.1969,2.846,14.5006,4.1519,1.493,3.5485,1.7092,0.2709,0.7287,0.1012,0.2757,0.4972,0.1106,2.916,3.2411,3.0013,0.1054,6.5838,,,0.2453,0.0272,19616220000,7968523789,2049911470,6324210000,12188787831,4273255360,12188787831,13348337874,1.40855E+11,7349271109,4573526575,21684493060,21721755486,21565301811,7340005180,72320000000,5910832800,,,21969728800,7349271109,55.7557,78.182,30.4753,30.6097,31.7552,76.4704,13.8418,75.7382,20.6721,148.9923,58.2909,44.1122,17.1892,18.5409,862.5007,32.3746,78.098,,,68.9635,124.2536,3.3343,3.1139,2.1741,2.4398,3.5895,2.7953,1.5646,1.2961,2.3623,1.4018,1.4086,2.0814,1.4147,1.8055,2.2905,2.1517,5.2414,,,2.0604,1.1691,69.1352,4.5239,4.5973,0.7033,8.8739,29.0488,3.868,3.1211,4.5743,3.2395,2.0794,5.9157,1.6649,4.3506,6.2889,4.559,6.7716,,,2.8577,2.7016
2017/6/7,7.0297,9.9806,3.964,2.7825,3.1274,2.5892,1.8307,1.6129,0,1.6949,1.9697,1.194,2.5443,3.1657,3.5961,1.0619,5.6738,,,2.1127,1.5779,4.0137,16.5824,7.7039,2.3657,5.9395,3.4209,0.3103,1.3855,0.1161,0.6301,1.1047,0.2679,2.9621,3.6663,5.7115,0.2415,15.6348,,,0.7914,0.0562,20995182000,8763831880,2131169222,6472890000,12569977992,4383897760,12569977992,13563633646,1.40855E+11,7473835026,4663611190,21943412380,22274429296,22248002241,7603961106,73088000000,6246199200,,,22433878000,7473835026,59.6752,85.985,31.6834,31.3293,32.7483,78.4504,14.0759,76.9597,20.6721,151.5176,59.439,44.6389,17.6265,19.1278,893.5173,32.7184,82.5291,,,70.4204,126.073,3.5687,3.4246,2.2603,2.4972,3.7017,2.8677,1.5911,1.317,2.3623,1.4256,1.4363,2.1062,1.4506,1.8627,2.3728,2.1745,5.5387,,,2.1039,1.1862,73.9952,4.9754,4.7796,0.7199,9.1514,29.8009,3.9335,3.1714,4.5743,3.2944,2.1204,5.9863,1.7073,4.4884,6.5151,4.6074,7.1558,,,2.9181,2.7412
2017/6/8,4.7179,9.9735,0.6066,0.082,1.8861,-0.8413,1.1236,-0.6803,0,2.381,0.2972,0.295,-0.7519,-0.1805,-0.4005,0.3503,2.0134,,,0.6897,0.3883,5.3999,25.4809,7.7194,2.5572,5.4504,3.3806,0.3612,1.0975,,1.2447,1.2837,0.2347,2.429,3.1195,5.3402,0.2338,19.1007,,,0.9412,0.1795,21985704000,9620911474,2144096591,6478200000,12807059678,4347016960,12807059678,13471364029,1.40855E+11,7651783479,4677470361,22008142210,22106952384,22207843392,7573504653,73344000000,6371961600,,,22588594400,7651783479,62.4905,94.3941,31.8756,31.355,33.3659,77.7904,14.2476,76.4362,20.6721,155.1251,59.6157,44.7706,17.494,19.0933,889.9384,32.833,84.1908,,,70.9061,126.6969,3.737,3.7596,2.274,2.4992,3.7715,2.8436,1.6105,1.3081,2.3623,1.4595,1.4406,2.1124,1.4397,1.8593,2.3633,2.1821,5.6503,,,2.1185,1.192,77.4862,5.462,4.8086,0.7204,9.324,29.5502,3.9815,3.1498,4.5743,3.3729,2.1267,6.004,1.6944,4.4803,6.489,4.6235,7.2999,,,2.9382,2.7548
2017/6/9,-4.3286,-0.2408,-1.4643,-0.4918,-1.8875,-1.6403,-0.5185,-0.2283,0,-0.9302,-0.5926,-0.2941,0.6818,0.7233,-2.6846,-1.0471,-2.6316,,,1.3699,-0.1934,3.3948,29.0668,5.3736,1.6874,3.1797,2.5104,0.1812,0.9067,,0.6349,0.8608,0.1449,1.8215,2.4713,4.2079,0.1858,11.0134,,,1.1001,0.0332,21034026000,9597747161,2112701551,6446340000,12565329332,4275714080,12565329332,13440607491,1.40855E+11,7580604098,4649752018,21943412380,22257681605,22368478787,7360309482,72576000000,6204278400,,,22898027200,7580604098,59.7856,94.1668,31.4088,31.2008,32.7362,76.5144,14.1786,76.2617,20.6721,153.6821,59.2624,44.6389,17.6133,19.2314,864.8866,32.4892,81.9752,,,71.8774,126.5281,3.5753,3.7505,2.2407,2.4869,3.7003,2.7969,1.6027,1.3051,2.3623,1.4459,1.4321,2.1062,1.4496,1.8728,2.2968,2.1593,5.5016,,,2.1475,1.1905,74.1321,5.4488,4.7381,0.7169,9.148,29.0655,3.9622,3.1426,4.5743,3.3415,2.1141,5.9863,1.706,4.5127,6.3063,4.5751,7.1078,,,2.9785,2.7511
2017/6/12,-2.4931,-1.609,0.3497,-1.318,-0.6659,-2.6452,0.2978,-0.4577,0,-1.6432,0.4471,0,-1.5801,-1.6158,-1.5172,-0.3527,-1.5766,,,-1.6892,-1.1628,3.4566,28.239,5.5907,1.3916,3.9318,2.1075,0.1489,0.5696,,0.4511,1.4017,0.1944,1.4237,1.8913,3.1214,0.158,9.6598,,,0.4328,0.0602,20509632000,9443318405,2120088619,6361380000,12481653443,4162612960,12481653443,13379094413,1.40855E+11,7456040181,4670540775,21943412380,21905980090,22007049148,7248635821,72320000000,6106463200,,,22511236200,7456040181,58.2951,92.6517,31.5186,30.7896,32.5182,74.4905,14.2173,75.9127,20.6721,151.1568,59.5274,44.6389,17.335,18.9207,851.7641,32.3746,80.6828,,,70.6633,125.0145,3.4861,3.6902,2.2485,2.4542,3.6757,2.7229,1.6071,1.2991,2.3623,1.4222,1.4385,2.1062,1.4267,1.8425,2.2619,2.1517,5.4148,,,2.1112,1.1762,72.284,5.3611,4.7547,0.7075,9.0871,28.2967,3.973,3.1282,4.5743,3.2866,2.1235,5.9863,1.679,4.4398,6.2106,4.559,6.9957,,,2.9282,2.7182
2017/6/13,4.9242,9.9755,2.7003,2.5042,3.2402,1.7129,1.1136,2.069,-1.2924,0,0.8902,0,0.9939,0.7299,1.1204,0.177,2.1739,,,0,0,3.2242,28.5828,5.5948,2.0017,2.9488,1.9712,0.1687,0.9837,0.1274,,0.9202,,1.1529,1.5648,2.7104,0.1344,9.3205,,,,,21519576000,10385333814,2177338399,6520680000,12886086906,4233915840,12886086906,13655903263,1.39034E+11,7456040181,4712118290,21813952720,22123700075,22167684543,7329853029,72448000000,6239212400,,,22511236200,7456040181,61.1656,101.8941,32.3697,31.5606,33.5718,75.7664,14.3721,77.4833,20.4049,151.1568,60.0573,44.3756,17.5073,19.0588,861.3077,32.4319,82.4368,,,70.6633,125.0256,3.6578,4.0583,2.3092,2.5156,3.7948,2.7696,1.6246,1.326,2.3317,1.4222,1.4513,2.0938,1.4408,1.856,2.2873,2.1555,5.5325,,,2.1112,1.1763,75.8434,5.8959,4.8831,0.7252,9.3815,28.7814,4.0163,3.193,4.5151,3.2866,2.1425,5.951,1.6957,4.4722,6.2802,4.567,7.1478,,,2.9282,2.7184
2017/6/14,-0.9025,-4.0892,3.9864,-0.4886,-0.9019,4.1812,0,-0.4515,1.1457,10.0239,0.5882,10.089,0.9084,1.2681,2.6316,0.1767,-0.4479,,,9.9656,5.6863,2.9414,24.1993,10.3869,2.6738,3.2489,5.3785,0.1867,1.6964,0.1024,0.4136,1.7775,0.4672,2.8166,3.892,6.214,0.2833,9.9144,,,0.842,1.5341,21325356000,9960654736,2264136452,6488820000,12769870394,4410943680,12769870394,13563633646,1.40627E+11,8203423683,4739836632,24014766941,22324672370,22448796485,7522743898,72576000000,6211265200,,,24754624000,8203423683,60.6136,97.7274,33.6601,31.4064,33.269,78.9344,14.3705,76.9597,20.6387,166.3086,60.4106,48.8526,17.6663,19.3004,883.9737,32.4892,82.0675,,,77.7053,132.1057,3.6248,3.8923,2.4013,2.5033,3.7606,2.8854,1.6244,1.317,2.3584,1.5647,1.4598,2.305,1.4539,1.8795,2.3475,2.1593,5.5078,,,2.3216,1.2429,75.1589,5.6548,5.0778,0.7216,9.2969,29.9848,4.0158,3.1714,4.5669,3.616,2.1551,6.5514,1.7111,4.5289,6.4455,4.5751,7.1158,,,3.22,2.8724
