ÈÕÆÚ,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH,000429.SZ,000548.SZ,000755.SZ,000828.SZ,000885.SZ,000886.SZ,000900.SZ,001965.SZ,200429.SZ,600012.SH,600020.SH,600033.SH,600035.SH,600106.SH,600269.SH,600350.SH,600368.SH,600377.SH,600548.SH,601107.SH,601188.SH,601518.SH
2016/7/5,1.2613,3.1847,0,0.2179,-0.2264,0.6163,0.1453,,0,-1.6734,0.6682,0.9317,0,1.1283,0.6757,0.5556,0.1923,0.1196,1.1392,-0.4115,1.699,0.5115,1.3301,3.4011,,0.517,0.7718,2.4006,0.6973,,0.1591,0.5939,0.5844,0.5569,,1.1614,0.8084,0.319,1.1879,0.0723,0.3886,1.1194,0.6242,0.738,2633967275,4043528473,4340617473,9563556326,5642286521,6298968215,6961808875,,2633967275,17122664000,10158120681,8919300000,7354092139,6508510140,10439269353,26124630604,4344105982,31789103941,11451829905,10467661600,5083308000,4767876000,15.0516,214.2679,-8.5916,11.7127,173.9254,-27.4127,12.2993,,8.8966,25.9791,8.8753,16.1938,17.1164,28.9589,14.6597,9.4727,-45.4175,16.8218,11.2223,14.8652,19.9724,34.2466,1.3562,2.728,3.5754,2.0866,2.8667,2.592,1.0009,,0.8016,3.0019,0.8388,1.108,1.8081,1.998,0.8134,1.1385,1.5179,2.0593,1.4087,1.1823,1.5337,1.9031,4.5713,22.1109,0.5846,8.7189,1.9422,30.4234,1.0699,,2.702,10.0391,2.2379,3.4601,5.9758,20.3178,1.8975,3.7564,2.0828,4.8127,5.094,1.5405,10.9389,8.4912
2016/7/6,1.0676,4.0741,0,0.7609,9.9849,-0.4594,0.1451,,1.0336,-1.0211,-0.2212,-0.3077,0,0.9763,-0.2237,0.3683,0.3839,0.2389,0.5006,-0.8264,0.2387,-0.2545,1.4603,10.4122,,0.6318,3.1692,1.639,0.6176,,0.3319,0.7157,0.5177,0.4024,,1.2899,0.5152,0.176,0.918,0.0698,0.3894,1.0617,0.4812,0.5778,2662087922,4208264818,4340617473,9636322516,6205661575,6270029617,6971913097,,2662087922,16947824000,10135646962,8891856000,7354092139,6572052080,10415915282,26220853921,4360782012,31865063568,11509160718,10381152000,5095440000,4755744000,15.2122,222.9973,-8.5916,11.8018,191.2916,-27.2867,12.3171,,9.0235,25.7139,8.8557,16.144,17.1164,29.2416,14.6269,9.5076,-45.5918,16.862,11.2785,14.7424,20.0201,34.1594,1.3707,2.8391,3.5754,2.1025,3.153,2.5801,1.0023,,0.8131,2.9712,0.8369,1.1046,1.8081,2.0175,0.8116,1.1427,1.5237,2.0642,1.4158,1.1725,1.5373,1.8982,4.6201,23.0117,0.5846,8.7853,2.1362,30.2836,1.0715,,2.7405,9.9366,2.2329,3.4495,5.9758,20.5162,1.8933,3.7703,2.0908,4.8242,5.1195,1.5278,10.965,8.4696
2016/7/7,0.1761,-2.0166,0,-0.7551,-0.9629,3.3846,-0.4348,,0.2558,2.8886,-0.4435,1.2346,0,-1.105,-0.2242,0.367,-0.956,0.3576,0,-0.625,1.4286,3.0612,1.614,4.6788,,0.5244,5.0123,3.3022,0.8697,,0.1855,0.9972,0.5856,0.6293,,1.0561,0.7353,0.1827,0.9042,0.0801,0.2459,0.8726,0.8782,1.7085,2666774696,4123400640,4340617473,9563556326,6145909675,6482246004,6941600432,,2666774696,17437376000,10090699526,9001632000,7354092139,6499432720,10392561212,26317077238,4319091936,31979003009,11509160718,10316269800,5168232000,4901328000,25.3452,218.5003,-8.5916,11.7127,189.4497,-28.2103,12.2636,,15.0393,26.4566,8.8164,16.3433,17.1164,28.9185,14.5941,9.5425,-45.156,16.9223,11.2785,14.6502,20.3061,35.2051,2.2837,2.7819,3.5754,2.0866,3.1226,2.6675,0.998,,1.3551,3.0571,0.8332,1.1183,1.8081,1.9952,0.8098,1.1469,1.5092,2.0716,1.4158,1.1652,1.5593,1.9564,7.6976,22.5477,0.5846,8.7189,2.1156,31.3086,1.0668,,4.5676,10.2236,2.223,3.492,5.9758,20.2895,1.889,3.7841,2.0708,4.8415,5.1195,1.5183,11.1216,8.7289
2016/7/8,3.3392,0.1211,0,-0.6522,-5.5556,-0.5952,0.8734,,0.2551,-0.9358,0.2227,-0.6098,0,-0.5587,0.2247,0,0.5792,0,0.7472,0.2096,-1.6432,-1.9802,3.3479,2.8956,,0.363,2.6571,1.9897,0.7955,,0.3884,0.7558,0.4541,0.3843,,0.7572,0.4589,0.1437,1.1361,0.0641,0.2885,0.6031,0.5202,0.8749,2755823412,4128392650,4340617473,9501185307,5804470249,6443661206,7002225763,,2755823412,17274192000,10113173244,8946744000,7354092139,6463123040,10415915282,26317077238,4344105982,31979003009,11595156937,10337897200,5083308000,4804272000,26.1915,218.7648,-8.5916,11.6363,178.9247,-28.0424,12.3707,,15.0845,26.2091,8.836,16.2436,17.1164,28.757,14.6269,9.5425,-45.4175,16.9223,11.3627,14.6809,19.9724,34.508,2.36,2.7852,3.5754,2.073,2.9491,2.6516,1.0067,,1.3592,3.0284,0.8351,1.1115,1.8081,1.9841,0.8116,1.1469,1.5179,2.0716,1.4264,1.1676,1.5337,1.9176,7.9547,22.575,0.5846,8.6621,1.9981,31.1222,1.0762,,4.5814,10.128,2.228,3.4708,5.9758,20.1762,1.8933,3.7841,2.0828,4.8415,5.1577,1.5214,10.9389,8.556
2016/7/11,0,-1.8138,0,1.2035,5.8824,-1.0479,-0.7215,,1.0178,0.0675,-0.2222,0,0,-0.1404,0.2242,0,-0.5758,0.4751,0.9889,-0.4184,0,-0.2525,3.7463,2.4634,,0.8233,3.3316,2.3675,0.6644,,0.4869,0.6068,0.5826,0.4642,,1.0416,0.6562,0.1692,0.9069,0.0921,0.2781,0.6263,0.423,0.7255,2755823412,4053512494,4340617473,9615532176,6145909675,6376137810,6951704653,,2755823412,17285848000,10090699526,8946744000,7354092139,6454045620,10439269353,26317077238,4319091936,32130922263,11709818563,10294642400,5083308000,4792140000,26.1915,214.7969,-8.5916,11.7763,189.4497,-27.7485,12.2814,,15.2365,26.2267,8.8164,16.2436,17.1164,28.7166,14.6597,9.5425,-45.156,17.0027,11.4751,14.6195,19.9724,34.4209,2.36,2.7347,3.5754,2.098,3.1226,2.6238,0.9994,,1.3729,3.0305,0.8332,1.1115,1.8081,1.9813,0.8134,1.1469,1.5092,2.0814,1.4405,1.1627,1.5337,1.9128,7.9547,22.1655,0.5846,8.7663,2.1156,30.7961,1.0684,,4.6275,10.1348,2.223,3.4708,5.9758,20.1478,1.8975,3.7841,2.0708,4.8645,5.2087,1.5151,10.9389,8.5344
2016/7/12,-0.6803,1.1084,0,1.5135,0.6944,-4.9924,1.8895,,0.2519,1.0789,2.0045,1.8405,0,0.8439,1.3423,2.5594,0.7722,2.1277,0.8568,0.8403,1.432,1.2658,2.1205,2.2396,,0.7196,3.1462,4.8335,0.8318,,0.2489,0.3833,1.1736,0.79,,1.1096,0.7768,0.345,1.2469,0.1447,0.4056,0.8181,0.4275,0.8619,2737076314,4098440588,4340617473,9761064555,6188589604,6057813229,7083059538,,2737076314,17472344000,10292962991,9111408000,7354092139,6508510140,10579393773,26990640458,4352443997,32814558907,11810147486,10381152000,5156100000,4852800000,26.0133,217.1777,-8.5916,11.9546,190.7653,-26.3632,12.5135,,15.2986,26.5097,8.9931,16.5426,17.1164,28.9589,14.8565,9.7868,-45.5047,17.3644,11.5734,14.7424,20.2584,34.8566,2.3439,2.765,3.5754,2.1297,3.1443,2.4928,1.0183,,1.3785,3.0632,0.8499,1.1319,1.8081,1.998,0.8243,1.1763,1.5208,2.1257,1.4528,1.1725,1.5556,1.937,7.9006,22.4112,0.5846,8.899,2.1303,29.2586,1.0886,,4.6464,10.2441,2.2676,3.5346,5.9758,20.3178,1.923,3.881,2.0868,4.968,5.2534,1.5278,11.0955,8.6425
2016/7/13,1.0274,0,0,0.639,-1.5862,-0.9554,-0.428,,0.5025,0.0667,1.31,0.6024,0,0.9763,1.766,0.8913,0.7663,-0.5787,0.1214,1.875,0.2353,0.5,1.8124,2.2277,,0.9652,2.6947,2.6872,0.8023,,0.4965,0.3858,1.1512,0.8476,,1.3951,1.1108,0.3994,1.7773,0.1419,0.2489,1.4566,0.5392,0.7785,2765196961,4098440588,4340617473,9823435574,6090425768,5999936033,7052746872,,2765196961,17484000000,10427805300,9166296000,7354092139,6572052080,10766226335,27231198751,4385796058,32624659839,11824480190,10575798600,5168232000,4877064000,26.2806,217.1777,-8.5916,12.0309,187.7394,-26.1113,12.4599,,15.3621,26.5274,9.1109,16.6422,17.1164,29.2416,15.1189,9.874,-45.8533,17.2639,11.5875,15.0188,20.3061,35.0308,2.368,2.765,3.5754,2.1433,3.0944,2.469,1.0139,,1.3842,3.0652,0.8611,1.1387,1.8081,2.0175,0.8389,1.1868,1.5325,2.1134,1.4546,1.1945,1.5593,1.9467,7.9817,22.4112,0.5846,8.9558,2.0965,28.9791,1.0839,,4.6657,10.251,2.2973,3.5559,5.9758,20.5162,1.9569,3.9156,2.1028,4.9392,5.2597,1.5565,11.1216,8.6857
2016/7/14,0.1695,0.8526,0,-0.1058,-0.2803,-0.3215,0.2865,,0.25,-0.0667,0.431,0.8982,0,-0.1381,-0.4338,-1.2774,0,-0.1164,2.7879,-1.0225,0.4695,-0.2488,0.9061,2.4708,,0.4176,1.8013,1.4189,0.4549,,0.3496,0.2827,0.6803,0.5088,,0.9004,0.4324,0.2164,0.8006,0.0602,0.4188,0.6587,0.396,0.5502,2769883735,4133384661,4340617473,9813040404,6073353797,5980643634,7072955316,,2769883735,17472344000,10472752737,9248628000,7354092139,6562974660,10719518194,26028407286,4385796058,32586680026,12154132364,10467661600,5192496000,4864932000,26.3251,219.0294,-8.5916,12.0182,187.2132,-26.0273,12.4956,,15.3937,26.5097,9.1502,16.7917,17.1164,29.2012,15.0533,9.4379,-45.8533,17.2438,11.9105,14.8652,20.4014,34.9437,2.372,2.7886,3.5754,2.1411,3.0858,2.4611,1.0169,,1.3871,3.0632,0.8648,1.149,1.8081,2.0147,0.8352,1.1343,1.5325,2.1109,1.4951,1.1823,1.5666,1.9418,7.9953,22.6023,0.5846,8.9464,2.0906,28.8859,1.087,,4.6753,10.2441,2.3072,3.5879,5.9758,20.4879,1.9484,3.7426,2.1028,4.9335,5.4064,1.5405,11.1738,8.6641
2016/7/15,2.0305,0.2415,0,-0.1059,0.6325,0,-0.2857,,2.4938,-0.1334,0.2146,-0.8902,0,0.1383,1.3072,0.5545,-0.5703,1.3986,1.2972,-0.4132,-0.2336,0.4988,2.5613,2.6524,,0.5174,1.5339,1.4336,0.4604,,1.1027,0.251,0.9055,0.4241,,0.9085,0.9293,0.1541,1.0502,0.1345,0.4027,0.5633,0.3975,0.8264,2826125030,4143368682,4340617473,9802645235,6111765733,5980643634,7052746872,,2826125030,17449032000,10495226455,9166296000,7354092139,6572052080,10859642615,26172742262,4360782012,33042437789,12311792100,10424406800,5180364000,4889196000,26.8596,219.5584,-8.5916,12.0055,188.3972,-26.0273,12.4599,,15.7728,26.4743,9.1698,16.6422,17.1164,29.2416,15.2501,9.4902,-45.5918,17.485,12.065,14.8038,20.3537,35.118,2.4202,2.7954,3.5754,2.1388,3.1053,2.4611,1.0139,,1.4212,3.0591,0.8666,1.1387,1.8081,2.0175,0.8461,1.1406,1.5237,2.1405,1.5145,1.1774,1.563,1.9515,8.1576,22.6569,0.5846,8.9369,2.1038,28.8859,1.0839,,4.7904,10.2305,2.3122,3.5559,5.9758,20.5162,1.9739,3.7634,2.0908,5.0025,5.4765,1.5342,11.1477,8.7073
2016/7/18,3.9801,-1.5663,0,-0.9544,-0.838,-0.3226,0.1433,,0.7299,2.8056,-1.1087,-0.8982,0,-1.3812,0.2151,0.9191,-0.7648,3.2184,-1.5134,-0.8299,-1.171,-1.9851,3.7195,1.6446,,0.5154,0.8361,1.0105,0.6907,,0.5515,0.6512,0.7708,0.4549,,0.865,0.5602,0.246,1.106,0.3005,0.3691,0.5102,0.3444,0.6187,2938607618,4078472546,4340617473,9709088705,6060549819,5961351235,7062851094,,2938607618,17938584000,10023278371,9083964000,7354092139,6481277880,10882996685,26413300555,4327429951,34105872568,12125466958,10337897200,5119704000,4792140000,27.9287,216.1196,-8.5916,11.8909,186.8185,-25.9434,12.4778,,15.9243,27.2171,8.7575,16.4928,17.1164,28.8377,15.2829,9.5774,-45.2431,18.0477,11.8824,14.6809,20.1154,34.4209,2.5165,2.7516,3.5754,2.1184,3.0793,2.4531,1.0154,,1.4349,3.1449,0.8277,1.1285,1.8081,1.9896,0.848,1.1511,1.5121,2.2093,1.4916,1.1676,1.5446,1.9128,8.4823,22.302,0.5846,8.8516,2.0862,28.7927,1.0855,,4.8364,10.5175,2.2082,3.524,5.9758,20.2328,1.9782,3.798,2.0748,5.1635,5.3936,1.5214,11.0172,8.5344
2016/7/19,0.1595,-0.2448,0,-0.2141,0,0,-0.7153,,0.2415,0.3958,-0.4484,0,0,0.8403,-0.6438,-0.3643,0.7707,-1.559,0.1182,-0.2092,0.7109,0.5063,1.787,1.9528,,0.4109,0.6177,1.1403,0.621,,0.5852,0.5357,0.4856,0.3726,,0.6553,0.5276,0.1826,0.7687,0.1336,0.2252,0.4423,0.218,0.3598,2943294392,4068488525,4340617473,9688298365,6060549819,5961351235,7012329985,,2943294392,17740432000,9978330934,9083964000,7354092139,6535742400,10812934475,26317077238,4360782012,33574155178,12139799661,10316269800,5156100000,4816404000,27.9732,215.5905,-8.5916,11.8654,186.8185,-25.9434,12.3885,,15.9641,26.9164,8.7182,16.4928,17.1164,29.0801,15.1845,9.5425,-45.5918,17.7664,11.8965,14.6502,20.2584,34.5951,2.5205,2.7448,3.5754,2.1138,3.0793,2.4531,1.0081,,1.4385,3.1102,0.8239,1.1285,1.8081,2.0064,0.8425,1.1469,1.5237,2.1749,1.4934,1.1652,1.5556,1.9225,8.4958,22.2474,0.5846,8.8326,2.0862,28.7927,1.0777,,4.8485,10.4013,2.1983,3.524,5.9758,20.4028,1.9654,3.7841,2.0908,5.083,5.4,1.5183,11.0955,8.5776
2016/7/20,1.5924,0.1227,0,0.5365,1.7606,-0.8091,-0.4323,,0.4819,-1.6426,-0.4505,-0.3021,0,-0.8333,-0.6479,-0.3656,-0.1912,0,-0.7084,-0.4193,0.2353,0.2519,1.9234,1.325,,0.4012,1.9529,0.8865,0.4595,,0.4096,0.3625,0.3538,0.2512,,0.5607,0.3625,0.0994,0.6309,0.1525,0.1719,0.367,0.3187,0.3807,2990162137,4073480535,4340617473,9740274215,6167249639,5913120238,6982017319,,2990162137,17449032000,9933383497,9056520000,7354092139,6481277880,10742872264,26220853921,4352443997,33574155178,12053803442,10273015000,5168232000,4828536000,28.4187,215.855,-8.5916,11.9291,190.1075,-25.7335,12.335,,16.0334,26.4743,8.6789,16.4429,17.1164,28.8377,15.0861,9.5076,-45.5047,17.7664,11.8122,14.5888,20.3061,34.6823,2.5607,2.7482,3.5754,2.1252,3.1335,2.4333,1.0038,,1.4447,3.0591,0.8202,1.1251,1.8081,1.9896,0.837,1.1427,1.5208,2.1749,1.4828,1.1603,1.5593,1.9273,8.6311,22.2747,0.5846,8.88,2.1229,28.5598,1.073,,4.8695,10.2305,2.1884,3.5133,5.9758,20.2328,1.9527,3.7703,2.0868,5.083,5.3617,1.5119,11.1216,8.5992
2016/7/21,1.2539,-0.1225,0,1.0672,0.2076,-0.1631,0.2894,,1.199,2.0708,0.6787,0.9091,0,2.2409,0.4348,0.367,1.5326,-0.5656,0.2378,0.2105,0.4762,0,2.0369,1.3954,,0.5782,1.6703,1.1034,0.5428,,0.7033,0.6582,0.5457,0.4462,,2.1186,0.3201,0.1531,1.7126,0.0835,0.1644,0.3442,0.5535,0.4507,3027656333,4068488525,4340617473,9844225914,6180053618,5903474039,7002225763,,3027656333,17810368000,10000804652,9138852000,7354092139,6626516600,10789580405,26317077238,4419148120,33384256110,12082468848,10294642400,5119704000,4828536000,28.775,215.5905,-8.5916,12.0564,190.5022,-25.6915,12.3707,,16.2074,27.0226,8.7378,16.5924,17.1164,29.484,15.1517,9.5425,-46.202,17.6659,11.8403,14.6195,20.1154,34.6823,2.5928,2.7448,3.5754,2.1479,3.14,2.4293,1.0067,,1.4604,3.1224,0.8258,1.1353,1.8081,2.0342,0.8407,1.1469,1.5441,2.1626,1.4863,1.1627,1.5446,1.9273,8.7393,22.2474,0.5846,8.9748,2.1273,28.5132,1.0762,,4.9224,10.4423,2.2032,3.5453,5.9758,20.6862,1.9612,3.7841,2.1188,5.0542,5.3745,1.5151,11.0172,8.5992
2016/7/22,-3.7152,-1.5951,0,-2.0063,2.279,-1.3072,0,,-1.1848,-0.3927,-1.573,-1.5015,0,-1.3699,-1.2987,-1.4625,-1.5094,-1.479,0.3559,-1.2605,-1.6588,-1.5075,1.7543,1.5519,,0.4758,2.1792,1.2163,0.6342,,0.6863,0.5783,0.5406,0.2953,,1.156,0.3638,0.2618,0.8477,0.1125,0.3405,0.3953,0.328,0.6827,2915173745,4003592389,4340617473,9646717686,6320897381,5826304444,7002225763,,2915173745,17740432000,9843488624,9001632000,7354092139,6535742400,10649455984,25932183969,4352443997,32890518534,12125466958,10164878000,5034780000,4755744000,27.706,212.1516,-8.5916,11.8145,194.8438,-25.3557,12.3707,,15.9665,26.9164,8.6004,16.3433,17.1164,29.0801,14.9549,9.403,-45.5047,17.4046,11.8824,14.4352,19.7817,34.1594,2.4965,2.701,3.5754,2.1048,3.2115,2.3975,1.0067,,1.4387,3.1102,0.8128,1.1183,1.8081,2.0064,0.8298,1.1301,1.5208,2.1306,1.4916,1.1481,1.519,1.8982,8.4146,21.8926,0.5846,8.7947,2.1758,28.1404,1.0762,,4.8492,10.4013,2.1686,3.492,5.9758,20.4028,1.9357,3.7288,2.0868,4.9795,5.3936,1.496,10.8345,8.4696
2016/7/25,-0.4823,0.1247,0,0.3233,-1.553,0.9934,0.8658,,-0.7194,-1.117,0.4566,0.3049,0,0,0.2193,-0.1855,0.5747,0.2309,-0.1182,0.4255,0.9639,0.2551,1.2225,1.1022,,0.3001,1.4208,0.8719,0.701,,0.3469,0.292,0.4184,0.1928,,0.8842,0.4451,0.1499,0.647,0.1004,0.2792,0.2714,0.3775,0.3424,2901113422,4008584399,4340617473,9677903196,6222733546,5884181640,7062851094,,2901113422,17542280000,9888436061,9029076000,7354092139,6535742400,10672810054,25884072311,4377458043,32966478161,12111134255,10208132800,5083308000,4767876000,27.5723,212.4162,-8.5916,11.8527,191.8178,-25.6075,12.4778,,15.8948,26.6158,8.6397,16.3931,17.1164,29.0801,14.9877,9.3855,-45.7662,17.4448,11.8684,14.4967,19.9724,34.2466,2.4844,2.7044,3.5754,2.1116,3.1617,2.4214,1.0154,,1.4322,3.0754,0.8165,1.1217,1.8081,2.0064,0.8316,1.128,1.5296,2.1355,1.4898,1.1529,1.5337,1.9031,8.3741,21.9199,0.5846,8.8232,2.142,28.42,1.0855,,4.8274,10.2851,2.1785,3.5027,5.9758,20.4028,1.9399,3.7219,2.0988,4.991,5.3872,1.5023,10.9389,8.4912
2016/7/26,0.6462,1.6189,0,3.1149,1.5775,0.6557,1.1445,,0.9662,0.7309,0.9091,0.9119,0,0.6944,1.0941,0.3717,1.7143,1.7281,-1.6568,1.2712,1.432,0.7634,0.8808,1.2222,,0.7221,1.3024,0.8631,0.9993,,0.2637,0.3137,0.5042,0.2308,,0.984,0.3951,0.2119,1.3535,0.0934,1.0188,0.3832,0.376,0.3453,2919860520,4073480535,4340617473,9979363123,6320897381,5922766438,7143684869,,2919860520,17670496000,9978330934,9111408000,7354092139,6581129500,10789580405,25980295628,4452500181,33536175365,11910476409,10337897200,5156100000,4804272000,27.7505,215.855,-8.5916,12.2219,194.8438,-25.7755,12.6206,,16.0288,26.8103,8.7182,16.5426,17.1164,29.282,15.1517,9.4204,-46.5507,17.7463,11.6717,14.6809,20.2584,34.508,2.5005,2.7482,3.5754,2.1773,3.2115,2.4372,1.027,,1.4443,3.0979,0.8239,1.1319,1.8081,2.0203,0.8407,1.1322,1.5558,2.1724,1.4651,1.1676,1.5556,1.9176,8.4282,22.2747,0.5846,9.098,2.1758,28.6063,1.0979,,4.8682,10.3603,2.1983,3.5346,5.9758,20.5445,1.9612,3.7357,2.1348,5.0772,5.298,1.5214,11.0955,8.556
2016/7/27,-2.7287,-4.0441,0,-3.5417,-5.1317,-5.8632,-3.2532,,-1.1962,-4.1557,-2.2523,-2.1084,0,-3.4483,-1.0823,-1.6667,-3.9326,-0.7928,-0.361,-3.5565,-3.2941,-1.7677,3.1766,2.5417,,1.0982,1.33,2.2125,1.1174,,0.7874,0.8424,1.0021,0.6778,,2.32,1.2859,0.5337,1.5306,0.1741,0.56,0.7082,0.6701,0.9025,2840185353,3908744190,4340617473,9625927346,5996529926,5575503259,6911287766,,2840185353,16936168000,9753593751,8919300000,7354092139,6354194000,10672810054,25547290701,4277401859,33270316670,11867478299,9970231400,4986252000,4719348000,26.9933,207.1256,-8.5916,11.7891,184.845,-24.2642,12.21,,15.8121,25.6962,8.5219,16.1938,17.1164,28.2723,14.9877,9.2634,-44.7201,17.6056,11.6296,14.1588,19.5911,33.898,2.4322,2.6371,3.5754,2.1002,3.0467,2.2943,0.9936,,1.4248,2.9692,0.8054,1.108,1.8081,1.9506,0.8316,1.1134,1.4946,2.1552,1.4599,1.1261,1.5044,1.8837,8.1982,21.3739,0.5846,8.7758,2.0642,26.9291,1.0622,,4.8023,9.9298,2.1488,3.4601,5.9758,19.8361,1.9399,3.6734,2.0508,5.037,5.2789,1.4673,10.73,8.4048
2016/7/28,4.9505,0.6386,0,5.1836,4.5552,-0.8651,2.193,,1.937,-1.1012,4.3779,2.1538,0,0,3.0635,2.8249,8.9669,3.4247,1.8116,1.0846,1.9465,1.0283,2.9071,1.2657,,1.6559,1.5335,1.3258,0.9485,,0.8084,0.6661,2.0367,0.7618,,1.187,1.5463,0.4435,5.6585,0.2649,0.4724,0.4277,0.4412,0.6506,2980788588,3933704242,4340617473,10124895502,6269681467,5527272262,7062851094,,2980788588,16749672000,10180594399,9111408000,7354092139,6354194000,10999767036,26268965579,4660950564,34409711076,12082468848,10078368400,5083308000,4767876000,28.3296,208.4482,-8.5916,12.4001,193.265,-24.0543,12.4778,,16.1011,25.4132,8.8949,16.5426,17.1164,28.2723,15.4468,9.5251,-48.7301,18.2085,11.8403,14.3124,19.9724,34.2466,2.5527,2.6539,3.5754,2.2091,3.1855,2.2745,1.0154,,1.4508,2.9365,0.8406,1.1319,1.8081,1.9506,0.8571,1.1448,1.6286,2.229,1.4863,1.1383,1.5337,1.9031,8.604,21.5104,0.5846,9.2307,2.1582,26.6961,1.0855,,4.8901,9.8204,2.2428,3.5346,5.9758,19.8361,1.9994,3.7772,2.2347,5.2095,5.3745,1.4832,10.9389,8.4912
2016/7/29,0.4717,-1.9036,0,-0.924,3.9483,1.5707,0.7153,,0.4751,-4.8017,0.6623,-0.3012,0,-1.4286,-0.2123,5.3114,-2.5045,-0.5519,0,0.8584,1.1933,-0.5089,2.597,0.9794,,1.4271,2.7312,1.2527,1.7153,,0.3516,0.6212,2.3803,1.2244,,1.054,1.5075,1.2417,4.22,0.2665,0.5328,0.5915,0.8632,0.9461,2994848912,3858824086,4340617473,10031338973,6517225051,5614088057,7113372204,,2994848912,15945408000,10248015554,9083964000,7354092139,6263419800,10976412966,27664203678,4544218349,34219812009,12082468848,10164878000,5143968000,4743612000,28.4632,204.4803,-8.5916,12.2856,200.8956,-24.4321,12.567,,16.1571,24.193,8.9538,16.4928,17.1164,27.8684,15.414,10.031,-47.5096,18.108,11.8403,14.4352,20.2107,34.0723,2.5647,2.6034,3.5754,2.1887,3.3113,2.3102,1.0227,,1.4558,2.7955,0.8462,1.1285,1.8081,1.9228,0.8552,1.2056,1.5878,2.2167,1.4863,1.1481,1.552,1.8934,8.6446,21.1009,0.5846,9.1454,2.2434,27.1155,1.0932,,4.9071,9.3489,2.2577,3.524,5.9758,19.5527,1.9951,3.9778,2.1788,5.1807,5.3745,1.496,11.0694,8.448
2016/8/1,-2.6604,-1.423,0,-2.6943,-0.9168,-2.2337,-1.9886,,-1.4184,-2.3392,-1.5351,-1.5106,10.0791,-1.4493,-1.4894,-1.5652,-0.7339,0.444,-2.1352,-2.1277,-2.3585,-3.0691,1.6421,1.0926,,0.8806,1.555,1.0397,0.8182,,0.4092,0.3975,1.1302,0.8218,0.205,0.9607,0.8998,0.5571,1.956,0.2972,0.5021,0.4463,0.5922,0.7964,2915173745,3803911971,4340617473,9761064555,6457473152,5488687464,6971913097,,2915173745,15572416000,10090699526,8946744000,8095314864,6172645600,10812934475,27231198751,4510866288,34371731263,11824480190,9948604000,5022648000,4598028000,27.706,201.5705,-8.5916,11.9546,199.0538,-23.8864,12.3171,,15.8686,23.6271,8.8164,16.2436,18.8416,27.4645,15.1845,9.874,-47.161,18.1884,11.5875,14.1281,19.7341,33.0266,2.4965,2.5663,3.5754,2.1297,3.2809,2.2586,1.0023,,1.4299,2.7301,0.8332,1.1115,1.9904,1.8949,0.8425,1.1868,1.5762,2.2266,1.4546,1.1236,1.5154,1.8353,8.4146,20.8007,0.5846,8.899,2.2228,26.5098,1.0715,,4.8195,9.1302,2.223,3.4708,6.5781,19.2694,1.9654,3.9156,2.1628,5.2037,5.2597,1.4641,10.8083,8.1887
