ÈÕÆÚ,000045.SZ,000050.SZ,000100.SZ,000413.SZ,000536.SZ,000541.SZ,000725.SZ,000727.SZ,002005.SZ,002036.SZ,002076.SZ,002106.SZ,002189.SZ,002217.SZ,002273.SZ,002289.SZ,002387.SZ,002449.SZ,002456.SZ,002587.SZ,002745.SZ,002808.SZ,002841.SZ,002845.SZ,002876.SZ,002952.SZ,002955.SZ,002962.SZ,200045.SZ,200413.SZ,200541.SZ,200725.SZ,300032.SZ,300076.SZ,300088.SZ,300102.SZ,300120.SZ,300128.SZ,300162.SZ,300219.SZ,300232.SZ,300241.SZ,300296.SZ,300301.SZ,300303.SZ,300319.SZ,300323.SZ,300331.SZ,300389.SZ,300545.SZ,300566.SZ,300582.SZ,300625.SZ,300632.SZ,300650.SZ,300691.SZ,300701.SZ,300708.SZ,300752.SZ,300790.SZ,600261.SH,600363.SH,600552.SH,600651.SH,600666.SH,600703.SH,600707.SH,603297.SH,603303.SH,603515.SH,603679.SH,603685.SH,603773.SH,688007.SH,688010.SH
2018/10/15,5.39,10.5969,2.3686,4.7828,1.89,5.3485,2.6471,1.41,2.27,6.1372,2.57,5.2851,10.0734,4.5154,6.4075,5.12,8.65,9.8651,11.67,4.4901,14.0899,10.6343,55.0597,14.1484,22.8982,,,,4.1,3.223,3.581,2.5511,2.98,4.0442,4.9866,5.7791,5.3163,2.97,4.8,7.2423,7.1793,4.9118,7.0546,3.75,2.2722,5.07,8.8557,9.5999,14.9628,15.9095,15.5202,9.0136,13.085,9.5133,13.5302,12.8105,19.4622,10.275,,,2.8294,7.0288,3.37,3.1,3.04,14.1681,4.47,34.8559,9.0614,22.3985,22.2482,10.3658,47.9826,,
2018/10/16,5.29,10.0994,2.3296,4.5855,1.85,5.0276,2.5975,1.39,2.13,6.2062,2.58,5.0978,10.1034,4.2574,6.3235,5.07,8.46,9.6693,11.58,4.382,13.4602,10.5987,55.0895,13.3907,21.446,,,,4.08,3.057,3.429,2.3929,3.11,3.9346,4.9866,5.7791,5.1588,2.93,4.5,7.06,6.4589,4.6822,6.579,3.74,2.2426,5.01,8.538,9.5103,14.8342,15.5108,15.0218,8.9638,12.9065,9.2967,13.5005,12.7301,19.4953,10.0853,,,2.7815,7.0985,3.28,3.01,3.02,14.0994,4.17,35.3428,8.9957,22.2108,21.9389,10.1459,48.3253,,
2018/10/17,5.32,10.3183,2.3589,4.5264,1.89,5.1151,2.6868,1.4,2.15,6.2369,2.66,5.2358,10.243,4.3765,6.5373,5.16,8.56,9.8455,11.61,4.4705,13.5881,10.4707,53.1737,14.7267,21.6842,,,,4.11,3.0668,3.4955,2.4621,3.17,3.9246,4.9866,5.7791,5.1686,2.96,4.62,7.0024,6.6659,4.6922,7.233,3.7,2.2821,4.7,8.9649,9.7192,14.8738,16.0092,15.0118,9.2227,13.085,9.5633,14.1155,12.9281,19.5417,11.0938,,,2.8007,7.3573,3.34,3.1,3.1,12.9408,4.3,36.3776,9.0203,22.4281,21.7992,10.5402,47.9924,,
2018/10/18,5.19,10.0397,2.2614,4.201,1.78,5.0762,2.6273,1.26,2.04,6.8583,2.5,5.0485,9.9538,4.2673,6.5602,4.69,8.23,9.7378,11.56,4.4705,12.9584,10.0083,52.0124,13.9989,20.7467,,,,4.09,2.9398,3.3815,2.4028,3.02,3.825,4.9866,5.7791,4.9422,3.05,4.38,6.7626,6.9309,4.5524,7.5302,3.6,2.2129,4.23,8.6869,9.5402,14.1513,16.687,14.4835,9.3422,12.7678,9.4966,13.6989,12.3404,18.8066,11.1138,,,2.7527,7.1383,3.22,3.04,2.83,12.7935,4.27,33.1743,8.8889,22.6455,21.3204,11.5942,46.4064,,
2018/10/19,5.29,10.4078,2.3296,4.2798,1.82,5.1638,2.6967,1.23,2.12,6.8506,2.51,5.1964,10.1632,4.694,6.881,4.78,8.39,9.9629,12.46,4.5589,13.6767,9.8092,54.5932,14.2581,21.5074,,,,4.12,3.0375,3.4385,2.5017,3.16,3.8948,4.9866,5.7791,5.1292,3,4.47,7.0504,7.0385,4.6822,7.6095,3.73,2.2821,4.39,9.0245,9.8287,14.6363,16.8465,14.643,9.4916,13.194,9.9215,14.0361,12.8043,19.4357,10.8941,,,2.7815,7.2876,3.28,3.09,2.83,13.1372,4.42,34.8787,8.8314,23.7126,22.3081,11.8748,47.6596,,
2018/10/22,5.61,11.0446,2.4466,4.4573,1.92,5.3972,2.8553,1.31,2.23,7.1421,2.61,5.5021,10.7217,5.1605,7.4537,5.26,8.85,10.4719,13.71,4.7357,14.5425,10.1293,57.561,14.9561,22.0914,,,,4.34,3.2035,3.638,2.6698,3.27,4.0541,4.9866,5.7791,5.464,3.17,4.64,7.4053,7.5188,4.8818,8.3724,3.78,2.3908,4.56,9.5308,10.2564,15.4972,17.5543,15.1414,9.7904,13.769,10.188,14.6809,13.3796,20.588,11.3934,,,2.887,7.5962,3.44,3.29,3,14.0699,4.5,36.5146,9.3654,24.8784,23.2359,12.2918,50.6358,,
2018/10/23,5.62,10.7063,2.3979,4.2798,1.92,5.3096,2.776,1.31,2.2,6.8276,2.59,5.4232,10.5622,5.0116,7.1559,5.27,8.77,10.3838,13.71,4.8635,14.2277,9.8732,56.8067,15.5443,21.9992,,,,4.33,3.0668,3.5715,2.6203,3.21,3.9944,4.9866,5.7791,5.3655,3.15,4.57,7.4629,7.4029,4.8719,8.3427,3.65,2.3414,4.54,9.1734,10.0575,15.7446,17.335,14.633,9.5414,13.3031,10.1631,14.3833,12.8848,20.2039,10.974,,,2.8198,7.4569,3.37,3.23,2.98,13.6281,4.38,36.8037,9.2421,24.1078,22.6672,12.1553,48.8931,,
2018/10/24,5.67,10.8556,2.3979,4.2503,1.91,5.3485,2.7661,1.31,2.22,6.7509,2.77,5.5612,10.6619,4.9223,7.1788,5.13,8.8,10.4914,13.27,4.8242,14.1982,10.1008,55.9828,15.305,20.8543,,,,4.24,3.0765,3.619,2.6104,3.19,3.9645,4.9866,5.7791,5.395,3.16,5.03,7.3478,7.3118,4.8419,7.9959,3.5,2.3611,4.6,9.0642,10.0475,15.4378,17.2453,14.6828,9.5116,13.313,10.0298,14.0659,12.9342,21.3959,11.1138,,,2.8198,7.4867,3.43,3.23,2.96,13.3532,4.39,35.7689,9.16,24.503,22.4577,11.7534,49.04,,
2018/10/25,5.53,11.0148,2.3784,4.1516,1.94,5.2513,2.7562,1.31,2.23,6.6435,3.05,5.6303,10.4026,4.9223,7.4385,5.34,8.66,10.3446,13.48,4.7259,13.9128,9.8732,55.0001,14.7267,19.8323,,,,4.2,3.0961,3.6285,2.6006,3.18,3.845,4.9866,5.7791,5.395,3.1,5.53,7.3478,7.3035,4.8419,8.0751,3.5,2.3512,4.46,8.9054,9.9381,15.042,17.0957,14.6131,9.3622,13.2039,10.0298,13.7385,12.8043,20.8595,10.4648,,,2.7911,7.3274,3.35,3.26,3.05,13.2255,4.37,37.1005,9.3571,24.3153,22.0686,11.4956,48.0708,,
2018/10/26,5.56,10.7561,2.3784,4.5658,1.96,5.2999,2.7661,1.35,2.27,6.7049,3.36,5.5612,10.5023,4.9223,7.4308,5.38,8.92,10.2272,12.88,4.7652,14.0604,9.9016,53.005,14.1883,20.2012,,,,4.2,3.3988,3.6475,2.6104,3.3,3.9047,4.9866,5.7791,5.9365,3.12,5.16,7.319,7.1545,4.8319,7.8473,3.46,2.3809,4.45,9.0146,10.0276,15.042,16.9462,14.6629,9.5116,13.3526,9.9631,13.7187,12.6559,20.5284,10.5946,,,2.8774,7.3573,3.39,3.26,3.04,12.9604,4.42,36.4081,9.505,24.6512,22.2382,11.5942,47.0428,,
2018/10/29,5.45,10.1889,2.3491,4.5264,1.97,5.2124,2.7463,1.31,2.28,6.7432,3.02,5.5316,10.6619,4.9223,7.2781,5.2,8.51,9.7966,12.83,4.7652,13.4307,9.9088,54.0869,15.6042,21.1463,,,,3.98,3.3012,3.6,2.5313,3.19,3.9047,4.7626,5.7791,5.6313,3.05,5.03,7.4725,6.9971,4.8319,7.9067,3.48,2.3315,4.46,8.7664,9.958,14.9133,16.7668,14.7028,9.9597,13.1841,9.9631,13.808,12.6868,20.0251,10.7444,,,2.8294,7.2677,3.4,3.24,2.94,13.2648,4.35,36.2863,9.5543,24.3548,22.6173,11.1847,46.3672,,
2018/10/30,5.53,10.2387,2.3881,4.6644,1.98,5.261,2.6769,1.41,2.33,6.7202,3.32,5.6204,10.7217,4.9223,7.5454,5.27,8.19,9.9434,12.71,4.775,13.2634,9.105,55.0299,16.1625,21.0541,,,,3.97,3.35,3.6,2.4621,3.21,3.9645,4.5289,5.7791,5.6116,3.05,4.98,7.5108,6.9971,4.8719,7.4509,3.53,2.3809,4.52,8.7167,10.1868,14.943,16.9063,14.8523,9.9099,13.3526,10.1381,14.0262,12.6559,20.2436,10.6645,,,2.9925,7.3473,3.41,3.29,2.98,13.5495,4.32,35.0004,9.7679,24.9871,22.6273,11.3212,46.847,,
2018/10/31,5.6,10.4576,2.4076,4.6447,2,5.2999,2.7264,1.39,2.35,6.8199,3.29,5.6796,10.7217,4.9223,7.5607,5.34,8.42,10.0608,13.1,4.834,13.2536,9.3041,57.4916,15.8734,21.6534,,,,4.07,3.3402,3.6095,2.4819,3.2,4.0442,4.5386,5.7791,5.651,3.12,4.97,7.6643,7.2373,5.0715,7.55,3.58,2.4105,4.62,9.0741,10.3062,15.4675,17.5044,14.9121,9.8701,13.4914,10.2714,14.2841,12.9899,20.5482,10.9241,,,3.0117,7.5066,3.47,3.28,3.01,13.8048,4.38,35.8374,9.7761,25.906,22.6074,11.6852,47.7281,,
2018/11/1,5.6,10.4178,2.4076,4.625,1.99,5.3291,2.7958,1.39,2.34,6.8736,3.18,5.7091,10.7217,4.9223,7.5454,5.35,8.33,10.1685,13.08,4.834,13.0863,9.3468,59.5562,15.6341,21.5151,,,,4.09,3.3207,3.6095,2.5215,3.18,4.1737,4.6457,5.6197,5.651,3.13,5.01,7.837,7.2538,5.0815,7.6392,3.58,2.4105,4.71,9.1535,10.3161,15.616,17.6839,14.9819,9.8701,13.5013,10.1631,14.1948,13.0889,20.5549,11.1338,,,3.0308,7.5763,3.48,3.35,3.02,13.8245,4.35,35.5711,9.7186,26.7557,22.757,11.7458,47.7281,,
2018/11/2,5.73,10.9053,2.4661,4.7236,2.04,5.4944,2.8652,1.41,2.38,7.2035,3.21,5.8373,10.7217,4.9223,7.8661,5.54,8.71,10.6089,13.86,4.9421,13.6007,9.7238,61.4917,15.8734,21.9685,,,,4.14,3.3793,3.6665,2.5808,3.27,4.2434,4.8795,5.7692,5.7691,3.21,5.11,7.9521,7.9825,5.3511,8.4021,3.62,2.5093,5.01,9.7889,10.6345,16.0316,18.1324,15.2909,10.1589,13.8185,10.5296,14.4825,13.5281,21.1972,11.5033,,,3.1076,7.7655,3.61,3.4,3.09,14.826,4.45,37.77,9.7433,28.1587,23.8445,11.9657,49.5589,,
2018/11/5,5.8,10.9053,2.4564,4.6842,2.06,5.4458,2.8256,1.44,2.47,7.2495,3.42,5.8373,10.7217,4.9223,7.7592,5.73,8.84,10.4719,13.27,5.0403,13.5116,9.6598,61.7895,16.1326,21.9992,,,,4.03,3.3305,3.657,2.5116,3.33,4.2832,4.8892,5.8389,5.8085,3.25,5.17,8.5564,7.9163,5.401,8.7192,3.63,2.4994,4.88,9.9875,10.5847,15.8832,17.9929,15.3208,10.1191,14.0564,10.213,14.3139,13.5157,20.886,11.4034,,,3.1268,7.8352,3.61,3.44,3.15,14.6296,4.5,36.9863,9.7597,28.0302,25.2412,12.1174,49.1477,,
2018/11/6,5.85,10.8556,2.4564,4.6546,2.07,5.3874,2.8553,1.45,2.46,7.1728,3.34,5.7979,10.7217,4.9223,7.637,5.46,8.88,10.4033,13.03,4.9814,13.3633,9.4464,61.8987,15.5942,23.2056,,,,4.06,3.223,3.6285,2.5017,3.29,4.2334,4.9574,5.809,5.779,3.19,5.02,8.7483,7.8832,5.4309,8.5408,3.59,2.4599,4.82,9.7889,10.6146,16.0118,17.7437,15.1414,10.1191,13.8483,9.9215,14.0758,13.3363,20.5019,11.1637,,,3.1076,7.9845,3.79,3.56,3.09,14.4528,4.44,34.4907,9.5789,27.9018,25.5405,12.3828,47.7379,,
2018/11/7,5.69,10.766,2.4466,4.694,2.06,5.3777,2.8157,1.43,2.44,7.2495,3.26,5.8965,10.7217,4.9223,7.6981,5.43,8.68,10.3838,12.89,4.9322,13.2347,9.3112,61.7399,15.3948,22.9904,,,,4.13,3.2523,3.6665,2.472,3.27,4.3131,4.9087,5.7592,5.7002,3.24,5,8.8346,7.7093,5.391,8.4913,3.58,2.45,5.02,9.779,10.7638,16.279,17.7736,14.962,10.2187,13.8879,9.9298,14.0361,13.1817,20.4489,11.7828,,,3.1459,7.7954,3.69,3.48,3.09,14.4038,4.42,34.6276,9.4886,27.6449,25.7401,12.0264,47.7966,,
2018/11/8,5.88,10.6665,2.4369,4.6447,2.11,5.3194,2.7958,1.54,2.49,7.0731,3.34,5.8768,10.7217,4.9223,7.5607,5.97,8.58,10.2761,12.55,4.8831,12.9973,9.6882,63.0203,15.7338,22.6677,,,,4.1,3.2621,3.619,2.4621,3.34,4.1836,4.8016,5.8489,5.7298,3.34,5.05,8.8442,7.6016,5.391,8.3328,3.6,2.4599,4.95,9.5606,10.5051,15.9623,17.5144,14.9221,10.0593,13.759,9.8798,14.0857,13.0641,20.1178,11.3734,,,3.098,7.6958,3.63,3.61,3.19,14.2467,4.43,33.4559,9.4804,28.3563,25.4208,12.034,47.1113,,
2018/11/9,5.77,10.6466,2.4076,4.5658,2.13,5.3291,2.7661,1.47,2.5,7.0577,3.2,5.9261,10.8713,4.9223,7.4843,5.88,8.49,10.2761,12.4,4.8733,12.8984,9.7736,61.5414,15.4546,22.4218,,,,4.06,3.223,3.619,2.4621,3.39,4.2035,4.7821,5.8489,5.6609,3.27,5.15,9.0648,7.701,5.3411,8.5408,3.61,2.4599,4.99,9.6599,10.5549,16.0514,17.4247,14.952,10.0394,13.8086,9.9131,14.0361,13.1198,20.9191,11.3635,,,3.1076,7.6858,3.62,3.57,3.51,14.3645,4.5,33.1515,9.6118,27.5659,25.8698,12.0947,47.9631,,
2018/11/12,5.92,10.965,2.4564,4.7335,2.34,5.4361,2.8751,1.55,2.65,7.3493,3.52,6.1331,11.1805,4.9223,7.7745,6.1,8.82,10.6676,12.91,5.001,13.1556,9.7665,65.1644,15.9332,23.2056,,,,4.05,3.3402,3.657,2.5215,3.59,4.333,4.9282,5.9784,5.8774,3.6,5.32,9.0264,8.0902,5.4908,9.066,3.72,2.5686,5.34,10.0074,10.9031,16.279,17.8134,15.3108,10.3183,14.3538,10.1714,14.5619,13.4105,22.7335,11.6131,,,3.1747,7.9945,3.76,3.66,3.66,14.6787,4.58,34.308,9.8418,28.4255,26.8974,12.4207,50.9198,,
2018/11/13,6.08,11.0745,2.5343,4.9307,2.51,5.5041,2.9148,1.71,2.92,7.6638,3.87,6.2416,11.3202,4.9223,7.7669,6.16,8.93,10.6774,12.6,5.1287,13.4721,9.7807,64.7177,16.2622,24.7962,,,,4.07,3.4574,3.676,2.5412,3.78,4.4725,5.0158,6.0581,6.0054,3.71,5.43,9.0744,8.322,5.6705,9.1056,3.85,2.697,5.53,10.0074,11.0921,16.5264,17.953,15.271,10.6569,14.4827,10.3463,14.671,13.7631,22.6077,11.7928,,,3.2419,8.1338,3.87,3.78,3.68,14.7572,4.75,34.3461,9.9568,28.3464,26.618,12.3449,50.489,,
2018/11/14,6.16,10.9551,2.5051,4.8419,2.39,5.4847,2.8652,1.73,2.86,7.5027,3.78,6.212,11.3102,4.9223,7.7363,6.39,8.95,10.6187,12.46,5.0894,13.5512,9.7594,63.0898,16.0828,24.3659,,,,4.06,3.3891,3.676,2.5215,3.73,4.5024,4.9769,6.0482,5.9956,3.65,5.52,8.8442,8.322,5.6006,8.9867,3.99,2.6674,5.43,9.9081,11.2015,16.3384,17.9929,15.4604,10.8561,14.3836,10.313,14.7305,13.8126,23.1441,12.372,,,3.261,8.1139,3.85,3.79,3.77,14.5118,4.74,35.3581,10.1458,28.3464,26.5282,12.2539,51.1841,,
2018/11/15,6.28,11.3431,2.5343,4.9208,2.38,5.5625,2.9049,1.7,2.86,7.6024,3.74,6.3303,11.6493,4.9223,8.08,6.33,9.07,10.834,12.63,5.1779,14.2139,9.7309,64.0527,16.4118,26.1716,,,,4.07,3.4379,3.7709,2.5215,3.78,4.602,5.045,6.1279,6.2122,3.67,5.68,8.9305,8.438,5.6306,9.0858,4,2.7464,5.61,10.1364,11.4204,16.9915,18.6907,15.7096,10.886,14.8693,10.6462,15.3157,14.4126,24.9254,12.5118,,,3.2706,8.2832,3.89,3.81,3.79,14.875,4.79,37.8081,10.0308,28.8207,26.4085,12.9667,55.6583,,
2018/11/16,6.37,11.3531,2.5441,4.98,2.41,5.7181,2.9148,1.7,2.85,7.8019,3.8,6.4289,11.8787,4.9223,8.2022,6.34,9.29,10.8927,12.86,5.2073,14.7876,10.0083,66.2562,16.1127,26.0026,,,,4.15,3.4672,3.7614,2.5808,3.78,4.7215,5.045,6.1578,6.2614,3.64,5.71,9.0744,8.4711,5.7704,8.9966,4.08,2.7266,5.64,10.2258,11.679,16.6946,19.0096,15.8192,10.9358,15.0675,10.6879,15.038,14.8951,24.5612,12.2522,,,3.3282,8.4226,3.91,3.97,3.7,15.4347,4.84,37.3363,9.9651,28.8602,27.5359,12.7544,56.6863,,
2018/11/19,6.48,11.5322,2.5343,5.0786,2.34,5.6889,2.895,1.64,2.77,7.6945,3.89,6.4487,11.8887,4.9223,8.5,6.13,9.43,10.8927,13,5.3645,14.5898,10.3284,63.5167,15.8135,24.6271,,,,4.16,3.5356,3.714,2.561,3.62,4.6219,5.0256,6.1079,6.4288,3.65,5.57,9.0456,8.4462,5.7704,8.7489,4.05,2.7365,5.7,10.1166,11.5795,17.7238,18.7704,15.869,10.876,14.9684,10.8128,15.0677,14.6353,24.4751,12.0924,,,3.3474,8.4325,4,4.01,3.6,15.258,4.92,37.8005,9.9897,28.6725,27.935,12.9136,56.4611,,
2018/11/20,6.2,11.0944,2.4954,4.9997,2.29,5.5236,2.7958,1.62,2.73,7.403,3.83,6.212,11.5595,4.9223,7.912,6.03,9.03,10.4327,12.12,5.0993,14.1843,9.6456,61.0947,15.4147,24.412,,,,4.15,3.4867,3.7045,2.4621,3.59,4.4625,4.86,5.9983,6.1334,3.56,5.53,8.7099,8.0653,5.6006,8.4517,3.95,2.6377,5.63,9.7492,11.3308,16.8134,18.2022,15.3706,10.5972,14.4232,10.4296,14.4924,14.0848,24.2897,11.9226,,,3.2323,8.1338,3.83,3.81,3.51,14.6492,4.81,36.8798,9.7597,28.2575,27.0969,12.2387,56.3436,,
2018/11/21,6.24,11.0645,2.4856,4.9899,2.31,5.5041,2.7958,1.63,2.82,7.5257,4.07,6.5867,11.5396,4.9223,7.9502,6.04,8.89,10.3446,11.98,5.1582,14.3425,9.0836,61.3031,15.3549,24.5887,,,,4.13,3.4867,3.676,2.4819,3.83,4.5223,4.8016,6.0482,6.3992,3.73,5.65,8.7195,8.2144,5.4609,8.6795,3.91,2.6377,5.88,9.7691,11.5099,16.9618,18.2421,15.3108,10.7167,14.5719,10.7129,14.7007,14.1652,24.4619,11.7928,,,3.2706,8.2434,3.82,3.89,3.65,14.5314,4.8,37.7472,9.7433,28.1686,26.7078,12.2008,57.4206,,
2018/11/22,6.13,11.0546,2.5051,4.9504,2.34,5.5236,2.776,1.64,2.77,7.4797,3.95,6.3402,11.6692,5.4185,8.0036,6.07,9,10.4816,11.97,5.1779,14.2832,9.0765,62.1171,15.4446,25.3417,,,,4.09,3.4867,3.6665,2.472,3.88,4.5522,4.7821,6.1179,6.3205,3.82,5.54,8.6523,8.1481,5.6306,8.4417,3.95,2.6377,5.82,9.7095,11.5099,16.7045,18.1623,15.4304,10.7466,14.5719,10.6296,14.5817,14.2085,23.846,11.8428,,,3.309,8.2434,3.83,3.85,3.81,14.3939,4.76,37.3516,9.9897,29.5024,26.4783,12.1022,56.1184,,
2018/11/23,5.86,10.5372,2.3881,4.6447,2.14,5.3485,2.6868,1.54,2.56,6.9887,3.57,6.1035,10.981,5.4879,7.6447,5.68,8.52,10.0804,11.5,4.9028,13.7688,8.856,60.38,14.2581,24.4581,,,,4.06,3.3012,3.6285,2.4127,3.57,4.2534,4.5483,6.1478,6.0743,3.55,5.11,8.1919,7.7838,5.1813,7.9562,3.89,2.4599,5.65,9.0245,10.923,15.8436,17.1157,14.5034,10.0992,13.7987,9.9798,13.5897,13.491,22.6209,10.8242,,,3.1459,7.8551,3.64,3.65,3.51,13.6968,4.64,37.9755,9.5297,27.803,25.7002,11.1544,55.0121,,
2018/11/26,5.83,10.5073,2.3881,4.6644,2.22,5.2707,2.6868,1.53,2.58,6.9734,3.65,6.1923,11.0509,5.3093,7.6218,5.55,8.28,10.051,11.23,4.8929,14.204,8.9129,60.9359,14.1783,25.142,,,,3.98,3.2816,3.581,2.3929,3.93,4.2832,4.5483,6.3072,6.1826,3.51,5.11,8.6332,7.7341,5.1414,7.7383,3.89,2.4797,5.78,8.8458,11.0224,16.0118,16.6771,14.6928,9.9597,13.8284,9.9964,13.6592,13.3487,21.5747,10.7643,,,3.2419,7.9248,3.62,3.6,3.53,13.5692,4.58,34.7341,9.3489,27.6647,25.9097,10.9345,52.6331,,
2018/11/27,5.87,10.5272,2.3881,4.694,2.22,5.261,2.7066,1.55,2.58,6.958,3.66,6.074,11.1705,5.2696,7.6676,5.66,8.32,10.051,11.18,5.1582,13.8776,8.9983,58.5437,14.298,24.7424,,,,3.96,3.3109,3.524,2.4028,3.82,4.3629,4.5483,6.1279,6.0547,3.62,5.22,8.4509,7.5851,5.2412,7.7284,3.89,2.5488,5.94,8.8656,11.1816,16.0118,16.6571,14.7227,10.1888,13.8582,10.1381,13.7881,13.627,21.7866,10.964,,,3.1939,8.104,3.69,3.7,3.54,13.6085,4.57,35.1526,9.3161,27.5165,25.7201,11.071,53.3086,,
2018/11/28,5.92,10.7063,2.4564,4.7335,2.26,5.3583,2.8057,1.55,2.66,7.0577,3.7,6.3205,11.4099,5.2101,7.9731,5.79,8.44,10.1587,11.34,5.2073,13.2446,9.0694,59.0996,14.4974,24.435,,,,3.96,3.35,3.524,2.4621,3.77,4.5422,4.8016,6.0781,6.2811,3.57,5.32,8.4221,7.9991,5.1214,7.9364,3.88,2.5785,5.82,9.0344,11.3706,16.3681,16.9362,14.8324,10.2486,13.9771,10.3047,13.8675,13.559,22.217,11.0439,,,3.2323,8.2235,3.77,3.78,3.52,14.0994,4.59,34.9624,9.3982,28.1686,27.0271,11.2833,53.759,,
2018/11/29,5.71,10.3979,2.3881,4.5954,2.19,5.2805,2.7264,1.52,2.59,6.7125,3.71,6.1627,10.9711,5.0711,7.6752,5.42,8.14,9.9434,11.15,5.0305,12.839,9.0694,58.0673,13.9091,23.4361,,,,3.96,3.2816,3.486,2.4325,3.52,4.2832,4.7236,5.9884,5.9562,3.39,5.11,8.2207,7.6761,4.9417,7.4807,3.77,2.6081,5.73,8.6869,10.7041,16.0118,16.2783,14.6529,9.9498,13.5806,9.8798,13.3814,13.0456,20.886,12.1523,,,3.1939,8.0144,3.65,3.63,3.33,13.7557,4.52,32.9232,9.2421,27.5659,26.6579,11.0255,51.1254,,
2018/11/30,5.76,10.5471,2.4076,4.6349,2.2,5.3485,2.7562,1.53,2.55,6.9427,3.76,6.1627,10.9511,4.9719,7.7592,5.6,8.27,10.1195,11.48,5.06,12.7797,9.0623,58.365,14.1783,24.2045,,,,4.01,3.2523,3.467,2.4028,3.34,4.2334,4.7626,5.9186,6.0842,3.36,5.29,8.2399,7.6016,4.8719,7.6986,3.72,2.5389,5.82,8.8954,11.1717,15.7941,16.4578,14.7726,9.9797,13.6401,9.9881,13.5798,13.293,21.4886,12.6616,18.4185,,3.1747,8.0741,3.64,3.66,3.29,14.011,4.54,33.3265,9.4475,27.5955,26.2189,11.2454,52.0946,,
2018/12/3,6.02,10.8655,2.4759,4.8124,2.29,5.4361,2.8256,1.64,2.63,7.2802,3.86,6.3008,11.5196,5.1704,8.0494,5.84,8.5,10.4914,11.99,5.1975,13.0962,9.1903,60.3403,14.5971,26.2023,,,,4,3.3402,3.5145,2.4621,3.44,4.4028,4.9282,6.1578,6.3795,3.5,5.44,8.5372,8.0985,5.1714,8.1049,3.79,2.7069,5.82,9.2032,11.5795,16.3483,18.1025,15.4105,10.5474,14.1357,10.4963,14.1056,13.7941,22.568,13.3506,20.2634,,3.2802,8.3031,4,3.76,3.38,14.6787,4.67,34.5667,9.694,29.2159,26.8874,11.5487,53.7981,,
2018/12/4,6.15,10.8456,2.4759,4.8419,2.3,5.3972,2.8157,1.63,2.66,7.3569,3.85,6.3698,11.6194,5.1902,8.0723,5.95,8.52,10.5404,11.59,5.2565,12.9775,9.1263,58.8216,14.7866,27.2474,,,,4.01,3.35,3.5145,2.4522,3.45,4.5422,4.9087,6.1578,6.4288,3.58,5.55,8.566,8.0239,5.1913,8.0652,3.81,2.7168,5.82,9.1535,11.5895,16.5561,18.3119,15.5501,10.6768,14.3241,10.6962,14.2246,14.0044,22.4753,12.8613,22.2922,,3.309,8.542,4.05,3.77,3.44,14.5903,4.7,34.308,9.6693,29.3937,26.4983,11.5866,53.6317,,
2018/12/5,6.13,10.7163,2.4661,4.7532,2.26,5.3291,2.776,1.61,2.66,7.3186,3.78,6.212,11.5994,5.5574,7.9425,5.78,8.53,10.5502,11.2,5.1386,12.7698,8.9627,59.6356,14.5373,26.4098,,,,4,3.3012,3.4765,2.4325,3.43,4.602,4.8113,6.0382,6.3106,3.46,5.44,8.5085,7.8252,5.0815,7.9959,3.75,2.7266,5.82,8.955,11.49,16.4175,17.943,15.251,10.7167,14.2349,10.8295,14.0956,13.6332,22.0514,12.4818,24.5232,,3.3282,8.5819,4.04,3.69,3.37,14.4234,4.62,34.6961,9.5297,28.4551,26.2688,11.4349,52.2415,,
2018/12/6,6.07,10.2984,2.4271,4.6644,2.2,5.2513,2.7165,1.56,2.57,6.981,3.62,6.0838,11.5196,5.3093,7.7058,5.6,8.31,10.3348,10.7,5.0698,12.8786,8.7706,57.6007,14.308,25.7413,,,,3.97,3.2816,3.467,2.4028,3.31,4.5024,4.6749,6.0581,6.2909,3.63,5.47,8.2399,7.5519,4.8818,7.7581,3.68,2.6575,5.82,8.7068,11.3706,16.0514,17.0658,14.8423,10.4677,13.8582,10.5712,13.7187,13.2497,21.5482,12.2122,26.975,,3.2706,8.4624,3.87,3.6,3.28,13.9128,4.48,34.4146,9.4639,28.0698,25.6303,11.2454,51.3995,,
2018/12/7,6.17,10.368,2.4954,4.6546,2.19,5.2513,2.7264,1.56,2.56,7.0424,3.49,6.0937,11.7889,5.4879,7.7592,5.83,8.47,10.4229,10.69,5.0698,13.2545,9.0694,57.0747,14.4176,25.5262,,,,3.97,3.2719,3.4195,2.4028,3.3,4.4526,4.7042,6.1478,6.4485,3.46,5.61,8.2399,7.6347,4.9118,7.7977,3.69,2.6279,5.82,8.7366,12.5047,16.5264,17.1356,14.7028,10.4776,13.8483,10.6046,13.8377,13.1817,21.7733,12.332,29.6718,,3.2227,8.542,3.86,3.6,3.39,13.9619,4.67,34.1483,9.809,27.6943,25.8299,11.2605,52.1533,,
