ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2018/11/15,13.2708,13.0012,6.7193,12.2518,7.342,6.68,14.9541,8.78,10.6588,3.25,11.7006,3.9978,7.7764,5.6677,8.7113,16,7.84,15.7168,45.3989,71.2312,19.3774,18.5287,9.62,13.0705,18.3445,21.4703,14.4548,9.3345,3.85,38.8608,2.8609,15.8358,38.4755,,8.5242,20.1589,18.9606,13.3827,12.3886,11.5906,22.5267
2018/11/16,14.0983,13.3431,6.8391,12.3216,7.3816,6.76,14.8452,8.82,11.1645,3.58,12.2493,4.067,8.0241,5.8257,8.8697,16.49,8,15.4128,46.6071,70.3622,19.2892,18.8841,9.6,12.972,18.5843,21.1141,14.297,9.4222,3.84,39.3067,2.9407,16.0048,38.5953,,8.4096,19.8318,18.881,14.7239,12.4176,11.5054,22.6251
2018/11/19,13.6596,12.884,6.8391,12.4213,7.5795,6.7,14.9442,8.55,11.1546,3.45,12.9076,4.2155,7.7665,5.7269,8.8697,15.86,7.91,15.3932,46.9438,71.1071,19.3088,18.7854,9.53,12.6864,18.713,20.659,14.1984,9.3735,3.8,38.8705,2.9108,16.0147,38.7574,,8.4273,19.475,18.2742,14.7239,12.4854,11.548,22.3298
2018/11/20,12.5728,12.4639,6.5795,12.1621,7.1738,6.53,14.4196,8,10.7084,3.26,12.3191,4.0868,7.2613,5.6282,8.6321,15.55,7.72,14.7657,46.5477,67.4487,18.5051,18.4596,9.1,12.4993,18.3796,20.4908,13.9223,9.0321,3.69,38.6767,2.7613,15.5873,38.2571,,8.1893,19.584,17.1103,13.9291,12.0789,11.1645,21.7295
2018/11/21,12.9816,12.4444,6.7692,12.1123,7.3618,6.47,13.9248,8.8,10.639,3.33,12.4488,4.0176,7.3703,5.5788,8.6123,15.55,7.8,14.4422,48.1323,67.788,18.6717,18.1339,9.37,12.3712,18.2626,18.9869,13.7186,9.0516,3.86,38.8027,2.8011,15.7066,37.5313,,8.251,18.9002,18.0156,13.9092,12.0305,11.1361,21.0111
2018/11/22,12.4931,12.4249,6.6693,12.0126,7.2034,6.51,14.0337,8.8,10.5993,3.44,11.95,4.0176,7.0533,5.5393,8.6816,17.11,7.76,14.3735,47.3004,67.5315,18.5345,18.0352,9.46,12.3417,18.3855,19.0364,13.7514,9.0321,3.77,38.4925,2.7912,15.7165,37.5665,,8.2774,18.6623,17.7768,14.0881,12.2144,11.2355,21.1489
2018/11/23,11.5957,11.5262,6.4797,11.3447,6.9264,6.47,13.6477,8.3,10.0738,3.2,11.4114,3.7405,7.1325,5.332,8.1173,16.2,7.31,13.8833,48.5383,65.8595,17.6132,17.6601,8.71,11.8689,18.0637,17.7501,12.6208,8.8273,3.62,37.9884,2.6715,15.1201,37.496,,8.4537,17.5126,17.2098,13.3429,11.4401,10.5395,20.6765
2018/11/26,11.6655,11.282,6.6094,11.2848,7.0253,6.55,13.43,8.21,10.0243,3.52,11.172,3.879,7.192,5.2234,8.1569,15.9,7.3,13.6872,44.0222,66.0499,17.5642,16.9098,8.91,11.9477,17.5139,17.018,12.4762,8.72,3.59,37.969,2.6815,15.2095,36.6081,,7.8984,17.1459,16.9412,12.9455,11.4401,10.5111,20.4305
2018/11/27,11.6057,11.1062,6.4397,11.4743,7.0946,6.68,13.519,8.18,10.1432,3.87,11.2019,4.0176,7.608,5.2628,8.3054,15.96,7.35,13.9029,44.9433,66.8776,17.7994,16.8308,9.37,11.9871,17.6133,17.4929,12.5551,8.7492,3.6,37.6782,2.6915,15.299,36.0021,,7.8455,17.245,16.8915,13.184,11.5175,10.6106,20.5879
2018/11/28,11.1471,11.7606,6.6194,11.6637,7.5893,6.86,13.9248,8.24,10.3415,4.26,11.6408,4.1264,7.4792,5.4505,8.741,16.63,7.47,14.3539,45.0423,69.1206,17.966,17.4231,9.28,12.3614,17.6952,17.76,12.7523,8.8955,3.66,38.8996,2.7314,15.9551,36.8829,,7.9072,18.9695,17.1103,13.4919,11.6821,10.852,20.5879
2018/11/29,10.5588,11.2429,6.3598,11.4444,7.3222,6.76,13.9644,7.91,10.0143,4.69,11.142,4.0967,7.1226,5.3221,8.6123,15.78,7.84,14.1186,42.9328,65.305,17.3093,16.7815,9,12.3121,17.2331,17.018,12.187,8.7297,3.47,37.9981,2.6516,15.2095,36.8195,,7.8984,18.0379,16.1951,13.3032,11.4304,10.6106,19.5251
2018/11/30,10.5588,11.4481,6.4098,11.2848,7.4508,6.6,13.9644,7.89,10.1135,5.16,11.4313,4.0571,7.2613,5.4702,8.5034,15.95,7.95,14.2461,45.0819,64.9739,17.2505,17.3145,8.97,12.3712,17.3325,17.8392,12.3447,8.6809,3.53,38.2792,2.6416,15.3686,36.6363,,7.916,17.9884,16.6229,13.1045,11.5659,10.8875,19.9581
2018/12/3,10.6485,11.8681,6.6893,11.9129,7.6388,6.76,14.479,8.28,10.5299,5.68,12.5784,4.2056,7.7863,5.6578,8.8202,16.7,8.08,14.6481,45.8445,70.5194,18.2307,17.9365,9.36,12.7554,17.7537,18.1063,12.8114,8.9541,3.66,40.0337,2.7114,15.9452,37.94,,8.3391,18.583,17.4585,13.5317,11.8273,11.3563,20.9619
2018/12/4,11.2069,12.0048,6.6993,11.883,7.7279,6.67,14.7066,8.23,10.5894,6.25,12.8677,4.2254,7.6972,5.5887,8.8499,16.5,8.02,14.6775,45.4979,69.9566,18.113,17.512,9.47,12.8243,17.4495,17.9381,12.8049,8.9833,3.74,40.0337,2.7413,15.9452,37.9329,,8.4537,18.6722,17.4883,13.6112,11.9531,11.2995,21.4736
2018/12/5,10.0902,11.7509,6.8191,11.893,7.53,6.52,14.5384,8.13,10.5299,5.63,13.3465,4.1957,7.5882,5.5788,8.8895,16.25,7.79,14.6383,44.1708,68.7151,17.819,17.3738,9.31,12.8046,17.1687,17.671,12.5945,9.0028,3.71,39.7235,2.7214,15.7861,37.8413,,8.3832,18.2163,17.6376,13.3529,11.8466,11.1148,21.326
2018/12/6,10.0503,12.0342,6.5995,12.0225,7.3123,6.36,14.1128,7.93,10.292,5.07,12.1096,4.1165,6.8254,5.5393,8.7806,15.78,7.65,14.1382,42.7545,62.077,17.574,16.8802,9.12,12.4402,16.5838,17.671,12.4631,8.7297,3.6,38.9965,2.8609,14.9312,36.7843,,8.2421,17.7307,17.9559,13.1939,11.595,10.8449,21.3063
2018/12/7,9.9905,11.8876,6.5595,12.202,7.3717,6.39,14.1821,8.03,10.5299,4.58,12.3889,4.2056,6.9839,5.6183,8.9984,15.9,7.74,14.4814,43.0219,61.8949,17.574,16.8308,9.1,12.519,16.7475,17.3247,12.5156,9.0613,3.6,38.9384,2.7613,15.2493,36.9816,,8.4184,17.8694,17.4784,13.2833,11.5853,10.7313,20.9914
2018/12/10,10.2497,11.5751,6.4397,12.0225,7.3024,6.39,13.8555,7.93,10.4605,4.46,12.4887,4.0868,7.083,5.5294,8.8598,14.6,7.67,14.3735,43.2299,62.8964,17.1035,16.7223,8.98,12.4894,16.9464,17.0081,12.3645,8.9736,3.56,38.5506,2.6516,15.2592,36.9534,,8.4096,17.9586,16.9711,12.4885,11.4691,10.7526,21.1784
2018/12/11,10.3993,11.6923,6.5595,12.1521,7.4013,6.47,14.0139,8.16,10.5795,4.45,12.8577,4.2056,7.2118,5.6084,9.0281,15.81,7.78,14.599,43.6756,62.7557,17.2505,16.6926,8.99,12.5978,16.8002,17.4137,12.6537,9.0516,3.62,38.5409,2.6616,15.3288,37.8131,,8.6565,17.9983,17.7072,12.7369,11.5659,10.7668,21.1292
2018/12/12,10.5787,11.5458,6.5196,12.0824,7.3222,6.39,13.9743,8.06,10.5398,4.52,12.4687,4.2353,7.192,5.6084,8.8697,15.26,7.73,14.3932,42.8833,62.7557,17.2701,16.5347,9.01,12.2826,16.8704,17.4038,12.6405,8.9931,3.61,38.6379,2.6616,15.1698,37.0309,,8.63,17.9289,17.5381,12.6872,11.4982,10.8307,21.3752
2018/12/13,10.4591,11.6337,6.5396,12.0923,7.3222,6.46,14.192,8.1,10.7282,4.39,12.6383,4.2452,7.2613,5.6874,9.1271,15.32,7.77,14.6971,43.9727,63.8979,17.4564,17.1862,9.1,12.716,16.847,17.572,13.0086,9.0223,3.59,39.3649,2.6715,15.637,37.3621,,8.9914,18.1271,18.0554,12.7071,11.7014,10.7597,21.0308
2018/12/14,10.0802,11.5458,6.27,11.6138,7.0847,6.09,13.8357,7.93,10.282,4.08,11.7505,4.1264,6.9344,5.5097,8.7014,15.28,7.44,14.3735,41.8533,62.7143,16.9957,16.8901,8.71,12.2235,16.2562,17.1367,12.4894,8.8955,3.53,38.7639,2.6217,15.4581,36.3333,,8.8945,17.2649,17.3491,12.3196,11.2272,9.9998,20.834
2018/12/17,10.5488,11.2723,6.28,12.0923,7.1936,6.12,13.806,7.83,10.1432,4.19,11.571,4.1759,6.7858,5.49,8.741,14.63,7.46,14.1873,40.9818,63.0288,17.1133,16.8802,8.62,11.9181,16.379,17.3049,12.6734,8.9345,3.52,37.3002,2.6317,15.1598,35.3467,,8.9562,17.3739,16.3941,12.2501,11.1497,10.0353,20.0171
2018/12/18,10.3694,11.1843,6.1701,11.9029,7.4706,6.14,13.6774,7.81,10.054,4.21,11.571,4.2551,6.5679,5.4702,8.5826,14.12,7.43,14.1971,40.8332,62.0687,17.0937,16.4459,8.52,11.7507,16.5428,17.6512,12.588,9.1101,3.54,37.2711,2.6117,15.1698,34.9521,,8.965,17.1757,15.4291,12.26,11.1014,9.943,20.834
2018/12/19,10.6286,10.9987,6.26,11.6736,7.2133,6.02,13.5586,7.85,9.9053,4.26,11.2717,4.2254,6.5778,5.4011,8.2856,13.95,7.42,14.1775,40.3677,62.9212,16.9957,16.3669,8.35,11.5537,16.1333,17.5621,12.8049,9.2857,3.45,36.9221,2.6117,14.8417,33.6907,,8.7887,16.4621,15.3893,12.0513,11.0142,9.8364,20.0467
2018/12/20,10.9377,11.0671,6.26,11.4643,7.7773,6.11,13.5784,7.8,9.9251,4.69,11.3515,4.2551,6.6471,5.4603,8.2658,14.26,7.43,14.1873,40.8728,63.3351,17.0839,16.663,8.44,11.5537,16.9932,17.7402,13.0941,9.2662,3.47,38.0175,2.6117,15.0008,33.881,,8.8151,16.3828,15.9663,12.0812,11.053,9.9714,20.273
2018/12/21,10.5787,10.8229,6.3199,11.3347,7.6784,5.96,13.6675,7.91,9.8557,4.83,11.0223,4.2056,6.657,5.4208,8.0282,14.24,7.28,14.1676,41.1798,63.6082,17.3485,16.3965,8.45,11.6325,17.0108,17.9975,13.5937,9.2954,3.43,38.1435,2.6117,15.0902,33.8951,,8.8328,15.8971,15.9663,12.0315,11.111,10.0353,20.1352
2018/12/24,10.2696,11.0476,6.3499,11.4144,7.9851,6.09,13.9644,8.7,10.054,4.88,11.4313,4.4332,7.1325,5.49,8.3945,14.39,7.47,14.5108,42.4376,66.323,17.9366,16.8703,8.57,11.7802,17.1219,18.6406,13.7186,9.51,3.49,39.52,2.6217,15.8457,34.6209,,9.062,16.472,16.1255,12.3395,11.3143,10.2199,20.2632
2018/12/25,10.4292,11.2625,6.25,11.3148,8.1731,5.98,14.2019,9.57,9.8954,4.91,11.8902,4.5816,7.2019,5.4998,8.6123,14.43,7.31,14.7755,42.8734,67.25,18.0738,16.9098,8.62,11.9477,17.3559,18.888,14.6125,9.7539,3.39,39.4521,2.5619,15.965,34.9662,,8.9474,16.3729,15.8867,12.6276,11.5175,10.5466,20.3911
2018/12/26,10.6685,10.9987,6.2201,11.1253,8.0346,5.98,13.9347,9.56,9.8359,5.06,11.6408,4.5024,7.1721,5.3813,8.4935,14.06,7.21,14.5304,42.0415,65.9423,17.721,16.742,8.67,11.6128,16.9698,18.0568,14.0867,9.7539,3.38,39.7429,2.5519,15.5674,35.1635,,8.5859,16.4026,15.5983,12.5183,11.324,10.3052,20.1451
2018/12/27,10.1201,10.7252,6.0104,10.9758,7.8169,5.89,13.4102,9.55,9.6772,4.56,11.5211,4.5123,7.0434,5.6578,8.4737,13.57,7.14,14.5304,41.6849,64.5269,17.3093,16.7025,8.36,11.3862,16.8236,17.8985,14.6849,9.9294,3.28,40.7123,2.532,15.6668,35.1494,,9.0708,16.4918,15.3197,12.8064,11.3724,10.2341,19.8105
2018/12/28,9.8409,10.4908,6.0503,10.906,7.718,5.9,13.6972,9.17,9.6772,4.51,11.2617,4.4728,7.1028,6.0824,8.5034,13.77,7.13,14.3245,39.5358,66.3561,17.1721,16.7025,8.37,11.5241,17.0225,17.8886,13.8698,9.8124,3.29,40.848,2.5121,15.0604,35.2269,,8.727,15.8079,15.6878,12.568,11.5272,10.0992,19.8203
2019/1/2,10.0104,10.5006,6.0703,10.9758,8.1731,5.97,13.9347,9.15,9.7466,4.34,11.1121,4.6311,7.1226,6.033,8.9588,13.76,7.14,14.2069,39.7042,64.8332,17.2309,15.972,8.52,10.9923,16.7125,18.2053,14.0407,9.7636,3.3,41.1194,2.5121,15.0704,35.1988,,8.2862,16.3431,14.9417,12.4786,11.5756,10.0211,19.2102
2019/1/3,9.3524,10.7839,6.1003,11.1852,7.7477,5.98,13.5784,8.86,9.7169,4.16,10.0049,4.5816,6.7363,5.8948,9.1865,13.7,7.16,14.0696,38.7237,62.2011,16.6624,14.7578,8.51,10.9627,16.1275,18.5219,13.4096,9.5393,3.33,40.7413,2.522,14.6131,34.8676,,8.057,15.7386,15.4988,11.9719,11.5756,10.0211,18.5606
2019/1/4,9.7013,11.0378,6.24,11.4045,7.7576,6.09,13.9149,8.96,9.9449,4.58,9.6159,4.5816,7.3604,5.954,9.2755,13.84,7.28,13.9912,39.8131,63.3185,16.5938,15.0244,8.7,11.1006,16.73,19.0463,13.5805,9.471,3.42,40.6638,2.5818,14.4441,34.7407,,8.0041,15.9269,16.1056,13.174,11.8273,10.3194,19.1117
2019/1/7,9.801,11.3699,6.3798,11.6238,8.5294,6.34,14.192,9.12,10.3316,4.68,10.0847,4.7498,7.6972,6.033,9.4339,14.08,7.7,14.2853,40.5064,65.7685,16.9075,15.5179,8.91,11.1302,17.7186,19.7092,13.9486,9.9685,3.53,40.9546,2.6915,15.1201,35.0931,,8.489,16.244,17.0705,13.3727,11.895,10.6319,19.2889
2019/1/8,9.7711,11.116,6.3598,11.6039,8.5986,6.27,14.4493,9.17,10.1829,4.89,9.9949,4.7696,7.7665,5.8257,9.1865,13.73,7.81,14.148,40.2786,70.2297,16.682,15.3896,8.85,11.2188,18.4732,19.2837,13.8106,9.8124,3.54,41.0031,2.6616,16.6311,34.79,,8.3391,16.4621,16.5831,13.2833,11.7885,10.5964,19.5841
2019/1/9,9.9007,11.1648,6.3499,11.6437,8.747,6.3,14.3009,9.01,10.2622,4.8,10.1046,4.6509,7.6972,5.9442,10.1071,13.79,7.7,14.1676,39.9023,70.685,16.7605,15.4982,8.84,11.2483,18.6896,18.9572,13.8106,9.6856,3.57,41.2648,2.7015,16.2931,34.7689,,8.4273,16.3134,16.5234,12.9952,11.6434,10.575,19.22
2019/1/10,9.6415,11.5262,6.3499,11.7733,8.9548,6.33,14.3306,9.12,10.2226,4.63,10.1844,4.6509,7.6377,6.3194,9.7903,13.46,7.62,14.2363,40.4767,70.7843,16.5448,15.5969,8.83,10.9824,18.8593,17.9579,13.9881,9.8514,3.61,42.1566,2.6715,15.975,34.2122,,8.8151,16.0359,16.2449,12.9654,11.7498,10.7171,19.0133
2019/1/11,9.801,11.6141,6.4197,11.7235,8.7965,6.35,14.4493,9.09,10.2126,4.78,10.4837,4.6806,7.6774,6.2601,9.6517,13.41,7.68,14.3932,41.3977,70.5111,17.672,15.6561,9.03,11.337,18.169,18.1855,14.6586,9.8904,3.67,42.1663,2.6815,16.2633,34.3743,,8.9826,16.2936,17.0606,13.2138,11.9047,10.7952,19.4857
2019/1/14,9.8509,11.2429,6.3898,11.6338,8.8064,6.28,14.2712,9.14,10.0441,4.64,10.5635,4.542,7.7665,6.2503,9.6418,12.83,7.7,13.9716,40.2885,70.5774,17.1819,15.9029,8.89,11.1597,18.5668,17.6215,14.0012,9.8807,3.65,41.575,2.6715,15.9253,33.1622,,8.6829,15.9665,16.6627,12.876,11.7111,10.6035,18.659
2019/1/15,9.7711,11.4285,6.5595,11.8232,8.7075,6.4,14.5087,9.08,10.3614,4.53,10.344,4.6608,7.7566,6.8032,9.6121,13.23,7.77,13.9912,40.5955,71.1816,17.2701,16.2879,9.03,11.2877,18.4556,17.9084,14.1393,10.0367,3.71,42.4474,2.6915,16.3329,33.6273,,8.727,16.0755,16.6428,12.9952,11.8273,10.6887,19.1413
2019/1/16,9.8609,11.2136,6.3698,11.6637,8.9845,6.5,14.5483,9.06,10.4308,4.49,10.0947,4.542,8.1628,6.7143,9.3844,13.02,7.68,13.5598,40.645,72.7542,17.2799,16.1991,9.02,11.1105,18.5668,17.6512,13.6791,10.027,3.64,43.029,2.6915,16.7305,33.3314,,8.63,15.8674,16.3145,12.8164,11.7111,10.5964,19.2102
2019/1/17,10.0902,10.8522,6.29,11.4543,8.7866,6.19,14.3009,8.84,10.3614,4.57,9.7954,4.4233,8.0241,6.5662,9.0974,12.82,7.49,13.2362,39.4269,71.4216,16.8389,15.8536,8.87,11.1597,18.3796,17.2059,13.4096,9.8612,3.65,43.0581,2.6715,16.651,33.3314,,8.5507,15.4412,15.837,12.4388,11.4401,10.4756,18.6886
2019/1/18,9.7611,11.1941,6.26,11.5839,8.6184,6.18,14.5186,8.67,10.3713,4.32,9.9251,4.3837,8.0538,6.5761,9.0182,12.94,7.54,13.2656,40.447,75.5435,17.0055,16.3866,8.9,11.1105,18.5726,17.295,13.6134,9.9977,3.66,43.0581,2.6915,16.313,33.4582,,8.7358,15.3719,16.0459,12.4289,11.4208,10.4756,18.7968
2019/1/21,9.7412,11.536,6.29,11.6437,8.6976,6.22,14.578,9.02,10.4506,4.37,10.1046,4.4629,8.2222,6.507,9.1667,12.84,7.56,13.3343,40.853,76.4788,17.1525,16.7716,8.88,11.4946,18.6545,17.6611,13.6726,10.0172,3.65,42.5346,2.6915,17.9433,34.3038,,8.8239,15.4908,16.3045,12.6177,11.5369,10.5537,18.7673
2019/1/22,10.0702,11.3113,6.1801,11.544,8.6382,6.21,14.7462,8.75,10.1928,4.3,9.8653,4.4925,7.9944,6.6255,9.0677,14.12,7.78,13.0597,41.5067,75.0717,17.3485,16.5347,8.82,11.2976,18.8125,17.5522,13.5411,9.7636,3.62,42.3989,2.6715,19.7426,33.8246,,8.5507,15.4115,15.8967,12.5382,11.4208,10.3833,18.6984
2019/1/23,10.5887,11.3602,6.1102,11.3845,8.9746,6.18,14.8452,8.82,10.173,4.73,9.7356,4.3144,7.8854,6.507,9.3547,13.86,8.06,12.6675,41.7939,76.9175,17.4073,16.2879,8.71,11.7999,18.7189,17.4137,14.2313,9.8124,3.63,42.6413,2.6616,21.7208,34.184,,8.7005,16.69,15.5087,12.4488,11.6046,10.8378,18.6
2019/1/24,10.2597,11.5555,6.1602,11.8032,8.8658,6.22,14.8551,9,10.292,4.75,10.0947,4.4035,8.0637,6.428,9.3151,14.18,7.92,13.4029,41.3185,77.8693,17.4073,16.7124,8.79,11.9969,17.7829,17.6512,14.2313,9.8124,3.68,43.5234,2.6915,21.2933,34.48,,8.7887,16.2539,16.0857,12.6971,11.7208,10.7029,18.1965
2019/1/25,9.9606,11.4285,6.0603,11.7035,8.8856,6.22,15.1718,9.06,10.4209,4.79,10.3241,4.3441,7.9646,6.3687,9.0875,13.8,7.75,13.2068,41.4572,77.381,16.8977,16.8901,8.83,11.9181,17.8999,17.4632,14.5271,9.9392,3.62,44.0662,2.7015,19.5835,34.8182,,8.63,15.7485,15.7475,12.3295,11.6143,10.6035,17.6454
2019/1/28,10.2896,11.3309,5.7109,11.564,9.0439,6.03,15.3202,9.29,10.4209,4.46,10.3939,4.3144,8.2717,6.1515,9.1172,14.26,7.58,13.0009,41.992,78.5894,16.9369,17.0776,8.64,11.5241,18.2334,17.1763,14.2247,10.0172,3.56,44.008,2.6516,20.6273,35.1847,,8.7005,15.4214,16.215,12.3395,11.2949,10.4614,18.3146
2019/1/29,9.2626,10.2075,5.5312,11.3148,8.4898,5.86,15.053,9.22,10.1333,4.49,9.4762,4.0967,8.1826,6.0429,8.5232,14.23,7.29,12.893,40.3281,77.9107,16.4076,16.7025,8.16,10.9627,18.0345,16.4441,13.5214,9.8612,3.43,43.7366,2.6416,19.7326,34.4236,,8.7975,14.4601,15.7475,12.0414,11.0336,10.1205,17.7241
2019/1/30,8.8439,10.2564,5.5112,11.2848,8.0643,5.76,15.0431,8.94,9.9747,4.04,10.4238,3.8988,7.9349,5.9343,8.6222,14.02,7.12,13.0401,42.5862,75.4856,16.437,16.7025,7.85,11.1597,17.9116,16.2462,12.6997,9.6368,3.37,42.2826,2.5918,18.7982,35.1072,,8.6212,14.1429,15.6579,11.803,10.9659,11.1361,17.2616
2019/1/31,8.5447,9.9829,5.4313,11.1154,8.1039,5.54,15.0134,8.9,9.9648,3.82,10.4637,4.0077,8.0439,5.954,8.5529,13.43,7.09,12.844,42.9724,77.6128,16.388,16.4952,8.16,10.9135,17.7595,15.6723,12.2724,9.9197,3.24,43.6203,2.5719,18.3906,34.6773,,9.2471,13.4392,15.5784,12.1408,10.6561,10.9017,17.3206
2019/2/1,8.8139,10.2075,5.6011,11.3945,8.282,5.72,15.4786,8.97,10.3217,4.08,10.9525,4.0967,8.4897,6.1515,8.8103,14.3,7.33,13.3441,43.3983,83.0176,16.7703,17.2158,8.23,11.1696,18.4849,16.1967,12.6931,10.0465,3.31,43.9014,2.6317,20.2297,35.9739,,9.2911,14.0834,16.1155,12.3097,10.9078,11.5409,17.8521
2019/2/11,9.1131,10.4713,5.7708,11.7334,8.6976,5.86,16.1021,9.21,10.6092,4.21,12.0498,4.2155,8.9652,6.428,9.2557,14.7,7.51,13.6284,44.4184,84.9047,17.819,17.8674,8.35,11.7605,18.9997,16.731,13.1861,10.2221,3.43,44.8513,2.6915,20.6372,36.1712,,9.4322,14.5294,16.9512,12.5481,11.1304,11.7753,18.4032
2019/2/12,9.2626,10.9401,5.8107,12.0026,8.7767,6.02,16.2901,9.5,10.6489,4.26,12.6383,4.3342,8.9057,6.4872,9.8299,15.49,7.63,13.8833,44.0916,84.1432,18.907,18.3708,8.42,12.2924,19.842,16.8695,13.5542,10.2708,3.52,45.3651,2.7413,22.4564,36.7138,,9.6526,14.8862,17.3192,12.6574,11.3046,11.9244,19.0625
2019/2/13,9.4521,12.0342,5.9505,12.1821,9.3012,6.15,16.587,10.45,11.3925,4.69,12.8378,4.453,8.9355,6.6156,10.1269,16.09,7.9,14.2559,44.3689,83.9529,19.4558,18.6867,8.67,12.6076,21.164,17.6017,14.2247,10.5439,3.87,46.1503,2.841,22.6552,37.348,,9.7319,15.6692,17.7669,12.9853,11.7982,11.9955,19.3775
2019/2/14,9.7412,11.956,6.0404,12.2419,9.2418,6.15,16.4089,10.3,11.571,5.16,13.3665,4.4332,9.0345,6.8131,10.1269,15.87,7.85,14.1186,44.0717,84.284,19.6323,18.2622,8.79,12.322,21.5384,17.384,14.0801,10.5537,3.83,45.1906,2.8211,23.9476,36.9746,,9.6261,15.4016,17.8763,12.9753,11.8369,11.7824,19.6038
2019/2/15,9.6914,12.2588,6.0404,12.2319,9.2319,6.18,16.4287,9.92,11.6603,5.01,13.0173,4.5816,8.8463,6.6057,9.8794,16.23,7.82,14.2167,44.4679,82.3554,21.5926,18.2622,8.74,12.3121,21.281,17.3445,14.297,10.4171,3.8,44.9483,2.8011,23.3412,37.0027,,9.4763,15.4412,18.0852,12.9256,11.9337,11.7043,19.2987
2019/2/18,10.1001,13.2063,6.24,12.7403,9.5782,6.41,16.7751,10.17,12.0271,5.51,14.3241,4.8587,9.728,6.8822,10.3645,16.88,8.33,15.001,45.4583,89.3991,22.2787,19.0026,9.06,12.775,23.4103,18.2547,14.7374,10.817,3.96,46.1503,2.8809,24.7031,38.5178,,9.7936,16.1548,18.8413,13.5913,12.2628,12.1446,20.0565
2019/2/19,11.1072,14.4078,6.27,12.6506,9.8948,6.51,16.7157,10.16,11.8486,5.69,14.6732,4.8191,10.0053,6.9809,11.295,16.33,8.23,15.0599,43.943,86.5436,21.5632,18.6077,8.98,12.5485,23.1354,18.4625,14.4811,10.5829,3.97,46.0436,2.9307,24.047,38.7222,,9.5644,16.1152,19.2292,13.6112,12.1079,12.1091,19.9286
2019/2/20,10.6685,14.0171,6.4098,12.6207,9.6178,6.5,16.7058,10.06,11.7991,5.52,14.6632,4.7399,10.461,6.7637,10.7307,15.79,8.19,14.952,43.9826,87.4623,22.3081,18.6176,9.08,12.5584,23.8081,18.324,14.4416,10.6025,3.91,45.462,2.9008,23.5599,39.8708,,9.5909,15.8179,18.7816,13.9291,12.0692,11.9031,19.8597
2019/2/21,10.828,14.4273,6.3698,12.511,9.8058,6.41,16.8246,10.25,11.928,5.68,14.6632,4.7102,10.1638,6.7538,10.503,15.65,9.01,14.952,43.7548,85.9973,21.7788,18.736,9.1,12.7554,23.1354,18.2844,14.5402,11.2657,3.91,45.6656,2.9407,24.5341,40.1808,,9.4586,15.7881,18.3041,15.32,12.1273,11.7966,20.027
2019/2/22,11.6855,14.4957,6.5296,12.84,10.0334,6.55,17.4382,10.35,12.2651,5.89,15.9101,4.8488,10.5799,6.8229,10.7802,15.77,9.18,15.8344,44.5966,90.8972,23.592,19.6343,9.24,13.2971,23.8373,18.7692,14.9807,11.7534,4.03,45.8304,3.0105,24.7528,44.1975,,10.0316,15.9863,18.702,16.85,12.6015,12.0168,20.3813
2019/2/25,12.5429,14.7887,6.7892,13.4082,10.3797,6.79,18.3091,10.73,12.8699,6.43,16.7779,5.0368,11.6399,7.2278,11.4534,16.24,9.86,17.2757,46.5081,99.9687,25.2387,20.6807,9.56,13.8585,24.1591,20.1346,15.7234,12.0948,4.19,47.3135,3.15,27.228,47.5659,,10.3401,16.7098,20.4031,16.9494,13.0177,12.6134,21.0997
2019/2/26,11.7553,14.1929,6.8391,13.5976,10.0136,6.68,18.0122,10.59,12.5923,6.06,16.7879,5.0467,10.996,7.0007,10.9881,15.71,9.44,16.658,46.6962,94.7294,24.1997,20.2168,9.45,13.3759,25.2588,19.7883,15.283,11.7046,4.11,47.013,3.17,27.0591,45.8112,,9.9435,16.9279,19.3983,15.8168,12.7467,12.4074,20.8635
2019/2/27,12.1441,14.1343,6.879,13.478,9.6277,6.78,17.9231,10.51,12.2453,5.61,16.1894,5.3139,10.6988,6.8624,11.0574,15.31,9.23,16.0305,47.7758,94.7874,23.0334,19.7923,9.27,13.0607,23.5448,20.006,14.9872,11.5096,4.12,45.9758,3.17,26.8404,44.6767,,9.8729,16.6999,19.1496,15.5287,12.5144,12.3577,20.0762
2019/2/28,11.3265,13.6068,6.8391,13.498,9.7266,6.76,17.7549,10.41,12.156,5.59,15.9799,5.1852,10.7582,6.9908,10.9584,15.49,9.14,16.158,48.0531,95.8468,23.7391,19.427,9.16,13.0607,23.7788,19.9367,15.2173,11.412,4.18,46.4798,3.16,27.3076,45.6421,,9.7231,17.1558,19.2193,15.7472,12.6306,12.6134,20.706
