ÈÕÆÚ,000020.SZ,000021.SZ,000049.SZ,002045.SZ,002055.SZ,002139.SZ,002236.SZ,002241.SZ,002351.SZ,002369.SZ,002402.SZ,002415.SZ,002475.SZ,002547.SZ,002600.SZ,002635.SZ,002655.SZ,002660.SZ,002681.SZ,002782.SZ,002850.SZ,002855.SZ,002859.SZ,002861.SZ,002866.SZ,002881.SZ,002885.SZ,002888.SZ,002922.SZ,002925.SZ,002937.SZ,002947.SZ,200020.SZ,300083.SZ,300115.SZ,300131.SZ,300136.SZ,300207.SZ,300227.SZ,300256.SZ,300279.SZ,300322.SZ,300433.SZ,300543.SZ,300602.SZ,300647.SZ,300679.SZ,300686.SZ,300709.SZ,300735.SZ,300787.SZ,600203.SH,600478.SH,600745.SH,601138.SH,601231.SH,603327.SH,603380.SH,603629.SH,603633.SH,603890.SH,688036.SH
2018/12/18,12.49,5.9476,28.0323,5.0748,10.0723,3.9595,12.4381,6.8957,5.3539,7.48,6.1157,26.555,10.4778,4.3,2.61,11.4837,6.7,6.56,3.85,12.4893,16.9642,8.5235,29.86,18.2253,10.7178,16.7058,12.6834,18.4104,16.3201,41.8179,13.5974,,4.81,2.58,8.0648,4.4232,22.95,8.9885,9.7626,3.34,4.99,9.1782,7.0492,17.3362,21.7979,14.9594,18.9413,10.8329,26.4975,11.6101,,4.54,3.97,25,12.0957,9.6311,,14.0833,,7.9373,8.7691,
2018/12/19,11.81,5.8488,27.6463,4.927,10.1319,3.8809,12.2989,6.8661,5.1869,7.25,5.9563,26.4867,10.0787,4.41,2.58,11.3348,6.67,6.44,3.77,12.1222,16.5881,8.5235,29.8204,18.3243,10.5491,16.7756,13.175,18.3419,16.8051,40.6731,13.0332,,4.82,2.58,7.9558,4.3635,22.44,8.7017,9.3836,3.27,5.49,9.4176,7.0094,17.3761,21.8112,14.5796,19.4702,10.763,26.7868,12.4529,,4.42,3.96,22.5,11.799,9.3844,,13.9355,,7.7084,8.664,
2018/12/20,11.74,5.7105,27.8739,5.0748,10.2214,3.9202,12.2591,6.9352,5.2163,7.29,6.0161,26.2721,10.2015,4.6,2.61,11.4539,6.78,6.35,3.74,11.7056,16.598,8.5035,30.5136,18.4035,10.6384,17.0952,13.5537,18.5181,17.2801,41.2504,13.2626,,4.8,2.62,7.9954,4.6026,22.22,8.7116,9.3537,3.28,6.04,9.7568,7.0094,17.6849,21.246,14.6496,20.2291,10.8529,26.4875,12.4225,,4.51,3.99,22.58,11.6507,9.4534,,14.0439,,7.8381,8.699,
2018/12/21,11.41,5.8982,27.7651,5.0058,10.1817,3.8908,11.9012,6.8759,5.0886,7.23,5.9563,25.4136,10.1324,4.7,2.59,11.5035,6.83,6.25,3.72,11.1898,16.5881,8.4636,29.2162,18.2649,10.5788,17.0652,13.8859,18.1462,17.5374,40.6438,13.4052,,4.77,2.59,8.0152,4.5727,21.77,8.6127,9.3637,3.25,5.59,9.677,6.9994,17.1071,20.4746,14.9993,20.1831,10.9229,26.4476,12.4605,,4.6,3.95,22.98,11.6309,9.3745,,13.9848,,7.7236,8.6009,
2018/12/24,11.54,5.9081,29.3488,5.0157,10.2811,3.9497,11.8912,6.9155,5.1476,7.43,6.0958,25.5502,10.4394,5.17,2.59,11.7814,6.73,6.19,3.74,11.2294,17.2512,8.7031,29.5134,18.9582,10.8071,17.904,14.7164,18.8704,19.2892,41.9157,13.8702,,4.77,2.59,8.1936,4.5428,22.62,8.9588,9.6628,3.18,5.43,9.9464,7.139,17.7248,22.5227,16.4983,20.9266,11.3626,27.126,12.8857,,4.63,3.95,22.97,11.7693,9.5324,,14.4282,27.5549,7.8915,8.8042,
2018/12/25,11.5,5.8192,29.5963,4.8186,10.0822,3.9595,11.8912,7.0044,5.0101,7.54,6.1555,25.4819,10.5699,5.69,2.54,11.6822,6.51,6.14,3.87,11.0112,17.1819,8.8329,30.2363,19.4139,10.6681,18.623,15.2347,18.7041,21.2191,42.0038,14.267,,4.73,2.51,8.1638,4.4432,23.4,8.7017,9.6728,3.07,5.15,10.2157,7.0193,17.2466,23.0148,16.3883,21.9078,11.3326,26.8666,13.068,,4.51,3.89,23.04,11.6507,9.6409,,14.6648,30.3123,7.7847,8.5658,
2018/12/26,11.1,5.7105,29.6458,4.8482,9.8138,3.9006,11.5929,6.9451,4.9511,7.67,6.3149,25.277,10.7542,5.38,2.47,11.7318,6.58,6.12,3.77,11.0906,17.1523,8.8029,30.1076,18.9186,10.7475,17.9839,14.5437,18.89,19.497,43.9117,14.1492,,4.62,2.47,8.1638,4.3834,22.56,8.5237,9.6329,3.04,5.36,9.7768,7.0094,18.1233,22.4562,15.6888,21.3865,11.2826,27.0661,12.4377,,4.63,3.9,22.26,11.6507,9.4238,,14.3888,33.3476,7.8915,8.4397,
2018/12/27,10.57,5.7994,29.3884,4.7102,9.7044,3.8809,11.4239,6.7673,4.8529,7.42,6.2551,25.1697,10.7158,5.58,2.48,11.444,6.36,5.87,3.62,10.8029,17.5976,8.5035,30.4047,18.8196,10.4994,18.0238,14.2514,18.3321,18.1115,43.4812,15.5629,,4.66,2.39,8.0846,4.3934,22.16,8.3457,9.4036,2.95,5,9.6969,6.7401,17.3362,22.1836,15.1992,21.1489,11.3926,26.5573,12.2251,,4.51,3.86,21.29,11.4331,9.4041,,14.6056,36.6803,7.7236,8.3766,
2018/12/28,10.46,5.6809,28.3887,4.5328,9.6149,3.8515,11.3941,6.7969,4.8529,7.4,6.1555,25.1307,10.7925,5.29,2.5,11.2454,6.53,5.91,3.66,10.8922,18.2608,8.5434,30.4542,18.3738,10.3804,17.7842,14.052,18.1853,17.1614,42.9333,14.0066,,4.67,2.36,8.1143,4.2738,21.61,8.4941,9.4634,2.97,4.9,9.5174,6.4909,16.868,22.2168,14.5796,20.9036,11.0228,26.3279,12.134,,4.35,3.9,21.13,11.4627,8.8811,,15.1772,38.3963,7.6473,8.2784,
2019/1/2,10.47,5.6117,28.8044,4.6708,9.8237,3.8515,11.1455,6.7969,4.8136,7.74,6.1854,25.0234,10.8539,5.68,2.48,11.2057,6.5,5.92,3.64,10.8326,19.3297,8.8129,30.1076,19.1662,10.301,18.3733,14.1517,18.3517,17.1614,41.9842,13.3556,,4.64,2.34,8.1044,4.2539,21.79,8.4941,9.3736,2.99,4.81,10.2157,6.3712,16.9776,22.4296,14.7495,21.5552,10.8729,26.1583,12.5516,,4.5,3.88,20.93,11.4726,8.8614,,15.0097,35.0933,7.6702,8.2154,
2019/1/3,10.43,5.5722,28.9034,4.6708,9.8436,3.8318,11.0461,6.6882,4.8234,7.76,6.3547,24.7014,10.3243,5.48,2.45,10.9775,6.51,5.88,3.61,10.8128,18.8348,8.8229,29.4044,18.7106,10.1025,17.2749,13.1219,17.6274,16.3498,41.0939,12.8596,,4.56,2.35,7.6487,4.0845,19.88,8.0293,9.4534,3,4.53,10.2257,6.2915,15.3236,21.2127,13.9701,20.3594,10.773,26.1084,11.7467,,4.46,3.88,19.21,11.3935,8.6739,,14.5662,33.0004,7.6244,8.1873,
2019/1/4,10.73,5.7105,29.0815,4.7496,10.1021,3.9301,11.5234,6.8068,4.9609,7.89,6.4743,25.277,10.1401,5.37,2.53,11.1462,6.64,5.99,3.69,11.1501,19.1218,9.1223,29.7808,18.9483,10.301,17.5246,13.3544,18.2636,16.8249,41.1917,13.1014,,4.62,2.44,7.7378,4.493,19.84,8.1875,9.5831,3.09,4.68,10.7046,6.4011,15.762,21.5452,13.7402,21.5092,11.0128,26.5174,12.0125,,4.75,3.94,20.58,11.5221,8.6344,,15.0196,33.7641,7.7007,8.3976,
2019/1/7,10.85,5.9575,29.1508,4.8383,10.4799,4.0774,11.9608,6.9352,5.0886,7.95,6.5739,26.4965,10.5239,5.91,2.57,11.3745,6.75,6.06,3.78,11.5171,19.6563,9.1323,30.3453,19.3544,10.5094,17.914,13.7464,18.5768,17.2108,44.127,13.2564,,4.69,2.53,7.9162,4.9413,21.15,8.3556,9.6728,3.21,4.86,10.7345,6.5009,16.6288,22.5826,14.1799,22.4137,11.2926,26.9464,12.5896,,5.23,4.16,21,11.6111,8.7133,,15.1772,34.4684,7.7771,8.5518,
