ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2018/10/12,12.2626,11.9869,36.0789,3.53,5.86,4.7232,4.96,9.2794,4.9072,17.8732,14.5313,11.8,8.362,4.2812,9.857,12.903,4.7073,14.9238,18.1765,17.2346,12.0417,86.3657,8.38,1.22,4.04,5.13,6.3946,3.8677,3.1,13.7039,20.2248,40.0752,,0.317
2018/10/15,12.0448,11.6575,35.7906,3.52,5.79,4.7331,4.91,9.4191,4.7696,17.993,14.4015,11.72,8.4318,4.1106,9.5371,12.2275,4.8059,14.8142,17.9969,17.2798,11.943,86.6579,7.68,1.22,4.03,5.13,6.2348,3.7787,3.14,13.6443,20.3103,41.4841,,0.322
2018/10/16,12.2285,10.9688,35.1744,3.43,5.47,4.7032,4.79,9.519,4.7106,17.5938,14.3116,11.4,8.1225,3.995,9.1472,11.8799,4.9291,14.5353,18.1166,17.343,11.8443,81.3319,7.6,1.22,3.96,5.08,6.1648,3.7787,3.08,13.2772,19.8615,40.0851,,0.31
2018/10/17,12.283,11.1485,35.9497,3.45,5.65,4.7829,4.83,9.4325,4.8187,17.9032,14.6312,11.63,8.7312,4.0941,9.3771,11.6415,4.8367,14.8342,18.2896,17.5417,13.0287,82.9124,7.53,1.23,3.96,5.16,6.2248,3.8381,3.13,13.3963,20.5881,39.6882,,0.317
2018/10/18,12.004,10.9489,35.7707,3.11,5.44,4.753,4.48,9.0597,4.6712,17.7136,14.2917,11.42,8.5217,3.973,9.0572,11.562,4.5841,14.336,17.937,16.9185,14.3303,86.2528,7.31,1.17,3.91,4.99,6.005,3.6204,2.85,13.0093,19.8401,39.6882,,0.291
2018/10/19,12.249,11.3182,34.2898,2.82,5.54,4.8427,4.67,9.3792,4.7696,18.4321,15.7198,11.66,8.9108,4.1106,9.2671,11.6713,4.7258,14.7146,18.1831,17.5327,15.7615,90.1112,7.2,1.13,3.9,5.12,6.1948,3.6996,2.98,12.6719,20.41,41.8016,,0.306
2018/10/22,12.7729,11.8172,35.075,2.96,5.78,5.042,4.98,9.9783,4.9859,19.0608,17.2878,12.29,9.3199,4.3582,9.757,12.8434,4.9723,15.3622,18.8884,18.3366,17.3407,95.2314,7.72,1.18,4.02,5.33,6.4746,3.8974,3.11,13.4459,21.6923,44.5004,,0.326
2018/10/23,12.562,11.4679,32.6896,2.91,5.84,4.9822,4.95,9.9384,5.4875,19.3003,16.7785,11.91,9.1603,4.2537,9.677,13.0222,4.8922,15.0932,18.6489,17.9211,19.0742,91.5988,7.53,1.18,3.92,5.24,6.3846,3.8084,3.09,12.9497,21.0013,40.0652,,0.322
2018/10/24,12.4599,11.428,31.4274,2.96,5.74,5.052,5.05,10.0648,5.3596,19.4699,16.5488,12.2,9.0805,4.2537,9.9369,12.9328,4.8922,15.1928,18.5491,18.0837,17.6307,92.8473,7.31,1.24,3.93,5.24,6.4146,3.8282,3.11,13.168,20.9586,40.4522,,0.326
2018/10/25,12.2694,11.2383,30.0955,2.94,5.67,5.0321,5.06,9.965,5.2219,19.1207,16.0094,11.91,9.1703,4.2261,9.747,12.6745,4.7505,15.2327,18.2297,17.7947,16.5573,92.0769,7.08,1.26,3.87,5.15,6.3747,3.8381,3,13.0093,19.9755,40.6804,,0.328
2018/10/26,12.1605,11.3481,29.9663,2.96,5.63,4.9922,4.99,9.7853,5.0843,19.42,15.58,11.78,9.0605,4.2316,9.837,12.4163,4.732,15.1928,18.6289,17.8398,16.1316,83.0187,7.05,1.26,3.88,5.25,6.3647,3.8875,3.03,12.9596,19.7475,40.5614,,0.329
2018/10/29,11.691,11.2383,29.8669,2.89,5.66,4.9822,4.89,9.519,5.0548,18.8313,15.1406,11.6,9.0605,4.2537,9.667,12.0984,4.6827,15.2327,19.0214,17.5959,15.1446,84.473,7.13,1.27,3.81,5.2,6.2947,3.8282,2.96,12.3543,18.8285,37.932,,0.322
2018/10/30,11.8339,10.3401,30.4335,2.93,5.61,5.0619,4.85,9.499,5.0941,18.9909,16.6586,12.06,9.1703,4.2922,10.0169,12.3865,4.7381,15.3124,19.3208,17.7314,15.4284,87.2025,7.26,1.28,3.82,5.26,6.3747,3.9172,3,13.168,19.0209,38.5273,,0.324
2018/10/31,12.004,10.7493,31.169,2.98,5.69,5.0719,4.92,9.6521,5.1728,19.1207,16.2791,12.11,9.1902,4.3417,10.0969,13.6281,4.7997,15.412,19.1944,18.2192,15.4284,88.0592,7.35,1.28,3.94,5.79,6.5145,3.9963,3.05,13.2276,19.5623,39.1127,,0.33
2018/11/1,12.072,11.0487,31.8051,2.96,5.95,5.1217,4.99,10.1114,5.1433,19.2105,16.2292,12.14,9.4097,4.3692,10.1269,14.2638,4.9106,15.6212,19.1745,18.1018,15.8355,88.3248,7.45,1.27,3.94,5.72,6.5245,4.0557,3.07,13.2077,19.7546,39.4302,,0.33
2018/11/2,12.3306,11.5777,34.9856,3.1,6.01,5.2712,5.08,10.5574,5.2121,19.6895,16.5587,12.63,10.0583,4.4683,10.3768,14.6909,5.0339,16.1193,19.5603,18.6799,15.7615,97.1573,7.73,1.29,4.03,5.93,6.6944,4.115,3.14,13.8626,21.2649,41.7024,,0.335
2018/11/5,12.2626,11.6375,33.7929,3.17,6.03,5.2911,5.38,10.7571,5.2514,20.1585,16.8384,12.95,10.0484,4.4187,10.4268,14.4029,5.2002,16.1492,19.2942,18.445,16.1625,94.7001,8.06,1.33,4.16,5.8,7.0441,4.1645,3.45,14.6962,22.7111,42.5458,,0.35
2018/11/6,13.0996,11.8771,33.117,3.49,6.17,5.3409,5.63,10.604,5.2121,19.7593,16.4788,12.75,9.749,4.3307,10.4268,14.6711,5.7178,15.94,19.2942,18.2553,14.5462,96.2939,8.48,1.31,4.3,5.67,6.8942,4.1348,3.33,14.4878,21.7565,42.0596,,0.341
2018/11/7,12.6437,11.6076,32.9481,3.84,6.08,5.3111,5.57,10.5974,5.2219,20.877,16.6586,12.86,9.6592,4.3252,10.5867,14.4029,5.5268,15.95,19.1612,18.1831,14.8547,94.9658,8.13,1.32,4.19,5.72,6.8143,4.1645,3.31,14.5771,21.6282,43.657,,0.337
2018/11/8,12.3987,11.7972,32.4511,3.95,5.99,5.4007,5.52,10.7305,5.2023,21.9548,16.2791,12.51,9.4696,4.2647,10.4368,14.234,5.3419,15.7507,18.9749,18.156,14.8732,94.0891,7.99,1.39,4.14,5.65,6.8443,4.1546,3.32,14.0909,21.3148,43.0518,,0.339
2018/11/9,12.2626,11.8272,32.4312,3.85,6.18,5.3111,5.39,10.6107,5.1531,21.0267,16.349,12.6,9.6592,4.2702,10.4468,14.095,5.305,15.661,19.1612,18.165,14.8053,92.7145,7.9,1.36,4.13,5.66,6.8642,4.1447,3.24,14.2199,21.3361,44.0936,,0.335
2018/11/12,12.5824,12.0567,33.5345,3.84,6.29,5.5103,5.6,10.8903,5.2809,21.1864,16.8883,13.05,10.238,4.4132,10.7767,14.6313,5.4159,16.1392,19.5737,18.6889,15.2248,97.8214,8.24,1.43,4.3,5.84,7.0341,4.3129,3.38,14.7557,21.8989,46.5146,,0.339
2018/11/13,12.6777,12.0468,33.2661,3.85,6.44,5.6299,5.89,11.1698,5.3891,21.5956,17.0781,13.1,10.5174,4.5123,11.1366,14.5916,5.4898,16.3385,20.0593,18.8244,15.2495,97.9011,8.4,1.5,4.5,5.9,7.214,4.4118,3.48,14.6863,21.8562,46.6237,,0.342
2018/11/14,12.596,12.2863,32.8586,4.24,6.47,5.6299,5.81,11.2364,5.3596,22.0047,17.2678,13,10.4774,4.4848,11.1066,14.3433,5.533,16.2887,19.9662,18.9509,14.9596,98.9437,8.33,1.44,4.5,5.81,7.164,4.4019,3.41,14.5374,21.9132,46.4848,,0.343
2018/11/15,12.8886,12.6955,33.2263,4.66,6.59,5.6897,5.94,11.2431,5.4678,23.5416,17.7472,13.23,10.5573,4.7379,11.3165,14.8896,5.7794,16.8267,20.7579,19.6374,15.2803,105.3257,8.77,1.42,4.6,5.92,7.3538,4.4514,3.46,15.1427,22.7823,46.6833,,0.353
2018/11/16,13.7461,12.935,34.916,5.13,6.85,5.7993,6.27,10.8703,5.4875,23.1723,17.6773,13.43,10.3876,4.936,11.3165,14.8995,5.9458,16.9163,20.7779,20.7755,15.1816,105.3456,9,1.49,4.9,6.04,7.4637,4.4909,3.46,15.4503,23.4092,47.2091,,0.355
2018/11/19,13.6644,12.7754,35.1247,5.64,6.84,5.889,6.21,11.8555,5.576,23.8509,17.7772,13.76,10.5673,4.9305,11.3365,15.3167,5.7732,16.6872,21.1039,20.8387,15.0274,105.9897,9.29,1.42,4.84,5.96,7.3738,4.5305,3.43,15.3809,22.8749,46.4054,,0.351
2018/11/20,13.3378,12.2963,33.3953,5.73,6.81,5.6598,5.96,11.3962,5.7628,23.4218,17.3178,13.24,10.2479,5.002,10.7967,14.4525,5.4713,16.1891,20.7646,20.1071,14.5771,100.5442,8.88,1.35,4.76,5.73,7.104,4.4019,3.3,14.7656,21.7921,44.937,,0.344
2018/11/21,13.2017,12.3961,33.5941,5.16,6.79,5.7495,5.88,11.2763,6.0382,23.0426,17.3677,13.42,10.1082,5.1671,11.4865,14.2738,5.5576,16.3385,21.0839,20.2516,14.6203,100.0926,9.03,1.37,4.8,5.82,7.194,4.4316,3.34,15.0038,21.5712,47.229,,0.345
2018/11/22,13.2561,12.3961,33.1766,5.05,6.6,5.7096,6.03,11.5226,5.9202,23.1723,17.4875,13.27,10.1282,5.0075,11.7064,14.4128,5.5453,16.3385,21.8424,20.0438,14.1638,98.2862,8.92,1.36,4.64,6.01,7.214,4.4909,3.36,14.9046,21.8562,46.9908,,0.348
2018/11/23,12.6437,11.7773,32.0535,4.55,6.07,5.4306,5.93,10.9835,5.4776,21.4958,16.2691,12.54,9.6492,4.6168,10.7367,13.1513,5.1756,15.4419,20.6914,19.1496,12.8436,95.5502,8.4,1.3,4.23,5.61,6.8243,4.2238,3.18,14.1703,20.8731,45.9292,,0.335
2018/11/26,12.6096,11.937,31.7653,4.65,6.12,5.4705,5.73,10.9635,5.4973,21.4958,16.0893,12.6,10.1781,4.6113,10.3768,12.9129,5.1756,15.3024,20.6382,18.5263,12.6709,92.7012,8.6,1.28,4.26,5.7,6.8343,4.3326,3.15,14.5771,20.2533,46.1375,,0.335
2018/11/27,12.7593,12.466,31.9442,4.6,6.22,5.5901,5.75,11.07,5.5071,21.8051,16.329,13.85,10.0983,4.6939,10.9666,13.0818,5.2495,15.7009,20.5251,18.8786,12.8621,93.6376,8.59,1.31,4.31,5.72,6.9642,4.4118,3.12,15.2122,20.4314,47.1297,,0.335
2018/11/28,12.8138,12.4859,32.9083,4.5,6.28,5.7096,5.8,11.1565,5.5858,22.1744,16.389,14.18,10.3178,4.7984,10.8966,13.648,5.305,16.9362,21.0706,19.6645,13.0534,96.1678,8.75,1.3,4.44,5.97,7.3339,4.5008,3.18,15.5992,21.2934,48.7768,,0.337
2018/11/29,12.3715,11.9769,32.5008,4.43,6.05,5.4705,5.61,10.8903,5.3793,21.3062,16.2491,14.2,10.0085,4.5563,10.2868,15.0088,5.0339,16.7868,20.6781,18.9418,12.6401,92.9403,8.35,1.3,4.27,5.7,7.2239,4.2832,3.05,15.0038,20.4599,47.6755,,0.334
2018/11/30,12.4259,11.8671,33.4152,4.47,5.95,5.62,5.67,11.0101,5.399,21.6255,15.9495,14.56,10.198,4.6058,10.6167,15.565,5.1201,17.1455,20.7247,19.276,12.8004,92.8406,9.05,1.3,4.46,6.27,7.7835,4.3722,3.06,15.4404,20.6522,49.9079,,0.334
2018/12/3,12.7253,12.5059,34.8166,4.66,6.27,5.7694,5.81,11.3163,5.6055,22.1145,16.5288,14.95,10.5972,4.7269,11.0166,15.9028,5.2557,17.7532,21.1904,19.818,13.1397,99.7273,9.22,1.34,4.54,6.32,7.8734,4.5997,3.16,15.6786,21.5356,50.5925,,0.338
2018/12/4,12.6777,12.436,34.5383,4.85,6.31,5.8192,5.81,11.5426,5.694,22.7831,16.7785,15.06,10.4774,4.7874,10.9866,15.5551,5.2803,17.7332,21.064,19.809,13.3063,99.8137,9.09,1.37,4.59,6.29,7.6736,4.6294,3.19,15.5,22.1198,50.8307,,0.336
2018/12/5,12.6232,12.1765,33.9817,4.37,6.39,5.7495,5.84,11.8688,5.6251,22.3041,16.6087,15.87,10.3477,4.7159,10.8767,15.2571,5.1448,17.8229,21.0307,19.5199,12.9855,98.2862,8.86,1.4,4.48,6.17,7.4637,4.5997,3.15,15.5992,22.7111,50.3941,,0.333
2018/12/6,12.3987,11.7873,32.6896,4.31,6.18,5.6598,5.66,12.2083,5.458,21.7552,18.2665,15.88,10.0484,4.6003,10.6267,14.9393,5.1571,17.5639,20.5583,19.1948,12.7881,93.1129,8.88,1.35,4.33,6.2,7.2339,4.4612,3.05,15.2221,22.2409,50.1262,,0.332
2018/12/7,12.6709,11.8571,32.7691,4.17,6.36,5.8491,5.68,13.1402,5.4678,21.9049,17.6773,15.49,10.1282,4.6003,10.7167,15.1379,5.1078,17.6137,20.4851,19.2399,12.893,93.1395,8.61,1.4,4.45,6.38,7.2739,4.4118,3.07,15.3015,23.2881,49.3225,,0.332
2018/12/10,12.6709,11.8172,32.3915,4.18,6.25,5.6797,5.5,13.1935,5.3203,21.366,16.8484,15.8,10.3777,4.4903,10.6767,15.3664,4.9476,17.4842,19.7932,18.7702,12.6771,93.1727,8.35,1.37,4.35,6.27,7.164,4.3722,3.01,14.8351,24.3994,49.392,,0.329
2018/12/11,12.7389,12.1366,31.2982,4.21,6.45,5.6399,5.59,13.3,5.3793,21.7652,16.8384,15.6,10.1781,4.5453,10.8667,15.1181,4.9846,17.544,19.8198,18.9057,12.7696,95.3709,8.81,1.33,4.4,6.9,7.214,4.4217,3.02,14.9443,23.9649,48.4692,,0.329
2018/12/12,12.5688,11.9869,31.3876,4.63,6.34,5.5901,5.65,13.513,5.3891,21.9049,17.0781,16.6,10.1082,4.5013,10.7767,15.5948,5.077,17.7731,19.7333,19.0141,13.0164,93.9098,8.64,1.32,4.51,6.73,7.164,4.3623,3.01,15.4206,23.8295,48.4891,,0.327
2018/12/13,12.6232,12.0567,32.2921,4.83,6.56,5.6,5.65,13.513,5.576,22.0846,16.8883,16.44,10.3178,4.5783,10.9766,15.4359,5.0524,17.8827,19.8331,19.5922,13.3865,97.7882,8.71,1.32,4.51,6.65,7.204,4.3821,3.05,15.2916,24.6203,48.9852,,0.326
2018/12/14,12.3646,11.7074,31.4771,4.61,6.34,5.61,5.46,13.9789,5.576,20.8371,15.9795,16.44,10.0284,4.3472,10.9366,14.2042,4.849,17.1455,19.068,19.1044,12.7079,96.2939,8.83,1.29,4.35,6.33,6.9742,4.2337,2.95,14.7557,24.549,47.4473,,0.323
2018/12/17,12.4395,11.6875,31.2683,4.65,6.36,5.5203,5.4,13.6927,5.3498,21.3461,16.0294,15.71,9.9885,4.3527,11.0066,14.7207,4.8552,17.3049,19.0281,18.6799,12.8436,93.2457,8.74,1.27,4.27,6.35,7.0641,4.1051,2.96,14.4977,23.6585,47.7449,,0.32
2018/12/18,12.2762,11.6375,30.3838,4.51,6.36,5.6797,5.32,13.6927,5.2711,21.6854,16.2591,15.91,9.6991,4.2537,11.7764,14.6413,4.8182,17.1455,18.9283,18.2463,12.7758,92.7078,8.52,1.28,4.21,6.29,6.9841,4.1843,2.94,14.3588,23.6372,47.8243,,0.311
2018/12/19,12.2149,11.4579,29.9763,4.85,5.72,5.61,5.21,13.6461,5.1924,21.2163,15.8696,15.54,9.6193,4.1656,10.9166,14.4525,4.7012,16.727,18.6422,17.9753,12.5969,91.7781,8.33,1.27,4.12,6.09,6.8942,4.0557,2.9,13.6344,23.0815,46.4947,,0.311
2018/12/20,12.1469,11.927,29.6682,4.88,5.74,5.61,5.26,13.8258,5.2121,21.5257,15.8796,15.9,9.769,4.2206,10.3968,15.1777,4.7381,16.9163,18.9483,18.2282,12.8128,92.0437,8.12,1.26,4.12,6.21,6.9142,4.0755,2.91,13.8527,23.4306,46.5443,,0.312
2018/12/21,12.1333,11.8771,29.9067,4.97,5.66,5.6399,5.35,13.8591,5.1728,21.0367,15.6399,15.92,9.9785,4.2977,10.1869,14.9393,4.7196,16.747,18.8019,18.3728,14.0959,92.9668,8.05,1.23,4.1,6.07,6.9342,4.1051,2.89,13.6939,23.2454,46.3261,,0.311
2018/12/24,12.2558,12.1965,30.1254,4.89,5.58,5.6797,5.3,13.6927,5.2514,21.406,16.0694,16.12,10.1282,4.3362,10.1869,14.8201,4.7874,17.0757,19.068,18.725,15.5086,94.8993,8.01,1.22,4.1,6.12,7.0341,4.1249,2.89,13.7237,23.6443,47.2885,,0.309
2018/12/25,12.1741,12.436,29.9464,5.15,5.48,5.5602,5.19,13.9457,5.1138,21.1864,15.9895,15.7,10.1781,4.3032,9.9169,14.3036,4.6827,16.5577,18.7354,19.267,17.057,94.9193,7.78,1.19,4.08,5.92,6.9542,4.1249,2.8,13.3863,23.4306,46.2268,,0.305
2018/12/26,12.0244,12.2364,29.6682,5.07,5.74,5.6797,5.33,13.9989,5.1826,21.2662,16.329,15.08,10.0384,4.2427,9.847,14.4128,4.6211,16.4381,18.7021,19.0141,15.9281,92.3957,7.7,1.19,4.07,5.92,7.0341,4.0458,2.77,13.0291,22.9604,46.3261,,0.302
2018/12/27,11.8202,12.2863,29.8371,4.56,5.49,5.5402,5.66,13.7659,5.0548,20.3781,15.7997,15.33,10.0484,4.0996,9.747,13.9758,4.4917,16.3783,18.396,18.716,14.5833,92.3094,7.27,1.15,4.05,5.72,6.9542,3.9864,2.76,12.8604,22.4261,46.3658,,0.304
2018/12/28,11.3371,11.917,30.175,4.33,5.42,5.4705,5.48,14.3451,5.1236,20.5577,15.7897,15.72,9.9186,4.1876,9.747,13.936,4.5225,16.0994,18.3095,18.6528,13.769,91.3796,7.48,1.2,4.06,5.76,6.8942,3.9469,2.71,12.8207,22.3549,47.0305,,0.304
2019/1/2,11.4936,12.1765,29.1314,4.34,5.45,5.5103,5.2,13.9523,5.1826,21.396,17.3677,15.91,10.1282,4.1931,9.777,13.9559,4.732,16.2986,18.5956,18.9238,13.8121,84.6059,7.65,1.19,4.03,5.82,6.9142,3.9864,2.67,12.6719,22.4546,45.8101,,0.295
2019/1/3,11.5004,11.6675,27.3921,4.19,5.36,5.5901,4.89,13.5196,5.2318,20.6575,16.8384,16.05,10.1382,4.1876,9.807,14.1347,4.6519,15.8703,18.7753,18.4179,12.819,84.2472,7.64,1.19,4.01,5.87,6.9142,4.0359,2.67,12.6818,22.7324,44.6691,,0.297
2019/1/4,11.759,11.8771,27.6903,4.33,5.55,5.9687,4.95,14.8443,5.3006,21.2563,17.2978,15.92,10.6072,4.3197,10.0269,14.681,4.8429,16.7569,19.2011,18.6076,13.0164,85.9008,7.82,1.22,4.07,6.17,7.134,4.2337,2.77,13.1085,23.0744,45.3636,,0.307
2019/1/7,11.9087,12.2164,28.6941,4.37,5.74,6.1481,5.1,14.9841,5.4678,21.6654,17.3777,16.16,10.5872,4.3967,10.2269,15.128,4.8798,16.9163,19.7599,19.0593,13.2878,88.3248,8.01,1.22,4.19,6.25,7.2939,4.6591,2.84,13.3863,23.7227,46.0979,,0.313
2019/1/8,11.8815,12.2564,28.4854,4.45,5.7,6.0584,5.11,14.4516,5.5465,21.5357,16.9682,17.55,10.6072,4.4077,10.1569,14.9591,4.849,17.2052,19.5271,19.1496,13.0657,86.3856,8.06,1.22,4.15,6.21,7.174,4.9361,2.85,13.4657,23.5161,48.4395,,0.313
2019/1/9,11.8271,12.3262,28.6941,4.54,5.73,5.9687,5.15,14.385,5.517,21.5557,16.9183,16.52,10.3577,4.4022,10.1269,14.9095,4.8306,16.8466,19.6934,19.0141,13.331,85.6817,8.19,1.22,4.19,6.15,7.174,4.9657,2.87,13.2871,23.3308,46.3558,,0.315
2019/1/10,11.7386,12.466,28.5848,4.38,5.7,5.9886,5.14,14.1653,5.5071,21.366,17.3078,16.33,9.9985,4.3747,10.0869,14.681,4.8059,16.8665,19.6335,18.8696,13.2446,85.0973,8.18,1.2,4.19,6.33,7.204,4.9262,2.84,13.1383,23.5517,45.7903,,0.312
2019/1/11,11.8815,12.5258,28.5351,4.34,5.8,6.0285,5.28,14.2851,5.6251,22.9528,17.2179,16.28,9.5794,4.6334,10.1869,15.1578,4.8614,16.9562,19.9063,19.1496,13.2754,87.7935,8.26,1.21,4.17,6.28,7.2939,4.8075,2.89,13.2772,23.2311,45.4827,,0.316
2019/1/14,11.6229,12.426,27.2033,4.36,5.69,5.9587,5.11,13.9257,5.5071,21.9149,16.8384,16.24,9.6093,4.5178,9.9969,14.9989,4.7751,16.9861,19.6668,18.8605,12.8621,86.711,8.27,1.17,4.2,6.21,7.2239,4.6393,2.88,13.1879,22.7965,43.7066,,0.314
2019/1/15,11.759,12.8153,28.9227,4.34,6.26,6.0883,5.13,14.1587,5.6645,22.0546,17.0281,16.47,9.5494,4.5838,10.1969,15.426,4.9106,17.6137,19.9595,19.1315,13.0719,86.5118,8.28,1.19,4.25,6.25,7.3738,4.7283,2.89,13.4955,23.0103,45.5422,,0.313
2019/1/16,11.7862,12.5258,28.4953,4.32,6.14,6.1182,4.89,13.9124,5.5268,21.8451,16.9782,16.12,9.5295,4.5178,10.2368,16.1511,4.849,17.6535,19.7001,19.3573,12.9547,87.1626,8.2,1.18,4.2,6.17,7.2839,4.5701,2.88,13.297,24.4066,46.6138,,0.314
2019/1/17,11.514,12.3362,28.6643,4.45,6.12,6.0385,4.82,13.8591,5.4776,21.4658,16.7285,15.54,9.1902,4.4628,10.0469,16.5981,4.8367,17.3447,19.5803,18.9509,12.7758,85.675,8.06,1.18,4.14,6.06,7.154,4.5701,2.91,13.0787,23.6657,45.3041,,0.314
2019/1/18,11.6365,12.446,29.7079,4.3,5.95,6.0385,4.88,13.9789,5.4973,21.5257,16.8184,15.99,9.28,4.4903,10.1269,16.012,4.7874,17.4742,19.6269,18.8334,12.603,87.6607,8,1.18,4.17,6.12,7.214,4.5206,2.87,13.1978,23.801,44.5599,,0.311
2019/1/21,11.8679,12.4759,30.1949,4.27,5.97,6.0484,4.89,14.4782,5.5071,21.5457,17.168,16.24,9.4197,4.4958,10.2069,15.9425,4.849,17.4045,19.4938,19.1857,12.7696,88.0592,8.35,1.21,4.17,6.35,7.2639,4.5701,2.86,13.3665,23.8153,45.5521,,0.309
2019/1/22,11.6433,12.1765,29.9365,4.27,5.84,5.9787,4.86,14.7045,5.4383,21.2662,16.8084,16.25,9.4097,4.4848,10.0869,15.2969,4.8983,17.3347,19.4406,19.0322,12.819,84.5793,8.17,1.18,4.07,6.23,7.2439,4.4711,3.15,13.2573,23.2952,46.0383,,0.326
2019/1/23,11.6161,12.2164,29.8172,4.37,5.89,5.9388,4.78,14.618,5.5071,21.2263,16.7285,16.4,9.1603,4.5233,10.0169,16.1412,5.0955,17.9126,19.3674,18.7883,12.9177,83.6097,8.1,1.19,4.07,6.47,7.184,4.5701,3.07,13.5749,23.1812,46.6039,,0.319
2019/1/24,11.725,12.3462,29.8968,4.29,5.96,6.0684,4.82,14.4449,5.6055,21.1964,17.158,16.91,9.3998,4.5948,10.1669,15.9028,5.0092,17.8129,19.221,19.1406,13.0657,83.53,8.12,1.18,4.1,6.51,7.2439,4.5701,3.1,13.4657,23.6087,47.1198,,0.325
2019/1/25,11.6229,12.2763,31.1093,4.25,5.75,6.1182,4.8,14.4116,5.4383,20.8571,16.6886,17.77,9.2501,4.5453,10.0469,15.2472,5.0462,18.0122,18.9216,18.8876,13.2816,82.5804,8.17,1.12,4.09,6.29,7.164,4.669,2.94,13.5352,23.7155,47.6259,,0.322
2019/1/28,11.6229,12.0368,31.3677,4.03,5.54,6.1481,4.73,14.5115,5.4875,20.6076,16.1593,17.67,8.4518,4.4958,9.887,14.9293,4.8798,17.265,18.5956,18.6076,12.1095,84.4598,8.23,1.06,3.93,6.19,7.0341,4.6393,2.89,13.4657,24.8554,46.4154,,0.323
2019/1/29,11.4528,11.8272,30.6521,3.86,5.57,5.879,4.47,14.1587,5.2908,20.0887,15.59,17.71,8.5117,4.3087,9.3171,14.085,4.6087,17.0757,18.1632,17.7224,12.0663,84.0148,7.87,1.01,3.87,5.93,6.9342,4.4514,2.69,13.039,24.3496,45.9887,,0.306
2019/1/30,11.8475,11.6375,30.6621,3.87,5.43,5.9089,4.49,14.152,5.2514,19.8392,15.4002,17.42,8.1724,4.2041,9.1372,13.6082,4.5594,16.6673,18.0966,17.5779,11.4865,86.6513,8.01,1.06,3.85,5.92,6.8842,4.392,2.61,13.0589,23.7227,45.4628,,0.302
2019/1/31,11.5685,11.6974,31.3777,3.73,5,5.6299,4.52,13.9723,5.1236,18.5618,14.781,17.29,8.1624,4.1766,9.0372,13.7076,4.4732,16.6573,18.0966,16.8914,10.4316,86.8704,7.65,1.02,3.78,5.8,6.8543,4.4711,2.41,12.8108,23.3095,45.7307,,0.288
2019/2/1,11.8134,11.9669,33.0176,3.99,5.17,5.8691,4.55,14.1986,5.2318,19.2504,15.2304,18.24,8.6214,4.3362,9.3371,14.244,4.6211,17.2152,18.569,17.4695,10.7092,88.1322,7.97,1.06,3.85,6,7.0041,4.5206,2.52,13.3268,24.143,48.0029,,0.295
2019/2/11,12.1741,12.3362,34.5383,4.1,5.38,6.0783,4.72,15.3502,5.34,19.7593,15.6998,18.89,9.0505,4.4903,9.637,14.6214,4.732,17.8528,18.9616,17.9753,11.0176,90.0448,8.2,1.1,3.98,6.18,7.164,4.6195,2.6,13.8825,24.8625,48.4097,,0.301
2019/2/12,12.2694,12.4061,34.9458,4.11,5.43,6.158,4.84,15.2836,5.4875,20.0687,16.0694,18.89,9.2002,4.5343,9.897,14.7207,4.8798,17.9425,19.2077,18.2282,11.2459,89.9717,8.57,1.09,4.05,6.25,7.2539,4.6986,2.7,13.8329,26.3728,48.2212,,0.307
