ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2017/8/31,5.85,28.1332,10.91,7.7154,9.7372,9.7441,6.4775,25.0861,11.6527,13.3362,13.97,9.46,25.2552,23.9464,9.8098,20.764,25.9323,8.657,149.3528,24.1796,37.2292,33.9288,22.138,22.6109,,,12.602,15.1,6.5613,6.5422,16.5234,6.5716,28.2615,,89.9475,20.0611,26.8631,67.8807,,,,,
2017/9/1,5.85,28.2529,10.53,7.9236,9.7318,9.784,6.4508,25.2959,11.568,13.7349,14.14,9.45,27.7765,24.982,9.8765,20.6758,27.587,8.8079,164.2871,24.2833,37.1176,33.6694,22.4023,22.6234,,,12.6119,15.13,6.6142,6.4726,16.863,6.5232,28.5198,,91.6956,20.0611,26.3622,69.9327,,,,,
2017/9/4,5.74,29.3204,10.96,8.1716,9.7808,10.0427,6.7622,27.0135,11.9328,15.1104,14.45,9.53,28.9582,25.46,10.8662,20.5287,30.3447,9.2214,180.7168,24.1036,37.3409,35.914,22.7166,22.5734,,,12.9092,15.35,6.8082,6.8802,16.8231,6.62,29.5033,,99.8341,20.0611,25.9604,69.9966,,,,,
2017/9/5,6.31,29.2505,11.18,8.2807,9.7536,10.3612,6.6822,26.5641,12.278,16.157,14.27,9.74,29.9817,25.1254,10.6109,20.715,30.6008,9.0967,189.4201,24.3316,38.6571,37.2807,24.9883,24.8339,,,12.8398,15.22,6.7994,6.9995,17.3026,6.8038,29.4139,,97.3748,20.0611,26.387,70.0676,,,,,
2017/9/6,6.94,30.0287,11.12,8.2807,9.7209,10.3712,6.7266,26.8637,12.5255,17.7717,14.99,9.92,32.9773,25.4441,11.0586,21.1659,33.6638,10.009,208.3622,25.2713,39.1976,36.9017,26.6313,27.3192,,,12.7606,15.12,6.9758,6.9896,17.8121,6.7845,29.9801,,97.4439,20.0611,25.762,73.1208,,,,,
2017/9/7,6.72,29.49,11.09,8.0526,9.9659,10.2617,6.6377,27.1134,12.278,16.8647,14.72,9.84,31.1633,24.3846,10.8308,21.2444,31.891,11.0132,195.4018,24.9086,39.6795,36.8618,24.7954,30.0542,,,13.0677,14.71,7.2845,6.8802,17.5124,6.7555,30.6754,,96.8315,20.0611,25.7124,75.7977,,,,,
2017/9/8,6.52,29.071,11.14,8.1121,10.015,10.3712,6.6733,26.7139,12.3627,16.7451,14.57,10.06,30.248,24.4563,10.7169,21.0581,31.0637,10.4881,189.4201,25.216,38.9274,35.7145,24.4168,32.015,,,12.8893,14.71,7.3197,6.7907,17.3825,7.0264,30.4867,,95.1327,20.0611,26.1886,77.4734,,,,,
2017/9/11,6.53,29.1907,11.38,8.1517,10.015,10.4906,6.691,27.8624,12.3562,16.6554,14.85,10.05,30.2896,24.6156,10.7601,21.0483,31.1917,10.37,189.4201,25.5615,39.9556,35.9938,25.4098,30.535,,,12.7804,14.78,7.2139,7.0393,17.4425,7.0555,29.9205,,95.9031,20.0611,27.0467,77.6794,,,,,
2017/9/12,7.18,29.5997,11.03,8.122,9.9115,10.3314,6.8245,27.8424,11.8676,16.7849,14.57,9.72,30.9303,24.528,10.5127,21.1169,33.063,11.407,193.2085,24.4284,37.9813,36.3729,25.0169,32.4833,,,12.5921,14.46,7.4873,7.0592,17.3725,6.9006,30.4867,,95.3401,20.0611,26.0051,79.5184,,,,,
2017/9/13,7.18,29.0909,10.91,7.9236,9.9877,10.2617,6.6466,27.8125,12.278,16.147,14.56,10.03,29.4325,24.1058,10.5245,20.6856,32.1274,10.8885,190.8458,24.6598,39.3269,36.7919,24.5383,30.1292,,,12.6318,14.54,7.7078,6.9995,16.913,6.8522,29.7715,,92.3376,20.0611,27.4782,87.4709,,,,,
2017/9/14,7.21,29.0211,11.02,7.9831,9.9006,10.411,6.5487,28.9409,12.1673,16.2467,14.3,10.01,29.1412,24.1376,11.1096,20.3032,33.2107,11.1051,200.4863,24.9431,38.757,35.2057,24.0025,30.3352,,,12.2454,14.45,7.5931,6.9995,17.0429,6.9006,29.2847,,92.5845,20.0611,27.6369,88.3372,,,,,
2017/9/15,7.32,28.5921,10.86,7.8939,9.9006,10.1323,6.4508,28.5115,12.0956,16.3065,14.06,9.89,28.5338,24.2731,10.9015,20.2738,33.9888,10.4684,198.8911,24.4387,37.5348,33.9188,23.6096,27.9998,,,12.2751,14.21,7.6549,6.8802,16.9529,6.8135,29.5033,,91.4685,20.0611,27.6518,82.3586,,,,,
2017/9/18,7.72,30.747,10.91,8.2013,10.1184,10.6001,6.6288,28.9509,12.3431,16.6155,14.69,10.03,29.5074,25.7388,11.035,20.9307,35.9389,11.1707,218.7803,25.8068,40.1907,34.2979,24.7811,30.7973,,,12.8993,14.54,7.699,7.5662,17.6622,7.0555,30.6754,,94.1549,20.0611,27.1657,90.5951,,,,,
2017/9/19,7.37,31.0962,11.16,8.0625,10.2872,10.411,6.4597,29.2106,13.0336,15.9975,14.72,9.98,30.5891,25.0617,10.9015,20.6856,34.9639,11.0329,214.6429,27.0678,41.8359,34.4874,24.9454,33.395,,,12.7506,14.32,7.5138,8.133,17.2826,7.1329,30.298,,94.1747,20.0611,28.0833,87.9893,,,,,
2017/9/20,7.65,34.2088,11.89,8.598,10.8917,11.4561,7.1092,30.7185,13.4569,17.0142,15.5,10.46,31.5378,27.5711,11.3845,22.3424,35.3086,11.7351,218.7304,27.852,44.0863,37.9392,26.7742,33.395,,,13.563,15.13,7.9283,8.9482,17.2826,7.7814,33.3278,,100.6341,20.0611,28.361,93.2791,,,,,
