ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2017/7/6,26.288,9.4,15.118,14.0681,14.48,16.19,11.0945,6.72,8.55,5.4405,21.2713,23.6304,10.4098,14.0758,11.3187,5.9532,6.2931,17.966,8.2672,5.2755,7.1666,10.9674,21.81,37.6945,12.1519,21.6065,22.9742,,7.9865,5.7404,12.79,24.7966,17.1543,,,4.64,12.62,24.3174,24.4003,,
2017/7/7,26.1494,9.45,15.0508,13.9189,14.33,16.14,11.0575,6.51,8.53,5.4898,21.3637,22.9385,10.3301,13.9705,11.3187,5.8642,6.3223,17.8094,8.2672,5.2361,7.1467,10.9974,21.81,38.5957,12.5241,21.297,23.2207,,7.8176,5.7404,12.79,23.9425,17.5444,,,4.65,13.13,24.9587,24.4003,,
2017/7/10,26.1692,9.5,15.1564,13.5647,14.2,15.8,11.0483,6.62,8.47,5.4898,21.1502,22.0787,10.0708,13.9705,11.1063,5.7159,6.3223,18.0442,8.2672,5.246,7.0574,10.7778,21.81,37.7925,12.9258,20.1787,22.9052,,7.5395,5.7404,12.79,25.715,16.7837,,,4.53,12.99,23.9671,24.4003,,
2017/7/11,27.2382,9.58,14.5901,13.7884,14.31,15.61,10.7984,6.46,8.24,5.5686,21.4617,22.3258,10.001,13.5013,11.0577,5.6664,6.2444,18.2987,8.2672,5.1869,7.0376,10.7279,21.81,37.4855,12.8278,19.5796,22.422,,7.172,5.7404,12.79,23.97,16.4814,,,4.59,12.77,23.6119,22.3445,,
2017/7/12,26.5651,9.46,14.4461,13.5647,13.83,15.21,10.7984,6.2,8.15,5.3814,21.6579,22.5828,9.6121,13.2332,11.1063,5.7258,6.3418,18.0051,8.2672,5.1574,6.9482,10.7179,21.81,37.8251,12.9992,19.4299,22.2051,,7.4402,5.7404,12.79,26.3671,16.4619,,,4.52,12.84,24.0214,23.4423,,
2017/7/13,26.0802,9.72,14.5901,13.7511,13.79,15.23,10.7984,6.18,8.23,5.3715,22.0098,22.5235,9.672,13.8747,11.1366,5.6466,6.3807,17.144,8.2672,5.1475,6.9284,10.7279,21.81,38.3998,12.9992,19.4798,21.9685,,7.1422,5.7404,12.79,25.9997,16.1694,,,4.56,13.55,23.9622,22.574,,
2017/7/14,26.0505,9.75,14.043,13.7977,13.67,16.02,10.8632,6.18,8.23,5.3321,22.0387,21.7723,9.4227,13.6449,11.5372,5.6664,6.3661,15.4316,8.2672,5.1771,6.9184,10.678,21.81,38.6088,13.4939,19.1503,21.8896,,7.0826,5.7404,12.79,25.7609,15.9255,,,4.44,13.19,23.7106,21.8255,,
2017/7/17,24.9221,9.06,13.6302,13.5647,12.31,16.01,10.3358,5.61,7.41,5.1054,21.5194,19.9736,9.3629,12.764,10.8332,5.2313,6.0984,13.8855,8.2672,4.9704,6.5512,9.6102,21.81,35.9835,12.3184,17.5328,19.7006,,6.3872,5.7404,12.79,23.1894,14.3359,,,4.12,12.22,21.3375,19.64,,
2017/7/18,24.7935,9.17,13.7262,13.4528,12.37,16.43,10.2618,5.57,7.48,5.1547,20.481,20.0626,9.6221,12.7544,10.9606,5.3302,6.0303,13.2103,8.2672,5.0097,6.581,9.1212,21.81,35.7223,12.4752,18.0121,19.4344,,6.5859,5.7404,12.79,24.6129,14.4042,,,4.16,12.43,21.3918,19.8795,,
2017/7/19,25.3576,9.48,14.3405,13.7511,12.6,16.44,10.3728,5.68,7.92,5.3222,21.2194,22.0688,9.4526,12.8501,11.173,5.3796,6.2104,12.4177,8.2672,5.0393,6.6504,8.9216,21.81,36.0488,12.3331,18.3416,19.6612,,6.6753,5.7404,12.79,24.2088,14.4432,,,4.25,12.76,21.4757,19.7897,,
2017/7/20,26.0703,9.42,14.2445,13.6579,12.64,15.99,10.3728,5.65,7.95,5.2828,21.8771,21.9898,9.7118,12.5916,11.2459,5.3599,6.113,12.4764,8.2672,5.0196,6.7596,8.9117,21.81,35.7288,12.4017,18.1718,19.4837,,6.725,5.7404,12.79,24.218,14.3164,,,4.22,13,21.4263,20.0092,,
2017/7/21,25.3378,9.51,14.4365,13.3036,13.35,15.53,10.4653,5.64,7.87,5.815,21.7213,22.2665,10.3001,13.0991,11.082,5.5873,6.2444,12.2024,8.2672,4.9901,6.6604,8.8119,21.81,35.7353,12.5584,18.0021,19.0597,,6.7449,5.7404,12.79,24.5762,13.9653,,,4.19,12.77,21.2783,19.9593,,
2017/7/24,25.1201,9.72,14.9356,13.4621,14.12,15.79,10.9742,5.61,7.91,6.3965,22.0329,22.2764,10.4996,13.0895,10.9849,6.151,6.2931,11.9284,8.2672,5.0097,6.6901,8.7221,21.81,34.8015,12.8817,18.2317,19.109,,6.8145,5.7404,12.79,26.4681,14.0336,,,4.25,12.96,21.2734,20.2787,,
2017/7/25,24.6252,9.62,14.7533,13.2663,14.13,15.45,11.0483,5.57,7.82,6.7218,21.5771,23.8774,10.35,13.3098,10.8271,6.2499,6.3126,11.9577,8.2672,4.9901,6.6405,8.762,21.81,34.6513,12.8572,18.3116,19.1583,,6.6752,5.7404,12.79,26.8997,14.1409,,,4.27,12.89,21.3573,19.8691,,
2017/7/26,24.843,9.56,14.1773,13.1731,13.71,15.44,11.0298,5.54,7.71,6.6725,21.1156,23.3438,10.49,13.147,10.9606,6.2301,6.2834,11.6446,8.2672,4.9999,6.6107,8.6622,21.81,34.488,13.347,17.8823,18.9611,,6.5956,5.7404,12.79,26.0732,13.8776,,,4.24,12.94,21.2043,20.0589,,
2017/7/27,25.2587,9.69,14.3309,13.1731,13.57,15.53,11.1501,5.66,7.88,6.9287,20.9136,22.4938,10.98,13.1374,10.9545,6.418,6.298,11.8207,8.2672,5.0688,6.7894,8.8318,21.81,35.3304,13.6115,18.2417,19.4837,,6.8046,5.7404,12.79,28.6814,14.3944,,,4.28,12.8,22.5512,20.4086,,
2017/7/28,24.7242,9.56,14.2157,13.2757,13.51,15.36,11.1501,5.69,7.81,6.9879,21.2887,21.9601,10.7,13.7694,11.3369,6.418,6.4391,11.6055,8.2672,5.0393,6.839,8.742,21.81,34.9451,13.2197,19.1204,19.2668,,6.6951,5.7404,12.79,28.1763,14.2189,,,4.28,12.59,22.4328,19.989,,
2017/7/31,24.7242,9.65,14.6861,13.0706,13.57,15.23,11.1593,5.82,7.83,7.3033,21.1213,21.8909,10.29,14.3343,11.2034,6.7344,6.4148,11.5076,8.2672,5.0491,6.9582,8.762,21.81,35.1215,13.5429,18.8508,19.4147,,6.6852,5.7404,12.79,28.8375,14.1311,,,4.3,12.54,22.4722,19.8092,,
2017/8/1,24.7242,9.62,14.9548,12.9214,13.42,15.38,11.0298,5.83,7.72,7.2244,20.7175,21.5549,10.17,14.3631,11.167,6.507,6.3369,12.6623,8.2672,5.0688,6.8887,9.0514,21.81,35.0823,13.4401,18.6111,19.3358,,6.9239,5.7404,12.79,27.9559,14.3164,,,4.33,12.58,22.3193,21.1378,,
2017/8/2,24.7242,9.4,14.974,12.6604,12.92,14.79,11.6405,5.99,7.51,7.0372,20.4867,20.9817,9.43,14.3343,11.0152,6.5367,6.1519,13.9246,8.2672,5.0688,6.8787,8.9915,21.81,34.6774,13.1756,18.1419,19.1287,,7.1627,5.7404,12.79,29.3518,13.9556,,,4.28,12.6,21.9345,22.4864,,
2017/8/3,24.7242,9.38,14.7341,12.4925,13.03,14.73,11.4554,5.89,7.62,7.0963,20.406,23.0769,9.2,14.3631,11.0395,6.9223,6.1617,15.3141,8.2672,5.1771,6.9383,9.3108,21.81,34.7492,13.3029,18.1818,19.3654,,7.2124,5.7404,12.79,28.36,14.0824,,,4.27,12.55,21.9444,22.4364,,
2017/8/4,24.7242,9.53,14.2829,12.1476,13.05,14.47,11.3999,5.82,7.83,6.7612,19.9848,22.2566,9.31,14.4971,10.8028,6.5367,6.1081,15.0401,8.2672,5.1574,6.849,9.1412,21.81,34.2333,13.1805,18.1319,19.2076,,7.0234,5.7404,12.79,26.8079,13.9751,,,4.23,12.55,21.7815,21.6872,,
2017/8/7,24.7242,9.72,14.3405,12.2408,13.05,15.2,11.3814,5.89,7.75,6.8696,19.6963,22.138,9.27,14.8227,10.6511,6.6158,6.1812,15.0304,8.2672,5.1475,6.9085,9.0514,21.81,34.5533,13.3568,18.1818,19.1484,,7.0831,5.7404,12.79,27.0742,14.0238,,,4.25,12.37,21.673,22.3565,,
2017/8/8,24.7242,9.72,14.9548,12.3061,13.27,15.19,11.1963,5.87,7.73,6.7218,19.9906,21.7921,8.68,14.8227,10.6268,6.3685,6.1081,14.8542,8.2672,5.1082,7.107,9.1013,21.81,34.2986,13.4499,18.3317,20.4796,,7.1627,5.7404,12.79,28.4426,14.0433,,,4.26,12.36,21.4461,22.6662,,
2017/8/9,24.7242,9.72,15.166,12.1383,13.15,15.29,11.0853,5.86,7.77,6.8795,20.8213,22.2863,8.43,14.5546,10.5722,6.3883,6.2104,15.6175,8.2672,5.0885,7.0078,9.221,21.81,34.6121,13.3519,18.2318,19.9767,,7.3219,5.7404,12.79,27.9467,14.1799,,,4.4,13.13,21.3178,22.9659,,
2017/8/10,24.7242,10.2,14.974,12.0544,12.89,14.84,10.9928,5.76,7.7,6.4754,20.7117,22.563,8.59,14.3822,10.3537,6.1905,6.225,15.3435,8.2672,5.0589,7.0376,8.9316,21.81,33.959,13.1266,17.8422,19.5231,,7.103,5.7404,12.79,27.2487,14.0433,,,4.3,13.27,20.7011,22.1767,,
2017/8/11,24.7242,9.8,15.5308,12.1662,12.62,14.49,10.6411,5.68,7.68,6.1008,20.481,21.8909,8.34,14.1428,10.4508,6.1213,6.2298,16.0285,8.2672,5.0294,6.9482,8.7819,21.81,33.4823,13.4107,17.7323,19.3555,,7.4114,5.7404,12.79,27.9375,14.0726,,,4.19,12.56,20.8688,23.0758,,
2017/8/14,27.1986,10.13,16.913,12.2781,12.97,14.67,11.002,5.89,7.69,6.1698,21.2829,21.97,8.51,14.5737,10.7603,6.3092,6.3223,16.5177,8.2672,5.0589,7.1269,9.1212,21.81,34.0896,13.6115,18.002,19.7598,,7.8392,5.7404,12.79,29.4804,14.4627,,,4.24,12.83,21.5595,23.9848,,
2017/8/15,26.931,10.44,16.7402,12.2874,13.15,14.95,11.0945,5.96,7.72,6.2093,20.6425,22.4345,8.56,14.6886,10.6996,6.2499,6.3369,16.2731,8.2672,5.0393,7.0673,9.0713,21.81,34.0178,14.1552,18.0919,19.888,,7.7098,5.7404,12.79,29.361,14.5992,,,4.33,12.89,21.5497,23.765,,
2017/8/16,27.2085,10.32,16.529,12.2968,13.53,15.02,11.0113,6.03,7.77,6.1008,20.1636,22.0293,8.63,14.5546,10.821,6.2202,6.3807,15.9502,8.2672,5.0688,7.1269,9.0913,21.81,34.9321,14.0719,18.4615,20.381,,7.6501,5.7404,12.79,28.7824,14.9308,,,4.42,12.87,21.9,23.7251,,
2017/8/17,27.2085,10.28,16.7306,12.5298,13.81,15.07,10.9187,6.01,7.97,6.16,20.2098,22.059,8.71,14.6886,10.8574,6.3982,6.4099,16.1361,8.2672,5.118,7.2162,9.3807,21.81,34.7035,14.0768,18.4116,20.4105,,7.7397,5.7404,12.79,30.3529,14.8625,,,4.42,12.85,22.1812,24.6641,,
2017/8/18,27.2581,10.23,16.2219,12.3993,14.54,14.9,11.3351,5.97,8.06,6.1008,20.6656,21.9502,8.83,14.8801,10.6693,6.2598,6.4975,16.097,8.2672,5.0786,6.978,9.241,21.81,34.697,13.8613,18.7013,20.2528,,7.5507,5.7404,12.79,29.2141,14.531,,,4.4,12.82,21.7914,24.4543,,
2017/8/21,27.7437,10.05,16.481,12.4459,14.32,15.27,11.3721,6.01,7.99,6.2093,20.7694,21.5747,8.78,14.7844,10.6754,6.5268,6.4829,15.7545,8.2672,5.0983,6.9582,9.3208,21.81,34.808,13.9054,19.6004,21.0515,,7.6501,5.7404,12.79,29.2508,14.804,,,4.47,12.68,22.5216,24.1746,,
2017/8/22,26.3858,9.9,15.8475,12.7349,13.87,15.64,11.3721,5.93,7.87,6.2783,20.4233,21.4956,8.62,14.6886,10.7057,6.507,6.4002,15.2261,8.2672,5.0393,7.2361,9.1611,21.81,34.7427,14.1405,19.1209,20.7162,,7.4412,5.7404,12.79,27.8916,14.6675,,,4.4,12.72,21.8654,23.7351,,
2017/8/23,26.4552,9.85,15.8379,12.6137,13.7,15.34,11.2148,5.94,7.9,6.0614,20.5098,21.0311,8.63,14.7269,10.639,6.4576,6.371,15.4022,8.2672,5.1278,7.5835,9.1013,21.81,34.6121,13.9299,18.6314,20.4796,,7.3219,5.7404,12.79,28.0202,15.0088,,,4.33,12.61,21.9551,22.796,,
2017/8/24,26.2569,9.77,15.6555,12.2968,13.85,15.1,11.2611,5.88,8.16,5.9431,20.3136,21.041,8.45,14.8706,10.5965,6.24,6.4829,15.1771,8.2672,5.0294,7.2857,8.9815,21.81,34.5533,13.5478,18.8312,20.2824,,7.3219,5.7404,12.79,27.2763,14.6285,,,4.36,12.45,21.7707,22.5963,,
2017/8/25,26.4354,9.8,16.0203,12.3807,13.77,15.25,11.4924,5.91,8.11,6.0516,20.4233,21.0509,8.66,15.7228,10.6208,6.2894,6.4926,14.9325,8.2672,5.0589,7.4147,9.0115,21.81,34.7557,13.9592,18.8012,20.7359,,8.058,5.7404,12.79,27.2212,15.1941,,,4.39,12.49,22.299,22.7861,,
2017/8/28,26.1776,9.94,16.2123,12.3527,13.9,15.29,11.7423,5.96,8.14,6.0811,20.3021,21.0805,8.73,15.5504,10.7968,6.2795,6.5121,14.9912,8.2672,5.0786,7.385,9.0913,21.81,35.7353,14.8948,19.011,20.9331,,7.8889,5.7404,12.79,27.8181,16.1986,,,4.43,12.57,23.0766,23.1357,,
2017/8/29,24.8098,9.87,16.2987,12.2129,14.08,15.31,11.7608,5.91,8.11,6.0319,20.6021,21.97,8.66,15.5504,11.0152,6.2499,6.6679,16.4884,8.2672,5.0589,7.2956,9.0115,21.81,36.6366,14.9535,19.2807,21.2782,,8.2371,5.7404,12.79,27.6895,16.0036,,,4.38,12.52,23.1364,25.4533,,
2017/8/30,25.008,9.78,16.1259,12.1942,13.9,15.14,11.7052,5.92,8.11,6.1501,20.6079,21.5945,8.57,15.5408,11.1002,6.2697,6.5851,17.007,8.2672,5.0393,7.3353,9.0214,21.81,35.0692,15.0368,18.8711,21.0317,,8.1973,5.7404,12.79,27.2303,15.7793,,,4.39,12.53,22.9121,26.3223,,
2017/8/31,24.7305,9.8,16.1259,12.2968,13.95,15.25,11.733,5.93,8.01,6.1107,20.4348,21.4067,8.6,15.5121,10.9849,6.2004,6.6289,17.1342,8.2672,5.0589,7.3651,9.1711,21.81,35.0823,16.5405,19.021,21.3374,,8.2769,5.7404,12.79,26.6701,16.1401,,,4.42,12.48,23.4055,25.8229,,
2017/9/1,24.7305,9.83,16.4138,12.1756,13.91,15.42,11.8996,5.94,8.03,6.7218,20.4463,21.2881,8.52,15.4068,10.9667,6.4872,6.6095,17.3006,8.2672,5.118,7.4048,9.0713,21.81,35.1737,16.4964,19.0809,21.1895,,8.4659,6.3194,12.79,27.9651,16.0133,,,4.45,12.39,23.4604,25.6031,,
2017/9/4,24.1358,9.8,16.2603,12.2688,13.85,15.45,12.0569,5.94,8.11,6.7021,20.2733,21.3573,8.66,15.1004,10.8453,6.5861,6.4683,16.9385,8.2672,5.2952,7.4247,9.0514,21.81,34.9386,16.9617,18.8511,20.874,,8.3863,6.9484,12.79,27.8365,15.7793,,,4.42,12.51,23.5102,25.2834,,
2017/9/5,24.3439,9.82,15.7515,12.1569,13.91,15.28,12.1587,5.95,8.05,6.5444,19.8521,21.1201,8.25,15.1674,11.0881,6.5564,6.5024,17.5158,8.2672,5.3247,7.4147,9.0614,21.81,35.2064,17.6474,18.7812,20.8444,,8.2968,7.6472,12.79,28.1487,16.0036,,,4.4,12.43,23.5551,25.5532,,
2017/9/6,24.225,9.74,15.8187,12.1476,13.89,15.22,12.0846,5.91,8.01,6.5444,19.6963,21.0114,7.93,15.177,10.8514,6.5268,6.4148,16.9091,8.2672,5.2263,7.2956,9.0614,21.81,35.5068,18.9062,18.6713,20.7162,,8.3266,8.4159,12.79,27.2579,15.711,,,4.54,12.47,23.2809,25.2834,,
2017/9/7,24.0168,9.88,15.8187,12.1476,14.05,15.23,11.8626,5.97,8.01,6.7316,20.0425,21.1398,7.99,15.1004,10.6936,6.8531,6.6192,16.6058,8.2672,5.1672,7.2262,9.1113,21.81,35.4284,18.5585,19.1209,21.3768,,8.4659,9.0648,12.79,27.2579,15.6037,,,4.45,12.38,23.4753,25.3534,,
2017/9/8,25.9794,9.77,15.8187,12.0544,14.78,15.19,12.2419,6.04,7.97,6.9682,20.1233,20.8631,7.91,15.244,10.7118,7.2981,6.5997,15.9893,8.2672,5.1869,7.1765,9.0214,21.81,35.2325,18.9306,18.9111,21.2585,,8.1774,8.5657,12.79,26.413,15.6232,,,4.41,12.08,23.57,24.714,,
2017/9/11,25.3252,9.78,15.2716,11.9798,14.26,15.34,12.2697,6.02,7.98,6.84,20.5156,20.8631,8.02,15.3302,10.6208,7.0806,6.5024,16.0578,8.2672,5.1672,7.3254,9.0015,21.81,35.6635,18.2059,19.2907,21.6726,,8.3664,8.975,12.79,25.8528,15.8865,,,4.44,12.17,24.0784,24.764,,
2017/9/12,24.5323,9.73,14.9932,12.0078,14.14,15.4,12.2974,5.97,8.1,6.7415,20.6021,20.3393,8.02,15.0812,10.5236,6.774,6.444,16.5471,8.2672,5.1967,7.3056,8.9815,21.81,35.448,16.3843,18.9011,21.4754,,8.6052,8.8851,12.79,26.0915,15.5355,,,4.52,12.21,23.3308,24.8839,,
2017/9/13,24.5818,9.73,15.2236,12.0078,14.24,16.94,12.5103,5.96,8.1,7.1456,20.7117,20.3492,8.01,15.0812,10.6511,6.9718,6.4975,16.3905,8.2672,5.1869,7.2559,8.9915,21.81,35.3827,16.6487,19.0509,21.6825,,8.5355,8.6256,12.79,26.1558,15.4867,,,4.86,12.69,23.5152,24.9038,,
2017/9/14,24.5719,9.78,15.2812,11.9891,14.25,16.45,12.2974,5.98,8.28,7.4905,21.1906,20.5567,7.92,14.9759,10.906,7.2981,6.7311,16.5079,8.2672,5.1278,7.2758,8.9715,21.81,35.4023,18.3136,18.961,22.1558,,8.3963,9.0648,12.79,25.2558,15.5159,,,4.7,12.75,23.2759,25.8928,,
2017/9/15,24.4232,9.71,15.1372,12.2035,14.49,16.58,12.7694,5.91,8.15,7.6482,20.9367,19.944,7.8,14.8418,10.6875,7.1795,6.7749,16.9776,8.2672,5.1278,7.2162,8.8917,21.81,35.3957,18.108,18.5614,22.6784,,8.2868,8.1564,12.79,25.3476,15.3599,,,4.62,12.52,23.271,25.9228,,
2017/9/18,24.6611,9.75,14.8684,12.2501,14.34,16.65,12.7046,5.94,8.12,7.3723,21.1733,19.8946,7.83,14.8514,10.6875,7.13,6.7993,16.0382,8.2672,5.1672,7.3453,8.8917,21.81,35.3892,17.8142,18.6414,24.2955,,8.1973,8.2562,12.79,24.8609,15.4769,,,4.65,12.58,23.266,24.0148,,
2017/9/19,24.2349,9.73,15.262,12.0171,14.13,16.26,12.464,5.91,8.08,7.1456,21.5137,19.5684,7.98,14.7556,10.5358,6.9718,6.8236,15.7349,8.2672,5.1672,7.3651,8.8318,21.81,35.5133,18.578,18.3816,23.9996,,8.2072,8.2063,12.79,24.3007,15.3892,,,4.75,12.36,23.4155,23.5553,,
2017/9/20,24.2151,9.83,15.3772,12.0357,14.2,16.35,12.5843,6,8.14,7.5102,21.8656,19.4202,7.97,14.6982,10.554,7.1498,6.7214,16.048,8.2672,5.1771,7.4247,8.8518,21.81,35.7876,19.195,18.4116,23.9701,,8.2669,8.1663,12.79,24.5854,15.5452,,,4.75,12.38,23.6049,24.0947,,
2017/9/21,24.3043,9.87,14.9836,11.8959,14.21,16.04,12.1309,6.04,7.96,7.1062,22.154,19.1336,7.9,14.5258,10.4144,7.1498,6.6971,15.6958,9.0949,5.1278,7.4147,8.8518,21.81,35.5982,18.4507,18.6913,23.2996,,7.8292,8.1763,12.79,23.5935,15.7012,,,4.74,12.28,23.4105,23.3055,,
2017/9/22,24.1853,9.86,14.7533,11.6815,13.9,16.03,12.1587,5.97,7.99,6.8893,22.4425,18.6197,7.86,14.5833,10.5479,7.1498,6.8041,15.0891,10.0024,5.0688,7.6629,8.7819,21.81,35.8072,17.8142,18.3516,23.0827,,7.6004,7.9068,12.79,23.4741,15.633,,,4.99,12.21,23.58,23.2256,,
2017/9/25,23.6897,9.54,14.7725,11.6535,13.53,15.84,11.844,5.97,7.88,6.5049,23.2617,17.918,7.69,15.2823,10.4083,7.1498,6.7019,14.8738,10.3215,5.0196,7.4743,8.732,21.81,36.2055,16.7858,18.032,22.3924,,7.4611,7.4675,12.79,23.869,15.2721,,,5.07,12.14,23.4055,23.2855,,
2017/9/26,23.7888,9.3,15.2428,11.812,13.64,16.03,11.9828,5.84,7.89,6.5739,22.506,19.2917,7.68,15.2727,10.4205,7.1498,6.7798,15.2456,9.8229,5.0589,8.2188,8.5624,21.81,36.1794,16.4137,17.992,22.5601,,7.5706,7.5174,11.95,24.3925,14.7455,,,4.94,12.18,22.6878,23.9648,,
2017/9/27,23.8483,9.34,15.4828,11.756,13.69,15.97,12.0199,5.83,7.88,6.7119,21.9406,18.9161,7.85,15.7706,10.469,7.1498,6.7993,15.3337,9.9226,5.3148,8.2188,8.6023,21.81,36.5125,16.9425,18.032,22.7277,,7.6402,7.5574,11.45,24.1262,14.7845,,,4.94,12.19,23.58,23.7251,,
2017/9/28,23.8087,9.28,16.2123,11.5882,13.52,15.68,11.9181,5.78,7.9,6.6626,22.356,18.1255,7.75,16.192,10.3659,7.1498,6.9112,15.1869,9.8727,5.3641,8.2188,8.5524,21.81,36.5059,16.1395,17.7023,22.0966,,7.5905,7.5574,11.3,23.7313,14.7455,,,4.82,12.05,23.575,21.887,,
2017/9/29,23.9871,9.33,16.5002,11.5509,13.56,15.75,12.0199,5.87,8.04,6.5936,22.2521,18.0761,7.83,16.192,10.4994,7.1498,6.9599,15.5588,10.2916,5.3247,8.2188,8.7919,21.81,37.897,16.1885,17.8521,22.6192,,7.7695,7.3277,11.15,24.4843,14.8918,,,4.77,12.11,23.8242,22.3066,,
2017/10/9,24.2547,9.45,17.6521,11.5603,13.74,15.94,12.4918,5.91,8.04,6.6823,22.2117,18.2737,7.85,16.192,10.8028,7.1498,7.4125,15.5685,10.7204,5.2755,8.2188,8.8119,21.81,38.0276,16.59,18.0619,23.0827,,7.7795,7.4575,11.63,24.5854,15.0088,,,4.81,12.27,23.8092,22.1867,,
2017/10/10,24.3737,9.51,17.7673,11.6628,13.97,16.26,12.6398,6.13,8.03,6.7908,22.206,18.847,8.64,16.3739,10.8696,7.1498,7.5537,15.2358,10.7703,5.2952,8.2188,8.8717,21.81,38.2692,16.7173,18.3217,23.2601,,7.7496,7.5673,12.79,24.5578,15.2819,,,4.89,12.28,24.2827,21.8371,,
2017/10/11,24.4827,9.54,17.3929,11.9518,14.02,16.1,12.5288,6.08,8.06,6.7612,22.9617,18.9557,8.76,16.0387,10.9485,7.1498,7.4368,14.7368,11.1592,5.2558,8.2188,8.8518,21.81,38.661,16.3745,18.4216,23.339,,7.6899,7.6472,12.73,23.6394,15.2429,,,4.8,12.27,23.9139,21.2477,,
2017/10/12,24.3043,9.47,18.5256,11.756,13.76,16.04,12.4362,6.04,8.14,6.2585,22.9502,18.7976,8.6,15.9621,10.8939,6.6158,7.5537,14.8249,10.8002,5.2066,8.2188,8.9216,21.81,38.3345,16.1689,18.6913,22.7967,,7.5308,7.4276,12.51,23.8047,15.1259,,,4.7,12.29,23.899,21.5074,,
