ÈÕÆÚ,000150.SZ,000503.SZ,000509.SZ,000516.SZ,002044.SZ,002173.SZ,002219.SZ,002524.SZ,300015.SZ,300143.SZ,300149.SZ,300347.SZ,300404.SZ,300759.SZ,600721.SH,600763.SH,600767.SH,600896.SH,603108.SH,603127.SH,603259.SH,603882.SH
2016/3/23,13.5997,24.01,5.66,5.9499,10.6597,19.635,14.9,7.58,9.7327,11.1251,13.7336,18.7925,25.9922,,16.03,34.0658,13.95,12.52,13.8154,,,
2016/3/24,13.0603,24.51,5.66,5.8134,10.6597,18.8119,14.9,7.58,9.7293,11.1619,15.107,18.7925,25.3934,,15.94,33.6783,13.44,12.39,13.8027,,,
2016/3/25,13.0754,24.31,5.66,5.946,10.6597,18.3161,14.9,7.58,9.7493,11.4724,14.6525,18.5953,25.2322,,15.5,33.0423,13.38,12.37,15.1231,,,
2016/3/28,13.0754,23.82,5.66,6.3476,10.6597,18.7822,14.9,7.58,9.8094,10.9988,13.9708,17.7149,26.4374,,15.17,32.9429,13.39,12.33,15.1231,,,
2016/3/29,12.8788,23,5.66,6.5972,10.6597,18.2467,14.9,7.58,9.736,10.8357,14.2573,16.9066,25.1785,,14.89,31.661,13.02,11.91,15.094,,,
2016/3/30,13.2972,23.78,5.66,6.796,10.6597,18.8417,14.9,7.58,10.0395,11.1567,14.9193,18.2668,26.6831,,15.25,32.7044,13.61,12.44,16.0779,,,
2016/3/31,13.2418,23.85,5.66,6.6517,10.6597,18.7921,14.9,7.58,9.9528,10.9514,15.1465,18.0303,26.5218,,15.39,32.2075,13.87,12.57,16.0889,,,
2016/4/1,12.9897,23.3,5.66,6.7648,10.6597,18.8912,14.9,7.58,10.0062,10.6883,15.2058,17.3666,26.2916,,15.54,31.5815,13.61,12.4,16.2816,,,
2016/4/5,13.3628,24.18,5.66,6.9403,10.6597,19.6747,14.9,7.58,10.1296,11.3567,15.601,18.0368,26.8519,,15.81,32.7541,14.03,12.89,16.429,,,
2016/4/6,14.2398,24.49,5.66,7.0806,10.6597,19.7342,14.9,7.58,10.1062,11.3672,16.8262,18.2339,27.136,,16.6,32.8932,14.71,12.66,17.2383,,,
2016/4/7,14.6179,23.94,5.66,6.8233,10.6597,19.0102,14.9,7.58,9.8761,10.9462,17.1423,18.3785,26.3146,,16.97,32.3367,14.15,12.46,16.8127,,,
2016/4/8,14.6532,26.15,5.66,6.8506,10.6597,19.0102,14.9,7.58,10.4131,11.0514,17.7549,17.8463,25.7926,,16.47,31.5218,13.96,12.21,16.1689,,,
2016/4/11,16.12,26.57,5.66,7.1976,10.6597,19.635,14.9,7.58,10.5398,11.2514,17.5277,18.891,26.9057,,16.95,33.5193,15.1,12.56,17.0874,,,
2016/4/12,15.6764,26.7,5.66,6.9871,10.6597,18.8417,14.9,7.58,10.8033,11.104,16.7965,18.6939,26.6907,,16.89,33.0323,15.02,13.15,16.5654,,,
2016/4/13,15.5504,26.86,5.66,6.991,10.6597,18.8714,14.9,7.58,10.7166,11.6671,17.4881,19.0947,27.3048,,17.46,33.5292,15.33,13.05,16.8509,,,
2016/4/14,15.4849,26.78,5.66,7.0416,10.6597,18.7722,14.9,7.58,10.9067,11.6829,17.4783,19.1539,27.8115,,17.1,33.4298,15.45,13.01,16.7454,,,
2016/4/15,15.6159,26.95,5.66,6.9949,10.6597,18.8218,14.9,7.58,10.6966,11.8145,17.9723,19.2524,29.293,,17.28,32.7243,14.99,12.96,16.4744,,,
2016/4/18,16.2208,26.08,5.66,6.7765,10.6597,18.8218,14.9,7.58,10.5565,11.8461,19.0394,19.0947,32.2254,,17.32,31.651,15.06,12.6,16.1489,,,
2016/4/19,16.2309,26.58,5.66,6.8818,10.6597,17.8797,14.9,7.58,10.5632,12.7354,18.9406,18.8647,31.1737,,17.32,31.7802,14.79,12.65,16.5454,,,
2016/4/20,14.7187,25.03,5.66,6.4373,10.6597,16.9872,14.9,7.58,10.3064,12.2092,17.5375,18.2734,29.3851,,16.45,29.9219,13.59,11.82,15.4577,,,
2016/4/21,14.4414,24.63,5.66,6.3827,10.6597,16.5112,14.9,7.58,10.2497,11.9461,16.9052,19.0422,28.7941,,15.95,29.4051,13.3,11.64,15.3868,,,
2016/4/22,14.633,26.88,5.66,6.4919,10.6597,16.4319,14.9,7.58,10.4464,12.1039,17.3597,19.121,29.1702,,16.36,30.7865,13.96,11.7,15.5687,,,
2016/4/25,14.0634,26.99,5.66,6.3125,10.6597,16.6897,14.9,7.58,10.303,12.6249,16.7669,19.7058,28.5945,,16.67,29.9616,14.18,11.68,15.5323,,,
2016/4/26,15.4697,28.6,5.66,6.6166,10.6597,17.4335,14.9,7.58,10.82,12.946,17.2411,20.1132,29.6922,,17.46,30.9256,14.66,11.75,15.7087,,,
2016/4/27,15.3034,29.11,5.66,6.5153,10.6597,17.4434,14.9,7.58,10.7099,12.7775,17.8735,19.7124,29.055,,17.33,30.7566,14.7,11.73,15.5505,,,
2016/4/28,15.1018,29.11,5.66,6.5075,10.6597,17.5327,14.9,7.58,10.7333,13.1565,18.3379,19.8504,28.8248,,17.28,30.389,14.8,11.5,15.3031,,,
2016/4/29,15.127,29.08,5.66,6.4451,10.6597,17.5822,14.9,7.58,10.5999,13.0775,18.8516,19.4824,28.3565,,17.24,30.3393,15.11,11.6,15.3013,,,
2016/5/3,15.3236,29.87,5.66,6.5036,10.6597,18.0781,14.9,7.58,10.7733,13.2985,19.978,19.9095,29.1779,,17.39,30.9554,15.3,11.93,15.8997,,,
2016/5/4,15.1975,29.57,5.66,6.4061,10.6597,17.7905,14.9,7.58,10.6732,12.9249,19.6223,20.6651,29.3544,,17.17,30.9256,14.98,11.85,15.9197,,,
2016/5/5,15.0715,31.22,5.66,6.5855,10.6597,17.6913,14.9,7.58,10.6732,12.8881,19.9088,20.6323,31.0663,,17.34,30.8858,15.04,11.86,16.7,,,
2016/5/6,14.265,32.02,5.66,6.3164,10.6597,16.9575,14.9,7.58,10.2697,12.025,18.6244,19.9752,29.769,,16.71,29.8225,14.09,11.35,16.0288,,,
2016/5/9,13.5341,30.6,5.66,5.9616,10.6597,16.1146,14.9,7.58,10.3397,11.6303,17.1226,19.029,27.5275,,15.87,28.8089,13.88,10.9,15.5159,,,
2016/5/10,13.5392,30.7,5.66,5.8563,10.6597,16.2633,14.9,7.58,10.213,11.7461,17.5573,19.1407,27.6733,,15.08,28.8188,13.79,11.03,15.2377,,,
2016/5/11,13.2972,33.16,5.66,5.907,10.6597,16.0154,14.9,7.58,10.6165,10.7883,17.2905,19.0619,27.9113,,15.23,28.5406,13.65,10.68,14.8848,,,
2016/5/12,13.025,33.38,5.66,5.8992,10.6597,15.9658,14.9,7.58,10.6899,10.6673,17.3597,19.7058,27.942,,14.89,28.7592,13.32,10.48,14.2501,,,
2016/5/13,13.1964,32.8,5.66,6.0123,10.6597,16.7691,14.9,7.58,10.4898,10.9672,17.1423,19.5153,27.8575,,15.12,27.7456,13.79,10.62,14.2301,,,
2016/5/16,13.3577,34.6,5.66,6.1566,10.6597,16.9773,14.9,7.58,10.8901,11.1304,17.3597,20.0343,28.464,,15.88,27.4971,13.84,10.66,14.6047,,,
2016/5/17,14.3054,36.54,5.66,6.2034,10.6597,17.1261,14.9,7.58,10.8467,10.9883,17.3696,21.0265,30.4368,,16.07,27.4971,13.56,10.84,15.1867,,,
2016/5/18,13.3224,35.65,5.66,5.9031,10.6597,16.9079,14.9,7.58,10.5999,10.683,15.8579,20.3695,30.859,,15.72,27.4971,13.19,10.42,14.4883,,,
2016/5/19,13.267,36.03,5.66,5.8445,10.6597,16.8583,14.9,7.58,10.7833,10.7883,15.9468,19.9095,30.4445,,15.84,27.4971,13.15,10.53,14.2422,,,
2016/5/20,13.4081,35.47,5.66,5.8249,10.6597,17.0963,14.9,7.58,10.8434,11.2882,16.7471,20.2062,29.9378,,16.23,27.4971,13.31,10.54,13.4382,,,
2016/5/23,13.5442,36.65,5.66,5.8836,10.342,17.1062,14.9,7.58,10.9101,12.3408,17.2807,20.4039,30.7285,,16.3,27.4971,13.85,10.54,14.1055,,,
2016/5/24,13.146,36.82,5.66,5.8054,9.5512,17.5327,14.9,7.58,10.8133,12.2355,17.2708,19.7645,29.4772,,16.35,27.4971,13.98,10.54,13.657,,,
2016/5/25,13.141,35.9,5.66,5.7858,9.3579,18.088,14.9,7.58,10.7967,12.0513,16.9151,19.2239,28.0494,,16.38,27.4971,13.75,10.54,13.2632,,,
2016/5/26,13.0805,35.1,5.66,5.7858,9.5961,18.1971,14.9,7.58,10.6366,12.0303,17.1621,19.2173,27.7654,,16.33,27.4971,13.75,10.54,13.2304,,,
2016/5/27,13.0502,37.7,5.66,5.7174,9.458,17.8004,14.9,7.58,10.5232,12.7302,16.836,18.802,27.7424,,16.11,27.676,13.7,10.54,13.1374,,,
2016/5/30,13.3073,39.07,5.66,5.6588,9.1714,17.9591,14.9,7.58,10.6399,12.6302,17.2411,18.8415,27.2665,,15.98,26.4338,13.56,10.54,13.0007,,,
2016/5/31,13.7862,39.6,5.66,5.9129,9.5063,18.2566,14.9,7.58,10.9868,12.9617,17.9624,19.7315,29.8073,,16.38,27.4176,14.48,10.54,13.5585,,,
2016/6/1,13.7206,39,5.66,5.9813,10.0657,18.6632,14.9,7.58,11.0968,12.8407,18.1798,19.6458,29.9532,,16.49,27.1294,14.77,10.54,13.7828,,,
2016/6/2,13.7257,39.11,5.66,6.0009,10.3938,19.159,14.9,7.58,11.1702,12.6302,18.1106,19.3162,29.7152,,16.49,27.2785,14.81,10.54,14.0125,,,
2016/6/3,13.887,40.91,5.66,6.0009,10.3696,19.159,14.9,7.58,11.0068,12.6618,17.8735,20.1864,30.2526,,16.49,28.6896,14.85,10.54,14.2367,,,
2016/6/6,14.2146,40.76,5.66,5.9813,10.2729,19.5061,14.9,7.58,10.9468,13.088,17.7846,20.0216,29.531,,16.49,28.9878,14.87,10.54,14.2805,,,
2016/6/7,13.9928,40.37,5.66,5.952,10.3247,19.516,14.9,7.58,11.0902,13.0144,17.7352,19.6128,29.408,,16.49,29.0673,15.33,10.54,14.4118,,,
2016/6/8,13.8315,40.63,5.66,5.9129,10.0243,19.2978,14.9,7.58,10.9601,12.6039,19.4889,19.4151,28.9545,,16.49,27.9642,14.96,10.54,14.1711,,,
2016/6/13,12.6974,38.93,5.66,5.5415,9.1475,19.0797,14.9,7.58,10.6432,12.1881,17.537,18.2548,26.5564,,16.39,26.9506,13.77,10.54,12.8257,,,
2016/6/14,12.778,39,5.66,5.5317,8.9887,18.3954,14.9,7.58,10.8834,11.9408,17.0515,18.3998,26.2873,,16.39,26.9506,13.77,10.54,13.0499,,,
2016/6/15,13.1309,39.96,5.66,5.6783,9.6515,18.8912,14.9,7.58,11.1836,12.3671,18.6863,18.9206,27.0175,,16.8,27.4773,13.77,10.54,13.6132,,,
2016/6/16,12.9948,41.97,5.66,5.5513,9.3684,19.2879,14.9,7.58,11.0735,12.2092,18.8845,18.591,26.6563,,16.59,27.2189,13.77,10.54,14.1821,,,
2016/6/17,13.4031,41.81,5.66,5.6783,9.7482,19.635,14.9,7.58,11.5905,12.0303,19.2709,18.8613,27.0713,,16.95,28.2424,13.77,10.54,14.4555,,,
2016/6/20,13.2922,41.8,5.66,5.6686,9.5618,19.7837,14.9,7.58,11.5738,12.6249,18.9637,18.8679,27.3327,,16.95,28.4611,13.77,10.54,14.4883,,,
2016/6/21,13.4686,42.23,5.66,5.5806,9.4099,19.6152,14.9,7.58,11.5038,11.9092,18.7259,18.3207,26.7485,,16.86,27.7853,13.77,10.54,14.1438,,,
2016/6/22,13.6097,41.33,5.66,5.649,9.5825,19.9127,13.41,7.22,11.5938,12.0566,18.9736,18.558,27.2558,,17,28.6002,13.77,10.54,14.0508,,,
2016/6/23,13.7156,41.04,5.66,5.6295,9.472,19.4367,12.07,7.94,11.327,11.7356,18.5179,18.5646,26.81,,16.85,28.2226,13.77,10.54,13.7883,,,
2016/6/24,13.3779,39.22,5.44,5.5122,9.3892,19.2482,10.99,8.15,11.307,11.4461,18.0621,18.6569,26.2566,,16.69,29.1965,13.77,10.54,13.7172,,,
2016/6/27,13.8517,40.01,5.38,5.5806,9.8379,19.6251,10.84,8.03,11.4704,11.7566,18.4584,19.0195,27.056,,16.72,31.0945,13.77,10.54,13.8758,,,
2016/6/28,14.26,40.94,5.32,5.7663,10.0588,20.0317,11.04,7.83,11.7206,11.804,18.2999,19.3953,27.471,,17.56,31.8398,13.77,10.54,14.5321,,,
2016/6/29,14.6582,40.6,5.85,5.737,9.8655,19.8333,11.06,7.94,12.1575,12.5197,18.2999,19.125,27.5479,,17.92,31.2933,15.15,10.54,14.8493,,,
2016/6/30,15.7167,40.21,6.14,5.7174,9.9898,19.9226,11.05,7.83,12.1842,12.2881,18.2801,19.1316,27.4172,,17.93,30.9852,15.78,10.54,15.4181,,,
2016/7/1,15.8024,39.52,6.22,5.7565,9.9,20.0317,10.85,7.79,11.9841,12.4197,18.2504,19.0327,27.6709,,18.29,30.7268,15.21,10.54,15.4564,,,
2016/7/4,16.5736,38.87,6.08,5.8152,10.0795,20.1308,10.89,7.8,12.0574,12.7197,18.4287,19.158,27.8554,,18.94,31.3131,15.25,10.54,16.0909,,,
2016/7/5,16.3065,39.11,5.98,5.8152,9.8931,19.9127,10.86,7.89,11.9741,12.5828,18.2206,19.158,27.6709,,18.88,30.9355,15.07,10.54,15.7955,,,
2016/7/6,16.9114,42.84,5.89,5.8054,9.7482,19.9127,10.89,7.8,12.2842,12.4513,18.1513,18.8942,27.9399,,18.89,31.7802,14.86,10.54,15.8229,,,
2016/7/7,16.6442,42.83,5.81,6.382,9.9069,20.7258,10.92,7.61,12.2476,12.5618,17.755,18.8217,28.3934,,18.93,32.7143,14.92,10.54,16.2167,,,
2016/7/8,16.2208,43.38,5.82,6.47,9.7758,20.3093,10.83,8.05,12.2375,12.5407,17.8937,18.4591,28.0783,,18.81,32.3168,14.67,10.54,15.7299,,,
2016/7/11,16.0645,43.24,5.75,6.3429,9.7689,20.349,10.85,8.23,12.3686,11.8934,17.9135,18.4591,27.4787,,18.83,33.2112,15.17,10.54,15.0134,,,
2016/7/12,16.3821,43.33,5.79,6.4602,9.7136,20.2895,10.85,8.15,12.7754,11.7671,17.9829,18.7954,27.8784,,18.25,34.4435,15.69,10.54,15.4181,,,
2016/7/13,16.2006,43.48,5.84,6.4407,9.9277,20.3192,10.88,8.18,12.6106,11.8566,18.3395,19.0854,28.2781,,18.32,33.8373,15.45,10.54,15.4291,,,
2016/7/14,16.0091,43.93,5.92,6.4113,9.9069,20.3192,10.85,8.23,12.6073,11.8513,18.2405,19.0129,28.0859,,18.31,33.4994,15.55,10.54,15.3963,,,
2016/7/15,15.8075,44.09,5.88,6.3527,9.7896,20.2399,10.82,8.58,12.7787,12.0882,17.9928,18.7888,27.471,,18.5,33.4895,15.12,10.54,15.4783,,,
2016/7/18,16.8307,43.7,5.73,6.3527,9.7344,19.3474,10.82,8.23,12.9468,12.0566,17.8243,19.125,26.8638,,18.48,33.3205,14.69,10.54,15.5603,,,
2016/7/19,16.498,44.19,5.84,6.2941,9.7067,18.6037,10.87,8.3,12.7586,12.2039,17.9036,19.2964,28.5164,,18.25,32.9429,14.83,10.54,15.522,,,
2016/7/20,16.5484,45.45,5.92,6.2843,10.0657,18.7425,11.96,8.21,12.6745,12.2723,17.3388,19.5733,28.5702,,18.88,32.8336,14.8,10.54,15.3689,,,
2016/7/21,16.4678,45.61,5.84,6.3332,10.1555,18.683,12.96,8.21,12.6308,12.2355,18.4683,19.3096,28.5394,,18.7,32.9528,15.33,10.54,15.5166,,,
2016/7/22,16.2712,46.18,5.75,6.5384,9.8034,18.326,12.99,7.94,12.4358,11.8829,18.2206,19.3755,28.5856,,18.28,32.1876,15.17,10.54,15.3252,,,
2016/7/25,16.1301,50,5.8,6.4602,9.6446,18.5045,12.85,8.02,12.5131,13.0723,18.2306,20.1666,28.9545,,18.08,31.3926,14.85,10.54,15.1884,,,
2016/7/26,16.5736,50.4,5.83,6.5873,9.7689,18.8417,12.93,8.22,12.6375,13.0512,18.4188,20.4369,29.1313,,18.47,32.6746,15,10.54,15.4947,,,
2016/7/27,16.4073,48.81,5.39,6.2159,9.403,18.4747,12.49,7.8,12.1064,12.2092,17.2893,20.4039,29.4925,,18.31,32.138,15.08,10.54,14.6743,,,
2016/7/28,16.7501,43.93,5.32,6.255,9.3132,18.5243,12.27,7.68,12.066,13.4301,17.0218,21.2412,28.5779,,18.39,31.9988,15.69,10.54,14.4555,,,
2016/7/29,16.2309,44.57,5.24,6.4309,9.0785,18.4847,12.55,7.68,12.2173,13.9248,17.2497,20.4435,28.624,,18.63,32.1479,14.89,10.54,14.3516,,,
2016/8/1,15.1522,41.1,5.15,6.255,9.0785,18.2665,11.8,7.35,12.3383,13.5248,16.6948,20.4501,27.7862,,18.84,31.8299,13.4,10.54,14.2039,,,
2016/8/2,15.2026,41.5,5.18,6.2941,9.044,18.5442,11.9,7.82,12.3047,13.9037,16.8236,20.7797,28.3012,,19.37,31.4225,13.47,10.54,14.2641,,,
2016/8/3,15.2883,42.11,5.2,6.2745,9.0095,18.5442,11.8,8.04,12.2644,13.6301,16.8633,21.1093,29.4387,,19.66,31.4324,13.61,10.54,14.4227,,,
2016/8/4,15.2429,44.34,5.3,6.2647,9.0233,18.5541,11.78,7.85,12.2476,14.5774,17.0713,20.9775,29.8999,,19.62,31.5815,13.69,10.54,14.4118,,,
2016/8/5,15.2429,45.92,5.29,6.2159,9.0025,18.5045,11.9,7.77,12.2644,14.63,16.7543,20.4699,29.654,,20.09,31.015,13.99,10.54,14.8876,,,
2016/8/8,15.3236,45.92,5.34,6.2354,8.9404,18.683,12.06,7.77,12.4123,14.6352,17.4875,20.7336,30.0383,,20.7,31.2237,14,10.54,14.7673,,,
2016/8/9,15.5,46.5,5.87,6.3234,9.3201,18.5442,12.33,7.8,12.4358,14.6563,17.4974,20.3116,30.73,,20.55,31.8498,14.49,10.54,14.7892,,,
2016/8/10,15.4143,47.88,5.78,6.2941,9.2925,18.4847,13.56,8.03,12.2879,14.33,17.4082,20.2523,31.4064,,20.16,31.5318,14.66,10.54,14.7782,,,
2016/8/11,15.127,46.94,5.8,6.255,9.0509,18.3954,13.57,7.87,12.2879,13.9195,17.0218,20.371,29.9768,,20.15,30.9355,14.16,10.54,14.4938,,,
2016/8/12,15.248,47.47,5.96,6.2843,9.1061,18.5937,13.49,7.85,12.2812,14.1037,17.0812,20.6083,29.7154,,20.37,31.1045,14.31,10.54,14.6962,,,
2016/8/15,15.5706,47.47,5.98,6.4504,9.3754,18.6433,13.66,8.01,12.493,14.5563,17.3686,21.0566,29.8999,,20.36,31.7305,14.51,10.54,15.3416,,,
2016/8/16,16.6442,48.83,6.24,6.5189,10.3143,18.921,14.23,8.08,11.676,14.4563,17.4775,21.3467,31.3142,,20.44,32.6646,14.52,10.54,15.4509,,,
2016/8/17,16.2762,48.83,6.22,6.7436,10.5283,18.9507,14.11,8.21,11.9887,14.3721,17.3884,21.2412,31.5217,,20.28,32.2572,14.48,10.54,15.7244,,,
2016/8/18,16.4375,48.89,6.07,6.8707,10.7975,18.5442,14.14,8.12,11.8273,14.2932,17.2199,20.8325,31.0606,,19.7,31.9591,14.5,10.54,15.7354,,,
2016/8/19,16.3468,48.89,6.06,6.7925,10.3833,18.5442,14.05,8.08,11.7836,15.1668,17.2398,21.973,32.421,,19.79,31.7802,15.08,10.54,16.1237,,,
2016/8/22,16.2964,47.5,6.28,6.7632,10.4731,18.4252,14.16,8.12,11.9416,15.2247,17.0218,22.0521,33.8968,,20.02,31.2734,15.11,10.54,16.5284,,,
2016/8/23,16.0595,47.74,6.49,6.6459,10.2452,18.5045,14.11,8.1,11.9147,15.5246,17.0119,21.7093,33.9045,,20.05,31.492,14.97,10.54,17.3215,,,
2016/8/24,16.0545,47,6.68,6.7143,10.1486,18.5045,14.07,7.95,11.8172,15.2931,17.0911,22.6784,34.7731,,20.23,31.2237,15.27,10.54,17.2175,,,
2016/8/25,15.8226,47.28,6.76,6.6068,9.8655,18.3855,13.6,7.83,11.8273,15.7667,16.9029,22.4476,34.1658,,20.03,30.9852,15.19,10.54,17.5129,,,
2016/8/26,15.9637,48.7,6.73,6.5873,9.8655,18.3557,13.75,7.91,11.7971,15.2089,16.9326,22.0389,35.8184,,20.25,33.092,14.91,10.54,17.3543,,,
2016/8/29,16.3821,50.2,6.53,6.5873,9.831,18.4549,13.68,8.7,11.7332,14.9773,16.8434,21.9796,34.9652,,20.49,32.8733,15,10.54,17.0535,,,
2016/8/30,16.3317,49.27,6.59,6.6068,10.5352,18.4747,13.66,8.75,11.8777,15.2194,17.319,23.008,36.1643,,20.65,32.8733,15.55,10.54,17.3762,,,
2016/8/31,16.7047,49.73,6.54,6.5775,10.2176,18.8912,13.59,8.96,11.9618,15.5667,17.8045,22.8893,35.2035,,20.5,32.5951,15.68,10.54,17.3871,,,
2016/9/1,16.74,49.29,6.3,6.5775,9.9484,19.6052,13.5,8.65,11.8206,15.3931,17.7649,22.3553,35.0498,,20.25,31.979,15.33,10.54,16.4737,,,
2016/9/2,16.2813,49.13,6.34,6.5677,9.8103,19.0499,13.52,8.46,11.6996,15.2931,17.9928,21.7225,33.7431,,20.16,32.1479,15.1,10.54,16.6925,,,
2016/9/5,16.1149,48.75,6.32,6.5775,9.7067,19.1392,13.44,8.69,11.7332,15.1878,17.7847,21.9334,33.7354,,19.97,31.8995,15.11,10.54,16.7527,,,
2016/9/6,16.3871,49.8,6.83,6.6361,9.617,19.3871,13.44,8.83,11.8408,15.3562,17.9333,21.8741,33.7047,,20.14,32.7839,15.77,11.59,17.0042,,,
2016/9/7,16.1956,49.38,6.69,6.6166,9.686,19.3871,13.9,8.86,11.7601,15.1089,17.7748,21.4917,33.6432,,19.96,32.5156,15.56,12.75,17.3816,,,
2016/9/8,16.1149,49.69,7.18,6.5677,9.686,19.7937,13.71,8.98,11.787,14.7352,17.9135,21.2214,33.6509,,19.8,32.7143,15.67,12.54,17.2832,,,
2016/9/9,15.9284,49.7,7.07,6.4407,9.5065,20.6267,13.41,9.05,11.7029,14.2037,17.8243,21.2148,33.9429,,19.87,32.5056,15.5,12.66,17.7207,,,
2016/9/12,15.2278,47.39,6.74,6.1963,9.3408,20.2201,12.5,8.5,11.4306,14.3563,17.6856,20.694,32.4979,,19.8,31.5815,15.11,12.48,17.2504,,,
2016/9/13,15.2732,48.38,7.18,6.2452,9.403,20.0217,12.98,8.69,11.4575,14.2616,17.6856,21.083,31.9983,,19.74,31.5914,15.08,12.81,17.0042,,,
2016/9/14,15.0766,48.65,7.07,6.167,9.3408,20.6167,12.78,8.85,11.6155,14.3037,17.0218,21.228,31.6678,,19.59,31.7405,14.82,12.5,16.6433,,,
2016/9/19,15.1774,48.8,7.13,6.5482,9.3754,20.6167,12.92,9.02,11.629,14.4721,17.3388,21.6697,31.9676,,19.52,32.1181,15.53,12.6,17.2504,,,
2016/9/20,15.2278,49.69,7.04,6.4895,9.2787,20.2796,12.92,9.06,11.6491,14.4879,17.2299,21.3665,31.6063,,19.52,32.0187,15.7,12.46,17.0972,,,
2016/9/21,15.1623,49.77,7.34,6.4016,9.4237,20.1903,12.84,8.97,11.7668,14.6984,17.1506,21.3335,31.8446,,19.57,32.0783,15.67,12.58,16.9878,,,
2016/9/22,15.1975,49.05,7.3,6.4113,9.3477,20.1407,12.89,9.25,11.7433,14.851,17.0317,21.6829,32.4287,,19.62,31.7405,15.91,12.59,16.9441,,,
2016/9/23,14.8447,49.18,7.1,6.4211,9.258,19.8928,12.79,8.84,11.7702,14.5826,16.9128,21.1621,31.2988,,19.6,31.7405,15.54,12.75,17.3324,,,
2016/9/26,14.4717,48.23,6.79,6.1963,9.3684,19.2978,12.6,8.58,11.7668,14.3616,16.8434,20.9841,31.1297,,18.71,31.2138,15.77,12.39,16.9878,,,
2016/9/27,14.5826,48.27,7,6.2647,9.4582,19.8333,12.53,8.7,11.834,14.4721,16.784,20.9577,31.4218,,18.34,31.1641,16.26,12.15,16.9605,,,
2016/9/28,15.1219,47.4,7.2,6.3429,9.4375,20.2201,12.3,8.65,11.8508,14.6037,16.7741,20.8456,31.9445,,18.33,31.1641,15.75,12.19,16.9167,,,
2016/9/29,15.0715,47.4,7.1,6.4993,9.7551,20.1903,12.25,8.7,11.8542,15.4352,16.8534,20.9313,31.8215,,18.19,31.2138,16.31,12.08,17.934,,,
2016/9/30,15.2177,47.4,7.3,6.5384,9.5549,20.3192,12.65,8.64,11.7533,15.3562,17.1902,21.1621,31.4295,,18.31,31.2336,17.26,12.1,18.1145,,,
2016/10/10,15.5554,47.4,7.38,6.5873,9.6929,21.1622,12.8,8.93,11.7533,15.5983,17.4082,21.6499,32.3596,,18.37,32.1678,17.62,12.29,18.1637,,,
2016/10/11,15.5756,47.4,7.4,6.6068,9.5894,21.3109,12.88,9.03,11.8172,16.2088,17.3884,21.8807,32.1751,,18.82,31.979,17.39,12.37,18.4427,,,
2016/10/12,15.8528,47.4,7.44,6.6166,10.0519,21.2217,12.72,9.09,11.908,16.2088,17.3785,21.6236,32.1751,,18.8,32.5851,17.43,12.37,17.9778,,,
2016/10/13,15.7016,47.4,7.4,6.8414,9.8103,21.2712,12.76,9.06,11.9214,16.2088,17.3884,21.5774,32.3672,,18.32,32.4659,17.22,12.2,17.6278,,,
2016/10/14,15.5403,47.4,7.35,6.773,9.8517,21.2911,13.35,9.3,11.7601,16.2088,17.319,21.4192,33.1051,,19.05,32.5752,17.06,12.29,17.8192,,,
2016/10/17,15.2631,49.15,7.32,6.6068,9.6515,20.7556,13.35,9,11.6861,16.2088,18.3098,21.406,32.2289,,19.77,35.1888,16.69,12.02,17.4801,,,
2016/10/18,15.4244,49.25,7.37,6.7045,9.7274,21.0531,13.35,9.29,11.8004,16.2088,18.2999,21.5313,32.4749,,19.86,34.8509,16.9,12.16,18.12,,,
2016/10/19,15.2631,49.27,7.44,6.6752,9.6998,21.1423,13.35,9.29,11.6794,16.2088,18.0423,21.3401,32.4364,,20.19,34.6223,17,12.33,18.1091,,,
2016/10/20,15.3286,48.74,7.17,6.6264,9.6308,21.0729,13.35,9.3,11.6054,16.2088,18.2504,20.9248,31.8753,,19.93,34.2547,17.09,12.21,17.934,,,
2016/10/21,15.2227,48.5,7.12,6.6459,9.4444,21.0332,13.35,9.09,11.4911,16.2088,18.6764,20.9643,31.2527,,19.98,34.2447,16.75,12.06,17.6442,,,
2016/10/24,15.2429,48.28,7.13,6.6948,9.617,21.0729,13.35,9.1,11.4205,16.2088,18.5773,20.905,30.6609,,20.13,34.6522,16.74,12.13,17.5785,,,
2016/10/25,15.3135,48.18,7.18,6.7143,9.5134,21.0729,13.35,9.57,11.5617,16.2088,18.2405,20.8391,30.7224,,19.9,33.5888,17.22,12.11,17.6059,,,
2016/10/26,15.8427,48.5,7.09,6.7339,9.7896,21.1522,13.35,9.72,11.3734,16.2088,18.4188,20.6083,30.7454,,18.91,33.3702,17.17,12.08,17.6059,,,
2016/10/27,15.878,49,7.38,6.8218,9.5894,21.3605,13.48,9.7,11.4138,16.2088,18.4782,20.8654,30.2842,,18.77,33.6187,17,12.03,18.1473,,,
2016/10/28,15.8579,49,7.2,6.6948,9.4858,21.1423,13.12,9.9,11.3365,16.2088,18.4089,20.6676,29.3234,,18.85,33.41,16.73,12.04,17.677,,,
2016/10/31,16.0645,49.6,7.03,6.5873,9.5065,21.0332,13.16,9.99,11.3701,16.2088,18.4089,20.1666,29.4772,,18.77,33.3305,16.73,12.52,17.1738,,,
2016/11/1,16.1049,50.12,7.1,6.7827,9.5341,21.0134,13.14,10.5,11.397,16.2088,18.4089,20.2128,30.1075,,18.85,34.046,16.86,12.48,17.2011,,,
