ÈÕÆÚ,000423.SZ,000538.SZ,000590.SZ,000650.SZ,000790.SZ,000919.SZ,000989.SZ,000999.SZ,002107.SZ,002118.SZ,002198.SZ,002275.SZ,002287.SZ,002317.SZ,002349.SZ,002390.SZ,002412.SZ,002424.SZ,002433.SZ,002566.SZ,002603.SZ,002644.SZ,002728.SZ,002737.SZ,002750.SZ,002817.SZ,002826.SZ,002864.SZ,002873.SZ,002907.SZ,300026.SZ,300039.SZ,300108.SZ,300147.SZ,300181.SZ,300519.SZ,300534.SZ,600085.SH,600129.SH,600211.SH,600222.SH,600252.SH,600285.SH,600329.SH,600332.SH,600351.SH,600422.SH,600436.SH,600479.SH,600518.SH,600535.SH,600538.SH,600557.SH,600566.SH,600572.SH,600594.SH,600671.SH,600750.SH,600771.SH,600976.SH,600993.SH,603139.SH,603567.SH,603858.SH,603896.SH,603963.SH,603998.SH
2016/11/29,56.4573,65.8628,21.3,7.2721,9.9407,13.309,22.7976,25.5859,15.9107,8.14,14.9526,18.1958,34.9172,12.4905,10.8323,9.7955,11.713,21.2628,10.9227,13.3829,16.8963,12.2483,26.6545,16.6096,17.3513,68.8634,,,,,6.0767,8.1764,9.2901,14.2891,10.0176,51.161,22.471,33.8534,19.9002,51.8318,9.103,4.6421,12.494,17.0967,24.8531,9.6225,13.3987,47.7256,12.9416,16.8554,28.1472,12.7,17.8994,28.3373,6.8098,16.0394,34.96,17.5516,24.7681,32.1904,20.8752,,20.8758,69.4795,,,17.3363
2016/11/30,56.6917,65.8628,21.01,7.2054,9.8648,13.2151,22.9535,25.3737,15.6621,8.11,14.9526,18.1308,35.1398,12.4811,10.8225,10.0138,11.7644,20.9584,10.8834,13.4127,17.0528,11.8696,26.2725,16.5686,16.9572,68.7348,,,,,6.0767,8.4323,9.2999,14.3882,9.8116,51.5224,22.6817,33.4436,19.9779,53.5654,9.083,4.6516,12.1888,16.9139,24.4162,9.5659,13.574,47.1831,13.0266,16.8554,28.2842,12.3,17.7712,27.4483,6.8663,16.079,35,17.5516,24.7609,32.415,20.6043,,20.9627,64.9501,,,17.0383
2016/12/1,56.4386,65.8628,20.75,7.234,9.9338,13.2433,23.4579,26.049,15.6422,8.12,14.9526,18.2516,35.7482,12.6517,10.8225,10.0237,11.4219,20.9683,10.9227,13.5715,17.1702,11.9792,26.3098,16.6918,16.9671,69.7933,,,,,6.1063,8.4104,9.2604,14.4675,9.8508,51.2526,23.6154,34.0096,19.6575,53.429,9.2327,4.7376,12.2174,17.4334,24.5036,9.5848,13.574,46.9661,13.0343,16.9237,28.1472,12.2,17.8402,27.5038,6.9229,16.5047,34,17.7308,24.7752,32.3857,20.6334,,21.1459,66.3405,,,16.9191
2016/12/2,55.3323,65.8628,20.6,7.0815,9.5682,13.1024,22.8343,25.8561,15.3638,7.89,14.9526,17.9262,33.3739,12.3389,10.5088,9.9046,10.9881,20.8701,10.6573,13.2935,17.2094,11.7899,25.462,16.3541,16.4153,68.0819,,,,,6.057,8.1617,9.0926,14.1405,9.7135,49.2389,22.2604,34.1462,19.1916,51.8902,9.0231,4.6612,12.0744,17.5104,24.0765,9.4244,13.3403,46.2659,12.7253,17.0213,28.0924,12.28,17.5938,27.865,6.8569,16.6137,32.06,17.5136,24.3605,31.8876,20.0046,,20.7504,64.1969,,,17.3363
2016/12/5,54.0948,65.8628,20.31,7.0815,9.4509,12.9991,21.8439,25.75,15.4135,7.86,14.2648,17.8704,33.4481,12.2726,10.4303,9.9939,10.9025,20.448,10.5688,13.2042,17.3072,11.8696,25.667,16.3541,16.7306,68.0225,,,,,6.0275,7.9862,9.0136,14.0216,9.7135,49.2967,21.3353,31.7358,18.347,52.5233,8.7836,4.5752,12.0076,17.443,24.0862,9.4433,13.389,45.7629,12.5553,17.0213,28.2157,12.21,17.2587,28.3373,6.9229,16.1879,30.5,17.1281,24.7466,32.2197,19.695,,20.3935,61.6531,,,18.2205
2016/12/6,54.2823,65.8628,20.8,7.0815,9.582,13.0179,21.8989,25.6824,15.4931,7.87,14.6635,17.9076,34.012,12.2536,10.5382,10.0336,10.9196,20.3694,10.5885,13.0652,17.8747,11.8995,25.7695,16.2857,17.0065,68.1808,,,,,6.0373,7.957,8.984,13.9522,9.7822,49.2823,21.2926,31.4333,18.1917,52.5817,8.9832,4.6039,12.0458,17.443,23.8726,9.4244,13.4669,45.8221,12.4935,17.0603,28.3253,12.38,17.515,28.6707,7.0641,16.6038,31.6,16.9381,25.1542,32.4052,19.7434,,20.4224,62.0323,,,19.4524
2016/12/7,54.2823,65.8628,20.8,7.1006,9.6717,13.1212,21.9723,25.8271,15.4433,7.92,14.205,17.9169,34.754,12.3389,10.7783,10.0634,11.0109,20.7523,10.7949,13.2439,17.8844,12.0689,26.0862,16.3815,16.9868,67.8642,,,,,6.0472,8.0667,9.0926,14.1009,9.8999,49.2726,22.0611,31.6089,18.3955,54.5296,9.3026,4.6134,12.1984,17.9529,24.0279,9.5471,13.5059,45.9404,12.5553,17.8406,28.9074,12.93,17.7909,28.6058,7.0736,16.6038,34.76,17.1661,25.1685,32.415,20.053,,20.5575,62.1955,,,19.7505
2016/12/8,54.2542,65.8628,20.74,7.0529,9.5751,13.0648,21.7797,25.5088,15.4135,7.83,13.8661,17.8983,34.5759,12.301,10.6558,9.9642,10.931,20.4087,10.7261,13.4027,18.178,11.9593,25.8533,16.4317,16.77,67.9236,,,,,5.9881,7.957,8.984,13.9027,9.7429,49.1377,20.7716,31.3161,18.3664,54.0231,9.1129,4.5561,12.103,17.7317,23.9794,9.4622,13.3793,45.9996,12.5012,17.7041,28.743,12.84,17.6332,28.2632,7.2431,16.9404,36.71,17.0087,25.9264,32.122,19.8305,,20.3838,62.5116,,,19.2637
2016/12/9,53.7854,65.8628,20.75,7.0338,9.5199,13.1024,21.6513,25.2869,15.6223,7.71,13.238,17.8983,36.1785,12.2441,10.6411,9.9245,10.8169,20.1339,10.618,13.2737,17.8062,11.9095,25.5459,16.4134,16.6912,65.302,8.6535,,,,5.9487,7.9131,9.0531,13.9225,9.6644,47.1337,19.8379,31.6187,18.2888,54.2666,9.0431,4.5656,11.9122,17.5104,24.0667,9.4339,13.3306,45.8418,12.5476,17.3237,29.195,12.78,17.653,28.0409,7.1677,16.9404,34.36,16.9707,25.8549,32.4443,19.8401,,20.3838,60.6208,,,19.5717
2016/12/12,52.1541,65.8628,19.88,6.7479,9.244,12.7737,20.3858,24.2063,15.1748,7.15,11.9621,17.0336,32.5577,11.6187,10.1853,9.4878,10.2004,18.2883,10.0281,12.5291,17.454,11.2019,23.9527,15.4871,15.5778,59.1982,9.5159,,,,5.5843,7.4304,8.4213,13.1496,9.0659,42.4222,17.8539,30.6916,17.0171,52.5135,8.1647,4.3364,11.3781,16.9235,23.5522,9.0848,12.8437,45.2796,12.0531,17.2846,29.0923,12.97,17.0419,26.9297,6.8098,16.3463,31.19,16.2975,24.5393,30.9793,18.9115,,19.3227,55.2644,,,18.0119
2016/12/13,52.9792,65.8628,19.83,6.6812,9.5751,12.7079,20.1107,23.9941,15.5428,7.22,12.311,17.0615,31.2296,11.6281,10.1019,9.5076,10.3716,18.2294,10.0871,12.5191,16.7985,11.1919,24.2788,15.4004,15.7059,59.0597,10.4675,,,,5.5154,7.4816,8.3127,13.1496,8.9972,41.7526,17.7628,30.6428,16.8424,53.9062,8.2146,4.3746,11.5594,16.808,22.9794,9.0282,12.8534,45.5558,11.9217,17.4505,28.1472,13.39,16.8842,27.9576,6.8193,16.4156,32.96,16.3247,24.5893,30.7938,19.0759,,19.4963,55.749,,,17.8231
2016/12/14,52.1541,65.8628,19.88,6.6145,9.582,12.5952,19.698,23.6564,15.9008,7.2,12.2811,16.7733,31.6822,11.5618,10.048,9.3389,10.3773,18.2687,9.9593,12.4596,16.9061,11.1819,25.2757,15.332,15.765,57.9022,11.5182,,,,5.5055,7.445,8.2139,12.8424,8.8893,41.3961,17.2219,30.7794,16.6094,54.1302,8.2146,4.3173,11.4354,16.7695,22.7464,8.9999,12.7658,45.5163,11.6977,17.2846,27.476,13.01,16.7757,28.0039,6.6968,16.3661,32.87,16.2921,24.2461,30.6277,18.7374,,19.4192,54.2796,,,17.7436
2016/12/15,51.4791,65.8628,19.9,6.6812,9.6027,12.6328,19.8447,23.7336,16.0102,7.26,12.4206,16.8848,32.3055,11.704,10.0627,9.3985,10.4002,18.2687,10.0871,12.4993,16.6224,11.2118,24.8844,15.4415,16.0015,58.1891,12.668,,,,5.5154,7.4889,8.3423,12.882,8.9972,41.6707,17.6518,30.6428,16.7938,53.9257,8.2745,4.346,11.3972,16.9042,22.7755,8.9999,12.795,45.2303,11.6668,16.875,27.0857,13.47,16.8447,27.7724,6.7251,16.376,33.31,16.2704,24.2533,30.3347,18.7857,,19.4674,54.6535,,,17.8629
2016/12/16,52.0323,65.8628,19.97,6.7003,9.7269,12.6328,19.8631,23.8397,16.04,7.27,13.6667,17.108,32.3426,11.704,10.146,9.6565,10.6285,18.3865,10.1854,12.6284,16.8572,11.3314,25.0893,15.6742,16.1591,58.8124,13.9368,,,,5.5055,7.5694,8.4509,12.991,9.1052,41.8923,17.8368,30.6037,16.9394,55.221,8.4741,4.3937,11.4735,16.962,22.8338,9.0943,12.8242,45.0824,11.9217,16.9432,28.3526,13.51,17.0221,27.7261,6.7816,16.6236,32.78,16.3355,24.1532,30.8524,19.0276,,19.5156,55.296,,,18.3596
2016/12/19,51.2822,65.8628,19.97,6.6717,9.8096,12.6328,19.9089,23.8493,16.2488,7.28,13.896,17.108,32.5726,11.7608,10.0186,9.6962,10.5543,18.1509,10.1854,12.7177,16.9061,11.3115,25.3129,15.624,16.8784,60.7513,15.3345,,,,5.476,7.4816,8.4706,12.8325,8.9972,41.4732,17.4553,30.7892,16.7938,54.7536,8.4841,4.346,11.1969,17.0101,22.8435,9.1131,12.8242,45.6643,11.8445,17.0115,28.2636,13.35,16.9334,27.5038,6.7156,16.6335,31.1,16.2595,23.7814,31.0086,18.8535,,19.2841,54.9748,,,18.1609
2016/12/20,50.5791,65.8628,20.06,6.6526,9.6234,12.6704,19.9456,23.2512,17.8697,7.23,14.0555,17.108,33.8042,11.685,9.9941,9.7359,10.56,19.2111,10.1756,12.7773,16.7398,11.3514,25.2291,15.5328,17.1444,59.95,16.8709,,,,5.4169,7.5109,8.6088,12.9712,9.0561,41.5696,17.6034,30.5354,16.6579,53.9452,8.524,4.3746,11.5212,17.1063,22.8532,9.0754,12.8242,45.6248,11.8367,16.9335,28.1403,13.02,16.9236,28.1058,6.7722,17.1186,30.95,16.3138,23.6098,31.0672,18.9695,,19.3516,54.5482,,,18.2205
2016/12/21,50.6635,65.8628,20.13,6.7193,9.6924,12.7643,20.2391,23.8397,17.7206,7.22,14.514,17.294,36.275,11.8177,10.0676,9.6863,10.56,18.9068,10.2444,12.8865,16.9257,11.3813,25.3968,15.656,17.0656,60.2171,18.556,,,,5.4563,7.5621,8.7569,12.9811,9.0954,41.9598,17.9478,30.594,16.9103,54.3542,8.564,4.4224,11.6166,17.1255,23.0571,9.1414,12.9119,45.6643,11.8831,17.0018,28.3526,13.28,17.0517,28.6521,6.7816,17.1483,31.01,16.5255,23.4238,31.7313,19.1146,,19.4577,54.901,,,18.141
2016/12/22,50.6729,65.8628,19.92,6.7574,9.5889,12.6891,20.2207,23.83,17.5714,7.17,14.4542,17.1545,36.0153,11.8366,10.0823,9.8451,10.6114,18.6515,10.323,12.9163,17.317,11.4112,25.3409,15.6195,16.908,61.3746,20.4096,,,,5.4267,7.5255,8.6582,12.9316,9.1542,42.1766,19.744,30.7306,16.8424,53.3122,8.4841,4.4033,11.6929,17.1352,23.1833,9.1131,12.9119,45.2698,11.8445,16.953,28.7567,13.97,17.1404,28.291,6.7722,17.2968,31.36,16.493,23.524,31.7997,19.1823,,19.3999,54.4428,,,17.8629
2016/12/23,48.9384,65.8628,19.68,6.8623,9.3612,12.6891,20.1565,23.8011,16.7162,7.08,13.7863,16.8941,32.8694,11.704,10.0627,9.7359,10.5201,18.2491,10.323,12.6681,17.1115,11.2417,24.9589,15.4506,16.2281,61.2163,22.4516,,,,5.3972,7.4377,8.5397,12.7532,8.9874,41.2757,18.6082,30.7501,16.7744,52.7473,8.2945,4.346,11.5975,17.0094,22.9115,9.0282,12.7658,44.9837,11.7595,16.8262,28.7909,13.74,17.032,28.1891,6.7722,16.8909,31.1,16.7318,23.3952,31.8388,19.1823,,19.2552,51.7778,,,17.9125
2016/12/26,49.6603,65.8628,19.84,6.8432,9.4509,12.6891,20.184,24.216,17.0046,7.24,13.8162,17.1266,34.3533,11.8272,9.999,9.6764,10.5885,18.681,10.3722,12.7574,16.9844,11.3414,25.49,15.551,15.834,62.8189,24.7017,,,,5.3578,7.5109,8.5299,12.9019,9.0365,40.4326,19.5846,30.4476,16.7356,52.5915,8.3344,4.3746,11.855,16.8159,23.0668,9.132,12.9606,44.7076,11.8058,16.9237,28.8731,13.82,17.2193,28.3928,6.7439,16.8315,31.47,16.6938,23.5383,32.0146,19.2791,,19.0719,51.4197,,,18.002
2016/12/27,50.6447,65.8628,19.83,6.7574,9.4578,12.7173,20.1932,24.0712,17.0841,7.2,13.0785,17.0615,34.4275,11.7513,10.0039,9.8352,10.6399,18.7399,10.4213,12.6681,16.9648,11.2816,25.462,15.5921,15.8241,62.1561,27.1698,,,,5.3873,7.5109,8.7767,12.8424,9.0365,39.5029,19.596,30.555,16.6676,52.6109,8.3643,4.3555,11.8359,16.8062,22.8338,9.3112,13.0092,44.5498,11.8986,16.9237,28.2294,13.48,17.1404,28.9763,6.8193,16.7721,31.15,16.569,23.5454,31.5458,19.3274,,19.0912,51.1616,,,17.5549
2016/12/28,50.1197,65.8628,19.78,6.7193,9.2647,12.7173,19.7439,23.8493,17.1836,7.22,13.0985,17.2289,33.5,11.7229,9.8618,9.7955,10.4458,18.5828,10.4213,12.6383,16.8767,11.2417,25.3036,15.4734,15.8734,60.415,29.8858,,,,5.3381,7.445,8.7866,12.8325,8.9187,40.1918,18.6452,30.3403,16.6482,52.4259,8.2945,4.3364,11.8169,16.8739,22.7658,9.2735,13.0385,44.3624,11.914,16.9237,28.3253,13.21,16.825,29.004,6.8381,16.8909,30.55,16.569,23.574,31.7118,19.192,,19.1008,50.8351,,,17.3562
2016/12/29,49.8947,65.8628,19.6,6.7098,9.0646,12.6798,19.4596,23.83,16.5869,7.19,13.4773,16.9778,34.1307,11.6566,9.8226,9.7955,10.2346,18.573,10.5197,12.5688,16.7495,11.2318,24.9682,15.4004,15.8931,57.9616,27.0608,,,,5.3184,7.4962,8.8063,12.8325,8.9286,38.9971,18.3463,29.8816,16.5608,53.1174,8.2645,4.346,11.9599,16.7094,22.6493,9.1792,13.0871,43.8495,11.9217,16.914,28.1951,13.67,16.7659,29.1615,6.8663,16.6335,30.7,16.4713,23.667,31.497,19.0759,,19.0719,50.3295,,,17.386
2016/12/30,50.5041,72.4462,19.65,6.7193,9.0853,12.7079,19.9089,23.859,16.4179,7.2,13.4773,17.0801,32.8619,11.704,9.8765,9.8153,10.3773,18.5926,10.6573,12.7078,16.8669,11.2617,24.9962,15.373,16.3857,56.359,26.0497,,,,5.3479,7.4816,9.1321,12.7829,8.958,39.0211,18.1613,30.6233,16.6482,52.7278,8.3643,4.3746,12.1698,16.8739,23.2804,9.3207,13.1553,45.1613,12.1844,17.4114,28.4143,13.64,16.687,28.9485,6.8852,16.4849,30.81,16.7318,23.9101,31.1844,19.3178,,19.0622,50.1925,,,17.5052
2017/1/3,51.0479,70.0869,19.55,6.7479,9.1888,12.9333,19.9731,24.0905,16.6366,7.3,13.2281,17.2754,33.3813,11.8745,10.2196,10.113,10.5486,18.5436,10.6475,12.8567,17.1605,11.3613,25.2943,15.4871,16.1,56.814,27.5168,,,,5.4169,7.5474,8.9445,12.9613,9.0855,39.58,19.095,30.6428,17.0365,53.3609,8.4841,4.4033,12.1125,17.2126,23.2415,9.2924,13.1456,45.0035,12.1303,17.5187,28.0239,13.7,17.2488,29.4578,6.9323,16.5542,30.98,16.8784,23.8171,31.204,19.5983,,19.2937,50.5507,,,17.8132
2017/1/4,51.4697,70.3057,19.91,6.7956,9.2923,13.0367,20.395,24.1098,16.6267,7.43,13.557,17.4148,33.5149,11.9788,10.3519,10.1329,10.6856,18.4748,10.6475,13.0255,17.4735,11.4411,25.4247,15.6514,16.1296,61.9582,27.0905,,,,5.4169,7.6132,8.9346,13.0109,9.1444,40.0521,19.5903,30.8184,17.1336,53.7991,8.5739,4.4319,12.1125,17.4738,23.2901,9.3207,13.3403,45.2204,12.1303,17.3919,27.839,13.85,17.2488,29.0966,6.9229,16.6434,31.18,17.7796,24.1317,31.6337,19.6757,,19.4577,50.7982,,,17.843
2017/1/5,51.076,68.8786,20.39,6.786,9.2578,13.0742,20.3491,24.1002,16.7063,7.41,13.7763,17.4241,32.9139,11.9219,10.1804,10.123,10.6628,18.6515,10.6278,13.0553,17.4833,11.3713,25.2105,15.6468,15.9226,60.6425,26.7734,,,,5.407,7.5986,9.2802,13.0009,9.115,39.6089,19.2202,30.594,17.221,54.3348,8.554,4.4128,11.9695,17.3964,23.2707,9.2735,13.2722,45.0035,11.9526,17.2164,27.7568,13.66,17.3277,29.004,6.8758,16.6335,30.71,17.8122,24.4249,31.995,19.5403,,19.3034,50.2452,,,17.6244
2017/1/6,50.5697,69.3638,20.71,6.7479,9.1129,12.9991,20.3766,24.0327,16.9151,7.24,13.8361,17.3683,32.0309,11.8556,10.1166,10.0932,10.5771,18.3276,10.6966,13.0056,17.6007,11.2218,24.7353,15.6331,15.7748,66.7068,25.4253,,,,5.3676,7.5547,9.0334,12.9316,9.0267,38.1829,18.3748,30.2915,17.1045,53.9549,8.4142,4.3937,11.855,17.4448,23.4163,9.1792,13.2429,44.7766,11.8677,16.9627,27.6883,13.55,17.1601,28.328,6.8381,16.584,30.52,17.899,24.3462,32.5713,19.8595,,19.5832,47.8751,,,17.4555
2017/1/9,51.001,71.3807,20.78,6.767,9.1888,13.0367,20.3766,24.1581,17.1736,7.27,13.9159,17.4892,31.2296,11.9504,10.1215,10.0039,10.4002,18.2785,10.618,13.0354,17.6105,11.3813,24.549,15.5145,15.8832,73.1074,24.9693,,,,5.3775,7.6059,9.0531,12.9613,9.0463,37.9517,17.4411,30.3403,17.1627,53.9062,8.5141,4.4319,12.0648,17.5609,23.4745,9.1414,13.1748,44.5301,11.9372,16.9432,27.5651,13.28,17.1404,28.7447,6.8098,16.4255,30.14,17.7145,24.5464,33.3135,19.9369,,19.506,47.4222,,,17.5847
2017/1/10,50.6447,70.9621,20.64,6.7479,9.4509,12.9803,20.4867,23.859,16.567,7.3,14.0355,17.4334,34.3533,11.9314,10.0186,10.0932,10.3374,18.1116,10.4902,12.9461,17.2974,11.3215,24.5769,15.5738,15.9818,71.7125,25.0684,,,,5.3479,7.5547,8.984,12.882,8.9874,37.9131,17.5578,30.1548,17.0753,52.8934,8.544,4.4128,11.8646,17.7544,23.3095,9.1414,12.9703,44.4314,11.9758,16.875,27.7979,13.29,17.1306,28.1521,6.8004,16.8711,30.42,17.4702,24.5035,33.3624,19.6467,,19.3709,48.544,,,17.6443
2017/1/11,49.9322,70.1154,20.41,6.6907,9.244,12.9333,20.1565,23.6467,16.1593,7.14,13.8661,17.2289,35.303,11.8082,9.8912,9.9741,10.3431,18.0331,10.4017,12.8071,16.9746,11.3813,24.4558,15.6286,15.765,64.5403,24.0871,,,,5.3184,7.467,8.7767,12.8424,8.7323,36.4968,16.1687,29.9109,16.8229,53.8868,8.3843,4.4319,11.7692,17.5899,23.125,9.0565,12.8437,44.1849,12.4703,16.875,27.4213,13.09,17.032,27.9206,6.6968,16.683,29.67,17.4919,24.5035,33.0694,19.8111,,19.1876,47.3432,,,18.6577
2017/1/12,49.351,69.145,20.27,6.6431,9.0991,12.8958,19.4779,23.2994,16.2886,7.12,13.8361,17.1173,37.0244,11.8461,9.8569,9.7558,10.1661,17.8073,10.2345,12.8071,16.3289,11.4809,23.9062,15.6514,15.4694,58.3672,23.5816,,,,5.2987,7.4816,8.599,12.7631,8.7127,36.5643,16.0263,29.0326,16.755,54.4127,8.3344,4.4701,11.6357,17.5028,23.125,8.9905,12.8242,43.9186,12.3621,16.6994,27.0583,13.21,16.9236,28.3188,6.6591,16.5146,28.15,17.481,24.1675,32.6201,19.4919,,18.686,47.3485,,,18.1808
2017/1/13,48.6103,67.9748,19.61,6.5192,8.8508,12.7925,19.533,23.3959,16.1195,7.04,13.7464,17.0522,35.355,11.6376,9.8618,9.5473,9.7552,17.4539,10.1166,13.0255,15.8495,11.3813,23.8596,15.4461,15.3019,58.3672,22.8381,,,,5.2002,7.445,8.5496,12.3172,8.5361,34.6614,15.1154,29.1497,16.5511,53.7504,8.1847,4.4701,11.464,17.2416,23.2124,8.9527,12.7463,44.3131,12.2849,16.8457,27.0309,13.17,16.7659,29.2448,6.6403,16.4948,26.63,17.519,23.5526,31.204,19.3081,,18.0107,46.2372,,,18.002
2017/1/16,48.9666,68.1556,19.17,6.2904,8.2644,12.2195,18.7168,23.1451,14.8765,6.62,13.3278,16.5315,38.8942,11.2206,9.1167,9.4183,9.133,16.6293,9.8806,12.0029,15.7223,10.7235,22.6391,14.8711,14.4053,58.6936,21.4108,,,,4.9638,7.1891,8.2238,11.5542,8.1436,31.7324,13.9768,29.257,15.9007,48.8127,7.5958,4.4701,11.2923,16.8546,23.193,8.7075,12.3958,44.8555,11.999,17.1383,27.4213,12.75,16.2435,28.3465,6.3295,16.1978,26.73,17.025,22.4014,31.702,18.6406,,17.0364,43.5353,,,16.2137
2017/1/17,49.6416,69.3543,19.42,6.3476,8.3403,12.3322,18.7993,23.174,14.8666,6.67,13.557,16.5501,42.7821,11.3249,9.1216,9.2794,9.3156,16.806,9.9298,12.0525,15.9082,10.7335,22.6205,14.9624,14.5826,59.5444,22.3029,,,,5.0525,7.2915,8.2831,11.6533,8.2614,32.7874,14.4892,29.3351,16.0172,49.2899,7.6557,4.4415,11.3018,17.3674,23.3872,8.698,12.4153,44.6385,12.0685,17.1188,27.3665,12.83,16.4012,27.9483,6.5838,16.1978,26.3,17.2584,22.6445,32.288,18.9502,,17.5091,44.6466,,,16.3428
2017/1/18,49.876,70.1154,19.4,6.319,8.2989,12.2007,18.7901,23.3573,14.6776,6.68,13.9857,16.4107,41.4465,11.1069,8.9795,9.1901,9.2928,16.6391,9.9396,11.993,15.781,10.6039,21.8658,14.9441,14.2673,59.03,22.0551,,,,5.0131,7.2403,8.1448,11.6632,8.1632,31.8287,13.8345,29.4229,16.0366,47.8388,7.6656,4.451,11.2256,17.2029,23.591,8.5943,12.3276,44.7372,12.0608,17.1286,27.2843,12.6,16.411,27.6057,6.5744,16.0889,25.71,17.4539,22.7017,32.4834,19.1727,,17.2679,43.4036,,,16.2534
2017/1/19,49.8947,69.9727,19.29,6.3476,8.1678,12.2289,18.5976,23.5213,14.3594,6.76,13.9059,16.2526,37.5735,11.0974,8.9256,9.1901,9.4184,16.6882,9.9494,11.9731,15.9571,10.4744,21.428,14.9852,14.1885,58.2485,22.3623,,,,4.9934,7.211,8.1053,11.5839,8.124,32.0311,13.8088,29.3156,15.9881,48.5984,7.6357,4.4415,11.1016,17.5028,23.5328,8.566,12.2595,44.3723,11.8754,17.1188,27.2911,12.7,16.3125,27.2538,6.5838,15.9998,25.97,17.4267,22.7732,31.3993,19.0759,,17.2583,43.5932,,,16.1541
2017/1/20,50.3447,70.9145,19.42,6.4334,8.2851,12.4731,18.6893,23.7818,14.5484,6.9,14.0455,16.4943,41.3278,11.4481,9.0971,9.8054,9.7095,17.0711,10.0477,12.1419,16.1527,10.6039,21.8472,15.1129,14.3954,58.3672,23.3139,,,,5.0623,7.2476,8.2337,11.7821,8.2516,32.9705,14.2074,29.5303,16.3085,49.6795,7.7655,4.4606,11.1683,17.5996,23.591,8.6414,12.4445,44.5695,11.8986,17.1578,27.4897,12.89,16.6772,27.5038,6.6215,16.079,27,17.5353,23.0878,31.3114,19.1243,,17.5187,44.1989,,,16.3627
2017/1/23,49.8197,69.9727,19.22,6.4429,8.4093,12.5389,18.891,23.859,14.6776,6.95,14.1751,16.6431,39.9107,11.467,9.3667,9.8649,9.818,17.1594,10.0871,12.2412,16.2799,10.6139,22.2012,15.1586,14.4841,56.8239,23.423,,,,5.0722,7.2841,8.3225,11.7821,8.3497,33.298,14.2472,29.6571,16.4638,49.5236,7.9152,4.4797,11.3972,17.706,23.4357,8.6603,12.4639,44.6385,12.0145,17.1676,27.5103,12.93,16.9039,27.4483,6.6591,15.98,27.19,17.5679,23.4524,31.2137,19.4339,,17.7117,44.2411,,,16.78
2017/1/24,50.4854,69.6207,18.9,6.4524,8.3886,12.5483,18.726,23.9362,14.5185,6.9,14.0854,16.6059,39.7103,11.3817,9.254,9.726,9.7951,17.3459,10.1362,12.261,16.094,10.6737,21.6516,15.0582,14.2772,56.9921,23.1652,,,,5.0426,7.2622,8.6878,11.7425,8.4184,32.6091,13.7804,29.5791,16.4055,49.7087,7.8952,4.5274,11.2637,17.4738,23.5328,8.6037,12.5321,44.5596,11.9526,17.2164,27.3459,12.99,17.1207,27.2538,6.678,15.7721,27.37,17.6167,23.6527,31.0184,19.3565,,17.5766,43.5722,,,16.77
2017/1/25,51.3479,70.4389,19.57,6.4906,8.4024,12.7079,18.5792,23.9748,14.5981,6.95,14.1252,16.671,40.4523,11.4955,9.3667,9.7756,10.0006,17.3459,10.0772,12.3305,16.2701,10.6737,21.3348,15.1266,14.3856,56.6953,23.2743,,,,5.0919,7.2622,8.7076,11.7722,8.4576,33.351,14.1818,29.6962,16.5511,49.8742,7.985,4.5274,11.2923,17.4061,23.7852,8.6414,12.5029,44.6287,11.9758,17.3432,27.387,13.04,17.1306,27.5131,6.6686,15.8216,27.65,17.8176,23.7313,30.6473,19.3758,,17.8274,44.1041,,,16.9886
2017/1/26,51.0197,71.7422,19.58,6.5096,8.4782,12.7643,18.6067,24.2642,14.618,6.98,14.2548,16.7268,38.1374,11.5334,9.5089,9.855,9.9892,17.5815,10.1559,12.4199,16.3386,10.8132,21.2882,15.1631,14.5136,56.2106,23.2545,,,,5.2199,7.3353,8.7076,11.9307,8.438,33.3462,14.9532,29.6767,16.6773,51.0429,7.985,4.5274,11.3209,17.735,23.8726,8.6509,12.5516,44.6188,12.0531,17.5382,27.387,13.26,17.1996,27.5501,6.6686,16.0196,27.95,17.861,23.6384,31.4384,19.4629,,17.895,44.4833,,,17.0581
2017/2/3,51.9573,73.4927,18.79,6.481,8.4093,12.7079,18.6434,24.5247,14.6677,7.13,14.0156,16.7826,38.4935,11.5429,9.8814,9.7955,10.0349,17.3656,10.1166,12.3901,16.3289,10.7335,20.9156,15.0947,14.6122,61.8296,23.304,,,,5.21,7.2988,8.6286,11.7722,8.3693,32.9367,14.5376,29.6279,16.6385,50.78,7.985,4.4892,11.2828,17.6092,23.8046,8.6792,12.5711,44.5794,12.1303,17.509,26.7775,13.04,17.0714,27.6983,6.6497,15.9503,28,18.0239,24.1532,31.3114,19.3661,,17.731,44.0672,,,16.9985
2017/2/6,52.3698,72.9695,18.78,6.5096,8.4644,12.9803,18.9644,24.6308,14.8566,7.12,14.0654,16.8663,38.8496,11.6566,10.8715,9.8848,10.0463,17.7779,10.264,12.4695,16.3876,10.883,21.5118,15.2088,14.7698,61.978,24.4043,,,,5.2297,7.3426,8.6483,11.9407,8.5459,33.6593,14.9617,29.6181,16.7162,51.2085,8.0749,4.4797,11.4831,18.2672,23.9211,8.8207,12.6295,44.5103,12.3081,17.4017,26.3118,12.95,17.2291,28.4114,6.678,16.3265,27.82,18.0619,24.4106,31.2235,19.5886,,17.9625,45.5367,,,17.1178
