ÈÕÆÚ,000004.SZ,000153.SZ,000513.SZ,000566.SZ,000597.SZ,000623.SZ,000739.SZ,000756.SZ,000766.SZ,000788.SZ,000813.SZ,000908.SZ,000915.SZ,000931.SZ,000952.SZ,000963.SZ,002001.SZ,002019.SZ,002020.SZ,002099.SZ,002102.SZ,002262.SZ,002294.SZ,002332.SZ,002365.SZ,002370.SZ,002393.SZ,002399.SZ,002411.SZ,002422.SZ,002435.SZ,002437.SZ,002550.SZ,002626.SZ,002653.SZ,002675.SZ,002755.SZ,002773.SZ,002821.SZ,002898.SZ,002900.SZ,002923.SZ,002940.SZ,300006.SZ,300016.SZ,300086.SZ,300110.SZ,300158.SZ,300194.SZ,300199.SZ,300233.SZ,300254.SZ,300267.SZ,300363.SZ,300401.SZ,300434.SZ,300436.SZ,300452.SZ,300497.SZ,300558.SZ,300573.SZ,300583.SZ,300584.SZ,300630.SZ,300636.SZ,300702.SZ,300705.SZ,300723.SZ,300725.SZ,300765.SZ,600062.SH,600079.SH,600200.SH,600216.SH,600227.SH,600267.SH,600276.SH,600380.SH,600420.SH,600488.SH,600513.SH,600521.SH,600613.SH,600664.SH,600673.SH,600781.SH,600789.SH,600812.SH,600851.SH,603079.SH,603168.SH,603222.SH,603229.SH,603351.SH,603456.SH,603520.SH,603538.SH,603669.SH,603676.SH,603707.SH,603811.SH,688321.SH,900904.SH,900917.SH
2016/10/25,39.72,11.8039,24.0849,14.5488,7.0172,19.8429,7.687,10.1106,19.93,13.8972,10.4689,11.8601,36.125,8.58,20.5914,19.6011,12.5821,14.0251,12.0088,9.4135,5.9559,11.9222,27.5669,8.9943,18.0994,16.4299,37.8433,18.5799,26.0135,16.8836,7.7799,8.5215,7.9608,14.7131,16.8005,17.3401,31.894,42.9337,,,,,,8.5156,13.4467,11.5039,9.6247,9.3091,8.0241,20.7894,25.0813,20.651,14.1703,22.8207,12.8304,24.0342,60.7083,31.6088,30.2959,,,,,,,,,,,,15.4847,20.7099,18.655,14.5138,7.06,14.1462,24.4079,9.0982,14.7699,6.3416,12.8291,21.4856,15.0729,7.8994,6.6229,18.4877,7.7171,6.6459,13.4464,,23.3016,15.7086,,,13.099,35.3685,,15.9043,,,,,1.6334,0.8363
2016/10/26,39.88,11.8433,23.7974,14.2954,6.9435,19.7469,7.7648,10.1483,19.5,14.0864,10.5289,11.8701,35.3575,8.65,21.2963,19.6387,12.4311,13.9677,11.9612,9.423,5.8967,11.7369,27.7527,9.0073,18.5913,16.7311,37.6496,18.835,25.9737,17.1769,8.0753,8.472,7.9703,14.7585,16.6334,17.9937,30.2383,41.1897,,,,,,8.5836,13.2887,11.7188,9.5214,9.3489,8.0987,21.015,24.7806,20.7201,14.1406,22.7811,12.9015,22.9674,60.3118,31.9199,30.0697,,,,,,,,,,,,15.3566,20.6216,18.3874,14.2725,7.06,14.3944,24.6785,9.1068,14.7162,6.3124,12.7467,20.8861,15.192,7.8908,6.5039,18.5075,7.8921,6.5867,13.6048,,23.184,15.8177,,,12.9445,34.5262,,15.7736,,,,,1.6334,0.8412
2016/10/27,40.32,11.8629,23.9242,13.8472,7.0508,19.673,7.6676,10.2839,19.6,14.385,10.5289,11.6706,36.0654,8.64,21.1474,19.6279,12.5659,14.1303,11.7038,9.3756,5.867,11.7369,27.8457,8.825,18.2503,16.2621,38.037,18.5799,26.6097,17.1084,8.1052,8.4226,7.9608,14.6949,16.4385,17.8353,30.3255,41.5764,,,,,,8.5059,13.3611,11.6406,9.5272,9.4533,8.0728,20.8581,24.8388,21.1253,14.21,22.7416,12.6764,23.0877,60.3614,31.557,30.3767,,,,,,,,,,,,15.4712,20.1014,18.427,14.3208,7.05,14.2057,24.721,9.0209,14.7357,6.3611,12.7991,20.8614,15.1523,7.8227,6.7121,18.5968,7.7856,6.5867,14.1395,,23.4619,15.6392,,,12.9552,34.9234,,15.6616,,,,,1.6294,0.8529
2016/10/28,39.67,11.5482,24.1863,13.74,6.8965,19.806,7.551,10.088,19.55,14.2158,10.6022,11.6706,36.2591,8.49,20.6609,19.5663,11.9889,14.226,11.6753,9.4041,5.9559,11.7431,27.5762,9.1441,17.7257,16.1189,39.2377,18.2464,26.1923,16.6783,8.0753,8.4325,7.8945,14.4313,16.2343,17.2411,28.1353,41.2428,,,,,,8.4476,13.2427,11.4746,9.097,9.4732,7.7253,20.4462,24.7418,21.4415,14.2298,22.4451,12.6645,22.0428,59.9748,30.7857,29.4274,,,,,,,,,,,,15.4847,20.1014,18.3378,13.7804,6.97,14.1065,24.5247,8.9008,14.5501,6.215,12.6343,20.9353,14.8843,7.8567,6.6427,18.2397,7.6257,6.5274,13.7633,,23.3283,15.4508,,,12.9605,34.1838,,17.2297,,,,,1.6304,0.8431
2016/10/31,39.9,11.617,24.516,13.8179,6.8629,19.9538,7.5899,9.8243,19.38,14.1362,10.4022,11.7005,37.5855,8.47,20.7999,19.7325,11.7785,13.9485,11.8182,9.4325,5.8374,11.5021,28.0688,9.1311,18.0142,16.3312,43.1596,18.0796,25.7055,16.7174,7.9631,8.4325,7.8945,14.3223,16.4756,17.2411,27.961,43.9119,,,,,,8.4865,13.1637,11.4941,8.9192,9.4682,7.787,20.8385,25.2366,21.6588,14.0811,22.5341,12.6329,21.2823,60.5398,30.9737,29.0841,,,,,,,,,,,,15.3027,20.1014,18.4072,13.7225,6.78,14.2355,24.4822,8.9265,14.599,6.2247,12.7017,20.6725,14.795,7.8908,6.7716,18.3092,7.5648,6.5571,13.7039,,23.7986,15.4508,,,12.9925,34.4509,,18.9517,,,,,1.6165,0.8402
2016/11/1,41.72,11.7449,24.5794,13.9933,6.9233,19.9612,7.6579,9.8921,19.47,14.166,10.4556,11.6606,39.1354,8.68,21.2367,19.9684,11.8432,13.9868,11.8182,9.3946,5.8374,11.5145,28.5428,9.118,18.0208,16.1387,45.1834,18.1385,25.626,17.0009,8.2061,8.4523,7.885,14.3859,16.4106,17.3203,28.3328,43.8285,,,,,,8.5059,13.3019,11.5625,9.0281,9.7666,8.0403,20.9954,25.2948,21.8169,14.0414,22.8306,12.7514,22.382,63.4538,31.1681,29.8394,,,,,,,,,,,,15.3498,20.1603,18.8235,13.819,6.85,14.1859,24.8802,9.0982,14.8334,6.254,13.0764,21.0503,14.9935,8.0272,6.8212,18.4778,7.679,6.6953,13.8227,,23.8895,15.5896,,,13.0457,35.793,,19.381,,,,,1.6314,0.8451
2016/11/2,43.06,11.6465,25.2642,14.1103,6.9099,19.806,7.5996,10.3592,19.02,14.0665,10.109,11.4811,38.7479,8.53,20.7502,20.2633,11.757,13.9007,11.6181,9.2903,5.8473,11.5763,28.3011,9.4893,17.706,16.1238,45.3771,17.8246,25.8744,16.9422,8.3108,8.3831,7.8471,14.3314,16.2714,16.7559,27.717,43.0702,,,,,,8.4476,13.3348,11.4258,9.4239,9.687,7.9072,20.9365,24.7223,21.3229,13.8927,22.9393,13.8255,22.7923,63.5231,31.1292,29.4759,,,,,,,,,,,,15.8352,20.2584,18.4568,13.6839,6.91,14.305,24.8165,8.9694,14.7602,6.1663,13.0239,21.1325,15.0332,8.1465,7.1583,18.4282,7.5268,6.6854,13.5949,,23.82,15.5599,,,13.1788,35.5876,,17.4723,,,,,1.6175,0.8334
2016/11/3,42.7,11.7449,25.1712,13.9349,6.9502,20.0794,7.687,10.3065,19.05,14.1262,10.1957,11.531,38.5914,8.78,20.7502,20.2285,11.757,13.8911,11.6753,9.205,5.867,11.6319,28.4777,9.2939,17.5289,16.1535,45.2125,18.0502,25.6756,16.8836,8.3145,8.3929,7.8471,14.3223,16.2993,16.7261,28.7918,43.1536,,,,,,8.4574,13.3941,11.4355,9.3207,9.9456,7.8714,20.9365,24.8679,21.7972,13.9522,23.0183,13.79,24.5485,62.9384,30.9802,29.5526,,,,,,,,,,,,16.1116,20.1995,18.5063,13.7128,6.9,14.3348,24.7104,9.0467,14.6918,6.2345,13.0914,21.2639,15.0927,8.172,7.2277,18.5968,7.6029,6.6854,13.486,,23.6276,15.5797,,,13.1682,35.7246,,16.7957,,,,,1.6284,0.8353
2016/11/4,46.97,11.7842,24.9894,14.0713,6.9435,20.0055,7.6287,10.3291,18.63,14.0864,10.0957,11.501,36.8254,8.67,20.641,19.8987,11.6976,14.2834,11.7038,9.1197,5.7683,11.811,28.6171,9.0594,17.5945,16.4842,45.8807,17.9521,25.5365,16.9031,8.2472,8.3336,7.7997,14.186,16.225,16.1914,28.1004,41.91,,,,,,8.4574,13.2229,11.4453,9.2174,10.0948,7.9104,20.505,24.9164,21.4513,13.8332,22.5637,13.5017,23.4981,62.2545,31.1227,29.799,,,,,,,,,,,,15.8959,19.8756,18.2684,13.626,6.86,14.3547,24.2753,8.9952,14.7113,6.2247,13.0389,20.9271,14.8943,8.1209,7.426,18.5472,7.7932,6.6163,13.4365,,23.0183,15.5599,,,13.0351,36.4984,,16.4877,,,,,1.6254,0.8353
2016/11/7,45.33,12.0007,25.3825,13.779,6.9636,19.9612,7.5996,10.1709,18.6,14.0665,10.6688,11.4512,36.5125,8.67,21.1374,19.6708,11.5628,14.9913,11.6943,9.1292,5.7781,11.8851,27.9572,8.9878,17.3322,16.0745,46.3552,18.0011,25.3279,17.1573,8.2285,8.2743,7.7144,14.2768,16.0115,16.5875,28.4723,41.7811,,,,,,8.4865,13.2295,11.5918,9.1142,9.9705,7.9201,20.1618,25.2754,21.2043,14.3587,22.3166,13.6952,23.4926,62.5221,30.9802,29.9525,25.0895,,,,,,,,,,,15.4982,19.5419,18.2486,13.5584,6.85,14.1363,24.0842,8.9008,14.7113,6.2637,12.7916,20.4836,14.9836,8.172,7.3368,18.567,7.953,6.6064,13.4662,,23.1413,15.6888,,,13.2747,36.245,,16.721,,,,,1.6264,0.8383
2016/11/8,45.94,12.0105,25.4036,13.7887,6.977,19.9538,7.6482,10.5626,18.96,14.1063,10.5489,11.6207,36.9223,8.78,20.8594,19.9362,11.5736,15.0487,11.8468,9.224,5.7781,11.8604,27.8736,9.0269,17.2535,16.0893,46.6553,18.1777,24.5826,17.2453,8.1986,8.3732,7.7429,14.2132,16.2064,16.6469,29.7329,42.2361,,,,,,8.5739,13.3809,11.6211,9.0511,10.4081,8.1345,20.3677,25.1881,21.1747,14.6761,22.3562,13.8019,24.3133,62.6212,31.0255,30.2636,27.5985,,,,,,,,,,,15.5791,20.1799,18.3973,13.5874,6.9,14.0767,24.5512,9.0553,14.6967,6.3221,12.919,20.4425,15.2316,8.2317,7.2277,18.7456,7.9149,6.7151,13.4959,,23.2107,15.6591,,,13.3013,36.1628,,16.6277,,,,,1.6274,0.8421
2016/11/9,44.6,11.8925,24.8626,13.6815,6.8831,19.7321,7.5704,10.314,18.74,13.8972,10.289,11.5509,36.0281,8.64,20.7006,19.8665,11.5736,14.7808,11.7896,9.2334,5.7781,11.8048,28.1338,8.864,17.4568,15.9856,46.4326,18.3935,24.8807,16.9813,8.0379,8.3139,7.7808,13.9406,16.2714,16.736,28.8208,42.2816,,,,,,8.4476,13.1505,12.7832,8.9995,10.3683,8.0923,20.1814,25.0716,21.0759,14.6761,22.0399,13.7426,24.3516,63.6421,30.7339,29.8435,30.3554,,,,,,,,,,,15.3903,20.2486,18.1891,13.5102,6.85,13.9874,24.53,8.9351,14.5648,6.2345,12.6867,20.4754,15.0034,8.1294,7.1087,18.577,7.9606,6.6163,13.3276,,23.1092,15.4607,,,13.1629,35.9985,,16.2123,,,,,1.6145,0.8334
2016/11/10,45.3,12.158,24.926,13.8764,6.977,20.0794,7.8134,10.4572,18.81,14.0366,10.4556,11.6108,36.7435,8.77,20.8694,19.8451,11.6922,14.8861,11.8373,9.3187,5.7781,11.8048,28.4312,9.0204,17.4699,15.9955,46.6457,18.4622,25.1391,17.3333,8.2323,8.3732,7.8092,14.0769,16.4849,16.6766,29.3611,42.5849,,,,,,8.6224,13.3611,13.3105,9.2232,10.433,8.352,20.4168,25.091,21.4513,14.6364,22.3562,13.8927,24.4336,65.9713,31.3172,31.2129,33.3899,,,,,,,,,,,15.4914,20.1014,18.3973,13.6646,6.89,14.0072,24.3496,9.1068,14.7357,6.3027,13.0464,20.4425,15.321,8.2232,7.2178,18.9737,8.1509,6.8039,13.3771,,23.7452,15.6987,,,13.3119,37.1489,,16.3617,,,,,1.6314,0.8441
2016/11/11,44.93,12.5318,24.4484,13.9154,7.0977,20.2716,7.8134,10.7058,18.8,13.9769,11.0886,11.6108,35.4916,9.1,20.9786,19.6923,11.73,14.733,11.7801,9.2998,5.7781,11.7431,28.3941,8.9031,17.3519,15.9659,47.4494,18.5014,26.0532,17.3137,8.2809,8.4621,7.8187,14.1224,16.4385,16.4092,28.7976,43.9574,,,,,,8.6224,13.5059,13.1348,9.1888,10.7413,8.4137,20.2991,25.1299,21.2636,14.3786,22.4649,14.252,25.2105,65.1982,31.3366,31.4269,36.7319,,,,,,,,,,,15.4105,19.6302,18.6253,13.6067,7,13.8782,24.2222,9.1497,14.7357,6.3514,13.1214,19.958,15.5988,8.2487,7.2773,19.053,8.0063,6.7842,13.4068,,23.6276,15.6392,,,13.3812,36.9845,,16.1937,,,,,1.6433,0.847
2016/11/14,45.6,12.3646,24.516,13.8472,7.0776,20.4637,7.7842,10.7585,19.22,13.7778,11.2486,11.6407,35.3202,8.98,21.3856,19.518,11.7839,15.0583,11.7801,9.224,5.7781,11.7492,27.8271,8.8185,17.4306,15.9017,45.6579,18.4426,27.0568,17.0595,8.307,8.8576,7.8376,14.1587,16.4849,16.1914,29.9769,43.4418,,,,,,8.7487,13.5257,13.0957,9.2404,10.7413,8.43,20.3089,25.2463,21.5304,14.329,22.5341,13.9322,25.2762,63.989,31.7255,31.2048,40.4011,,,,,,,,,,,15.1611,19.6695,18.655,13.626,6.92,13.769,23.941,9.1497,14.8383,6.4098,13.1963,20.1304,15.4698,8.1124,7.2277,19.0431,8.0824,6.7644,13.5157,,23.8414,15.7384,,,13.5729,37.0462,,16.147,,,,,1.6423,0.8529
2016/11/15,45.7,12.7876,24.7273,13.779,7.0575,20.2864,8.0175,10.6003,19.22,13.8873,11.102,11.6606,36.356,9.12,21.4452,19.6869,11.7947,15.02,11.761,9.2713,5.7781,11.6936,27.9386,8.8901,17.9683,15.877,45.9194,18.3347,27.0369,17.0693,8.55,8.7884,7.8756,14.1496,16.5777,16.3003,29.8142,44.8067,,,,,,8.7875,13.7232,13.2129,9.6992,10.8606,8.3553,20.3089,24.897,21.7082,14.3786,22.8701,13.632,24.264,64.4251,31.8292,31.1765,44.4373,,,,,,,,,,,15.8689,19.7578,18.9127,13.6453,6.95,13.9278,24.0365,9.1497,15.6344,6.4001,13.1888,20.4179,15.5095,8.0698,7.2277,19.1026,7.9834,6.7941,13.4662,,23.9162,16.026,,,13.8551,36.4847,,16.469,,,,,1.6472,0.8451
2016/11/16,47.49,13.0728,24.6766,13.9641,7.1313,20.3233,7.9689,10.5476,19.15,13.8276,10.9753,11.7105,35.8418,9.06,21.3161,19.6387,11.7893,15.4314,11.8277,9.2808,6.3609,11.6319,27.9572,8.9292,17.7716,15.9461,44.5346,18.4622,27.4046,16.9716,8.7744,8.7093,7.8566,14.295,16.5127,16.2211,29.4773,44.3896,,,,,,9.0302,13.631,12.9688,9.3494,10.98,8.3326,20.3383,26.0031,21.5995,14.4876,22.712,13.5847,23.8263,64.1377,32.056,30.9826,48.88,,,,,,,,,,,15.5925,19.7775,18.8037,13.7418,6.92,13.9278,24.323,9.1497,15.4928,6.4098,13.1513,20.3111,15.7972,8.155,7.2277,19.1721,7.9302,6.7842,13.4959,,23.6436,15.8772,,,13.7113,35.8752,,16.3523,,,,,1.6641,0.8499
2016/11/17,46.88,13.1024,24.3469,14.12,7.299,20.4785,7.9592,10.3969,19.16,13.7877,11.0153,11.6207,36.1101,9.17,20.8495,19.7057,11.6599,15.4314,11.761,9.224,6.1238,11.6195,27.9851,8.9487,17.7912,16.2868,44.4572,18.2169,27.2257,17.0204,8.7781,8.6401,7.8376,14.1587,16.587,16.0725,28.5478,43.2522,,,,,,9.1662,13.5323,12.7051,9.2174,10.801,8.2871,20.3481,26.071,21.2043,14.4579,22.4352,13.715,24.2257,65.1685,32.082,30.3323,53.769,,,,,,,,,,,15.5791,19.8265,18.6253,13.5777,6.93,13.9278,24.3336,9.1497,15.8884,6.4196,13.1588,20.5083,15.6484,8.1806,7.2277,19.1522,7.9302,6.8632,13.585,,23.3818,15.9467,,,13.722,35.8615,,16.623,,,,,1.6581,0.8519
2016/11/18,46.12,12.6499,24.5244,14.1298,7.1984,20.3233,7.8911,10.3969,18.94,13.7778,10.7954,11.5509,36.967,9.02,20.7602,19.947,11.6383,15.2688,11.7229,9.205,5.7485,11.7986,27.7063,8.7663,17.6273,16.3164,48.9019,18.2268,27.5238,17.2062,8.7706,8.6104,7.7997,14.1042,16.4478,15.8547,28.6523,42.7669,21.7109,,,,,9.0205,13.4599,12.6953,9.183,11.0894,8.6313,20.2108,26.0128,21.0759,14.3786,22.4649,13.8216,23.5692,64.1377,32.0884,31.0997,59.1439,,,,,,,,,,,15.3768,19.8167,18.6451,13.433,6.84,13.9278,24.1585,9.1497,15.7175,6.439,13.1588,19.9087,15.4499,8.0272,7.2277,19.1225,7.9302,6.8039,13.5256,,23.9589,15.7582,,,13.5569,36.8887,,17.0803,,,,,1.6443,0.847
2016/11/21,45.93,13.4663,24.5287,14.1298,7.9162,20.2125,7.8328,10.299,18.74,13.7778,10.6621,11.5409,37.198,9.04,20.9389,19.9041,11.5952,15.1922,11.7706,9.205,5.6201,11.8913,27.6505,8.7989,17.4437,16.2423,51.4196,18.4131,27.5238,17.2453,8.8417,8.6302,7.7903,14.086,16.6334,15.6665,28.9196,42.9337,23.8839,,,,,8.9817,13.5586,12.7637,9.206,11.2286,9.1898,19.9167,25.712,20.7004,14.4281,23.0183,13.9993,23.3613,63.6619,32.5292,32.1217,65.0543,,,,,,,,,,,15.5588,19.6597,18.8532,13.5488,6.84,13.769,24.3389,9.1497,15.6051,6.4293,13.4511,19.5555,16.9979,8.0101,7.2277,19.3407,7.9302,6.8039,13.3969,,24.5468,15.8574,,,13.5143,38.6965,,16.9497,,,,,1.7255,0.849
2016/11/22,46.55,13.3089,24.4526,14.0323,7.99,22.2374,7.998,10.3743,18.8,13.8076,10.7021,11.6407,37.049,9.03,20.8197,19.8665,11.703,15.2401,11.9612,9.205,5.6497,11.916,27.7806,8.8185,18.1388,16.1535,50.9064,18.3445,27.5238,17.2453,9.0809,8.6302,7.7997,14.1587,16.652,15.7259,30.1686,42.82,26.2743,,,,,9.0011,13.6639,13.0273,9.183,11.1938,9.336,20.1324,26.4009,20.9573,14.4281,23.048,13.8927,23.5801,63.9295,33.3523,32.2752,71.5598,,,,,,,,,,,15.5925,19.7382,18.8532,13.5584,6.84,13.9079,24.5671,9.1497,15.4781,6.439,13.481,19.6294,17.9307,8.0187,7.2277,19.7969,7.9302,6.6953,13.4365,,24.4453,16.0557,,,13.7379,39.3881,,16.7117,,,,,1.7285,0.8558
2016/11/23,46.08,13.181,24.6766,13.779,7.8089,22.8804,7.8523,10.427,18.73,14.1859,10.7221,11.6407,36.3187,8.97,20.4722,19.8692,11.5952,15.1922,11.7706,9.205,5.5312,12.021,27.6505,8.8315,17.8502,15.7931,49.8412,17.7951,27.5238,17.0889,9.1108,8.5709,7.8471,14.0224,16.5313,15.409,29.518,43.1536,28.9017,,,,,8.8846,13.7232,12.8906,9.0109,11.1739,9.1833,20.0343,25.9158,20.8288,14.2497,23.6805,13.6913,23.509,63.5231,32.5356,31.532,78.7197,,,,,,,,,,,15.424,19.6793,18.7343,13.4909,6.9,13.8384,24.461,9.1497,15.5856,6.3903,13.2637,19.6212,17.2758,7.8994,7.2277,19.4795,7.9302,6.6163,13.4068,,24.6804,16.0557,,,13.8072,38.7102,,16.0816,,,,,1.6988,0.8558
2016/11/24,45,12.8564,25.1923,13.6523,7.6613,25.1713,7.8231,10.1332,18.48,13.947,10.5688,12.4786,36.0579,8.86,20.5318,19.8665,11.5412,14.9339,11.6181,9.205,5.4028,12.0025,27.8922,8.8966,17.5224,15.5808,48.0304,17.7166,27.5238,17.3528,9.1183,8.4325,7.7618,13.9042,16.4014,15.5081,28.8615,42.873,31.7909,,,,,8.7487,13.5191,12.7051,8.7414,11.0297,8.9885,19.8088,25.9158,20.7004,14.2596,23.6805,13.8453,22.3218,62.1454,32.0236,30.8978,86.5937,,,,,,,,,,,15.4307,19.5714,18.5559,13.4909,6.97,13.5605,24.7422,9.1497,15.3023,6.3514,13.1888,19.3502,17.5338,7.959,7.2277,19.3704,7.9302,6.5966,13.6147,,24.317,16.0756,,,13.5303,39.5182,,15.475,,,,,1.7077,0.8577
2016/11/25,43.92,12.7679,25.0444,13.701,7.6881,26.5755,7.8231,9.9449,18.35,14.6936,10.3556,12.1693,35.7822,8.77,20.502,19.8934,11.428,15.0678,11.7134,9.205,5.4423,12.404,28.1338,8.9096,17.2338,15.6993,47.1783,17.903,27.5238,17.519,8.9501,8.4523,7.7524,14.086,16.3085,16.4291,27.4207,43.0323,34.9715,,,,,8.836,13.8548,12.8418,8.7471,10.9153,9.0924,19.6715,25.9158,20.7498,14.3687,23.6805,13.9085,22.1631,62.1653,31.9653,31.6006,95.251,,,,,,,,,,,15.2892,19.6891,18.8235,13.3365,6.89,13.4612,24.7316,9.5188,15.7028,6.3416,13.1139,19.457,16.9582,7.8823,7.2277,19.2514,7.9302,6.6361,13.5553,,24.1941,16.2045,,,13.5303,38.9772,,15.8436,,,,,1.6988,0.8577
2016/11/28,43.4,12.7679,24.7527,13.4964,7.7351,27.0189,7.9008,10.0051,18.56,14.7633,10.5089,12.5185,35.2531,8.79,20.4325,19.5716,11.3902,15.0583,11.6371,9.205,5.3929,12.2805,27.7435,8.8575,17.1158,15.6351,45.9,18.2954,25.626,17.343,9.0099,8.4226,7.7334,14.086,16.2807,16.1419,27.6647,42.7972,38.4681,,,,,8.8069,13.9864,12.8613,8.6668,10.7164,8.9365,19.4165,25.9158,20.7893,14.2596,23.6805,13.9282,21.8951,61.7787,31.6931,30.918,89.9059,,,,,,,,,,,15.2285,19.8167,18.8235,13.3365,6.86,13.6598,24.5989,9.2613,15.9226,6.3611,13.3686,19.2763,16.9086,7.9164,7.2277,18.9539,7.9302,6.6064,13.7237,,24.0338,16.2739,,,13.4717,37.6967,,15.7036,,,,,1.7018,0.8597
2016/11/29,41.8,12.404,24.8837,13.4964,7.4869,26.5459,7.8814,9.9223,18.68,14.7534,10.2623,12.0596,35.3202,8.75,20.3531,19.7218,11.4657,14.8669,11.599,9.205,5.3633,12.2125,27.7527,8.6166,16.8928,14.9884,45.8419,18.1483,25.3378,16.952,8.9351,8.3831,7.705,13.9497,16.16,15.9933,26.6771,43.0475,42.3155,,,,,8.7195,13.8614,12.8223,8.5578,10.9402,9.0047,19.4263,25.9158,20.3052,14.329,23.6805,13.9164,21.3753,62.3734,30.9737,30.1868,82.379,,,,,,,,,,,15.2824,19.9149,18.546,13.404,6.8,13.5803,24.5989,9.0724,15.6979,6.3124,12.8591,19.5062,17.0178,7.9249,7.2277,18.2794,7.9302,6.5373,13.5751,,23.5955,16.5218,,,13.3705,36.8476,,15.363,,,,,1.6879,0.8499
2016/11/30,42.18,12.463,24.9006,13.3892,7.5808,27.4919,7.7551,9.8921,18.69,14.5443,10.3356,11.7305,35.0669,8.78,19.9758,19.5689,11.3255,14.8382,11.6085,9.205,5.2448,12.0952,27.9758,8.5514,17.9552,14.9884,46.6747,18.2071,25.4074,16.9129,8.7706,8.4127,7.705,13.9679,16.0115,15.7656,25.9684,43.0702,46.548,,,,,8.836,14.4801,12.959,8.6209,10.9203,9.0372,19.5146,25.9158,20.4731,14.3389,23.6805,13.6913,21.8349,62.5518,30.8441,30.1222,84.293,,,,,,,,,,,15.3903,19.6989,18.5063,13.2689,6.68,13.5208,24.8642,9.1411,15.3267,6.2832,12.8066,19.2681,16.8689,7.9164,7.2277,18.4778,7.9682,6.5176,13.4662,,23.6169,16.8789,,,13.0777,37.101,,15.3723,,,,,1.6829,0.8499
2016/12/1,41.82,12.8859,24.8034,13.5061,7.621,26.3538,7.9203,9.8997,18.78,14.6837,10.3223,11.7005,34.8657,8.77,19.2908,19.577,11.3309,14.9817,11.5514,9.205,5.2546,12.1816,27.7992,8.3691,18.1322,15.1217,45.6095,18.2758,25.8942,17.1769,8.7818,8.4523,7.705,13.8134,16.0672,16.023,26.4215,43.9346,51.2053,,,,,8.7875,14.434,12.8906,8.77,10.9601,9.1768,19.6617,25.0813,20.5324,14.6463,23.6805,14.0151,22.0701,63.8106,30.9542,29.8394,84.64,,,,,,,,,,,15.8015,19.483,18.5063,13.3172,6.71,13.6002,24.8695,9.1669,15.3365,6.3124,12.9565,19.2845,16.6506,7.9846,7.2277,18.3588,8.0215,6.5867,13.486,,23.6597,16.7698,,,13.1043,36.8681,,15.4096,,,,,1.678,0.848
2016/12/2,41.35,12.9548,24.0088,13.3794,7.4131,26.3834,7.8231,9.7791,18.36,14.5841,10.0824,11.4212,33.6064,8.92,18.6256,19.3974,11.0127,15.02,11.3512,9.205,5.0966,11.9716,27.8085,8.4472,18.1191,15.7486,43.4985,18.0207,25.7154,16.8836,8.4491,8.3534,7.6197,13.6316,16.0301,15.4685,25.5675,44.2,56.3268,,,,,8.7389,13.9601,12.6758,8.7242,10.6916,8.693,19.0439,24.0335,20.0087,14.329,23.6805,13.6241,20.8063,62.9384,30.2024,28.7044,80.475,,,,,,,,,,,15.7813,19.4438,18.1594,12.854,6.71,13.3818,24.9598,8.8235,15.4684,6.2442,12.5968,18.8574,16.0255,7.8567,7.2277,17.9323,7.7094,6.4386,13.3969,,23.0397,16.3632,,,12.7954,35.3137,,14.6723,,,,,1.6562,0.8451
2016/12/5,41.71,13.004,24.2117,13.0384,7.4063,23.745,7.6676,9.5606,18.61,14.3253,10.0691,11.2916,34.1652,9.03,18.4965,19.4188,11.0558,15.2018,11.1987,9.205,5.0275,12.4349,27.697,8.317,17.3781,15.798,44.157,17.903,25.3378,16.8933,8.4678,8.3435,7.5912,13.5407,15.9558,15.3496,24.9866,44.9356,61.9619,,,,,8.6516,14.1246,12.8418,8.6037,10.3086,8.6183,18.7105,23.3737,19.9593,14.2497,23.6805,13.2924,20.9267,63.424,30.2802,28.7286,81.1791,,,,,,,,,,,16.1858,19.5321,17.971,12.9022,6.7,13.1634,24.9863,8.8321,15.3463,6.176,12.6493,19.0381,17.0376,7.6608,7.2277,18.0315,7.5192,6.3793,13.0801,,23.0878,16.5516,,,12.8434,34.985,,14.8123,,,,,1.6849,0.8324
2016/12/6,42.32,12.8368,24.4737,12.9799,7.346,23.0725,7.6093,9.636,18.8,14.1859,10.1557,11.2916,34.4633,8.9,18.7248,19.5314,11.0774,15.1827,11.1797,9.205,5.0472,12.3546,27.381,8.4277,18.3814,15.7289,44.2635,17.7853,25.5564,16.8054,8.4416,8.3336,7.5154,13.5135,15.9744,15.6962,25.2131,44.6171,68.1601,,,,,8.603,13.8811,13.125,8.575,10.3037,8.5566,18.6811,24.7709,19.9099,14.2298,23.6805,13.3754,20.9923,61.6499,30.3191,28.7771,83.093,,,,,,,,,,,16.1251,19.4438,17.9215,12.8926,6.7,13.3024,25.3948,8.8235,15.7419,6.2052,12.6717,19.3584,16.9185,7.7801,7.2277,18.3389,7.5268,6.3892,13.09,,23.1092,16.8094,,,12.9605,35.0124,,14.8123,,,,,1.6809,0.8236
