ÈÕÆÚ,000561.SZ,000687.SZ,000697.SZ,000738.SZ,000768.SZ,002013.SZ,002023.SZ,002179.SZ,002190.SZ,002297.SZ,002389.SZ,002413.SZ,002664.SZ,002933.SZ,300159.SZ,300397.SZ,300424.SZ,300581.SZ,300696.SZ,300719.SZ,300775.SZ,600038.SH,600316.SH,600372.SH,600391.SH,600760.SH,600765.SH,600862.SH,600893.SH,688011.SH
2017/7/3,10.18,15.13,20.65,19.489,18.2881,6.8436,10.36,24.7351,26.79,10.74,21.3241,11.3506,27.8419,,13.2104,25,26.4996,21.9787,,,,45.3779,16.0811,17.1118,26.757,33.08,13.7045,9.631,26.9292,
2017/7/4,10.44,14.93,20.64,19.6482,18.6833,6.8436,10.39,24.7045,26.9,10.88,21.8315,11.4103,27.832,,13.0418,25.21,26.4607,21.4241,,,,45.1803,16.2207,17.0623,27.266,33.59,14.0024,9.7002,27.1764,
2017/7/5,10.49,15.33,20.63,19.6084,18.6438,6.8436,10.37,25.7371,26.95,10.89,21.8912,11.46,28.7352,,13.0914,25.29,26.761,21.4974,,,,45.1013,16.2108,16.8942,27.276,33.33,13.9925,9.72,27.2159,
2017/7/6,10.6,15.05,20.76,19.5686,18.5746,6.8436,10.46,25.913,27.65,11.08,22.0107,11.46,29.1025,,13.1112,25.42,27.0891,21.6072,,,,44.9135,16.1808,16.7359,27.2161,33.49,14.0421,9.7101,26.9292,
2017/7/7,10.7,14.99,20.91,19.678,18.6141,6.8436,10.66,25.9283,27.9,11.18,22.3294,11.3108,29.8866,,13.1211,25.7,27.395,23.0407,,,,44.8937,16.4003,16.7657,27.5754,33.83,14.3003,9.7991,27.1072,
2017/7/10,10.7,14.73,20.75,19.7178,18.5549,6.8436,10.67,25.2476,27.78,10.96,22.2098,11.3108,30.5417,,13.1509,25.32,26.761,22.9675,,,,44.2712,16.3704,16.8351,27.3259,33.83,14.1712,9.9771,27.7003,
2017/7/11,10.42,14.5,19.91,19.8273,18.3474,6.8436,10.47,25.5229,27.15,10.71,22.16,11.0621,29.1918,,12.8434,24.76,25.9602,21.9002,,,,42.6505,16.1409,16.5077,27.246,32.16,14.052,10.0068,27.9475,
2017/7/12,10.21,14.54,19.53,19.7775,18.0213,6.8436,10.4,25.5918,27.26,10.62,21.7318,11.2411,29.4499,,12.7938,24.63,25.721,20.9271,,,,42.3837,15.9514,16.1605,27.4955,31.84,13.8931,9.8485,29.1733,
2017/7/13,10.23,14.4,20.06,19.9964,18.1992,6.8436,10.31,25.3776,27.4,10.75,22.0903,11.1417,29.2117,,12.9624,24.66,25.2205,20.4615,,,,43.6288,16.2207,16.23,27.9945,32.01,14.1712,9.8189,29.9345,
2017/7/14,10.11,14.17,19.71,19.8273,18.13,6.8436,10.32,25.5765,27.89,10.47,21.672,11.2312,28.1794,,12.7938,26.75,25.2316,20.2103,,,,43.3818,16.121,16.2597,27.9945,31.4,14.0421,9.8189,29.8357,
2017/7/17,9.28,12.79,19.25,18.0166,16.816,6.8436,9.43,24.9799,25.3,9.61,21.6621,10.4254,25.956,,12.3872,27.4,22.7068,18.1909,,,,40.9014,14.7244,15.0196,25.5095,28.26,12.8901,9.0575,28.8076,
2017/7/18,9.45,12.79,19.58,18.325,17.0136,6.8436,9.54,24.7428,25.64,9.65,21.3633,10.5647,26.5019,,12.4665,28.89,21.7614,17.6572,,,,40.7137,15.1932,15.0296,25.7091,28.37,13.1483,9.1762,30.0334,
2017/7/19,9.53,12.79,19.63,18.4942,17.2408,6.8436,9.67,26.043,25.95,9.76,22.2198,10.6244,27.1769,,12.2583,28.46,21.4722,17.5526,,,,41.6228,15.4128,15.2081,25.9286,28.25,13.347,9.7991,30.4783,
2017/7/20,9.55,12.79,19.46,18.534,17.5668,6.8436,9.7,26.0048,26.23,9.93,23.8532,10.8233,27.296,,12.169,28.27,21.6224,17.5683,,,,41.3461,15.5326,15.6843,26.1681,30.05,13.3966,9.72,30.0631,
2017/7/21,9.72,12.79,19.25,18.5936,17.7052,6.8436,9.68,25.9283,25.95,9.85,23.893,11.082,27.7129,,12.1492,27.22,21.7225,17.5264,,,,41.3263,15.892,15.6347,26.1681,29.79,13.4463,9.6804,30.0631,
2017/7/24,10.03,12.79,19.34,19.0911,18.2387,6.8436,9.86,27.2515,26.9,10.35,24.0822,11.1815,28.8941,,11.9508,29.2,22.134,18.4839,,,,44.0636,17.4792,15.972,27.0364,30.05,14.0818,10.6495,30.419,
2017/7/25,9.92,12.79,19.2,19.0811,17.962,6.8436,9.8,26.6931,26.52,10.19,23.893,11.082,28.9536,,11.683,28.56,22.0061,18.2118,,,,43.2632,17.4692,15.7835,26.6771,29.15,14.0322,10.3331,29.0646,
2017/7/26,9.98,12.79,19.25,19.101,18.2288,6.8436,9.85,26.3949,26.31,10.32,23.644,11.0123,28.765,,11.3558,28.82,22.0784,18.3112,,,,43.866,18.6072,15.8827,26.8668,29.09,14.0421,10.9165,29.2326,
2017/7/27,10.28,12.79,19.26,19.1806,18.4264,6.8436,9.97,26.5861,26.91,10.36,24.0524,11.0123,28.8544,,11.6136,30.01,22.7902,19.007,,,,44.953,18.0981,16.0613,27.3758,29.67,14.1712,10.5803,29.3216,
2017/7/28,10.24,12.79,19.18,18.9916,18.2584,6.8436,9.84,26.2648,26.55,10.25,23.6739,11.0123,29.0926,,11.5839,29.35,23.0349,18.5048,,,,44.3305,18.0382,15.9522,27.0165,29.13,14.0024,10.6297,28.8866,
2017/7/31,10.08,12.79,19.74,18.7926,17.9719,6.8436,9.69,26.3031,26.56,10.19,23.2456,10.9228,28.6955,,11.4748,28.6,22.7513,17.9973,,,,43.2929,17.579,15.7141,26.6372,28.55,13.9229,10.4517,28.6494,
2017/8/1,10.03,13.1,19.35,18.6334,17.804,6.8436,9.7,25.653,26.31,10.23,23.8831,10.8631,28.4077,,11.3458,28.36,22.4009,17.7566,,,,42.611,17.2696,15.5256,26.238,28.33,13.9031,10.4023,28.2539,
2017/8/2,9.65,13.08,19.41,18.146,17.4088,7.2014,9.55,25.3011,25.75,9.93,23.395,10.5945,27.3357,,11.3954,27.18,22.0617,17.1341,,,,41.4054,16.9701,15.1486,25.3398,29.06,13.3271,10.0957,27.7201,
2017/8/3,9.69,13.09,20.78,18.2653,17.4483,7.1683,9.59,25.1023,25.82,9.95,22.8572,10.5647,27.5938,,11.5541,27.35,22.1618,17.3643,,,,41.4845,16.9002,15.3867,25.4196,28.65,13.3668,10.1452,28.0068,
2017/8/4,10.3,13.32,21.48,19.3597,18.8809,7.7049,10.24,25.913,27.26,10.43,23.3452,10.8532,27.693,,12.0302,29.15,23.1906,18.9861,,,,45.6349,18.5872,16.9244,27.1263,31.52,14.6975,11.1637,29.6874,
2017/8/7,10.24,13.15,22.27,19.0214,18.5944,7.6188,10.06,25.6224,26.98,10.28,22.9568,10.6443,27.3953,,12.4368,28.82,22.4788,18.5571,,,,45.042,18.8069,17.0038,26.767,33.25,14.3996,11.6581,29.2425,
2017/8/8,10.38,13.16,22.01,19.1906,18.7525,7.5591,10.15,25.6683,26.85,10.4,23.1062,10.6443,27.5839,,12.1492,29.4,22.2341,18.3164,,,,45.8523,19.4757,17.0335,26.7969,35.25,14.4294,12.0536,29.1437,
2017/8/9,10.21,13.16,21.97,19.0413,18.5746,7.473,10.22,25.4082,26.87,10.29,22.7875,10.5348,27.2662,,12.0897,28.92,21.9227,18.1072,,,,45.3779,19.1962,16.7458,26.3378,34.57,14.2904,11.7372,28.9064,
2017/8/10,10.4,13.29,21.31,19.1806,18.5252,7.4863,10.15,25.5306,27.02,10.31,22.7676,10.5547,26.7402,,12.1988,29.12,21.817,18.0758,,,,45.7535,19.2461,16.7855,26.3977,35.55,14.4493,12.1722,29.1338,
2017/8/11,10.26,13.46,21.27,19.2005,18.5252,7.4333,10.14,25.0258,26.78,10.14,23.0863,10.6542,26.4523,,12.0599,30.05,21.8782,17.7776,,,,45.3779,18.5573,16.6069,26.0384,33.44,14.8167,11.8163,28.3231,
2017/8/14,10.38,13.47,21.19,19.4094,18.792,7.4531,10.34,25.5688,27.3,10.28,23.3452,10.7835,27.0677,,12.3971,30.66,22.4399,18.2118,,,,46.5835,18.8568,16.8748,26.238,34.13,15.5119,11.9349,28.5505,
2017/8/15,10.59,13.35,21.57,19.4492,18.9204,7.3736,10.26,26.1578,27.52,10.4,23.8034,10.7139,27.1273,,12.7839,29.96,22.3008,18.149,,,,46.1586,18.5872,17.0633,26.4376,35.16,15.3629,11.5987,28.5604,
2017/8/16,10.6,13.33,21.34,19.7477,19.5231,7.42,10.38,26.2801,27.54,10.6,23.9528,10.8233,26.9387,,12.7145,30.15,22.7235,18.5728,,,,46.8108,19.0564,17.1426,26.6871,34.98,15.492,11.8064,28.8174,
2017/8/17,10.63,13.36,21.57,19.7278,19.4144,7.4929,10.44,26.2954,27.67,10.65,23.9328,11.1317,27.157,,12.7839,29.35,23.3074,18.6042,,,,46.7911,18.8168,17.2121,27.0464,34.23,15.1742,11.6482,29.2722,
2017/8/18,10.34,13.45,21.32,19.3497,18.9501,7.42,10.21,25.9589,26.57,10.5,23.4647,10.9527,27.0082,,12.6946,27.06,22.9904,18.081,,,,45.5163,18.4375,16.7061,26.767,33.49,14.9756,11.2922,29.3117,
