ÈÕÆÚ,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH,000629.SZ,000655.SZ,000762.SZ,000833.SZ,000923.SZ,600295.SH,600532.SH,601969.SH,603505.SH,900936.SH
2017/10/17,,-1.3126,-3.0114,-2.3895,-2.4869,-2.5641,0.1736,0.5236,0.1402,-3.1309,,0.9148,4.8365,1.616,1.765,1.5387,0.2381,0.4329,10.9449,0.2595,,4923463702,8890746915,3088966272,5512320000,8372160000,4572544976,9891878400,1714800000,8372160000,,-8.7518,457.3909,140.9682,8687.9434,53.1479,51.9527,-78.7973,136.6437,26.1336,,1.8868,4.5838,2.0746,44.5453,1.9416,3.1229,5.6316,14.6451,0.9547,,7.8659,13.9862,3.0471,69.6501,0.8509,23.4248,24.8091,24.2066,0.4184
2017/10/18,,-2.2975,-2.4625,-1.3464,-1.5086,-3.3626,-1.6464,-1.1285,-9.3072,-0.8815,,0.8513,4.0803,1.2868,1.4137,2.0804,0.4588,0.3369,26.4097,0.1159,,4810349058,8671809893,3047376763,5429160000,8090640000,4497260440,9780251300,1555200000,8090640000,,-8.5508,446.1275,139.0702,8556.8753,51.3607,51.0973,-77.9081,123.926,25.9457,,1.8435,4.4709,2.0467,43.8732,1.8763,3.0715,5.5681,13.282,0.9478,,7.6852,13.6417,3.0061,68.5993,0.8223,23.0391,24.5292,21.9536,0.4154
2017/10/19,,-4.0842,0.6586,-1.9851,-4.9599,1.3616,-1.7621,-2.2827,-3.5494,0.1976,,1.2273,4.2882,1.1367,1.9597,2.2765,0.696,0.4991,14.5223,0.0869,,4613886783,8728923899,2986882931,5159880000,8200800000,4418013560,9556997100,1500000000,8200800000,,-8.2015,449.0658,136.3095,8132.4643,52.06,50.1969,-76.1297,119.5274,26.0371,,1.7682,4.5003,2.0061,41.6972,1.9018,3.0174,5.441,12.8106,0.9512,,7.3713,13.7316,2.9464,65.1969,0.8335,22.6331,23.9692,21.1744,0.4169
2017/10/20,,2.9677,3.2715,1.3924,2.1489,5.8209,5.0224,1.4376,3.76,2.4655,,1.0013,6.6112,0.5906,1.158,3.417,1.9224,0.3208,13.0518,0.1195,,4750815035,9014493928,3028472440,5270760000,8678160000,4639904824,9694384300,1556400000,8678160000,,-8.4449,463.7572,138.2075,8307.2217,55.0904,52.718,-77.2241,124.0216,26.6787,,1.8206,4.6476,2.034,42.5932,2.0125,3.1689,5.5192,13.2923,0.9746,,7.5901,14.1808,2.9875,66.5979,0.882,23.7699,24.3138,21.9706,0.4271
2017/10/23,,-0.5013,-1.0032,0.1248,3.0053,-0.8463,1.3664,-0.1771,0.1542,-0.385,,0.6528,3.2277,0.6405,1.7184,2.2429,1.0964,0.2366,9.103,0.0538,,4727001426,8924063419,3032253305,5429160000,8604720000,4703302328,9677210900,1558800000,8604720000,,-8.4026,459.1049,138.38,8556.8753,54.6242,53.4383,-77.0873,124.2128,26.6214,,1.8115,4.6009,2.0365,43.8732,1.9955,3.2122,5.5094,13.3128,0.9725,,7.552,14.0386,2.9912,68.5993,0.8746,24.0946,24.2707,22.0045,0.4262
2017/10/24,,0.5038,1.3333,0,-1.6776,-0.4979,-1.4322,0,-0.1155,-0.6763,,0.7357,4.4493,0.5406,0.9952,1.8497,0.6462,0.2314,8.4728,0.0511,,4750815035,9043050931,3032253305,5338080000,8561880000,4635942480,9677210900,1557000000,8561880000,,-8.4449,465.2263,138.38,8413.3245,54.3522,52.673,-77.0873,124.0694,26.4665,,1.8206,4.6623,2.0365,43.1372,1.9856,3.1662,5.5094,13.2974,0.9669,,7.5901,14.2257,2.9912,67.4485,0.8702,23.7496,24.2707,21.979,0.4237
2017/10/25,,0.1253,-1.2105,1.3716,0.5935,-0.6433,3.1624,0.2662,0.2697,0.0973,,0.5934,3.974,1.1777,0.7442,1.3565,1.4114,0.2741,7.3561,0.0492,,4756768438,8933582420,3073842814,5369760000,8506800000,4782549208,9702971000,1561200000,8506800000,,-8.4555,459.5946,140.278,8463.2552,54.0026,54.3387,-77.2925,124.4041,26.5138,,1.8229,4.6058,2.0645,43.3932,1.9728,3.2663,5.5241,13.3333,0.9686,,7.5996,14.0535,3.0322,67.8488,0.8646,24.5006,24.3353,22.0383,0.4245
2017/10/26,,0.1252,1.0123,0.246,-0.4794,2.3022,1.4913,0.6195,4.6503,1.3605,,0.9451,4.7976,0.7946,0.9547,3.9821,1.3393,0.3156,15.947,0.1403,,4762721840,9024012929,3081404543,5344020000,8702640000,4853871400,9763077900,1633800000,8702640000,,-8.4661,464.2469,140.6231,8422.6865,55.2458,55.1491,-77.7713,130.1892,26.8608,,1.8252,4.6525,2.0696,43.1852,2.0182,3.315,5.5583,13.9533,0.9813,,7.6091,14.1958,3.0397,67.5236,0.8845,24.866,24.4861,23.0632,0.4301
2017/10/27,,-2.5,-3.3228,-1.1043,-0.704,-2.602,-0.2449,-1.4952,-1.726,-1.4382,,0.9963,4.3807,0.8227,1.3775,1.8116,1.1253,0.2945,11.135,0.1127,,4643653794,8724164398,3047376763,5306400000,8476200000,4841984368,9617104000,1605600000,8476200000,,-8.2544,448.821,139.0702,8363.3938,53.8083,55.014,-76.6085,127.9421,26.5484,,1.7796,4.4979,2.0467,42.8812,1.9657,3.3069,5.4752,13.7125,0.9699,,7.4189,13.7241,3.0061,67.0482,0.8615,24.8051,24.12,22.6651,0.4251
2017/10/30,,-3.8462,-7.9105,-4.5906,-4.3284,-5.2708,-1.0638,-4.6429,-7.3991,-1.751,,1.3279,6.9982,1.6024,1.6499,2.2377,1.0858,0.6099,13.6418,0.1839,,4465051725,8034036827,2907484777,5076720000,8029440000,4790473896,9170595600,1486800000,8029440000,,-7.937,413.3168,132.6861,8001.3962,50.9722,54.4288,-73.0517,118.4755,26.089,,1.7111,4.1421,1.9527,41.0252,1.8621,3.2718,5.221,12.6979,0.9531,,7.1335,12.6384,2.8681,64.1461,0.8161,24.5412,23.0001,20.9881,0.4177
2017/10/31,,1.2,0.8886,1.6905,0.546,2.439,0.1654,0.6554,2.0178,-0.099,,0.6015,3.1165,0.7745,1.0577,1.3573,0.9022,0.2239,6.807,0.1106,,4518632346,8105429334,2956636016,5104440000,8225280000,4798398584,9230702500,1516800000,8225280000,,-8.0322,416.9897,134.9291,8045.0855,52.2154,54.5188,-73.5305,120.8661,26.0279,,1.7317,4.1789,1.9858,41.2492,1.9075,3.2772,5.2552,12.9541,0.9508,,7.2191,12.7508,2.9166,64.4964,0.836,24.5818,23.1509,21.4116,0.4167
2017/11/1,,-0.2635,0.0587,-1.5345,0.4655,0.4464,0.0826,-1.2093,1.8592,0.3964,,0.8713,3.2272,0.9002,1.1371,1.6815,0.9024,0.2588,8.15,0.0938,,4506725541,8110188835,2911265642,5128200000,8262000000,4802360928,9119075400,1545000000,8262000000,,-8.011,417.2345,132.8586,8082.5336,52.4486,54.5638,-72.6413,123.1132,26.0929,,1.7271,4.1813,1.9553,41.4412,1.916,3.2799,5.1917,13.1949,0.9532,,7.2001,12.7582,2.8718,64.7966,0.8397,24.6021,22.8709,21.8097,0.4178
2017/11/2,,0.1321,-0.1174,-1.6883,-2.3166,-1.7037,-0.165,-0.1883,-2.9903,3.9487,,0.7646,3.2759,0.9482,1.1077,1.3479,0.7135,0.2024,8.4719,0.7026,,4512678943,8100669834,2862114404,5009400000,8121240000,4794436240,9101902000,1498800000,8121240000,,-8.0216,416.7448,130.6155,7895.2934,51.555,54.4738,-72.5045,119.4317,27.0807,,1.7294,4.1764,1.9223,40.4811,1.8834,3.2745,5.1819,12.8003,0.9893,,7.2096,12.7433,2.8234,63.2955,0.8254,24.5615,22.8278,21.1575,0.4336
2017/11/3,,-2.9024,-4.5241,-2.642,0.7115,-5.1997,-0.9917,-0.4717,-4.6437,-0.9497,,0.9769,4.8473,1.255,1.0567,2.297,0.97,0.2492,10.7051,0.1971,,4381704093,7734188296,2786497114,5045040000,7698960000,4746888112,9058968500,1429200000,7698960000,,-7.7888,397.8909,127.1647,7951.4654,48.8743,53.9336,-72.1625,113.8857,26.7733,,1.6792,3.9875,1.8715,40.7692,1.7855,3.242,5.1575,12.2059,0.9781,,7.0004,12.1668,2.7488,63.7458,0.7825,24.3179,22.7202,20.175,0.4287
2017/11/6,,5.2989,2.1538,1.2212,0.6279,3.6566,10.0167,2.1801,1.8892,2.0134,,1.4489,3.0838,0.6865,1.205,1.8076,5.4632,0.32,6.2571,0.2105,,4613886783,7900770813,2820524895,5076720000,7980480000,5222369392,9256462600,1456200000,7980480000,,-8.2015,406.4609,128.7176,8001.3962,50.6614,59.3359,-73.7357,116.0372,27.3847,,1.7682,4.0734,1.8943,41.0252,1.8507,3.5667,5.2699,12.4365,1.0004,,7.3713,12.4288,2.7823,64.1461,0.8111,26.7538,23.2155,20.5561,0.4384
2017/11/7,,-0.3871,0.9036,0.134,-0.546,0.3067,3.0349,0.5566,-0.5356,0.282,,1.3461,3.3414,0.7586,1.1823,2.0473,5.1361,0.3707,7.5968,0.1954,,4596026576,7972163321,2824305759,5049000000,8004960000,5380863152,9307982800,1448400000,8004960000,,-8.1698,410.1337,128.8901,7957.7068,50.8168,61.1367,-74.1461,115.4156,27.449,,1.7613,4.1102,1.8969,40.8012,1.8564,3.675,5.2992,12.3699,1.0028,,7.3428,12.5411,2.7861,63.7959,0.8136,27.5657,23.3447,20.446,0.4395
2017/11/8,,-0.3886,1.9104,0,0.8627,1.5291,3.0928,0.1845,1.4499,-0.1874,,0.8011,4.5095,0.8193,1.2697,2.1624,5.0265,0.3018,10.3242,0.0857,,4578166369,8124467336,2824305759,5092560000,8127360000,5547281600,9325156200,1469400000,8127360000,,-8.138,417.9691,128.8901,8026.3615,51.5938,63.0275,-74.2829,117.089,27.4228,,1.7545,4.1887,1.8969,41.1532,1.8848,3.7886,5.309,12.5493,1.0018,,7.3142,12.7807,2.7861,64.3463,0.826,28.4183,23.3878,20.7425,0.4391
2017/11/9,,0.3901,0.0586,2.1419,1.0886,-0.9036,0.0714,0,-0.1633,0.2817,,0.7789,2.6826,1.2509,1.4932,1.9269,6.4263,0.2173,7.9098,0.0961,,4596026576,8129226837,2884799591,5148000000,8053920000,5551243944,9325156200,1467000000,8053920000,,-8.1698,418.214,131.6508,8113.7403,51.1276,63.0725,-74.2829,116.8978,27.52,,1.7613,4.1911,1.9375,41.6012,1.8678,3.7913,5.309,12.5288,1.0053,,7.3428,12.7882,2.8457,65.0468,0.8186,28.4386,23.3878,20.7086,0.4406
2017/11/10,,-1.2953,0,-1.1796,-1.0769,1.1398,-5.2819,-0.9208,-1.8405,-0.5618,,0.7707,2.2686,0.9543,1.1347,1.7227,6.0063,0.2161,7.4542,0.1115,,4536492553,8129226837,2850771810,5092560000,8145720000,5258030488,9239289200,1440000000,8145720000,,-8.064,418.214,130.0979,8026.3615,51.7104,59.7411,-73.5989,114.7463,27.3476,,1.7385,4.1911,1.9147,41.1532,1.8891,3.5911,5.2601,12.2982,0.9991,,7.2477,12.7882,2.8122,64.3463,0.8279,26.9365,23.1724,20.3274,0.4378
2017/11/13,,1.3123,1.2295,-1.061,-0.4666,3.2307,-1.8839,-0.8364,1.6667,0.8475,,0.9541,3.4372,1.0117,0.8479,2.8951,3.1996,0.2498,8.5612,0.1179,,4596026576,8229176347,2820524895,5068800000,8408880000,5158971888,9162008900,1464000000,8408880000,,-8.1698,423.3559,128.7176,7988.9135,53.381,58.6156,-72.9833,116.6587,27.6064,,1.7613,4.2427,1.8943,40.9612,1.9501,3.5234,5.2161,12.5031,1.0085,,7.3428,12.9454,2.7823,64.0461,0.8547,26.429,22.9786,20.6662,0.442
2017/11/14,,0.5181,-2.834,-0.8043,-0.7813,9.9709,-4.3779,-0.1874,-2.418,2.8011,,1.0593,3.2861,0.892,1.4355,6.4541,2.9498,0.3561,7.6032,0.6209,,4619840185,7995960823,2797839708,5029200000,9247320000,4933118280,9144835500,1428600000,9247320000,,-8.2121,411.358,127.6823,7926.5001,58.7035,56.0495,-72.8465,113.8379,28.402,,1.7704,4.1224,1.8791,40.6411,2.1445,3.3692,5.2063,12.2008,1.0376,,7.3808,12.5786,2.76,63.5457,0.9399,25.272,22.9355,20.1665,0.4547
2017/11/15,,-2.4485,-4.7619,1.7568,-0.748,-3.5076,-2.5703,0.4695,-6.9719,-1.1807,,0.8477,4.1791,1.1701,1.019,5.1964,1.9647,0.1912,11.7563,0.1656,,4506725541,7615200784,2846990946,4991580000,8922960000,4806323272,9187769000,1329000000,8922960000,,-8.011,391.7695,129.9254,7867.2074,56.6444,54.6089,-73.1885,105.9012,28.0091,,1.7271,3.9261,1.9121,40.3371,2.0693,3.2826,5.2308,11.3502,1.0232,,7.2001,11.9796,2.8084,63.0704,0.9069,24.6224,23.0432,18.7605,0.4484
2017/11/16,,-1.5852,-1.5,-0.5312,-4.0857,3.6351,0.2473,-1.7757,-4.0181,0.3676,,0.9702,2.1889,0.5838,1.6993,4.902,1.4985,0.2008,7.431,0.1648,,4435284714,7500972772,2831867488,4787640000,9247320000,4818210304,9024621700,1275600000,9247320000,,-7.8841,385.893,129.2352,7545.7784,58.7035,54.7439,-71.8889,101.6461,28.1219,,1.6997,3.8672,1.902,38.6891,2.1445,3.2907,5.1379,10.8941,1.0273,,7.086,11.7999,2.7935,60.4935,0.9399,24.6833,22.634,18.0067,0.4502
2017/11/17,,-4.0268,-7.9949,-4.5394,-8.3954,-5.1621,-6.3322,-5.9943,-7.4788,-2.2894,,1.1765,4.3357,1.1642,2.3796,3.6735,1.8964,0.8515,10.3934,0.2585,,4256682645,6901275711,2703318096,4385700000,8769960000,4513109816,8483659600,1180200000,8769960000,,-7.5666,355.0411,123.3687,6912.2826,55.6732,51.2774,-67.5796,94.0441,27.4743,,1.6313,3.5581,1.8156,35.441,2.0338,3.0823,4.8299,10.0794,1.0037,,6.8006,10.8565,2.6667,55.4148,0.8913,23.1203,21.2773,16.66,0.4399
2017/11/20,,0.6993,3.3793,-1.958,0.8578,-2.6518,-0.878,-2.2267,-0.8134,-1.0309,,0.7894,2.5478,0.9428,1.2904,2.9667,1.1684,0.3104,7.1579,0.179,,4286449656,7134491235,2650385993,4423320000,8537400000,4473486376,8294752200,1170600000,8537400000,,-7.6195,367.0391,120.9531,6971.5753,54.1968,50.8272,-66.0748,93.2791,27.1886,,1.6427,3.6783,1.7801,35.745,1.9799,3.0553,4.7224,9.9974,0.9932,,6.8482,11.2234,2.6145,55.8902,0.8677,22.9173,20.8035,16.5245,0.4353
2017/11/21,,-0.9722,1.1341,-0.428,0.1343,-3.871,0.1771,-1.4493,0.41,-0.3788,,0.6211,2.2735,0.7071,0.9661,2.6308,2.8094,0.2415,7.2075,0.0962,,4244775840,7215402743,2639043400,4429260000,8206920000,4481411064,8174538400,1175400000,8206920000,,-7.5454,371.2016,120.4355,6980.9373,52.0989,50.9172,-65.1172,93.6616,27.1204,,1.6267,3.72,1.7725,35.793,1.9033,3.0607,4.6539,10.0384,0.9907,,6.7816,11.3506,2.6033,55.9652,0.8341,22.9579,20.502,16.5923,0.4342
2017/11/22,,0.4208,0.3958,0,0.9388,-0.8203,0,0,-0.8167,0.4753,,0.6712,2.1029,0.6955,1.1778,1.9336,1.349,0.263,5.0903,0.1604,,4262636047,7243959746,2639043400,4470840000,8139600000,4481411064,8174538400,1165800000,8139600000,,-7.5772,372.6708,120.4355,7046.4713,51.6715,50.9172,-65.1172,92.8967,27.2222,,1.6336,3.7347,1.7725,36.129,1.8876,3.0607,4.6539,9.9564,0.9945,,6.8101,11.3956,2.6033,56.4906,0.8273,22.9579,20.502,16.4568,0.4358
2017/11/23,,0.838,-2.0368,-2.8653,-4.0301,8.4962,0.6189,-0.4202,-2.1616,1.6083,,1.5306,2.4142,0.8337,1.1666,6.3857,1.5354,0.334,7.6559,0.3461,,4298356461,7096415231,2563426111,4290660000,8831160000,4509147472,8140191600,1140600000,8831160000,,-7.6407,365.0802,116.9846,6762.4904,56.0617,51.2324,-64.8436,90.8886,27.5477,,1.6472,3.6587,1.7217,34.673,2.048,3.0796,4.6344,9.7412,1.0064,,6.8672,11.1635,2.5287,54.214,0.8976,23.1,20.4158,16.101,0.4411
2017/11/24,,2.2161,9.9933,-0.4425,0.2307,6.7221,2.4605,-0.3165,3.7875,1.5829,,1.089,7.8954,0.8782,0.9305,7.2661,2.7861,0.2684,8.0806,0.2145,,4393610897,7805580804,2552083517,4300560000,9424800000,4620093104,8114431500,1183800000,9424800000,,-7.81,401.5638,116.467,6778.0938,59.8302,52.4929,-64.6384,94.331,27.8944,,1.6837,4.0243,1.714,34.753,2.1857,3.1554,4.6197,10.1101,1.019,,7.0194,12.2791,2.5175,54.3391,0.9579,23.6684,20.3512,16.7109,0.4466
2017/11/27,,-1.2195,-4.0244,0.1481,9.9908,-0.9091,-1.6295,-0.8466,1.2671,-1.0082,,0.9255,5.941,0.6276,4.7694,6.1137,0.8753,0.2004,8.2037,0.1339,,4340030277,7491453771,2555864382,4730220000,9339120000,4544808568,8045737900,1198800000,9339120000,,-7.7147,385.4033,116.6395,7455.279,59.2863,51.6376,-64.0912,95.5263,27.64,,1.6632,3.8623,1.7166,38.2251,2.1658,3.104,4.5806,10.2382,1.0097,,6.9338,11.7849,2.5213,59.768,0.9492,23.2827,20.1789,16.9226,0.4425
2017/11/28,,2.7435,1.2706,1.0355,0.879,3.5387,1.1334,1.4941,0.3504,1.6667,,1.0092,4.7794,0.5066,4.8705,6.5622,0.7766,0.1653,7.4306,0.1847,,4459098323,7586643781,2582330433,4771800000,9669600000,4596319040,8165951700,1203000000,9669600000,,-7.9264,390.3004,117.8473,7520.8131,61.3842,52.2228,-65.0488,95.8609,28.1305,,1.7088,3.9114,1.7344,38.5611,2.2425,3.1391,4.649,10.2741,1.0277,,7.124,11.9346,2.5474,60.2934,0.9828,23.5466,20.4804,16.9819,0.4504
2017/11/29,,2.8037,1.3802,1.3177,-2.2407,1.8354,0.7759,2.3134,5.1372,0.1821,,2.1847,5.7087,0.9245,2.7692,7.2816,1.1225,0.3752,13.5747,0.2333,,4584119771,7691352792,2616358213,4664880000,9847080000,4631980136,8354859100,1264800000,9847080000,,-8.1486,395.6872,119.4002,7352.2969,62.5109,52.628,-66.5536,100.7855,28.2104,,1.7568,3.9654,1.7572,37.6971,2.2836,3.1635,4.7566,10.8019,1.0306,,7.3238,12.0994,2.5809,58.9424,1.0008,23.7293,20.9542,17.8543,0.4517
2017/11/30,,1.4286,-2.6609,-0.8671,-0.8065,-3.9155,-1.9675,-0.3083,-2.6091,-0.4545,,2.3889,3.2405,0.5247,1.7379,5.8396,0.943,0.3944,8.3344,0.172,,4649607196,7486694271,2593673026,4627260000,9461520000,4540846224,8329099000,1231800000,9461520000,,-8.265,385.1584,118.3649,7293.0042,60.0633,51.5925,-66.3484,98.1559,28.0919,,1.7818,3.8599,1.742,37.3931,2.1942,3.1013,4.7419,10.5201,1.0262,,7.4284,11.7774,2.5586,58.467,0.9616,23.2624,20.8896,17.3884,0.4498
2017/12/1,,0,0.9536,1.0204,0,3.0401,-0.6981,-1.134,-1.6561,0.3653,,1.7004,2.1572,0.5415,1.4324,4.4701,1.0222,0.2272,6.4248,0.108,,4649607196,7558086778,2620139078,4627260000,9749160000,4509147472,8234645300,1211400000,9749160000,,-8.265,388.8312,119.5727,7293.0042,61.8893,51.2324,-65.596,96.5303,28.2086,,1.7818,3.8967,1.7598,37.3931,2.2609,3.0796,4.6882,10.3458,1.0305,,7.4284,11.8897,2.5847,58.467,0.9909,23.1,20.6527,17.1005,0.4516
2017/12/4,,0.6402,0.063,-1.7316,-4.8353,3.4526,-1.406,0.5214,-5.5968,0.182,,2.0069,2.6526,0.623,2.1709,8.0399,0.6106,0.3167,7.8058,0.3325,,4679374208,7562846279,2574768704,4403520000,10085760000,4445749968,8277578800,1143600000,10085760000,,-8.3179,389.0761,117.5022,6940.3686,64.0261,50.5121,-65.938,91.1277,28.2762,,1.7933,3.8991,1.7293,35.585,2.339,3.0363,4.7126,9.7668,1.033,,7.4759,11.8972,2.5399,55.64,1.0251,22.7752,20.7604,16.1434,0.4527
2017/12/5,,-5.8524,-6.8597,-2.9369,0.8094,0,-2.3173,-9.8548,-5.6663,-2.7248,,1.7594,4.0447,0.7262,1.8288,10.153,0.7941,0.8984,7.86,0.5333,,4405517702,7044060725,2499151415,4439160000,10085760000,4342729024,7461842300,1078800000,10085760000,,-7.8311,362.3868,114.0513,6996.5406,64.0261,49.3416,-59.44,85.9641,27.5091,,1.6883,3.6317,1.6785,35.873,2.339,2.966,4.2482,9.2134,1.0049,,7.0384,11.0811,2.4653,56.0903,1.0251,22.2474,18.7145,15.2286,0.4404
2017/12/6,,2.2973,1.5541,1.059,1.6057,1.2743,0.9124,0.6904,3.1702,3.0812,,1.2814,2.0003,0.6022,1.8579,7.56,1.2284,0.2528,6.0266,0.5438,,4506725541,7153529236,2525617466,4510440000,10214280000,4382352464,7513362500,1113000000,10214280000,,-8.011,368.0185,115.2591,7108.8847,64.842,49.7917,-59.8504,88.6893,28.3781,,1.7271,3.6881,1.6963,36.449,2.3688,2.993,4.2775,9.5055,1.0367,,7.2001,11.2533,2.4914,56.991,1.0381,22.4504,18.8437,15.7114,0.4543
2017/12/7,,-2.1136,-0.6653,-0.4491,0.2634,-5.7519,-0.4521,-0.5714,-0.1617,-0.7246,,0.8295,1.6194,0.5347,1.3219,6.105,0.4762,0.1913,4.5058,0.1789,,4411471104,7105934232,2514274873,4522320000,9626760000,4362540744,7470429000,1111200000,9626760000,,-7.8417,365.5699,114.7415,7127.6087,61.1123,49.5666,-59.5084,88.5459,28.1861,,1.6906,3.6636,1.6887,36.545,2.2325,2.9795,4.2531,9.4901,1.0297,,7.0479,11.1784,2.4802,57.1411,0.9784,22.3489,18.7361,15.686,0.4513
2017/12/8,,1.2146,1.5405,0.6015,1.5762,6.8023,0.7266,0.3448,3.8337,2.0985,,0.7361,1.8742,0.566,1.8951,6.4277,0.4644,0.1607,6.4867,0.2607,,4465051725,7215402743,2529398330,4593600000,10281600000,4394239496,7496189100,1153800000,10281600000,,-7.937,371.2016,115.4317,7239.9528,65.2693,49.9268,-59.7136,91.9404,28.7876,,1.7111,3.72,1.6988,37.121,2.3844,3.0011,4.2677,9.8539,1.0517,,7.1335,11.3506,2.4952,58.0417,1.045,22.5113,18.8007,16.2874,0.4609
2017/12/11,,1.6,1.4512,0.7474,-0.0431,1.0714,0.1803,1.3746,0.156,0.5362,,0.6884,2.0269,0.5884,1.6473,6.4511,0.3625,0.0684,4.6586,0.1939,,4536492553,7320111754,2548302653,4591620000,10391760000,4402164184,16520029500,1155600000,10391760000,,-8.064,376.5884,116.2944,7236.8322,65.9686,50.0168,-60.5344,92.0839,28.9131,,1.7385,3.774,1.7115,37.105,2.4099,3.0065,4.3264,9.8693,1.0562,,7.2477,11.5154,2.5138,58.0167,1.0562,22.5519,19.0591,16.3128,0.4629
2017/12/12,,-1.4436,1.4304,-1.0386,-1.768,-3.828,0.18,0,-3.6864,-0.1778,,0.6644,3.9177,0.4649,1.2483,5.8355,0.4628,0.064,5.7623,0.1441,,4471005127,7424820764,2521836601,4510440000,9993960000,4410088872,16520029500,1113000000,9993960000,,-7.9476,381.9753,115.0866,7108.8847,63.4433,50.1069,-60.5344,88.6893,28.8661,,1.7134,3.828,1.6937,36.449,2.3177,3.012,4.3264,9.5055,1.0545,,7.143,11.6801,2.4877,56.991,1.0158,22.5925,19.0591,15.7114,0.4622
2017/12/13,,0,-0.1282,0.2999,1.5803,-0.6736,0.0898,0.226,0.3774,-0.2671,,0.6966,1.8557,0.4246,2.0969,3.9067,0.3198,0.0415,4.2666,0.1468,,4471005127,7415301763,2529398330,4581720000,9926640000,4414051216,16557362900,1117200000,9926640000,,-7.9476,381.4856,115.4317,7221.2288,63.016,50.1519,-60.6712,89.024,28.8277,,1.7134,3.8231,1.6988,37.025,2.3021,3.0147,4.3362,9.5413,1.0531,,7.143,11.6651,2.4952,57.8916,1.0089,22.6128,19.1022,15.7707,0.4615
2017/12/14,,-0.6658,-0.5777,-0.4484,-0.8211,-3.5758,-0.6284,-0.5637,-0.5908,-1.4286,,0.4358,1.6836,0.5315,1.2586,4.8762,0.382,0.0476,4.1228,0.1465,,4441238116,7372466259,2518055737,4544100000,9571680000,4386314808,16464029400,1110600000,9571680000,,-7.8946,379.2819,114.9141,7161.9361,60.7626,49.8368,-60.3292,88.4981,28.3224,,1.702,3.801,1.6912,36.721,2.2198,2.9957,4.3117,9.485,1.0347,,7.0955,11.5977,2.484,57.4163,0.9728,22.4707,18.9945,15.6775,0.4535
2017/12/15,,-1.4745,0.1937,4.5045,5.1852,-7.8005,-1.7164,-1.2472,1.1345,-0.9964,,0.5825,1.9109,2.5753,4.678,5.3596,0.6113,0.068,4.3286,0.2412,,4375750691,7386744760,2631481671,4779720000,8825040000,4311030272,16258695700,1123200000,8825040000,,-7.7782,380.0164,120.0904,7533.2958,56.0228,48.9814,-59.5768,89.5021,28.0742,,1.6769,3.8083,1.7674,38.6251,2.0466,2.9443,4.258,9.5926,1.0256,,6.9909,11.6202,2.5959,60.3934,0.8969,22.0851,18.7576,15.8554,0.4495
2017/12/18,,5.9864,-0.6443,1.2931,-2.237,1.8031,-0.7353,2.411,-0.5876,0.7319,,2.2432,1.5212,2.1527,2.2016,4.3177,0.3184,0.1207,3.6669,0.1608,,4637700392,7339149756,2665509451,4672800000,8984160000,4279331520,16650696400,1116600000,8984160000,,-8.2439,377.5679,121.6433,7364.7796,57.0329,48.6212,-61.0132,88.9762,28.3006,,1.7773,3.7838,1.7902,37.7611,2.0835,2.9227,4.3606,9.5362,1.0339,,7.4094,11.5453,2.6294,59.0425,0.9131,21.9227,19.2098,15.7622,0.4531
2017/12/19,,-0.8986,-0.8431,-1.1348,-0.4661,-1.9074,1.7593,-0.3363,1.3971,0,,1.6362,1.427,1.166,1.5225,2.8069,0.5313,0.0823,4.9553,0.0487,,4596026576,7277276249,2635262536,4651020000,8812800000,4354616056,16594696300,1132200000,8812800000,,-8.1698,374.3847,120.2629,7330.4522,55.9451,49.4766,-60.808,90.2192,28.2732,,1.7613,3.7519,1.7699,37.5851,2.0438,2.9741,4.346,9.6694,1.0329,,7.3428,11.448,2.5996,58.7673,0.8957,22.3083,19.1452,15.9825,0.4527
2017/12/20,,-0.2591,-2.5507,-1.7217,-1.1069,-4.1667,-2.0928,-0.1125,-1.5368,-0.545,,1.0767,2.0359,0.6795,1.6779,3.0968,0.2713,0.0952,3.7222,0.1776,,4584119771,7091655730,2589892162,4599540000,8445600000,4263482144,16576029600,1114800000,8445600000,,-8.1486,364.8354,118.1924,7249.3148,53.6141,48.4412,-60.7396,88.8327,28.1055,,1.7568,3.6562,1.7394,37.169,1.9586,2.9118,4.3411,9.5208,1.0267,,7.3238,11.156,2.5548,58.1168,0.8584,21.8415,19.1237,15.7368,0.45
