ÈÕÆÚ,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH,600759.SH,600777.SH,601857.SH
2017/6/15,1.9481,2.4793,-0.1305,0.9627,1.5012,0.0123,9927608061,8840983471,1.2387E+12,329.7528,-83.0545,177.2292,2.5466,2.7609,1.1772,11.787,61.9918,0.8659
2017/6/16,-1.2739,-0.5376,0,0.4982,0.9077,0.0125,9801141716,8793451302,1.2387E+12,325.5522,-82.608,177.2292,2.5141,2.746,1.1772,11.6368,61.6585,0.8659
2017/6/19,0.1613,0.5405,0,0.4785,0.9057,0.0109,9816950009,8840983471,1.2387E+12,326.0773,-83.0545,177.2292,2.5182,2.7609,1.1772,11.6556,61.9918,0.8659
2017/6/20,-0.6441,0.8065,0.6536,0.4664,1.4093,0.0145,9753716837,8912281725,1.2468E+12,323.9769,-83.7243,178.3875,2.502,2.7831,1.1849,11.5805,62.4918,0.8716
2017/6/21,-0.6483,-0.8,0.2597,0.8192,1.1731,0.014,9690483664,8840983471,1.25004E+12,321.8766,-83.0545,178.8509,2.4858,2.7609,1.188,11.5054,61.9918,0.8738
2017/6/22,-1.4682,-1.6129,0.1302,0.6341,1.1843,0.0179,9548209026,8698386964,1.24518E+12,317.1508,-81.7149,178.1559,2.4493,2.7163,1.1834,11.3365,60.992,0.8704
2017/6/23,0.1656,0.5464,0.6502,0.759,0.7173,0.0205,9564017319,8745919133,1.25328E+12,317.6759,-82.1615,179.3142,2.4533,2.7312,1.1911,11.3553,61.3253,0.8761
2017/6/26,0.9917,3.5326,-0.1292,0.5618,1.4761,0.0163,9658867078,9054878233,1.25166E+12,320.8264,-85.0639,179.0826,2.4776,2.8277,1.1895,11.4679,63.4916,0.875
2017/6/27,-0.6547,0.2625,-0.3881,0.4256,1.0623,0.0154,9595633906,9078644317,1.2468E+12,318.7261,-85.2872,178.3875,2.4614,2.8351,1.1849,11.3928,63.6583,0.8716
2017/6/28,0.3295,-0.2618,-0.1299,0.5127,0.4929,0.0155,9627250492,9054878233,1.24518E+12,319.7762,-85.0639,178.1559,2.4695,2.8277,1.1834,11.4304,63.4916,0.8704
2017/6/29,-0.1642,-0.2625,0,0.5594,0.5273,0.0152,9611442199,9031112148,1.24518E+12,319.2512,-84.8406,178.1559,2.4655,2.8202,1.1834,11.4116,63.325,0.8704
2017/6/30,-0.3289,0.5263,0,0.3109,0.5172,0.0109,9579825613,9078644317,1.24518E+12,318.201,-85.2872,178.1559,2.4574,2.8351,1.1834,11.3741,63.6583,0.8704
2017/7/3,0.495,-0.2618,0.6502,0.5954,0.331,0.012,9627250492,9054878233,1.25328E+12,319.7762,-85.0639,179.3142,2.4695,2.8277,1.1911,11.4304,63.4916,0.8761
2017/7/4,0.821,-0.5249,1.1628,0.8376,0.4728,0.0329,9706291957,9007346063,1.26785E+12,322.4017,-84.6174,181.3993,2.4898,2.8128,1.2049,11.5242,63.1583,0.8863
2017/7/5,0,-0.2639,-0.2554,0.6096,0.7705,0.0128,9706291957,8983579979,1.26461E+12,322.4017,-84.3941,180.9359,2.4898,2.8054,1.2019,11.5242,62.9917,0.884
2017/7/6,-1.1401,-1.5873,0.2561,0.6196,0.7634,0.0209,9595633906,8840983471,1.26785E+12,318.7261,-83.0545,181.3993,2.4614,2.7609,1.2049,11.3928,61.9918,0.8863
2017/7/7,0.4942,-0.5376,-0.3831,0.5442,0.9681,0.0113,9643058785,8793451302,1.26299E+12,320.3013,-82.608,180.7043,2.4736,2.746,1.2003,11.4491,61.6585,0.8829
2017/7/10,-0.3279,-1.6216,0.5128,0.5576,0.7036,0.0228,9611442199,8650854794,1.26947E+12,319.2512,-81.2684,181.6309,2.4655,2.7015,1.2065,11.4116,60.6587,0.8874
2017/7/11,-0.8224,-0.8242,0,0.4742,0.9087,0.0174,9532400733,8579556541,1.26947E+12,316.6257,-80.5986,181.6309,2.4452,2.6792,1.2065,11.3178,60.1587,0.8874
2017/7/12,-0.6645,0,-0.6378,0.5485,0.5581,0.0179,9453359268,8579556541,1.26137E+12,314.0003,-80.5986,180.4726,2.4249,2.6792,1.1988,11.2239,60.1587,0.8818
2017/7/13,0.5017,1.662,1.2837,0.491,0.7999,0.0266,9500784147,8722153048,1.27757E+12,315.5756,-81.9382,182.7893,2.4371,2.7238,1.2142,11.2802,61.1586,0.8931
2017/7/14,-0.8319,0.2725,0,0.4784,0.4143,0.0196,9421742682,8745919133,1.27757E+12,312.9502,-82.1615,182.7893,2.4168,2.7312,1.2142,11.1864,61.3253,0.8931
2017/7/17,-9.396,-3.8043,3.0418,1.6327,0.9036,0.0786,8536478269,8413193948,1.31643E+12,283.5454,-79.0358,188.3494,2.1897,2.6273,1.2511,10.1353,58.9922,0.9203
2017/7/18,-4.0741,1.6949,-0.861,2.7538,0.4221,0.0495,8188695821,8555790456,1.30509E+12,271.9936,-80.3754,186.7277,2.1005,2.6718,1.2403,9.7224,59.9921,0.9123
2017/7/19,-0.7722,1.3889,0.6203,1.4037,0.634,0.0419,8125462648,8674620879,1.31319E+12,269.8933,-81.4917,187.8861,2.0843,2.7089,1.248,9.6473,60.8253,0.918
2017/7/20,1.5564,0.274,0,1.2581,0.8416,0.0268,8251928993,8698386964,1.31319E+12,274.0939,-81.7149,187.8861,2.1167,2.7163,1.248,9.7975,60.992,0.918
2017/7/21,0,1.3661,-0.9864,,1.0714,0.0209,8251928993,8817217387,1.30023E+12,274.0939,-82.8313,186.0327,2.1167,2.7534,1.2357,9.7975,61.8252,0.9089
2017/7/24,0,-0.5391,-0.2491,,0.6546,0.0189,8251928993,8769685217,1.297E+12,274.0939,-82.3847,185.5694,2.1167,2.7386,1.2326,9.7975,61.4919,0.9067
2017/7/25,-7.2797,0.542,0.7491,3.917,0.5442,0.0299,7651213856,8817217387,1.30671E+12,254.1407,-82.8313,186.9594,1.9627,2.7534,1.2419,9.0842,61.8252,0.9135
2017/7/26,-2.8926,0,1.487,3.3408,0.543,0.0397,7429897752,8817217387,1.32614E+12,246.7895,-82.8313,189.7395,1.9059,2.7534,1.2603,8.8215,61.8252,0.927
2017/7/27,3.617,0,-0.4884,3.396,0.7156,0.0401,7698638735,8817217387,1.31966E+12,255.716,-82.8313,188.8128,1.9748,2.7534,1.2542,9.1405,61.8252,0.9225
2017/7/28,0.8214,1.8868,-0.6135,2.7281,1.1435,0.0266,7761871907,8983579979,1.31157E+12,257.8163,-84.3941,187.6544,1.991,2.8054,1.2465,9.2156,62.9917,0.9169
2017/7/31,1.0183,2.381,0.3704,2.2741,1.2955,0.0201,7840913373,9197474740,1.31643E+12,260.4417,-86.4035,188.3494,2.0113,2.8722,1.2511,9.3095,64.4915,0.9203
2017/8/1,0,0,1.23,1.8847,0.8517,0.029,7840913373,9197474740,1.33262E+12,260.4417,-86.4035,190.6662,2.0113,2.8722,1.2665,9.3095,64.4915,0.9316
2017/8/2,-1.0081,0.5168,-1.0936,1.3406,1.185,0.0248,7761871907,9245006909,1.31805E+12,257.8163,-86.85,188.5811,1.991,2.887,1.2526,9.2156,64.8248,0.9214
2017/8/3,0.2037,-1.2853,-0.3686,1.9832,0.7471,0.018,7777680200,9126176486,1.31319E+12,258.3414,-85.7337,187.8861,1.9951,2.8499,1.248,9.2344,63.9916,0.918
2017/8/4,0.4065,0.5208,0.8631,2.6417,0.957,0.0302,7809296786,9173708656,1.32452E+12,259.3916,-86.1802,189.5078,2.0032,2.8648,1.2588,9.2719,64.3249,0.9259
2017/8/7,-0.8097,0.7772,0.1222,1.547,0.7542,0.0161,7746063614,9245006909,1.32614E+12,257.2912,-86.85,189.7395,1.987,2.887,1.2603,9.1969,64.8248,0.927
2017/8/8,-0.4082,-0.5141,-0.1221,1.7666,0.4774,0.0146,7714447028,9197474740,1.32452E+12,256.2411,-86.4035,189.5078,1.9789,2.8722,1.2588,9.1593,64.4915,0.9259
2017/8/9,-0.2049,4.1344,-0.7335,1.4375,2.1863,0.0124,7698638735,9577732094,1.31481E+12,255.716,-89.9757,188.1178,1.9748,2.9909,1.2496,9.1405,67.1578,0.9191
2017/8/10,0,4.9628,-0.3695,1.3057,3.801,0.023,7698638735,10053053786,1.30995E+12,255.716,-94.441,187.4227,1.9748,3.1394,1.2449,9.1405,70.4907,0.9157
2017/8/11,-2.4641,-4.4917,-1.4833,1.6051,2.1754,0.0357,7508939218,9601498178,1.29052E+12,249.415,-90.199,184.6427,1.9262,2.9984,1.2265,8.9153,67.3245,0.9021
2017/8/14,0.4211,4.703,-0.2509,1.4931,1.7359,0.0174,7540555804,10053053786,1.28728E+12,250.4651,-94.441,184.1793,1.9343,3.1394,1.2234,8.9529,70.4907,0.8999
2017/8/15,0.2096,0,-0.2516,0.8347,1.1892,0.0143,7556364097,10053053786,1.28404E+12,250.9902,-94.441,183.716,1.9383,3.1394,1.2203,8.9716,70.4907,0.8976
2017/8/16,0.6276,-1.182,-0.3783,1.3675,0.8785,0.0173,7603788976,9934223363,1.27918E+12,252.5655,-93.3247,183.021,1.9505,3.1023,1.2157,9.0279,69.6575,0.8942
2017/8/17,0.8316,-0.9569,0.3797,1.7108,1.0627,0.019,7667022149,9839159024,1.28404E+12,254.6658,-92.4317,183.716,1.9667,3.0726,1.2203,9.103,68.9909,0.8976
2017/8/18,2.4742,1.4493,0.2522,3.0792,1.1221,0.0192,7856721666,9981755532,1.28728E+12,260.9668,-93.7712,184.1793,2.0154,3.1171,1.2234,9.3282,69.9908,0.8999
2017/8/21,0.4024,0.4762,0.8805,2.1517,0.7404,0.0201,7888338252,10029287701,1.29862E+12,262.017,-94.2178,185.801,2.0235,3.132,1.2342,9.3658,70.3241,0.9078
2017/8/22,2.2044,4.2654,-0.1247,2.5898,2.8813,0.0135,8062229476,10457077224,1.297E+12,267.7929,-164.902,185.5694,2.0681,5.4816,1.2326,9.5722,123.0827,0.9067
2017/8/23,-0.1961,-2.9545,-0.2497,2.2371,1.9266,0.0113,8046421183,10148118124,1.29376E+12,267.2678,-160.0299,185.106,2.064,5.3197,1.2296,9.5535,119.4462,0.9044
2017/8/24,1.7682,0.4684,-0.3755,4.1775,1.3336,0.0121,8188695821,10195650293,1.2889E+12,271.9936,-160.7795,184.411,2.1005,5.3446,1.2249,9.7224,120.0057,0.901
2017/8/25,4.2471,-0.6993,1.3819,4.4279,0.7056,0.0328,8536478269,10124352040,1.30671E+12,283.5454,-159.6552,186.9594,2.1897,5.3072,1.2419,10.1353,119.1665,0.9135
2017/8/28,-1.1111,-1.4085,1.6109,3.5891,1.3812,0.0392,8441628510,9981755532,1.32776E+12,280.3949,-157.4065,189.9711,2.1654,5.2325,1.2619,10.0227,117.4881,0.9282
2017/8/29,-2.6217,-2.619,-0.9756,2.7271,2.0225,0.0208,8220312407,9720328601,1.31481E+12,273.0438,-153.2839,188.1178,2.1086,5.0954,1.2496,9.7599,114.411,0.9191
2017/8/30,1.3462,0.2445,0.1232,2.5808,0.9175,0.0169,8330970458,9744094686,1.31643E+12,276.7193,-153.6587,188.3494,2.137,5.1079,1.2511,9.8913,114.6907,0.9203
2017/8/31,-1.1385,-3.1707,-0.246,1.8512,2.0043,0.0133,8236120700,9435135586,1.31319E+12,273.5688,-148.7866,187.8861,2.1127,4.9459,1.248,9.7787,111.0542,0.918
2017/9/1,0,2.7708,-0.2466,2.0409,1.1297,0.0198,8236120700,9696562517,1.30995E+12,273.5688,-152.9092,187.4227,2.1127,5.083,1.2449,9.7787,114.1313,0.9157
2017/9/4,-0.3839,1.7157,0.1236,1.296,1.2772,0.0191,8204504114,9862925109,1.31157E+12,272.5187,-155.5326,187.6544,2.1046,5.1702,1.2465,9.7412,116.0894,0.9169
2017/9/5,0.1927,0.241,-0.2469,1.8524,0.9822,0.0144,8220312407,9886691194,1.30833E+12,273.0438,-155.9074,187.1911,2.1086,5.1826,1.2434,9.7599,116.3691,0.9146
2017/9/6,3.4615,-0.7212,0.7426,3.5949,1.0069,0.0223,8504861682,9815392940,1.31805E+12,282.4953,-154.7831,188.5811,2.1816,5.1452,1.2526,10.0978,115.5299,0.9214
2017/9/7,7.0632,-0.2421,-0.6143,7.4936,0.6077,0.0168,9105576820,9791626855,1.30995E+12,302.4485,-154.4083,187.4227,2.3357,5.1328,1.2449,10.811,115.2502,0.9157
2017/9/8,2.6042,0.2427,-0.1236,5.0087,0.4396,0.0115,9342701216,9815392940,1.30833E+12,310.3247,-154.7831,187.1911,2.3965,5.1452,1.2434,11.0925,115.5299,0.9146
2017/9/11,0,-2.9056,0,3.0831,1.1464,0.0128,9342701216,9530199925,1.30833E+12,310.3247,-150.2857,187.1911,2.3965,4.9957,1.2434,11.0925,112.1731,0.9146
2017/9/12,-1.1844,-1.2469,-0.6188,2.0435,1.3397,0.0156,9232043165,9411369502,1.30023E+12,306.6491,-148.4118,186.0327,2.3682,4.9335,1.2357,10.9611,110.7745,0.9089
2017/9/13,-1.8836,1.0101,0,1.9292,0.706,0.0091,9058151941,9506433840,1.30023E+12,300.8732,-149.9109,186.0327,2.3236,4.9833,1.2357,10.7547,111.8934,0.9089
2017/9/14,-0.5236,2.25,0,2.8373,1.0954,0.0121,9010727061,9720328601,1.30023E+12,299.298,-153.2839,186.0327,2.3114,5.0954,1.2357,10.6984,114.411,0.9089
2017/9/15,1.4035,2.6895,0.2513,2.2668,2.281,0.0131,9137193406,9981755532,1.29214E+12,303.4986,-157.4065,184.8744,2.3438,5.2325,1.228,10.8485,117.4881,0.9033
2017/9/18,-0.346,1.4286,0.2506,2.241,1.7673,0.0125,9105576820,10124352040,1.29538E+12,302.4485,-159.6552,185.3377,2.3357,5.3072,1.2311,10.811,119.1665,0.9055
2017/9/19,-0.5208,-0.7042,-0.375,1.5109,1.0358,0.0103,9058151941,10053053786,1.29052E+12,300.8732,-158.5308,184.6427,2.3236,5.2698,1.2265,10.7547,118.3273,0.9021
2017/9/20,-0.5236,-0.4728,-0.3764,1.9911,0.7543,0.0122,9010727061,10005521617,1.28566E+12,299.298,-157.7813,183.9477,2.3114,5.2449,1.2219,10.6984,117.7678,0.8987
2017/9/21,-1.2281,-0.4751,0.3778,1.371,0.9328,0.0076,8900069010,9957989447,1.29052E+12,295.6224,-157.0317,184.6427,2.283,5.22,1.2265,10.567,117.2083,0.9021
2017/9/22,-2.4867,0,-0.2509,1.4082,0.5531,0.0141,8678752906,9957989447,1.28728E+12,288.2712,-157.0317,184.1793,2.2262,5.22,1.2234,10.3042,117.2083,0.8999
2017/9/25,-1.0929,-3.8186,1.3836,0.9585,0.8283,0.0351,8583903148,9577732094,1.30509E+12,285.1207,-151.0353,186.7277,2.2019,5.0207,1.2403,10.1916,112.7326,0.9123
2017/9/26,2.0258,4.7146,0.3722,1.2936,2.1662,0.0235,8757794372,10029287701,1.30995E+12,290.8966,-158.156,187.4227,2.2465,5.2574,1.2449,10.3981,118.0475,0.9157
2017/9/27,-1.2635,0,-0.4944,1.2412,0.9469,0.0139,8647136320,10029287701,1.30347E+12,287.221,-158.156,186.4961,2.2181,5.2574,1.2388,10.2667,118.0475,0.9112
2017/9/28,0.3656,-1.1848,-0.6211,2.3548,1.2776,0.0161,8678752906,9910457278,1.29538E+12,288.2712,-156.2822,185.3377,2.2262,5.1951,1.2311,10.3042,116.6489,0.9055
2017/9/29,0.7286,-1.199,-0.125,1.1905,1.3387,0.0105,8741986079,9791626855,1.29376E+12,290.3715,-154.4083,185.106,2.2425,5.1328,1.2296,10.3793,115.2502,0.9044
2017/10/9,0,1.2136,-0.1252,1.2805,1.2671,0.0168,8741986079,9910457278,1.29214E+12,290.3715,-156.2822,184.8744,2.2425,5.1951,1.228,10.3793,116.6489,0.9033
2017/10/10,0.3617,-0.4796,0.2506,0.9649,0.7031,0.0107,8773602665,9862925109,1.29538E+12,291.4217,-155.5326,185.3377,2.2506,5.1702,1.2311,10.4168,116.0894,0.9055
2017/10/11,1.2613,-0.4819,0,1.8645,0.944,0.0122,8884260717,9815392940,1.29538E+12,295.0973,-154.7831,185.3377,2.2789,5.1452,1.2311,10.5482,115.5299,0.9055
2017/10/12,-1.7794,-1.2107,-0.375,1.6471,0.5503,0.0105,8726177786,9696562517,1.29052E+12,289.8464,-152.9092,184.6427,2.2384,5.083,1.2265,10.3605,114.1313,0.9021
2017/10/13,0.7246,0.9804,0.1255,1.47,0.4739,0.0092,8789410958,9791626855,1.29214E+12,291.9468,-154.4083,184.8744,2.2546,5.1328,1.228,10.4356,115.2502,0.9033
2017/10/16,-2.518,-0.9709,0.8772,1.0093,0.5848,0.0267,8568094855,9696562517,1.30347E+12,284.5956,-152.9092,186.4961,2.1978,5.083,1.2388,10.1728,114.1313,0.9112
2017/10/17,-1.845,-0.9804,0,1.0838,0.5187,0.015,8410011924,9601498178,1.30347E+12,279.3448,-151.4101,186.4961,2.1573,5.0331,1.2388,9.9852,113.0123,0.9112
2017/10/18,0.3759,-1.4851,2.4845,0.8649,0.8297,0.0622,8441628510,9458901671,1.33586E+12,280.3949,-149.1614,191.1295,2.1654,4.9584,1.2696,10.0227,111.3339,0.9338
2017/10/19,-3.5581,1.7588,0.2424,1.1437,1.0996,0.0379,8141270941,9625264263,1.3391E+12,270.4183,-151.7848,191.5928,2.0884,5.0456,1.2726,9.6661,113.2921,0.9361
2017/10/20,-0.9709,-0.7407,-1.451,1.2356,0.6409,0.0212,8062229476,9553966009,1.31966E+12,267.7929,-150.6605,188.8128,2.0681,5.0082,1.2542,9.5722,112.4529,0.9225
2017/10/23,-0.1961,-0.4975,0,0.6907,0.3451,0.0172,8046421183,9506433840,1.31966E+12,267.2678,-149.9109,188.8128,2.064,4.9833,1.2542,9.5535,111.8934,0.9225
2017/10/24,0,-1,0.2454,0.7107,0.516,0.0255,8046421183,9411369502,1.3229E+12,267.2678,-148.4118,189.2761,2.064,4.9335,1.2573,9.5535,110.7745,0.9248
2017/10/25,1.3752,1.0101,-0.4896,1.2651,0.3625,0.0166,8157079234,9506433840,1.31643E+12,270.9434,-149.9109,188.3494,2.0924,4.9833,1.2511,9.6848,111.8934,0.9203
2017/10/26,2.5194,0.5,0.492,1.9077,0.3926,0.018,8362587045,9553966009,1.3229E+12,277.7695,-150.6605,189.2761,2.1451,5.0082,1.2573,9.9288,112.4529,0.9248
2017/10/27,-2.4575,0,-0.4896,0.8625,0.5996,0.022,8157079234,9553966009,1.31643E+12,270.9434,-150.6605,188.3494,2.0924,5.0082,1.2511,9.6848,112.4529,0.9203
2017/10/30,-2.1318,2.2388,2.091,1.0668,1.5923,0.0625,7983188010,9767860771,1.34395E+12,265.1675,-154.0335,192.2879,2.0478,5.1203,1.2773,9.4784,114.9705,0.9395
2017/10/31,0.396,-0.7299,-0.3614,0.5937,0.4113,0.0295,8014804597,9696562517,1.3391E+12,266.2177,-152.9092,191.5928,2.0559,5.083,1.2726,9.5159,114.1313,0.9361
2017/11/1,2.3669,2.6961,1.451,1.0288,2.1379,0.0507,8204504114,9957989447,1.35853E+12,272.5187,-157.0317,194.3729,2.1046,5.22,1.2911,9.7412,117.2083,0.9497
2017/11/2,0,0.2387,0,1.1287,0.9376,0.0287,8204504114,9981755532,1.35853E+12,272.5187,-157.4065,194.3729,2.1046,5.2325,1.2911,9.7412,117.4881,0.9497
2017/11/3,-0.9634,-0.7143,-0.8343,1.0131,1.6669,0.0422,8125462648,9910457278,1.34719E+12,269.8933,-156.2822,192.7512,2.0843,5.1951,1.2803,9.6473,116.6489,0.9418
2017/11/6,-0.5837,0.9592,0.7212,1.0573,0.9414,0.0382,8078037769,10005521617,1.35691E+12,268.318,-157.7813,194.1412,2.0721,5.2449,1.2896,9.591,117.7678,0.9486
2017/11/7,9.9804,-0.2375,2.506,8.1829,3.1793,0.0716,8884260717,9981755532,1.39091E+12,295.0973,-157.4065,199.0064,2.2789,5.2325,1.3219,10.5482,117.4881,0.9723
2017/11/8,-2.3132,-3.0952,-1.0477,5.3122,2.591,0.0503,8678752906,9672796432,1.37634E+12,288.2712,-152.5344,196.9213,2.2262,5.0705,1.308,10.3042,113.8515,0.9621
2017/11/9,-0.1821,0.2457,0.2353,2.9972,1.0971,0.0235,8662944613,9696562517,1.37958E+12,287.7461,-152.9092,197.3846,2.2222,5.083,1.3111,10.2855,114.1313,0.9644
2017/11/10,-2.5547,-0.9804,-1.5258,3.3564,1.5944,0.0347,8441628510,9601498178,1.35853E+12,280.3949,-151.4101,194.3729,2.1654,5.0331,1.2911,10.0227,113.0123,0.9497
2017/11/13,0.7491,-0.495,0.1192,1.9271,1.0934,0.0306,8504861682,9553966009,1.36015E+12,282.4953,-150.6605,194.6046,2.1816,5.0082,1.2927,10.0978,112.4529,0.9508
2017/11/14,-2.974,-0.4975,-0.4762,2.8762,0.8035,0.0203,8251928993,9506433840,1.35367E+12,274.0939,-149.9109,193.6779,2.1167,4.9833,1.2865,9.7975,111.8934,0.9463
2017/11/15,-2.4904,-0.5,-2.512,1.9115,0.8554,0.0354,8046421183,9458901671,1.31966E+12,267.2678,-149.1614,188.8128,2.064,4.9584,1.2542,9.5535,111.3339,0.9225
2017/11/16,-0.9823,1.7588,-0.8589,1.5929,0.6175,0.0249,7967379717,9625264263,1.30833E+12,264.6424,-151.7848,187.1911,2.0438,5.0456,1.2434,9.4596,113.2921,0.9146
2017/11/17,-6.746,-3.9506,0.495,2.7798,1.0913,0.0374,7429897752,9245006909,1.31481E+12,246.7895,-145.7884,188.1178,1.9059,4.8462,1.2496,8.8215,108.8163,0.9191
2017/11/20,0.6383,-2.5707,0.7389,1.3337,1.0864,0.0378,7477322632,9007346063,1.32452E+12,248.3648,-142.0406,189.5078,1.918,4.7217,1.2588,8.8778,106.019,0.9259
2017/11/21,-1.2685,-6.0686,0.489,1.6548,2.5494,0.0391,7382472873,8460726118,1.331E+12,245.2143,-133.4207,190.4345,1.8937,4.4351,1.265,8.7652,99.5851,0.9304
2017/11/22,0.6424,0.2809,2.1898,1.1046,1.214,0.0478,7429897752,8484492202,1.36015E+12,246.7895,-133.7955,194.6046,1.9059,4.4476,1.2927,8.8215,99.8649,0.9508
2017/11/23,-2.5532,-3.9216,-1.3095,1.173,1.2443,0.0481,7240198235,8151767018,1.34233E+12,240.4885,-128.5486,192.0562,1.8572,4.2732,1.2757,8.5962,95.9486,0.9384
2017/11/24,1.7467,-0.8746,1.3269,0.9783,0.7199,0.0401,7366664580,8080468764,1.36015E+12,244.6892,-127.4243,194.6046,1.8897,4.2358,1.2927,8.7464,95.1094,0.9508
2017/11/27,0.8584,0.8824,-0.7143,0.8983,0.4545,0.0359,7429897752,8151767018,1.35043E+12,246.7895,-128.5486,193.2146,1.9059,4.2732,1.2834,8.8215,95.9486,0.944
2017/11/28,0.6383,3.7901,-1.5588,0.7508,0.8651,0.0292,7477322632,8460726118,1.32938E+12,248.3648,-133.4207,190.2028,1.918,4.4351,1.2634,8.8778,99.5851,0.9293
2017/11/29,-0.6342,0.8427,0.3654,0.6354,0.7702,0.0262,7429897752,8532024371,1.33424E+12,246.7895,-134.5451,190.8978,1.9059,4.4725,1.268,8.8215,100.4243,0.9327
2017/11/30,0,-1.1142,-0.8495,0.6643,0.4565,0.0214,7429897752,8436960033,1.3229E+12,246.7895,-133.046,189.2761,1.9059,4.4227,1.2573,8.8215,99.3054,0.9248
2017/12/1,0,1.9718,-0.1224,0.7244,0.5954,0.0171,7429897752,8603322625,1.32128E+12,246.7895,-135.6694,189.0445,1.9059,4.5099,1.2557,8.8215,101.2635,0.9236
2017/12/4,0,0,0.1225,0.8096,0.9992,0.0205,7429897752,8603322625,1.3229E+12,246.7895,-135.6694,189.2761,1.9059,4.5099,1.2573,8.8215,101.2635,0.9248
2017/12/5,-3.8298,-5.2486,0.612,1.6427,1.1125,0.0346,7145348477,8151767018,1.331E+12,237.338,-128.5486,190.4345,1.8329,4.2732,1.265,8.4836,95.9486,0.9304
2017/12/6,-1.9912,-1.1662,-1.5815,1.9993,1.2033,0.03,7003073839,8056702679,1.30995E+12,232.6123,-127.0495,187.4227,1.7964,4.2233,1.2449,8.3147,94.8297,0.9157
2017/12/7,0,1.4749,-0.4944,0.9991,0.8588,0.0213,7003073839,8175533102,1.30347E+12,232.6123,-128.9234,186.4961,1.7964,4.2856,1.2388,8.3147,96.2283,0.9112
2017/12/8,0.4515,1.1628,0.1242,1.1536,0.364,0.024,7034690425,8270597441,1.30509E+12,233.6624,-130.4225,186.7277,1.8045,4.3355,1.2403,8.3522,97.3473,0.9123
2017/12/11,-0.6742,0.8621,0.3722,1.1683,0.5649,0.0188,6987265546,8341895695,1.30995E+12,232.0872,-131.5469,187.4227,1.7923,4.3728,1.2449,8.2959,98.1865,0.9157
2017/12/12,-0.4525,-0.8547,-0.8653,0.8846,0.3704,0.0191,6955648960,8270597441,1.29862E+12,231.037,-130.4225,185.801,1.7842,4.3355,1.2342,8.2584,97.3473,0.9078
2017/12/13,-0.9091,-1.4368,0,0.6147,0.4711,0.0152,6892415787,8151767018,1.29862E+12,228.9367,-128.5486,185.801,1.768,4.2732,1.2342,8.1833,95.9486,0.9078
2017/12/14,-0.6881,1.4577,-0.9975,0.7339,0.6528,0.0248,6844990908,8270597441,1.28566E+12,227.3614,-130.4225,183.9477,1.7558,4.3355,1.2219,8.127,97.3473,0.8987
2017/12/15,-2.7714,0,-0.8816,1.1952,0.4692,0.0173,6655291391,8270597441,1.27433E+12,221.0604,-130.4225,182.326,1.7072,4.3355,1.2111,7.9018,97.3473,0.8908
2017/12/18,-5.2257,0.2874,0.1271,2.5555,0.4317,0.0129,6307508943,8294363525,1.27595E+12,209.5086,-130.7973,182.5576,1.618,4.3479,1.2126,7.4889,97.627,0.892
2017/12/19,3.5088,2.5788,0.1269,1.6126,0.7698,0.0102,9326299994,8508258287,1.27757E+12,216.8598,-134.1703,182.7893,1.6747,4.46,1.2142,7.7516,100.1446,0.8931
2017/12/20,-0.7264,-0.2793,0.6337,0.8611,0.7486,0.0159,9258554474,8484492202,1.28566E+12,215.2845,-133.7955,183.9477,1.6626,4.4476,1.2219,7.6953,99.8649,0.8987
2017/12/21,0.7317,1.6807,0.5038,0.6014,0.7946,0.0161,9326299994,8627088710,1.29214E+12,216.8598,-136.0442,184.8744,1.6747,4.5223,1.228,7.7516,101.5433,0.9033
2017/12/22,6.5375,1.3774,1.3784,1.9645,0.8478,0.0262,9936009679,8745919133,1.30995E+12,231.037,-137.9181,187.4227,1.7842,4.5846,1.2449,8.2584,102.9419,0.9157
2017/12/25,-3.6364,-1.6304,-0.618,1.3263,0.6756,0.013,9574700236,8603322625,1.30185E+12,222.6357,-135.6694,186.2644,1.7193,4.5099,1.2373,7.9581,101.2635,0.9101
2017/12/26,-0.2358,1.3812,0.3731,0.8843,0.7028,0.0122,9552118396,8722153048,1.30671E+12,222.1106,-137.5433,186.9594,1.7153,4.5722,1.2419,7.9393,102.6622,0.9135
2017/12/27,0.2364,0.545,0.2478,1.1703,0.6971,0.0231,9574700236,8769685217,1.30995E+12,222.6357,-138.2928,187.4227,1.7193,4.5971,1.2449,7.9581,103.2217,0.9157
2017/12/28,0.2358,0,-0.3708,0.8485,0.6667,0.0155,9597282077,8769685217,1.30509E+12,223.1608,-138.2928,186.7277,1.7234,4.5971,1.2403,7.9769,103.2217,0.9123
2017/12/29,0.2353,0.271,0.3722,0.5258,0.5706,0.0147,9619863917,8793451302,1.30995E+12,223.6858,-138.6676,187.4227,1.7275,4.6095,1.2449,7.9956,103.5014,0.9157
2018/1/2,2.3474,4.0541,1.9778,1.1513,2.0384,0.0379,9845682318,9149942571,1.33586E+12,-43.5758,71.4348,66.245,1.9307,1.9303,1.2648,3.4614,17.1963,0.749
