ÈÕÆÚ,000001.SZ,002142.SZ,002807.SZ,002839.SZ,002936.SZ,002948.SZ,002958.SZ,002966.SZ,600000.SH,600015.SH,600016.SH,600036.SH,600908.SH,600919.SH,600926.SH,600928.SH,601009.SH,601128.SH,601166.SH,601169.SH,601229.SH,601288.SH,601328.SH,601398.SH,601577.SH,601818.SH,601838.SH,601860.SH,601939.SH,601988.SH,601997.SH,601998.SH,603323.SH
2019/7/29,14.29,23.89,4.58,5.65,4.95,6.09,6.32,,11.86,7.56,6.04,36.83,5.71,7.01,8.48,7.16,8.3791,8.44,19.19,5.65,9.21,3.6,5.78,5.65,9.08,3.94,8.52,6.88,7.37,3.7,8.8,5.87,5.45
2019/7/30,14.37,23.81,4.63,5.75,4.98,6.13,6.39,,11.86,7.62,6.07,36.77,5.74,7.01,8.57,7.19,8.36,8.4,19.5,5.67,9.27,3.61,5.82,5.66,9.13,3.95,8.62,7.02,7.4,3.72,8.91,5.96,5.5
2019/7/31,14.13,23.59,4.65,5.68,4.96,6.13,6.29,,11.87,7.56,6.07,36.56,5.69,6.96,8.47,7.05,8.29,8.21,19.13,5.63,9.31,3.6,5.81,5.64,9.04,3.93,8.5,6.88,7.37,3.71,8.88,5.94,5.46
2019/8/1,14.1,23.35,4.59,5.62,4.94,6.12,6.28,,11.65,7.53,6.02,36.2,5.6,6.83,8.45,6.93,8.33,7.82,18.86,5.58,9.23,3.58,5.78,5.61,8.95,3.92,8.41,6.83,7.33,3.68,8.8,5.91,5.41
2019/8/2,13.74,22.97,4.54,5.55,4.87,6,6.07,11.32,11.48,7.47,5.96,35.75,5.52,6.9,8.38,6.72,8.09,8.04,18.79,5.53,9.14,3.55,5.68,5.56,8.78,3.86,8.26,6.63,7.21,3.64,8.67,5.82,5.33
2019/8/5,13.35,22.46,4.48,5.45,4.8,5.91,6.04,12.45,11.24,7.33,5.85,35.21,5.47,6.84,8.24,6.75,7.97,7.92,18.36,5.44,8.97,3.5,5.57,5.48,8.59,3.79,8.1,6.47,7.1,3.58,8.31,5.69,5.24
2019/8/6,13.37,22.19,4.37,5.3,4.67,5.7,5.82,13.7,11.09,7.23,5.77,34.88,5.32,6.82,8.15,6.61,7.94,8.08,18.2,5.33,8.93,3.46,5.51,5.41,8.47,3.73,7.93,6.32,7.03,3.53,8.17,5.59,5.09
2019/8/7,13.54,22.1,4.37,5.27,4.66,5.64,5.73,13.01,11.07,7.21,5.74,34.53,5.29,6.82,8.08,6.52,7.94,8.11,18.29,5.3,8.9,3.43,5.49,5.39,8.47,3.7,7.87,6.21,7.03,3.52,8.15,5.63,5.05
2019/8/8,14.38,22.77,4.48,5.38,4.76,5.79,6.3,12.05,11.26,7.24,5.77,35.36,5.37,6.82,8.14,6.88,8.1,8.1,18.7,5.34,9.04,3.46,5.51,5.43,8.64,3.76,7.94,6.41,7.14,3.54,8.25,5.65,5.18
2019/8/9,14.52,22.78,4.47,5.29,4.67,5.65,6.09,11.2,11.37,7.26,5.78,34.99,5.29,6.83,8.08,6.62,8.07,7.96,18.6,5.31,9.04,3.46,5.52,5.46,8.51,3.77,7.86,6.25,7.14,3.56,8.09,5.61,5.07
2019/8/12,15.12,23.43,4.47,5.35,4.73,5.72,6.2,11.32,11.43,7.36,5.83,35.41,5.34,6.86,8.17,6.67,8.16,8.07,18.83,5.34,9.19,3.48,5.53,5.51,8.59,3.77,7.99,6.32,7.19,3.58,8.16,5.63,5.12
2019/8/13,14.89,23.31,4.41,5.3,4.7,5.66,6.04,10.81,11.33,7.29,5.8,34.85,5.3,6.81,8.09,6.53,8,7.99,18.38,5.29,9.21,3.45,5.5,5.51,8.47,3.73,8.01,6.21,7.1,3.58,8.06,5.56,5.07
2019/8/14,14.97,23.03,4.42,5.31,4.71,5.67,6.03,10.64,11.28,7.29,5.79,34.86,5.31,6.78,8.08,6.56,8.01,7.91,18.09,5.28,9.14,3.44,5.5,5.53,8.5,3.79,7.99,6.22,7.08,3.57,8.07,5.56,5.07
2019/8/15,14.94,22.99,4.41,5.25,4.69,5.62,5.98,10.41,11.29,7.26,5.79,34.87,5.25,6.77,8.04,6.5,8.04,7.94,18.05,5.25,9.1,3.43,5.48,5.56,8.47,3.79,8,6.19,7.1,3.58,8.03,5.53,5.06
2019/8/16,14.9,22.96,4.4,5.26,4.7,5.63,6.1,10.5,11.22,7.24,5.77,35.16,5.24,6.7,8.03,6.51,7.99,7.89,17.93,5.23,9.08,3.42,5.45,5.5,8.49,3.77,8,6.21,7.09,3.57,8.08,5.52,5.08
2019/8/19,14.92,22.78,4.49,5.42,4.79,5.78,6.45,10.98,11.38,7.34,5.83,35.3,5.36,6.69,8.13,6.78,7.88,7.85,18.04,5.29,9.14,3.43,5.5,5.47,8.68,3.75,8.11,6.45,7.07,3.58,8.19,5.59,5.18
2019/8/20,14.99,22.69,4.45,5.37,4.76,5.72,6.31,10.75,11.37,7.33,5.82,35.33,5.3,6.64,8.06,6.69,7.81,7.91,18.16,5.27,9.05,3.43,5.47,5.42,8.64,3.72,8.11,6.36,6.99,3.56,8.19,5.54,5.15
2019/8/21,14.45,22.25,4.43,5.39,4.75,5.69,6.26,10.5,11.41,7.3,5.82,35.45,5.29,6.62,8.06,6.71,7.74,7.84,18.1,5.26,8.96,3.42,5.48,5.43,8.63,3.74,8.11,6.32,7,3.55,8.15,5.57,5.12
2019/8/22,14.31,22.59,4.41,5.4,4.74,5.71,6.25,10.55,11.43,7.32,5.81,35.34,5.29,6.61,8.05,6.73,7.77,7.85,18.17,5.25,8.94,3.41,5.46,5.39,8.63,3.72,8.12,6.28,6.95,3.54,8.14,5.55,5.12
2019/8/23,14.65,23.34,4.42,5.42,4.75,5.71,6.35,10.53,11.59,7.33,5.83,36.27,5.29,6.63,8.07,6.75,7.8,7.86,18.4,5.28,8.97,3.41,5.47,5.42,8.65,3.71,8.18,6.31,7.01,3.54,8.22,5.57,5.13
2019/8/26,14.25,22.78,4.37,5.34,4.68,5.63,6.16,10.23,11.3,7.27,5.78,35,5.22,6.58,7.99,6.58,7.72,7.8,18.1,5.23,8.91,3.38,5.43,5.38,8.53,3.67,8.12,6.17,6.93,3.52,8.12,5.52,5.06
2019/8/27,14.31,23.11,4.42,5.46,4.73,5.71,6.32,10.58,11.3,7.25,5.82,34.75,5.28,6.67,8.05,6.8,7.77,7.88,18.27,5.22,8.95,3.41,5.46,5.42,8.65,3.67,8.18,6.27,6.95,3.57,8.34,5.55,5.15
2019/8/28,14.27,22.65,4.41,5.4,4.74,5.68,6.25,10.39,11.32,7.29,5.83,34.5,5.24,6.71,8.05,6.74,7.83,7.68,17.37,5.26,8.96,3.4,5.44,5.4,8.61,3.69,8.22,6.21,6.95,3.54,8.3,5.57,5.13
2019/8/29,14.13,22.32,4.37,5.37,4.73,5.7,6.18,10.32,11.23,7.26,5.83,33.93,5.27,6.67,8.06,6.65,7.85,7.46,17.18,5.23,8.92,3.39,5.42,5.42,8.55,3.75,8.18,6.19,6.94,3.53,8.26,5.59,5.13
2019/8/30,14.16,22.84,4.3,5.32,4.68,5.64,6.07,10.2,11.28,7.24,5.81,34.28,5.21,6.68,7.98,6.57,7.8,7.37,17.17,5.25,9.02,3.4,5.41,5.39,8.47,3.76,8.19,6.26,6.9,3.53,8.2,5.59,5.1
2019/9/2,14.45,23.13,4.36,5.41,4.74,5.7,6.17,10.56,11.34,7.31,5.88,34.34,5.28,6.7,8.05,6.68,7.83,7.41,17.26,5.28,9.01,3.41,5.44,5.39,8.62,3.78,8.23,6.33,6.88,3.54,8.27,5.64,5.16
