ÈÕÆÚ,000611.SZ,000726.SZ,000850.SZ,000955.SZ,000982.SZ,002003.SZ,002042.SZ,002083.SZ,002087.SZ,002098.SZ,002144.SZ,002193.SZ,002394.SZ,002404.SZ,002674.SZ,200726.SZ,300577.SZ,300658.SZ,600156.SH,600220.SH,600232.SH,600370.SH,600448.SH,600493.SH,600689.SH,600987.SH,601339.SH,603055.SH,603238.SH,603477.SH,603889.SH,900922.SH
2017/6/29,8.85,10.7337,5.1084,5.69,5.22,7.2879,6.5298,7.0068,5.5041,13.9928,16.5288,14.3273,12.5651,7.4735,11.4483,7.4596,30.7118,24.8473,7.59,3.4,7.7532,4.5296,5.87,11.014,13.9007,8.4453,5.5964,,28.9853,,11.0405,1.1106
2017/6/30,9.74,10.7882,5.1181,5.8,4.96,7.3512,6.5237,7.0068,5.5041,13.9928,16.5094,14.525,12.6857,7.2845,11.5033,7.4423,31.1132,25.2704,7.54,3.3901,7.7246,4.4901,5.9,10.7965,13.811,8.4911,5.6058,,28.9853,,11.0624,1.1046
2017/7/3,9.99,10.7882,5.1474,5.8,4.71,7.4426,6.603,7.016,5.6697,13.9928,16.6162,14.5447,12.7373,7.2939,11.6406,7.4249,31.0418,26.0708,7.65,3.4297,7.8105,4.4901,5.96,10.8261,14.0503,8.5698,5.6717,,28.9853,,11.0551,1.1026
2017/7/4,9.91,10.7246,5.1279,5.79,4.85,7.4426,6.4688,6.9518,5.582,13.9928,16.6162,14.5645,12.6598,7.2278,11.6132,7.3988,29.9694,25.9407,7.59,3.4,7.8296,4.4901,5.95,10.7767,13.811,8.3994,5.6152,,28.9853,,11.0916,1.0937
2017/7/5,9.78,10.7791,5.1961,5.82,4.61,7.4708,6.5603,7.071,5.621,13.9928,16.7425,15.2463,12.7115,7.3034,11.6956,7.4249,30.0079,26.2661,7.61,3.4395,7.8774,4.0855,5.98,10.8063,13.9107,8.4191,5.6529,,28.9853,,11.1866,1.0996
2017/7/6,9.45,10.7609,5.1669,5.82,4.38,7.4286,6.603,7.0985,5.5625,13.9928,16.8784,15.1573,12.7287,7.3034,11.6315,7.4162,30.3214,25.5697,7.52,3.4297,8.0588,4.046,5.98,11.7357,13.801,8.3797,5.6623,,28.9853,,11.1136,1.1046
2017/7/7,9.52,10.8064,5.2058,5.86,4.18,7.5271,6.7251,7.0985,5.582,13.9928,17.0824,15.5526,12.8062,7.3034,11.6315,7.451,31.6906,26.201,7.51,3.4593,8.0779,4.0164,6,11.3402,14.7782,8.4322,5.6906,,28.9853,,11.1647,1.1434
2017/7/10,9.68,10.7428,5.2253,5.92,4.19,7.5552,6.7312,7.0343,5.5625,13.9928,16.9658,15.6712,12.6857,7.2656,11.485,7.4336,30.1894,24.574,7.2,3.4593,8.0015,3.9375,5.97,11.2809,14.4492,8.4977,5.6812,,28.9853,,11.0916,1.1355
2017/7/11,9.09,10.8064,5.1961,5.83,4,7.52,6.7373,6.9334,5.6502,13.9928,16.5774,15.355,12.634,7.1711,11.3384,7.4596,28.9796,24.1315,7.08,3.4395,7.9156,4.0855,6.02,11.36,14.1301,8.3797,5.6717,,28.9853,,11.0405,1.1205
2017/7/12,9.23,10.67,5.1571,5.78,3.85,7.4497,6.6824,6.9701,5.6502,13.9928,16.49,15.2759,12.4187,7.1144,11.2285,7.4249,28.7542,24.4178,7.06,3.4099,7.8296,4.0756,6.15,11.3007,14.4891,8.2553,5.6812,,28.9853,,11.0405,1.1235
2017/7/13,9.3,10.6882,5.1766,5.81,3.89,7.4075,6.6396,6.9609,5.6697,13.9928,16.5191,15.2265,12.4445,7.275,11.2194,7.451,27.2914,23.4611,7.02,3.4297,8.2975,4.046,6.12,11.3007,14.2697,8.2094,5.7283,,28.9853,,11.004,1.1225
2017/7/14,9.05,10.67,5.1376,5.75,4.08,7.4286,6.5603,6.9701,5.6697,13.9928,16.4317,15.0388,12.3756,7.275,11.2651,7.451,27.044,21.1248,6.98,3.4099,8.1543,4.0164,6.06,11.2216,14.0503,8.1177,5.7659,,28.9853,,10.9894,1.1255
2017/7/17,8.15,10.3243,4.9134,5.18,3.9,7.3864,5.9378,6.7041,5.4253,13.9928,15.2858,14.4262,11.7556,6.8499,10.3126,7.3988,24.7509,19.68,6.42,3.2023,7.505,3.7697,5.56,10.1143,12.6443,8.216,5.5681,,28.9853,,10.7336,1.0708
2017/7/18,7.92,10.4153,4.9524,5.59,4.04,7.4145,6.1026,6.6491,5.5328,13.9928,15.2469,14.772,11.7728,6.9538,10.4225,7.4075,25.3943,20.103,6.65,3.2122,7.5527,3.8092,5.58,10.1439,12.7041,8.3273,5.5493,,28.9853,,10.7044,1.0827
2017/7/19,8.11,10.5517,5.0596,5.54,4.12,7.4215,6.2613,6.7592,5.5719,13.9928,15.48,15.3846,11.945,7.0011,10.624,7.4249,25.3503,19.9599,6.73,3.2517,7.6482,3.8487,5.62,10.2725,12.8537,8.3929,5.6058,,28.9853,,10.6094,1.0907
2017/7/20,8.02,10.6336,5.1863,5.54,4.07,7.4426,6.2735,6.7408,5.6013,13.9928,15.5188,15.1475,11.9881,7.0105,10.4867,7.4423,25.1743,19.8167,6.76,3.2814,8.006,3.8289,5.59,10.2329,13.0132,8.4911,5.8036,,28.9853,,10.9528,1.0907
2017/7/21,7.86,10.6154,5.2741,5.54,4,7.4145,6.3345,6.8417,5.6208,13.9928,15.4897,15.2364,12.057,6.9538,10.5141,7.477,26.0652,19.5369,6.69,3.2715,8.2864,3.8388,5.59,10.1439,13.083,8.406,5.7754,,28.9853,,10.9382,1.0797
2017/7/24,8.06,10.8883,5.2838,5.54,3.93,7.4075,6.4016,7.0526,5.6892,14.0927,15.5092,15.2265,12.3584,7.0483,10.5508,7.5378,26.0267,20.4089,6.74,3.3209,8.238,3.8388,5.63,10.2131,13.2426,8.5501,5.8036,,28.9853,,10.9455,1.0897
2017/7/25,8.08,10.8064,5.2253,5.54,3.96,7.3512,6.3833,7.1719,5.699,14.0528,15.4995,14.8214,12.2637,7.275,10.4409,7.5031,25.5593,20.2202,6.78,3.2913,8.3057,3.8191,5.61,10.0055,13.0033,8.4518,5.7565,,28.9853,,10.8724,1.0847
2017/7/26,8.11,10.7518,5.2546,5.54,3.91,7.323,6.304,7.1627,5.787,13.3037,15.392,14.9103,12.2551,7.3128,10.6607,7.5204,25.3943,19.7191,6.73,3.3012,8.1607,3.7993,5.64,10.1044,12.8736,8.2422,5.7848,,28.9853,,10.9894,1.0807
2017/7/27,8,11.0156,5.2741,5.54,3.95,7.724,6.5115,7.1902,5.9434,12.9341,15.8024,15.5328,12.4101,7.5868,10.8255,7.5725,26.1477,20.2918,6.89,3.3209,8.4121,3.8783,5.73,10.2428,13.2027,8.2553,5.7565,,28.9853,,11.0697,1.0967
2017/7/28,7.91,10.9156,5.4983,5.54,3.97,7.6677,6.4627,7.3094,5.8359,12.9142,15.6949,15.2957,12.3929,7.4829,10.9354,7.5378,26.1697,19.9859,6.78,3.3308,8.3637,3.8881,5.69,10.2032,13.2426,8.2946,5.7283,,28.9853,,11.2159,1.1136
2017/7/31,8.06,10.9611,5.4496,5.54,3.92,7.6677,6.4993,7.2636,5.9238,12.9741,15.7438,15.9083,12.4962,7.4546,10.9171,7.5638,27.6324,19.8688,6.78,3.4297,8.7698,3.8684,5.69,10.1143,13.462,9.0808,5.7283,,28.9853,,11.2012,1.1146
2017/8/1,7.96,10.9884,5.3326,5.54,4.05,7.6888,6.5176,7.2085,6.0216,12.9941,15.7731,15.7897,12.5393,7.5113,10.908,7.5986,27.7094,20.2788,6.82,3.3901,8.5668,3.8783,5.67,10.2032,13.7113,9.0808,5.7377,,28.9853,,11.1647,1.1136
2017/8/2,8.16,10.77,5.3326,5.54,3.96,7.6044,6.4382,7.1994,5.9043,12.7344,15.5777,15.4538,12.3756,7.4168,10.8164,7.5986,27.5499,19.8167,6.71,3.3703,8.4797,3.8289,5.62,10.4208,13.1628,9.0546,5.6435,,28.9853,,11.2012,1.1026
2017/8/3,8.64,10.77,5.2936,5.72,4,7.6255,6.5298,7.1443,5.8945,12.8443,15.734,15.0585,12.2465,7.3884,10.7706,7.5899,27.4949,19.8753,6.78,3.3802,8.4797,3.8487,5.65,10.2922,13.1828,8.976,5.7188,,28.9853,,11.004,1.1036
2017/8/4,8.31,10.6154,5.2838,5.62,4.03,7.6396,6.6579,7.0801,5.9141,13.1539,15.5483,15.1969,12.1776,7.3506,10.7523,7.5725,27.055,19.6605,6.76,3.4,8.325,3.8487,5.64,10.1538,13.0731,8.786,5.6906,,28.9853,,10.5875,1.1006
2017/8/7,8.45,10.6518,5.3326,5.6,4.05,7.6466,6.6518,7.1168,5.9923,13.1239,15.5288,15.5822,12.2292,7.3979,10.9812,7.5552,27.0275,19.8818,6.78,3.4099,8.325,3.9177,5.67,10.2032,13.1229,9.048,5.7565,,28.9853,,10.4852,1.1046
2017/8/8,8.43,10.6882,5.3423,5.58,4.07,7.5833,6.6886,7.4195,6.0802,13.1639,15.5483,15.5625,12.2981,7.3695,10.9263,7.5378,27.8138,19.9273,6.79,3.4,8.2864,3.9177,5.7,10.1835,13.0731,9.2839,5.7565,,28.9853,,10.3171,1.1036
2017/8/9,8.39,10.5699,5.3228,5.59,4.17,7.5904,6.6396,7.3461,6.1487,12.9341,15.6754,15.6218,12.3843,7.4357,10.908,7.5031,27.3904,19.9534,6.93,3.3901,8.2187,4.0362,5.72,10.1835,13.113,9.1463,5.7188,,28.9853,,10.3025,1.1026
2017/8/10,8.16,10.4062,5.2058,5.5,4.15,7.4778,6.474,7.1352,5.9923,12.7743,15.5092,15.7008,12.3154,7.2845,10.7889,7.451,26.3346,20.2788,6.69,3.3703,8.0543,3.977,5.66,10.0055,12.9634,9.0022,5.6246,,28.9853,,10.2514,1.1046
2017/8/11,7.92,10.3061,5.0986,5.42,4.16,7.3723,6.333,6.8509,5.8065,12.4447,15.3236,15.5921,12.1345,7.0861,10.5782,7.451,25.9552,19.9664,6.56,3.2913,7.8029,4.0362,5.59,9.7979,12.7141,8.7204,5.5681,,28.9853,,9.9737,1.0787
2017/8/14,8.05,10.4335,5.1474,5.45,4.15,7.4708,6.6702,6.9518,5.9923,12.7144,15.5972,16.0763,12.3067,7.2278,10.853,7.477,26.3346,20.5196,6.66,3.3308,7.9963,4.0658,5.65,9.9462,12.8437,8.9039,5.6058,,28.9853,,9.9956,1.0847
2017/8/15,8.09,10.4881,5.1669,5.45,4.16,7.4567,6.6641,6.9701,5.9532,13.4435,15.6558,16.3134,12.1948,7.2278,10.908,7.4944,26.3566,20.8059,6.7,3.3506,7.9576,4.046,5.72,10.0747,13.0033,8.7532,5.5869,,28.9853,,10.1198,1.0867
2017/8/16,8.11,10.5244,5.1669,5.59,4.18,7.4426,6.7254,6.9976,5.9629,13.4036,15.8513,16.4023,12.2378,7.2562,11.0179,7.4857,26.791,21.704,6.79,3.3703,7.9769,4.0658,5.73,10.0846,13.103,8.5173,5.5964,,28.9853,,10.171,1.0817
2017/8/17,8.14,10.5608,5.1961,5.62,4.39,7.4286,6.7315,7.0068,5.9532,13.6033,15.949,16.0071,12.2551,7.275,11.0453,7.5031,27.5059,21.5413,6.85,3.4,8.093,4.046,5.77,10.223,13.2127,8.7008,5.6152,,28.9853,,10.1198,1.0897
2017/8/18,8.1,10.5335,5.2058,5.62,4.54,7.4426,6.7806,7.0435,5.9141,13.7631,15.9979,15.8589,12.2465,7.1995,11.0545,7.4857,27.165,21.1834,6.81,3.3802,8.0543,4.1447,5.75,10.1736,13.7013,8.7139,5.6058,,28.9853,,10.1052,1.1086
2017/8/21,8.07,10.5608,5.2058,5.76,4.62,7.5341,6.7622,7.071,5.9238,14.4023,16.1249,15.9873,12.2292,7.275,11.1644,7.4683,27.011,21.2419,6.86,3.4099,8.0543,4.1052,5.76,10.2329,13.9007,8.6025,5.6058,,28.9853,,10.1418,1.1076
2017/8/22,8.02,10.4153,5.1474,5.68,4.85,7.4637,6.6764,7.0068,5.8456,14.1726,15.9002,15.9972,12.1948,7.1995,11.6223,7.4683,27.165,20.9556,6.81,3.4593,7.9093,4.046,5.72,10.3614,13.5617,8.6156,5.5681,,28.9853,,10.2806,1.1056
2017/8/23,8,10.3971,5.1474,5.7,5.09,7.4145,6.6028,7.0251,5.8652,14.1926,15.9197,16.3826,12.0139,7.2184,11.1919,7.4857,26.802,21.1899,6.77,3.4,7.8513,4.0263,5.73,10.5196,13.5318,8.3994,5.5775,,31.8858,,10.2514,1.1096
2017/8/24,8.02,10.3789,5.0791,5.69,4.84,7.4075,6.5721,6.9518,5.7772,13.863,15.9392,16.7778,11.9192,7.3034,10.908,7.4423,25.7957,21.3786,6.77,3.3605,7.7932,3.977,5.73,10.3417,13.6415,8.3404,5.521,,32.4383,,10.2002,1.1066
2017/8/25,8.09,10.4608,5.1279,5.7,4.8,7.4426,6.6396,7.0435,5.875,14.0328,16.0761,16.6395,12.0053,7.3412,10.9904,7.4423,26.1092,21.6064,6.83,3.3901,7.8899,4.0164,5.77,10.4306,13.6614,8.4715,5.5587,,32.7441,,10.7044,1.1146
2017/8/28,8.14,10.5244,5.2351,5.8,4.7,7.4989,6.8358,7.0526,5.9532,14.1626,16.3302,16.6988,12.0828,7.3601,11.1461,7.4944,26.7305,22.114,6.9,3.4099,7.9963,4.0263,5.92,10.4702,13.7511,8.7008,5.5964,,32.6356,,10.5217,1.1156
2017/8/29,8.2,10.4699,5.2058,6.1,4.74,7.5271,6.7683,7.1627,5.9532,13.893,16.1933,16.5506,12.0225,7.3034,11.1003,7.4683,27.3574,22.0164,6.9,3.4297,7.9866,4.0559,5.87,10.3515,13.8309,8.6287,5.5964,,31.7082,,10.4487,1.1046
2017/8/30,8.09,10.7064,5.2546,6.19,4.68,7.6607,6.8725,7.1719,5.9532,14.1227,16.1249,16.5209,12.0398,7.2939,11.1094,7.5552,27.1265,21.3005,7.15,3.4198,7.9673,4.1052,5.89,10.3614,15.217,8.7139,5.5869,,30.4947,,10.3829,1.1992
2017/8/31,8.14,10.861,5.2448,6.22,4.64,7.7029,6.8725,7.1902,5.9923,13.9329,16.4279,16.4616,12.0828,7.3034,11.1552,7.616,27.7149,22.3092,7.03,3.4395,8.151,4.0362,5.89,10.3911,16.1045,8.6418,5.6058,,30.9486,,10.3025,1.1822
2017/9/1,8.2,10.9974,5.2936,6.4,4.68,7.6959,6.8603,7.1443,6.0411,13.873,16.3595,16.7976,11.9795,7.3695,11.1827,7.5986,27.8743,22.921,6.95,3.4395,8.093,4.046,5.91,10.5196,16.5632,8.537,5.5869,,30.2678,,10.3829,1.1922
2017/9/4,8.31,10.861,5.2643,6.52,4.68,7.6818,6.8971,7.0985,6.0607,14.1227,16.3497,16.9063,12.0053,7.3601,11.1827,7.6073,27.5939,23.0381,7.12,3.4198,8.0736,4.0263,5.87,10.658,16.1344,8.5173,5.5964,,29.2615,,10.3391,1.1743
2017/9/5,8.26,10.952,5.3326,6.51,4.69,7.6888,6.8848,7.0526,6.09,14.3125,16.3497,17.015,12.1345,7.275,11.2377,7.5986,27.5829,23.1162,7.07,3.4593,8.1993,4.0066,5.87,10.6086,15.7655,8.5566,5.5964,,29.8831,,10.2806,1.1514
2017/9/6,8.36,10.9429,5.4788,6.57,4.92,7.6255,6.8725,7.0618,6.1291,14.1327,16.3595,16.9063,12.0914,7.3695,11.256,7.5899,27.2749,22.6997,7.04,3.4988,8.2767,4.0164,5.88,10.4504,15.7854,8.537,5.5964,,29.5476,,10.2879,1.1574
2017/9/7,8.28,10.9974,5.3326,6.56,4.84,7.5974,6.8725,7.0985,6.0802,14.0028,16.2911,16.4715,12.1087,7.3412,11.2468,7.616,28.2648,22.5045,6.97,3.4692,8.3347,4.0164,5.88,10.4306,15.4563,8.4256,5.5775,,30.0113,,10.361,1.1643
2017/9/8,8.38,10.8428,5.2838,6.62,4.78,7.7311,6.9339,6.8967,6.0802,14.1327,16.2813,16.9952,12.0139,7.4073,11.2651,7.6767,28.2813,22.4069,6.99,3.4494,8.4604,4.0164,6.01,10.4109,15.5361,8.3994,5.5775,,30.4257,,10.2587,1.1832
2017/9/11,8.6,11.0975,5.3033,6.63,4.69,7.8225,6.94,6.8692,6.1584,14.4223,16.4083,17.3114,12.0398,7.549,11.2743,7.7462,28.2813,22.6607,7.07,3.5384,8.8955,4.0559,6.04,10.3614,15.3865,8.4453,5.5964,,30.919,,10.1272,1.2201
2017/9/12,8.52,11.0156,5.2936,6.64,4.73,7.7733,6.9768,6.8325,5.9727,14.2425,16.7699,16.9754,12.0398,7.4735,11.2743,7.7462,27.3794,22.2311,6.98,3.5977,9.3209,4.0164,6.06,10.2922,15.0774,8.4518,5.6246,,30.1198,,10.1125,1.2151
2017/9/13,9.13,11.0429,5.2643,6.67,4.74,7.8014,6.9522,6.8509,6.002,14.3224,16.5158,17.0446,11.9795,7.6624,11.2468,7.7549,26.9065,22.2246,7.02,3.5581,10.2492,4.0164,6.16,10.3318,15.2569,8.3797,5.6058,,30.0409,,10.0468,1.241
2017/9/14,8.99,10.9429,5.2643,6.53,4.61,7.7662,6.8664,6.8417,5.9532,14.5821,16.5158,17.0051,11.9795,7.5679,11.2285,7.7202,26.835,22.0619,7.22,3.736,10.4716,3.9967,6.08,10.2527,15.8751,8.406,5.634,,29.7943,,10.0833,1.2509
2017/9/15,8.77,11.0338,5.2741,6.46,4.52,7.8155,6.8603,6.8234,6.002,14.9117,16.3106,16.8569,11.9623,7.5207,11.2102,7.7028,27.044,21.717,7.31,3.6767,9.9881,3.9671,6.13,10.2527,15.2768,8.4387,5.5955,,29.518,,10.0614,1.222
2017/9/18,9.17,11.1703,5.3131,6.65,4.5,7.8295,6.9216,6.8234,6.0607,15.3412,16.4181,16.847,12.0053,7.6057,11.3018,7.7202,27.5939,21.9383,7.45,3.6965,9.8721,3.977,6.12,10.3021,15.3367,8.537,5.6437,,29.6759,,10.0614,1.2171
2017/9/19,8.98,11.0793,5.2936,6.61,4.51,7.8225,6.799,6.805,6.0705,15.2513,16.2911,16.6296,11.9967,7.464,11.2285,7.6767,27.2365,21.8992,7.4,3.6076,10.1428,3.9967,6.08,10.2032,15.566,7.9277,5.6052,,29.6167,,10.0541,1.2181
2017/9/20,9.13,11.1794,5.3131,6.63,4.58,7.8225,6.848,6.8509,6.1096,15.2014,16.4083,16.7185,11.9623,7.4829,11.2743,7.7202,28.0338,22.3157,7.34,3.6174,9.9688,3.9967,6.11,10.1835,15.4364,7.9408,5.6052,,29.8436,,10.1272,1.2141
2017/9/21,8.89,11.0975,5.2838,6.53,4.54,7.7381,6.8296,6.8325,5.9336,15.7307,16.2813,16.3529,11.9536,7.3506,11.2743,7.6333,27.2475,21.7821,7.44,3.8547,9.524,3.9868,6.2,10.2725,15.5561,7.908,5.5955,9.1679,29.4687,,10.1198,1.2141
2017/9/22,9.05,11.0338,5.2253,6.59,4.45,7.6748,6.7745,6.7041,5.9141,15.7307,16.2617,16.5407,11.8761,7.379,11.2194,7.6594,27.5994,22.3092,7.3,3.7163,9.495,3.9375,6.15,10.223,14.7084,7.8949,5.5666,10.0875,29.5674,,10.0468,1.2081
2017/9/25,8.89,10.8428,5.1181,6.58,4.45,7.6537,6.7315,6.6124,5.8652,14.9816,16.164,16.5604,11.7556,7.2278,11.1919,7.5986,27.5884,21.9578,7.15,3.5779,9.2146,3.9079,6.02,10.1439,14.0902,7.8294,5.5185,11.0969,28.5216,,10.0687,1.1753
2017/9/26,9.02,10.8701,5.1279,6.55,4.25,7.5974,6.7377,6.6858,5.8554,14.9716,15.8708,16.6197,11.7383,7.2373,11.1094,7.5812,28.4297,21.6389,6.98,3.568,9.3403,3.898,6,9.9462,14.1999,7.7049,5.5377,12.21,27.8705,,10.1564,1.1822
2017/9/27,8.97,10.8792,5.1279,6.55,4.26,7.6115,6.7622,6.6674,5.8945,15.0116,15.949,16.679,11.8503,7.2373,11.0728,7.6073,28.4792,21.6845,7.01,3.5878,9.5047,3.9276,6.02,10.0055,14.2697,7.7115,5.5185,13.4338,28.0579,,10.1345,1.1962
2017/9/28,8.81,10.8246,5.0986,6.62,4.47,7.5271,6.7193,6.6124,5.8456,15.3312,15.8415,16.3332,11.902,7.1806,11.0728,7.5899,30.1674,21.6715,6.89,3.4988,9.2146,3.8881,6.02,9.8967,14.2398,7.7639,5.4992,14.7751,27.7718,,10.1345,1.1972
2017/9/29,8.8,10.8519,5.1279,6.72,4.48,7.6115,6.7806,6.6858,5.875,15.4211,15.949,16.5012,11.9881,7.2562,11.0637,7.6594,30.2279,21.9969,6.89,3.5285,9.1082,3.9079,6.11,9.9758,14.3993,7.8359,5.5474,16.2547,28.3539,,10.2733,1.2041
2017/10/9,8.72,10.9065,5.1571,6.81,4.42,7.6748,6.8603,6.7683,5.9727,15.7607,16.1152,16.4913,11.9709,7.3317,11.1278,7.6507,29.7935,22.0294,7.03,3.568,9.3403,3.898,6.26,10.0253,14.5788,7.8294,5.5666,16.0957,28.6301,,10.4194,1.2051
2017/10/10,8.64,11.1521,5.1961,6.84,4.3,7.6959,6.8971,6.8325,6.1487,15.8406,16.5158,16.7877,12.1259,7.4168,11.2194,7.642,29.9969,22.6411,7.19,3.5878,9.2919,3.9375,6.43,10.2428,14.7384,7.8556,5.6244,17.7066,29.0642,,10.3902,1.2121
2017/10/11,8.5,11.1794,5.1863,6.9,4.42,7.7873,6.8419,6.8417,6.3051,16.1802,16.3986,16.6691,12.2895,7.3695,11.2377,7.6333,30.1014,22.5435,7.09,3.5483,9.2339,3.9375,6.4,10.3021,14.6386,7.8359,5.634,16.9323,28.7485,,10.4633,1.2101
2017/10/12,8.44,11.143,5.1669,6.85,4.39,7.7592,6.8603,6.805,6.1584,16.0303,16.5256,16.9162,12.1948,7.3884,11.201,7.642,28.9631,22.6411,7.1,3.5384,8.9148,3.9276,6.38,10.1835,14.7583,7.9342,5.634,16.2409,29.0445,,10.529,1.2141
2017/10/13,8.43,11.2612,5.1961,6.72,4.44,7.7873,6.9216,6.8325,6.0411,16.1003,16.6331,16.8075,12.4445,7.4073,11.2926,7.6333,30.3654,22.8494,7.13,3.5581,9.0115,3.9375,6.49,10.2032,14.6187,7.8753,5.6726,16.1441,29.1234,,10.6386,1.2061
2017/10/16,8.23,11.1885,5.0889,6.44,4.22,7.7803,7.0994,6.7683,6.0118,16.1302,16.1836,16.9162,12.2378,7.2373,11.082,7.616,29.8155,21.9448,6.96,3.4791,8.9825,3.8585,6.35,9.9462,14.1002,7.8163,5.6148,16.552,28.4821,,10.6532,1.1892
2017/10/17,8.2,11.143,5.0889,6.48,4.09,7.7451,7.1852,6.8427,5.9825,16.1602,16.2715,16.8766,12.1948,7.2089,11.0637,7.5899,29.502,22.2246,6.98,3.4494,8.8762,3.8388,6.28,9.966,14.16,7.8163,5.5859,17.2987,28.6992,,10.5436,1.1882
2017/10/18,8.21,10.9611,5.0401,6.48,4.02,7.7451,7.2343,6.7311,5.8945,16.2201,16.0174,16.7383,12.2472,7.105,11.027,7.5638,29.5845,21.7365,6.95,3.4494,8.6828,3.8289,6.25,9.8572,14.1201,7.7115,5.5474,17.9555,28.0776,,10.5144,1.1763
2017/10/19,8.24,10.7973,4.9816,6.15,4.03,7.6466,7.1607,6.6754,5.7772,15.7607,15.9002,16.6889,12.2297,7.02,10.853,7.5378,31.0857,21.8211,6.78,3.3506,8.8665,3.7993,6.11,9.6595,13.6614,7.7115,5.5377,17.7135,27.3081,,10.456,1.1683
2017/10/20,8.28,10.8974,5.0109,6.45,4.03,7.6677,7.1668,6.7311,5.8261,15.9804,16.0761,16.7482,12.2909,7.1711,11.082,7.5552,31.0143,22.3223,6.85,3.3901,9.3209,3.9276,6.27,9.788,15.0275,7.8163,5.557,16.1856,27.5153,,10.5948,1.2211
2017/10/23,8.24,11.0065,5.0304,6.46,4.01,7.8366,7.2036,6.6289,6.0705,15.9804,16.1054,16.5506,12.2472,7.1806,11.0728,7.5899,32.169,22.4524,6.77,3.4297,9.2533,3.9079,6.29,9.8374,15.1671,7.8359,5.5474,16.0611,27.7028,,10.5509,1.2091
2017/10/24,8.18,10.9793,5.0109,6.43,3.93,7.7944,7.4182,6.6289,5.875,15.9504,15.9686,16.4616,12.4568,7.1333,10.9446,7.5899,32.444,22.3223,6.71,3.4988,9.0019,3.8388,6.19,9.7979,14.8082,7.9539,5.557,15.6878,30.475,,10.5071,1.1942
2017/10/25,8.04,10.9702,5.0304,6.42,3.87,7.8225,7.4182,6.6475,5.9043,15.8606,16.2813,16.0862,12.5093,7.2089,10.9263,7.5899,32.587,22.8104,6.72,3.4791,9.1276,3.8881,6.25,9.7583,14.529,8.0391,5.5377,15.7154,32.3495,,10.7117,1.1992
2017/10/26,8.02,11.0884,5.0401,6.32,3.9,7.9913,7.4059,6.6847,5.9043,15.9804,16.3204,16.1059,12.2909,7.2656,10.9446,7.6246,33.6978,23.0707,6.77,3.4791,9.1469,3.8783,6.32,9.7781,15.4364,8.0128,5.557,15.9021,30.8006,,10.7117,1.2111
2017/10/27,7.95,10.6427,5.0011,6.3,3.94,7.8436,7.4059,6.6289,5.8554,16.1502,16.3204,16.096,12.3608,7.1711,10.9263,7.5465,33.4778,22.7778,6.72,3.4198,8.9052,3.8585,6.25,9.6595,15.2868,7.9932,5.4703,15.6324,29.5279,,10.5948,1.2101
2017/10/30,7.69,10.388,4.8939,6.23,3.95,7.5904,7.1668,6.4522,5.7479,16.1302,15.5777,16.096,12.3433,6.9633,10.4958,7.4683,35.5234,22.2897,6.39,3.4593,8.5571,3.7599,6.1,9.4321,14.4591,7.7704,5.3451,14.2497,28.1664,,10.4194,1.1793
2017/10/31,7.73,10.3516,4.9231,6.46,3.87,7.6537,7.1484,6.4987,5.8456,16.6196,15.6656,16.2541,12.4044,7.2656,10.5599,7.5291,36.3758,22.6151,6.41,3.4593,8.6441,3.7895,6.08,9.4914,15.9051,7.7246,5.374,14.3603,30.988,,10.529,1.224
2017/11/1,7.86,10.3152,4.9231,6.45,3.82,7.5974,7.2036,6.508,6.0411,16.6796,15.6656,16.1652,12.3782,7.0672,10.4683,7.5291,36.7332,22.8299,6.43,3.4988,8.5087,3.7796,6.12,9.6298,16.0347,7.718,5.3162,14.4432,30.6329,,10.5583,1.222
2017/11/2,7.71,10.1697,4.8744,6.39,3.63,7.4919,7.0258,6.4522,6.0705,16.8593,15.4995,16.1454,12.1773,6.9538,10.4683,7.5031,34.6436,24.19,6.32,3.4692,8.2864,3.7105,5.94,9.4617,15.2868,7.6132,5.2681,14.5608,32.0831,,10.5071,1.1892
2017/11/3,7.73,10.0332,4.8061,6.35,3.45,7.4637,6.8419,6.3593,6.09,16.4299,15.2649,16.2442,12.0725,6.9538,10.4409,7.5031,34.6326,23.7605,6.24,3.4395,8.354,3.6809,5.89,9.521,15.586,7.3577,5.191,13.7933,31.797,,10.4413,1.1992
2017/11/6,7.63,10.1242,4.8061,6.46,3.31,7.4848,6.8971,6.3778,6.2562,16.1402,15.4115,16.1257,12.0725,6.9727,10.5691,7.4857,34.3026,24.2291,6.27,3.489,8.2573,3.671,5.97,9.7781,15.9649,7.6394,5.2103,13.9247,32.6257,,10.5217,1.1952
2017/11/7,7.44,10.1515,4.8159,6.56,3.35,7.5552,6.9461,6.3964,6.2171,16.2501,15.5483,16.1158,12.0812,7.0105,10.4592,7.5031,34.5666,24.0664,6.26,3.489,8.3637,3.6809,5.94,9.6001,15.8253,7.7442,5.2103,13.6689,31.945,,10.4706,1.1982
2017/11/8,7.48,10.197,4.8646,6.75,3.34,7.6185,6.9829,6.415,6.1291,15.9604,15.5581,16.096,12.055,7.105,10.4867,7.5378,35.023,24.0859,6.33,3.4791,8.4701,3.6908,5.96,9.442,15.5062,7.7508,5.2199,14.2358,31.2643,,10.6386,1.2011
