ÈÕÆÚ,002029.SZ,002154.SZ,002269.SZ,002291.SZ,002293.SZ,002327.SZ,002397.SZ,002485.SZ,002486.SZ,002494.SZ,002503.SZ,002563.SZ,002569.SZ,002612.SZ,002634.SZ,002656.SZ,002687.SZ,002761.SZ,002762.SZ,002763.SZ,002776.SZ,002780.SZ,002832.SZ,002875.SZ,300005.SZ,300526.SZ,300591.SZ,600107.SH,600137.SH,600146.SH,600398.SH,600400.SH,600630.SH,600824.SH,601566.SH,601718.SH,603001.SH,603116.SH,603157.SH,603196.SH,603365.SH,603518.SH,603555.SH,603557.SH,603558.SH,603587.SH,603608.SH,603665.SH,603808.SH,603839.SH,603877.SH,603908.SH,603958.SH
2017/7/26,9.0276,3.8126,3.72,9.24,9.4952,7.4916,6.1409,15.365,8.64,12.2383,6.8087,7.4281,52.88,12.0076,6.8289,10.3431,6.6681,13.0469,11.5551,15.5935,9.7256,18.8574,16.7689,22.7417,7.13,20.7682,11.3,14.45,39.0756,35.73,8.7563,4.5028,10.8249,5.3716,13.5865,8.628,17.2161,12.1809,,12.9102,,16.0428,22.2287,,15.5375,,12.3386,32.9475,20.3415,16.0777,24.28,39.9079,19.6321
2017/7/27,9.125,3.89,3.77,9.41,9.6409,7.5744,6.2659,15.1245,8.64,12.378,6.7705,7.5421,52.88,12.3268,6.9875,10.4242,6.8019,13.2956,11.9333,15.7176,9.8617,19.2649,17.2144,23.7034,7.39,22.847,11.75,14.45,39.0361,35.73,8.7378,4.5369,11.1314,5.4398,13.569,8.4748,17.4695,12.3029,,13.1844,,16.4053,22.2386,,15.8116,,12.4049,33.7572,20.5995,16.4318,24.1042,41.0735,20.0634
2017/7/28,9.1055,3.8513,3.77,9.4,9.5981,7.5284,6.2178,15.1245,8.64,12.6176,6.6942,7.5231,52.88,12.1578,6.9181,10.4367,6.8401,12.674,11.7553,15.9866,9.8749,18.8498,17.0119,23.2188,7.3,23.026,11.53,13.13,38.8583,35.73,8.6916,4.5164,10.993,5.43,13.6478,8.7237,17.3475,12.2283,,12.9396,,16.4402,22.1697,,15.7333,,12.3575,33.3524,20.16,16.2751,23.3732,40.3283,19.7792
2017/7/31,9.1834,3.8416,3.75,9.41,9.6409,7.5744,6.237,15.1245,8.64,12.4579,6.7133,7.5706,52.88,12.4301,6.9181,10.6115,6.8401,13.5201,11.7275,15.9297,9.9143,18.819,17.0355,23.711,7.31,22.5784,11.48,12.45,39.0361,35.73,8.7286,4.5028,11.0029,5.4495,13.6478,8.6375,17.3944,12.113,,13.0179,,16.719,22.0515,,15.8312,,12.2059,33.3622,20.2651,16.2751,23.2714,40.4621,19.789
2017/8/1,9.1736,3.8223,3.78,9.35,9.7352,7.5744,6.2467,15.1245,8.64,12.8472,6.6466,7.5706,52.88,12.3831,6.8983,10.7051,6.7732,13.078,11.6775,15.8004,10.2698,18.8728,17.0186,25.2029,7.32,22.0513,11.66,12.39,38.6903,35.73,8.8026,4.4823,11.4873,5.4981,13.6215,8.5514,17.3944,12.0181,,13.0081,,16.5866,21.9334,,15.9291,,11.9216,34.004,20.1696,16.4658,23.3177,40.4143,19.7694
2017/8/2,9.086,3.8029,3.72,9.16,9.6066,7.464,6.1121,15.1656,8.64,13.5958,6.5703,7.5516,52.88,12.2329,6.7992,10.7987,6.7541,12.7396,11.4439,15.7693,10.0636,18.3731,16.7047,25.9753,7.27,21.3948,11.37,11.78,38.72,35.73,8.6916,4.4141,11.2797,5.4398,13.674,8.2545,17.2536,11.7604,,12.871,,16.3844,21.264,,16.311,,11.9216,33.5794,20.2364,16.1185,22.633,39.478,19.3087
2017/8/3,9.125,3.7836,3.73,9.2,9.5209,7.5284,6.1506,14.9544,8.64,13.4361,6.5798,7.5136,52.88,12.308,6.9578,10.7738,6.7923,12.8639,11.5496,15.728,10.1689,18.4731,16.8364,25.786,7.35,21.2953,11.44,11.57,38.7101,35.73,8.5991,4.3663,11.2896,5.4398,13.674,8.2928,17.2348,11.8418,,12.9298,,17.3047,21.4609,,16.9669,,11.9784,33.9349,20.3129,16.1866,22.8365,40.0226,19.3969
2017/8/4,9.125,3.8126,3.74,9.1,9.341,7.4916,6.1217,14.5906,8.64,13.0169,6.5512,7.4376,52.88,12.1766,6.9181,10.7675,6.735,12.4219,11.4828,15.6711,10.1031,19.1111,16.7587,24.9,7.31,21.355,11.35,11.55,38.6014,35.73,8.5806,4.3527,11.3489,5.4203,13.4114,8.5131,17.0471,11.8418,,12.8318,,17.2838,21.4707,,16.7613,,11.7036,33.9151,20.0262,16.0096,22.6422,39.1627,19.2989
2017/8/7,9.2126,3.861,3.77,9.17,9.3238,7.4732,6.1506,14.4968,8.64,13.2465,6.5703,7.4566,52.88,12.308,6.9479,10.7987,6.8592,11.8797,11.5663,15.728,10.4059,18.9113,16.8398,25.6876,7.37,21.6037,11.39,11.71,38.5421,35.73,8.5991,4.3936,11.3291,5.4787,13.4639,8.4365,17.1222,11.8418,,13.5763,,17.2977,21.4313,,16.9278,,11.7226,34.2212,20.0645,16.0777,22.8735,39.2773,19.4459
2017/8/8,9.1736,3.8513,3.82,9.14,9.1781,7.4272,6.1986,14.7021,8.64,13.2465,6.5798,7.4661,52.88,12.3643,6.9677,10.8112,6.8592,12.004,11.5663,15.578,10.3576,18.696,16.8364,25.9753,7.42,21.4744,11.35,11.7,38.2259,35.73,8.5622,4.3527,11.3291,5.4787,13.4552,8.5131,17.094,11.8485,,13.5763,,16.8236,21.1655,,16.918,,11.6089,35.4159,19.73,16.1117,22.8828,39.2773,19.3773
2017/8/9,9.2126,3.8416,3.83,9.22,9.3838,7.4916,6.6599,14.7842,8.64,13.1766,6.5607,7.5231,52.88,12.4301,7.1163,10.7987,6.8783,12.3701,11.861,15.8004,10.2918,18.7729,16.9545,25.6421,7.37,21.9816,11.29,11.45,38.2161,35.73,8.5714,4.3527,11.2698,5.4787,13.5252,8.5131,17.1222,11.8621,,13.0669,,16.8933,21.1655,,16.5557,,11.7321,35.2678,19.5294,16.2002,22.9291,39.65,19.5047
2017/8/10,9.1055,3.8029,3.77,9.1,9.2296,7.3996,6.6311,14.6082,8.64,12.8871,6.3891,7.5136,52.88,12.3174,6.9875,10.7113,6.8019,12.1974,11.5218,15.309,10.4849,18.2655,16.8094,25.2862,7.2,20.9671,11.05,10.99,37.8703,35.73,8.5529,4.3118,11.1611,5.469,13.4114,8.379,17.0095,11.6586,,12.8318,,16.3983,21.2147,,16.3697,,11.5804,34.5075,19.3861,15.9347,22.5497,38.4175,19.1813
2017/8/11,9.086,3.7255,3.71,8.89,9.101,7.3167,6.6311,14.6258,8.64,13.4761,6.4558,7.4186,52.88,12.2705,6.928,10.7051,6.6777,11.7208,11.1937,15.0815,10.8711,17.8965,16.8026,24.9151,7.16,20.6588,11.24,11.26,38.3149,35.73,8.4235,4.2435,10.7557,5.3522,13.2188,8.2545,16.8594,11.5501,,12.6653,,15.8266,21.0769,,16.0075,,11.6183,33.9843,19.0803,15.7848,22.087,37.9971,18.9068
2017/8/14,9.125,3.8126,3.75,9.07,9.2553,7.4088,6.756,14.6082,8.64,13.7456,6.5131,7.5136,52.88,12.6554,7.0767,10.6364,6.8305,11.8762,11.4217,15.3194,10.7965,18.2655,17.0862,25.6118,7.33,21.0666,11.35,11.39,38.2062,35.73,8.5252,4.2708,10.9337,5.3911,13.3851,8.3598,16.9814,11.6722,,12.822,,16.1055,21.1261,,16.4774,,11.751,34.4582,19.281,16.03,22.9476,38.5608,19.0931
2017/8/15,9.1055,3.7932,3.79,9.07,9.3067,7.3904,6.6695,14.6434,8.64,13.6358,6.5703,7.5041,52.88,12.6272,7.047,10.4741,6.821,11.9695,11.455,15.2366,10.52,18.6191,17.0794,25.2408,7.41,21.8026,11.67,11.3,38.0086,35.73,8.6176,4.3186,10.9535,5.3814,13.3501,8.312,17.0846,11.6858,,13.0081,,16.1822,21.3821,,16.3991,,11.8363,34.547,19.2523,16.1321,23.0308,38.8378,19.1715
2017/8/16,9.1639,3.8029,3.81,9.36,9.3752,7.6849,6.7368,14.5378,8.64,13.6158,6.5417,7.6561,52.88,12.7586,7.1064,10.4055,6.8592,11.8728,11.6941,15.397,10.4366,19.3341,17.2144,25.2711,7.49,23.9809,11.8,12.03,38.0185,35.73,8.6639,4.3322,11.1215,5.3911,13.3764,8.3407,17.0377,11.8282,,13.2236,,16.3704,21.3033,,16.3697,,11.8932,34.863,19.7683,16.3092,23.3454,39.3442,19.9654
2017/8/17,9.2029,3.832,3.85,9.58,9.4095,7.6481,6.6791,14.5554,8.64,13.7955,6.5607,7.6561,52.88,12.8338,7.1857,10.3618,6.9452,12.2043,11.8999,15.5935,10.5683,21.2713,17.2144,24.8848,7.5,24.7567,11.7,11.87,38.0876,35.73,8.6176,4.3663,11.3489,5.4592,13.569,8.5609,17.0753,11.8418,,13.2138,,16.7051,21.3033,,16.2131,,11.8268,34.8827,19.6249,16.3432,23.2992,40.4047,19.9458
2017/8/18,9.2321,3.8029,3.83,9.57,9.4267,7.8229,6.6215,14.5906,8.64,13.536,6.5798,7.6656,52.88,12.7023,7.2848,10.5428,6.9452,12.0247,11.9555,15.4383,10.2962,21.3021,17.2617,24.2336,7.49,23.9809,11.52,11.68,38.0975,35.73,8.5899,4.3663,11.5169,5.5371,13.674,8.7237,16.8969,11.8011,,13.2138,,16.6284,21.2541,11.0295,16.2033,,11.7226,34.6655,19.5103,16.2479,22.9476,39.4875,21.0337
2017/8/21,9.4171,3.8029,3.84,10.19,9.4609,7.8597,6.8041,14.6082,8.64,13.6657,6.5703,7.7131,52.88,12.768,7.2948,10.7862,6.9834,12.004,12.05,15.7693,10.3927,21.0253,17.2988,24.5365,7.52,23.8317,11.9,11.85,37.5936,35.73,8.6454,4.4141,11.5565,5.5371,13.7003,8.7333,17.0189,11.9028,,13.5175,,16.8027,22.0121,12.1295,16.1935,,11.8363,35.1493,19.6536,16.4862,23.1974,40.1468,21.171
2017/8/22,9.2418,3.7739,3.81,10.02,9.4609,7.8965,6.7272,14.6141,8.64,13.4062,6.5607,7.7226,52.88,12.6648,7.265,10.8924,6.8974,11.7934,11.8721,15.6297,10.2874,20.5871,17.13,23.7716,7.38,23.2051,11.68,11.67,38.0975,35.73,8.6176,4.496,11.3588,5.5273,13.6565,8.5418,16.972,11.9571,,13.3706,,16.6284,22.209,13.3385,15.8998,,11.8458,34.8531,19.6249,16.3773,23.3454,39.9175,20.7691
2017/8/23,9.2223,3.7352,3.8,9.82,9.4866,7.9058,6.6695,14.6786,8.64,12.9969,6.5226,7.7131,52.88,12.6366,7.4038,10.8861,6.8878,11.7105,12.1223,15.6452,10.2084,20.4641,16.8094,24.067,7.34,23.2747,11.77,11.56,38.1765,35.73,8.5344,4.4482,11.2896,5.5273,13.6478,8.5131,16.8875,11.8825,,13.7918,,16.6493,22.2583,14.6763,15.89,,11.7415,34.5075,19.3861,16.3569,23.2437,40.2996,20.3967
2017/8/24,9.1152,3.7062,3.77,9.63,9.2981,7.7401,6.535,14.7138,8.64,13.1267,6.4082,7.6086,52.88,12.7211,7.2254,10.961,6.821,11.448,11.9666,15.5625,10.2391,20.3258,16.7756,23.8928,7.25,22.3894,11.66,11.55,38.5718,35.73,8.5437,4.4073,11.9618,5.4979,13.639,8.3981,16.7373,11.7875,,13.5175,,16.6981,22.1401,16.1429,15.6746,,11.6278,34.5865,19.453,16.2956,22.9013,40.2901,20.0928
2017/8/25,9.2516,3.7352,3.83,9.85,9.4352,7.7677,6.5446,15.0834,8.64,13.2165,6.5131,7.7321,52.88,12.7586,7.2551,11.0983,6.9643,11.4964,12.1668,15.79,10.283,20.3796,16.968,24.3396,7.33,22.8669,12.03,11.65,38.3544,35.73,8.6269,4.4414,11.8926,5.5273,13.709,8.4748,16.8594,11.9028,,13.9975,,16.9422,22.5831,17.7582,16.0858,,11.8173,35.0999,19.5581,16.568,23.3084,40.9302,20.3673
2017/8/28,9.3684,3.7642,3.91,9.86,9.5038,7.8137,6.6118,14.9602,8.64,13.8155,6.8659,7.8176,52.88,12.8338,7.374,11.4104,7.0502,11.7139,12.3781,16.2193,10.384,20.9792,17.3157,25.2029,7.45,23.8217,12.48,11.75,38.1271,32.16,8.7563,4.4482,11.9025,5.5861,13.8403,8.5418,17.0189,12.0113,,14.4382,,17.4232,22.1401,19.5321,16.2424,,12.0543,35.5443,19.8447,16.8676,23.7341,41.8856,20.4653
2017/8/29,9.3295,3.7642,3.92,9.71,9.5552,7.8873,6.756,14.9016,8.64,13.8953,6.7229,7.8841,52.88,12.8431,7.3146,11.3668,7.0311,11.638,12.3281,16.4779,10.5551,20.6025,17.5351,25.521,7.4,23.7621,12.61,11.76,38.1864,28.94,8.7378,4.6188,12.12,5.5665,13.8929,8.6184,16.9532,12.0452,,14.4089,,17.7021,21.8448,21.4843,16.0466,,11.9784,35.6726,20.1982,17.4396,24.0302,44.8188,20.4849
2017/8/30,9.3295,3.7545,3.89,9.84,9.5295,7.7585,6.7848,14.8488,8.64,13.6358,6.6561,7.8461,52.88,12.768,7.265,11.4104,7.0216,11.6552,12.139,16.4262,10.5683,20.2181,17.2988,24.8242,7.48,23.2647,12.33,11.92,38.1271,27.01,8.7933,4.6597,12.12,5.6351,13.7791,8.5322,16.9438,12.0045,,13.9877,,17.6812,22.1106,23.6347,16.0662,,11.9311,35.0901,20.074,16.9834,24.0857,44.0162,20.3378
2017/8/31,9.3392,3.7642,3.94,9.82,9.4695,7.8597,6.756,14.8488,8.64,13.4262,6.6752,7.8081,52.88,12.7586,7.2749,11.3668,7.0789,11.6759,12.6339,17.1658,10.5858,21.3405,17.7477,25.6194,7.45,24.1301,12.63,11.92,37.9789,25.89,8.7933,4.7962,12.12,5.6351,13.744,8.4748,16.9908,12.1944,,14.4676,,18.7061,21.5987,26.0031,16.3697,,12.3291,35.9984,20.0836,17.2626,24.6409,44.7519,20.6613
2017/9/1,9.3976,3.7545,3.92,9.79,9.6752,7.8137,6.7848,15.1832,8.64,13.486,6.7229,7.8651,52.88,12.8056,7.4038,11.7225,7.0598,11.8383,12.6339,16.9951,10.5946,21.0561,17.6633,25.3922,7.45,23.772,12.6,11.93,37.9691,25.75,8.7101,4.7825,12.377,5.5959,13.674,8.5514,16.972,12.2962,,14.3599,,18.734,21.4116,28.5995,17.0061,,12.3575,35.8306,20.59,17.1808,24.3448,43.8156,20.5437
2017/9/4,9.4074,3.7739,3.91,9.76,9.7694,7.8781,6.9002,15.0541,8.64,13.3962,6.637,8.15,52.88,12.8713,7.7209,11.785,7.1076,11.6587,12.823,17.0572,10.6912,21.0561,17.7815,24.9909,7.53,23.9311,12.52,12.29,37.7319,25.42,9.0152,4.8985,12.4759,5.5861,13.8666,8.5705,17.0471,12.2012,,14.0856,,18.72,21.4116,31.4634,16.8984,,12.5565,35.4356,20.6377,17.0174,24.28,43.1468,20.3182
2017/9/5,9.3976,3.7739,3.9,9.84,9.7437,7.915,6.8521,15.0306,8.64,13.3064,6.637,8.1975,52.88,13.2562,7.939,12.0222,7.0885,11.8452,12.734,17.6261,10.6385,21.0638,17.552,25.006,7.59,22.9862,12.47,12.81,37.8307,25.42,8.9967,4.8644,12.1299,5.5763,13.9541,8.4652,16.9908,12.0995,,14.1542,,18.6364,21.4116,28.322,16.6536,,12.4618,35.9688,21.2779,17.1264,24.391,43.2901,20.6613
2017/9/6,9.3782,3.7642,3.89,9.82,9.7866,8.099,6.8809,14.9426,8.64,13.1666,6.5703,8.2165,52.88,13.1154,7.9192,12.0846,7.1267,11.6656,12.6784,17.5071,10.6034,21.6557,17.5216,24.7864,7.56,24.5578,12.3,12.65,37.7912,25.42,9.1632,4.8917,12.031,5.5959,14.103,8.4843,17.0095,12.1198,,13.9975,,18.1204,21.4116,26.7563,16.5361,,12.2627,37.4992,21.0677,16.9084,24.5021,43.357,20.8377
2017/9/7,9.3684,3.7739,3.87,10.17,9.6323,8.007,6.7752,14.8077,8.64,13.1167,6.5894,8.074,52.88,12.9089,7.8002,11.8599,7.1458,11.7761,12.6895,17.6106,10.5595,22.3399,17.5081,24.7107,7.53,25.1844,12.36,12.56,37.564,25.42,9.3204,4.8235,11.942,5.5665,14.0154,8.4365,17.0189,12.0656,,13.9877,,17.9601,21.4313,27.1031,16.4382,,12.1585,36.8969,20.9244,16.8744,24.169,42.9844,21.2396
2017/9/8,9.3392,3.832,3.89,10.4,9.6495,7.8505,6.7464,14.8018,8.64,13.1866,6.5512,8.0646,52.88,13.0027,7.7209,11.7413,7.1744,12.2319,12.6561,17.2951,10.5639,21.9863,17.4372,24.6198,7.55,27.7009,12.47,13.28,37.7813,25.42,9.4498,4.878,12.0607,5.6057,13.9191,8.4556,17.0283,12.1266,,14.0562,,17.6812,21.3821,24.923,16.4676,,12.2059,36.6797,20.7906,17.1127,24.1505,42.3825,21.5042
2017/9/11,9.3879,3.832,3.9,10.64,9.658,7.8413,6.7752,14.6904,8.64,13.2265,6.5512,8.4065,52.88,13.2468,7.9489,11.6102,7.3273,12.1905,12.7562,18.0502,10.6648,22.1477,17.6465,25.2408,7.58,28.3772,12.56,13.36,38.058,25.42,9.4406,4.8917,11.9915,5.6351,13.9541,8.4365,17.0846,12.2148,,14.2717,,17.9252,21.3919,25.4184,16.2228,,12.1964,36.9167,21.1537,17.2421,24.9647,42.9557,21.759
2017/9/12,9.3392,3.8513,3.88,10.34,9.6323,7.7585,6.7464,14.5496,8.64,13.0967,6.4558,8.4825,52.88,13.0591,7.8101,11.4854,7.2126,12.2768,12.4448,17.7554,10.599,22.14,17.4608,24.6501,7.46,26.935,12.24,13.36,38.552,25.42,9.2279,4.8917,11.8728,5.6351,13.9279,8.4269,16.9532,12.0656,,14.115,,17.5627,21.323,25.8446,16.1054,,12.2154,35.9589,21.555,16.8948,24.9462,41.8188,21.416
2017/9/13,9.4658,3.8513,3.87,10.44,9.5895,7.7861,6.6791,14.5789,8.64,13.1167,6.6084,8.3685,52.88,13.1905,7.8399,11.6601,7.4133,12.7292,12.5561,17.7916,10.6078,22.0093,17.7984,24.7334,7.49,29.6305,12.36,13.51,37.9691,25.42,9.4128,4.8576,12.0013,5.6449,14.3656,8.4556,17.0095,12.0859,,14.2032,,17.6115,21.5593,27.8463,16.076,,12.2533,37.8842,21.9754,17.6916,26.0011,42.478,21.1122
2017/9/14,9.4268,3.8707,3.87,10.23,9.6837,7.7677,6.7464,14.5144,8.64,12.8771,6.5417,8.3495,52.88,13.3783,7.9489,11.6102,7.4228,12.7465,12.3837,17.352,11.0774,21.9094,17.5182,24.491,7.46,28.964,12.27,13.18,37.811,25.42,9.4868,4.6938,12.0211,5.7037,14.2956,8.3598,16.8969,12.0249,,14.2032,,17.8625,21.4609,26.1914,16.1641,,12.1775,37.3807,21.8798,17.4873,26.0103,41.9716,21.0828
2017/9/15,9.4463,3.8416,3.85,10.27,9.6066,7.8045,6.7272,14.4909,8.64,13.2664,6.494,8.454,52.88,13.2656,7.9588,12.0034,7.3942,12.5013,12.3447,17.4399,11.1827,21.525,17.957,24.2638,7.43,27.6312,12.1,13.35,37.8209,25.42,9.496,4.7348,11.9025,5.6547,14.3743,8.3311,16.9157,12.0113,,14.4676,,17.6115,21.4412,25.141,16.0956,,12.1111,36.808,22.6537,17.746,26.695,41.5895,20.9651
2017/9/18,9.5827,3.8416,3.83,10.35,9.6495,7.7953,6.7176,14.5026,8.64,13.0568,6.5035,8.5395,52.88,13.2468,8.0678,12.3218,7.3559,12.8225,12.4949,17.4347,11.5207,21.4866,17.9941,24.2941,7.47,27.7506,12.29,13.36,37.811,25.42,9.496,4.7689,12.1397,5.6841,14.4969,8.3215,16.9251,12.0859,,14.0268,,17.4581,21.4609,24.4572,16.1249,,12.1964,36.4625,22.6537,17.7324,26.9264,41.6563,21.0533
2017/9/19,9.5145,3.8029,3.86,10.15,9.5552,7.7217,6.6791,14.3501,8.64,12.9769,6.4177,8.3685,52.88,12.984,7.9489,12.3592,7.3082,12.8397,12.4726,17.083,11.3319,21.4943,17.9435,24.3699,7.63,27.2732,12.11,13.06,37.811,25.42,9.3019,4.7279,12.2979,5.6841,14.4444,8.2066,16.9345,12.0249,,13.9877,,17.3186,21.3427,24.586,16.0368,,12.2343,36.6501,22.4626,17.5417,26.0011,41.9047,20.7691
2017/9/20,9.5632,3.832,3.85,10.22,9.5381,7.8413,6.6887,14.3735,8.64,13.0668,6.4177,8.2925,52.88,13.0778,7.939,12.509,7.3368,12.7396,12.7284,17.1192,11.389,21.5942,17.9874,24.544,7.86,27.3129,12.55,13.09,37.8011,25.42,9.3388,4.7757,12.1793,5.7429,14.4619,8.2354,16.8969,12.1402,,14.066,,17.3953,21.2246,25.4184,15.89,,12.4618,38.0323,22.52,17.5281,26.3619,42.1532,20.8867
2017/9/21,9.5534,3.8029,3.81,10.31,9.4952,7.9058,6.6503,14.6669,8.64,13.1566,6.4082,8.1975,52.88,12.9934,7.6516,12.3967,7.1935,12.3079,12.4838,16.7882,11.2354,22.2399,17.7612,24.3774,7.74,27.4721,13.6,13.03,37.6727,25.42,9.2464,4.8371,12.2287,5.7233,14.1292,8.1492,16.9157,12.0113,,13.9583,,17.4441,21.0572,24.3878,15.9781,,12.4618,38.6642,22.4053,17.9776,26.658,41.943,22.7098
2017/9/22,9.4853,3.7642,3.76,10.4,9.4267,8.1082,6.583,14.6669,8.64,12.9869,6.4558,8.169,52.88,12.7023,7.602,12.4716,7.3273,12.156,12.3447,16.7603,11.2793,23.0548,17.822,24.7637,7.68,27.8401,13.1,13.11,37.7023,25.42,9.4036,4.7962,11.9321,5.6841,14.2518,8.0151,16.7749,11.9706,,13.9975,,17.228,21.1557,24.1104,15.7921,,12.4618,39.3159,23.227,17.712,26.399,42.0289,21.8473
2017/9/25,9.3587,3.7158,3.72,10.63,9.4267,8.099,6.4389,14.6552,8.64,12.6076,6.37,8.302,52.88,12.6648,7.4434,12.4591,7.098,12.2803,12.3892,16.2389,11.0993,22.8703,17.4946,24.9984,7.52,26.8554,12.6,13.01,37.6628,25.42,9.3573,4.7962,11.6455,5.6057,14.3043,8.0055,16.5026,11.835,11.466,13.8701,,16.8794,21.1557,24.1302,15.7137,,12.4618,38.3088,22.5104,17.3579,26.6395,41.7519,21.2004
2017/9/26,9.3002,3.7158,3.74,10.35,9.4352,8.053,6.4869,14.6376,8.64,12.6875,6.351,8.245,52.88,12.4864,7.4236,12.4217,7.2126,12.5876,12.0612,16.1085,11.1608,23.8928,17.2043,24.0064,7.56,25.1347,12.33,12.84,37.5739,25.42,9.3388,4.7962,11.7641,5.5861,14.1555,8.0821,16.512,11.8485,12.6116,13.2236,,16.8376,21.1951,22.5743,15.5865,,12.4618,37.045,22.52,17.0378,26.3897,40.1563,20.6711
2017/9/27,9.3197,3.7062,3.73,10.36,9.4267,8.0346,6.5254,14.6376,8.54,12.6675,6.3796,8.3115,52.88,12.5146,7.5227,12.4466,7.2318,12.4219,12.05,16.2947,11.1037,23.5622,17.3832,24.3472,7.54,25.5425,12.38,12.95,37.2676,25.42,9.2649,4.803,11.7937,5.6155,14.3306,8.063,16.5026,11.8689,13.8709,13.3608,,16.991,21.2837,22.287,15.6452,,12.4618,36.6205,22.3958,17.0378,26.7506,40.8442,20.9651
2017/9/28,9.2905,3.6674,3.69,10.09,9.4009,8.1082,6.6118,14.5848,7.92,12.368,6.3128,8.302,52.88,12.599,7.2848,12.5777,7.1744,12.2458,11.7331,16.0154,11.0774,23.1394,17.1165,24.0215,7.42,24.7567,11.96,13.14,37.4257,25.42,9.2371,4.7962,11.6553,5.5861,14.2518,8.0055,16.4463,11.74,15.2627,13.3118,,16.9631,21.2246,22.1581,15.5767,,11.9405,35.801,22.3289,16.8131,26.0011,40.4621,20.279
2017/9/29,9.31,3.6868,3.72,10.13,9.4352,8.458,6.6022,14.5965,7.21,12.5777,6.3605,8.3685,52.88,12.8901,7.4137,12.8898,7.2795,12.8812,11.9388,16.1364,11.2222,23.0933,17.2684,24.2336,7.46,25.2739,12.16,13.29,37.0799,25.42,9.3019,4.878,11.7443,5.6155,14.4269,8.0055,16.5026,11.8011,16.7871,13.3901,,17.1653,21.0966,21.5338,15.6746,,11.8837,35.9984,22.9595,16.8744,25.9918,40.8633,19.9556
2017/10/9,9.4074,3.7158,3.76,10.16,9.5552,8.5132,6.6407,14.5672,7.2,12.6176,6.4082,8.34,52.88,12.8807,7.5227,13.4204,7.2891,13.1436,12.0445,16.5089,11.2222,23.124,17.525,24.4532,7.55,25.9403,12.26,13.51,36.8823,25.42,9.4128,5.0895,11.8234,5.6351,14.4531,8.13,16.7092,11.8621,18.463,13.5175,,17.2838,21.1065,21.8807,16.027,,11.8742,36.1268,23.571,17.0787,26.3157,41.4461,20.2104
2017/10/10,9.4853,3.7352,3.78,10.25,9.7437,8.5224,6.6983,14.5554,7.17,12.7074,6.4082,8.2925,52.88,12.9464,7.602,13.489,7.4324,12.8501,12.2558,16.5648,11.2749,23.0471,17.8119,24.9833,7.62,27.7406,12.68,13.42,36.9317,25.42,9.6995,5.0759,11.8531,5.7331,14.6895,8.1587,16.8312,12.0113,20.3092,13.782,,17.5627,21.0474,22.6933,16.0564,,11.9974,36.6303,23.1123,17.46,27.1022,42.1054,20.7103
2017/10/11,9.4658,3.7449,3.78,10.67,9.8294,8.6512,6.756,14.5848,7.4,12.6575,6.4558,8.3495,52.88,13.0215,7.8201,13.4516,7.4801,13.04,12.2558,16.7603,11.6216,23.0241,17.8085,25.0287,7.57,26.7858,12.52,13.42,36.9218,25.42,10.0138,5.0759,11.9519,5.7135,14.5582,8.1204,16.8406,12.0317,22.3449,13.6546,,17.6394,20.9391,22.4059,16.1543,,12.2248,36.1169,22.5295,17.4873,28.3236,41.8474,20.4065
2017/10/12,9.4268,3.7158,3.79,10.46,9.8466,8.7617,6.9002,14.6082,7.29,12.8172,6.3891,8.245,52.88,13.0309,7.602,13.5952,7.4037,13.0159,12.1501,16.5741,11.5514,23.6083,17.7207,24.9303,7.54,28.1484,12.39,13.42,36.8526,25.42,9.7827,5.0349,11.9519,5.7135,14.4006,8.1109,16.8594,11.9571,24.5794,13.6644,,17.4441,21.008,22.0789,16.0172,,12.0732,35.801,22.5391,17.2353,27.8517,42.0098,20.7103
2017/10/13,9.4853,3.7255,3.79,10.46,9.7952,8.7893,6.977,14.6141,7.5,12.8572,6.3796,8.2165,52.88,13.0591,7.5723,13.6701,7.3368,12.9779,12.2613,16.7696,11.5119,23.6006,18.0718,25.6573,7.61,27.9794,12.46,13.78,36.7044,25.42,9.7642,4.9735,11.9223,5.7429,14.1818,8.1109,16.8781,12.052,27.0411,13.8603,,17.6115,20.9194,22.3662,16.0075,,12.1585,36.2551,22.8353,17.3851,28.009,42.7646,21.1122
2017/10/16,9.3684,3.6771,3.73,10.11,9.6666,8.4027,6.8425,14.6552,7.24,12.5777,6.3414,8.0361,52.88,12.8713,7.374,13.3954,7.2126,12.3977,11.8165,16.183,11.7225,22.8165,17.5418,25.0817,7.27,27.5815,12.73,13.64,36.6847,25.42,9.6717,4.9667,11.4774,5.6253,14.0242,7.9193,16.6247,11.8621,28.0258,13.4195,,17.2001,20.693,21.7518,15.7725,,11.9026,34.9815,23.0263,16.9221,27.6666,41.1977,20.6711
2017/10/17,9.2905,3.6771,3.75,10,9.6837,8.4948,6.9098,14.661,7.13,12.5377,6.3414,8.0266,52.88,12.8901,7.374,13.4641,7.184,12.4771,11.911,16.2482,11.8718,22.7934,17.6161,25.3998,7.24,28.4966,12.61,13.64,36.6748,25.42,9.6902,4.9735,11.4675,5.6155,14.0767,7.9289,16.6341,11.9435,26.5204,13.5273,,17.3605,20.7324,21.8906,15.6942,,11.9405,35.1296,22.8735,17.0038,27.6018,42.22,20.2986
